,Concept_ID,se,mdf
6372,ansehen::V,gïehtjed,ваномс
6373,ansehen::V,ájttsat,ваномс
6374,ansehen::V,geahččat,ваномс
6375,ansehen::V,keččâđ,ваномс
6376,ansehen::V,ǩiččâd,ваномс
6377,ansehen::V,кӣххче,ваномс
6378,hören::V,govledh,марямс
6379,hören::V,gullat,марямс
6380,hören::V,gullat,марямс
6381,hören::V,kuullâđ,марямс
6382,hören::V,kuullâd,марямс
6383,hören::V,куллэ,марямс
6384,zuhören::V,goltelidh,ку́лхдоньомс
6385,zuhören::V,gullut,ку́лхдоньомс
6386,zuhören::V,liehket,ку́лхдоньомс
6387,zuhören::V,guldalit,ку́лхдоньомс
6388,zuhören::V,kuldâliđ,ку́лхдоньомс
6389,zuhören::V,kuvddled,ку́лхдоньомс
6390,zuhören::V,куллэ,ку́лхдоньомс
6391,probieren::V,damtedh,варжамс
6392,probieren::V,smååhkedh,варжамс
6393,probieren::V,smáhkkut,варжамс
6394,probieren::V,geahččalit,варжамс
6395,probieren::V,njaddeđ,варжамс
6396,probieren::V,keččalistiđ,варжамс
6397,probieren::V,njâ´dded,варжамс
6398,probieren::V,кӣхчле,варжамс
6399,riechen::V,hepsedh,никса́мс
6400,riechen::V,hapsijdit,никса́мс
6401,riechen::V,háisut,никса́мс
6402,riechen::V,apseđ,никса́мс
6403,riechen::V,â´ppsed,никса́мс
6404,riechen::V,аппьсе,никса́мс
6405,fühlen::V,damtedh,марямс
6406,fühlen::V,dåbddåt,марямс
6407,fühlen::V,dovdat,марямс
6408,fühlen::V,tubdâđ,марямс
6409,fühlen::V,tobddâd,марямс
6410,fühlen::V,куллэ,марямс
6411,fühlen::V,туссвэ,марямс
6412,fühlen::V,то̄ммтэ,марямс
6413,scheinen::V,vååjnedh,ня́евомс
6414,scheinen::V,lijkkut,ня́евомс
6415,scheinen::V,oidnot,ня́евомс
6416,scheinen::V,dovdot,ня́евомс
6417,scheinen::V,va'ikkutiđ,ня́евомс
6418,scheinen::V,vaikkted,ня́евомс
6419,scheinen::V,ыдтӭ,ня́евомс
6420,zu sehen sein::V,vååjnedh,ня́евомс
6421,zu sehen sein::V,vuojnnut,ня́евомс
6422,zu sehen sein::V,oidnot,ня́евомс
6423,zu sehen sein::V,oinuđ,ня́евомс
6424,zu sehen sein::V,kue´stted,ня́евомс
6425,zu sehen sein::V,кӯсстъе,ня́евомс
6426,zu sehen sein::V,кӯссьтэ,ня́евомс
6427,vernehmen::V,govledh,марямс
6428,vernehmen::V,gullat,марямс
6429,vernehmen::V,gullat,марямс
6430,vernehmen::V,kuullâđ,марямс
6431,vernehmen::V,kuullâd,марямс
6432,vernehmen::V,кулсэ,марямс
6433,frieren::V,gåalodh,паломс
6434,frieren::V,gåalodh,кельмомс
6435,frieren::V,goallot,паломс
6436,frieren::V,goallot,кельмомс
6437,frieren::V,goallut,паломс
6438,frieren::V,goallut,кельмомс
6439,frieren::V,kolmuđ,паломс
6440,frieren::V,kolmuđ,кельмомс
6441,frieren::V,kõlmmstõõllâd,паломс
6442,frieren::V,kõlmmstõõllâd,кельмомс
6443,frieren::V,калльме,паломс
6444,frieren::V,калльме,кельмомс
6445,tun::V,darjodh,тиемс
6446,tun::V,barggat,тиемс
6447,tun::V,dahkat,тиемс
6448,tun::V,porgâđ,тиемс
6449,tun::V,raajjâd,тиемс
6450,tun::V,лыххкэ,тиемс
6451,können::V,maehtedh,маштомс
6452,können::V,ååjmedidh,маштомс
6453,können::V,buktet,маштомс
6454,können::V,veadjit,маштомс
6455,können::V,vaijeeđ,маштомс
6456,können::V,mä´tted,маштомс
6457,können::V,vuei´tted,маштомс
6458,können::V,вуэййе,маштомс
6459,können::V,ма̄ххьтэ,маштомс
6460,wollen::V,sïjhtedh,-не-
6461,wollen::V,sihtat,-не-
6462,wollen::V,hálijdit,-не-
6463,wollen::V,dáhttut,-не-
6464,wollen::V,háliidit,-не-
6465,wollen::V,halijdiđ,-не-
6466,wollen::V,tättad,-не-
6467,wollen::V,туввэ,-не-
6468,wollen::V,та̄ххтэ,-не-
6469,anfangen::V,aelkedh,ушедомс
6470,anfangen::V,álgadit,ушедомс
6471,anfangen::V,-goahtet,ушедомс
6472,anfangen::V,álgit,ушедомс
6473,anfangen::V,älgiđ,ушедомс
6474,anfangen::V,a'lgâttiđ,ушедомс
6475,anfangen::V,aalǥted,ушедомс
6476,anfangen::V,олкхэ,ушедомс
6477,anfangen::V,о̄а̄лкхэ,ушедомс
6478,beenden::V,orrijidh,аде́ламс
6479,beenden::V,låhpadit,аде́ламс
6480,beenden::V,hiejttet,аде́ламс
6481,beenden::V,loahpahit,аде́ламс
6482,beenden::V,luoppâđ,аде́ламс
6483,beenden::V,looppted,аде́ламс
6484,beenden::V,луэппьтэ,аде́ламс
6485,aufhören::V,sluvhtedh,лоткамс
6486,aufhören::V,hiejttet,лоткамс
6487,aufhören::V,heaitit,лоткамс
6488,aufhören::V,šluhttet,лоткамс
6489,aufhören::V,joskâđ,лоткамс
6490,aufhören::V,jõskkâd,лоткамс
6491,aufhören::V,puu´tted,лоткамс
6492,aufhören::V,е̄сскэ,лоткамс
6493,gelingen::V,lyhkestidh,удалакшнемс
6494,gelingen::V,vuorbástuvvat,удалакшнемс
6495,gelingen::V,lihkustuvvat,удалакшнемс
6496,gelingen::V,lukkuđ,удалакшнемс
6497,gelingen::V,o´nnsted,удалакшнемс
6498,gelingen::V,выййтэ,удалакшнемс
6499,geraten::V,sååjhtedh,лисемс
6500,geraten::V,gevvat,лисемс
6501,geraten::V,gártat,лисемс
6502,geraten::V,šaddat,лисемс
6503,geraten::V,latkiitiiđ,лисемс
6504,geraten::V,suuijâđ,лисемс
6505,geraten::V,šõddâd,лисемс
6506,geraten::V,оччтэдтэ,лисемс
6507,geraten::V,очендэдтэ,лисемс
6508,öffnen::V,rïhpestidh,панжемс
6509,öffnen::V,rahpat,панжемс
6510,öffnen::V,rabádit,панжемс
6511,öffnen::V,rahpat,панжемс
6512,öffnen::V,ávustiđ,панжемс
6513,öffnen::V,čuáv'diđ,панжемс
6514,öffnen::V,riččâd,панжемс
6515,öffnen::V,ää´veed,панжемс
6516,öffnen::V,čåu´dded,панжемс
6517,öffnen::V,а̄вьдэ,панжемс
6518,schließen::V,steegkedh,сёлгомс
6519,schließen::V,dahppat,сёлгомс
6520,schließen::V,gokčat,сёлгомс
6521,schließen::V,kiddiđ,сёлгомс
6522,schließen::V,toppâđ,сёлгомс
6523,schließen::V,kä´tted,сёлгомс
6524,schließen::V,тэ̄ффкэ,сёлгомс
6525,schließen::V,ка̄ххьтэ,сёлгомс
6526,stellen::V,bïejedh,путомс
6527,stellen::V,biejadit,путомс
6528,stellen::V,bidjat,путомс
6529,stellen::V,asâttiđ,путомс
6530,stellen::V,piijjâd,путомс
6531,stellen::V,cää´ǩǩed,путомс
6532,stellen::V,пыййе,путомс
6533,setzen::V,bïejedh,озафнемс
6534,setzen::V,bïejedh,озавтнемс
6535,setzen::V,biejadit,озафнемс
6536,setzen::V,biejadit,озавтнемс
6537,setzen::V,bidjat,озафнемс
6538,setzen::V,bidjat,озавтнемс
6539,setzen::V,i'štâttiđ,озафнемс
6540,setzen::V,i'štâttiđ,озавтнемс
6541,setzen::V,piijjâd,озафнемс
6542,setzen::V,piijjâd,озавтнемс
6543,setzen::V,пыййе,озафнемс
6544,setzen::V,пыййе,озавтнемс
6545,legen::V,bïejedh,путомс
6546,legen::V,biedjat,путомс
6547,legen::V,biejadit,путомс
6548,legen::V,bidjat,путомс
6549,legen::V,asâttiđ,путомс
6550,legen::V,piijjâd,путомс
6551,legen::V,пыййе,путомс
6552,berühren::V,gaajesjidh,токамс
6553,berühren::V,duohttat,токамс
6554,berühren::V,giehtadit,токамс
6555,berühren::V,guoskat,токамс
6556,berühren::V,guoskkahit,токамс
6557,berühren::V,kuos'kâđ,токамс
6558,berühren::V,kuo'skâttiđ,токамс
6559,berühren::V,nja'vhâstiđ,токамс
6560,berühren::V,kuõskted,токамс
6561,berühren::V,njaauksted,токамс
6562,berühren::V,кӯсскэ,токамс
6563,berühren::V,лыксаххьтэ,токамс
6564,verbinden::V,ektiedidh,сотомс
6565,verbinden::V,gårredidh,сотомс
6566,verbinden::V,tjadnat,сотомс
6567,verbinden::V,ovttastahttit,сотомс
6568,verbinden::V,o'vtâstittiđ,сотомс
6569,verbinden::V,lahteđ,сотомс
6570,verbinden::V,lâ´htted,сотомс
6571,verbinden::V,чӯллмдэ,сотомс
6572,bedecken::V,gaptjedh,комачамс
6573,bedecken::V,gaptjedh,вельхтямс
6574,bedecken::V,jávvet,комачамс
6575,bedecken::V,jávvet,вельхтямс
6576,bedecken::V,gåbttjåt,комачамс
6577,bedecken::V,gåbttjåt,вельхтямс
6578,bedecken::V,gokčat,комачамс
6579,bedecken::V,gokčat,вельхтямс
6580,bedecken::V,luáv'diđ,комачамс
6581,bedecken::V,luáv'diđ,вельхтямс
6582,bedecken::V,kä´tted,комачамс
6583,bedecken::V,kä´tted,вельхтямс
6584,bedecken::V,tu´vdded,комачамс
6585,bedecken::V,tu´vdded,вельхтямс
6586,bedecken::V,аййдэ,комачамс
6587,bedecken::V,аййдэ,вельхтямс
6588,bedecken::V,тэ̄ффкэ,комачамс
6589,bedecken::V,тэ̄ффкэ,вельхтямс
6590,bedecken::V,ка̄ххьтэ,комачамс
6591,bedecken::V,ка̄ххьтэ,вельхтямс
6592,aufhängen::V,gævnjodh,повфтамс
6593,aufhängen::V,gæhtsasjidh,повфтамс
6594,aufhängen::V,gahtsot,повфтамс
6595,aufhängen::V,gatsostit,повфтамс
6596,aufhängen::V,heŋget,повфтамс
6597,aufhängen::V,heŋgiđ,повфтамс
6598,aufhängen::V,he'ŋgâstiđ,повфтамс
6599,aufhängen::V,kååccad,повфтамс
6600,aufhängen::V,коадсэ,повфтамс
6601,anzünden::V,tsïhkijehtedh,крьвя́стемс
6602,anzünden::V,buollidit,крьвя́стемс
6603,anzünden::V,tsahkkidit,крьвя́стемс
6604,anzünden::V,cahkkedit,крьвя́стемс
6605,anzünden::V,cokkiittiđ,крьвя́стемс
6606,anzünden::V,cõ´ǩǩted,крьвя́стемс
6607,anzünden::V,puâl'lted,крьвя́стемс
6608,anzünden::V,пуэллхэ,крьвя́стемс
6609,aufheben::V,bijjiedidh,кеподемс
6610,aufheben::V,bijjiedidh,касфтомс
6611,aufheben::V,låpptit,кеподемс
6612,aufheben::V,låpptit,касфтомс
6613,aufheben::V,bajidit,кеподемс
6614,aufheben::V,bajidit,касфтомс
6615,aufheben::V,pajediđ,кеподемс
6616,aufheben::V,pajediđ,касфтомс
6617,aufheben::V,pââi´ded,кеподемс
6618,aufheben::V,pââi´ded,касфтомс
6619,aufheben::V,пайнэ,кеподемс
6620,aufheben::V,пайнэ,касфтомс
6621,zurücklassen::V,laehpedh,ка́домс
6622,zurücklassen::V,guodet,ка́домс
6623,zurücklassen::V,guođđit,ка́домс
6624,zurücklassen::V,kyeđđiḋ,ка́домс
6625,zurücklassen::V,kue´đđed,ка́домс
6626,zurücklassen::V,кӯдтӭ,ка́домс
6627,verlieren::V,dassedh,юма́фтомс
6628,verlieren::V,biestedh,юма́фтомс
6629,verlieren::V,masset,юма́фтомс
6630,verlieren::V,láhppet,юма́фтомс
6631,verlieren::V,láhppit,юма́фтомс
6632,verlieren::V,läppiđ,юма́фтомс
6633,verlieren::V,monâttiđ,юма́фтомс
6634,verlieren::V,lä´pped,юма́фтомс
6635,verlieren::V,rââ´ppted,юма́фтомс
6636,verlieren::V,ка̄дхэ,юма́фтомс
6637,verlieren::V,кӯдтъе,юма́фтомс
6638,fallen lassen::V,gahtjehtidh,прафтомс
6639,fallen lassen::V,luojttet,прафтомс
6640,fallen lassen::V,luojttalit,прафтомс
6641,fallen lassen::V,gahčahit,прафтомс
6642,fallen lassen::V,lyeš'tiđ,прафтомс
6643,fallen lassen::V,kočâttiđ,прафтомс
6644,fallen lassen::V,rõpsted,прафтомс
6645,fallen lassen::V,kõõččted,прафтомс
6646,fallen lassen::V,ёҏтэ,прафтомс
6647,fallen lassen::V,кэчхэ,прафтомс
6648,machen::V,daajhtodh,тиемс
6649,machen::V,dahkat,тиемс
6650,machen::V,dahkat,тиемс
6651,machen::V,rähtiđ,тиемс
6652,machen::V,raajjâd,тиемс
6653,machen::V,tue´j'jeed,тиемс
6654,machen::V,тӯййше,тиемс
6655,machen::V,ӣллькье,тиемс
6656,herstellen::V,skaepiedidh,анокламс
6657,herstellen::V,buvtadit,анокламс
6658,herstellen::V,dudjot,анокламс
6659,herstellen::V,a'mnâstiđ,анокламс
6660,herstellen::V,va'lmâštiđ,анокламс
6661,herstellen::V,vaalmšted,анокламс
6662,herstellen::V,лыххкэ,анокламс
6663,herstellen::V,ӣллькье,анокламс
6664,bauen::V,bigkedh,путомс
6665,bauen::V,biggit,путомс
6666,bauen::V,ráhkadit,путомс
6667,bauen::V,huksiđ,путомс
6668,bauen::V,raajjâd,путомс
6669,bauen::V,тӯййше,путомс
6670,reparieren::V,davvodh,петемс
6671,reparieren::V,divvot,петемс
6672,reparieren::V,divvut,петемс
6673,reparieren::V,tivvoođ,петемс
6674,reparieren::V,čihtâđ,петемс
6675,reparieren::V,teevvad,петемс
6676,reparieren::V,чиннэ,петемс
6677,verbessern::V,bueriedidh,цебярьгофтомс
6678,verbessern::V,báredit,цебярьгофтомс
6679,verbessern::V,buoredit,цебярьгофтомс
6680,verbessern::V,buoridit,цебярьгофтомс
6681,verbessern::V,pye'rediđ,цебярьгофтомс
6682,verbessern::V,pue´reed,цебярьгофтомс
6683,verbessern::V,шӣгнэ,цебярьгофтомс
6684,ändern::V,jeatjahtehtedh,полафтомс
6685,ändern::V,rievddadit,полафтомс
6686,ändern::V,muhttit,полафтомс
6687,ändern::V,molsut,полафтомс
6688,ändern::V,mutteđ,полафтомс
6689,ändern::V,mu´tted,полафтомс
6690,ändern::V,вуайхе,полафтомс
6691,ändern::V,ка̄вьсе,полафтомс
6692,graben::V,berkedh,шу́вомс
6693,graben::V,berkedh,та́ргамс
6694,graben::V,kroehkedh,шу́вомс
6695,graben::V,kroehkedh,та́ргамс
6696,graben::V,bállet,шу́вомс
6697,graben::V,bállet,та́ргамс
6698,graben::V,goaivut,шу́вомс
6699,graben::V,goaivut,та́ргамс
6700,graben::V,roggat,шу́вомс
6701,graben::V,roggat,та́ргамс
6702,graben::V,kuái'vuđ,шу́вомс
6703,graben::V,kuái'vuđ,та́ргамс
6704,graben::V,rääppad,шу́вомс
6705,graben::V,rääppad,та́ргамс
6706,graben::V,kuäivvad,шу́вомс
6707,graben::V,kuäivvad,та́ргамс
6708,graben::V,ра̄бпэ,шу́вомс
6709,graben::V,ра̄бпэ,та́ргамс
6710,graben::V,куаййве,шу́вомс
6711,graben::V,куаййве,та́ргамс
6712,beugen::V,sojjedidh,мяндемс
6713,beugen::V,såjådit,мяндемс
6714,beugen::V,sojahit,мяндемс
6715,beugen::V,sujâttiđ,мяндемс
6716,beugen::V,kå´mrded,мяндемс
6717,beugen::V,njikklõõttâd,мяндемс
6718,beugen::V,сойхьтэ,мяндемс
6719,beugen::V,то̄а̄ххкэ,мяндемс
6720,beugen::V,нигклаххьтэ,мяндемс
6721,biegen::V,sojjehtidh,комафтомс
6722,biegen::V,såjådit,комафтомс
6723,biegen::V,niejddet,комафтомс
6724,biegen::V,sojahit,комафтомс
6725,biegen::V,čipteđ,комафтомс
6726,biegen::V,soojted,комафтомс
6727,biegen::V,сойхьтэ,комафтомс
6728,drehen::V,jårrehtidh,шо́вамс
6729,drehen::V,jårrehtidh,ша́рфнемс
6730,drehen::V,bådnjåt,шо́вамс
6731,drehen::V,bådnjåt,ша́рфнемс
6732,drehen::V,botnjat,шо́вамс
6733,drehen::V,botnjat,ша́рфнемс
6734,drehen::V,jurâttiđ,шо́вамс
6735,drehen::V,jurâttiđ,ша́рфнемс
6736,drehen::V,jåårǥlâ´tted,шо́вамс
6737,drehen::V,jåårǥlâ´tted,ша́рфнемс
6738,drehen::V,чоӊӊтэ,шо́вамс
6739,drehen::V,чоӊӊтэ,ша́рфнемс
6740,wenden::V,jarkelidh,ша́рфтомс
6741,wenden::V,jårggålit,ша́рфтомс
6742,wenden::V,jorgalit,ша́рфтомс
6743,wenden::V,jurgâliđ,ша́рфтомс
6744,wenden::V,jåårǥlâ´tted,ша́рфтомс
6745,wenden::V,вӣррлаххътэ,ша́рфтомс
6746,wenden::V,ка̄вьсе,ша́рфтомс
6747,umdrehen::V,jarkedh,шарфтомс
6748,umdrehen::V,måttsåstit,шарфтомс
6749,umdrehen::V,botnjat,шарфтомс
6750,umdrehen::V,jorgođ,шарфтомс
6751,umdrehen::V,jårǥsted,шарфтомс
6752,umdrehen::V,коамьхе,шарфтомс
6753,umdrehen::V,калльтлэ,шарфтомс
6754,heben::V,luknjedh,ке́подемс
6755,heben::V,baavhkestidh,ке́подемс
6756,heben::V,bajedit,ке́подемс
6757,heben::V,loktet,ке́подемс
6758,heben::V,bajidit,ке́подемс
6759,heben::V,pajediđ,ке́подемс
6760,heben::V,kokkiđ,ке́подемс
6761,heben::V,kaggâd,ке́подемс
6762,heben::V,pââ´jeed,ке́подемс
6763,heben::V,пайнэ,ке́подемс
6764,heben::V,пайнэллэ,ке́подемс
6765,hochheben::V,lutnjedh,ке́подемс
6766,hochheben::V,lutnjedh,ка́сфтомс
6767,hochheben::V,låggŋit,ке́подемс
6768,hochheben::V,låggŋit,ка́сфтомс
6769,hochheben::V,loktet,ке́подемс
6770,hochheben::V,loktet,ка́сфтомс
6771,hochheben::V,pajediđ,ке́подемс
6772,hochheben::V,pajediđ,ка́сфтомс
6773,hochheben::V,kuåstteed,ке́подемс
6774,hochheben::V,kuåstteed,ка́сфтомс
6775,hochheben::V,пайнэ,ке́подемс
6776,hochheben::V,пайнэ,ка́сфтомс
6777,ergreifen::V,fihkelidh,фатямс
6778,ergreifen::V,sårjjot,фатямс
6779,ergreifen::V,doahppit,фатямс
6780,ergreifen::V,fáhtet,фатямс
6781,ergreifen::V,tuáppuđ,фатямс
6782,ergreifen::V,poppâ´tted,фатямс
6783,ergreifen::V,каццсе,фатямс
6784,ergreifen::V,туэрркэ,фатямс
6785,ergreifen::V,ро̄а̄ппчье,фатямс
6786,halten::V,steeredh,кирдемс
6787,halten::V,utniedidh,кирдемс
6788,halten::V,anedit,кирдемс
6789,halten::V,adnalit,кирдемс
6790,halten::V,doallat,кирдемс
6791,halten::V,toollâd,кирдемс
6792,halten::V,tue´rjjeed,кирдемс
6793,halten::V,туаррье,кирдемс
6794,drücken::V,dïelkestidh,люпшта́мс
6795,drücken::V,dieddet,люпшта́мс
6796,drücken::V,deaddit,люпшта́мс
6797,drücken::V,čárvet,люпшта́мс
6798,drücken::V,čárvuđ,люпшта́мс
6799,drücken::V,čärvvad,люпшта́мс
6800,drücken::V,teä´d'ded,люпшта́мс
6801,drücken::V,пе̄ррэ,люпшта́мс
6802,drücken::V,ра̄ппче,люпшта́мс
6803,schieben::V,vuetjedh,шашфтомс
6804,schieben::V,sjáhtjat,шашфтомс
6805,schieben::V,cáhkit,шашфтомс
6806,schieben::V,cuggâđ,шашфтомс
6807,schieben::V,oi´ǧǧeed,шашфтомс
6808,schieben::V,оййкье,шашфтомс
6809,kratzen::V,våhtsodh,а́нгорямс
6810,kratzen::V,våhtsodh,киськоря́мс
6811,kratzen::V,skreepedh,а́нгорямс
6812,kratzen::V,skreepedh,киськоря́мс
6813,kratzen::V,ruohkkat,а́нгорямс
6814,kratzen::V,ruohkkat,киськоря́мс
6815,kratzen::V,ruohkastit,а́нгорямс
6816,kratzen::V,ruohkastit,киськоря́мс
6817,kratzen::V,gazzut,а́нгорямс
6818,kratzen::V,gazzut,киськоря́мс
6819,kratzen::V,kazzođ,а́нгорямс
6820,kratzen::V,kazzođ,киськоря́мс
6821,kratzen::V,võckkâd,а́нгорямс
6822,kratzen::V,võckkâd,киськоря́мс
6823,kratzen::V,кышшкэ,а́нгорямс
6824,kratzen::V,кышшкэ,киськоря́мс
6825,kratzen::V,каххьце,а́нгорямс
6826,kratzen::V,каххьце,киськоря́мс
6827,lecken::V,njåalodh,нолсемс
6828,lecken::V,njoallot,нолсемс
6829,lecken::V,njolodit,нолсемс
6830,lecken::V,njuálluđ,нолсемс
6831,lecken::V,njuällad,нолсемс
6832,lecken::V,нюаллэ,нолсемс
6833,beißen::V,gaektjedh,сускомс
6834,beißen::V,gássket,сускомс
6835,beißen::V,gáskestit,сускомс
6836,beißen::V,gáskit,сускомс
6837,beißen::V,käskiđ,сускомс
6838,beißen::V,kä´cǩǩed,сускомс
6839,beißen::V,ка̄ццьке,сускомс
6840,abreißen::V,bïhkedh,сяземс
6841,abreißen::V,gajkkot,сяземс
6842,abreißen::V,gaikkihit,сяземс
6843,abreißen::V,roottâđ,сяземс
6844,abreißen::V,ra´šǩǩeed,сяземс
6845,abreißen::V,rååttad,сяземс
6846,abreißen::V,ро̄дтҍе,сяземс
6847,abreißen::V,пӯттҍкье,сяземс
6848,abschneiden::V,tjoehpestidh,керомс
6849,abschneiden::V,jallat,керомс
6850,abschneiden::V,čuohppat,керомс
6851,abschneiden::V,jogâldiđ,керомс
6852,abschneiden::V,geerelidh,керомс
6853,abschneiden::V,е̄дтэ,керомс
6854,abschneiden::V,е̄дтлэ,керомс
6855,binden::V,gårredidh,сотомс
6856,binden::V,tjadnat,сотомс
6857,binden::V,gárrat,сотомс
6858,binden::V,čoonnâđ,сотомс
6859,binden::V,čõõnnâd,сотомс
6860,binden::V,čuõlmmâd,сотомс
6861,binden::V,ко̄ррэ,сотомс
6862,binden::V,чӯллмдэ,сотомс
6863,binden::V,ко̄а̄ррэ,сотомс
6864,stecken::V,rïjtedh,сялгомс
6865,stecken::V,tsævkkat,сялгомс
6866,stecken::V,cáhkit,сялгомс
6867,stecken::V,cuggâđ,сялгомс
6868,stecken::V,čuõ´ǧ'ǧeed,сялгомс
6869,stecken::V,чогксэ,сялгомс
6870,stecken::V,це̄ӈькхэ,сялгомс
6871,brechen::V,dåajodh,си́ннемс
6872,brechen::V,dåajodh,ка́лафтомс
6873,brechen::V,tsåapkodh,си́ннемс
6874,brechen::V,tsåapkodh,ка́лафтомс
6875,brechen::V,doaddjut,си́ннемс
6876,brechen::V,doaddjut,ка́лафтомс
6877,brechen::V,cuvket,си́ннемс
6878,brechen::V,cuvket,ка́лафтомс
6879,brechen::V,moorrâđ,си́ннемс
6880,brechen::V,moorrâđ,ка́лафтомс
6881,brechen::V,mu´rdded,си́ннемс
6882,brechen::V,mu´rdded,ка́лафтомс
6883,brechen::V,муррьтэ,си́ннемс
6884,brechen::V,муррьтэ,ка́лафтомс
6885,klopfen::V,beenghkedh,чакамс
6886,klopfen::V,beenghkedh,чакиемс
6887,klopfen::V,goalkkalit,чакамс
6888,klopfen::V,goalkkalit,чакиемс
6889,klopfen::V,tsábbmet,чакамс
6890,klopfen::V,tsábbmet,чакиемс
6891,klopfen::V,goalkit,чакамс
6892,klopfen::V,goalkit,чакиемс
6893,klopfen::V,skoalkit,чакамс
6894,klopfen::V,skoalkit,чакиемс
6895,klopfen::V,skuá'lkuttiđ,чакамс
6896,klopfen::V,skuá'lkuttiđ,чакиемс
6897,klopfen::V,kuälkted,чакамс
6898,klopfen::V,kuälkted,чакиемс
6899,klopfen::V,та̄гкэ,чакамс
6900,klopfen::V,та̄гкэ,чакиемс
6901,hauen::V,beenghkedh,шавомс
6902,hauen::V,beenghkedh,пиксомс
6903,hauen::V,tjuollat,шавомс
6904,hauen::V,tjuollat,пиксомс
6905,hauen::V,čuollat,шавомс
6906,hauen::V,čuollat,пиксомс
6907,hauen::V,čurmâđ,шавомс
6908,hauen::V,čurmâđ,пиксомс
6909,hauen::V,čâ´cǩǩed,шавомс
6910,hauen::V,čâ´cǩǩed,пиксомс
6911,hauen::V,та̄гкэ,шавомс
6912,hauen::V,та̄гкэ,пиксомс
6913,hauen::V,ва̄сстэ,шавомс
6914,hauen::V,ва̄сстэ,пиксомс
6915,kleben::V,njamkedh,пе́тфнемс
6916,kleben::V,dædnjodit,пе́тфнемс
6917,kleben::V,liibmet,пе́тфнемс
6918,kleben::V,taṃadiđ,пе́тфнемс
6919,kleben::V,li´jmmjed,пе́тфнемс
6920,kleben::V,нямхэ,пе́тфнемс
6921,reiben::V,daanjedh,шо́вамс
6922,reiben::V,ruvvit,шо́вамс
6923,reiben::V,ruvvet,шо́вамс
6924,reiben::V,fiärruđ,шо́вамс
6925,reiben::V,heârrad,шо́вамс
6926,reiben::V,ru´vvjed,шо́вамс
6927,reiben::V,е̄ррэ,шо́вамс
6928,streichen::V,daejdedh,вадемс
6929,streichen::V,badtjadidh,вадемс
6930,streichen::V,vuojddat,вадемс
6931,streichen::V,málet,вадемс
6932,streichen::V,njuohtat,вадемс
6933,streichen::V,njuottâđ,вадемс
6934,streichen::V,puák'suđ,вадемс
6935,streichen::V,påhssad,вадемс
6936,streichen::V,мо̄а̄шшэ,вадемс
6937,schleifen::V,slijhpedh,шо́вамс
6938,schleifen::V,sadjet,шо́вамс
6939,schleifen::V,sadjit,шо́вамс
6940,schleifen::V,šliipet,шо́вамс
6941,schleifen::V,saijeeđ,шо́вамс
6942,schleifen::V,sââjjad,шо́вамс
6943,schleifen::V,tabǯsted,шо́вамс
6944,schleifen::V,то̄а̄мчсе,шо́вамс
6945,schneiden::V,bietskedh,керомс
6946,schneiden::V,suoddat,керомс
6947,schneiden::V,tjuohppat,керомс
6948,schneiden::V,biesskedit,керомс
6949,schneiden::V,čuohppat,керомс
6950,schneiden::V,čuop'pâđ,керомс
6951,schneiden::V,čuõp'pâd,керомс
6952,schneiden::V,е̄дтэ,керомс
6953,schneiden::V,пе̄ррэ,керомс
6954,schneiden::V,чӯххпэ,керомс
6955,rütteln::V,firredh,та́рфтомс
6956,rütteln::V,doargestit,та́рфтомс
6957,rütteln::V,šluvgit,та́рфтомс
6958,rütteln::V,pušteđ,та́рфтомс
6959,rütteln::V,pu´štted,та́рфтомс
6960,rütteln::V,пушшьтэ,та́рфтомс
6961,schütteln::V,firredh,шука́демс
6962,schütteln::V,sjavnnjet,шука́демс
6963,schütteln::V,sillnat,шука́демс
6964,schütteln::V,skullhet,шука́демс
6965,schütteln::V,salkalit,шука́демс
6966,schütteln::V,pušteđ,шука́демс
6967,schütteln::V,pu´štted,шука́демс
6968,schütteln::V,пушшьтэ,шука́демс
6969,schwenken::V,svinhtedh,яфодемс
6970,schwenken::V,svikkastit,яфодемс
6971,schwenken::V,šlivgut,яфодемс
6972,schwenken::V,hiä'iluttiđ,яфодемс
6973,schwenken::V,heeilted,яфодемс
6974,schwenken::V,маххъе,яфодемс
6975,schütten::V,gurhkedh,каямс
6976,schütten::V,gurhkedh,нюрьхтя́мс
6977,schütten::V,hállit,каямс
6978,schütten::V,hállit,нюрьхтя́мс
6979,schütten::V,liejkkit,каямс
6980,schütten::V,liejkkit,нюрьхтя́мс
6981,schütten::V,leškiđ,каямс
6982,schütten::V,leškiđ,нюрьхтя́мс
6983,schütten::V,virâttiđ,каямс
6984,schütten::V,virâttiđ,нюрьхтя́мс
6985,schütten::V,väällad,каямс
6986,schütten::V,väällad,нюрьхтя́мс
6987,schütten::V,ва̄ллэ,каямс
6988,schütten::V,ва̄ллэ,нюрьхтя́мс
6989,füllen::V,dievhtedh,пяшкодемс
6990,füllen::V,dievddet,пяшкодемс
6991,füllen::V,deavdit,пяшкодемс
6992,füllen::V,tevdiđ,пяшкодемс
6993,füllen::V,tiudded,пяшкодемс
6994,füllen::V,тӣввтэ,пяшкодемс
6995,einwickeln::V,gïesedh,тапардамс
6996,einwickeln::V,giessat,тапардамс
6997,einwickeln::V,gárrat,тапардамс
