,Concept_ID,lv,az
2217,fallen lassen::V,уськӧдны,düşürmək
2218,fallen lassen::V,nomest,düşürmək
2219,machen::V,вӧчны,etmək
2220,machen::V,лӧсьӧдны,etmək
2221,machen::V,darīt,etmək
2222,herstellen::V,лӧсьӧдны,istehsal etmək
2223,herstellen::V,ražot,istehsal etmək
2224,herstellen::V,izgatavot,istehsal etmək
2225,bauen::V,лэптыны,tikmək
2226,bauen::V,celt,tikmək
2227,bauen::V,būvēt,tikmək
2228,reparieren::V,дзоньтавны,təmir etmək
2229,reparieren::V,labot,təmir etmək
2230,reparieren::V,remontēt,təmir etmək
2231,verbessern::V,бурмӧдны,düzəltmək
2232,verbessern::V,labot,düzəltmək
2233,verbessern::V,izlabot,düzəltmək
2234,ändern::V,вежны,dəyişdirmək
2235,ändern::V,mainīt,dəyişdirmək
2236,graben::V,кодйыны,qazımaq
2237,graben::V,rakt,qazımaq
2238,beugen::V,куснявны,əymək
2239,beugen::V,liekt,əymək
2240,biegen::V,куснявны,bükmək
2241,biegen::V,liekt,bükmək
2242,drehen::V,бергӧдлыны,döndərmək
2243,drehen::V,griezt,döndərmək
2244,wenden::V,бергӧдны,çevirmək
2245,wenden::V,apgriezt,çevirmək
2246,umdrehen::V,бергӧдны,çevirmək
2247,umdrehen::V,apgriezt,çevirmək
2248,heben::V,лэптыны,qaldırmaq
2249,heben::V,celt,qaldırmaq
2250,heben::V,cilāt,qaldırmaq
2251,heben::V,pacelt,qaldırmaq
2252,hochheben::V,кыпӧдны,qaldırmaq
2253,hochheben::V,pacelt,qaldırmaq
2254,ergreifen::V,кутны,tutmaq
2255,ergreifen::V,paķert,tutmaq
2256,ergreifen::V,satvert,tutmaq
2257,halten::V,кутны,saxlamaq
2258,halten::V,turēt,saxlamaq
2259,halten::V,saturēt,saxlamaq
2260,drücken::V,личкыны,sıxmaq
2261,drücken::V,топӧдны,sıxmaq
2262,drücken::V,spiest,sıxmaq
2263,schieben::V,ӧтдортны,sürmək
2264,schieben::V,йӧткыштны,sürmək
2265,schieben::V,stumt,sürmək
2266,kratzen::V,гуджӧдны,qaşımaq
2267,kratzen::V,kasīt,qaşımaq
2268,kratzen::V,skrāpēt,qaşımaq
2269,lecken::V,нювны,yalamaq
2270,lecken::V,lakt,yalamaq
2271,lecken::V,laizīt,yalamaq
2272,beißen::V,курччыны,dişləmək
2273,beißen::V,kost,dişləmək
2274,abreißen::V,орӧдны,qoparmaq
2275,abreißen::V,atraut,qoparmaq
2276,abreißen::V,atplēst,qoparmaq
2277,abschneiden::V,вундавны,ayırmaq
2278,abschneiden::V,nogriezt,ayırmaq
2279,binden::V,гӧрддзавны,bağlamaq
2280,binden::V,кӧртавны,bağlamaq
2281,binden::V,siet,bağlamaq
2282,binden::V,aptīt,bağlamaq
2283,stecken::V,сюйны,soxmaq
2284,stecken::V,bāzt,soxmaq
2285,stecken::V,spraust,soxmaq
2286,brechen::V,чегны,qırmaq
2287,brechen::V,lauzt,qırmaq
2288,brechen::V,lauzīt,qırmaq
2289,klopfen::V,камгыны,sındırmaq
2290,klopfen::V,klauvēt,sındırmaq
2291,hauen::V,нӧйнты,vurmaq
2292,hauen::V,кучкыны,vurmaq
2293,hauen::V,cirst,vurmaq
2294,hauen::V,dauzīt,vurmaq
2295,kleben::V,лемавны,apışdırmaq
2296,kleben::V,ляскавны,apışdırmaq
2297,kleben::V,līmēt,apışdırmaq
2298,kleben::V,lipināt,apışdırmaq
2299,reiben::V,тільны,ovmaq
2300,reiben::V,зыравны,ovmaq
2301,reiben::V,rīvēt,ovmaq
2302,reiben::V,berzēt,ovmaq
2303,streichen::V,мавтны,sürtmək
2304,streichen::V,ziest,sürtmək
2305,streichen::V,triept,sürtmək
2306,schleifen::V,кеслыны,bülövləmək
2307,schleifen::V,trīt,bülövləmək
2308,schleifen::V,asināt,bülövləmək
2309,schneiden::V,шырны,kəsmək
2310,schneiden::V,griezt,kəsmək
2311,schneiden::V,sagriezt,kəsmək
2312,rütteln::V,легӧдны,sirkələmək
2313,rütteln::V,катлӧдлыны,sirkələmək
2314,rütteln::V,kratīt,sirkələmək
2315,rütteln::V,purināt,sirkələmək
2316,schütteln::V,тракӧдны,çalxalamaq
2317,schütteln::V,kratīt,çalxalamaq
2318,schwenken::V,ӧвтны,yelləmək
2319,schwenken::V,шенасьны,yelləmək
2320,schwenken::V,vēzēt,yelləmək
2321,schwenken::V,vēcināt,yelləmək
2322,schütten::V,кисьтны,tökmək
2323,schütten::V,bērt,tökmək
2324,füllen::V,тыртны,doldurmaq
2325,füllen::V,pildīt,doldurmaq
2326,füllen::V,piepildīt,doldurmaq
2327,einwickeln::V,тубыртны,sarımaq
2328,einwickeln::V,ietīt,sarımaq
2329,tragen::V,нуны,daşımaq
2330,tragen::V,nest,daşımaq
2331,schleppen::V,кыскавны,sürükləmək
2332,schleppen::V,stiept,sürükləmək
2333,schleppen::V,staipīt,sürükləmək
2334,ziehen::V,кыскыны,çəkmək
2335,ziehen::V,vilkt,çəkmək
2336,aufbewahren::V,видзны,gizlətmək
2337,aufbewahren::V,glabāt,gizlətmək
2338,aufbewahren::V,uzglabāt,gizlətmək
2339,werfen::V,чӧвтны,atmaq
2340,werfen::V,шыбитны,atmaq
2341,werfen::V,mest,atmaq
2342,werfen::V,sviest,atmaq
2343,fangen::V,кутны,tutmaq
2344,fangen::V,ķert,tutmaq
2345,fangen::V,uzķert,tutmaq
2346,packen::V,босьтны,yaxalamaq
2347,packen::V,paķert,yaxalamaq
2348,packen::V,satvert,yaxalamaq
2349,verstecken::V,дзебны,gizlətmək
2350,verstecken::V,slēpt,gizlətmək
2351,verstecken::V,noglabāt,gizlətmək
2352,teilen::V,юкны,bölmək
2353,teilen::V,dalīt,bölmək
2354,schicken::V,ыстыны,yollamaq
2355,schicken::V,ыстыны,göndərmək
2356,schicken::V,sūtīt,yollamaq
2357,schicken::V,sūtīt,göndərmək
2358,schicken::V,atsūtīt,yollamaq
2359,schicken::V,atsūtīt,göndərmək
2360,bringen::V,вайны,gətirmək
2361,bringen::V,atvest,gətirmək
2362,hinzufügen::V,содтыны,əlavə etmək
2363,hinzufügen::V,pievienot,əlavə etmək
2364,bekommen::V,босьтны,almaq
2365,bekommen::V,босьтны,əldə etmək
2366,bekommen::V,dabūt,almaq
2367,bekommen::V,dabūt,əldə etmək
2368,erhalten::V,босьтны,almaq
2369,erhalten::V,saņemt,almaq
2370,nehmen::V,босьтны,almaq
2371,nehmen::V,ņemt,almaq
2372,nehmen::V,paņemt,almaq
2373,wählen::V,бӧрйыны,seçmək
2374,wählen::V,ievēlēt,seçmək
2375,auswählen::V,бӧрйыны,arımaq
2376,auswählen::V,izvēlēt,arımaq
2377,bewahren::V,видзны,qorumaq
2378,bewahren::V,saglabāt,qorumaq
2379,behindern::V,конйӧдлыны,mane olmaq
2380,behindern::V,джӧмдӧдны,mane olmaq
2381,behindern::V,kavēt,mane olmaq
2382,behindern::V,aizkavēt,mane olmaq
2383,verderben::V,тшыкӧдны,pozmaq
2384,verderben::V,sabojāt,pozmaq
2385,beschädigen::V,тшыкӧдны,zədələmək
2386,beschädigen::V,bojāt,zədələmək
2387,beschädigen::V,maitāt,zədələmək
2388,zerbrechen::V,жуглыны,qırmaq
2389,zerbrechen::V,жуглыны,sındırmaq
2390,zerbrechen::V,salauzt,qırmaq
2391,zerbrechen::V,salauzt,sındırmaq
2392,zerbrechen::V,sadauzīt,qırmaq
2393,zerbrechen::V,sadauzīt,sındırmaq
2394,zerreißen::V,орӧдны,yırtmaq
2395,zerreißen::V,pārraut,yırtmaq
2396,zerstören::V,жугӧдны,dağıtmaq
2397,zerstören::V,кисьтны,dağıtmaq
2398,zerstören::V,косявны,dağıtmaq
2399,zerstören::V,graut,dağıtmaq
2400,zerstören::V,sagraut,dağıtmaq
2401,verbrennen::V,сотны,yandırmaq
2402,verbrennen::V,сотчыны,yandırmaq
2403,verbrennen::V,dedzināt,yandırmaq
2404,verbrennen::V,sadedzināt,yandırmaq
2405,geben::V,сетны,vermək
2406,geben::V,dot,vermək
2407,geben::V,padot,vermək
2408,reichen::V,сетны,uzatmaq
2409,reichen::V,padot,uzatmaq
2410,reichen::V,sniegt,uzatmaq
2411,schenken::V,козьнавны,vermək
2412,schenken::V,dāvāt,vermək
2413,schenken::V,dāvināt,vermək
2414,versprechen::V,кыв сетны,vəd vermək
2415,versprechen::V,solīt,vəd vermək
2416,versprechen::V,apsolīt,vəd vermək
2417,wünschen::V,кӧсйыны,arzulamaq
2418,wünschen::V,vēlēt,arzulamaq
2419,wünschen::V,novēlēt,arzulamaq
2420,loben::V,ошкыны,tərifləmək
2421,loben::V,lielīt,tərifləmək
2422,küssen::V,окавны,öpmək
2423,küssen::V,bučot,öpmək
2424,küssen::V,skūpstīt,öpmək
2425,wiegen::V,гудрӧдлыны,tərpətmək
2426,wiegen::V,šūpot,tərpətmək
2427,zudecken::V,веввттьыны,örtmək
2428,zudecken::V,apklāt,örtmək
2429,zudecken::V,aizsegt,örtmək
2430,wecken::V,садьмӧдны,oyatmaq
2431,wecken::V,чуксавны,oyatmaq
2432,wecken::V,modināt,oyatmaq
2433,zeigen::V,петкӧдлыны,göstərmək
2434,zeigen::V,rādīt,göstərmək
2435,führen::V,нуӧдны,rəhbərlik etmək
2436,führen::V,vadīt,rəhbərlik etmək
2437,lehren::V,велӧдны,öyrətmək
2438,lehren::V,mācīt,öyrətmək
2439,lehren::V,iemācīt,öyrətmək
2440,unterrichten::V,велӧдны,öyrətmək
2441,unterrichten::V,велӧдны,dərs vermək
2442,unterrichten::V,apmācīt,öyrətmək
2443,unterrichten::V,apmācīt,dərs vermək
2444,aufziehen::V,быдтыны,tərbiyə etmək
2445,aufziehen::V,uzaudzināt,tərbiyə etmək
2446,leiten::V,веськӧдлыны,idarə etmək
2447,leiten::V,vadīt,idarə etmək
2448,leiten::V,pārzināt,idarə etmək
2449,antreiben::V,тэрмӧдны,bizləmək
2450,antreiben::V,urdīt,bizləmək
2451,antreiben::V,mudināt,bizləmək
2452,lassen::V,тшӧктыны,-tırmaq
2453,lassen::V,ļaut,-tırmaq
2454,einladen::V,корны,dəvət etmək
2455,einladen::V,ielūgt,dəvət etmək
2456,einladen::V,aicināt,dəvət etmək
2457,vereinigen::V,ӧтувтны,birləşdirmək
2458,vereinigen::V,котыртны,birləşdirmək
2459,vereinigen::V,vienot,birləşdirmək
2460,vereinigen::V,apvienot,birləşdirmək
2461,besuchen::V,волыны,baş çəkmək
2462,besuchen::V,волыны,ziyarət etmək
2463,besuchen::V,ветлыны,baş çəkmək
2464,besuchen::V,ветлыны,ziyarət etmək
2465,besuchen::V,apciemot,baş çəkmək
2466,besuchen::V,apciemot,ziyarət etmək
2467,treffen::V,вочаӧдны,rastlaşmaq
2468,treffen::V,вочаӧдны,rast gəlmək
2469,treffen::V,паныдавны,rastlaşmaq
2470,treffen::V,паныдавны,rast gəlmək
2471,treffen::V,satikt,rastlaşmaq
2472,treffen::V,satikt,rast gəlmək
2473,treffen::V,sastapt,rastlaşmaq
2474,treffen::V,sastapt,rast gəlmək
2475,sich versammeln::V,лӧсьӧдчыны,toplanmaq
2476,sich versammeln::V,salasīties,toplanmaq
2477,sich versammeln::V,sapulcēties,toplanmaq
2478,spielen::V,ворсны,oynamaq
2479,spielen::V,spēlēt,oynamaq
2480,spielen::V,spēlēties,oynamaq
2481,singen::V,сьывны,oxumaq
2482,singen::V,dziedāt,oxumaq
2483,tanzen::V,йӧктыны,oynamaq
2484,tanzen::V,йӧктыны,rəqs etmək
2485,tanzen::V,diet,oynamaq
2486,tanzen::V,diet,rəqs etmək
2487,tanzen::V,dejot,oynamaq
2488,tanzen::V,dejot,rəqs etmək
2489,tanzen::V,dancot,oynamaq
2490,tanzen::V,dancot,rəqs etmək
2491,sich trennen::V,торйӧдчыны,ayrılmaq
2492,sich trennen::V,šķirties,ayrılmaq
2493,sich trennen::V,izšķirties,ayrılmaq
2494,verlassen::V,эновтны,tərk etmək
2495,verlassen::V,atstāt,tərk etmək
2496,retten::V,видзны,xilas etmək
2497,retten::V,мездыны,xilas etmək
2498,retten::V,glābt,xilas etmək
2499,bewachen::V,видзны,gözətmək
2500,bewachen::V,sargāt,gözətmək
2501,schützen::V,видзны,qorumaq
2502,schützen::V,pasargāt,qorumaq
2503,schützen::V,aizsargāt,qorumaq
2504,verteidigen::V,дорйыны,qorumaq
2505,verteidigen::V,aizstāvēt,qorumaq
2506,sich schlagen::V,косясьны,döyüşmək
2507,sich schlagen::V,kauties,döyüşmək
2508,sich schlagen::V,izkauties,döyüşmək
2509,schießen::V,лыйны,atmaq
2510,schießen::V,лыйны,atəş açmaq
2511,schießen::V,šaut,atmaq
2512,schießen::V,šaut,atəş açmaq
2513,schießen::V,šaudīt,atmaq
2514,schießen::V,šaudīt,atəş açmaq
2515,siegen::V,вермыны,yenmək
2516,siegen::V,uzvarēt,yenmək
2517,ärgern::V,лӧгӧдны,acışdırmaq
2518,ärgern::V,лёкмӧдны,acışdırmaq
2519,ärgern::V,скӧрмӧдны,acışdırmaq
2520,ärgern::V,sadusmot,acışdırmaq
2521,schlagen::V,вартны,döymək
2522,schlagen::V,sist,döymək
2523,schlagen::V,triekt,döymək
2524,treten::V,лёгны,təpmək
2525,treten::V,майкны,təpmək
2526,treten::V,mīt,təpmək
2527,treten::V,paspert,təpmək
2528,stechen::V,бышткыны,soxmaq
2529,stechen::V,durt,soxmaq
2530,stoßen::V,тойлыны,itələmək
2531,stoßen::V,йӧткавны,itələmək
2532,stoßen::V,grūst,itələmək
2533,stehlen::V,гусявны,çalmaq
2534,stehlen::V,гусявны,oğurlamaq
2535,stehlen::V,zagt,çalmaq
2536,stehlen::V,zagt,oğurlamaq
2537,stören::V,падмӧдны,pozmaq
2538,stören::V,traucēt,pozmaq
2539,belästigen::V,дӧзмӧдны,narahat etmək
2540,belästigen::V,apgrūtināt,narahat etmək
2541,verbergen::V,дзебны,gizləmək
2542,verbergen::V,сайӧдны,gizləmək
2543,verbergen::V,slēpt,gizləmək
2544,verbergen::V,paslēpt,gizləmək
2545,täuschen::V,пӧръявны,aldatmaq
2546,täuschen::V,ылӧдны,aldatmaq
2547,täuschen::V,mānīt,aldatmaq
2548,täuschen::V,maldināt,aldatmaq
2549,betrügen::V,сӧрны,aldatmaq
2550,betrügen::V,krāpt,aldatmaq
2551,betrügen::V,apkrāpt,aldatmaq
2552,töten::V,вины,öldürmək
2553,töten::V,nāvēt,öldürmək
2554,töten::V,nogalināt,öldürmək
2555,wohnen::V,овны,yaşamaq
2556,wohnen::V,dzīvot,yaşamaq
2557,arbeiten::V,уджавны,işləmək
2558,arbeiten::V,уджавны,çalışmaq
2559,arbeiten::V,strādāt,işləmək
2560,arbeiten::V,strādāt,çalışmaq
2561,arbeiten::V,darboties,işləmək
2562,arbeiten::V,darboties,çalışmaq
2563,sammeln::V,чукӧртны,yığmaq
2564,sammeln::V,чукӧртны,toplamaq
2565,sammeln::V,vākt,yığmaq
2566,sammeln::V,vākt,toplamaq
2567,pflücken::V,вотны,qoparmaq
2568,pflücken::V,ӧктыны,qoparmaq
2569,pflücken::V,raut,qoparmaq
2570,pflücken::V,plūkt,qoparmaq
2571,jagen::V,кыйсьыны,ovlamaq
2572,jagen::V,medīt,ovlamaq
2573,fischen::V,чери кыйны,balıq tutmaq
2574,fischen::V,zvejot,balıq tutmaq
2575,fassen::V,кутны,tutmaq
2576,fassen::V,saķert,tutmaq
2577,hüten::V,видзны,güdmək
2578,hüten::V,йирӧдны,güdmək
2579,hüten::V,ganīt,güdmək
2580,treiben::V,вӧтлыны,haylamaq
2581,treiben::V,dzīt,haylamaq
2582,anbinden::V,домавны,bağlamaq
2583,anbinden::V,piesiet,bağlamaq
2584,anbinden::V,piesaistīt,bağlamaq
2585,füttern::V,вердны,bəsləmək
2586,füttern::V,barot,bəsləmək
2587,melken::V,лысьтыны,sağmaq
2588,melken::V,slaukt,sağmaq
2589,hacken::V,керавны,yarmaq
2590,hacken::V,kapāt,yarmaq
2591,gießen::V,киськавны,sulamaq
2592,gießen::V,liet,sulamaq
2593,gießen::V,laistīt,sulamaq
2594,reifen::V,кисьмыны,dəymək
2595,reifen::V,briest,dəymək
2596,zubereiten::V,дасьтыны,bişirmək
2597,zubereiten::V,taisīt,bişirmək
2598,zubereiten::V,gatavot,bişirmək
2599,kochen::V,пуны,qaynatmaq
2600,kochen::V,vārīt,qaynatmaq
2601,backen::V,пӧжавны,bişirmək
2602,backen::V,cept,bişirmək
2603,braten::V,пражитны,qızartmaq
2604,braten::V,cept,qızartmaq
2605,braten::V,cepināt,qızartmaq
2606,umrühren::V,сорлавны,qarışdırmaq
2607,umrühren::V,maisīt,qarışdırmaq
2608,umrühren::V,apmaisīt,qarışdırmaq
2609,stricken::V,кӧртны,hörmək
2610,stricken::V,adīt,hörmək
2611,nähen::V,вурны,tikmək
2612,nähen::V,šūt,tikmək
2613,färben::V,мичӧдны,boyamaq
2614,färben::V,краситны,boyamaq
2615,färben::V,krāsot,boyamaq
2616,färben::V,nokrāsot,boyamaq
2617,reinigen::V,весавны,təmizləmək
2618,reinigen::V,tīrīt,təmizləmək
2619,reinigen::V,attīrīt,təmizləmək
2620,waschen::V,мыськыны,yumaq
2621,waschen::V,mazgāt,yumaq
2622,abwischen::V,чышкыны,silmək
2623,abwischen::V,noslaucīt,silmək
2624,spülen::V,пожъявны,çalxamaq
2625,spülen::V,skalot,çalxamaq
2626,fegen::V,чышкыны,süpürmək
2627,fegen::V,slaucīt,süpürmək
2628,kehren::V,чышкыны,süpürmək
2629,kehren::V,mēzt,süpürmək
2630,baden::V,купайтчыны,çimmək
2631,baden::V,peldēties,çimmək
2632,sich waschen::V,мыссьыны,yuyunmaq
2633,sich waschen::V,mazgāties,yuyunmaq
2634,ausziehen::V,пӧрччӧдны,soyunmaq
2635,ausziehen::V,noģērbt,soyunmaq
2636,anziehen::V,кӧмавны,geymək
2637,anziehen::V,пасьтавны,geymək
2638,anziehen::V,uzvilkt,geymək
2639,sich anziehen::V,пасьтасьны,geyinmək
2640,sich anziehen::V,apģērbties,geyinmək
2641,kämmen::V,сынавны,daramaq
2642,kämmen::V,sukāt,daramaq
2643,schmücken::V,мичмӧдны,bəzəmək
2644,schmücken::V,rotāt,bəzəmək
2645,schmücken::V,greznot,bəzəmək
2646,sagen::V,шуны,demək
2647,sagen::V,шуны,söymek
2648,sagen::V,висьтавны,demək
2649,sagen::V,висьтавны,söymek
2650,sagen::V,teikt,demək
2651,sagen::V,teikt,söymek
2652,sprechen::V,сёрнитны,danışmaq
2653,sprechen::V,runāt,danışmaq
2654,reden::V,сёрнитны,danışmaq
2655,reden::V,norunāt,danışmaq
2656,sich unterhalten::V,сёрнитны,söhbət etmək
2657,sich unterhalten::V,варовитны,söhbət etmək
2658,sich unterhalten::V,sarunāties,söhbət etmək
2659,fragen::V,юавны,soruşmaq
2660,fragen::V,jautāt,soruşmaq
2661,bitten::V,корны,diləmək
2662,bitten::V,корны,xahiş etmək
2663,bitten::V,lūgt,diləmək
2664,bitten::V,lūgt,xahiş etmək
2665,bitten::V,prasīt,diləmək
2666,bitten::V,prasīt,xahiş etmək
2667,erzählen::V,висьтавны,bəhs etmək
2668,erzählen::V,stāstīt,bəhs etmək
2669,mitteilen::V,юӧртны,bildirmək
2670,mitteilen::V,висьтавны,bildirmək
2671,mitteilen::V,pavēstīt,bildirmək
2672,nennen::V,шуны,adlandırmaq
2673,nennen::V,ним сетны,adlandırmaq
2674,nennen::V,saukt,adlandırmaq
2675,rufen::V,корны,çağırmaq
2676,rufen::V,saukt,çağırmaq
2677,prahlen::V,ошйысьны,öyünmək
2678,prahlen::V,lielīties,öyünmək
2679,übersetzen::V,вуджӧдны,tərcümə etmək
2680,übersetzen::V,tulkot,tərcümə etmək
2681,übersetzen::V,pārtulkot,tərcümə etmək
2682,denken::V,мӧвпавны,düşünmək
2683,denken::V,мӧвпавны,fikirləşmək
2684,denken::V,domāt,düşünmək
2685,denken::V,domāt,fikirləşmək
2686,glauben::V,эскыны,inanmaq
2687,glauben::V,ticēt,inanmaq
2688,bemerken::V,казявны,qeyd etmək
2689,bemerken::V,ievērot,qeyd etmək
2690,bemerken::V,ieraudzīt,qeyd etmək
2691,erkennen::V,тӧдмавны,tanımaq
2692,erkennen::V,pazīt,tanımaq
2693,erkennen::V,atpazīt,tanımaq
2694,begreifen::V,вежӧртны,anlamaq
2695,begreifen::V,гӧгӧрвоны,anlamaq
2696,begreifen::V,jēgt,anlamaq
2697,begreifen::V,apjēgt,anlamaq
2698,verstehen::V,вежӧртны,duymaq
2699,verstehen::V,гӧгӧрвоны,duymaq
2700,verstehen::V,saprast,duymaq
2701,lernen::V,вeлöдчыны,öyrənmək
2702,lernen::V,mācīties,öyrənmək
2703,wissen::V,тӧдны,bilmək
2704,wissen::V,zināt,bilmək
2705,sich erinnern an::V,казьтывны,xatırlamaq
2706,sich erinnern an::V,дум вылӧ уськӧдны,xatırlamaq
2707,sich erinnern an::V,atminēties,xatırlamaq
2708,vergessen::V,вунӧдны,unutmaq
2709,vergessen::V,mirst,unutmaq
2710,vergessen::V,aizmirst,unutmaq
2711,messen::V,муртавны,ölçmək
2712,messen::V,mērīt,ölçmək
2713,zählen::V,лыддьыны,saymaq
2714,zählen::V,skaitīt,saymaq
2715,rechnen::V,лыддьыны,hesablamaq
2716,rechnen::V,rēķināt,hesablamaq
2717,lesen::V,лыддьыны,oxumaq
2718,lesen::V,lasīt,oxumaq
2719,malen::V,серпасавны,şəkil çəkmək
2720,malen::V,gleznot,şəkil çəkmək
2721,zeichnen::V,серпасавны,cızmaq
2722,zeichnen::V,zīmēt,cızmaq
2723,schreiben::V,гижны,yazmaq
2724,schreiben::V,rakstīt,yazmaq
2725,besitzen::V,лоны,yiyələnmək
2726,besitzen::V,лоны,malik olmaq
2727,besitzen::V,piederēt,yiyələnmək
2728,besitzen::V,piederēt,malik olmaq
2729,kaufen::V,ньӧбны,satın almaq
2730,kaufen::V,pirkt,satın almaq
2731,verkaufen::V,вузавны,satmaq
2732,verkaufen::V,pārdot,satmaq
2733,bezahlen::V,мынтыны,ödəmək
2734,bezahlen::V,мынтысьны,ödəmək
2735,bezahlen::V,apmaksāt,ödəmək
2736,zahlen::V,мынтыны,ödəmək
2737,zahlen::V,maksāt,ödəmək
2738,beherrschen::V,ас улын кутны,idarə etmək
2739,beherrschen::V,valdīt,idarə etmək
2740,ertragen::V,пыкны,dözmək
2741,ertragen::V,лэптыны,dözmək
2742,ertragen::V,panest,dözmək
2743,ertragen::V,paciest,dözmək
