,Concept_ID,tr,se
735,Anhöhe::N,tümsek,tiävá
736,Anhöhe::N,tümsek,poorááš
737,Anhöhe::N,tümsek,ču´lpp
738,Anhöhe::N,tümsek,škâu´ŋŋ
739,Anhöhe::N,tümsek,ка̄ннҌт
740,Anhöhe::N,yükseklik,deava
741,Anhöhe::N,yükseklik,jalladahke
742,Anhöhe::N,yükseklik,dievásj
743,Anhöhe::N,yükseklik,aláš
744,Anhöhe::N,yükseklik,luohkká
745,Anhöhe::N,yükseklik,tiävá
746,Anhöhe::N,yükseklik,poorááš
747,Anhöhe::N,yükseklik,ču´lpp
748,Anhöhe::N,yükseklik,škâu´ŋŋ
749,Anhöhe::N,yükseklik,ка̄ннҌт
750,Berg::N,dağ,bïerje
751,Berg::N,dağ,várre
752,Berg::N,dağ,várri
753,Berg::N,dağ,vääṛi
754,Berg::N,dağ,vää´rr
755,Berg::N,dağ,те̄ррьм
756,Gipfel::N,zirve,dalvese
757,Gipfel::N,zirve,tjåhkkå
758,Gipfel::N,zirve,čohkka
759,Gipfel::N,zirve,čokke
760,Gipfel::N,zirve,čå´ǩǩ
761,Gipfel::N,zirve,ла̄ддҍв
762,Höhle::N,in,beajoe
763,Höhle::N,in,rájgge
764,Höhle::N,in,sluoggo
765,Höhle::N,in,biedju
766,Höhle::N,in,kuovđâšm
767,Höhle::N,in,skuõrr
768,Höhle::N,in,вуэӈӈк
769,Höhle::N,mağara,beajoe
770,Höhle::N,mağara,rájgge
771,Höhle::N,mağara,sluoggo
772,Höhle::N,mağara,biedju
773,Höhle::N,mağara,kuovđâšm
774,Höhle::N,mağara,skuõrr
775,Höhle::N,mağara,вуэӈӈк
776,Abhang::N,bayır,boelte
777,Abhang::N,bayır,brijrie
778,Abhang::N,bayır,bállte
779,Abhang::N,bayır,vielti
780,Abhang::N,bayır,luohkká
781,Abhang::N,bayır,viel'tti
782,Abhang::N,bayır,vie´ltt
783,Abhang::N,bayır,луэххк
784,Quelle::N,pınar,aajege
785,Quelle::N,pınar,gaaltije
786,Quelle::N,pınar,ája
787,Quelle::N,pınar,ája
788,Quelle::N,pınar,gáldu
789,Quelle::N,pınar,aajâ
790,Quelle::N,pınar,käldee
791,Quelle::N,pınar,lädd
792,Quelle::N,pınar,käivv
793,Quelle::N,pınar,ка̄ййв
794,Quelle::N,kaynak,aajege
795,Quelle::N,kaynak,gaaltije
796,Quelle::N,kaynak,ája
797,Quelle::N,kaynak,ája
798,Quelle::N,kaynak,gáldu
799,Quelle::N,kaynak,aajâ
800,Quelle::N,kaynak,käldee
801,Quelle::N,kaynak,lädd
802,Quelle::N,kaynak,käivv
803,Quelle::N,kaynak,ка̄ййв
804,Bach::N,çay,johketje
805,Bach::N,çay,jåhkå
806,Bach::N,çay,jågåsj
807,Bach::N,çay,jogaš
808,Bach::N,çay,aajâ
809,Bach::N,çay,vuäjj
810,Bach::N,çay,вуэйй
811,Bach::N,dere,johketje
812,Bach::N,dere,jåhkå
813,Bach::N,dere,jågåsj
814,Bach::N,dere,jogaš
815,Bach::N,dere,aajâ
816,Bach::N,dere,vuäjj
817,Bach::N,dere,вуэйй
818,Fluss::N,nehir,johke
819,Fluss::N,nehir,ædno
820,Fluss::N,nehir,jåhkå
821,Fluss::N,nehir,johka
822,Fluss::N,nehir,juuhâ
823,Fluss::N,nehir,jokk
824,Fluss::N,nehir,jeänn
825,Fluss::N,nehir,ё̄гк
826,Ufer::N,kıyı,beala
827,Ufer::N,kıyı,gádde
828,Ufer::N,kıyı,gáddi
829,Ufer::N,kıyı,riddo
830,Ufer::N,kıyı,redd
831,Ufer::N,kıyı,рыннт
832,Ufer::N,sahil,beala
833,Ufer::N,sahil,gádde
834,Ufer::N,sahil,gáddi
835,Ufer::N,sahil,riddo
836,Ufer::N,sahil,redd
837,Ufer::N,sahil,рыннт
838,Küste::N,kıyı,mïere
839,Küste::N,kıyı,gaedtie
840,Küste::N,kıyı,merragádde
841,Küste::N,kıyı,merraguovllo
842,Küste::N,kıyı,gáddi
843,Küste::N,kıyı,riddo
844,Küste::N,kıyı,miârr'redd
845,Küste::N,kıyı,рыннт
846,Küste::N,sahil,mïere
847,Küste::N,sahil,gaedtie
848,Küste::N,sahil,merragádde
849,Küste::N,sahil,merraguovllo
850,Küste::N,sahil,gáddi
851,Küste::N,sahil,riddo
852,Küste::N,sahil,miârr'redd
853,Küste::N,sahil,рыннт
854,Festland::N,kara,gaedtie
855,Festland::N,kara,gádde
856,Festland::N,kara,nannán
857,Festland::N,kara,kušknjâs
858,Festland::N,kara,eennâm
859,Festland::N,kara,jânnam
860,Festland::N,kara,ма̄ннтэр
861,Meer::N,deniz,mearoe
862,Meer::N,deniz,merra
863,Meer::N,deniz,nuorre
864,Meer::N,deniz,áhpi
865,Meer::N,deniz,mearra
866,Meer::N,deniz,meeṛâ
867,Meer::N,deniz,miârr
868,Meer::N,deniz,ме̄рр
869,Bucht::N,koy,loekte
870,Bucht::N,koy,oagge
871,Bucht::N,koy,luokta
872,Bucht::N,koy,luokta
873,Bucht::N,koy,čuáj̣á
874,Bucht::N,koy,luhtt
875,Bucht::N,koy,вӯнн
876,Bucht::N,koy,лӯххт
877,Bucht::N,körfez,loekte
878,Bucht::N,körfez,oagge
879,Bucht::N,körfez,luokta
880,Bucht::N,körfez,luokta
881,Bucht::N,körfez,čuáj̣á
882,Bucht::N,körfez,luhtt
883,Bucht::N,körfez,вӯнн
884,Bucht::N,körfez,лӯххт
885,Insel::N,ada,sååle
886,Insel::N,ada,suoloj
887,Insel::N,ada,suolu
888,Insel::N,ada,suálui
889,Insel::N,ada,suâl
890,Insel::N,ada,суэл
891,Blume::N,çiçek,rïesege
892,Blume::N,çiçek,giedjek
893,Blume::N,çiçek,rássi
894,Blume::N,çiçek,kukká
895,Blume::N,çiçek,heä´rvvrää´ss
896,Blume::N,çiçek,ывьнэнч
897,Gras::N,ot,kraesie
898,Gras::N,ot,rásse
899,Gras::N,ot,rássi
900,Gras::N,ot,rääsi
901,Gras::N,ot,rää´ss
902,Gras::N,ot,ра̄ссь
903,Gras::N,çim,kraesie
904,Gras::N,çim,rásse
905,Gras::N,çim,rássi
906,Gras::N,çim,rääsi
907,Gras::N,çim,rää´ss
908,Gras::N,çim,ра̄ссь
909,Wurzel::N,kök,roehtse
910,Wurzel::N,kök,ruohttsa
911,Wurzel::N,kök,ruohtas
912,Wurzel::N,kök,veedis
913,Wurzel::N,kök,vue´ddes
914,Wurzel::N,kök,вуэнҍтэсь
915,Baum::N,ağaç,moere
916,Baum::N,ağaç,muorra
917,Baum::N,ağaç,muorra
918,Baum::N,ağaç,muoṛâ
919,Baum::N,ağaç,muõrr
920,Baum::N,ağaç,мӯрр
921,Stamm::N,gövde,ståamhpe
922,Stamm::N,gövde,mátta
923,Stamm::N,gövde,galda
924,Stamm::N,gövde,ruŋgo
925,Stamm::N,gövde,stokk
926,Stamm::N,gövde,мӯрр
927,Stamm::N,gövde,кэ̄ллт
928,Rinde::N,kabuk,gïrre
929,Rinde::N,kabuk,baarhkoe
930,Rinde::N,kabuk,bárkko
931,Rinde::N,kabuk,ostu
932,Rinde::N,kabuk,bárku
933,Rinde::N,kabuk,korrâ
934,Rinde::N,kabuk,kõrr
935,Rinde::N,kabuk,pärkk
936,Rinde::N,kabuk,кэ̄рр
937,Rinde::N,kabuk,па̄ҏҏк
938,Ast::N,dal,åeksie
939,Ast::N,dal,oakse
940,Ast::N,dal,oaksi
941,Ast::N,dal,uák'si
942,Ast::N,dal,å´hss
943,Ast::N,dal,вуэккьс
944,Ast::N,budak,åeksie
945,Ast::N,budak,oakse
946,Ast::N,budak,oaksi
947,Ast::N,budak,uák'si
948,Ast::N,budak,å´hss
949,Ast::N,budak,вуэккьс
950,Zweig::N,dal,åeksie
951,Zweig::N,dal,oakse
952,Zweig::N,dal,rissi
953,Zweig::N,dal,syeṛi
954,Zweig::N,dal,sue´rr
955,Zweig::N,dal,рыссе
956,Blatt::N,yaprak,plienie
957,Blatt::N,yaprak,lassta
958,Blatt::N,yaprak,lasta
959,Blatt::N,yaprak,lostâ
960,Blatt::N,yaprak,lõstt
961,Blatt::N,yaprak,лэ̄сст
962,Birke::N,huş,såekie
963,Birke::N,huş,soahke
964,Birke::N,huş,soahki
965,Birke::N,huş,suáhi
966,Birke::N,huş,suâ´ǩǩ
967,Birke::N,huş,пе̄ссьмӯрр
968,Kiefer[Baum]::N,çam,bietsie
969,Kiefer[Baum]::N,çam,hájkka
970,Kiefer[Baum]::N,çam,biehtse
971,Kiefer[Baum]::N,çam,beahci
972,Kiefer[Baum]::N,çam,peeci
973,Kiefer[Baum]::N,çam,pie´cc
974,Kiefer[Baum]::N,çam,пе̄дзь
975,Weide[Baum]::N,söğüt,saalje
976,Weide[Baum]::N,söğüt,sállja
977,Weide[Baum]::N,söğüt,sieđga
978,Weide[Baum]::N,söğüt,puájui
979,Weide[Baum]::N,söğüt,puäi
980,Weide[Baum]::N,söğüt,пуай
981,Tanne::N,çam,goese
982,Tanne::N,çam,guossa
983,Tanne::N,çam,guossa
984,Tanne::N,çam,kuosâ
985,Tanne::N,çam,kuõss
986,Tanne::N,çam,кӯсс
987,Tanne::N,köknar,goese
988,Tanne::N,köknar,guossa
989,Tanne::N,köknar,guossa
990,Tanne::N,köknar,kuosâ
991,Tanne::N,köknar,kuõss
992,Tanne::N,köknar,кӯсс
993,Horn::N,boynuz,tjåervie
994,Horn::N,boynuz,tjoarvve
995,Horn::N,boynuz,čoarvi
996,Horn::N,boynuz,čuár'vi
997,Horn::N,boynuz,čuä´rvv
998,Horn::N,boynuz,чуэррьв
999,Feder::N,tüy,badtse
1000,Feder::N,tüy,dålgge
1001,Feder::N,tüy,bozza
1002,Feder::N,tüy,puzzâ
1003,Feder::N,tüy,tolge
1004,Feder::N,tüy,poʒʒ
1005,Feder::N,tüy,по̄ннц
1006,Fell::N,post,njaltja
1007,Fell::N,post,duollje
1008,Fell::N,post,náhkki
1009,Fell::N,post,dorkkas
1010,Fell::N,post,turkkâ
1011,Fell::N,post,tyel'ji
1012,Fell::N,post,nähki
1013,Fell::N,post,torkk
1014,Fell::N,post,čåu´dd
1015,Fell::N,post,tue´l'lj
1016,Fell::N,post,тӯлльй
1017,Flügel::N,kanat,såaja
1018,Flügel::N,kanat,såajoe
1019,Flügel::N,kanat,soadje
1020,Flügel::N,kanat,soadji
1021,Flügel::N,kanat,suáj̣á
1022,Flügel::N,kanat,suäjj
1023,Flügel::N,kanat,суэйй
1024,Klaue::N,pençe,gadtse
1025,Klaue::N,pençe,guober
1026,Klaue::N,pençe,gazza
1027,Klaue::N,pençe,kozzâ
1028,Klaue::N,pençe,kõʒʒ
1029,Klaue::N,pençe,кэ̄ннц
1030,Kralle::N,tırnak,gadtse
1031,Kralle::N,tırnak,gadtsa
1032,Kralle::N,tırnak,gazza
1033,Kralle::N,tırnak,kozzâ
1034,Kralle::N,tırnak,kõʒʒ
1035,Kralle::N,tırnak,ке̄бпель
1036,Schwanz::N,kuyruk,siejpie
1037,Schwanz::N,kuyruk,siejbbe
1038,Schwanz::N,kuyruk,bađuš
1039,Schwanz::N,kuyruk,seaibi
1040,Schwanz::N,kuyruk,seibi
1041,Schwanz::N,kuyruk,sei´bb
1042,Schwanz::N,kuyruk,piä´cciǩ
1043,Schwanz::N,kuyruk,пиджь
1044,Schwanz::N,kuyruk,се̄ййп
1045,Schwanz::N,kuyruk,пе̄цехь
1046,Ei::N,yumurta,munnie
1047,Ei::N,yumurta,månne
1048,Ei::N,yumurta,monni
1049,Ei::N,yumurta,maṇe
1050,Ei::N,yumurta,mââ´nn
1051,Ei::N,yumurta,маннҍ
1052,Nest::N,yuva,biesie
1053,Nest::N,yuva,biesse
1054,Nest::N,yuva,beassi
1055,Nest::N,yuva,peesi
1056,Nest::N,yuva,piervâl
1057,Nest::N,yuva,piä´ss
1058,Nest::N,yuva,пе̄ссь
1059,Bau::N,in,biesie
1060,Bau::N,in,biedjo
1061,Bau::N,in,liesso
1062,Bau::N,in,biedju
1063,Bau::N,in,piäju
1064,Bau::N,in,вуэӈӈк
1065,Tier::N,hayvan,juvre
1066,Tier::N,hayvan,udos
1067,Tier::N,hayvan,divrre
1068,Tier::N,hayvan,luohtok
1069,Tier::N,hayvan,ealli
1070,Tier::N,hayvan,ellee
1071,Tier::N,hayvan,jie´lli
1072,Tier::N,hayvan,жыва
1073,Herde::N,sürü,dåehkie
1074,Herde::N,sürü,ællo
1075,Herde::N,sürü,fuovva
1076,Herde::N,sürü,doahkki
1077,Herde::N,sürü,čagge
1078,Herde::N,sürü,tukk
1079,Herde::N,sürü,vâ´lvv
1080,Herde::N,sürü,чуэз
1081,Herde::N,sürü,чӣгар
1082,Kuh::N,inek,govse
1083,Kuh::N,inek,gussa
1084,Kuh::N,inek,gussa
1085,Kuh::N,inek,kussâ
1086,Kuh::N,inek,kuss
1087,Kuh::N,inek,лӣххьм
1088,Bulle::N,boğa,vuaksa
1089,Bulle::N,boğa,vuoksá
1090,Bulle::N,boğa,heargi
1091,Bulle::N,boğa,vuák'sá
1092,Bulle::N,boğa,ergi
1093,Bulle::N,boğa,vuâhss
1094,Bulle::N,boğa,е̄ррьк
1095,Pferd::N,at,hierkie
1096,Pferd::N,at,råsse
1097,Pferd::N,at,hæssta
1098,Pferd::N,at,heavuš
1099,Pferd::N,at,hiävuš
1100,Pferd::N,at,heävaš
1101,Pferd::N,at,ро̄ссь
1102,Pferd::N,beygir,hierkie
1103,Pferd::N,beygir,råsse
1104,Pferd::N,beygir,hæssta
1105,Pferd::N,beygir,heavuš
1106,Pferd::N,beygir,hiävuš
1107,Pferd::N,beygir,heävaš
1108,Pferd::N,beygir,ро̄ссь
1109,Schaf::N,koyun,sïrve
1110,Schaf::N,koyun,sávttsa
1111,Schaf::N,koyun,sávza
1112,Schaf::N,koyun,savzâ
1113,Schaf::N,koyun,sauʒʒ
1114,Schaf::N,koyun,ла̄мьпесь
1115,Schwein::N,domuz,snurke
1116,Schwein::N,domuz,svijnne
1117,Schwein::N,domuz,spiidni
1118,Schwein::N,domuz,šahe
1119,Schwein::N,domuz,šââ´ǩǩ
1120,Schwein::N,domuz,ша̄гкь
1121,Hund::N,it,bïenje
1122,Hund::N,it,bena
1123,Hund::N,it,beana
1124,Hund::N,it,peenuv
1125,Hund::N,it,piânnai
1126,Hund::N,it,пе̄ннэ
1127,Hund::N,köpek,bïenje
1128,Hund::N,köpek,bena
1129,Hund::N,köpek,beana
1130,Hund::N,köpek,peenuv
1131,Hund::N,köpek,piânnai
1132,Hund::N,köpek,пе̄ннэ
1133,Katze::N,kedi,gaahtoe
1134,Katze::N,kedi,gáhtto
1135,Katze::N,kedi,bussá
1136,Katze::N,kedi,kissá
1137,Katze::N,kedi,kaass
1138,Katze::N,kedi,ко̄а̄сс
1139,Bär::N,ayı,gumsie
1140,Bär::N,ayı,biernna
1141,Bär::N,ayı,guovža
1142,Bär::N,ayı,bierdna
1143,Bär::N,ayı,kuob'žâ
1144,Bär::N,ayı,kue´bǯǯ
1145,Bär::N,ayı,та̄лл
1146,Eichhörnchen::N,sincap,åeruve
1147,Eichhörnchen::N,sincap,oarre
1148,Eichhörnchen::N,sincap,oarri
1149,Eichhörnchen::N,sincap,uár'ree
1150,Eichhörnchen::N,sincap,vuä´r'rev
1151,Eichhörnchen::N,sincap,вуэррев
1152,Elch::N,büyük kuzey geyiği,ïelje
1153,Elch::N,büyük kuzey geyiği,ællja
1154,Elch::N,büyük kuzey geyiği,sarvva
1155,Elch::N,büyük kuzey geyiği,ealga
1156,Elch::N,büyük kuzey geyiği,sorvâ
1157,Elch::N,büyük kuzey geyiği,sõrvv
1158,Elch::N,büyük kuzey geyiği,сэ̄ррв
1159,Fuchs::N,tilki,riepie
1160,Fuchs::N,tilki,riebij
1161,Fuchs::N,tilki,rieban
1162,Fuchs::N,tilki,riemnjis
1163,Fuchs::N,tilki,rie´mjj
1164,Fuchs::N,tilki,рӣммьн
1165,Hase::N,tavşan,njåemele
1166,Hase::N,tavşan,njoammel
1167,Hase::N,tavşan,njoammil
1168,Hase::N,tavşan,njuámmil
1169,Hase::N,tavşan,njue´m'mel
1170,Hase::N,tavşan,нюэммель
1171,Maus::N,fare,snjeara
1172,Maus::N,fare,snjierrá
1173,Maus::N,fare,sáhpán
1174,Maus::N,fare,säplig
1175,Maus::N,fare,sä´ppli
1176,Maus::N,fare,са̄хпьлинк
1177,Maus::N,sıçan,snjeara
1178,Maus::N,sıçan,snjierrá
1179,Maus::N,sıçan,sáhpán
1180,Maus::N,sıçan,säplig
1181,Maus::N,sıçan,sä´ppli
1182,Maus::N,sıçan,са̄хпьлинк
1183,Wolf::N,kurt,sïejpe
1184,Wolf::N,kurt,stálppe
1185,Wolf::N,kurt,stáhkke
1186,Wolf::N,kurt,ruomas
1187,Wolf::N,kurt,kumpe
1188,Wolf::N,kurt,návdi
1189,Wolf::N,kurt,kumppi
1190,Wolf::N,kurt,ku´mpp
1191,Wolf::N,kurt,pââ´ldes
1192,Wolf::N,kurt,чиррм
1193,Wolf::N,kurt,пальтӭсь
1194,Vogel::N,kuş,ledtie
1195,Vogel::N,kuş,lådde
1196,Vogel::N,kuş,loddi
1197,Vogel::N,kuş,lodde
1198,Vogel::N,kuş,lå´dd
1199,Vogel::N,kuş,лоаннҍт
1200,Schwarm::N,sürü,dåehkie
1201,Schwarm::N,sürü,doahkke
1202,Schwarm::N,sürü,doahkki
1203,Schwarm::N,sürü,tuák'ki
1204,Schwarm::N,sürü,parvv
1205,Schwarm::N,sürü,туххк
1206,Huhn::N,tavuk,vöönhtse
1207,Huhn::N,tavuk,vuonntsá
1208,Huhn::N,tavuk,vuonccis
1209,Huhn::N,tavuk,kääṇi
1210,Huhn::N,tavuk,kää´nn
1211,Huhn::N,tavuk,ка̄ннҌ
1212,Hahn::N,horoz,deere
1213,Hahn::N,horoz,hádna
1214,Hahn::N,horoz,åresvuonntsá
1215,Hahn::N,horoz,vuonccis
1216,Hahn::N,horoz,kääṇi
1217,Hahn::N,horoz,åå´reskää´nn
1218,Hahn::N,horoz,пе̄ттэх
1219,Gans::N,kaz,gaase
1220,Gans::N,kaz,gássa
1221,Gans::N,kaz,čuonji
1222,Gans::N,kaz,čuá'njá
1223,Gans::N,kaz,čue´nj
1224,Gans::N,kaz,чуэнь
1225,Adler::N,kartal,aarhtse
1226,Adler::N,kartal,goasskem
1227,Adler::N,kartal,goaskin
1228,Adler::N,kartal,kuás'kim
1229,Adler::N,kartal,kuä´cǩǩem
1230,Adler::N,kartal,куэцькем
1231,Adler::N,karakuş,aarhtse
1232,Adler::N,karakuş,goasskem
1233,Adler::N,karakuş,goaskin
1234,Adler::N,karakuş,kuás'kim
1235,Adler::N,karakuş,kuä´cǩǩem
1236,Adler::N,karakuş,куэцькем
1237,Ente::N,ördek,tjååtsele
1238,Ente::N,ördek,vuojatjis
1239,Ente::N,ördek,čáhceloddi
1240,Ente::N,ördek,vuonjâč
1241,Ente::N,ördek,vuõnjâč
1242,Ente::N,ördek,ча̄дзьлоаннҍт
1243,Eule::N,baykuş,snjågloe
1244,Eule::N,baykuş,skunjok
1245,Eule::N,baykuş,skuolfi
1246,Eule::N,baykuş,ijjâlodde
1247,Eule::N,baykuş,iiđsaž
1248,Eule::N,baykuş,кунньлоаннҍт
1249,Eule::N,baykuş,чӯзэм вуэһпэй
1250,Kranich::N,turna,goerke
1251,Kranich::N,turna,guorgga
1252,Kranich::N,turna,guorga
1253,Kranich::N,turna,kuor'gâ
1254,Kranich::N,turna,kuõrgg
1255,Kranich::N,turna,кӯррк
1256,Krähe::N,karga,voerhtje
1257,Krähe::N,karga,gárránis
1258,Krähe::N,karga,vuoratjis
1259,Krähe::N,karga,vuoražas
1260,Krähe::N,karga,vuorččis
1261,Krähe::N,karga,vuorâč
1262,Krähe::N,karga,vuõrâč
1263,Krähe::N,karga,вӯрэч
1264,Kuckuck::N,guguk,gïeke
1265,Kuckuck::N,guguk,giehka
1266,Kuckuck::N,guguk,giehka
1267,Kuckuck::N,guguk,kiehâ
1268,Kuckuck::N,guguk,ǩiõkk
1269,Kuckuck::N,guguk,кӣгк
1270,Schwan::N,kuğu,njoktje
1271,Schwan::N,kuğu,snjuktja
1272,Schwan::N,kuğu,njukča
1273,Schwan::N,kuğu,njuhčâ
1274,Schwan::N,kuğu,njuhčč
1275,Schwan::N,kuğu,нюххч
1276,Fisch::N,balık,guelie
1277,Fisch::N,balık,guolle
1278,Fisch::N,balık,guolli
1279,Fisch::N,balık,kyeḷi
1280,Fisch::N,balık,kue´ll
1281,Fisch::N,balık,кӯлль
1282,Barsch::N,hani,sihtege
1283,Barsch::N,hani,vuoskun
1284,Barsch::N,hani,vuoskku
1285,Barsch::N,hani,vuásku
1286,Barsch::N,hani,vuâsk
1287,Barsch::N,hani,вуэсск
1288,Barsch::N,levrek,sihtege
1289,Barsch::N,levrek,vuoskun
1290,Barsch::N,levrek,vuoskku
1291,Barsch::N,levrek,vuásku
1292,Barsch::N,levrek,vuâsk
1293,Barsch::N,levrek,вуэсск
1294,Hecht::N,turnabalığı,haavke
1295,Hecht::N,turnabalığı,hávgga
1296,Hecht::N,turnabalığı,hávga
1297,Hecht::N,turnabalığı,puško
1298,Hecht::N,turnabalığı,nu´ǩǩeš
1299,Hecht::N,turnabalığı,ныгкешь
1300,Schlange[Tier]::N,yılan,gïermesje
1301,Schlange[Tier]::N,yılan,germaj
1302,Schlange[Tier]::N,yılan,gearpmaš
1303,Schlange[Tier]::N,yılan,kyev'đi
1304,Schlange[Tier]::N,yılan,ku´vdd
1305,Schlange[Tier]::N,yılan,кӯввьт
1306,Wurm::N,kurt,mietie
1307,Wurm::N,kurt,maarhke
1308,Wurm::N,kurt,mádo
1309,Wurm::N,kurt,máhtu
1310,Wurm::N,kurt,máátu
1311,Wurm::N,kurt,määtt
1312,Wurm::N,kurt,ма̄дт
1313,Wurm::N,solucan,mietie
1314,Wurm::N,solucan,maarhke
1315,Wurm::N,solucan,mádo
1316,Wurm::N,solucan,máhtu
1317,Wurm::N,solucan,máátu
1318,Wurm::N,solucan,määtt
1319,Wurm::N,solucan,ма̄дт
1320,Spinne::N,örümcek,hievnie
1321,Spinne::N,örümcek,hievnne
1322,Spinne::N,örümcek,heavdni
1323,Spinne::N,örümcek,evni
1324,Spinne::N,örümcek,eeunaž
1325,Spinne::N,örümcek,о̄а̄з
1326,Ameise::N,karınca,garhke
1327,Ameise::N,karınca,gårkkå
1328,Ameise::N,karınca,gotka
1329,Ameise::N,karınca,kutkâ
1330,Ameise::N,karınca,kotkk
1331,Ameise::N,karınca,ко̄ттк
1332,Laus::N,bit,dihkie
1333,Laus::N,bit,dihkke
1334,Laus::N,bit,dihkki
1335,Laus::N,bit,tikke
1336,Laus::N,bit,te´ǩǩ
1337,Laus::N,bit,тыһкь
1338,Mücke::N,sivrisinek,tjoejhke
1339,Mücke::N,sivrisinek,tjuojkka
1340,Mücke::N,sivrisinek,čuoika
1341,Mücke::N,sivrisinek,čuoš'kâ
1342,Mücke::N,sivrisinek,čuõškk
1343,Mücke::N,sivrisinek,чӯшшк
1344,Fliege::N,sinek,tjoere
1345,Fliege::N,sinek,boerege
1346,Fliege::N,sinek,tjuruk
1347,Fliege::N,sinek,čuru
1348,Fliege::N,sinek,kiärpáš
1349,Fliege::N,sinek,čuâr
1350,Fliege::N,sinek,čuâras
1351,Fliege::N,sinek,чуэраш
1352,Schmetterling::N,kelebek,biejjielåbloe
1353,Schmetterling::N,kelebek,biejvvelådde
1354,Schmetterling::N,kelebek,beaiveloddi
1355,Schmetterling::N,kelebek,piäi'vááloddááš
1356,Schmetterling::N,kelebek,ä´llbaž
1357,Schmetterling::N,kelebek,pei´vvlå´dd
1358,Schmetterling::N,kelebek,а̄лльп
1359,Beere::N,tane,muerjie
1360,Beere::N,tane,muorjje
1361,Beere::N,tane,muorji
1362,Beere::N,tane,myer'ji
1363,Beere::N,tane,mue´rjj
1364,Beere::N,tane,мӯррьй
1365,Apfel::N,elma,æbpla
1366,Apfel::N,elma,ehpal
1367,Apfel::N,elma,eppel
1368,Apfel::N,elma,eahppel
1369,Apfel::N,elma,я̄блэк
1370,Pilz::N,mantar,goebpere
1371,Pilz::N,mantar,guoppar
1372,Pilz::N,mantar,guoppar
1373,Pilz::N,mantar,kuobâr
1374,Pilz::N,mantar,kuõbbâr
1375,Pilz::N,mantar,кӯмпар
1376,Zwiebel::N,soğan,lööke
1377,Zwiebel::N,soğan,løhkka
1378,Zwiebel::N,soğan,lávki
1379,Zwiebel::N,soğan,luukk
1380,Zwiebel::N,soğan,луквець
1381,Saat::N,ekin,saajoe
1382,Saat::N,ekin,sádjo
1383,Saat::N,ekin,siepman
1384,Saat::N,ekin,siemâ
1385,Saat::N,ekin,siõm
1386,Saat::N,ekin,се̄м
1387,Korn::N,tane,gernie
1388,Korn::N,tane,gårnnetjalmme
1389,Korn::N,tane,gordni
1390,Korn::N,tane,jiṿe
1391,Korn::N,tane,ле̄ййп
1392,Heu::N,kuru ot,suejnieh
1393,Heu::N,kuru ot,ájvve
1394,Heu::N,kuru ot,suoidni
1395,Heu::N,kuru ot,syei'ni
1396,Heu::N,kuru ot,suei´nn
1397,Heu::N,kuru ot,сӯййн
1398,Schale::N,kabuk,gïrre
1399,Schale::N,kabuk,garra
1400,Schale::N,kabuk,skádne
1401,Schale::N,kabuk,garra
1402,Schale::N,kabuk,korrâ
1403,Schale::N,kabuk,kõrr
1404,Schale::N,kabuk,ю̄дтҍ
1405,Grube::N,çukur,haevtie
1406,Grube::N,çukur,rågge
1407,Grube::N,çukur,gohpi
1408,Grube::N,çukur,roggi
1409,Grube::N,çukur,kyep'pi
1410,Grube::N,çukur,rogge
1411,Grube::N,çukur,rå´ǧǧ
1412,Grube::N,çukur,kåå´pp
1413,Grube::N,çukur,коабпь
1414,Falle::N,tuzak,barta
1415,Falle::N,tuzak,ruevtie
1416,Falle::N,tuzak,gillar
1417,Falle::N,tuzak,ruovdde
1418,Falle::N,tuzak,rihtá
1419,Falle::N,tuzak,báhcahat
1420,Falle::N,tuzak,ká'skástâh
1421,Falle::N,tuzak,ää´ǧǧes
1422,Falle::N,tuzak,кӣлл
1423,Falle::N,tuzak,ше̄шшь
1424,Schlinge::N,ilmik,latjka
1425,Schlinge::N,ilmik,gieras
1426,Schlinge::N,ilmik,mohkki
1427,Schlinge::N,ilmik,kieḷâ
1428,Schlinge::N,ilmik,ǩiõll
1429,Schlinge::N,ilmik,ää´ǧǧes
1430,Schlinge::N,ilmik,кӣлл
1431,Schlinge::N,ilmik,ше̄шшь
1432,Spur::N,iz,gïeje
1433,Spur::N,iz,luodda
1434,Spur::N,iz,joavnes
1435,Spur::N,iz,luodda
1436,Spur::N,iz,luod'dâ
1437,Spur::N,iz,ǩiõjj
1438,Spur::N,iz,кӣйй
1439,Asche::N,kül,govne
1440,Asche::N,kül,gudna
1441,Asche::N,kül,gutna
1442,Asche::N,kül,kunnâ
1443,Asche::N,kül,kunn
1444,Asche::N,kül,кунн
1445,Dreck::N,pislik,haaskoe
1446,Dreck::N,pislik,lænjok
1447,Dreck::N,pislik,baška
1448,Dreck::N,pislik,duova
1449,Dreck::N,pislik,durdi
1450,Dreck::N,pislik,tuol'vâ
1451,Dreck::N,pislik,sähss
1452,Dreck::N,pislik,са̄ккьс
1453,Eisen::N,demir,ruevtie
1454,Eisen::N,demir,ruovdde
1455,Eisen::N,demir,ruovdi
1456,Eisen::N,demir,ryev'di
1457,Eisen::N,demir,ru´vdd
1458,Eisen::N,demir,рӯввьт
1459,Gold::N,altın,gullie
1460,Gold::N,altın,gålle
1461,Gold::N,altın,golli
1462,Gold::N,altın,kolle
1463,Gold::N,altın,kå´ll
