,Concept_ID,lv,lt
2222,sich bewegen::V,virzīties,pasijudinti
2223,sich rühren::V,вӧрны,krutėti
2224,sich rühren::V,вӧрӧдчыны,krutėti
2225,sich rühren::V,sagrozīties,krutėti
2226,sich erheben::V,сувтны,pakilti
2227,sich erheben::V,сувтны,atsikelti
2228,sich erheben::V,piecelties,pakilti
2229,sich erheben::V,piecelties,atsikelti
2230,sich setzen::V,пуксьыны,sėstis
2231,sich setzen::V,пуксьыны,atsisėsti
2232,sich setzen::V,sēsties,sėstis
2233,sich setzen::V,sēsties,atsisėsti
2234,hinfallen::V,усьны,parkristi
2235,hinfallen::V,усьны,pargriūti
2236,hinfallen::V,sabirt,parkristi
2237,hinfallen::V,sabirt,pargriūti
2238,hinfallen::V,pakrist,parkristi
2239,hinfallen::V,pakrist,pargriūti
2240,laufen::V,мyнны,eiti
2241,laufen::V,iet,eiti
2242,laufen::V,skraidīt,eiti
2243,schreiten::V,восьлавны,žengti
2244,schreiten::V,восьлавны,žingsniuoti
2245,schreiten::V,soļot,žengti
2246,schreiten::V,soļot,žingsniuoti
2247,spazierengehen::V,гуляйтны,pasivaikščioti
2248,spazierengehen::V,staigāt,pasivaikščioti
2249,spazierengehen::V,pastaigāties,pasivaikščioti
2250,eilen::V,тэрмасьны,skubėti
2251,eilen::V,traukt,skubėti
2252,sich beeilen::V,тэрмасьны,paskub́ėti
2253,sich beeilen::V,тэрмасьны,pasiskubinti
2254,sich beeilen::V,steigties,paskub́ėti
2255,sich beeilen::V,steigties,pasiskubinti
2256,sich beeilen::V,pasteigties,paskub́ėti
2257,sich beeilen::V,pasteigties,pasiskubinti
2258,sausen::V,тӧвзьыны,dumti
2259,sausen::V,тӧвзьыны,lėkti
2260,sausen::V,drāzt,dumti
2261,sausen::V,drāzt,lėkti
2262,sausen::V,brāzties,dumti
2263,sausen::V,brāzties,lėkti
2264,rennen::V,котӧртны,bėgti
2265,rennen::V,skriet,bėgti
2266,springen::V,чеччавны,šokti
2267,springen::V,lēkt,šokti
2268,klettern::V,кышасьны,kopti
2269,klettern::V,кавшасьны,kopti
2270,klettern::V,kāpt,kopti
2271,klettern::V,rāpties,kopti
2272,schaukeln::V,гычасьны,supti
2273,schaukeln::V,гычасьны,linguoti
2274,schaukeln::V,šūpoties,supti
2275,schaukeln::V,šūpoties,linguoti
2276,schaukeln::V,zvalstīties,supti
2277,schaukeln::V,zvalstīties,linguoti
2278,kriechen::V,кыссьыны,ropoti
2279,kriechen::V,кыссьыны,šliaužti
2280,kriechen::V,līst,ropoti
2281,kriechen::V,līst,šliaužti
2282,kriechen::V,rāpot,ropoti
2283,kriechen::V,rāpot,šliaužti
2284,schwimmen::V,уявны,plaukti
2285,schwimmen::V,peldēt,plaukti
2286,tauchen::V,сунавны,nerti
2287,tauchen::V,gremdēties,nerti
2288,rudern::V,пелысасьны,irtis
2289,rudern::V,пелысасьны,irkluoti
2290,rudern::V,airēt,irtis
2291,rudern::V,airēt,irkluoti
2292,rudern::V,irties,irtis
2293,rudern::V,irties,irkluoti
2294,fahren::V,мунны,važiuoti
2295,fahren::V,мунны,važinėti
2296,fahren::V,braukt,važiuoti
2297,fahren::V,braukt,važinėti
2298,fliegen::V,лэбны,lėkti
2299,fliegen::V,лэбны,skristi
2300,fliegen::V,lidot,lėkti
2301,fliegen::V,lidot,skristi
2302,fliegen::V,laisties,lėkti
2303,fliegen::V,laisties,skristi
2304,gehen::V,мyнны,eiti
2305,gehen::V,iet,eiti
2306,weggehen::V,мунавны,išeiti
2307,weggehen::V,aiziet,išeiti
2308,abfahren::V,мӧдӧдчыны,išvykti
2309,abfahren::V,мӧдӧдчыны,išvažiuoti
2310,abfahren::V,atiet,išvykti
2311,abfahren::V,atiet,išvažiuoti
2312,abfahren::V,aizbraukt,išvykti
2313,abfahren::V,aizbraukt,išvažiuoti
2314,anhalten::V,джӧмдыны,sustoti
2315,anhalten::V,apstāties,sustoti
2316,hineingehen::V,пырны,įeiti
2317,hineingehen::V,ieiet,įeiti
2318,eintreten::V,пырны,įžengti
2319,eintreten::V,ienākt,įžengti
2320,kommen::V,воны,ateiti
2321,kommen::V,локны,ateiti
2322,kommen::V,nākt,ateiti
2323,ankommen::V,воны,ateiti
2324,ankommen::V,локны,ateiti
2325,ankommen::V,nonākt,ateiti
2326,ankommen::V,ierasties,ateiti
2327,zurückkommen::V,косны,grį̃žti
2328,zurückkommen::V,косны,sugrį̃žti
2329,zurückkommen::V,бергӧдчыны,grį̃žti
2330,zurückkommen::V,бергӧдчыны,sugrį̃žti
2331,zurückkommen::V,atgriezties,grį̃žti
2332,zurückkommen::V,atgriezties,sugrį̃žti
2333,bleiben::V,кольны,likti
2334,bleiben::V,кольны,pasilikti
2335,bleiben::V,palikt,likti
2336,bleiben::V,palikt,pasilikti
2337,warten::V,виччысьны,laukti
2338,warten::V,gaidīt,laukti
2339,erwarten::V,виччысьны,laukti
2340,erwarten::V,sagaidīt,laukti
2341,suchen::V,корсьны,ieškoti
2342,suchen::V,meklēt,ieškoti
2343,finden::V,казявны,rasti
2344,finden::V,казявны,surasti
2345,finden::V,rast,rasti
2346,finden::V,rast,surasti
2347,finden::V,atrast,rasti
2348,finden::V,atrast,surasti
2349,versuchen::V,заводитчывны,mėginti
2350,versuchen::V,mēģināt,mėginti
2351,vorbereiten::V,дасьтыны,rengti
2352,vorbereiten::V,gatavot,rengti
2353,vorbereiten::V,sagatavot,rengti
2354,lieben::V,радейтны,myĺėti
2355,lieben::V,mīlēt,myĺėti
2356,mögen::V,радейтны,ḿėgti
2357,mögen::V,радейтны,patikti
2358,mögen::V,gribēties,ḿėgti
2359,mögen::V,gribēties,patikti
2360,lachen::V,серавны,juoktis
2361,lachen::V,серавлыны,juoktis
2362,lachen::V,smiet,juoktis
2363,lachen::V,smieties,juoktis
2364,rühren::V,нормӧдны,jaudinti
2365,rühren::V,нормӧдны,graudinti
2366,rühren::V,aizgrābt,jaudinti
2367,rühren::V,aizgrābt,graudinti
2368,weinen::V,бӧрдны,verkti
2369,weinen::V,raudāt,verkti
2370,schimpfen::V,видчыны,bartis
2371,schimpfen::V,rāties,bartis
2372,schimpfen::V,lamāties,bartis
2373,sich ärgern::V,скӧравны,pykti
2374,sich ärgern::V,скӧравны,apmaudauti
2375,sich ärgern::V,īgt,pykti
2376,sich ärgern::V,īgt,apmaudauti
2377,sich ärgern::V,pukoties,pykti
2378,sich ärgern::V,pukoties,apmaudauti
2379,sich ärgern::V,dusmoties,pykti
2380,sich ärgern::V,dusmoties,apmaudauti
2381,sich fürchten::V,повны,bijoti
2382,sich fürchten::V,повны,baimintis
2383,sich fürchten::V,bīties,bijoti
2384,sich fürchten::V,bīties,baimintis
2385,sich fürchten::V,baidīties,bijoti
2386,sich fürchten::V,baidīties,baimintis
2387,fürchten::V,повны,bijoti
2388,fürchten::V,повны,baimintis
2389,fürchten::V,baidīties no,bijoti
2390,fürchten::V,baidīties no,baimintis
2391,fliehen::V,пышйыны,bėgti
2392,fliehen::V,пышйыны,sprukti
2393,fliehen::V,bēgt,bėgti
2394,fliehen::V,bēgt,sprukti
2395,flüchten::V,пышйыны,pabėgti
2396,flüchten::V,aizbēgt,pabėgti
2397,sehen::V,аддзыны,žiūŕėti
2398,sehen::V,redzēt,žiūŕėti
2399,anschauen::V,видзӧдны,žiūŕėti
2400,anschauen::V,paraudzīties,žiūŕėti
2401,ansehen::V,видзӧдны,žiūrėti į
2402,ansehen::V,видзӧдны,pažiūrėti į
2403,ansehen::V,aplūkot,žiūrėti į
2404,ansehen::V,aplūkot,pažiūrėti į
2405,hören::V,кывны,girdėti
2406,hören::V,dzirdēt,girdėti
2407,zuhören::V,кывзыны,klausytis
2408,zuhören::V,klausīties,klausytis
2409,probieren::V,видлыны,ragauti
2410,probieren::V,видлыны,paragauti
2411,probieren::V,nogaršot,ragauti
2412,probieren::V,nogaršot,paragauti
2413,riechen::V,чушкыны,uosti
2414,riechen::V,чушкыны,užuosti
2415,riechen::V,ost,uosti
2416,riechen::V,ost,užuosti
2417,riechen::V,ostīt,uosti
2418,riechen::V,ostīt,užuosti
2419,fühlen::V,вежӧртны,justi
2420,fühlen::V,вежӧртны,jausti
2421,fühlen::V,вежӧртны,pajusti
2422,fühlen::V,гӧгӧрвоны,justi
2423,fühlen::V,гӧгӧрвоны,jausti
2424,fühlen::V,гӧгӧрвоны,pajusti
2425,fühlen::V,just,justi
2426,fühlen::V,just,jausti
2427,fühlen::V,just,pajusti
2428,fühlen::V,izjust,justi
2429,fühlen::V,izjust,jausti
2430,fühlen::V,izjust,pajusti
2431,scheinen::V,кажитчыны,rodytis
2432,scheinen::V,кажитчыны,atrodyti
2433,scheinen::V,šķist,rodytis
2434,scheinen::V,šķist,atrodyti
2435,scheinen::V,likties,rodytis
2436,scheinen::V,likties,atrodyti
2437,zu sehen sein::V,тыдавны,pasirodyti
2438,zu sehen sein::V,parādīties,pasirodyti
2439,vernehmen::V,кывны,išgirsti
2440,vernehmen::V,saklausīt,išgirsti
2441,frieren::V,кынмыны,šalti
2442,frieren::V,salt,šalti
2443,tun::V,керны,daryti
2444,tun::V,darīt,daryti
2445,können::V,кужны,galėti
2446,können::V,кужны,pajėgti
2447,können::V,prast,galėti
2448,können::V,prast,pajėgti
2449,wollen::V,кӧсйыны,norėti
2450,wollen::V,gribēt,norėti
2451,anfangen::V,заводитны,pradėti
2452,anfangen::V,заводитны,prasid́ėti
2453,anfangen::V,пондыны,pradėti
2454,anfangen::V,пондыны,prasid́ėti
2455,anfangen::V,sākt,pradėti
2456,anfangen::V,sākt,prasid́ėti
2457,anfangen::V,iesākt,pradėti
2458,anfangen::V,iesākt,prasid́ėti
2459,beenden::V,помавны,baigti
2460,beenden::V,помавны,užbaigti
2461,beenden::V,beigt,baigti
2462,beenden::V,beigt,užbaigti
2463,beenden::V,pabeigt,baigti
2464,beenden::V,pabeigt,užbaigti
2465,aufhören::V,дугӧдны,liautis
2466,aufhören::V,pārtraukt,liautis
2467,gelingen::V,артмыны,pavykti
2468,gelingen::V,артмыны,pasisekti
2469,gelingen::V,izdoties,pavykti
2470,gelingen::V,izdoties,pasisekti
2471,geraten::V,сюрны,nusisekti
2472,geraten::V,веськавны,nusisekti
2473,geraten::V,veikties,nusisekti
2474,öffnen::V,восьтыны,atverti
2475,öffnen::V,восьтыны,atidaryti
2476,öffnen::V,atvērt,atverti
2477,öffnen::V,atvērt,atidaryti
2478,öffnen::V,attaisīt,atverti
2479,öffnen::V,attaisīt,atidaryti
2480,schließen::V,пӧдлавны,uždaryti
2481,schließen::V,slēgt,uždaryti
2482,schließen::V,aizvērt,uždaryti
2483,schließen::V,aiztaisīt,uždaryti
2484,stellen::V,сувтӧдны,statyti
2485,stellen::V,сувтӧдны,pastatyti
2486,stellen::V,likt,statyti
2487,stellen::V,likt,pastatyti
2488,stellen::V,nolikt,statyti
2489,stellen::V,nolikt,pastatyti
2490,setzen::V,пуксьӧдны,sodinti
2491,setzen::V,пуксьӧдны,pasodinti
2492,setzen::V,sēdināt,sodinti
2493,setzen::V,sēdināt,pasodinti
2494,legen::V,пуктыны,dėti
2495,legen::V,пуктыны,pad́ėti
2496,legen::V,likt,dėti
2497,legen::V,likt,pad́ėti
2498,berühren::V,вӧрзьӧдны,liesti
2499,berühren::V,вӧрзьӧдны,paliesti
2500,berühren::V,инмӧдчывны,liesti
2501,berühren::V,инмӧдчывны,paliesti
2502,berühren::V,skart,liesti
2503,berühren::V,skart,paliesti
2504,berühren::V,aizskart,liesti
2505,berühren::V,aizskart,paliesti
2506,verbinden::V,йитны,jungti
2507,verbinden::V,йитны,surišti
2508,verbinden::V,saistīt,jungti
2509,verbinden::V,saistīt,surišti
2510,verbinden::V,savienot,jungti
2511,verbinden::V,savienot,surišti
2512,bedecken::V,вевттьыны,uždengti
2513,bedecken::V,apsegt,uždengti
2514,bedecken::V,pārsegt,uždengti
2515,aufhängen::V,ӧшӧдны,pakarti
2516,aufhängen::V,ӧшӧдны,pakabinti
2517,aufhängen::V,джагӧдны,pakarti
2518,aufhängen::V,джагӧдны,pakabinti
2519,aufhängen::V,uzkārt,pakarti
2520,aufhängen::V,uzkārt,pakabinti
2521,anzünden::V,ӧзтыны,padegti
2522,anzünden::V,aizdegt,padegti
2523,anzünden::V,aizdedzināt,padegti
2524,aufheben::V,чеччӧдны,pakelti
2525,aufheben::V,сувтӧдны,pakelti
2526,aufheben::V,pacelt,pakelti
2527,zurücklassen::V,кольны,palikti
2528,zurücklassen::V,atstāt,palikti
2529,verlieren::V,воштыны,pamesti
2530,verlieren::V,zaudēt,pamesti
2531,verlieren::V,pazaudēt,pamesti
2532,fallen lassen::V,уськӧдны,atsisakyti
2533,fallen lassen::V,nomest,atsisakyti
2534,machen::V,вӧчны,dirbti
2535,machen::V,лӧсьӧдны,dirbti
2536,machen::V,darīt,dirbti
2537,herstellen::V,лӧсьӧдны,gaminti
2538,herstellen::V,ražot,gaminti
2539,herstellen::V,izgatavot,gaminti
2540,bauen::V,лэптыны,statyti
2541,bauen::V,лэптыны,pastatyti
2542,bauen::V,celt,statyti
2543,bauen::V,celt,pastatyti
2544,bauen::V,būvēt,statyti
2545,bauen::V,būvēt,pastatyti
2546,reparieren::V,дзоньтавны,taisyti
2547,reparieren::V,дзоньтавны,remontuoti
2548,reparieren::V,labot,taisyti
2549,reparieren::V,labot,remontuoti
2550,reparieren::V,remontēt,taisyti
2551,reparieren::V,remontēt,remontuoti
2552,verbessern::V,бурмӧдны,gerinti
2553,verbessern::V,бурмӧдны,ištaisyti
2554,verbessern::V,labot,gerinti
2555,verbessern::V,labot,ištaisyti
2556,verbessern::V,izlabot,gerinti
2557,verbessern::V,izlabot,ištaisyti
2558,ändern::V,вежны,keisti
2559,ändern::V,вежны,pakeisti
2560,ändern::V,mainīt,keisti
2561,ändern::V,mainīt,pakeisti
2562,graben::V,кодйыны,kasti
2563,graben::V,rakt,kasti
2564,beugen::V,куснявны,lenkti
2565,beugen::V,куснявны,palenkti
2566,beugen::V,liekt,lenkti
2567,beugen::V,liekt,palenkti
2568,biegen::V,куснявны,lenkti
2569,biegen::V,куснявны,palenkti
2570,biegen::V,liekt,lenkti
2571,biegen::V,liekt,palenkti
2572,drehen::V,бергӧдлыны,sukti
2573,drehen::V,griezt,sukti
2574,wenden::V,бергӧдны,kreipti
2575,wenden::V,бергӧдны,pakreipti
2576,wenden::V,apgriezt,kreipti
2577,wenden::V,apgriezt,pakreipti
2578,umdrehen::V,бергӧдны,sukti
2579,umdrehen::V,бергӧдны,apversti
2580,umdrehen::V,apgriezt,sukti
2581,umdrehen::V,apgriezt,apversti
2582,heben::V,лэптыны,kelti
2583,heben::V,лэптыны,pakelti
2584,heben::V,celt,kelti
2585,heben::V,celt,pakelti
2586,heben::V,cilāt,kelti
2587,heben::V,cilāt,pakelti
2588,heben::V,pacelt,kelti
2589,heben::V,pacelt,pakelti
2590,hochheben::V,кыпӧдны,pakelti
2591,hochheben::V,pacelt,pakelti
2592,ergreifen::V,кутны,čiupti
2593,ergreifen::V,кутны,griebti
2594,ergreifen::V,paķert,čiupti
2595,ergreifen::V,paķert,griebti
2596,ergreifen::V,satvert,čiupti
2597,ergreifen::V,satvert,griebti
2598,halten::V,кутны,laikyti
2599,halten::V,кутны,palaikyti
2600,halten::V,turēt,laikyti
2601,halten::V,turēt,palaikyti
2602,halten::V,saturēt,laikyti
2603,halten::V,saturēt,palaikyti
2604,drücken::V,личкыны,spausti
2605,drücken::V,топӧдны,spausti
2606,drücken::V,spiest,spausti
2607,schieben::V,ӧтдортны,stumti
2608,schieben::V,йӧткыштны,stumti
2609,schieben::V,stumt,stumti
2610,kratzen::V,гуджӧдны,kasyti
2611,kratzen::V,гуджӧдны,grandyti
2612,kratzen::V,kasīt,kasyti
2613,kratzen::V,kasīt,grandyti
2614,kratzen::V,skrāpēt,kasyti
2615,kratzen::V,skrāpēt,grandyti
2616,lecken::V,нювны,laižyti
2617,lecken::V,lakt,laižyti
2618,lecken::V,laizīt,laižyti
2619,beißen::V,курччыны,kandžioti
2620,beißen::V,kost,kandžioti
2621,abreißen::V,орӧдны,nuplėšti
2622,abreißen::V,atraut,nuplėšti
2623,abreißen::V,atplēst,nuplėšti
2624,abschneiden::V,вундавны,atpjauti
2625,abschneiden::V,вундавны,atkirpti
2626,abschneiden::V,nogriezt,atpjauti
2627,abschneiden::V,nogriezt,atkirpti
2628,binden::V,гӧрддзавны,rišti
2629,binden::V,гӧрддзавны,surišti
2630,binden::V,кӧртавны,rišti
2631,binden::V,кӧртавны,surišti
2632,binden::V,siet,rišti
2633,binden::V,siet,surišti
2634,binden::V,aptīt,rišti
2635,binden::V,aptīt,surišti
2636,stecken::V,сюйны,kišti
2637,stecken::V,сюйны,įkišti
2638,stecken::V,bāzt,kišti
2639,stecken::V,bāzt,įkišti
2640,stecken::V,spraust,kišti
2641,stecken::V,spraust,įkišti
2642,brechen::V,чегны,lūžti
2643,brechen::V,чегны,laužyti
2644,brechen::V,lauzt,lūžti
2645,brechen::V,lauzt,laužyti
2646,brechen::V,lauzīt,lūžti
2647,brechen::V,lauzīt,laužyti
2648,klopfen::V,камгыны,belsti
2649,klopfen::V,камгыны,barbenti
2650,klopfen::V,klauvēt,belsti
2651,klopfen::V,klauvēt,barbenti
2652,hauen::V,нӧйнты,mušti
2653,hauen::V,кучкыны,mušti
2654,hauen::V,cirst,mušti
2655,hauen::V,dauzīt,mušti
2656,kleben::V,лемавны,lipdyti
2657,kleben::V,лемавны,klijuoti
2658,kleben::V,ляскавны,lipdyti
2659,kleben::V,ляскавны,klijuoti
2660,kleben::V,līmēt,lipdyti
2661,kleben::V,līmēt,klijuoti
2662,kleben::V,lipināt,lipdyti
2663,kleben::V,lipināt,klijuoti
2664,reiben::V,тільны,trinti
2665,reiben::V,тільны,tarkuoti
2666,reiben::V,зыравны,trinti
2667,reiben::V,зыравны,tarkuoti
2668,reiben::V,rīvēt,trinti
2669,reiben::V,rīvēt,tarkuoti
2670,reiben::V,berzēt,trinti
2671,reiben::V,berzēt,tarkuoti
2672,streichen::V,мавтны,tepti
2673,streichen::V,мавтны,užtepti
2674,streichen::V,ziest,tepti
2675,streichen::V,ziest,užtepti
2676,streichen::V,triept,tepti
2677,streichen::V,triept,užtepti
2678,schleifen::V,кеслыны,galą́sti
2679,schleifen::V,trīt,galą́sti
2680,schleifen::V,asināt,galą́sti
2681,schneiden::V,шырны,pjauti
2682,schneiden::V,шырны,kirpti
2683,schneiden::V,griezt,pjauti
2684,schneiden::V,griezt,kirpti
2685,schneiden::V,sagriezt,pjauti
2686,schneiden::V,sagriezt,kirpti
2687,rütteln::V,легӧдны,purtyti
2688,rütteln::V,катлӧдлыны,purtyti
2689,rütteln::V,kratīt,purtyti
2690,rütteln::V,purināt,purtyti
2691,schütteln::V,тракӧдны,purtyti
2692,schütteln::V,kratīt,purtyti
2693,schwenken::V,ӧвтны,mojuoti
2694,schwenken::V,шенасьны,mojuoti
2695,schwenken::V,vēzēt,mojuoti
2696,schwenken::V,vēcināt,mojuoti
2697,schütten::V,кисьтны,pilti
2698,schütten::V,кисьтны,berti
2699,schütten::V,bērt,pilti
2700,schütten::V,bērt,berti
2701,füllen::V,тыртны,pildyti
2702,füllen::V,тыртны,pripildyti
2703,füllen::V,pildīt,pildyti
2704,füllen::V,pildīt,pripildyti
2705,füllen::V,piepildīt,pildyti
2706,füllen::V,piepildīt,pripildyti
2707,einwickeln::V,тубыртны,įvynioti
2708,einwickeln::V,тубыртны,suvynioti
2709,einwickeln::V,ietīt,įvynioti
2710,einwickeln::V,ietīt,suvynioti
2711,tragen::V,нуны,nešti
2712,tragen::V,нуны,nešioti
2713,tragen::V,nest,nešti
2714,tragen::V,nest,nešioti
2715,schleppen::V,кыскавны,vilkti
2716,schleppen::V,stiept,vilkti
2717,schleppen::V,staipīt,vilkti
2718,ziehen::V,кыскыны,tempti
2719,ziehen::V,vilkt,tempti
2720,aufbewahren::V,видзны,laikyti
2721,aufbewahren::V,glabāt,laikyti
2722,aufbewahren::V,uzglabāt,laikyti
2723,werfen::V,чӧвтны,mesti
2724,werfen::V,чӧвтны,sviesti
2725,werfen::V,шыбитны,mesti
2726,werfen::V,шыбитны,sviesti
2727,werfen::V,mest,mesti
2728,werfen::V,mest,sviesti
2729,werfen::V,sviest,mesti
2730,werfen::V,sviest,sviesti
2731,fangen::V,кутны,sugauti
2732,fangen::V,ķert,sugauti
2733,fangen::V,uzķert,sugauti
2734,packen::V,босьтны,čiupti
2735,packen::V,босьтны,griebti
2736,packen::V,paķert,čiupti
2737,packen::V,paķert,griebti
2738,packen::V,satvert,čiupti
2739,packen::V,satvert,griebti
2740,verstecken::V,дзебны,slėpti
2741,verstecken::V,дзебны,slapstyti
2742,verstecken::V,slēpt,slėpti
2743,verstecken::V,slēpt,slapstyti
2744,verstecken::V,noglabāt,slėpti
2745,verstecken::V,noglabāt,slapstyti
2746,teilen::V,юкны,dalyti
2747,teilen::V,юкны,padalyti
2748,teilen::V,dalīt,dalyti
2749,teilen::V,dalīt,padalyti
2750,schicken::V,ыстыны,sių̃sti
2751,schicken::V,ыстыны,pasių̃sti
2752,schicken::V,sūtīt,sių̃sti
2753,schicken::V,sūtīt,pasių̃sti
2754,schicken::V,atsūtīt,sių̃sti
2755,schicken::V,atsūtīt,pasių̃sti
2756,bringen::V,вайны,atnešti
2757,bringen::V,atvest,atnešti
2758,hinzufügen::V,содтыны,pridėti
2759,hinzufügen::V,pievienot,pridėti
2760,bekommen::V,босьтны,gauti
2761,bekommen::V,dabūt,gauti
2762,erhalten::V,босьтны,gauti
2763,erhalten::V,saņemt,gauti
2764,nehmen::V,босьтны,paimti
2765,nehmen::V,ņemt,paimti
2766,nehmen::V,paņemt,paimti
2767,wählen::V,бӧрйыны,rinkti
2768,wählen::V,бӧрйыны,išsirinkti
2769,wählen::V,ievēlēt,rinkti
2770,wählen::V,ievēlēt,išsirinkti
2771,auswählen::V,бӧрйыны,išrinkti
2772,auswählen::V,izvēlēt,išrinkti
2773,bewahren::V,видзны,išsaugoti
2774,bewahren::V,saglabāt,išsaugoti
2775,behindern::V,конйӧдлыны,trukdyti
2776,behindern::V,джӧмдӧдны,trukdyti
2777,behindern::V,kavēt,trukdyti
2778,behindern::V,aizkavēt,trukdyti
2779,verderben::V,тшыкӧдны,sugadinti
2780,verderben::V,sabojāt,sugadinti
2781,beschädigen::V,тшыкӧдны,žaloti
2782,beschädigen::V,тшыкӧдны,gadinti
2783,beschädigen::V,bojāt,žaloti
2784,beschädigen::V,bojāt,gadinti
2785,beschädigen::V,maitāt,žaloti
2786,beschädigen::V,maitāt,gadinti
2787,zerbrechen::V,жуглыны,sukulti
2788,zerbrechen::V,жуглыны,sudaužyti
2789,zerbrechen::V,salauzt,sukulti
2790,zerbrechen::V,salauzt,sudaužyti
2791,zerbrechen::V,sadauzīt,sukulti
2792,zerbrechen::V,sadauzīt,sudaužyti
2793,zerreißen::V,орӧдны,perplėšti
2794,zerreißen::V,орӧдны,suplėšyti
2795,zerreißen::V,pārraut,perplėšti
2796,zerreißen::V,pārraut,suplėšyti
2797,zerstören::V,жугӧдны,suardyti
2798,zerstören::V,жугӧдны,sugriauti
2799,zerstören::V,кисьтны,suardyti
2800,zerstören::V,кисьтны,sugriauti
2801,zerstören::V,косявны,suardyti
2802,zerstören::V,косявны,sugriauti
2803,zerstören::V,graut,suardyti
2804,zerstören::V,graut,sugriauti
2805,zerstören::V,sagraut,suardyti
2806,zerstören::V,sagraut,sugriauti
2807,verbrennen::V,сотны,deginti
2808,verbrennen::V,сотны,sudeginti
2809,verbrennen::V,сотчыны,deginti
2810,verbrennen::V,сотчыны,sudeginti
2811,verbrennen::V,dedzināt,deginti
2812,verbrennen::V,dedzināt,sudeginti
2813,verbrennen::V,sadedzināt,deginti
2814,verbrennen::V,sadedzināt,sudeginti
2815,geben::V,сетны,duoti
2816,geben::V,сетны,paduoti
2817,geben::V,dot,duoti
2818,geben::V,dot,paduoti
2819,geben::V,padot,duoti
2820,geben::V,padot,paduoti
2821,reichen::V,сетны,paduoti
2822,reichen::V,padot,paduoti
2823,reichen::V,sniegt,paduoti
2824,schenken::V,козьнавны,dovanoti
2825,schenken::V,dāvāt,dovanoti
2826,schenken::V,dāvināt,dovanoti
2827,versprechen::V,кыв сетны,žadėti
2828,versprechen::V,кыв сетны,pažadėti
2829,versprechen::V,solīt,žadėti
2830,versprechen::V,solīt,pažadėti
2831,versprechen::V,apsolīt,žadėti
2832,versprechen::V,apsolīt,pažadėti
2833,wünschen::V,кӧсйыны,norėti
2834,wünschen::V,кӧсйыны,linḱėti
2835,wünschen::V,vēlēt,norėti
2836,wünschen::V,vēlēt,linḱėti
2837,wünschen::V,novēlēt,norėti
2838,wünschen::V,novēlēt,linḱėti
2839,loben::V,ошкыны,girti
2840,loben::V,ошкыны,pagirti
2841,loben::V,lielīt,girti
2842,loben::V,lielīt,pagirti
2843,küssen::V,окавны,bučiuoti
2844,küssen::V,bučot,bučiuoti
2845,küssen::V,skūpstīt,bučiuoti
2846,wiegen::V,гудрӧдлыны,supti
2847,wiegen::V,šūpot,supti
2848,zudecken::V,веввттьыны,užkloti
2849,zudecken::V,веввттьыны,uždengti
2850,zudecken::V,apklāt,užkloti
2851,zudecken::V,apklāt,uždengti
2852,zudecken::V,aizsegt,užkloti
2853,zudecken::V,aizsegt,uždengti
2854,wecken::V,садьмӧдны,žadinti
2855,wecken::V,чуксавны,žadinti
2856,wecken::V,modināt,žadinti
2857,zeigen::V,петкӧдлыны,rodyti
2858,zeigen::V,rādīt,rodyti
2859,führen::V,нуӧдны,vesti
2860,führen::V,нуӧдны,vadovauti
2861,führen::V,vadīt,vesti
2862,führen::V,vadīt,vadovauti
2863,lehren::V,велӧдны,mokyti
2864,lehren::V,велӧдны,išmokyti
2865,lehren::V,mācīt,mokyti
2866,lehren::V,mācīt,išmokyti
2867,lehren::V,iemācīt,mokyti
2868,lehren::V,iemācīt,išmokyti
2869,unterrichten::V,велӧдны,dėstyti
2870,unterrichten::V,apmācīt,dėstyti
2871,aufziehen::V,быдтыны,išauginti
2872,aufziehen::V,uzaudzināt,išauginti
2873,leiten::V,веськӧдлыны,valdyti
2874,leiten::V,веськӧдлыны,vadovauti
2875,leiten::V,vadīt,valdyti
2876,leiten::V,vadīt,vadovauti
2877,leiten::V,pārzināt,valdyti
2878,leiten::V,pārzināt,vadovauti
2879,antreiben::V,тэрмӧдны,uiti
2880,antreiben::V,тэрмӧдны,raginti
2881,antreiben::V,тэрмӧдны,skubinti
2882,antreiben::V,urdīt,uiti
2883,antreiben::V,urdīt,raginti
2884,antreiben::V,urdīt,skubinti
2885,antreiben::V,mudināt,uiti
2886,antreiben::V,mudināt,raginti
2887,antreiben::V,mudināt,skubinti
2888,lassen::V,тшӧктыны,paliepti
2889,lassen::V,ļaut,paliepti
2890,einladen::V,корны,kviesti
2891,einladen::V,корны,pakviesti
2892,einladen::V,ielūgt,kviesti
2893,einladen::V,ielūgt,pakviesti
2894,einladen::V,aicināt,kviesti
2895,einladen::V,aicināt,pakviesti
2896,vereinigen::V,ӧтувтны,sujungti
2897,vereinigen::V,ӧтувтны,suvienyti
2898,vereinigen::V,котыртны,sujungti
2899,vereinigen::V,котыртны,suvienyti
2900,vereinigen::V,vienot,sujungti
2901,vereinigen::V,vienot,suvienyti
2902,vereinigen::V,apvienot,sujungti
2903,vereinigen::V,apvienot,suvienyti
2904,besuchen::V,волыны,lankyti
2905,besuchen::V,волыны,aplankyti
2906,besuchen::V,ветлыны,lankyti
2907,besuchen::V,ветлыны,aplankyti
2908,besuchen::V,apciemot,lankyti
2909,besuchen::V,apciemot,aplankyti
