,Concept_ID,kv,lv
2192,schneiden::V,вундавны,шырны
2193,schneiden::V,вундавны,griezt
2194,schneiden::V,вундавны,sagriezt
2195,rütteln::V,шатлавны,легӧдны
2196,rütteln::V,шатлавны,катлӧдлыны
2197,rütteln::V,шатлавны,kratīt
2198,rütteln::V,шатлавны,purināt
2199,schütteln::V,зыбӧтны,тракӧдны
2200,schütteln::V,зыбӧтны,kratīt
2201,schwenken::V,ӧвтны,ӧвтны
2202,schwenken::V,ӧвтны,шенасьны
2203,schwenken::V,ӧвтны,vēzēt
2204,schwenken::V,ӧвтны,vēcināt
2205,schwenken::V,макайтны,ӧвтны
2206,schwenken::V,макайтны,шенасьны
2207,schwenken::V,макайтны,vēzēt
2208,schwenken::V,макайтны,vēcināt
2209,schütten::V,кисьтны,кисьтны
2210,schütten::V,кисьтны,bērt
2211,füllen::V,тыртны,тыртны
2212,füllen::V,тыртны,pildīt
2213,füllen::V,тыртны,piepildīt
2214,füllen::V,тырсьӧтны,тыртны
2215,füllen::V,тырсьӧтны,pildīt
2216,füllen::V,тырсьӧтны,piepildīt
2217,einwickeln::V,тубны,тубыртны
2218,einwickeln::V,тубны,ietīt
2219,tragen::V,новйӧтны,нуны
2220,tragen::V,новйӧтны,nest
2221,schleppen::V,кыскыны,кыскавны
2222,schleppen::V,кыскыны,stiept
2223,schleppen::V,кыскыны,staipīt
2224,ziehen::V,кыскыны,кыскыны
2225,ziehen::V,кыскыны,vilkt
2226,aufbewahren::V,видзны,видзны
2227,aufbewahren::V,видзны,glabāt
2228,aufbewahren::V,видзны,uzglabāt
2229,werfen::V,шентывлыны,чӧвтны
2230,werfen::V,шентывлыны,шыбитны
2231,werfen::V,шентывлыны,mest
2232,werfen::V,шентывлыны,sviest
2233,fangen::V,кутны,кутны
2234,fangen::V,кутны,ķert
2235,fangen::V,кутны,uzķert
2236,packen::V,кутасьны,босьтны
2237,packen::V,кутасьны,paķert
2238,packen::V,кутасьны,satvert
2239,packen::V,кватитны,босьтны
2240,packen::V,кватитны,paķert
2241,packen::V,кватитны,satvert
2242,verstecken::V,дзебны,дзебны
2243,verstecken::V,дзебны,slēpt
2244,verstecken::V,дзебны,noglabāt
2245,teilen::V,торйӧтны,юкны
2246,teilen::V,торйӧтны,dalīt
2247,schicken::V,иньдыны,ыстыны
2248,schicken::V,иньдыны,sūtīt
2249,schicken::V,иньдыны,atsūtīt
2250,bringen::V,вайны,вайны
2251,bringen::V,вайны,atvest
2252,hinzufügen::V,содтыны,содтыны
2253,hinzufügen::V,содтыны,pievienot
2254,bekommen::V,получитны,босьтны
2255,bekommen::V,получитны,dabūt
2256,erhalten::V,получитны,босьтны
2257,erhalten::V,получитны,saņemt
2258,nehmen::V,босьтны,босьтны
2259,nehmen::V,босьтны,ņemt
2260,nehmen::V,босьтны,paņemt
2261,wählen::V,бӧрйыны,бӧрйыны
2262,wählen::V,бӧрйыны,ievēlēt
2263,auswählen::V,бӧрйыны,бӧрйыны
2264,auswählen::V,бӧрйыны,izvēlēt
2265,bewahren::V,видзны,видзны
2266,bewahren::V,видзны,saglabāt
2267,behindern::V,падтыны,конйӧдлыны
2268,behindern::V,падтыны,джӧмдӧдны
2269,behindern::V,падтыны,kavēt
2270,behindern::V,падтыны,aizkavēt
2271,verderben::V,изводавны,тшыкӧдны
2272,verderben::V,изводавны,sabojāt
2273,beschädigen::V,паздыны,тшыкӧдны
2274,beschädigen::V,паздыны,bojāt
2275,beschädigen::V,паздыны,maitāt
2276,zerbrechen::V,паздыны,жуглыны
2277,zerbrechen::V,паздыны,salauzt
2278,zerbrechen::V,паздыны,sadauzīt
2279,zerreißen::V,косявны,орӧдны
2280,zerreißen::V,косявны,pārraut
2281,zerstören::V,паздыны,жугӧдны
2282,zerstören::V,паздыны,кисьтны
2283,zerstören::V,паздыны,косявны
2284,zerstören::V,паздыны,graut
2285,zerstören::V,паздыны,sagraut
2286,verbrennen::V,сотны,сотны
2287,verbrennen::V,сотны,сотчыны
2288,verbrennen::V,сотны,dedzināt
2289,verbrennen::V,сотны,sadedzināt
2290,geben::V,сетны,сетны
2291,geben::V,сетны,dot
2292,geben::V,сетны,padot
2293,reichen::V,сетны,сетны
2294,reichen::V,сетны,padot
2295,reichen::V,сетны,sniegt
2296,schenken::V,козьнавны,козьнавны
2297,schenken::V,козьнавны,dāvāt
2298,schenken::V,козьнавны,dāvināt
2299,versprechen::V,кӧсйыны,кыв сетны
2300,versprechen::V,кӧсйыны,solīt
2301,versprechen::V,кӧсйыны,apsolīt
2302,wünschen::V,бурсьыны,кӧсйыны
2303,wünschen::V,бурсьыны,vēlēt
2304,wünschen::V,бурсьыны,novēlēt
2305,loben::V,ошкыны,ошкыны
2306,loben::V,ошкыны,lielīt
2307,küssen::V,окавны,окавны
2308,küssen::V,окавны,bučot
2309,küssen::V,окавны,skūpstīt
2310,wiegen::V,тюттьӧтны,гудрӧдлыны
2311,wiegen::V,тюттьӧтны,šūpot
2312,zudecken::V,вевттьыны,веввттьыны
2313,zudecken::V,вевттьыны,apklāt
2314,zudecken::V,вевттьыны,aizsegt
2315,wecken::V,саймӧтны,садьмӧдны
2316,wecken::V,саймӧтны,чуксавны
2317,wecken::V,саймӧтны,modināt
2318,zeigen::V,мыччавны,петкӧдлыны
2319,zeigen::V,мыччавны,rādīt
2320,führen::V,нуӧтны,нуӧдны
2321,führen::V,нуӧтны,vadīt
2322,lehren::V,велӧтны,велӧдны
2323,lehren::V,велӧтны,mācīt
2324,lehren::V,велӧтны,iemācīt
2325,unterrichten::V,велӧтны,велӧдны
2326,unterrichten::V,велӧтны,apmācīt
2327,aufziehen::V,быдтыны,быдтыны
2328,aufziehen::V,быдтыны,uzaudzināt
2329,leiten::V,юравны,веськӧдлыны
2330,leiten::V,юравны,vadīt
2331,leiten::V,юравны,pārzināt
2332,leiten::V,веськӧтлыны,веськӧдлыны
2333,leiten::V,веськӧтлыны,vadīt
2334,leiten::V,веськӧтлыны,pārzināt
2335,antreiben::V,тэрмӧтны,тэрмӧдны
2336,antreiben::V,тэрмӧтны,urdīt
2337,antreiben::V,тэрмӧтны,mudināt
2338,lassen::V,-ӧтыны,тшӧктыны
2339,lassen::V,-ӧтыны,ļaut
2340,einladen::V,корны,корны
2341,einladen::V,корны,ielūgt
2342,einladen::V,корны,aicināt
2343,vereinigen::V,ӧтувтны,ӧтувтны
2344,vereinigen::V,ӧтувтны,котыртны
2345,vereinigen::V,ӧтувтны,vienot
2346,vereinigen::V,ӧтувтны,apvienot
2347,vereinigen::V,ӧтлаавны,ӧтувтны
2348,vereinigen::V,ӧтлаавны,котыртны
2349,vereinigen::V,ӧтлаавны,vienot
2350,vereinigen::V,ӧтлаавны,apvienot
2351,besuchen::V,пыравлыны,волыны
2352,besuchen::V,пыравлыны,ветлыны
2353,besuchen::V,пыравлыны,apciemot
2354,treffen::V,пантавны,вочаӧдны
2355,treffen::V,пантавны,паныдавны
2356,treffen::V,пантавны,satikt
2357,treffen::V,пантавны,sastapt
2358,sich versammeln::V,ӧксьыны,лӧсьӧдчыны
2359,sich versammeln::V,ӧксьыны,salasīties
2360,sich versammeln::V,ӧксьыны,sapulcēties
2361,spielen::V,орсны,ворсны
2362,spielen::V,орсны,spēlēt
2363,spielen::V,орсны,spēlēties
2364,singen::V,сьывны,сьывны
2365,singen::V,сьывны,dziedāt
2366,tanzen::V,йӧктыны,йӧктыны
2367,tanzen::V,йӧктыны,diet
2368,tanzen::V,йӧктыны,dejot
2369,tanzen::V,йӧктыны,dancot
2370,sich trennen::V,торьясьны,торйӧдчыны
2371,sich trennen::V,торьясьны,šķirties
2372,sich trennen::V,торьясьны,izšķirties
2373,verlassen::V,кольны,эновтны
2374,verlassen::V,кольны,atstāt
2375,retten::V,мынтны,видзны
2376,retten::V,мынтны,мездыны
2377,retten::V,мынтны,glābt
2378,bewachen::V,смекайтны,видзны
2379,bewachen::V,смекайтны,sargāt
2380,schützen::V,дорйыны,видзны
2381,schützen::V,дорйыны,pasargāt
2382,schützen::V,дорйыны,aizsargāt
2383,verteidigen::V,дорйыны,дорйыны
2384,verteidigen::V,дорйыны,aizstāvēt
2385,sich schlagen::V,тышкасьны,косясьны
2386,sich schlagen::V,тышкасьны,kauties
2387,sich schlagen::V,тышкасьны,izkauties
2388,schießen::V,лыйны,лыйны
2389,schießen::V,лыйны,šaut
2390,schießen::V,лыйны,šaudīt
2391,siegen::V,вермыны,вермыны
2392,siegen::V,вермыны,uzvarēt
2393,ärgern::V,лӧгӧтны,лӧгӧдны
2394,ärgern::V,лӧгӧтны,лёкмӧдны
2395,ärgern::V,лӧгӧтны,скӧрмӧдны
2396,ärgern::V,лӧгӧтны,sadusmot
2397,schlagen::V,базнитны,вартны
2398,schlagen::V,базнитны,sist
2399,schlagen::V,базнитны,triekt
2400,treten::V,чужьявны,лёгны
2401,treten::V,чужьявны,майкны
2402,treten::V,чужьявны,mīt
2403,treten::V,чужьявны,paspert
2404,stechen::V,бытшкыны,бышткыны
2405,stechen::V,бытшкыны,durt
2406,stoßen::V,тапкыны,тойлыны
2407,stoßen::V,тапкыны,йӧткавны
2408,stoßen::V,тапкыны,grūst
2409,stoßen::V,тойыштны,тойлыны
2410,stoßen::V,тойыштны,йӧткавны
2411,stoßen::V,тойыштны,grūst
2412,stehlen::V,гусявны,гусявны
2413,stehlen::V,гусявны,zagt
2414,stören::V,костіавны,падмӧдны
2415,stören::V,костіавны,traucēt
2416,belästigen::V,назыляйтны,дӧзмӧдны
2417,belästigen::V,назыляйтны,apgrūtināt
2418,verbergen::V,дзебны,дзебны
2419,verbergen::V,дзебны,сайӧдны
2420,verbergen::V,дзебны,slēpt
2421,verbergen::V,дзебны,paslēpt
2422,täuschen::V,бӧбӧтны,пӧръявны
2423,täuschen::V,бӧбӧтны,ылӧдны
2424,täuschen::V,бӧбӧтны,mānīt
2425,täuschen::V,бӧбӧтны,maldināt
2426,täuschen::V,пӧрьявны,пӧръявны
2427,täuschen::V,пӧрьявны,ылӧдны
2428,täuschen::V,пӧрьявны,mānīt
2429,täuschen::V,пӧрьявны,maldināt
2430,betrügen::V,муклачитны,сӧрны
2431,betrügen::V,муклачитны,krāpt
2432,betrügen::V,муклачитны,apkrāpt
2433,töten::V,вийны,вины
2434,töten::V,вийны,nāvēt
2435,töten::V,вийны,nogalināt
2436,wohnen::V,овны,овны
2437,wohnen::V,овны,dzīvot
2438,arbeiten::V,уджавны,уджавны
2439,arbeiten::V,уджавны,strādāt
2440,arbeiten::V,уджавны,darboties
2441,sammeln::V,ӧктыны,чукӧртны
2442,sammeln::V,ӧктыны,vākt
2443,pflücken::V,судзлавны,вотны
2444,pflücken::V,судзлавны,ӧктыны
2445,pflücken::V,судзлавны,raut
2446,pflücken::V,судзлавны,plūkt
2447,jagen::V,вӧравны,кыйсьыны
2448,jagen::V,вӧравны,medīt
2449,fischen::V,чериавны,чери кыйны
2450,fischen::V,чериавны,zvejot
2451,fassen::V,кутны,кутны
2452,fassen::V,кутны,saķert
2453,hüten::V,вердны,видзны
2454,hüten::V,вердны,йирӧдны
2455,hüten::V,вердны,ganīt
2456,hüten::V,йирсьӧтны,видзны
2457,hüten::V,йирсьӧтны,йирӧдны
2458,hüten::V,йирсьӧтны,ganīt
2459,treiben::V,вашӧтны,вӧтлыны
2460,treiben::V,вашӧтны,dzīt
2461,anbinden::V,кӧртавны,домавны
2462,anbinden::V,кӧртавны,piesiet
2463,anbinden::V,кӧртавны,piesaistīt
2464,füttern::V,вердны,вердны
2465,füttern::V,вердны,barot
2466,melken::V,высьтыны,лысьтыны
2467,melken::V,высьтыны,slaukt
2468,melken::V,чилькӧтны,лысьтыны
2469,melken::V,чилькӧтны,slaukt
2470,hacken::V,керавны,керавны
2471,hacken::V,керавны,kapāt
2472,gießen::V,киськавны,киськавны
2473,gießen::V,киськавны,liet
2474,gießen::V,киськавны,laistīt
2475,reifen::V,кисьмыны,кисьмыны
2476,reifen::V,кисьмыны,briest
2477,zubereiten::V,лӧсьӧтны,дасьтыны
2478,zubereiten::V,лӧсьӧтны,taisīt
2479,zubereiten::V,лӧсьӧтны,gatavot
2480,kochen::V,пуны,пуны
2481,kochen::V,пуны,vārīt
2482,backen::V,пӧжавны,пӧжавны
2483,backen::V,пӧжавны,cept
2484,braten::V,жаритны,пражитны
2485,braten::V,жаритны,cept
2486,braten::V,жаритны,cepināt
2487,umrühren::V,соравны,сорлавны
2488,umrühren::V,соравны,maisīt
2489,umrühren::V,соравны,apmaisīt
2490,stricken::V,домавны,кӧртны
2491,stricken::V,домавны,adīt
2492,nähen::V,вурны,вурны
2493,nähen::V,вурны,šūt
2494,färben::V,краситны,мичӧдны
2495,färben::V,краситны,краситны
2496,färben::V,краситны,krāsot
2497,färben::V,краситны,nokrāsot
2498,reinigen::V,весӧтны,весавны
2499,reinigen::V,весӧтны,tīrīt
2500,reinigen::V,весӧтны,attīrīt
2501,waschen::V,пеславны,мыськыны
2502,waschen::V,пеславны,mazgāt
2503,abwischen::V,чышкыны,чышкыны
2504,abwischen::V,чышкыны,noslaucīt
2505,spülen::V,гывьявны,пожъявны
2506,spülen::V,гывьявны,skalot
2507,fegen::V,чышкыны,чышкыны
2508,fegen::V,чышкыны,slaucīt
2509,kehren::V,чышкыны,чышкыны
2510,kehren::V,чышкыны,mēzt
2511,baden::V,купайтчыны ,купайтчыны
2512,baden::V,купайтчыны ,peldēties
2513,sich waschen::V,миссьыны,мыссьыны
2514,sich waschen::V,миссьыны,mazgāties
2515,ausziehen::V,гыжтӧтны,пӧрччӧдны
2516,ausziehen::V,гыжтӧтны,noģērbt
2517,ausziehen::V,пӧрччавны,пӧрччӧдны
2518,ausziehen::V,пӧрччавны,noģērbt
2519,anziehen::V,пасьтавны,кӧмавны
2520,anziehen::V,пасьтавны,пасьтавны
2521,anziehen::V,пасьтавны,uzvilkt
2522,sich anziehen::V,пасьтасьны,пасьтасьны
2523,sich anziehen::V,пасьтасьны,apģērbties
2524,kämmen::V,сынавны,сынавны
2525,kämmen::V,сынавны,sukāt
2526,schmücken::V,баситны,мичмӧдны
2527,schmücken::V,баситны,rotāt
2528,schmücken::V,баситны,greznot
2529,sagen::V,висьтавны,шуны
2530,sagen::V,висьтавны,висьтавны
2531,sagen::V,висьтавны,teikt
2532,sprechen::V,шуны,сёрнитны
2533,sprechen::V,шуны,runāt
2534,reden::V,баитны,сёрнитны
2535,reden::V,баитны,norunāt
2536,sich unterhalten::V,сёрнитны,сёрнитны
2537,sich unterhalten::V,сёрнитны,варовитны
2538,sich unterhalten::V,сёрнитны,sarunāties
2539,fragen::V,юавны,юавны
2540,fragen::V,юавны,jautāt
2541,bitten::V,корны,корны
2542,bitten::V,корны,lūgt
2543,bitten::V,корны,prasīt
2544,erzählen::V,висьтавны,висьтавны
2545,erzählen::V,висьтавны,stāstīt
2546,mitteilen::V,висьтавны,юӧртны
2547,mitteilen::V,висьтавны,висьтавны
2548,mitteilen::V,висьтавны,pavēstīt
2549,nennen::V,нимтны,шуны
2550,nennen::V,нимтны,ним сетны
2551,nennen::V,нимтны,saukt
2552,rufen::V,китсавны,корны
2553,rufen::V,китсавны,saukt
2554,rufen::V,корны,корны
2555,rufen::V,корны,saukt
2556,rufen::V,чукӧстны,корны
2557,rufen::V,чукӧстны,saukt
2558,prahlen::V,ошшасьны,ошйысьны
2559,prahlen::V,ошшасьны,lielīties
2560,übersetzen::V,вуджӧтны,вуджӧдны
2561,übersetzen::V,вуджӧтны,tulkot
2562,übersetzen::V,вуджӧтны,pārtulkot
2563,denken::V,чайтны,мӧвпавны
2564,denken::V,чайтны,domāt
2565,glauben::V,веритны,эскыны
2566,glauben::V,веритны,ticēt
2567,bemerken::V,казявны,казявны
2568,bemerken::V,казявны,ievērot
2569,bemerken::V,казявны,ieraudzīt
2570,erkennen::V,тӧдсавны,тӧдмавны
2571,erkennen::V,тӧдсавны,pazīt
2572,erkennen::V,тӧдсавны,atpazīt
2573,begreifen::V,вежӧртны,вежӧртны
2574,begreifen::V,вежӧртны,гӧгӧрвоны
2575,begreifen::V,вежӧртны,jēgt
2576,begreifen::V,вежӧртны,apjēgt
2577,verstehen::V,кывны,вежӧртны
2578,verstehen::V,кывны,гӧгӧрвоны
2579,verstehen::V,кывны,saprast
2580,lernen::V,велӧтчыны,вeлöдчыны
2581,lernen::V,велӧтчыны,mācīties
2582,wissen::V,тӧдны,тӧдны
2583,wissen::V,тӧдны,zināt
2584,sich erinnern an::V,касьтывны,казьтывны
2585,sich erinnern an::V,касьтывны,дум вылӧ уськӧдны
2586,sich erinnern an::V,касьтывны,atminēties
2587,vergessen::V,вунӧтны,вунӧдны
2588,vergessen::V,вунӧтны,mirst
2589,vergessen::V,вунӧтны,aizmirst
2590,messen::V,меряйтны,муртавны
2591,messen::V,меряйтны,mērīt
2592,zählen::V,лыддьыны,лыддьыны
2593,zählen::V,лыддьыны,skaitīt
2594,rechnen::V,лыддьыны,лыддьыны
2595,rechnen::V,лыддьыны,rēķināt
2596,lesen::V,лыддьӧтны,лыддьыны
2597,lesen::V,лыддьӧтны,lasīt
2598,zeichnen::V,гижмавны,серпасавны
2599,zeichnen::V,гижмавны,zīmēt
2600,schreiben::V,гижны,гижны
2601,schreiben::V,гижны,rakstīt
2602,besitzen::V,лоны,лоны
2603,besitzen::V,лоны,piederēt
2604,kaufen::V,небны,ньӧбны
2605,kaufen::V,небны,pirkt
2606,verkaufen::V,вузавны,вузавны
2607,verkaufen::V,вузавны,pārdot
2608,bezahlen::V,вештыны,мынтыны
2609,bezahlen::V,вештыны,мынтысьны
2610,bezahlen::V,вештыны,apmaksāt
2611,zahlen::V,вештыны,мынтыны
2612,zahlen::V,вештыны,maksāt
2613,ertragen::V,терпитны,пыкны
2614,ertragen::V,терпитны,лэптыны
2615,ertragen::V,терпитны,panest
2616,ertragen::V,терпитны,paciest
2617,Insel::N,,ді
2618,Insel::N,,sala
2619,Menge::N,,лун
2620,Menge::N,,числӧ
2621,Menge::N,,masa
2622,Menge::N,,daudzums
2623,Gewalt::N,,мырдöналöм
2624,Gewalt::N,,vara
2625,Gewalt::N,,vardarbība
2626,Alter::N,,арлыд
2627,Alter::N,,vecums
2628,richtig::A,,инӧд
2629,richtig::A,,riktīgs
2630,wahr::A,,абу ылӧг
2631,wahr::A,,īsts
2632,wahr::A,,patiess
2633,berühmt::A,,нималан
2634,berühmt::A,,кывсян
2635,berühmt::A,,slavens
2636,allein::ADV,,ӧтка
2637,allein::ADV,,viens pats
2638,rennen::V,,котӧртны
2639,rennen::V,,skriet
2640,malen::V,,серпасавны
2641,malen::V,,gleznot
2642,beherrschen::V,,ас улын кутны
2643,beherrschen::V,,valdīt
