,Concept_ID,se,ca
4626,später::ADV,maŋ̣eláá,més tard
4627,später::ADV,mâ´ŋŋlakast,més tard
4628,später::ADV,маӈӈа,més tard
4629,jetzt::ADV,daelie,ara
4630,jetzt::ADV,dal,ara
4631,jetzt::ADV,dal,ara
4632,jetzt::ADV,tääl,ara
4633,jetzt::ADV,ââ´n,ara
4634,jetzt::ADV,атть,ara
4635,heute::ADV,daenbien,avūi
4636,heute::ADV,uddni,avūi
4637,heute::ADV,odne,avūi
4638,heute::ADV,onne,avūi
4639,heute::ADV,tä´bbe,avūi
4640,heute::ADV,та̄ррьм,avūi
4641,morgen::ADV,jirreden,demà
4642,morgen::ADV,idet,demà
4643,morgen::ADV,ihttin,demà
4644,morgen::ADV,itten,demà
4645,morgen::ADV,jâđđa,demà
4646,morgen::ADV,янта,demà
4647,bald::ADV,varke,aviāt
4648,bald::ADV,ruvva,aviāt
4649,bald::ADV,farga,aviāt
4650,bald::ADV,vorgâ,aviāt
4651,bald::ADV,sõrgg,aviāt
4652,bald::ADV,вэхтэнне,aviāt
4653,dann::ADV,die,després
4654,dann::ADV,dalloj,després
4655,dann::ADV,de,després
4656,dann::ADV,te,després
4657,dann::ADV,de,després
4658,dann::ADV,teä,després
4659,dann::ADV,â´tte,després
4660,dann::ADV,те,després
4661,gestern::ADV,jååktan,ahir
4662,gestern::ADV,iektu,ahir
4663,gestern::ADV,ikte,ahir
4664,gestern::ADV,jieh't,ahir
4665,gestern::ADV,jåhtta,ahir
4666,gestern::ADV,яххта,ahir
4667,einst::ADV,dejpeli,anteriorment
4668,einst::ADV,åvdebut,anteriorment
4669,einst::ADV,áigi,anteriorment
4670,einst::ADV,dolin,anteriorment
4671,einst::ADV,tovle,anteriorment
4672,einst::ADV,tuu´l,anteriorment
4673,einst::ADV,э̄ххьтэшьт,anteriorment
4674,damals::ADV,aejkien,llavōrs
4675,damals::ADV,aejkien,aleshores
4676,damals::ADV,dalloj,llavōrs
4677,damals::ADV,dalloj,aleshores
4678,damals::ADV,dalle,llavōrs
4679,damals::ADV,dalle,aleshores
4680,damals::ADV,talle,llavōrs
4681,damals::ADV,talle,aleshores
4682,damals::ADV,te´l,llavōrs
4683,damals::ADV,te´l,aleshores
4684,damals::ADV,teä´l,llavōrs
4685,damals::ADV,teä´l,aleshores
4686,damals::ADV,танна,llavōrs
4687,damals::ADV,танна,aleshores
4688,danach::ADV,mïnngesne,després
4689,danach::ADV,dan maŋŋela,després
4690,danach::ADV,maŋŋil,després
4691,danach::ADV,das maŋŋá,després
4692,danach::ADV,maŋ̣a,després
4693,danach::ADV,mâ´ŋŋlest,després
4694,danach::ADV,маӈӈа,després
4695,vorher::ADV,aarebi,abāns
4696,vorher::ADV,åvddål,abāns
4697,vorher::ADV,árat,abāns
4698,vorher::ADV,ovdâl,abāns
4699,vorher::ADV,ouddâl,abāns
4700,vorher::ADV,а̄йка,abāns
4701,zuerst::ADV,voestegh,primer
4702,zuerst::ADV,álgon,primer
4703,zuerst::ADV,vuos,primer
4704,zuerst::ADV,vuohččan,primer
4705,zuerst::ADV,vuoč'čin,primer
4706,zuerst::ADV,vuõ´ste,primer
4707,zuerst::ADV,vuõs'smõõssân,primer
4708,zuerst::ADV,э̄ввтла,primer
4709,zuerst::ADV,э̄ввтэль,primer
4710,einmal::ADV,ikth,una vegada
4711,einmal::ADV,akti,una vegada
4712,einmal::ADV,okte,una vegada
4713,einmal::ADV,ohtii,una vegada
4714,einmal::ADV,kojo,una vegada
4715,einmal::ADV,måttmešt,una vegada
4716,einmal::ADV,э̄фт вэ̄рр,una vegada
4717,manchmal::ADV,muvhtene,de vegades
4718,manchmal::ADV,muhttijn,de vegades
4719,manchmal::ADV,duolla dálla,de vegades
4720,manchmal::ADV,muhtumin,de vegades
4721,manchmal::ADV,kuásnii,de vegades
4722,manchmal::ADV,måttmešt,de vegades
4723,manchmal::ADV,kuä´ss-ne,de vegades
4724,manchmal::ADV,мудта вэ̄р,de vegades
4725,oft::ADV,daamtaj,sovint
4726,oft::ADV,álu,sovint
4727,oft::ADV,ábaj,sovint
4728,oft::ADV,dájvvá,sovint
4729,oft::ADV,dávjá,sovint
4730,oft::ADV,távjá,sovint
4731,oft::ADV,täujja,sovint
4732,oft::ADV,то̄а̄ййв,sovint
4733,immer::ADV,iktesth,sempre
4734,immer::ADV,eejnegen,sempre
4735,immer::ADV,agev,sempre
4736,immer::ADV,álo,sempre
4737,immer::ADV,ain,sempre
4738,immer::ADV,ovttuu,sempre
4739,immer::ADV,pâi,sempre
4740,immer::ADV,пай,sempre
4741,niemals::ADV,ij gåessie,no ... mai
4742,niemals::ADV,ij goassak,no ... mai
4743,niemals::ADV,ij ihkenis,no ... mai
4744,niemals::ADV,ii goassege,no ... mai
4745,niemals::ADV,ij kuás'sin,no ... mai
4746,niemals::ADV,ij ni kuä´ss,no ... mai
4747,niemals::ADV,эйй никуэссь,no ... mai
4748,hier::ADV,daagkoe,aquí
4749,hier::ADV,dála,aquí
4750,hier::ADV,dánna,aquí
4751,hier::ADV,dá,aquí
4752,hier::ADV,dás,aquí
4753,hier::ADV,taa,aquí
4754,hier::ADV,tää,aquí
4755,hier::ADV,ta´ltte,aquí
4756,hier::ADV,тала,aquí
4757,hier::ADV,тэста,aquí
4758,hierhin::ADV,diekie,per aquí
4759,hierhin::ADV,dási,per aquí
4760,hierhin::ADV,diehki,per aquí
4761,hierhin::ADV,deike,per aquí
4762,hierhin::ADV,teehi,per aquí
4763,hierhin::ADV,tii´ǩ,per aquí
4764,hierhin::ADV,тӣге,per aquí
4765,von hier::ADV,daebpede,des d'aquí
4766,von hier::ADV,dássta,des d'aquí
4767,von hier::ADV,dáppelt,des d'aquí
4768,von hier::ADV,dáppe,des d'aquí
4769,von hier::ADV,tástán,des d'aquí
4770,von hier::ADV,tääiǥ,des d'aquí
4771,von hier::ADV,tääi´ben,des d'aquí
4772,von hier::ADV,тэста,des d'aquí
4773,dort::ADV,dagkoe,allí
4774,dort::ADV,dale,allí
4775,dort::ADV,dakko,allí
4776,dort::ADV,tuo,allí
4777,dort::ADV,tovben,allí
4778,dort::ADV,to´ben,allí
4779,dort::ADV,тёллэ,allí
4780,dort::ADV,тамьпе,allí
4781,dorthin::ADV,dahkoe,hi
4782,dorthin::ADV,dåhku,hi
4783,dorthin::ADV,dohko,hi
4784,dorthin::ADV,diehko,hi
4785,dorthin::ADV,tuohu,hi
4786,dorthin::ADV,tok,hi
4787,dorthin::ADV,tok-aa,hi
4788,dorthin::ADV,то̄гэ,hi
4789,vorwärts::ADV,fraamme,endavānt
4790,vorwärts::ADV,åvddån,endavānt
4791,vorwärts::ADV,ovddas,endavānt
4792,vorwärts::ADV,oovdâs,endavānt
4793,vorwärts::ADV,ooudâs,endavānt
4794,vorwärts::ADV,ooudårra,endavānt
4795,vorwärts::ADV,эвтэс,endavānt
4796,rückwärts::ADV,mænngese,endarrera
4797,rückwärts::ADV,ruoptobadáj,endarrera
4798,rückwärts::ADV,maŋás,endarrera
4799,rückwärts::ADV,majaskulij,endarrera
4800,rückwärts::ADV,mââjas,endarrera
4801,rückwärts::ADV,mâ´ŋŋla,endarrera
4802,rückwärts::ADV,мо̄а̄з,endarrera
4803,rückwärts::ADV,мо̄а̄ст,endarrera
4804,zurück::ADV,bååstede,darrere
4805,zurück::ADV,ruoptus,darrere
4806,zurück::ADV,maŋus,darrere
4807,zurück::ADV,ruoktot,darrere
4808,zurück::ADV,maassâd,darrere
4809,zurück::ADV,vä´st,darrere
4810,zurück::ADV,mååusat,darrere
4811,zurück::ADV,мо̄а̄з,darrere
4812,zurück::ADV,мо̄а̄ст,darrere
4813,unten::ADV,vuelnie,a baix
4814,unten::ADV,vuollen,a baix
4815,unten::ADV,vuollin,a baix
4816,unten::ADV,vyellin,a baix
4817,unten::ADV,vue´llen,a baix
4818,unten::ADV,вӯлльн,a baix
4819,hinab::ADV,våålese,cap avall
4820,hinab::ADV,vuolus,cap avall
4821,hinab::ADV,vulos,cap avall
4822,hinab::ADV,vuá'lás,cap avall
4823,hinab::ADV,vuâlas,cap avall
4824,hinab::ADV,валас,cap avall
4825,oben::ADV,bijjene,dalt
4826,oben::ADV,baddjen,dalt
4827,oben::ADV,badjin,dalt
4828,oben::ADV,paijeen,dalt
4829,oben::ADV,pâ´jjen,dalt
4830,oben::ADV,tunââ´lmest,dalt
4831,oben::ADV,пайенҍ,dalt
4832,hinauf::ADV,bæjjese,cap amunt
4833,hinauf::ADV,bajás,cap amunt
4834,hinauf::ADV,bajás,cap amunt
4835,hinauf::ADV,pajas,cap amunt
4836,hinauf::ADV,pââjas,cap amunt
4837,hinauf::ADV,пайяс,cap amunt
4838,überall::ADV,gaajhkene lehkesne,pertot
4839,überall::ADV,gaajhkene lehkesne,per tot arreu
4840,überall::ADV,juohkka sajen,pertot
4841,überall::ADV,juohkka sajen,per tot arreu
4842,überall::ADV,juohke sajis,pertot
4843,überall::ADV,juohke sajis,per tot arreu
4844,überall::ADV,jya'hisaajeest,pertot
4845,überall::ADV,jya'hisaajeest,per tot arreu
4846,überall::ADV,vee´zz,pertot
4847,überall::ADV,vee´zz,per tot arreu
4848,überall::ADV,pukvee´zz,pertot
4849,überall::ADV,pukvee´zz,per tot arreu
4850,überall::ADV,пугквесь,pertot
4851,überall::ADV,пугквесь,per tot arreu
4852,nicht::ADV,ij,no
4853,nicht::ADV,ij,no
4854,nicht::ADV,ii,no
4855,nicht::ADV,ij,no
4856,nicht::ADV,ij,no
4857,nicht::ADV,эйй,no
4858,ein wenig::ADV,ånnetje,una mica
4859,ein wenig::ADV,ahtjetje,una mica
4860,ein wenig::ADV,binná,una mica
4861,ein wenig::ADV,veahá,una mica
4862,ein wenig::ADV,ucánjii,una mica
4863,ein wenig::ADV,occanj,una mica
4864,ein wenig::ADV,simmna,una mica
4865,ein wenig::ADV,сада,una mica
4866,ein wenig::ADV,садаматта,una mica
4867,kaum::ADV,jallan,a penes
4868,kaum::ADV,vánet,a penes
4869,kaum::ADV,báljo,a penes
4870,kaum::ADV,illá,a penes
4871,kaum::ADV,illvaa,a penes
4872,kaum::ADV,мале,a penes
4873,kaum::ADV,элэлэ,a penes
4874,sehr::ADV,sagk,molt
4875,sehr::ADV,riek,molt
4876,sehr::ADV,sieldes,molt
4877,sehr::ADV,hui,molt
4878,sehr::ADV,ollu,molt
4879,sehr::ADV,čuuvtij,molt
4880,sehr::ADV,sami,molt
4881,sehr::ADV,čuu´t,molt
4882,sehr::ADV,пэре,molt
4883,sehr::ADV,чофта,molt
4884,so::ADV,numhtie,així
4885,so::ADV,nav,així
4886,so::ADV,nuov,així
4887,so::ADV,nåv,així
4888,so::ADV,nu,així
4889,so::ADV,näävt,així
4890,so::ADV,de,així
4891,so::ADV,nu´t,així
4892,so::ADV,nääi´t,així
4893,so::ADV,те̄льнэ,així
4894,noch::ADV,annje,encara
4895,noch::ADV,ájn,encara
4896,noch::ADV,vilá,encara
4897,noch::ADV,ain,encara
4898,noch::ADV,vela,encara
4899,noch::ADV,võl,encara
4900,noch::ADV,veâl,encara
4901,noch::ADV,вя̄л,encara
4902,nur::ADV,ajve,només
4903,nur::ADV,barre,només
4904,nur::ADV,dåssjå,només
4905,nur::ADV,dušše,només
4906,nur::ADV,váá,només
4907,nur::ADV,pâi,només
4908,nur::ADV,leša,només
4909,nur::ADV,tåå´lǩ,només
4910,nur::ADV,лэша,només
4911,nur::ADV,лышшэ,només
4912,schon::ADV,joe,ja
4913,schon::ADV,juo,ja
4914,schon::ADV,juo,ja
4915,schon::ADV,juo,ja
4916,schon::ADV,ju´n,ja
4917,schon::ADV,ё,ja
4918,wieder::ADV,vihth,de nou
4919,wieder::ADV,aajmoen,de nou
4920,wieder::ADV,vas,de nou
4921,wieder::ADV,ådåsis,de nou
4922,wieder::ADV,fas,de nou
4923,wieder::ADV,vuot,de nou
4924,wieder::ADV,vest,de nou
4925,wieder::ADV,däs,de nou
4926,wieder::ADV,e´pet,de nou
4927,wieder::ADV,аввта,de nou
4928,wieder::ADV,о̄дтсэ,de nou
4929,vor::PRP,åvteste,davānt
4930,vor::PRP,åvteste,enfront de
4931,vor::PRP,ålggolin,davānt
4932,vor::PRP,ålggolin,enfront de
4933,vor::PRP,ovddas,davānt
4934,vor::PRP,ovddas,enfront de
4935,vor::PRP,oovdâst,davānt
4936,vor::PRP,oovdâst,enfront de
4937,vor::PRP,ooudâst,davānt
4938,vor::PRP,ooudâst,enfront de
4939,vor::PRP,авьтэмьбе̄лльт,davānt
4940,vor::PRP,авьтэмьбе̄лльт,enfront de
4941,hinter::PRP,duekesne,darrera
4942,hinter::PRP,duogen,darrera
4943,hinter::PRP,maŋŋelin,darrera
4944,hinter::PRP,maŋil,darrera
4945,hinter::PRP,duogás,darrera
4946,hinter::PRP,tyeḥin,darrera
4947,hinter::PRP,tue´ǩǩen,darrera
4948,hinter::PRP,маӈельт,darrera
4949,unter::PRP,nuelesne,sota
4950,unter::PRP,vuolen,sota
4951,unter::PRP,vuolde,sota
4952,unter::PRP,vyel'ni,sota
4953,unter::PRP,vue´llen,sota
4954,unter::PRP,вӯлльнҍ,sota
4955,durch::PRP,vieken,per
4956,durch::PRP,tjadá,per
4957,durch::PRP,-rájge,per
4958,durch::PRP,čađa,per
4959,durch::PRP,čoođâ,per
4960,durch::PRP,čõõđ,per
4961,durch::PRP,pääi´ǩ,per
4962,durch::PRP,че̄д,per
4963,neben::PRP,baaltese,al costāt de
4964,neben::PRP,báldan,al costāt de
4965,neben::PRP,bálddas,al costāt de
4966,neben::PRP,paaldâst,al costāt de
4967,neben::PRP,paaldâst,al costāt de
4968,neben::PRP,поалльтэ,al costāt de
4969,zwischen::PRP,gaskesne,entre
4970,zwischen::PRP,gasska,entre
4971,zwischen::PRP,gaskkas,entre
4972,zwischen::PRP,kooskâst,entre
4973,zwischen::PRP,kâskka,entre
4974,zwischen::PRP,кэскэсьт,entre
4975,zwischen::PRP,кэ̄скэль,entre
4976,wegen::PRP,dïete,a causa de
4977,wegen::PRP,gaevhtieh,a causa de
4978,wegen::PRP,diehti,a causa de
4979,wegen::PRP,dihte,a causa de
4980,wegen::PRP,geažil,a causa de
4981,wegen::PRP,tet,a causa de
4982,wegen::PRP,diõtt,a causa de
4983,wegen::PRP,ǩeäč'ča,a causa de
4984,wegen::PRP,гуэйке,a causa de
4985,dies::PRN,dihte,aquest
4986,dies::PRN,dát,aquest
4987,dies::PRN,dát,aquest
4988,dies::PRN,táát,aquest
4989,dies::PRN,tät,aquest
4990,dies::PRN,tiett-aa,aquest
4991,dies::PRN,тэдт,aquest
4992,das::PRN,dohte,això
4993,das::PRN,dat,això
4994,das::PRN,dat,això
4995,das::PRN,tot,això
4996,das::PRN,tõt,això
4997,das::PRN,тудт,això
4998,alles::PRN,gaajhke,tot
4999,alles::PRN,gájkka,tot
5000,alles::PRN,buot,tot
5001,alles::PRN,puoh,tot
5002,alles::PRN,puk,tot
5003,alles::PRN,пугк,tot
5004,ich::PRN,manne,jo
5005,ich::PRN,mån,jo
5006,ich::PRN,månnå,jo
5007,ich::PRN,mun,jo
5008,ich::PRN,mun,jo
5009,ich::PRN,munnâ,jo
5010,ich::PRN,mon,jo
5011,ich::PRN,мунн,jo
5012,du::PRN,datne,tu
5013,du::PRN,dån,tu
5014,du::PRN,don,tu
5015,du::PRN,tun,tu
5016,du::PRN,ton,tu
5017,du::PRN,то̄нн,tu
5018,er::PRN,dïhte,ell
5019,er::PRN,sån,ell
5020,er::PRN,son,ell
5021,er::PRN,sun,ell
5022,er::PRN,son,ell
5023,er::PRN,со̄нн,ell
5024,wir::PRN,mijjieh,nosaltres
5025,wir::PRN,mij,nosaltres
5026,wir::PRN,mii,nosaltres
5027,wir::PRN,mij,nosaltres
5028,wir::PRN,mij,nosaltres
5029,wir::PRN,мыйй,nosaltres
5030,ihr::PRN,dijjie,vosaltres
5031,ihr::PRN,dij,vosaltres
5032,ihr::PRN,dii,vosaltres
5033,ihr::PRN,tij,vosaltres
5034,ihr::PRN,tij,vosaltres
5035,ihr::PRN,тыйй,vosaltres
5036,sie::PRN,dah,ells
5037,sie::PRN,dah,elles
5038,sie::PRN,sij,ells
5039,sie::PRN,sij,elles
5040,sie::PRN,sii,ells
5041,sie::PRN,sii,elles
5042,sie::PRN,sij,ells
5043,sie::PRN,sij,elles
5044,sie::PRN,sij,ells
5045,sie::PRN,sij,elles
5046,sie::PRN,сыйй,ells
5047,sie::PRN,сыйй,elles
5048,was::FPRN,mij,què
5049,was::FPRN,mij,què
5050,was::FPRN,mii,què
5051,was::FPRN,mii,què
5052,was::FPRN,mii,què
5053,was::FPRN,мӣ,què
5054,wer::FPRN,gie,qui
5055,wer::FPRN,guhti,qui
5056,wer::FPRN,gii,qui
5057,wer::FPRN,guhte,qui
5058,wer::FPRN,kii,qui
5059,wer::FPRN,ǩii,qui
5060,wer::FPRN,kåå´tt,qui
5061,wer::FPRN,ке̄,qui
5062,wo::FADV,gusnie,on
5063,wo::FADV,gånnå,on
5064,wo::FADV,gos,on
5065,wo::FADV,kost,on
5066,wo::FADV,ko´st,on
5067,wo::FADV,касьт,on
5068,wohin::FADV,gogka,cap a on
5069,wohin::FADV,gåsi,cap a on
5070,wohin::FADV,gosa,cap a on
5071,wohin::FADV,kuus,cap a on
5072,wohin::FADV,koozz,cap a on
5073,wohin::FADV,ко̄з,cap a on
5074,wie::FADV,guktie,com
5075,wie::FADV,gumhtie,com
5076,wie::FADV,gåktu,com
5077,wie::FADV,mot,com
5078,wie::FADV,mahte,com
5079,wie::FADV,mä´htt,com
5080,wie::FADV,ко̄ххт,com
5081,warum::FADV,man,per què
5082,warum::FADV,manen,per què
5083,warum::FADV,manne,per què
5084,warum::FADV,mane,per què
5085,warum::FADV,mondiet,per què
5086,warum::FADV,mõõzz,per què
5087,warum::FADV,mää´nn,per què
5088,warum::FADV,мэ̄йт,per què
5089,warum::FADV,мэ̄ннгуэйке,per què
5090,wieviel::FNUM,man jeenje,quant
5091,wieviel::FNUM,makta,quant
5092,wieviel::FNUM,olugo,quant
5093,wieviel::FNUM,kalle,quant
5094,wieviel::FNUM,kâ´ll,quant
5095,wieviel::FNUM,мэ̄ннве̄рьт,quant
5096,wieviel::FNUM,мэ̄нлянчверьт,quant
5097,eins::NUM,akte,u
5098,eins::NUM,akta,u
5099,eins::NUM,okta,u
5100,eins::NUM,ohtâ,u
5101,eins::NUM,õhtt,u
5102,eins::NUM,э̄ххт,u
5103,eins::NUM,о̄ххтэ,u
5104,zwei::NUM,göökte,dos
5105,zwei::NUM,guokta,dos
5106,zwei::NUM,guokte,dos
5107,zwei::NUM,kyeh'ti,dos
5108,zwei::NUM,kuõ´htt,dos
5109,zwei::NUM,кӯххт,dos
5110,drei::NUM,golme,tres
5111,drei::NUM,gålmmå,tres
5112,drei::NUM,golbma,tres
5113,drei::NUM,kulmâ,tres
5114,drei::NUM,koumm,tres
5115,drei::NUM,ко̄ллм,tres
5116,vier::NUM,njieljie,quatre
5117,vier::NUM,niellja,quatre
5118,vier::NUM,njeallje,quatre
5119,vier::NUM,nelji,quatre
5120,vier::NUM,nellj,quatre
5121,vier::NUM,не̄лльй,quatre
5122,fünf::NUM,vïjhte,cinc
5123,fünf::NUM,vihtta,cinc
5124,fünf::NUM,vihtta,cinc
5125,fünf::NUM,vittâ,cinc
5126,fünf::NUM,vitt,cinc
5127,fünf::NUM,выдт,cinc
5128,sechs::NUM,govhte,sis
5129,sechs::NUM,guhtta,sis
5130,sechs::NUM,guhtta,sis
5131,sechs::NUM,kuttâ,sis
5132,sechs::NUM,kutt,sis
5133,sechs::NUM,кудт,sis
5134,sieben::NUM,tjïjhtje,set
5135,sieben::NUM,giehtja,set
5136,sieben::NUM,čieža,set
5137,sieben::NUM,čiččâm,set
5138,sieben::NUM,čiččâm,set
5139,sieben::NUM,кыджемь,set
5140,acht::NUM,gaektsie,vuit
5141,acht::NUM,gáktsa,vuit
5142,acht::NUM,gávcci,vuit
5143,acht::NUM,käävci,vuit
5144,acht::NUM,kääu´c,vuit
5145,acht::NUM,ка̄ххц,vuit
5146,neun::NUM,uktsie,nou
5147,neun::NUM,aktse,nou
5148,neun::NUM,ovcci,nou
5149,neun::NUM,oovce,nou
5150,neun::NUM,å´hcc,nou
5151,neun::NUM,аххц,nou
5152,zehn::NUM,luhkie,deu
5153,zehn::NUM,låhke,deu
5154,zehn::NUM,lågev,deu
5155,zehn::NUM,logi,deu
5156,zehn::NUM,loṿe,deu
5157,zehn::NUM,lååi,deu
5158,zehn::NUM,лоагкь,deu
5159,elf::NUM,luhkieakte,onze
5160,elf::NUM,lågenanakta,onze
5161,elf::NUM,oktanuppelohkái,onze
5162,elf::NUM,ohtnubáloh,onze
5163,elf::NUM,õtmlo,onze
5164,elf::NUM,õhttmlo,onze
5165,elf::NUM,э̄ххтэмплоагкь,onze
5166,zwölf::NUM,luhkiegöökte,dotze
5167,zwölf::NUM,lågenanguokta,dotze
5168,zwölf::NUM,guoktenuppelohkái,dotze
5169,zwölf::NUM,kyeh'tnubáloh,dotze
5170,zwölf::NUM,kuâtmlo,dotze
5171,zwölf::NUM,kuâhttmlo,dotze
5172,zwölf::NUM,кӯххтэмплоагкь,dotze
5173,zwanzig::NUM,göökteluhkie,vint
5174,zwanzig::NUM,guoktalåhke,vint
5175,zwanzig::NUM,guoktelogi,vint
5176,zwanzig::NUM,kyeh'tilov,vint
5177,zwanzig::NUM,kuâhttlo,vint
5178,zwanzig::NUM,кӯххтлоагкь,vint
5179,dreißig::NUM,golmeluhkie,trenta
5180,dreißig::NUM,gålmmålåhke,trenta
5181,dreißig::NUM,golbmalogi,trenta
5182,dreißig::NUM,kulmâlov,trenta
5183,dreißig::NUM,koummlo,trenta
5184,dreißig::NUM,ко̄ллмлоагкь,trenta
5185,vierzig::NUM,njieljieluhkie,quaranta
5186,vierzig::NUM,nielljalåhke,quaranta
5187,vierzig::NUM,njealljelogi,quaranta
5188,vierzig::NUM,neljilov,quaranta
5189,vierzig::NUM,nelljlo,quaranta
5190,vierzig::NUM,не̄лльйлоагкь,quaranta
5191,fünfzig::NUM,vïjhteluhkie,cinquanta
5192,fünfzig::NUM,vihttalåhke,cinquanta
5193,fünfzig::NUM,vihttalogi,cinquanta
5194,fünfzig::NUM,vittâlov,cinquanta
5195,fünfzig::NUM,vittlo,cinquanta
5196,fünfzig::NUM,выдтлоагкъ,cinquanta
5197,sechzig::NUM,govhteluhkie,seixanta
5198,sechzig::NUM,guhttalåhke,seixanta
5199,sechzig::NUM,guhttalogi,seixanta
5200,sechzig::NUM,kuttâlov,seixanta
5201,sechzig::NUM,kuttlo,seixanta
5202,sechzig::NUM,кудтлоагкь,seixanta
5203,siebzig::NUM,tjïjhtjeluhkie,setanta
5204,siebzig::NUM,gietjavlåhke,setanta
5205,siebzig::NUM,čiežalogi,setanta
5206,siebzig::NUM,čiččâmlov,setanta
5207,siebzig::NUM,čičmlo,setanta
5208,siebzig::NUM,кыджемьлоагкь,setanta
5209,achtzig::NUM,gaektsieluhkie,vuitanta
5210,achtzig::NUM,gáktsalåhke,vuitanta
5211,achtzig::NUM,gávccilogi,vuitanta
5212,achtzig::NUM,kähcilov,vuitanta
5213,achtzig::NUM,kä´hcclo,vuitanta
5214,achtzig::NUM,ка̄ххцлоагкь,vuitanta
5215,neunzig::NUM,uktsieluhkie,noranta
5216,neunzig::NUM,aktselåhke,noranta
5217,neunzig::NUM,ovccilogi,noranta
5218,neunzig::NUM,ohcelov,noranta
5219,neunzig::NUM,å´hcclo,noranta
5220,neunzig::NUM,аххцлоагкь,noranta
5221,hundert::NUM,tjuetie,cent
5222,hundert::NUM,tjuohte,cent
5223,hundert::NUM,čuođi,cent
5224,hundert::NUM,čyeti,cent
5225,hundert::NUM,čue´tt,cent
5226,hundert::NUM,чӯдть,cent
5227,tausend::NUM,tåvsene,mil
5228,tausend::NUM,stoeretjuetie,mil
5229,tausend::NUM,tuvsán,mil
5230,tausend::NUM,duhát,mil
5231,tausend::NUM,duhát,mil
5232,tausend::NUM,tuhháát,mil
5233,tausend::NUM,dohat,mil
5234,tausend::NUM,то̄а̄фант,mil
5235,und::CNJ,jïh,i
5236,und::CNJ,ja,i
5237,und::CNJ,ja,i
5238,und::CNJ,já,i
5239,und::CNJ,di,i
5240,und::CNJ,я,i
5241,und::CNJ,да,i
5242,und::CNJ,де,i
5243,oder::CNJ,jallh,o
5244,oder::CNJ,jali,o
5245,oder::CNJ,dahje,o
5246,oder::CNJ,adai,o
5247,oder::CNJ,avi,o
5248,oder::CNJ,le´be,o
5249,oder::CNJ,элэ,o
5250,oder::CNJ,вай,o
5251,stehen::V,tjåadtjodh,estar de peu
5252,stehen::V,seajsasjidh,estar de peu
5253,stehen::V,tjuodtjot,estar de peu
5254,stehen::V,čuožžut,estar de peu
5255,stehen::V,cuáp'cuđ,estar de peu
5256,stehen::V,čuâǯ'ǯad,estar de peu
5257,stehen::V,чуэннче,estar de peu
5258,sitzen::V,tjahkasjidh,seure
5259,sitzen::V,tjåhkkåhit,seure
5260,sitzen::V,čohkkát,seure
5261,sitzen::V,čokkáđ,seure
5262,sitzen::V,išttâd åårrad,seure
5263,sitzen::V,ышштэ,seure
5264,liegen::V,gaajranidh,jeure
5265,liegen::V,vellahit,jeure
5266,liegen::V,veallát,jeure
5267,liegen::V,viäl'láđ,jeure
5268,liegen::V,liâššâd,jeure
5269,liegen::V,ле̄шшэ,jeure
5270,hängen::V,gævnjasjidh,penjar
5271,hängen::V,gahtsahit,penjar
5272,hängen::V,heaŋgát,penjar
5273,hängen::V,hiäŋ'gáđ,penjar
5274,hängen::V,sorččad,penjar
5275,hängen::V,ла̄бпэ,penjar
5276,werden::V,sjïdtedh,fer-se
5277,werden::V,sjïdtedh,posar-se
5278,werden::V,sjaddat,fer-se
5279,werden::V,sjaddat,posar-se
5280,werden::V,beassat,fer-se
5281,werden::V,beassat,posar-se
5282,werden::V,šoddâđ,fer-se
5283,werden::V,šoddâđ,posar-se
5284,werden::V,šõddâd,fer-se
5285,werden::V,šõddâd,posar-se
5286,werden::V,шэ̄ннтэ,fer-se
5287,werden::V,шэ̄ннтэ,posar-se
5288,passieren::V,vaasedh,succeir
5289,passieren::V,sjaddat,succeir
5290,passieren::V,dáhpáduvvat,succeir
5291,passieren::V,vássit,succeir
5292,passieren::V,dáhpáhuvvat,succeir
5293,passieren::V,šoddâđ,succeir
5294,passieren::V,šõddâd,succeir
5295,passieren::V,шэ̄ннтэ,succeir
5296,passieren::V,тагсэ,succeir
5297,beginnen::V,aelkedh,iniciar-se
5298,beginnen::V,álgget,iniciar-se
5299,beginnen::V,álggahit,iniciar-se
5300,beginnen::V,älgiđ,iniciar-se
5301,beginnen::V,ä´lǧǧed,iniciar-se
5302,beginnen::V,о̄а̄лкхуввэ,iniciar-se
5303,beginnen::V,о̄а̄лкхэднэ,iniciar-se
5304,enden::V,orrijidh,acabar-se
5305,enden::V,orrijidh,terminar-se
5306,enden::V,hiejttet,acabar-se
5307,enden::V,hiejttet,terminar-se
5308,enden::V,nohkat,acabar-se
5309,enden::V,nohkat,terminar-se
5310,enden::V,nuuhâđ,acabar-se
5311,enden::V,nuuhâđ,terminar-se
5312,enden::V,puu´tted,acabar-se
5313,enden::V,puu´tted,terminar-se
5314,enden::V,пудтэ,acabar-se
5315,enden::V,пудтэ,terminar-se
5316,enden::V,кӣркнэ,acabar-se
5317,enden::V,кӣркнэ,terminar-se
5318,wechseln::V,målsodh,canviar
5319,wechseln::V,lånudit,canviar
5320,wechseln::V,molssastit,canviar
5321,wechseln::V,molsašuddat,canviar
5322,wechseln::V,molsođ,canviar
5323,wechseln::V,vaaitõõttâd,canviar
