,Concept_ID,ko,lv
1600,elf::NUM,열하나,дас ӧтик
1601,elf::NUM,열하나,vienpadsmit
1602,zwölf::NUM,열둘,дас кык
1603,zwölf::NUM,열둘,divpadsmit
1604,zwanzig::NUM,스물,кызь
1605,zwanzig::NUM,스물,divdesmit
1606,dreißig::NUM,서름,комын
1607,dreißig::NUM,서름,trīsdesmit
1608,vierzig::NUM,마흔,нелямын
1609,vierzig::NUM,마흔,četrdesmit
1610,fünfzig::NUM,숸,ветымын
1611,fünfzig::NUM,숸,piecdesmit
1612,sechzig::NUM,에순,квайтымын
1613,sechzig::NUM,에순,sešdesmit
1614,siebzig::NUM,일흔,сизимдас
1615,siebzig::NUM,일흔,septiņdesmit
1616,achtzig::NUM,여든,кӧкъямысдас
1617,achtzig::NUM,여든,astoņdesmit
1618,neunzig::NUM,아흔,ӧкмысдас
1619,neunzig::NUM,아흔,deviņdesmit
1620,hundert::NUM,백,сё
1621,hundert::NUM,백,simt
1622,tausend::NUM,천,сюрс
1623,tausend::NUM,천,tūkstoš
1624,und::CNJ,와,и
1625,und::CNJ,와,un
1626,oder::CNJ,아니면,либӧ
1627,oder::CNJ,아니면,jeb
1628,stehen::V,서다,сулавны
1629,stehen::V,서다,stāvēt
1630,sitzen::V,앉다,пукавны
1631,sitzen::V,앉다,sēdēt
1632,liegen::V,눕다,куйлыны
1633,liegen::V,눕다,gulēt
1634,hängen::V,달다,ӧшавны
1635,hängen::V,달다,karāties
1636,werden::V,되다,лоны
1637,werden::V,되다,tapt
1638,passieren::V,지장옶다,лоны
1639,passieren::V,지장옶다,notikt
1640,beginnen::V,시작되다,кутчысьны
1641,beginnen::V,시작되다,кутны
1642,beginnen::V,시작되다,sākties
1643,enden::V,큳내다,помасьны
1644,enden::V,큳내다,beigties
1645,wechseln::V,병경하다,вежсьыны
1646,wechseln::V,병경하다,mainīties
1647,aufgehen[Sonne]::V,뜨다,петны
1648,aufgehen[Sonne]::V,뜨다,lēkt
1649,aufgehen[Sonne]::V,뜨다,uzlēkt
1650,untergehen[Sonne]::V,지다,пуксьыны
1651,untergehen[Sonne]::V,지다,noiet
1652,untergehen[Sonne]::V,지다,rietēt
1653,scheinen[Sonne]::V,빛나다,югъявны
1654,scheinen[Sonne]::V,빛나다,югвидзны
1655,scheinen[Sonne]::V,빛나다,spīdēt
1656,donnern::V,천둥치다,гымавны
1657,donnern::V,천둥치다,dārdēt
1658,wehen::V,풀다,пӧльтны
1659,wehen::V,풀다,pūst
1660,strömen::V,흐르다,киссьыны
1661,strömen::V,흐르다,līt
1662,strömen::V,흐르다,plūst
1663,fließen::V,흐르다,визувтны
1664,fließen::V,흐르다,tecēt
1665,sich drehen::V,돌다,бергавны
1666,sich drehen::V,돌다,grozīties
1667,schwanken::V,동요하다,легны
1668,schwanken::V,동요하다,лайкъявны
1669,schwanken::V,동요하다,līgoties
1670,schwanken::V,동요하다,grīļoties
1671,schwingen::V,흔들다,лайкъявны
1672,schwingen::V,흔들다,люллявны
1673,schwingen::V,흔들다,vēzēties
1674,fallen::V,떨어지다,усьны
1675,fallen::V,떨어지다,krist
1676,brennen::V,타다,сотчыны
1677,brennen::V,타다,degt
1678,rauchen::V,김이나다,тшынӧдны
1679,rauchen::V,김이나다,dūmot
1680,regnen::V,비가오다,зэрны
1681,regnen::V,비가오다,līt
1682,gefrieren::V,얼다,кынмыны
1683,gefrieren::V,얼다,sasalt
1684,tauen::V,녹다,сывны
1685,tauen::V,녹다,kust
1686,schmelzen::V,녹다,сывны
1687,schmelzen::V,녹다,kust
1688,schmelzen::V,녹다,nokust
1689,trocknen::V,홈치다,косьмыны
1690,trocknen::V,홈치다,žūt
1691,trocknen::V,홈치다,kaltēties
1692,sieden::V,끓다,пуны
1693,sieden::V,끓다,virt
1694,sieden::V,끓다,vārīties
1695,faulen::V,부패하다,сісьмыны
1696,faulen::V,부패하다,pūt
1697,faulen::V,부패하다,trudēt
1698,verfaulen::V,썩다,сісьмыны
1699,verfaulen::V,썩다,sapūt
1700,verfaulen::V,썩다,satrūdēt
1701,reißen::V,지바찢다,орны
1702,reißen::V,지바찢다,plīst
1703,reißen::V,지바찢다,satrūkt
1704,versinken::V,가라앉다,вӧйны
1705,versinken::V,가라앉다,grimt
1706,versinken::V,가라앉다,nogrimt
1707,vergehen::V,지나가다,кольны
1708,vergehen::V,지나가다,ордйыны
1709,vergehen::V,지나가다,paiet
1710,erscheinen::V,나타나다,петкӧдчыны
1711,erscheinen::V,나타나다,parādīties
1712,verschwinden::V,사라지다,бырны
1713,verschwinden::V,사라지다,nozust
1714,sinken::V,가라앉다,вӧйны
1715,sinken::V,가라앉다,kristies
1716,abnehmen::V,떼어내다,чинны
1717,abnehmen::V,떼어내다,noplakt
1718,abnehmen::V,떼어내다,mazināties
1719,zunehmen::V,증가하다,содны
1720,zunehmen::V,증가하다,ыдждыны
1721,zunehmen::V,증가하다,pieaugt
1722,zunehmen::V,증가하다,pieņemties
1723,steigen::V,상승하다,лыбны
1724,steigen::V,상승하다,kāpt
1725,wachsen::V,생기하다,быдмыны
1726,wachsen::V,생기하다,augt
1727,glänzen::V,뛰오나다,югъявны
1728,glänzen::V,뛰오나다,дзирдавны
1729,glänzen::V,뛰오나다,zaigot
1730,glänzen::V,뛰오나다,laistīties
1731,funkeln::V,불티가잍어나다,югъявны
1732,funkeln::V,불티가잍어나다,дзирдавны
1733,funkeln::V,불티가잍어나다,mirdzēt
1734,funkeln::V,불티가잍어나다,dzirkstēt
1735,lärmen::V,떠들다,жувгыны
1736,lärmen::V,떠들다,ыугыны
1737,lärmen::V,떠들다,шумитны
1738,lärmen::V,떠들다,ālēties
1739,lärmen::V,떠들다,trokšņot
1740,läuten::V,울시다,жургыны
1741,läuten::V,울시다,zvanīt
1742,klingeln::V,초닌총을울리다,звӧнитны
1743,klingeln::V,초닌총을울리다,zvanīt
1744,klirren::V,탁탁울리다,гольскöдчыны
1745,klirren::V,탁탁울리다,tinkšķēt
1746,klirren::V,탁탁울리다,džinkstēt
1747,brausen::V,쏴쏴소리내다,буавны
1748,brausen::V,쏴쏴소리내다,krākt
1749,brausen::V,쏴쏴소리내다,brāzmot
1750,rauschen::V,솨솨,кышакывны
1751,rauschen::V,솨솨,šalkt
1752,klingen::V,반향하다,шыавны
1753,klingen::V,반향하다,юргыны
1754,klingen::V,반향하다,skanēt
1755,klingen::V,반향하다,izklausīties
1756,bellen::V,짖다,увтны
1757,bellen::V,짖다,riet
1758,heulen::V,포효하다,омлявны
1759,heulen::V,포효하다,вурзавны
1760,heulen::V,포효하다,kaukt
1761,heulen::V,포효하다,gaudot
1762,blasen::V,불다,пӧльтны
1763,blasen::V,불다,pūst
1764,pfeifen::V,피리를불다,шутьлявны
1765,pfeifen::V,피리를불다,svilpt
1766,pfeifen::V,피리를불다,svilpot
1767,schreien::V,절규하다,горзыны
1768,schreien::V,절규하다,brēkt
1769,schreien::V,절규하다,kliegt
1770,stöhnen::V,신음하다,ымзыны
1771,stöhnen::V,신음하다,vaidēt
1772,zittern::V,저뉼하다,тіравны
1773,zittern::V,저뉼하다,drebēt
1774,leben::V,살다,овны
1775,leben::V,살다,dzīvot
1776,geboren werden::V,태어난,чужны
1777,geboren werden::V,태어난,dzimt
1778,atmen::V,숨쉬다,кашкыны
1779,atmen::V,숨쉬다,пошиктыны
1780,atmen::V,숨쉬다,elpot
1781,trinken::V,마시다,юны
1782,trinken::V,마시다,dzert
1783,essen::V,먹다,сёйны
1784,essen::V,먹다,ēst
1785,schlucken::V,들이켜다,ньылавны
1786,schlucken::V,들이켜다,rīt
1787,einschlafen::V,잠들다,ланьтны
1788,einschlafen::V,잠들다,унмовсьны
1789,einschlafen::V,잠들다,iemigt
1790,einschlafen::V,잠들다,aizmigt
1791,schlafen::V,자다,узьны
1792,schlafen::V,자다,gulēt
1793,aufwachen::V,눈트다,садьмыны
1794,aufwachen::V,눈트다,mosties
1795,aufstehen::V,서다,чеччыны
1796,aufstehen::V,서다,celties
1797,sich erholen::V,회복하다,шойччыны
1798,sich erholen::V,회복하다,atžirgt
1799,sich erholen::V,회복하다,atpūsties
1800,schmerzen::V,아프다,висьны
1801,schmerzen::V,아프다,sāpēt
1802,schmerzen::V,아프다,smelgt
1803,husten::V,잔기침하다,кызны
1804,husten::V,잔기침하다,klepot
1805,genesen::V,낫다,бурдны
1806,genesen::V,낫다,veseļoties
1807,sterben::V,죽다,кувны
1808,sterben::V,죽다,mirt
1809,sterben::V,죽다,nomirt
1810,umkommen::V,못쓰게되다,кувны
1811,umkommen::V,못쓰게되다,apsprāgt
1812,umkommen::V,못쓰게되다,aiziet bojā
1813,sich bewegen::V,움직이다,вӧрзьыны
1814,sich bewegen::V,움직이다,virzīties
1815,sich rühren::V,움직이다,вӧрны
1816,sich rühren::V,움직이다,вӧрӧдчыны
1817,sich rühren::V,움직이다,sagrozīties
1818,sich erheben::V,이러서다,сувтны
1819,sich erheben::V,이러서다,piecelties
1820,sich setzen::V,앉히다,пуксьыны
1821,sich setzen::V,앉히다,sēsties
1822,hinfallen::V,넘어지다,усьны
1823,hinfallen::V,넘어지다,sabirt
1824,hinfallen::V,넘어지다,pakrist
1825,laufen::V,걷다,мyнны
1826,laufen::V,걷다,iet
1827,laufen::V,걷다,skraidīt
1828,schreiten::V,보행하다,восьлавны
1829,schreiten::V,보행하다,soļot
1830,spazierengehen::V,산보하다,гуляйтны
1831,spazierengehen::V,산보하다,staigāt
1832,spazierengehen::V,산보하다,pastaigāties
1833,eilen::V,서둘다,тэрмасьны
1834,eilen::V,서둘다,traukt
1835,sich beeilen::V,서둘게하다,тэрмасьны
1836,sich beeilen::V,서둘게하다,steigties
1837,sich beeilen::V,서둘게하다,pasteigties
1838,sausen::V,서들러 떠나다,тӧвзьыны
1839,sausen::V,서들러 떠나다,drāzt
1840,sausen::V,서들러 떠나다,brāzties
1841,rennen::V,달리다,котӧртны
1842,rennen::V,달리다,skriet
1843,springen::V,도약하다,чеччавны
1844,springen::V,도약하다,lēkt
1845,klettern::V,갑겨오르다,кышасьны
1846,klettern::V,갑겨오르다,кавшасьны
1847,klettern::V,갑겨오르다,kāpt
1848,klettern::V,갑겨오르다,rāpties
1849,schaukeln::V,흔들리게하다,гычасьны
1850,schaukeln::V,흔들리게하다,šūpoties
1851,schaukeln::V,흔들리게하다,zvalstīties
1852,kriechen::V,기다,кыссьыны
1853,kriechen::V,기다,līst
1854,kriechen::V,기다,rāpot
1855,schwimmen::V,헤엄치다,уявны
1856,schwimmen::V,헤엄치다,peldēt
1857,tauchen::V,잠기다,сунавны
1858,tauchen::V,잠기다,gremdēties
1859,rudern::V,물을헤치다,пелысасьны
1860,rudern::V,물을헤치다,airēt
1861,rudern::V,물을헤치다,irties
1862,fahren::V,가다,мунны
1863,fahren::V,가다,braukt
1864,fahren::V,나르다,мунны
1865,fahren::V,나르다,braukt
1866,fliegen::V,날다,лэбны
1867,fliegen::V,날다,lidot
1868,fliegen::V,날다,laisties
1869,gehen::V,가다,мyнны
1870,gehen::V,가다,iet
1871,weggehen::V,팔리다,мунавны
1872,weggehen::V,팔리다,aiziet
1873,abfahren::V,출발하다,мӧдӧдчыны
1874,abfahren::V,출발하다,atiet
1875,abfahren::V,출발하다,aizbraukt
1876,anhalten::V,멈추다,джӧмдыны
1877,anhalten::V,멈추다,apstāties
1878,hineingehen::V,(그리로)가다,пырны
1879,hineingehen::V,(그리로)가다,ieiet
1880,eintreten::V,들러가다,пырны
1881,eintreten::V,들러가다,ienākt
1882,kommen::V,오다,воны
1883,kommen::V,오다,локны
1884,kommen::V,오다,nākt
1885,ankommen::V,고챀하다,воны
1886,ankommen::V,고챀하다,локны
1887,ankommen::V,고챀하다,nonākt
1888,ankommen::V,고챀하다,ierasties
1889,zurückkommen::V,보기,косны
1890,zurückkommen::V,보기,бергӧдчыны
1891,zurückkommen::V,보기,atgriezties
1892,bleiben::V,체류,кольны
1893,bleiben::V,체류,palikt
1894,warten::V,기다리다,виччысьны
1895,warten::V,기다리다,gaidīt
1896,erwarten::V,기대하다,виччысьны
1897,erwarten::V,기대하다,sagaidīt
1898,suchen::V,찾다,корсьны
1899,suchen::V,찾다,meklēt
1900,suchen::V,구하다,корсьны
1901,suchen::V,구하다,meklēt
1902,finden::V,찾아내다,казявны
1903,finden::V,찾아내다,rast
1904,finden::V,찾아내다,atrast
1905,versuchen::V,시험하다,заводитчывны
1906,versuchen::V,시험하다,mēģināt
1907,vorbereiten::V,재비하다,дасьтыны
1908,vorbereiten::V,재비하다,gatavot
1909,vorbereiten::V,재비하다,sagatavot
1910,lieben::V,사랑하다,радейтны
1911,lieben::V,사랑하다,mīlēt
1912,mögen::V,줗아하다,радейтны
1913,mögen::V,줗아하다,gribēties
1914,lachen::V,웃다,серавны
1915,lachen::V,웃다,серавлыны
1916,lachen::V,웃다,smiet
1917,lachen::V,웃다,smieties
1918,rühren::V,건드리다,нормӧдны
1919,rühren::V,건드리다,aizgrābt
1920,weinen::V,울다,бӧрдны
1921,weinen::V,울다,raudāt
1922,schimpfen::V,꾸짖다,видчыны
1923,schimpfen::V,꾸짖다,rāties
1924,schimpfen::V,꾸짖다,lamāties
1925,sich ärgern::V,화를내게 하다,скӧравны
1926,sich ärgern::V,화를내게 하다,īgt
1927,sich ärgern::V,화를내게 하다,pukoties
1928,sich ärgern::V,화를내게 하다,dusmoties
1929,sich fürchten::V,두려원하다,повны
1930,sich fürchten::V,두려원하다,bīties
1931,sich fürchten::V,두려원하다,baidīties
1932,fürchten::V,두려원하다,повны
1933,fürchten::V,두려원하다,baidīties no
1934,fliehen::V,도망치다,пышйыны
1935,fliehen::V,도망치다,bēgt
1936,flüchten::V,도주하다,пышйыны
1937,flüchten::V,도주하다,aizbēgt
1938,sehen::V,보다,аддзыны
1939,sehen::V,보다,redzēt
1940,anschauen::V,바라보다,видзӧдны
1941,anschauen::V,바라보다,paraudzīties
1942,ansehen::V,바라보다,видзӧдны
1943,ansehen::V,바라보다,aplūkot
1944,hören::V,듣다,кывны
1945,hören::V,듣다,dzirdēt
1946,zuhören::V,듣다,кывзыны
1947,zuhören::V,듣다,klausīties
1948,probieren::V,시식하다,видлыны
1949,probieren::V,시식하다,nogaršot
1950,riechen::V,내새를맡다,чушкыны
1951,riechen::V,내새를맡다,ost
1952,riechen::V,내새를맡다,ostīt
1953,fühlen::V,느끼다,вежӧртны
1954,fühlen::V,느끼다,гӧгӧрвоны
1955,fühlen::V,느끼다,just
1956,fühlen::V,느끼다,izjust
1957,scheinen::V,...것같다,кажитчыны
1958,scheinen::V,...것같다,šķist
1959,scheinen::V,...것같다,likties
1960,zu sehen sein::V,보이는,тыдавны
1961,zu sehen sein::V,보이는,parādīties
1962,vernehmen::V,듣다,кывны
1963,vernehmen::V,듣다,saklausīt
1964,vernehmen::V,들어서일다,кывны
1965,vernehmen::V,들어서일다,saklausīt
1966,frieren::V,춥다,кынмыны
1967,frieren::V,춥다,salt
1968,tun::V,하다,керны
1969,tun::V,하다,darīt
1970,können::V,할주릴다,кужны
1971,können::V,할주릴다,prast
1972,wollen::V,바라다,кӧсйыны
1973,wollen::V,바라다,gribēt
1974,anfangen::V,시작하다,заводитны
1975,anfangen::V,시작하다,пондыны
1976,anfangen::V,시작하다,sākt
1977,anfangen::V,시작하다,iesākt
1978,beenden::V,다하다,помавны
1979,beenden::V,다하다,beigt
1980,beenden::V,다하다,pabeigt
1981,aufhören::V,그만두다,дугӧдны
1982,aufhören::V,그만두다,pārtraukt
1983,gelingen::V,성국하다,артмыны
1984,gelingen::V,성국하다,izdoties
1985,geraten::V,잘되어가다,сюрны
1986,geraten::V,잘되어가다,веськавны
1987,geraten::V,잘되어가다,veikties
1988,öffnen::V,열다,восьтыны
1989,öffnen::V,열다,atvērt
1990,öffnen::V,열다,attaisīt
1991,schließen::V,추측하다,пӧдлавны
1992,schließen::V,추측하다,slēgt
1993,schließen::V,추측하다,aizvērt
1994,schließen::V,추측하다,aiztaisīt
1995,stellen::V,세우다,сувтӧдны
1996,stellen::V,세우다,likt
1997,stellen::V,세우다,nolikt
1998,setzen::V,놓다,пуксьӧдны
1999,setzen::V,놓다,sēdināt
2000,legen::V,눕히다,пуктыны
2001,legen::V,눕히다,likt
2002,berühren::V,대다,вӧрзьӧдны
2003,berühren::V,대다,инмӧдчывны
2004,berühren::V,대다,skart
2005,berühren::V,대다,aizskart
2006,verbinden::V,옝열하다,йитны
2007,verbinden::V,옝열하다,saistīt
2008,verbinden::V,옝열하다,savienot
2009,bedecken::V,덮다,вевттьыны
2010,bedecken::V,덮다,apsegt
2011,bedecken::V,덮다,pārsegt
2012,aufhängen::V,매달다,ӧшӧдны
2013,aufhängen::V,매달다,джагӧдны
2014,aufhängen::V,매달다,uzkārt
2015,anzünden::V,점화하다,ӧзтыны
2016,anzünden::V,점화하다,aizdegt
2017,anzünden::V,점화하다,aizdedzināt
2018,aufheben::V,위로올리다,чеччӧдны
2019,aufheben::V,위로올리다,сувтӧдны
2020,aufheben::V,위로올리다,pacelt
2021,zurücklassen::V,튀에남기다,кольны
2022,zurücklassen::V,튀에남기다,atstāt
2023,verlieren::V,잃다,воштыны
2024,verlieren::V,잃다,zaudēt
2025,verlieren::V,잃다,pazaudēt
2026,fallen lassen::V,떨어뜨리다,уськӧдны
2027,fallen lassen::V,떨어뜨리다,nomest
2028,machen::V,하다,вӧчны
2029,machen::V,하다,лӧсьӧдны
2030,machen::V,하다,darīt
2031,herstellen::V,제조하다,лӧсьӧдны
2032,herstellen::V,제조하다,ražot
2033,herstellen::V,제조하다,izgatavot
2034,bauen::V,짓다,лэптыны
2035,bauen::V,짓다,celt
2036,bauen::V,짓다,būvēt
2037,reparieren::V,수셩자다,дзоньтавны
2038,reparieren::V,수셩자다,labot
2039,reparieren::V,수셩자다,remontēt
2040,verbessern::V,정정하다,бурмӧдны
2041,verbessern::V,정정하다,labot
2042,verbessern::V,정정하다,izlabot
2043,ändern::V,바꾸다,вежны
2044,ändern::V,바꾸다,mainīt
2045,graben::V,파다,кодйыны
2046,graben::V,파다,rakt
2047,beugen::V,구부리다,куснявны
2048,beugen::V,구부리다,liekt
2049,biegen::V,굽히다,куснявны
2050,biegen::V,굽히다,liekt
2051,drehen::V,회전,бергӧдлыны
2052,drehen::V,회전,griezt
2053,wenden::V,회전시키다,бергӧдны
2054,wenden::V,회전시키다,apgriezt
2055,umdrehen::V,회전시키다,бергӧдны
2056,umdrehen::V,회전시키다,apgriezt
2057,heben::V,일으아키다,лэптыны
2058,heben::V,일으아키다,celt
2059,heben::V,일으아키다,cilāt
2060,heben::V,일으아키다,pacelt
2061,hochheben::V,틀어올리다,кыпӧдны
2062,hochheben::V,틀어올리다,pacelt
2063,ergreifen::V,잡다,кутны
2064,ergreifen::V,잡다,paķert
2065,ergreifen::V,잡다,satvert
2066,halten::V,잡다,кутны
2067,halten::V,잡다,turēt
2068,halten::V,잡다,saturēt
2069,drücken::V,누르다,личкыны
2070,drücken::V,누르다,топӧдны
2071,drücken::V,누르다,spiest
2072,schieben::V,밀다,ӧтдортны
2073,schieben::V,밀다,йӧткыштны
2074,schieben::V,밀다,stumt
2075,kratzen::V,긁다,гуджӧдны
2076,kratzen::V,긁다,kasīt
2077,kratzen::V,긁다,skrāpēt
2078,lecken::V,핥다,нювны
2079,lecken::V,핥다,lakt
2080,lecken::V,핥다,laizīt
2081,beißen::V,물다,курччыны
2082,beißen::V,물다,kost
2083,abschneiden::V,귾어내다,вундавны
2084,abschneiden::V,귾어내다,nogriezt
2085,binden::V,매다,гӧрддзавны
2086,binden::V,매다,кӧртавны
2087,binden::V,매다,siet
2088,binden::V,매다,aptīt
2089,stecken::V,찌르다,сюйны
2090,stecken::V,찌르다,bāzt
2091,stecken::V,찌르다,spraust
2092,brechen::V,금,чегны
2093,brechen::V,금,lauzt
2094,brechen::V,금,lauzīt
2095,klopfen::V,치다,камгыны
2096,klopfen::V,치다,klauvēt
2097,hauen::V,때리다,нӧйнты
2098,hauen::V,때리다,кучкыны
2099,hauen::V,때리다,cirst
2100,hauen::V,때리다,dauzīt
2101,kleben::V,들러붙다,лемавны
2102,kleben::V,들러붙다,ляскавны
2103,kleben::V,들러붙다,līmēt
2104,kleben::V,들러붙다,lipināt
2105,reiben::V,문지르다,тільны
2106,reiben::V,문지르다,зыравны
2107,reiben::V,문지르다,rīvēt
2108,reiben::V,문지르다,berzēt
2109,streichen::V,쓰다듬다,мавтны
2110,streichen::V,쓰다듬다,ziest
2111,streichen::V,쓰다듬다,triept
2112,schleifen::V,갈다,кеслыны
2113,schleifen::V,갈다,trīt
2114,schleifen::V,갈다,asināt
2115,schneiden::V,베다,шырны
2116,schneiden::V,베다,griezt
2117,schneiden::V,베다,sagriezt
2118,rütteln::V,흔들다,легӧдны
2119,rütteln::V,흔들다,катлӧдлыны
2120,rütteln::V,흔들다,kratīt
2121,rütteln::V,흔들다,purināt
2122,schütteln::V,흔들다,тракӧдны
2123,schütteln::V,흔들다,kratīt
2124,schwenken::V,흔들다,ӧвтны
2125,schwenken::V,흔들다,шенасьны
2126,schwenken::V,흔들다,vēzēt
2127,schwenken::V,흔들다,vēcināt
2128,schütten::V,따르다,кисьтны
2129,schütten::V,따르다,bērt
2130,füllen::V,담다,тыртны
2131,füllen::V,담다,pildīt
2132,füllen::V,담다,piepildīt
2133,einwickeln::V,싸다,тубыртны
2134,einwickeln::V,싸다,ietīt
2135,tragen::V,지우다,нуны
2136,tragen::V,지우다,nest
2137,schleppen::V,끌다,кыскавны
2138,schleppen::V,끌다,stiept
2139,schleppen::V,끌다,staipīt
2140,ziehen::V,당기다,кыскыны
2141,ziehen::V,당기다,vilkt
2142,aufbewahren::V,간직하다,видзны
2143,aufbewahren::V,간직하다,glabāt
2144,aufbewahren::V,간직하다,uzglabāt
2145,werfen::V,던지다,чӧвтны
2146,werfen::V,던지다,шыбитны
2147,werfen::V,던지다,mest
2148,werfen::V,던지다,sviest
2149,fangen::V,밥다,кутны
2150,fangen::V,밥다,ķert
2151,fangen::V,밥다,uzķert
2152,packen::V,쥐다,босьтны
2153,packen::V,쥐다,paķert
2154,packen::V,쥐다,satvert
2155,verstecken::V,숨기다,дзебны
2156,verstecken::V,숨기다,slēpt
2157,verstecken::V,숨기다,noglabāt
2158,teilen::V,나누다,юкны
2159,teilen::V,나누다,dalīt
2160,schicken::V,보내다,ыстыны
2161,schicken::V,보내다,sūtīt
2162,schicken::V,보내다,atsūtīt
2163,bringen::V,가겨,вайны
2164,bringen::V,가겨,atvest
2165,hinzufügen::V,부가하다,содтыны
2166,hinzufügen::V,부가하다,pievienot
2167,bekommen::V,얻다,босьтны
2168,bekommen::V,얻다,dabūt
2169,erhalten::V,지니다,босьтны
2170,erhalten::V,지니다,saņemt
2171,nehmen::V,잡다,босьтны
2172,nehmen::V,잡다,ņemt
2173,nehmen::V,잡다,paņemt
2174,wählen::V,선거하다,бӧрйыны
2175,wählen::V,선거하다,ievēlēt
2176,auswählen::V,선출하다,бӧрйыны
2177,auswählen::V,선출하다,izvēlēt
2178,bewahren::V,저장보종,видзны
2179,bewahren::V,저장보종,saglabāt
2180,behindern::V,훼방하다,конйӧдлыны
2181,behindern::V,훼방하다,джӧмдӧдны
2182,behindern::V,훼방하다,kavēt
2183,behindern::V,훼방하다,aizkavēt
2184,verderben::V,못쓰게 되다,тшыкӧдны
2185,verderben::V,못쓰게 되다,sabojāt
2186,beschädigen::V,상하게하다,тшыкӧдны
2187,beschädigen::V,상하게하다,bojāt
2188,beschädigen::V,상하게하다,maitāt
2189,zerbrechen::V,깨뜨리다,жуглыны
2190,zerbrechen::V,깨뜨리다,salauzt
2191,zerbrechen::V,깨뜨리다,sadauzīt
2192,zerreißen::V,잡아쫓다,орӧдны
2193,zerreißen::V,잡아쫓다,pārraut
2194,zerstören::V,파괴하다,жугӧдны
2195,zerstören::V,파괴하다,кисьтны
2196,zerstören::V,파괴하다,косявны
2197,zerstören::V,파괴하다,graut
2198,zerstören::V,파괴하다,sagraut
2199,verbrennen::V,소실하다,сотны
2200,verbrennen::V,소실하다,сотчыны
2201,verbrennen::V,소실하다,dedzināt
2202,verbrennen::V,소실하다,sadedzināt
2203,geben::V,주다,сетны
2204,geben::V,주다,dot
2205,geben::V,주다,padot
2206,reichen::V,내일다,сетны
2207,reichen::V,내일다,padot
2208,reichen::V,내일다,sniegt
2209,schenken::V,주다,козьнавны
2210,schenken::V,주다,dāvāt
2211,schenken::V,주다,dāvināt
2212,versprechen::V,약속하다,кыв сетны
2213,versprechen::V,약속하다,solīt
2214,versprechen::V,약속하다,apsolīt
2215,wünschen::V,바라다,кӧсйыны
2216,wünschen::V,바라다,vēlēt
2217,wünschen::V,바라다,novēlēt
2218,loben::V,칭찬하다,ошкыны
2219,loben::V,칭찬하다,lielīt
2220,küssen::V,키스하다,окавны
2221,küssen::V,키스하다,bučot
2222,küssen::V,키스하다,skūpstīt
2223,wiegen::V,어르다,гудрӧдлыны
2224,wiegen::V,어르다,šūpot
2225,zudecken::V,뚜꺼을하다,веввттьыны
2226,zudecken::V,뚜꺼을하다,apklāt
2227,zudecken::V,뚜꺼을하다,aizsegt
2228,wecken::V,깨우다,садьмӧдны
2229,wecken::V,깨우다,чуксавны
2230,wecken::V,깨우다,modināt
2231,zeigen::V,보이다,петкӧдлыны
2232,zeigen::V,보이다,rādīt
2233,führen::V,가게하다,нуӧдны
2234,führen::V,가게하다,vadīt
2235,lehren::V,가르치다,велӧдны
2236,lehren::V,가르치다,mācīt
2237,lehren::V,가르치다,iemācīt
2238,unterrichten::V,가르지다,велӧдны
2239,unterrichten::V,가르지다,apmācīt
2240,aufziehen::V,사육하다,быдтыны
2241,aufziehen::V,사육하다,uzaudzināt
2242,leiten::V,이끌다,веськӧдлыны
2243,leiten::V,이끌다,vadīt
2244,leiten::V,이끌다,pārzināt
2245,antreiben::V,몰다,тэрмӧдны
2246,antreiben::V,몰다,urdīt
2247,antreiben::V,몰다,mudināt
2248,lassen::V,내버려두다,тшӧктыны
2249,lassen::V,내버려두다,ļaut
2250,einladen::V,초청하다,корны
2251,einladen::V,초청하다,ielūgt
2252,einladen::V,초청하다,aicināt
2253,vereinigen::V,하나로하다,ӧтувтны
2254,vereinigen::V,하나로하다,котыртны
2255,vereinigen::V,하나로하다,vienot
2256,vereinigen::V,하나로하다,apvienot
2257,besuchen::V,방문하다,волыны
2258,besuchen::V,방문하다,ветлыны
2259,besuchen::V,방문하다,apciemot
2260,treffen::V,만나다,вочаӧдны
2261,treffen::V,만나다,паныдавны
2262,treffen::V,만나다,satikt
2263,treffen::V,만나다,sastapt
2264,sich versammeln::V,조립하다,лӧсьӧдчыны
2265,sich versammeln::V,조립하다,salasīties
2266,sich versammeln::V,조립하다,sapulcēties
2267,spielen::V,눌다,ворсны
2268,spielen::V,눌다,spēlēt
2269,spielen::V,눌다,spēlēties
2270,singen::V,노래하다,сьывны
2271,singen::V,노래하다,dziedāt
2272,tanzen::V,춤추하다,йӧктыны
2273,tanzen::V,춤추하다,diet
2274,tanzen::V,춤추하다,dejot
2275,tanzen::V,춤추하다,dancot
2276,sich trennen::V,가르다,торйӧдчыны
2277,sich trennen::V,가르다,šķirties
2278,sich trennen::V,가르다,izšķirties
2279,verlassen::V,버림받은,эновтны
2280,verlassen::V,버림받은,atstāt
2281,retten::V,구조하다,видзны
2282,retten::V,구조하다,мездыны
2283,retten::V,구조하다,glābt
2284,bewachen::V,치키다,видзны
2285,bewachen::V,치키다,sargāt
2286,schützen::V,보호하다,видзны
2287,schützen::V,보호하다,pasargāt
2288,schützen::V,보호하다,aizsargāt
2289,verteidigen::V,막다,дорйыны
2290,verteidigen::V,막다,aizstāvēt
2291,sich schlagen::V,치다,косясьны
