,Concept_ID,uz,lv
2172,zerbrechen::V,sindirmoq,sadauzīt
2173,zerreißen::V,yirtmoq,орӧдны
2174,zerreißen::V,yirtmoq,pārraut
2175,zerstören::V,vayron qilmoq,жугӧдны
2176,zerstören::V,vayron qilmoq,кисьтны
2177,zerstören::V,vayron qilmoq,косявны
2178,zerstören::V,vayron qilmoq,graut
2179,zerstören::V,vayron qilmoq,sagraut
2180,verbrennen::V,kuydirmoq,сотны
2181,verbrennen::V,kuydirmoq,сотчыны
2182,verbrennen::V,kuydirmoq,dedzināt
2183,verbrennen::V,kuydirmoq,sadedzināt
2184,geben::V,bermoq,сетны
2185,geben::V,bermoq,dot
2186,geben::V,bermoq,padot
2187,reichen::V,bermoq,сетны
2188,reichen::V,bermoq,padot
2189,reichen::V,bermoq,sniegt
2190,schenken::V,sovg'a qilmoq,козьнавны
2191,schenken::V,sovg'a qilmoq,dāvāt
2192,schenken::V,sovg'a qilmoq,dāvināt
2193,versprechen::V,va'da bermoq,кыв сетны
2194,versprechen::V,va'da bermoq,solīt
2195,versprechen::V,va'da bermoq,apsolīt
2196,wünschen::V,orziqmoq,кӧсйыны
2197,wünschen::V,orziqmoq,vēlēt
2198,wünschen::V,orziqmoq,novēlēt
2199,loben::V,maqtamoq,ошкыны
2200,loben::V,maqtamoq,lielīt
2201,küssen::V,o'pmoq,окавны
2202,küssen::V,o'pmoq,bučot
2203,küssen::V,o'pmoq,skūpstīt
2204,wiegen::V,tebratmoq,гудрӧдлыны
2205,wiegen::V,tebratmoq,šūpot
2206,zudecken::V,yopmoq,веввттьыны
2207,zudecken::V,yopmoq,apklāt
2208,zudecken::V,yopmoq,aizsegt
2209,wecken::V,uyg'otmoq,садьмӧдны
2210,wecken::V,uyg'otmoq,чуксавны
2211,wecken::V,uyg'otmoq,modināt
2212,zeigen::V,ko'rsatmoq,петкӧдлыны
2213,zeigen::V,ko'rsatmoq,rādīt
2214,führen::V,boshlik bo'lmoq,нуӧдны
2215,führen::V,boshlik bo'lmoq,vadīt
2216,lehren::V,o'rgatmoq,велӧдны
2217,lehren::V,o'rgatmoq,mācīt
2218,lehren::V,o'rgatmoq,iemācīt
2219,unterrichten::V,dars bermoq,велӧдны
2220,unterrichten::V,dars bermoq,apmācīt
2221,aufziehen::V,o'stirmoq,быдтыны
2222,aufziehen::V,o'stirmoq,uzaudzināt
2223,leiten::V,boshqarmoq,веськӧдлыны
2224,leiten::V,boshqarmoq,vadīt
2225,leiten::V,boshqarmoq,pārzināt
2226,antreiben::V,shoshiltirmoq,тэрмӧдны
2227,antreiben::V,shoshiltirmoq,urdīt
2228,antreiben::V,shoshiltirmoq,mudināt
2229,lassen::V,ruxsat bermoq,тшӧктыны
2230,lassen::V,ruxsat bermoq,ļaut
2231,einladen::V,taklif kilmoq,корны
2232,einladen::V,taklif kilmoq,ielūgt
2233,einladen::V,taklif kilmoq,aicināt
2234,vereinigen::V,qo'shmoq,ӧтувтны
2235,vereinigen::V,qo'shmoq,котыртны
2236,vereinigen::V,qo'shmoq,vienot
2237,vereinigen::V,qo'shmoq,apvienot
2238,besuchen::V,mehmonga bormoq,волыны
2239,besuchen::V,mehmonga bormoq,ветлыны
2240,besuchen::V,mehmonga bormoq,apciemot
2241,treffen::V,duchor bo'lmoq,вочаӧдны
2242,treffen::V,duchor bo'lmoq,паныдавны
2243,treffen::V,duchor bo'lmoq,satikt
2244,treffen::V,duchor bo'lmoq,sastapt
2245,sich versammeln::V,to'planmoq,лӧсьӧдчыны
2246,sich versammeln::V,to'planmoq,salasīties
2247,sich versammeln::V,to'planmoq,sapulcēties
2248,spielen::V,o'ynamoq,ворсны
2249,spielen::V,o'ynamoq,spēlēt
2250,spielen::V,o'ynamoq,spēlēties
2251,singen::V,yalla qilmoq,сьывны
2252,singen::V,yalla qilmoq,dziedāt
2253,tanzen::V,raqs qilmoq,йӧктыны
2254,tanzen::V,raqs qilmoq,diet
2255,tanzen::V,raqs qilmoq,dejot
2256,tanzen::V,raqs qilmoq,dancot
2257,sich trennen::V,yakkalanmoq,торйӧдчыны
2258,sich trennen::V,yakkalanmoq,šķirties
2259,sich trennen::V,yakkalanmoq,izšķirties
2260,verlassen::V,qoldirmoq,эновтны
2261,verlassen::V,qoldirmoq,atstāt
2262,retten::V,qutqazmoq,видзны
2263,retten::V,qutqazmoq,мездыны
2264,retten::V,qutqazmoq,glābt
2265,bewachen::V,qo'rimoq,видзны
2266,bewachen::V,qo'rimoq,sargāt
2267,schützen::V,yoniga olmoq,видзны
2268,schützen::V,yoniga olmoq,pasargāt
2269,schützen::V,yoniga olmoq,aizsargāt
2270,verteidigen::V,yoqlamoq,дорйыны
2271,verteidigen::V,yoqlamoq,aizstāvēt
2272,sich schlagen::V,yoqalashmoq,косясьны
2273,sich schlagen::V,yoqalashmoq,kauties
2274,sich schlagen::V,yoqalashmoq,izkauties
2275,schießen::V,otmoq,лыйны
2276,schießen::V,otmoq,šaut
2277,schießen::V,otmoq,šaudīt
2278,siegen::V,engmoq,вермыны
2279,siegen::V,engmoq,uzvarēt
2280,ärgern::V,jahl chiqarmoq,лӧгӧдны
2281,ärgern::V,jahl chiqarmoq,лёкмӧдны
2282,ärgern::V,jahl chiqarmoq,скӧрмӧдны
2283,ärgern::V,jahl chiqarmoq,sadusmot
2284,schlagen::V,urmoq,вартны
2285,schlagen::V,urmoq,sist
2286,schlagen::V,urmoq,triekt
2287,treten::V,tepmoq,лёгны
2288,treten::V,tepmoq,майкны
2289,treten::V,tepmoq,mīt
2290,treten::V,tepmoq,paspert
2291,stechen::V,qadamoq,бышткыны
2292,stechen::V,qadamoq,durt
2293,stoßen::V,turtmoq,тойлыны
2294,stoßen::V,turtmoq,йӧткавны
2295,stoßen::V,turtmoq,grūst
2296,stehlen::V,o'g'rilamoq,гусявны
2297,stehlen::V,o'g'rilamoq,zagt
2298,stören::V,tebratmoq,падмӧдны
2299,stören::V,tebratmoq,traucēt
2300,belästigen::V,g'ashini keltirmoq,дӧзмӧдны
2301,belästigen::V,g'ashini keltirmoq,apgrūtināt
2302,verbergen::V,berkitmoq,дзебны
2303,verbergen::V,berkitmoq,сайӧдны
2304,verbergen::V,berkitmoq,slēpt
2305,verbergen::V,berkitmoq,paslēpt
2306,täuschen::V,aldamoq,пӧръявны
2307,täuschen::V,aldamoq,ылӧдны
2308,täuschen::V,aldamoq,mānīt
2309,täuschen::V,aldamoq,maldināt
2310,betrügen::V,tirriq qilmoq,сӧрны
2311,betrügen::V,tirriq qilmoq,krāpt
2312,betrügen::V,tirriq qilmoq,apkrāpt
2313,töten::V,o'ldirmoq,вины
2314,töten::V,o'ldirmoq,nāvēt
2315,töten::V,o'ldirmoq,nogalināt
2316,wohnen::V,istiqomat qilmoq,овны
2317,wohnen::V,istiqomat qilmoq,dzīvot
2318,arbeiten::V,ishlamoq,уджавны
2319,arbeiten::V,ishlamoq,strādāt
2320,arbeiten::V,ishlamoq,darboties
2321,sammeln::V,yig'moq,чукӧртны
2322,sammeln::V,yig'moq,vākt
2323,pflücken::V,termoq,вотны
2324,pflücken::V,termoq,ӧктыны
2325,pflücken::V,termoq,raut
2326,pflücken::V,termoq,plūkt
2327,jagen::V,ov qilmoq,кыйсьыны
2328,jagen::V,ov qilmoq,medīt
2329,fischen::V,baliq ovlamoq,чери кыйны
2330,fischen::V,baliq ovlamoq,zvejot
2331,fassen::V,ilinmoq,кутны
2332,fassen::V,ilinmoq,saķert
2333,hüten::V,boqtirmoq,видзны
2334,hüten::V,boqtirmoq,йирӧдны
2335,hüten::V,boqtirmoq,ganīt
2336,treiben::V,haydamoq,вӧтлыны
2337,treiben::V,haydamoq,dzīt
2338,anbinden::V,bog'lamoq,домавны
2339,anbinden::V,bog'lamoq,piesiet
2340,anbinden::V,bog'lamoq,piesaistīt
2341,füttern::V,edirmoq,вердны
2342,füttern::V,edirmoq,barot
2343,melken::V,sog'moq,лысьтыны
2344,melken::V,sog'moq,slaukt
2345,hacken::V,chopmoq,керавны
2346,hacken::V,chopmoq,kapāt
2347,gießen::V,oqizmoq,киськавны
2348,gießen::V,oqizmoq,liet
2349,gießen::V,oqizmoq,laistīt
2350,reifen::V,qizarmoq,кисьмыны
2351,reifen::V,qizarmoq,briest
2352,zubereiten::V,pishirmoq,дасьтыны
2353,zubereiten::V,pishirmoq,taisīt
2354,zubereiten::V,pishirmoq,gatavot
2355,kochen::V,qaynatmoq,пуны
2356,kochen::V,qaynatmoq,vārīt
2357,backen::V,yopmoq,пӧжавны
2358,backen::V,yopmoq,cept
2359,braten::V,qovurmoq,пражитны
2360,braten::V,qovurmoq,cept
2361,braten::V,qovurmoq,cepināt
2362,umrühren::V,atalamoq,сорлавны
2363,umrühren::V,atalamoq,maisīt
2364,umrühren::V,atalamoq,apmaisīt
2365,stricken::V,to'qimoq,кӧртны
2366,stricken::V,to'qimoq,adīt
2367,nähen::V,tikmoq,вурны
2368,nähen::V,tikmoq,šūt
2369,färben::V,bo'yoqlamoq,мичӧдны
2370,färben::V,bo'yoqlamoq,краситны
2371,färben::V,bo'yoqlamoq,krāsot
2372,färben::V,bo'yoqlamoq,nokrāsot
2373,reinigen::V,tozalamoq,весавны
2374,reinigen::V,tozalamoq,tīrīt
2375,reinigen::V,tozalamoq,attīrīt
2376,waschen::V,yuvmoq,мыськыны
2377,waschen::V,yuvmoq,mazgāt
2378,abwischen::V,surkamoq,чышкыны
2379,abwischen::V,surkamoq,noslaucīt
2380,spülen::V,chaymoq,пожъявны
2381,spülen::V,chaymoq,skalot
2382,fegen::V,cho'tkalamoq,чышкыны
2383,fegen::V,cho'tkalamoq,slaucīt
2384,kehren::V,supurmoq,чышкыны
2385,kehren::V,supurmoq,mēzt
2386,baden::V,cho'milmoq,купайтчыны
2387,baden::V,cho'milmoq,peldēties
2388,sich waschen::V,yuvinmoq,мыссьыны
2389,sich waschen::V,yuvinmoq,mazgāties
2390,ausziehen::V,echintirmoq,пӧрччӧдны
2391,ausziehen::V,echintirmoq,noģērbt
2392,anziehen::V,kiymoq,кӧмавны
2393,anziehen::V,kiymoq,пасьтавны
2394,anziehen::V,kiymoq,uzvilkt
2395,sich anziehen::V,kiyinmoq,пасьтасьны
2396,sich anziehen::V,kiyinmoq,apģērbties
2397,kämmen::V,taramoq,сынавны
2398,kämmen::V,taramoq,sukāt
2399,schmücken::V,yasatmoq,мичмӧдны
2400,schmücken::V,yasatmoq,rotāt
2401,schmücken::V,yasatmoq,greznot
2402,sagen::V,aytmoq,шуны
2403,sagen::V,aytmoq,висьтавны
2404,sagen::V,aytmoq,teikt
2405,sprechen::V,so'zlamoq,сёрнитны
2406,sprechen::V,so'zlamoq,runāt
2407,reden::V,gapirmoq,сёрнитны
2408,reden::V,gapirmoq,norunāt
2409,sich unterhalten::V,suhbatlashmoq,сёрнитны
2410,sich unterhalten::V,suhbatlashmoq,варовитны
2411,sich unterhalten::V,suhbatlashmoq,sarunāties
2412,fragen::V,so'ramoq,юавны
2413,fragen::V,so'ramoq,jautāt
2414,bitten::V,iltimos qilmoq,корны
2415,bitten::V,iltimos qilmoq,lūgt
2416,bitten::V,iltimos qilmoq,prasīt
2417,erzählen::V,aytib bermoq,висьтавны
2418,erzählen::V,aytib bermoq,stāstīt
2419,mitteilen::V,bildirmoq,юӧртны
2420,mitteilen::V,bildirmoq,висьтавны
2421,mitteilen::V,bildirmoq,pavēstīt
2422,nennen::V,atamoq,шуны
2423,nennen::V,atamoq,ним сетны
2424,nennen::V,atamoq,saukt
2425,rufen::V,chaqirmoq,корны
2426,rufen::V,chaqirmoq,saukt
2427,prahlen::V,gerdaymoq,ошйысьны
2428,prahlen::V,gerdaymoq,lielīties
2429,übersetzen::V,tarjima qilmoq,вуджӧдны
2430,übersetzen::V,tarjima qilmoq,tulkot
2431,übersetzen::V,tarjima qilmoq,pārtulkot
2432,denken::V,o'ylamoq,мӧвпавны
2433,denken::V,o'ylamoq,domāt
2434,glauben::V,ishonmoq,эскыны
2435,glauben::V,ishonmoq,ticēt
2436,bemerken::V,payqamoq,казявны
2437,bemerken::V,payqamoq,ievērot
2438,bemerken::V,payqamoq,ieraudzīt
2439,erkennen::V,tanimoq,тӧдмавны
2440,erkennen::V,tanimoq,pazīt
2441,erkennen::V,tanimoq,atpazīt
2442,begreifen::V,tushunmoq,вежӧртны
2443,begreifen::V,tushunmoq,гӧгӧрвоны
2444,begreifen::V,tushunmoq,jēgt
2445,begreifen::V,tushunmoq,apjēgt
2446,verstehen::V,anglamoq,вежӧртны
2447,verstehen::V,anglamoq,гӧгӧрвоны
2448,verstehen::V,anglamoq,saprast
2449,lernen::V,o'qimoq,вeлöдчыны
2450,lernen::V,o'qimoq,mācīties
2451,wissen::V,bilmoq,тӧдны
2452,wissen::V,bilmoq,zināt
2453,sich erinnern an::V,äsni tanimoq,казьтывны
2454,sich erinnern an::V,äsni tanimoq,дум вылӧ уськӧдны
2455,sich erinnern an::V,äsni tanimoq,atminēties
2456,vergessen::V,unutmoq,вунӧдны
2457,vergessen::V,unutmoq,mirst
2458,vergessen::V,unutmoq,aizmirst
2459,messen::V,o'lchamoq,муртавны
2460,messen::V,o'lchamoq,mērīt
2461,zählen::V,raqamlamoq,лыддьыны
2462,zählen::V,raqamlamoq,skaitīt
2463,rechnen::V,cho'tlamoq,лыддьыны
2464,rechnen::V,cho'tlamoq,rēķināt
2465,lesen::V,o'qimoq,лыддьыны
2466,lesen::V,o'qimoq,lasīt
2467,malen::V,rasm solmoq,серпасавны
2468,malen::V,rasm solmoq,gleznot
2469,zeichnen::V,chizmoq,серпасавны
2470,zeichnen::V,chizmoq,zīmēt
2471,schreiben::V,yozmoq,гижны
2472,schreiben::V,yozmoq,rakstīt
2473,besitzen::V,ägalamoq,лоны
2474,besitzen::V,ägalamoq,piederēt
2475,kaufen::V,olmoq,ньӧбны
2476,kaufen::V,olmoq,pirkt
2477,verkaufen::V,sotmoq,вузавны
2478,verkaufen::V,sotmoq,pārdot
2479,bezahlen::V,to'lamoq,мынтыны
2480,bezahlen::V,to'lamoq,мынтысьны
2481,bezahlen::V,to'lamoq,apmaksāt
2482,zahlen::V,to'lamoq,мынтыны
2483,zahlen::V,to'lamoq,maksāt
2484,beherrschen::V,ägalamoq,ас улын кутны
2485,beherrschen::V,ägalamoq,valdīt
2486,ertragen::V,chidamoq,пыкны
2487,ertragen::V,chidamoq,лэптыны
2488,ertragen::V,chidamoq,panest
2489,ertragen::V,chidamoq,paciest
