,Concept_ID,bg,lv
2351,berühren::V,докосна,aizskart
2352,verbinden::V,свържа,йитны
2353,verbinden::V,свържа,saistīt
2354,verbinden::V,свържа,savienot
2355,bedecken::V,покрия,вевттьыны
2356,bedecken::V,покрия,apsegt
2357,bedecken::V,покрия,pārsegt
2358,aufhängen::V,закача,ӧшӧдны
2359,aufhängen::V,закача,джагӧдны
2360,aufhängen::V,закача,uzkārt
2361,anzünden::V,запаля,ӧзтыны
2362,anzünden::V,запаля,aizdegt
2363,anzünden::V,запаля,aizdedzināt
2364,aufheben::V,вдигна,чеччӧдны
2365,aufheben::V,вдигна,сувтӧдны
2366,aufheben::V,вдигна,pacelt
2367,aufheben::V,повдигна,чеччӧдны
2368,aufheben::V,повдигна,сувтӧдны
2369,aufheben::V,повдигна,pacelt
2370,zurücklassen::V,оставя,кольны
2371,zurücklassen::V,оставя,atstāt
2372,verlieren::V,загубя,воштыны
2373,verlieren::V,загубя,zaudēt
2374,verlieren::V,загубя,pazaudēt
2375,fallen lassen::V,изпусна,уськӧдны
2376,fallen lassen::V,изпусна,nomest
2377,machen::V,направя,вӧчны
2378,machen::V,направя,лӧсьӧдны
2379,machen::V,направя,darīt
2380,herstellen::V,произведа,лӧсьӧдны
2381,herstellen::V,произведа,ražot
2382,herstellen::V,произведа,izgatavot
2383,bauen::V,строя,лэптыны
2384,bauen::V,строя,celt
2385,bauen::V,строя,būvēt
2386,reparieren::V,поправя,дзоньтавны
2387,reparieren::V,поправя,labot
2388,reparieren::V,поправя,remontēt
2389,verbessern::V,подобря,бурмӧдны
2390,verbessern::V,подобря,labot
2391,verbessern::V,подобря,izlabot
2392,ändern::V,променя,вежны
2393,ändern::V,променя,mainīt
2394,graben::V,копая,кодйыны
2395,graben::V,копая,rakt
2396,beugen::V,прегъна,куснявны
2397,beugen::V,прегъна,liekt
2398,biegen::V,прегъна,куснявны
2399,biegen::V,прегъна,liekt
2400,drehen::V,въртя,бергӧдлыны
2401,drehen::V,въртя,griezt
2402,wenden::V,обърна,бергӧдны
2403,wenden::V,обърна,apgriezt
2404,umdrehen::V,обърна,бергӧдны
2405,umdrehen::V,обърна,apgriezt
2406,heben::V,вдигам,лэптыны
2407,heben::V,вдигам,celt
2408,heben::V,вдигам,cilāt
2409,heben::V,вдигам,pacelt
2410,hochheben::V,издигна,кыпӧдны
2411,hochheben::V,издигна,pacelt
2412,ergreifen::V,хвана,кутны
2413,ergreifen::V,хвана,paķert
2414,ergreifen::V,хвана,satvert
2415,ergreifen::V,обхвана,кутны
2416,ergreifen::V,обхвана,paķert
2417,ergreifen::V,обхвана,satvert
2418,halten::V,държа,кутны
2419,halten::V,държа,turēt
2420,halten::V,държа,saturēt
2421,drücken::V,натискам,личкыны
2422,drücken::V,натискам,топӧдны
2423,drücken::V,натискам,spiest
2424,drücken::V,притискам,личкыны
2425,drücken::V,притискам,топӧдны
2426,drücken::V,притискам,spiest
2427,schieben::V,тикам,ӧтдортны
2428,schieben::V,тикам,йӧткыштны
2429,schieben::V,тикам,stumt
2430,kratzen::V,одраскам,гуджӧдны
2431,kratzen::V,одраскам,kasīt
2432,kratzen::V,одраскам,skrāpēt
2433,lecken::V,лижа,нювны
2434,lecken::V,лижа,lakt
2435,lecken::V,лижа,laizīt
2436,lecken::V,ближа,нювны
2437,lecken::V,ближа,lakt
2438,lecken::V,ближа,laizīt
2439,beißen::V,хапя,курччыны
2440,beißen::V,хапя,kost
2441,beißen::V,ухапя,курччыны
2442,beißen::V,ухапя,kost
2443,abreißen::V,откъсна,орӧдны
2444,abreißen::V,откъсна,atraut
2445,abreißen::V,откъсна,atplēst
2446,abschneiden::V,отрежа,вундавны
2447,abschneiden::V,отрежа,nogriezt
2448,binden::V,вържа,гӧрддзавны
2449,binden::V,вържа,кӧртавны
2450,binden::V,вържа,siet
2451,binden::V,вържа,aptīt
2452,stecken::V,пъхна,сюйны
2453,stecken::V,пъхна,bāzt
2454,stecken::V,пъхна,spraust
2455,brechen::V,троша,чегны
2456,brechen::V,троша,lauzt
2457,brechen::V,троша,lauzīt
2458,klopfen::V,чукам,камгыны
2459,klopfen::V,чукам,klauvēt
2460,hauen::V,бия,нӧйнты
2461,hauen::V,бия,кучкыны
2462,hauen::V,бия,cirst
2463,hauen::V,бия,dauzīt
2464,kleben::V,лепя,лемавны
2465,kleben::V,лепя,ляскавны
2466,kleben::V,лепя,līmēt
2467,kleben::V,лепя,lipināt
2468,kleben::V,залепя,лемавны
2469,kleben::V,залепя,ляскавны
2470,kleben::V,залепя,līmēt
2471,kleben::V,залепя,lipināt
2472,reiben::V,трия,тільны
2473,reiben::V,трия,зыравны
2474,reiben::V,трия,rīvēt
2475,reiben::V,трия,berzēt
2476,reiben::V,търкам,тільны
2477,reiben::V,търкам,зыравны
2478,reiben::V,търкам,rīvēt
2479,reiben::V,търкам,berzēt
2480,streichen::V,намажа,мавтны
2481,streichen::V,намажа,ziest
2482,streichen::V,намажа,triept
2483,schleifen::V,остря,кеслыны
2484,schleifen::V,остря,trīt
2485,schleifen::V,остря,asināt
2486,schneiden::V,режа,шырны
2487,schneiden::V,режа,griezt
2488,schneiden::V,режа,sagriezt
2489,rütteln::V,разтърсвам,легӧдны
2490,rütteln::V,разтърсвам,катлӧдлыны
2491,rütteln::V,разтърсвам,kratīt
2492,rütteln::V,разтърсвам,purināt
2493,schütteln::V,клатя,тракӧдны
2494,schütteln::V,клатя,kratīt
2495,schütteln::V,друсам,тракӧдны
2496,schütteln::V,друсам,kratīt
2497,schwenken::V,размахам,ӧвтны
2498,schwenken::V,размахам,шенасьны
2499,schwenken::V,размахам,vēzēt
2500,schwenken::V,размахам,vēcināt
2501,schütten::V,сипя,кисьтны
2502,schütten::V,сипя,bērt
2503,füllen::V,напълня,тыртны
2504,füllen::V,напълня,pildīt
2505,füllen::V,напълня,piepildīt
2506,einwickeln::V,увия,тубыртны
2507,einwickeln::V,увия,ietīt
2508,einwickeln::V,завия,тубыртны
2509,einwickeln::V,завия,ietīt
2510,tragen::V,нося,нуны
2511,tragen::V,нося,nest
2512,schleppen::V,влача,кыскавны
2513,schleppen::V,влача,stiept
2514,schleppen::V,влача,staipīt
2515,ziehen::V,тегля,кыскыны
2516,ziehen::V,тегля,vilkt
2517,ziehen::V,дръпна,кыскыны
2518,ziehen::V,дръпна,vilkt
2519,aufbewahren::V,съхраня,видзны
2520,aufbewahren::V,съхраня,glabāt
2521,aufbewahren::V,съхраня,uzglabāt
2522,werfen::V,хвърля,чӧвтны
2523,werfen::V,хвърля,шыбитны
2524,werfen::V,хвърля,mest
2525,werfen::V,хвърля,sviest
2526,fangen::V,ловя,кутны
2527,fangen::V,ловя,ķert
2528,fangen::V,ловя,uzķert
2529,fangen::V,уловя,кутны
2530,fangen::V,уловя,ķert
2531,fangen::V,уловя,uzķert
2532,packen::V,хвана,босьтны
2533,packen::V,хвана,paķert
2534,packen::V,хвана,satvert
2535,verstecken::V,крия,дзебны
2536,verstecken::V,крия,slēpt
2537,verstecken::V,крия,noglabāt
2538,verstecken::V,скрия,дзебны
2539,verstecken::V,скрия,slēpt
2540,verstecken::V,скрия,noglabāt
2541,teilen::V,разделя,юкны
2542,teilen::V,разделя,dalīt
2543,schicken::V,изпращам,ыстыны
2544,schicken::V,изпращам,sūtīt
2545,schicken::V,изпращам,atsūtīt
2546,bringen::V,донеса,вайны
2547,bringen::V,донеса,atvest
2548,hinzufügen::V,прибавя,содтыны
2549,hinzufügen::V,прибавя,pievienot
2550,bekommen::V,сдобия се,босьтны
2551,bekommen::V,сдобия се,dabūt
2552,erhalten::V,получа,босьтны
2553,erhalten::V,получа,saņemt
2554,nehmen::V,взема,босьтны
2555,nehmen::V,взема,ņemt
2556,nehmen::V,взема,paņemt
2557,wählen::V,избирам,бӧрйыны
2558,wählen::V,избирам,ievēlēt
2559,auswählen::V,избера,бӧрйыны
2560,auswählen::V,избера,izvēlēt
2561,bewahren::V,пазя,видзны
2562,bewahren::V,пазя,saglabāt
2563,behindern::V,преча,конйӧдлыны
2564,behindern::V,преча,джӧмдӧдны
2565,behindern::V,преча,kavēt
2566,behindern::V,преча,aizkavēt
2567,behindern::V,спъвам,конйӧдлыны
2568,behindern::V,спъвам,джӧмдӧдны
2569,behindern::V,спъвам,kavēt
2570,behindern::V,спъвам,aizkavēt
2571,verderben::V,разваля,тшыкӧдны
2572,verderben::V,разваля,sabojāt
2573,beschädigen::V,повредя,тшыкӧдны
2574,beschädigen::V,повредя,bojāt
2575,beschädigen::V,повредя,maitāt
2576,zerbrechen::V,счупя,жуглыны
2577,zerbrechen::V,счупя,salauzt
2578,zerbrechen::V,счупя,sadauzīt
2579,zerreißen::V,скъсам,орӧдны
2580,zerreißen::V,скъсам,pārraut
2581,zerstören::V,разруша,жугӧдны
2582,zerstören::V,разруша,кисьтны
2583,zerstören::V,разруша,косявны
2584,zerstören::V,разруша,graut
2585,zerstören::V,разруша,sagraut
2586,verbrennen::V,изгоря,сотны
2587,verbrennen::V,изгоря,сотчыны
2588,verbrennen::V,изгоря,dedzināt
2589,verbrennen::V,изгоря,sadedzināt
2590,geben::V,дам,сетны
2591,geben::V,дам,dot
2592,geben::V,дам,padot
2593,reichen::V,подам,сетны
2594,reichen::V,подам,padot
2595,reichen::V,подам,sniegt
2596,schenken::V,подаря,козьнавны
2597,schenken::V,подаря,dāvāt
2598,schenken::V,подаря,dāvināt
2599,versprechen::V,обещая,кыв сетны
2600,versprechen::V,обещая,solīt
2601,versprechen::V,обещая,apsolīt
2602,wünschen::V,желая,кӧсйыны
2603,wünschen::V,желая,vēlēt
2604,wünschen::V,желая,novēlēt
2605,loben::V,хваля,ошкыны
2606,loben::V,хваля,lielīt
2607,küssen::V,целувам,окавны
2608,küssen::V,целувам,bučot
2609,küssen::V,целувам,skūpstīt
2610,wiegen::V,люлея,гудрӧдлыны
2611,wiegen::V,люлея,šūpot
2612,zudecken::V,покрия,веввттьыны
2613,zudecken::V,покрия,apklāt
2614,zudecken::V,покрия,aizsegt
2615,wecken::V,събудя,садьмӧдны
2616,wecken::V,събудя,чуксавны
2617,wecken::V,събудя,modināt
2618,zeigen::V,покажа,петкӧдлыны
2619,zeigen::V,покажа,rādīt
2620,führen::V,водя,нуӧдны
2621,führen::V,водя,vadīt
2622,führen::V,заведа,нуӧдны
2623,führen::V,заведа,vadīt
2624,lehren::V,уча,велӧдны
2625,lehren::V,уча,mācīt
2626,lehren::V,уча,iemācīt
2627,unterrichten::V,преподавам,велӧдны
2628,unterrichten::V,преподавам,apmācīt
2629,aufziehen::V,отгледам,быдтыны
2630,aufziehen::V,отгледам,uzaudzināt
2631,leiten::V,ръководя,веськӧдлыны
2632,leiten::V,ръководя,vadīt
2633,leiten::V,ръководя,pārzināt
2634,leiten::V,управлявам,веськӧдлыны
2635,leiten::V,управлявам,vadīt
2636,leiten::V,управлявам,pārzināt
2637,antreiben::V,подкарвам,тэрмӧдны
2638,antreiben::V,подкарвам,urdīt
2639,antreiben::V,подкарвам,mudināt
2640,lassen::V,накарам,тшӧктыны
2641,lassen::V,накарам,ļaut
2642,einladen::V,поканя,корны
2643,einladen::V,поканя,ielūgt
2644,einladen::V,поканя,aicināt
2645,vereinigen::V,съединя,ӧтувтны
2646,vereinigen::V,съединя,котыртны
2647,vereinigen::V,съединя,vienot
2648,vereinigen::V,съединя,apvienot
2649,besuchen::V,посетя,волыны
2650,besuchen::V,посетя,ветлыны
2651,besuchen::V,посетя,apciemot
2652,treffen::V,срещна,вочаӧдны
2653,treffen::V,срещна,паныдавны
2654,treffen::V,срещна,satikt
2655,treffen::V,срещна,sastapt
2656,sich versammeln::V,събера се,лӧсьӧдчыны
2657,sich versammeln::V,събера се,salasīties
2658,sich versammeln::V,събера се,sapulcēties
2659,spielen::V,играя,ворсны
2660,spielen::V,играя,spēlēt
2661,spielen::V,играя,spēlēties
2662,singen::V,пея,сьывны
2663,singen::V,пея,dziedāt
2664,tanzen::V,танцувам,йӧктыны
2665,tanzen::V,танцувам,diet
2666,tanzen::V,танцувам,dejot
2667,tanzen::V,танцувам,dancot
2668,sich trennen::V,разделя се,торйӧдчыны
2669,sich trennen::V,разделя се,šķirties
2670,sich trennen::V,разделя се,izšķirties
2671,verlassen::V,напусна,эновтны
2672,verlassen::V,напусна,atstāt
2673,retten::V,спася,видзны
2674,retten::V,спася,мездыны
2675,retten::V,спася,glābt
2676,bewachen::V,охранявам,видзны
2677,bewachen::V,охранявам,sargāt
2678,schützen::V,запазя,видзны
2679,schützen::V,запазя,pasargāt
2680,schützen::V,запазя,aizsargāt
2681,verteidigen::V,защитя,дорйыны
2682,verteidigen::V,защитя,aizstāvēt
2683,sich schlagen::V,бия се,косясьны
2684,sich schlagen::V,бия се,kauties
2685,sich schlagen::V,бия се,izkauties
2686,schießen::V,стрелям,лыйны
2687,schießen::V,стрелям,šaut
2688,schießen::V,стрелям,šaudīt
2689,siegen::V,победя,вермыны
2690,siegen::V,победя,uzvarēt
2691,ärgern::V,ядосам,лӧгӧдны
2692,ärgern::V,ядосам,лёкмӧдны
2693,ärgern::V,ядосам,скӧрмӧдны
2694,ärgern::V,ядосам,sadusmot
2695,schlagen::V,бия,вартны
2696,schlagen::V,бия,sist
2697,schlagen::V,бия,triekt
2698,schlagen::V,ударя,вартны
2699,schlagen::V,ударя,sist
2700,schlagen::V,ударя,triekt
2701,treten::V,ритам,лёгны
2702,treten::V,ритам,майкны
2703,treten::V,ритам,mīt
2704,treten::V,ритам,paspert
2705,stechen::V,бодна,бышткыны
2706,stechen::V,бодна,durt
2707,stoßen::V,бутна,тойлыны
2708,stoßen::V,бутна,йӧткавны
2709,stoßen::V,бутна,grūst
2710,stoßen::V,блъсна,тойлыны
2711,stoßen::V,блъсна,йӧткавны
2712,stoßen::V,блъсна,grūst
2713,stören::V,смутя,падмӧдны
2714,stören::V,смутя,traucēt
2715,belästigen::V,отегча,дӧзмӧдны
2716,belästigen::V,отегча,apgrūtināt
2717,belästigen::V,безпокоя,дӧзмӧдны
2718,belästigen::V,безпокоя,apgrūtināt
2719,verbergen::V,скрия,дзебны
2720,verbergen::V,скрия,сайӧдны
2721,verbergen::V,скрия,slēpt
2722,verbergen::V,скрия,paslēpt
2723,täuschen::V,измамя,пӧръявны
2724,täuschen::V,измамя,ылӧдны
2725,täuschen::V,измамя,mānīt
2726,täuschen::V,измамя,maldināt
2727,betrügen::V,измамя,сӧрны
2728,betrügen::V,измамя,krāpt
2729,betrügen::V,измамя,apkrāpt
2730,töten::V,убия,вины
2731,töten::V,убия,nāvēt
2732,töten::V,убия,nogalināt
2733,töten::V,умъртвя,вины
2734,töten::V,умъртвя,nāvēt
2735,töten::V,умъртвя,nogalināt
2736,wohnen::V,живея,овны
2737,wohnen::V,живея,dzīvot
2738,arbeiten::V,работя,уджавны
2739,arbeiten::V,работя,strādāt
2740,arbeiten::V,работя,darboties
2741,sammeln::V,събера,чукӧртны
2742,sammeln::V,събера,vākt
2743,pflücken::V,бера,вотны
2744,pflücken::V,бера,ӧктыны
2745,pflücken::V,бера,raut
2746,pflücken::V,бера,plūkt
2747,pflücken::V,откъсна,вотны
2748,pflücken::V,откъсна,ӧктыны
2749,pflücken::V,откъсна,raut
2750,pflücken::V,откъсна,plūkt
2751,jagen::V,ловувам,кыйсьыны
2752,jagen::V,ловувам,medīt
2753,fischen::V,ловя риба,чери кыйны
2754,fischen::V,ловя риба,zvejot
2755,fassen::V,хвана,кутны
2756,fassen::V,хвана,saķert
2757,hüten::V,пазя,видзны
2758,hüten::V,пазя,йирӧдны
2759,hüten::V,пазя,ganīt
2760,treiben::V,карам,вӧтлыны
2761,treiben::V,карам,dzīt
2762,anbinden::V,завържа,домавны
2763,anbinden::V,завържа,piesiet
2764,anbinden::V,завържа,piesaistīt
2765,füttern::V,храня,вердны
2766,füttern::V,храня,barot
2767,melken::V,доя,лысьтыны
2768,melken::V,доя,slaukt
2769,hacken::V,сека,керавны
2770,hacken::V,сека,kapāt
2771,gießen::V,полея,киськавны
2772,gießen::V,полея,liet
2773,gießen::V,полея,laistīt
2774,reifen::V,узрея,кисьмыны
2775,reifen::V,узрея,briest
2776,zubereiten::V,приготвя,дасьтыны
2777,zubereiten::V,приготвя,taisīt
2778,zubereiten::V,приготвя,gatavot
2779,kochen::V,варя,пуны
2780,kochen::V,варя,vārīt
2781,backen::V,пека,пӧжавны
2782,backen::V,пека,cept
2783,braten::V,пържа,пражитны
2784,braten::V,пържа,cept
2785,braten::V,пържа,cepināt
2786,umrühren::V,разбъркам,сорлавны
2787,umrühren::V,разбъркам,maisīt
2788,umrühren::V,разбъркам,apmaisīt
2789,stricken::V,плета,кӧртны
2790,stricken::V,плета,adīt
2791,nähen::V,шия,вурны
2792,nähen::V,шия,šūt
2793,färben::V,боядисам,мичӧдны
2794,färben::V,боядисам,краситны
2795,färben::V,боядисам,krāsot
2796,färben::V,боядисам,nokrāsot
2797,reinigen::V,почистя,весавны
2798,reinigen::V,почистя,tīrīt
2799,reinigen::V,почистя,attīrīt
2800,waschen::V,мия,мыськыны
2801,waschen::V,мия,mazgāt
2802,waschen::V,пера,мыськыны
2803,waschen::V,пера,mazgāt
2804,abwischen::V,избърша,чышкыны
2805,abwischen::V,избърша,noslaucīt
2806,spülen::V,плакна,пожъявны
2807,spülen::V,плакна,skalot
2808,fegen::V,измета,чышкыны
2809,fegen::V,измета,slaucīt
2810,kehren::V,мета,чышкыны
2811,kehren::V,мета,mēzt
2812,baden::V,къпя се,купайтчыны
2813,baden::V,къпя се,peldēties
2814,sich waschen::V,мия се,мыссьыны
2815,sich waschen::V,мия се,mazgāties
2816,ausziehen::V,съблека,пӧрччӧдны
2817,ausziehen::V,съблека,noģērbt
2818,anziehen::V,облека,кӧмавны
2819,anziehen::V,облека,пасьтавны
2820,anziehen::V,облека,uzvilkt
2821,sich anziehen::V,облека се,пасьтасьны
2822,sich anziehen::V,облека се,apģērbties
2823,kämmen::V,реша,сынавны
2824,kämmen::V,реша,sukāt
2825,kämmen::V,вчеша,сынавны
2826,kämmen::V,вчеша,sukāt
2827,schmücken::V,накича,мичмӧдны
2828,schmücken::V,накича,rotāt
2829,schmücken::V,накича,greznot
2830,sagen::V,кажа,шуны
2831,sagen::V,кажа,висьтавны
2832,sagen::V,кажа,teikt
2833,sprechen::V,говоря,сёрнитны
2834,sprechen::V,говоря,runāt
2835,reden::V,говоря,сёрнитны
2836,reden::V,говоря,norunāt
2837,sich unterhalten::V,разговарям,сёрнитны
2838,sich unterhalten::V,разговарям,варовитны
2839,sich unterhalten::V,разговарям,sarunāties
2840,fragen::V,запитам,юавны
2841,fragen::V,запитам,jautāt
2842,bitten::V,моля,корны
2843,bitten::V,моля,lūgt
2844,bitten::V,моля,prasīt
2845,erzählen::V,разкажа,висьтавны
2846,erzählen::V,разкажа,stāstīt
2847,mitteilen::V,съобщя,юӧртны
2848,mitteilen::V,съобщя,висьтавны
2849,mitteilen::V,съобщя,pavēstīt
2850,nennen::V,нарека,шуны
2851,nennen::V,нарека,ним сетны
2852,nennen::V,нарека,saukt
2853,rufen::V,викам,корны
2854,rufen::V,викам,saukt
2855,rufen::V,повикам,корны
2856,rufen::V,повикам,saukt
2857,prahlen::V,хваля се,ошйысьны
2858,prahlen::V,хваля се,lielīties
2859,übersetzen::V,преведа,вуджӧдны
2860,übersetzen::V,преведа,tulkot
2861,übersetzen::V,преведа,pārtulkot
2862,denken::V,мисля,мӧвпавны
2863,denken::V,мисля,domāt
2864,glauben::V,вярвам,эскыны
2865,glauben::V,вярвам,ticēt
2866,bemerken::V,забележа,казявны
2867,bemerken::V,забележа,ievērot
2868,bemerken::V,забележа,ieraudzīt
2869,erkennen::V,позная,тӧдмавны
2870,erkennen::V,позная,pazīt
2871,erkennen::V,позная,atpazīt
2872,begreifen::V,схвана,вежӧртны
2873,begreifen::V,схвана,гӧгӧрвоны
2874,begreifen::V,схвана,jēgt
2875,begreifen::V,схвана,apjēgt
2876,verstehen::V,разбера,вежӧртны
2877,verstehen::V,разбера,гӧгӧрвоны
2878,verstehen::V,разбера,saprast
2879,lernen::V,уча се,вeлöдчыны
2880,lernen::V,уча се,mācīties
2881,wissen::V,зная,тӧдны
2882,wissen::V,зная,zināt
2883,sich erinnern an::V,спомня си за,казьтывны
2884,sich erinnern an::V,спомня си за,дум вылӧ уськӧдны
2885,sich erinnern an::V,спомня си за,atminēties
2886,vergessen::V,забравя,вунӧдны
2887,vergessen::V,забравя,mirst
2888,vergessen::V,забравя,aizmirst
2889,messen::V,меря,муртавны
2890,messen::V,меря,mērīt
2891,zählen::V,броя,лыддьыны
2892,zählen::V,броя,skaitīt
2893,rechnen::V,сметна,лыддьыны
2894,rechnen::V,сметна,rēķināt
2895,lesen::V,чета,лыддьыны
2896,lesen::V,чета,lasīt
2897,malen::V,рисувам,серпасавны
2898,malen::V,рисувам,gleznot
2899,zeichnen::V,рисувам,серпасавны
2900,zeichnen::V,рисувам,zīmēt
2901,schreiben::V,пиша,гижны
2902,schreiben::V,пиша,rakstīt
2903,besitzen::V,имам,лоны
2904,besitzen::V,имам,piederēt
2905,besitzen::V,притежавам,лоны
2906,besitzen::V,притежавам,piederēt
2907,kaufen::V,купя,ньӧбны
2908,kaufen::V,купя,pirkt
2909,kaufen::V,купувам,ньӧбны
2910,kaufen::V,купувам,pirkt
2911,verkaufen::V,продам,вузавны
2912,verkaufen::V,продам,pārdot
2913,bezahlen::V,заплатя,мынтыны
2914,bezahlen::V,заплатя,мынтысьны
2915,bezahlen::V,заплатя,apmaksāt
2916,zahlen::V,платя,мынтыны
2917,zahlen::V,платя,maksāt
2918,beherrschen::V,владея,ас улын кутны
2919,beherrschen::V,владея,valdīt
2920,ertragen::V,понеса,пыкны
2921,ertragen::V,понеса,лэптыны
2922,ertragen::V,понеса,panest
2923,ertragen::V,понеса,paciest
2924,Platte::N,,плита
2925,Platte::N,,plate
2926,Platte::N,,plāksne
2927,Stütze::N,,пыкӧд
2928,Stütze::N,,мыджӧд
2929,Stütze::N,,balsts
2930,Stütze::N,,atspaids
2931,stehlen::V,,гусявны
2932,stehlen::V,,zagt
