,Concept_ID,se,es
6512,fürchten::V,ballat,tener miedo a
6513,fürchten::V,ballat,temer
6514,fürchten::V,ballat,tener miedo a
6515,fürchten::V,poollâđ,temer
6516,fürchten::V,poollâđ,tener miedo a
6517,fürchten::V,põõllâd,temer
6518,fürchten::V,põõllâd,tener miedo a
6519,fürchten::V,пэллэ,temer
6520,fürchten::V,пэллэ,tener miedo a
6521,fliehen::V,baataridh,huir
6522,fliehen::V,paahkanadtedh,huir
6523,fliehen::V,báhtarit,huir
6524,fliehen::V,báhtarit,huir
6525,fliehen::V,patâriđ,huir
6526,fliehen::V,čõ´ǩǩeed,huir
6527,fliehen::V,по̄а̄ччке,huir
6528,flüchten::V,tsåvvalidh,escaparse
6529,flüchten::V,báhtarit,escaparse
6530,flüchten::V,gárgidit,escaparse
6531,flüchten::V,kárgáđ,escaparse
6532,flüchten::V,uiddâd,escaparse
6533,flüchten::V,по̄а̄ччке,escaparse
6534,sehen::V,vuejnedh,ver
6535,sehen::V,vuojnnet,ver
6536,sehen::V,oaidnít,ver
6537,sehen::V,uái'niđ,ver
6538,sehen::V,vuei´nned,ver
6539,sehen::V,уййнэ,ver
6540,anschauen::V,aalpesidh,mirar
6541,anschauen::V,vaarjedidh,mirar
6542,anschauen::V,gehtjadit,mirar
6543,anschauen::V,geahččat,mirar
6544,anschauen::V,keččâđ,mirar
6545,anschauen::V,ǩiččâd,mirar
6546,anschauen::V,выльшхе,mirar
6547,ansehen::V,gïehtjed,mirar
6548,ansehen::V,ájttsat,mirar
6549,ansehen::V,geahččat,mirar
6550,ansehen::V,keččâđ,mirar
6551,ansehen::V,ǩiččâd,mirar
6552,ansehen::V,кӣххче,mirar
6553,hören::V,govledh,oír
6554,hören::V,gullat,oír
6555,hören::V,gullat,oír
6556,hören::V,kuullâđ,oír
6557,hören::V,kuullâd,oír
6558,hören::V,куллэ,oír
6559,zuhören::V,goltelidh,escuchar
6560,zuhören::V,gullut,escuchar
6561,zuhören::V,liehket,escuchar
6562,zuhören::V,guldalit,escuchar
6563,zuhören::V,kuldâliđ,escuchar
6564,zuhören::V,kuvddled,escuchar
6565,zuhören::V,куллэ,escuchar
6566,probieren::V,damtedh,probar
6567,probieren::V,damtedh,degustar
6568,probieren::V,smååhkedh,probar
6569,probieren::V,smååhkedh,degustar
6570,probieren::V,smáhkkut,probar
6571,probieren::V,smáhkkut,degustar
6572,probieren::V,geahččalit,probar
6573,probieren::V,geahččalit,degustar
6574,probieren::V,njaddeđ,probar
6575,probieren::V,njaddeđ,degustar
6576,probieren::V,keččalistiđ,probar
6577,probieren::V,keččalistiđ,degustar
6578,probieren::V,njâ´dded,probar
6579,probieren::V,njâ´dded,degustar
6580,probieren::V,кӣхчле,probar
6581,probieren::V,кӣхчле,degustar
6582,riechen::V,hepsedh,oler
6583,riechen::V,hapsijdit,oler
6584,riechen::V,háisut,oler
6585,riechen::V,apseđ,oler
6586,riechen::V,â´ppsed,oler
6587,riechen::V,аппьсе,oler
6588,fühlen::V,damtedh,sentir
6589,fühlen::V,dåbddåt,sentir
6590,fühlen::V,dovdat,sentir
6591,fühlen::V,tubdâđ,sentir
6592,fühlen::V,tobddâd,sentir
6593,fühlen::V,куллэ,sentir
6594,fühlen::V,туссвэ,sentir
6595,fühlen::V,то̄ммтэ,sentir
6596,scheinen::V,vååjnedh,parecer
6597,scheinen::V,lijkkut,parecer
6598,scheinen::V,oidnot,parecer
6599,scheinen::V,dovdot,parecer
6600,scheinen::V,va'ikkutiđ,parecer
6601,scheinen::V,vaikkted,parecer
6602,scheinen::V,ыдтӭ,parecer
6603,zu sehen sein::V,vååjnedh,poder verse
6604,zu sehen sein::V,vuojnnut,poder verse
6605,zu sehen sein::V,oidnot,poder verse
6606,zu sehen sein::V,oinuđ,poder verse
6607,zu sehen sein::V,kue´stted,poder verse
6608,zu sehen sein::V,кӯсстъе,poder verse
6609,zu sehen sein::V,кӯссьтэ,poder verse
6610,vernehmen::V,govledh,oír
6611,vernehmen::V,govledh,percibir
6612,vernehmen::V,gullat,oír
6613,vernehmen::V,gullat,percibir
6614,vernehmen::V,gullat,oír
6615,vernehmen::V,gullat,percibir
6616,vernehmen::V,kuullâđ,oír
6617,vernehmen::V,kuullâđ,percibir
6618,vernehmen::V,kuullâd,oír
6619,vernehmen::V,kuullâd,percibir
6620,vernehmen::V,кулсэ,oír
6621,vernehmen::V,кулсэ,percibir
6622,frieren::V,gåalodh,tener frío
6623,frieren::V,goallot,tener frío
6624,frieren::V,goallut,tener frío
6625,frieren::V,kolmuđ,tener frío
6626,frieren::V,kõlmmstõõllâd,tener frío
6627,frieren::V,калльме,tener frío
6628,tun::V,darjodh,hacer
6629,tun::V,barggat,hacer
6630,tun::V,dahkat,hacer
6631,tun::V,porgâđ,hacer
6632,tun::V,raajjâd,hacer
6633,tun::V,лыххкэ,hacer
6634,können::V,maehtedh,poder
6635,können::V,ååjmedidh,poder
6636,können::V,buktet,poder
6637,können::V,veadjit,poder
6638,können::V,vaijeeđ,poder
6639,können::V,mä´tted,poder
6640,können::V,vuei´tted,poder
6641,können::V,вуэййе,poder
6642,können::V,ма̄ххьтэ,poder
6643,wollen::V,sïjhtedh,querer
6644,wollen::V,sihtat,querer
6645,wollen::V,hálijdit,querer
6646,wollen::V,dáhttut,querer
6647,wollen::V,háliidit,querer
6648,wollen::V,halijdiđ,querer
6649,wollen::V,tättad,querer
6650,wollen::V,туввэ,querer
6651,wollen::V,та̄ххтэ,querer
6652,anfangen::V,aelkedh,iniciar
6653,anfangen::V,álgadit,iniciar
6654,anfangen::V,-goahtet,iniciar
6655,anfangen::V,álgit,iniciar
6656,anfangen::V,älgiđ,iniciar
6657,anfangen::V,a'lgâttiđ,iniciar
6658,anfangen::V,aalǥted,iniciar
6659,anfangen::V,олкхэ,iniciar
6660,anfangen::V,о̄а̄лкхэ,iniciar
6661,beenden::V,orrijidh,acabar
6662,beenden::V,orrijidh,terminar
6663,beenden::V,låhpadit,acabar
6664,beenden::V,låhpadit,terminar
6665,beenden::V,hiejttet,acabar
6666,beenden::V,hiejttet,terminar
6667,beenden::V,loahpahit,acabar
6668,beenden::V,loahpahit,terminar
6669,beenden::V,luoppâđ,acabar
6670,beenden::V,luoppâđ,terminar
6671,beenden::V,looppted,acabar
6672,beenden::V,looppted,terminar
6673,beenden::V,луэппьтэ,acabar
6674,beenden::V,луэппьтэ,terminar
6675,aufhören::V,sluvhtedh,cesar
6676,aufhören::V,hiejttet,cesar
6677,aufhören::V,heaitit,cesar
6678,aufhören::V,šluhttet,cesar
6679,aufhören::V,joskâđ,cesar
6680,aufhören::V,jõskkâd,cesar
6681,aufhören::V,puu´tted,cesar
6682,aufhören::V,е̄сскэ,cesar
6683,gelingen::V,lyhkestidh,salir bien
6684,gelingen::V,vuorbástuvvat,salir bien
6685,gelingen::V,lihkustuvvat,salir bien
6686,gelingen::V,lukkuđ,salir bien
6687,gelingen::V,o´nnsted,salir bien
6688,gelingen::V,выййтэ,salir bien
6689,geraten::V,sååjhtedh,salir
6690,geraten::V,sååjhtedh,dar resultado
6691,geraten::V,gevvat,salir
6692,geraten::V,gevvat,dar resultado
6693,geraten::V,gártat,salir
6694,geraten::V,gártat,dar resultado
6695,geraten::V,šaddat,salir
6696,geraten::V,šaddat,dar resultado
6697,geraten::V,latkiitiiđ,salir
6698,geraten::V,latkiitiiđ,dar resultado
6699,geraten::V,suuijâđ,salir
6700,geraten::V,suuijâđ,dar resultado
6701,geraten::V,šõddâd,salir
6702,geraten::V,šõddâd,dar resultado
6703,geraten::V,оччтэдтэ,salir
6704,geraten::V,оччтэдтэ,dar resultado
6705,geraten::V,очендэдтэ,salir
6706,geraten::V,очендэдтэ,dar resultado
6707,öffnen::V,rïhpestidh,abrir
6708,öffnen::V,rahpat,abrir
6709,öffnen::V,rabádit,abrir
6710,öffnen::V,rahpat,abrir
6711,öffnen::V,ávustiđ,abrir
6712,öffnen::V,čuáv'diđ,abrir
6713,öffnen::V,riččâd,abrir
6714,öffnen::V,ää´veed,abrir
6715,öffnen::V,čåu´dded,abrir
6716,öffnen::V,а̄вьдэ,abrir
6717,schließen::V,steegkedh,cerrar
6718,schließen::V,dahppat,cerrar
6719,schließen::V,gokčat,cerrar
6720,schließen::V,kiddiđ,cerrar
6721,schließen::V,toppâđ,cerrar
6722,schließen::V,kä´tted,cerrar
6723,schließen::V,тэ̄ффкэ,cerrar
6724,schließen::V,ка̄ххьтэ,cerrar
6725,stellen::V,bïejedh,poner
6726,stellen::V,bïejedh,colocar
6727,stellen::V,biejadit,poner
6728,stellen::V,biejadit,colocar
6729,stellen::V,bidjat,poner
6730,stellen::V,bidjat,colocar
6731,stellen::V,asâttiđ,poner
6732,stellen::V,asâttiđ,colocar
6733,stellen::V,piijjâd,poner
6734,stellen::V,piijjâd,colocar
6735,stellen::V,cää´ǩǩed,poner
6736,stellen::V,cää´ǩǩed,colocar
6737,stellen::V,пыййе,poner
6738,stellen::V,пыййе,colocar
6739,setzen::V,bïejedh,poner
6740,setzen::V,bïejedh,colocar
6741,setzen::V,biejadit,poner
6742,setzen::V,biejadit,colocar
6743,setzen::V,bidjat,poner
6744,setzen::V,bidjat,colocar
6745,setzen::V,i'štâttiđ,poner
6746,setzen::V,i'štâttiđ,colocar
6747,setzen::V,piijjâd,poner
6748,setzen::V,piijjâd,colocar
6749,setzen::V,пыййе,poner
6750,setzen::V,пыййе,colocar
6751,legen::V,bïejedh,poner
6752,legen::V,biedjat,poner
6753,legen::V,biejadit,poner
6754,legen::V,bidjat,poner
6755,legen::V,asâttiđ,poner
6756,legen::V,piijjâd,poner
6757,legen::V,пыййе,poner
6758,berühren::V,gaajesjidh,tocar
6759,berühren::V,duohttat,tocar
6760,berühren::V,giehtadit,tocar
6761,berühren::V,guoskat,tocar
6762,berühren::V,guoskkahit,tocar
6763,berühren::V,kuos'kâđ,tocar
6764,berühren::V,kuo'skâttiđ,tocar
6765,berühren::V,nja'vhâstiđ,tocar
6766,berühren::V,kuõskted,tocar
6767,berühren::V,njaauksted,tocar
6768,berühren::V,кӯсскэ,tocar
6769,berühren::V,лыксаххьтэ,tocar
6770,verbinden::V,ektiedidh,unir
6771,verbinden::V,ektiedidh,juntar
6772,verbinden::V,gårredidh,unir
6773,verbinden::V,gårredidh,juntar
6774,verbinden::V,tjadnat,unir
6775,verbinden::V,tjadnat,juntar
6776,verbinden::V,ovttastahttit,unir
6777,verbinden::V,ovttastahttit,juntar
6778,verbinden::V,o'vtâstittiđ,unir
6779,verbinden::V,o'vtâstittiđ,juntar
6780,verbinden::V,lahteđ,unir
6781,verbinden::V,lahteđ,juntar
6782,verbinden::V,lâ´htted,unir
6783,verbinden::V,lâ´htted,juntar
6784,verbinden::V,чӯллмдэ,unir
6785,verbinden::V,чӯллмдэ,juntar
6786,bedecken::V,gaptjedh,tapar
6787,bedecken::V,gaptjedh,cubrir
6788,bedecken::V,jávvet,tapar
6789,bedecken::V,jávvet,cubrir
6790,bedecken::V,gåbttjåt,tapar
6791,bedecken::V,gåbttjåt,cubrir
6792,bedecken::V,gokčat,tapar
6793,bedecken::V,gokčat,cubrir
6794,bedecken::V,luáv'diđ,tapar
6795,bedecken::V,luáv'diđ,cubrir
6796,bedecken::V,kä´tted,tapar
6797,bedecken::V,kä´tted,cubrir
6798,bedecken::V,tu´vdded,tapar
6799,bedecken::V,tu´vdded,cubrir
6800,bedecken::V,аййдэ,tapar
6801,bedecken::V,аййдэ,cubrir
6802,bedecken::V,тэ̄ффкэ,tapar
6803,bedecken::V,тэ̄ффкэ,cubrir
6804,bedecken::V,ка̄ххьтэ,tapar
6805,bedecken::V,ка̄ххьтэ,cubrir
6806,aufhängen::V,gævnjodh,colgar
6807,aufhängen::V,gæhtsasjidh,colgar
6808,aufhängen::V,gahtsot,colgar
6809,aufhängen::V,gatsostit,colgar
6810,aufhängen::V,heŋget,colgar
6811,aufhängen::V,heŋgiđ,colgar
6812,aufhängen::V,he'ŋgâstiđ,colgar
6813,aufhängen::V,kååccad,colgar
6814,aufhängen::V,коадсэ,colgar
6815,anzünden::V,tsïhkijehtedh,encender
6816,anzünden::V,buollidit,encender
6817,anzünden::V,tsahkkidit,encender
6818,anzünden::V,cahkkedit,encender
6819,anzünden::V,cokkiittiđ,encender
6820,anzünden::V,cõ´ǩǩted,encender
6821,anzünden::V,puâl'lted,encender
6822,anzünden::V,пуэллхэ,encender
6823,aufheben::V,bijjiedidh,recoger
6824,aufheben::V,låpptit,recoger
6825,aufheben::V,bajidit,recoger
6826,aufheben::V,pajediđ,recoger
6827,aufheben::V,pââi´ded,recoger
6828,aufheben::V,пайнэ,recoger
6829,zurücklassen::V,laehpedh,dejar
6830,zurücklassen::V,guodet,dejar
6831,zurücklassen::V,guođđit,dejar
6832,zurücklassen::V,kyeđđiḋ,dejar
6833,zurücklassen::V,kue´đđed,dejar
6834,zurücklassen::V,кӯдтӭ,dejar
6835,verlieren::V,dassedh,perder
6836,verlieren::V,biestedh,perder
6837,verlieren::V,masset,perder
6838,verlieren::V,láhppet,perder
6839,verlieren::V,láhppit,perder
6840,verlieren::V,läppiđ,perder
6841,verlieren::V,monâttiđ,perder
6842,verlieren::V,lä´pped,perder
6843,verlieren::V,rââ´ppted,perder
6844,verlieren::V,ка̄дхэ,perder
6845,verlieren::V,кӯдтъе,perder
6846,fallen lassen::V,gahtjehtidh,dejar caer
6847,fallen lassen::V,luojttet,dejar caer
6848,fallen lassen::V,luojttalit,dejar caer
6849,fallen lassen::V,gahčahit,dejar caer
6850,fallen lassen::V,lyeš'tiđ,dejar caer
6851,fallen lassen::V,kočâttiđ,dejar caer
6852,fallen lassen::V,rõpsted,dejar caer
6853,fallen lassen::V,kõõččted,dejar caer
6854,fallen lassen::V,ёҏтэ,dejar caer
6855,fallen lassen::V,кэчхэ,dejar caer
6856,machen::V,daajhtodh,hacer
6857,machen::V,dahkat,hacer
6858,machen::V,dahkat,hacer
6859,machen::V,rähtiđ,hacer
6860,machen::V,raajjâd,hacer
6861,machen::V,tue´j'jeed,hacer
6862,machen::V,тӯййше,hacer
6863,machen::V,ӣллькье,hacer
6864,herstellen::V,skaepiedidh,fabricar
6865,herstellen::V,buvtadit,fabricar
6866,herstellen::V,dudjot,fabricar
6867,herstellen::V,a'mnâstiđ,fabricar
6868,herstellen::V,va'lmâštiđ,fabricar
6869,herstellen::V,vaalmšted,fabricar
6870,herstellen::V,лыххкэ,fabricar
6871,herstellen::V,ӣллькье,fabricar
6872,bauen::V,bigkedh,construir
6873,bauen::V,biggit,construir
6874,bauen::V,ráhkadit,construir
6875,bauen::V,huksiđ,construir
6876,bauen::V,raajjâd,construir
6877,bauen::V,тӯййше,construir
6878,reparieren::V,davvodh,reparar
6879,reparieren::V,divvot,reparar
6880,reparieren::V,divvut,reparar
6881,reparieren::V,tivvoođ,reparar
6882,reparieren::V,čihtâđ,reparar
6883,reparieren::V,teevvad,reparar
6884,reparieren::V,чиннэ,reparar
6885,verbessern::V,bueriedidh,mejorar
6886,verbessern::V,báredit,mejorar
6887,verbessern::V,buoredit,mejorar
6888,verbessern::V,buoridit,mejorar
6889,verbessern::V,pye'rediđ,mejorar
6890,verbessern::V,pue´reed,mejorar
6891,verbessern::V,шӣгнэ,mejorar
6892,ändern::V,jeatjahtehtedh,mudar
6893,ändern::V,jeatjahtehtedh,modificar
6894,ändern::V,rievddadit,mudar
6895,ändern::V,rievddadit,modificar
6896,ändern::V,muhttit,mudar
6897,ändern::V,muhttit,modificar
6898,ändern::V,molsut,mudar
6899,ändern::V,molsut,modificar
6900,ändern::V,mutteđ,mudar
6901,ändern::V,mutteđ,modificar
6902,ändern::V,mu´tted,mudar
6903,ändern::V,mu´tted,modificar
6904,ändern::V,вуайхе,mudar
6905,ändern::V,вуайхе,modificar
6906,ändern::V,ка̄вьсе,mudar
6907,ändern::V,ка̄вьсе,modificar
6908,graben::V,berkedh,cavar
6909,graben::V,kroehkedh,cavar
6910,graben::V,bállet,cavar
6911,graben::V,goaivut,cavar
6912,graben::V,roggat,cavar
6913,graben::V,kuái'vuđ,cavar
6914,graben::V,rääppad,cavar
6915,graben::V,kuäivvad,cavar
6916,graben::V,ра̄бпэ,cavar
6917,graben::V,куаййве,cavar
6918,beugen::V,sojjedidh,doblar
6919,beugen::V,sojjedidh,inclinar
6920,beugen::V,såjådit,doblar
6921,beugen::V,såjådit,inclinar
6922,beugen::V,sojahit,doblar
6923,beugen::V,sojahit,inclinar
6924,beugen::V,sujâttiđ,doblar
6925,beugen::V,sujâttiđ,inclinar
6926,beugen::V,kå´mrded,doblar
6927,beugen::V,kå´mrded,inclinar
6928,beugen::V,njikklõõttâd,doblar
6929,beugen::V,njikklõõttâd,inclinar
6930,beugen::V,сойхьтэ,doblar
6931,beugen::V,сойхьтэ,inclinar
6932,beugen::V,то̄а̄ххкэ,doblar
6933,beugen::V,то̄а̄ххкэ,inclinar
6934,beugen::V,нигклаххьтэ,doblar
6935,beugen::V,нигклаххьтэ,inclinar
6936,biegen::V,sojjehtidh,doblar
6937,biegen::V,såjådit,doblar
6938,biegen::V,niejddet,doblar
6939,biegen::V,sojahit,doblar
6940,biegen::V,čipteđ,doblar
6941,biegen::V,soojted,doblar
6942,biegen::V,сойхьтэ,doblar
6943,drehen::V,jårrehtidh,volver
6944,drehen::V,jårrehtidh,hacer girar
6945,drehen::V,bådnjåt,volver
6946,drehen::V,bådnjåt,hacer girar
6947,drehen::V,botnjat,volver
6948,drehen::V,botnjat,hacer girar
6949,drehen::V,jurâttiđ,volver
6950,drehen::V,jurâttiđ,hacer girar
6951,drehen::V,jåårǥlâ´tted,volver
6952,drehen::V,jåårǥlâ´tted,hacer girar
6953,drehen::V,чоӊӊтэ,volver
6954,drehen::V,чоӊӊтэ,hacer girar
6955,wenden::V,jarkelidh,volver
6956,wenden::V,jårggålit,volver
6957,wenden::V,jorgalit,volver
6958,wenden::V,jurgâliđ,volver
6959,wenden::V,jåårǥlâ´tted,volver
6960,wenden::V,вӣррлаххътэ,volver
6961,wenden::V,ка̄вьсе,volver
6962,umdrehen::V,jarkedh,revolver
6963,umdrehen::V,måttsåstit,revolver
6964,umdrehen::V,botnjat,revolver
6965,umdrehen::V,jorgođ,revolver
6966,umdrehen::V,jårǥsted,revolver
6967,umdrehen::V,коамьхе,revolver
6968,umdrehen::V,калльтлэ,revolver
6969,heben::V,luknjedh,levantar
6970,heben::V,baavhkestidh,levantar
6971,heben::V,bajedit,levantar
6972,heben::V,loktet,levantar
6973,heben::V,bajidit,levantar
6974,heben::V,pajediđ,levantar
6975,heben::V,kokkiđ,levantar
6976,heben::V,kaggâd,levantar
6977,heben::V,pââ´jeed,levantar
6978,heben::V,пайнэ,levantar
6979,heben::V,пайнэллэ,levantar
6980,hochheben::V,lutnjedh,alzar
6981,hochheben::V,låggŋit,alzar
6982,hochheben::V,loktet,alzar
6983,hochheben::V,pajediđ,alzar
6984,hochheben::V,kuåstteed,alzar
6985,hochheben::V,пайнэ,alzar
6986,ergreifen::V,fihkelidh,coger
6987,ergreifen::V,sårjjot,coger
6988,ergreifen::V,doahppit,coger
6989,ergreifen::V,fáhtet,coger
6990,ergreifen::V,tuáppuđ,coger
6991,ergreifen::V,poppâ´tted,coger
6992,ergreifen::V,каццсе,coger
6993,ergreifen::V,туэрркэ,coger
6994,ergreifen::V,ро̄а̄ппчье,coger
6995,halten::V,steeredh,tener
6996,halten::V,utniedidh,tener
6997,halten::V,anedit,tener
6998,halten::V,adnalit,tener
6999,halten::V,doallat,tener
7000,halten::V,toollâd,tener
7001,halten::V,tue´rjjeed,tener
7002,halten::V,туаррье,tener
7003,drücken::V,dïelkestidh,apretar
7004,drücken::V,dieddet,apretar
7005,drücken::V,deaddit,apretar
7006,drücken::V,čárvet,apretar
7007,drücken::V,čárvuđ,apretar
7008,drücken::V,čärvvad,apretar
7009,drücken::V,teä´d'ded,apretar
7010,drücken::V,пе̄ррэ,apretar
7011,drücken::V,ра̄ппче,apretar
7012,schieben::V,vuetjedh,empujar
7013,schieben::V,sjáhtjat,empujar
7014,schieben::V,cáhkit,empujar
7015,schieben::V,cuggâđ,empujar
7016,schieben::V,oi´ǧǧeed,empujar
7017,schieben::V,оййкье,empujar
7018,kratzen::V,våhtsodh,rascar
7019,kratzen::V,skreepedh,rascar
7020,kratzen::V,ruohkkat,rascar
7021,kratzen::V,ruohkastit,rascar
7022,kratzen::V,gazzut,rascar
7023,kratzen::V,kazzođ,rascar
7024,kratzen::V,võckkâd,rascar
7025,kratzen::V,кышшкэ,rascar
7026,kratzen::V,каххьце,rascar
7027,lecken::V,njåalodh,lamer
7028,lecken::V,njoallot,lamer
7029,lecken::V,njolodit,lamer
7030,lecken::V,njuálluđ,lamer
7031,lecken::V,njuällad,lamer
7032,lecken::V,нюаллэ,lamer
7033,beißen::V,gaektjedh,morder
7034,beißen::V,gássket,morder
7035,beißen::V,gáskestit,morder
7036,beißen::V,gáskit,morder
7037,beißen::V,käskiđ,morder
7038,beißen::V,kä´cǩǩed,morder
7039,beißen::V,ка̄ццьке,morder
7040,abreißen::V,bïhkedh,arrancar
7041,abreißen::V,gajkkot,arrancar
7042,abreißen::V,gaikkihit,arrancar
7043,abreißen::V,roottâđ,arrancar
7044,abreißen::V,ra´šǩǩeed,arrancar
7045,abreißen::V,rååttad,arrancar
7046,abreißen::V,ро̄дтҍе,arrancar
7047,abreißen::V,пӯттҍкье,arrancar
7048,abschneiden::V,tjoehpestidh,cortar
7049,abschneiden::V,jallat,cortar
7050,abschneiden::V,čuohppat,cortar
7051,abschneiden::V,jogâldiđ,cortar
7052,abschneiden::V,geerelidh,cortar
7053,abschneiden::V,е̄дтэ,cortar
7054,abschneiden::V,е̄дтлэ,cortar
7055,binden::V,gårredidh,atar
7056,binden::V,tjadnat,atar
7057,binden::V,gárrat,atar
7058,binden::V,čoonnâđ,atar
7059,binden::V,čõõnnâd,atar
7060,binden::V,čuõlmmâd,atar
7061,binden::V,ко̄ррэ,atar
7062,binden::V,чӯллмдэ,atar
7063,binden::V,ко̄а̄ррэ,atar
7064,stecken::V,rïjtedh,meter
7065,stecken::V,tsævkkat,meter
7066,stecken::V,cáhkit,meter
7067,stecken::V,cuggâđ,meter
7068,stecken::V,čuõ´ǧ'ǧeed,meter
7069,stecken::V,чогксэ,meter
7070,stecken::V,це̄ӈькхэ,meter
7071,brechen::V,dåajodh,romper
7072,brechen::V,dåajodh,quebrar
7073,brechen::V,tsåapkodh,romper
7074,brechen::V,tsåapkodh,quebrar
7075,brechen::V,doaddjut,romper
7076,brechen::V,doaddjut,quebrar
7077,brechen::V,cuvket,romper
7078,brechen::V,cuvket,quebrar
7079,brechen::V,moorrâđ,romper
7080,brechen::V,moorrâđ,quebrar
7081,brechen::V,mu´rdded,romper
7082,brechen::V,mu´rdded,quebrar
7083,brechen::V,муррьтэ,romper
7084,brechen::V,муррьтэ,quebrar
7085,klopfen::V,beenghkedh,golpear
7086,klopfen::V,goalkkalit,golpear
7087,klopfen::V,tsábbmet,golpear
7088,klopfen::V,goalkit,golpear
7089,klopfen::V,skoalkit,golpear
7090,klopfen::V,skuá'lkuttiđ,golpear
7091,klopfen::V,kuälkted,golpear
7092,klopfen::V,та̄гкэ,golpear
7093,hauen::V,beenghkedh,pegar
7094,hauen::V,tjuollat,pegar
7095,hauen::V,čuollat,pegar
7096,hauen::V,čurmâđ,pegar
7097,hauen::V,čâ´cǩǩed,pegar
7098,hauen::V,та̄гкэ,pegar
7099,hauen::V,ва̄сстэ,pegar
7100,kleben::V,njamkedh,pegar
7101,kleben::V,njamkedh,encolar
7102,kleben::V,dædnjodit,pegar
7103,kleben::V,dædnjodit,encolar
7104,kleben::V,liibmet,pegar
7105,kleben::V,liibmet,encolar
7106,kleben::V,taṃadiđ,pegar
7107,kleben::V,taṃadiđ,encolar
7108,kleben::V,li´jmmjed,pegar
7109,kleben::V,li´jmmjed,encolar
7110,kleben::V,нямхэ,pegar
7111,kleben::V,нямхэ,encolar
7112,reiben::V,daanjedh,frotar
7113,reiben::V,ruvvit,frotar
7114,reiben::V,ruvvet,frotar
7115,reiben::V,fiärruđ,frotar
7116,reiben::V,heârrad,frotar
7117,reiben::V,ru´vvjed,frotar
7118,reiben::V,е̄ррэ,frotar
7119,streichen::V,daejdedh,untar
7120,streichen::V,daejdedh,recubrir
7121,streichen::V,badtjadidh,untar
7122,streichen::V,badtjadidh,recubrir
7123,streichen::V,vuojddat,untar
7124,streichen::V,vuojddat,recubrir
7125,streichen::V,málet,untar
7126,streichen::V,málet,recubrir
7127,streichen::V,njuohtat,untar
7128,streichen::V,njuohtat,recubrir
7129,streichen::V,njuottâđ,untar
7130,streichen::V,njuottâđ,recubrir
7131,streichen::V,puák'suđ,untar
7132,streichen::V,puák'suđ,recubrir
7133,streichen::V,påhssad,untar
7134,streichen::V,påhssad,recubrir
7135,streichen::V,мо̄а̄шшэ,untar
7136,streichen::V,мо̄а̄шшэ,recubrir
7137,schleifen::V,slijhpedh,afilar
7138,schleifen::V,sadjet,afilar
7139,schleifen::V,sadjit,afilar
7140,schleifen::V,šliipet,afilar
7141,schleifen::V,saijeeđ,afilar
7142,schleifen::V,sââjjad,afilar
7143,schleifen::V,tabǯsted,afilar
7144,schleifen::V,то̄а̄мчсе,afilar
7145,schneiden::V,bietskedh,cortar
7146,schneiden::V,suoddat,cortar
7147,schneiden::V,tjuohppat,cortar
7148,schneiden::V,biesskedit,cortar
7149,schneiden::V,čuohppat,cortar
7150,schneiden::V,čuop'pâđ,cortar
7151,schneiden::V,čuõp'pâd,cortar
7152,schneiden::V,е̄дтэ,cortar
7153,schneiden::V,пе̄ррэ,cortar
7154,schneiden::V,чӯххпэ,cortar
7155,rütteln::V,firredh,agitar
7156,rütteln::V,doargestit,agitar
7157,rütteln::V,šluvgit,agitar
7158,rütteln::V,pušteđ,agitar
7159,rütteln::V,pu´štted,agitar
7160,rütteln::V,пушшьтэ,agitar
7161,schütteln::V,firredh,agitar
7162,schütteln::V,firredh,sacudir
7163,schütteln::V,sjavnnjet,agitar
7164,schütteln::V,sjavnnjet,sacudir
7165,schütteln::V,sillnat,agitar
7166,schütteln::V,sillnat,sacudir
7167,schütteln::V,skullhet,agitar
7168,schütteln::V,skullhet,sacudir
7169,schütteln::V,salkalit,agitar
7170,schütteln::V,salkalit,sacudir
7171,schütteln::V,pušteđ,agitar
7172,schütteln::V,pušteđ,sacudir
7173,schütteln::V,pu´štted,agitar
7174,schütteln::V,pu´štted,sacudir
7175,schütteln::V,пушшьтэ,agitar
7176,schütteln::V,пушшьтэ,sacudir
7177,schwenken::V,svinhtedh,menear
7178,schwenken::V,svikkastit,menear
7179,schwenken::V,šlivgut,menear
7180,schwenken::V,hiä'iluttiđ,menear
7181,schwenken::V,heeilted,menear
7182,schwenken::V,маххъе,menear
7183,schütten::V,gurhkedh,verter
7184,schütten::V,hállit,verter
7185,schütten::V,liejkkit,verter
7186,schütten::V,leškiđ,verter
7187,schütten::V,virâttiđ,verter
7188,schütten::V,väällad,verter
7189,schütten::V,ва̄ллэ,verter
7190,füllen::V,dievhtedh,llenar
7191,füllen::V,dievddet,llenar
7192,füllen::V,deavdit,llenar
7193,füllen::V,tevdiđ,llenar
7194,füllen::V,tiudded,llenar
7195,füllen::V,тӣввтэ,llenar
7196,einwickeln::V,gïesedh,envolver
7197,einwickeln::V,giessat,envolver
7198,einwickeln::V,gárrat,envolver
7199,einwickeln::V,giessat,envolver
7200,einwickeln::V,gurpat,envolver
7201,einwickeln::V,kiessâđ,envolver
7202,einwickeln::V,ǩiõssâd,envolver
7203,einwickeln::V,кӣссэ,envolver
7204,tragen::V,guedtedh,llevar
7205,tragen::V,guoddet,llevar
