,Concept_ID,uk,se
6336,bauen::V,будувати,ráhkadit
6337,bauen::V,будувати,huksiđ
6338,bauen::V,будувати,raajjâd
6339,bauen::V,будувати,тӯййше
6340,reparieren::V,лагодити,davvodh
6341,reparieren::V,лагодити,divvot
6342,reparieren::V,лагодити,divvut
6343,reparieren::V,лагодити,tivvoođ
6344,reparieren::V,лагодити,čihtâđ
6345,reparieren::V,лагодити,teevvad
6346,reparieren::V,лагодити,чиннэ
6347,verbessern::V,поліпшити,bueriedidh
6348,verbessern::V,поліпшити,báredit
6349,verbessern::V,поліпшити,buoredit
6350,verbessern::V,поліпшити,buoridit
6351,verbessern::V,поліпшити,pye'rediđ
6352,verbessern::V,поліпшити,pue´reed
6353,verbessern::V,поліпшити,шӣгнэ
6354,ändern::V,змінити,jeatjahtehtedh
6355,ändern::V,змінити,rievddadit
6356,ändern::V,змінити,muhttit
6357,ändern::V,змінити,molsut
6358,ändern::V,змінити,mutteđ
6359,ändern::V,змінити,mu´tted
6360,ändern::V,змінити,вуайхе
6361,ändern::V,змінити,ка̄вьсе
6362,graben::V,копати,berkedh
6363,graben::V,копати,kroehkedh
6364,graben::V,копати,bállet
6365,graben::V,копати,goaivut
6366,graben::V,копати,roggat
6367,graben::V,копати,kuái'vuđ
6368,graben::V,копати,rääppad
6369,graben::V,копати,kuäivvad
6370,graben::V,копати,ра̄бпэ
6371,graben::V,копати,куаййве
6372,beugen::V,зігнути,sojjedidh
6373,beugen::V,зігнути,såjådit
6374,beugen::V,зігнути,sojahit
6375,beugen::V,зігнути,sujâttiđ
6376,beugen::V,зігнути,kå´mrded
6377,beugen::V,зігнути,njikklõõttâd
6378,beugen::V,зігнути,сойхьтэ
6379,beugen::V,зігнути,то̄а̄ххкэ
6380,beugen::V,зігнути,нигклаххьтэ
6381,biegen::V,погнути,sojjehtidh
6382,biegen::V,погнути,såjådit
6383,biegen::V,погнути,niejddet
6384,biegen::V,погнути,sojahit
6385,biegen::V,погнути,čipteđ
6386,biegen::V,погнути,soojted
6387,biegen::V,погнути,сойхьтэ
6388,drehen::V,вертіти,jårrehtidh
6389,drehen::V,вертіти,bådnjåt
6390,drehen::V,вертіти,botnjat
6391,drehen::V,вертіти,jurâttiđ
6392,drehen::V,вертіти,jåårǥlâ´tted
6393,drehen::V,вертіти,чоӊӊтэ
6394,wenden::V,повернути,jarkelidh
6395,wenden::V,повернути,jårggålit
6396,wenden::V,повернути,jorgalit
6397,wenden::V,повернути,jurgâliđ
6398,wenden::V,повернути,jåårǥlâ´tted
6399,wenden::V,повернути,вӣррлаххътэ
6400,wenden::V,повернути,ка̄вьсе
6401,umdrehen::V,перевернути,jarkedh
6402,umdrehen::V,перевернути,måttsåstit
6403,umdrehen::V,перевернути,botnjat
6404,umdrehen::V,перевернути,jorgođ
6405,umdrehen::V,перевернути,jårǥsted
6406,umdrehen::V,перевернути,коамьхе
6407,umdrehen::V,перевернути,калльтлэ
6408,heben::V,піднімати,luknjedh
6409,heben::V,піднімати,baavhkestidh
6410,heben::V,піднімати,bajedit
6411,heben::V,піднімати,loktet
6412,heben::V,піднімати,bajidit
6413,heben::V,піднімати,pajediđ
6414,heben::V,піднімати,kokkiđ
6415,heben::V,піднімати,kaggâd
6416,heben::V,піднімати,pââ´jeed
6417,heben::V,піднімати,пайнэ
6418,heben::V,піднімати,пайнэллэ
6419,hochheben::V,підняти,lutnjedh
6420,hochheben::V,підняти,låggŋit
6421,hochheben::V,підняти,loktet
6422,hochheben::V,підняти,pajediđ
6423,hochheben::V,підняти,kuåstteed
6424,hochheben::V,підняти,пайнэ
6425,ergreifen::V,схопити,fihkelidh
6426,ergreifen::V,схопити,sårjjot
6427,ergreifen::V,схопити,doahppit
6428,ergreifen::V,схопити,fáhtet
6429,ergreifen::V,схопити,tuáppuđ
6430,ergreifen::V,схопити,poppâ´tted
6431,ergreifen::V,схопити,каццсе
6432,ergreifen::V,схопити,туэрркэ
6433,ergreifen::V,схопити,ро̄а̄ппчье
6434,halten::V,тримати,steeredh
6435,halten::V,тримати,utniedidh
6436,halten::V,тримати,anedit
6437,halten::V,тримати,adnalit
6438,halten::V,тримати,doallat
6439,halten::V,тримати,toollâd
6440,halten::V,тримати,tue´rjjeed
6441,halten::V,тримати,туаррье
6442,drücken::V,натискати,dïelkestidh
6443,drücken::V,натискати,dieddet
6444,drücken::V,натискати,deaddit
6445,drücken::V,натискати,čárvet
6446,drücken::V,натискати,čárvuđ
6447,drücken::V,натискати,čärvvad
6448,drücken::V,натискати,teä´d'ded
6449,drücken::V,натискати,пе̄ррэ
6450,drücken::V,натискати,ра̄ппче
6451,schieben::V,пхати,vuetjedh
6452,schieben::V,пхати,sjáhtjat
6453,schieben::V,пхати,cáhkit
6454,schieben::V,пхати,cuggâđ
6455,schieben::V,пхати,oi´ǧǧeed
6456,schieben::V,пхати,оййкье
6457,schieben::V,штовхати,vuetjedh
6458,schieben::V,штовхати,sjáhtjat
6459,schieben::V,штовхати,cáhkit
6460,schieben::V,штовхати,cuggâđ
6461,schieben::V,штовхати,oi´ǧǧeed
6462,schieben::V,штовхати,оййкье
6463,kratzen::V,шкребти,våhtsodh
6464,kratzen::V,шкребти,skreepedh
6465,kratzen::V,шкребти,ruohkkat
6466,kratzen::V,шкребти,ruohkastit
6467,kratzen::V,шкребти,gazzut
6468,kratzen::V,шкребти,kazzođ
6469,kratzen::V,шкребти,võckkâd
6470,kratzen::V,шкребти,кышшкэ
6471,kratzen::V,шкребти,каххьце
6472,lecken::V,лизати,njåalodh
6473,lecken::V,лизати,njoallot
6474,lecken::V,лизати,njolodit
6475,lecken::V,лизати,njuálluđ
6476,lecken::V,лизати,njuällad
6477,lecken::V,лизати,нюаллэ
6478,beißen::V,кусати,gaektjedh
6479,beißen::V,кусати,gássket
6480,beißen::V,кусати,gáskestit
6481,beißen::V,кусати,gáskit
6482,beißen::V,кусати,käskiđ
6483,beißen::V,кусати,kä´cǩǩed
6484,beißen::V,кусати,ка̄ццьке
6485,abreißen::V,відірвати,bïhkedh
6486,abreißen::V,відірвати,gajkkot
6487,abreißen::V,відірвати,gaikkihit
6488,abreißen::V,відірвати,roottâđ
6489,abreißen::V,відірвати,ra´šǩǩeed
6490,abreißen::V,відірвати,rååttad
6491,abreißen::V,відірвати,ро̄дтҍе
6492,abreißen::V,відірвати,пӯттҍкье
6493,abschneiden::V,відрізати,tjoehpestidh
6494,abschneiden::V,відрізати,jallat
6495,abschneiden::V,відрізати,čuohppat
6496,abschneiden::V,відрізати,jogâldiđ
6497,abschneiden::V,відрізати,geerelidh
6498,abschneiden::V,відрізати,е̄дтэ
6499,abschneiden::V,відрізати,е̄дтлэ
6500,binden::V,в’язати,gårredidh
6501,binden::V,в’язати,tjadnat
6502,binden::V,в’язати,gárrat
6503,binden::V,в’язати,čoonnâđ
6504,binden::V,в’язати,čõõnnâd
6505,binden::V,в’язати,čuõlmmâd
6506,binden::V,в’язати,ко̄ррэ
6507,binden::V,в’язати,чӯллмдэ
6508,binden::V,в’язати,ко̄а̄ррэ
6509,stecken::V,увіткнути,rïjtedh
6510,stecken::V,увіткнути,tsævkkat
6511,stecken::V,увіткнути,cáhkit
6512,stecken::V,увіткнути,cuggâđ
6513,stecken::V,увіткнути,čuõ´ǧ'ǧeed
6514,stecken::V,увіткнути,чогксэ
6515,stecken::V,увіткнути,це̄ӈькхэ
6516,brechen::V,зламати,dåajodh
6517,brechen::V,зламати,tsåapkodh
6518,brechen::V,зламати,doaddjut
6519,brechen::V,зламати,cuvket
6520,brechen::V,зламати,moorrâđ
6521,brechen::V,зламати,mu´rdded
6522,brechen::V,зламати,муррьтэ
6523,klopfen::V,стукати,beenghkedh
6524,klopfen::V,стукати,goalkkalit
6525,klopfen::V,стукати,tsábbmet
6526,klopfen::V,стукати,goalkit
6527,klopfen::V,стукати,skoalkit
6528,klopfen::V,стукати,skuá'lkuttiđ
6529,klopfen::V,стукати,kuälkted
6530,klopfen::V,стукати,та̄гкэ
6531,hauen::V,бити,beenghkedh
6532,hauen::V,бити,tjuollat
6533,hauen::V,бити,čuollat
6534,hauen::V,бити,čurmâđ
6535,hauen::V,бити,čâ´cǩǩed
6536,hauen::V,бити,та̄гкэ
6537,hauen::V,бити,ва̄сстэ
6538,kleben::V,клеїти,njamkedh
6539,kleben::V,клеїти,dædnjodit
6540,kleben::V,клеїти,liibmet
6541,kleben::V,клеїти,taṃadiđ
6542,kleben::V,клеїти,li´jmmjed
6543,kleben::V,клеїти,нямхэ
6544,reiben::V,терти,daanjedh
6545,reiben::V,терти,ruvvit
6546,reiben::V,терти,ruvvet
6547,reiben::V,терти,fiärruđ
6548,reiben::V,терти,heârrad
6549,reiben::V,терти,ru´vvjed
6550,reiben::V,терти,е̄ррэ
6551,streichen::V,намазати,daejdedh
6552,streichen::V,намазати,badtjadidh
6553,streichen::V,намазати,vuojddat
6554,streichen::V,намазати,málet
6555,streichen::V,намазати,njuohtat
6556,streichen::V,намазати,njuottâđ
6557,streichen::V,намазати,puák'suđ
6558,streichen::V,намазати,påhssad
6559,streichen::V,намазати,мо̄а̄шшэ
6560,schleifen::V,точити,slijhpedh
6561,schleifen::V,точити,sadjet
6562,schleifen::V,точити,sadjit
6563,schleifen::V,точити,šliipet
6564,schleifen::V,точити,saijeeđ
6565,schleifen::V,точити,sââjjad
6566,schleifen::V,точити,tabǯsted
6567,schleifen::V,точити,то̄а̄мчсе
6568,schneiden::V,різати,bietskedh
6569,schneiden::V,різати,suoddat
6570,schneiden::V,різати,tjuohppat
6571,schneiden::V,різати,biesskedit
6572,schneiden::V,різати,čuohppat
6573,schneiden::V,різати,čuop'pâđ
6574,schneiden::V,різати,čuõp'pâd
6575,schneiden::V,різати,е̄дтэ
6576,schneiden::V,різати,пе̄ррэ
6577,schneiden::V,різати,чӯххпэ
6578,rütteln::V,хитати,firredh
6579,rütteln::V,хитати,doargestit
6580,rütteln::V,хитати,šluvgit
6581,rütteln::V,хитати,pušteđ
6582,rütteln::V,хитати,pu´štted
6583,rütteln::V,хитати,пушшьтэ
6584,schütteln::V,трясти,firredh
6585,schütteln::V,трясти,sjavnnjet
6586,schütteln::V,трясти,sillnat
6587,schütteln::V,трясти,skullhet
6588,schütteln::V,трясти,salkalit
6589,schütteln::V,трясти,pušteđ
6590,schütteln::V,трясти,pu´štted
6591,schütteln::V,трясти,пушшьтэ
6592,schwenken::V,махати,svinhtedh
6593,schwenken::V,махати,svikkastit
6594,schwenken::V,махати,šlivgut
6595,schwenken::V,махати,hiä'iluttiđ
6596,schwenken::V,махати,heeilted
6597,schwenken::V,махати,маххъе
6598,schütten::V,налити,gurhkedh
6599,schütten::V,налити,hállit
6600,schütten::V,налити,liejkkit
6601,schütten::V,налити,leškiđ
6602,schütten::V,налити,virâttiđ
6603,schütten::V,налити,väällad
6604,schütten::V,налити,ва̄ллэ
6605,füllen::V,наповнити,dievhtedh
6606,füllen::V,наповнити,dievddet
6607,füllen::V,наповнити,deavdit
6608,füllen::V,наповнити,tevdiđ
6609,füllen::V,наповнити,tiudded
6610,füllen::V,наповнити,тӣввтэ
6611,einwickeln::V,загорнути,gïesedh
6612,einwickeln::V,загорнути,giessat
6613,einwickeln::V,загорнути,gárrat
6614,einwickeln::V,загорнути,giessat
6615,einwickeln::V,загорнути,gurpat
6616,einwickeln::V,загорнути,kiessâđ
6617,einwickeln::V,загорнути,ǩiõssâd
6618,einwickeln::V,загорнути,кӣссэ
6619,tragen::V,нести,guedtedh
6620,tragen::V,нести,guoddet
6621,tragen::V,нести,guoddit
6622,tragen::V,нести,kyed'diđ
6623,tragen::V,нести,kue´d'ded
6624,tragen::V,нести,кӯннҌтэ
6625,schleppen::V,тягти,fatnehtidh
6626,schleppen::V,тягти,sliehpit
6627,schleppen::V,тягти,feastit
6628,schleppen::V,тягти,vie'šidiđ
6629,schleppen::V,тягти,hinnađ
6630,schleppen::V,тягти,nje´ʒʒed
6631,schleppen::V,тягти,чуввкэ
6632,ziehen::V,тягнути,giesedh
6633,ziehen::V,тягнути,giesset
6634,ziehen::V,тягнути,geassit
6635,ziehen::V,тягнути,keessiđ
6636,ziehen::V,тягнути,ǩie´ssed
6637,ziehen::V,тягнути,ке̄ссе
6638,aufbewahren::V,зберігати,vöörhkedh
6639,aufbewahren::V,зберігати,vuorkkit
6640,aufbewahren::V,зберігати,seailluhit
6641,aufbewahren::V,зберігати,siä'iluttiđ
6642,aufbewahren::V,зберігати,seeilted
6643,aufbewahren::V,зберігати,рӯкнэ
6644,werfen::V,кидати,slampestidh
6645,werfen::V,кидати,bálkkot
6646,werfen::V,кидати,suhppet
6647,werfen::V,кидати,šlivgiđ
6648,werfen::V,кидати,čeâǥǥted
6649,werfen::V,кидати,суэххпэ
6650,fangen::V,ловити,bivtedh
6651,fangen::V,ловити,giddit
6652,fangen::V,ловити,bivdit
6653,fangen::V,ловити,toppiđ
6654,fangen::V,ловити,tää´vted
6655,fangen::V,ловити,та̄бпэ
6656,fangen::V,ловити,со̄а̄гкэ
6657,packen::V,схопити,doerelidh
6658,packen::V,схопити,kreemsedh
6659,packen::V,схопити,doahppit
6660,packen::V,схопити,doahput
6661,packen::V,схопити,tuáppuđ
6662,packen::V,схопити,ká'ivâstiđ
6663,packen::V,схопити,tää´vted
6664,packen::V,схопити,каццсе
6665,packen::V,схопити,туэрркэ
6666,packen::V,схопити,ро̄а̄ппчье
6667,verstecken::V,сховати,tjïekedh
6668,verstecken::V,сховати,tjiehkat
6669,verstecken::V,сховати,čiehkat
6670,verstecken::V,сховати,čieḥâđ
6671,verstecken::V,сховати,peittad
6672,verstecken::V,сховати,пе̄йхьтэ
6673,teilen::V,розділити,juekedh
6674,teilen::V,розділити,juohket
6675,teilen::V,розділити,juohkit
6676,teilen::V,розділити,jyeḥiđ
6677,teilen::V,розділити,jue´ǩǩed
6678,teilen::V,розділити,ю̄гке
6679,teilen::V,розділити,ра̄ттҍке
6680,schicken::V,посилати,saadtodh
6681,schicken::V,посилати,sáddit
6682,schicken::V,посилати,sáddet
6683,schicken::V,посилати,vuo'lgâttiđ
6684,schicken::V,посилати,vuõltteed
6685,schicken::V,посилати,вӯлкхэ
6686,bringen::V,принести,buektedh
6687,bringen::V,принести,doalvvot
6688,bringen::V,принести,buktit
6689,bringen::V,принести,tuál'vuđ
6690,bringen::V,принести,pu´htted
6691,bringen::V,принести,пыххьтэ
6692,hinzufügen::V,додати,dievhtedh
6693,hinzufügen::V,додати,duoddit
6694,hinzufügen::V,додати,lasedit
6695,hinzufügen::V,додати,lasihit
6696,hinzufügen::V,додати,lasettiđ
6697,hinzufügen::V,додати,lââ´zzted
6698,hinzufügen::V,додати,лажьхе
6699,bekommen::V,дістати,åadtjodh
6700,bekommen::V,дістати,åttjudit
6701,bekommen::V,дістати,oažžut
6702,bekommen::V,дістати,juksâđ
6703,bekommen::V,дістати,uáž'žuđ
6704,bekommen::V,дістати,vuäǯ'ǯâd
6705,bekommen::V,дістати,вуаннче
6706,erhalten::V,одержати,åadtjodh
6707,erhalten::V,одержати,oadtjot
6708,erhalten::V,одержати,oažžut
6709,erhalten::V,одержати,uáž'žuđ
6710,erhalten::V,одержати,vuäǯ'ǯâd
6711,erhalten::V,одержати,ва̄лльтэ
6712,nehmen::V,взяти,vaeltedh
6713,nehmen::V,взяти,válldet
6714,nehmen::V,взяти,váldit
6715,nehmen::V,взяти,väldiđ
6716,nehmen::V,взяти,vä´ldded
6717,nehmen::V,взяти,ва̄лльтэ
6718,wählen::V,вибрати,veeljedh
6719,wählen::V,вибрати,válljit
6720,wählen::V,вибрати,válljet
6721,wählen::V,вибрати,valjiđ
6722,wählen::V,вибрати,vaalšed
6723,wählen::V,вибрати,va´lljeed
6724,wählen::V,вибрати,воалшэ
6725,auswählen::V,відібрати,veeljedh
6726,auswählen::V,відібрати,tjuolldet
6727,auswählen::V,відібрати,válljet
6728,auswählen::V,відібрати,valjiđ
6729,auswählen::V,відібрати,vaalšed
6730,auswählen::V,відібрати,va´lljeed
6731,auswählen::V,відібрати,воалшэ
6732,bewahren::V,зберегти,vaarjelidh
6733,bewahren::V,зберегти,bisodit
6734,bewahren::V,зберегти,várjjalit
6735,bewahren::V,зберегти,seailluhit
6736,bewahren::V,зберегти,varjâliđ
6737,bewahren::V,зберегти,varjjled
6738,bewahren::V,зберегти,ӣшшьтэ
6739,bewahren::V,зберегти,во̄а̄ррьдэ
6740,behindern::V,перешкоджати,hööptdeh
6741,behindern::V,перешкоджати,hieredit
6742,behindern::V,перешкоджати,muhttet
6743,behindern::V,перешкоджати,eastadit
6744,behindern::V,перешкоджати,estiđ
6745,behindern::V,перешкоджати,coggâđ
6746,behindern::V,перешкоджати,hettiđ
6747,behindern::V,перешкоджати,cõggâd
6748,behindern::V,перешкоджати,е̄кхэллэ
6749,verderben::V,зіпсувати,biejstedh
6750,verderben::V,зіпсувати,spedjat
6751,verderben::V,зіпсувати,billistit
6752,verderben::V,зіпсувати,pillediđ
6753,verderben::V,зіпсувати,tårmmad
6754,verderben::V,зіпсувати,pe´llsted
6755,verderben::V,зіпсувати,тоаррмэ
6756,verderben::V,зіпсувати,ма̄ййкэ
6757,beschädigen::V,зашкодити,fæjloedidh
6758,beschädigen::V,зашкодити,vahágahttet
6759,beschädigen::V,зашкодити,bilidit
6760,beschädigen::V,зашкодити,vahâgittiđ
6761,beschädigen::V,зашкодити,pä´rtteed
6762,beschädigen::V,зашкодити,муррьтэ
6763,zerbrechen::V,розбити,tsööpkedh
6764,zerbrechen::V,розбити,doadjet
6765,zerbrechen::V,розбити,cuvket
6766,zerbrechen::V,розбити,cuov'kkiđ
6767,zerbrechen::V,розбити,muårrâd
6768,zerbrechen::V,розбити,cu´vǩǩeed
6769,zerbrechen::V,розбити,муррьтэ
6770,zerreißen::V,розірвати,gejhkielidh
6771,zerreißen::V,розірвати,gajkudit
6772,zerreißen::V,розірвати,gaikkodit
6773,zerreißen::V,розірвати,ráisket
6774,zerreißen::V,розірвати,kiškođ
6775,zerreißen::V,розірвати,ra´šǩǩeed
6776,zerreißen::V,розірвати,пуатткэ
6777,zerstören::V,зруйнувати,eerjedh
6778,zerstören::V,зруйнувати,biejsstet
6779,zerstören::V,зруйнувати,håhkkidit
6780,zerstören::V,зруйнувати,heavahit
6781,zerstören::V,зруйнувати,duš'šadit
6782,zerstören::V,зруйнувати,bilidit
6783,zerstören::V,зруйнувати,hevâttiđ
6784,zerstören::V,зруйнувати,hiâvted
6785,zerstören::V,зруйнувати,ёҏтэ
6786,verbrennen::V,спалити,båeltedh
6787,verbrennen::V,спалити,boalldet
6788,verbrennen::V,спалити,boaldit
6789,verbrennen::V,спалити,puál'diđ
6790,verbrennen::V,спалити,puä´ldded
6791,verbrennen::V,спалити,пуэлльтэ
6792,geben::V,дати,vedtedh
6793,geben::V,дати,vaddet
6794,geben::V,дати,addit
6795,geben::V,дати,addliđ
6796,geben::V,дати,ä´n
6797,geben::V,дати,аннҍтэ
6798,reichen::V,передати,geelkedh
6799,reichen::V,передати,lagádit
6800,reichen::V,передати,geiget
6801,reichen::V,передати,keigiđ
6802,reichen::V,передати,vuõiggâ´stted
6803,reichen::V,передати,аннҍтэ
6804,schenken::V,дарувати,vedtedh
6805,schenken::V,дарувати,vaddet
6806,schenken::V,дарувати,skeaŋkut
6807,schenken::V,дарувати,skeŋket
6808,schenken::V,дарувати,skeŋkkiđ
6809,schenken::V,дарувати,sǩiâŋkkâd
6810,schenken::V,дарувати,ла̄ххе
6811,versprechen::V,обіцяти,luhpiedidh
6812,versprechen::V,обіцяти,jáhttet
6813,versprechen::V,обіцяти,lohpidit
6814,versprechen::V,обіцяти,lopediđ
6815,versprechen::V,обіцяти,lå´ppeed
6816,versprechen::V,обіцяти,о̄а̄шштҍе
6817,wünschen::V,бажати,lahkoehtidh
6818,wünschen::V,бажати,sávvat
6819,wünschen::V,бажати,sávadit
6820,wünschen::V,бажати,doaivvuhit
6821,wünschen::V,бажати,tuá'ivuttiđ
6822,wünschen::V,бажати,tuâivvad
6823,wünschen::V,бажати,туввэ
6824,loben::V,хвалити,girmedh
6825,loben::V,хвалити,májnnot
6826,loben::V,хвалити,rámmpot
6827,loben::V,хвалити,máidnut
6828,loben::V,хвалити,rámidit
6829,loben::V,хвалити,rammuđ
6830,loben::V,хвалити,rämidiđ
6831,loben::V,хвалити,ââ´leed
6832,loben::V,хвалити,ǩei´tted
6833,loben::V,хвалити,кыйта
6834,küssen::V,цілувати,tjånnahtidh
6835,küssen::V,цілувати,tjuvliestidh
6836,küssen::V,цілувати,tjullit
6837,küssen::V,цілувати,tjulestit
6838,küssen::V,цілувати,cum'mát
6839,küssen::V,цілувати,cummistit
6840,küssen::V,цілувати,cummâliđ
6841,küssen::V,цілувати,cu´mmsted
6842,küssen::V,цілувати,cu´mmstõõllâd
6843,küssen::V,цілувати,нӣссэ
6844,wiegen::V,качати,sjammadidh
6845,wiegen::V,качати,vuohttot
6846,wiegen::V,качати,vuohtudit
6847,wiegen::V,качати,vuohttut
6848,wiegen::V,качати,vuát'tuđ
6849,wiegen::V,качати,nuäkkad
6850,wiegen::V,качати,suâibted
6851,wiegen::V,качати,нуагкэ
6852,zudecken::V,накрити,gaptjedh
6853,zudecken::V,накрити,loavddet
6854,zudecken::V,накрити,gokčat
6855,zudecken::V,накрити,luáv'diđ
6856,zudecken::V,накрити,kä´tted
6857,zudecken::V,накрити,ка̄ххьтэ
6858,wecken::V,розбудити,gåaskodh
6859,wecken::V,розбудити,båktet
6860,wecken::V,розбудити,boktit
6861,wecken::V,розбудити,rávkat
6862,wecken::V,розбудити,cuvnâđ
6863,wecken::V,розбудити,counnâd
6864,wecken::V,розбудити,цо̄ввнэ
6865,zeigen::V,показати,vuesiehtidh
6866,zeigen::V,показати,vuosedit
6867,zeigen::V,показати,giejgget
6868,zeigen::V,показати,čájehit
6869,zeigen::V,показати,čäittiđ
6870,zeigen::V,показати,čujottiđ
6871,zeigen::V,показати,čuäi´ted
6872,zeigen::V,показати,вӯзьхе
6873,führen::V,вести,steeredh
6874,führen::V,вести,doalvvot
6875,führen::V,вести,láidet
6876,führen::V,вести,jođettiđ
6877,führen::V,вести,jåå´đted
6878,führen::V,вести,выгкэ
6879,lehren::V,вчити,ööhpehtidh
6880,lehren::V,вчити,åhpadit
6881,lehren::V,вчити,oahpahit
6882,lehren::V,вчити,máttááttiđ
6883,lehren::V,вчити,mätt'ted
6884,lehren::V,вчити,vuä´ppsted
6885,lehren::V,вчити,ма̄тҍха
6886,unterrichten::V,викладати,ööhpehtidh
6887,unterrichten::V,викладати,lågådit
6888,unterrichten::V,викладати,åhpadit
6889,unterrichten::V,викладати,oahpahit
6890,unterrichten::V,викладати,škovliđ
6891,unterrichten::V,викладати,máttááttiđ
6892,unterrichten::V,викладати,mätt'ted
6893,unterrichten::V,викладати,vuä´ppsted
6894,unterrichten::V,викладати,ма̄тҍха
6895,aufziehen::V,виховати,eeledh
6896,aufziehen::V,виховати,bajedit
6897,aufziehen::V,виховати,biebmat
6898,aufziehen::V,виховати,pajaskeessiđ
6899,aufziehen::V,виховати,šoddâdiđ
6900,aufziehen::V,виховати,šõddeed
6901,aufziehen::V,виховати,peâm'mad
6902,aufziehen::V,виховати,вуэпьсе
6903,leiten::V,керувати,lijrehtidh
6904,leiten::V,керувати,lájddit
6905,leiten::V,керувати,oatsodit
6906,leiten::V,керувати,jođihit
6907,leiten::V,керувати,stivriđ
6908,leiten::V,керувати,hovdiđ
6909,leiten::V,керувати,jåå´đted
6910,leiten::V,керувати,выгкэ
6911,leiten::V,керувати,вӯййкье
6912,antreiben::V,підганяти,eadtjoestidh
6913,antreiben::V,підганяти,hasodit
6914,antreiben::V,підганяти,hállsjedit
6915,antreiben::V,підганяти,gevret
6916,antreiben::V,підганяти,rássat
6917,antreiben::V,підганяти,kušottiđ
6918,antreiben::V,підганяти,huá'puttiđ
6919,antreiben::V,підганяти,rääskted
6920,antreiben::V,підганяти,hõškkled
6921,antreiben::V,підганяти,ёадҌхе
6922,lassen::V,змусити,baajedh
6923,lassen::V,змусити,-ahttet
6924,lassen::V,змусити,diktit
6925,lassen::V,змусити,-ttiđ
6926,lassen::V,змусити,ä´n
6927,lassen::V,змусити,па̄ххкэ
6928,einladen::V,запросити,bööredh
6929,einladen::V,запросити,bivddit
6930,einladen::V,запросити,gåhttjot
6931,einladen::V,запросити,bovdet
6932,einladen::V,запросити,koččođ
6933,einladen::V,запросити,kåččad
6934,einladen::V,запросити,коаххче
6935,vereinigen::V,об’єднати,iktedidh
6936,vereinigen::V,об’єднати,aktidit
6937,vereinigen::V,об’єднати,ovttastahttit
6938,vereinigen::V,об’єднати,o'vtâstittiđ
6939,vereinigen::V,об’єднати,õhtteed
6940,vereinigen::V,об’єднати,э̄хтхэ
6941,besuchen::V,завітати,åahpodh
6942,besuchen::V,завітати,goevlelidh
6943,besuchen::V,завітати,guossit
6944,besuchen::V,завітати,gal'let
6945,besuchen::V,завітати,fitnat
6946,besuchen::V,завітати,kolliđ
6947,besuchen::V,завітати,kõ´ll'jed
6948,besuchen::V,завітати,по̄дтлэ
6949,besuchen::V,завітати,во̄тэдтэ
6950,besuchen::V,завітати,во̄а̄ррдэ
6951,besuchen::V,відвідати,åahpodh
6952,besuchen::V,відвідати,goevlelidh
6953,besuchen::V,відвідати,guossit
6954,besuchen::V,відвідати,gal'let
6955,besuchen::V,відвідати,fitnat
6956,besuchen::V,відвідати,kolliđ
6957,besuchen::V,відвідати,kõ´ll'jed
6958,besuchen::V,відвідати,по̄дтлэ
6959,besuchen::V,відвідати,во̄тэдтэ
6960,besuchen::V,відвідати,во̄а̄ррдэ
6961,treffen::V,зустріти,dieviedidh
6962,treffen::V,зустріти,iejvvit
6963,treffen::V,зустріти,deaivat
6964,treffen::V,зустріти,staaviđ
6965,treffen::V,зустріти,teividiđ
6966,treffen::V,зустріти,o´ddjõõttâd
6967,treffen::V,зустріти,вуэсстлэ
6968,sich versammeln::V,зібратися,gaavnedidh
6969,sich versammeln::V,зібратися,tjoaggut
6970,sich versammeln::V,зібратися,čoahkkanit
6971,sich versammeln::V,зібратися,čokkâniđ
6972,sich versammeln::V,зібратися,nurâdâttâđ
6973,sich versammeln::V,зібратися,noorõõttâd
6974,sich versammeln::V,зібратися,вӯллклэ
6975,spielen::V,грати,rïdtjedh
6976,spielen::V,грати,lustedalledh
6977,spielen::V,грати,ståhkat
6978,spielen::V,грати,stuvssit
6979,spielen::V,грати,speallat
6980,spielen::V,грати,le'ihâšiđ
6981,spielen::V,грати,siõrrâd
6982,spielen::V,грати,speâllad
6983,spielen::V,грати,сӣррэ
6984,singen::V,співати,laavlodh
6985,singen::V,співати,lávllot
6986,singen::V,співати,lávlut
6987,singen::V,співати,lávluđ
6988,singen::V,співати,läullad
6989,singen::V,співати,ла̄ввлэ
6990,tanzen::V,танцювати,daanhtsodh
6991,tanzen::V,танцювати,dánssat
6992,tanzen::V,танцювати,gærssulit
6993,tanzen::V,танцювати,dánset
6994,tanzen::V,танцювати,tánssáđ
6995,tanzen::V,танцювати,ta´nssjed
6996,tanzen::V,танцювати,pleäs'sjed
6997,tanzen::V,танцювати,нюччке
6998,tanzen::V,танцювати,пляссъе
6999,sich trennen::V,розлучитися,jååkedidh
7000,sich trennen::V,розлучитися,sirrat
7001,sich trennen::V,розлучитися,sirádit
7002,sich trennen::V,розлучитися,earránit
7003,sich trennen::V,розлучитися,ratkuđ
7004,sich trennen::V,розлучитися,rätkkjed
7005,sich trennen::V,розлучитися,кӯдтъе
7006,verlassen::V,покинути,laehpedh
7007,verlassen::V,покинути,guodet
7008,verlassen::V,покинути,guođđit
7009,verlassen::V,покинути,hilgođ
7010,verlassen::V,покинути,kyeđđiđ
