,Concept_ID,tr,lv
2272,fahren::V,gitmek,мунны
2273,fahren::V,gitmek,braukt
2274,fliegen::V,uçmak,лэбны
2275,fliegen::V,uçmak,lidot
2276,fliegen::V,uçmak,laisties
2277,gehen::V,gitmek,мyнны
2278,gehen::V,gitmek,iet
2279,weggehen::V,gitmek,мунавны
2280,weggehen::V,gitmek,aiziet
2281,abfahren::V,kalkmak,мӧдӧдчыны
2282,abfahren::V,kalkmak,atiet
2283,abfahren::V,kalkmak,aizbraukt
2284,anhalten::V,durmak,джӧмдыны
2285,anhalten::V,durmak,apstāties
2286,hineingehen::V,içeri girmek,пырны
2287,hineingehen::V,içeri girmek,ieiet
2288,eintreten::V,girmek,пырны
2289,eintreten::V,girmek,ienākt
2290,kommen::V,gelmek,воны
2291,kommen::V,gelmek,локны
2292,kommen::V,gelmek,nākt
2293,ankommen::V,varmak,воны
2294,ankommen::V,varmak,локны
2295,ankommen::V,varmak,nonākt
2296,ankommen::V,varmak,ierasties
2297,zurückkommen::V,dönmek,косны
2298,zurückkommen::V,dönmek,бергӧдчыны
2299,zurückkommen::V,dönmek,atgriezties
2300,bleiben::V,kalmak,кольны
2301,bleiben::V,kalmak,palikt
2302,warten::V,beklemek,виччысьны
2303,warten::V,beklemek,gaidīt
2304,erwarten::V,beklemek,виччысьны
2305,erwarten::V,beklemek,sagaidīt
2306,suchen::V,aramak,корсьны
2307,suchen::V,aramak,meklēt
2308,finden::V,bulmak,казявны
2309,finden::V,bulmak,rast
2310,finden::V,bulmak,atrast
2311,versuchen::V,denemek,заводитчывны
2312,versuchen::V,denemek,mēģināt
2313,vorbereiten::V,hazırlamak,дасьтыны
2314,vorbereiten::V,hazırlamak,gatavot
2315,vorbereiten::V,hazırlamak,sagatavot
2316,lieben::V,sevmek,радейтны
2317,lieben::V,sevmek,mīlēt
2318,mögen::V,beğenmek,радейтны
2319,mögen::V,beğenmek,gribēties
2320,lachen::V,gülmek,серавны
2321,lachen::V,gülmek,серавлыны
2322,lachen::V,gülmek,smiet
2323,lachen::V,gülmek,smieties
2324,rühren::V,dokunmak,нормӧдны
2325,rühren::V,dokunmak,aizgrābt
2326,rühren::V,duygulandırmak,нормӧдны
2327,rühren::V,duygulandırmak,aizgrābt
2328,weinen::V,ağlamak,бӧрдны
2329,weinen::V,ağlamak,raudāt
2330,schimpfen::V,küfretmek,видчыны
2331,schimpfen::V,küfretmek,rāties
2332,schimpfen::V,küfretmek,lamāties
2333,sich ärgern::V,kızmak,скӧравны
2334,sich ärgern::V,kızmak,īgt
2335,sich ärgern::V,kızmak,pukoties
2336,sich ärgern::V,kızmak,dusmoties
2337,sich fürchten::V,korkmak,повны
2338,sich fürchten::V,korkmak,bīties
2339,sich fürchten::V,korkmak,baidīties
2340,fürchten::V,korkmak,повны
2341,fürchten::V,korkmak,baidīties no
2342,fliehen::V,kaçmak,пышйыны
2343,fliehen::V,kaçmak,bēgt
2344,flüchten::V,kaçmak,пышйыны
2345,flüchten::V,kaçmak,aizbēgt
2346,sehen::V,görmek,аддзыны
2347,sehen::V,görmek,redzēt
2348,anschauen::V,seyretmek,видзӧдны
2349,anschauen::V,seyretmek,paraudzīties
2350,ansehen::V,bakmak,видзӧдны
2351,ansehen::V,bakmak,aplūkot
2352,hören::V,duymak,кывны
2353,hören::V,duymak,dzirdēt
2354,hören::V,işitmek,кывны
2355,hören::V,işitmek,dzirdēt
2356,zuhören::V,dinlemek,кывзыны
2357,zuhören::V,dinlemek,klausīties
2358,probieren::V,denemek,видлыны
2359,probieren::V,denemek,nogaršot
2360,probieren::V,tadına bakmak,видлыны
2361,probieren::V,tadına bakmak,nogaršot
2362,riechen::V,kokusunu almak,чушкыны
2363,riechen::V,kokusunu almak,ost
2364,riechen::V,kokusunu almak,ostīt
2365,fühlen::V,duymak,вежӧртны
2366,fühlen::V,duymak,гӧгӧрвоны
2367,fühlen::V,duymak,just
2368,fühlen::V,duymak,izjust
2369,fühlen::V,hissetmek,вежӧртны
2370,fühlen::V,hissetmek,гӧгӧрвоны
2371,fühlen::V,hissetmek,just
2372,fühlen::V,hissetmek,izjust
2373,scheinen::V,görünmek,кажитчыны
2374,scheinen::V,görünmek,šķist
2375,scheinen::V,görünmek,likties
2376,zu sehen sein::V,görünmek,тыдавны
2377,zu sehen sein::V,görünmek,parādīties
2378,vernehmen::V,haber almak,кывны
2379,vernehmen::V,haber almak,saklausīt
2380,frieren::V,üşümek,кынмыны
2381,frieren::V,üşümek,salt
2382,tun::V,etmek,керны
2383,tun::V,etmek,darīt
2384,tun::V,yapmak,керны
2385,tun::V,yapmak,darīt
2386,können::V,bilmek,кужны
2387,können::V,bilmek,prast
2388,wollen::V,istemek,кӧсйыны
2389,wollen::V,istemek,gribēt
2390,anfangen::V,başlamak,заводитны
2391,anfangen::V,başlamak,пондыны
2392,anfangen::V,başlamak,sākt
2393,anfangen::V,başlamak,iesākt
2394,beenden::V,bitirmek,помавны
2395,beenden::V,bitirmek,beigt
2396,beenden::V,bitirmek,pabeigt
2397,aufhören::V,bitmek,дугӧдны
2398,aufhören::V,bitmek,pārtraukt
2399,gelingen::V,başarmak,артмыны
2400,gelingen::V,başarmak,izdoties
2401,geraten::V,düşmek,сюрны
2402,geraten::V,düşmek,веськавны
2403,geraten::V,düşmek,veikties
2404,öffnen::V,açmak,восьтыны
2405,öffnen::V,açmak,atvērt
2406,öffnen::V,açmak,attaisīt
2407,schließen::V,kapamak,пӧдлавны
2408,schließen::V,kapamak,slēgt
2409,schließen::V,kapamak,aizvērt
2410,schließen::V,kapamak,aiztaisīt
2411,stellen::V,koymak,сувтӧдны
2412,stellen::V,koymak,likt
2413,stellen::V,koymak,nolikt
2414,setzen::V,koymak,пуксьӧдны
2415,setzen::V,koymak,sēdināt
2416,setzen::V,oturtmak,пуксьӧдны
2417,setzen::V,oturtmak,sēdināt
2418,legen::V,koymak,пуктыны
2419,legen::V,koymak,likt
2420,legen::V,yatırmak,пуктыны
2421,legen::V,yatırmak,likt
2422,berühren::V,dokunmak,вӧрзьӧдны
2423,berühren::V,dokunmak,инмӧдчывны
2424,berühren::V,dokunmak,skart
2425,berühren::V,dokunmak,aizskart
2426,verbinden::V,bağlamak,йитны
2427,verbinden::V,bağlamak,saistīt
2428,verbinden::V,bağlamak,savienot
2429,verbinden::V,birleştirmek,йитны
2430,verbinden::V,birleştirmek,saistīt
2431,verbinden::V,birleştirmek,savienot
2432,bedecken::V,örtmek,вевттьыны
2433,bedecken::V,örtmek,apsegt
2434,bedecken::V,örtmek,pārsegt
2435,bedecken::V,kaplamak,вевттьыны
2436,bedecken::V,kaplamak,apsegt
2437,bedecken::V,kaplamak,pārsegt
2438,aufhängen::V,asmak,ӧшӧдны
2439,aufhängen::V,asmak,джагӧдны
2440,aufhängen::V,asmak,uzkārt
2441,anzünden::V,yakmak,ӧзтыны
2442,anzünden::V,yakmak,aizdegt
2443,anzünden::V,yakmak,aizdedzināt
2444,anzünden::V,ateşlemek,ӧзтыны
2445,anzünden::V,ateşlemek,aizdegt
2446,anzünden::V,ateşlemek,aizdedzināt
2447,aufheben::V,kaldırmak,чеччӧдны
2448,aufheben::V,kaldırmak,сувтӧдны
2449,aufheben::V,kaldırmak,pacelt
2450,zurücklassen::V,geride bırakmak,кольны
2451,zurücklassen::V,geride bırakmak,atstāt
2452,verlieren::V,yitirmek,воштыны
2453,verlieren::V,yitirmek,zaudēt
2454,verlieren::V,yitirmek,pazaudēt
2455,verlieren::V,kaybetmek,воштыны
2456,verlieren::V,kaybetmek,zaudēt
2457,verlieren::V,kaybetmek,pazaudēt
2458,fallen lassen::V,düşürmek,уськӧдны
2459,fallen lassen::V,düşürmek,nomest
2460,machen::V,yapmak,вӧчны
2461,machen::V,yapmak,лӧсьӧдны
2462,machen::V,yapmak,darīt
2463,herstellen::V,yapmak,лӧсьӧдны
2464,herstellen::V,yapmak,ražot
2465,herstellen::V,yapmak,izgatavot
2466,herstellen::V,imal etmek,лӧсьӧдны
2467,herstellen::V,imal etmek,ražot
2468,herstellen::V,imal etmek,izgatavot
2469,bauen::V,kurmak,лэптыны
2470,bauen::V,kurmak,celt
2471,bauen::V,kurmak,būvēt
2472,bauen::V,inşa etmek,лэптыны
2473,bauen::V,inşa etmek,celt
2474,bauen::V,inşa etmek,būvēt
2475,reparieren::V,onarmak,дзоньтавны
2476,reparieren::V,onarmak,labot
2477,reparieren::V,onarmak,remontēt
2478,reparieren::V,tamir etmek,дзоньтавны
2479,reparieren::V,tamir etmek,labot
2480,reparieren::V,tamir etmek,remontēt
2481,verbessern::V,düzeltmek,бурмӧдны
2482,verbessern::V,düzeltmek,labot
2483,verbessern::V,düzeltmek,izlabot
2484,ändern::V,değiştirmek,вежны
2485,ändern::V,değiştirmek,mainīt
2486,graben::V,kazmak,кодйыны
2487,graben::V,kazmak,rakt
2488,beugen::V,eğmek,куснявны
2489,beugen::V,eğmek,liekt
2490,biegen::V,bükmek,куснявны
2491,biegen::V,bükmek,liekt
2492,drehen::V,çevirmek,бергӧдлыны
2493,drehen::V,çevirmek,griezt
2494,drehen::V,döndürmek,бергӧдлыны
2495,drehen::V,döndürmek,griezt
2496,wenden::V,çevirmek,бергӧдны
2497,wenden::V,çevirmek,apgriezt
2498,umdrehen::V,çevirmek,бергӧдны
2499,umdrehen::V,çevirmek,apgriezt
2500,heben::V,kaldırmak,лэптыны
2501,heben::V,kaldırmak,celt
2502,heben::V,kaldırmak,cilāt
2503,heben::V,kaldırmak,pacelt
2504,hochheben::V,yukarı kaldırmak,кыпӧдны
2505,hochheben::V,yukarı kaldırmak,pacelt
2506,ergreifen::V,tutmak,кутны
2507,ergreifen::V,tutmak,paķert
2508,ergreifen::V,tutmak,satvert
2509,ergreifen::V,yakalamak,кутны
2510,ergreifen::V,yakalamak,paķert
2511,ergreifen::V,yakalamak,satvert
2512,halten::V,tutmak,кутны
2513,halten::V,tutmak,turēt
2514,halten::V,tutmak,saturēt
2515,drücken::V,sıkmak,личкыны
2516,drücken::V,sıkmak,топӧдны
2517,drücken::V,sıkmak,spiest
2518,schieben::V,itmek,ӧтдортны
2519,schieben::V,itmek,йӧткыштны
2520,schieben::V,itmek,stumt
2521,schieben::V,sürmek,ӧтдортны
2522,schieben::V,sürmek,йӧткыштны
2523,schieben::V,sürmek,stumt
2524,kratzen::V,kaşımak,гуджӧдны
2525,kratzen::V,kaşımak,kasīt
2526,kratzen::V,kaşımak,skrāpēt
2527,lecken::V,yalamak,нювны
2528,lecken::V,yalamak,lakt
2529,lecken::V,yalamak,laizīt
2530,beißen::V,ısırmak,курччыны
2531,beißen::V,ısırmak,kost
2532,abreißen::V,koparmak,орӧдны
2533,abreißen::V,koparmak,atraut
2534,abreißen::V,koparmak,atplēst
2535,abschneiden::V,keserek ayırmak,вундавны
2536,abschneiden::V,keserek ayırmak,nogriezt
2537,binden::V,bağlamak,гӧрддзавны
2538,binden::V,bağlamak,кӧртавны
2539,binden::V,bağlamak,siet
2540,binden::V,bağlamak,aptīt
2541,stecken::V,sokmak,сюйны
2542,stecken::V,sokmak,bāzt
2543,stecken::V,sokmak,spraust
2544,brechen::V,kırmak,чегны
2545,brechen::V,kırmak,lauzt
2546,brechen::V,kırmak,lauzīt
2547,klopfen::V,çalmak,камгыны
2548,klopfen::V,çalmak,klauvēt
2549,hauen::V,vurmak,нӧйнты
2550,hauen::V,vurmak,кучкыны
2551,hauen::V,vurmak,cirst
2552,hauen::V,vurmak,dauzīt
2553,kleben::V,yapıştırmak,лемавны
2554,kleben::V,yapıştırmak,ляскавны
2555,kleben::V,yapıştırmak,līmēt
2556,kleben::V,yapıştırmak,lipināt
2557,reiben::V,ovmak,тільны
2558,reiben::V,ovmak,зыравны
2559,reiben::V,ovmak,rīvēt
2560,reiben::V,ovmak,berzēt
2561,reiben::V,sürtmek,тільны
2562,reiben::V,sürtmek,зыравны
2563,reiben::V,sürtmek,rīvēt
2564,reiben::V,sürtmek,berzēt
2565,streichen::V,sürmek,мавтны
2566,streichen::V,sürmek,ziest
2567,streichen::V,sürmek,triept
2568,schleifen::V,bilemek,кеслыны
2569,schleifen::V,bilemek,trīt
2570,schleifen::V,bilemek,asināt
2571,schneiden::V,kesmek,шырны
2572,schneiden::V,kesmek,griezt
2573,schneiden::V,kesmek,sagriezt
2574,rütteln::V,sallamak,легӧдны
2575,rütteln::V,sallamak,катлӧдлыны
2576,rütteln::V,sallamak,kratīt
2577,rütteln::V,sallamak,purināt
2578,schütteln::V,sarsmak,тракӧдны
2579,schütteln::V,sarsmak,kratīt
2580,schütteln::V,çalkamak,тракӧдны
2581,schütteln::V,çalkamak,kratīt
2582,schwenken::V,sallamak,ӧвтны
2583,schwenken::V,sallamak,шенасьны
2584,schwenken::V,sallamak,vēzēt
2585,schwenken::V,sallamak,vēcināt
2586,schütten::V,dökmek,кисьтны
2587,schütten::V,dökmek,bērt
2588,schütten::V,akıtmak,кисьтны
2589,schütten::V,akıtmak,bērt
2590,füllen::V,doldurmak,тыртны
2591,füllen::V,doldurmak,pildīt
2592,füllen::V,doldurmak,piepildīt
2593,einwickeln::V,sarmak,тубыртны
2594,einwickeln::V,sarmak,ietīt
2595,tragen::V,taşımak,нуны
2596,tragen::V,taşımak,nest
2597,schleppen::V,sürüklemek,кыскавны
2598,schleppen::V,sürüklemek,stiept
2599,schleppen::V,sürüklemek,staipīt
2600,ziehen::V,çekmek,кыскыны
2601,ziehen::V,çekmek,vilkt
2602,aufbewahren::V,saklamak,видзны
2603,aufbewahren::V,saklamak,glabāt
2604,aufbewahren::V,saklamak,uzglabāt
2605,werfen::V,atmak,чӧвтны
2606,werfen::V,atmak,шыбитны
2607,werfen::V,atmak,mest
2608,werfen::V,atmak,sviest
2609,fangen::V,tutmak,кутны
2610,fangen::V,tutmak,ķert
2611,fangen::V,tutmak,uzķert
2612,fangen::V,yakalamak,кутны
2613,fangen::V,yakalamak,ķert
2614,fangen::V,yakalamak,uzķert
2615,packen::V,tutmak,босьтны
2616,packen::V,tutmak,paķert
2617,packen::V,tutmak,satvert
2618,packen::V,yakalamak,босьтны
2619,packen::V,yakalamak,paķert
2620,packen::V,yakalamak,satvert
2621,verstecken::V,saklamak,дзебны
2622,verstecken::V,saklamak,slēpt
2623,verstecken::V,saklamak,noglabāt
2624,teilen::V,bölmek,юкны
2625,teilen::V,bölmek,dalīt
2626,teilen::V,ayırmak,юкны
2627,teilen::V,ayırmak,dalīt
2628,schicken::V,yollamak,ыстыны
2629,schicken::V,yollamak,sūtīt
2630,schicken::V,yollamak,atsūtīt
2631,schicken::V,göndermek,ыстыны
2632,schicken::V,göndermek,sūtīt
2633,schicken::V,göndermek,atsūtīt
2634,bringen::V,getirmek,вайны
2635,bringen::V,getirmek,atvest
2636,hinzufügen::V,katmak,содтыны
2637,hinzufügen::V,katmak,pievienot
2638,hinzufügen::V,eklemek,содтыны
2639,hinzufügen::V,eklemek,pievienot
2640,bekommen::V,almak,босьтны
2641,bekommen::V,almak,dabūt
2642,bekommen::V,eline geçmek,босьтны
2643,bekommen::V,eline geçmek,dabūt
2644,erhalten::V,almak,босьтны
2645,erhalten::V,almak,saņemt
2646,nehmen::V,almak,босьтны
2647,nehmen::V,almak,ņemt
2648,nehmen::V,almak,paņemt
2649,wählen::V,seçmek,бӧрйыны
2650,wählen::V,seçmek,ievēlēt
2651,auswählen::V,seçmek,бӧрйыны
2652,auswählen::V,seçmek,izvēlēt
2653,auswählen::V,ayırmak,бӧрйыны
2654,auswählen::V,ayırmak,izvēlēt
2655,bewahren::V,korumak,видзны
2656,bewahren::V,korumak,saglabāt
2657,behindern::V,engellemek,конйӧдлыны
2658,behindern::V,engellemek,джӧмдӧдны
2659,behindern::V,engellemek,kavēt
2660,behindern::V,engellemek,aizkavēt
2661,verderben::V,bozmak,тшыкӧдны
2662,verderben::V,bozmak,sabojāt
2663,beschädigen::V,zedelemek,тшыкӧдны
2664,beschädigen::V,zedelemek,bojāt
2665,beschädigen::V,zedelemek,maitāt
2666,beschädigen::V,ziyan vermek,тшыкӧдны
2667,beschädigen::V,ziyan vermek,bojāt
2668,beschädigen::V,ziyan vermek,maitāt
2669,zerbrechen::V,kırmak,жуглыны
2670,zerbrechen::V,kırmak,salauzt
2671,zerbrechen::V,kırmak,sadauzīt
2672,zerreißen::V,yırtmak,орӧдны
2673,zerreißen::V,yırtmak,pārraut
2674,zerstören::V,yıkmak,жугӧдны
2675,zerstören::V,yıkmak,кисьтны
2676,zerstören::V,yıkmak,косявны
2677,zerstören::V,yıkmak,graut
2678,zerstören::V,yıkmak,sagraut
2679,zerstören::V,tahrip etmek,жугӧдны
2680,zerstören::V,tahrip etmek,кисьтны
2681,zerstören::V,tahrip etmek,косявны
2682,zerstören::V,tahrip etmek,graut
2683,zerstören::V,tahrip etmek,sagraut
2684,verbrennen::V,yakmak,сотны
2685,verbrennen::V,yakmak,сотчыны
2686,verbrennen::V,yakmak,dedzināt
2687,verbrennen::V,yakmak,sadedzināt
2688,geben::V,vermek,сетны
2689,geben::V,vermek,dot
2690,geben::V,vermek,padot
2691,reichen::V,uzatmak,сетны
2692,reichen::V,uzatmak,padot
2693,reichen::V,uzatmak,sniegt
2694,schenken::V,hediye etmek,козьнавны
2695,schenken::V,hediye etmek,dāvāt
2696,schenken::V,hediye etmek,dāvināt
2697,versprechen::V,vaat etmek,кыв сетны
2698,versprechen::V,vaat etmek,solīt
2699,versprechen::V,vaat etmek,apsolīt
2700,wünschen::V,kutlamak,кӧсйыны
2701,wünschen::V,kutlamak,vēlēt
2702,wünschen::V,kutlamak,novēlēt
2703,loben::V,övmek,ошкыны
2704,loben::V,övmek,lielīt
2705,küssen::V,öpmek,окавны
2706,küssen::V,öpmek,bučot
2707,küssen::V,öpmek,skūpstīt
2708,wiegen::V,sallamak,гудрӧдлыны
2709,wiegen::V,sallamak,šūpot
2710,zudecken::V,örtmek,веввттьыны
2711,zudecken::V,örtmek,apklāt
2712,zudecken::V,örtmek,aizsegt
2713,wecken::V,uyandırmak,садьмӧдны
2714,wecken::V,uyandırmak,чуксавны
2715,wecken::V,uyandırmak,modināt
2716,zeigen::V,göstermek,петкӧдлыны
2717,zeigen::V,göstermek,rādīt
2718,führen::V,gezdirmek,нуӧдны
2719,führen::V,gezdirmek,vadīt
2720,führen::V,yol göstermek,нуӧдны
2721,führen::V,yol göstermek,vadīt
2722,lehren::V,okutmak,велӧдны
2723,lehren::V,okutmak,mācīt
2724,lehren::V,okutmak,iemācīt
2725,lehren::V,öğretmek,велӧдны
2726,lehren::V,öğretmek,mācīt
2727,lehren::V,öğretmek,iemācīt
2728,unterrichten::V,öğretmek,велӧдны
2729,unterrichten::V,öğretmek,apmācīt
2730,aufziehen::V,yetiştirmek,быдтыны
2731,aufziehen::V,yetiştirmek,uzaudzināt
2732,leiten::V,yönetmek,веськӧдлыны
2733,leiten::V,yönetmek,vadīt
2734,leiten::V,yönetmek,pārzināt
2735,leiten::V,idare etmek,веськӧдлыны
2736,leiten::V,idare etmek,vadīt
2737,leiten::V,idare etmek,pārzināt
2738,antreiben::V,teşvik etmek,тэрмӧдны
2739,antreiben::V,teşvik etmek,urdīt
2740,antreiben::V,teşvik etmek,mudināt
2741,lassen::V,-tırmak,тшӧктыны
2742,lassen::V,-tırmak,ļaut
2743,einladen::V,davet etmek,корны
2744,einladen::V,davet etmek,ielūgt
2745,einladen::V,davet etmek,aicināt
2746,vereinigen::V,birleştirmek,ӧтувтны
2747,vereinigen::V,birleştirmek,котыртны
2748,vereinigen::V,birleştirmek,vienot
2749,vereinigen::V,birleştirmek,apvienot
2750,besuchen::V,uğramak,волыны
2751,besuchen::V,uğramak,ветлыны
2752,besuchen::V,uğramak,apciemot
2753,besuchen::V,ziyaret etmek,волыны
2754,besuchen::V,ziyaret etmek,ветлыны
2755,besuchen::V,ziyaret etmek,apciemot
2756,besuchen::V,görmeye gitmek,волыны
2757,besuchen::V,görmeye gitmek,ветлыны
2758,besuchen::V,görmeye gitmek,apciemot
2759,treffen::V,rastlamak,вочаӧдны
2760,treffen::V,rastlamak,паныдавны
2761,treffen::V,rastlamak,satikt
2762,treffen::V,rastlamak,sastapt
2763,treffen::V,isabet etmek,вочаӧдны
2764,treffen::V,isabet etmek,паныдавны
2765,treffen::V,isabet etmek,satikt
2766,treffen::V,isabet etmek,sastapt
2767,sich versammeln::V,toplanmak,лӧсьӧдчыны
2768,sich versammeln::V,toplanmak,salasīties
2769,sich versammeln::V,toplanmak,sapulcēties
2770,spielen::V,oynamak,ворсны
2771,spielen::V,oynamak,spēlēt
2772,spielen::V,oynamak,spēlēties
2773,singen::V,söylemek,сьывны
2774,singen::V,söylemek,dziedāt
2775,singen::V,şarkı söylemek,сьывны
2776,singen::V,şarkı söylemek,dziedāt
2777,tanzen::V,oynamak,йӧктыны
2778,tanzen::V,oynamak,diet
2779,tanzen::V,oynamak,dejot
2780,tanzen::V,oynamak,dancot
2781,tanzen::V,dans etmek,йӧктыны
2782,tanzen::V,dans etmek,diet
2783,tanzen::V,dans etmek,dejot
2784,tanzen::V,dans etmek,dancot
2785,sich trennen::V,ayrılmak,торйӧдчыны
2786,sich trennen::V,ayrılmak,šķirties
2787,sich trennen::V,ayrılmak,izšķirties
2788,verlassen::V,bırakmak,эновтны
2789,verlassen::V,bırakmak,atstāt
2790,verlassen::V,terk etmek,эновтны
2791,verlassen::V,terk etmek,atstāt
2792,retten::V,kurtarmak,видзны
2793,retten::V,kurtarmak,мездыны
2794,retten::V,kurtarmak,glābt
2795,bewachen::V,gözetmek,видзны
2796,bewachen::V,gözetmek,sargāt
2797,schützen::V,korumak,видзны
2798,schützen::V,korumak,pasargāt
2799,schützen::V,korumak,aizsargāt
2800,verteidigen::V,savunmak,дорйыны
2801,verteidigen::V,savunmak,aizstāvēt
2802,sich schlagen::V,dövüşmek,косясьны
2803,sich schlagen::V,dövüşmek,kauties
2804,sich schlagen::V,dövüşmek,izkauties
2805,schießen::V,ateş etmek,лыйны
2806,schießen::V,ateş etmek,šaut
2807,schießen::V,ateş etmek,šaudīt
2808,siegen::V,yenmek,вермыны
2809,siegen::V,yenmek,uzvarēt
2810,ärgern::V,kızdırmak,лӧгӧдны
2811,ärgern::V,kızdırmak,лёкмӧдны
2812,ärgern::V,kızdırmak,скӧрмӧдны
2813,ärgern::V,kızdırmak,sadusmot
2814,schlagen::V,dövmek,вартны
2815,schlagen::V,dövmek,sist
2816,schlagen::V,dövmek,triekt
2817,treten::V,tepmek,лёгны
2818,treten::V,tepmek,майкны
2819,treten::V,tepmek,mīt
2820,treten::V,tepmek,paspert
2821,stechen::V,sokmak,бышткыны
2822,stechen::V,sokmak,durt
2823,stechen::V,batırmak,бышткыны
2824,stechen::V,batırmak,durt
2825,stoßen::V,itmek,тойлыны
2826,stoßen::V,itmek,йӧткавны
2827,stoßen::V,itmek,grūst
2828,stehlen::V,çalmak,гусявны
2829,stehlen::V,çalmak,zagt
2830,stören::V,bozmak,падмӧдны
2831,stören::V,bozmak,traucēt
2832,stören::V,etkilemek,падмӧдны
2833,stören::V,etkilemek,traucēt
2834,belästigen::V,rahatsız etmek,дӧзмӧдны
2835,belästigen::V,rahatsız etmek,apgrūtināt
2836,verbergen::V,saklamak,дзебны
2837,verbergen::V,saklamak,сайӧдны
2838,verbergen::V,saklamak,slēpt
2839,verbergen::V,saklamak,paslēpt
2840,täuschen::V,aldatmak,пӧръявны
2841,täuschen::V,aldatmak,ылӧдны
2842,täuschen::V,aldatmak,mānīt
2843,täuschen::V,aldatmak,maldināt
2844,betrügen::V,aldatmak,сӧрны
2845,betrügen::V,aldatmak,krāpt
2846,betrügen::V,aldatmak,apkrāpt
2847,betrügen::V,dolandırmak,сӧрны
2848,betrügen::V,dolandırmak,krāpt
2849,betrügen::V,dolandırmak,apkrāpt
2850,töten::V,öldürmek,вины
2851,töten::V,öldürmek,nāvēt
2852,töten::V,öldürmek,nogalināt
2853,wohnen::V,oturmak,овны
2854,wohnen::V,oturmak,dzīvot
2855,arbeiten::V,çalışmak,уджавны
2856,arbeiten::V,çalışmak,strādāt
2857,arbeiten::V,çalışmak,darboties
2858,sammeln::V,toplamak,чукӧртны
2859,sammeln::V,toplamak,vākt
2860,pflücken::V,koparmak,вотны
2861,pflücken::V,koparmak,ӧктыны
2862,pflücken::V,koparmak,raut
2863,pflücken::V,koparmak,plūkt
2864,jagen::V,avlanmak,кыйсьыны
2865,jagen::V,avlanmak,medīt
2866,fischen::V,balık tutmak,чери кыйны
2867,fischen::V,balık tutmak,zvejot
2868,fassen::V,tutmak,кутны
2869,fassen::V,tutmak,saķert
2870,fassen::V,yakalamak,кутны
2871,fassen::V,yakalamak,saķert
2872,hüten::V,otlatmak,видзны
2873,hüten::V,otlatmak,йирӧдны
2874,hüten::V,otlatmak,ganīt
2875,treiben::V,gütmek,вӧтлыны
2876,treiben::V,gütmek,dzīt
2877,anbinden::V,bağlamak,домавны
2878,anbinden::V,bağlamak,piesiet
2879,anbinden::V,bağlamak,piesaistīt
2880,füttern::V,beslemek,вердны
2881,füttern::V,beslemek,barot
2882,melken::V,sağmak,лысьтыны
2883,melken::V,sağmak,slaukt
2884,hacken::V,yarmak,керавны
2885,hacken::V,yarmak,kapāt
2886,gießen::V,sulamak,киськавны
2887,gießen::V,sulamak,liet
2888,gießen::V,sulamak,laistīt
2889,reifen::V,olgunlaşmak,кисьмыны
2890,reifen::V,olgunlaşmak,briest
2891,zubereiten::V,hazırlamak,дасьтыны
2892,zubereiten::V,hazırlamak,taisīt
2893,zubereiten::V,hazırlamak,gatavot
2894,kochen::V,pişirmek,пуны
2895,kochen::V,pişirmek,vārīt
2896,kochen::V,kaynatmak,пуны
2897,kochen::V,kaynatmak,vārīt
2898,backen::V,pişirmek,пӧжавны
2899,backen::V,pişirmek,cept
2900,backen::V,fırında pişirmek,пӧжавны
2901,backen::V,fırında pişirmek,cept
2902,braten::V,kızartmak,пражитны
2903,braten::V,kızartmak,cept
2904,braten::V,kızartmak,cepināt
2905,umrühren::V,karıştırmak,сорлавны
2906,umrühren::V,karıştırmak,maisīt
2907,umrühren::V,karıştırmak,apmaisīt
2908,stricken::V,örmek,кӧртны
2909,stricken::V,örmek,adīt
2910,nähen::V,dikmek,вурны
2911,nähen::V,dikmek,šūt
2912,färben::V,boyamak,мичӧдны
2913,färben::V,boyamak,краситны
2914,färben::V,boyamak,krāsot
2915,färben::V,boyamak,nokrāsot
2916,reinigen::V,temizlemek,весавны
2917,reinigen::V,temizlemek,tīrīt
2918,reinigen::V,temizlemek,attīrīt
2919,waschen::V,yıkamak,мыськыны
2920,waschen::V,yıkamak,mazgāt
2921,abwischen::V,silmek,чышкыны
2922,abwischen::V,silmek,noslaucīt
2923,spülen::V,çalkamak,пожъявны
2924,spülen::V,çalkamak,skalot
2925,fegen::V,süpürmek,чышкыны
2926,fegen::V,süpürmek,slaucīt
2927,kehren::V,süpürmek,чышкыны
2928,kehren::V,süpürmek,mēzt
2929,baden::V,yıkanmak,купайтчыны
2930,baden::V,yıkanmak,peldēties
2931,baden::V,banyo yapmak,купайтчыны
2932,baden::V,banyo yapmak,peldēties
2933,sich waschen::V,yıkanmak,мыссьыны
2934,sich waschen::V,yıkanmak,mazgāties
2935,ausziehen::V,çıkarmak,пӧрччӧдны
2936,ausziehen::V,çıkarmak,noģērbt
2937,anziehen::V,giymek,кӧмавны
2938,anziehen::V,giymek,пасьтавны
2939,anziehen::V,giymek,uzvilkt
2940,sich anziehen::V,giyinmek,пасьтасьны
2941,sich anziehen::V,giyinmek,apģērbties
2942,kämmen::V,taramak,сынавны
2943,kämmen::V,taramak,sukāt
2944,schmücken::V,süslemek,мичмӧдны
2945,schmücken::V,süslemek,rotāt
2946,schmücken::V,süslemek,greznot
