,Concept_ID,hu,se
7034,bedecken::V,beborít,аййдэ
7035,bedecken::V,beborít,тэ̄ффкэ
7036,bedecken::V,beborít,ка̄ххьтэ
7037,aufhängen::V,felakaszt,gævnjodh
7038,aufhängen::V,felakaszt,gæhtsasjidh
7039,aufhängen::V,felakaszt,gahtsot
7040,aufhängen::V,felakaszt,gatsostit
7041,aufhängen::V,felakaszt,heŋget
7042,aufhängen::V,felakaszt,heŋgiđ
7043,aufhängen::V,felakaszt,he'ŋgâstiđ
7044,aufhängen::V,felakaszt,kååccad
7045,aufhängen::V,felakaszt,коадсэ
7046,anzünden::V,gyújt,tsïhkijehtedh
7047,anzünden::V,gyújt,buollidit
7048,anzünden::V,gyújt,tsahkkidit
7049,anzünden::V,gyújt,cahkkedit
7050,anzünden::V,gyújt,cokkiittiđ
7051,anzünden::V,gyújt,cõ´ǩǩted
7052,anzünden::V,gyújt,puâl'lted
7053,anzünden::V,gyújt,пуэллхэ
7054,anzünden::V,meggyújt,tsïhkijehtedh
7055,anzünden::V,meggyújt,buollidit
7056,anzünden::V,meggyújt,tsahkkidit
7057,anzünden::V,meggyújt,cahkkedit
7058,anzünden::V,meggyújt,cokkiittiđ
7059,anzünden::V,meggyújt,cõ´ǩǩted
7060,anzünden::V,meggyújt,puâl'lted
7061,anzünden::V,meggyújt,пуэллхэ
7062,aufheben::V,felemel,bijjiedidh
7063,aufheben::V,felemel,låpptit
7064,aufheben::V,felemel,bajidit
7065,aufheben::V,felemel,pajediđ
7066,aufheben::V,felemel,pââi´ded
7067,aufheben::V,felemel,пайнэ
7068,zurücklassen::V,hátrahagy,laehpedh
7069,zurücklassen::V,hátrahagy,guodet
7070,zurücklassen::V,hátrahagy,guođđit
7071,zurücklassen::V,hátrahagy,kyeđđiḋ
7072,zurücklassen::V,hátrahagy,kue´đđed
7073,zurücklassen::V,hátrahagy,кӯдтӭ
7074,verlieren::V,veszít,dassedh
7075,verlieren::V,veszít,biestedh
7076,verlieren::V,veszít,masset
7077,verlieren::V,veszít,láhppet
7078,verlieren::V,veszít,láhppit
7079,verlieren::V,veszít,läppiđ
7080,verlieren::V,veszít,monâttiđ
7081,verlieren::V,veszít,lä´pped
7082,verlieren::V,veszít,rââ´ppted
7083,verlieren::V,veszít,ка̄дхэ
7084,verlieren::V,veszít,кӯдтъе
7085,verlieren::V,elveszít,dassedh
7086,verlieren::V,elveszít,biestedh
7087,verlieren::V,elveszít,masset
7088,verlieren::V,elveszít,láhppet
7089,verlieren::V,elveszít,láhppit
7090,verlieren::V,elveszít,läppiđ
7091,verlieren::V,elveszít,monâttiđ
7092,verlieren::V,elveszít,lä´pped
7093,verlieren::V,elveszít,rââ´ppted
7094,verlieren::V,elveszít,ка̄дхэ
7095,verlieren::V,elveszít,кӯдтъе
7096,fallen lassen::V,elejt,gahtjehtidh
7097,fallen lassen::V,elejt,luojttet
7098,fallen lassen::V,elejt,luojttalit
7099,fallen lassen::V,elejt,gahčahit
7100,fallen lassen::V,elejt,lyeš'tiđ
7101,fallen lassen::V,elejt,kočâttiđ
7102,fallen lassen::V,elejt,rõpsted
7103,fallen lassen::V,elejt,kõõččted
7104,fallen lassen::V,elejt,ёҏтэ
7105,fallen lassen::V,elejt,кэчхэ
7106,machen::V,tesz,daajhtodh
7107,machen::V,tesz,dahkat
7108,machen::V,tesz,dahkat
7109,machen::V,tesz,rähtiđ
7110,machen::V,tesz,raajjâd
7111,machen::V,tesz,tue´j'jeed
7112,machen::V,tesz,тӯййше
7113,machen::V,tesz,ӣллькье
7114,machen::V,csinál,daajhtodh
7115,machen::V,csinál,dahkat
7116,machen::V,csinál,dahkat
7117,machen::V,csinál,rähtiđ
7118,machen::V,csinál,raajjâd
7119,machen::V,csinál,tue´j'jeed
7120,machen::V,csinál,тӯййше
7121,machen::V,csinál,ӣллькье
7122,herstellen::V,gyárt,skaepiedidh
7123,herstellen::V,gyárt,buvtadit
7124,herstellen::V,gyárt,dudjot
7125,herstellen::V,gyárt,a'mnâstiđ
7126,herstellen::V,gyárt,va'lmâštiđ
7127,herstellen::V,gyárt,vaalmšted
7128,herstellen::V,gyárt,лыххкэ
7129,herstellen::V,gyárt,ӣллькье
7130,herstellen::V,előállít,skaepiedidh
7131,herstellen::V,előállít,buvtadit
7132,herstellen::V,előállít,dudjot
7133,herstellen::V,előállít,a'mnâstiđ
7134,herstellen::V,előállít,va'lmâštiđ
7135,herstellen::V,előállít,vaalmšted
7136,herstellen::V,előállít,лыххкэ
7137,herstellen::V,előállít,ӣллькье
7138,bauen::V,épít,bigkedh
7139,bauen::V,épít,biggit
7140,bauen::V,épít,ráhkadit
7141,bauen::V,épít,huksiđ
7142,bauen::V,épít,raajjâd
7143,bauen::V,épít,тӯййше
7144,reparieren::V,javít,davvodh
7145,reparieren::V,javít,divvot
7146,reparieren::V,javít,divvut
7147,reparieren::V,javít,tivvoođ
7148,reparieren::V,javít,čihtâđ
7149,reparieren::V,javít,teevvad
7150,reparieren::V,javít,чиннэ
7151,reparieren::V,kijavít,davvodh
7152,reparieren::V,kijavít,divvot
7153,reparieren::V,kijavít,divvut
7154,reparieren::V,kijavít,tivvoođ
7155,reparieren::V,kijavít,čihtâđ
7156,reparieren::V,kijavít,teevvad
7157,reparieren::V,kijavít,чиннэ
7158,reparieren::V,megjavít,davvodh
7159,reparieren::V,megjavít,divvot
7160,reparieren::V,megjavít,divvut
7161,reparieren::V,megjavít,tivvoođ
7162,reparieren::V,megjavít,čihtâđ
7163,reparieren::V,megjavít,teevvad
7164,reparieren::V,megjavít,чиннэ
7165,verbessern::V,megjavít,bueriedidh
7166,verbessern::V,megjavít,báredit
7167,verbessern::V,megjavít,buoredit
7168,verbessern::V,megjavít,buoridit
7169,verbessern::V,megjavít,pye'rediđ
7170,verbessern::V,megjavít,pue´reed
7171,verbessern::V,megjavít,шӣгнэ
7172,ändern::V,változtat,jeatjahtehtedh
7173,ändern::V,változtat,rievddadit
7174,ändern::V,változtat,muhttit
7175,ändern::V,változtat,molsut
7176,ändern::V,változtat,mutteđ
7177,ändern::V,változtat,mu´tted
7178,ändern::V,változtat,вуайхе
7179,ändern::V,változtat,ка̄вьсе
7180,ändern::V,megváltoztat,jeatjahtehtedh
7181,ändern::V,megváltoztat,rievddadit
7182,ändern::V,megváltoztat,muhttit
7183,ändern::V,megváltoztat,molsut
7184,ändern::V,megváltoztat,mutteđ
7185,ändern::V,megváltoztat,mu´tted
7186,ändern::V,megváltoztat,вуайхе
7187,ändern::V,megváltoztat,ка̄вьсе
7188,graben::V,ás,berkedh
7189,graben::V,ás,kroehkedh
7190,graben::V,ás,bállet
7191,graben::V,ás,goaivut
7192,graben::V,ás,roggat
7193,graben::V,ás,kuái'vuđ
7194,graben::V,ás,rääppad
7195,graben::V,ás,kuäivvad
7196,graben::V,ás,ра̄бпэ
7197,graben::V,ás,куаййве
7198,beugen::V,meghajt,sojjedidh
7199,beugen::V,meghajt,såjådit
7200,beugen::V,meghajt,sojahit
7201,beugen::V,meghajt,sujâttiđ
7202,beugen::V,meghajt,kå´mrded
7203,beugen::V,meghajt,njikklõõttâd
7204,beugen::V,meghajt,сойхьтэ
7205,beugen::V,meghajt,то̄а̄ххкэ
7206,beugen::V,meghajt,нигклаххьтэ
7207,biegen::V,hajlít,sojjehtidh
7208,biegen::V,hajlít,såjådit
7209,biegen::V,hajlít,niejddet
7210,biegen::V,hajlít,sojahit
7211,biegen::V,hajlít,čipteđ
7212,biegen::V,hajlít,soojted
7213,biegen::V,hajlít,сойхьтэ
7214,drehen::V,forgat,jårrehtidh
7215,drehen::V,forgat,bådnjåt
7216,drehen::V,forgat,botnjat
7217,drehen::V,forgat,jurâttiđ
7218,drehen::V,forgat,jåårǥlâ´tted
7219,drehen::V,forgat,чоӊӊтэ
7220,wenden::V,fordít,jarkelidh
7221,wenden::V,fordít,jårggålit
7222,wenden::V,fordít,jorgalit
7223,wenden::V,fordít,jurgâliđ
7224,wenden::V,fordít,jåårǥlâ´tted
7225,wenden::V,fordít,вӣррлаххътэ
7226,wenden::V,fordít,ка̄вьсе
7227,wenden::V,megfordít,jarkelidh
7228,wenden::V,megfordít,jårggålit
7229,wenden::V,megfordít,jorgalit
7230,wenden::V,megfordít,jurgâliđ
7231,wenden::V,megfordít,jåårǥlâ´tted
7232,wenden::V,megfordít,вӣррлаххътэ
7233,wenden::V,megfordít,ка̄вьсе
7234,umdrehen::V,megfordít,jarkedh
7235,umdrehen::V,megfordít,måttsåstit
7236,umdrehen::V,megfordít,botnjat
7237,umdrehen::V,megfordít,jorgođ
7238,umdrehen::V,megfordít,jårǥsted
7239,umdrehen::V,megfordít,коамьхе
7240,umdrehen::V,megfordít,калльтлэ
7241,umdrehen::V,megforgat,jarkedh
7242,umdrehen::V,megforgat,måttsåstit
7243,umdrehen::V,megforgat,botnjat
7244,umdrehen::V,megforgat,jorgođ
7245,umdrehen::V,megforgat,jårǥsted
7246,umdrehen::V,megforgat,коамьхе
7247,umdrehen::V,megforgat,калльтлэ
7248,heben::V,emel,luknjedh
7249,heben::V,emel,baavhkestidh
7250,heben::V,emel,bajedit
7251,heben::V,emel,loktet
7252,heben::V,emel,bajidit
7253,heben::V,emel,pajediđ
7254,heben::V,emel,kokkiđ
7255,heben::V,emel,kaggâd
7256,heben::V,emel,pââ´jeed
7257,heben::V,emel,пайнэ
7258,heben::V,emel,пайнэллэ
7259,hochheben::V,felemel,lutnjedh
7260,hochheben::V,felemel,låggŋit
7261,hochheben::V,felemel,loktet
7262,hochheben::V,felemel,pajediđ
7263,hochheben::V,felemel,kuåstteed
7264,hochheben::V,felemel,пайнэ
7265,ergreifen::V,megfog,fihkelidh
7266,ergreifen::V,megfog,sårjjot
7267,ergreifen::V,megfog,doahppit
7268,ergreifen::V,megfog,fáhtet
7269,ergreifen::V,megfog,tuáppuđ
7270,ergreifen::V,megfog,poppâ´tted
7271,ergreifen::V,megfog,каццсе
7272,ergreifen::V,megfog,туэрркэ
7273,ergreifen::V,megfog,ро̄а̄ппчье
7274,halten::V,tart,steeredh
7275,halten::V,tart,utniedidh
7276,halten::V,tart,anedit
7277,halten::V,tart,adnalit
7278,halten::V,tart,doallat
7279,halten::V,tart,toollâd
7280,halten::V,tart,tue´rjjeed
7281,halten::V,tart,туаррье
7282,drücken::V,nyom,dïelkestidh
7283,drücken::V,nyom,dieddet
7284,drücken::V,nyom,deaddit
7285,drücken::V,nyom,čárvet
7286,drücken::V,nyom,čárvuđ
7287,drücken::V,nyom,čärvvad
7288,drücken::V,nyom,teä´d'ded
7289,drücken::V,nyom,пе̄ррэ
7290,drücken::V,nyom,ра̄ппче
7291,drücken::V,megnyom,dïelkestidh
7292,drücken::V,megnyom,dieddet
7293,drücken::V,megnyom,deaddit
7294,drücken::V,megnyom,čárvet
7295,drücken::V,megnyom,čárvuđ
7296,drücken::V,megnyom,čärvvad
7297,drücken::V,megnyom,teä´d'ded
7298,drücken::V,megnyom,пе̄ррэ
7299,drücken::V,megnyom,ра̄ппче
7300,schieben::V,tol,vuetjedh
7301,schieben::V,tol,sjáhtjat
7302,schieben::V,tol,cáhkit
7303,schieben::V,tol,cuggâđ
7304,schieben::V,tol,oi´ǧǧeed
7305,schieben::V,tol,оййкье
7306,kratzen::V,vakar,våhtsodh
7307,kratzen::V,vakar,skreepedh
7308,kratzen::V,vakar,ruohkkat
7309,kratzen::V,vakar,ruohkastit
7310,kratzen::V,vakar,gazzut
7311,kratzen::V,vakar,kazzođ
7312,kratzen::V,vakar,võckkâd
7313,kratzen::V,vakar,кышшкэ
7314,kratzen::V,vakar,каххьце
7315,lecken::V,nyal,njåalodh
7316,lecken::V,nyal,njoallot
7317,lecken::V,nyal,njolodit
7318,lecken::V,nyal,njuálluđ
7319,lecken::V,nyal,njuällad
7320,lecken::V,nyal,нюаллэ
7321,beißen::V,harap,gaektjedh
7322,beißen::V,harap,gássket
7323,beißen::V,harap,gáskestit
7324,beißen::V,harap,gáskit
7325,beißen::V,harap,käskiđ
7326,beißen::V,harap,kä´cǩǩed
7327,beißen::V,harap,ка̄ццьке
7328,abreißen::V,letép,bïhkedh
7329,abreißen::V,letép,gajkkot
7330,abreißen::V,letép,gaikkihit
7331,abreißen::V,letép,roottâđ
7332,abreißen::V,letép,ra´šǩǩeed
7333,abreißen::V,letép,rååttad
7334,abreißen::V,letép,ро̄дтҍе
7335,abreißen::V,letép,пӯттҍкье
7336,abschneiden::V,levág,tjoehpestidh
7337,abschneiden::V,levág,jallat
7338,abschneiden::V,levág,čuohppat
7339,abschneiden::V,levág,jogâldiđ
7340,abschneiden::V,levág,geerelidh
7341,abschneiden::V,levág,е̄дтэ
7342,abschneiden::V,levág,е̄дтлэ
7343,binden::V,köt,gårredidh
7344,binden::V,köt,tjadnat
7345,binden::V,köt,gárrat
7346,binden::V,köt,čoonnâđ
7347,binden::V,köt,čõõnnâd
7348,binden::V,köt,čuõlmmâd
7349,binden::V,köt,ко̄ррэ
7350,binden::V,köt,чӯллмдэ
7351,binden::V,köt,ко̄а̄ррэ
7352,binden::V,kötöz,gårredidh
7353,binden::V,kötöz,tjadnat
7354,binden::V,kötöz,gárrat
7355,binden::V,kötöz,čoonnâđ
7356,binden::V,kötöz,čõõnnâd
7357,binden::V,kötöz,čuõlmmâd
7358,binden::V,kötöz,ко̄ррэ
7359,binden::V,kötöz,чӯллмдэ
7360,binden::V,kötöz,ко̄а̄ррэ
7361,stecken::V,dug,rïjtedh
7362,stecken::V,dug,tsævkkat
7363,stecken::V,dug,cáhkit
7364,stecken::V,dug,cuggâđ
7365,stecken::V,dug,čuõ´ǧ'ǧeed
7366,stecken::V,dug,чогксэ
7367,stecken::V,dug,це̄ӈькхэ
7368,brechen::V,tör,dåajodh
7369,brechen::V,tör,tsåapkodh
7370,brechen::V,tör,doaddjut
7371,brechen::V,tör,cuvket
7372,brechen::V,tör,moorrâđ
7373,brechen::V,tör,mu´rdded
7374,brechen::V,tör,муррьтэ
7375,brechen::V,eltör,dåajodh
7376,brechen::V,eltör,tsåapkodh
7377,brechen::V,eltör,doaddjut
7378,brechen::V,eltör,cuvket
7379,brechen::V,eltör,moorrâđ
7380,brechen::V,eltör,mu´rdded
7381,brechen::V,eltör,муррьтэ
7382,klopfen::V,kopogtat,beenghkedh
7383,klopfen::V,kopogtat,goalkkalit
7384,klopfen::V,kopogtat,tsábbmet
7385,klopfen::V,kopogtat,goalkit
7386,klopfen::V,kopogtat,skoalkit
7387,klopfen::V,kopogtat,skuá'lkuttiđ
7388,klopfen::V,kopogtat,kuälkted
7389,klopfen::V,kopogtat,та̄гкэ
7390,hauen::V,vág,beenghkedh
7391,hauen::V,vág,tjuollat
7392,hauen::V,vág,čuollat
7393,hauen::V,vág,čurmâđ
7394,hauen::V,vág,čâ´cǩǩed
7395,hauen::V,vág,та̄гкэ
7396,hauen::V,vág,ва̄сстэ
7397,hauen::V,levág,beenghkedh
7398,hauen::V,levág,tjuollat
7399,hauen::V,levág,čuollat
7400,hauen::V,levág,čurmâđ
7401,hauen::V,levág,čâ´cǩǩed
7402,hauen::V,levág,та̄гкэ
7403,hauen::V,levág,ва̄сстэ
7404,kleben::V,tapaszt,njamkedh
7405,kleben::V,tapaszt,dædnjodit
7406,kleben::V,tapaszt,liibmet
7407,kleben::V,tapaszt,taṃadiđ
7408,kleben::V,tapaszt,li´jmmjed
7409,kleben::V,tapaszt,нямхэ
7410,reiben::V,dörzsöl,daanjedh
7411,reiben::V,dörzsöl,ruvvit
7412,reiben::V,dörzsöl,ruvvet
7413,reiben::V,dörzsöl,fiärruđ
7414,reiben::V,dörzsöl,heârrad
7415,reiben::V,dörzsöl,ru´vvjed
7416,reiben::V,dörzsöl,е̄ррэ
7417,reiben::V,súrol,daanjedh
7418,reiben::V,súrol,ruvvit
7419,reiben::V,súrol,ruvvet
7420,reiben::V,súrol,fiärruđ
7421,reiben::V,súrol,heârrad
7422,reiben::V,súrol,ru´vvjed
7423,reiben::V,súrol,е̄ррэ
7424,streichen::V,simít,daejdedh
7425,streichen::V,simít,badtjadidh
7426,streichen::V,simít,vuojddat
7427,streichen::V,simít,málet
7428,streichen::V,simít,njuohtat
7429,streichen::V,simít,njuottâđ
7430,streichen::V,simít,puák'suđ
7431,streichen::V,simít,påhssad
7432,streichen::V,simít,мо̄а̄шшэ
7433,schleifen::V,fen,slijhpedh
7434,schleifen::V,fen,sadjet
7435,schleifen::V,fen,sadjit
7436,schleifen::V,fen,šliipet
7437,schleifen::V,fen,saijeeđ
7438,schleifen::V,fen,sââjjad
7439,schleifen::V,fen,tabǯsted
7440,schleifen::V,fen,то̄а̄мчсе
7441,schleifen::V,csiszol,slijhpedh
7442,schleifen::V,csiszol,sadjet
7443,schleifen::V,csiszol,sadjit
7444,schleifen::V,csiszol,šliipet
7445,schleifen::V,csiszol,saijeeđ
7446,schleifen::V,csiszol,sââjjad
7447,schleifen::V,csiszol,tabǯsted
7448,schleifen::V,csiszol,то̄а̄мчсе
7449,schleifen::V,köszörül,slijhpedh
7450,schleifen::V,köszörül,sadjet
7451,schleifen::V,köszörül,sadjit
7452,schleifen::V,köszörül,šliipet
7453,schleifen::V,köszörül,saijeeđ
7454,schleifen::V,köszörül,sââjjad
7455,schleifen::V,köszörül,tabǯsted
7456,schleifen::V,köszörül,то̄а̄мчсе
7457,schneiden::V,vág,bietskedh
7458,schneiden::V,vág,suoddat
7459,schneiden::V,vág,tjuohppat
7460,schneiden::V,vág,biesskedit
7461,schneiden::V,vág,čuohppat
7462,schneiden::V,vág,čuop'pâđ
7463,schneiden::V,vág,čuõp'pâd
7464,schneiden::V,vág,е̄дтэ
7465,schneiden::V,vág,пе̄ррэ
7466,schneiden::V,vág,чӯххпэ
7467,schneiden::V,szel,bietskedh
7468,schneiden::V,szel,suoddat
7469,schneiden::V,szel,tjuohppat
7470,schneiden::V,szel,biesskedit
7471,schneiden::V,szel,čuohppat
7472,schneiden::V,szel,čuop'pâđ
7473,schneiden::V,szel,čuõp'pâd
7474,schneiden::V,szel,е̄дтэ
7475,schneiden::V,szel,пе̄ррэ
7476,schneiden::V,szel,чӯххпэ
7477,schneiden::V,metsz,bietskedh
7478,schneiden::V,metsz,suoddat
7479,schneiden::V,metsz,tjuohppat
7480,schneiden::V,metsz,biesskedit
7481,schneiden::V,metsz,čuohppat
7482,schneiden::V,metsz,čuop'pâđ
7483,schneiden::V,metsz,čuõp'pâd
7484,schneiden::V,metsz,е̄дтэ
7485,schneiden::V,metsz,пе̄ррэ
7486,schneiden::V,metsz,чӯххпэ
7487,rütteln::V,ráz,firredh
7488,rütteln::V,ráz,doargestit
7489,rütteln::V,ráz,šluvgit
7490,rütteln::V,ráz,pušteđ
7491,rütteln::V,ráz,pu´štted
7492,rütteln::V,ráz,пушшьтэ
7493,schütteln::V,ráz,firredh
7494,schütteln::V,ráz,sjavnnjet
7495,schütteln::V,ráz,sillnat
7496,schütteln::V,ráz,skullhet
7497,schütteln::V,ráz,salkalit
7498,schütteln::V,ráz,pušteđ
7499,schütteln::V,ráz,pu´štted
7500,schütteln::V,ráz,пушшьтэ
7501,schütteln::V,megráz,firredh
7502,schütteln::V,megráz,sjavnnjet
7503,schütteln::V,megráz,sillnat
7504,schütteln::V,megráz,skullhet
7505,schütteln::V,megráz,salkalit
7506,schütteln::V,megráz,pušteđ
7507,schütteln::V,megráz,pu´štted
7508,schütteln::V,megráz,пушшьтэ
7509,schwenken::V,lóbál,svinhtedh
7510,schwenken::V,lóbál,svikkastit
7511,schwenken::V,lóbál,šlivgut
7512,schwenken::V,lóbál,hiä'iluttiđ
7513,schwenken::V,lóbál,heeilted
7514,schwenken::V,lóbál,маххъе
7515,schwenken::V,lobogtat,svinhtedh
7516,schwenken::V,lobogtat,svikkastit
7517,schwenken::V,lobogtat,šlivgut
7518,schwenken::V,lobogtat,hiä'iluttiđ
7519,schwenken::V,lobogtat,heeilted
7520,schwenken::V,lobogtat,маххъе
7521,schütten::V,önt,gurhkedh
7522,schütten::V,önt,hállit
7523,schütten::V,önt,liejkkit
7524,schütten::V,önt,leškiđ
7525,schütten::V,önt,virâttiđ
7526,schütten::V,önt,väällad
7527,schütten::V,önt,ва̄ллэ
7528,füllen::V,tölt,dievhtedh
7529,füllen::V,tölt,dievddet
7530,füllen::V,tölt,deavdit
7531,füllen::V,tölt,tevdiđ
7532,füllen::V,tölt,tiudded
7533,füllen::V,tölt,тӣввтэ
7534,füllen::V,megtölt,dievhtedh
7535,füllen::V,megtölt,dievddet
7536,füllen::V,megtölt,deavdit
7537,füllen::V,megtölt,tevdiđ
7538,füllen::V,megtölt,tiudded
7539,füllen::V,megtölt,тӣввтэ
7540,einwickeln::V,becsavar,gïesedh
7541,einwickeln::V,becsavar,giessat
7542,einwickeln::V,becsavar,gárrat
7543,einwickeln::V,becsavar,giessat
7544,einwickeln::V,becsavar,gurpat
7545,einwickeln::V,becsavar,kiessâđ
7546,einwickeln::V,becsavar,ǩiõssâd
7547,einwickeln::V,becsavar,кӣссэ
7548,tragen::V,hord,guedtedh
7549,tragen::V,hord,guoddet
7550,tragen::V,hord,guoddit
7551,tragen::V,hord,kyed'diđ
7552,tragen::V,hord,kue´d'ded
7553,tragen::V,hord,кӯннҌтэ
7554,schleppen::V,vonszol,fatnehtidh
7555,schleppen::V,vonszol,sliehpit
7556,schleppen::V,vonszol,feastit
7557,schleppen::V,vonszol,vie'šidiđ
7558,schleppen::V,vonszol,hinnađ
7559,schleppen::V,vonszol,nje´ʒʒed
7560,schleppen::V,vonszol,чуввкэ
7561,ziehen::V,húz,giesedh
7562,ziehen::V,húz,giesset
7563,ziehen::V,húz,geassit
7564,ziehen::V,húz,keessiđ
7565,ziehen::V,húz,ǩie´ssed
7566,ziehen::V,húz,ке̄ссе
7567,aufbewahren::V,megőriz,vöörhkedh
7568,aufbewahren::V,megőriz,vuorkkit
7569,aufbewahren::V,megőriz,seailluhit
7570,aufbewahren::V,megőriz,siä'iluttiđ
7571,aufbewahren::V,megőriz,seeilted
7572,aufbewahren::V,megőriz,рӯкнэ
7573,werfen::V,dob,slampestidh
7574,werfen::V,dob,bálkkot
7575,werfen::V,dob,suhppet
7576,werfen::V,dob,šlivgiđ
7577,werfen::V,dob,čeâǥǥted
7578,werfen::V,dob,суэххпэ
7579,werfen::V,hajít,slampestidh
7580,werfen::V,hajít,bálkkot
7581,werfen::V,hajít,suhppet
7582,werfen::V,hajít,šlivgiđ
7583,werfen::V,hajít,čeâǥǥted
7584,werfen::V,hajít,суэххпэ
7585,fangen::V,fog,bivtedh
7586,fangen::V,fog,giddit
7587,fangen::V,fog,bivdit
7588,fangen::V,fog,toppiđ
7589,fangen::V,fog,tää´vted
7590,fangen::V,fog,та̄бпэ
7591,fangen::V,fog,со̄а̄гкэ
7592,packen::V,megragad,doerelidh
7593,packen::V,megragad,kreemsedh
7594,packen::V,megragad,doahppit
7595,packen::V,megragad,doahput
7596,packen::V,megragad,tuáppuđ
7597,packen::V,megragad,ká'ivâstiđ
7598,packen::V,megragad,tää´vted
7599,packen::V,megragad,каццсе
7600,packen::V,megragad,туэрркэ
7601,packen::V,megragad,ро̄а̄ппчье
7602,verstecken::V,eldug,tjïekedh
7603,verstecken::V,eldug,tjiehkat
7604,verstecken::V,eldug,čiehkat
7605,verstecken::V,eldug,čieḥâđ
7606,verstecken::V,eldug,peittad
7607,verstecken::V,eldug,пе̄йхьтэ
7608,verstecken::V,elrejt,tjïekedh
7609,verstecken::V,elrejt,tjiehkat
7610,verstecken::V,elrejt,čiehkat
7611,verstecken::V,elrejt,čieḥâđ
7612,verstecken::V,elrejt,peittad
7613,verstecken::V,elrejt,пе̄йхьтэ
7614,teilen::V,oszt,juekedh
7615,teilen::V,oszt,juohket
7616,teilen::V,oszt,juohkit
7617,teilen::V,oszt,jyeḥiđ
7618,teilen::V,oszt,jue´ǩǩed
7619,teilen::V,oszt,ю̄гке
7620,teilen::V,oszt,ра̄ттҍке
7621,teilen::V,megoszt,juekedh
7622,teilen::V,megoszt,juohket
7623,teilen::V,megoszt,juohkit
7624,teilen::V,megoszt,jyeḥiđ
7625,teilen::V,megoszt,jue´ǩǩed
7626,teilen::V,megoszt,ю̄гке
7627,teilen::V,megoszt,ра̄ттҍке
7628,schicken::V,küld,saadtodh
7629,schicken::V,küld,sáddit
7630,schicken::V,küld,sáddet
7631,schicken::V,küld,vuo'lgâttiđ
7632,schicken::V,küld,vuõltteed
7633,schicken::V,küld,вӯлкхэ
7634,bringen::V,hoz,buektedh
7635,bringen::V,hoz,doalvvot
7636,bringen::V,hoz,buktit
7637,bringen::V,hoz,tuál'vuđ
7638,bringen::V,hoz,pu´htted
7639,bringen::V,hoz,пыххьтэ
7640,bringen::V,visz,buektedh
7641,bringen::V,visz,doalvvot
7642,bringen::V,visz,buktit
7643,bringen::V,visz,tuál'vuđ
7644,bringen::V,visz,pu´htted
7645,bringen::V,visz,пыххьтэ
7646,hinzufügen::V,hozzáad,dievhtedh
7647,hinzufügen::V,hozzáad,duoddit
7648,hinzufügen::V,hozzáad,lasedit
7649,hinzufügen::V,hozzáad,lasihit
7650,hinzufügen::V,hozzáad,lasettiđ
7651,hinzufügen::V,hozzáad,lââ´zzted
7652,hinzufügen::V,hozzáad,лажьхе
7653,bekommen::V,kap,åadtjodh
7654,bekommen::V,kap,åttjudit
7655,bekommen::V,kap,oažžut
7656,bekommen::V,kap,juksâđ
7657,bekommen::V,kap,uáž'žuđ
7658,bekommen::V,kap,vuäǯ'ǯâd
7659,bekommen::V,kap,вуаннче
7660,bekommen::V,megkap,åadtjodh
7661,bekommen::V,megkap,åttjudit
7662,bekommen::V,megkap,oažžut
7663,bekommen::V,megkap,juksâđ
7664,bekommen::V,megkap,uáž'žuđ
7665,bekommen::V,megkap,vuäǯ'ǯâd
7666,bekommen::V,megkap,вуаннче
7667,erhalten::V,kap,åadtjodh
7668,erhalten::V,kap,oadtjot
7669,erhalten::V,kap,oažžut
7670,erhalten::V,kap,uáž'žuđ
7671,erhalten::V,kap,vuäǯ'ǯâd
7672,erhalten::V,kap,ва̄лльтэ
7673,erhalten::V,megkap,åadtjodh
7674,erhalten::V,megkap,oadtjot
7675,erhalten::V,megkap,oažžut
7676,erhalten::V,megkap,uáž'žuđ
7677,erhalten::V,megkap,vuäǯ'ǯâd
7678,erhalten::V,megkap,ва̄лльтэ
7679,nehmen::V,vesz,vaeltedh
7680,nehmen::V,vesz,válldet
7681,nehmen::V,vesz,váldit
7682,nehmen::V,vesz,väldiđ
7683,nehmen::V,vesz,vä´ldded
7684,nehmen::V,vesz,ва̄лльтэ
7685,wählen::V,választ,veeljedh
7686,wählen::V,választ,válljit
7687,wählen::V,választ,válljet
7688,wählen::V,választ,valjiđ
7689,wählen::V,választ,vaalšed
7690,wählen::V,választ,va´lljeed
7691,wählen::V,választ,воалшэ
7692,auswählen::V,kiválaszt,veeljedh
7693,auswählen::V,kiválaszt,tjuolldet
7694,auswählen::V,kiválaszt,válljet
7695,auswählen::V,kiválaszt,valjiđ
7696,auswählen::V,kiválaszt,vaalšed
7697,auswählen::V,kiválaszt,va´lljeed
7698,auswählen::V,kiválaszt,воалшэ
7699,bewahren::V,megtart,vaarjelidh
7700,bewahren::V,megtart,bisodit
7701,bewahren::V,megtart,várjjalit
7702,bewahren::V,megtart,seailluhit
7703,bewahren::V,megtart,varjâliđ
7704,bewahren::V,megtart,varjjled
7705,bewahren::V,megtart,ӣшшьтэ
7706,bewahren::V,megtart,во̄а̄ррьдэ
7707,behindern::V,akadályoz,hööptdeh
7708,behindern::V,akadályoz,hieredit
7709,behindern::V,akadályoz,muhttet
7710,behindern::V,akadályoz,eastadit
7711,behindern::V,akadályoz,estiđ
7712,behindern::V,akadályoz,coggâđ
