,Concept_ID,da,lv
2336,wünschen::V,ønske,novēlēt
2337,loben::V,rose,ошкыны
2338,loben::V,rose,lielīt
2339,küssen::V,kysse,окавны
2340,küssen::V,kysse,bučot
2341,küssen::V,kysse,skūpstīt
2342,wiegen::V,vugge,гудрӧдлыны
2343,wiegen::V,vugge,šūpot
2344,zudecken::V,dække til,веввттьыны
2345,zudecken::V,dække til,apklāt
2346,zudecken::V,dække til,aizsegt
2347,wecken::V,vække,садьмӧдны
2348,wecken::V,vække,чуксавны
2349,wecken::V,vække,modināt
2350,zeigen::V,vise,петкӧдлыны
2351,zeigen::V,vise,rādīt
2352,führen::V,føre,нуӧдны
2353,führen::V,føre,vadīt
2354,lehren::V,lære,велӧдны
2355,lehren::V,lære,mācīt
2356,lehren::V,lære,iemācīt
2357,unterrichten::V,undervise,велӧдны
2358,unterrichten::V,undervise,apmācīt
2359,aufziehen::V,opdrage,быдтыны
2360,aufziehen::V,opdrage,uzaudzināt
2361,leiten::V,lede,веськӧдлыны
2362,leiten::V,lede,vadīt
2363,leiten::V,lede,pārzināt
2364,antreiben::V,skynde på,тэрмӧдны
2365,antreiben::V,skynde på,urdīt
2366,antreiben::V,skynde på,mudināt
2367,lassen::V,få til at,тшӧктыны
2368,lassen::V,få til at,ļaut
2369,einladen::V,indbyde,корны
2370,einladen::V,indbyde,ielūgt
2371,einladen::V,indbyde,aicināt
2372,einladen::V,invitere,корны
2373,einladen::V,invitere,ielūgt
2374,einladen::V,invitere,aicināt
2375,vereinigen::V,forene,ӧтувтны
2376,vereinigen::V,forene,котыртны
2377,vereinigen::V,forene,vienot
2378,vereinigen::V,forene,apvienot
2379,besuchen::V,besøge,волыны
2380,besuchen::V,besøge,ветлыны
2381,besuchen::V,besøge,apciemot
2382,treffen::V,møde,вочаӧдны
2383,treffen::V,møde,паныдавны
2384,treffen::V,møde,satikt
2385,treffen::V,møde,sastapt
2386,sich versammeln::V,forsamles,лӧсьӧдчыны
2387,sich versammeln::V,forsamles,salasīties
2388,sich versammeln::V,forsamles,sapulcēties
2389,spielen::V,lege,ворсны
2390,spielen::V,lege,spēlēt
2391,spielen::V,lege,spēlēties
2392,spielen::V,spille,ворсны
2393,spielen::V,spille,spēlēt
2394,spielen::V,spille,spēlēties
2395,singen::V,synge,сьывны
2396,singen::V,synge,dziedāt
2397,tanzen::V,danse,йӧктыны
2398,tanzen::V,danse,diet
2399,tanzen::V,danse,dejot
2400,tanzen::V,danse,dancot
2401,sich trennen::V,skilles,торйӧдчыны
2402,sich trennen::V,skilles,šķirties
2403,sich trennen::V,skilles,izšķirties
2404,verlassen::V,forlade,эновтны
2405,verlassen::V,forlade,atstāt
2406,retten::V,redde,видзны
2407,retten::V,redde,мездыны
2408,retten::V,redde,glābt
2409,bewachen::V,bevogte,видзны
2410,bewachen::V,bevogte,sargāt
2411,schützen::V,skærme,видзны
2412,schützen::V,skærme,pasargāt
2413,schützen::V,skærme,aizsargāt
2414,schützen::V,beskytte,видзны
2415,schützen::V,beskytte,pasargāt
2416,schützen::V,beskytte,aizsargāt
2417,verteidigen::V,forsvare,дорйыны
2418,verteidigen::V,forsvare,aizstāvēt
2419,sich schlagen::V,slås,косясьны
2420,sich schlagen::V,slås,kauties
2421,sich schlagen::V,slås,izkauties
2422,schießen::V,skyde,лыйны
2423,schießen::V,skyde,šaut
2424,schießen::V,skyde,šaudīt
2425,siegen::V,sejre,вермыны
2426,siegen::V,sejre,uzvarēt
2427,ärgern::V,ærgre,лӧгӧдны
2428,ärgern::V,ærgre,лёкмӧдны
2429,ärgern::V,ærgre,скӧрмӧдны
2430,ärgern::V,ærgre,sadusmot
2431,schlagen::V,slå,вартны
2432,schlagen::V,slå,sist
2433,schlagen::V,slå,triekt
2434,treten::V,sparke,лёгны
2435,treten::V,sparke,майкны
2436,treten::V,sparke,mīt
2437,treten::V,sparke,paspert
2438,stechen::V,stikke,бышткыны
2439,stechen::V,stikke,durt
2440,stoßen::V,støde,тойлыны
2441,stoßen::V,støde,йӧткавны
2442,stoßen::V,støde,grūst
2443,stehlen::V,stjæle,гусявны
2444,stehlen::V,stjæle,zagt
2445,stören::V,forstyrre,падмӧдны
2446,stören::V,forstyrre,traucēt
2447,belästigen::V,genere,дӧзмӧдны
2448,belästigen::V,genere,apgrūtināt
2449,belästigen::V,ulejlige,дӧзмӧдны
2450,belästigen::V,ulejlige,apgrūtināt
2451,verbergen::V,skjule,дзебны
2452,verbergen::V,skjule,сайӧдны
2453,verbergen::V,skjule,slēpt
2454,verbergen::V,skjule,paslēpt
2455,täuschen::V,villede,пӧръявны
2456,täuschen::V,villede,ылӧдны
2457,täuschen::V,villede,mānīt
2458,täuschen::V,villede,maldināt
2459,betrügen::V,bedrage,сӧрны
2460,betrügen::V,bedrage,krāpt
2461,betrügen::V,bedrage,apkrāpt
2462,töten::V,dræbe,вины
2463,töten::V,dræbe,nāvēt
2464,töten::V,dræbe,nogalināt
2465,wohnen::V,bo,овны
2466,wohnen::V,bo,dzīvot
2467,arbeiten::V,arbejde,уджавны
2468,arbeiten::V,arbejde,strādāt
2469,arbeiten::V,arbejde,darboties
2470,sammeln::V,samle,чукӧртны
2471,sammeln::V,samle,vākt
2472,pflücken::V,plukke,вотны
2473,pflücken::V,plukke,ӧктыны
2474,pflücken::V,plukke,raut
2475,pflücken::V,plukke,plūkt
2476,jagen::V,jage,кыйсьыны
2477,jagen::V,jage,medīt
2478,fischen::V,fiske,чери кыйны
2479,fischen::V,fiske,zvejot
2480,fassen::V,fange,кутны
2481,fassen::V,fange,saķert
2482,hüten::V,vogte,видзны
2483,hüten::V,vogte,йирӧдны
2484,hüten::V,vogte,ganīt
2485,treiben::V,drive,вӧтлыны
2486,treiben::V,drive,dzīt
2487,anbinden::V,binde fast,домавны
2488,anbinden::V,binde fast,piesiet
2489,anbinden::V,binde fast,piesaistīt
2490,füttern::V,fodre,вердны
2491,füttern::V,fodre,barot
2492,melken::V,malke,лысьтыны
2493,melken::V,malke,slaukt
2494,hacken::V,hakke,керавны
2495,hacken::V,hakke,kapāt
2496,gießen::V,hælde,киськавны
2497,gießen::V,hælde,liet
2498,gießen::V,hælde,laistīt
2499,reifen::V,modne,кисьмыны
2500,reifen::V,modne,briest
2501,zubereiten::V,tilberede,дасьтыны
2502,zubereiten::V,tilberede,taisīt
2503,zubereiten::V,tilberede,gatavot
2504,kochen::V,koge,пуны
2505,kochen::V,koge,vārīt
2506,backen::V,bage,пӧжавны
2507,backen::V,bage,cept
2508,braten::V,stege,пражитны
2509,braten::V,stege,cept
2510,braten::V,stege,cepināt
2511,umrühren::V,røre om,сорлавны
2512,umrühren::V,røre om,maisīt
2513,umrühren::V,røre om,apmaisīt
2514,stricken::V,strikke,кӧртны
2515,stricken::V,strikke,adīt
2516,nähen::V,sy,вурны
2517,nähen::V,sy,šūt
2518,färben::V,farve,мичӧдны
2519,färben::V,farve,краситны
2520,färben::V,farve,krāsot
2521,färben::V,farve,nokrāsot
2522,reinigen::V,rense,весавны
2523,reinigen::V,rense,tīrīt
2524,reinigen::V,rense,attīrīt
2525,reinigen::V,gøre ren,весавны
2526,reinigen::V,gøre ren,tīrīt
2527,reinigen::V,gøre ren,attīrīt
2528,waschen::V,vaske,мыськыны
2529,waschen::V,vaske,mazgāt
2530,abwischen::V,tørre af,чышкыны
2531,abwischen::V,tørre af,noslaucīt
2532,spülen::V,skylle,пожъявны
2533,spülen::V,skylle,skalot
2534,fegen::V,feje,чышкыны
2535,fegen::V,feje,slaucīt
2536,kehren::V,feje,чышкыны
2537,kehren::V,feje,mēzt
2538,baden::V,bade,купайтчыны
2539,baden::V,bade,peldēties
2540,sich waschen::V,vaske sig,мыссьыны
2541,sich waschen::V,vaske sig,mazgāties
2542,ausziehen::V,tage af,пӧрччӧдны
2543,ausziehen::V,tage af,noģērbt
2544,anziehen::V,tage på,кӧмавны
2545,anziehen::V,tage på,пасьтавны
2546,anziehen::V,tage på,uzvilkt
2547,sich anziehen::V,klæde sig på,пасьтасьны
2548,sich anziehen::V,klæde sig på,apģērbties
2549,kämmen::V,rede,сынавны
2550,kämmen::V,rede,sukāt
2551,kämmen::V,frisere,сынавны
2552,kämmen::V,frisere,sukāt
2553,schmücken::V,pynte,мичмӧдны
2554,schmücken::V,pynte,rotāt
2555,schmücken::V,pynte,greznot
2556,schmücken::V,smykke,мичмӧдны
2557,schmücken::V,smykke,rotāt
2558,schmücken::V,smykke,greznot
2559,sagen::V,sige,шуны
2560,sagen::V,sige,висьтавны
2561,sagen::V,sige,teikt
2562,sprechen::V,snakke,сёрнитны
2563,sprechen::V,snakke,runāt
2564,reden::V,tale,сёрнитны
2565,reden::V,tale,norunāt
2566,reden::V,snakke,сёрнитны
2567,reden::V,snakke,norunāt
2568,sich unterhalten::V,snakke sammen,сёрнитны
2569,sich unterhalten::V,snakke sammen,варовитны
2570,sich unterhalten::V,snakke sammen,sarunāties
2571,fragen::V,spørge,юавны
2572,fragen::V,spørge,jautāt
2573,bitten::V,bede,корны
2574,bitten::V,bede,lūgt
2575,bitten::V,bede,prasīt
2576,erzählen::V,berette,висьтавны
2577,erzählen::V,berette,stāstīt
2578,erzählen::V,fortælle,висьтавны
2579,erzählen::V,fortælle,stāstīt
2580,mitteilen::V,meddele,юӧртны
2581,mitteilen::V,meddele,висьтавны
2582,mitteilen::V,meddele,pavēstīt
2583,nennen::V,nævne,шуны
2584,nennen::V,nævne,ним сетны
2585,nennen::V,nævne,saukt
2586,rufen::V,råbe,корны
2587,rufen::V,råbe,saukt
2588,prahlen::V,prale,ошйысьны
2589,prahlen::V,prale,lielīties
2590,übersetzen::V,oversætte,вуджӧдны
2591,übersetzen::V,oversætte,tulkot
2592,übersetzen::V,oversætte,pārtulkot
2593,denken::V,tænke,мӧвпавны
2594,denken::V,tænke,domāt
2595,glauben::V,tro,эскыны
2596,glauben::V,tro,ticēt
2597,bemerken::V,bemærke,казявны
2598,bemerken::V,bemærke,ievērot
2599,bemerken::V,bemærke,ieraudzīt
2600,bemerken::V,lægge mærke til,казявны
2601,bemerken::V,lægge mærke til,ievērot
2602,bemerken::V,lægge mærke til,ieraudzīt
2603,erkennen::V,genkende,тӧдмавны
2604,erkennen::V,genkende,pazīt
2605,erkennen::V,genkende,atpazīt
2606,begreifen::V,begribe,вежӧртны
2607,begreifen::V,begribe,гӧгӧрвоны
2608,begreifen::V,begribe,jēgt
2609,begreifen::V,begribe,apjēgt
2610,verstehen::V,forstå,вежӧртны
2611,verstehen::V,forstå,гӧгӧрвоны
2612,verstehen::V,forstå,saprast
2613,lernen::V,lære,вeлöдчыны
2614,lernen::V,lære,mācīties
2615,wissen::V,vide,тӧдны
2616,wissen::V,vide,zināt
2617,sich erinnern an::V,mindes,казьтывны
2618,sich erinnern an::V,mindes,дум вылӧ уськӧдны
2619,sich erinnern an::V,mindes,atminēties
2620,sich erinnern an::V,huske på,казьтывны
2621,sich erinnern an::V,huske på,дум вылӧ уськӧдны
2622,sich erinnern an::V,huske på,atminēties
2623,vergessen::V,glemme,вунӧдны
2624,vergessen::V,glemme,mirst
2625,vergessen::V,glemme,aizmirst
2626,messen::V,måle,муртавны
2627,messen::V,måle,mērīt
2628,zählen::V,tælle,лыддьыны
2629,zählen::V,tælle,skaitīt
2630,rechnen::V,regne,лыддьыны
2631,rechnen::V,regne,rēķināt
2632,lesen::V,læse,лыддьыны
2633,lesen::V,læse,lasīt
2634,malen::V,male,серпасавны
2635,malen::V,male,gleznot
2636,zeichnen::V,tegne,серпасавны
2637,zeichnen::V,tegne,zīmēt
2638,schreiben::V,skrive,гижны
2639,schreiben::V,skrive,rakstīt
2640,besitzen::V,eje,лоны
2641,besitzen::V,eje,piederēt
2642,besitzen::V,besidde,лоны
2643,besitzen::V,besidde,piederēt
2644,kaufen::V,købe,ньӧбны
2645,kaufen::V,købe,pirkt
2646,verkaufen::V,sælge,вузавны
2647,verkaufen::V,sælge,pārdot
2648,bezahlen::V,betale,мынтыны
2649,bezahlen::V,betale,мынтысьны
2650,bezahlen::V,betale,apmaksāt
2651,zahlen::V,betale,мынтыны
2652,zahlen::V,betale,maksāt
2653,beherrschen::V,beherske,ас улын кутны
2654,beherrschen::V,beherske,valdīt
2655,ertragen::V,tåle,пыкны
2656,ertragen::V,tåle,лэптыны
2657,ertragen::V,tåle,panest
2658,ertragen::V,tåle,paciest
2659,ertragen::V,udholde,пыкны
2660,ertragen::V,udholde,лэптыны
2661,ertragen::V,udholde,panest
2662,ertragen::V,udholde,paciest
2663,hinfallen::V,,усьны
2664,hinfallen::V,,sabirt
2665,hinfallen::V,,pakrist
