,Concept_ID,se,os
7012,aufheben::V,pââi´ded,сисын
7013,aufheben::V,пайнэ,сисын
7014,zurücklassen::V,laehpedh,ныууадзын
7015,zurücklassen::V,guodet,ныууадзын
7016,zurücklassen::V,guođđit,ныууадзын
7017,zurücklassen::V,kyeđđiḋ,ныууадзын
7018,zurücklassen::V,kue´đđed,ныууадзын
7019,zurücklassen::V,кӯдтӭ,ныууадзын
7020,verlieren::V,dassedh,фесафын
7021,verlieren::V,biestedh,фесафын
7022,verlieren::V,masset,фесафын
7023,verlieren::V,láhppet,фесафын
7024,verlieren::V,láhppit,фесафын
7025,verlieren::V,läppiđ,фесафын
7026,verlieren::V,monâttiđ,фесафын
7027,verlieren::V,lä´pped,фесафын
7028,verlieren::V,rââ´ppted,фесафын
7029,verlieren::V,ка̄дхэ,фесафын
7030,verlieren::V,кӯдтъе,фесафын
7031,fallen lassen::V,gahtjehtidh,ӕрӕппарын
7032,fallen lassen::V,gahtjehtidh,къухтӕй феуӕгъд кӕнын
7033,fallen lassen::V,luojttet,ӕрӕппарын
7034,fallen lassen::V,luojttet,къухтӕй феуӕгъд кӕнын
7035,fallen lassen::V,luojttalit,ӕрӕппарын
7036,fallen lassen::V,luojttalit,къухтӕй феуӕгъд кӕнын
7037,fallen lassen::V,gahčahit,ӕрӕппарын
7038,fallen lassen::V,gahčahit,къухтӕй феуӕгъд кӕнын
7039,fallen lassen::V,lyeš'tiđ,ӕрӕппарын
7040,fallen lassen::V,lyeš'tiđ,къухтӕй феуӕгъд кӕнын
7041,fallen lassen::V,kočâttiđ,ӕрӕппарын
7042,fallen lassen::V,kočâttiđ,къухтӕй феуӕгъд кӕнын
7043,fallen lassen::V,rõpsted,ӕрӕппарын
7044,fallen lassen::V,rõpsted,къухтӕй феуӕгъд кӕнын
7045,fallen lassen::V,kõõččted,ӕрӕппарын
7046,fallen lassen::V,kõõččted,къухтӕй феуӕгъд кӕнын
7047,fallen lassen::V,ёҏтэ,ӕрӕппарын
7048,fallen lassen::V,ёҏтэ,къухтӕй феуӕгъд кӕнын
7049,fallen lassen::V,кэчхэ,ӕрӕппарын
7050,fallen lassen::V,кэчхэ,къухтӕй феуӕгъд кӕнын
7051,machen::V,daajhtodh,саразын
7052,machen::V,dahkat,саразын
7053,machen::V,dahkat,саразын
7054,machen::V,rähtiđ,саразын
7055,machen::V,raajjâd,саразын
7056,machen::V,tue´j'jeed,саразын
7057,machen::V,тӯййше,саразын
7058,machen::V,ӣллькье,саразын
7059,herstellen::V,skaepiedidh,сцæттæ кæнын
7060,herstellen::V,skaepiedidh,саразын
7061,herstellen::V,buvtadit,сцæттæ кæнын
7062,herstellen::V,buvtadit,саразын
7063,herstellen::V,dudjot,сцæттæ кæнын
7064,herstellen::V,dudjot,саразын
7065,herstellen::V,a'mnâstiđ,сцæттæ кæнын
7066,herstellen::V,a'mnâstiđ,саразын
7067,herstellen::V,va'lmâštiđ,сцæттæ кæнын
7068,herstellen::V,va'lmâštiđ,саразын
7069,herstellen::V,vaalmšted,сцæттæ кæнын
7070,herstellen::V,vaalmšted,саразын
7071,herstellen::V,лыххкэ,сцæттæ кæнын
7072,herstellen::V,лыххкэ,саразын
7073,herstellen::V,ӣллькье,сцæттæ кæнын
7074,herstellen::V,ӣллькье,саразын
7075,bauen::V,bigkedh,амайын
7076,bauen::V,biggit,амайын
7077,bauen::V,ráhkadit,амайын
7078,bauen::V,huksiđ,амайын
7079,bauen::V,raajjâd,амайын
7080,bauen::V,тӯййше,амайын
7081,reparieren::V,davvodh,æмпъузын
7082,reparieren::V,davvodh,цалцæг кæнын
7083,reparieren::V,divvot,æмпъузын
7084,reparieren::V,divvot,цалцæг кæнын
7085,reparieren::V,divvut,æмпъузын
7086,reparieren::V,divvut,цалцæг кæнын
7087,reparieren::V,tivvoođ,æмпъузын
7088,reparieren::V,tivvoođ,цалцæг кæнын
7089,reparieren::V,čihtâđ,æмпъузын
7090,reparieren::V,čihtâđ,цалцæг кæнын
7091,reparieren::V,teevvad,æмпъузын
7092,reparieren::V,teevvad,цалцæг кæнын
7093,reparieren::V,чиннэ,æмпъузын
7094,reparieren::V,чиннэ,цалцæг кæнын
7095,verbessern::V,bueriedidh,фæхуыздæр кæнын
7096,verbessern::V,báredit,фæхуыздæр кæнын
7097,verbessern::V,buoredit,фæхуыздæр кæнын
7098,verbessern::V,buoridit,фæхуыздæр кæнын
7099,verbessern::V,pye'rediđ,фæхуыздæр кæнын
7100,verbessern::V,pue´reed,фæхуыздæр кæнын
7101,verbessern::V,шӣгнэ,фæхуыздæр кæнын
7102,ändern::V,jeatjahtehtedh,аивын
7103,ändern::V,rievddadit,аивын
7104,ändern::V,muhttit,аивын
7105,ändern::V,molsut,аивын
7106,ändern::V,mutteđ,аивын
7107,ändern::V,mu´tted,аивын
7108,ändern::V,вуайхе,аивын
7109,ändern::V,ка̄вьсе,аивын
7110,graben::V,berkedh,къахын
7111,graben::V,kroehkedh,къахын
7112,graben::V,bállet,къахын
7113,graben::V,goaivut,къахын
7114,graben::V,roggat,къахын
7115,graben::V,kuái'vuđ,къахын
7116,graben::V,rääppad,къахын
7117,graben::V,kuäivvad,къахын
7118,graben::V,ра̄бпэ,къахын
7119,graben::V,куаййве,къахын
7120,beugen::V,sojjedidh,æркъæдз кæнын
7121,beugen::V,sojjedidh,æртасын кæнын
7122,beugen::V,såjådit,æркъæдз кæнын
7123,beugen::V,såjådit,æртасын кæнын
7124,beugen::V,sojahit,æркъæдз кæнын
7125,beugen::V,sojahit,æртасын кæнын
7126,beugen::V,sujâttiđ,æркъæдз кæнын
7127,beugen::V,sujâttiđ,æртасын кæнын
7128,beugen::V,kå´mrded,æркъæдз кæнын
7129,beugen::V,kå´mrded,æртасын кæнын
7130,beugen::V,njikklõõttâd,æркъæдз кæнын
7131,beugen::V,njikklõõttâd,æртасын кæнын
7132,beugen::V,сойхьтэ,æркъæдз кæнын
7133,beugen::V,сойхьтэ,æртасын кæнын
7134,beugen::V,то̄а̄ххкэ,æркъæдз кæнын
7135,beugen::V,то̄а̄ххкэ,æртасын кæнын
7136,beugen::V,нигклаххьтэ,æркъæдз кæнын
7137,beugen::V,нигклаххьтэ,æртасын кæнын
7138,biegen::V,sojjehtidh,тасын кӕнын
7139,biegen::V,såjådit,тасын кӕнын
7140,biegen::V,niejddet,тасын кӕнын
7141,biegen::V,sojahit,тасын кӕнын
7142,biegen::V,čipteđ,тасын кӕнын
7143,biegen::V,soojted,тасын кӕнын
7144,biegen::V,сойхьтэ,тасын кӕнын
7145,drehen::V,jårrehtidh,здухын
7146,drehen::V,bådnjåt,здухын
7147,drehen::V,botnjat,здухын
7148,drehen::V,jurâttiđ,здухын
7149,drehen::V,jåårǥlâ´tted,здухын
7150,drehen::V,чоӊӊтэ,здухын
7151,wenden::V,jarkelidh,афæлдахын
7152,wenden::V,jarkelidh,рафæлдахын
7153,wenden::V,jårggålit,афæлдахын
7154,wenden::V,jårggålit,рафæлдахын
7155,wenden::V,jorgalit,афæлдахын
7156,wenden::V,jorgalit,рафæлдахын
7157,wenden::V,jurgâliđ,афæлдахын
7158,wenden::V,jurgâliđ,рафæлдахын
7159,wenden::V,jåårǥlâ´tted,афæлдахын
7160,wenden::V,jåårǥlâ´tted,рафæлдахын
7161,wenden::V,вӣррлаххътэ,афæлдахын
7162,wenden::V,вӣррлаххътэ,рафæлдахын
7163,wenden::V,ка̄вьсе,афæлдахын
7164,wenden::V,ка̄вьсе,рафæлдахын
7165,umdrehen::V,jarkedh,афæлдахын
7166,umdrehen::V,måttsåstit,афæлдахын
7167,umdrehen::V,botnjat,афæлдахын
7168,umdrehen::V,jorgođ,афæлдахын
7169,umdrehen::V,jårǥsted,афæлдахын
7170,umdrehen::V,коамьхе,афæлдахын
7171,umdrehen::V,калльтлэ,афæлдахын
7172,heben::V,luknjedh,сдарын
7173,heben::V,luknjedh,схæцын
7174,heben::V,baavhkestidh,сдарын
7175,heben::V,baavhkestidh,схæцын
7176,heben::V,bajedit,сдарын
7177,heben::V,bajedit,схæцын
7178,heben::V,loktet,сдарын
7179,heben::V,loktet,схæцын
7180,heben::V,bajidit,сдарын
7181,heben::V,bajidit,схæцын
7182,heben::V,pajediđ,сдарын
7183,heben::V,pajediđ,схæцын
7184,heben::V,kokkiđ,сдарын
7185,heben::V,kokkiđ,схæцын
7186,heben::V,kaggâd,сдарын
7187,heben::V,kaggâd,схæцын
7188,heben::V,pââ´jeed,сдарын
7189,heben::V,pââ´jeed,схæцын
7190,heben::V,пайнэ,сдарын
7191,heben::V,пайнэ,схæцын
7192,heben::V,пайнэллэ,сдарын
7193,heben::V,пайнэллэ,схæцын
7194,hochheben::V,lutnjedh,уæлæмæ хæцын
7195,hochheben::V,låggŋit,уæлæмæ хæцын
7196,hochheben::V,loktet,уæлæмæ хæцын
7197,hochheben::V,pajediđ,уæлæмæ хæцын
7198,hochheben::V,kuåstteed,уæлæмæ хæцын
7199,hochheben::V,пайнэ,уæлæмæ хæцын
7200,ergreifen::V,fihkelidh,фӕлӕбурын
7201,ergreifen::V,sårjjot,фӕлӕбурын
7202,ergreifen::V,doahppit,фӕлӕбурын
7203,ergreifen::V,fáhtet,фӕлӕбурын
7204,ergreifen::V,tuáppuđ,фӕлӕбурын
7205,ergreifen::V,poppâ´tted,фӕлӕбурын
7206,ergreifen::V,каццсе,фӕлӕбурын
7207,ergreifen::V,туэрркэ,фӕлӕбурын
7208,ergreifen::V,ро̄а̄ппчье,фӕлӕбурын
7209,halten::V,steeredh,дарын
7210,halten::V,utniedidh,дарын
7211,halten::V,anedit,дарын
7212,halten::V,adnalit,дарын
7213,halten::V,doallat,дарын
7214,halten::V,toollâd,дарын
7215,halten::V,tue´rjjeed,дарын
7216,halten::V,туаррье,дарын
7217,drücken::V,dïelkestidh,æлхъивын
7218,drücken::V,dïelkestidh,хæцын
7219,drücken::V,dieddet,æлхъивын
7220,drücken::V,dieddet,хæцын
7221,drücken::V,deaddit,æлхъивын
7222,drücken::V,deaddit,хæцын
7223,drücken::V,čárvet,æлхъивын
7224,drücken::V,čárvet,хæцын
7225,drücken::V,čárvuđ,æлхъивын
7226,drücken::V,čárvuđ,хæцын
7227,drücken::V,čärvvad,æлхъивын
7228,drücken::V,čärvvad,хæцын
7229,drücken::V,teä´d'ded,æлхъивын
7230,drücken::V,teä´d'ded,хæцын
7231,drücken::V,пе̄ррэ,æлхъивын
7232,drücken::V,пе̄ррэ,хæцын
7233,drücken::V,ра̄ппче,æлхъивын
7234,drücken::V,ра̄ппче,хæцын
7235,schieben::V,vuetjedh,схойын
7236,schieben::V,sjáhtjat,схойын
7237,schieben::V,cáhkit,схойын
7238,schieben::V,cuggâđ,схойын
7239,schieben::V,oi´ǧǧeed,схойын
7240,schieben::V,оййкье,схойын
7241,kratzen::V,våhtsodh,хафын
7242,kratzen::V,skreepedh,хафын
7243,kratzen::V,ruohkkat,хафын
7244,kratzen::V,ruohkastit,хафын
7245,kratzen::V,gazzut,хафын
7246,kratzen::V,kazzođ,хафын
7247,kratzen::V,võckkâd,хафын
7248,kratzen::V,кышшкэ,хафын
7249,kratzen::V,каххьце,хафын
7250,lecken::V,njåalodh,сдæрын
7251,lecken::V,njoallot,сдæрын
7252,lecken::V,njolodit,сдæрын
7253,lecken::V,njuálluđ,сдæрын
7254,lecken::V,njuällad,сдæрын
7255,lecken::V,нюаллэ,сдæрын
7256,beißen::V,gaektjedh,хæцын
7257,beißen::V,gássket,хæцын
7258,beißen::V,gáskestit,хæцын
7259,beißen::V,gáskit,хæцын
7260,beißen::V,käskiđ,хæцын
7261,beißen::V,kä´cǩǩed,хæцын
7262,beißen::V,ка̄ццьке,хæцын
7263,abreißen::V,bïhkedh,ратонын
7264,abreißen::V,gajkkot,ратонын
7265,abreißen::V,gaikkihit,ратонын
7266,abreißen::V,roottâđ,ратонын
7267,abreißen::V,ra´šǩǩeed,ратонын
7268,abreißen::V,rååttad,ратонын
7269,abreißen::V,ро̄дтҍе,ратонын
7270,abreißen::V,пӯттҍкье,ратонын
7271,abschneiden::V,tjoehpestidh,ралыг кӕнын
7272,abschneiden::V,jallat,ралыг кӕнын
7273,abschneiden::V,čuohppat,ралыг кӕнын
7274,abschneiden::V,jogâldiđ,ралыг кӕнын
7275,abschneiden::V,geerelidh,ралыг кӕнын
7276,abschneiden::V,е̄дтэ,ралыг кӕнын
7277,abschneiden::V,е̄дтлэ,ралыг кӕнын
7278,binden::V,gårredidh,бабӕттын
7279,binden::V,tjadnat,бабӕттын
7280,binden::V,gárrat,бабӕттын
7281,binden::V,čoonnâđ,бабӕттын
7282,binden::V,čõõnnâd,бабӕттын
7283,binden::V,čuõlmmâd,бабӕттын
7284,binden::V,ко̄ррэ,бабӕттын
7285,binden::V,чӯллмдэ,бабӕттын
7286,binden::V,ко̄а̄ррэ,бабӕттын
7287,stecken::V,rïjtedh,ныссадзын
7288,stecken::V,tsævkkat,ныссадзын
7289,stecken::V,cáhkit,ныссадзын
7290,stecken::V,cuggâđ,ныссадзын
7291,stecken::V,čuõ´ǧ'ǧeed,ныссадзын
7292,stecken::V,чогксэ,ныссадзын
7293,stecken::V,це̄ӈькхэ,ныссадзын
7294,brechen::V,dåajodh,асæттын
7295,brechen::V,dåajodh,басæттын
7296,brechen::V,dåajodh,ныссæттын
7297,brechen::V,tsåapkodh,асæттын
7298,brechen::V,tsåapkodh,басæттын
7299,brechen::V,tsåapkodh,ныссæттын
7300,brechen::V,doaddjut,асæттын
7301,brechen::V,doaddjut,басæттын
7302,brechen::V,doaddjut,ныссæттын
7303,brechen::V,cuvket,асæттын
7304,brechen::V,cuvket,басæттын
7305,brechen::V,cuvket,ныссæттын
7306,brechen::V,moorrâđ,асæттын
7307,brechen::V,moorrâđ,басæттын
7308,brechen::V,moorrâđ,ныссæттын
7309,brechen::V,mu´rdded,асæттын
7310,brechen::V,mu´rdded,басæттын
7311,brechen::V,mu´rdded,ныссæттын
7312,brechen::V,муррьтэ,асæттын
7313,brechen::V,муррьтэ,басæттын
7314,brechen::V,муррьтэ,ныссæттын
7315,klopfen::V,beenghkedh,хойын
7316,klopfen::V,beenghkedh,гуыпп-гуыпп кæнын
7317,klopfen::V,beenghkedh,къуырцц-къуырцц кæнын
7318,klopfen::V,goalkkalit,хойын
7319,klopfen::V,goalkkalit,гуыпп-гуыпп кæнын
7320,klopfen::V,goalkkalit,къуырцц-къуырцц кæнын
7321,klopfen::V,tsábbmet,хойын
7322,klopfen::V,tsábbmet,гуыпп-гуыпп кæнын
7323,klopfen::V,tsábbmet,къуырцц-къуырцц кæнын
7324,klopfen::V,goalkit,хойын
7325,klopfen::V,goalkit,гуыпп-гуыпп кæнын
7326,klopfen::V,goalkit,къуырцц-къуырцц кæнын
7327,klopfen::V,skoalkit,хойын
7328,klopfen::V,skoalkit,гуыпп-гуыпп кæнын
7329,klopfen::V,skoalkit,къуырцц-къуырцц кæнын
7330,klopfen::V,skuá'lkuttiđ,хойын
7331,klopfen::V,skuá'lkuttiđ,гуыпп-гуыпп кæнын
7332,klopfen::V,skuá'lkuttiđ,къуырцц-къуырцц кæнын
7333,klopfen::V,kuälkted,хойын
7334,klopfen::V,kuälkted,гуыпп-гуыпп кæнын
7335,klopfen::V,kuälkted,къуырцц-къуырцц кæнын
7336,klopfen::V,та̄гкэ,хойын
7337,klopfen::V,та̄гкэ,гуыпп-гуыпп кæнын
7338,klopfen::V,та̄гкэ,къуырцц-къуырцц кæнын
7339,hauen::V,beenghkedh,цӕвын
7340,hauen::V,beenghkedh,нӕмын
7341,hauen::V,tjuollat,цӕвын
7342,hauen::V,tjuollat,нӕмын
7343,hauen::V,čuollat,цӕвын
7344,hauen::V,čuollat,нӕмын
7345,hauen::V,čurmâđ,цӕвын
7346,hauen::V,čurmâđ,нӕмын
7347,hauen::V,čâ´cǩǩed,цӕвын
7348,hauen::V,čâ´cǩǩed,нӕмын
7349,hauen::V,та̄гкэ,цӕвын
7350,hauen::V,та̄гкэ,нӕмын
7351,hauen::V,ва̄сстэ,цӕвын
7352,hauen::V,ва̄сстэ,нӕмын
7353,kleben::V,njamkedh,ныхасын
7354,kleben::V,njamkedh,æндадзын
7355,kleben::V,dædnjodit,ныхасын
7356,kleben::V,dædnjodit,æндадзын
7357,kleben::V,liibmet,ныхасын
7358,kleben::V,liibmet,æндадзын
7359,kleben::V,taṃadiđ,ныхасын
7360,kleben::V,taṃadiđ,æндадзын
7361,kleben::V,li´jmmjed,ныхасын
7362,kleben::V,li´jmmjed,æндадзын
7363,kleben::V,нямхэ,ныхасын
7364,kleben::V,нямхэ,æндадзын
7365,reiben::V,daanjedh,сӕрфын
7366,reiben::V,daanjedh,хафын
7367,reiben::V,ruvvit,сӕрфын
7368,reiben::V,ruvvit,хафын
7369,reiben::V,ruvvet,сӕрфын
7370,reiben::V,ruvvet,хафын
7371,reiben::V,fiärruđ,сӕрфын
7372,reiben::V,fiärruđ,хафын
7373,reiben::V,heârrad,сӕрфын
7374,reiben::V,heârrad,хафын
7375,reiben::V,ru´vvjed,сӕрфын
7376,reiben::V,ru´vvjed,хафын
7377,reiben::V,е̄ррэ,сӕрфын
7378,reiben::V,е̄ррэ,хафын
7379,streichen::V,daejdedh,байсæрдын
7380,streichen::V,daejdedh,сахорын
7381,streichen::V,badtjadidh,байсæрдын
7382,streichen::V,badtjadidh,сахорын
7383,streichen::V,vuojddat,байсæрдын
7384,streichen::V,vuojddat,сахорын
7385,streichen::V,málet,байсæрдын
7386,streichen::V,málet,сахорын
7387,streichen::V,njuohtat,байсæрдын
7388,streichen::V,njuohtat,сахорын
7389,streichen::V,njuottâđ,байсæрдын
7390,streichen::V,njuottâđ,сахорын
7391,streichen::V,puák'suđ,байсæрдын
7392,streichen::V,puák'suđ,сахорын
7393,streichen::V,påhssad,байсæрдын
7394,streichen::V,påhssad,сахорын
7395,streichen::V,мо̄а̄шшэ,байсæрдын
7396,streichen::V,мо̄а̄шшэ,сахорын
7397,schleifen::V,slijhpedh,ссын
7398,schleifen::V,slijhpedh,цыргъ кӕнын
7399,schleifen::V,sadjet,ссын
7400,schleifen::V,sadjet,цыргъ кӕнын
7401,schleifen::V,sadjit,ссын
7402,schleifen::V,sadjit,цыргъ кӕнын
7403,schleifen::V,šliipet,ссын
7404,schleifen::V,šliipet,цыргъ кӕнын
7405,schleifen::V,saijeeđ,ссын
7406,schleifen::V,saijeeđ,цыргъ кӕнын
7407,schleifen::V,sââjjad,ссын
7408,schleifen::V,sââjjad,цыргъ кӕнын
7409,schleifen::V,tabǯsted,ссын
7410,schleifen::V,tabǯsted,цыргъ кӕнын
7411,schleifen::V,то̄а̄мчсе,ссын
7412,schleifen::V,то̄а̄мчсе,цыргъ кӕнын
7413,schneiden::V,bietskedh,кӕрдын
7414,schneiden::V,suoddat,кӕрдын
7415,schneiden::V,tjuohppat,кӕрдын
7416,schneiden::V,biesskedit,кӕрдын
7417,schneiden::V,čuohppat,кӕрдын
7418,schneiden::V,čuop'pâđ,кӕрдын
7419,schneiden::V,čuõp'pâd,кӕрдын
7420,schneiden::V,е̄дтэ,кӕрдын
7421,schneiden::V,пе̄ррэ,кӕрдын
7422,schneiden::V,чӯххпэ,кӕрдын
7423,rütteln::V,firredh,æнкъусын
7424,rütteln::V,doargestit,æнкъусын
7425,rütteln::V,šluvgit,æнкъусын
7426,rütteln::V,pušteđ,æнкъусын
7427,rütteln::V,pu´štted,æнкъусын
7428,rütteln::V,пушшьтэ,æнкъусын
7429,schütteln::V,firredh,уигъын
7430,schütteln::V,sjavnnjet,уигъын
7431,schütteln::V,sillnat,уигъын
7432,schütteln::V,skullhet,уигъын
7433,schütteln::V,salkalit,уигъын
7434,schütteln::V,pušteđ,уигъын
7435,schütteln::V,pu´štted,уигъын
7436,schütteln::V,пушшьтэ,уигъын
7437,schwenken::V,svinhtedh,тилын
7438,schwenken::V,svinhtedh,уигъын
7439,schwenken::V,svikkastit,тилын
7440,schwenken::V,svikkastit,уигъын
7441,schwenken::V,šlivgut,тилын
7442,schwenken::V,šlivgut,уигъын
7443,schwenken::V,hiä'iluttiđ,тилын
7444,schwenken::V,hiä'iluttiđ,уигъын
7445,schwenken::V,heeilted,тилын
7446,schwenken::V,heeilted,уигъын
7447,schwenken::V,маххъе,тилын
7448,schwenken::V,маххъе,уигъын
7449,schütten::V,gurhkedh,ныккӕнын
7450,schütten::V,hállit,ныккӕнын
7451,schütten::V,liejkkit,ныккӕнын
7452,schütten::V,leškiđ,ныккӕнын
7453,schütten::V,virâttiđ,ныккӕнын
7454,schütten::V,väällad,ныккӕнын
7455,schütten::V,ва̄ллэ,ныккӕнын
7456,füllen::V,dievhtedh,байдзаг кæнын
7457,füllen::V,dievddet,байдзаг кæнын
7458,füllen::V,deavdit,байдзаг кæнын
7459,füllen::V,tevdiđ,байдзаг кæнын
7460,füllen::V,tiudded,байдзаг кæнын
7461,füllen::V,тӣввтэ,байдзаг кæнын
7462,einwickeln::V,gïesedh,батухын
7463,einwickeln::V,giessat,батухын
7464,einwickeln::V,gárrat,батухын
7465,einwickeln::V,giessat,батухын
7466,einwickeln::V,gurpat,батухын
7467,einwickeln::V,kiessâđ,батухын
7468,einwickeln::V,ǩiõssâd,батухын
7469,einwickeln::V,кӣссэ,батухын
7470,tragen::V,guedtedh,хӕссын
7471,tragen::V,guoddet,хӕссын
7472,tragen::V,guoddit,хӕссын
7473,tragen::V,kyed'diđ,хӕссын
7474,tragen::V,kue´d'ded,хӕссын
7475,tragen::V,кӯннҌтэ,хӕссын
7476,schleppen::V,fatnehtidh,ласын
7477,schleppen::V,sliehpit,ласын
7478,schleppen::V,feastit,ласын
7479,schleppen::V,vie'šidiđ,ласын
7480,schleppen::V,hinnađ,ласын
7481,schleppen::V,nje´ʒʒed,ласын
7482,schleppen::V,чуввкэ,ласын
7483,ziehen::V,giesedh,ласын
7484,ziehen::V,giesset,ласын
7485,ziehen::V,geassit,ласын
7486,ziehen::V,keessiđ,ласын
7487,ziehen::V,ǩie´ssed,ласын
7488,ziehen::V,ке̄ссе,ласын
7489,aufbewahren::V,vöörhkedh,æвæрын
7490,aufbewahren::V,vuorkkit,æвæрын
7491,aufbewahren::V,seailluhit,æвæрын
7492,aufbewahren::V,siä'iluttiđ,æвæрын
7493,aufbewahren::V,seeilted,æвæрын
7494,aufbewahren::V,рӯкнэ,æвæрын
7495,werfen::V,slampestidh,зыввытт кӕнын
7496,werfen::V,bálkkot,зыввытт кӕнын
7497,werfen::V,suhppet,зыввытт кӕнын
7498,werfen::V,šlivgiđ,зыввытт кӕнын
7499,werfen::V,čeâǥǥted,зыввытт кӕнын
7500,werfen::V,суэххпэ,зыввытт кӕнын
7501,fangen::V,bivtedh,ӕрцахсын
7502,fangen::V,giddit,ӕрцахсын
7503,fangen::V,bivdit,ӕрцахсын
7504,fangen::V,toppiđ,ӕрцахсын
7505,fangen::V,tää´vted,ӕрцахсын
7506,fangen::V,та̄бпэ,ӕрцахсын
7507,fangen::V,со̄а̄гкэ,ӕрцахсын
7508,packen::V,doerelidh,рацахсын
7509,packen::V,kreemsedh,рацахсын
7510,packen::V,doahppit,рацахсын
7511,packen::V,doahput,рацахсын
7512,packen::V,tuáppuđ,рацахсын
7513,packen::V,ká'ivâstiđ,рацахсын
7514,packen::V,tää´vted,рацахсын
7515,packen::V,каццсе,рацахсын
7516,packen::V,туэрркэ,рацахсын
7517,packen::V,ро̄а̄ппчье,рацахсын
7518,verstecken::V,tjïekedh,æмбæхсын
7519,verstecken::V,tjïekedh,нымæхсын
7520,verstecken::V,tjiehkat,æмбæхсын
7521,verstecken::V,tjiehkat,нымæхсын
7522,verstecken::V,čiehkat,æмбæхсын
7523,verstecken::V,čiehkat,нымæхсын
7524,verstecken::V,čieḥâđ,æмбæхсын
7525,verstecken::V,čieḥâđ,нымæхсын
7526,verstecken::V,peittad,æмбæхсын
7527,verstecken::V,peittad,нымæхсын
7528,verstecken::V,пе̄йхьтэ,æмбæхсын
7529,verstecken::V,пе̄йхьтэ,нымæхсын
7530,teilen::V,juekedh,уарын
7531,teilen::V,juohket,уарын
7532,teilen::V,juohkit,уарын
7533,teilen::V,jyeḥiđ,уарын
7534,teilen::V,jue´ǩǩed,уарын
7535,teilen::V,ю̄гке,уарын
7536,teilen::V,ра̄ттҍке,уарын
7537,schicken::V,saadtodh,ӕрвитын
7538,schicken::V,sáddit,ӕрвитын
7539,schicken::V,sáddet,ӕрвитын
7540,schicken::V,vuo'lgâttiđ,ӕрвитын
7541,schicken::V,vuõltteed,ӕрвитын
7542,schicken::V,вӯлкхэ,ӕрвитын
7543,bringen::V,buektedh,æрхæссын
7544,bringen::V,buektedh,æрбахæссын
7545,bringen::V,doalvvot,æрхæссын
7546,bringen::V,doalvvot,æрбахæссын
7547,bringen::V,buktit,æрхæссын
7548,bringen::V,buktit,æрбахæссын
7549,bringen::V,tuál'vuđ,æрхæссын
7550,bringen::V,tuál'vuđ,æрбахæссын
7551,bringen::V,pu´htted,æрхæссын
7552,bringen::V,pu´htted,æрбахæссын
7553,bringen::V,пыххьтэ,æрхæссын
7554,bringen::V,пыххьтэ,æрбахæссын
7555,hinzufügen::V,dievhtedh,ӕфтауын
7556,hinzufügen::V,duoddit,ӕфтауын
7557,hinzufügen::V,lasedit,ӕфтауын
7558,hinzufügen::V,lasihit,ӕфтауын
7559,hinzufügen::V,lasettiđ,ӕфтауын
7560,hinzufügen::V,lââ´zzted,ӕфтауын
7561,hinzufügen::V,лажьхе,ӕфтауын
7562,bekommen::V,åadtjodh,ссарын
7563,bekommen::V,åadtjodh,сфæрæз кæнын
7564,bekommen::V,åadtjodh,самал кæнын
7565,bekommen::V,åttjudit,ссарын
7566,bekommen::V,åttjudit,сфæрæз кæнын
7567,bekommen::V,åttjudit,самал кæнын
7568,bekommen::V,oažžut,ссарын
7569,bekommen::V,oažžut,сфæрæз кæнын
7570,bekommen::V,oažžut,самал кæнын
7571,bekommen::V,juksâđ,ссарын
7572,bekommen::V,juksâđ,сфæрæз кæнын
7573,bekommen::V,juksâđ,самал кæнын
7574,bekommen::V,uáž'žuđ,ссарын
7575,bekommen::V,uáž'žuđ,сфæрæз кæнын
7576,bekommen::V,uáž'žuđ,самал кæнын
7577,bekommen::V,vuäǯ'ǯâd,ссарын
7578,bekommen::V,vuäǯ'ǯâd,сфæрæз кæнын
7579,bekommen::V,vuäǯ'ǯâd,самал кæнын
7580,bekommen::V,вуаннче,ссарын
7581,bekommen::V,вуаннче,сфæрæз кæнын
7582,bekommen::V,вуаннче,самал кæнын
7583,erhalten::V,åadtjodh,райсын
7584,erhalten::V,oadtjot,райсын
7585,erhalten::V,oažžut,райсын
7586,erhalten::V,uáž'žuđ,райсын
7587,erhalten::V,vuäǯ'ǯâd,райсын
7588,erhalten::V,ва̄лльтэ,райсын
7589,nehmen::V,vaeltedh,райсын
7590,nehmen::V,válldet,райсын
7591,nehmen::V,váldit,райсын
7592,nehmen::V,väldiđ,райсын
7593,nehmen::V,vä´ldded,райсын
7594,nehmen::V,ва̄лльтэ,райсын
7595,wählen::V,veeljedh,равзарын
7596,wählen::V,válljit,равзарын
7597,wählen::V,válljet,равзарын
7598,wählen::V,valjiđ,равзарын
7599,wählen::V,vaalšed,равзарын
7600,wählen::V,va´lljeed,равзарын
7601,wählen::V,воалшэ,равзарын
7602,auswählen::V,veeljedh,авзарын
7603,auswählen::V,tjuolldet,авзарын
7604,auswählen::V,válljet,авзарын
7605,auswählen::V,valjiđ,авзарын
7606,auswählen::V,vaalšed,авзарын
7607,auswählen::V,va´lljeed,авзарын
7608,auswählen::V,воалшэ,авзарын
7609,bewahren::V,vaarjelidh,бавæрын
7610,bewahren::V,vaarjelidh,нывæрын
7611,bewahren::V,bisodit,бавæрын
