,Concept_ID,se,ps
7236,verstecken::V,čiehkat,پټول
7237,verstecken::V,čieḥâđ,پټول
7238,verstecken::V,peittad,پټول
7239,verstecken::V,пе̄йхьтэ,پټول
7240,teilen::V,juekedh,وېشل
7241,teilen::V,juekedh,تقسیمول
7242,teilen::V,juohket,وېشل
7243,teilen::V,juohket,تقسیمول
7244,teilen::V,juohkit,وېشل
7245,teilen::V,juohkit,تقسیمول
7246,teilen::V,jyeḥiđ,وېشل
7247,teilen::V,jyeḥiđ,تقسیمول
7248,teilen::V,jue´ǩǩed,وېشل
7249,teilen::V,jue´ǩǩed,تقسیمول
7250,teilen::V,ю̄гке,وېشل
7251,teilen::V,ю̄гке,تقسیمول
7252,teilen::V,ра̄ттҍке,وېشل
7253,teilen::V,ра̄ттҍке,تقسیمول
7254,schicken::V,saadtodh,لېږل
7255,schicken::V,saadtodh,استول
7256,schicken::V,sáddit,لېږل
7257,schicken::V,sáddit,استول
7258,schicken::V,sáddet,لېږل
7259,schicken::V,sáddet,استول
7260,schicken::V,vuo'lgâttiđ,لېږل
7261,schicken::V,vuo'lgâttiđ,استول
7262,schicken::V,vuõltteed,لېږل
7263,schicken::V,vuõltteed,استول
7264,schicken::V,вӯлкхэ,لېږل
7265,schicken::V,вӯлкхэ,استول
7266,bringen::V,buektedh,راوړل
7267,bringen::V,doalvvot,راوړل
7268,bringen::V,buktit,راوړل
7269,bringen::V,tuál'vuđ,راوړل
7270,bringen::V,pu´htted,راوړل
7271,bringen::V,пыххьтэ,راوړل
7272,hinzufügen::V,dievhtedh,زیاتول
7273,hinzufügen::V,duoddit,زیاتول
7274,hinzufügen::V,lasedit,زیاتول
7275,hinzufügen::V,lasihit,زیاتول
7276,hinzufügen::V,lasettiđ,زیاتول
7277,hinzufügen::V,lââ´zzted,زیاتول
7278,hinzufügen::V,лажьхе,زیاتول
7279,bekommen::V,åadtjodh,حاصلول
7280,bekommen::V,åttjudit,حاصلول
7281,bekommen::V,oažžut,حاصلول
7282,bekommen::V,juksâđ,حاصلول
7283,bekommen::V,uáž'žuđ,حاصلول
7284,bekommen::V,vuäǯ'ǯâd,حاصلول
7285,bekommen::V,вуаннче,حاصلول
7286,erhalten::V,åadtjodh,اخیستل
7287,erhalten::V,oadtjot,اخیستل
7288,erhalten::V,oažžut,اخیستل
7289,erhalten::V,uáž'žuđ,اخیستل
7290,erhalten::V,vuäǯ'ǯâd,اخیستل
7291,erhalten::V,ва̄лльтэ,اخیستل
7292,nehmen::V,vaeltedh,نیول
7293,nehmen::V,vaeltedh,اخيستل
7294,nehmen::V,válldet,نیول
7295,nehmen::V,válldet,اخيستل
7296,nehmen::V,váldit,نیول
7297,nehmen::V,váldit,اخيستل
7298,nehmen::V,väldiđ,نیول
7299,nehmen::V,väldiđ,اخيستل
7300,nehmen::V,vä´ldded,نیول
7301,nehmen::V,vä´ldded,اخيستل
7302,nehmen::V,ва̄лльтэ,نیول
7303,nehmen::V,ва̄лльтэ,اخيستل
7304,wählen::V,veeljedh,خوښول
7305,wählen::V,válljit,خوښول
7306,wählen::V,válljet,خوښول
7307,wählen::V,valjiđ,خوښول
7308,wählen::V,vaalšed,خوښول
7309,wählen::V,va´lljeed,خوښول
7310,wählen::V,воалшэ,خوښول
7311,auswählen::V,veeljedh,چنده کول
7312,auswählen::V,tjuolldet,چنده کول
7313,auswählen::V,válljet,چنده کول
7314,auswählen::V,valjiđ,چنده کول
7315,auswählen::V,vaalšed,چنده کول
7316,auswählen::V,va´lljeed,چنده کول
7317,auswählen::V,воалшэ,چنده کول
7318,bewahren::V,vaarjelidh,ساتل
7319,bewahren::V,bisodit,ساتل
7320,bewahren::V,várjjalit,ساتل
7321,bewahren::V,seailluhit,ساتل
7322,bewahren::V,varjâliđ,ساتل
7323,bewahren::V,varjjled,ساتل
7324,bewahren::V,ӣшшьтэ,ساتل
7325,bewahren::V,во̄а̄ррьдэ,ساتل
7326,behindern::V,hööptdeh,مانع کېدل
7327,behindern::V,hööptdeh,ممانعت کول
7328,behindern::V,hieredit,مانع کېدل
7329,behindern::V,hieredit,ممانعت کول
7330,behindern::V,muhttet,مانع کېدل
7331,behindern::V,muhttet,ممانعت کول
7332,behindern::V,eastadit,مانع کېدل
7333,behindern::V,eastadit,ممانعت کول
7334,behindern::V,estiđ,مانع کېدل
7335,behindern::V,estiđ,ممانعت کول
7336,behindern::V,coggâđ,مانع کېدل
7337,behindern::V,coggâđ,ممانعت کول
7338,behindern::V,hettiđ,مانع کېدل
7339,behindern::V,hettiđ,ممانعت کول
7340,behindern::V,cõggâd,مانع کېدل
7341,behindern::V,cõggâd,ممانعت کول
7342,behindern::V,е̄кхэллэ,مانع کېدل
7343,behindern::V,е̄кхэллэ,ممانعت کول
7344,verderben::V,biejstedh,خرابېدل
7345,verderben::V,spedjat,خرابېدل
7346,verderben::V,billistit,خرابېدل
7347,verderben::V,pillediđ,خرابېدل
7348,verderben::V,tårmmad,خرابېدل
7349,verderben::V,pe´llsted,خرابېدل
7350,verderben::V,тоаррмэ,خرابېدل
7351,verderben::V,ма̄ййкэ,خرابېدل
7352,beschädigen::V,fæjloedidh,ورانول
7353,beschädigen::V,vahágahttet,ورانول
7354,beschädigen::V,bilidit,ورانول
7355,beschädigen::V,vahâgittiđ,ورانول
7356,beschädigen::V,pä´rtteed,ورانول
7357,beschädigen::V,муррьтэ,ورانول
7358,zerbrechen::V,tsööpkedh,ماتول
7359,zerbrechen::V,doadjet,ماتول
7360,zerbrechen::V,cuvket,ماتول
7361,zerbrechen::V,cuov'kkiđ,ماتول
7362,zerbrechen::V,muårrâd,ماتول
7363,zerbrechen::V,cu´vǩǩeed,ماتول
7364,zerbrechen::V,муррьтэ,ماتول
7365,zerreißen::V,gejhkielidh,څیرې کول
7366,zerreißen::V,gajkudit,څیرې کول
7367,zerreißen::V,gaikkodit,څیرې کول
7368,zerreißen::V,ráisket,څیرې کول
7369,zerreißen::V,kiškođ,څیرې کول
7370,zerreißen::V,ra´šǩǩeed,څیرې کول
7371,zerreißen::V,пуатткэ,څیرې کول
7372,zerstören::V,eerjedh,ړنګول
7373,zerstören::V,eerjedh,ورانول
7374,zerstören::V,biejsstet,ړنګول
7375,zerstören::V,biejsstet,ورانول
7376,zerstören::V,håhkkidit,ړنګول
7377,zerstören::V,håhkkidit,ورانول
7378,zerstören::V,heavahit,ړنګول
7379,zerstören::V,heavahit,ورانول
7380,zerstören::V,duš'šadit,ړنګول
7381,zerstören::V,duš'šadit,ورانول
7382,zerstören::V,bilidit,ړنګول
7383,zerstören::V,bilidit,ورانول
7384,zerstören::V,hevâttiđ,ړنګول
7385,zerstören::V,hevâttiđ,ورانول
7386,zerstören::V,hiâvted,ړنګول
7387,zerstören::V,hiâvted,ورانول
7388,zerstören::V,ёҏтэ,ړنګول
7389,zerstören::V,ёҏтэ,ورانول
7390,verbrennen::V,båeltedh,سوځول
7391,verbrennen::V,boalldet,سوځول
7392,verbrennen::V,boaldit,سوځول
7393,verbrennen::V,puál'diđ,سوځول
7394,verbrennen::V,puä´ldded,سوځول
7395,verbrennen::V,пуэлльтэ,سوځول
7396,geben::V,vedtedh,ورکول
7397,geben::V,vaddet,ورکول
7398,geben::V,addit,ورکول
7399,geben::V,addliđ,ورکول
7400,geben::V,ä´n,ورکول
7401,geben::V,аннҍтэ,ورکول
7402,reichen::V,geelkedh,ورکول
7403,reichen::V,lagádit,ورکول
7404,reichen::V,geiget,ورکول
7405,reichen::V,keigiđ,ورکول
7406,reichen::V,vuõiggâ´stted,ورکول
7407,reichen::V,аннҍтэ,ورکول
7408,schenken::V,vedtedh,بښل
7409,schenken::V,vaddet,بښل
7410,schenken::V,skeaŋkut,بښل
7411,schenken::V,skeŋket,بښل
7412,schenken::V,skeŋkkiđ,بښل
7413,schenken::V,sǩiâŋkkâd,بښل
7414,schenken::V,ла̄ххе,بښل
7415,versprechen::V,luhpiedidh,لوز کول
7416,versprechen::V,jáhttet,لوز کول
7417,versprechen::V,lohpidit,لوز کول
7418,versprechen::V,lopediđ,لوز کول
7419,versprechen::V,lå´ppeed,لوز کول
7420,versprechen::V,о̄а̄шштҍе,لوز کول
7421,wünschen::V,lahkoehtidh,غوښتل
7422,wünschen::V,sávvat,غوښتل
7423,wünschen::V,sávadit,غوښتل
7424,wünschen::V,doaivvuhit,غوښتل
7425,wünschen::V,tuá'ivuttiđ,غوښتل
7426,wünschen::V,tuâivvad,غوښتل
7427,wünschen::V,туввэ,غوښتل
7428,loben::V,girmedh,ستایل
7429,loben::V,girmedh,تمجید کول
7430,loben::V,májnnot,ستایل
7431,loben::V,májnnot,تمجید کول
7432,loben::V,rámmpot,ستایل
7433,loben::V,rámmpot,تمجید کول
7434,loben::V,máidnut,ستایل
7435,loben::V,máidnut,تمجید کول
7436,loben::V,rámidit,ستایل
7437,loben::V,rámidit,تمجید کول
7438,loben::V,rammuđ,ستایل
7439,loben::V,rammuđ,تمجید کول
7440,loben::V,rämidiđ,ستایل
7441,loben::V,rämidiđ,تمجید کول
7442,loben::V,ââ´leed,ستایل
7443,loben::V,ââ´leed,تمجید کول
7444,loben::V,ǩei´tted,ستایل
7445,loben::V,ǩei´tted,تمجید کول
7446,loben::V,кыйта,ستایل
7447,loben::V,кыйта,تمجید کول
7448,küssen::V,tjånnahtidh,ښکلول
7449,küssen::V,tjuvliestidh,ښکلول
7450,küssen::V,tjullit,ښکلول
7451,küssen::V,tjulestit,ښکلول
7452,küssen::V,cum'mát,ښکلول
7453,küssen::V,cummistit,ښکلول
7454,küssen::V,cummâliđ,ښکلول
7455,küssen::V,cu´mmsted,ښکلول
7456,küssen::V,cu´mmstõõllâd,ښکلول
7457,küssen::V,нӣссэ,ښکلول
7458,wiegen::V,sjammadidh,زنګول
7459,wiegen::V,vuohttot,زنګول
7460,wiegen::V,vuohtudit,زنګول
7461,wiegen::V,vuohttut,زنګول
7462,wiegen::V,vuát'tuđ,زنګول
7463,wiegen::V,nuäkkad,زنګول
7464,wiegen::V,suâibted,زنګول
7465,wiegen::V,нуагкэ,زنګول
7466,zudecken::V,gaptjedh,پوښول
7467,zudecken::V,loavddet,پوښول
7468,zudecken::V,gokčat,پوښول
7469,zudecken::V,luáv'diđ,پوښول
7470,zudecken::V,kä´tted,پوښول
7471,zudecken::V,ка̄ххьтэ,پوښول
7472,wecken::V,gåaskodh,ويښول
7473,wecken::V,båktet,ويښول
7474,wecken::V,boktit,ويښول
7475,wecken::V,rávkat,ويښول
7476,wecken::V,cuvnâđ,ويښول
7477,wecken::V,counnâd,ويښول
7478,wecken::V,цо̄ввнэ,ويښول
7479,zeigen::V,vuesiehtidh,ښودل
7480,zeigen::V,vuosedit,ښودل
7481,zeigen::V,giejgget,ښودل
7482,zeigen::V,čájehit,ښودل
7483,zeigen::V,čäittiđ,ښودل
7484,zeigen::V,čujottiđ,ښودل
7485,zeigen::V,čuäi´ted,ښودل
7486,zeigen::V,вӯзьхе,ښودل
7487,führen::V,steeredh,بیول
7488,führen::V,doalvvot,بیول
7489,führen::V,láidet,بیول
7490,führen::V,jođettiđ,بیول
7491,führen::V,jåå´đted,بیول
7492,führen::V,выгкэ,بیول
7493,lehren::V,ööhpehtidh,درس ورکول
7494,lehren::V,ööhpehtidh,تعلیم ورکول
7495,lehren::V,åhpadit,درس ورکول
7496,lehren::V,åhpadit,تعلیم ورکول
7497,lehren::V,oahpahit,درس ورکول
7498,lehren::V,oahpahit,تعلیم ورکول
7499,lehren::V,máttááttiđ,درس ورکول
7500,lehren::V,máttááttiđ,تعلیم ورکول
7501,lehren::V,mätt'ted,درس ورکول
7502,lehren::V,mätt'ted,تعلیم ورکول
7503,lehren::V,vuä´ppsted,درس ورکول
7504,lehren::V,vuä´ppsted,تعلیم ورکول
7505,lehren::V,ма̄тҍха,درس ورکول
7506,lehren::V,ма̄тҍха,تعلیم ورکول
7507,unterrichten::V,ööhpehtidh,درس ورکول
7508,unterrichten::V,lågådit,درس ورکول
7509,unterrichten::V,åhpadit,درس ورکول
7510,unterrichten::V,oahpahit,درس ورکول
7511,unterrichten::V,škovliđ,درس ورکول
7512,unterrichten::V,máttááttiđ,درس ورکول
7513,unterrichten::V,mätt'ted,درس ورکول
7514,unterrichten::V,vuä´ppsted,درس ورکول
7515,unterrichten::V,ма̄тҍха,درس ورکول
7516,aufziehen::V,eeledh,روزل
7517,aufziehen::V,bajedit,روزل
7518,aufziehen::V,biebmat,روزل
7519,aufziehen::V,pajaskeessiđ,روزل
7520,aufziehen::V,šoddâdiđ,روزل
7521,aufziehen::V,šõddeed,روزل
7522,aufziehen::V,peâm'mad,روزل
7523,aufziehen::V,вуэпьсе,روزل
7524,leiten::V,lijrehtidh,رهبری کول
7525,leiten::V,lijrehtidh,لارښوونه کول
7526,leiten::V,lájddit,رهبری کول
7527,leiten::V,lájddit,لارښوونه کول
7528,leiten::V,oatsodit,رهبری کول
7529,leiten::V,oatsodit,لارښوونه کول
7530,leiten::V,jođihit,رهبری کول
7531,leiten::V,jođihit,لارښوونه کول
7532,leiten::V,stivriđ,رهبری کول
7533,leiten::V,stivriđ,لارښوونه کول
7534,leiten::V,hovdiđ,رهبری کول
7535,leiten::V,hovdiđ,لارښوونه کول
7536,leiten::V,jåå´đted,رهبری کول
7537,leiten::V,jåå´đted,لارښوونه کول
7538,leiten::V,выгкэ,رهبری کول
7539,leiten::V,выгкэ,لارښوونه کول
7540,leiten::V,вӯййкье,رهبری کول
7541,leiten::V,вӯййкье,لارښوونه کول
7542,antreiben::V,eadtjoestidh,چټک کول
7543,antreiben::V,hasodit,چټک کول
7544,antreiben::V,hállsjedit,چټک کول
7545,antreiben::V,gevret,چټک کول
7546,antreiben::V,rássat,چټک کول
7547,antreiben::V,kušottiđ,چټک کول
7548,antreiben::V,huá'puttiđ,چټک کول
7549,antreiben::V,rääskted,چټک کول
7550,antreiben::V,hõškkled,چټک کول
7551,antreiben::V,ёадҌхе,چټک کول
7552,lassen::V,baajedh,اړکول
7553,lassen::V,-ahttet,اړکول
7554,lassen::V,diktit,اړکول
7555,lassen::V,-ttiđ,اړکول
7556,lassen::V,ä´n,اړکول
7557,lassen::V,па̄ххкэ,اړکول
7558,einladen::V,bööredh,بلل
7559,einladen::V,bivddit,بلل
7560,einladen::V,gåhttjot,بلل
7561,einladen::V,bovdet,بلل
7562,einladen::V,koččođ,بلل
7563,einladen::V,kåččad,بلل
7564,einladen::V,коаххче,بلل
7565,vereinigen::V,iktedidh,متحد کول
7566,vereinigen::V,iktedidh,یوځای کول
7567,vereinigen::V,aktidit,متحد کول
7568,vereinigen::V,aktidit,یوځای کول
7569,vereinigen::V,ovttastahttit,متحد کول
7570,vereinigen::V,ovttastahttit,یوځای کول
7571,vereinigen::V,o'vtâstittiđ,متحد کول
7572,vereinigen::V,o'vtâstittiđ,یوځای کول
7573,vereinigen::V,õhtteed,متحد کول
7574,vereinigen::V,õhtteed,یوځای کول
7575,vereinigen::V,э̄хтхэ,متحد کول
7576,vereinigen::V,э̄хтхэ,یوځای کول
7577,besuchen::V,åahpodh,کتنه کول
7578,besuchen::V,goevlelidh,کتنه کول
7579,besuchen::V,guossit,کتنه کول
7580,besuchen::V,gal'let,کتنه کول
7581,besuchen::V,fitnat,کتنه کول
7582,besuchen::V,kolliđ,کتنه کول
7583,besuchen::V,kõ´ll'jed,کتنه کول
7584,besuchen::V,по̄дтлэ,کتنه کول
7585,besuchen::V,во̄тэдтэ,کتنه کول
7586,besuchen::V,во̄а̄ррдэ,کتنه کول
7587,treffen::V,dieviedidh,ليدل
7588,treffen::V,dieviedidh,تلقی کول
7589,treffen::V,iejvvit,ليدل
7590,treffen::V,iejvvit,تلقی کول
7591,treffen::V,deaivat,ليدل
7592,treffen::V,deaivat,تلقی کول
7593,treffen::V,staaviđ,ليدل
7594,treffen::V,staaviđ,تلقی کول
7595,treffen::V,teividiđ,ليدل
7596,treffen::V,teividiđ,تلقی کول
7597,treffen::V,o´ddjõõttâd,ليدل
7598,treffen::V,o´ddjõõttâd,تلقی کول
7599,treffen::V,вуэсстлэ,ليدل
7600,treffen::V,вуэсстлэ,تلقی کول
7601,sich versammeln::V,gaavnedidh,راغونډېدل
7602,sich versammeln::V,tjoaggut,راغونډېدل
7603,sich versammeln::V,čoahkkanit,راغونډېدل
7604,sich versammeln::V,čokkâniđ,راغونډېدل
7605,sich versammeln::V,nurâdâttâđ,راغونډېدل
7606,sich versammeln::V,noorõõttâd,راغونډېدل
7607,sich versammeln::V,вӯллклэ,راغونډېدل
7608,spielen::V,rïdtjedh,لوبه کول
7609,spielen::V,lustedalledh,لوبه کول
7610,spielen::V,ståhkat,لوبه کول
7611,spielen::V,stuvssit,لوبه کول
7612,spielen::V,speallat,لوبه کول
7613,spielen::V,le'ihâšiđ,لوبه کول
7614,spielen::V,siõrrâd,لوبه کول
7615,spielen::V,speâllad,لوبه کول
7616,spielen::V,сӣррэ,لوبه کول
7617,singen::V,laavlodh,سندرې وېل
7618,singen::V,lávllot,سندرې وېل
7619,singen::V,lávlut,سندرې وېل
7620,singen::V,lávluđ,سندرې وېل
7621,singen::V,läullad,سندرې وېل
7622,singen::V,ла̄ввлэ,سندرې وېل
7623,tanzen::V,daanhtsodh,ګډېدل
7624,tanzen::V,dánssat,ګډېدل
7625,tanzen::V,gærssulit,ګډېدل
7626,tanzen::V,dánset,ګډېدل
7627,tanzen::V,tánssáđ,ګډېدل
7628,tanzen::V,ta´nssjed,ګډېدل
7629,tanzen::V,pleäs'sjed,ګډېدل
7630,tanzen::V,нюччке,ګډېدل
7631,tanzen::V,пляссъе,ګډېدل
7632,sich trennen::V,jååkedidh,بېلېدل
7633,sich trennen::V,sirrat,بېلېدل
7634,sich trennen::V,sirádit,بېلېدل
7635,sich trennen::V,earránit,بېلېدل
7636,sich trennen::V,ratkuđ,بېلېدل
7637,sich trennen::V,rätkkjed,بېلېدل
7638,sich trennen::V,кӯдтъе,بېلېدل
7639,verlassen::V,laehpedh,ترک کول
7640,verlassen::V,guodet,ترک کول
7641,verlassen::V,guođđit,ترک کول
7642,verlassen::V,hilgođ,ترک کول
7643,verlassen::V,kyeđđiđ,ترک کول
7644,verlassen::V,kue´đđed,ترک کول
7645,verlassen::V,сӯһпъе,ترک کول
7646,retten::V,gorredidh,نجات ورکول
7647,retten::V,gádjot,نجات ورکول
7648,retten::V,gádjut,نجات ورکول
7649,retten::V,kááijuđ,نجات ورکول
7650,retten::V,piä'luštiđ,نجات ورکول
7651,retten::V,ka´jjeed,نجات ورکول
7652,retten::V,вуаннче,نجات ورکول
7653,bewachen::V,geehtedh,ساتل
7654,bewachen::V,geehtedh,حفاظت کول
7655,bewachen::V,váktit,ساتل
7656,bewachen::V,váktit,حفاظت کول
7657,bewachen::V,fáktet,ساتل
7658,bewachen::V,fáktet,حفاظت کول
7659,bewachen::V,vahtiđ,ساتل
7660,bewachen::V,vahtiđ,حفاظت کول
7661,bewachen::V,värddjed,ساتل
7662,bewachen::V,värddjed,حفاظت کول
7663,bewachen::V,va´httjed,ساتل
7664,bewachen::V,va´httjed,حفاظت کول
7665,bewachen::V,пынне,ساتل
7666,bewachen::V,пынне,حفاظت کول
7667,bewachen::V,ка̄рвуллэ,ساتل
7668,bewachen::V,ка̄рвуллэ,حفاظت کول
7669,schützen::V,vaarjelidh,ژغورل
7670,schützen::V,suoddjit,ژغورل
7671,schützen::V,suodjalit,ژغورل
7672,schützen::V,suddjet,ژغورل
7673,schützen::V,varjâliđ,ژغورل
7674,schützen::V,suâided,ژغورل
7675,schützen::V,varjjled,ژغورل
7676,schützen::V,пынне,ژغورل
7677,verteidigen::V,vaarjelidh,دفاع کول
7678,verteidigen::V,bælostit,دفاع کول
7679,verteidigen::V,bealuštit,دفاع کول
7680,verteidigen::V,čuollat,دفاع کول
7681,verteidigen::V,piä'luštiđ,دفاع کول
7682,verteidigen::V,peälšted,دفاع کول
7683,verteidigen::V,пэ̄лль мэ̄ннэ,دفاع کول
7684,sich schlagen::V,dåarodh,جنګېدل
7685,sich schlagen::V,tjoelestidh,جنګېدل
7686,sich schlagen::V,doarrot,جنګېدل
7687,sich schlagen::V,doarrut,جنګېدل
7688,sich schlagen::V,tuárruđ,جنګېدل
7689,sich schlagen::V,tuärrad,جنګېدل
7690,sich schlagen::V,туаррэ,جنګېدل
7691,schießen::V,vuetjedh,ویشتل
7692,schießen::V,skööhtedh,ویشتل
7693,schießen::V,vuohtjet,ویشتل
7694,schießen::V,báhčit,ویشتل
7695,schießen::V,pääččiđ,ویشتل
7696,schießen::V,pää´ččed,ویشتل
7697,schießen::V,ря̄хшкхэ,ویشتل
7698,siegen::V,vïtnedh,غالبېدل
7699,siegen::V,vuojttet,غالبېدل
7700,siegen::V,vuoitit,غالبېدل
7701,siegen::V,vyei'ttiđ,غالبېدل
7702,siegen::V,vuei´tted,غالبېدل
7703,siegen::V,вуэйхьтэ,غالبېدل
7704,ärgern::V,måarahtehtedh,خپه کول
7705,ärgern::V,suhttadit,خپه کول
7706,ärgern::V,hárdit,خپه کول
7707,ärgern::V,piä'ṿuttiđ,خپه کول
7708,ärgern::V,âsseed,خپه کول
7709,ärgern::V,се̄нтхэ,خپه کول
7710,schlagen::V,håasedh,وهل
7711,schlagen::V,laekedh,وهل
7712,schlagen::V,tsábbmet,وهل
7713,schlagen::V,tjassket,وهل
7714,schlagen::V,huškut,وهل
7715,schlagen::V,časkeđ,وهل
7716,schlagen::V,čâ´cǩǩed,وهل
7717,schlagen::V,та̄гкэ,وهل
7718,schlagen::V,ва̄сстэ,وهل
7719,treten::V,tjïektjedh,په لغته وهل
7720,treten::V,tjiektjat,په لغته وهل
7721,treten::V,čiekčat,په لغته وهل
7722,treten::V,čieh'čâđ,په لغته وهل
7723,treten::V,tanccâđ,په لغته وهل
7724,treten::V,tanccâd,په لغته وهل
7725,treten::V,то̄ппцэ,په لغته وهل
7726,stechen::V,baskedh,ټومبل
7727,stechen::V,tjuoggit,ټومبل
7728,stechen::V,čuoggut,ټومبل
7729,stechen::V,čuog'giđ,ټومبل
7730,stechen::V,čuõ´ǧ'ǧeed,ټومبل
7731,stechen::V,чо̄ххкэ,ټومبل
7732,stoßen::V,nehkiehtidh,ټېل وهل
7733,stoßen::V,nehkiehtidh,پوری وهل
7734,stoßen::V,nårddådit,ټېل وهل
7735,stoßen::V,nårddådit,پوری وهل
7736,stoßen::V,nordadit,ټېل وهل
7737,stoßen::V,nordadit,پوری وهل
7738,stoßen::V,nutkâliđ,ټېل وهل
7739,stoßen::V,nutkâliđ,پوری وهل
7740,stoßen::V,oi´ǧǧeed,ټېل وهل
7741,stoßen::V,oi´ǧǧeed,پوری وهل
7742,stoßen::V,оййкье,ټېل وهل
7743,stoßen::V,оййкье,پوری وهل
7744,stoßen::V,тоалкъе,ټېل وهل
7745,stoßen::V,тоалкъе,پوری وهل
7746,stehlen::V,sualadidh,تښتول
7747,stehlen::V,sualadidh,غلا کول
7748,stehlen::V,suoládit,تښتول
7749,stehlen::V,suoládit,غلا کول
7750,stehlen::V,suoládit,تښتول
7751,stehlen::V,suoládit,غلا کول
7752,stehlen::V,suá'ládiđ,تښتول
7753,stehlen::V,suá'ládiđ,غلا کول
7754,stehlen::V,suâleed,تښتول
7755,stehlen::V,suâleed,غلا کول
7756,stehlen::V,суэлнэ,تښتول
7757,stehlen::V,суэлнэ,غلا کول
7758,stören::V,stööredh,ماتول
7759,stören::V,hearaldehtedh,ماتول
7760,stören::V,massit,ماتول
7761,stören::V,sjuddit,ماتول
7762,stören::V,heađuštit,ماتول
7763,stören::V,hettiđ,ماتول
7764,stören::V,heṃâdiđ,ماتول
7765,stören::V,stamlded,ماتول
7766,stören::V,вӣршэ,ماتول
7767,stören::V,е̄кхэллэ,ماتول
7768,belästigen::V,vaejviestidh,ځورول
7769,belästigen::V,vaejviestidh,تکلیف ورکول
7770,belästigen::V,vájvedit,ځورول
7771,belästigen::V,vájvedit,تکلیف ورکول
7772,belästigen::V,muodástuhttet,ځورول
7773,belästigen::V,muodástuhttet,تکلیف ورکول
7774,belästigen::V,váivvidit,ځورول
7775,belästigen::V,váivvidit,تکلیف ورکول
7776,belästigen::V,bieguhit,ځورول
7777,belästigen::V,bieguhit,تکلیف ورکول
7778,belästigen::V,vä'ividiđ,ځورول
7779,belästigen::V,vä'ividiđ,تکلیف ورکول
7780,belästigen::V,stamlded,ځورول
7781,belästigen::V,stamlded,تکلیف ورکول
7782,belästigen::V,е̄кхэллэ,ځورول
7783,belästigen::V,е̄кхэллэ,تکلیف ورکول
7784,belästigen::V,во̄а̄йвшэ,ځورول
7785,belästigen::V,во̄а̄йвшэ,تکلیف ورکول
7786,verbergen::V,tjïekedh,پټول
7787,verbergen::V,tjiehkat,پټول
7788,verbergen::V,čiehkat,پټول
7789,verbergen::V,čieḥâđ,پټول
7790,verbergen::V,peittad,پټول
7791,verbergen::V,чӣгкэ,پټول
7792,verbergen::V,пе̄йхьтэ,پټول
7793,täuschen::V,iermedh,تېرایستل
7794,täuschen::V,iermedh,خطا ایستل
7795,täuschen::V,eajhkaldehtedh,تېرایستل
7796,täuschen::V,eajhkaldehtedh,خطا ایستل
7797,täuschen::V,tjáddjit,تېرایستل
7798,täuschen::V,tjáddjit,خطا ایستل
7799,täuschen::V,dájuhit,تېرایستل
7800,täuschen::V,dájuhit,خطا ایستل
7801,täuschen::V,viehtalit,تېرایستل
7802,täuschen::V,viehtalit,خطا ایستل
7803,täuschen::V,villiđ,تېرایستل
7804,täuschen::V,villiđ,خطا ایستل
7805,täuschen::V,ǩiõllâd,تېرایستل
7806,täuschen::V,ǩiõllâd,خطا ایستل
7807,täuschen::V,вӯйхе,تېرایستل
7808,täuschen::V,вӯйхе,خطا ایستل
7809,täuschen::V,пе̄йхьтэ,تېرایستل
7810,täuschen::V,пе̄йхьтэ,خطا ایستل
7811,täuschen::V,ке̄лсэллэ,تېرایستل
7812,täuschen::V,ке̄лсэллэ,خطا ایستل
7813,betrügen::V,biehtedh,غولول
7814,betrügen::V,biehttet,غولول
7815,betrügen::V,beahttit,غولول
7816,betrügen::V,filliđ,غولول
7817,betrügen::V,ǩiõllâd,غولول
7818,betrügen::V,pä´rtteed,غولول
7819,betrügen::V,вӯйхе,غولول
7820,betrügen::V,пе̄йхьтэ,غولول
7821,betrügen::V,ке̄лсэллэ,غولول
7822,töten::V,buvvedh,وژل
7823,töten::V,buvvedh,مړ کول
7824,töten::V,gåddet,وژل
7825,töten::V,gåddet,مړ کول
7826,töten::V,soaggit,وژل
7827,töten::V,soaggit,مړ کول
7828,töten::V,goddit,وژل
7829,töten::V,goddit,مړ کول
7830,töten::V,surmiđ,وژل
7831,töten::V,surmiđ,مړ کول
7832,töten::V,jämittiđ,وژل
7833,töten::V,jämittiđ,مړ کول
7834,töten::V,kå´dded,وژل
7835,töten::V,kå´dded,مړ کول
7836,töten::V,so´rmmjed,وژل
7837,töten::V,so´rmmjed,مړ کول
7838,töten::V,коаннҌтэ,وژل
7839,töten::V,коаннҌтэ,مړ کول
7840,wohnen::V,årrodh,اوسېدل
7841,wohnen::V,veasodh,اوسېدل
7842,wohnen::V,årrot,اوسېدل
7843,wohnen::V,viessot,اوسېدل
7844,wohnen::V,orrut,اوسېدل
7845,wohnen::V,aassâđ,اوسېدل
7846,wohnen::V,aassâd,اوسېدل
7847,wohnen::V,jälsted,اوسېدل
7848,wohnen::V,е̄лле,اوسېدل
7849,arbeiten::V,barkedh,کار کول
7850,arbeiten::V,rihtjat,کار کول
7851,arbeiten::V,bargat,کار کول
7852,arbeiten::V,porgâđ,کار کول
7853,arbeiten::V,tue´j'jeed,کار کول
7854,arbeiten::V,лыххкэ,کار کول
7855,arbeiten::V,ро̄бхушшэ,کار کول
