,Concept_ID,he,se
738,Festland::N,יבשה,kušknjâs
739,Festland::N,יבשה,eennâm
740,Festland::N,יבשה,jânnam
741,Festland::N,יבשה,ма̄ннтэр
742,Meer::N,ים,mearoe
743,Meer::N,ים,merra
744,Meer::N,ים,nuorre
745,Meer::N,ים,áhpi
746,Meer::N,ים,mearra
747,Meer::N,ים,meeṛâ
748,Meer::N,ים,miârr
749,Meer::N,ים,ме̄рр
750,Bucht::N,מפרץ,loekte
751,Bucht::N,מפרץ,oagge
752,Bucht::N,מפרץ,luokta
753,Bucht::N,מפרץ,luokta
754,Bucht::N,מפרץ,čuáj̣á
755,Bucht::N,מפרץ,luhtt
756,Bucht::N,מפרץ,вӯнн
757,Bucht::N,מפרץ,лӯххт
758,Insel::N,אי,sååle
759,Insel::N,אי,suoloj
760,Insel::N,אי,suolu
761,Insel::N,אי,suálui
762,Insel::N,אי,suâl
763,Insel::N,אי,суэл
764,Blume::N,פרח,rïesege
765,Blume::N,פרח,giedjek
766,Blume::N,פרח,rássi
767,Blume::N,פרח,kukká
768,Blume::N,פרח,heä´rvvrää´ss
769,Blume::N,פרח,ывьнэнч
770,Gras::N,דשא,kraesie
771,Gras::N,דשא,rásse
772,Gras::N,דשא,rássi
773,Gras::N,דשא,rääsi
774,Gras::N,דשא,rää´ss
775,Gras::N,דשא,ра̄ссь
776,Wurzel::N,שרש,roehtse
777,Wurzel::N,שרש,ruohttsa
778,Wurzel::N,שרש,ruohtas
779,Wurzel::N,שרש,veedis
780,Wurzel::N,שרש,vue´ddes
781,Wurzel::N,שרש,вуэнҍтэсь
782,Baum::N,עץ,moere
783,Baum::N,עץ,muorra
784,Baum::N,עץ,muorra
785,Baum::N,עץ,muoṛâ
786,Baum::N,עץ,muõrr
787,Baum::N,עץ,мӯрр
788,Stamm::N,גזע,ståamhpe
789,Stamm::N,גזע,mátta
790,Stamm::N,גזע,galda
791,Stamm::N,גזע,ruŋgo
792,Stamm::N,גזע,stokk
793,Stamm::N,גזע,мӯрр
794,Stamm::N,גזע,кэ̄ллт
795,Rinde::N,קלפת עץ,gïrre
796,Rinde::N,קלפת עץ,baarhkoe
797,Rinde::N,קלפת עץ,bárkko
798,Rinde::N,קלפת עץ,ostu
799,Rinde::N,קלפת עץ,bárku
800,Rinde::N,קלפת עץ,korrâ
801,Rinde::N,קלפת עץ,kõrr
802,Rinde::N,קלפת עץ,pärkk
803,Rinde::N,קלפת עץ,кэ̄рр
804,Rinde::N,קלפת עץ,па̄ҏҏк
805,Ast::N,ענף,åeksie
806,Ast::N,ענף,oakse
807,Ast::N,ענף,oaksi
808,Ast::N,ענף,uák'si
809,Ast::N,ענף,å´hss
810,Ast::N,ענף,вуэккьс
811,Zweig::N,ענף,åeksie
812,Zweig::N,ענף,oakse
813,Zweig::N,ענף,rissi
814,Zweig::N,ענף,syeṛi
815,Zweig::N,ענף,sue´rr
816,Zweig::N,ענף,рыссе
817,Blatt::N,עלה,plienie
818,Blatt::N,עלה,lassta
819,Blatt::N,עלה,lasta
820,Blatt::N,עלה,lostâ
821,Blatt::N,עלה,lõstt
822,Blatt::N,עלה,лэ̄сст
823,Birke::N,שדר,såekie
824,Birke::N,שדר,soahke
825,Birke::N,שדר,soahki
826,Birke::N,שדר,suáhi
827,Birke::N,שדר,suâ´ǩǩ
828,Birke::N,שדר,пе̄ссьмӯрр
829,Kiefer[Baum]::N,ארן,bietsie
830,Kiefer[Baum]::N,ארן,hájkka
831,Kiefer[Baum]::N,ארן,biehtse
832,Kiefer[Baum]::N,ארן,beahci
833,Kiefer[Baum]::N,ארן,peeci
834,Kiefer[Baum]::N,ארן,pie´cc
835,Kiefer[Baum]::N,ארן,пе̄дзь
836,Weide[Baum]::N,ערבה,saalje
837,Weide[Baum]::N,ערבה,sállja
838,Weide[Baum]::N,ערבה,sieđga
839,Weide[Baum]::N,ערבה,puájui
840,Weide[Baum]::N,ערבה,puäi
841,Weide[Baum]::N,ערבה,пуай
842,Tanne::N,אשוח,goese
843,Tanne::N,אשוח,guossa
844,Tanne::N,אשוח,guossa
845,Tanne::N,אשוח,kuosâ
846,Tanne::N,אשוח,kuõss
847,Tanne::N,אשוח,кӯсс
848,Horn::N,קרן,tjåervie
849,Horn::N,קרן,tjoarvve
850,Horn::N,קרן,čoarvi
851,Horn::N,קרן,čuár'vi
852,Horn::N,קרן,čuä´rvv
853,Horn::N,קרן,чуэррьв
854,Feder::N,נוצה,badtse
855,Feder::N,נוצה,dålgge
856,Feder::N,נוצה,bozza
857,Feder::N,נוצה,puzzâ
858,Feder::N,נוצה,tolge
859,Feder::N,נוצה,poʒʒ
860,Feder::N,נוצה,по̄ннц
861,Fell::N,פרוה,njaltja
862,Fell::N,פרוה,duollje
863,Fell::N,פרוה,náhkki
864,Fell::N,פרוה,dorkkas
865,Fell::N,פרוה,turkkâ
866,Fell::N,פרוה,tyel'ji
867,Fell::N,פרוה,nähki
868,Fell::N,פרוה,torkk
869,Fell::N,פרוה,čåu´dd
870,Fell::N,פרוה,tue´l'lj
871,Fell::N,פרוה,тӯлльй
872,Flügel::N,כנף,såaja
873,Flügel::N,כנף,såajoe
874,Flügel::N,כנף,soadje
875,Flügel::N,כנף,soadji
876,Flügel::N,כנף,suáj̣á
877,Flügel::N,כנף,suäjj
878,Flügel::N,כנף,суэйй
879,Klaue::N,טלף,gadtse
880,Klaue::N,טלף,guober
881,Klaue::N,טלף,gazza
882,Klaue::N,טלף,kozzâ
883,Klaue::N,טלף,kõʒʒ
884,Klaue::N,טלף,кэ̄ннц
885,Kralle::N,טפר,gadtse
886,Kralle::N,טפר,gadtsa
887,Kralle::N,טפר,gazza
888,Kralle::N,טפר,kozzâ
889,Kralle::N,טפר,kõʒʒ
890,Kralle::N,טפר,ке̄бпель
891,Schwanz::N,זנב,siejpie
892,Schwanz::N,זנב,siejbbe
893,Schwanz::N,זנב,bađuš
894,Schwanz::N,זנב,seaibi
895,Schwanz::N,זנב,seibi
896,Schwanz::N,זנב,sei´bb
897,Schwanz::N,זנב,piä´cciǩ
898,Schwanz::N,זנב,пиджь
899,Schwanz::N,זנב,се̄ййп
900,Schwanz::N,זנב,пе̄цехь
901,Ei::N,ביצה,munnie
902,Ei::N,ביצה,månne
903,Ei::N,ביצה,monni
904,Ei::N,ביצה,maṇe
905,Ei::N,ביצה,mââ´nn
906,Ei::N,ביצה,маннҍ
907,Nest::N,קן,biesie
908,Nest::N,קן,biesse
909,Nest::N,קן,beassi
910,Nest::N,קן,peesi
911,Nest::N,קן,piervâl
912,Nest::N,קן,piä´ss
913,Nest::N,קן,пе̄ссь
914,Bau::N,מחלה,biesie
915,Bau::N,מחלה,biedjo
916,Bau::N,מחלה,liesso
917,Bau::N,מחלה,biedju
918,Bau::N,מחלה,piäju
919,Bau::N,מחלה,вуэӈӈк
920,Tier::N,חיה,juvre
921,Tier::N,חיה,udos
922,Tier::N,חיה,divrre
923,Tier::N,חיה,luohtok
924,Tier::N,חיה,ealli
925,Tier::N,חיה,ellee
926,Tier::N,חיה,jie´lli
927,Tier::N,חיה,жыва
928,Herde::N,עדר,dåehkie
929,Herde::N,עדר,ællo
930,Herde::N,עדר,fuovva
931,Herde::N,עדר,doahkki
932,Herde::N,עדר,čagge
933,Herde::N,עדר,tukk
934,Herde::N,עדר,vâ´lvv
935,Herde::N,עדר,чуэз
936,Herde::N,עדר,чӣгар
937,Kuh::N,פרה,govse
938,Kuh::N,פרה,gussa
939,Kuh::N,פרה,gussa
940,Kuh::N,פרה,kussâ
941,Kuh::N,פרה,kuss
942,Kuh::N,פרה,лӣххьм
943,Bulle::N,פר,vuaksa
944,Bulle::N,פר,vuoksá
945,Bulle::N,פר,heargi
946,Bulle::N,פר,vuák'sá
947,Bulle::N,פר,ergi
948,Bulle::N,פר,vuâhss
949,Bulle::N,פר,е̄ррьк
950,Pferd::N,סוס,hierkie
951,Pferd::N,סוס,råsse
952,Pferd::N,סוס,hæssta
953,Pferd::N,סוס,heavuš
954,Pferd::N,סוס,hiävuš
955,Pferd::N,סוס,heävaš
956,Pferd::N,סוס,ро̄ссь
957,Schaf::N,כבשה,sïrve
958,Schaf::N,כבשה,sávttsa
959,Schaf::N,כבשה,sávza
960,Schaf::N,כבשה,savzâ
961,Schaf::N,כבשה,sauʒʒ
962,Schaf::N,כבשה,ла̄мьпесь
963,Schwein::N,חזיר,snurke
964,Schwein::N,חזיר,svijnne
965,Schwein::N,חזיר,spiidni
966,Schwein::N,חזיר,šahe
967,Schwein::N,חזיר,šââ´ǩǩ
968,Schwein::N,חזיר,ша̄гкь
969,Hund::N,כלב,bïenje
970,Hund::N,כלב,bena
971,Hund::N,כלב,beana
972,Hund::N,כלב,peenuv
973,Hund::N,כלב,piânnai
974,Hund::N,כלב,пе̄ннэ
975,Katze::N,חתול,gaahtoe
976,Katze::N,חתול,gáhtto
977,Katze::N,חתול,bussá
978,Katze::N,חתול,kissá
979,Katze::N,חתול,kaass
980,Katze::N,חתול,ко̄а̄сс
981,Bär::N,דב,gumsie
982,Bär::N,דב,biernna
983,Bär::N,דב,guovža
984,Bär::N,דב,bierdna
985,Bär::N,דב,kuob'žâ
986,Bär::N,דב,kue´bǯǯ
987,Bär::N,דב,та̄лл
988,Eichhörnchen::N,סנאי,åeruve
989,Eichhörnchen::N,סנאי,oarre
990,Eichhörnchen::N,סנאי,oarri
991,Eichhörnchen::N,סנאי,uár'ree
992,Eichhörnchen::N,סנאי,vuä´r'rev
993,Eichhörnchen::N,סנאי,вуэррев
994,Elch::N,דישון,ïelje
995,Elch::N,דישון,ællja
996,Elch::N,דישון,sarvva
997,Elch::N,דישון,ealga
998,Elch::N,דישון,sorvâ
999,Elch::N,דישון,sõrvv
1000,Elch::N,דישון,сэ̄ррв
1001,Fuchs::N,שועל,riepie
1002,Fuchs::N,שועל,riebij
1003,Fuchs::N,שועל,rieban
1004,Fuchs::N,שועל,riemnjis
1005,Fuchs::N,שועל,rie´mjj
1006,Fuchs::N,שועל,рӣммьн
1007,Hase::N,ארנב,njåemele
1008,Hase::N,ארנב,njoammel
1009,Hase::N,ארנב,njoammil
1010,Hase::N,ארנב,njuámmil
1011,Hase::N,ארנב,njue´m'mel
1012,Hase::N,ארנב,нюэммель
1013,Maus::N,עכבר,snjeara
1014,Maus::N,עכבר,snjierrá
1015,Maus::N,עכבר,sáhpán
1016,Maus::N,עכבר,säplig
1017,Maus::N,עכבר,sä´ppli
1018,Maus::N,עכבר,са̄хпьлинк
1019,Wolf::N,זאב,sïejpe
1020,Wolf::N,זאב,stálppe
1021,Wolf::N,זאב,stáhkke
1022,Wolf::N,זאב,ruomas
1023,Wolf::N,זאב,kumpe
1024,Wolf::N,זאב,návdi
1025,Wolf::N,זאב,kumppi
1026,Wolf::N,זאב,ku´mpp
1027,Wolf::N,זאב,pââ´ldes
1028,Wolf::N,זאב,чиррм
1029,Wolf::N,זאב,пальтӭсь
1030,Vogel::N,צפור,ledtie
1031,Vogel::N,צפור,lådde
1032,Vogel::N,צפור,loddi
1033,Vogel::N,צפור,lodde
1034,Vogel::N,צפור,lå´dd
1035,Vogel::N,צפור,лоаннҍт
1036,Schwarm::N,נחיל,dåehkie
1037,Schwarm::N,נחיל,doahkke
1038,Schwarm::N,נחיל,doahkki
1039,Schwarm::N,נחיל,tuák'ki
1040,Schwarm::N,נחיל,parvv
1041,Schwarm::N,נחיל,туххк
1042,Schwarm::N,להקה,dåehkie
1043,Schwarm::N,להקה,doahkke
1044,Schwarm::N,להקה,doahkki
1045,Schwarm::N,להקה,tuák'ki
1046,Schwarm::N,להקה,parvv
1047,Schwarm::N,להקה,туххк
1048,Huhn::N,תרנגלת,vöönhtse
1049,Huhn::N,תרנגלת,vuonntsá
1050,Huhn::N,תרנגלת,vuonccis
1051,Huhn::N,תרנגלת,kääṇi
1052,Huhn::N,תרנגלת,kää´nn
1053,Huhn::N,תרנגלת,ка̄ннҌ
1054,Hahn::N,תרנגול,deere
1055,Hahn::N,תרנגול,hádna
1056,Hahn::N,תרנגול,åresvuonntsá
1057,Hahn::N,תרנגול,vuonccis
1058,Hahn::N,תרנגול,kääṇi
1059,Hahn::N,תרנגול,åå´reskää´nn
1060,Hahn::N,תרנגול,пе̄ттэх
1061,Gans::N,אוז,gaase
1062,Gans::N,אוז,gássa
1063,Gans::N,אוז,čuonji
1064,Gans::N,אוז,čuá'njá
1065,Gans::N,אוז,čue´nj
1066,Gans::N,אוז,чуэнь
1067,Adler::N,עיט,aarhtse
1068,Adler::N,עיט,goasskem
1069,Adler::N,עיט,goaskin
1070,Adler::N,עיט,kuás'kim
1071,Adler::N,עיט,kuä´cǩǩem
1072,Adler::N,עיט,куэцькем
1073,Ente::N,ברוז,tjååtsele
1074,Ente::N,ברוז,vuojatjis
1075,Ente::N,ברוז,čáhceloddi
1076,Ente::N,ברוז,vuonjâč
1077,Ente::N,ברוז,vuõnjâč
1078,Ente::N,ברוז,ча̄дзьлоаннҍт
1079,Eule::N,ינשוף,snjågloe
1080,Eule::N,ינשוף,skunjok
1081,Eule::N,ינשוף,skuolfi
1082,Eule::N,ינשוף,ijjâlodde
1083,Eule::N,ינשוף,iiđsaž
1084,Eule::N,ינשוף,кунньлоаннҍт
1085,Eule::N,ינשוף,чӯзэм вуэһпэй
1086,Kranich::N,עגור,goerke
1087,Kranich::N,עגור,guorgga
1088,Kranich::N,עגור,guorga
1089,Kranich::N,עגור,kuor'gâ
1090,Kranich::N,עגור,kuõrgg
1091,Kranich::N,עגור,кӯррк
1092,Kranich::N,כרוכיה,goerke
1093,Kranich::N,כרוכיה,guorgga
1094,Kranich::N,כרוכיה,guorga
1095,Kranich::N,כרוכיה,kuor'gâ
1096,Kranich::N,כרוכיה,kuõrgg
1097,Kranich::N,כרוכיה,кӯррк
1098,Krähe::N,עורב,voerhtje
1099,Krähe::N,עורב,gárránis
1100,Krähe::N,עורב,vuoratjis
1101,Krähe::N,עורב,vuoražas
1102,Krähe::N,עורב,vuorččis
1103,Krähe::N,עורב,vuorâč
1104,Krähe::N,עורב,vuõrâč
1105,Krähe::N,עורב,вӯрэч
1106,Kuckuck::N,קוקיה,gïeke
1107,Kuckuck::N,קוקיה,giehka
1108,Kuckuck::N,קוקיה,giehka
1109,Kuckuck::N,קוקיה,kiehâ
1110,Kuckuck::N,קוקיה,ǩiõkk
1111,Kuckuck::N,קוקיה,кӣгк
1112,Schwan::N,ברבור,njoktje
1113,Schwan::N,ברבור,snjuktja
1114,Schwan::N,ברבור,njukča
1115,Schwan::N,ברבור,njuhčâ
1116,Schwan::N,ברבור,njuhčč
1117,Schwan::N,ברבור,нюххч
1118,Fisch::N,דג,guelie
1119,Fisch::N,דג,guolle
1120,Fisch::N,דג,guolli
1121,Fisch::N,דג,kyeḷi
1122,Fisch::N,דג,kue´ll
1123,Fisch::N,דג,кӯлль
1124,Barsch::N,אוקונוס,sihtege
1125,Barsch::N,אוקונוס,vuoskun
1126,Barsch::N,אוקונוס,vuoskku
1127,Barsch::N,אוקונוס,vuásku
1128,Barsch::N,אוקונוס,vuâsk
1129,Barsch::N,אוקונוס,вуэсск
1130,Hecht::N,זאב הים,haavke
1131,Hecht::N,זאב הים,hávgga
1132,Hecht::N,זאב הים,hávga
1133,Hecht::N,זאב הים,puško
1134,Hecht::N,זאב הים,nu´ǩǩeš
1135,Hecht::N,זאב הים,ныгкешь
1136,Schlange[Tier]::N,נחש,gïermesje
1137,Schlange[Tier]::N,נחש,germaj
1138,Schlange[Tier]::N,נחש,gearpmaš
1139,Schlange[Tier]::N,נחש,kyev'đi
1140,Schlange[Tier]::N,נחש,ku´vdd
1141,Schlange[Tier]::N,נחש,кӯввьт
1142,Wurm::N,תולעת,mietie
1143,Wurm::N,תולעת,maarhke
1144,Wurm::N,תולעת,mádo
1145,Wurm::N,תולעת,máhtu
1146,Wurm::N,תולעת,máátu
1147,Wurm::N,תולעת,määtt
1148,Wurm::N,תולעת,ма̄дт
1149,Spinne::N,עכביש,hievnie
1150,Spinne::N,עכביש,hievnne
1151,Spinne::N,עכביש,heavdni
1152,Spinne::N,עכביש,evni
1153,Spinne::N,עכביש,eeunaž
1154,Spinne::N,עכביש,о̄а̄з
1155,Ameise::N,נמלה,garhke
1156,Ameise::N,נמלה,gårkkå
1157,Ameise::N,נמלה,gotka
1158,Ameise::N,נמלה,kutkâ
1159,Ameise::N,נמלה,kotkk
1160,Ameise::N,נמלה,ко̄ттк
1161,Laus::N,כנה,dihkie
1162,Laus::N,כנה,dihkke
1163,Laus::N,כנה,dihkki
1164,Laus::N,כנה,tikke
1165,Laus::N,כנה,te´ǩǩ
1166,Laus::N,כנה,тыһкь
1167,Mücke::N,יתוש,tjoejhke
1168,Mücke::N,יתוש,tjuojkka
1169,Mücke::N,יתוש,čuoika
1170,Mücke::N,יתוש,čuoš'kâ
1171,Mücke::N,יתוש,čuõškk
1172,Mücke::N,יתוש,чӯшшк
1173,Fliege::N,זבוב,tjoere
1174,Fliege::N,זבוב,boerege
1175,Fliege::N,זבוב,tjuruk
1176,Fliege::N,זבוב,čuru
1177,Fliege::N,זבוב,kiärpáš
1178,Fliege::N,זבוב,čuâr
1179,Fliege::N,זבוב,čuâras
1180,Fliege::N,זבוב,чуэраш
1181,Schmetterling::N,פרפר,biejjielåbloe
1182,Schmetterling::N,פרפר,biejvvelådde
1183,Schmetterling::N,פרפר,beaiveloddi
1184,Schmetterling::N,פרפר,piäi'vááloddááš
1185,Schmetterling::N,פרפר,ä´llbaž
1186,Schmetterling::N,פרפר,pei´vvlå´dd
1187,Schmetterling::N,פרפר,а̄лльп
1188,Beere::N,ענבה,muerjie
1189,Beere::N,ענבה,muorjje
1190,Beere::N,ענבה,muorji
1191,Beere::N,ענבה,myer'ji
1192,Beere::N,ענבה,mue´rjj
1193,Beere::N,ענבה,мӯррьй
1194,Apfel::N,תפוח,æbpla
1195,Apfel::N,תפוח,ehpal
1196,Apfel::N,תפוח,eppel
1197,Apfel::N,תפוח,eahppel
1198,Apfel::N,תפוח,я̄блэк
1199,Pilz::N,פטריה,goebpere
1200,Pilz::N,פטריה,guoppar
1201,Pilz::N,פטריה,guoppar
1202,Pilz::N,פטריה,kuobâr
1203,Pilz::N,פטריה,kuõbbâr
1204,Pilz::N,פטריה,кӯмпар
1205,Zwiebel::N,בצל,lööke
1206,Zwiebel::N,בצל,løhkka
1207,Zwiebel::N,בצל,lávki
1208,Zwiebel::N,בצל,luukk
1209,Zwiebel::N,בצל,луквець
1210,Saat::N,זרעים,saajoe
1211,Saat::N,זרעים,sádjo
1212,Saat::N,זרעים,siepman
1213,Saat::N,זרעים,siemâ
1214,Saat::N,זרעים,siõm
1215,Saat::N,זרעים,се̄м
1216,Korn::N,גרעין,gernie
1217,Korn::N,גרעין,gårnnetjalmme
1218,Korn::N,גרעין,gordni
1219,Korn::N,גרעין,jiṿe
1220,Korn::N,גרעין,ле̄ййп
1221,Heu::N,חציר,suejnieh
1222,Heu::N,חציר,ájvve
1223,Heu::N,חציר,suoidni
1224,Heu::N,חציר,syei'ni
1225,Heu::N,חציר,suei´nn
1226,Heu::N,חציר,сӯййн
1227,Schale::N,קלפה,gïrre
1228,Schale::N,קלפה,garra
1229,Schale::N,קלפה,skádne
1230,Schale::N,קלפה,garra
1231,Schale::N,קלפה,korrâ
1232,Schale::N,קלפה,kõrr
1233,Schale::N,קלפה,ю̄дтҍ
1234,Grube::N,בור,haevtie
1235,Grube::N,בור,rågge
1236,Grube::N,בור,gohpi
1237,Grube::N,בור,roggi
1238,Grube::N,בור,kyep'pi
1239,Grube::N,בור,rogge
1240,Grube::N,בור,rå´ǧǧ
1241,Grube::N,בור,kåå´pp
1242,Grube::N,בור,коабпь
1243,Grube::N,שוחה,haevtie
1244,Grube::N,שוחה,rågge
1245,Grube::N,שוחה,gohpi
1246,Grube::N,שוחה,roggi
1247,Grube::N,שוחה,kyep'pi
1248,Grube::N,שוחה,rogge
1249,Grube::N,שוחה,rå´ǧǧ
1250,Grube::N,שוחה,kåå´pp
1251,Grube::N,שוחה,коабпь
1252,Falle::N,מלכדת,barta
1253,Falle::N,מלכדת,ruevtie
1254,Falle::N,מלכדת,gillar
1255,Falle::N,מלכדת,ruovdde
1256,Falle::N,מלכדת,rihtá
1257,Falle::N,מלכדת,báhcahat
1258,Falle::N,מלכדת,ká'skástâh
1259,Falle::N,מלכדת,ää´ǧǧes
1260,Falle::N,מלכדת,кӣлл
1261,Falle::N,מלכדת,ше̄шшь
1262,Schlinge::N,לולאה,latjka
1263,Schlinge::N,לולאה,gieras
1264,Schlinge::N,לולאה,mohkki
1265,Schlinge::N,לולאה,kieḷâ
1266,Schlinge::N,לולאה,ǩiõll
1267,Schlinge::N,לולאה,ää´ǧǧes
1268,Schlinge::N,לולאה,кӣлл
1269,Schlinge::N,לולאה,ше̄шшь
1270,Spur::N,עקבה,gïeje
1271,Spur::N,עקבה,luodda
1272,Spur::N,עקבה,joavnes
1273,Spur::N,עקבה,luodda
1274,Spur::N,עקבה,luod'dâ
1275,Spur::N,עקבה,ǩiõjj
1276,Spur::N,עקבה,кӣйй
1277,Asche::N,אפר,govne
1278,Asche::N,אפר,gudna
1279,Asche::N,אפר,gutna
1280,Asche::N,אפר,kunnâ
1281,Asche::N,אפר,kunn
1282,Asche::N,אפר,кунн
1283,Dreck::N,זהמה,haaskoe
1284,Dreck::N,זהמה,lænjok
1285,Dreck::N,זהמה,baška
1286,Dreck::N,זהמה,duova
1287,Dreck::N,זהמה,durdi
1288,Dreck::N,זהמה,tuol'vâ
1289,Dreck::N,זהמה,sähss
1290,Dreck::N,זהמה,са̄ккьс
1291,Eisen::N,ברזל,ruevtie
1292,Eisen::N,ברזל,ruovdde
1293,Eisen::N,ברזל,ruovdi
1294,Eisen::N,ברזל,ryev'di
1295,Eisen::N,ברזל,ru´vdd
1296,Eisen::N,ברזל,рӯввьт
1297,Gold::N,זהב,gullie
1298,Gold::N,זהב,gålle
1299,Gold::N,זהב,golli
1300,Gold::N,זהב,kolle
1301,Gold::N,זהב,kå´ll
1302,Gold::N,זהב,коалль
1303,Silber::N,כסף,sïlpe
1304,Silber::N,כסף,silbba
1305,Silber::N,כסף,silba
1306,Silber::N,כסף,silbâ
1307,Silber::N,כסף,silbb
1308,Silber::N,כסף,сыллп
1309,Kohle::N,פחם,tjïrre
1310,Kohle::N,פחם,tjahta
1311,Kohle::N,פחם,čitna
1312,Kohle::N,פחם,illâ
1313,Kohle::N,פחם,čiđđâ
1314,Kohle::N,פחם,ill
1315,Kohle::N,פחם,ылл
1316,Glas::N,זכוכית,klaase
1317,Glas::N,זכוכית,glássa
1318,Glas::N,זכוכית,lássa
1319,Glas::N,זכוכית,laasâ
1320,Glas::N,זכוכית,steehl
1321,Glas::N,זכוכית,сте̄клэ
1322,Lehm::N,חרסית,laejrie
1323,Lehm::N,חרסית,lænnjgá
1324,Lehm::N,חרסית,láirá
1325,Lehm::N,חרסית,njaajâ
1326,Lehm::N,חרסית,saavv
1327,Lehm::N,חרסית,чуййв
1328,Lehm::N,חרסית,чуввьй
1329,Sand::N,חול,saedtie
1330,Sand::N,חול,sáttoj
1331,Sand::N,חול,tjievrra
1332,Sand::N,חול,sáttu
1333,Sand::N,חול,čunoi
1334,Sand::N,חול,vuõddâs
1335,Sand::N,חול,вӯнтас
1336,Mensch::N,אדם,almetje
1337,Mensch::N,אדם,ulmusj
1338,Mensch::N,אדם,olmmoš
1339,Mensch::N,אדם,olmooš
1340,Mensch::N,אדם,ooumâž
1341,Mensch::N,אדם,олма
1342,Mann::N,איש,ålma
1343,Mann::N,איש,ålmåj
1344,Mann::N,איש,olmmái
1345,Mann::N,איש,a'lmai
1346,Mann::N,איש,åålm
1347,Mann::N,איש,ка̄ллесь
1348,Mann::N,גבר,ålma
1349,Mann::N,גבר,ålmåj
1350,Mann::N,גבר,olmmái
1351,Mann::N,גבר,a'lmai
1352,Mann::N,גבר,åålm
1353,Mann::N,גבר,ка̄ллесь
1354,Frau::N,אשה,nyjsene
1355,Frau::N,אשה,nissun
1356,Frau::N,אשה,nisu
1357,Frau::N,אשה,nissoon
1358,Frau::N,אשה,neezzan
1359,Frau::N,אשה,нызан
1360,Frau::N,גברת,nyjsene
1361,Frau::N,גברת,nissun
1362,Frau::N,גברת,nisu
1363,Frau::N,גברת,nissoon
1364,Frau::N,גברת,neezzan
1365,Frau::N,גברת,нызан
1366,Kind::N,ילד,maana
1367,Kind::N,ילד,mánná
1368,Kind::N,ילד,mánná
1369,Kind::N,ילד,pärni
1370,Kind::N,ילד,páárnáš
1371,Kind::N,ילד,pä´rnn
1372,Kind::N,ילד,päärnaž
1373,Kind::N,ילד,па̄ррьн
1374,Kind::N,ילד,па̄рнэнч
1375,Junge::N,ילד,påajke
1376,Junge::N,ילד,baernie
1377,Junge::N,ילד,birek
1378,Junge::N,ילד,báhttja
1379,Junge::N,ילד,gánda
1380,Junge::N,ילד,bárdni
1381,Junge::N,ילד,alge
1382,Junge::N,ילד,â´lǧǧ
1383,Junge::N,ילד,pä´rnn
1384,Junge::N,ילד,па̄ррьн
1385,Junge::N,ילד,па̄ррьшя
1386,Mädchen::N,נערה,nïejte
1387,Mädchen::N,נערה,niejdda
1388,Mädchen::N,נערה,nieida
1389,Mädchen::N,נערה,niei'dâ
1390,Mädchen::N,נערה,nijdd
1391,Mädchen::N,נערה,нӣйта
1392,Familie::N,משפחה,fuelhkie
1393,Familie::N,משפחה,beraj
1394,Familie::N,משפחה,fuolkke
1395,Familie::N,משפחה,famillja
1396,Familie::N,משפחה,bearaš
1397,Familie::N,משפחה,peerâ
1398,Familie::N,משפחה,piâr
1399,Familie::N,משפחה,пӣрас
1400,Großvater::N,סבא,aajja
1401,Großvater::N,סבא,áddjá
1402,Großvater::N,סבא,áddjá
1403,Großvater::N,סבא,äijih
1404,Großvater::N,סבא,ä´jj
1405,Großvater::N,סבא,а̄йя
1406,Großmutter::N,סבתא,aahka
1407,Großmutter::N,סבתא,áhkko
1408,Großmutter::N,סבתא,áhkku
1409,Großmutter::N,סבתא,ákku
1410,Großmutter::N,סבתא,äkk
1411,Großmutter::N,סבתא,ä´ǩǩ
1412,Großmutter::N,סבתא,а̄ка
1413,Eltern::N,הורים,eejhtegh
1414,Eltern::N,הורים,æjgát
1415,Eltern::N,הורים,vánhemat
1416,Eltern::N,הורים,va'nhimeh
1417,Eltern::N,הורים,puär'raz
1418,Eltern::N,הורים,ро̄дҍхель
1419,Vater::N,אב,aehtjie
1420,Vater::N,אב,áhttje
1421,Vater::N,אב,áhčči
1422,Vater::N,אב,eeči
1423,Vater::N,אב,e´čč
1424,Vater::N,אב,аджь
1425,Mutter::N,אם,ietnie
1426,Mutter::N,אם,iednne
1427,Mutter::N,אם,eadni
1428,Mutter::N,אם,enni
1429,Mutter::N,אם,jeä´n'n
1430,Mutter::N,אם,е̄ннҍ
1431,Sohn::N,בן,elkie
1432,Sohn::N,בן,baernie
1433,Sohn::N,בן,bárnne
1434,Sohn::N,בן,bárdni
1435,Sohn::N,בן,alge
1436,Sohn::N,בן,pärni
1437,Sohn::N,בן,â´lǧǧ
1438,Sohn::N,בן,pä´rnn
1439,Sohn::N,בן,алльк
1440,Tochter::N,בת,nïejte
1441,Tochter::N,בת,daktere
1442,Tochter::N,בת,niejdda
1443,Tochter::N,בת,nieida
1444,Tochter::N,בת,niei'dâ
1445,Tochter::N,בת,nijdd
1446,Tochter::N,בת,нӣййт
1447,Bruder::N,אח,vïelle
1448,Bruder::N,אח,viellja
1449,Bruder::N,אח,viellja
1450,Bruder::N,אח,viljâ
1451,Bruder::N,אח,vi´llj
1452,Bruder::N,אח,вӣлльй
1453,Schwester::N,אחות,åabpa
1454,Schwester::N,אחות,oabbá
