,Concept_ID,se,ru
5675,sehen::V,vuejnedh,видеть
5676,sehen::V,vuojnnet,видеть
5677,sehen::V,oaidnít,видеть
5678,sehen::V,uái'niđ,видеть
5679,sehen::V,vuei´nned,видеть
5680,sehen::V,уййнэ,видеть
5681,anschauen::V,aalpesidh,посмотреть
5682,anschauen::V,vaarjedidh,посмотреть
5683,anschauen::V,gehtjadit,посмотреть
5684,anschauen::V,geahččat,посмотреть
5685,anschauen::V,keččâđ,посмотреть
5686,anschauen::V,ǩiččâd,посмотреть
5687,anschauen::V,выльшхе,посмотреть
5688,ansehen::V,gïehtjed,смотреть
5689,ansehen::V,ájttsat,смотреть
5690,ansehen::V,geahččat,смотреть
5691,ansehen::V,keččâđ,смотреть
5692,ansehen::V,ǩiččâd,смотреть
5693,ansehen::V,кӣххче,смотреть
5694,hören::V,govledh,слышать
5695,hören::V,gullat,слышать
5696,hören::V,gullat,слышать
5697,hören::V,kuullâđ,слышать
5698,hören::V,kuullâd,слышать
5699,hören::V,куллэ,слышать
5700,zuhören::V,goltelidh,слушать
5701,zuhören::V,gullut,слушать
5702,zuhören::V,liehket,слушать
5703,zuhören::V,guldalit,слушать
5704,zuhören::V,kuldâliđ,слушать
5705,zuhören::V,kuvddled,слушать
5706,zuhören::V,куллэ,слушать
5707,probieren::V,damtedh,пробовать
5708,probieren::V,smååhkedh,пробовать
5709,probieren::V,smáhkkut,пробовать
5710,probieren::V,geahččalit,пробовать
5711,probieren::V,njaddeđ,пробовать
5712,probieren::V,keččalistiđ,пробовать
5713,probieren::V,njâ´dded,пробовать
5714,probieren::V,кӣхчле,пробовать
5715,riechen::V,hepsedh,нюхать
5716,riechen::V,hapsijdit,нюхать
5717,riechen::V,háisut,нюхать
5718,riechen::V,apseđ,нюхать
5719,riechen::V,â´ppsed,нюхать
5720,riechen::V,аппьсе,нюхать
5721,fühlen::V,damtedh,чувствовать
5722,fühlen::V,dåbddåt,чувствовать
5723,fühlen::V,dovdat,чувствовать
5724,fühlen::V,tubdâđ,чувствовать
5725,fühlen::V,tobddâd,чувствовать
5726,fühlen::V,куллэ,чувствовать
5727,fühlen::V,туссвэ,чувствовать
5728,fühlen::V,то̄ммтэ,чувствовать
5729,scheinen::V,vååjnedh,казаться
5730,scheinen::V,lijkkut,казаться
5731,scheinen::V,oidnot,казаться
5732,scheinen::V,dovdot,казаться
5733,scheinen::V,va'ikkutiđ,казаться
5734,scheinen::V,vaikkted,казаться
5735,scheinen::V,ыдтӭ,казаться
5736,zu sehen sein::V,vååjnedh,виднеться
5737,zu sehen sein::V,vuojnnut,виднеться
5738,zu sehen sein::V,oidnot,виднеться
5739,zu sehen sein::V,oinuđ,виднеться
5740,zu sehen sein::V,kue´stted,виднеться
5741,zu sehen sein::V,кӯсстъе,виднеться
5742,zu sehen sein::V,кӯссьтэ,виднеться
5743,vernehmen::V,govledh,услышать
5744,vernehmen::V,gullat,услышать
5745,vernehmen::V,gullat,услышать
5746,vernehmen::V,kuullâđ,услышать
5747,vernehmen::V,kuullâd,услышать
5748,vernehmen::V,кулсэ,услышать
5749,frieren::V,gåalodh,мерзнуть
5750,frieren::V,goallot,мерзнуть
5751,frieren::V,goallut,мерзнуть
5752,frieren::V,kolmuđ,мерзнуть
5753,frieren::V,kõlmmstõõllâd,мерзнуть
5754,frieren::V,калльме,мерзнуть
5755,tun::V,darjodh,делать
5756,tun::V,barggat,делать
5757,tun::V,dahkat,делать
5758,tun::V,porgâđ,делать
5759,tun::V,raajjâd,делать
5760,tun::V,лыххкэ,делать
5761,können::V,maehtedh,мочь
5762,können::V,maehtedh,уметь
5763,können::V,ååjmedidh,мочь
5764,können::V,ååjmedidh,уметь
5765,können::V,buktet,мочь
5766,können::V,buktet,уметь
5767,können::V,veadjit,мочь
5768,können::V,veadjit,уметь
5769,können::V,vaijeeđ,мочь
5770,können::V,vaijeeđ,уметь
5771,können::V,mä´tted,мочь
5772,können::V,mä´tted,уметь
5773,können::V,vuei´tted,мочь
5774,können::V,vuei´tted,уметь
5775,können::V,вуэййе,мочь
5776,können::V,вуэййе,уметь
5777,können::V,ма̄ххьтэ,мочь
5778,können::V,ма̄ххьтэ,уметь
5779,wollen::V,sïjhtedh,хотеть
5780,wollen::V,sihtat,хотеть
5781,wollen::V,hálijdit,хотеть
5782,wollen::V,dáhttut,хотеть
5783,wollen::V,háliidit,хотеть
5784,wollen::V,halijdiđ,хотеть
5785,wollen::V,tättad,хотеть
5786,wollen::V,туввэ,хотеть
5787,wollen::V,та̄ххтэ,хотеть
5788,anfangen::V,aelkedh,начать
5789,anfangen::V,álgadit,начать
5790,anfangen::V,-goahtet,начать
5791,anfangen::V,álgit,начать
5792,anfangen::V,älgiđ,начать
5793,anfangen::V,a'lgâttiđ,начать
5794,anfangen::V,aalǥted,начать
5795,anfangen::V,олкхэ,начать
5796,anfangen::V,о̄а̄лкхэ,начать
5797,beenden::V,orrijidh,закончить
5798,beenden::V,låhpadit,закончить
5799,beenden::V,hiejttet,закончить
5800,beenden::V,loahpahit,закончить
5801,beenden::V,luoppâđ,закончить
5802,beenden::V,looppted,закончить
5803,beenden::V,луэппьтэ,закончить
5804,aufhören::V,sluvhtedh,перестать
5805,aufhören::V,hiejttet,перестать
5806,aufhören::V,heaitit,перестать
5807,aufhören::V,šluhttet,перестать
5808,aufhören::V,joskâđ,перестать
5809,aufhören::V,jõskkâd,перестать
5810,aufhören::V,puu´tted,перестать
5811,aufhören::V,е̄сскэ,перестать
5812,gelingen::V,lyhkestidh,удаться
5813,gelingen::V,vuorbástuvvat,удаться
5814,gelingen::V,lihkustuvvat,удаться
5815,gelingen::V,lukkuđ,удаться
5816,gelingen::V,o´nnsted,удаться
5817,gelingen::V,выййтэ,удаться
5818,geraten::V,sååjhtedh,оказаться
5819,geraten::V,gevvat,оказаться
5820,geraten::V,gártat,оказаться
5821,geraten::V,šaddat,оказаться
5822,geraten::V,latkiitiiđ,оказаться
5823,geraten::V,suuijâđ,оказаться
5824,geraten::V,šõddâd,оказаться
5825,geraten::V,оччтэдтэ,оказаться
5826,geraten::V,очендэдтэ,оказаться
5827,öffnen::V,rïhpestidh,открыть
5828,öffnen::V,rahpat,открыть
5829,öffnen::V,rabádit,открыть
5830,öffnen::V,rahpat,открыть
5831,öffnen::V,ávustiđ,открыть
5832,öffnen::V,čuáv'diđ,открыть
5833,öffnen::V,riččâd,открыть
5834,öffnen::V,ää´veed,открыть
5835,öffnen::V,čåu´dded,открыть
5836,öffnen::V,а̄вьдэ,открыть
5837,schließen::V,steegkedh,закрыть
5838,schließen::V,dahppat,закрыть
5839,schließen::V,gokčat,закрыть
5840,schließen::V,kiddiđ,закрыть
5841,schließen::V,toppâđ,закрыть
5842,schließen::V,kä´tted,закрыть
5843,schließen::V,тэ̄ффкэ,закрыть
5844,schließen::V,ка̄ххьтэ,закрыть
5845,stellen::V,bïejedh,поставить
5846,stellen::V,biejadit,поставить
5847,stellen::V,bidjat,поставить
5848,stellen::V,asâttiđ,поставить
5849,stellen::V,piijjâd,поставить
5850,stellen::V,cää´ǩǩed,поставить
5851,stellen::V,пыййе,поставить
5852,setzen::V,bïejedh,посадить
5853,setzen::V,biejadit,посадить
5854,setzen::V,bidjat,посадить
5855,setzen::V,i'štâttiđ,посадить
5856,setzen::V,piijjâd,посадить
5857,setzen::V,пыййе,посадить
5858,legen::V,bïejedh,класть
5859,legen::V,biedjat,класть
5860,legen::V,biejadit,класть
5861,legen::V,bidjat,класть
5862,legen::V,asâttiđ,класть
5863,legen::V,piijjâd,класть
5864,legen::V,пыййе,класть
5865,berühren::V,gaajesjidh,трогать
5866,berühren::V,duohttat,трогать
5867,berühren::V,giehtadit,трогать
5868,berühren::V,guoskat,трогать
5869,berühren::V,guoskkahit,трогать
5870,berühren::V,kuos'kâđ,трогать
5871,berühren::V,kuo'skâttiđ,трогать
5872,berühren::V,nja'vhâstiđ,трогать
5873,berühren::V,kuõskted,трогать
5874,berühren::V,njaauksted,трогать
5875,berühren::V,кӯсскэ,трогать
5876,berühren::V,лыксаххьтэ,трогать
5877,verbinden::V,ektiedidh,связать
5878,verbinden::V,gårredidh,связать
5879,verbinden::V,tjadnat,связать
5880,verbinden::V,ovttastahttit,связать
5881,verbinden::V,o'vtâstittiđ,связать
5882,verbinden::V,lahteđ,связать
5883,verbinden::V,lâ´htted,связать
5884,verbinden::V,чӯллмдэ,связать
5885,bedecken::V,gaptjedh,покрыть
5886,bedecken::V,jávvet,покрыть
5887,bedecken::V,gåbttjåt,покрыть
5888,bedecken::V,gokčat,покрыть
5889,bedecken::V,luáv'diđ,покрыть
5890,bedecken::V,kä´tted,покрыть
5891,bedecken::V,tu´vdded,покрыть
5892,bedecken::V,аййдэ,покрыть
5893,bedecken::V,тэ̄ффкэ,покрыть
5894,bedecken::V,ка̄ххьтэ,покрыть
5895,aufhängen::V,gævnjodh,повесить
5896,aufhängen::V,gæhtsasjidh,повесить
5897,aufhängen::V,gahtsot,повесить
5898,aufhängen::V,gatsostit,повесить
5899,aufhängen::V,heŋget,повесить
5900,aufhängen::V,heŋgiđ,повесить
5901,aufhängen::V,he'ŋgâstiđ,повесить
5902,aufhängen::V,kååccad,повесить
5903,aufhängen::V,коадсэ,повесить
5904,anzünden::V,tsïhkijehtedh,зажечь
5905,anzünden::V,buollidit,зажечь
5906,anzünden::V,tsahkkidit,зажечь
5907,anzünden::V,cahkkedit,зажечь
5908,anzünden::V,cokkiittiđ,зажечь
5909,anzünden::V,cõ´ǩǩted,зажечь
5910,anzünden::V,puâl'lted,зажечь
5911,anzünden::V,пуэллхэ,зажечь
5912,aufheben::V,bijjiedidh,поднять
5913,aufheben::V,låpptit,поднять
5914,aufheben::V,bajidit,поднять
5915,aufheben::V,pajediđ,поднять
5916,aufheben::V,pââi´ded,поднять
5917,aufheben::V,пайнэ,поднять
5918,zurücklassen::V,laehpedh,оставить
5919,zurücklassen::V,guodet,оставить
5920,zurücklassen::V,guođđit,оставить
5921,zurücklassen::V,kyeđđiḋ,оставить
5922,zurücklassen::V,kue´đđed,оставить
5923,zurücklassen::V,кӯдтӭ,оставить
5924,verlieren::V,dassedh,потерять
5925,verlieren::V,biestedh,потерять
5926,verlieren::V,masset,потерять
5927,verlieren::V,láhppet,потерять
5928,verlieren::V,láhppit,потерять
5929,verlieren::V,läppiđ,потерять
5930,verlieren::V,monâttiđ,потерять
5931,verlieren::V,lä´pped,потерять
5932,verlieren::V,rââ´ppted,потерять
5933,verlieren::V,ка̄дхэ,потерять
5934,verlieren::V,кӯдтъе,потерять
5935,fallen lassen::V,gahtjehtidh,уронить
5936,fallen lassen::V,luojttet,уронить
5937,fallen lassen::V,luojttalit,уронить
5938,fallen lassen::V,gahčahit,уронить
5939,fallen lassen::V,lyeš'tiđ,уронить
5940,fallen lassen::V,kočâttiđ,уронить
5941,fallen lassen::V,rõpsted,уронить
5942,fallen lassen::V,kõõččted,уронить
5943,fallen lassen::V,ёҏтэ,уронить
5944,fallen lassen::V,кэчхэ,уронить
5945,machen::V,daajhtodh,сделать
5946,machen::V,dahkat,сделать
5947,machen::V,dahkat,сделать
5948,machen::V,rähtiđ,сделать
5949,machen::V,raajjâd,сделать
5950,machen::V,tue´j'jeed,сделать
5951,machen::V,тӯййше,сделать
5952,machen::V,ӣллькье,сделать
5953,herstellen::V,skaepiedidh,изготовить
5954,herstellen::V,buvtadit,изготовить
5955,herstellen::V,dudjot,изготовить
5956,herstellen::V,a'mnâstiđ,изготовить
5957,herstellen::V,va'lmâštiđ,изготовить
5958,herstellen::V,vaalmšted,изготовить
5959,herstellen::V,лыххкэ,изготовить
5960,herstellen::V,ӣллькье,изготовить
5961,bauen::V,bigkedh,строить
5962,bauen::V,biggit,строить
5963,bauen::V,ráhkadit,строить
5964,bauen::V,huksiđ,строить
5965,bauen::V,raajjâd,строить
5966,bauen::V,тӯййше,строить
5967,reparieren::V,davvodh,чинить
5968,reparieren::V,divvot,чинить
5969,reparieren::V,divvut,чинить
5970,reparieren::V,tivvoođ,чинить
5971,reparieren::V,čihtâđ,чинить
5972,reparieren::V,teevvad,чинить
5973,reparieren::V,чиннэ,чинить
5974,verbessern::V,bueriedidh,улучшить
5975,verbessern::V,báredit,улучшить
5976,verbessern::V,buoredit,улучшить
5977,verbessern::V,buoridit,улучшить
5978,verbessern::V,pye'rediđ,улучшить
5979,verbessern::V,pue´reed,улучшить
5980,verbessern::V,шӣгнэ,улучшить
5981,ändern::V,jeatjahtehtedh,изменить
5982,ändern::V,rievddadit,изменить
5983,ändern::V,muhttit,изменить
5984,ändern::V,molsut,изменить
5985,ändern::V,mutteđ,изменить
5986,ändern::V,mu´tted,изменить
5987,ändern::V,вуайхе,изменить
5988,ändern::V,ка̄вьсе,изменить
5989,graben::V,berkedh,копать
5990,graben::V,kroehkedh,копать
5991,graben::V,bállet,копать
5992,graben::V,goaivut,копать
5993,graben::V,roggat,копать
5994,graben::V,kuái'vuđ,копать
5995,graben::V,rääppad,копать
5996,graben::V,kuäivvad,копать
5997,graben::V,ра̄бпэ,копать
5998,graben::V,куаййве,копать
5999,beugen::V,sojjedidh,согнуть
6000,beugen::V,såjådit,согнуть
6001,beugen::V,sojahit,согнуть
6002,beugen::V,sujâttiđ,согнуть
6003,beugen::V,kå´mrded,согнуть
6004,beugen::V,njikklõõttâd,согнуть
6005,beugen::V,сойхьтэ,согнуть
6006,beugen::V,то̄а̄ххкэ,согнуть
6007,beugen::V,нигклаххьтэ,согнуть
6008,biegen::V,sojjehtidh,погнуть
6009,biegen::V,såjådit,погнуть
6010,biegen::V,niejddet,погнуть
6011,biegen::V,sojahit,погнуть
6012,biegen::V,čipteđ,погнуть
6013,biegen::V,soojted,погнуть
6014,biegen::V,сойхьтэ,погнуть
6015,drehen::V,jårrehtidh,вертеть
6016,drehen::V,bådnjåt,вертеть
6017,drehen::V,botnjat,вертеть
6018,drehen::V,jurâttiđ,вертеть
6019,drehen::V,jåårǥlâ´tted,вертеть
6020,drehen::V,чоӊӊтэ,вертеть
6021,wenden::V,jarkelidh,повернуть
6022,wenden::V,jårggålit,повернуть
6023,wenden::V,jorgalit,повернуть
6024,wenden::V,jurgâliđ,повернуть
6025,wenden::V,jåårǥlâ´tted,повернуть
6026,wenden::V,вӣррлаххътэ,повернуть
6027,wenden::V,ка̄вьсе,повернуть
6028,umdrehen::V,jarkedh,перевернуть
6029,umdrehen::V,måttsåstit,перевернуть
6030,umdrehen::V,botnjat,перевернуть
6031,umdrehen::V,jorgođ,перевернуть
6032,umdrehen::V,jårǥsted,перевернуть
6033,umdrehen::V,коамьхе,перевернуть
6034,umdrehen::V,калльтлэ,перевернуть
6035,heben::V,luknjedh,поднимать
6036,heben::V,baavhkestidh,поднимать
6037,heben::V,bajedit,поднимать
6038,heben::V,loktet,поднимать
6039,heben::V,bajidit,поднимать
6040,heben::V,pajediđ,поднимать
6041,heben::V,kokkiđ,поднимать
6042,heben::V,kaggâd,поднимать
6043,heben::V,pââ´jeed,поднимать
6044,heben::V,пайнэ,поднимать
6045,heben::V,пайнэллэ,поднимать
6046,hochheben::V,lutnjedh,поднять
6047,hochheben::V,låggŋit,поднять
6048,hochheben::V,loktet,поднять
6049,hochheben::V,pajediđ,поднять
6050,hochheben::V,kuåstteed,поднять
6051,hochheben::V,пайнэ,поднять
6052,ergreifen::V,fihkelidh,схватить
6053,ergreifen::V,sårjjot,схватить
6054,ergreifen::V,doahppit,схватить
6055,ergreifen::V,fáhtet,схватить
6056,ergreifen::V,tuáppuđ,схватить
6057,ergreifen::V,poppâ´tted,схватить
6058,ergreifen::V,каццсе,схватить
6059,ergreifen::V,туэрркэ,схватить
6060,ergreifen::V,ро̄а̄ппчье,схватить
6061,halten::V,steeredh,держать
6062,halten::V,utniedidh,держать
6063,halten::V,anedit,держать
6064,halten::V,adnalit,держать
6065,halten::V,doallat,держать
6066,halten::V,toollâd,держать
6067,halten::V,tue´rjjeed,держать
6068,halten::V,туаррье,держать
6069,drücken::V,dïelkestidh,нажимать
6070,drücken::V,dieddet,нажимать
6071,drücken::V,deaddit,нажимать
6072,drücken::V,čárvet,нажимать
6073,drücken::V,čárvuđ,нажимать
6074,drücken::V,čärvvad,нажимать
6075,drücken::V,teä´d'ded,нажимать
6076,drücken::V,пе̄ррэ,нажимать
6077,drücken::V,ра̄ппче,нажимать
6078,schieben::V,vuetjedh,толкать
6079,schieben::V,sjáhtjat,толкать
6080,schieben::V,cáhkit,толкать
6081,schieben::V,cuggâđ,толкать
6082,schieben::V,oi´ǧǧeed,толкать
6083,schieben::V,оййкье,толкать
6084,kratzen::V,våhtsodh,скрести
6085,kratzen::V,skreepedh,скрести
6086,kratzen::V,ruohkkat,скрести
6087,kratzen::V,ruohkastit,скрести
6088,kratzen::V,gazzut,скрести
6089,kratzen::V,kazzođ,скрести
6090,kratzen::V,võckkâd,скрести
6091,kratzen::V,кышшкэ,скрести
6092,kratzen::V,каххьце,скрести
6093,lecken::V,njåalodh,лизать
6094,lecken::V,njoallot,лизать
6095,lecken::V,njolodit,лизать
6096,lecken::V,njuálluđ,лизать
6097,lecken::V,njuällad,лизать
6098,lecken::V,нюаллэ,лизать
6099,beißen::V,gaektjedh,кусать
6100,beißen::V,gássket,кусать
6101,beißen::V,gáskestit,кусать
6102,beißen::V,gáskit,кусать
6103,beißen::V,käskiđ,кусать
6104,beißen::V,kä´cǩǩed,кусать
6105,beißen::V,ка̄ццьке,кусать
6106,abreißen::V,bïhkedh,оторвать
6107,abreißen::V,gajkkot,оторвать
6108,abreißen::V,gaikkihit,оторвать
6109,abreißen::V,roottâđ,оторвать
6110,abreißen::V,ra´šǩǩeed,оторвать
6111,abreißen::V,rååttad,оторвать
6112,abreißen::V,ро̄дтҍе,оторвать
6113,abreißen::V,пӯттҍкье,оторвать
6114,abschneiden::V,tjoehpestidh,отрезать
6115,abschneiden::V,jallat,отрезать
6116,abschneiden::V,čuohppat,отрезать
6117,abschneiden::V,jogâldiđ,отрезать
6118,abschneiden::V,geerelidh,отрезать
6119,abschneiden::V,е̄дтэ,отрезать
6120,abschneiden::V,е̄дтлэ,отрезать
6121,binden::V,gårredidh,вязать
6122,binden::V,tjadnat,вязать
6123,binden::V,gárrat,вязать
6124,binden::V,čoonnâđ,вязать
6125,binden::V,čõõnnâd,вязать
6126,binden::V,čuõlmmâd,вязать
6127,binden::V,ко̄ррэ,вязать
6128,binden::V,чӯллмдэ,вязать
6129,binden::V,ко̄а̄ррэ,вязать
6130,stecken::V,rïjtedh,воткнуть
6131,stecken::V,tsævkkat,воткнуть
6132,stecken::V,cáhkit,воткнуть
6133,stecken::V,cuggâđ,воткнуть
6134,stecken::V,čuõ´ǧ'ǧeed,воткнуть
6135,stecken::V,чогксэ,воткнуть
6136,stecken::V,це̄ӈькхэ,воткнуть
6137,brechen::V,dåajodh,сломать
6138,brechen::V,tsåapkodh,сломать
6139,brechen::V,doaddjut,сломать
6140,brechen::V,cuvket,сломать
6141,brechen::V,moorrâđ,сломать
6142,brechen::V,mu´rdded,сломать
6143,brechen::V,муррьтэ,сломать
6144,klopfen::V,beenghkedh,стучать
6145,klopfen::V,goalkkalit,стучать
6146,klopfen::V,tsábbmet,стучать
6147,klopfen::V,goalkit,стучать
6148,klopfen::V,skoalkit,стучать
6149,klopfen::V,skuá'lkuttiđ,стучать
6150,klopfen::V,kuälkted,стучать
6151,klopfen::V,та̄гкэ,стучать
6152,hauen::V,beenghkedh,бить
6153,hauen::V,tjuollat,бить
6154,hauen::V,čuollat,бить
6155,hauen::V,čurmâđ,бить
6156,hauen::V,čâ´cǩǩed,бить
6157,hauen::V,та̄гкэ,бить
6158,hauen::V,ва̄сстэ,бить
6159,kleben::V,njamkedh,клеить
6160,kleben::V,dædnjodit,клеить
6161,kleben::V,liibmet,клеить
6162,kleben::V,taṃadiđ,клеить
6163,kleben::V,li´jmmjed,клеить
6164,kleben::V,нямхэ,клеить
6165,reiben::V,daanjedh,тереть
6166,reiben::V,ruvvit,тереть
6167,reiben::V,ruvvet,тереть
6168,reiben::V,fiärruđ,тереть
6169,reiben::V,heârrad,тереть
6170,reiben::V,ru´vvjed,тереть
6171,reiben::V,е̄ррэ,тереть
6172,streichen::V,daejdedh,намазать
6173,streichen::V,badtjadidh,намазать
6174,streichen::V,vuojddat,намазать
6175,streichen::V,málet,намазать
6176,streichen::V,njuohtat,намазать
6177,streichen::V,njuottâđ,намазать
6178,streichen::V,puák'suđ,намазать
6179,streichen::V,påhssad,намазать
6180,streichen::V,мо̄а̄шшэ,намазать
6181,schleifen::V,slijhpedh,точить
6182,schleifen::V,sadjet,точить
6183,schleifen::V,sadjit,точить
6184,schleifen::V,šliipet,точить
6185,schleifen::V,saijeeđ,точить
6186,schleifen::V,sââjjad,точить
6187,schleifen::V,tabǯsted,точить
6188,schleifen::V,то̄а̄мчсе,точить
6189,schneiden::V,bietskedh,резать
6190,schneiden::V,suoddat,резать
6191,schneiden::V,tjuohppat,резать
6192,schneiden::V,biesskedit,резать
6193,schneiden::V,čuohppat,резать
6194,schneiden::V,čuop'pâđ,резать
6195,schneiden::V,čuõp'pâd,резать
6196,schneiden::V,е̄дтэ,резать
6197,schneiden::V,пе̄ррэ,резать
6198,schneiden::V,чӯххпэ,резать
6199,rütteln::V,firredh,шатать
6200,rütteln::V,doargestit,шатать
6201,rütteln::V,šluvgit,шатать
6202,rütteln::V,pušteđ,шатать
6203,rütteln::V,pu´štted,шатать
6204,rütteln::V,пушшьтэ,шатать
6205,schütteln::V,firredh,трясти
6206,schütteln::V,sjavnnjet,трясти
6207,schütteln::V,sillnat,трясти
6208,schütteln::V,skullhet,трясти
6209,schütteln::V,salkalit,трясти
6210,schütteln::V,pušteđ,трясти
6211,schütteln::V,pu´štted,трясти
6212,schütteln::V,пушшьтэ,трясти
6213,schwenken::V,svinhtedh,махать
6214,schwenken::V,svikkastit,махать
6215,schwenken::V,šlivgut,махать
6216,schwenken::V,hiä'iluttiđ,махать
6217,schwenken::V,heeilted,махать
6218,schwenken::V,маххъе,махать
6219,schütten::V,gurhkedh,налить
6220,schütten::V,hállit,налить
6221,schütten::V,liejkkit,налить
6222,schütten::V,leškiđ,налить
6223,schütten::V,virâttiđ,налить
6224,schütten::V,väällad,налить
6225,schütten::V,ва̄ллэ,налить
6226,füllen::V,dievhtedh,наполнить
6227,füllen::V,dievddet,наполнить
6228,füllen::V,deavdit,наполнить
6229,füllen::V,tevdiđ,наполнить
6230,füllen::V,tiudded,наполнить
6231,füllen::V,тӣввтэ,наполнить
6232,einwickeln::V,gïesedh,завернуть
6233,einwickeln::V,giessat,завернуть
6234,einwickeln::V,gárrat,завернуть
6235,einwickeln::V,giessat,завернуть
6236,einwickeln::V,gurpat,завернуть
6237,einwickeln::V,kiessâđ,завернуть
6238,einwickeln::V,ǩiõssâd,завернуть
6239,einwickeln::V,кӣссэ,завернуть
6240,tragen::V,guedtedh,нести
6241,tragen::V,guoddet,нести
6242,tragen::V,guoddit,нести
6243,tragen::V,kyed'diđ,нести
6244,tragen::V,kue´d'ded,нести
6245,tragen::V,кӯннҌтэ,нести
6246,schleppen::V,fatnehtidh,тащить
6247,schleppen::V,sliehpit,тащить
6248,schleppen::V,feastit,тащить
6249,schleppen::V,vie'šidiđ,тащить
6250,schleppen::V,hinnađ,тащить
6251,schleppen::V,nje´ʒʒed,тащить
6252,schleppen::V,чуввкэ,тащить
6253,ziehen::V,giesedh,тянуть
6254,ziehen::V,giesset,тянуть
6255,ziehen::V,geassit,тянуть
6256,ziehen::V,keessiđ,тянуть
6257,ziehen::V,ǩie´ssed,тянуть
6258,ziehen::V,ке̄ссе,тянуть
6259,aufbewahren::V,vöörhkedh,хранить
6260,aufbewahren::V,vuorkkit,хранить
6261,aufbewahren::V,seailluhit,хранить
6262,aufbewahren::V,siä'iluttiđ,хранить
6263,aufbewahren::V,seeilted,хранить
6264,aufbewahren::V,рӯкнэ,хранить
6265,werfen::V,slampestidh,бросать
6266,werfen::V,bálkkot,бросать
6267,werfen::V,suhppet,бросать
6268,werfen::V,šlivgiđ,бросать
6269,werfen::V,čeâǥǥted,бросать
6270,werfen::V,суэххпэ,бросать
6271,fangen::V,bivtedh,ловить
6272,fangen::V,giddit,ловить
6273,fangen::V,bivdit,ловить
6274,fangen::V,toppiđ,ловить
6275,fangen::V,tää´vted,ловить
6276,fangen::V,та̄бпэ,ловить
6277,fangen::V,со̄а̄гкэ,ловить
6278,packen::V,doerelidh,схватить
6279,packen::V,kreemsedh,схватить
6280,packen::V,doahppit,схватить
6281,packen::V,doahput,схватить
6282,packen::V,tuáppuđ,схватить
6283,packen::V,ká'ivâstiđ,схватить
6284,packen::V,tää´vted,схватить
6285,packen::V,каццсе,схватить
6286,packen::V,туэрркэ,схватить
6287,packen::V,ро̄а̄ппчье,схватить
6288,verstecken::V,tjïekedh,спрятать
6289,verstecken::V,tjiehkat,спрятать
6290,verstecken::V,čiehkat,спрятать
6291,verstecken::V,čieḥâđ,спрятать
6292,verstecken::V,peittad,спрятать
6293,verstecken::V,пе̄йхьтэ,спрятать
6294,teilen::V,juekedh,разделить
6295,teilen::V,juohket,разделить
6296,teilen::V,juohkit,разделить
6297,teilen::V,jyeḥiđ,разделить
6298,teilen::V,jue´ǩǩed,разделить
6299,teilen::V,ю̄гке,разделить
6300,teilen::V,ра̄ттҍке,разделить
6301,schicken::V,saadtodh,посылать
6302,schicken::V,sáddit,посылать
6303,schicken::V,sáddet,посылать
6304,schicken::V,vuo'lgâttiđ,посылать
6305,schicken::V,vuõltteed,посылать
6306,schicken::V,вӯлкхэ,посылать
6307,bringen::V,buektedh,принести
6308,bringen::V,doalvvot,принести
6309,bringen::V,buktit,принести
6310,bringen::V,tuál'vuđ,принести
6311,bringen::V,pu´htted,принести
6312,bringen::V,пыххьтэ,принести
6313,hinzufügen::V,dievhtedh,добавить
6314,hinzufügen::V,duoddit,добавить
6315,hinzufügen::V,lasedit,добавить
6316,hinzufügen::V,lasihit,добавить
6317,hinzufügen::V,lasettiđ,добавить
6318,hinzufügen::V,lââ´zzted,добавить
6319,hinzufügen::V,лажьхе,добавить
6320,bekommen::V,åadtjodh,достать
6321,bekommen::V,åttjudit,достать
6322,bekommen::V,oažžut,достать
6323,bekommen::V,juksâđ,достать
6324,bekommen::V,uáž'žuđ,достать
6325,bekommen::V,vuäǯ'ǯâd,достать
6326,bekommen::V,вуаннче,достать
6327,erhalten::V,åadtjodh,получить
6328,erhalten::V,oadtjot,получить
6329,erhalten::V,oažžut,получить
6330,erhalten::V,uáž'žuđ,получить
6331,erhalten::V,vuäǯ'ǯâd,получить
6332,erhalten::V,ва̄лльтэ,получить
6333,nehmen::V,vaeltedh,взять
6334,nehmen::V,válldet,взять
6335,nehmen::V,váldit,взять
6336,nehmen::V,väldiđ,взять
6337,nehmen::V,vä´ldded,взять
6338,nehmen::V,ва̄лльтэ,взять
6339,wählen::V,veeljedh,выбрать
6340,wählen::V,válljit,выбрать
6341,wählen::V,válljet,выбрать
6342,wählen::V,valjiđ,выбрать
6343,wählen::V,vaalšed,выбрать
6344,wählen::V,va´lljeed,выбрать
6345,wählen::V,воалшэ,выбрать
6346,auswählen::V,veeljedh,отобрать
6347,auswählen::V,tjuolldet,отобрать
6348,auswählen::V,válljet,отобрать
6349,auswählen::V,valjiđ,отобрать
6350,auswählen::V,vaalšed,отобрать
6351,auswählen::V,va´lljeed,отобрать
6352,auswählen::V,воалшэ,отобрать
6353,bewahren::V,vaarjelidh,сохранить
6354,bewahren::V,bisodit,сохранить
6355,bewahren::V,várjjalit,сохранить
6356,bewahren::V,seailluhit,сохранить
6357,bewahren::V,varjâliđ,сохранить
6358,bewahren::V,varjjled,сохранить
6359,bewahren::V,ӣшшьтэ,сохранить
