,Concept_ID,fi,se
735,Hügel::N,mäki,pä´rcc
736,Hügel::N,mäki,teä´rmm
737,Hügel::N,mäki,ка̄ннҌт
738,Hügel::N,kumpu,deava
739,Hügel::N,kumpu,dievvá
740,Hügel::N,kumpu,dievvá
741,Hügel::N,kumpu,čummâ
742,Hügel::N,kumpu,pä´rcc
743,Hügel::N,kumpu,teä´rmm
744,Hügel::N,kumpu,ка̄ннҌт
745,Hügel::N,kukkula,deava
746,Hügel::N,kukkula,dievvá
747,Hügel::N,kukkula,dievvá
748,Hügel::N,kukkula,čummâ
749,Hügel::N,kukkula,pä´rcc
750,Hügel::N,kukkula,teä´rmm
751,Hügel::N,kukkula,ка̄ннҌт
752,Anhöhe::N,mäki,deava
753,Anhöhe::N,mäki,jalladahke
754,Anhöhe::N,mäki,dievásj
755,Anhöhe::N,mäki,aláš
756,Anhöhe::N,mäki,luohkká
757,Anhöhe::N,mäki,tiävá
758,Anhöhe::N,mäki,poorááš
759,Anhöhe::N,mäki,ču´lpp
760,Anhöhe::N,mäki,škâu´ŋŋ
761,Anhöhe::N,mäki,ка̄ннҌт
762,Anhöhe::N,kumpare,deava
763,Anhöhe::N,kumpare,jalladahke
764,Anhöhe::N,kumpare,dievásj
765,Anhöhe::N,kumpare,aláš
766,Anhöhe::N,kumpare,luohkká
767,Anhöhe::N,kumpare,tiävá
768,Anhöhe::N,kumpare,poorááš
769,Anhöhe::N,kumpare,ču´lpp
770,Anhöhe::N,kumpare,škâu´ŋŋ
771,Anhöhe::N,kumpare,ка̄ннҌт
772,Berg::N,mäki,bïerje
773,Berg::N,mäki,várre
774,Berg::N,mäki,várri
775,Berg::N,mäki,vääṛi
776,Berg::N,mäki,vää´rr
777,Berg::N,mäki,те̄ррьм
778,Berg::N,vuori,bïerje
779,Berg::N,vuori,várre
780,Berg::N,vuori,várri
781,Berg::N,vuori,vääṛi
782,Berg::N,vuori,vää´rr
783,Berg::N,vuori,те̄ррьм
784,Gipfel::N,laki,dalvese
785,Gipfel::N,laki,tjåhkkå
786,Gipfel::N,laki,čohkka
787,Gipfel::N,laki,čokke
788,Gipfel::N,laki,čå´ǩǩ
789,Gipfel::N,laki,ла̄ддҍв
790,Gipfel::N,huippu,dalvese
791,Gipfel::N,huippu,tjåhkkå
792,Gipfel::N,huippu,čohkka
793,Gipfel::N,huippu,čokke
794,Gipfel::N,huippu,čå´ǩǩ
795,Gipfel::N,huippu,ла̄ддҍв
796,Höhle::N,luola,beajoe
797,Höhle::N,luola,rájgge
798,Höhle::N,luola,sluoggo
799,Höhle::N,luola,biedju
800,Höhle::N,luola,kuovđâšm
801,Höhle::N,luola,skuõrr
802,Höhle::N,luola,вуэӈӈк
803,Abhang::N,rinne,boelte
804,Abhang::N,rinne,brijrie
805,Abhang::N,rinne,bállte
806,Abhang::N,rinne,vielti
807,Abhang::N,rinne,luohkká
808,Abhang::N,rinne,viel'tti
809,Abhang::N,rinne,vie´ltt
810,Abhang::N,rinne,луэххк
811,Quelle::N,lähde,aajege
812,Quelle::N,lähde,gaaltije
813,Quelle::N,lähde,ája
814,Quelle::N,lähde,ája
815,Quelle::N,lähde,gáldu
816,Quelle::N,lähde,aajâ
817,Quelle::N,lähde,käldee
818,Quelle::N,lähde,lädd
819,Quelle::N,lähde,käivv
820,Quelle::N,lähde,ка̄ййв
821,Bach::N,puro,johketje
822,Bach::N,puro,jåhkå
823,Bach::N,puro,jågåsj
824,Bach::N,puro,jogaš
825,Bach::N,puro,aajâ
826,Bach::N,puro,vuäjj
827,Bach::N,puro,вуэйй
828,Fluss::N,joki,johke
829,Fluss::N,joki,ædno
830,Fluss::N,joki,jåhkå
831,Fluss::N,joki,johka
832,Fluss::N,joki,juuhâ
833,Fluss::N,joki,jokk
834,Fluss::N,joki,jeänn
835,Fluss::N,joki,ё̄гк
836,Ufer::N,ranta,beala
837,Ufer::N,ranta,gádde
838,Ufer::N,ranta,gáddi
839,Ufer::N,ranta,riddo
840,Ufer::N,ranta,redd
841,Ufer::N,ranta,рыннт
842,Küste::N,rannikko,mïere
843,Küste::N,rannikko,gaedtie
844,Küste::N,rannikko,merragádde
845,Küste::N,rannikko,merraguovllo
846,Küste::N,rannikko,gáddi
847,Küste::N,rannikko,riddo
848,Küste::N,rannikko,miârr'redd
849,Küste::N,rannikko,рыннт
850,Festland::N,manner,gaedtie
851,Festland::N,manner,gádde
852,Festland::N,manner,nannán
853,Festland::N,manner,kušknjâs
854,Festland::N,manner,eennâm
855,Festland::N,manner,jânnam
856,Festland::N,manner,ма̄ннтэр
857,Meer::N,meri,mearoe
858,Meer::N,meri,merra
859,Meer::N,meri,nuorre
860,Meer::N,meri,áhpi
861,Meer::N,meri,mearra
862,Meer::N,meri,meeṛâ
863,Meer::N,meri,miârr
864,Meer::N,meri,ме̄рр
865,Bucht::N,lahti,loekte
866,Bucht::N,lahti,oagge
867,Bucht::N,lahti,luokta
868,Bucht::N,lahti,luokta
869,Bucht::N,lahti,čuáj̣á
870,Bucht::N,lahti,luhtt
871,Bucht::N,lahti,вӯнн
872,Bucht::N,lahti,лӯххт
873,Insel::N,saari,sååle
874,Insel::N,saari,suoloj
875,Insel::N,saari,suolu
876,Insel::N,saari,suálui
877,Insel::N,saari,suâl
878,Insel::N,saari,суэл
879,Blume::N,kukka,rïesege
880,Blume::N,kukka,giedjek
881,Blume::N,kukka,rássi
882,Blume::N,kukka,kukká
883,Blume::N,kukka,heä´rvvrää´ss
884,Blume::N,kukka,ывьнэнч
885,Gras::N,ruoho,kraesie
886,Gras::N,ruoho,rásse
887,Gras::N,ruoho,rássi
888,Gras::N,ruoho,rääsi
889,Gras::N,ruoho,rää´ss
890,Gras::N,ruoho,ра̄ссь
891,Wurzel::N,juuri,roehtse
892,Wurzel::N,juuri,ruohttsa
893,Wurzel::N,juuri,ruohtas
894,Wurzel::N,juuri,veedis
895,Wurzel::N,juuri,vue´ddes
896,Wurzel::N,juuri,вуэнҍтэсь
897,Baum::N,puu,moere
898,Baum::N,puu,muorra
899,Baum::N,puu,muorra
900,Baum::N,puu,muoṛâ
901,Baum::N,puu,muõrr
902,Baum::N,puu,мӯрр
903,Stamm::N,runko,ståamhpe
904,Stamm::N,runko,mátta
905,Stamm::N,runko,galda
906,Stamm::N,runko,ruŋgo
907,Stamm::N,runko,stokk
908,Stamm::N,runko,мӯрр
909,Stamm::N,runko,кэ̄ллт
910,Rinde::N,kuori,gïrre
911,Rinde::N,kuori,baarhkoe
912,Rinde::N,kuori,bárkko
913,Rinde::N,kuori,ostu
914,Rinde::N,kuori,bárku
915,Rinde::N,kuori,korrâ
916,Rinde::N,kuori,kõrr
917,Rinde::N,kuori,pärkk
918,Rinde::N,kuori,кэ̄рр
919,Rinde::N,kuori,па̄ҏҏк
920,Rinde::N,parkki,gïrre
921,Rinde::N,parkki,baarhkoe
922,Rinde::N,parkki,bárkko
923,Rinde::N,parkki,ostu
924,Rinde::N,parkki,bárku
925,Rinde::N,parkki,korrâ
926,Rinde::N,parkki,kõrr
927,Rinde::N,parkki,pärkk
928,Rinde::N,parkki,кэ̄рр
929,Rinde::N,parkki,па̄ҏҏк
930,Ast::N,oksa,åeksie
931,Ast::N,oksa,oakse
932,Ast::N,oksa,oaksi
933,Ast::N,oksa,uák'si
934,Ast::N,oksa,å´hss
935,Ast::N,oksa,вуэккьс
936,Zweig::N,haara,åeksie
937,Zweig::N,haara,oakse
938,Zweig::N,haara,rissi
939,Zweig::N,haara,syeṛi
940,Zweig::N,haara,sue´rr
941,Zweig::N,haara,рыссе
942,Blatt::N,lehti,plienie
943,Blatt::N,lehti,lassta
944,Blatt::N,lehti,lasta
945,Blatt::N,lehti,lostâ
946,Blatt::N,lehti,lõstt
947,Blatt::N,lehti,лэ̄сст
948,Birke::N,koivu,såekie
949,Birke::N,koivu,soahke
950,Birke::N,koivu,soahki
951,Birke::N,koivu,suáhi
952,Birke::N,koivu,suâ´ǩǩ
953,Birke::N,koivu,пе̄ссьмӯрр
954,Kiefer[Baum]::N,mänty,bietsie
955,Kiefer[Baum]::N,mänty,hájkka
956,Kiefer[Baum]::N,mänty,biehtse
957,Kiefer[Baum]::N,mänty,beahci
958,Kiefer[Baum]::N,mänty,peeci
959,Kiefer[Baum]::N,mänty,pie´cc
960,Kiefer[Baum]::N,mänty,пе̄дзь
961,Kiefer[Baum]::N,petäjä,bietsie
962,Kiefer[Baum]::N,petäjä,hájkka
963,Kiefer[Baum]::N,petäjä,biehtse
964,Kiefer[Baum]::N,petäjä,beahci
965,Kiefer[Baum]::N,petäjä,peeci
966,Kiefer[Baum]::N,petäjä,pie´cc
967,Kiefer[Baum]::N,petäjä,пе̄дзь
968,Weide[Baum]::N,paju,saalje
969,Weide[Baum]::N,paju,sállja
970,Weide[Baum]::N,paju,sieđga
971,Weide[Baum]::N,paju,puájui
972,Weide[Baum]::N,paju,puäi
973,Weide[Baum]::N,paju,пуай
974,Tanne::N,kuusi,goese
975,Tanne::N,kuusi,guossa
976,Tanne::N,kuusi,guossa
977,Tanne::N,kuusi,kuosâ
978,Tanne::N,kuusi,kuõss
979,Tanne::N,kuusi,кӯсс
980,Horn::N,sarvi,tjåervie
981,Horn::N,sarvi,tjoarvve
982,Horn::N,sarvi,čoarvi
983,Horn::N,sarvi,čuár'vi
984,Horn::N,sarvi,čuä´rvv
985,Horn::N,sarvi,чуэррьв
986,Feder::N,sulka,badtse
987,Feder::N,sulka,dålgge
988,Feder::N,sulka,bozza
989,Feder::N,sulka,puzzâ
990,Feder::N,sulka,tolge
991,Feder::N,sulka,poʒʒ
992,Feder::N,sulka,по̄ннц
993,Feder::N,höyhen,badtse
994,Feder::N,höyhen,dålgge
995,Feder::N,höyhen,bozza
996,Feder::N,höyhen,puzzâ
997,Feder::N,höyhen,tolge
998,Feder::N,höyhen,poʒʒ
999,Feder::N,höyhen,по̄ннц
1000,Fell::N,talja,njaltja
1001,Fell::N,talja,duollje
1002,Fell::N,talja,náhkki
1003,Fell::N,talja,dorkkas
1004,Fell::N,talja,turkkâ
1005,Fell::N,talja,tyel'ji
1006,Fell::N,talja,nähki
1007,Fell::N,talja,torkk
1008,Fell::N,talja,čåu´dd
1009,Fell::N,talja,tue´l'lj
1010,Fell::N,talja,тӯлльй
1011,Flügel::N,siipi,såaja
1012,Flügel::N,siipi,såajoe
1013,Flügel::N,siipi,soadje
1014,Flügel::N,siipi,soadji
1015,Flügel::N,siipi,suáj̣á
1016,Flügel::N,siipi,suäjj
1017,Flügel::N,siipi,суэйй
1018,Klaue::N,kynsi,gadtse
1019,Klaue::N,kynsi,guober
1020,Klaue::N,kynsi,gazza
1021,Klaue::N,kynsi,kozzâ
1022,Klaue::N,kynsi,kõʒʒ
1023,Klaue::N,kynsi,кэ̄ннц
1024,Kralle::N,kynsi,gadtse
1025,Kralle::N,kynsi,gadtsa
1026,Kralle::N,kynsi,gazza
1027,Kralle::N,kynsi,kozzâ
1028,Kralle::N,kynsi,kõʒʒ
1029,Kralle::N,kynsi,ке̄бпель
1030,Schwanz::N,häntä,siejpie
1031,Schwanz::N,häntä,siejbbe
1032,Schwanz::N,häntä,bađuš
1033,Schwanz::N,häntä,seaibi
1034,Schwanz::N,häntä,seibi
1035,Schwanz::N,häntä,sei´bb
1036,Schwanz::N,häntä,piä´cciǩ
1037,Schwanz::N,häntä,пиджь
1038,Schwanz::N,häntä,се̄ййп
1039,Schwanz::N,häntä,пе̄цехь
1040,Schwanz::N,pyrstö,siejpie
1041,Schwanz::N,pyrstö,siejbbe
1042,Schwanz::N,pyrstö,bađuš
1043,Schwanz::N,pyrstö,seaibi
1044,Schwanz::N,pyrstö,seibi
1045,Schwanz::N,pyrstö,sei´bb
1046,Schwanz::N,pyrstö,piä´cciǩ
1047,Schwanz::N,pyrstö,пиджь
1048,Schwanz::N,pyrstö,се̄ййп
1049,Schwanz::N,pyrstö,пе̄цехь
1050,Ei::N,muna,munnie
1051,Ei::N,muna,månne
1052,Ei::N,muna,monni
1053,Ei::N,muna,maṇe
1054,Ei::N,muna,mââ´nn
1055,Ei::N,muna,маннҍ
1056,Nest::N,pesä,biesie
1057,Nest::N,pesä,biesse
1058,Nest::N,pesä,beassi
1059,Nest::N,pesä,peesi
1060,Nest::N,pesä,piervâl
1061,Nest::N,pesä,piä´ss
1062,Nest::N,pesä,пе̄ссь
1063,Bau::N,pesä,biesie
1064,Bau::N,pesä,biedjo
1065,Bau::N,pesä,liesso
1066,Bau::N,pesä,biedju
1067,Bau::N,pesä,piäju
1068,Bau::N,pesä,вуэӈӈк
1069,Tier::N,eläin,juvre
1070,Tier::N,eläin,udos
1071,Tier::N,eläin,divrre
1072,Tier::N,eläin,luohtok
1073,Tier::N,eläin,ealli
1074,Tier::N,eläin,ellee
1075,Tier::N,eläin,jie´lli
1076,Tier::N,eläin,жыва
1077,Herde::N,lauma,dåehkie
1078,Herde::N,lauma,ællo
1079,Herde::N,lauma,fuovva
1080,Herde::N,lauma,doahkki
1081,Herde::N,lauma,čagge
1082,Herde::N,lauma,tukk
1083,Herde::N,lauma,vâ´lvv
1084,Herde::N,lauma,чуэз
1085,Herde::N,lauma,чӣгар
1086,Kuh::N,lehmä,govse
1087,Kuh::N,lehmä,gussa
1088,Kuh::N,lehmä,gussa
1089,Kuh::N,lehmä,kussâ
1090,Kuh::N,lehmä,kuss
1091,Kuh::N,lehmä,лӣххьм
1092,Bulle::N,sonni,vuaksa
1093,Bulle::N,sonni,vuoksá
1094,Bulle::N,sonni,heargi
1095,Bulle::N,sonni,vuák'sá
1096,Bulle::N,sonni,ergi
1097,Bulle::N,sonni,vuâhss
1098,Bulle::N,sonni,е̄ррьк
1099,Pferd::N,hevonen,hierkie
1100,Pferd::N,hevonen,råsse
1101,Pferd::N,hevonen,hæssta
1102,Pferd::N,hevonen,heavuš
1103,Pferd::N,hevonen,hiävuš
1104,Pferd::N,hevonen,heävaš
1105,Pferd::N,hevonen,ро̄ссь
1106,Schaf::N,lammas,sïrve
1107,Schaf::N,lammas,sávttsa
1108,Schaf::N,lammas,sávza
1109,Schaf::N,lammas,savzâ
1110,Schaf::N,lammas,sauʒʒ
1111,Schaf::N,lammas,ла̄мьпесь
1112,Schwein::N,sika,snurke
1113,Schwein::N,sika,svijnne
1114,Schwein::N,sika,spiidni
1115,Schwein::N,sika,šahe
1116,Schwein::N,sika,šââ´ǩǩ
1117,Schwein::N,sika,ша̄гкь
1118,Hund::N,koira,bïenje
1119,Hund::N,koira,bena
1120,Hund::N,koira,beana
1121,Hund::N,koira,peenuv
1122,Hund::N,koira,piânnai
1123,Hund::N,koira,пе̄ннэ
1124,Katze::N,kissa,gaahtoe
1125,Katze::N,kissa,gáhtto
1126,Katze::N,kissa,bussá
1127,Katze::N,kissa,kissá
1128,Katze::N,kissa,kaass
1129,Katze::N,kissa,ко̄а̄сс
1130,Bär::N,karhu,gumsie
1131,Bär::N,karhu,biernna
1132,Bär::N,karhu,guovža
1133,Bär::N,karhu,bierdna
1134,Bär::N,karhu,kuob'žâ
1135,Bär::N,karhu,kue´bǯǯ
1136,Bär::N,karhu,та̄лл
1137,Eichhörnchen::N,orava,åeruve
1138,Eichhörnchen::N,orava,oarre
1139,Eichhörnchen::N,orava,oarri
1140,Eichhörnchen::N,orava,uár'ree
1141,Eichhörnchen::N,orava,vuä´r'rev
1142,Eichhörnchen::N,orava,вуэррев
1143,Elch::N,hirvi,ïelje
1144,Elch::N,hirvi,ællja
1145,Elch::N,hirvi,sarvva
1146,Elch::N,hirvi,ealga
1147,Elch::N,hirvi,sorvâ
1148,Elch::N,hirvi,sõrvv
1149,Elch::N,hirvi,сэ̄ррв
1150,Fuchs::N,kettu,riepie
1151,Fuchs::N,kettu,riebij
1152,Fuchs::N,kettu,rieban
1153,Fuchs::N,kettu,riemnjis
1154,Fuchs::N,kettu,rie´mjj
1155,Fuchs::N,kettu,рӣммьн
1156,Hase::N,jänis,njåemele
1157,Hase::N,jänis,njoammel
1158,Hase::N,jänis,njoammil
1159,Hase::N,jänis,njuámmil
1160,Hase::N,jänis,njue´m'mel
1161,Hase::N,jänis,нюэммель
1162,Maus::N,hiiri,snjeara
1163,Maus::N,hiiri,snjierrá
1164,Maus::N,hiiri,sáhpán
1165,Maus::N,hiiri,säplig
1166,Maus::N,hiiri,sä´ppli
1167,Maus::N,hiiri,са̄хпьлинк
1168,Wolf::N,susi,sïejpe
1169,Wolf::N,susi,stálppe
1170,Wolf::N,susi,stáhkke
1171,Wolf::N,susi,ruomas
1172,Wolf::N,susi,kumpe
1173,Wolf::N,susi,návdi
1174,Wolf::N,susi,kumppi
1175,Wolf::N,susi,ku´mpp
1176,Wolf::N,susi,pââ´ldes
1177,Wolf::N,susi,чиррм
1178,Wolf::N,susi,пальтӭсь
1179,Vogel::N,lintu,ledtie
1180,Vogel::N,lintu,lådde
1181,Vogel::N,lintu,loddi
1182,Vogel::N,lintu,lodde
1183,Vogel::N,lintu,lå´dd
1184,Vogel::N,lintu,лоаннҍт
1185,Schwarm::N,parvi,dåehkie
1186,Schwarm::N,parvi,doahkke
1187,Schwarm::N,parvi,doahkki
1188,Schwarm::N,parvi,tuák'ki
1189,Schwarm::N,parvi,parvv
1190,Schwarm::N,parvi,туххк
1191,Huhn::N,kana,vöönhtse
1192,Huhn::N,kana,vuonntsá
1193,Huhn::N,kana,vuonccis
1194,Huhn::N,kana,kääṇi
1195,Huhn::N,kana,kää´nn
1196,Huhn::N,kana,ка̄ннҌ
1197,Hahn::N,kukko,deere
1198,Hahn::N,kukko,hádna
1199,Hahn::N,kukko,åresvuonntsá
1200,Hahn::N,kukko,vuonccis
1201,Hahn::N,kukko,kääṇi
1202,Hahn::N,kukko,åå´reskää´nn
1203,Hahn::N,kukko,пе̄ттэх
1204,Gans::N,hanhi,gaase
1205,Gans::N,hanhi,gássa
1206,Gans::N,hanhi,čuonji
1207,Gans::N,hanhi,čuá'njá
1208,Gans::N,hanhi,čue´nj
1209,Gans::N,hanhi,чуэнь
1210,Adler::N,kotka,aarhtse
1211,Adler::N,kotka,goasskem
1212,Adler::N,kotka,goaskin
1213,Adler::N,kotka,kuás'kim
1214,Adler::N,kotka,kuä´cǩǩem
1215,Adler::N,kotka,куэцькем
1216,Ente::N,ankka,tjååtsele
1217,Ente::N,ankka,vuojatjis
1218,Ente::N,ankka,čáhceloddi
1219,Ente::N,ankka,vuonjâč
1220,Ente::N,ankka,vuõnjâč
1221,Ente::N,ankka,ча̄дзьлоаннҍт
1222,Eule::N,pöllö,snjågloe
1223,Eule::N,pöllö,skunjok
1224,Eule::N,pöllö,skuolfi
1225,Eule::N,pöllö,ijjâlodde
1226,Eule::N,pöllö,iiđsaž
1227,Eule::N,pöllö,кунньлоаннҍт
1228,Eule::N,pöllö,чӯзэм вуэһпэй
1229,Kranich::N,kurki,goerke
1230,Kranich::N,kurki,guorgga
1231,Kranich::N,kurki,guorga
1232,Kranich::N,kurki,kuor'gâ
1233,Kranich::N,kurki,kuõrgg
1234,Kranich::N,kurki,кӯррк
1235,Krähe::N,varis,voerhtje
1236,Krähe::N,varis,gárránis
1237,Krähe::N,varis,vuoratjis
1238,Krähe::N,varis,vuoražas
1239,Krähe::N,varis,vuorččis
1240,Krähe::N,varis,vuorâč
1241,Krähe::N,varis,vuõrâč
1242,Krähe::N,varis,вӯрэч
1243,Kuckuck::N,käki,gïeke
1244,Kuckuck::N,käki,giehka
1245,Kuckuck::N,käki,giehka
1246,Kuckuck::N,käki,kiehâ
1247,Kuckuck::N,käki,ǩiõkk
1248,Kuckuck::N,käki,кӣгк
1249,Schwan::N,joutsen,njoktje
1250,Schwan::N,joutsen,snjuktja
1251,Schwan::N,joutsen,njukča
1252,Schwan::N,joutsen,njuhčâ
1253,Schwan::N,joutsen,njuhčč
1254,Schwan::N,joutsen,нюххч
1255,Fisch::N,kala,guelie
1256,Fisch::N,kala,guolle
1257,Fisch::N,kala,guolli
1258,Fisch::N,kala,kyeḷi
1259,Fisch::N,kala,kue´ll
1260,Fisch::N,kala,кӯлль
1261,Barsch::N,ahven,sihtege
1262,Barsch::N,ahven,vuoskun
1263,Barsch::N,ahven,vuoskku
1264,Barsch::N,ahven,vuásku
1265,Barsch::N,ahven,vuâsk
1266,Barsch::N,ahven,вуэсск
1267,Hecht::N,hauki,haavke
1268,Hecht::N,hauki,hávgga
1269,Hecht::N,hauki,hávga
1270,Hecht::N,hauki,puško
1271,Hecht::N,hauki,nu´ǩǩeš
1272,Hecht::N,hauki,ныгкешь
1273,Schlange[Tier]::N,käärme,gïermesje
1274,Schlange[Tier]::N,käärme,germaj
1275,Schlange[Tier]::N,käärme,gearpmaš
1276,Schlange[Tier]::N,käärme,kyev'đi
1277,Schlange[Tier]::N,käärme,ku´vdd
1278,Schlange[Tier]::N,käärme,кӯввьт
1279,Wurm::N,mato,mietie
1280,Wurm::N,mato,maarhke
1281,Wurm::N,mato,mádo
1282,Wurm::N,mato,máhtu
1283,Wurm::N,mato,máátu
1284,Wurm::N,mato,määtt
1285,Wurm::N,mato,ма̄дт
1286,Spinne::N,hämähäkki,hievnie
1287,Spinne::N,hämähäkki,hievnne
1288,Spinne::N,hämähäkki,heavdni
1289,Spinne::N,hämähäkki,evni
1290,Spinne::N,hämähäkki,eeunaž
1291,Spinne::N,hämähäkki,о̄а̄з
1292,Ameise::N,muurahainen,garhke
1293,Ameise::N,muurahainen,gårkkå
1294,Ameise::N,muurahainen,gotka
1295,Ameise::N,muurahainen,kutkâ
1296,Ameise::N,muurahainen,kotkk
1297,Ameise::N,muurahainen,ко̄ттк
1298,Laus::N,täi,dihkie
1299,Laus::N,täi,dihkke
1300,Laus::N,täi,dihkki
1301,Laus::N,täi,tikke
1302,Laus::N,täi,te´ǩǩ
1303,Laus::N,täi,тыһкь
1304,Mücke::N,sääski,tjoejhke
1305,Mücke::N,sääski,tjuojkka
1306,Mücke::N,sääski,čuoika
1307,Mücke::N,sääski,čuoš'kâ
1308,Mücke::N,sääski,čuõškk
1309,Mücke::N,sääski,чӯшшк
1310,Mücke::N,hyttynen,tjoejhke
1311,Mücke::N,hyttynen,tjuojkka
1312,Mücke::N,hyttynen,čuoika
1313,Mücke::N,hyttynen,čuoš'kâ
1314,Mücke::N,hyttynen,čuõškk
1315,Mücke::N,hyttynen,чӯшшк
1316,Fliege::N,kärpänen,tjoere
1317,Fliege::N,kärpänen,boerege
1318,Fliege::N,kärpänen,tjuruk
1319,Fliege::N,kärpänen,čuru
1320,Fliege::N,kärpänen,kiärpáš
1321,Fliege::N,kärpänen,čuâr
1322,Fliege::N,kärpänen,čuâras
1323,Fliege::N,kärpänen,чуэраш
1324,Schmetterling::N,perhonen,biejjielåbloe
1325,Schmetterling::N,perhonen,biejvvelådde
1326,Schmetterling::N,perhonen,beaiveloddi
1327,Schmetterling::N,perhonen,piäi'vááloddááš
1328,Schmetterling::N,perhonen,ä´llbaž
1329,Schmetterling::N,perhonen,pei´vvlå´dd
1330,Schmetterling::N,perhonen,а̄лльп
1331,Beere::N,marja,muerjie
1332,Beere::N,marja,muorjje
1333,Beere::N,marja,muorji
1334,Beere::N,marja,myer'ji
1335,Beere::N,marja,mue´rjj
1336,Beere::N,marja,мӯррьй
1337,Apfel::N,omena,æbpla
1338,Apfel::N,omena,ehpal
1339,Apfel::N,omena,eppel
1340,Apfel::N,omena,eahppel
1341,Apfel::N,omena,я̄блэк
1342,Pilz::N,sieni,goebpere
1343,Pilz::N,sieni,guoppar
1344,Pilz::N,sieni,guoppar
1345,Pilz::N,sieni,kuobâr
1346,Pilz::N,sieni,kuõbbâr
1347,Pilz::N,sieni,кӯмпар
1348,Zwiebel::N,sipuli,lööke
1349,Zwiebel::N,sipuli,løhkka
1350,Zwiebel::N,sipuli,lávki
1351,Zwiebel::N,sipuli,luukk
1352,Zwiebel::N,sipuli,луквець
1353,Saat::N,siemenet,saajoe
1354,Saat::N,siemenet,sádjo
1355,Saat::N,siemenet,siepman
1356,Saat::N,siemenet,siemâ
1357,Saat::N,siemenet,siõm
1358,Saat::N,siemenet,се̄м
1359,Korn::N,jyvä,gernie
1360,Korn::N,jyvä,gårnnetjalmme
1361,Korn::N,jyvä,gordni
1362,Korn::N,jyvä,jiṿe
1363,Korn::N,jyvä,ле̄ййп
1364,Korn::N,vilja,gernie
1365,Korn::N,vilja,gårnnetjalmme
1366,Korn::N,vilja,gordni
1367,Korn::N,vilja,jiṿe
1368,Korn::N,vilja,ле̄ййп
1369,Heu::N,heinä,suejnieh
1370,Heu::N,heinä,ájvve
1371,Heu::N,heinä,suoidni
1372,Heu::N,heinä,syei'ni
1373,Heu::N,heinä,suei´nn
1374,Heu::N,heinä,сӯййн
1375,Schale::N,kuori,gïrre
1376,Schale::N,kuori,garra
1377,Schale::N,kuori,skádne
1378,Schale::N,kuori,garra
1379,Schale::N,kuori,korrâ
1380,Schale::N,kuori,kõrr
1381,Schale::N,kuori,ю̄дтҍ
1382,Grube::N,kuoppa,haevtie
1383,Grube::N,kuoppa,rågge
1384,Grube::N,kuoppa,gohpi
1385,Grube::N,kuoppa,roggi
1386,Grube::N,kuoppa,kyep'pi
1387,Grube::N,kuoppa,rogge
1388,Grube::N,kuoppa,rå´ǧǧ
1389,Grube::N,kuoppa,kåå´pp
1390,Grube::N,kuoppa,коабпь
1391,Falle::N,loukku,barta
1392,Falle::N,loukku,ruevtie
1393,Falle::N,loukku,gillar
1394,Falle::N,loukku,ruovdde
1395,Falle::N,loukku,rihtá
1396,Falle::N,loukku,báhcahat
1397,Falle::N,loukku,ká'skástâh
1398,Falle::N,loukku,ää´ǧǧes
1399,Falle::N,loukku,кӣлл
1400,Falle::N,loukku,ше̄шшь
1401,Schlinge::N,ansa,latjka
1402,Schlinge::N,ansa,gieras
1403,Schlinge::N,ansa,mohkki
1404,Schlinge::N,ansa,kieḷâ
1405,Schlinge::N,ansa,ǩiõll
1406,Schlinge::N,ansa,ää´ǧǧes
1407,Schlinge::N,ansa,кӣлл
1408,Schlinge::N,ansa,ше̄шшь
1409,Spur::N,jälki,gïeje
1410,Spur::N,jälki,luodda
1411,Spur::N,jälki,joavnes
1412,Spur::N,jälki,luodda
1413,Spur::N,jälki,luod'dâ
1414,Spur::N,jälki,ǩiõjj
1415,Spur::N,jälki,кӣйй
1416,Asche::N,tuhka,govne
1417,Asche::N,tuhka,gudna
1418,Asche::N,tuhka,gutna
1419,Asche::N,tuhka,kunnâ
1420,Asche::N,tuhka,kunn
1421,Asche::N,tuhka,кунн
1422,Dreck::N,lika,haaskoe
1423,Dreck::N,lika,lænjok
1424,Dreck::N,lika,baška
1425,Dreck::N,lika,duova
1426,Dreck::N,lika,durdi
1427,Dreck::N,lika,tuol'vâ
1428,Dreck::N,lika,sähss
1429,Dreck::N,lika,са̄ккьс
1430,Eisen::N,rauta,ruevtie
1431,Eisen::N,rauta,ruovdde
1432,Eisen::N,rauta,ruovdi
1433,Eisen::N,rauta,ryev'di
1434,Eisen::N,rauta,ru´vdd
1435,Eisen::N,rauta,рӯввьт
1436,Gold::N,kulta,gullie
1437,Gold::N,kulta,gålle
1438,Gold::N,kulta,golli
1439,Gold::N,kulta,kolle
1440,Gold::N,kulta,kå´ll
1441,Gold::N,kulta,коалль
1442,Silber::N,hopea,sïlpe
1443,Silber::N,hopea,silbba
1444,Silber::N,hopea,silba
1445,Silber::N,hopea,silbâ
1446,Silber::N,hopea,silbb
1447,Silber::N,hopea,сыллп
1448,Kohle::N,hiili,tjïrre
1449,Kohle::N,hiili,tjahta
1450,Kohle::N,hiili,čitna
1451,Kohle::N,hiili,illâ
1452,Kohle::N,hiili,čiđđâ
1453,Kohle::N,hiili,ill
1454,Kohle::N,hiili,ылл
1455,Glas::N,lasi,klaase
1456,Glas::N,lasi,glássa
