,Concept_ID,kl,lv
2063,schimpfen::V,qatimaarpoq,lamāties
2064,sich ärgern::V,ugguutigaa,скӧравны
2065,sich ärgern::V,ugguutigaa,īgt
2066,sich ärgern::V,ugguutigaa,pukoties
2067,sich ärgern::V,ugguutigaa,dusmoties
2068,sich fürchten::V,eqqanaarpoq,повны
2069,sich fürchten::V,eqqanaarpoq,bīties
2070,sich fürchten::V,eqqanaarpoq,baidīties
2071,fürchten::V,ersigaa,повны
2072,fürchten::V,ersigaa,baidīties no
2073,fliehen::V,qimaavoq,пышйыны
2074,fliehen::V,qimaavoq,bēgt
2075,flüchten::V,allikarfigaa,пышйыны
2076,flüchten::V,allikarfigaa,aizbēgt
2077,sehen::V,isigaa,аддзыны
2078,sehen::V,isigaa,redzēt
2079,ansehen::V,alaatsinaappaa,видзӧдны
2080,ansehen::V,alaatsinaappaa,aplūkot
2081,hören::V,tusarpaa,кывны
2082,hören::V,tusarpaa,dzirdēt
2083,zuhören::V,naalappoq,кывзыны
2084,zuhören::V,naalappoq,klausīties
2085,riechen::V,tipippoq,чушкыны
2086,riechen::V,tipippoq,ost
2087,riechen::V,tipippoq,ostīt
2088,fühlen::V,misigaa,вежӧртны
2089,fühlen::V,misigaa,гӧгӧрвоны
2090,fühlen::V,misigaa,just
2091,fühlen::V,misigaa,izjust
2092,scheinen::V,takutippoq,кажитчыны
2093,scheinen::V,takutippoq,šķist
2094,scheinen::V,takutippoq,likties
2095,frieren::V,qiiavoq,кынмыны
2096,frieren::V,qiiavoq,salt
2097,tun::V,iliorpoq,керны
2098,tun::V,iliorpoq,darīt
2099,wollen::V,piumavaa,кӧсйыны
2100,wollen::V,piumavaa,gribēt
2101,anfangen::V,pilerpoq,заводитны
2102,anfangen::V,pilerpoq,пондыны
2103,anfangen::V,pilerpoq,sākt
2104,anfangen::V,pilerpoq,iesākt
2105,beenden::V,naggaserpaa,помавны
2106,beenden::V,naggaserpaa,beigt
2107,beenden::V,naggaserpaa,pabeigt
2108,aufhören::V,naammatsippaa,дугӧдны
2109,aufhören::V,naammatsippaa,pārtraukt
2110,öffnen::V,ammarpaa,восьтыны
2111,öffnen::V,ammarpaa,atvērt
2112,öffnen::V,ammarpaa,attaisīt
2113,schließen::V,matuaa,пӧдлавны
2114,schließen::V,matuaa,slēgt
2115,schließen::V,matuaa,aizvērt
2116,schließen::V,matuaa,aiztaisīt
2117,stellen::V,ilivaa,сувтӧдны
2118,stellen::V,ilivaa,likt
2119,stellen::V,ilivaa,nolikt
2120,stellen::V,iliorarpai,сувтӧдны
2121,stellen::V,iliorarpai,likt
2122,stellen::V,iliorarpai,nolikt
2123,stellen::V,ilioqqarpai,сувтӧдны
2124,stellen::V,ilioqqarpai,likt
2125,stellen::V,ilioqqarpai,nolikt
2126,setzen::V,iliorarpai,пуксьӧдны
2127,setzen::V,iliorarpai,sēdināt
2128,setzen::V,ilioqqarpai,пуксьӧдны
2129,setzen::V,ilioqqarpai,sēdināt
2130,legen::V,ilivaa,пуктыны
2131,legen::V,ilivaa,likt
2132,berühren::V,attorpaa,вӧрзьӧдны
2133,berühren::V,attorpaa,инмӧдчывны
2134,berühren::V,attorpaa,skart
2135,berühren::V,attorpaa,aizskart
2136,verbinden::V,taperserpaa,йитны
2137,verbinden::V,taperserpaa,saistīt
2138,verbinden::V,taperserpaa,savienot
2139,bedecken::V,iikkerpaa,вевттьыны
2140,bedecken::V,iikkerpaa,apsegt
2141,bedecken::V,iikkerpaa,pārsegt
2142,bedecken::V,iikkersorpaa,вевттьыны
2143,bedecken::V,iikkersorpaa,apsegt
2144,bedecken::V,iikkersorpaa,pārsegt
2145,aufhängen::V,inivaa,ӧшӧдны
2146,aufhängen::V,inivaa,джагӧдны
2147,aufhängen::V,inivaa,uzkārt
2148,aufhängen::V,iniorarpai,ӧшӧдны
2149,aufhängen::V,iniorarpai,джагӧдны
2150,aufhängen::V,iniorarpai,uzkārt
2151,anzünden::V,saggaavoq,ӧзтыны
2152,anzünden::V,saggaavoq,aizdegt
2153,anzünden::V,saggaavoq,aizdedzināt
2154,aufheben::V,allisippaa,чеччӧдны
2155,aufheben::V,allisippaa,сувтӧдны
2156,aufheben::V,allisippaa,pacelt
2157,zurücklassen::V,aallarpoq,кольны
2158,zurücklassen::V,aallarpoq,atstāt
2159,verlieren::V,annaavaa,воштыны
2160,verlieren::V,annaavaa,zaudēt
2161,verlieren::V,annaavaa,pazaudēt
2162,fallen lassen::V,nakkaavaa,уськӧдны
2163,fallen lassen::V,nakkaavaa,nomest
2164,machen::V,iliorpoq,вӧчны
2165,machen::V,iliorpoq,лӧсьӧдны
2166,machen::V,iliorpoq,darīt
2167,herstellen::V,anillatsippaa,лӧсьӧдны
2168,herstellen::V,anillatsippaa,ražot
2169,herstellen::V,anillatsippaa,izgatavot
2170,bauen::V,marrarterpaa,лэптыны
2171,bauen::V,marrarterpaa,celt
2172,bauen::V,marrarterpaa,būvēt
2173,reparieren::V,iluarsaappaa,дзоньтавны
2174,reparieren::V,iluarsaappaa,labot
2175,reparieren::V,iluarsaappaa,remontēt
2176,verbessern::V,naqqippaa,бурмӧдны
2177,verbessern::V,naqqippaa,labot
2178,verbessern::V,naqqippaa,izlabot
2179,graben::V,assappaa,кодйыны
2180,graben::V,assappaa,rakt
2181,beugen::V,qappappoq,куснявны
2182,beugen::V,qappappoq,liekt
2183,biegen::V,qappappoq,куснявны
2184,biegen::V,qappappoq,liekt
2185,wenden::V,assappaa,бергӧдны
2186,wenden::V,assappaa,apgriezt
2187,wenden::V,assakarpoq,бергӧдны
2188,wenden::V,assakarpoq,apgriezt
2189,umdrehen::V,assakartippaa,бергӧдны
2190,umdrehen::V,assakartippaa,apgriezt
2191,heben::V,kivippaa,лэптыны
2192,heben::V,kivippaa,celt
2193,heben::V,kivippaa,cilāt
2194,heben::V,kivippaa,pacelt
2195,hochheben::V,kissumiarpaa,кыпӧдны
2196,hochheben::V,kissumiarpaa,pacelt
2197,ergreifen::V,isaappaa,кутны
2198,ergreifen::V,isaappaa,paķert
2199,ergreifen::V,isaappaa,satvert
2200,ergreifen::V,isaguppaa,кутны
2201,ergreifen::V,isaguppaa,paķert
2202,ergreifen::V,isaguppaa,satvert
2203,halten::V,minarpaa,кутны
2204,halten::V,minarpaa,turēt
2205,halten::V,minarpaa,saturēt
2206,drücken::V,naqittaat,личкыны
2207,drücken::V,naqittaat,топӧдны
2208,drücken::V,naqittaat,spiest
2209,kratzen::V,qitsuppaa,гуджӧдны
2210,kratzen::V,qitsuppaa,kasīt
2211,kratzen::V,qitsuppaa,skrāpēt
2212,lecken::V,aluppaa,нювны
2213,lecken::V,aluppaa,lakt
2214,lecken::V,aluppaa,laizīt
2215,beißen::V,kiivaa,курччыны
2216,beißen::V,kiivaa,kost
2217,abreißen::V,aqqarpaa,орӧдны
2218,abreißen::V,aqqarpaa,atraut
2219,abreißen::V,aqqarpaa,atplēst
2220,abreißen::V,isaterpaa,орӧдны
2221,abreißen::V,isaterpaa,atraut
2222,abreißen::V,isaterpaa,atplēst
2223,abschneiden::V,kipivaa,вундавны
2224,abschneiden::V,kipivaa,nogriezt
2225,binden::V,kakkersarpaa,гӧрддзавны
2226,binden::V,kakkersarpaa,кӧртавны
2227,binden::V,kakkersarpaa,siet
2228,binden::V,kakkersarpaa,aptīt
2229,stecken::V,kussunneq,сюйны
2230,stecken::V,kussunneq,bāzt
2231,stecken::V,kussunneq,spraust
2232,brechen::V,nallorpaa,чегны
2233,brechen::V,nallorpaa,lauzt
2234,brechen::V,nallorpaa,lauzīt
2235,klopfen::V,pattappaa,камгыны
2236,klopfen::V,pattappaa,klauvēt
2237,hauen::V,aqivaa,нӧйнты
2238,hauen::V,aqivaa,кучкыны
2239,hauen::V,aqivaa,cirst
2240,hauen::V,aqivaa,dauzīt
2241,kleben::V,qaappoq,лемавны
2242,kleben::V,qaappoq,ляскавны
2243,kleben::V,qaappoq,līmēt
2244,kleben::V,qaappoq,lipināt
2245,reiben::V,tagiarpaa,тільны
2246,reiben::V,tagiarpaa,зыравны
2247,reiben::V,tagiarpaa,rīvēt
2248,reiben::V,tagiarpaa,berzēt
2249,reiben::V,tangiarpaa,тільны
2250,reiben::V,tangiarpaa,зыравны
2251,reiben::V,tangiarpaa,rīvēt
2252,reiben::V,tangiarpaa,berzēt
2253,streichen::V,erlerpoq,мавтны
2254,streichen::V,erlerpoq,ziest
2255,streichen::V,erlerpoq,triept
2256,schleifen::V,sequppaa,кеслыны
2257,schleifen::V,sequppaa,trīt
2258,schleifen::V,sequppaa,asināt
2259,schneiden::V,uullivoq,шырны
2260,schneiden::V,uullivoq,griezt
2261,schneiden::V,uullivoq,sagriezt
2262,schütteln::V,aalavoq,тракӧдны
2263,schütteln::V,aalavoq,kratīt
2264,schwenken::V,issarpoq,ӧвтны
2265,schwenken::V,issarpoq,шенасьны
2266,schwenken::V,issarpoq,vēzēt
2267,schwenken::V,issarpoq,vēcināt
2268,füllen::V,immerpaa,тыртны
2269,füllen::V,immerpaa,pildīt
2270,füllen::V,immerpaa,piepildīt
2271,einwickeln::V,immoqquserpaa,тубыртны
2272,einwickeln::V,immoqquserpaa,ietīt
2273,tragen::V,maqippaa,нуны
2274,tragen::V,maqippaa,nest
2275,tragen::V,assartorpoq,нуны
2276,tragen::V,assartorpoq,nest
2277,schleppen::V,assartorpoq,кыскавны
2278,schleppen::V,assartorpoq,stiept
2279,schleppen::V,assartorpoq,staipīt
2280,ziehen::V,kalippaa,кыскыны
2281,ziehen::V,kalippaa,vilkt
2282,ziehen::V,kalissarpoq,кыскыны
2283,ziehen::V,kalissarpoq,vilkt
2284,aufbewahren::V,toqqorpaa,видзны
2285,aufbewahren::V,toqqorpaa,glabāt
2286,aufbewahren::V,toqqorpaa,uzglabāt
2287,werfen::V,kuivaa,чӧвтны
2288,werfen::V,kuivaa,шыбитны
2289,werfen::V,kuivaa,mest
2290,werfen::V,kuivaa,sviest
2291,fangen::V,anguaa,кутны
2292,fangen::V,anguaa,ķert
2293,fangen::V,anguaa,uzķert
2294,verstecken::V,anngigaa,дзебны
2295,verstecken::V,anngigaa,slēpt
2296,verstecken::V,anngigaa,noglabāt
2297,teilen::V,agguut,юкны
2298,teilen::V,agguut,dalīt
2299,teilen::V,agguusersorpaa,юкны
2300,teilen::V,agguusersorpaa,dalīt
2301,schicken::V,nassiuppaa,ыстыны
2302,schicken::V,nassiuppaa,sūtīt
2303,schicken::V,nassiuppaa,atsūtīt
2304,bringen::V,aggiuppaa,вайны
2305,bringen::V,aggiuppaa,atvest
2306,bringen::V,nassataraa,вайны
2307,bringen::V,nassataraa,atvest
2308,bekommen::V,tiguaa,босьтны
2309,bekommen::V,tiguaa,dabūt
2310,erhalten::V,tiguaa,босьтны
2311,erhalten::V,tiguaa,saņemt
2312,nehmen::V,pivoq,босьтны
2313,nehmen::V,pivoq,ņemt
2314,nehmen::V,pivoq,paņemt
2315,nehmen::V,tiguaa,босьтны
2316,nehmen::V,tiguaa,ņemt
2317,nehmen::V,tiguaa,paņemt
2318,bewahren::V,sukkunik simerserpaa,видзны
2319,bewahren::V,sukkunik simerserpaa,saglabāt
2320,verderben::V,asiutippaa,тшыкӧдны
2321,verderben::V,asiutippaa,sabojāt
2322,verderben::V,piuneerunnerit,тшыкӧдны
2323,verderben::V,piuneerunnerit,sabojāt
2324,zerbrechen::V,ukuvoq,жуглыны
2325,zerbrechen::V,ukuvoq,salauzt
2326,zerbrechen::V,ukuvoq,sadauzīt
2327,zerreißen::V,tisavaa,орӧдны
2328,zerreißen::V,tisavaa,pārraut
2329,zerreißen::V,alittorpaa,орӧдны
2330,zerreißen::V,alittorpaa,pārraut
2331,zerstören::V,aserorpaa,жугӧдны
2332,zerstören::V,aserorpaa,кисьтны
2333,zerstören::V,aserorpaa,косявны
2334,zerstören::V,aserorpaa,graut
2335,zerstören::V,aserorpaa,sagraut
2336,verbrennen::V,seerpoq,сотны
2337,verbrennen::V,seerpoq,сотчыны
2338,verbrennen::V,seerpoq,dedzināt
2339,verbrennen::V,seerpoq,sadedzināt
2340,geben::V,pivoq,сетны
2341,geben::V,pivoq,dot
2342,geben::V,pivoq,padot
2343,versprechen::V,neriorsorpaa,кыв сетны
2344,versprechen::V,neriorsorpaa,solīt
2345,versprechen::V,neriorsorpaa,apsolīt
2346,wünschen::V,kissaat,кӧсйыны
2347,wünschen::V,kissaat,vēlēt
2348,wünschen::V,kissaat,novēlēt
2349,loben::V,nersorpaa,ошкыны
2350,loben::V,nersorpaa,lielīt
2351,loben::V,nersornaat,ошкыны
2352,loben::V,nersornaat,lielīt
2353,küssen::V,kunippaa,окавны
2354,küssen::V,kunippaa,bučot
2355,küssen::V,kunippaa,skūpstīt
2356,küssen::V,kunissorpaa,окавны
2357,küssen::V,kunissorpaa,bučot
2358,küssen::V,kunissorpaa,skūpstīt
2359,zudecken::V,majorpaa,веввттьыны
2360,zudecken::V,majorpaa,apklāt
2361,zudecken::V,majorpaa,aizsegt
2362,wecken::V,itersarpaa,садьмӧдны
2363,wecken::V,itersarpaa,чуксавны
2364,wecken::V,itersarpaa,modināt
2365,zeigen::V,tikkuuppaa,петкӧдлыны
2366,zeigen::V,tikkuuppaa,rādīt
2367,führen::V,tasissiuppaa,нуӧдны
2368,führen::V,tasissiuppaa,vadīt
2369,führen::V,ilitsersorpaa,нуӧдны
2370,führen::V,ilitsersorpaa,vadīt
2371,führen::V,tasissersuuppaa,нуӧдны
2372,führen::V,tasissersuuppaa,vadīt
2373,lehren::V,ilinniartippaa,велӧдны
2374,lehren::V,ilinniartippaa,mācīt
2375,lehren::V,ilinniartippaa,iemācīt
2376,unterrichten::V,ajoqerpaa,велӧдны
2377,unterrichten::V,ajoqerpaa,apmācīt
2378,unterrichten::V,ajoqersorpaa,велӧдны
2379,unterrichten::V,ajoqersorpaa,apmācīt
2380,unterrichten::V,ilinniartitsivoq,велӧдны
2381,unterrichten::V,ilinniartitsivoq,apmācīt
2382,aufziehen::V,inororsarpaa,быдтыны
2383,aufziehen::V,inororsarpaa,uzaudzināt
2384,leiten::V,iluatsippaa,веськӧдлыны
2385,leiten::V,iluatsippaa,vadīt
2386,leiten::V,iluatsippaa,pārzināt
2387,antreiben::V,ikusimmippaa,тэрмӧдны
2388,antreiben::V,ikusimmippaa,urdīt
2389,antreiben::V,ikusimmippaa,mudināt
2390,einladen::V,qaaqquaa,корны
2391,einladen::V,qaaqquaa,ielūgt
2392,einladen::V,qaaqquaa,aicināt
2393,einladen::V,qaasarpaa,корны
2394,einladen::V,qaasarpaa,ielūgt
2395,einladen::V,qaasarpaa,aicināt
2396,vereinigen::V,taperserpaa,ӧтувтны
2397,vereinigen::V,taperserpaa,котыртны
2398,vereinigen::V,taperserpaa,vienot
2399,vereinigen::V,taperserpaa,apvienot
2400,besuchen::V,tikeraarpaa,волыны
2401,besuchen::V,tikeraarpaa,ветлыны
2402,besuchen::V,tikeraarpaa,apciemot
2403,treffen::V,aporappaa,вочаӧдны
2404,treffen::V,aporappaa,паныдавны
2405,treffen::V,aporappaa,satikt
2406,treffen::V,aporappaa,sastapt
2407,sich versammeln::V,majorpoq,лӧсьӧдчыны
2408,sich versammeln::V,majorpoq,salasīties
2409,sich versammeln::V,majorpoq,sapulcēties
2410,spielen::V,pinnguarpoq,ворсны
2411,spielen::V,pinnguarpoq,spēlēt
2412,spielen::V,pinnguarpoq,spēlēties
2413,singen::V,erinarsorpoq,сьывны
2414,singen::V,erinarsorpoq,dziedāt
2415,tanzen::V,qitippoq,йӧктыны
2416,tanzen::V,qitippoq,diet
2417,tanzen::V,qitippoq,dejot
2418,tanzen::V,qitippoq,dancot
2419,sich trennen::V,immikkoortippaa,торйӧдчыны
2420,sich trennen::V,immikkoortippaa,šķirties
2421,sich trennen::V,immikkoortippaa,izšķirties
2422,retten::V,annaappaa,видзны
2423,retten::V,annaappaa,мездыны
2424,retten::V,annaappaa,glābt
2425,schützen::V,eriagaa,видзны
2426,schützen::V,eriagaa,pasargāt
2427,schützen::V,eriagaa,aizsargāt
2428,schützen::V,pineqartaalivaa,видзны
2429,schützen::V,pineqartaalivaa,pasargāt
2430,schützen::V,pineqartaalivaa,aizsargāt
2431,schießen::V,aallaavaa,лыйны
2432,schießen::V,aallaavaa,šaut
2433,schießen::V,aallaavaa,šaudīt
2434,schießen::V,piseriuppaa,лыйны
2435,schießen::V,piseriuppaa,šaut
2436,schießen::V,piseriuppaa,šaudīt
2437,ärgern::V,ninngassarpaa,лӧгӧдны
2438,ärgern::V,ninngassarpaa,лёкмӧдны
2439,ärgern::V,ninngassarpaa,скӧрмӧдны
2440,ärgern::V,ninngassarpaa,sadusmot
2441,ärgern::V,ninngassaarpaa,лӧгӧдны
2442,ärgern::V,ninngassaarpaa,лёкмӧдны
2443,ärgern::V,ninngassaarpaa,скӧрмӧдны
2444,ärgern::V,ninngassaarpaa,sadusmot
2445,schlagen::V,unatarpaa,вартны
2446,schlagen::V,unatarpaa,sist
2447,schlagen::V,unatarpaa,triekt
2448,treten::V,tukerpoq,лёгны
2449,treten::V,tukerpoq,майкны
2450,treten::V,tukerpoq,mīt
2451,treten::V,tukerpoq,paspert
2452,stechen::V,iguppaa,бышткыны
2453,stechen::V,iguppaa,durt
2454,stechen::V,qasilippoq,бышткыны
2455,stechen::V,qasilippoq,durt
2456,stoßen::V,ikuserpaa,тойлыны
2457,stoßen::V,ikuserpaa,йӧткавны
2458,stoßen::V,ikuserpaa,grūst
2459,stoßen::V,ikusimmippaa,тойлыны
2460,stoßen::V,ikusimmippaa,йӧткавны
2461,stoßen::V,ikusimmippaa,grūst
2462,stehlen::V,tillippaa,гусявны
2463,stehlen::V,tillippaa,zagt
2464,stören::V,akornuserpaa,падмӧдны
2465,stören::V,akornuserpaa,traucēt
2466,verbergen::V,anngigaa,дзебны
2467,verbergen::V,anngigaa,сайӧдны
2468,verbergen::V,anngigaa,slēpt
2469,verbergen::V,anngigaa,paslēpt
2470,betrügen::V,peqquserluttuliorfigaa,сӧрны
2471,betrügen::V,peqquserluttuliorfigaa,krāpt
2472,betrügen::V,peqquserluttuliorfigaa,apkrāpt
2473,töten::V,maappaa,вины
2474,töten::V,maappaa,nāvēt
2475,töten::V,maappaa,nogalināt
2476,töten::V,toquppaa,вины
2477,töten::V,toquppaa,nāvēt
2478,töten::V,toquppaa,nogalināt
2479,wohnen::V,najugaqarpoq,овны
2480,wohnen::V,najugaqarpoq,dzīvot
2481,arbeiten::V,sulivoq,уджавны
2482,arbeiten::V,sulivoq,strādāt
2483,arbeiten::V,sulivoq,darboties
2484,sammeln::V,katersorpai,чукӧртны
2485,sammeln::V,katersorpai,vākt
2486,jagen::V,piniarpoq,кыйсьыны
2487,jagen::V,piniarpoq,medīt
2488,fischen::V,aalisarpoq,чери кыйны
2489,fischen::V,aalisarpoq,zvejot
2490,anbinden::V,qilerut,домавны
2491,anbinden::V,qilerut,piesiet
2492,anbinden::V,qilerut,piesaistīt
2493,anbinden::V,qilersorpaa,домавны
2494,anbinden::V,qilersorpaa,piesiet
2495,anbinden::V,qilersorpaa,piesaistīt
2496,anbinden::V,ungerlatserpaa,домавны
2497,anbinden::V,ungerlatserpaa,piesiet
2498,anbinden::V,ungerlatserpaa,piesaistīt
2499,füttern::V,nerlerpaa,вердны
2500,füttern::V,nerlerpaa,barot
2501,gießen::V,imerterpaa,киськавны
2502,gießen::V,imerterpaa,liet
2503,gießen::V,imerterpaa,laistīt
2504,kochen::V,igavoq,пуны
2505,kochen::V,igavoq,vārīt
2506,braten::V,siappaa,пражитны
2507,braten::V,siappaa,cept
2508,braten::V,siappaa,cepināt
2509,umrühren::V,qeerlerpaa,сорлавны
2510,umrühren::V,qeerlerpaa,maisīt
2511,umrühren::V,qeerlerpaa,apmaisīt
2512,färben::V,misuppaa,мичӧдны
2513,färben::V,misuppaa,краситны
2514,färben::V,misuppaa,krāsot
2515,färben::V,misuppaa,nokrāsot
2516,reinigen::V,sanniarpaa,весавны
2517,reinigen::V,sanniarpaa,tīrīt
2518,reinigen::V,sanniarpaa,attīrīt
2519,waschen::V,asappaa,мыськыны
2520,waschen::V,asappaa,mazgāt
2521,abwischen::V,saligarpaa,чышкыны
2522,abwischen::V,saligarpaa,noslaucīt
2523,abwischen::V,saligartorpaa,чышкыны
2524,abwischen::V,saligartorpaa,noslaucīt
2525,fegen::V,sanngiarpaa,чышкыны
2526,fegen::V,sanngiarpaa,slaucīt
2527,baden::V,uffarpoq,купайтчыны
2528,baden::V,uffarpoq,peldēties
2529,sich waschen::V,uffarpoq,мыссьыны
2530,sich waschen::V,uffarpoq,mazgāties
2531,ausziehen::V,annoraajarpaa,пӧрччӧдны
2532,ausziehen::V,annoraajarpaa,noģērbt
2533,anziehen::V,ativaa,кӧмавны
2534,anziehen::V,ativaa,пасьтавны
2535,anziehen::V,ativaa,uzvilkt
2536,anziehen::V,atitippaa,кӧмавны
2537,anziehen::V,atitippaa,пасьтавны
2538,anziehen::V,atitippaa,uzvilkt
2539,sich anziehen::V,atisalersorpoq,пасьтасьны
2540,sich anziehen::V,atisalersorpoq,apģērbties
2541,sagen::V,oqarpoq,шуны
2542,sagen::V,oqarpoq,висьтавны
2543,sagen::V,oqarpoq,teikt
2544,sprechen::V,oqaluttarpoq,сёрнитны
2545,sprechen::V,oqaluttarpoq,runāt
2546,reden::V,oqaluppoq,сёрнитны
2547,reden::V,oqaluppoq,norunāt
2548,fragen::V,aperaa,юавны
2549,fragen::V,aperaa,jautāt
2550,bitten::V,aperaa,корны
2551,bitten::V,aperaa,lūgt
2552,bitten::V,aperaa,prasīt
2553,bitten::V,qinnuigaa,корны
2554,bitten::V,qinnuigaa,lūgt
2555,bitten::V,qinnuigaa,prasīt
2556,erzählen::V,oqaluttuaraa,висьтавны
2557,erzählen::V,oqaluttuaraa,stāstīt
2558,mitteilen::V,oqalualaarpoq,юӧртны
2559,mitteilen::V,oqalualaarpoq,висьтавны
2560,mitteilen::V,oqalualaarpoq,pavēstīt
2561,rufen::V,qaaqquaa,корны
2562,rufen::V,qaaqquaa,saukt
2563,prahlen::V,oqqartuvoq,ошйысьны
2564,prahlen::V,oqqartuvoq,lielīties
2565,prahlen::V,oqallortuvoq,ошйысьны
2566,prahlen::V,oqallortuvoq,lielīties
2567,übersetzen::V,ikaarpoq,вуджӧдны
2568,übersetzen::V,ikaarpoq,tulkot
2569,übersetzen::V,ikaarpoq,pārtulkot
2570,übersetzen::V,nutserpaa,вуджӧдны
2571,übersetzen::V,nutserpaa,tulkot
2572,übersetzen::V,nutserpaa,pārtulkot
2573,denken::V,isumaqarpoq,мӧвпавны
2574,denken::V,isumaqarpoq,domāt
2575,glauben::V,upperaa,эскыны
2576,glauben::V,upperaa,ticēt
2577,glauben::V,isumaqarpoq,эскыны
2578,glauben::V,isumaqarpoq,ticēt
2579,erkennen::V,ilisaraa,тӧдмавны
2580,erkennen::V,ilisaraa,pazīt
2581,erkennen::V,ilisaraa,atpazīt
2582,verstehen::V,paasivaa,вежӧртны
2583,verstehen::V,paasivaa,гӧгӧрвоны
2584,verstehen::V,paasivaa,saprast
2585,lernen::V,ilinniarpoq,вeлöдчыны
2586,lernen::V,ilinniarpoq,mācīties
2587,wissen::V,nalunngilaa,тӧдны
2588,wissen::V,nalunngilaa,zināt
2589,sich erinnern an::V,eqqaavaa,казьтывны
2590,sich erinnern an::V,eqqaavaa,дум вылӧ уськӧдны
2591,sich erinnern an::V,eqqaavaa,atminēties
2592,vergessen::V,puiorpaa,вунӧдны
2593,vergessen::V,puiorpaa,mirst
2594,vergessen::V,puiorpaa,aizmirst
2595,messen::V,ussersarpaa,муртавны
2596,messen::V,ussersarpaa,mērīt
2597,zählen::V,kisitsivoq,лыддьыны
2598,zählen::V,kisitsivoq,skaitīt
2599,rechnen::V,kisitsivoq,лыддьыны
2600,rechnen::V,kisitsivoq,rēķināt
2601,lesen::V,atuarpoq,лыддьыны
2602,lesen::V,atuarpoq,lasīt
2603,malen::V,qalipappaa,серпасавны
2604,malen::V,qalipappaa,gleznot
2605,schreiben::V,allappoq,гижны
2606,schreiben::V,allappoq,rakstīt
2607,kaufen::V,pisiaraa,ньӧбны
2608,kaufen::V,pisiaraa,pirkt
2609,verkaufen::V,akigaa,вузавны
2610,verkaufen::V,akigaa,pārdot
2611,bezahlen::V,akilerpaa,мынтыны
2612,bezahlen::V,akilerpaa,мынтысьны
2613,bezahlen::V,akilerpaa,apmaksāt
2614,beherrschen::V,inappaa,ас улын кутны
2615,beherrschen::V,inappaa,valdīt
2616,ertragen::V,ernertaaraa,пыкны
2617,ertragen::V,ernertaaraa,лэптыны
2618,ertragen::V,ernertaaraa,panest
2619,ertragen::V,ernertaaraa,paciest
2620,Nase::N,,ныр
2621,Nase::N,,deguns
2622,Schnurrbart::N,,ус
2623,Schnurrbart::N,,пыртсим
2624,Schnurrbart::N,,ūsas
2625,Fuß::N,,кок
2626,Fuß::N,,kāja
2627,Schlaf::N,,узьӧм
2628,Schlaf::N,,miegs
2629,Strömung::N,,ва ныр
2630,Strömung::N,,визувтӧм
2631,Strömung::N,,straume
2632,Strömung::N,,strāvojums
2633,Moor::N,,нюр
2634,Moor::N,,purvs
2635,Moor::N,,muklājs
2636,Wald::N,,вӧр
2637,Wald::N,,mežs
2638,Anhöhe::N,,мыльк
2639,Anhöhe::N,,нӧрыс
2640,Anhöhe::N,,paugurs
2641,Gipfel::N,,чук
2642,Gipfel::N,,virsotne
2643,Quelle::N,,ӧшмӧс
2644,Quelle::N,,avots
2645,Festland::N,,му
2646,Festland::N,,sauszeme
2647,Kiefer[Baum]::N,,пожӧм
2648,Kiefer[Baum]::N,,priede
2649,Pferd::N,,вӧв
2650,Pferd::N,,zirgs
2651,Elch::N,,йӧра
2652,Elch::N,,alnis
2653,Schwarm::N,,чукӧр
2654,Schwarm::N,,spiets
2655,Ente::N,,утка
2656,Ente::N,,pīle
2657,Barsch::N,,ёкыш
2658,Barsch::N,,asaris
2659,Hecht::N,,сир
2660,Hecht::N,,līdaka
2661,Wurm::N,,номыр
2662,Wurm::N,,tārps
2663,Heu::N,,турун
2664,Heu::N,,siens
2665,Kummer::N,,шог
2666,Kummer::N,,bēdas
2667,Kummer::N,,raizes
2668,Gespräch::N,,сёрни
2669,Gespräch::N,,saruna
2670,Spiel::N,,ворсан
2671,Spiel::N,,rotaļa
2672,Gesellschaft::N,,котыр
2673,Gesellschaft::N,,biedrība
2674,Gesellschaft::N,,kompānija
2675,Angelegenheit::N,,мог
2676,Angelegenheit::N,,делӧ
2677,Angelegenheit::N,,darīšana
2678,Anzahl::N,,лыд
2679,Anzahl::N,,тшӧт
2680,Anzahl::N,,skaits
2681,Anzahl::N,,daudzums
2682,Strich::N,,визь
2683,Strich::N,,svītra
2684,Gegenstand::N,,кӧлуй
2685,Gegenstand::N,,priekšmets
2686,Höhe::N,,джуджда
2687,Höhe::N,,augstums
2688,Lagerfeuer::N,,бипур
2689,Lagerfeuer::N,,ugunskurs
2690,Gang::N,,мунӧм
2691,Gang::N,,ветлӧм
2692,Gang::N,,eja
2693,Gang::N,,gājums
2694,Heim::N,,горт
2695,Heim::N,,mājas
2696,Beutel::N,,мешӧк
2697,Beutel::N,,kule
2698,Beutel::N,,maisiņš
2699,Eimer::N,,ведра
2700,Eimer::N,,spainis
2701,Sack::N,,мешӧк
2702,Sack::N,,maiss
2703,Brei::N,,рок
2704,Brei::N,,putra
2705,Brei::N,,biezenis
2706,Leder::N,,ку
2707,Leder::N,,āda
2708,Gott::N,,ен
2709,Gott::N,,dievs
2710,Reichtum::N,,озырлун
2711,Reichtum::N,,bagātība
2712,Staat::N,,канму
2713,Staat::N,,государство
2714,Staat::N,,valsts
2715,Gewalt::N,,мырдöналöм
