,Concept_ID,sv,se
754,Berg::N,berg,várri
755,Berg::N,berg,vääṛi
756,Berg::N,berg,vää´rr
757,Berg::N,berg,те̄ррьм
758,Berg::N,fjäll,bïerje
759,Berg::N,fjäll,várre
760,Berg::N,fjäll,várri
761,Berg::N,fjäll,vääṛi
762,Berg::N,fjäll,vää´rr
763,Berg::N,fjäll,те̄ррьм
764,Gipfel::N,topp,dalvese
765,Gipfel::N,topp,tjåhkkå
766,Gipfel::N,topp,čohkka
767,Gipfel::N,topp,čokke
768,Gipfel::N,topp,čå´ǩǩ
769,Gipfel::N,topp,ла̄ддҍв
770,Höhle::N,håla,beajoe
771,Höhle::N,håla,rájgge
772,Höhle::N,håla,sluoggo
773,Höhle::N,håla,biedju
774,Höhle::N,håla,kuovđâšm
775,Höhle::N,håla,skuõrr
776,Höhle::N,håla,вуэӈӈк
777,Höhle::N,grotta,beajoe
778,Höhle::N,grotta,rájgge
779,Höhle::N,grotta,sluoggo
780,Höhle::N,grotta,biedju
781,Höhle::N,grotta,kuovđâšm
782,Höhle::N,grotta,skuõrr
783,Höhle::N,grotta,вуэӈӈк
784,Abhang::N,slänt,boelte
785,Abhang::N,slänt,brijrie
786,Abhang::N,slänt,bállte
787,Abhang::N,slänt,vielti
788,Abhang::N,slänt,luohkká
789,Abhang::N,slänt,viel'tti
790,Abhang::N,slänt,vie´ltt
791,Abhang::N,slänt,луэххк
792,Abhang::N,sluttning,boelte
793,Abhang::N,sluttning,brijrie
794,Abhang::N,sluttning,bállte
795,Abhang::N,sluttning,vielti
796,Abhang::N,sluttning,luohkká
797,Abhang::N,sluttning,viel'tti
798,Abhang::N,sluttning,vie´ltt
799,Abhang::N,sluttning,луэххк
800,Quelle::N,källa,aajege
801,Quelle::N,källa,gaaltije
802,Quelle::N,källa,ája
803,Quelle::N,källa,ája
804,Quelle::N,källa,gáldu
805,Quelle::N,källa,aajâ
806,Quelle::N,källa,käldee
807,Quelle::N,källa,lädd
808,Quelle::N,källa,käivv
809,Quelle::N,källa,ка̄ййв
810,Bach::N,bäck,johketje
811,Bach::N,bäck,jåhkå
812,Bach::N,bäck,jågåsj
813,Bach::N,bäck,jogaš
814,Bach::N,bäck,aajâ
815,Bach::N,bäck,vuäjj
816,Bach::N,bäck,вуэйй
817,Fluss::N,älv,johke
818,Fluss::N,älv,ædno
819,Fluss::N,älv,jåhkå
820,Fluss::N,älv,johka
821,Fluss::N,älv,juuhâ
822,Fluss::N,älv,jokk
823,Fluss::N,älv,jeänn
824,Fluss::N,älv,ё̄гк
825,Fluss::N,flod,johke
826,Fluss::N,flod,ædno
827,Fluss::N,flod,jåhkå
828,Fluss::N,flod,johka
829,Fluss::N,flod,juuhâ
830,Fluss::N,flod,jokk
831,Fluss::N,flod,jeänn
832,Fluss::N,flod,ё̄гк
833,Ufer::N,strand,beala
834,Ufer::N,strand,gádde
835,Ufer::N,strand,gáddi
836,Ufer::N,strand,riddo
837,Ufer::N,strand,redd
838,Ufer::N,strand,рыннт
839,Küste::N,kust,mïere
840,Küste::N,kust,gaedtie
841,Küste::N,kust,merragádde
842,Küste::N,kust,merraguovllo
843,Küste::N,kust,gáddi
844,Küste::N,kust,riddo
845,Küste::N,kust,miârr'redd
846,Küste::N,kust,рыннт
847,Festland::N,fastland,gaedtie
848,Festland::N,fastland,gádde
849,Festland::N,fastland,nannán
850,Festland::N,fastland,kušknjâs
851,Festland::N,fastland,eennâm
852,Festland::N,fastland,jânnam
853,Festland::N,fastland,ма̄ннтэр
854,Meer::N,hav,mearoe
855,Meer::N,hav,merra
856,Meer::N,hav,nuorre
857,Meer::N,hav,áhpi
858,Meer::N,hav,mearra
859,Meer::N,hav,meeṛâ
860,Meer::N,hav,miârr
861,Meer::N,hav,ме̄рр
862,Bucht::N,vik,loekte
863,Bucht::N,vik,oagge
864,Bucht::N,vik,luokta
865,Bucht::N,vik,luokta
866,Bucht::N,vik,čuáj̣á
867,Bucht::N,vik,luhtt
868,Bucht::N,vik,вӯнн
869,Bucht::N,vik,лӯххт
870,Bucht::N,bukt,loekte
871,Bucht::N,bukt,oagge
872,Bucht::N,bukt,luokta
873,Bucht::N,bukt,luokta
874,Bucht::N,bukt,čuáj̣á
875,Bucht::N,bukt,luhtt
876,Bucht::N,bukt,вӯнн
877,Bucht::N,bukt,лӯххт
878,Insel::N,ö,sååle
879,Insel::N,ö,suoloj
880,Insel::N,ö,suolu
881,Insel::N,ö,suálui
882,Insel::N,ö,suâl
883,Insel::N,ö,суэл
884,Blume::N,blomma,rïesege
885,Blume::N,blomma,giedjek
886,Blume::N,blomma,rássi
887,Blume::N,blomma,kukká
888,Blume::N,blomma,heä´rvvrää´ss
889,Blume::N,blomma,ывьнэнч
890,Blume::N,blomster,rïesege
891,Blume::N,blomster,giedjek
892,Blume::N,blomster,rássi
893,Blume::N,blomster,kukká
894,Blume::N,blomster,heä´rvvrää´ss
895,Blume::N,blomster,ывьнэнч
896,Gras::N,gräs,kraesie
897,Gras::N,gräs,rásse
898,Gras::N,gräs,rássi
899,Gras::N,gräs,rääsi
900,Gras::N,gräs,rää´ss
901,Gras::N,gräs,ра̄ссь
902,Wurzel::N,rot,roehtse
903,Wurzel::N,rot,ruohttsa
904,Wurzel::N,rot,ruohtas
905,Wurzel::N,rot,veedis
906,Wurzel::N,rot,vue´ddes
907,Wurzel::N,rot,вуэнҍтэсь
908,Baum::N,träd,moere
909,Baum::N,träd,muorra
910,Baum::N,träd,muorra
911,Baum::N,träd,muoṛâ
912,Baum::N,träd,muõrr
913,Baum::N,träd,мӯрр
914,Stamm::N,stam,ståamhpe
915,Stamm::N,stam,mátta
916,Stamm::N,stam,galda
917,Stamm::N,stam,ruŋgo
918,Stamm::N,stam,stokk
919,Stamm::N,stam,мӯрр
920,Stamm::N,stam,кэ̄ллт
921,Rinde::N,bark,gïrre
922,Rinde::N,bark,baarhkoe
923,Rinde::N,bark,bárkko
924,Rinde::N,bark,ostu
925,Rinde::N,bark,bárku
926,Rinde::N,bark,korrâ
927,Rinde::N,bark,kõrr
928,Rinde::N,bark,pärkk
929,Rinde::N,bark,кэ̄рр
930,Rinde::N,bark,па̄ҏҏк
931,Ast::N,gren,åeksie
932,Ast::N,gren,oakse
933,Ast::N,gren,oaksi
934,Ast::N,gren,uák'si
935,Ast::N,gren,å´hss
936,Ast::N,gren,вуэккьс
937,Zweig::N,kvist,åeksie
938,Zweig::N,kvist,oakse
939,Zweig::N,kvist,rissi
940,Zweig::N,kvist,syeṛi
941,Zweig::N,kvist,sue´rr
942,Zweig::N,kvist,рыссе
943,Blatt::N,löv,plienie
944,Blatt::N,löv,lassta
945,Blatt::N,löv,lasta
946,Blatt::N,löv,lostâ
947,Blatt::N,löv,lõstt
948,Blatt::N,löv,лэ̄сст
949,Blatt::N,blad,plienie
950,Blatt::N,blad,lassta
951,Blatt::N,blad,lasta
952,Blatt::N,blad,lostâ
953,Blatt::N,blad,lõstt
954,Blatt::N,blad,лэ̄сст
955,Birke::N,björk,såekie
956,Birke::N,björk,soahke
957,Birke::N,björk,soahki
958,Birke::N,björk,suáhi
959,Birke::N,björk,suâ´ǩǩ
960,Birke::N,björk,пе̄ссьмӯрр
961,Kiefer[Baum]::N,tall,bietsie
962,Kiefer[Baum]::N,tall,hájkka
963,Kiefer[Baum]::N,tall,biehtse
964,Kiefer[Baum]::N,tall,beahci
965,Kiefer[Baum]::N,tall,peeci
966,Kiefer[Baum]::N,tall,pie´cc
967,Kiefer[Baum]::N,tall,пе̄дзь
968,Weide[Baum]::N,pil,saalje
969,Weide[Baum]::N,pil,sállja
970,Weide[Baum]::N,pil,sieđga
971,Weide[Baum]::N,pil,puájui
972,Weide[Baum]::N,pil,puäi
973,Weide[Baum]::N,pil,пуай
974,Weide[Baum]::N,vide,saalje
975,Weide[Baum]::N,vide,sállja
976,Weide[Baum]::N,vide,sieđga
977,Weide[Baum]::N,vide,puájui
978,Weide[Baum]::N,vide,puäi
979,Weide[Baum]::N,vide,пуай
980,Tanne::N,gran,goese
981,Tanne::N,gran,guossa
982,Tanne::N,gran,guossa
983,Tanne::N,gran,kuosâ
984,Tanne::N,gran,kuõss
985,Tanne::N,gran,кӯсс
986,Horn::N,horn,tjåervie
987,Horn::N,horn,tjoarvve
988,Horn::N,horn,čoarvi
989,Horn::N,horn,čuár'vi
990,Horn::N,horn,čuä´rvv
991,Horn::N,horn,чуэррьв
992,Feder::N,fjäder,badtse
993,Feder::N,fjäder,dålgge
994,Feder::N,fjäder,bozza
995,Feder::N,fjäder,puzzâ
996,Feder::N,fjäder,tolge
997,Feder::N,fjäder,poʒʒ
998,Feder::N,fjäder,по̄ннц
999,Fell::N,fäll,njaltja
1000,Fell::N,fäll,duollje
1001,Fell::N,fäll,náhkki
1002,Fell::N,fäll,dorkkas
1003,Fell::N,fäll,turkkâ
1004,Fell::N,fäll,tyel'ji
1005,Fell::N,fäll,nähki
1006,Fell::N,fäll,torkk
1007,Fell::N,fäll,čåu´dd
1008,Fell::N,fäll,tue´l'lj
1009,Fell::N,fäll,тӯлльй
1010,Fell::N,skinn,njaltja
1011,Fell::N,skinn,duollje
1012,Fell::N,skinn,náhkki
1013,Fell::N,skinn,dorkkas
1014,Fell::N,skinn,turkkâ
1015,Fell::N,skinn,tyel'ji
1016,Fell::N,skinn,nähki
1017,Fell::N,skinn,torkk
1018,Fell::N,skinn,čåu´dd
1019,Fell::N,skinn,tue´l'lj
1020,Fell::N,skinn,тӯлльй
1021,Flügel::N,vinge,såaja
1022,Flügel::N,vinge,såajoe
1023,Flügel::N,vinge,soadje
1024,Flügel::N,vinge,soadji
1025,Flügel::N,vinge,suáj̣á
1026,Flügel::N,vinge,suäjj
1027,Flügel::N,vinge,суэйй
1028,Klaue::N,klöv,gadtse
1029,Klaue::N,klöv,guober
1030,Klaue::N,klöv,gazza
1031,Klaue::N,klöv,kozzâ
1032,Klaue::N,klöv,kõʒʒ
1033,Klaue::N,klöv,кэ̄ннц
1034,Kralle::N,klo,gadtse
1035,Kralle::N,klo,gadtsa
1036,Kralle::N,klo,gazza
1037,Kralle::N,klo,kozzâ
1038,Kralle::N,klo,kõʒʒ
1039,Kralle::N,klo,ке̄бпель
1040,Schwanz::N,svans,siejpie
1041,Schwanz::N,svans,siejbbe
1042,Schwanz::N,svans,bađuš
1043,Schwanz::N,svans,seaibi
1044,Schwanz::N,svans,seibi
1045,Schwanz::N,svans,sei´bb
1046,Schwanz::N,svans,piä´cciǩ
1047,Schwanz::N,svans,пиджь
1048,Schwanz::N,svans,се̄ййп
1049,Schwanz::N,svans,пе̄цехь
1050,Schwanz::N,stjärt,siejpie
1051,Schwanz::N,stjärt,siejbbe
1052,Schwanz::N,stjärt,bađuš
1053,Schwanz::N,stjärt,seaibi
1054,Schwanz::N,stjärt,seibi
1055,Schwanz::N,stjärt,sei´bb
1056,Schwanz::N,stjärt,piä´cciǩ
1057,Schwanz::N,stjärt,пиджь
1058,Schwanz::N,stjärt,се̄ййп
1059,Schwanz::N,stjärt,пе̄цехь
1060,Ei::N,ägg,munnie
1061,Ei::N,ägg,månne
1062,Ei::N,ägg,monni
1063,Ei::N,ägg,maṇe
1064,Ei::N,ägg,mââ´nn
1065,Ei::N,ägg,маннҍ
1066,Nest::N,rede,biesie
1067,Nest::N,rede,biesse
1068,Nest::N,rede,beassi
1069,Nest::N,rede,peesi
1070,Nest::N,rede,piervâl
1071,Nest::N,rede,piä´ss
1072,Nest::N,rede,пе̄ссь
1073,Nest::N,näste,biesie
1074,Nest::N,näste,biesse
1075,Nest::N,näste,beassi
1076,Nest::N,näste,peesi
1077,Nest::N,näste,piervâl
1078,Nest::N,näste,piä´ss
1079,Nest::N,näste,пе̄ссь
1080,Bau::N,bo,biesie
1081,Bau::N,bo,biedjo
1082,Bau::N,bo,liesso
1083,Bau::N,bo,biedju
1084,Bau::N,bo,piäju
1085,Bau::N,bo,вуэӈӈк
1086,Tier::N,djur,juvre
1087,Tier::N,djur,udos
1088,Tier::N,djur,divrre
1089,Tier::N,djur,luohtok
1090,Tier::N,djur,ealli
1091,Tier::N,djur,ellee
1092,Tier::N,djur,jie´lli
1093,Tier::N,djur,жыва
1094,Herde::N,flock,dåehkie
1095,Herde::N,flock,ællo
1096,Herde::N,flock,fuovva
1097,Herde::N,flock,doahkki
1098,Herde::N,flock,čagge
1099,Herde::N,flock,tukk
1100,Herde::N,flock,vâ´lvv
1101,Herde::N,flock,чуэз
1102,Herde::N,flock,чӣгар
1103,Kuh::N,ko,govse
1104,Kuh::N,ko,gussa
1105,Kuh::N,ko,gussa
1106,Kuh::N,ko,kussâ
1107,Kuh::N,ko,kuss
1108,Kuh::N,ko,лӣххьм
1109,Bulle::N,tjur,vuaksa
1110,Bulle::N,tjur,vuoksá
1111,Bulle::N,tjur,heargi
1112,Bulle::N,tjur,vuák'sá
1113,Bulle::N,tjur,ergi
1114,Bulle::N,tjur,vuâhss
1115,Bulle::N,tjur,е̄ррьк
1116,Pferd::N,häst,hierkie
1117,Pferd::N,häst,råsse
1118,Pferd::N,häst,hæssta
1119,Pferd::N,häst,heavuš
1120,Pferd::N,häst,hiävuš
1121,Pferd::N,häst,heävaš
1122,Pferd::N,häst,ро̄ссь
1123,Schaf::N,får,sïrve
1124,Schaf::N,får,sávttsa
1125,Schaf::N,får,sávza
1126,Schaf::N,får,savzâ
1127,Schaf::N,får,sauʒʒ
1128,Schaf::N,får,ла̄мьпесь
1129,Schwein::N,svin,snurke
1130,Schwein::N,svin,svijnne
1131,Schwein::N,svin,spiidni
1132,Schwein::N,svin,šahe
1133,Schwein::N,svin,šââ´ǩǩ
1134,Schwein::N,svin,ша̄гкь
1135,Hund::N,hund,bïenje
1136,Hund::N,hund,bena
1137,Hund::N,hund,beana
1138,Hund::N,hund,peenuv
1139,Hund::N,hund,piânnai
1140,Hund::N,hund,пе̄ннэ
1141,Katze::N,katt,gaahtoe
1142,Katze::N,katt,gáhtto
1143,Katze::N,katt,bussá
1144,Katze::N,katt,kissá
1145,Katze::N,katt,kaass
1146,Katze::N,katt,ко̄а̄сс
1147,Bär::N,björn,gumsie
1148,Bär::N,björn,biernna
1149,Bär::N,björn,guovža
1150,Bär::N,björn,bierdna
1151,Bär::N,björn,kuob'žâ
1152,Bär::N,björn,kue´bǯǯ
1153,Bär::N,björn,та̄лл
1154,Eichhörnchen::N,ekorre,åeruve
1155,Eichhörnchen::N,ekorre,oarre
1156,Eichhörnchen::N,ekorre,oarri
1157,Eichhörnchen::N,ekorre,uár'ree
1158,Eichhörnchen::N,ekorre,vuä´r'rev
1159,Eichhörnchen::N,ekorre,вуэррев
1160,Elch::N,älg,ïelje
1161,Elch::N,älg,ællja
1162,Elch::N,älg,sarvva
1163,Elch::N,älg,ealga
1164,Elch::N,älg,sorvâ
1165,Elch::N,älg,sõrvv
1166,Elch::N,älg,сэ̄ррв
1167,Fuchs::N,räv,riepie
1168,Fuchs::N,räv,riebij
1169,Fuchs::N,räv,rieban
1170,Fuchs::N,räv,riemnjis
1171,Fuchs::N,räv,rie´mjj
1172,Fuchs::N,räv,рӣммьн
1173,Hase::N,hare,njåemele
1174,Hase::N,hare,njoammel
1175,Hase::N,hare,njoammil
1176,Hase::N,hare,njuámmil
1177,Hase::N,hare,njue´m'mel
1178,Hase::N,hare,нюэммель
1179,Maus::N,mus,snjeara
1180,Maus::N,mus,snjierrá
1181,Maus::N,mus,sáhpán
1182,Maus::N,mus,säplig
1183,Maus::N,mus,sä´ppli
1184,Maus::N,mus,са̄хпьлинк
1185,Wolf::N,varg,sïejpe
1186,Wolf::N,varg,stálppe
1187,Wolf::N,varg,stáhkke
1188,Wolf::N,varg,ruomas
1189,Wolf::N,varg,kumpe
1190,Wolf::N,varg,návdi
1191,Wolf::N,varg,kumppi
1192,Wolf::N,varg,ku´mpp
1193,Wolf::N,varg,pââ´ldes
1194,Wolf::N,varg,чиррм
1195,Wolf::N,varg,пальтӭсь
1196,Vogel::N,fågel,ledtie
1197,Vogel::N,fågel,lådde
1198,Vogel::N,fågel,loddi
1199,Vogel::N,fågel,lodde
1200,Vogel::N,fågel,lå´dd
1201,Vogel::N,fågel,лоаннҍт
1202,Schwarm::N,svärm,dåehkie
1203,Schwarm::N,svärm,doahkke
1204,Schwarm::N,svärm,doahkki
1205,Schwarm::N,svärm,tuák'ki
1206,Schwarm::N,svärm,parvv
1207,Schwarm::N,svärm,туххк
1208,Huhn::N,höns,vöönhtse
1209,Huhn::N,höns,vuonntsá
1210,Huhn::N,höns,vuonccis
1211,Huhn::N,höns,kääṇi
1212,Huhn::N,höns,kää´nn
1213,Huhn::N,höns,ка̄ннҌ
1214,Hahn::N,tupp,deere
1215,Hahn::N,tupp,hádna
1216,Hahn::N,tupp,åresvuonntsá
1217,Hahn::N,tupp,vuonccis
1218,Hahn::N,tupp,kääṇi
1219,Hahn::N,tupp,åå´reskää´nn
1220,Hahn::N,tupp,пе̄ттэх
1221,Gans::N,gås,gaase
1222,Gans::N,gås,gássa
1223,Gans::N,gås,čuonji
1224,Gans::N,gås,čuá'njá
1225,Gans::N,gås,čue´nj
1226,Gans::N,gås,чуэнь
1227,Adler::N,örn,aarhtse
1228,Adler::N,örn,goasskem
1229,Adler::N,örn,goaskin
1230,Adler::N,örn,kuás'kim
1231,Adler::N,örn,kuä´cǩǩem
1232,Adler::N,örn,куэцькем
1233,Ente::N,anka,tjååtsele
1234,Ente::N,anka,vuojatjis
1235,Ente::N,anka,čáhceloddi
1236,Ente::N,anka,vuonjâč
1237,Ente::N,anka,vuõnjâč
1238,Ente::N,anka,ча̄дзьлоаннҍт
1239,Eule::N,uggla,snjågloe
1240,Eule::N,uggla,skunjok
1241,Eule::N,uggla,skuolfi
1242,Eule::N,uggla,ijjâlodde
1243,Eule::N,uggla,iiđsaž
1244,Eule::N,uggla,кунньлоаннҍт
1245,Eule::N,uggla,чӯзэм вуэһпэй
1246,Kranich::N,trana,goerke
1247,Kranich::N,trana,guorgga
1248,Kranich::N,trana,guorga
1249,Kranich::N,trana,kuor'gâ
1250,Kranich::N,trana,kuõrgg
1251,Kranich::N,trana,кӯррк
1252,Krähe::N,kråka,voerhtje
1253,Krähe::N,kråka,gárránis
1254,Krähe::N,kråka,vuoratjis
1255,Krähe::N,kråka,vuoražas
1256,Krähe::N,kråka,vuorččis
1257,Krähe::N,kråka,vuorâč
1258,Krähe::N,kråka,vuõrâč
1259,Krähe::N,kråka,вӯрэч
1260,Kuckuck::N,gök,gïeke
1261,Kuckuck::N,gök,giehka
1262,Kuckuck::N,gök,giehka
1263,Kuckuck::N,gök,kiehâ
1264,Kuckuck::N,gök,ǩiõkk
1265,Kuckuck::N,gök,кӣгк
1266,Schwan::N,svan,njoktje
1267,Schwan::N,svan,snjuktja
1268,Schwan::N,svan,njukča
1269,Schwan::N,svan,njuhčâ
1270,Schwan::N,svan,njuhčč
1271,Schwan::N,svan,нюххч
1272,Fisch::N,fisk,guelie
1273,Fisch::N,fisk,guolle
1274,Fisch::N,fisk,guolli
1275,Fisch::N,fisk,kyeḷi
1276,Fisch::N,fisk,kue´ll
1277,Fisch::N,fisk,кӯлль
1278,Barsch::N,abborre,sihtege
1279,Barsch::N,abborre,vuoskun
1280,Barsch::N,abborre,vuoskku
1281,Barsch::N,abborre,vuásku
1282,Barsch::N,abborre,vuâsk
1283,Barsch::N,abborre,вуэсск
1284,Hecht::N,gädda,haavke
1285,Hecht::N,gädda,hávgga
1286,Hecht::N,gädda,hávga
1287,Hecht::N,gädda,puško
1288,Hecht::N,gädda,nu´ǩǩeš
1289,Hecht::N,gädda,ныгкешь
1290,Schlange[Tier]::N,orm,gïermesje
1291,Schlange[Tier]::N,orm,germaj
1292,Schlange[Tier]::N,orm,gearpmaš
1293,Schlange[Tier]::N,orm,kyev'đi
1294,Schlange[Tier]::N,orm,ku´vdd
1295,Schlange[Tier]::N,orm,кӯввьт
1296,Wurm::N,mask,mietie
1297,Wurm::N,mask,maarhke
1298,Wurm::N,mask,mádo
1299,Wurm::N,mask,máhtu
1300,Wurm::N,mask,máátu
1301,Wurm::N,mask,määtt
1302,Wurm::N,mask,ма̄дт
1303,Spinne::N,spindel,hievnie
1304,Spinne::N,spindel,hievnne
1305,Spinne::N,spindel,heavdni
1306,Spinne::N,spindel,evni
1307,Spinne::N,spindel,eeunaž
1308,Spinne::N,spindel,о̄а̄з
1309,Ameise::N,myra,garhke
1310,Ameise::N,myra,gårkkå
1311,Ameise::N,myra,gotka
1312,Ameise::N,myra,kutkâ
1313,Ameise::N,myra,kotkk
1314,Ameise::N,myra,ко̄ттк
1315,Laus::N,lus,dihkie
1316,Laus::N,lus,dihkke
1317,Laus::N,lus,dihkki
1318,Laus::N,lus,tikke
1319,Laus::N,lus,te´ǩǩ
1320,Laus::N,lus,тыһкь
1321,Mücke::N,mygga,tjoejhke
1322,Mücke::N,mygga,tjuojkka
1323,Mücke::N,mygga,čuoika
1324,Mücke::N,mygga,čuoš'kâ
1325,Mücke::N,mygga,čuõškk
1326,Mücke::N,mygga,чӯшшк
1327,Fliege::N,fluga,tjoere
1328,Fliege::N,fluga,boerege
1329,Fliege::N,fluga,tjuruk
1330,Fliege::N,fluga,čuru
1331,Fliege::N,fluga,kiärpáš
1332,Fliege::N,fluga,čuâr
1333,Fliege::N,fluga,čuâras
1334,Fliege::N,fluga,чуэраш
1335,Schmetterling::N,fjäril,biejjielåbloe
1336,Schmetterling::N,fjäril,biejvvelådde
1337,Schmetterling::N,fjäril,beaiveloddi
1338,Schmetterling::N,fjäril,piäi'vááloddááš
1339,Schmetterling::N,fjäril,ä´llbaž
1340,Schmetterling::N,fjäril,pei´vvlå´dd
1341,Schmetterling::N,fjäril,а̄лльп
1342,Beere::N,bär,muerjie
1343,Beere::N,bär,muorjje
1344,Beere::N,bär,muorji
1345,Beere::N,bär,myer'ji
1346,Beere::N,bär,mue´rjj
1347,Beere::N,bär,мӯррьй
1348,Apfel::N,äpple,æbpla
1349,Apfel::N,äpple,ehpal
1350,Apfel::N,äpple,eppel
1351,Apfel::N,äpple,eahppel
1352,Apfel::N,äpple,я̄блэк
1353,Pilz::N,svamp,goebpere
1354,Pilz::N,svamp,guoppar
1355,Pilz::N,svamp,guoppar
1356,Pilz::N,svamp,kuobâr
1357,Pilz::N,svamp,kuõbbâr
1358,Pilz::N,svamp,кӯмпар
1359,Zwiebel::N,lök,lööke
1360,Zwiebel::N,lök,løhkka
1361,Zwiebel::N,lök,lávki
1362,Zwiebel::N,lök,luukk
1363,Zwiebel::N,lök,луквець
1364,Saat::N,sådd,saajoe
1365,Saat::N,sådd,sádjo
1366,Saat::N,sådd,siepman
1367,Saat::N,sådd,siemâ
1368,Saat::N,sådd,siõm
1369,Saat::N,sådd,се̄м
1370,Korn::N,korn,gernie
1371,Korn::N,korn,gårnnetjalmme
1372,Korn::N,korn,gordni
1373,Korn::N,korn,jiṿe
1374,Korn::N,korn,ле̄ййп
1375,Heu::N,hö,suejnieh
1376,Heu::N,hö,ájvve
1377,Heu::N,hö,suoidni
1378,Heu::N,hö,syei'ni
1379,Heu::N,hö,suei´nn
1380,Heu::N,hö,сӯййн
1381,Schale::N,skal,gïrre
1382,Schale::N,skal,garra
1383,Schale::N,skal,skádne
1384,Schale::N,skal,garra
1385,Schale::N,skal,korrâ
1386,Schale::N,skal,kõrr
1387,Schale::N,skal,ю̄дтҍ
1388,Grube::N,grop,haevtie
1389,Grube::N,grop,rågge
1390,Grube::N,grop,gohpi
1391,Grube::N,grop,roggi
1392,Grube::N,grop,kyep'pi
1393,Grube::N,grop,rogge
1394,Grube::N,grop,rå´ǧǧ
1395,Grube::N,grop,kåå´pp
1396,Grube::N,grop,коабпь
1397,Falle::N,fälla,barta
1398,Falle::N,fälla,ruevtie
1399,Falle::N,fälla,gillar
1400,Falle::N,fälla,ruovdde
1401,Falle::N,fälla,rihtá
1402,Falle::N,fälla,báhcahat
1403,Falle::N,fälla,ká'skástâh
1404,Falle::N,fälla,ää´ǧǧes
1405,Falle::N,fälla,кӣлл
1406,Falle::N,fälla,ше̄шшь
1407,Schlinge::N,snara,latjka
1408,Schlinge::N,snara,gieras
1409,Schlinge::N,snara,mohkki
1410,Schlinge::N,snara,kieḷâ
1411,Schlinge::N,snara,ǩiõll
1412,Schlinge::N,snara,ää´ǧǧes
1413,Schlinge::N,snara,кӣлл
1414,Schlinge::N,snara,ше̄шшь
1415,Spur::N,spår,gïeje
1416,Spur::N,spår,luodda
1417,Spur::N,spår,joavnes
1418,Spur::N,spår,luodda
1419,Spur::N,spår,luod'dâ
1420,Spur::N,spår,ǩiõjj
1421,Spur::N,spår,кӣйй
1422,Asche::N,aska,govne
1423,Asche::N,aska,gudna
1424,Asche::N,aska,gutna
1425,Asche::N,aska,kunnâ
1426,Asche::N,aska,kunn
1427,Asche::N,aska,кунн
1428,Dreck::N,lort,haaskoe
1429,Dreck::N,lort,lænjok
1430,Dreck::N,lort,baška
1431,Dreck::N,lort,duova
1432,Dreck::N,lort,durdi
1433,Dreck::N,lort,tuol'vâ
1434,Dreck::N,lort,sähss
1435,Dreck::N,lort,са̄ккьс
1436,Eisen::N,järn,ruevtie
1437,Eisen::N,järn,ruovdde
1438,Eisen::N,järn,ruovdi
1439,Eisen::N,järn,ryev'di
1440,Eisen::N,järn,ru´vdd
1441,Eisen::N,järn,рӯввьт
1442,Gold::N,guld,gullie
1443,Gold::N,guld,gålle
1444,Gold::N,guld,golli
1445,Gold::N,guld,kolle
1446,Gold::N,guld,kå´ll
1447,Gold::N,guld,коалль
1448,Silber::N,silver,sïlpe
1449,Silber::N,silver,silbba
1450,Silber::N,silver,silba
1451,Silber::N,silver,silbâ
1452,Silber::N,silver,silbb
1453,Silber::N,silver,сыллп
1454,Kohle::N,kol,tjïrre
1455,Kohle::N,kol,tjahta
1456,Kohle::N,kol,čitna
1457,Kohle::N,kol,illâ
1458,Kohle::N,kol,čiđđâ
1459,Kohle::N,kol,ill
1460,Kohle::N,kol,ылл
1461,Glas::N,glas,klaase
1462,Glas::N,glas,glássa
1463,Glas::N,glas,lássa
1464,Glas::N,glas,laasâ
1465,Glas::N,glas,steehl
1466,Glas::N,glas,сте̄клэ
1467,Lehm::N,lera,laejrie
1468,Lehm::N,lera,lænnjgá
1469,Lehm::N,lera,láirá
1470,Lehm::N,lera,njaajâ
1471,Lehm::N,lera,saavv
1472,Lehm::N,lera,чуййв
1473,Lehm::N,lera,чуввьй
1474,Sand::N,sand,saedtie
1475,Sand::N,sand,sáttoj
1476,Sand::N,sand,tjievrra
1477,Sand::N,sand,sáttu
1478,Sand::N,sand,čunoi
1479,Sand::N,sand,vuõddâs
1480,Sand::N,sand,вӯнтас
1481,Mensch::N,människa,almetje
1482,Mensch::N,människa,ulmusj
1483,Mensch::N,människa,olmmoš
1484,Mensch::N,människa,olmooš
1485,Mensch::N,människa,ooumâž
1486,Mensch::N,människa,олма
1487,Mann::N,man,ålma
1488,Mann::N,man,ålmåj
1489,Mann::N,man,olmmái
1490,Mann::N,man,a'lmai
1491,Mann::N,man,åålm
1492,Mann::N,man,ка̄ллесь
1493,Frau::N,kvinna,nyjsene
1494,Frau::N,kvinna,nissun
1495,Frau::N,kvinna,nisu
1496,Frau::N,kvinna,nissoon
1497,Frau::N,kvinna,neezzan
1498,Frau::N,kvinna,нызан
1499,Kind::N,barn,maana
1500,Kind::N,barn,mánná
1501,Kind::N,barn,mánná
1502,Kind::N,barn,pärni
1503,Kind::N,barn,páárnáš
1504,Kind::N,barn,pä´rnn
1505,Kind::N,barn,päärnaž
1506,Kind::N,barn,па̄ррьн
1507,Kind::N,barn,па̄рнэнч
1508,Junge::N,pojke,påajke
1509,Junge::N,pojke,baernie
1510,Junge::N,pojke,birek
