,Concept_ID,lbe,se
4658,zuerst::ADV,цӏу бутӏуй,э̄ввтла
4659,zuerst::ADV,цӏу бутӏуй,э̄ввтэль
4660,einmal::ADV,цал,ikth
4661,einmal::ADV,цал,akti
4662,einmal::ADV,цал,okte
4663,einmal::ADV,цал,ohtii
4664,einmal::ADV,цал,kojo
4665,einmal::ADV,цал,måttmešt
4666,einmal::ADV,цал,э̄фт вэ̄рр
4667,manchmal::ADV,ваксса-таксса,muvhtene
4668,manchmal::ADV,ваксса-таксса,muhttijn
4669,manchmal::ADV,ваксса-таксса,duolla dálla
4670,manchmal::ADV,ваксса-таксса,muhtumin
4671,manchmal::ADV,ваксса-таксса,kuásnii
4672,manchmal::ADV,ваксса-таксса,måttmešt
4673,manchmal::ADV,ваксса-таксса,kuä´ss-ne
4674,manchmal::ADV,ваксса-таксса,мудта вэ̄р
4675,oft::ADV,чӏявуну,daamtaj
4676,oft::ADV,чӏявуну,álu
4677,oft::ADV,чӏявуну,ábaj
4678,oft::ADV,чӏявуну,dájvvá
4679,oft::ADV,чӏявуну,dávjá
4680,oft::ADV,чӏявуну,távjá
4681,oft::ADV,чӏявуну,täujja
4682,oft::ADV,чӏявуну,то̄а̄ййв
4683,immer::ADV,мудан,iktesth
4684,immer::ADV,мудан,eejnegen
4685,immer::ADV,мудан,agev
4686,immer::ADV,мудан,álo
4687,immer::ADV,мудан,ain
4688,immer::ADV,мудан,ovttuu
4689,immer::ADV,мудан,pâi
4690,immer::ADV,мудан,пай
4691,immer::ADV,даиман,iktesth
4692,immer::ADV,даиман,eejnegen
4693,immer::ADV,даиман,agev
4694,immer::ADV,даиман,álo
4695,immer::ADV,даиман,ain
4696,immer::ADV,даиман,ovttuu
4697,immer::ADV,даиман,pâi
4698,immer::ADV,даиман,пай
4699,niemals::ADV,тачӏав,ij gåessie
4700,niemals::ADV,тачӏав,ij goassak
4701,niemals::ADV,тачӏав,ij ihkenis
4702,niemals::ADV,тачӏав,ii goassege
4703,niemals::ADV,тачӏав,ij kuás'sin
4704,niemals::ADV,тачӏав,ij ni kuä´ss
4705,niemals::ADV,тачӏав,эйй никуэссь
4706,hier::ADV,шикку,daagkoe
4707,hier::ADV,шикку,dála
4708,hier::ADV,шикку,dánna
4709,hier::ADV,шикку,dá
4710,hier::ADV,шикку,dás
4711,hier::ADV,шикку,taa
4712,hier::ADV,шикку,tää
4713,hier::ADV,шикку,ta´ltte
4714,hier::ADV,шикку,тала
4715,hier::ADV,шикку,тэста
4716,hierhin::ADV,шиккун,diekie
4717,hierhin::ADV,шиккун,dási
4718,hierhin::ADV,шиккун,diehki
4719,hierhin::ADV,шиккун,deike
4720,hierhin::ADV,шиккун,teehi
4721,hierhin::ADV,шиккун,tii´ǩ
4722,hierhin::ADV,шиккун,тӣге
4723,von hier::ADV,шичча,daebpede
4724,von hier::ADV,шичча,dássta
4725,von hier::ADV,шичча,dáppelt
4726,von hier::ADV,шичча,dáppe
4727,von hier::ADV,шичча,tástán
4728,von hier::ADV,шичча,tääiǥ
4729,von hier::ADV,шичча,tääi´ben
4730,von hier::ADV,шичча,тэста
4731,dort::ADV,гикку,dagkoe
4732,dort::ADV,гикку,dale
4733,dort::ADV,гикку,dakko
4734,dort::ADV,гикку,tuo
4735,dort::ADV,гикку,tovben
4736,dort::ADV,гикку,to´ben
4737,dort::ADV,гикку,тёллэ
4738,dort::ADV,гикку,тамьпе
4739,dorthin::ADV,тиккун,dahkoe
4740,dorthin::ADV,тиккун,dåhku
4741,dorthin::ADV,тиккун,dohko
4742,dorthin::ADV,тиккун,diehko
4743,dorthin::ADV,тиккун,tuohu
4744,dorthin::ADV,тиккун,tok
4745,dorthin::ADV,тиккун,tok-aa
4746,dorthin::ADV,тиккун,то̄гэ
4747,geradeaus::ADV,тӏайланм,njuolgga
4748,geradeaus::ADV,тӏайланм,njuolga
4749,geradeaus::ADV,тӏайланм,njuol'gist
4750,geradeaus::ADV,тӏайланм,vuoi'gist
4751,geradeaus::ADV,тӏайланм,vui´jǧǧest
4752,geradeaus::ADV,тӏайланм,вӯййкесьт
4753,vorwärts::ADV,хьхьичӏунмай,fraamme
4754,vorwärts::ADV,хьхьичӏунмай,åvddån
4755,vorwärts::ADV,хьхьичӏунмай,ovddas
4756,vorwärts::ADV,хьхьичӏунмай,oovdâs
4757,vorwärts::ADV,хьхьичӏунмай,ooudâs
4758,vorwärts::ADV,хьхьичӏунмай,ooudårra
4759,vorwärts::ADV,хьхьичӏунмай,эвтэс
4760,rückwärts::ADV,махъа-хьхьичӏунмай,mænngese
4761,rückwärts::ADV,махъа-хьхьичӏунмай,ruoptobadáj
4762,rückwärts::ADV,махъа-хьхьичӏунмай,maŋás
4763,rückwärts::ADV,махъа-хьхьичӏунмай,majaskulij
4764,rückwärts::ADV,махъа-хьхьичӏунмай,mââjas
4765,rückwärts::ADV,махъа-хьхьичӏунмай,mâ´ŋŋla
4766,rückwärts::ADV,махъа-хьхьичӏунмай,мо̄а̄з
4767,rückwärts::ADV,махъа-хьхьичӏунмай,мо̄а̄ст
4768,zurück::ADV,махъунмай,bååstede
4769,zurück::ADV,махъунмай,ruoptus
4770,zurück::ADV,махъунмай,maŋus
4771,zurück::ADV,махъунмай,ruoktot
4772,zurück::ADV,махъунмай,maassâd
4773,zurück::ADV,махъунмай,vä´st
4774,zurück::ADV,махъунмай,mååusat
4775,zurück::ADV,махъунмай,мо̄а̄з
4776,zurück::ADV,махъунмай,мо̄а̄ст
4777,unten::ADV,лув,vuelnie
4778,unten::ADV,лув,vuollen
4779,unten::ADV,лув,vuollin
4780,unten::ADV,лув,vyellin
4781,unten::ADV,лув,vue´llen
4782,unten::ADV,лув,вӯлльн
4783,hinab::ADV,бакӏ-ялавай,våålese
4784,hinab::ADV,бакӏ-ялавай,vuolus
4785,hinab::ADV,бакӏ-ялавай,vulos
4786,hinab::ADV,бакӏ-ялавай,vuá'lás
4787,hinab::ADV,бакӏ-ялавай,vuâlas
4788,hinab::ADV,бакӏ-ялавай,валас
4789,hinab::ADV,бакӏъялавай,våålese
4790,hinab::ADV,бакӏъялавай,vuolus
4791,hinab::ADV,бакӏъялавай,vulos
4792,hinab::ADV,бакӏъялавай,vuá'lás
4793,hinab::ADV,бакӏъялавай,vuâlas
4794,hinab::ADV,бакӏъялавай,валас
4795,oben::ADV,ялув,bijjene
4796,oben::ADV,ялув,baddjen
4797,oben::ADV,ялув,badjin
4798,oben::ADV,ялув,paijeen
4799,oben::ADV,ялув,pâ´jjen
4800,oben::ADV,ялув,tunââ´lmest
4801,oben::ADV,ялув,пайенҍ
4802,hinauf::ADV,лавай,bæjjese
4803,hinauf::ADV,лавай,bajás
4804,hinauf::ADV,лавай,bajás
4805,hinauf::ADV,лавай,pajas
4806,hinauf::ADV,лавай,pââjas
4807,hinauf::ADV,лавай,пайяс
4808,überall::ADV,гьариий,gaajhkene lehkesne
4809,überall::ADV,гьариий,juohkka sajen
4810,überall::ADV,гьариий,juohke sajis
4811,überall::ADV,гьариий,jya'hisaajeest
4812,überall::ADV,гьариий,vee´zz
4813,überall::ADV,гьариий,pukvee´zz
4814,überall::ADV,гьариий,пугквесь
4815,überall::ADV,хьу-хьуний,gaajhkene lehkesne
4816,überall::ADV,хьу-хьуний,juohkka sajen
4817,überall::ADV,хьу-хьуний,juohke sajis
4818,überall::ADV,хьу-хьуний,jya'hisaajeest
4819,überall::ADV,хьу-хьуний,vee´zz
4820,überall::ADV,хьу-хьуний,pukvee´zz
4821,überall::ADV,хьу-хьуний,пугквесь
4822,überall::ADV,гьарца кӏанай,gaajhkene lehkesne
4823,überall::ADV,гьарца кӏанай,juohkka sajen
4824,überall::ADV,гьарца кӏанай,juohke sajis
4825,überall::ADV,гьарца кӏанай,jya'hisaajeest
4826,überall::ADV,гьарца кӏанай,vee´zz
4827,überall::ADV,гьарца кӏанай,pukvee´zz
4828,überall::ADV,гьарца кӏанай,пугквесь
4829,nicht::ADV,къа-,ij
4830,nicht::ADV,къа-,ij
4831,nicht::ADV,къа-,ii
4832,nicht::ADV,къа-,ij
4833,nicht::ADV,къа-,ij
4834,nicht::ADV,къа-,эйй
4835,ein wenig::ADV,чанни,ånnetje
4836,ein wenig::ADV,чанни,ahtjetje
4837,ein wenig::ADV,чанни,binná
4838,ein wenig::ADV,чанни,veahá
4839,ein wenig::ADV,чанни,ucánjii
4840,ein wenig::ADV,чанни,occanj
4841,ein wenig::ADV,чанни,simmna
4842,ein wenig::ADV,чанни,сада
4843,ein wenig::ADV,чанни,садаматта
4844,ein wenig::ADV,ца чансса,ånnetje
4845,ein wenig::ADV,ца чансса,ahtjetje
4846,ein wenig::ADV,ца чансса,binná
4847,ein wenig::ADV,ца чансса,veahá
4848,ein wenig::ADV,ца чансса,ucánjii
4849,ein wenig::ADV,ца чансса,occanj
4850,ein wenig::ADV,ца чансса,simmna
4851,ein wenig::ADV,ца чансса,сада
4852,ein wenig::ADV,ца чансса,садаматта
4853,kaum::ADV,дахьа,jallan
4854,kaum::ADV,дахьа,vánet
4855,kaum::ADV,дахьа,báljo
4856,kaum::ADV,дахьа,illá
4857,kaum::ADV,дахьа,illvaa
4858,kaum::ADV,дахьа,мале
4859,kaum::ADV,дахьа,элэлэ
4860,sehr::ADV,оьну,sagk
4861,sehr::ADV,оьну,riek
4862,sehr::ADV,оьну,sieldes
4863,sehr::ADV,оьну,hui
4864,sehr::ADV,оьну,ollu
4865,sehr::ADV,оьну,čuuvtij
4866,sehr::ADV,оьну,sami
4867,sehr::ADV,оьну,čuu´t
4868,sehr::ADV,оьну,пэре
4869,sehr::ADV,оьну,чофта
4870,sehr::ADV,гужну,sagk
4871,sehr::ADV,гужну,riek
4872,sehr::ADV,гужну,sieldes
4873,sehr::ADV,гужну,hui
4874,sehr::ADV,гужну,ollu
4875,sehr::ADV,гужну,čuuvtij
4876,sehr::ADV,гужну,sami
4877,sehr::ADV,гужну,čuu´t
4878,sehr::ADV,гужну,пэре
4879,sehr::ADV,гужну,чофта
4880,sehr::ADV,хъинну,sagk
4881,sehr::ADV,хъинну,riek
4882,sehr::ADV,хъинну,sieldes
4883,sehr::ADV,хъинну,hui
4884,sehr::ADV,хъинну,ollu
4885,sehr::ADV,хъинну,čuuvtij
4886,sehr::ADV,хъинну,sami
4887,sehr::ADV,хъинну,čuu´t
4888,sehr::ADV,хъинну,пэре
4889,sehr::ADV,хъинну,чофта
4890,so::ADV,укукн,numhtie
4891,so::ADV,укукн,nav
4892,so::ADV,укукн,nuov
4893,so::ADV,укукн,nåv
4894,so::ADV,укукн,nu
4895,so::ADV,укукн,näävt
4896,so::ADV,укукн,de
4897,so::ADV,укукн,nu´t
4898,so::ADV,укукн,nääi´t
4899,so::ADV,укукн,те̄льнэ
4900,noch::ADV,гьала,annje
4901,noch::ADV,гьала,ájn
4902,noch::ADV,гьала,vilá
4903,noch::ADV,гьала,ain
4904,noch::ADV,гьала,vela
4905,noch::ADV,гьала,võl
4906,noch::ADV,гьала,veâl
4907,noch::ADV,гьала,вя̄л
4908,noch::ADV,уттигу,annje
4909,noch::ADV,уттигу,ájn
4910,noch::ADV,уттигу,vilá
4911,noch::ADV,уттигу,ain
4912,noch::ADV,уттигу,vela
4913,noch::ADV,уттигу,võl
4914,noch::ADV,уттигу,veâl
4915,noch::ADV,уттигу,вя̄л
4916,noch::ADV,цакьинва,annje
4917,noch::ADV,цакьинва,ájn
4918,noch::ADV,цакьинва,vilá
4919,noch::ADV,цакьинва,ain
4920,noch::ADV,цакьинва,vela
4921,noch::ADV,цакьинва,võl
4922,noch::ADV,цакьинва,veâl
4923,noch::ADV,цакьинва,вя̄л
4924,noch::ADV,ттигу-шилагу,annje
4925,noch::ADV,ттигу-шилагу,ájn
4926,noch::ADV,ттигу-шилагу,vilá
4927,noch::ADV,ттигу-шилагу,ain
4928,noch::ADV,ттигу-шилагу,vela
4929,noch::ADV,ттигу-шилагу,võl
4930,noch::ADV,ттигу-шилагу,veâl
4931,noch::ADV,ттигу-шилагу,вя̄л
4932,nur::ADV,анжагь,ajve
4933,nur::ADV,анжагь,barre
4934,nur::ADV,анжагь,dåssjå
4935,nur::ADV,анжагь,dušše
4936,nur::ADV,анжагь,váá
4937,nur::ADV,анжагь,pâi
4938,nur::ADV,анжагь,leša
4939,nur::ADV,анжагь,tåå´lǩ
4940,nur::ADV,анжагь,лэша
4941,nur::ADV,анжагь,лышшэ
4942,wieder::ADV,цӏуницӏа,vihth
4943,wieder::ADV,цӏуницӏа,aajmoen
4944,wieder::ADV,цӏуницӏа,vas
4945,wieder::ADV,цӏуницӏа,ådåsis
4946,wieder::ADV,цӏуницӏа,fas
4947,wieder::ADV,цӏуницӏа,vuot
4948,wieder::ADV,цӏуницӏа,vest
4949,wieder::ADV,цӏуницӏа,däs
4950,wieder::ADV,цӏуницӏа,e´pet
4951,wieder::ADV,цӏуницӏа,аввта
4952,wieder::ADV,цӏуницӏа,о̄дтсэ
4953,vergebens::ADV,аьдада,dåssjåj
4954,vergebens::ADV,аьдада,duššás
4955,vergebens::ADV,аьдада,tušás
4956,vergebens::ADV,аьдада,jääutai
4957,vergebens::ADV,аьдада,пусьтэльт
4958,vergebens::ADV,нахӏакь,dåssjåj
4959,vergebens::ADV,нахӏакь,duššás
4960,vergebens::ADV,нахӏакь,tušás
4961,vergebens::ADV,нахӏакь,jääutai
4962,vergebens::ADV,нахӏакь,пусьтэльт
4963,vor::PRP,хьхьичӏ,åvteste
4964,vor::PRP,хьхьичӏ,ålggolin
4965,vor::PRP,хьхьичӏ,ovddas
4966,vor::PRP,хьхьичӏ,oovdâst
4967,vor::PRP,хьхьичӏ,ooudâst
4968,vor::PRP,хьхьичӏ,авьтэмьбе̄лльт
4969,hinter::PRP,махъ,duekesne
4970,hinter::PRP,махъ,duogen
4971,hinter::PRP,махъ,maŋŋelin
4972,hinter::PRP,махъ,maŋil
4973,hinter::PRP,махъ,duogás
4974,hinter::PRP,махъ,tyeḥin
4975,hinter::PRP,махъ,tue´ǩǩen
4976,hinter::PRP,махъ,маӈельт
4977,unter::PRP,лув,nuelesne
4978,unter::PRP,лув,vuolen
4979,unter::PRP,лув,vuolde
4980,unter::PRP,лув,vyel'ni
4981,unter::PRP,лув,vue´llen
4982,unter::PRP,лув,вӯлльнҍ
4983,durch::PRP,-х,vieken
4984,durch::PRP,-х,tjadá
4985,durch::PRP,-х,-rájge
4986,durch::PRP,-х,čađa
4987,durch::PRP,-х,čoođâ
4988,durch::PRP,-х,čõõđ
4989,durch::PRP,-х,pääi´ǩ
4990,durch::PRP,-х,че̄д
4991,neben::PRP,чӏарав,baaltese
4992,neben::PRP,чӏарав,báldan
4993,neben::PRP,чӏарав,bálddas
4994,neben::PRP,чӏарав,paaldâst
4995,neben::PRP,чӏарав,paaldâst
4996,neben::PRP,чӏарав,поалльтэ
4997,zwischen::PRP,дянив,gaskesne
4998,zwischen::PRP,дянив,gasska
4999,zwischen::PRP,дянив,gaskkas
5000,zwischen::PRP,дянив,kooskâst
5001,zwischen::PRP,дянив,kâskka
5002,zwischen::PRP,дянив,кэскэсьт
5003,zwischen::PRP,дянив,кэ̄скэль
5004,wegen::PRP,цӏаний,dïete
5005,wegen::PRP,цӏаний,gaevhtieh
5006,wegen::PRP,цӏаний,diehti
5007,wegen::PRP,цӏаний,dihte
5008,wegen::PRP,цӏаний,geažil
5009,wegen::PRP,цӏаний,tet
5010,wegen::PRP,цӏаний,diõtt
5011,wegen::PRP,цӏаний,ǩeäč'ča
5012,wegen::PRP,цӏаний,гуэйке
5013,dies::PRN,ва,dihte
5014,dies::PRN,ва,dát
5015,dies::PRN,ва,dát
5016,dies::PRN,ва,táát
5017,dies::PRN,ва,tät
5018,dies::PRN,ва,tiett-aa
5019,dies::PRN,ва,тэдт
5020,das::PRN,та,dohte
5021,das::PRN,та,dat
5022,das::PRN,та,dat
5023,das::PRN,та,tot
5024,das::PRN,та,tõt
5025,das::PRN,та,тудт
5026,das::PRN,кӏа,dohte
5027,das::PRN,кӏа,dat
5028,das::PRN,кӏа,dat
5029,das::PRN,кӏа,tot
5030,das::PRN,кӏа,tõt
5031,das::PRN,кӏа,тудт
5032,das::PRN,га,dohte
5033,das::PRN,га,dat
5034,das::PRN,га,dat
5035,das::PRN,га,tot
5036,das::PRN,га,tõt
5037,das::PRN,га,тудт
5038,alles::PRN,щала,gaajhke
5039,alles::PRN,щала,gájkka
5040,alles::PRN,щала,buot
5041,alles::PRN,щала,puoh
5042,alles::PRN,щала,puk
5043,alles::PRN,щала,пугк
5044,ich::PRN,на,manne
5045,ich::PRN,на,mån
5046,ich::PRN,на,månnå
5047,ich::PRN,на,mun
5048,ich::PRN,на,mun
5049,ich::PRN,на,munnâ
5050,ich::PRN,на,mon
5051,ich::PRN,на,мунн
5052,du::PRN,ина,datne
5053,du::PRN,ина,dån
5054,du::PRN,ина,don
5055,du::PRN,ина,tun
5056,du::PRN,ина,ton
5057,du::PRN,ина,то̄нн
5058,er::PRN,му,dïhte
5059,er::PRN,му,sån
5060,er::PRN,му,son
5061,er::PRN,му,sun
5062,er::PRN,му,son
5063,er::PRN,му,со̄нн
5064,wir::PRN,жу,mijjieh
5065,wir::PRN,жу,mij
5066,wir::PRN,жу,mii
5067,wir::PRN,жу,mij
5068,wir::PRN,жу,mij
5069,wir::PRN,жу,мыйй
5070,ihr::PRN,зу,dijjie
5071,ihr::PRN,зу,dij
5072,ihr::PRN,зу,dii
5073,ihr::PRN,зу,tij
5074,ihr::PRN,зу,tij
5075,ihr::PRN,зу,тыйй
5076,was::FPRN,ци,mij
5077,was::FPRN,ци,mij
5078,was::FPRN,ци,mii
5079,was::FPRN,ци,mii
5080,was::FPRN,ци,mii
5081,was::FPRN,ци,мӣ
5082,wer::FPRN,цу,gie
5083,wer::FPRN,цу,guhti
5084,wer::FPRN,цу,gii
5085,wer::FPRN,цу,guhte
5086,wer::FPRN,цу,kii
5087,wer::FPRN,цу,ǩii
5088,wer::FPRN,цу,kåå´tt
5089,wer::FPRN,цу,ке̄
5090,wo::FADV,чув,gusnie
5091,wo::FADV,чув,gånnå
5092,wo::FADV,чув,gos
5093,wo::FADV,чув,kost
5094,wo::FADV,чув,ko´st
5095,wo::FADV,чув,касьт
5096,wohin::FADV,чун,gogka
5097,wohin::FADV,чун,gåsi
5098,wohin::FADV,чун,gosa
5099,wohin::FADV,чун,kuus
5100,wohin::FADV,чун,koozz
5101,wohin::FADV,чун,ко̄з
5102,wie::FADV,цукун,guktie
5103,wie::FADV,цукун,gumhtie
5104,wie::FADV,цукун,gåktu
5105,wie::FADV,цукун,mot
5106,wie::FADV,цукун,mahte
5107,wie::FADV,цукун,mä´htt
5108,wie::FADV,цукун,ко̄ххт
5109,warum::FADV,цан,man
5110,warum::FADV,цан,manen
5111,warum::FADV,цан,manne
5112,warum::FADV,цан,mane
5113,warum::FADV,цан,mondiet
5114,warum::FADV,цан,mõõzz
5115,warum::FADV,цан,mää´nn
5116,warum::FADV,цан,мэ̄йт
5117,warum::FADV,цан,мэ̄ннгуэйке
5118,wieviel::FNUM,циксса,man jeenje
5119,wieviel::FNUM,циксса,makta
5120,wieviel::FNUM,циксса,olugo
5121,wieviel::FNUM,циксса,kalle
5122,wieviel::FNUM,циксса,kâ´ll
5123,wieviel::FNUM,циксса,мэ̄ннве̄рьт
5124,wieviel::FNUM,циксса,мэ̄нлянчверьт
5125,eins::NUM,ца,akte
5126,eins::NUM,ца,akta
5127,eins::NUM,ца,okta
5128,eins::NUM,ца,ohtâ
5129,eins::NUM,ца,õhtt
5130,eins::NUM,ца,э̄ххт
5131,eins::NUM,ца,о̄ххтэ
5132,zwei::NUM,кӏива,göökte
5133,zwei::NUM,кӏива,guokta
5134,zwei::NUM,кӏива,guokte
5135,zwei::NUM,кӏива,kyeh'ti
5136,zwei::NUM,кӏива,kuõ´htt
5137,zwei::NUM,кӏива,кӯххт
5138,drei::NUM,шамма,golme
5139,drei::NUM,шамма,gålmmå
5140,drei::NUM,шамма,golbma
5141,drei::NUM,шамма,kulmâ
5142,drei::NUM,шамма,koumm
5143,drei::NUM,шамма,ко̄ллм
5144,vier::NUM,мукьа,njieljie
5145,vier::NUM,мукьа,niellja
5146,vier::NUM,мукьа,njeallje
5147,vier::NUM,мукьа,nelji
5148,vier::NUM,мукьа,nellj
5149,vier::NUM,мукьа,не̄лльй
5150,vier::NUM,мукьва,njieljie
5151,vier::NUM,мукьва,niellja
5152,vier::NUM,мукьва,njeallje
5153,vier::NUM,мукьва,nelji
5154,vier::NUM,мукьва,nellj
5155,vier::NUM,мукьва,не̄лльй
5156,fünf::NUM,ххюва,vïjhte
5157,fünf::NUM,ххюва,vihtta
5158,fünf::NUM,ххюва,vihtta
5159,fünf::NUM,ххюва,vittâ
5160,fünf::NUM,ххюва,vitt
5161,fünf::NUM,ххюва,выдт
5162,sechs::NUM,ряхва,govhte
5163,sechs::NUM,ряхва,guhtta
5164,sechs::NUM,ряхва,guhtta
5165,sechs::NUM,ряхва,kuttâ
5166,sechs::NUM,ряхва,kutt
5167,sechs::NUM,ряхва,кудт
5168,sieben::NUM,арула,tjïjhtje
5169,sieben::NUM,арула,giehtja
5170,sieben::NUM,арула,čieža
5171,sieben::NUM,арула,čiččâm
5172,sieben::NUM,арула,čiččâm
5173,sieben::NUM,арула,кыджемь
5174,acht::NUM,мяйва,gaektsie
5175,acht::NUM,мяйва,gáktsa
5176,acht::NUM,мяйва,gávcci
5177,acht::NUM,мяйва,käävci
5178,acht::NUM,мяйва,kääu´c
5179,acht::NUM,мяйва,ка̄ххц
5180,neun::NUM,урчӏва,uktsie
5181,neun::NUM,урчӏва,aktse
5182,neun::NUM,урчӏва,ovcci
5183,neun::NUM,урчӏва,oovce
5184,neun::NUM,урчӏва,å´hcc
5185,neun::NUM,урчӏва,аххц
5186,zehn::NUM,ацӏва,luhkie
5187,zehn::NUM,ацӏва,låhke
5188,zehn::NUM,ацӏва,lågev
5189,zehn::NUM,ацӏва,logi
5190,zehn::NUM,ацӏва,loṿe
5191,zehn::NUM,ацӏва,lååi
5192,zehn::NUM,ацӏва,лоагкь
5193,elf::NUM,ацӏния цава,luhkieakte
5194,elf::NUM,ацӏния цава,lågenanakta
5195,elf::NUM,ацӏния цава,oktanuppelohkái
5196,elf::NUM,ацӏния цава,ohtnubáloh
5197,elf::NUM,ацӏния цава,õtmlo
5198,elf::NUM,ацӏния цава,õhttmlo
5199,elf::NUM,ацӏния цава,э̄ххтэмплоагкь
5200,zwölf::NUM,ацӏиия кӏива,luhkiegöökte
5201,zwölf::NUM,ацӏиия кӏива,lågenanguokta
5202,zwölf::NUM,ацӏиия кӏива,guoktenuppelohkái
5203,zwölf::NUM,ацӏиия кӏива,kyeh'tnubáloh
5204,zwölf::NUM,ацӏиия кӏива,kuâtmlo
5205,zwölf::NUM,ацӏиия кӏива,kuâhttmlo
5206,zwölf::NUM,ацӏиия кӏива,кӯххтэмплоагкь
5207,zwanzig::NUM,кьува,göökteluhkie
5208,zwanzig::NUM,кьува,guoktalåhke
5209,zwanzig::NUM,кьува,guoktelogi
5210,zwanzig::NUM,кьува,kyeh'tilov
5211,zwanzig::NUM,кьува,kuâhttlo
5212,zwanzig::NUM,кьува,кӯххтлоагкь
5213,dreißig::NUM,зувира,golmeluhkie
5214,dreißig::NUM,зувира,gålmmålåhke
5215,dreißig::NUM,зувира,golbmalogi
5216,dreißig::NUM,зувира,kulmâlov
5217,dreißig::NUM,зувира,koummlo
5218,dreißig::NUM,зувира,ко̄ллмлоагкь
5219,vierzig::NUM,мукьцӏала,njieljieluhkie
5220,vierzig::NUM,мукьцӏала,nielljalåhke
5221,vierzig::NUM,мукьцӏала,njealljelogi
5222,vierzig::NUM,мукьцӏала,neljilov
5223,vierzig::NUM,мукьцӏала,nelljlo
5224,vierzig::NUM,мукьцӏала,не̄лльйлоагкь
5225,fünfzig::NUM,ххюцӏала,vïjhteluhkie
5226,fünfzig::NUM,ххюцӏала,vihttalåhke
5227,fünfzig::NUM,ххюцӏала,vihttalogi
5228,fünfzig::NUM,ххюцӏала,vittâlov
5229,fünfzig::NUM,ххюцӏала,vittlo
5230,fünfzig::NUM,ххюцӏала,выдтлоагкъ
5231,sechzig::NUM,ряхцӏала,govhteluhkie
5232,sechzig::NUM,ряхцӏала,guhttalåhke
5233,sechzig::NUM,ряхцӏала,guhttalogi
5234,sechzig::NUM,ряхцӏала,kuttâlov
5235,sechzig::NUM,ряхцӏала,kuttlo
5236,sechzig::NUM,ряхцӏала,кудтлоагкь
5237,achtzig::NUM,мяйцӏала,gaektsieluhkie
5238,achtzig::NUM,мяйцӏала,gáktsalåhke
5239,achtzig::NUM,мяйцӏала,gávccilogi
5240,achtzig::NUM,мяйцӏала,kähcilov
5241,achtzig::NUM,мяйцӏала,kä´hcclo
5242,achtzig::NUM,мяйцӏала,ка̄ххцлоагкь
5243,neunzig::NUM,урчӏцӏала,uktsieluhkie
5244,neunzig::NUM,урчӏцӏала,aktselåhke
5245,neunzig::NUM,урчӏцӏала,ovccilogi
5246,neunzig::NUM,урчӏцӏала,ohcelov
5247,neunzig::NUM,урчӏцӏала,å´hcclo
5248,neunzig::NUM,урчӏцӏала,аххцлоагкь
5249,hundert::NUM,ттурш,tjuetie
5250,hundert::NUM,ттурш,tjuohte
5251,hundert::NUM,ттурш,čuođi
5252,hundert::NUM,ттурш,čyeti
5253,hundert::NUM,ттурш,čue´tt
5254,hundert::NUM,ттурш,чӯдть
5255,hundert::NUM,ттуршва,tjuetie
5256,hundert::NUM,ттуршва,tjuohte
5257,hundert::NUM,ттуршва,čuođi
5258,hundert::NUM,ттуршва,čyeti
5259,hundert::NUM,ттуршва,čue´tt
5260,hundert::NUM,ттуршва,чӯдть
5261,tausend::NUM,азарва,tåvsene
5262,tausend::NUM,азарва,stoeretjuetie
5263,tausend::NUM,азарва,tuvsán
5264,tausend::NUM,азарва,duhát
5265,tausend::NUM,азарва,duhát
5266,tausend::NUM,азарва,tuhháát
5267,tausend::NUM,азарва,dohat
5268,tausend::NUM,азарва,то̄а̄фант
5269,und::CNJ,-гу,jïh
5270,und::CNJ,-гу,ja
5271,und::CNJ,-гу,ja
5272,und::CNJ,-гу,já
5273,und::CNJ,-гу,di
5274,und::CNJ,-гу,я
5275,und::CNJ,-гу,да
5276,und::CNJ,-гу,де
5277,oder::CNJ,я,jallh
5278,oder::CNJ,я,jali
5279,oder::CNJ,я,dahje
5280,oder::CNJ,я,adai
5281,oder::CNJ,я,avi
5282,oder::CNJ,я,le´be
5283,oder::CNJ,я,элэ
5284,oder::CNJ,я,вай
5285,oder::CNJ,ягу,jallh
5286,oder::CNJ,ягу,jali
5287,oder::CNJ,ягу,dahje
5288,oder::CNJ,ягу,adai
5289,oder::CNJ,ягу,avi
5290,oder::CNJ,ягу,le´be
5291,oder::CNJ,ягу,элэ
5292,oder::CNJ,ягу,вай
5293,stehen::V,ацӏан,tjåadtjodh
5294,stehen::V,ацӏан,seajsasjidh
5295,stehen::V,ацӏан,tjuodtjot
5296,stehen::V,ацӏан,čuožžut
5297,stehen::V,ацӏан,cuáp'cuđ
5298,stehen::V,ацӏан,čuâǯ'ǯad
5299,stehen::V,ацӏан,чуэннче
5300,sitzen::V,щяивкӏун икӏан,tjahkasjidh
5301,sitzen::V,щяивкӏун икӏан,tjåhkkåhit
5302,sitzen::V,щяивкӏун икӏан,čohkkát
5303,sitzen::V,щяивкӏун икӏан,čokkáđ
5304,sitzen::V,щяивкӏун икӏан,išttâd åårrad
5305,sitzen::V,щяивкӏун икӏан,ышштэ
5306,liegen::V,утту нвхьуну икӏан,gaajranidh
5307,liegen::V,утту нвхьуну икӏан,vellahit
5308,liegen::V,утту нвхьуну икӏан,veallát
