,Concept_ID,lv,cy
2235,fürchten::V,baidīties no,arswydo
2236,fliehen::V,пышйыны,ffoi
2237,fliehen::V,bēgt,ffoi
2238,flüchten::V,пышйыны,dianc
2239,flüchten::V,aizbēgt,dianc
2240,sehen::V,аддзыны,gweld
2241,sehen::V,redzēt,gweld
2242,anschauen::V,видзӧдны,syllu
2243,anschauen::V,видзӧдны,edrych
2244,anschauen::V,paraudzīties,syllu
2245,anschauen::V,paraudzīties,edrych
2246,ansehen::V,видзӧдны,gwylio
2247,ansehen::V,aplūkot,gwylio
2248,hören::V,кывны,clywed
2249,hören::V,dzirdēt,clywed
2250,zuhören::V,кывзыны,gwrando
2251,zuhören::V,klausīties,gwrando
2252,probieren::V,видлыны,profi
2253,probieren::V,nogaršot,profi
2254,riechen::V,чушкыны,arogli
2255,riechen::V,ost,arogli
2256,riechen::V,ostīt,arogli
2257,fühlen::V,вежӧртны,teimlo
2258,fühlen::V,вежӧртны,clywed
2259,fühlen::V,гӧгӧрвоны,teimlo
2260,fühlen::V,гӧгӧрвоны,clywed
2261,fühlen::V,just,teimlo
2262,fühlen::V,just,clywed
2263,fühlen::V,izjust,teimlo
2264,fühlen::V,izjust,clywed
2265,scheinen::V,кажитчыны,ymddangos
2266,scheinen::V,šķist,ymddangos
2267,scheinen::V,likties,ymddangos
2268,zu sehen sein::V,тыдавны,dod i'r golwg
2269,zu sehen sein::V,parādīties,dod i'r golwg
2270,vernehmen::V,кывны,clywed sôn am
2271,vernehmen::V,saklausīt,clywed sôn am
2272,frieren::V,кынмыны,bod yn oer
2273,frieren::V,salt,bod yn oer
2274,tun::V,керны,gwneud
2275,tun::V,darīt,gwneud
2276,können::V,кужны,gallu
2277,können::V,prast,gallu
2278,wollen::V,кӧсйыны,bod mewn angen
2279,wollen::V,gribēt,bod mewn angen
2280,anfangen::V,заводитны,dechrau
2281,anfangen::V,пондыны,dechrau
2282,anfangen::V,sākt,dechrau
2283,anfangen::V,iesākt,dechrau
2284,beenden::V,помавны,darfod
2285,beenden::V,помавны,gorffen
2286,beenden::V,beigt,darfod
2287,beenden::V,beigt,gorffen
2288,beenden::V,pabeigt,darfod
2289,beenden::V,pabeigt,gorffen
2290,aufhören::V,дугӧдны,peidio
2291,aufhören::V,pārtraukt,peidio
2292,gelingen::V,артмыны,llwyddo
2293,gelingen::V,izdoties,llwyddo
2294,geraten::V,сюрны,diweddu
2295,geraten::V,веськавны,diweddu
2296,geraten::V,veikties,diweddu
2297,öffnen::V,восьтыны,agor
2298,öffnen::V,atvērt,agor
2299,öffnen::V,attaisīt,agor
2300,schließen::V,пӧдлавны,cau
2301,schließen::V,slēgt,cau
2302,schließen::V,aizvērt,cau
2303,schließen::V,aiztaisīt,cau
2304,stellen::V,сувтӧдны,gosod
2305,stellen::V,likt,gosod
2306,stellen::V,nolikt,gosod
2307,setzen::V,пуксьӧдны,gosod
2308,setzen::V,sēdināt,gosod
2309,legen::V,пуктыны,gosod
2310,legen::V,likt,gosod
2311,berühren::V,вӧрзьӧдны,cyffwrdd
2312,berühren::V,инмӧдчывны,cyffwrdd
2313,berühren::V,skart,cyffwrdd
2314,berühren::V,aizskart,cyffwrdd
2315,verbinden::V,йитны,cysylltu
2316,verbinden::V,saistīt,cysylltu
2317,verbinden::V,savienot,cysylltu
2318,bedecken::V,вевттьыны,gorchuddio
2319,bedecken::V,apsegt,gorchuddio
2320,bedecken::V,pārsegt,gorchuddio
2321,aufhängen::V,ӧшӧдны,crogi
2322,aufhängen::V,ӧшӧдны,hongian
2323,aufhängen::V,джагӧдны,crogi
2324,aufhängen::V,джагӧдны,hongian
2325,aufhängen::V,uzkārt,crogi
2326,aufhängen::V,uzkārt,hongian
2327,anzünden::V,ӧзтыны,cynnau
2328,anzünden::V,aizdegt,cynnau
2329,anzünden::V,aizdedzināt,cynnau
2330,aufheben::V,чеччӧдны,codi
2331,aufheben::V,сувтӧдны,codi
2332,aufheben::V,pacelt,codi
2333,zurücklassen::V,кольны,gadael
2334,zurücklassen::V,atstāt,gadael
2335,verlieren::V,воштыны,colli
2336,verlieren::V,zaudēt,colli
2337,verlieren::V,pazaudēt,colli
2338,fallen lassen::V,уськӧдны,gollwng
2339,fallen lassen::V,nomest,gollwng
2340,machen::V,вӧчны,gwneud
2341,machen::V,лӧсьӧдны,gwneud
2342,machen::V,darīt,gwneud
2343,herstellen::V,лӧсьӧдны,cynhyrchu
2344,herstellen::V,ražot,cynhyrchu
2345,herstellen::V,izgatavot,cynhyrchu
2346,bauen::V,лэптыны,adeiladu
2347,bauen::V,celt,adeiladu
2348,bauen::V,būvēt,adeiladu
2349,reparieren::V,дзоньтавны,trwsio
2350,reparieren::V,дзоньтавны,atgyweirio
2351,reparieren::V,labot,trwsio
2352,reparieren::V,labot,atgyweirio
2353,reparieren::V,remontēt,trwsio
2354,reparieren::V,remontēt,atgyweirio
2355,verbessern::V,бурмӧдны,diwygio
2356,verbessern::V,labot,diwygio
2357,verbessern::V,izlabot,diwygio
2358,ändern::V,вежны,altro
2359,ändern::V,mainīt,altro
2360,graben::V,кодйыны,palu
2361,graben::V,кодйыны,cloddio
2362,graben::V,rakt,palu
2363,graben::V,rakt,cloddio
2364,beugen::V,куснявны,plygu
2365,beugen::V,liekt,plygu
2366,biegen::V,куснявны,plygu
2367,biegen::V,liekt,plygu
2368,drehen::V,бергӧдлыны,troelli
2369,drehen::V,griezt,troelli
2370,wenden::V,бергӧдны,troi
2371,wenden::V,apgriezt,troi
2372,umdrehen::V,бергӧдны,troi
2373,umdrehen::V,apgriezt,troi
2374,heben::V,лэптыны,codi
2375,heben::V,celt,codi
2376,heben::V,cilāt,codi
2377,heben::V,pacelt,codi
2378,hochheben::V,кыпӧдны,dyrchafu
2379,hochheben::V,pacelt,dyrchafu
2380,ergreifen::V,кутны,gafael
2381,ergreifen::V,paķert,gafael
2382,ergreifen::V,satvert,gafael
2383,halten::V,кутны,dal
2384,halten::V,turēt,dal
2385,halten::V,saturēt,dal
2386,drücken::V,личкыны,pwyso
2387,drücken::V,личкыны,gwasgu
2388,drücken::V,топӧдны,pwyso
2389,drücken::V,топӧдны,gwasgu
2390,drücken::V,spiest,pwyso
2391,drücken::V,spiest,gwasgu
2392,schieben::V,ӧтдортны,gwthio
2393,schieben::V,йӧткыштны,gwthio
2394,schieben::V,stumt,gwthio
2395,kratzen::V,гуджӧдны,crafu
2396,kratzen::V,kasīt,crafu
2397,kratzen::V,skrāpēt,crafu
2398,lecken::V,нювны,llyfu
2399,lecken::V,lakt,llyfu
2400,lecken::V,laizīt,llyfu
2401,beißen::V,курччыны,cnoi
2402,beißen::V,курччыны,brathu
2403,beißen::V,kost,cnoi
2404,beißen::V,kost,brathu
2405,abreißen::V,орӧдны,tynnu ymaith
2406,abreißen::V,atraut,tynnu ymaith
2407,abreißen::V,atplēst,tynnu ymaith
2408,abschneiden::V,вундавны,torri
2409,abschneiden::V,nogriezt,torri
2410,binden::V,гӧрддзавны,clymu
2411,binden::V,кӧртавны,clymu
2412,binden::V,siet,clymu
2413,binden::V,aptīt,clymu
2414,stecken::V,сюйны,plannu
2415,stecken::V,bāzt,plannu
2416,stecken::V,spraust,plannu
2417,brechen::V,чегны,torri
2418,brechen::V,lauzt,torri
2419,brechen::V,lauzīt,torri
2420,klopfen::V,камгыны,taro
2421,klopfen::V,klauvēt,taro
2422,hauen::V,нӧйнты,taro
2423,hauen::V,кучкыны,taro
2424,hauen::V,cirst,taro
2425,hauen::V,dauzīt,taro
2426,kleben::V,лемавны,gludio
2427,kleben::V,ляскавны,gludio
2428,kleben::V,līmēt,gludio
2429,kleben::V,lipināt,gludio
2430,reiben::V,тільны,rhwbio
2431,reiben::V,зыравны,rhwbio
2432,reiben::V,rīvēt,rhwbio
2433,reiben::V,berzēt,rhwbio
2434,streichen::V,мавтны,taenu
2435,streichen::V,ziest,taenu
2436,streichen::V,triept,taenu
2437,schleifen::V,кеслыны,hogi
2438,schleifen::V,trīt,hogi
2439,schleifen::V,asināt,hogi
2440,schneiden::V,шырны,torri
2441,schneiden::V,griezt,torri
2442,schneiden::V,sagriezt,torri
2443,rütteln::V,легӧдны,ysgytio
2444,rütteln::V,катлӧдлыны,ysgytio
2445,rütteln::V,kratīt,ysgytio
2446,rütteln::V,purināt,ysgytio
2447,schütteln::V,тракӧдны,siglo
2448,schütteln::V,тракӧдны,ysgwyd
2449,schütteln::V,kratīt,siglo
2450,schütteln::V,kratīt,ysgwyd
2451,schwenken::V,ӧвтны,siglo
2452,schwenken::V,шенасьны,siglo
2453,schwenken::V,vēzēt,siglo
2454,schwenken::V,vēcināt,siglo
2455,schütten::V,кисьтны,tywallt
2456,schütten::V,bērt,tywallt
2457,füllen::V,тыртны,llenwi
2458,füllen::V,pildīt,llenwi
2459,füllen::V,piepildīt,llenwi
2460,einwickeln::V,тубыртны,lapio
2461,einwickeln::V,ietīt,lapio
2462,tragen::V,нуны,cludo
2463,tragen::V,nest,cludo
2464,schleppen::V,кыскавны,llusgo
2465,schleppen::V,stiept,llusgo
2466,schleppen::V,staipīt,llusgo
2467,ziehen::V,кыскыны,tynnu
2468,ziehen::V,vilkt,tynnu
2469,aufbewahren::V,видзны,cadw
2470,aufbewahren::V,glabāt,cadw
2471,aufbewahren::V,uzglabāt,cadw
2472,werfen::V,чӧвтны,taflu
2473,werfen::V,шыбитны,taflu
2474,werfen::V,mest,taflu
2475,werfen::V,sviest,taflu
2476,fangen::V,кутны,dal
2477,fangen::V,ķert,dal
2478,fangen::V,uzķert,dal
2479,packen::V,босьтны,cipio
2480,packen::V,босьтны,crafangu
2481,packen::V,paķert,cipio
2482,packen::V,paķert,crafangu
2483,packen::V,satvert,cipio
2484,packen::V,satvert,crafangu
2485,verstecken::V,дзебны,celu
2486,verstecken::V,дзебны,cuddio
2487,verstecken::V,slēpt,celu
2488,verstecken::V,slēpt,cuddio
2489,verstecken::V,noglabāt,celu
2490,verstecken::V,noglabāt,cuddio
2491,teilen::V,юкны,rhannu
2492,teilen::V,dalīt,rhannu
2493,schicken::V,ыстыны,anfon
2494,schicken::V,sūtīt,anfon
2495,schicken::V,atsūtīt,anfon
2496,bringen::V,вайны,dod â
2497,bringen::V,atvest,dod â
2498,hinzufügen::V,содтыны,chwanegu
2499,hinzufügen::V,pievienot,chwanegu
2500,bekommen::V,босьтны,cael
2501,bekommen::V,dabūt,cael
2502,erhalten::V,босьтны,derbyn
2503,erhalten::V,saņemt,derbyn
2504,nehmen::V,босьтны,cymryd
2505,nehmen::V,ņemt,cymryd
2506,nehmen::V,paņemt,cymryd
2507,wählen::V,бӧрйыны,dewis
2508,wählen::V,ievēlēt,dewis
2509,auswählen::V,бӧрйыны,dethol
2510,auswählen::V,izvēlēt,dethol
2511,bewahren::V,видзны,cadw
2512,bewahren::V,saglabāt,cadw
2513,behindern::V,конйӧдлыны,atal
2514,behindern::V,конйӧдлыны,rhwystro
2515,behindern::V,джӧмдӧдны,atal
2516,behindern::V,джӧмдӧдны,rhwystro
2517,behindern::V,kavēt,atal
2518,behindern::V,kavēt,rhwystro
2519,behindern::V,aizkavēt,atal
2520,behindern::V,aizkavēt,rhwystro
2521,verderben::V,тшыкӧдны,difetha
2522,verderben::V,sabojāt,difetha
2523,beschädigen::V,тшыкӧдны,niweidio
2524,beschädigen::V,bojāt,niweidio
2525,beschädigen::V,maitāt,niweidio
2526,zerbrechen::V,жуглыны,torri
2527,zerbrechen::V,salauzt,torri
2528,zerbrechen::V,sadauzīt,torri
2529,zerreißen::V,орӧдны,rhwygo
2530,zerreißen::V,pārraut,rhwygo
2531,zerstören::V,жугӧдны,dinistrio
2532,zerstören::V,кисьтны,dinistrio
2533,zerstören::V,косявны,dinistrio
2534,zerstören::V,graut,dinistrio
2535,zerstören::V,sagraut,dinistrio
2536,verbrennen::V,сотны,llosgi
2537,verbrennen::V,сотчыны,llosgi
2538,verbrennen::V,dedzināt,llosgi
2539,verbrennen::V,sadedzināt,llosgi
2540,geben::V,сетны,rhoi
2541,geben::V,dot,rhoi
2542,geben::V,padot,rhoi
2543,reichen::V,сетны,estyn
2544,reichen::V,padot,estyn
2545,reichen::V,sniegt,estyn
2546,schenken::V,козьнавны,rhoddi
2547,schenken::V,dāvāt,rhoddi
2548,schenken::V,dāvināt,rhoddi
2549,versprechen::V,кыв сетны,addo
2550,versprechen::V,solīt,addo
2551,versprechen::V,apsolīt,addo
2552,wünschen::V,кӧсйыны,dymuno
2553,wünschen::V,vēlēt,dymuno
2554,wünschen::V,novēlēt,dymuno
2555,loben::V,ошкыны,canmol
2556,loben::V,lielīt,canmol
2557,küssen::V,окавны,cusanu
2558,küssen::V,bučot,cusanu
2559,küssen::V,skūpstīt,cusanu
2560,wiegen::V,гудрӧдлыны,siglo
2561,wiegen::V,šūpot,siglo
2562,zudecken::V,веввттьыны,gorchuddio
2563,zudecken::V,apklāt,gorchuddio
2564,zudecken::V,aizsegt,gorchuddio
2565,wecken::V,садьмӧдны,deffro
2566,wecken::V,чуксавны,deffro
2567,wecken::V,modināt,deffro
2568,zeigen::V,петкӧдлыны,dangos
2569,zeigen::V,rādīt,dangos
2570,führen::V,нуӧдны,arwain
2571,führen::V,vadīt,arwain
2572,lehren::V,велӧдны,dysgu
2573,lehren::V,mācīt,dysgu
2574,lehren::V,iemācīt,dysgu
2575,unterrichten::V,велӧдны,hyfforddi
2576,unterrichten::V,apmācīt,hyfforddi
2577,aufziehen::V,быдтыны,dod i fyny
2578,aufziehen::V,uzaudzināt,dod i fyny
2579,leiten::V,веськӧдлыны,arwain
2580,leiten::V,vadīt,arwain
2581,leiten::V,pārzināt,arwain
2582,antreiben::V,тэрмӧдны,annog
2583,antreiben::V,urdīt,annog
2584,antreiben::V,mudināt,annog
2585,lassen::V,тшӧктыны,gadael
2586,lassen::V,ļaut,gadael
2587,einladen::V,корны,gwahodd
2588,einladen::V,ielūgt,gwahodd
2589,einladen::V,aicināt,gwahodd
2590,vereinigen::V,ӧтувтны,uno
2591,vereinigen::V,ӧтувтны,cyfuno
2592,vereinigen::V,котыртны,uno
2593,vereinigen::V,котыртны,cyfuno
2594,vereinigen::V,vienot,uno
2595,vereinigen::V,vienot,cyfuno
2596,vereinigen::V,apvienot,uno
2597,vereinigen::V,apvienot,cyfuno
2598,besuchen::V,волыны,ymweld â
2599,besuchen::V,ветлыны,ymweld â
2600,besuchen::V,apciemot,ymweld â
2601,treffen::V,вочаӧдны,cwrdd
2602,treffen::V,вочаӧдны,cyfarfod
2603,treffen::V,паныдавны,cwrdd
2604,treffen::V,паныдавны,cyfarfod
2605,treffen::V,satikt,cwrdd
2606,treffen::V,satikt,cyfarfod
2607,treffen::V,sastapt,cwrdd
2608,treffen::V,sastapt,cyfarfod
2609,sich versammeln::V,лӧсьӧдчыны,casglu
2610,sich versammeln::V,лӧсьӧдчыны,cynnull
2611,sich versammeln::V,salasīties,casglu
2612,sich versammeln::V,salasīties,cynnull
2613,sich versammeln::V,sapulcēties,casglu
2614,sich versammeln::V,sapulcēties,cynnull
2615,spielen::V,ворсны,chwarae
2616,spielen::V,spēlēt,chwarae
2617,spielen::V,spēlēties,chwarae
2618,singen::V,сьывны,canu
2619,singen::V,dziedāt,canu
2620,tanzen::V,йӧктыны,dawnsio
2621,tanzen::V,diet,dawnsio
2622,tanzen::V,dejot,dawnsio
2623,tanzen::V,dancot,dawnsio
2624,sich trennen::V,торйӧдчыны,ymwahanu
2625,sich trennen::V,šķirties,ymwahanu
2626,sich trennen::V,izšķirties,ymwahanu
2627,verlassen::V,эновтны,gadael
2628,verlassen::V,atstāt,gadael
2629,retten::V,видзны,achub
2630,retten::V,мездыны,achub
2631,retten::V,glābt,achub
2632,bewachen::V,видзны,gwarchod
2633,bewachen::V,sargāt,gwarchod
2634,schützen::V,видзны,noddi
2635,schützen::V,pasargāt,noddi
2636,schützen::V,aizsargāt,noddi
2637,verteidigen::V,дорйыны,amddiffyn
2638,verteidigen::V,aizstāvēt,amddiffyn
2639,sich schlagen::V,косясьны,ffraeo
2640,sich schlagen::V,косясьны,terfysgu
2641,sich schlagen::V,kauties,ffraeo
2642,sich schlagen::V,kauties,terfysgu
2643,sich schlagen::V,izkauties,ffraeo
2644,sich schlagen::V,izkauties,terfysgu
2645,schießen::V,лыйны,saethu
2646,schießen::V,šaut,saethu
2647,schießen::V,šaudīt,saethu
2648,siegen::V,вермыны,ennill
2649,siegen::V,uzvarēt,ennill
2650,ärgern::V,лӧгӧдны,cythruddo
2651,ärgern::V,лёкмӧдны,cythruddo
2652,ärgern::V,скӧрмӧдны,cythruddo
2653,ärgern::V,sadusmot,cythruddo
2654,schlagen::V,вартны,curo
2655,schlagen::V,sist,curo
2656,schlagen::V,triekt,curo
2657,treten::V,лёгны,cicio
2658,treten::V,майкны,cicio
2659,treten::V,mīt,cicio
2660,treten::V,paspert,cicio
2661,stechen::V,бышткыны,pigo
2662,stechen::V,durt,pigo
2663,stoßen::V,тойлыны,gwthio
2664,stoßen::V,йӧткавны,gwthio
2665,stoßen::V,grūst,gwthio
2666,stehlen::V,гусявны,dwyn
2667,stehlen::V,гусявны,lladrata
2668,stehlen::V,zagt,dwyn
2669,stehlen::V,zagt,lladrata
2670,stören::V,падмӧдны,aflonyddu
2671,stören::V,traucēt,aflonyddu
2672,belästigen::V,дӧзмӧдны,trafferthu
2673,belästigen::V,apgrūtināt,trafferthu
2674,verbergen::V,дзебны,cuddio
2675,verbergen::V,сайӧдны,cuddio
2676,verbergen::V,slēpt,cuddio
2677,verbergen::V,paslēpt,cuddio
2678,täuschen::V,пӧръявны,twyllo
2679,täuschen::V,ылӧдны,twyllo
2680,täuschen::V,mānīt,twyllo
2681,täuschen::V,maldināt,twyllo
2682,betrügen::V,сӧрны,hocedu
2683,betrügen::V,krāpt,hocedu
2684,betrügen::V,apkrāpt,hocedu
2685,töten::V,вины,lladd
2686,töten::V,nāvēt,lladd
2687,töten::V,nogalināt,lladd
2688,wohnen::V,овны,byw
2689,wohnen::V,dzīvot,byw
2690,arbeiten::V,уджавны,gweithio
2691,arbeiten::V,strādāt,gweithio
2692,arbeiten::V,darboties,gweithio
2693,sammeln::V,чукӧртны,casglu
2694,sammeln::V,vākt,casglu
2695,pflücken::V,вотны,casglu
2696,pflücken::V,ӧктыны,casglu
2697,pflücken::V,raut,casglu
2698,pflücken::V,plūkt,casglu
2699,jagen::V,кыйсьыны,hela
2700,jagen::V,medīt,hela
2701,fischen::V,чери кыйны,pysgota
2702,fischen::V,zvejot,pysgota
2703,fassen::V,кутны,dal
2704,fassen::V,saķert,dal
2705,hüten::V,видзны,bugeilio
2706,hüten::V,йирӧдны,bugeilio
2707,hüten::V,ganīt,bugeilio
2708,treiben::V,вӧтлыны,gyrru
2709,treiben::V,dzīt,gyrru
2710,anbinden::V,домавны,clymu
2711,anbinden::V,piesiet,clymu
2712,anbinden::V,piesaistīt,clymu
2713,füttern::V,вердны,porthi
2714,füttern::V,barot,porthi
2715,melken::V,лысьтыны,godro
2716,melken::V,slaukt,godro
2717,hacken::V,керавны,torri
2718,hacken::V,kapāt,torri
2719,gießen::V,киськавны,dyfrhau
2720,gießen::V,liet,dyfrhau
2721,gießen::V,laistīt,dyfrhau
2722,reifen::V,кисьмыны,aeddfedu
2723,reifen::V,briest,aeddfedu
2724,zubereiten::V,дасьтыны,coginio
2725,zubereiten::V,taisīt,coginio
2726,zubereiten::V,gatavot,coginio
2727,kochen::V,пуны,berwi
2728,kochen::V,vārīt,berwi
2729,backen::V,пӧжавны,pobi
2730,backen::V,пӧжавны,crasu
2731,backen::V,cept,pobi
2732,backen::V,cept,crasu
2733,braten::V,пражитны,ffrio
2734,braten::V,cept,ffrio
2735,braten::V,cepināt,ffrio
2736,umrühren::V,сорлавны,cyffroi
2737,umrühren::V,maisīt,cyffroi
2738,umrühren::V,apmaisīt,cyffroi
2739,stricken::V,кӧртны,gwau
2740,stricken::V,adīt,gwau
2741,nähen::V,вурны,gwnïo
2742,nähen::V,šūt,gwnïo
2743,färben::V,мичӧдны,lliwio
2744,färben::V,краситны,lliwio
2745,färben::V,krāsot,lliwio
2746,färben::V,nokrāsot,lliwio
2747,reinigen::V,весавны,glanhau
2748,reinigen::V,tīrīt,glanhau
2749,reinigen::V,attīrīt,glanhau
2750,waschen::V,мыськыны,golchi
2751,waschen::V,mazgāt,golchi
2752,abwischen::V,чышкыны,sychu
2753,abwischen::V,noslaucīt,sychu
2754,spülen::V,пожъявны,streulio
2755,spülen::V,skalot,streulio
2756,fegen::V,чышкыны,ysgubo
2757,fegen::V,slaucīt,ysgubo
2758,kehren::V,чышкыны,ysgubo
2759,kehren::V,mēzt,ysgubo
2760,baden::V,купайтчыны,cael bath
2761,baden::V,peldēties,cael bath
2762,sich waschen::V,мыссьыны,ymolchi
2763,sich waschen::V,mazgāties,ymolchi
2764,ausziehen::V,пӧрччӧдны,tynnu
2765,ausziehen::V,noģērbt,tynnu
2766,anziehen::V,кӧмавны,gwisgo
2767,anziehen::V,пасьтавны,gwisgo
2768,anziehen::V,uzvilkt,gwisgo
2769,sich anziehen::V,пасьтасьны,ymwisgo
2770,sich anziehen::V,apģērbties,ymwisgo
2771,kämmen::V,сынавны,cribo
2772,kämmen::V,sukāt,cribo
2773,schmücken::V,мичмӧдны,harddu
2774,schmücken::V,мичмӧдны,addurno
2775,schmücken::V,rotāt,harddu
2776,schmücken::V,rotāt,addurno
2777,schmücken::V,greznot,harddu
2778,schmücken::V,greznot,addurno
2779,sagen::V,шуны,dweud
2780,sagen::V,висьтавны,dweud
2781,sagen::V,teikt,dweud
2782,sprechen::V,сёрнитны,llefaru
2783,sprechen::V,runāt,llefaru
2784,reden::V,сёрнитны,siarad
2785,reden::V,norunāt,siarad
2786,sich unterhalten::V,сёрнитны,sgwrsio
2787,sich unterhalten::V,варовитны,sgwrsio
2788,sich unterhalten::V,sarunāties,sgwrsio
2789,fragen::V,юавны,gofyn
2790,fragen::V,jautāt,gofyn
2791,bitten::V,корны,gofyn am
2792,bitten::V,lūgt,gofyn am
2793,bitten::V,prasīt,gofyn am
2794,erzählen::V,висьтавны,dweud
2795,erzählen::V,stāstīt,dweud
2796,mitteilen::V,юӧртны,cyfleu
2797,mitteilen::V,висьтавны,cyfleu
2798,mitteilen::V,pavēstīt,cyfleu
2799,nennen::V,шуны,enwi
2800,nennen::V,ним сетны,enwi
2801,nennen::V,saukt,enwi
2802,rufen::V,корны,galw
2803,rufen::V,saukt,galw
2804,prahlen::V,ошйысьны,brolio
2805,prahlen::V,ошйысьны,ymffrostio
2806,prahlen::V,lielīties,brolio
2807,prahlen::V,lielīties,ymffrostio
2808,übersetzen::V,вуджӧдны,cyfieithu
2809,übersetzen::V,tulkot,cyfieithu
2810,übersetzen::V,pārtulkot,cyfieithu
2811,denken::V,мӧвпавны,meddwl
2812,denken::V,domāt,meddwl
2813,glauben::V,эскыны,credu
2814,glauben::V,эскыны,coelio
2815,glauben::V,ticēt,credu
2816,glauben::V,ticēt,coelio
2817,bemerken::V,казявны,sylwi
2818,bemerken::V,ievērot,sylwi
2819,bemerken::V,ieraudzīt,sylwi
2820,erkennen::V,тӧдмавны,adnabod
2821,erkennen::V,pazīt,adnabod
2822,erkennen::V,atpazīt,adnabod
2823,begreifen::V,вежӧртны,amgyffred
2824,begreifen::V,гӧгӧрвоны,amgyffred
2825,begreifen::V,jēgt,amgyffred
2826,begreifen::V,apjēgt,amgyffred
2827,verstehen::V,вежӧртны,deall
2828,verstehen::V,гӧгӧрвоны,deall
2829,verstehen::V,saprast,deall
2830,lernen::V,вeлöдчыны,dysgu
2831,lernen::V,mācīties,dysgu
2832,wissen::V,тӧдны,gwybod
2833,wissen::V,zināt,gwybod
2834,sich erinnern an::V,казьтывны,cofio
2835,sich erinnern an::V,дум вылӧ уськӧдны,cofio
2836,sich erinnern an::V,atminēties,cofio
2837,vergessen::V,вунӧдны,anghofio
2838,vergessen::V,mirst,anghofio
2839,vergessen::V,aizmirst,anghofio
2840,messen::V,муртавны,mesur
2841,messen::V,mērīt,mesur
2842,zählen::V,лыддьыны,cyfrif
2843,zählen::V,skaitīt,cyfrif
2844,rechnen::V,лыддьыны,cyfrifo
2845,rechnen::V,rēķināt,cyfrifo
2846,lesen::V,лыддьыны,darllen
2847,lesen::V,lasīt,darllen
2848,malen::V,серпасавны,peintio
2849,malen::V,gleznot,peintio
2850,zeichnen::V,серпасавны,tynnu
2851,zeichnen::V,zīmēt,tynnu
2852,schreiben::V,гижны,ysgrifennu
2853,schreiben::V,rakstīt,ysgrifennu
2854,besitzen::V,лоны,meddu
2855,besitzen::V,piederēt,meddu
2856,kaufen::V,ньӧбны,prynu
2857,kaufen::V,pirkt,prynu
2858,verkaufen::V,вузавны,gwerthu
2859,verkaufen::V,pārdot,gwerthu
2860,bezahlen::V,мынтыны,talu am
2861,bezahlen::V,мынтысьны,talu am
2862,bezahlen::V,apmaksāt,talu am
2863,zahlen::V,мынтыны,talu
2864,zahlen::V,maksāt,talu
2865,beherrschen::V,ас улын кутны,rheoli
2866,beherrschen::V,ас улын кутны,llywodraethu
2867,beherrschen::V,valdīt,rheoli
2868,beherrschen::V,valdīt,llywodraethu
2869,ertragen::V,пыкны,dioddef
2870,ertragen::V,лэптыны,dioddef
2871,ertragen::V,panest,dioddef
2872,ertragen::V,paciest,dioddef
