,Concept_ID,lbe,lv
2068,kriechen::V,ххярк тӏун,rāpot
2069,schwimmen::V,гьузун,уявны
2070,schwimmen::V,гьузун,peldēt
2071,tauchen::V,лултту уккан,сунавны
2072,tauchen::V,лултту уккан,gremdēties
2073,rudern::V,бяхлан,пелысасьны
2074,rudern::V,бяхлан,airēt
2075,rudern::V,бяхлан,irties
2076,rudern::V,батӏлан,пелысасьны
2077,rudern::V,батӏлан,airēt
2078,rudern::V,батӏлан,irties
2079,rudern::V,ххялаххи дуклан,пелысасьны
2080,rudern::V,ххялаххи дуклан,airēt
2081,rudern::V,ххялаххи дуклан,irties
2082,fahren::V,гьан,мунны
2083,fahren::V,гьан,braukt
2084,fliegen::V,лехлан,лэбны
2085,fliegen::V,лехлан,lidot
2086,fliegen::V,лехлан,laisties
2087,gehen::V,нан,мyнны
2088,gehen::V,нан,iet
2089,weggehen::V,ялагьан,мунавны
2090,weggehen::V,ялагьан,aiziet
2091,abfahren::V,гьан,мӧдӧдчыны
2092,abfahren::V,гьан,atiet
2093,abfahren::V,гьан,aizbraukt
2094,anhalten::V,бацӏан,джӧмдыны
2095,anhalten::V,бацӏан,apstāties
2096,hineingehen::V,буххан,пырны
2097,hineingehen::V,буххан,ieiet
2098,eintreten::V,буххан,пырны
2099,eintreten::V,буххан,ienākt
2100,kommen::V,учӏан,воны
2101,kommen::V,учӏан,локны
2102,kommen::V,учӏан,nākt
2103,ankommen::V,биян,воны
2104,ankommen::V,биян,локны
2105,ankommen::V,биян,nonākt
2106,ankommen::V,биян,ierasties
2107,ankommen::V,бучӏан,воны
2108,ankommen::V,бучӏан,локны
2109,ankommen::V,бучӏан,nonākt
2110,ankommen::V,бучӏан,ierasties
2111,zurückkommen::V,зана хъун,косны
2112,zurückkommen::V,зана хъун,бергӧдчыны
2113,zurückkommen::V,зана хъун,atgriezties
2114,zurückkommen::V,зана бикӏан,косны
2115,zurückkommen::V,зана бикӏан,бергӧдчыны
2116,zurückkommen::V,зана бикӏан,atgriezties
2117,bleiben::V,личӏан,кольны
2118,bleiben::V,личӏан,palikt
2119,warten::V,ялугьлан,виччысьны
2120,warten::V,ялугьлан,gaidīt
2121,erwarten::V,ялугьлан,виччысьны
2122,erwarten::V,ялугьлан,sagaidīt
2123,suchen::V,луглан,корсьны
2124,suchen::V,луглан,meklēt
2125,finden::V,лякъин,казявны
2126,finden::V,лякъин,rast
2127,finden::V,лякъин,atrast
2128,versuchen::V,ххал буллан,заводитчывны
2129,versuchen::V,ххал буллан,mēģināt
2130,vorbereiten::V,хӏадур бан,дасьтыны
2131,vorbereiten::V,хӏадур бан,gatavot
2132,vorbereiten::V,хӏадур бан,sagatavot
2133,lieben::V,эшкьи хьуиу бикӏан,радейтны
2134,lieben::V,эшкьи хьуиу бикӏан,mīlēt
2135,mögen::V,ххиран бикӏан,радейтны
2136,mögen::V,ххиран бикӏан,gribēties
2137,lachen::V,хъян,серавны
2138,lachen::V,хъян,серавлыны
2139,lachen::V,хъян,smiet
2140,lachen::V,хъян,smieties
2141,weinen::V,аьтӏун,бӧрдны
2142,weinen::V,аьтӏун,raudāt
2143,schimpfen::V,дяъван,видчыны
2144,schimpfen::V,дяъван,rāties
2145,schimpfen::V,дяъван,lamāties
2146,schimpfen::V,ссугайи агьан,видчыны
2147,schimpfen::V,ссугайи агьан,rāties
2148,schimpfen::V,ссугайи агьан,lamāties
2149,sich ärgern::V,ссибизлан,скӧравны
2150,sich ärgern::V,ссибизлан,īgt
2151,sich ärgern::V,ссибизлан,pukoties
2152,sich ärgern::V,ссибизлан,dusmoties
2153,sich fürchten::V,ингъауслан,повны
2154,sich fürchten::V,ингъауслан,bīties
2155,sich fürchten::V,ингъауслан,baidīties
2156,fürchten::V,хӏучӏ тӏун,повны
2157,fürchten::V,хӏучӏ тӏун,baidīties no
2158,fliehen::V,ака бан,пышйыны
2159,fliehen::V,ака бан,bēgt
2160,flüchten::V,лихъан,пышйыны
2161,flüchten::V,лихъан,aizbēgt
2162,sehen::V,чӏалан,аддзыны
2163,sehen::V,чӏалан,redzēt
2164,anschauen::V,урган,видзӧдны
2165,anschauen::V,урган,paraudzīties
2166,ansehen::V,буруглан,видзӧдны
2167,ansehen::V,буруглан,aplūkot
2168,hören::V,баллан,кывны
2169,hören::V,баллан,dzirdēt
2170,zuhören::V,вичӏи дихьлан,кывзыны
2171,zuhören::V,вичӏи дихьлан,klausīties
2172,probieren::V,тӏин ххал буллан,видлыны
2173,probieren::V,тӏин ххал буллан,nogaršot
2174,riechen::V,ссунтӏа тӏун,чушкыны
2175,riechen::V,ссунтӏа тӏун,ost
2176,riechen::V,ссунтӏа тӏун,ostīt
2177,fühlen::V,дакӏнил буслан,вежӧртны
2178,fühlen::V,дакӏнил буслан,гӧгӧрвоны
2179,fühlen::V,дакӏнил буслан,just
2180,fühlen::V,дакӏнил буслан,izjust
2181,scheinen::V,ххан,кажитчыны
2182,scheinen::V,ххан,šķist
2183,scheinen::V,ххан,likties
2184,scheinen::V,бизан,кажитчыны
2185,scheinen::V,бизан,šķist
2186,scheinen::V,бизан,likties
2187,scheinen::V,ххан бикӏлай бикӏан,кажитчыны
2188,scheinen::V,ххан бикӏлай бикӏан,šķist
2189,scheinen::V,ххан бикӏлай бикӏан,likties
2190,vernehmen::V,баян,кывны
2191,vernehmen::V,баян,saklausīt
2192,frieren::V,лигьулул хъанан,кынмыны
2193,frieren::V,лигьулул хъанан,salt
2194,tun::V,бан,керны
2195,tun::V,бан,darīt
2196,können::V,хьун,кужны
2197,können::V,хьун,prast
2198,anfangen::V,дайдишин,заводитны
2199,anfangen::V,дайдишин,пондыны
2200,anfangen::V,дайдишин,sākt
2201,anfangen::V,дайдишин,iesākt
2202,beenden::V,къуртал бан,помавны
2203,beenden::V,къуртал бан,beigt
2204,beenden::V,къуртал бан,pabeigt
2205,aufhören::V,кьабагьан,дугӧдны
2206,aufhören::V,кьабагьан,pārtraukt
2207,gelingen::V,бюхъан,артмыны
2208,gelingen::V,бюхъан,izdoties
2209,öffnen::V,тӏитӏин,восьтыны
2210,öffnen::V,тӏитӏин,atvērt
2211,öffnen::V,тӏитӏин,attaisīt
2212,schließen::V,лакьин,пӧдлавны
2213,schließen::V,лакьин,slēgt
2214,schließen::V,лакьин,aizvērt
2215,schließen::V,лакьин,aiztaisīt
2216,stellen::V,дацӏан дан,сувтӧдны
2217,stellen::V,дацӏан дан,likt
2218,stellen::V,дацӏан дан,nolikt
2219,stellen::V,бишин,сувтӧдны
2220,stellen::V,бишин,likt
2221,stellen::V,бишин,nolikt
2222,setzen::V,щяитан,пуксьӧдны
2223,setzen::V,щяитан,sēdināt
2224,legen::V,бишин,пуктыны
2225,legen::V,бишин,likt
2226,berühren::V,ка щун,вӧрзьӧдны
2227,berühren::V,ка щун,инмӧдчывны
2228,berühren::V,ка щун,skart
2229,berühren::V,ка щун,aizskart
2230,verbinden::V,бахӏин,йитны
2231,verbinden::V,бахӏин,saistīt
2232,verbinden::V,бахӏин,savienot
2233,verbinden::V,дахӏин,йитны
2234,verbinden::V,дахӏин,saistīt
2235,verbinden::V,дахӏин,savienot
2236,bedecken::V,ялтту бущин,вевттьыны
2237,bedecken::V,ялтту бущин,apsegt
2238,bedecken::V,ялтту бущин,pārsegt
2239,bedecken::V,ялтту бакьин,вевттьыны
2240,bedecken::V,ялтту бакьин,apsegt
2241,bedecken::V,ялтту бакьин,pārsegt
2242,aufhängen::V,лахъан,ӧшӧдны
2243,aufhängen::V,лахъан,джагӧдны
2244,aufhängen::V,лахъан,uzkārt
2245,anzünden::V,лахъан,ӧзтыны
2246,anzünden::V,лахъан,aizdegt
2247,anzünden::V,лахъан,aizdedzināt
2248,aufheben::V,гьаз бан,чеччӧдны
2249,aufheben::V,гьаз бан,сувтӧдны
2250,aufheben::V,гьаз бан,pacelt
2251,zurücklassen::V,кьаитан,кольны
2252,zurücklassen::V,кьаитан,atstāt
2253,zurücklassen::V,битан,кольны
2254,zurücklassen::V,битан,atstāt
2255,verlieren::V,дакъа дан,воштыны
2256,verlieren::V,дакъа дан,zaudēt
2257,verlieren::V,дакъа дан,pazaudēt
2258,fallen lassen::V,рутан,уськӧдны
2259,fallen lassen::V,рутан,nomest
2260,machen::V,дан,вӧчны
2261,machen::V,дан,лӧсьӧдны
2262,machen::V,дан,darīt
2263,herstellen::V,яраг ишла бувиу бан,лӧсьӧдны
2264,herstellen::V,яраг ишла бувиу бан,ražot
2265,herstellen::V,яраг ишла бувиу бан,izgatavot
2266,bauen::V,дан,лэптыны
2267,bauen::V,дан,celt
2268,bauen::V,дан,būvēt
2269,reparieren::V,дакьин дан,дзоньтавны
2270,reparieren::V,дакьин дан,labot
2271,reparieren::V,дакьин дан,remontēt
2272,verbessern::V,ххуй дан,бурмӧдны
2273,verbessern::V,ххуй дан,labot
2274,verbessern::V,ххуй дан,izlabot
2275,ändern::V,баххана бан,вежны
2276,ändern::V,баххана бан,mainīt
2277,graben::V,дуклан,кодйыны
2278,graben::V,дуклан,rakt
2279,beugen::V,лахӏан бан,куснявны
2280,beugen::V,лахӏан бан,liekt
2281,beugen::V,кьус бикӏан,куснявны
2282,beugen::V,кьус бикӏан,liekt
2283,biegen::V,баччин,куснявны
2284,biegen::V,баччин,liekt
2285,biegen::V,лахӏан бан,куснявны
2286,biegen::V,лахӏан бан,liekt
2287,drehen::V,гьанан,бергӧдлыны
2288,drehen::V,гьанан,griezt
2289,wenden::V,кӏура баен бан,бергӧдны
2290,wenden::V,кӏура баен бан,apgriezt
2291,umdrehen::V,кӏура баен бан,бергӧдны
2292,umdrehen::V,кӏура баен бан,apgriezt
2293,heben::V,гьаз бан,лэптыны
2294,heben::V,гьаз бан,celt
2295,heben::V,гьаз бан,cilāt
2296,heben::V,гьаз бан,pacelt
2297,hochheben::V,гьаз бан,кыпӧдны
2298,hochheben::V,гьаз бан,pacelt
2299,ergreifen::V,хъап дан,кутны
2300,ergreifen::V,хъап дан,paķert
2301,ergreifen::V,хъап дан,satvert
2302,ergreifen::V,хъап увиу угьан,кутны
2303,ergreifen::V,хъап увиу угьан,paķert
2304,ergreifen::V,хъап увиу угьан,satvert
2305,halten::V,бугьлан,кутны
2306,halten::V,бугьлан,turēt
2307,halten::V,бугьлан,saturēt
2308,drücken::V,кьюч бигьлан,личкыны
2309,drücken::V,кьюч бигьлан,топӧдны
2310,drücken::V,кьюч бигьлан,spiest
2311,schieben::V,щун,ӧтдортны
2312,schieben::V,щун,йӧткыштны
2313,schieben::V,щун,stumt
2314,lecken::V,ланцӏа тӏун,нювны
2315,lecken::V,ланцӏа тӏун,lakt
2316,lecken::V,ланцӏа тӏун,laizīt
2317,beißen::V,хъапа тӏун,курччыны
2318,beißen::V,хъапа тӏун,kost
2319,beißen::V,кьацӏа тӏун,курччыны
2320,beißen::V,кьацӏа тӏун,kost
2321,abreißen::V,буцан,орӧдны
2322,abreißen::V,буцан,atraut
2323,abreißen::V,буцан,atplēst
2324,abschneiden::V,бухъан,вундавны
2325,abschneiden::V,бухъан,nogriezt
2326,abschneiden::V,кьукьин,вундавны
2327,abschneiden::V,кьукьин,nogriezt
2328,binden::V,бахӏин,гӧрддзавны
2329,binden::V,бахӏин,кӧртавны
2330,binden::V,бахӏин,siet
2331,binden::V,бахӏин,aptīt
2332,binden::V,дахӏин,гӧрддзавны
2333,binden::V,дахӏин,кӧртавны
2334,binden::V,дахӏин,siet
2335,binden::V,дахӏин,aptīt
2336,brechen::V,гъагъан,чегны
2337,brechen::V,гъагъан,lauzt
2338,brechen::V,гъагъан,lauzīt
2339,klopfen::V,кьутӏа тӏун,камгыны
2340,klopfen::V,кьутӏа тӏун,klauvēt
2341,hauen::V,рищун,нӧйнты
2342,hauen::V,рищун,кучкыны
2343,hauen::V,рищун,cirst
2344,hauen::V,рищун,dauzīt
2345,kleben::V,лачӏун буллан,лемавны
2346,kleben::V,лачӏун буллан,ляскавны
2347,kleben::V,лачӏун буллан,līmēt
2348,kleben::V,лачӏун буллан,lipināt
2349,reiben::V,ссуку буллан,тільны
2350,reiben::V,ссуку буллан,зыравны
2351,reiben::V,ссуку буллан,rīvēt
2352,reiben::V,ссуку буллан,berzēt
2353,streichen::V,дугъан,мавтны
2354,streichen::V,дугъан,ziest
2355,streichen::V,дугъан,triept
2356,streichen::V,аьгъу дан,мавтны
2357,streichen::V,аьгъу дан,ziest
2358,streichen::V,аьгъу дан,triept
2359,schneiden::V,духълан,шырны
2360,schneiden::V,духълан,griezt
2361,schneiden::V,духълан,sagriezt
2362,schneiden::V,кьукьлан,шырны
2363,schneiden::V,кьукьлан,griezt
2364,schneiden::V,кьукьлан,sagriezt
2365,schütteln::V,хъюлчу буллан,тракӧдны
2366,schütteln::V,хъюлчу буллан,kratīt
2367,schwenken::V,палцӏ дуллан,ӧвтны
2368,schwenken::V,палцӏ дуллан,шенасьны
2369,schwenken::V,палцӏ дуллан,vēzēt
2370,schwenken::V,палцӏ дуллан,vēcināt
2371,schütten::V,рутӏин,кисьтны
2372,schütten::V,рутӏин,bērt
2373,füllen::V,буцӏин бан,тыртны
2374,füllen::V,буцӏин бан,pildīt
2375,füllen::V,буцӏин бан,piepildīt
2376,einwickeln::V,кай-кай бан,тубыртны
2377,einwickeln::V,кай-кай бан,ietīt
2378,tragen::V,ларсун занан,нуны
2379,tragen::V,ларсун занан,nest
2380,tragen::V,ларсун ачин,нуны
2381,tragen::V,ларсун ачин,nest
2382,schleppen::V,ххилан,кыскавны
2383,schleppen::V,ххилан,stiept
2384,schleppen::V,ххилан,staipīt
2385,aufbewahren::V,ядан,видзны
2386,aufbewahren::V,ядан,glabāt
2387,aufbewahren::V,ядан,uzglabāt
2388,aufbewahren::V,ядуллан,видзны
2389,aufbewahren::V,ядуллан,glabāt
2390,aufbewahren::V,ядуллан,uzglabāt
2391,werfen::V,личин,чӧвтны
2392,werfen::V,личин,шыбитны
2393,werfen::V,личин,mest
2394,werfen::V,личин,sviest
2395,fangen::V,бугьан,кутны
2396,fangen::V,бугьан,ķert
2397,fangen::V,бугьан,uzķert
2398,fangen::V,бугьлан,кутны
2399,fangen::V,бугьлан,ķert
2400,fangen::V,бугьлан,uzķert
2401,verstecken::V,ладитан,дзебны
2402,verstecken::V,ладитан,slēpt
2403,verstecken::V,ладитан,noglabāt
2404,verstecken::V,кьюлтӏ дан,дзебны
2405,verstecken::V,кьюлтӏ дан,slēpt
2406,verstecken::V,кьюлтӏ дан,noglabāt
2407,verstecken::V,дахьлаган дан,дзебны
2408,verstecken::V,дахьлаган дан,slēpt
2409,verstecken::V,дахьлаган дан,noglabāt
2410,teilen::V,бачӏин,юкны
2411,teilen::V,бачӏин,dalīt
2412,teilen::V,бутӏа бан,юкны
2413,teilen::V,бутӏа бан,dalīt
2414,schicken::V,тӏайла буккан,ыстыны
2415,schicken::V,тӏайла буккан,sūtīt
2416,schicken::V,тӏайла буккан,atsūtīt
2417,bringen::V,диян дан,вайны
2418,bringen::V,диян дан,atvest
2419,hinzufügen::V,ххи бан,содтыны
2420,hinzufügen::V,ххи бан,pievienot
2421,bekommen::V,ласун,босьтны
2422,bekommen::V,ласун,dabūt
2423,erhalten::V,ласун,босьтны
2424,erhalten::V,ласун,saņemt
2425,nehmen::V,ласун,босьтны
2426,nehmen::V,ласун,ņemt
2427,nehmen::V,ласун,paņemt
2428,wählen::V,бувчӏин,бӧрйыны
2429,wählen::V,бувчӏин,ievēlēt
2430,auswählen::V,бувчӏин,бӧрйыны
2431,auswählen::V,бувчӏин,izvēlēt
2432,auswählen::V,язи бугьан,бӧрйыны
2433,auswählen::V,язи бугьан,izvēlēt
2434,bewahren::V,ядан,видзны
2435,bewahren::V,ядан,saglabāt
2436,behindern::V,дайщишруду дуллан,конйӧдлыны
2437,behindern::V,дайщишруду дуллан,джӧмдӧдны
2438,behindern::V,дайщишруду дуллан,kavēt
2439,behindern::V,дайщишруду дуллан,aizkavēt
2440,verderben::V,зия дан,тшыкӧдны
2441,verderben::V,зия дан,sabojāt
2442,beschädigen::V,зарал буллан,тшыкӧдны
2443,beschädigen::V,зарал буллан,bojāt
2444,beschädigen::V,зарал буллан,maitāt
2445,zerbrechen::V,гьагъан,жуглыны
2446,zerbrechen::V,гьагъан,salauzt
2447,zerbrechen::V,гьагъан,sadauzīt
2448,zerbrechen::V,гьагъан бан,жуглыны
2449,zerbrechen::V,гьагъан бан,salauzt
2450,zerbrechen::V,гьагъан бан,sadauzīt
2451,zerreißen::V,ххяхха дуккан,орӧдны
2452,zerreißen::V,ххяхха дуккан,pārraut
2453,zerstören::V,лекьан дан,жугӧдны
2454,zerstören::V,лекьан дан,кисьтны
2455,zerstören::V,лекьан дан,косявны
2456,zerstören::V,лекьан дан,graut
2457,zerstören::V,лекьан дан,sagraut
2458,verbrennen::V,ччуччин,сотны
2459,verbrennen::V,ччуччин,сотчыны
2460,verbrennen::V,ччуччин,dedzināt
2461,verbrennen::V,ччуччин,sadedzināt
2462,geben::V,дулун,сетны
2463,geben::V,дулун,dot
2464,geben::V,дулун,padot
2465,reichen::V,дулун,сетны
2466,reichen::V,дулун,padot
2467,reichen::V,дулун,sniegt
2468,schenken::V,пишкаш дан,козьнавны
2469,schenken::V,пишкаш дан,dāvāt
2470,schenken::V,пишкаш дан,dāvināt
2471,schenken::V,багъишла дан,козьнавны
2472,schenken::V,багъишла дан,dāvāt
2473,schenken::V,багъишла дан,dāvināt
2474,schenken::V,ихӏсандалун дуллун,козьнавны
2475,schenken::V,ихӏсандалун дуллун,dāvāt
2476,schenken::V,ихӏсандалун дуллун,dāvināt
2477,versprechen::V,банна чин,кыв сетны
2478,versprechen::V,банна чин,solīt
2479,versprechen::V,банна чин,apsolīt
2480,loben::V,цӏа дан,ошкыны
2481,loben::V,цӏа дан,lielīt
2482,küssen::V,ппай тӏун,окавны
2483,küssen::V,ппай тӏун,bučot
2484,küssen::V,ппай тӏун,skūpstīt
2485,wiegen::V,гьуркку тӏун,гудрӧдлыны
2486,wiegen::V,гьуркку тӏун,šūpot
2487,wiegen::V,гьуркку буллан,гудрӧдлыны
2488,wiegen::V,гьуркку буллан,šūpot
2489,wiegen::V,гьуркку бан,гудрӧдлыны
2490,wiegen::V,гьуркку бан,šūpot
2491,wecken::V,чантӏ учин ан,садьмӧдны
2492,wecken::V,чантӏ учин ан,чуксавны
2493,wecken::V,чантӏ учин ан,modināt
2494,zeigen::V,ккаккан бан,петкӧдлыны
2495,zeigen::V,ккаккан бан,rādīt
2496,führen::V,буцин,нуӧдны
2497,führen::V,буцин,vadīt
2498,lehren::V,лахьхьин бан,велӧдны
2499,lehren::V,лахьхьин бан,mācīt
2500,lehren::V,лахьхьин бан,iemācīt
2501,lehren::V,лахьхьин буллан,велӧдны
2502,lehren::V,лахьхьин буллан,mācīt
2503,lehren::V,лахьхьин буллан,iemācīt
2504,unterrichten::V,дарс дишаван,велӧдны
2505,unterrichten::V,дарс дишаван,apmācīt
2506,aufziehen::V,хъуна ан,быдтыны
2507,aufziehen::V,хъуна ан,uzaudzināt
2508,aufziehen::V,тарбия ан,быдтыны
2509,aufziehen::V,тарбия ан,uzaudzināt
2510,leiten::V,каялувшиву дан,веськӧдлыны
2511,leiten::V,каялувшиву дан,vadīt
2512,leiten::V,каялувшиву дан,pārzināt
2513,einladen::V,хъамалу оьвчин,корны
2514,einladen::V,хъамалу оьвчин,ielūgt
2515,einladen::V,хъамалу оьвчин,aicināt
2516,vereinigen::V,ца бан,ӧтувтны
2517,vereinigen::V,ца бан,котыртны
2518,vereinigen::V,ца бан,vienot
2519,vereinigen::V,ца бан,apvienot
2520,besuchen::V,ялун уххан,волыны
2521,besuchen::V,ялун уххан,ветлыны
2522,besuchen::V,ялун уххан,apciemot
2523,treffen::V,хьуна бакьин,вочаӧдны
2524,treffen::V,хьуна бакьин,паныдавны
2525,treffen::V,хьуна бакьин,satikt
2526,treffen::V,хьуна бакьин,sastapt
2527,sich versammeln::V,батӏин,лӧсьӧдчыны
2528,sich versammeln::V,батӏин,salasīties
2529,sich versammeln::V,батӏин,sapulcēties
2530,spielen::V,тӏуркӏу тӏун,ворсны
2531,spielen::V,тӏуркӏу тӏун,spēlēt
2532,spielen::V,тӏуркӏу тӏун,spēlēties
2533,singen::V,балай тӏун,сьывны
2534,singen::V,балай тӏун,dziedāt
2535,tanzen::V,къавтӏун,йӧктыны
2536,tanzen::V,къавтӏун,diet
2537,tanzen::V,къавтӏун,dejot
2538,tanzen::V,къавтӏун,dancot
2539,sich trennen::V,ппив хьун,торйӧдчыны
2540,sich trennen::V,ппив хьун,šķirties
2541,sich trennen::V,ппив хьун,izšķirties
2542,verlassen::V,увккун гьан,эновтны
2543,verlassen::V,увккун гьан,atstāt
2544,retten::V,ххассал бан,видзны
2545,retten::V,ххассал бан,мездыны
2546,retten::V,ххассал бан,glābt
2547,bewachen::V,къарал бан,видзны
2548,bewachen::V,къарал бан,sargāt
2549,schützen::V,ябан,видзны
2550,schützen::V,ябан,pasargāt
2551,schützen::V,ябан,aizsargāt
2552,verteidigen::V,буруччин,дорйыны
2553,verteidigen::V,буруччин,aizstāvēt
2554,sich schlagen::V,биян,косясьны
2555,sich schlagen::V,биян,kauties
2556,sich schlagen::V,биян,izkauties
2557,schießen::V,битлан,лыйны
2558,schießen::V,битлан,šaut
2559,schießen::V,битлан,šaudīt
2560,siegen::V,ххув хьун,вермыны
2561,siegen::V,ххув хьун,uzvarēt
2562,siegen::V,ххувшаву ласун,вермыны
2563,siegen::V,ххувшаву ласун,uzvarēt
2564,ärgern::V,ссибизан уллан,лӧгӧдны
2565,ärgern::V,ссибизан уллан,лёкмӧдны
2566,ärgern::V,ссибизан уллан,скӧрмӧдны
2567,ärgern::V,ссибизан уллан,sadusmot
2568,schlagen::V,рищун,вартны
2569,schlagen::V,рищун,sist
2570,schlagen::V,рищун,triekt
2571,stechen::V,кьутӏин,бышткыны
2572,stechen::V,кьутӏин,durt
2573,stoßen::V,щун,тойлыны
2574,stoßen::V,щун,йӧткавны
2575,stoßen::V,щун,grūst
2576,stehlen::V,дацин,гусявны
2577,stehlen::V,дацин,zagt
2578,stören::V,кьючин,падмӧдны
2579,stören::V,кьючин,traucēt
2580,belästigen::V,бизар уллан,дӧзмӧдны
2581,belästigen::V,бизар уллан,apgrūtināt
2582,verbergen::V,лабитан,дзебны
2583,verbergen::V,лабитан,сайӧдны
2584,verbergen::V,лабитан,slēpt
2585,verbergen::V,лабитан,paslēpt
2586,verbergen::V,кӏучӏ бан,дзебны
2587,verbergen::V,кӏучӏ бан,сайӧдны
2588,verbergen::V,кӏучӏ бан,slēpt
2589,verbergen::V,кӏучӏ бан,paslēpt
2590,täuschen::V,хъяврин ан,пӧръявны
2591,täuschen::V,хъяврин ан,ылӧдны
2592,täuschen::V,хъяврин ан,mānīt
2593,täuschen::V,хъяврин ан,maldināt
2594,betrügen::V,аьикьин ан,сӧрны
2595,betrügen::V,аьикьин ан,krāpt
2596,betrügen::V,аьикьин ан,apkrāpt
2597,töten::V,ивчӏан,вины
2598,töten::V,ивчӏан,nāvēt
2599,töten::V,ивчӏан,nogalināt
2600,wohnen::V,оьрму бутлан,овны
2601,wohnen::V,оьрму бутлан,dzīvot
2602,arbeiten::V,зун,уджавны
2603,arbeiten::V,зун,strādāt
2604,arbeiten::V,зун,darboties
2605,sammeln::V,ттихӏин,чукӧртны
2606,sammeln::V,ттихӏин,vākt
2607,sammeln::V,вив дишин,чукӧртны
2608,sammeln::V,вив дишин,vākt
2609,pflücken::V,риттун,вотны
2610,pflücken::V,риттун,ӧктыны
2611,pflücken::V,риттун,raut
2612,pflücken::V,риттун,plūkt
2613,jagen::V,авли занан,кыйсьыны
2614,jagen::V,авли занан,medīt
2615,fischen::V,чавахъру бугьлан,чери кыйны
2616,fischen::V,чавахъру бугьлан,zvejot
2617,fassen::V,бугьан,кутны
2618,fassen::V,бугьан,saķert
2619,hüten::V,урттуйн бакьлан,видзны
2620,hüten::V,урттуйн бакьлан,йирӧдны
2621,hüten::V,урттуйн бакьлан,ganīt
2622,treiben::V,дачин дуллан,вӧтлыны
2623,treiben::V,дачин дуллан,dzīt
2624,treiben::V,лихъан буллан,вӧтлыны
2625,treiben::V,лихъан буллан,dzīt
2626,anbinden::V,бахӏин,домавны
2627,anbinden::V,бахӏин,piesiet
2628,anbinden::V,бахӏин,piesaistīt
2629,füttern::V,канаки буллан,вердны
2630,füttern::V,канаки буллан,barot
2631,melken::V,ттизин,лысьтыны
2632,melken::V,ттизин,slaukt
2633,hacken::V,мюрш буллан,керавны
2634,hacken::V,мюрш буллан,kapāt
2635,hacken::V,мюрш бан,керавны
2636,hacken::V,мюрш бан,kapāt
2637,gießen::V,щин дишин,киськавны
2638,gießen::V,щин дишин,liet
2639,gießen::V,щин дишин,laistīt
2640,reifen::V,диян,кисьмыны
2641,reifen::V,диян,briest
2642,zubereiten::V,хӏадур дан,дасьтыны
2643,zubereiten::V,хӏадур дан,taisīt
2644,zubereiten::V,хӏадур дан,gatavot
2645,zubereiten::V,хӏадур бан,дасьтыны
2646,zubereiten::V,хӏадур бан,taisīt
2647,zubereiten::V,хӏадур бан,gatavot
2648,kochen::V,шашан,пуны
2649,kochen::V,шашан,vārīt
2650,kochen::V,шашан дуллан,пуны
2651,kochen::V,шашан дуллан,vārīt
2652,backen::V,бишлан,пӧжавны
2653,backen::V,бишлан,cept
2654,backen::V,шахьлан,пӧжавны
2655,backen::V,шахьлан,cept
2656,braten::V,цӏарайх дуллан,пражитны
2657,braten::V,цӏарайх дуллан,cept
2658,braten::V,цӏарайх дуллан,cepināt
2659,umrühren::V,хӏала бан,сорлавны
2660,umrühren::V,хӏала бан,maisīt
2661,umrühren::V,хӏала бан,apmaisīt
2662,stricken::V,щащлан,кӧртны
2663,stricken::V,щащлан,adīt
2664,stricken::V,щащан,кӧртны
2665,stricken::V,щащан,adīt
2666,nähen::V,дуруххан,вурны
2667,nähen::V,дуруххан,šūt
2668,färben::V,ранг щун,мичӧдны
2669,färben::V,ранг щун,краситны
2670,färben::V,ранг щун,krāsot
2671,färben::V,ранг щун,nokrāsot
2672,reinigen::V,марцӏ бан,весавны
2673,reinigen::V,марцӏ бан,tīrīt
2674,reinigen::V,марцӏ бан,attīrīt
2675,waschen::V,шюшин,мыськыны
2676,waschen::V,шюшин,mazgāt
2677,abwischen::V,лишин,чышкыны
2678,abwischen::V,лишин,noslaucīt
2679,spülen::V,вилаган,пожъявны
2680,spülen::V,вилаган,skalot
2681,fegen::V,башин,чышкыны
2682,fegen::V,башин,slaucīt
2683,kehren::V,бахьлан,чышкыны
2684,kehren::V,бахьлан,mēzt
2685,baden::V,щинавун учӏлан,купайтчыны
2686,baden::V,щинавун учӏлан,peldēties
2687,sich waschen::V,диссун,мыссьыны
2688,sich waschen::V,диссун,mazgāties
2689,sich waschen::V,лажин диссун,мыссьыны
2690,sich waschen::V,лажин диссун,mazgāties
2691,sich waschen::V,лажин дислан,мыссьыны
2692,sich waschen::V,лажин дислан,mazgāties
2693,sich waschen::V,биссун,мыссьыны
2694,sich waschen::V,биссун,mazgāties
2695,sich waschen::V,чурх бислан,мыссьыны
2696,sich waschen::V,чурх бислан,mazgāties
2697,ausziehen::V,ликкан,пӧрччӧдны
2698,ausziehen::V,ликкан,noģērbt
2699,anziehen::V,лаххан,кӧмавны
2700,anziehen::V,лаххан,пасьтавны
2701,anziehen::V,лаххан,uzvilkt
2702,sich anziehen::V,янна лаххан,пасьтасьны
2703,sich anziehen::V,янна лаххан,apģērbties
2704,kämmen::V,ттарал дуккан,сынавны
2705,kämmen::V,ттарал дуккан,sukāt
2706,schmücken::V,чӏюлу бан,мичмӧдны
2707,schmücken::V,чӏюлу бан,rotāt
