,Concept_ID,se,ady
6442,klopfen::V,beenghkedh,теон
6443,klopfen::V,goalkkalit,теон
6444,klopfen::V,tsábbmet,теон
6445,klopfen::V,goalkit,теон
6446,klopfen::V,skoalkit,теон
6447,klopfen::V,skuá'lkuttiđ,теон
6448,klopfen::V,kuälkted,теон
6449,klopfen::V,та̄гкэ,теон
6450,hauen::V,beenghkedh,теон
6451,hauen::V,tjuollat,теон
6452,hauen::V,čuollat,теон
6453,hauen::V,čurmâđ,теон
6454,hauen::V,čâ´cǩǩed,теон
6455,hauen::V,та̄гкэ,теон
6456,hauen::V,ва̄сстэ,теон
6457,kleben::V,njamkedh,щхэн
6458,kleben::V,dædnjodit,щхэн
6459,kleben::V,liibmet,щхэн
6460,kleben::V,taṃadiđ,щхэн
6461,kleben::V,li´jmmjed,щхэн
6462,kleben::V,нямхэ,щхэн
6463,reiben::V,daanjedh,пӏотын
6464,reiben::V,ruvvit,пӏотын
6465,reiben::V,ruvvet,пӏотын
6466,reiben::V,fiärruđ,пӏотын
6467,reiben::V,heârrad,пӏотын
6468,reiben::V,ru´vvjed,пӏотын
6469,reiben::V,е̄ррэ,пӏотын
6470,streichen::V,daejdedh,щыфэн
6471,streichen::V,badtjadidh,щыфэн
6472,streichen::V,vuojddat,щыфэн
6473,streichen::V,málet,щыфэн
6474,streichen::V,njuohtat,щыфэн
6475,streichen::V,njuottâđ,щыфэн
6476,streichen::V,puák'suđ,щыфэн
6477,streichen::V,påhssad,щыфэн
6478,streichen::V,мо̄а̄шшэ,щыфэн
6479,schleifen::V,slijhpedh,гъэчаны́н
6480,schleifen::V,slijhpedh,кӏэлыкӏы́н
6481,schleifen::V,sadjet,гъэчаны́н
6482,schleifen::V,sadjet,кӏэлыкӏы́н
6483,schleifen::V,sadjit,гъэчаны́н
6484,schleifen::V,sadjit,кӏэлыкӏы́н
6485,schleifen::V,šliipet,гъэчаны́н
6486,schleifen::V,šliipet,кӏэлыкӏы́н
6487,schleifen::V,saijeeđ,гъэчаны́н
6488,schleifen::V,saijeeđ,кӏэлыкӏы́н
6489,schleifen::V,sââjjad,гъэчаны́н
6490,schleifen::V,sââjjad,кӏэлыкӏы́н
6491,schleifen::V,tabǯsted,гъэчаны́н
6492,schleifen::V,tabǯsted,кӏэлыкӏы́н
6493,schleifen::V,то̄а̄мчсе,гъэчаны́н
6494,schleifen::V,то̄а̄мчсе,кӏэлыкӏы́н
6495,schneiden::V,bietskedh,бзын
6496,schneiden::V,suoddat,бзын
6497,schneiden::V,tjuohppat,бзын
6498,schneiden::V,biesskedit,бзын
6499,schneiden::V,čuohppat,бзын
6500,schneiden::V,čuop'pâđ,бзын
6501,schneiden::V,čuõp'pâd,бзын
6502,schneiden::V,е̄дтэ,бзын
6503,schneiden::V,пе̄ррэ,бзын
6504,schneiden::V,чӯххпэ,бзын
6505,rütteln::V,firredh,гъэсысын
6506,rütteln::V,doargestit,гъэсысын
6507,rütteln::V,šluvgit,гъэсысын
6508,rütteln::V,pušteđ,гъэсысын
6509,rütteln::V,pu´štted,гъэсысын
6510,rütteln::V,пушшьтэ,гъэсысын
6511,schütteln::V,firredh,гъэсысын
6512,schütteln::V,sjavnnjet,гъэсысын
6513,schütteln::V,sillnat,гъэсысын
6514,schütteln::V,skullhet,гъэсысын
6515,schütteln::V,salkalit,гъэсысын
6516,schütteln::V,pušteđ,гъэсысын
6517,schütteln::V,pu´štted,гъэсысын
6518,schütteln::V,пушшьтэ,гъэсысын
6519,schwenken::V,svinhtedh,ӏэ шӏын
6520,schwenken::V,svikkastit,ӏэ шӏын
6521,schwenken::V,šlivgut,ӏэ шӏын
6522,schwenken::V,hiä'iluttiđ,ӏэ шӏын
6523,schwenken::V,heeilted,ӏэ шӏын
6524,schwenken::V,маххъе,ӏэ шӏын
6525,schütten::V,gurhkedh,икӏэ́н
6526,schütten::V,hállit,икӏэ́н
6527,schütten::V,liejkkit,икӏэ́н
6528,schütten::V,leškiđ,икӏэ́н
6529,schütten::V,virâttiđ,икӏэ́н
6530,schütten::V,väällad,икӏэ́н
6531,schütten::V,ва̄ллэ,икӏэ́н
6532,füllen::V,dievhtedh,из шӏын
6533,füllen::V,dievddet,из шӏын
6534,füllen::V,deavdit,из шӏын
6535,füllen::V,tevdiđ,из шӏын
6536,füllen::V,tiudded,из шӏын
6537,füllen::V,тӣввтэ,из шӏын
6538,einwickeln::V,gïesedh,кӏоцӏыщыхьа́н
6539,einwickeln::V,giessat,кӏоцӏыщыхьа́н
6540,einwickeln::V,gárrat,кӏоцӏыщыхьа́н
6541,einwickeln::V,giessat,кӏоцӏыщыхьа́н
6542,einwickeln::V,gurpat,кӏоцӏыщыхьа́н
6543,einwickeln::V,kiessâđ,кӏоцӏыщыхьа́н
6544,einwickeln::V,ǩiõssâd,кӏоцӏыщыхьа́н
6545,einwickeln::V,кӣссэ,кӏоцӏыщыхьа́н
6546,tragen::V,guedtedh,хьын
6547,tragen::V,guoddet,хьын
6548,tragen::V,guoddit,хьын
6549,tragen::V,kyed'diđ,хьын
6550,tragen::V,kue´d'ded,хьын
6551,tragen::V,кӯннҌтэ,хьын
6552,schleppen::V,fatnehtidh,пхьын
6553,schleppen::V,fatnehtidh,плъэшъун
6554,schleppen::V,sliehpit,пхьын
6555,schleppen::V,sliehpit,плъэшъун
6556,schleppen::V,feastit,пхьын
6557,schleppen::V,feastit,плъэшъун
6558,schleppen::V,vie'šidiđ,пхьын
6559,schleppen::V,vie'šidiđ,плъэшъун
6560,schleppen::V,hinnađ,пхьын
6561,schleppen::V,hinnađ,плъэшъун
6562,schleppen::V,nje´ʒʒed,пхьын
6563,schleppen::V,nje´ʒʒed,плъэшъун
6564,schleppen::V,чуввкэ,пхьын
6565,schleppen::V,чуввкэ,плъэшъун
6566,ziehen::V,giesedh,пкъудыин
6567,ziehen::V,giesedh,пщэн
6568,ziehen::V,giesedh,плъэшъун
6569,ziehen::V,giesset,пкъудыин
6570,ziehen::V,giesset,пщэн
6571,ziehen::V,giesset,плъэшъун
6572,ziehen::V,geassit,пкъудыин
6573,ziehen::V,geassit,пщэн
6574,ziehen::V,geassit,плъэшъун
6575,ziehen::V,keessiđ,пкъудыин
6576,ziehen::V,keessiđ,пщэн
6577,ziehen::V,keessiđ,плъэшъун
6578,ziehen::V,ǩie´ssed,пкъудыин
6579,ziehen::V,ǩie´ssed,пщэн
6580,ziehen::V,ǩie´ssed,плъэшъун
6581,ziehen::V,ке̄ссе,пкъудыин
6582,ziehen::V,ке̄ссе,пщэн
6583,ziehen::V,ке̄ссе,плъэшъун
6584,aufbewahren::V,vöörhkedh,пӏыгъын
6585,aufbewahren::V,vöörhkedh,уухъумэн
6586,aufbewahren::V,vuorkkit,пӏыгъын
6587,aufbewahren::V,vuorkkit,уухъумэн
6588,aufbewahren::V,seailluhit,пӏыгъын
6589,aufbewahren::V,seailluhit,уухъумэн
6590,aufbewahren::V,siä'iluttiđ,пӏыгъын
6591,aufbewahren::V,siä'iluttiđ,уухъумэн
6592,aufbewahren::V,seeilted,пӏыгъын
6593,aufbewahren::V,seeilted,уухъумэн
6594,aufbewahren::V,рӯкнэ,пӏыгъын
6595,aufbewahren::V,рӯкнэ,уухъумэн
6596,werfen::V,slampestidh,дзын
6597,werfen::V,bálkkot,дзын
6598,werfen::V,suhppet,дзын
6599,werfen::V,šlivgiđ,дзын
6600,werfen::V,čeâǥǥted,дзын
6601,werfen::V,суэххпэ,дзын
6602,fangen::V,bivtedh,къэубыты́н
6603,fangen::V,giddit,къэубыты́н
6604,fangen::V,bivdit,къэубыты́н
6605,fangen::V,toppiđ,къэубыты́н
6606,fangen::V,tää´vted,къэубыты́н
6607,fangen::V,та̄бпэ,къэубыты́н
6608,fangen::V,со̄а̄гкэ,къэубыты́н
6609,packen::V,doerelidh,къэубыты́н
6610,packen::V,kreemsedh,къэубыты́н
6611,packen::V,doahppit,къэубыты́н
6612,packen::V,doahput,къэубыты́н
6613,packen::V,tuáppuđ,къэубыты́н
6614,packen::V,ká'ivâstiđ,къэубыты́н
6615,packen::V,tää´vted,къэубыты́н
6616,packen::V,каццсе,къэубыты́н
6617,packen::V,туэрркэ,къэубыты́н
6618,packen::V,ро̄а̄ппчье,къэубыты́н
6619,verstecken::V,tjïekedh,бгъэбылъын
6620,verstecken::V,tjiehkat,бгъэбылъын
6621,verstecken::V,čiehkat,бгъэбылъын
6622,verstecken::V,čieḥâđ,бгъэбылъын
6623,verstecken::V,peittad,бгъэбылъын
6624,verstecken::V,пе̄йхьтэ,бгъэбылъын
6625,teilen::V,juekedh,гощы́н
6626,teilen::V,juohket,гощы́н
6627,teilen::V,juohkit,гощы́н
6628,teilen::V,jyeḥiđ,гощы́н
6629,teilen::V,jue´ǩǩed,гощы́н
6630,teilen::V,ю̄гке,гощы́н
6631,teilen::V,ра̄ттҍке,гощы́н
6632,schicken::V,saadtodh,гъахьы́н
6633,schicken::V,sáddit,гъахьы́н
6634,schicken::V,sáddet,гъахьы́н
6635,schicken::V,vuo'lgâttiđ,гъахьы́н
6636,schicken::V,vuõltteed,гъахьы́н
6637,schicken::V,вӯлкхэ,гъахьы́н
6638,bringen::V,buektedh,къэхьы́н
6639,bringen::V,doalvvot,къэхьы́н
6640,bringen::V,buktit,къэхьы́н
6641,bringen::V,tuál'vuđ,къэхьы́н
6642,bringen::V,pu´htted,къэхьы́н
6643,bringen::V,пыххьтэ,къэхьы́н
6644,hinzufügen::V,dievhtedh,хэгъэхъо́н
6645,hinzufügen::V,duoddit,хэгъэхъо́н
6646,hinzufügen::V,lasedit,хэгъэхъо́н
6647,hinzufügen::V,lasihit,хэгъэхъо́н
6648,hinzufügen::V,lasettiđ,хэгъэхъо́н
6649,hinzufügen::V,lââ´zzted,хэгъэхъо́н
6650,hinzufügen::V,лажьхе,хэгъэхъо́н
6651,bekommen::V,åadtjodh,
6652,bekommen::V,åttjudit,
6653,bekommen::V,oažžut,
6654,bekommen::V,juksâđ,
6655,bekommen::V,uáž'žuđ,
6656,bekommen::V,vuäǯ'ǯâd,
6657,bekommen::V,вуаннче,
6658,erhalten::V,åadtjodh,
6659,erhalten::V,oadtjot,
6660,erhalten::V,oažžut,
6661,erhalten::V,uáž'žuđ,
6662,erhalten::V,vuäǯ'ǯâd,
6663,erhalten::V,ва̄лльтэ,
6664,nehmen::V,vaeltedh,къытехы́н
6665,nehmen::V,válldet,къытехы́н
6666,nehmen::V,váldit,къытехы́н
6667,nehmen::V,väldiđ,къытехы́н
6668,nehmen::V,vä´ldded,къытехы́н
6669,nehmen::V,ва̄лльтэ,къытехы́н
6670,wählen::V,veeljedh,къыхэхы́н
6671,wählen::V,válljit,къыхэхы́н
6672,wählen::V,válljet,къыхэхы́н
6673,wählen::V,valjiđ,къыхэхы́н
6674,wählen::V,vaalšed,къыхэхы́н
6675,wählen::V,va´lljeed,къыхэхы́н
6676,wählen::V,воалшэ,къыхэхы́н
6677,auswählen::V,veeljedh,къыхэхы́н
6678,auswählen::V,tjuolldet,къыхэхы́н
6679,auswählen::V,válljet,къыхэхы́н
6680,auswählen::V,valjiđ,къыхэхы́н
6681,auswählen::V,vaalšed,къыхэхы́н
6682,auswählen::V,va´lljeed,къыхэхы́н
6683,auswählen::V,воалшэ,къыхэхы́н
6684,bewahren::V,vaarjelidh,къэухъумэн
6685,bewahren::V,bisodit,къэухъумэн
6686,bewahren::V,várjjalit,къэухъумэн
6687,bewahren::V,seailluhit,къэухъумэн
6688,bewahren::V,varjâliđ,къэухъумэн
6689,bewahren::V,varjjled,къэухъумэн
6690,bewahren::V,ӣшшьтэ,къэухъумэн
6691,bewahren::V,во̄а̄ррьдэ,къэухъумэн
6692,behindern::V,hööptdeh,пэрыохъу хъун
6693,behindern::V,hieredit,пэрыохъу хъун
6694,behindern::V,muhttet,пэрыохъу хъун
6695,behindern::V,eastadit,пэрыохъу хъун
6696,behindern::V,estiđ,пэрыохъу хъун
6697,behindern::V,coggâđ,пэрыохъу хъун
6698,behindern::V,hettiđ,пэрыохъу хъун
6699,behindern::V,cõggâd,пэрыохъу хъун
6700,behindern::V,е̄кхэллэ,пэрыохъу хъун
6701,verderben::V,biejstedh,къутэн
6702,verderben::V,spedjat,къутэн
6703,verderben::V,billistit,къутэн
6704,verderben::V,pillediđ,къутэн
6705,verderben::V,tårmmad,къутэн
6706,verderben::V,pe´llsted,къутэн
6707,verderben::V,тоаррмэ,къутэн
6708,verderben::V,ма̄ййкэ,къутэн
6709,beschädigen::V,fæjloedidh,къутэн
6710,beschädigen::V,vahágahttet,къутэн
6711,beschädigen::V,bilidit,къутэн
6712,beschädigen::V,vahâgittiđ,къутэн
6713,beschädigen::V,pä´rtteed,къутэн
6714,beschädigen::V,муррьтэ,къутэн
6715,zerbrechen::V,tsööpkedh,къутэн
6716,zerbrechen::V,doadjet,къутэн
6717,zerbrechen::V,cuvket,къутэн
6718,zerbrechen::V,cuov'kkiđ,къутэн
6719,zerbrechen::V,muårrâd,къутэн
6720,zerbrechen::V,cu´vǩǩeed,къутэн
6721,zerbrechen::V,муррьтэ,къутэн
6722,zerreißen::V,gejhkielidh,зэӏэтхъы́н
6723,zerreißen::V,gajkudit,зэӏэтхъы́н
6724,zerreißen::V,gaikkodit,зэӏэтхъы́н
6725,zerreißen::V,ráisket,зэӏэтхъы́н
6726,zerreißen::V,kiškođ,зэӏэтхъы́н
6727,zerreißen::V,ra´šǩǩeed,зэӏэтхъы́н
6728,zerreißen::V,пуатткэ,зэӏэтхъы́н
6729,zerstören::V,eerjedh,къутэ́н
6730,zerstören::V,biejsstet,къутэ́н
6731,zerstören::V,håhkkidit,къутэ́н
6732,zerstören::V,heavahit,къутэ́н
6733,zerstören::V,duš'šadit,къутэ́н
6734,zerstören::V,bilidit,къутэ́н
6735,zerstören::V,hevâttiđ,къутэ́н
6736,zerstören::V,hiâvted,къутэ́н
6737,zerstören::V,ёҏтэ,къутэ́н
6738,verbrennen::V,båeltedh,гъэсты́н
6739,verbrennen::V,boalldet,гъэсты́н
6740,verbrennen::V,boaldit,гъэсты́н
6741,verbrennen::V,puál'diđ,гъэсты́н
6742,verbrennen::V,puä´ldded,гъэсты́н
6743,verbrennen::V,пуэлльтэ,гъэсты́н
6744,geben::V,vedtedh,еты́н
6745,geben::V,vaddet,еты́н
6746,geben::V,addit,еты́н
6747,geben::V,addliđ,еты́н
6748,geben::V,ä´n,еты́н
6749,geben::V,аннҍтэ,еты́н
6750,reichen::V,geelkedh,еты́н
6751,reichen::V,lagádit,еты́н
6752,reichen::V,geiget,еты́н
6753,reichen::V,keigiđ,еты́н
6754,reichen::V,vuõiggâ´stted,еты́н
6755,reichen::V,аннҍтэ,еты́н
6756,schenken::V,vedtedh,еты́н
6757,schenken::V,vaddet,еты́н
6758,schenken::V,skeaŋkut,еты́н
6759,schenken::V,skeŋket,еты́н
6760,schenken::V,skeŋkkiđ,еты́н
6761,schenken::V,sǩiâŋkkâd,еты́н
6762,schenken::V,ла̄ххе,еты́н
6763,versprechen::V,luhpiedidh,гъэгугъэ́н
6764,versprechen::V,jáhttet,гъэгугъэ́н
6765,versprechen::V,lohpidit,гъэгугъэ́н
6766,versprechen::V,lopediđ,гъэгугъэ́н
6767,versprechen::V,lå´ppeed,гъэгугъэ́н
6768,versprechen::V,о̄а̄шштҍе,гъэгугъэ́н
6769,wünschen::V,lahkoehtidh,шӏоигъо́н
6770,wünschen::V,sávvat,шӏоигъо́н
6771,wünschen::V,sávadit,шӏоигъо́н
6772,wünschen::V,doaivvuhit,шӏоигъо́н
6773,wünschen::V,tuá'ivuttiđ,шӏоигъо́н
6774,wünschen::V,tuâivvad,шӏоигъо́н
6775,wünschen::V,туввэ,шӏоигъо́н
6776,loben::V,girmedh,щытхъун
6777,loben::V,májnnot,щытхъун
6778,loben::V,rámmpot,щытхъун
6779,loben::V,máidnut,щытхъун
6780,loben::V,rámidit,щытхъун
6781,loben::V,rammuđ,щытхъун
6782,loben::V,rämidiđ,щытхъун
6783,loben::V,ââ´leed,щытхъун
6784,loben::V,ǩei´tted,щытхъун
6785,loben::V,кыйта,щытхъун
6786,küssen::V,tjånnahtidh,ебэу́н
6787,küssen::V,tjuvliestidh,ебэу́н
6788,küssen::V,tjullit,ебэу́н
6789,küssen::V,tjulestit,ебэу́н
6790,küssen::V,cum'mát,ебэу́н
6791,küssen::V,cummistit,ебэу́н
6792,küssen::V,cummâliđ,ебэу́н
6793,küssen::V,cu´mmsted,ебэу́н
6794,küssen::V,cu´mmstõõllâd,ебэу́н
6795,küssen::V,нӣссэ,ебэу́н
6796,wiegen::V,sjammadidh,гъэхъыен
6797,wiegen::V,vuohttot,гъэхъыен
6798,wiegen::V,vuohtudit,гъэхъыен
6799,wiegen::V,vuohttut,гъэхъыен
6800,wiegen::V,vuát'tuđ,гъэхъыен
6801,wiegen::V,nuäkkad,гъэхъыен
6802,wiegen::V,suâibted,гъэхъыен
6803,wiegen::V,нуагкэ,гъэхъыен
6804,zudecken::V,gaptjedh,техъо́н
6805,zudecken::V,loavddet,техъо́н
6806,zudecken::V,gokčat,техъо́н
6807,zudecken::V,luáv'diđ,техъо́н
6808,zudecken::V,kä´tted,техъо́н
6809,zudecken::V,ка̄ххьтэ,техъо́н
6810,wecken::V,gåaskodh,къэгъэущы́н
6811,wecken::V,båktet,къэгъэущы́н
6812,wecken::V,boktit,къэгъэущы́н
6813,wecken::V,rávkat,къэгъэущы́н
6814,wecken::V,cuvnâđ,къэгъэущы́н
6815,wecken::V,counnâd,къэгъэущы́н
6816,wecken::V,цо̄ввнэ,къэгъэущы́н
6817,zeigen::V,vuesiehtidh,гъэлъэгъо́н
6818,zeigen::V,vuosedit,гъэлъэгъо́н
6819,zeigen::V,giejgget,гъэлъэгъо́н
6820,zeigen::V,čájehit,гъэлъэгъо́н
6821,zeigen::V,čäittiđ,гъэлъэгъо́н
6822,zeigen::V,čujottiđ,гъэлъэгъо́н
6823,zeigen::V,čuäi´ted,гъэлъэгъо́н
6824,zeigen::V,вӯзьхе,гъэлъэгъо́н
6825,führen::V,steeredh,щэн
6826,führen::V,doalvvot,щэн
6827,führen::V,láidet,щэн
6828,führen::V,jođettiđ,щэн
6829,führen::V,jåå´đted,щэн
6830,führen::V,выгкэ,щэн
6831,lehren::V,ööhpehtidh,егъэджэ́н
6832,lehren::V,ööhpehtidh,егъэшӏэн
6833,lehren::V,åhpadit,егъэджэ́н
6834,lehren::V,åhpadit,егъэшӏэн
6835,lehren::V,oahpahit,егъэджэ́н
6836,lehren::V,oahpahit,егъэшӏэн
6837,lehren::V,máttááttiđ,егъэджэ́н
6838,lehren::V,máttááttiđ,егъэшӏэн
6839,lehren::V,mätt'ted,егъэджэ́н
6840,lehren::V,mätt'ted,егъэшӏэн
6841,lehren::V,vuä´ppsted,егъэджэ́н
6842,lehren::V,vuä´ppsted,егъэшӏэн
6843,lehren::V,ма̄тҍха,егъэджэ́н
6844,lehren::V,ма̄тҍха,егъэшӏэн
6845,unterrichten::V,ööhpehtidh,егъэджэ́н
6846,unterrichten::V,lågådit,егъэджэ́н
6847,unterrichten::V,åhpadit,егъэджэ́н
6848,unterrichten::V,oahpahit,егъэджэ́н
6849,unterrichten::V,škovliđ,егъэджэ́н
6850,unterrichten::V,máttááttiđ,егъэджэ́н
6851,unterrichten::V,mätt'ted,егъэджэ́н
6852,unterrichten::V,vuä´ppsted,егъэджэ́н
6853,unterrichten::V,ма̄тҍха,егъэджэ́н
6854,aufziehen::V,eeledh,пӏун
6855,aufziehen::V,bajedit,пӏун
6856,aufziehen::V,biebmat,пӏун
6857,aufziehen::V,pajaskeessiđ,пӏун
6858,aufziehen::V,šoddâdiđ,пӏун
6859,aufziehen::V,šõddeed,пӏун
6860,aufziehen::V,peâm'mad,пӏун
6861,aufziehen::V,вуэпьсе,пӏун
6862,leiten::V,lijrehtidh,гъэзекӏон
6863,leiten::V,lájddit,гъэзекӏон
6864,leiten::V,oatsodit,гъэзекӏон
6865,leiten::V,jođihit,гъэзекӏон
6866,leiten::V,stivriđ,гъэзекӏон
6867,leiten::V,hovdiđ,гъэзекӏон
6868,leiten::V,jåå´đted,гъэзекӏон
6869,leiten::V,выгкэ,гъэзекӏон
6870,leiten::V,вӯййкье,гъэзекӏон
6871,antreiben::V,eadtjoestidh,къепфылӏэн
6872,antreiben::V,hasodit,къепфылӏэн
6873,antreiben::V,hállsjedit,къепфылӏэн
6874,antreiben::V,gevret,къепфылӏэн
6875,antreiben::V,rássat,къепфылӏэн
6876,antreiben::V,kušottiđ,къепфылӏэн
6877,antreiben::V,huá'puttiđ,къепфылӏэн
6878,antreiben::V,rääskted,къепфылӏэн
6879,antreiben::V,hõškkled,къепфылӏэн
6880,antreiben::V,ёадҌхе,къепфылӏэн
6881,lassen::V,baajedh,еты́н
6882,lassen::V,-ahttet,еты́н
6883,lassen::V,diktit,еты́н
6884,lassen::V,-ttiđ,еты́н
6885,lassen::V,ä´n,еты́н
6886,lassen::V,па̄ххкэ,еты́н
6887,einladen::V,bööredh,къегъэблэгъэн
6888,einladen::V,bivddit,къегъэблэгъэн
6889,einladen::V,gåhttjot,къегъэблэгъэн
6890,einladen::V,bovdet,къегъэблэгъэн
6891,einladen::V,koččođ,къегъэблэгъэн
6892,einladen::V,kåččad,къегъэблэгъэн
6893,einladen::V,коаххче,къегъэблэгъэн
6894,vereinigen::V,iktedidh,зэгогъэхьан
6895,vereinigen::V,aktidit,зэгогъэхьан
6896,vereinigen::V,ovttastahttit,зэгогъэхьан
6897,vereinigen::V,o'vtâstittiđ,зэгогъэхьан
6898,vereinigen::V,õhtteed,зэгогъэхьан
6899,vereinigen::V,э̄хтхэ,зэгогъэхьан
6900,besuchen::V,åahpodh,щыӏэ́н
6901,besuchen::V,goevlelidh,щыӏэ́н
6902,besuchen::V,guossit,щыӏэ́н
6903,besuchen::V,gal'let,щыӏэ́н
6904,besuchen::V,fitnat,щыӏэ́н
6905,besuchen::V,kolliđ,щыӏэ́н
6906,besuchen::V,kõ´ll'jed,щыӏэ́н
6907,besuchen::V,по̄дтлэ,щыӏэ́н
6908,besuchen::V,во̄тэдтэ,щыӏэ́н
6909,besuchen::V,во̄а̄ррдэ,щыӏэ́н
6910,treffen::V,dieviedidh,ӏукӏэ́н
6911,treffen::V,dieviedidh,пэгъокӏы́н
6912,treffen::V,iejvvit,ӏукӏэ́н
6913,treffen::V,iejvvit,пэгъокӏы́н
6914,treffen::V,deaivat,ӏукӏэ́н
6915,treffen::V,deaivat,пэгъокӏы́н
6916,treffen::V,staaviđ,ӏукӏэ́н
6917,treffen::V,staaviđ,пэгъокӏы́н
6918,treffen::V,teividiđ,ӏукӏэ́н
6919,treffen::V,teividiđ,пэгъокӏы́н
6920,treffen::V,o´ddjõõttâd,ӏукӏэ́н
6921,treffen::V,o´ddjõõttâd,пэгъокӏы́н
6922,treffen::V,вуэсстлэ,ӏукӏэ́н
6923,treffen::V,вуэсстлэ,пэгъокӏы́н
6924,sich versammeln::V,gaavnedidh,зэхэхьан
6925,sich versammeln::V,tjoaggut,зэхэхьан
6926,sich versammeln::V,čoahkkanit,зэхэхьан
6927,sich versammeln::V,čokkâniđ,зэхэхьан
6928,sich versammeln::V,nurâdâttâđ,зэхэхьан
6929,sich versammeln::V,noorõõttâd,зэхэхьан
6930,sich versammeln::V,вӯллклэ,зэхэхьан
6931,spielen::V,rïdtjedh,джэгу́н
6932,spielen::V,lustedalledh,джэгу́н
6933,spielen::V,ståhkat,джэгу́н
6934,spielen::V,stuvssit,джэгу́н
6935,spielen::V,speallat,джэгу́н
6936,spielen::V,le'ihâšiđ,джэгу́н
6937,spielen::V,siõrrâd,джэгу́н
6938,spielen::V,speâllad,джэгу́н
6939,spielen::V,сӣррэ,джэгу́н
6940,singen::V,laavlodh,орэ́д къэӏо́н
6941,singen::V,lávllot,орэ́д къэӏо́н
6942,singen::V,lávlut,орэ́д къэӏо́н
6943,singen::V,lávluđ,орэ́д къэӏо́н
6944,singen::V,läullad,орэ́д къэӏо́н
6945,singen::V,ла̄ввлэ,орэ́д къэӏо́н
6946,tanzen::V,daanhtsodh,къэшъо́н
6947,tanzen::V,dánssat,къэшъо́н
6948,tanzen::V,gærssulit,къэшъо́н
6949,tanzen::V,dánset,къэшъо́н
6950,tanzen::V,tánssáđ,къэшъо́н
6951,tanzen::V,ta´nssjed,къэшъо́н
6952,tanzen::V,pleäs'sjed,къэшъо́н
6953,tanzen::V,нюччке,къэшъо́н
6954,tanzen::V,пляссъе,къэшъо́н
6955,sich trennen::V,jååkedidh,зэгокӏыжьы́ных
6956,sich trennen::V,sirrat,зэгокӏыжьы́ных
6957,sich trennen::V,sirádit,зэгокӏыжьы́ных
6958,sich trennen::V,earránit,зэгокӏыжьы́ных
6959,sich trennen::V,ratkuđ,зэгокӏыжьы́ных
6960,sich trennen::V,rätkkjed,зэгокӏыжьы́ных
6961,sich trennen::V,кӯдтъе,зэгокӏыжьы́ных
6962,verlassen::V,laehpedh,бгынэн
6963,verlassen::V,laehpedh,хэкӏыжьын
6964,verlassen::V,guodet,бгынэн
6965,verlassen::V,guodet,хэкӏыжьын
6966,verlassen::V,guođđit,бгынэн
6967,verlassen::V,guođđit,хэкӏыжьын
6968,verlassen::V,hilgođ,бгынэн
6969,verlassen::V,hilgođ,хэкӏыжьын
6970,verlassen::V,kyeđđiđ,бгынэн
6971,verlassen::V,kyeđđiđ,хэкӏыжьын
6972,verlassen::V,kue´đđed,бгынэн
6973,verlassen::V,kue´đđed,хэкӏыжьын
6974,verlassen::V,сӯһпъе,бгынэн
6975,verlassen::V,сӯһпъе,хэкӏыжьын
6976,retten::V,gorredidh,къыхэпхыжьын
6977,retten::V,gorredidh,къэбгъэнэжьын
6978,retten::V,gádjot,къыхэпхыжьын
6979,retten::V,gádjot,къэбгъэнэжьын
6980,retten::V,gádjut,къыхэпхыжьын
6981,retten::V,gádjut,къэбгъэнэжьын
6982,retten::V,kááijuđ,къыхэпхыжьын
6983,retten::V,kááijuđ,къэбгъэнэжьын
6984,retten::V,piä'luštiđ,къыхэпхыжьын
6985,retten::V,piä'luštiđ,къэбгъэнэжьын
6986,retten::V,ka´jjeed,къыхэпхыжьын
6987,retten::V,ka´jjeed,къэбгъэнэжьын
6988,retten::V,вуаннче,къыхэпхыжьын
6989,retten::V,вуаннче,къэбгъэнэжьын
6990,bewachen::V,geehtedh,къэгъэгъунэн
6991,bewachen::V,váktit,къэгъэгъунэн
6992,bewachen::V,fáktet,къэгъэгъунэн
6993,bewachen::V,vahtiđ,къэгъэгъунэн
6994,bewachen::V,värddjed,къэгъэгъунэн
6995,bewachen::V,va´httjed,къэгъэгъунэн
6996,bewachen::V,пынне,къэгъэгъунэн
6997,bewachen::V,ка̄рвуллэ,къэгъэгъунэн
6998,schützen::V,vaarjelidh,ухъумэ́н
6999,schützen::V,suoddjit,ухъумэ́н
7000,schützen::V,suodjalit,ухъумэ́н
7001,schützen::V,suddjet,ухъумэ́н
7002,schützen::V,varjâliđ,ухъумэ́н
7003,schützen::V,suâided,ухъумэ́н
7004,schützen::V,varjjled,ухъумэ́н
7005,schützen::V,пынне,ухъумэ́н
7006,verteidigen::V,vaarjelidh,къэухъумэн
7007,verteidigen::V,bælostit,къэухъумэн
7008,verteidigen::V,bealuštit,къэухъумэн
7009,verteidigen::V,čuollat,къэухъумэн
7010,verteidigen::V,piä'luštiđ,къэухъумэн
7011,verteidigen::V,peälšted,къэухъумэн
7012,verteidigen::V,пэ̄лль мэ̄ннэ,къэухъумэн
7013,sich schlagen::V,dåarodh,эзэон
7014,sich schlagen::V,tjoelestidh,эзэон
7015,sich schlagen::V,doarrot,эзэон
7016,sich schlagen::V,doarrut,эзэон
7017,sich schlagen::V,tuárruđ,эзэон
