,Concept_ID,kn,se
550,Hitze::N,ಉಷ್ಣ,жоарр
551,Raureif::N,ಇಬ್ಬನಿ,jyjse
552,Raureif::N,ಇಬ್ಬನಿ,ridne
553,Raureif::N,ಇಬ್ಬನಿ,goarre
554,Raureif::N,ಇಬ್ಬನಿ,ritni
555,Raureif::N,ಇಬ್ಬನಿ,suhči
556,Raureif::N,ಇಬ್ಬನಿ,riṇe
557,Raureif::N,ಇಬ್ಬನಿ,ай
558,Regenbogen::N,ಇಂದ್ರಚಾಪ,aatjan goengere
559,Regenbogen::N,ಇಂದ್ರಚಾಪ,aatjan joekse
560,Regenbogen::N,ಇಂದ್ರಚಾಪ,ádjájuoksa
561,Regenbogen::N,ಇಂದ್ರಚಾಪ,arvedávgi
562,Regenbogen::N,ಇಂದ್ರಚಾಪ,bajándávgi
563,Regenbogen::N,ಇಂದ್ರಚಾಪ,äijihtävgi
564,Regenbogen::N,ಇಂದ್ರಚಾಪ,teârmmazjohss
565,Regenbogen::N,ಇಂದ್ರಚಾಪ,тӣрмесью̄ккс
566,Donner::N,ಗುಡುಗು,raejrie
567,Donner::N,ಗುಡುಗು,átjek
568,Donner::N,ಗುಡುಗು,átjárájdde
569,Donner::N,ಗುಡುಗು,áddjá
570,Donner::N,ಗುಡುಗು,baján
571,Donner::N,ಗುಡುಗು,juuṛâ
572,Donner::N,ಗುಡುಗು,tie´rmes
573,Donner::N,ಗುಡುಗು,тӣрмесь
574,Donner::N,ಗುಡುಗು,ча̄ркнэгк
575,Strömung::N,ಪ್ರವಾಹ,njuvvie
576,Strömung::N,ಪ್ರವಾಹ,ájggedáhpe
577,Strömung::N,ಪ್ರವಾಹ,rávdnji
578,Strömung::N,ಪ್ರವಾಹ,virde
579,Strömung::N,ಪ್ರವಾಹ,ve´rdd
580,Strömung::N,ಪ್ರವಾಹ,выррьт
581,Tropfen::N,ತೊಟ್ಟು,gåajhkohts
582,Tropfen::N,ತೊಟ್ಟು,gåjkudis
583,Tropfen::N,ತೊಟ್ಟು,goaikkanas
584,Tropfen::N,ತೊಟ್ಟು,čalme
585,Tropfen::N,ತೊಟ್ಟು,čâ´lmm
586,Tropfen::N,ತೊಟ್ಟು,ча̄лльм
587,Schaum::N,ನೊರೆ,sapte
588,Schaum::N,ನೊರೆ,såpptå
589,Schaum::N,ನೊರೆ,sokta
590,Schaum::N,ನೊರೆ,suptâ
591,Schaum::N,ನೊರೆ,soptt
592,Schaum::N,ನೊರೆ,со̄ппт
593,Schmutz::N,ಕಸ,haaskoe
594,Schmutz::N,ಕಸ,duolvva
595,Schmutz::N,ಕಸ,duolva
596,Schmutz::N,ಕಸ,durdi
597,Schmutz::N,ಕಸ,stänži
598,Schmutz::N,ಕಸ,sähss
599,Schmutz::N,ಕಸ,са̄ккьс
600,Schmutz::N,ಕಸ,не̄шшь
601,See::N,ಸರೋವರ,jaevrie
602,See::N,ಸರೋವರ,jávrre
603,See::N,ಸರೋವರ,jávri
604,See::N,ಸರೋವರ,jävri
605,See::N,ಸರೋವರ,jâu´rr
606,See::N,ಸರೋವರ,я̄ввьр
607,Sumpf::N,ಜೌಗುಸ್ಥಳ,pluevie
608,Sumpf::N,ಜೌಗುಸ್ಥಳ,áhpe
609,Sumpf::N,ಜೌಗುಸ್ಥಳ,sæmssa
610,Sumpf::N,ಜೌಗುಸ್ಥಳ,jeaggi
611,Sumpf::N,ಜೌಗುಸ್ಥಳ,jeggi
612,Sumpf::N,ಜೌಗುಸ್ಥಳ,jeä´ǧ'ǧ
613,Sumpf::N,ಜೌಗುಸ್ಥಳ,ла̄ммьп
614,Moor::N,ಬಂಜರು ಭೂಮಿ,pluevie
615,Moor::N,ಬಂಜರು ಭೂಮಿ,jiegge
616,Moor::N,ಬಂಜರು ಭೂಮಿ,suotnju
617,Moor::N,ಬಂಜರು ಭೂಮಿ,karrii
618,Moor::N,ಬಂಜರು ಭೂಮಿ,kä´rev
619,Moor::N,ಬಂಜರು ಭೂಮಿ,veättaǩ
620,Moor::N,ಬಂಜರು ಭೂಮಿ,ла̄ммьп
621,Wiese::N,ಹುಲ್ಲುಗಾವಲು,ïentje
622,Wiese::N,ಹುಲ್ಲುಗಾವಲು,giedde
623,Wiese::N,ಹುಲ್ಲುಗಾವಲು,gieddi
624,Wiese::N,ಹುಲ್ಲುಗಾವಲು,nijtto
625,Wiese::N,ಹುಲ್ಲುಗಾವಲು,пуэшенҍ
626,Wald::N,ಕಾಡು,skåake
627,Wald::N,ಕಾಡು,skåajje
628,Wald::N,ಕಾಡು,miehtsie
629,Wald::N,ಕಾಡು,vuovdde
630,Wald::N,ಕಾಡು,miehttse
631,Wald::N,ಕಾಡು,vuovdi
632,Wald::N,ಕಾಡು,meahcci
633,Wald::N,ಕಾಡು,mecci
634,Wald::N,ಕಾಡು,vyemi
635,Wald::N,ಕಾಡು,vue´mm
636,Wald::N,ಕಾಡು,meä´c'c
637,Wald::N,ಕಾಡು,ля̄ммт
638,Hügel::N,ಗುಡ್ಡೆ,deava
639,Hügel::N,ಗುಡ್ಡೆ,dievvá
640,Hügel::N,ಗುಡ್ಡೆ,dievvá
641,Hügel::N,ಗುಡ್ಡೆ,čummâ
642,Hügel::N,ಗುಡ್ಡೆ,pä´rcc
643,Hügel::N,ಗುಡ್ಡೆ,teä´rmm
644,Hügel::N,ಗುಡ್ಡೆ,ка̄ннҌт
645,Anhöhe::N,ದಿಬ್ಬ,deava
646,Anhöhe::N,ದಿಬ್ಬ,jalladahke
647,Anhöhe::N,ದಿಬ್ಬ,dievásj
648,Anhöhe::N,ದಿಬ್ಬ,aláš
649,Anhöhe::N,ದಿಬ್ಬ,luohkká
650,Anhöhe::N,ದಿಬ್ಬ,tiävá
651,Anhöhe::N,ದಿಬ್ಬ,poorááš
652,Anhöhe::N,ದಿಬ್ಬ,ču´lpp
653,Anhöhe::N,ದಿಬ್ಬ,škâu´ŋŋ
654,Anhöhe::N,ದಿಬ್ಬ,ка̄ннҌт
655,Berg::N,ಮಲೆ,bïerje
656,Berg::N,ಮಲೆ,várre
657,Berg::N,ಮಲೆ,várri
658,Berg::N,ಮಲೆ,vääṛi
659,Berg::N,ಮಲೆ,vää´rr
660,Berg::N,ಮಲೆ,те̄ррьм
661,Berg::N,ಪರ್ವತ,bïerje
662,Berg::N,ಪರ್ವತ,várre
663,Berg::N,ಪರ್ವತ,várri
664,Berg::N,ಪರ್ವತ,vääṛi
665,Berg::N,ಪರ್ವತ,vää´rr
666,Berg::N,ಪರ್ವತ,те̄ррьм
667,Gipfel::N,ಶೃಂಗ,dalvese
668,Gipfel::N,ಶೃಂಗ,tjåhkkå
669,Gipfel::N,ಶೃಂಗ,čohkka
670,Gipfel::N,ಶೃಂಗ,čokke
671,Gipfel::N,ಶೃಂಗ,čå´ǩǩ
672,Gipfel::N,ಶೃಂಗ,ла̄ддҍв
673,Höhle::N,ಗುಹೆ,beajoe
674,Höhle::N,ಗುಹೆ,rájgge
675,Höhle::N,ಗುಹೆ,sluoggo
676,Höhle::N,ಗುಹೆ,biedju
677,Höhle::N,ಗುಹೆ,kuovđâšm
678,Höhle::N,ಗುಹೆ,skuõrr
679,Höhle::N,ಗುಹೆ,вуэӈӈк
680,Abhang::N,ಇಳಿಜಾರು,boelte
681,Abhang::N,ಇಳಿಜಾರು,brijrie
682,Abhang::N,ಇಳಿಜಾರು,bállte
683,Abhang::N,ಇಳಿಜಾರು,vielti
684,Abhang::N,ಇಳಿಜಾರು,luohkká
685,Abhang::N,ಇಳಿಜಾರು,viel'tti
686,Abhang::N,ಇಳಿಜಾರು,vie´ltt
687,Abhang::N,ಇಳಿಜಾರು,луэххк
688,Quelle::N,ಮೂಲ,aajege
689,Quelle::N,ಮೂಲ,gaaltije
690,Quelle::N,ಮೂಲ,ája
691,Quelle::N,ಮೂಲ,ája
692,Quelle::N,ಮೂಲ,gáldu
693,Quelle::N,ಮೂಲ,aajâ
694,Quelle::N,ಮೂಲ,käldee
695,Quelle::N,ಮೂಲ,lädd
696,Quelle::N,ಮೂಲ,käivv
697,Quelle::N,ಮೂಲ,ка̄ййв
698,Bach::N,ತೊರೆ,johketje
699,Bach::N,ತೊರೆ,jåhkå
700,Bach::N,ತೊರೆ,jågåsj
701,Bach::N,ತೊರೆ,jogaš
702,Bach::N,ತೊರೆ,aajâ
703,Bach::N,ತೊರೆ,vuäjj
704,Bach::N,ತೊರೆ,вуэйй
705,Fluss::N,ನದಿ,johke
706,Fluss::N,ನದಿ,ædno
707,Fluss::N,ನದಿ,jåhkå
708,Fluss::N,ನದಿ,johka
709,Fluss::N,ನದಿ,juuhâ
710,Fluss::N,ನದಿ,jokk
711,Fluss::N,ನದಿ,jeänn
712,Fluss::N,ನದಿ,ё̄гк
713,Ufer::N,ತೀರ,beala
714,Ufer::N,ತೀರ,gádde
715,Ufer::N,ತೀರ,gáddi
716,Ufer::N,ತೀರ,riddo
717,Ufer::N,ತೀರ,redd
718,Ufer::N,ತೀರ,рыннт
719,Küste::N,ದಂಡೆ,mïere
720,Küste::N,ದಂಡೆ,gaedtie
721,Küste::N,ದಂಡೆ,merragádde
722,Küste::N,ದಂಡೆ,merraguovllo
723,Küste::N,ದಂಡೆ,gáddi
724,Küste::N,ದಂಡೆ,riddo
725,Küste::N,ದಂಡೆ,miârr'redd
726,Küste::N,ದಂಡೆ,рыннт
727,Festland::N,ಭೂಮಿ,gaedtie
728,Festland::N,ಭೂಮಿ,gádde
729,Festland::N,ಭೂಮಿ,nannán
730,Festland::N,ಭೂಮಿ,kušknjâs
731,Festland::N,ಭೂಮಿ,eennâm
732,Festland::N,ಭೂಮಿ,jânnam
733,Festland::N,ಭೂಮಿ,ма̄ннтэр
734,Meer::N,ಕಡಲು,mearoe
735,Meer::N,ಕಡಲು,merra
736,Meer::N,ಕಡಲು,nuorre
737,Meer::N,ಕಡಲು,áhpi
738,Meer::N,ಕಡಲು,mearra
739,Meer::N,ಕಡಲು,meeṛâ
740,Meer::N,ಕಡಲು,miârr
741,Meer::N,ಕಡಲು,ме̄рр
742,Bucht::N,ಖಾರಿ,loekte
743,Bucht::N,ಖಾರಿ,oagge
744,Bucht::N,ಖಾರಿ,luokta
745,Bucht::N,ಖಾರಿ,luokta
746,Bucht::N,ಖಾರಿ,čuáj̣á
747,Bucht::N,ಖಾರಿ,luhtt
748,Bucht::N,ಖಾರಿ,вӯнн
749,Bucht::N,ಖಾರಿ,лӯххт
750,Insel::N,ದ್ವೀಪ,sååle
751,Insel::N,ದ್ವೀಪ,suoloj
752,Insel::N,ದ್ವೀಪ,suolu
753,Insel::N,ದ್ವೀಪ,suálui
754,Insel::N,ದ್ವೀಪ,suâl
755,Insel::N,ದ್ವೀಪ,суэл
756,Blume::N,ಸುಮ,rïesege
757,Blume::N,ಸುಮ,giedjek
758,Blume::N,ಸುಮ,rássi
759,Blume::N,ಸುಮ,kukká
760,Blume::N,ಸುಮ,heä´rvvrää´ss
761,Blume::N,ಸುಮ,ывьнэнч
762,Gras::N,ಹುಲ್ಲು,kraesie
763,Gras::N,ಹುಲ್ಲು,rásse
764,Gras::N,ಹುಲ್ಲು,rássi
765,Gras::N,ಹುಲ್ಲು,rääsi
766,Gras::N,ಹುಲ್ಲು,rää´ss
767,Gras::N,ಹುಲ್ಲು,ра̄ссь
768,Wurzel::N,ಬೇರು,roehtse
769,Wurzel::N,ಬೇರು,ruohttsa
770,Wurzel::N,ಬೇರು,ruohtas
771,Wurzel::N,ಬೇರು,veedis
772,Wurzel::N,ಬೇರು,vue´ddes
773,Wurzel::N,ಬೇರು,вуэнҍтэсь
774,Baum::N,ಮರ,moere
775,Baum::N,ಮರ,muorra
776,Baum::N,ಮರ,muorra
777,Baum::N,ಮರ,muoṛâ
778,Baum::N,ಮರ,muõrr
779,Baum::N,ಮರ,мӯрр
780,Stamm::N,ಕಾಂಡ,ståamhpe
781,Stamm::N,ಕಾಂಡ,mátta
782,Stamm::N,ಕಾಂಡ,galda
783,Stamm::N,ಕಾಂಡ,ruŋgo
784,Stamm::N,ಕಾಂಡ,stokk
785,Stamm::N,ಕಾಂಡ,мӯрр
786,Stamm::N,ಕಾಂಡ,кэ̄ллт
787,Rinde::N,ತೂಗಟಿ,gïrre
788,Rinde::N,ತೂಗಟಿ,baarhkoe
789,Rinde::N,ತೂಗಟಿ,bárkko
790,Rinde::N,ತೂಗಟಿ,ostu
791,Rinde::N,ತೂಗಟಿ,bárku
792,Rinde::N,ತೂಗಟಿ,korrâ
793,Rinde::N,ತೂಗಟಿ,kõrr
794,Rinde::N,ತೂಗಟಿ,pärkk
795,Rinde::N,ತೂಗಟಿ,кэ̄рр
796,Rinde::N,ತೂಗಟಿ,па̄ҏҏк
797,Ast::N,ಶಾಖೆ,åeksie
798,Ast::N,ಶಾಖೆ,oakse
799,Ast::N,ಶಾಖೆ,oaksi
800,Ast::N,ಶಾಖೆ,uák'si
801,Ast::N,ಶಾಖೆ,å´hss
802,Ast::N,ಶಾಖೆ,вуэккьс
803,Zweig::N,ರೆಂಬೆ,åeksie
804,Zweig::N,ರೆಂಬೆ,oakse
805,Zweig::N,ರೆಂಬೆ,rissi
806,Zweig::N,ರೆಂಬೆ,syeṛi
807,Zweig::N,ರೆಂಬೆ,sue´rr
808,Zweig::N,ರೆಂಬೆ,рыссе
809,Blatt::N,ಎಲೆ,plienie
810,Blatt::N,ಎಲೆ,lassta
811,Blatt::N,ಎಲೆ,lasta
812,Blatt::N,ಎಲೆ,lostâ
813,Blatt::N,ಎಲೆ,lõstt
814,Blatt::N,ಎಲೆ,лэ̄сст
815,Birke::N,ಬರ್ಚ್ ಮರ,såekie
816,Birke::N,ಬರ್ಚ್ ಮರ,soahke
817,Birke::N,ಬರ್ಚ್ ಮರ,soahki
818,Birke::N,ಬರ್ಚ್ ಮರ,suáhi
819,Birke::N,ಬರ್ಚ್ ಮರ,suâ´ǩǩ
820,Birke::N,ಬರ್ಚ್ ಮರ,пе̄ссьмӯрр
821,Kiefer[Baum]::N,ದೇವದಾರು ಮರ,bietsie
822,Kiefer[Baum]::N,ದೇವದಾರು ಮರ,hájkka
823,Kiefer[Baum]::N,ದೇವದಾರು ಮರ,biehtse
824,Kiefer[Baum]::N,ದೇವದಾರು ಮರ,beahci
825,Kiefer[Baum]::N,ದೇವದಾರು ಮರ,peeci
826,Kiefer[Baum]::N,ದೇವದಾರು ಮರ,pie´cc
827,Kiefer[Baum]::N,ದೇವದಾರು ಮರ,пе̄дзь
828,Weide[Baum]::N,ವಿಲೋಮರ,saalje
829,Weide[Baum]::N,ವಿಲೋಮರ,sállja
830,Weide[Baum]::N,ವಿಲೋಮರ,sieđga
831,Weide[Baum]::N,ವಿಲೋಮರ,puájui
832,Weide[Baum]::N,ವಿಲೋಮರ,puäi
833,Weide[Baum]::N,ವಿಲೋಮರ,пуай
834,Tanne::N,ಭದ್ರದಾರು,goese
835,Tanne::N,ಭದ್ರದಾರು,guossa
836,Tanne::N,ಭದ್ರದಾರು,guossa
837,Tanne::N,ಭದ್ರದಾರು,kuosâ
838,Tanne::N,ಭದ್ರದಾರು,kuõss
839,Tanne::N,ಭದ್ರದಾರು,кӯсс
840,Horn::N,ಕೊಂಬು,tjåervie
841,Horn::N,ಕೊಂಬು,tjoarvve
842,Horn::N,ಕೊಂಬು,čoarvi
843,Horn::N,ಕೊಂಬು,čuár'vi
844,Horn::N,ಕೊಂಬು,čuä´rvv
845,Horn::N,ಕೊಂಬು,чуэррьв
846,Feder::N,ಪುಕ್ಕ,badtse
847,Feder::N,ಪುಕ್ಕ,dålgge
848,Feder::N,ಪುಕ್ಕ,bozza
849,Feder::N,ಪುಕ್ಕ,puzzâ
850,Feder::N,ಪುಕ್ಕ,tolge
851,Feder::N,ಪುಕ್ಕ,poʒʒ
852,Feder::N,ಪುಕ್ಕ,по̄ннц
853,Fell::N,ರೋಮ,njaltja
854,Fell::N,ರೋಮ,duollje
855,Fell::N,ರೋಮ,náhkki
856,Fell::N,ರೋಮ,dorkkas
857,Fell::N,ರೋಮ,turkkâ
858,Fell::N,ರೋಮ,tyel'ji
859,Fell::N,ರೋಮ,nähki
860,Fell::N,ರೋಮ,torkk
861,Fell::N,ರೋಮ,čåu´dd
862,Fell::N,ರೋಮ,tue´l'lj
863,Fell::N,ರೋಮ,тӯлльй
864,Flügel::N,ರೆಕ್ಕೆ,såaja
865,Flügel::N,ರೆಕ್ಕೆ,såajoe
866,Flügel::N,ರೆಕ್ಕೆ,soadje
867,Flügel::N,ರೆಕ್ಕೆ,soadji
868,Flügel::N,ರೆಕ್ಕೆ,suáj̣á
869,Flügel::N,ರೆಕ್ಕೆ,suäjj
870,Flügel::N,ರೆಕ್ಕೆ,суэйй
871,Klaue::N,ಪಂಜ,gadtse
872,Klaue::N,ಪಂಜ,guober
873,Klaue::N,ಪಂಜ,gazza
874,Klaue::N,ಪಂಜ,kozzâ
875,Klaue::N,ಪಂಜ,kõʒʒ
876,Klaue::N,ಪಂಜ,кэ̄ннц
877,Kralle::N,ಉಗುರು,gadtse
878,Kralle::N,ಉಗುರು,gadtsa
879,Kralle::N,ಉಗುರು,gazza
880,Kralle::N,ಉಗುರು,kozzâ
881,Kralle::N,ಉಗುರು,kõʒʒ
882,Kralle::N,ಉಗುರು,ке̄бпель
883,Schwanz::N,ಬಾಲ,siejpie
884,Schwanz::N,ಬಾಲ,siejbbe
885,Schwanz::N,ಬಾಲ,bađuš
886,Schwanz::N,ಬಾಲ,seaibi
887,Schwanz::N,ಬಾಲ,seibi
888,Schwanz::N,ಬಾಲ,sei´bb
889,Schwanz::N,ಬಾಲ,piä´cciǩ
890,Schwanz::N,ಬಾಲ,пиджь
891,Schwanz::N,ಬಾಲ,се̄ййп
892,Schwanz::N,ಬಾಲ,пе̄цехь
893,Ei::N,ಮೊಟ್ಟೆ,munnie
894,Ei::N,ಮೊಟ್ಟೆ,månne
895,Ei::N,ಮೊಟ್ಟೆ,monni
896,Ei::N,ಮೊಟ್ಟೆ,maṇe
897,Ei::N,ಮೊಟ್ಟೆ,mââ´nn
898,Ei::N,ಮೊಟ್ಟೆ,маннҍ
899,Nest::N,ಗೂಡು,biesie
900,Nest::N,ಗೂಡು,biesse
901,Nest::N,ಗೂಡು,beassi
902,Nest::N,ಗೂಡು,peesi
903,Nest::N,ಗೂಡು,piervâl
904,Nest::N,ಗೂಡು,piä´ss
905,Nest::N,ಗೂಡು,пе̄ссь
906,Bau::N,ಅಡಗುದಾಣ,biesie
907,Bau::N,ಅಡಗುದಾಣ,biedjo
908,Bau::N,ಅಡಗುದಾಣ,liesso
909,Bau::N,ಅಡಗುದಾಣ,biedju
910,Bau::N,ಅಡಗುದಾಣ,piäju
911,Bau::N,ಅಡಗುದಾಣ,вуэӈӈк
912,Tier::N,ಪ್ರಾಣಿ,juvre
913,Tier::N,ಪ್ರಾಣಿ,udos
914,Tier::N,ಪ್ರಾಣಿ,divrre
915,Tier::N,ಪ್ರಾಣಿ,luohtok
916,Tier::N,ಪ್ರಾಣಿ,ealli
917,Tier::N,ಪ್ರಾಣಿ,ellee
918,Tier::N,ಪ್ರಾಣಿ,jie´lli
919,Tier::N,ಪ್ರಾಣಿ,жыва
920,Herde::N,ಗುಂಪು,dåehkie
921,Herde::N,ಗುಂಪು,ællo
922,Herde::N,ಗುಂಪು,fuovva
923,Herde::N,ಗುಂಪು,doahkki
924,Herde::N,ಗುಂಪು,čagge
925,Herde::N,ಗುಂಪು,tukk
926,Herde::N,ಗುಂಪು,vâ´lvv
927,Herde::N,ಗುಂಪು,чуэз
928,Herde::N,ಗುಂಪು,чӣгар
929,Kuh::N,ಹಸು,govse
930,Kuh::N,ಹಸು,gussa
931,Kuh::N,ಹಸು,gussa
932,Kuh::N,ಹಸು,kussâ
933,Kuh::N,ಹಸು,kuss
934,Kuh::N,ಹಸು,лӣххьм
935,Bulle::N,ಗೂಳಿ,vuaksa
936,Bulle::N,ಗೂಳಿ,vuoksá
937,Bulle::N,ಗೂಳಿ,heargi
938,Bulle::N,ಗೂಳಿ,vuák'sá
939,Bulle::N,ಗೂಳಿ,ergi
940,Bulle::N,ಗೂಳಿ,vuâhss
941,Bulle::N,ಗೂಳಿ,е̄ррьк
942,Pferd::N,ಕುದುರೆ,hierkie
943,Pferd::N,ಕುದುರೆ,råsse
944,Pferd::N,ಕುದುರೆ,hæssta
945,Pferd::N,ಕುದುರೆ,heavuš
946,Pferd::N,ಕುದುರೆ,hiävuš
947,Pferd::N,ಕುದುರೆ,heävaš
948,Pferd::N,ಕುದುರೆ,ро̄ссь
949,Schaf::N,ಕುರಿ,sïrve
950,Schaf::N,ಕುರಿ,sávttsa
951,Schaf::N,ಕುರಿ,sávza
952,Schaf::N,ಕುರಿ,savzâ
953,Schaf::N,ಕುರಿ,sauʒʒ
954,Schaf::N,ಕುರಿ,ла̄мьпесь
955,Schwein::N,ಹಂದಿ,snurke
956,Schwein::N,ಹಂದಿ,svijnne
957,Schwein::N,ಹಂದಿ,spiidni
958,Schwein::N,ಹಂದಿ,šahe
959,Schwein::N,ಹಂದಿ,šââ´ǩǩ
960,Schwein::N,ಹಂದಿ,ша̄гкь
961,Hund::N,ನಾಯಿ,bïenje
962,Hund::N,ನಾಯಿ,bena
963,Hund::N,ನಾಯಿ,beana
964,Hund::N,ನಾಯಿ,peenuv
965,Hund::N,ನಾಯಿ,piânnai
966,Hund::N,ನಾಯಿ,пе̄ннэ
967,Katze::N,ಬೆಕ್ಕು,gaahtoe
968,Katze::N,ಬೆಕ್ಕು,gáhtto
969,Katze::N,ಬೆಕ್ಕು,bussá
970,Katze::N,ಬೆಕ್ಕು,kissá
971,Katze::N,ಬೆಕ್ಕು,kaass
972,Katze::N,ಬೆಕ್ಕು,ко̄а̄сс
973,Bär::N,ಕರಡಿ,gumsie
974,Bär::N,ಕರಡಿ,biernna
975,Bär::N,ಕರಡಿ,guovža
976,Bär::N,ಕರಡಿ,bierdna
977,Bär::N,ಕರಡಿ,kuob'žâ
978,Bär::N,ಕರಡಿ,kue´bǯǯ
979,Bär::N,ಕರಡಿ,та̄лл
980,Eichhörnchen::N,ಉಡುತೆ,åeruve
981,Eichhörnchen::N,ಉಡುತೆ,oarre
982,Eichhörnchen::N,ಉಡುತೆ,oarri
983,Eichhörnchen::N,ಉಡುತೆ,uár'ree
984,Eichhörnchen::N,ಉಡುತೆ,vuä´r'rev
985,Eichhörnchen::N,ಉಡುತೆ,вуэррев
986,Elch::N,ಕಡವೆ,ïelje
987,Elch::N,ಕಡವೆ,ællja
988,Elch::N,ಕಡವೆ,sarvva
989,Elch::N,ಕಡವೆ,ealga
990,Elch::N,ಕಡವೆ,sorvâ
991,Elch::N,ಕಡವೆ,sõrvv
992,Elch::N,ಕಡವೆ,сэ̄ррв
993,Fuchs::N,ನರಿ,riepie
994,Fuchs::N,ನರಿ,riebij
995,Fuchs::N,ನರಿ,rieban
996,Fuchs::N,ನರಿ,riemnjis
997,Fuchs::N,ನರಿ,rie´mjj
998,Fuchs::N,ನರಿ,рӣммьн
999,Hase::N,ಮೊಲ,njåemele
1000,Hase::N,ಮೊಲ,njoammel
1001,Hase::N,ಮೊಲ,njoammil
1002,Hase::N,ಮೊಲ,njuámmil
1003,Hase::N,ಮೊಲ,njue´m'mel
1004,Hase::N,ಮೊಲ,нюэммель
1005,Maus::N,ಇಲಿ,snjeara
1006,Maus::N,ಇಲಿ,snjierrá
1007,Maus::N,ಇಲಿ,sáhpán
1008,Maus::N,ಇಲಿ,säplig
1009,Maus::N,ಇಲಿ,sä´ppli
1010,Maus::N,ಇಲಿ,са̄хпьлинк
1011,Wolf::N,ತೋಳ,sïejpe
1012,Wolf::N,ತೋಳ,stálppe
1013,Wolf::N,ತೋಳ,stáhkke
1014,Wolf::N,ತೋಳ,ruomas
1015,Wolf::N,ತೋಳ,kumpe
1016,Wolf::N,ತೋಳ,návdi
1017,Wolf::N,ತೋಳ,kumppi
1018,Wolf::N,ತೋಳ,ku´mpp
1019,Wolf::N,ತೋಳ,pââ´ldes
1020,Wolf::N,ತೋಳ,чиррм
1021,Wolf::N,ತೋಳ,пальтӭсь
1022,Vogel::N,ಪಕ್ಷಿ,ledtie
1023,Vogel::N,ಪಕ್ಷಿ,lådde
1024,Vogel::N,ಪಕ್ಷಿ,loddi
1025,Vogel::N,ಪಕ್ಷಿ,lodde
1026,Vogel::N,ಪಕ್ಷಿ,lå´dd
1027,Vogel::N,ಪಕ್ಷಿ,лоаннҍт
1028,Schwarm::N,ಗುಂಪು,dåehkie
1029,Schwarm::N,ಗುಂಪು,doahkke
1030,Schwarm::N,ಗುಂಪು,doahkki
1031,Schwarm::N,ಗುಂಪು,tuák'ki
1032,Schwarm::N,ಗುಂಪು,parvv
1033,Schwarm::N,ಗುಂಪು,туххк
1034,Huhn::N,ಚಿಕ್,vöönhtse
1035,Huhn::N,ಚಿಕ್,vuonntsá
1036,Huhn::N,ಚಿಕ್,vuonccis
1037,Huhn::N,ಚಿಕ್,kääṇi
1038,Huhn::N,ಚಿಕ್,kää´nn
1039,Huhn::N,ಚಿಕ್,ка̄ннҌ
1040,Hahn::N,ಹುಂಜ,deere
1041,Hahn::N,ಹುಂಜ,hádna
1042,Hahn::N,ಹುಂಜ,åresvuonntsá
1043,Hahn::N,ಹುಂಜ,vuonccis
1044,Hahn::N,ಹುಂಜ,kääṇi
1045,Hahn::N,ಹುಂಜ,åå´reskää´nn
1046,Hahn::N,ಹುಂಜ,пе̄ттэх
1047,Gans::N,ವರಟೆ,gaase
1048,Gans::N,ವರಟೆ,gássa
1049,Gans::N,ವರಟೆ,čuonji
1050,Gans::N,ವರಟೆ,čuá'njá
1051,Gans::N,ವರಟೆ,čue´nj
1052,Gans::N,ವರಟೆ,чуэнь
1053,Adler::N,ಗರುಡ,aarhtse
1054,Adler::N,ಗರುಡ,goasskem
1055,Adler::N,ಗರುಡ,goaskin
1056,Adler::N,ಗರುಡ,kuás'kim
1057,Adler::N,ಗರುಡ,kuä´cǩǩem
1058,Adler::N,ಗರುಡ,куэцькем
1059,Ente::N,ಬಾತು,tjååtsele
1060,Ente::N,ಬಾತು,vuojatjis
1061,Ente::N,ಬಾತು,čáhceloddi
1062,Ente::N,ಬಾತು,vuonjâč
1063,Ente::N,ಬಾತು,vuõnjâč
1064,Ente::N,ಬಾತು,ча̄дзьлоаннҍт
1065,Eule::N,ಗೂಬೆ,snjågloe
1066,Eule::N,ಗೂಬೆ,skunjok
1067,Eule::N,ಗೂಬೆ,skuolfi
1068,Eule::N,ಗೂಬೆ,ijjâlodde
1069,Eule::N,ಗೂಬೆ,iiđsaž
1070,Eule::N,ಗೂಬೆ,кунньлоаннҍт
1071,Eule::N,ಗೂಬೆ,чӯзэм вуэһпэй
1072,Kranich::N,ಕೊಕ್ಕರ,goerke
1073,Kranich::N,ಕೊಕ್ಕರ,guorgga
1074,Kranich::N,ಕೊಕ್ಕರ,guorga
1075,Kranich::N,ಕೊಕ್ಕರ,kuor'gâ
1076,Kranich::N,ಕೊಕ್ಕರ,kuõrgg
1077,Kranich::N,ಕೊಕ್ಕರ,кӯррк
1078,Krähe::N,ಕಾಗೆ,voerhtje
1079,Krähe::N,ಕಾಗೆ,gárránis
1080,Krähe::N,ಕಾಗೆ,vuoratjis
1081,Krähe::N,ಕಾಗೆ,vuoražas
1082,Krähe::N,ಕಾಗೆ,vuorččis
1083,Krähe::N,ಕಾಗೆ,vuorâč
1084,Krähe::N,ಕಾಗೆ,vuõrâč
1085,Krähe::N,ಕಾಗೆ,вӯрэч
1086,Kuckuck::N,ಕೋಗಿಲೆ,gïeke
1087,Kuckuck::N,ಕೋಗಿಲೆ,giehka
1088,Kuckuck::N,ಕೋಗಿಲೆ,giehka
