,Concept_ID,lv,ab
2718,sich waschen::V,мыссьыны,аҽыӡəӡəара
2719,sich waschen::V,mazgāties,аҽыӡəӡəара
2720,ausziehen::V,пӧрччӧдны,ашəыхра
2721,ausziehen::V,noģērbt,ашəыхра
2722,anziehen::V,кӧмавны,ашəҵара
2723,anziehen::V,пасьтавны,ашəҵара
2724,anziehen::V,uzvilkt,ашəҵара
2725,sich anziehen::V,пасьтасьны,аҽеилаҳəара
2726,sich anziehen::V,apģērbties,аҽеилаҳəара
2727,kämmen::V,сынавны,аҳəара
2728,kämmen::V,sukāt,аҳəара
2729,schmücken::V,мичмӧдны,арҧшӡара
2730,schmücken::V,rotāt,арҧшӡара
2731,schmücken::V,greznot,арҧшӡара
2732,sagen::V,шуны,аҳəара
2733,sagen::V,висьтавны,аҳəара
2734,sagen::V,teikt,аҳəара
2735,sprechen::V,сёрнитны,ацəажəара
2736,sprechen::V,runāt,ацəажəара
2737,reden::V,сёрнитны,ацəажəара
2738,reden::V,сёрнитны,аицәажәара
2739,reden::V,norunāt,ацəажəара
2740,reden::V,norunāt,аицәажәара
2741,sich unterhalten::V,сёрнитны,аицәажәара
2742,sich unterhalten::V,варовитны,аицәажәара
2743,sich unterhalten::V,sarunāties,аицәажәара
2744,fragen::V,юавны,азҵаара
2745,fragen::V,jautāt,азҵаара
2746,bitten::V,корны,аҳəара
2747,bitten::V,lūgt,аҳəара
2748,bitten::V,prasīt,аҳəара
2749,erzählen::V,висьтавны,аҳəара
2750,erzählen::V,stāstīt,аҳəара
2751,mitteilen::V,юӧртны,азыцҳара
2752,mitteilen::V,висьтавны,азыцҳара
2753,mitteilen::V,pavēstīt,азыцҳара
2754,nennen::V,шуны,ахьӡҵара
2755,nennen::V,ним сетны,ахьӡҵара
2756,nennen::V,saukt,ахьӡҵара
2757,rufen::V,корны,азҿыҭра
2758,rufen::V,saukt,азҿыҭра
2759,prahlen::V,ошйысьны,аҽхəара
2760,prahlen::V,lielīties,аҽхəара
2761,übersetzen::V,вуджӧдны,аиҭагара
2762,übersetzen::V,tulkot,аиҭагара
2763,übersetzen::V,pārtulkot,аиҭагара
2764,denken::V,мӧвпавны,азхəыцра
2765,denken::V,domāt,азхəыцра
2766,glauben::V,эскыны,ахаҵара
2767,glauben::V,ticēt,ахаҵара
2768,bemerken::V,казявны,агəаҭара
2769,bemerken::V,ievērot,агəаҭара
2770,bemerken::V,ieraudzīt,агəаҭара
2771,erkennen::V,тӧдмавны,адырра
2772,erkennen::V,pazīt,адырра
2773,erkennen::V,atpazīt,адырра
2774,begreifen::V,вежӧртны,аилкаара
2775,begreifen::V,гӧгӧрвоны,аилкаара
2776,begreifen::V,jēgt,аилкаара
2777,begreifen::V,apjēgt,аилкаара
2778,verstehen::V,вежӧртны,аҳара
2779,verstehen::V,гӧгӧрвоны,аҳара
2780,verstehen::V,saprast,аҳара
2781,lernen::V,вeлöдчыны,аҵара
2782,lernen::V,mācīties,аҵара
2783,wissen::V,тӧдны,адырра
2784,wissen::V,zināt,адырра
2785,sich erinnern an::V,казьтывны,агəаларшəара
2786,sich erinnern an::V,дум вылӧ уськӧдны,агəаларшəара
2787,sich erinnern an::V,atminēties,агəаларшəара
2788,vergessen::V,вунӧдны,ахашҭра
2789,vergessen::V,mirst,ахашҭра
2790,vergessen::V,aizmirst,ахашҭра
2791,messen::V,муртавны,ашəара
2792,messen::V,mērīt,ашəара
2793,zählen::V,лыддьыны,аҧхьаӡара
2794,zählen::V,skaitīt,аҧхьаӡара
2795,rechnen::V,лыддьыны,аҳасабра
2796,rechnen::V,rēķināt,аҳасабра
2797,lesen::V,лыддьыны,аҧхьара
2798,lesen::V,lasīt,аҧхьара
2799,malen::V,серпасавны,
2800,malen::V,gleznot,
2801,zeichnen::V,серпасавны,
2802,zeichnen::V,zīmēt,
2803,schreiben::V,гижны,
2804,schreiben::V,rakstīt,
2805,besitzen::V,лоны,амазаара
2806,besitzen::V,piederēt,амазаара
2807,kaufen::V,ньӧбны,Аахəара
2808,kaufen::V,pirkt,Аахəара
2809,verkaufen::V,вузавны,аҭира
2810,verkaufen::V,pārdot,аҭира
2811,bezahlen::V,мынтыны,ахҭынҵара
2812,bezahlen::V,мынтыны,ашəара
2813,bezahlen::V,мынтысьны,ахҭынҵара
2814,bezahlen::V,мынтысьны,ашəара
2815,bezahlen::V,apmaksāt,ахҭынҵара
2816,bezahlen::V,apmaksāt,ашəара
2817,zahlen::V,мынтыны,ашəара
2818,zahlen::V,maksāt,ашəара
2819,beherrschen::V,ас улын кутны,
2820,beherrschen::V,valdīt,
2821,ertragen::V,пыкны,ачҳара
2822,ertragen::V,лэптыны,ачҳара
2823,ertragen::V,panest,ачҳара
2824,ertragen::V,paciest,ачҳара
