,Concept_ID,se,udm
6301,versuchen::V,hilttiđ,турттыны
6302,versuchen::V,ǩiččled,турттыны
6303,versuchen::V,кӣхчле,турттыны
6304,lieben::V,iehtsedh,гажаны
6305,lieben::V,iehttset,гажаны
6306,lieben::V,ráhkistit,гажаны
6307,lieben::V,rähistiđ,гажаны
6308,lieben::V,rä´ǩsted,гажаны
6309,lieben::V,шо̄а̄бпшэ,гажаны
6310,mögen::V,lyjhkedh,яратыны
6311,mögen::V,lijkkut,яратыны
6312,mögen::V,liikot,яратыны
6313,mögen::V,lijkkuđ,яратыны
6314,mögen::V,tu´ǩǩeed,яратыны
6315,mögen::V,шо̄а̄бпшэ,яратыны
6316,lachen::V,mæjtasjidh,серекъяны
6317,lachen::V,föörhkedidh,серекъяны
6318,lachen::V,tjajmmat,серекъяны
6319,lachen::V,čaibmat,серекъяны
6320,lachen::V,boagustit,серекъяны
6321,lachen::V,povvâstiđ,серекъяны
6322,lachen::V,påǥsted,серекъяны
6323,lachen::V,сыйнэ,серекъяны
6324,lachen::V,сӣййнэ,серекъяны
6325,rühren::V,doehtedh,сюлме йӧтыны
6326,rühren::V,njuoradit,сюлме йӧтыны
6327,rühren::V,lihkahit,сюлме йӧтыны
6328,rühren::V,lihâttiđ,сюлме йӧтыны
6329,rühren::V,likktõõllâd,сюлме йӧтыны
6330,rühren::V,лыксаххьтэ,сюлме йӧтыны
6331,weinen::V,tjearodh,бӧрдыны
6332,weinen::V,tjierrot,бӧрдыны
6333,weinen::V,čierrut,бӧрдыны
6334,weinen::V,čiärruđ,бӧрдыны
6335,weinen::V,reäkkad,бӧрдыны
6336,weinen::V,ря̄гкэ,бӧрдыны
6337,weinen::V,лӯйхьке,бӧрдыны
6338,schimpfen::V,skïelledh,даллашыны
6339,schimpfen::V,bielkket,даллашыны
6340,schimpfen::V,bealkit,даллашыны
6341,schimpfen::V,pelkkiđ,даллашыны
6342,schimpfen::V,kaddled,даллашыны
6343,schimpfen::V,о̄а̄ҏҏтэ,даллашыны
6344,sich ärgern::V,måarahtovvedh,лекъяськыны
6345,sich ärgern::V,suhttat,лекъяськыны
6346,sich ärgern::V,suhttat,лекъяськыны
6347,sich ärgern::V,suttâđ,лекъяськыны
6348,sich ärgern::V,iäd'duđ,лекъяськыны
6349,sich ärgern::V,suttâd,лекъяськыны
6350,sich ärgern::V,се̄ннтэ,лекъяськыны
6351,sich fürchten::V,bïlledh,кышканы
6352,sich fürchten::V,bïlledh,курданы
6353,sich fürchten::V,repkiestidh,кышканы
6354,sich fürchten::V,repkiestidh,курданы
6355,sich fürchten::V,ballat,кышканы
6356,sich fürchten::V,ballat,курданы
6357,sich fürchten::V,ballat,кышканы
6358,sich fürchten::V,ballat,курданы
6359,sich fürchten::V,poollâđ,кышканы
6360,sich fürchten::V,poollâđ,курданы
6361,sich fürchten::V,põõllâd,кышканы
6362,sich fürchten::V,põõllâd,курданы
6363,sich fürchten::V,пэллэ,кышканы
6364,sich fürchten::V,пэллэ,курданы
6365,fürchten::V,bïlledh,курданы
6366,fürchten::V,bïlledh,кышканы
6367,fürchten::V,ballat,курданы
6368,fürchten::V,ballat,кышканы
6369,fürchten::V,ballat,курданы
6370,fürchten::V,ballat,кышканы
6371,fürchten::V,poollâđ,курданы
6372,fürchten::V,poollâđ,кышканы
6373,fürchten::V,põõllâd,курданы
6374,fürchten::V,põõllâd,кышканы
6375,fürchten::V,пэллэ,курданы
6376,fürchten::V,пэллэ,кышканы
6377,fliehen::V,baataridh,пегӟыны
6378,fliehen::V,paahkanadtedh,пегӟыны
6379,fliehen::V,báhtarit,пегӟыны
6380,fliehen::V,báhtarit,пегӟыны
6381,fliehen::V,patâriđ,пегӟыны
6382,fliehen::V,čõ´ǩǩeed,пегӟыны
6383,fliehen::V,по̄а̄ччке,пегӟыны
6384,flüchten::V,tsåvvalidh,пегӟыны
6385,flüchten::V,báhtarit,пегӟыны
6386,flüchten::V,gárgidit,пегӟыны
6387,flüchten::V,kárgáđ,пегӟыны
6388,flüchten::V,uiddâd,пегӟыны
6389,flüchten::V,по̄а̄ччке,пегӟыны
6390,sehen::V,vuejnedh,адӟыны
6391,sehen::V,vuojnnet,адӟыны
6392,sehen::V,oaidnít,адӟыны
6393,sehen::V,uái'niđ,адӟыны
6394,sehen::V,vuei´nned,адӟыны
6395,sehen::V,уййнэ,адӟыны
6396,anschauen::V,aalpesidh,учкыны
6397,anschauen::V,vaarjedidh,учкыны
6398,anschauen::V,gehtjadit,учкыны
6399,anschauen::V,geahččat,учкыны
6400,anschauen::V,keččâđ,учкыны
6401,anschauen::V,ǩiččâd,учкыны
6402,anschauen::V,выльшхе,учкыны
6403,ansehen::V,gïehtjed,учкыны
6404,ansehen::V,ájttsat,учкыны
6405,ansehen::V,geahččat,учкыны
6406,ansehen::V,keččâđ,учкыны
6407,ansehen::V,ǩiččâd,учкыны
6408,ansehen::V,кӣххче,учкыны
6409,hören::V,govledh,кылыны
6410,hören::V,gullat,кылыны
6411,hören::V,gullat,кылыны
6412,hören::V,kuullâđ,кылыны
6413,hören::V,kuullâd,кылыны
6414,hören::V,куллэ,кылыны
6415,zuhören::V,goltelidh,кылзыны
6416,zuhören::V,gullut,кылзыны
6417,zuhören::V,liehket,кылзыны
6418,zuhören::V,guldalit,кылзыны
6419,zuhören::V,kuldâliđ,кылзыны
6420,zuhören::V,kuvddled,кылзыны
6421,zuhören::V,куллэ,кылзыны
6422,probieren::V,damtedh,веръяны
6423,probieren::V,smååhkedh,веръяны
6424,probieren::V,smáhkkut,веръяны
6425,probieren::V,geahččalit,веръяны
6426,probieren::V,njaddeđ,веръяны
6427,probieren::V,keččalistiđ,веръяны
6428,probieren::V,njâ´dded,веръяны
6429,probieren::V,кӣхчле,веръяны
6430,riechen::V,hepsedh,зынъяны
6431,riechen::V,hapsijdit,зынъяны
6432,riechen::V,háisut,зынъяны
6433,riechen::V,apseđ,зынъяны
6434,riechen::V,â´ppsed,зынъяны
6435,riechen::V,аппьсе,зынъяны
6436,fühlen::V,damtedh,шӧдыны
6437,fühlen::V,dåbddåt,шӧдыны
6438,fühlen::V,dovdat,шӧдыны
6439,fühlen::V,tubdâđ,шӧдыны
6440,fühlen::V,tobddâd,шӧдыны
6441,fühlen::V,куллэ,шӧдыны
6442,fühlen::V,туссвэ,шӧдыны
6443,fühlen::V,то̄ммтэ,шӧдыны
6444,scheinen::V,vååjnedh,адскыны
6445,scheinen::V,lijkkut,адскыны
6446,scheinen::V,oidnot,адскыны
6447,scheinen::V,dovdot,адскыны
6448,scheinen::V,va'ikkutiđ,адскыны
6449,scheinen::V,vaikkted,адскыны
6450,scheinen::V,ыдтӭ,адскыны
6451,zu sehen sein::V,vååjnedh,адӟиськыны
6452,zu sehen sein::V,vuojnnut,адӟиськыны
6453,zu sehen sein::V,oidnot,адӟиськыны
6454,zu sehen sein::V,oinuđ,адӟиськыны
6455,zu sehen sein::V,kue´stted,адӟиськыны
6456,zu sehen sein::V,кӯсстъе,адӟиськыны
6457,zu sehen sein::V,кӯссьтэ,адӟиськыны
6458,vernehmen::V,govledh,кылыны
6459,vernehmen::V,gullat,кылыны
6460,vernehmen::V,gullat,кылыны
6461,vernehmen::V,kuullâđ,кылыны
6462,vernehmen::V,kuullâd,кылыны
6463,vernehmen::V,кулсэ,кылыны
6464,frieren::V,gåalodh,кынмыны
6465,frieren::V,goallot,кынмыны
6466,frieren::V,goallut,кынмыны
6467,frieren::V,kolmuđ,кынмыны
6468,frieren::V,kõlmmstõõllâd,кынмыны
6469,frieren::V,калльме,кынмыны
6470,tun::V,darjodh,карыны
6471,tun::V,barggat,карыны
6472,tun::V,dahkat,карыны
6473,tun::V,porgâđ,карыны
6474,tun::V,raajjâd,карыны
6475,tun::V,лыххкэ,карыны
6476,können::V,maehtedh,быгатыны
6477,können::V,ååjmedidh,быгатыны
6478,können::V,buktet,быгатыны
6479,können::V,veadjit,быгатыны
6480,können::V,vaijeeđ,быгатыны
6481,können::V,mä´tted,быгатыны
6482,können::V,vuei´tted,быгатыны
6483,können::V,вуэййе,быгатыны
6484,können::V,ма̄ххьтэ,быгатыны
6485,wollen::V,sïjhtedh,потыны
6486,wollen::V,sihtat,потыны
6487,wollen::V,hálijdit,потыны
6488,wollen::V,dáhttut,потыны
6489,wollen::V,háliidit,потыны
6490,wollen::V,halijdiđ,потыны
6491,wollen::V,tättad,потыны
6492,wollen::V,туввэ,потыны
6493,wollen::V,та̄ххтэ,потыны
6494,anfangen::V,aelkedh,кутскыны
6495,anfangen::V,álgadit,кутскыны
6496,anfangen::V,-goahtet,кутскыны
6497,anfangen::V,álgit,кутскыны
6498,anfangen::V,älgiđ,кутскыны
6499,anfangen::V,a'lgâttiđ,кутскыны
6500,anfangen::V,aalǥted,кутскыны
6501,anfangen::V,олкхэ,кутскыны
6502,anfangen::V,о̄а̄лкхэ,кутскыны
6503,beenden::V,orrijidh,быдтыны
6504,beenden::V,orrijidh,быдэстыны
6505,beenden::V,låhpadit,быдтыны
6506,beenden::V,låhpadit,быдэстыны
6507,beenden::V,hiejttet,быдтыны
6508,beenden::V,hiejttet,быдэстыны
6509,beenden::V,loahpahit,быдтыны
6510,beenden::V,loahpahit,быдэстыны
6511,beenden::V,luoppâđ,быдтыны
6512,beenden::V,luoppâđ,быдэстыны
6513,beenden::V,looppted,быдтыны
6514,beenden::V,looppted,быдэстыны
6515,beenden::V,луэппьтэ,быдтыны
6516,beenden::V,луэппьтэ,быдэстыны
6517,aufhören::V,sluvhtedh,дугдыны
6518,aufhören::V,hiejttet,дугдыны
6519,aufhören::V,heaitit,дугдыны
6520,aufhören::V,šluhttet,дугдыны
6521,aufhören::V,joskâđ,дугдыны
6522,aufhören::V,jõskkâd,дугдыны
6523,aufhören::V,puu´tted,дугдыны
6524,aufhören::V,е̄сскэ,дугдыны
6525,gelingen::V,lyhkestidh,быгатыны
6526,gelingen::V,lyhkestidh,луыны
6527,gelingen::V,vuorbástuvvat,быгатыны
6528,gelingen::V,vuorbástuvvat,луыны
6529,gelingen::V,lihkustuvvat,быгатыны
6530,gelingen::V,lihkustuvvat,луыны
6531,gelingen::V,lukkuđ,быгатыны
6532,gelingen::V,lukkuđ,луыны
6533,gelingen::V,o´nnsted,быгатыны
6534,gelingen::V,o´nnsted,луыны
6535,gelingen::V,выййтэ,быгатыны
6536,gelingen::V,выййтэ,луыны
6537,geraten::V,sååjhtedh,лэсяны
6538,geraten::V,gevvat,лэсяны
6539,geraten::V,gártat,лэсяны
6540,geraten::V,šaddat,лэсяны
6541,geraten::V,latkiitiiđ,лэсяны
6542,geraten::V,suuijâđ,лэсяны
6543,geraten::V,šõddâd,лэсяны
6544,geraten::V,оччтэдтэ,лэсяны
6545,geraten::V,очендэдтэ,лэсяны
6546,öffnen::V,rïhpestidh,усьтыны
6547,öffnen::V,rahpat,усьтыны
6548,öffnen::V,rabádit,усьтыны
6549,öffnen::V,rahpat,усьтыны
6550,öffnen::V,ávustiđ,усьтыны
6551,öffnen::V,čuáv'diđ,усьтыны
6552,öffnen::V,riččâd,усьтыны
6553,öffnen::V,ää´veed,усьтыны
6554,öffnen::V,čåu´dded,усьтыны
6555,öffnen::V,а̄вьдэ,усьтыны
6556,schließen::V,steegkedh,пытсаны
6557,schließen::V,dahppat,пытсаны
6558,schließen::V,gokčat,пытсаны
6559,schließen::V,kiddiđ,пытсаны
6560,schließen::V,toppâđ,пытсаны
6561,schließen::V,kä´tted,пытсаны
6562,schließen::V,тэ̄ффкэ,пытсаны
6563,schließen::V,ка̄ххьтэ,пытсаны
6564,stellen::V,bïejedh,пуктыны
6565,stellen::V,biejadit,пуктыны
6566,stellen::V,bidjat,пуктыны
6567,stellen::V,asâttiđ,пуктыны
6568,stellen::V,piijjâd,пуктыны
6569,stellen::V,cää´ǩǩed,пуктыны
6570,stellen::V,пыййе,пуктыны
6571,setzen::V,bïejedh,пуктыны
6572,setzen::V,biejadit,пуктыны
6573,setzen::V,bidjat,пуктыны
6574,setzen::V,i'štâttiđ,пуктыны
6575,setzen::V,piijjâd,пуктыны
6576,setzen::V,пыййе,пуктыны
6577,legen::V,bïejedh,поныны
6578,legen::V,biedjat,поныны
6579,legen::V,biejadit,поныны
6580,legen::V,bidjat,поныны
6581,legen::V,asâttiđ,поныны
6582,legen::V,piijjâd,поныны
6583,legen::V,пыййе,поныны
6584,berühren::V,gaajesjidh,исаны
6585,berühren::V,duohttat,исаны
6586,berühren::V,giehtadit,исаны
6587,berühren::V,guoskat,исаны
6588,berühren::V,guoskkahit,исаны
6589,berühren::V,kuos'kâđ,исаны
6590,berühren::V,kuo'skâttiđ,исаны
6591,berühren::V,nja'vhâstiđ,исаны
6592,berühren::V,kuõskted,исаны
6593,berühren::V,njaauksted,исаны
6594,berühren::V,кӯсскэ,исаны
6595,berühren::V,лыксаххьтэ,исаны
6596,verbinden::V,ektiedidh,герӟаны
6597,verbinden::V,gårredidh,герӟаны
6598,verbinden::V,tjadnat,герӟаны
6599,verbinden::V,ovttastahttit,герӟаны
6600,verbinden::V,o'vtâstittiđ,герӟаны
6601,verbinden::V,lahteđ,герӟаны
6602,verbinden::V,lâ´htted,герӟаны
6603,verbinden::V,чӯллмдэ,герӟаны
6604,bedecken::V,gaptjedh,пытсаны
6605,bedecken::V,jávvet,пытсаны
6606,bedecken::V,gåbttjåt,пытсаны
6607,bedecken::V,gokčat,пытсаны
6608,bedecken::V,luáv'diđ,пытсаны
6609,bedecken::V,kä´tted,пытсаны
6610,bedecken::V,tu´vdded,пытсаны
6611,bedecken::V,аййдэ,пытсаны
6612,bedecken::V,тэ̄ффкэ,пытсаны
6613,bedecken::V,ка̄ххьтэ,пытсаны
6614,aufhängen::V,gævnjodh,ошыны
6615,aufhängen::V,gæhtsasjidh,ошыны
6616,aufhängen::V,gahtsot,ошыны
6617,aufhängen::V,gatsostit,ошыны
6618,aufhängen::V,heŋget,ошыны
6619,aufhängen::V,heŋgiđ,ошыны
6620,aufhängen::V,he'ŋgâstiđ,ошыны
6621,aufhängen::V,kååccad,ошыны
6622,aufhängen::V,коадсэ,ошыны
6623,anzünden::V,tsïhkijehtedh,ӝуатыны
6624,anzünden::V,buollidit,ӝуатыны
6625,anzünden::V,tsahkkidit,ӝуатыны
6626,anzünden::V,cahkkedit,ӝуатыны
6627,anzünden::V,cokkiittiđ,ӝуатыны
6628,anzünden::V,cõ´ǩǩted,ӝуатыны
6629,anzünden::V,puâl'lted,ӝуатыны
6630,anzünden::V,пуэллхэ,ӝуатыны
6631,aufheben::V,bijjiedidh,ӝутыны
6632,aufheben::V,låpptit,ӝутыны
6633,aufheben::V,bajidit,ӝутыны
6634,aufheben::V,pajediđ,ӝутыны
6635,aufheben::V,pââi´ded,ӝутыны
6636,aufheben::V,пайнэ,ӝутыны
6637,zurücklassen::V,laehpedh,кельтыны
6638,zurücklassen::V,guodet,кельтыны
6639,zurücklassen::V,guođđit,кельтыны
6640,zurücklassen::V,kyeđđiḋ,кельтыны
6641,zurücklassen::V,kue´đđed,кельтыны
6642,zurücklassen::V,кӯдтӭ,кельтыны
6643,verlieren::V,dassedh,ыштыны
6644,verlieren::V,biestedh,ыштыны
6645,verlieren::V,masset,ыштыны
6646,verlieren::V,láhppet,ыштыны
6647,verlieren::V,láhppit,ыштыны
6648,verlieren::V,läppiđ,ыштыны
6649,verlieren::V,monâttiđ,ыштыны
6650,verlieren::V,lä´pped,ыштыны
6651,verlieren::V,rââ´ppted,ыштыны
6652,verlieren::V,ка̄дхэ,ыштыны
6653,verlieren::V,кӯдтъе,ыштыны
6654,fallen lassen::V,gahtjehtidh,уськытыны
6655,fallen lassen::V,luojttet,уськытыны
6656,fallen lassen::V,luojttalit,уськытыны
6657,fallen lassen::V,gahčahit,уськытыны
6658,fallen lassen::V,lyeš'tiđ,уськытыны
6659,fallen lassen::V,kočâttiđ,уськытыны
6660,fallen lassen::V,rõpsted,уськытыны
6661,fallen lassen::V,kõõččted,уськытыны
6662,fallen lassen::V,ёҏтэ,уськытыны
6663,fallen lassen::V,кэчхэ,уськытыны
6664,machen::V,daajhtodh,лэсьтыны
6665,machen::V,dahkat,лэсьтыны
6666,machen::V,dahkat,лэсьтыны
6667,machen::V,rähtiđ,лэсьтыны
6668,machen::V,raajjâd,лэсьтыны
6669,machen::V,tue´j'jeed,лэсьтыны
6670,machen::V,тӯййше,лэсьтыны
6671,machen::V,ӣллькье,лэсьтыны
6672,herstellen::V,skaepiedidh,лэсьтыны
6673,herstellen::V,buvtadit,лэсьтыны
6674,herstellen::V,dudjot,лэсьтыны
6675,herstellen::V,a'mnâstiđ,лэсьтыны
6676,herstellen::V,va'lmâštiđ,лэсьтыны
6677,herstellen::V,vaalmšted,лэсьтыны
6678,herstellen::V,лыххкэ,лэсьтыны
6679,herstellen::V,ӣллькье,лэсьтыны
6680,bauen::V,bigkedh,пуктыны
6681,bauen::V,biggit,пуктыны
6682,bauen::V,ráhkadit,пуктыны
6683,bauen::V,huksiđ,пуктыны
6684,bauen::V,raajjâd,пуктыны
6685,bauen::V,тӯййше,пуктыны
6686,reparieren::V,davvodh,тупатыны
6687,reparieren::V,divvot,тупатыны
6688,reparieren::V,divvut,тупатыны
6689,reparieren::V,tivvoođ,тупатыны
6690,reparieren::V,čihtâđ,тупатыны
6691,reparieren::V,teevvad,тупатыны
6692,reparieren::V,чиннэ,тупатыны
6693,verbessern::V,bueriedidh,умоятыны
6694,verbessern::V,báredit,умоятыны
6695,verbessern::V,buoredit,умоятыны
6696,verbessern::V,buoridit,умоятыны
6697,verbessern::V,pye'rediđ,умоятыны
6698,verbessern::V,pue´reed,умоятыны
6699,verbessern::V,шӣгнэ,умоятыны
6700,ändern::V,jeatjahtehtedh,воштыны
6701,ändern::V,rievddadit,воштыны
6702,ändern::V,muhttit,воштыны
6703,ändern::V,molsut,воштыны
6704,ändern::V,mutteđ,воштыны
6705,ändern::V,mu´tted,воштыны
6706,ändern::V,вуайхе,воштыны
6707,ändern::V,ка̄вьсе,воштыны
6708,graben::V,berkedh,копаны
6709,graben::V,kroehkedh,копаны
6710,graben::V,bállet,копаны
6711,graben::V,goaivut,копаны
6712,graben::V,roggat,копаны
6713,graben::V,kuái'vuđ,копаны
6714,graben::V,rääppad,копаны
6715,graben::V,kuäivvad,копаны
6716,graben::V,ра̄бпэ,копаны
6717,graben::V,куаййве,копаны
6718,beugen::V,sojjedidh,губыртыны
6719,beugen::V,såjådit,губыртыны
6720,beugen::V,sojahit,губыртыны
6721,beugen::V,sujâttiđ,губыртыны
6722,beugen::V,kå´mrded,губыртыны
6723,beugen::V,njikklõõttâd,губыртыны
6724,beugen::V,сойхьтэ,губыртыны
6725,beugen::V,то̄а̄ххкэ,губыртыны
6726,beugen::V,нигклаххьтэ,губыртыны
6727,biegen::V,sojjehtidh,куасаны
6728,biegen::V,såjådit,куасаны
6729,biegen::V,niejddet,куасаны
6730,biegen::V,sojahit,куасаны
6731,biegen::V,čipteđ,куасаны
6732,biegen::V,soojted,куасаны
6733,biegen::V,сойхьтэ,куасаны
6734,drehen::V,jårrehtidh,бергатыны
6735,drehen::V,bådnjåt,бергатыны
6736,drehen::V,botnjat,бергатыны
6737,drehen::V,jurâttiđ,бергатыны
6738,drehen::V,jåårǥlâ´tted,бергатыны
6739,drehen::V,чоӊӊтэ,бергатыны
6740,wenden::V,jarkelidh,берыктыны
6741,wenden::V,jårggålit,берыктыны
6742,wenden::V,jorgalit,берыктыны
6743,wenden::V,jurgâliđ,берыктыны
6744,wenden::V,jåårǥlâ´tted,берыктыны
6745,wenden::V,вӣррлаххътэ,берыктыны
6746,wenden::V,ка̄вьсе,берыктыны
6747,umdrehen::V,jarkedh,берыктыны
6748,umdrehen::V,måttsåstit,берыктыны
6749,umdrehen::V,botnjat,берыктыны
6750,umdrehen::V,jorgođ,берыктыны
6751,umdrehen::V,jårǥsted,берыктыны
6752,umdrehen::V,коамьхе,берыктыны
6753,umdrehen::V,калльтлэ,берыктыны
6754,heben::V,luknjedh,ӝутыны
6755,heben::V,baavhkestidh,ӝутыны
6756,heben::V,bajedit,ӝутыны
6757,heben::V,loktet,ӝутыны
6758,heben::V,bajidit,ӝутыны
6759,heben::V,pajediđ,ӝутыны
6760,heben::V,kokkiđ,ӝутыны
6761,heben::V,kaggâd,ӝутыны
6762,heben::V,pââ´jeed,ӝутыны
6763,heben::V,пайнэ,ӝутыны
6764,heben::V,пайнэллэ,ӝутыны
6765,hochheben::V,lutnjedh,ӝутъяны
6766,hochheben::V,låggŋit,ӝутъяны
6767,hochheben::V,loktet,ӝутъяны
6768,hochheben::V,pajediđ,ӝутъяны
6769,hochheben::V,kuåstteed,ӝутъяны
6770,hochheben::V,пайнэ,ӝутъяны
6771,ergreifen::V,fihkelidh,кутыны
6772,ergreifen::V,fihkelidh,кырмыны
6773,ergreifen::V,sårjjot,кутыны
6774,ergreifen::V,sårjjot,кырмыны
6775,ergreifen::V,doahppit,кутыны
6776,ergreifen::V,doahppit,кырмыны
6777,ergreifen::V,fáhtet,кутыны
6778,ergreifen::V,fáhtet,кырмыны
6779,ergreifen::V,tuáppuđ,кутыны
6780,ergreifen::V,tuáppuđ,кырмыны
6781,ergreifen::V,poppâ´tted,кутыны
6782,ergreifen::V,poppâ´tted,кырмыны
6783,ergreifen::V,каццсе,кутыны
6784,ergreifen::V,каццсе,кырмыны
6785,ergreifen::V,туэрркэ,кутыны
6786,ergreifen::V,туэрркэ,кырмыны
6787,ergreifen::V,ро̄а̄ппчье,кутыны
6788,ergreifen::V,ро̄а̄ппчье,кырмыны
6789,halten::V,steeredh,возьыны
6790,halten::V,utniedidh,возьыны
6791,halten::V,anedit,возьыны
6792,halten::V,adnalit,возьыны
6793,halten::V,doallat,возьыны
6794,halten::V,toollâd,возьыны
6795,halten::V,tue´rjjeed,возьыны
6796,halten::V,туаррье,возьыны
6797,drücken::V,dïelkestidh,зӥбыны
6798,drücken::V,dïelkestidh,пачкатыны
6799,drücken::V,dieddet,зӥбыны
6800,drücken::V,dieddet,пачкатыны
6801,drücken::V,deaddit,зӥбыны
6802,drücken::V,deaddit,пачкатыны
6803,drücken::V,čárvet,зӥбыны
6804,drücken::V,čárvet,пачкатыны
6805,drücken::V,čárvuđ,зӥбыны
6806,drücken::V,čárvuđ,пачкатыны
6807,drücken::V,čärvvad,зӥбыны
6808,drücken::V,čärvvad,пачкатыны
6809,drücken::V,teä´d'ded,зӥбыны
6810,drücken::V,teä´d'ded,пачкатыны
6811,drücken::V,пе̄ррэ,зӥбыны
6812,drücken::V,пе̄ррэ,пачкатыны
6813,drücken::V,ра̄ппче,зӥбыны
6814,drücken::V,ра̄ппче,пачкатыны
6815,schieben::V,vuetjedh,донганы
6816,schieben::V,sjáhtjat,донганы
6817,schieben::V,cáhkit,донганы
6818,schieben::V,cuggâđ,донганы
6819,schieben::V,oi´ǧǧeed,донганы
6820,schieben::V,оййкье,донганы
6821,kratzen::V,våhtsodh,вуштыны
6822,kratzen::V,skreepedh,вуштыны
6823,kratzen::V,ruohkkat,вуштыны
6824,kratzen::V,ruohkastit,вуштыны
6825,kratzen::V,gazzut,вуштыны
6826,kratzen::V,kazzođ,вуштыны
6827,kratzen::V,võckkâd,вуштыны
6828,kratzen::V,кышшкэ,вуштыны
6829,kratzen::V,каххьце,вуштыны
6830,lecken::V,njåalodh,нюлыны
6831,lecken::V,njoallot,нюлыны
6832,lecken::V,njolodit,нюлыны
6833,lecken::V,njuálluđ,нюлыны
6834,lecken::V,njuällad,нюлыны
6835,lecken::V,нюаллэ,нюлыны
6836,beißen::V,gaektjedh,куртчыны
6837,beißen::V,gássket,куртчыны
6838,beißen::V,gáskestit,куртчыны
6839,beißen::V,gáskit,куртчыны
6840,beißen::V,käskiđ,куртчыны
6841,beißen::V,kä´cǩǩed,куртчыны
6842,beißen::V,ка̄ццьке,куртчыны
6843,abreißen::V,bïhkedh,ишкалтыны
6844,abreißen::V,gajkkot,ишкалтыны
6845,abreißen::V,gaikkihit,ишкалтыны
6846,abreißen::V,roottâđ,ишкалтыны
6847,abreißen::V,ra´šǩǩeed,ишкалтыны
6848,abreißen::V,rååttad,ишкалтыны
6849,abreißen::V,ро̄дтҍе,ишкалтыны
6850,abreißen::V,пӯттҍкье,ишкалтыны
6851,abschneiden::V,tjoehpestidh,шорыны
6852,abschneiden::V,tjoehpestidh,вандыны
6853,abschneiden::V,jallat,шорыны
6854,abschneiden::V,jallat,вандыны
6855,abschneiden::V,čuohppat,шорыны
6856,abschneiden::V,čuohppat,вандыны
6857,abschneiden::V,jogâldiđ,шорыны
6858,abschneiden::V,jogâldiđ,вандыны
6859,abschneiden::V,geerelidh,шорыны
6860,abschneiden::V,geerelidh,вандыны
6861,abschneiden::V,е̄дтэ,шорыны
6862,abschneiden::V,е̄дтэ,вандыны
6863,abschneiden::V,е̄дтлэ,шорыны
6864,abschneiden::V,е̄дтлэ,вандыны
6865,binden::V,gårredidh,керттыны
6866,binden::V,tjadnat,керттыны
6867,binden::V,gárrat,керттыны
6868,binden::V,čoonnâđ,керттыны
6869,binden::V,čõõnnâd,керттыны
6870,binden::V,čuõlmmâd,керттыны
6871,binden::V,ко̄ррэ,керттыны
6872,binden::V,чӯллмдэ,керттыны
6873,binden::V,ко̄а̄ррэ,керттыны
6874,stecken::V,rïjtedh,мертчытыны
6875,stecken::V,tsævkkat,мертчытыны
6876,stecken::V,cáhkit,мертчытыны
6877,stecken::V,cuggâđ,мертчытыны
6878,stecken::V,čuõ´ǧ'ǧeed,мертчытыны
6879,stecken::V,чогксэ,мертчытыны
6880,stecken::V,це̄ӈькхэ,мертчытыны
6881,brechen::V,dåajodh,тӥяны
6882,brechen::V,tsåapkodh,тӥяны
6883,brechen::V,doaddjut,тӥяны
6884,brechen::V,cuvket,тӥяны
6885,brechen::V,moorrâđ,тӥяны
6886,brechen::V,mu´rdded,тӥяны
6887,brechen::V,муррьтэ,тӥяны
6888,klopfen::V,beenghkedh,йыганы
6889,klopfen::V,beenghkedh,шарккетыны
6890,klopfen::V,goalkkalit,йыганы
6891,klopfen::V,goalkkalit,шарккетыны
6892,klopfen::V,tsábbmet,йыганы
6893,klopfen::V,tsábbmet,шарккетыны
6894,klopfen::V,goalkit,йыганы
6895,klopfen::V,goalkit,шарккетыны
6896,klopfen::V,skoalkit,йыганы
6897,klopfen::V,skoalkit,шарккетыны
6898,klopfen::V,skuá'lkuttiđ,йыганы
6899,klopfen::V,skuá'lkuttiđ,шарккетыны
6900,klopfen::V,kuälkted,йыганы
6901,klopfen::V,kuälkted,шарккетыны
6902,klopfen::V,та̄гкэ,йыганы
6903,klopfen::V,та̄гкэ,шарккетыны
6904,hauen::V,beenghkedh,жугыны
6905,hauen::V,beenghkedh,тышканы
6906,hauen::V,tjuollat,жугыны
6907,hauen::V,tjuollat,тышканы
6908,hauen::V,čuollat,жугыны
6909,hauen::V,čuollat,тышканы
6910,hauen::V,čurmâđ,жугыны
6911,hauen::V,čurmâđ,тышканы
6912,hauen::V,čâ´cǩǩed,жугыны
6913,hauen::V,čâ´cǩǩed,тышканы
6914,hauen::V,та̄гкэ,жугыны
6915,hauen::V,та̄гкэ,тышканы
6916,hauen::V,ва̄сстэ,жугыны
6917,hauen::V,ва̄сстэ,тышканы
6918,kleben::V,njamkedh,лякыны
6919,kleben::V,dædnjodit,лякыны
6920,kleben::V,liibmet,лякыны
6921,kleben::V,taṃadiđ,лякыны
6922,kleben::V,li´jmmjed,лякыны
6923,kleben::V,нямхэ,лякыны
6924,reiben::V,daanjedh,зыраны
6925,reiben::V,daanjedh,вуштыны
6926,reiben::V,ruvvit,зыраны
6927,reiben::V,ruvvit,вуштыны
6928,reiben::V,ruvvet,зыраны
6929,reiben::V,ruvvet,вуштыны
