,Concept_ID,ka,se
7241,auswählen::V,ამოარჩევს,tjuolldet
7242,auswählen::V,ამოარჩევს,válljet
7243,auswählen::V,ამოარჩევს,valjiđ
7244,auswählen::V,ამოარჩევს,vaalšed
7245,auswählen::V,ამოარჩევს,va´lljeed
7246,auswählen::V,ამოარჩევს,воалшэ
7247,bewahren::V,ინარჩუნებს,vaarjelidh
7248,bewahren::V,ინარჩუნებს,bisodit
7249,bewahren::V,ინარჩუნებს,várjjalit
7250,bewahren::V,ინარჩუნებს,seailluhit
7251,bewahren::V,ინარჩუნებს,varjâliđ
7252,bewahren::V,ინარჩუნებს,varjjled
7253,bewahren::V,ინარჩუნებს,ӣшшьтэ
7254,bewahren::V,ინარჩუნებს,во̄а̄ррьдэ
7255,behindern::V,აბრკოლებს,hööptdeh
7256,behindern::V,აბრკოლებს,hieredit
7257,behindern::V,აბრკოლებს,muhttet
7258,behindern::V,აბრკოლებს,eastadit
7259,behindern::V,აბრკოლებს,estiđ
7260,behindern::V,აბრკოლებს,coggâđ
7261,behindern::V,აბრკოლებს,hettiđ
7262,behindern::V,აბრკოლებს,cõggâd
7263,behindern::V,აბრკოლებს,е̄кхэллэ
7264,behindern::V,გააძნელებს,hööptdeh
7265,behindern::V,გააძნელებს,hieredit
7266,behindern::V,გააძნელებს,muhttet
7267,behindern::V,გააძნელებს,eastadit
7268,behindern::V,გააძნელებს,estiđ
7269,behindern::V,გააძნელებს,coggâđ
7270,behindern::V,გააძნელებს,hettiđ
7271,behindern::V,გააძნელებს,cõggâd
7272,behindern::V,გააძნელებს,е̄кхэллэ
7273,verderben::V,გააფუჭებს,biejstedh
7274,verderben::V,გააფუჭებს,spedjat
7275,verderben::V,გააფუჭებს,billistit
7276,verderben::V,გააფუჭებს,pillediđ
7277,verderben::V,გააფუჭებს,tårmmad
7278,verderben::V,გააფუჭებს,pe´llsted
7279,verderben::V,გააფუჭებს,тоаррмэ
7280,verderben::V,გააფუჭებს,ма̄ййкэ
7281,beschädigen::V,დააზიანებს,fæjloedidh
7282,beschädigen::V,დააზიანებს,vahágahttet
7283,beschädigen::V,დააზიანებს,bilidit
7284,beschädigen::V,დააზიანებს,vahâgittiđ
7285,beschädigen::V,დააზიანებს,pä´rtteed
7286,beschädigen::V,დააზიანებს,муррьтэ
7287,zerbrechen::V,დაამტვრევს,tsööpkedh
7288,zerbrechen::V,დაამტვრევს,doadjet
7289,zerbrechen::V,დაამტვრევს,cuvket
7290,zerbrechen::V,დაამტვრევს,cuov'kkiđ
7291,zerbrechen::V,დაამტვრევს,muårrâd
7292,zerbrechen::V,დაამტვრევს,cu´vǩǩeed
7293,zerbrechen::V,დაამტვრევს,муррьтэ
7294,zerreißen::V,გახევს,gejhkielidh
7295,zerreißen::V,გახევს,gajkudit
7296,zerreißen::V,გახევს,gaikkodit
7297,zerreißen::V,გახევს,ráisket
7298,zerreißen::V,გახევს,kiškođ
7299,zerreißen::V,გახევს,ra´šǩǩeed
7300,zerreißen::V,გახევს,пуатткэ
7301,zerstören::V,მოსპობს,eerjedh
7302,zerstören::V,მოსპობს,biejsstet
7303,zerstören::V,მოსპობს,håhkkidit
7304,zerstören::V,მოსპობს,heavahit
7305,zerstören::V,მოსპობს,duš'šadit
7306,zerstören::V,მოსპობს,bilidit
7307,zerstören::V,მოსპობს,hevâttiđ
7308,zerstören::V,მოსპობს,hiâvted
7309,zerstören::V,მოსპობს,ёҏтэ
7310,zerstören::V,დაანგრევს,eerjedh
7311,zerstören::V,დაანგრევს,biejsstet
7312,zerstören::V,დაანგრევს,håhkkidit
7313,zerstören::V,დაანგრევს,heavahit
7314,zerstören::V,დაანგრევს,duš'šadit
7315,zerstören::V,დაანგრევს,bilidit
7316,zerstören::V,დაანგრევს,hevâttiđ
7317,zerstören::V,დაანგრევს,hiâvted
7318,zerstören::V,დაანგრევს,ёҏтэ
7319,verbrennen::V,დაწვავს,båeltedh
7320,verbrennen::V,დაწვავს,boalldet
7321,verbrennen::V,დაწვავს,boaldit
7322,verbrennen::V,დაწვავს,puál'diđ
7323,verbrennen::V,დაწვავს,puä´ldded
7324,verbrennen::V,დაწვავს,пуэлльтэ
7325,geben::V,აძლევს,vedtedh
7326,geben::V,აძლევს,vaddet
7327,geben::V,აძლევს,addit
7328,geben::V,აძლევს,addliđ
7329,geben::V,აძლევს,ä´n
7330,geben::V,აძლევს,аннҍтэ
7331,reichen::V,მიაწოდებს,geelkedh
7332,reichen::V,მიაწოდებს,lagádit
7333,reichen::V,მიაწოდებს,geiget
7334,reichen::V,მიაწოდებს,keigiđ
7335,reichen::V,მიაწოდებს,vuõiggâ´stted
7336,reichen::V,მიაწოდებს,аннҍтэ
7337,schenken::V,აჩუქებს,vedtedh
7338,schenken::V,აჩუქებს,vaddet
7339,schenken::V,აჩუქებს,skeaŋkut
7340,schenken::V,აჩუქებს,skeŋket
7341,schenken::V,აჩუქებს,skeŋkkiđ
7342,schenken::V,აჩუქებს,sǩiâŋkkâd
7343,schenken::V,აჩუქებს,ла̄ххе
7344,versprechen::V,აღუთქვამს,luhpiedidh
7345,versprechen::V,აღუთქვამს,jáhttet
7346,versprechen::V,აღუთქვამს,lohpidit
7347,versprechen::V,აღუთქვამს,lopediđ
7348,versprechen::V,აღუთქვამს,lå´ppeed
7349,versprechen::V,აღუთქვამს,о̄а̄шштҍе
7350,wünschen::V,უსურვებს,lahkoehtidh
7351,wünschen::V,უსურვებს,sávvat
7352,wünschen::V,უსურვებს,sávadit
7353,wünschen::V,უსურვებს,doaivvuhit
7354,wünschen::V,უსურვებს,tuá'ivuttiđ
7355,wünschen::V,უსურვებს,tuâivvad
7356,wünschen::V,უსურვებს,туввэ
7357,loben::V,აქებს,girmedh
7358,loben::V,აქებს,májnnot
7359,loben::V,აქებს,rámmpot
7360,loben::V,აქებს,máidnut
7361,loben::V,აქებს,rámidit
7362,loben::V,აქებს,rammuđ
7363,loben::V,აქებს,rämidiđ
7364,loben::V,აქებს,ââ´leed
7365,loben::V,აქებს,ǩei´tted
7366,loben::V,აქებს,кыйта
7367,loben::V,ამკობს,girmedh
7368,loben::V,ამკობს,májnnot
7369,loben::V,ამკობს,rámmpot
7370,loben::V,ამკობს,máidnut
7371,loben::V,ამკობს,rámidit
7372,loben::V,ამკობს,rammuđ
7373,loben::V,ამკობს,rämidiđ
7374,loben::V,ამკობს,ââ´leed
7375,loben::V,ამკობს,ǩei´tted
7376,loben::V,ამკობს,кыйта
7377,küssen::V,აკოცებს,tjånnahtidh
7378,küssen::V,აკოცებს,tjuvliestidh
7379,küssen::V,აკოცებს,tjullit
7380,küssen::V,აკოცებს,tjulestit
7381,küssen::V,აკოცებს,cum'mát
7382,küssen::V,აკოცებს,cummistit
7383,küssen::V,აკოცებს,cummâliđ
7384,küssen::V,აკოცებს,cu´mmsted
7385,küssen::V,აკოცებს,cu´mmstõõllâd
7386,küssen::V,აკოცებს,нӣссэ
7387,wiegen::V,არხევს,sjammadidh
7388,wiegen::V,არხევს,vuohttot
7389,wiegen::V,არხევს,vuohtudit
7390,wiegen::V,არხევს,vuohttut
7391,wiegen::V,არხევს,vuát'tuđ
7392,wiegen::V,არხევს,nuäkkad
7393,wiegen::V,არხევს,suâibted
7394,wiegen::V,არხევს,нуагкэ
7395,zudecken::V,გადახურავს,gaptjedh
7396,zudecken::V,გადახურავს,loavddet
7397,zudecken::V,გადახურავს,gokčat
7398,zudecken::V,გადახურავს,luáv'diđ
7399,zudecken::V,გადახურავს,kä´tted
7400,zudecken::V,გადახურავს,ка̄ххьтэ
7401,wecken::V,გააღვიძებს,gåaskodh
7402,wecken::V,გააღვიძებს,båktet
7403,wecken::V,გააღვიძებს,boktit
7404,wecken::V,გააღვიძებს,rávkat
7405,wecken::V,გააღვიძებს,cuvnâđ
7406,wecken::V,გააღვიძებს,counnâd
7407,wecken::V,გააღვიძებს,цо̄ввнэ
7408,zeigen::V,დაანახვებს,vuesiehtidh
7409,zeigen::V,დაანახვებს,vuosedit
7410,zeigen::V,დაანახვებს,giejgget
7411,zeigen::V,დაანახვებს,čájehit
7412,zeigen::V,დაანახვებს,čäittiđ
7413,zeigen::V,დაანახვებს,čujottiđ
7414,zeigen::V,დაანახვებს,čuäi´ted
7415,zeigen::V,დაანახვებს,вӯзьхе
7416,führen::V,მიჰყავს,steeredh
7417,führen::V,მიჰყავს,doalvvot
7418,führen::V,მიჰყავს,láidet
7419,führen::V,მიჰყავს,jođettiđ
7420,führen::V,მიჰყავს,jåå´đted
7421,führen::V,მიჰყავს,выгкэ
7422,lehren::V,ასწავლის,ööhpehtidh
7423,lehren::V,ასწავლის,åhpadit
7424,lehren::V,ასწავლის,oahpahit
7425,lehren::V,ასწავლის,máttááttiđ
7426,lehren::V,ასწავლის,mätt'ted
7427,lehren::V,ასწავლის,vuä´ppsted
7428,lehren::V,ასწავლის,ма̄тҍха
7429,unterrichten::V,ასწავლის,ööhpehtidh
7430,unterrichten::V,ასწავლის,lågådit
7431,unterrichten::V,ასწავლის,åhpadit
7432,unterrichten::V,ასწავლის,oahpahit
7433,unterrichten::V,ასწავლის,škovliđ
7434,unterrichten::V,ასწავლის,máttááttiđ
7435,unterrichten::V,ასწავლის,mätt'ted
7436,unterrichten::V,ასწავლის,vuä´ppsted
7437,unterrichten::V,ასწავლის,ма̄тҍха
7438,aufziehen::V,აღზრდის,eeledh
7439,aufziehen::V,აღზრდის,bajedit
7440,aufziehen::V,აღზრდის,biebmat
7441,aufziehen::V,აღზრდის,pajaskeessiđ
7442,aufziehen::V,აღზრდის,šoddâdiđ
7443,aufziehen::V,აღზრდის,šõddeed
7444,aufziehen::V,აღზრდის,peâm'mad
7445,aufziehen::V,აღზრდის,вуэпьсе
7446,leiten::V,აწარმოებს,lijrehtidh
7447,leiten::V,აწარმოებს,lájddit
7448,leiten::V,აწარმოებს,oatsodit
7449,leiten::V,აწარმოებს,jođihit
7450,leiten::V,აწარმოებს,stivriđ
7451,leiten::V,აწარმოებს,hovdiđ
7452,leiten::V,აწარმოებს,jåå´đted
7453,leiten::V,აწარმოებს,выгкэ
7454,leiten::V,აწარმოებს,вӯййкье
7455,leiten::V,ხელმძღვანელობს,lijrehtidh
7456,leiten::V,ხელმძღვანელობს,lájddit
7457,leiten::V,ხელმძღვანელობს,oatsodit
7458,leiten::V,ხელმძღვანელობს,jođihit
7459,leiten::V,ხელმძღვანელობს,stivriđ
7460,leiten::V,ხელმძღვანელობს,hovdiđ
7461,leiten::V,ხელმძღვანელობს,jåå´đted
7462,leiten::V,ხელმძღვანელობს,выгкэ
7463,leiten::V,ხელმძღვანელობს,вӯййкье
7464,antreiben::V,დააჩქარებს,eadtjoestidh
7465,antreiben::V,დააჩქარებს,hasodit
7466,antreiben::V,დააჩქარებს,hállsjedit
7467,antreiben::V,დააჩქარებს,gevret
7468,antreiben::V,დააჩქარებს,rássat
7469,antreiben::V,დააჩქარებს,kušottiđ
7470,antreiben::V,დააჩქარებს,huá'puttiđ
7471,antreiben::V,დააჩქარებს,rääskted
7472,antreiben::V,დააჩქარებს,hõškkled
7473,antreiben::V,დააჩქარებს,ёадҌхе
7474,lassen::V,ა--ინებს,baajedh
7475,lassen::V,ა--ინებს,-ahttet
7476,lassen::V,ა--ინებს,diktit
7477,lassen::V,ა--ინებს,-ttiđ
7478,lassen::V,ა--ინებს,ä´n
7479,lassen::V,ა--ინებს,па̄ххкэ
7480,einladen::V,მოიპატიჟებს,bööredh
7481,einladen::V,მოიპატიჟებს,bivddit
7482,einladen::V,მოიპატიჟებს,gåhttjot
7483,einladen::V,მოიპატიჟებს,bovdet
7484,einladen::V,მოიპატიჟებს,koččođ
7485,einladen::V,მოიპატიჟებს,kåččad
7486,einladen::V,მოიპატიჟებს,коаххче
7487,vereinigen::V,შეაერთებს,iktedidh
7488,vereinigen::V,შეაერთებს,aktidit
7489,vereinigen::V,შეაერთებს,ovttastahttit
7490,vereinigen::V,შეაერთებს,o'vtâstittiđ
7491,vereinigen::V,შეაერთებს,õhtteed
7492,vereinigen::V,შეაერთებს,э̄хтхэ
7493,besuchen::V,სანახავად მიდის,åahpodh
7494,besuchen::V,სანახავად მიდის,goevlelidh
7495,besuchen::V,სანახავად მიდის,guossit
7496,besuchen::V,სანახავად მიდის,gal'let
7497,besuchen::V,სანახავად მიდის,fitnat
7498,besuchen::V,სანახავად მიდის,kolliđ
7499,besuchen::V,სანახავად მიდის,kõ´ll'jed
7500,besuchen::V,სანახავად მიდის,по̄дтлэ
7501,besuchen::V,სანახავად მიდის,во̄тэдтэ
7502,besuchen::V,სანახავად მიდის,во̄а̄ррдэ
7503,treffen::V,შეხვდება,dieviedidh
7504,treffen::V,შეხვდება,iejvvit
7505,treffen::V,შეხვდება,deaivat
7506,treffen::V,შეხვდება,staaviđ
7507,treffen::V,შეხვდება,teividiđ
7508,treffen::V,შეხვდება,o´ddjõõttâd
7509,treffen::V,შეხვდება,вуэсстлэ
7510,sich versammeln::V,შეიკრიბება,gaavnedidh
7511,sich versammeln::V,შეიკრიბება,tjoaggut
7512,sich versammeln::V,შეიკრიბება,čoahkkanit
7513,sich versammeln::V,შეიკრიბება,čokkâniđ
7514,sich versammeln::V,შეიკრიბება,nurâdâttâđ
7515,sich versammeln::V,შეიკრიბება,noorõõttâd
7516,sich versammeln::V,შეიკრიბება,вӯллклэ
7517,spielen::V,ეთამაშება,rïdtjedh
7518,spielen::V,ეთამაშება,lustedalledh
7519,spielen::V,ეთამაშება,ståhkat
7520,spielen::V,ეთამაშება,stuvssit
7521,spielen::V,ეთამაშება,speallat
7522,spielen::V,ეთამაშება,le'ihâšiđ
7523,spielen::V,ეთამაშება,siõrrâd
7524,spielen::V,ეთამაშება,speâllad
7525,spielen::V,ეთამაშება,сӣррэ
7526,singen::V,მღერის,laavlodh
7527,singen::V,მღერის,lávllot
7528,singen::V,მღერის,lávlut
7529,singen::V,მღერის,lávluđ
7530,singen::V,მღერის,läullad
7531,singen::V,მღერის,ла̄ввлэ
7532,tanzen::V,ცეკვავს,daanhtsodh
7533,tanzen::V,ცეკვავს,dánssat
7534,tanzen::V,ცეკვავს,gærssulit
7535,tanzen::V,ცეკვავს,dánset
7536,tanzen::V,ცეკვავს,tánssáđ
7537,tanzen::V,ცეკვავს,ta´nssjed
7538,tanzen::V,ცეკვავს,pleäs'sjed
7539,tanzen::V,ცეკვავს,нюччке
7540,tanzen::V,ცეკვავს,пляссъе
7541,sich trennen::V,მოშორდება,jååkedidh
7542,sich trennen::V,მოშორდება,sirrat
7543,sich trennen::V,მოშორდება,sirádit
7544,sich trennen::V,მოშორდება,earránit
7545,sich trennen::V,მოშორდება,ratkuđ
7546,sich trennen::V,მოშორდება,rätkkjed
7547,sich trennen::V,მოშორდება,кӯдтъе
7548,verlassen::V,მიატოვებს,laehpedh
7549,verlassen::V,მიატოვებს,guodet
7550,verlassen::V,მიატოვებს,guođđit
7551,verlassen::V,მიატოვებს,hilgođ
7552,verlassen::V,მიატოვებს,kyeđđiđ
7553,verlassen::V,მიატოვებს,kue´đđed
7554,verlassen::V,მიატოვებს,сӯһпъе
7555,retten::V,იხსნის,gorredidh
7556,retten::V,იხსნის,gádjot
7557,retten::V,იხსნის,gádjut
7558,retten::V,იხსნის,kááijuđ
7559,retten::V,იხსნის,piä'luštiđ
7560,retten::V,იხსნის,ka´jjeed
7561,retten::V,იხსნის,вуаннче
7562,retten::V,გადაარჩენს,gorredidh
7563,retten::V,გადაარჩენს,gádjot
7564,retten::V,გადაარჩენს,gádjut
7565,retten::V,გადაარჩენს,kááijuđ
7566,retten::V,გადაარჩენს,piä'luštiđ
7567,retten::V,გადაარჩენს,ka´jjeed
7568,retten::V,გადაარჩენს,вуаннче
7569,bewachen::V,დარაჯობს,geehtedh
7570,bewachen::V,დარაჯობს,váktit
7571,bewachen::V,დარაჯობს,fáktet
7572,bewachen::V,დარაჯობს,vahtiđ
7573,bewachen::V,დარაჯობს,värddjed
7574,bewachen::V,დარაჯობს,va´httjed
7575,bewachen::V,დარაჯობს,пынне
7576,bewachen::V,დარაჯობს,ка̄рвуллэ
7577,bewachen::V,უთვალთვალებს,geehtedh
7578,bewachen::V,უთვალთვალებს,váktit
7579,bewachen::V,უთვალთვალებს,fáktet
7580,bewachen::V,უთვალთვალებს,vahtiđ
7581,bewachen::V,უთვალთვალებს,värddjed
7582,bewachen::V,უთვალთვალებს,va´httjed
7583,bewachen::V,უთვალთვალებს,пынне
7584,bewachen::V,უთვალთვალებს,ка̄рвуллэ
7585,schützen::V,დაიფარავს,vaarjelidh
7586,schützen::V,დაიფარავს,suoddjit
7587,schützen::V,დაიფარავს,suodjalit
7588,schützen::V,დაიფარავს,suddjet
7589,schützen::V,დაიფარავს,varjâliđ
7590,schützen::V,დაიფარავს,suâided
7591,schützen::V,დაიფარავს,varjjled
7592,schützen::V,დაიფარავს,пынне
7593,verteidigen::V,დაიცავს,vaarjelidh
7594,verteidigen::V,დაიცავს,bælostit
7595,verteidigen::V,დაიცავს,bealuštit
7596,verteidigen::V,დაიცავს,čuollat
7597,verteidigen::V,დაიცავს,piä'luštiđ
7598,verteidigen::V,დაიცავს,peälšted
7599,verteidigen::V,დაიცავს,пэ̄лль мэ̄ннэ
7600,sich schlagen::V,იჩხუბებს,dåarodh
7601,sich schlagen::V,იჩხუბებს,tjoelestidh
7602,sich schlagen::V,იჩხუბებს,doarrot
7603,sich schlagen::V,იჩხუბებს,doarrut
7604,sich schlagen::V,იჩხუბებს,tuárruđ
7605,sich schlagen::V,იჩხუბებს,tuärrad
7606,sich schlagen::V,იჩხუბებს,туаррэ
7607,schießen::V,ისვრის,vuetjedh
7608,schießen::V,ისვრის,skööhtedh
7609,schießen::V,ისვრის,vuohtjet
7610,schießen::V,ისვრის,báhčit
7611,schießen::V,ისვრის,pääččiđ
7612,schießen::V,ისვრის,pää´ččed
7613,schießen::V,ისვრის,ря̄хшкхэ
7614,siegen::V,გაიმარჯვებს,vïtnedh
7615,siegen::V,გაიმარჯვებს,vuojttet
7616,siegen::V,გაიმარჯვებს,vuoitit
7617,siegen::V,გაიმარჯვებს,vyei'ttiđ
7618,siegen::V,გაიმარჯვებს,vuei´tted
7619,siegen::V,გაიმარჯვებს,вуэйхьтэ
7620,ärgern::V,აჯავრებს,måarahtehtedh
7621,ärgern::V,აჯავრებს,suhttadit
7622,ärgern::V,აჯავრებს,hárdit
7623,ärgern::V,აჯავრებს,piä'ṿuttiđ
7624,ärgern::V,აჯავრებს,âsseed
7625,ärgern::V,აჯავრებს,се̄нтхэ
7626,schlagen::V,ცემს,håasedh
7627,schlagen::V,ცემს,laekedh
7628,schlagen::V,ცემს,tsábbmet
7629,schlagen::V,ცემს,tjassket
7630,schlagen::V,ცემს,huškut
7631,schlagen::V,ცემს,časkeđ
7632,schlagen::V,ცემს,čâ´cǩǩed
7633,schlagen::V,ცემს,та̄гкэ
7634,schlagen::V,ცემს,ва̄сстэ
7635,treten::V,პანღურს ამოჰკრავს,tjïektjedh
7636,treten::V,პანღურს ამოჰკრავს,tjiektjat
7637,treten::V,პანღურს ამოჰკრავს,čiekčat
7638,treten::V,პანღურს ამოჰკრავს,čieh'čâđ
7639,treten::V,პანღურს ამოჰკრავს,tanccâđ
7640,treten::V,პანღურს ამოჰკრავს,tanccâd
7641,treten::V,პანღურს ამოჰკრავს,то̄ппцэ
7642,stechen::V,სჩხვლეტს,baskedh
7643,stechen::V,სჩხვლეტს,tjuoggit
7644,stechen::V,სჩხვლეტს,čuoggut
7645,stechen::V,სჩხვლეტს,čuog'giđ
7646,stechen::V,სჩხვლეტს,čuõ´ǧ'ǧeed
7647,stechen::V,სჩხვლეტს,чо̄ххкэ
7648,stoßen::V,დაეჯახება,nehkiehtidh
7649,stoßen::V,დაეჯახება,nårddådit
7650,stoßen::V,დაეჯახება,nordadit
7651,stoßen::V,დაეჯახება,nutkâliđ
7652,stoßen::V,დაეჯახება,oi´ǧǧeed
7653,stoßen::V,დაეჯახება,оййкье
7654,stoßen::V,დაეჯახება,тоалкъе
7655,stehlen::V,ქურდობს,sualadidh
7656,stehlen::V,ქურდობს,suoládit
7657,stehlen::V,ქურდობს,suoládit
7658,stehlen::V,ქურდობს,suá'ládiđ
7659,stehlen::V,ქურდობს,suâleed
7660,stehlen::V,ქურდობს,суэлнэ
7661,stehlen::V,მოიპარავს,sualadidh
7662,stehlen::V,მოიპარავს,suoládit
7663,stehlen::V,მოიპარავს,suoládit
7664,stehlen::V,მოიპარავს,suá'ládiđ
7665,stehlen::V,მოიპარავს,suâleed
7666,stehlen::V,მოიპარავს,суэлнэ
7667,stören::V,შეაწუხებს,stööredh
7668,stören::V,შეაწუხებს,hearaldehtedh
7669,stören::V,შეაწუხებს,massit
7670,stören::V,შეაწუხებს,sjuddit
7671,stören::V,შეაწუხებს,heađuštit
7672,stören::V,შეაწუხებს,hettiđ
7673,stören::V,შეაწუხებს,heṃâdiđ
7674,stören::V,შეაწუხებს,stamlded
7675,stören::V,შეაწუხებს,вӣршэ
7676,stören::V,შეაწუხებს,е̄кхэллэ
7677,belästigen::V,მობეზრდება,vaejviestidh
7678,belästigen::V,მობეზრდება,vájvedit
7679,belästigen::V,მობეზრდება,muodástuhttet
7680,belästigen::V,მობეზრდება,váivvidit
7681,belästigen::V,მობეზრდება,bieguhit
7682,belästigen::V,მობეზრდება,vä'ividiđ
7683,belästigen::V,მობეზრდება,stamlded
7684,belästigen::V,მობეზრდება,е̄кхэллэ
7685,belästigen::V,მობეზრდება,во̄а̄йвшэ
7686,verbergen::V,დამალავს,tjïekedh
7687,verbergen::V,დამალავს,tjiehkat
7688,verbergen::V,დამალავს,čiehkat
7689,verbergen::V,დამალავს,čieḥâđ
7690,verbergen::V,დამალავს,peittad
7691,verbergen::V,დამალავს,чӣгкэ
7692,verbergen::V,დამალავს,пе̄йхьтэ
7693,täuschen::V,შეცდებს,iermedh
7694,täuschen::V,შეცდებს,eajhkaldehtedh
7695,täuschen::V,შეცდებს,tjáddjit
7696,täuschen::V,შეცდებს,dájuhit
7697,täuschen::V,შეცდებს,viehtalit
7698,täuschen::V,შეცდებს,villiđ
7699,täuschen::V,შეცდებს,ǩiõllâd
7700,täuschen::V,შეცდებს,вӯйхе
7701,täuschen::V,შეცდებს,пе̄йхьтэ
7702,täuschen::V,შეცდებს,ке̄лсэллэ
7703,betrügen::V,მოატყუებს,biehtedh
7704,betrügen::V,მოატყუებს,biehttet
7705,betrügen::V,მოატყუებს,beahttit
7706,betrügen::V,მოატყუებს,filliđ
7707,betrügen::V,მოატყუებს,ǩiõllâd
7708,betrügen::V,მოატყუებს,pä´rtteed
7709,betrügen::V,მოატყუებს,вӯйхе
7710,betrügen::V,მოატყუებს,пе̄йхьтэ
7711,betrügen::V,მოატყუებს,ке̄лсэллэ
7712,töten::V,მოკლავს,buvvedh
7713,töten::V,მოკლავს,gåddet
7714,töten::V,მოკლავს,soaggit
7715,töten::V,მოკლავს,goddit
7716,töten::V,მოკლავს,surmiđ
7717,töten::V,მოკლავს,jämittiđ
7718,töten::V,მოკლავს,kå´dded
7719,töten::V,მოკლავს,so´rmmjed
7720,töten::V,მოკლავს,коаннҌтэ
7721,wohnen::V,ცხოვრობს,årrodh
7722,wohnen::V,ცხოვრობს,veasodh
7723,wohnen::V,ცხოვრობს,årrot
7724,wohnen::V,ცხოვრობს,viessot
7725,wohnen::V,ცხოვრობს,orrut
7726,wohnen::V,ცხოვრობს,aassâđ
7727,wohnen::V,ცხოვრობს,aassâd
7728,wohnen::V,ცხოვრობს,jälsted
7729,wohnen::V,ცხოვრობს,е̄лле
7730,wohnen::V,ბინადრობს,årrodh
7731,wohnen::V,ბინადრობს,veasodh
7732,wohnen::V,ბინადრობს,årrot
7733,wohnen::V,ბინადრობს,viessot
7734,wohnen::V,ბინადრობს,orrut
7735,wohnen::V,ბინადრობს,aassâđ
7736,wohnen::V,ბინადრობს,aassâd
7737,wohnen::V,ბინადრობს,jälsted
7738,wohnen::V,ბინადრობს,е̄лле
7739,arbeiten::V,მუშაობს,barkedh
7740,arbeiten::V,მუშაობს,rihtjat
7741,arbeiten::V,მუშაობს,bargat
7742,arbeiten::V,მუშაობს,porgâđ
7743,arbeiten::V,მუშაობს,tue´j'jeed
7744,arbeiten::V,მუშაობს,лыххкэ
7745,arbeiten::V,მუშაობს,ро̄бхушшэ
7746,sammeln::V,შეკრებს,tjåegkedh
7747,sammeln::V,შეკრებს,tjoahkkit
7748,sammeln::V,შეკრებს,čoaggit
7749,sammeln::V,შეკრებს,čokkiđ
7750,sammeln::V,შეკრებს,čuág'giđ
7751,sammeln::V,შეკრებს,noorrâd
7752,sammeln::V,შეკრებს,нёавсэ
7753,pflücken::V,კრეფს,tjåegkedh
7754,pflücken::V,კრეფს,tjoagget
7755,pflücken::V,კრეფს,čoaggit
7756,pflücken::V,კრეფს,čuág'giđ
7757,pflücken::V,კრეფს,uussâd
7758,pflücken::V,კრეფს,кышшкэ
7759,jagen::V,ნადირობს,bearhtodh
7760,jagen::V,ნადირობს,viejddit
7761,jagen::V,ნადირობს,bivdit
7762,jagen::V,ნადირობს,miä'cástiđ
7763,jagen::V,ნადირობს,miä´csted
7764,jagen::V,ნადირობს,ме̄ххьцтэ
7765,fischen::V,თევზაობს,gööledh
7766,fischen::V,თევზაობს,håagkodh
7767,fischen::V,თევზაობს,guollit
7768,fischen::V,თევზაობს,guolástit
7769,fischen::V,თევზაობს,kuá'lástiđ
7770,fischen::V,თევზაობს,kue´llšeed
7771,fischen::V,თევზაობს,шылле кӯль
7772,fassen::V,დააჭერს,bivtedh
7773,fassen::V,დააჭერს,giddit
7774,fassen::V,დააჭერს,bivdit
7775,fassen::V,დააჭერს,pivdeđ
7776,fassen::V,დააჭერს,kå´dded
7777,fassen::V,დააჭერს,со̄а̄гкэ
7778,hüten::V,მწყემსავს,geehtedh
7779,hüten::V,მწყემსავს,váktit
7780,hüten::V,მწყემსავს,geahččat
7781,hüten::V,მწყემსავს,keččâđ
7782,hüten::V,მწყემსავს,hoi´ddjed
7783,hüten::V,მწყემსავს,пынне
7784,treiben::V,მიერეკება,vuejiehtidh
7785,treiben::V,მიერეკება,vuojedit
7786,treiben::V,მიერეკება,vuodjelit
7787,treiben::V,მიერეკება,vyeijiđ
7788,treiben::V,მიერეკება,vue´jjad
7789,treiben::V,მიერეკება,выйхе
7790,treiben::V,მიერეკება,го̄ннэ
7791,anbinden::V,მიაბამს,viedtedh
7792,anbinden::V,მიაბამს,gaarhkedidh
7793,anbinden::V,მიაბამს,dabrrit
7794,anbinden::V,მიაბამს,dæhppodit
7795,anbinden::V,მიაბამს,čatnat
7796,anbinden::V,მიაბამს,čoonnâđ
7797,anbinden::V,მიაბამს,čõõnnâd
7798,anbinden::V,მიაბამს,ко̄ррэ
7799,füttern::V,აჭმევს,bïepmehtidh
7800,füttern::V,აჭმევს,biebbmat
7801,füttern::V,აჭმევს,biebmat
7802,füttern::V,აჭმევს,purâttiđ
7803,füttern::V,აჭმევს,poorted
7804,füttern::V,აჭმევს,peâm'mad
7805,füttern::V,აჭმევს,поҏтэ
7806,melken::V,წველის,buhtjedh
7807,melken::V,წველის,båhtjet
7808,melken::V,წველის,bahčit
7809,melken::V,წველის,paččeeđ
7810,melken::V,წველის,pââččad
7811,melken::V,წველის,лаппьсе
7812,hacken::V,კეპავს,tsåalhkodh
7813,hacken::V,კეპავს,tsållat
7814,hacken::V,კეპავს,tsáhpat
7815,hacken::V,კეპავს,čuollat
7816,hacken::V,კეპავს,čuollâđ
7817,hacken::V,კეპავს,ceäk'kad
7818,hacken::V,კეპავს,ця̄ххкэ
7819,gießen::V,რწყავს,tjaetsiehtidh
7820,gießen::V,რწყავს,tjáhttjit
7821,gießen::V,რწყავს,njuoskadit
