,Concept_ID,lv,sk
1573,schlimm::A,nejauks,zlý
1574,schlimm::A,nejauks,nepríjemný
1575,wahr::A,абу ылӧг,pravý
1576,wahr::A,абу ылӧг,pravdivý
1577,wahr::A,īsts,pravý
1578,wahr::A,īsts,pravdivý
1579,wahr::A,patiess,pravý
1580,wahr::A,patiess,pravdivý
1581,alt::A,важ,starý
1582,alt::A,sens,starý
1583,alt::A,vęcs,starý
1584,neu::A,выль,nový
1585,neu::A,jauns,nový
1586,ehemalig::A,вӧвлӧм,bývalý
1587,ehemalig::A,bijušais,bývalý
1588,alt[Lebewesen]::A,пӧрысь,starý
1589,alt[Lebewesen]::A,vecs,starý
1590,jung::A,том,mladý
1591,jung::A,jauns,mladý
1592,arm::A,гӧль,chudobný
1593,arm::A,nabags,chudobný
1594,reich::A,озыр,bohatý
1595,reich::A,bagāts,bohatý
1596,bekannt::A,тӧдса,známy
1597,bekannt::A,zināms,známy
1598,bekannt::A,pazīstams,známy
1599,berühmt::A,нималан,slávny
1600,berühmt::A,нималан,povestný
1601,berühmt::A,кывсян,slávny
1602,berühmt::A,кывсян,povestný
1603,berühmt::A,slavens,slávny
1604,berühmt::A,slavens,povestný
1605,fremd::A,йӧз,cudzí
1606,fremd::A,svešs,cudzí
1607,verschieden::A,абу ӧткодь,rôzny
1608,verschieden::A,абу ӧткодь,rozličný
1609,verschieden::A,разнӧй,rôzny
1610,verschieden::A,разнӧй,rozličný
1611,verschieden::A,dažāds,rôzny
1612,verschieden::A,dažāds,rozličný
1613,nah::A,матыс,blízky
1614,nah::A,tuvs,blízky
1615,fern::A,ылі,ďaleký
1616,fern::A,tāls,ďaleký
1617,linker::A,шуйга,ľavý
1618,linker::A,kreisais,ľavý
1619,rechter::A,веськыд,pravý
1620,rechter::A,labais,pravý
1621,anderer::A,мукӧд,iný
1622,anderer::A,мукӧд,druhý
1623,anderer::A,otrs,iný
1624,anderer::A,otrs,druhý
1625,erster::A,медводдза,prvý
1626,erster::A,pirmais,prvý
1627,zweiter::A,мӧд,druhý
1628,zweiter::A,otrais,druhý
1629,dritter::A,коймӧд,tretí
1630,dritter::A,trešais,tretí
1631,letzter::A,бӧръя,ostatný
1632,letzter::A,бӧръя,posledný
1633,letzter::A,beidzamais,ostatný
1634,letzter::A,beidzamais,posledný
1635,allein::ADV,ӧтка,sám
1636,allein::ADV,viens pats,sám
1637,auf einmal::ADV,ӧтпырйӧ,zároveň
1638,auf einmal::ADV,reizē,zároveň
1639,zusammen::ADV,тшӧтш,spolu
1640,zusammen::ADV,тшӧтш,spoločne
1641,zusammen::ADV,kopā,spolu
1642,zusammen::ADV,kopā,spoločne
1643,zusammen::ADV,vienviet,spolu
1644,zusammen::ADV,vienviet,spoločne
1645,lange::ADV,дыр,dlho
1646,lange::ADV,ilgi,dlho
1647,plötzlich::ADV,друг,náhle
1648,plötzlich::ADV,pēkšņi,náhle
1649,sofort::ADV,дзик пыр,hneď
1650,sofort::ADV,дзик пыр,ihneď
1651,sofort::ADV,tūlīt,hneď
1652,sofort::ADV,tūlīt,ihneď
1653,später::ADV,сэсся,neskoršie
1654,später::ADV,vēlāk,neskoršie
1655,jetzt::ADV,ӧні,teraz
1656,jetzt::ADV,tagad,teraz
1657,heute::ADV,талун,dnes
1658,heute::ADV,šodien,dnes
1659,morgen::ADV,аски,zajtra
1660,morgen::ADV,rīt,zajtra
1661,bald::ADV,регыд,skoro
1662,bald::ADV,drīz,skoro
1663,dann::ADV,бӧрын,nato
1664,dann::ADV,бӧрын,potom
1665,dann::ADV,бӧрти,nato
1666,dann::ADV,бӧрти,potom
1667,dann::ADV,tad,nato
1668,dann::ADV,tad,potom
1669,gestern::ADV,тӧнлун,včera
1670,gestern::ADV,vakar,včera
1671,einst::ADV,ӧтчыд,kedysi
1672,einst::ADV,ӧтчыд,niekedy
1673,einst::ADV,ӧтпыр,kedysi
1674,einst::ADV,ӧтпыр,niekedy
1675,einst::ADV,citreiz,kedysi
1676,einst::ADV,citreiz,niekedy
1677,damals::ADV,сэки,vtedy
1678,damals::ADV,toreiz,vtedy
1679,danach::ADV,сэсся,potom
1680,danach::ADV,сэсся,podľa toho
1681,danach::ADV,pēc tam,potom
1682,danach::ADV,pēc tam,podľa toho
1683,vorher::ADV,войдӧр,napred
1684,vorher::ADV,войдӧр,predtým
1685,vorher::ADV,iepriekš,napred
1686,vorher::ADV,iepriekš,predtým
1687,vorher::ADV,pirms tam,napred
1688,vorher::ADV,pirms tam,predtým
1689,zuerst::ADV,войдӧр,najprv
1690,zuerst::ADV,vis'pirms,najprv
1691,einmal::ADV,ӧтчыдысь,raz
1692,einmal::ADV,ӧтчыдысь,jedenkrát
1693,einmal::ADV,reiz,raz
1694,einmal::ADV,reiz,jedenkrát
1695,einmal::ADV,vienreiz,raz
1696,einmal::ADV,vienreiz,jedenkrát
1697,manchmal::ADV,корсюрӧ,občas
1698,manchmal::ADV,корсюрӧ,niekedy
1699,manchmal::ADV,dažkārt,občas
1700,manchmal::ADV,dažkārt,niekedy
1701,oft::ADV,тшӧкыда,často
1702,oft::ADV,bieži,často
1703,immer::ADV,век,vždy
1704,immer::ADV,век,ustavične
1705,immer::ADV,allaž,vždy
1706,immer::ADV,allaž,ustavične
1707,immer::ADV,vien'mēr,vždy
1708,immer::ADV,vien'mēr,ustavične
1709,niemals::ADV,оз некор,nikdy
1710,niemals::ADV,nemūžam,nikdy
1711,hier::ADV,со,tu
1712,hier::ADV,тонӧ,tu
1713,hier::ADV,te,tu
1714,hier::ADV,šeit,tu
1715,hierhin::ADV,татчӧ,sem
1716,hierhin::ADV,татчӧ,tade
1717,hierhin::ADV,талань,sem
1718,hierhin::ADV,талань,tade
1719,hierhin::ADV,šurp,sem
1720,hierhin::ADV,šurp,tade
1721,hierhin::ADV,uz šejieni,sem
1722,hierhin::ADV,uz šejieni,tade
1723,von hier::ADV,тасянь,odtiaľto
1724,von hier::ADV,no šejienes,odtiaľto
1725,dort::ADV,сэні,tam
1726,dort::ADV,tur,tam
1727,dorthin::ADV,сэтчӧ,ta
1728,dorthin::ADV,сэтчӧ,tam
1729,dorthin::ADV,turp,ta
1730,dorthin::ADV,turp,tam
1731,dorthin::ADV,uz turieni,ta
1732,dorthin::ADV,uz turieni,tam
1733,geradeaus::ADV,веськыда,rovno
1734,geradeaus::ADV,веськыда,priamo
1735,geradeaus::ADV,taisni uz priekšu,rovno
1736,geradeaus::ADV,taisni uz priekšu,priamo
1737,vorwärts::ADV,водзӧ,napred
1738,vorwärts::ADV,uz priekšu,napred
1739,rückwärts::ADV,бӧрӧ,nazad
1740,rückwärts::ADV,atmuguriski,nazad
1741,zurück::ADV,бӧр,späť
1742,zurück::ADV,бӧр,naspäť
1743,zurück::ADV,atpakāļ,späť
1744,zurück::ADV,atpakāļ,naspäť
1745,unten::ADV,улын,dolu
1746,unten::ADV,улын,naspodku
1747,unten::ADV,уліын,dolu
1748,unten::ADV,уліын,naspodku
1749,unten::ADV,lejā,dolu
1750,unten::ADV,lejā,naspodku
1751,unten::ADV,apakšā,dolu
1752,unten::ADV,apakšā,naspodku
1753,hinab::ADV,улӧ,dolu
1754,hinab::ADV,увлан,dolu
1755,hinab::ADV,uz leju,dolu
1756,oben::ADV,вылын,hore
1757,oben::ADV,вылын,navrchu
1758,oben::ADV,выліын,hore
1759,oben::ADV,выліын,navrchu
1760,oben::ADV,virsū,hore
1761,oben::ADV,virsū,navrchu
1762,hinauf::ADV,выліӧ,hore
1763,hinauf::ADV,выліӧ,navrch
1764,hinauf::ADV,augšā,hore
1765,hinauf::ADV,augšā,navrch
1766,hinauf::ADV,uz augšu,hore
1767,hinauf::ADV,uz augšu,navrch
1768,überall::ADV,быдлаын,všade
1769,überall::ADV,visur,všade
1770,nicht::ADV,oз,nie
1771,nicht::ADV,ne,nie
1772,ein wenig::ADV,неуна,trocha
1773,ein wenig::ADV,drusku,trocha
1774,kaum::ADV,мырдэм,ledva
1775,kaum::ADV,diezin vai,ledva
1776,sehr::ADV,зэв,veľmi
1777,sehr::ADV,ļoti,veľmi
1778,sehr::ADV,gaužām,veľmi
1779,so::ADV,тадз,tak
1780,so::ADV,тадз,takto
1781,so::ADV,сідз,tak
1782,so::ADV,сідз,takto
1783,so::ADV,tā,tak
1784,so::ADV,tā,takto
1785,so::ADV,tik,tak
1786,so::ADV,tik,takto
1787,noch::ADV,на,ešte
1788,noch::ADV,нӧшта,ešte
1789,noch::ADV,vēl,ešte
1790,nur::ADV,куш,len
1791,nur::ADV,сӧмын,len
1792,nur::ADV,vien,len
1793,nur::ADV,tikai,len
1794,schon::ADV,нин,už
1795,schon::ADV,jau,už
1796,wieder::ADV,бара,zasa
1797,wieder::ADV,atkal,zasa
1798,vergebens::ADV,весьшӧрӧ,márne
1799,vergebens::ADV,весьшӧрӧ,nadarmo
1800,vergebens::ADV,velti,márne
1801,vergebens::ADV,velti,nadarmo
1802,vor::PRP,водзын,pred
1803,vor::PRP,priekš,pred
1804,hinter::PRP,бӧрнын,za
1805,hinter::PRP,aiz,za
1806,unter::PRP,улын,pod
1807,unter::PRP,zem,pod
1808,durch::PRP,пыр,cez
1809,durch::PRP,пырыс,cez
1810,durch::PRP,caur,cez
1811,durch::PRP,cauri,cez
1812,neben::PRP,бердын,pri
1813,neben::PRP,бердын,vedľa
1814,neben::PRP,līdzās,pri
1815,neben::PRP,līdzās,vedľa
1816,zwischen::PRP,костын,medzi
1817,zwischen::PRP,starp,medzi
1818,wegen::PRP,вӧсна,pre
1819,wegen::PRP,вӧсна,kvôli
1820,wegen::PRP,pēc,pre
1821,wegen::PRP,pēc,kvôli
1822,dies::PRN,тайӧ,to
1823,dies::PRN,тайӧ,táto
1824,dies::PRN,šis,to
1825,dies::PRN,šis,táto
1826,das::PRN,ciйö,to
1827,das::PRN,tas,to
1828,alles::PRN,став,všetko
1829,alles::PRN,viss,všetko
1830,ich::PRN,ме,ja
1831,ich::PRN,es,ja
1832,du::PRN,тэ,ty
1833,du::PRN,tu,ty
1834,er::PRN,сійӧ,on
1835,er::PRN,viņš,on
1836,wir::PRN,ми,my
1837,wir::PRN,mēs,my
1838,ihr::PRN,тi,vy
1839,ihr::PRN,jūs,vy
1840,sie::PRN,найö,oni
1841,sie::PRN,viņi,oni
1842,sie::PRN,viņas,oni
1843,was::FPRN,мый,čo
1844,was::FPRN,kas,čo
1845,wer::FPRN,код,kto
1846,wer::FPRN,kas,kto
1847,wo::FADV,кыті,kde
1848,wo::FADV,kur,kde
1849,wohin::FADV,кытчӧ,kam
1850,wohin::FADV,kurp,kam
1851,wohin::FADV,uz kurieni,kam
1852,wie::FADV,кыдзи,ako
1853,wie::FADV,kā,ako
1854,warum::FADV,мыйла,prečo
1855,warum::FADV,kāpēc,prečo
1856,wieviel::FNUM,кымын,koľko
1857,wieviel::FNUM,cik,koľko
1858,eins::NUM,ӧтик,jeden
1859,eins::NUM,viens,jeden
1860,zwei::NUM,кык,dva
1861,zwei::NUM,divi,dva
1862,drei::NUM,куим,tri
1863,drei::NUM,trīs,tri
1864,vier::NUM,нель,štyri
1865,vier::NUM,četri,štyri
1866,fünf::NUM,вит,päť
1867,fünf::NUM,pieci,päť
1868,sechs::NUM,квайт,šesť
1869,sechs::NUM,seši,šesť
1870,sieben::NUM,сизим,sedem
1871,sieben::NUM,septiņi,sedem
1872,acht::NUM,кӧкъямыс,osem
1873,acht::NUM,astoņi,osem
1874,neun::NUM,ӧкмыс,deväť
1875,neun::NUM,deviņi,deväť
1876,zehn::NUM,дас,desať
1877,zehn::NUM,desmit,desať
1878,elf::NUM,дас ӧтик,jedenásť
1879,elf::NUM,vienpadsmit,jedenásť
1880,zwölf::NUM,дас кык,dvanásť
1881,zwölf::NUM,divpadsmit,dvanásť
1882,zwanzig::NUM,кызь,dvadsať
1883,zwanzig::NUM,divdesmit,dvadsať
1884,dreißig::NUM,комын,tridsať
1885,dreißig::NUM,trīsdesmit,tridsať
1886,vierzig::NUM,нелямын,štyridsať
1887,vierzig::NUM,četrdesmit,štyridsať
1888,fünfzig::NUM,ветымын,päťdesiat
1889,fünfzig::NUM,piecdesmit,päťdesiat
1890,sechzig::NUM,квайтымын,šesťdesiat
1891,sechzig::NUM,sešdesmit,šesťdesiat
1892,siebzig::NUM,сизимдас,sedemdesiat
1893,siebzig::NUM,septiņdesmit,sedemdesiat
1894,achtzig::NUM,кӧкъямысдас,osemdesiat
1895,achtzig::NUM,astoņdesmit,osemdesiat
1896,neunzig::NUM,ӧкмысдас,deväťdesiat
1897,neunzig::NUM,deviņdesmit,deväťdesiat
1898,hundert::NUM,сё,sto
1899,hundert::NUM,simt,sto
1900,tausend::NUM,сюрс,tisíc
1901,tausend::NUM,tūkstoš,tisíc
1902,und::CNJ,и,i
1903,und::CNJ,un,i
1904,oder::CNJ,либӧ,alebo
1905,oder::CNJ,jeb,alebo
1906,stehen::V,сулавны,stáť
1907,stehen::V,stāvēt,stáť
1908,sitzen::V,пукавны,sedieť
1909,sitzen::V,sēdēt,sedieť
1910,liegen::V,куйлыны,ležať
1911,liegen::V,gulēt,ležať
1912,hängen::V,ӧшавны,visieť
1913,hängen::V,karāties,visieť
1914,werden::V,лоны,stať sa
1915,werden::V,tapt,stať sa
1916,passieren::V,лоны,stať sa
1917,passieren::V,notikt,stať sa
1918,beginnen::V,кутчысьны,začať sa
1919,beginnen::V,кутны,začať sa
1920,beginnen::V,sākties,začať sa
1921,enden::V,помасьны,končiť sa
1922,enden::V,beigties,končiť sa
1923,wechseln::V,вежсьыны,meniť sa
1924,wechseln::V,mainīties,meniť sa
1925,aufgehen[Sonne]::V,петны,vychádzať
1926,aufgehen[Sonne]::V,lēkt,vychádzať
1927,aufgehen[Sonne]::V,uzlēkt,vychádzať
1928,untergehen[Sonne]::V,пуксьыны,zapadnúť
1929,untergehen[Sonne]::V,noiet,zapadnúť
1930,untergehen[Sonne]::V,rietēt,zapadnúť
1931,scheinen[Sonne]::V,югъявны,svietiť
1932,scheinen[Sonne]::V,югвидзны,svietiť
1933,scheinen[Sonne]::V,spīdēt,svietiť
1934,donnern::V,гымавны,hrmieť
1935,donnern::V,dārdēt,hrmieť
1936,wehen::V,пӧльтны,viať
1937,wehen::V,pūst,viať
1938,strömen::V,киссьыны,prúdiť
1939,strömen::V,līt,prúdiť
1940,strömen::V,plūst,prúdiť
1941,fließen::V,визувтны,tiecť
1942,fließen::V,tecēt,tiecť
1943,sich drehen::V,бергавны,točiť sa
1944,sich drehen::V,бергавны,krútiť sa
1945,sich drehen::V,grozīties,točiť sa
1946,sich drehen::V,grozīties,krútiť sa
1947,schwanken::V,легны,kolísať
1948,schwanken::V,легны,klátiť sa
1949,schwanken::V,лайкъявны,kolísať
1950,schwanken::V,лайкъявны,klátiť sa
1951,schwanken::V,līgoties,kolísať
1952,schwanken::V,līgoties,klátiť sa
1953,schwanken::V,grīļoties,kolísať
1954,schwanken::V,grīļoties,klátiť sa
1955,schwingen::V,лайкъявны,kývať sa
1956,schwingen::V,лайкъявны,chvieť sa
1957,schwingen::V,люллявны,kývať sa
1958,schwingen::V,люллявны,chvieť sa
1959,schwingen::V,vēzēties,kývať sa
1960,schwingen::V,vēzēties,chvieť sa
1961,fallen::V,усьны,padať
1962,fallen::V,krist,padať
1963,brennen::V,сотчыны,páliť
1964,brennen::V,сотчыны,horieť
1965,brennen::V,degt,páliť
1966,brennen::V,degt,horieť
1967,rauchen::V,тшынӧдны,dymiť sa
1968,rauchen::V,dūmot,dymiť sa
1969,regnen::V,зэрны,pršať
1970,regnen::V,līt,pršať
1971,gefrieren::V,кынмыны,zamrznút
1972,gefrieren::V,sasalt,zamrznút
1973,tauen::V,сывны,taviť sa
1974,tauen::V,kust,taviť sa
1975,schmelzen::V,сывны,taviť sa
1976,schmelzen::V,kust,taviť sa
1977,schmelzen::V,nokust,taviť sa
1978,trocknen::V,косьмыны,schnúť
1979,trocknen::V,žūt,schnúť
1980,trocknen::V,kaltēties,schnúť
1981,sieden::V,пуны,vrieť
1982,sieden::V,virt,vrieť
1983,sieden::V,vārīties,vrieť
1984,faulen::V,сісьмыны,hniť
1985,faulen::V,pūt,hniť
1986,faulen::V,trudēt,hniť
1987,verfaulen::V,сісьмыны,zhniť
1988,verfaulen::V,sapūt,zhniť
1989,verfaulen::V,satrūdēt,zhniť
1990,reißen::V,орны,pretrhnúť sa
1991,reißen::V,plīst,pretrhnúť sa
1992,reißen::V,satrūkt,pretrhnúť sa
1993,versinken::V,вӧйны,zapadnúť
1994,versinken::V,вӧйны,potopiť sa
1995,versinken::V,grimt,zapadnúť
1996,versinken::V,grimt,potopiť sa
1997,versinken::V,nogrimt,zapadnúť
1998,versinken::V,nogrimt,potopiť sa
1999,vergehen::V,кольны,plynúť
2000,vergehen::V,ордйыны,plynúť
2001,vergehen::V,paiet,plynúť
2002,erscheinen::V,петкӧдчыны,objaviť sa
2003,erscheinen::V,parādīties,objaviť sa
2004,verschwinden::V,бырны,zmiznúť
2005,verschwinden::V,nozust,zmiznúť
2006,sinken::V,вӧйны,klesať
2007,sinken::V,kristies,klesať
2008,abnehmen::V,чинны,ubúdať
2009,abnehmen::V,noplakt,ubúdať
2010,abnehmen::V,mazināties,ubúdať
2011,zunehmen::V,содны,pribúdať
2012,zunehmen::V,ыдждыны,pribúdať
2013,zunehmen::V,pieaugt,pribúdať
2014,zunehmen::V,pieņemties,pribúdať
2015,steigen::V,лыбны,stúpať
2016,steigen::V,kāpt,stúpať
2017,wachsen::V,быдмыны,rásť
2018,wachsen::V,augt,rásť
2019,glänzen::V,югъявны,jagať sa
2020,glänzen::V,югъявны,lesknúť sa
2021,glänzen::V,дзирдавны,jagať sa
2022,glänzen::V,дзирдавны,lesknúť sa
2023,glänzen::V,zaigot,jagať sa
2024,glänzen::V,zaigot,lesknúť sa
2025,glänzen::V,laistīties,jagať sa
2026,glänzen::V,laistīties,lesknúť sa
2027,funkeln::V,югъявны,iskriť sa
2028,funkeln::V,дзирдавны,iskriť sa
2029,funkeln::V,mirdzēt,iskriť sa
2030,funkeln::V,dzirkstēt,iskriť sa
2031,lärmen::V,жувгыны,lomoziť
2032,lärmen::V,ыугыны,lomoziť
2033,lärmen::V,шумитны,lomoziť
2034,lärmen::V,ālēties,lomoziť
2035,lärmen::V,trokšņot,lomoziť
2036,läuten::V,жургыны,cengať
2037,läuten::V,zvanīt,cengať
2038,klingeln::V,звӧнитны,zvoniť
2039,klingeln::V,zvanīt,zvoniť
2040,klirren::V,гольскöдчыны,rinčať
2041,klirren::V,tinkšķēt,rinčať
2042,klirren::V,džinkstēt,rinčať
2043,brausen::V,буавны,hučať
2044,brausen::V,krākt,hučať
2045,brausen::V,brāzmot,hučať
2046,rauschen::V,кышакывны,šumieť
2047,rauschen::V,šalkt,šumieť
2048,klingen::V,шыавны,znieť
2049,klingen::V,шыавны,zvoniť
2050,klingen::V,юргыны,znieť
2051,klingen::V,юргыны,zvoniť
2052,klingen::V,skanēt,znieť
2053,klingen::V,skanēt,zvoniť
2054,klingen::V,izklausīties,znieť
2055,klingen::V,izklausīties,zvoniť
2056,bellen::V,увтны,štekať
2057,bellen::V,увтны,brechať
2058,bellen::V,riet,štekať
2059,bellen::V,riet,brechať
2060,heulen::V,омлявны,vyť
2061,heulen::V,вурзавны,vyť
2062,heulen::V,kaukt,vyť
2063,heulen::V,gaudot,vyť
2064,blasen::V,пӧльтны,duť
2065,blasen::V,пӧльтны,fúkať
2066,blasen::V,pūst,duť
2067,blasen::V,pūst,fúkať
2068,pfeifen::V,шутьлявны,pískať
2069,pfeifen::V,шутьлявны,hvízdať
2070,pfeifen::V,svilpt,pískať
2071,pfeifen::V,svilpt,hvízdať
2072,pfeifen::V,svilpot,pískať
2073,pfeifen::V,svilpot,hvízdať
2074,schreien::V,горзыны,kričať
2075,schreien::V,brēkt,kričať
2076,schreien::V,kliegt,kričať
2077,stöhnen::V,ымзыны,stenať
2078,stöhnen::V,vaidēt,stenať
2079,zittern::V,тіравны,triasť sa
2080,zittern::V,drebēt,triasť sa
2081,leben::V,овны,žiť
2082,leben::V,dzīvot,žiť
2083,geboren werden::V,чужны,narodiť sa
2084,geboren werden::V,dzimt,narodiť sa
2085,atmen::V,кашкыны,dýchať
2086,atmen::V,пошиктыны,dýchať
2087,atmen::V,elpot,dýchať
2088,trinken::V,юны,piť
2089,trinken::V,dzert,piť
2090,essen::V,сёйны,jesť
2091,essen::V,ēst,jesť
2092,schlucken::V,ньылавны,zhltnuť
2093,schlucken::V,rīt,zhltnuť
2094,müde werden::V,мудзны,unaviť sa
2095,müde werden::V,nokust,unaviť sa
2096,einschlafen::V,ланьтны,usnúť
2097,einschlafen::V,ланьтны,zaspať
2098,einschlafen::V,унмовсьны,usnúť
2099,einschlafen::V,унмовсьны,zaspať
2100,einschlafen::V,iemigt,usnúť
2101,einschlafen::V,iemigt,zaspať
2102,einschlafen::V,aizmigt,usnúť
2103,einschlafen::V,aizmigt,zaspať
2104,schlafen::V,узьны,spať
2105,schlafen::V,gulēt,spať
2106,aufwachen::V,садьмыны,zobudiť sa
2107,aufwachen::V,mosties,zobudiť sa
2108,aufstehen::V,чеччыны,vstať
2109,aufstehen::V,celties,vstať
2110,sich erholen::V,шойччыны,zotavovať sa
2111,sich erholen::V,шойччыны,oddýchovať si
2112,sich erholen::V,atžirgt,zotavovať sa
2113,sich erholen::V,atžirgt,oddýchovať si
2114,sich erholen::V,atpūsties,zotavovať sa
2115,sich erholen::V,atpūsties,oddýchovať si
2116,krank werden::V,висьмыны,ochorieť
2117,krank werden::V,sasirgt,ochorieť
2118,krank sein::V,висьны,chorieť
2119,krank sein::V,висьны,byť chorý
2120,krank sein::V,slimot,chorieť
2121,krank sein::V,slimot,byť chorý
2122,schmerzen::V,висьны,bolieť
2123,schmerzen::V,sāpēt,bolieť
2124,schmerzen::V,smelgt,bolieť
2125,husten::V,кызны,kašľať
2126,husten::V,klepot,kašľať
2127,genesen::V,бурдны,uzdraviť sa
2128,genesen::V,veseļoties,uzdraviť sa
2129,sterben::V,кувны,umrieť
2130,sterben::V,кувны,zomrieť
2131,sterben::V,mirt,umrieť
2132,sterben::V,mirt,zomrieť
2133,sterben::V,nomirt,umrieť
2134,sterben::V,nomirt,zomrieť
2135,umkommen::V,кувны,zahynúť
2136,umkommen::V,apsprāgt,zahynúť
2137,umkommen::V,aiziet bojā,zahynúť
2138,sich bewegen::V,вӧрзьыны,pohybovať sa
2139,sich bewegen::V,virzīties,pohybovať sa
2140,sich rühren::V,вӧрны,hnúť sa
2141,sich rühren::V,вӧрӧдчыны,hnúť sa
2142,sich rühren::V,sagrozīties,hnúť sa
2143,sich erheben::V,сувтны,zdvihnúť sa
2144,sich erheben::V,piecelties,zdvihnúť sa
2145,sich setzen::V,пуксьыны,sadnúť si
2146,sich setzen::V,sēsties,sadnúť si
2147,hinfallen::V,усьны,spadnúť
2148,hinfallen::V,sabirt,spadnúť
2149,hinfallen::V,pakrist,spadnúť
2150,laufen::V,мyнны,bežať
2151,laufen::V,iet,bežať
2152,laufen::V,skraidīt,bežať
2153,schreiten::V,восьлавны,kráčať
2154,schreiten::V,soļot,kráčať
2155,spazierengehen::V,гуляйтны,prechádzať sa
2156,spazierengehen::V,staigāt,prechádzať sa
2157,spazierengehen::V,pastaigāties,prechádzať sa
2158,eilen::V,тэрмасьны,súriť
2159,eilen::V,traukt,súriť
2160,sich beeilen::V,тэрмасьны,ponáhľať sa
2161,sich beeilen::V,steigties,ponáhľať sa
2162,sich beeilen::V,pasteigties,ponáhľať sa
2163,sausen::V,тӧвзьыны,hučať
2164,sausen::V,drāzt,hučať
2165,sausen::V,brāzties,hučať
2166,rennen::V,котӧртны,bežať
2167,rennen::V,skriet,bežať
2168,springen::V,чеччавны,skákať
2169,springen::V,lēkt,skákať
2170,klettern::V,кышасьны,liezť
2171,klettern::V,кавшасьны,liezť
2172,klettern::V,kāpt,liezť
2173,klettern::V,rāpties,liezť
2174,schaukeln::V,гычасьны,húpať
2175,schaukeln::V,гычасьны,hojdať
2176,schaukeln::V,šūpoties,húpať
2177,schaukeln::V,šūpoties,hojdať
2178,schaukeln::V,zvalstīties,húpať
2179,schaukeln::V,zvalstīties,hojdať
2180,kriechen::V,кыссьыны,liezť
2181,kriechen::V,кыссьыны,plaziť sa
2182,kriechen::V,līst,liezť
2183,kriechen::V,līst,plaziť sa
2184,kriechen::V,rāpot,liezť
2185,kriechen::V,rāpot,plaziť sa
2186,schwimmen::V,уявны,plávať
2187,schwimmen::V,peldēt,plávať
2188,tauchen::V,сунавны,ponoriť sa
2189,tauchen::V,gremdēties,ponoriť sa
2190,rudern::V,пелысасьны,veslovať
2191,rudern::V,airēt,veslovať
2192,rudern::V,irties,veslovať
2193,fahren::V,мунны,ísť
2194,fahren::V,мунны,jazdiť
2195,fahren::V,braukt,ísť
2196,fahren::V,braukt,jazdiť
2197,fliegen::V,лэбны,letieť
2198,fliegen::V,lidot,letieť
2199,fliegen::V,laisties,letieť
2200,gehen::V,мyнны,ísť
2201,gehen::V,iet,ísť
2202,weggehen::V,мунавны,odísť
2203,weggehen::V,мунавны,odchádzať
2204,weggehen::V,aiziet,odísť
2205,weggehen::V,aiziet,odchádzať
2206,abfahren::V,мӧдӧдчыны,odcestovať
2207,abfahren::V,atiet,odcestovať
2208,abfahren::V,aizbraukt,odcestovať
2209,anhalten::V,джӧмдыны,zadržať sa
2210,anhalten::V,джӧмдыны,zastaviť sa
2211,anhalten::V,apstāties,zadržať sa
2212,anhalten::V,apstāties,zastaviť sa
2213,hineingehen::V,пырны,vchádzať
2214,hineingehen::V,ieiet,vchádzať
2215,eintreten::V,пырны,vojsť
2216,eintreten::V,пырны,vstúpiť
2217,eintreten::V,ienākt,vojsť
2218,eintreten::V,ienākt,vstúpiť
2219,kommen::V,воны,prísť
2220,kommen::V,локны,prísť
2221,kommen::V,nākt,prísť
2222,ankommen::V,воны,prísť
2223,ankommen::V,воны,doraziť
2224,ankommen::V,локны,prísť
2225,ankommen::V,локны,doraziť
2226,ankommen::V,nonākt,prísť
2227,ankommen::V,nonākt,doraziť
2228,ankommen::V,ierasties,prísť
2229,ankommen::V,ierasties,doraziť
2230,zurückkommen::V,косны,vrátiť sa
2231,zurückkommen::V,бергӧдчыны,vrátiť sa
2232,zurückkommen::V,atgriezties,vrátiť sa
2233,bleiben::V,кольны,ostať
2234,bleiben::V,кольны,zostať
2235,bleiben::V,palikt,ostať
2236,bleiben::V,palikt,zostať
2237,warten::V,виччысьны,čakať
2238,warten::V,gaidīt,čakať
2239,erwarten::V,виччысьны,očakávať
2240,erwarten::V,sagaidīt,očakávať
2241,suchen::V,корсьны,hľadať
2242,suchen::V,meklēt,hľadať
2243,finden::V,казявны,nájsť
2244,finden::V,rast,nájsť
2245,finden::V,atrast,nájsť
2246,versuchen::V,заводитчывны,skúsiť
2247,versuchen::V,заводитчывны,pokúsiť sa
2248,versuchen::V,mēģināt,skúsiť
2249,versuchen::V,mēģināt,pokúsiť sa
2250,vorbereiten::V,дасьтыны,pripraviť
2251,vorbereiten::V,gatavot,pripraviť
2252,vorbereiten::V,sagatavot,pripraviť
2253,lieben::V,радейтны,ľúbiť
2254,lieben::V,радейтны,milovať
2255,lieben::V,mīlēt,ľúbiť
2256,lieben::V,mīlēt,milovať
2257,mögen::V,радейтны,mať rád
2258,mögen::V,gribēties,mať rád
2259,lachen::V,серавны,smiať sa
2260,lachen::V,серавлыны,smiať sa
2261,lachen::V,smiet,smiať sa
2262,lachen::V,smieties,smiať sa
2263,rühren::V,нормӧдны,dojať
2264,rühren::V,aizgrābt,dojať
2265,weinen::V,бӧрдны,plakať
2266,weinen::V,raudāt,plakať
2267,schimpfen::V,видчыны,nadávať
