,Concept_ID,lv,ru
2317,stechen::V,durt,уколоть
2318,stoßen::V,тойлыны,толкнуть
2319,stoßen::V,йӧткавны,толкнуть
2320,stoßen::V,grūst,толкнуть
2321,stehlen::V,гусявны,украсть
2322,stehlen::V,zagt,украсть
2323,stören::V,падмӧдны,помешать
2324,stören::V,traucēt,помешать
2325,belästigen::V,дӧзмӧдны,надоедать
2326,belästigen::V,apgrūtināt,надоедать
2327,verbergen::V,дзебны,скрыть
2328,verbergen::V,сайӧдны,скрыть
2329,verbergen::V,slēpt,скрыть
2330,verbergen::V,paslēpt,скрыть
2331,täuschen::V,пӧръявны,обмануть
2332,täuschen::V,ылӧдны,обмануть
2333,täuschen::V,mānīt,обмануть
2334,täuschen::V,maldināt,обмануть
2335,betrügen::V,сӧрны,смошенничать
2336,betrügen::V,krāpt,смошенничать
2337,betrügen::V,apkrāpt,смошенничать
2338,töten::V,вины,убить
2339,töten::V,nāvēt,убить
2340,töten::V,nogalināt,убить
2341,wohnen::V,овны,проживать
2342,wohnen::V,dzīvot,проживать
2343,arbeiten::V,уджавны,работать
2344,arbeiten::V,strādāt,работать
2345,arbeiten::V,darboties,работать
2346,sammeln::V,чукӧртны,собрать
2347,sammeln::V,vākt,собрать
2348,pflücken::V,вотны,рвать
2349,pflücken::V,вотны,срывать
2350,pflücken::V,ӧктыны,рвать
2351,pflücken::V,ӧктыны,срывать
2352,pflücken::V,raut,рвать
2353,pflücken::V,raut,срывать
2354,pflücken::V,plūkt,рвать
2355,pflücken::V,plūkt,срывать
2356,jagen::V,кыйсьыны,охотиться
2357,jagen::V,medīt,охотиться
2358,fischen::V,чери кыйны,рыбачить
2359,fischen::V,zvejot,рыбачить
2360,fassen::V,кутны,поймать
2361,fassen::V,saķert,поймать
2362,hüten::V,видзны,пасти
2363,hüten::V,йирӧдны,пасти
2364,hüten::V,ganīt,пасти
2365,treiben::V,вӧтлыны,гнать
2366,treiben::V,dzīt,гнать
2367,anbinden::V,домавны,привязать
2368,anbinden::V,piesiet,привязать
2369,anbinden::V,piesaistīt,привязать
2370,füttern::V,вердны,кормить
2371,füttern::V,barot,кормить
2372,melken::V,лысьтыны,доить
2373,melken::V,slaukt,доить
2374,hacken::V,керавны,рубить
2375,hacken::V,kapāt,рубить
2376,gießen::V,киськавны,полить
2377,gießen::V,liet,полить
2378,gießen::V,laistīt,полить
2379,reifen::V,кисьмыны,созреть
2380,reifen::V,briest,созреть
2381,zubereiten::V,дасьтыны,приготовить
2382,zubereiten::V,taisīt,приготовить
2383,zubereiten::V,gatavot,приготовить
2384,kochen::V,пуны,варить
2385,kochen::V,vārīt,варить
2386,backen::V,пӧжавны,печь
2387,backen::V,cept,печь
2388,braten::V,пражитны,жарить
2389,braten::V,cept,жарить
2390,braten::V,cepināt,жарить
2391,umrühren::V,сорлавны,перемешать
2392,umrühren::V,maisīt,перемешать
2393,umrühren::V,apmaisīt,перемешать
2394,stricken::V,кӧртны,вязать
2395,stricken::V,adīt,вязать
2396,nähen::V,вурны,шить
2397,nähen::V,šūt,шить
2398,färben::V,мичӧдны,покрасить
2399,färben::V,краситны,покрасить
2400,färben::V,krāsot,покрасить
2401,färben::V,nokrāsot,покрасить
2402,reinigen::V,весавны,очистить
2403,reinigen::V,tīrīt,очистить
2404,reinigen::V,attīrīt,очистить
2405,waschen::V,мыськыны,стирать
2406,waschen::V,mazgāt,стирать
2407,abwischen::V,чышкыны,вытереть
2408,abwischen::V,noslaucīt,вытереть
2409,spülen::V,пожъявны,полоскать
2410,spülen::V,skalot,полоскать
2411,fegen::V,чышкыны,подметать
2412,fegen::V,slaucīt,подметать
2413,kehren::V,чышкыны,мести
2414,kehren::V,mēzt,мести
2415,baden::V,купайтчыны,купаться
2416,baden::V,peldēties,купаться
2417,sich waschen::V,мыссьыны,мыться
2418,sich waschen::V,mazgāties,мыться
2419,ausziehen::V,пӧрччӧдны,снять
2420,ausziehen::V,noģērbt,снять
2421,anziehen::V,кӧмавны,надеть
2422,anziehen::V,пасьтавны,надеть
2423,anziehen::V,uzvilkt,надеть
2424,sich anziehen::V,пасьтасьны,одеться
2425,sich anziehen::V,apģērbties,одеться
2426,kämmen::V,сынавны,причесать
2427,kämmen::V,sukāt,причесать
2428,schmücken::V,мичмӧдны,украсить
2429,schmücken::V,rotāt,украсить
2430,schmücken::V,greznot,украсить
2431,sagen::V,шуны,сказать
2432,sagen::V,висьтавны,сказать
2433,sagen::V,teikt,сказать
2434,sprechen::V,сёрнитны,говорить
2435,sprechen::V,runāt,говорить
2436,reden::V,сёрнитны,разговаривать
2437,reden::V,norunāt,разговаривать
2438,sich unterhalten::V,сёрнитны,беседовать
2439,sich unterhalten::V,варовитны,беседовать
2440,sich unterhalten::V,sarunāties,беседовать
2441,fragen::V,юавны,спросить
2442,fragen::V,jautāt,спросить
2443,bitten::V,корны,просить
2444,bitten::V,lūgt,просить
2445,bitten::V,prasīt,просить
2446,erzählen::V,висьтавны,рассказать
2447,erzählen::V,stāstīt,рассказать
2448,mitteilen::V,юӧртны,сообщить
2449,mitteilen::V,висьтавны,сообщить
2450,mitteilen::V,pavēstīt,сообщить
2451,nennen::V,шуны,назвать
2452,nennen::V,ним сетны,назвать
2453,nennen::V,saukt,назвать
2454,rufen::V,корны,звать
2455,rufen::V,saukt,звать
2456,prahlen::V,ошйысьны,хвастаться
2457,prahlen::V,lielīties,хвастаться
2458,übersetzen::V,вуджӧдны,перевести
2459,übersetzen::V,tulkot,перевести
2460,übersetzen::V,pārtulkot,перевести
2461,denken::V,мӧвпавны,думать
2462,denken::V,domāt,думать
2463,glauben::V,эскыны,верить
2464,glauben::V,ticēt,верить
2465,bemerken::V,казявны,заметить
2466,bemerken::V,ievērot,заметить
2467,bemerken::V,ieraudzīt,заметить
2468,erkennen::V,тӧдмавны,узнать
2469,erkennen::V,pazīt,узнать
2470,erkennen::V,atpazīt,узнать
2471,begreifen::V,вежӧртны,понять
2472,begreifen::V,вежӧртны,постичь
2473,begreifen::V,гӧгӧрвоны,понять
2474,begreifen::V,гӧгӧрвоны,постичь
2475,begreifen::V,jēgt,понять
2476,begreifen::V,jēgt,постичь
2477,begreifen::V,apjēgt,понять
2478,begreifen::V,apjēgt,постичь
2479,verstehen::V,вежӧртны,услышать
2480,verstehen::V,гӧгӧрвоны,услышать
2481,verstehen::V,saprast,услышать
2482,lernen::V,вeлöдчыны,учиться
2483,lernen::V,mācīties,учиться
2484,wissen::V,тӧдны,знать
2485,wissen::V,zināt,знать
2486,sich erinnern an::V,казьтывны,вспомнить
2487,sich erinnern an::V,дум вылӧ уськӧдны,вспомнить
2488,sich erinnern an::V,atminēties,вспомнить
2489,vergessen::V,вунӧдны,забыть
2490,vergessen::V,mirst,забыть
2491,vergessen::V,aizmirst,забыть
2492,messen::V,муртавны,мерить
2493,messen::V,mērīt,мерить
2494,zählen::V,лыддьыны,считать
2495,zählen::V,skaitīt,считать
2496,rechnen::V,лыддьыны,считать
2497,rechnen::V,rēķināt,считать
2498,lesen::V,лыддьыны,читать
2499,lesen::V,lasīt,читать
2500,malen::V,серпасавны,рисовать
2501,malen::V,gleznot,рисовать
2502,zeichnen::V,серпасавны,рисовать
2503,zeichnen::V,zīmēt,рисовать
2504,schreiben::V,гижны,писать
2505,schreiben::V,rakstīt,писать
2506,besitzen::V,лоны,иметь
2507,besitzen::V,piederēt,иметь
2508,kaufen::V,ньӧбны,купить
2509,kaufen::V,pirkt,купить
2510,verkaufen::V,вузавны,продать
2511,verkaufen::V,pārdot,продать
2512,bezahlen::V,мынтыны,заплатить
2513,bezahlen::V,мынтысьны,заплатить
2514,bezahlen::V,apmaksāt,заплатить
2515,zahlen::V,мынтыны,платить
2516,zahlen::V,maksāt,платить
2517,beherrschen::V,ас улын кутны,владеть
2518,beherrschen::V,valdīt,владеть
2519,ertragen::V,пыкны,вытерпеть
2520,ertragen::V,лэптыны,вытерпеть
2521,ertragen::V,panest,вытерпеть
2522,ertragen::V,paciest,вытерпеть
