,Concept_ID,lv,ar
2247,fallen lassen::V,nomest,أسقط
2248,machen::V,вӧчны,فعل
2249,machen::V,лӧсьӧдны,فعل
2250,machen::V,darīt,فعل
2251,herstellen::V,лӧсьӧдны,صنع
2252,herstellen::V,лӧсьӧдны,أنتج
2253,herstellen::V,ražot,صنع
2254,herstellen::V,ražot,أنتج
2255,herstellen::V,izgatavot,صنع
2256,herstellen::V,izgatavot,أنتج
2257,bauen::V,лэптыны,بنى
2258,bauen::V,лэптыны,شيد
2259,bauen::V,celt,بنى
2260,bauen::V,celt,شيد
2261,bauen::V,būvēt,بنى
2262,bauen::V,būvēt,شيد
2263,reparieren::V,дзоньтавны,صلح
2264,reparieren::V,labot,صلح
2265,reparieren::V,remontēt,صلح
2266,verbessern::V,бурмӧдны,صحح
2267,verbessern::V,labot,صحح
2268,verbessern::V,izlabot,صحح
2269,ändern::V,вежны,غير
2270,ändern::V,mainīt,غير
2271,graben::V,кодйыны,حفر
2272,graben::V,rakt,حفر
2273,beugen::V,куснявны,ثنى
2274,beugen::V,куснявны,أحنى
2275,beugen::V,liekt,ثنى
2276,beugen::V,liekt,أحنى
2277,biegen::V,куснявны,لوى
2278,biegen::V,liekt,لوى
2279,drehen::V,бергӧдлыны,أدار
2280,drehen::V,бергӧдлыны,دور
2281,drehen::V,griezt,أدار
2282,drehen::V,griezt,دور
2283,wenden::V,бергӧдны,قلب
2284,wenden::V,apgriezt,قلب
2285,umdrehen::V,бергӧдны,قلب
2286,umdrehen::V,apgriezt,قلب
2287,heben::V,лэптыны,رفع
2288,heben::V,celt,رفع
2289,heben::V,cilāt,رفع
2290,heben::V,pacelt,رفع
2291,hochheben::V,кыпӧдны,رفع
2292,hochheben::V,pacelt,رفع
2293,ergreifen::V,кутны,مسك
2294,ergreifen::V,paķert,مسك
2295,ergreifen::V,satvert,مسك
2296,halten::V,кутны,مسك
2297,halten::V,turēt,مسك
2298,halten::V,saturēt,مسك
2299,drücken::V,личкыны,ضغط
2300,drücken::V,топӧдны,ضغط
2301,drücken::V,spiest,ضغط
2302,schieben::V,ӧтдортны,حرك
2303,schieben::V,йӧткыштны,حرك
2304,schieben::V,stumt,حرك
2305,kratzen::V,гуджӧдны,خدش
2306,kratzen::V,kasīt,خدش
2307,kratzen::V,skrāpēt,خدش
2308,lecken::V,нювны,لعق
2309,lecken::V,lakt,لعق
2310,lecken::V,laizīt,لعق
2311,beißen::V,курччыны,عض
2312,beißen::V,kost,عض
2313,abreißen::V,орӧдны,قلع
2314,abreißen::V,atraut,قلع
2315,abreißen::V,atplēst,قلع
2316,abschneiden::V,вундавны,قطع
2317,abschneiden::V,nogriezt,قطع
2318,binden::V,гӧрддзавны,ربط
2319,binden::V,кӧртавны,ربط
2320,binden::V,siet,ربط
2321,binden::V,aptīt,ربط
2322,stecken::V,сюйны,دس
2323,stecken::V,bāzt,دس
2324,stecken::V,spraust,دس
2325,brechen::V,чегны,كسر
2326,brechen::V,lauzt,كسر
2327,brechen::V,lauzīt,كسر
2328,klopfen::V,камгыны,طرق
2329,klopfen::V,klauvēt,طرق
2330,hauen::V,нӧйнты,ضرب
2331,hauen::V,кучкыны,ضرب
2332,hauen::V,cirst,ضرب
2333,hauen::V,dauzīt,ضرب
2334,kleben::V,лемавны,ألصق
2335,kleben::V,ляскавны,ألصق
2336,kleben::V,līmēt,ألصق
2337,kleben::V,lipināt,ألصق
2338,reiben::V,тільны,حك
2339,reiben::V,зыравны,حك
2340,reiben::V,rīvēt,حك
2341,reiben::V,berzēt,حك
2342,streichen::V,мавтны,نشر
2343,streichen::V,ziest,نشر
2344,streichen::V,triept,نشر
2345,schleifen::V,кеслыны,سن
2346,schleifen::V,trīt,سن
2347,schleifen::V,asināt,سن
2348,schneiden::V,шырны,قطع
2349,schneiden::V,griezt,قطع
2350,schneiden::V,sagriezt,قطع
2351,rütteln::V,легӧдны,رج
2352,rütteln::V,катлӧдлыны,رج
2353,rütteln::V,kratīt,رج
2354,rütteln::V,purināt,رج
2355,schütteln::V,тракӧдны,هز
2356,schütteln::V,kratīt,هز
2357,schwenken::V,ӧвтны,لوح
2358,schwenken::V,шенасьны,لوح
2359,schwenken::V,vēzēt,لوح
2360,schwenken::V,vēcināt,لوح
2361,schütten::V,кисьтны,صب
2362,schütten::V,bērt,صب
2363,füllen::V,тыртны,ملأ
2364,füllen::V,pildīt,ملأ
2365,füllen::V,piepildīt,ملأ
2366,einwickeln::V,тубыртны,لف
2367,einwickeln::V,ietīt,لف
2368,tragen::V,нуны,حمل
2369,tragen::V,nest,حمل
2370,schleppen::V,кыскавны,سحب
2371,schleppen::V,stiept,سحب
2372,schleppen::V,staipīt,سحب
2373,ziehen::V,кыскыны,سحب
2374,ziehen::V,vilkt,سحب
2375,aufbewahren::V,видзны,حفظ
2376,aufbewahren::V,glabāt,حفظ
2377,aufbewahren::V,uzglabāt,حفظ
2378,werfen::V,чӧвтны,رمى
2379,werfen::V,чӧвтны,ألقى
2380,werfen::V,шыбитны,رمى
2381,werfen::V,шыбитны,ألقى
2382,werfen::V,mest,رمى
2383,werfen::V,mest,ألقى
2384,werfen::V,sviest,رمى
2385,werfen::V,sviest,ألقى
2386,fangen::V,кутны,التقط
2387,fangen::V,ķert,التقط
2388,fangen::V,uzķert,التقط
2389,packen::V,босьтны,مسك
2390,packen::V,paķert,مسك
2391,packen::V,satvert,مسك
2392,verstecken::V,дзебны,خبأ
2393,verstecken::V,slēpt,خبأ
2394,verstecken::V,noglabāt,خبأ
2395,teilen::V,юкны,قسم
2396,teilen::V,dalīt,قسم
2397,schicken::V,ыстыны,بعث
2398,schicken::V,ыстыны,أرسل
2399,schicken::V,sūtīt,بعث
2400,schicken::V,sūtīt,أرسل
2401,schicken::V,atsūtīt,بعث
2402,schicken::V,atsūtīt,أرسل
2403,bringen::V,вайны,جلب
2404,bringen::V,atvest,جلب
2405,hinzufügen::V,содтыны,أضاف
2406,hinzufügen::V,pievienot,أضاف
2407,bekommen::V,босьтны,حصل
2408,bekommen::V,dabūt,حصل
2409,erhalten::V,босьтны,استلم
2410,erhalten::V,saņemt,استلم
2411,nehmen::V,босьтны,أخذ
2412,nehmen::V,ņemt,أخذ
2413,nehmen::V,paņemt,أخذ
2414,wählen::V,бӧрйыны,اختار
2415,wählen::V,ievēlēt,اختار
2416,auswählen::V,бӧрйыны,انتقى
2417,auswählen::V,izvēlēt,انتقى
2418,bewahren::V,видзны,حافظ
2419,bewahren::V,saglabāt,حافظ
2420,behindern::V,конйӧдлыны,عاق
2421,behindern::V,джӧмдӧдны,عاق
2422,behindern::V,kavēt,عاق
2423,behindern::V,aizkavēt,عاق
2424,verderben::V,тшыкӧдны,أفسد
2425,verderben::V,sabojāt,أفسد
2426,beschädigen::V,тшыкӧдны,أضر
2427,beschädigen::V,bojāt,أضر
2428,beschädigen::V,maitāt,أضر
2429,zerbrechen::V,жуглыны,كسر
2430,zerbrechen::V,salauzt,كسر
2431,zerbrechen::V,sadauzīt,كسر
2432,zerreißen::V,орӧдны,مزق
2433,zerreißen::V,pārraut,مزق
2434,zerstören::V,жугӧдны,دمر
2435,zerstören::V,кисьтны,دمر
2436,zerstören::V,косявны,دمر
2437,zerstören::V,graut,دمر
2438,zerstören::V,sagraut,دمر
2439,verbrennen::V,сотны,حرق
2440,verbrennen::V,сотчыны,حرق
2441,verbrennen::V,dedzināt,حرق
2442,verbrennen::V,sadedzināt,حرق
2443,geben::V,сетны,أعطى
2444,geben::V,dot,أعطى
2445,geben::V,padot,أعطى
2446,reichen::V,сетны,ناول
2447,reichen::V,padot,ناول
2448,reichen::V,sniegt,ناول
2449,schenken::V,козьнавны,وهب
2450,schenken::V,dāvāt,وهب
2451,schenken::V,dāvināt,وهب
2452,versprechen::V,кыв сетны,وعد
2453,versprechen::V,solīt,وعد
2454,versprechen::V,apsolīt,وعد
2455,wünschen::V,кӧсйыны,تمنى
2456,wünschen::V,vēlēt,تمنى
2457,wünschen::V,novēlēt,تمنى
2458,loben::V,ошкыны,مدح
2459,loben::V,lielīt,مدح
2460,küssen::V,окавны,قبل
2461,küssen::V,bučot,قبل
2462,küssen::V,skūpstīt,قبل
2463,wiegen::V,гудрӧдлыны,هدهد
2464,wiegen::V,šūpot,هدهد
2465,zudecken::V,веввттьыны,غطى
2466,zudecken::V,apklāt,غطى
2467,zudecken::V,aizsegt,غطى
2468,wecken::V,садьмӧдны,أيقظ
2469,wecken::V,чуксавны,أيقظ
2470,wecken::V,modināt,أيقظ
2471,zeigen::V,петкӧдлыны,أرى
2472,zeigen::V,rādīt,أرى
2473,führen::V,нуӧдны,دل
2474,führen::V,vadīt,دل
2475,lehren::V,велӧдны,علم
2476,lehren::V,mācīt,علم
2477,lehren::V,iemācīt,علم
2478,unterrichten::V,велӧдны,علم
2479,unterrichten::V,apmācīt,علم
2480,aufziehen::V,быдтыны,ربى
2481,aufziehen::V,uzaudzināt,ربى
2482,leiten::V,веськӧдлыны,دل
2483,leiten::V,веськӧдлыны,أدار
2484,leiten::V,vadīt,دل
2485,leiten::V,vadīt,أدار
2486,leiten::V,pārzināt,دل
2487,leiten::V,pārzināt,أدار
2488,antreiben::V,тэрмӧдны,حث
2489,antreiben::V,urdīt,حث
2490,antreiben::V,mudināt,حث
2491,lassen::V,тшӧктыны,حدا
2492,lassen::V,ļaut,حدا
2493,einladen::V,корны,دعا
2494,einladen::V,ielūgt,دعا
2495,einladen::V,aicināt,دعا
2496,vereinigen::V,ӧтувтны,وحد
2497,vereinigen::V,котыртны,وحد
2498,vereinigen::V,vienot,وحد
2499,vereinigen::V,apvienot,وحد
2500,besuchen::V,волыны,زار
2501,besuchen::V,ветлыны,زار
2502,besuchen::V,apciemot,زار
2503,treffen::V,вочаӧдны,قابل
2504,treffen::V,паныдавны,قابل
2505,treffen::V,satikt,قابل
2506,treffen::V,sastapt,قابل
2507,sich versammeln::V,лӧсьӧдчыны,اجتمع
2508,sich versammeln::V,salasīties,اجتمع
2509,sich versammeln::V,sapulcēties,اجتمع
2510,spielen::V,ворсны,لعب
2511,spielen::V,spēlēt,لعب
2512,spielen::V,spēlēties,لعب
2513,singen::V,сьывны,غنى
2514,singen::V,dziedāt,غنى
2515,tanzen::V,йӧктыны,رقص
2516,tanzen::V,diet,رقص
2517,tanzen::V,dejot,رقص
2518,tanzen::V,dancot,رقص
2519,sich trennen::V,торйӧдчыны,افترق
2520,sich trennen::V,šķirties,افترق
2521,sich trennen::V,izšķirties,افترق
2522,verlassen::V,эновтны,ترك
2523,verlassen::V,atstāt,ترك
2524,retten::V,видзны,نجى
2525,retten::V,видзны,أنقذ
2526,retten::V,мездыны,نجى
2527,retten::V,мездыны,أنقذ
2528,retten::V,glābt,نجى
2529,retten::V,glābt,أنقذ
2530,bewachen::V,видзны,حرس
2531,bewachen::V,sargāt,حرس
2532,schützen::V,видзны,حمى
2533,schützen::V,pasargāt,حمى
2534,schützen::V,aizsargāt,حمى
2535,verteidigen::V,дорйыны,دافع
2536,verteidigen::V,aizstāvēt,دافع
2537,sich schlagen::V,косясьны,تضارب
2538,sich schlagen::V,kauties,تضارب
2539,sich schlagen::V,izkauties,تضارب
2540,schießen::V,лыйны,أطلق
2541,schießen::V,šaut,أطلق
2542,schießen::V,šaudīt,أطلق
2543,siegen::V,вермыны,انتصر
2544,siegen::V,uzvarēt,انتصر
2545,ärgern::V,лӧгӧдны,أزعل
2546,ärgern::V,лёкмӧдны,أزعل
2547,ärgern::V,скӧрмӧдны,أزعل
2548,ärgern::V,sadusmot,أزعل
2549,schlagen::V,вартны,ضرب
2550,schlagen::V,sist,ضرب
2551,schlagen::V,triekt,ضرب
2552,treten::V,лёгны,رفس
2553,treten::V,майкны,رفس
2554,treten::V,mīt,رفس
2555,treten::V,paspert,رفس
2556,stechen::V,бышткыны,شك
2557,stechen::V,durt,شك
2558,stoßen::V,тойлыны,دفع
2559,stoßen::V,йӧткавны,دفع
2560,stoßen::V,grūst,دفع
2561,stehlen::V,гусявны,سرق
2562,stehlen::V,zagt,سرق
2563,stören::V,падмӧдны,ضايق
2564,stören::V,traucēt,ضايق
2565,belästigen::V,дӧзмӧдны,أزعج
2566,belästigen::V,apgrūtināt,أزعج
2567,verbergen::V,дзебны,كتم
2568,verbergen::V,сайӧдны,كتم
2569,verbergen::V,slēpt,كتم
2570,verbergen::V,paslēpt,كتم
2571,täuschen::V,пӧръявны,خدع
2572,täuschen::V,ылӧдны,خدع
2573,täuschen::V,mānīt,خدع
2574,täuschen::V,maldināt,خدع
2575,betrügen::V,сӧрны,غش
2576,betrügen::V,krāpt,غش
2577,betrügen::V,apkrāpt,غش
2578,töten::V,вины,قتل
2579,töten::V,nāvēt,قتل
2580,töten::V,nogalināt,قتل
2581,wohnen::V,овны,سكن
2582,wohnen::V,dzīvot,سكن
2583,arbeiten::V,уджавны,عمل
2584,arbeiten::V,уджавны,اشتغل
2585,arbeiten::V,strādāt,عمل
2586,arbeiten::V,strādāt,اشتغل
2587,arbeiten::V,darboties,عمل
2588,arbeiten::V,darboties,اشتغل
2589,sammeln::V,чукӧртны,جمع
2590,sammeln::V,vākt,جمع
2591,pflücken::V,вотны,جنى
2592,pflücken::V,вотны,قطف
2593,pflücken::V,ӧктыны,جنى
2594,pflücken::V,ӧктыны,قطف
2595,pflücken::V,raut,جنى
2596,pflücken::V,raut,قطف
2597,pflücken::V,plūkt,جنى
2598,pflücken::V,plūkt,قطف
2599,jagen::V,кыйсьыны,صاد
2600,jagen::V,medīt,صاد
2601,fischen::V,чери кыйны,اصطاد
2602,fischen::V,zvejot,اصطاد
2603,fassen::V,кутны,قبض
2604,fassen::V,saķert,قبض
2605,hüten::V,видзны,رعى
2606,hüten::V,йирӧдны,رعى
2607,hüten::V,ganīt,رعى
2608,treiben::V,вӧтлыны,ساق
2609,treiben::V,dzīt,ساق
2610,anbinden::V,домавны,ربط
2611,anbinden::V,piesiet,ربط
2612,anbinden::V,piesaistīt,ربط
2613,füttern::V,вердны,علف
2614,füttern::V,barot,علف
2615,melken::V,лысьтыны,حلب
2616,melken::V,slaukt,حلب
2617,hacken::V,керавны,فرم
2618,hacken::V,kapāt,فرم
2619,gießen::V,киськавны,سقى
2620,gießen::V,liet,سقى
2621,gießen::V,laistīt,سقى
2622,reifen::V,кисьмыны,نضج
2623,reifen::V,briest,نضج
2624,zubereiten::V,дасьтыны,حضر
2625,zubereiten::V,taisīt,حضر
2626,zubereiten::V,gatavot,حضر
2627,kochen::V,пуны,طبخ
2628,kochen::V,vārīt,طبخ
2629,backen::V,пӧжавны,خبز
2630,backen::V,cept,خبز
2631,braten::V,пражитны,قلى
2632,braten::V,пражитны,حمر
2633,braten::V,cept,قلى
2634,braten::V,cept,حمر
2635,braten::V,cepināt,قلى
2636,braten::V,cepināt,حمر
2637,umrühren::V,сорлавны,قلب
2638,umrühren::V,maisīt,قلب
2639,umrühren::V,apmaisīt,قلب
2640,stricken::V,кӧртны,حاك
2641,stricken::V,adīt,حاك
2642,nähen::V,вурны,خاط
2643,nähen::V,šūt,خاط
2644,färben::V,мичӧдны,صبغ
2645,färben::V,мичӧдны,لون
2646,färben::V,краситны,صبغ
2647,färben::V,краситны,لون
2648,färben::V,krāsot,صبغ
2649,färben::V,krāsot,لون
2650,färben::V,nokrāsot,صبغ
2651,färben::V,nokrāsot,لون
2652,reinigen::V,весавны,نظف
2653,reinigen::V,tīrīt,نظف
2654,reinigen::V,attīrīt,نظف
2655,waschen::V,мыськыны,غسل
2656,waschen::V,mazgāt,غسل
2657,abwischen::V,чышкыны,مسح
2658,abwischen::V,noslaucīt,مسح
2659,spülen::V,пожъявны,شطف
2660,spülen::V,skalot,شطف
2661,fegen::V,чышкыны,كنس
2662,fegen::V,slaucīt,كنس
2663,kehren::V,чышкыны,كنس
2664,kehren::V,mēzt,كنس
2665,baden::V,купайтчыны,استحم
2666,baden::V,peldēties,استحم
2667,sich waschen::V,мыссьыны,اغتسل
2668,sich waschen::V,mazgāties,اغتسل
2669,ausziehen::V,пӧрччӧдны,خلع
2670,ausziehen::V,noģērbt,خلع
2671,anziehen::V,кӧмавны,لبس
2672,anziehen::V,пасьтавны,لبس
2673,anziehen::V,uzvilkt,لبس
2674,sich anziehen::V,пасьтасьны,اكتسى
2675,sich anziehen::V,apģērbties,اكتسى
2676,kämmen::V,сынавны,مشط
2677,kämmen::V,sukāt,مشط
2678,schmücken::V,мичмӧдны,زين
2679,schmücken::V,rotāt,زين
2680,schmücken::V,greznot,زين
2681,sagen::V,шуны,قال
2682,sagen::V,висьтавны,قال
2683,sagen::V,teikt,قال
2684,sprechen::V,сёрнитны,تكلم
2685,sprechen::V,runāt,تكلم
2686,reden::V,сёрнитны,تكلم
2687,reden::V,norunāt,تكلم
2688,sich unterhalten::V,сёрнитны,تحادث
2689,sich unterhalten::V,варовитны,تحادث
2690,sich unterhalten::V,sarunāties,تحادث
2691,fragen::V,юавны,سأل
2692,fragen::V,jautāt,سأل
2693,bitten::V,корны,رجا
2694,bitten::V,lūgt,رجا
2695,bitten::V,prasīt,رجا
2696,erzählen::V,висьтавны,حكي
2697,erzählen::V,stāstīt,حكي
2698,mitteilen::V,юӧртны,بلغ
2699,mitteilen::V,висьтавны,بلغ
2700,mitteilen::V,pavēstīt,بلغ
2701,nennen::V,шуны,سمى
2702,nennen::V,ним сетны,سمى
2703,nennen::V,saukt,سمى
2704,rufen::V,корны,نادى
2705,rufen::V,saukt,نادى
2706,prahlen::V,ошйысьны,فشر
2707,prahlen::V,ошйысьны,تفاخر
2708,prahlen::V,lielīties,فشر
2709,prahlen::V,lielīties,تفاخر
2710,übersetzen::V,вуджӧдны,ترجم
2711,übersetzen::V,tulkot,ترجم
2712,übersetzen::V,pārtulkot,ترجم
2713,denken::V,мӧвпавны,فكر
2714,denken::V,domāt,فكر
2715,glauben::V,эскыны,اعتقد
2716,glauben::V,ticēt,اعتقد
2717,bemerken::V,казявны,لاحظ
2718,bemerken::V,ievērot,لاحظ
2719,bemerken::V,ieraudzīt,لاحظ
2720,erkennen::V,тӧдмавны,عرف
2721,erkennen::V,pazīt,عرف
2722,erkennen::V,atpazīt,عرف
2723,begreifen::V,вежӧртны,فهم
2724,begreifen::V,вежӧртны,أدرك
2725,begreifen::V,гӧгӧрвоны,فهم
2726,begreifen::V,гӧгӧрвоны,أدرك
2727,begreifen::V,jēgt,فهم
2728,begreifen::V,jēgt,أدرك
2729,begreifen::V,apjēgt,فهم
2730,begreifen::V,apjēgt,أدرك
2731,verstehen::V,вежӧртны,فهم
2732,verstehen::V,гӧгӧрвоны,فهم
2733,verstehen::V,saprast,فهم
2734,lernen::V,вeлöдчыны,درس
2735,lernen::V,mācīties,درس
2736,wissen::V,тӧдны,علم
2737,wissen::V,zināt,علم
2738,sich erinnern an::V,казьтывны,تذكر
2739,sich erinnern an::V,дум вылӧ уськӧдны,تذكر
2740,sich erinnern an::V,atminēties,تذكر
2741,vergessen::V,вунӧдны,نسي
2742,vergessen::V,mirst,نسي
2743,vergessen::V,aizmirst,نسي
2744,messen::V,муртавны,قاس
2745,messen::V,mērīt,قاس
2746,zählen::V,лыддьыны,عد
2747,zählen::V,лыддьыны,أحصى
2748,zählen::V,skaitīt,عد
2749,zählen::V,skaitīt,أحصى
2750,rechnen::V,лыддьыны,حسب
2751,rechnen::V,rēķināt,حسب
2752,lesen::V,лыддьыны,قرأ
2753,lesen::V,lasīt,قرأ
2754,malen::V,серпасавны,صور
2755,malen::V,gleznot,صور
2756,zeichnen::V,серпасавны,رسم
2757,zeichnen::V,zīmēt,رسم
2758,schreiben::V,гижны,كتب
2759,schreiben::V,rakstīt,كتب
2760,besitzen::V,лоны,حاز
2761,besitzen::V,лоны,ملك
2762,besitzen::V,piederēt,حاز
2763,besitzen::V,piederēt,ملك
2764,kaufen::V,ньӧбны,اشترى
2765,kaufen::V,pirkt,اشترى
2766,verkaufen::V,вузавны,باع
2767,verkaufen::V,pārdot,باع
2768,bezahlen::V,мынтыны,دفع
2769,bezahlen::V,мынтысьны,دفع
2770,bezahlen::V,apmaksāt,دفع
2771,zahlen::V,мынтыны,سدد
2772,zahlen::V,maksāt,سدد
2773,beherrschen::V,ас улын кутны,حكم
2774,beherrschen::V,valdīt,حكم
2775,ertragen::V,пыкны,أطاق
2776,ertragen::V,пыкны,تحمل
2777,ertragen::V,лэптыны,أطاق
2778,ertragen::V,лэптыны,تحمل
2779,ertragen::V,panest,أطاق
2780,ertragen::V,panest,تحمل
2781,ertragen::V,paciest,أطاق
2782,ertragen::V,paciest,تحمل
