,Concept_ID,myv,se
721,Hügel::N,пандыне,dievvá
722,Hügel::N,пандыне,čummâ
723,Hügel::N,пандыне,pä´rcc
724,Hügel::N,пандыне,teä´rmm
725,Hügel::N,пандыне,ка̄ннҌт
726,Anhöhe::N,губорь,deava
727,Anhöhe::N,губорь,jalladahke
728,Anhöhe::N,губорь,dievásj
729,Anhöhe::N,губорь,aláš
730,Anhöhe::N,губорь,luohkká
731,Anhöhe::N,губорь,tiävá
732,Anhöhe::N,губорь,poorááš
733,Anhöhe::N,губорь,ču´lpp
734,Anhöhe::N,губорь,škâu´ŋŋ
735,Anhöhe::N,губорь,ка̄ннҌт
736,Anhöhe::N,пандыне,deava
737,Anhöhe::N,пандыне,jalladahke
738,Anhöhe::N,пандыне,dievásj
739,Anhöhe::N,пандыне,aláš
740,Anhöhe::N,пандыне,luohkká
741,Anhöhe::N,пандыне,tiävá
742,Anhöhe::N,пандыне,poorááš
743,Anhöhe::N,пандыне,ču´lpp
744,Anhöhe::N,пандыне,škâu´ŋŋ
745,Anhöhe::N,пандыне,ка̄ннҌт
746,Berg::N,пандо,bïerje
747,Berg::N,пандо,várre
748,Berg::N,пандо,várri
749,Berg::N,пандо,vääṛi
750,Berg::N,пандо,vää´rr
751,Berg::N,пандо,те̄ррьм
752,Gipfel::N,пря,dalvese
753,Gipfel::N,пря,tjåhkkå
754,Gipfel::N,пря,čohkka
755,Gipfel::N,пря,čokke
756,Gipfel::N,пря,čå´ǩǩ
757,Gipfel::N,пря,ла̄ддҍв
758,Höhle::N,пещера,beajoe
759,Höhle::N,пещера,rájgge
760,Höhle::N,пещера,sluoggo
761,Höhle::N,пещера,biedju
762,Höhle::N,пещера,kuovđâšm
763,Höhle::N,пещера,skuõrr
764,Höhle::N,пещера,вуэӈӈк
765,Abhang::N,пандочама,boelte
766,Abhang::N,пандочама,brijrie
767,Abhang::N,пандочама,bállte
768,Abhang::N,пандочама,vielti
769,Abhang::N,пандочама,luohkká
770,Abhang::N,пандочама,viel'tti
771,Abhang::N,пандочама,vie´ltt
772,Abhang::N,пандочама,луэххк
773,Quelle::N,ушодкс,aajege
774,Quelle::N,ушодкс,gaaltije
775,Quelle::N,ушодкс,ája
776,Quelle::N,ушодкс,ája
777,Quelle::N,ушодкс,gáldu
778,Quelle::N,ушодкс,aajâ
779,Quelle::N,ушодкс,käldee
780,Quelle::N,ушодкс,lädd
781,Quelle::N,ушодкс,käivv
782,Quelle::N,ушодкс,ка̄ййв
783,Bach::N,чудикерькс,johketje
784,Bach::N,чудикерькс,jåhkå
785,Bach::N,чудикерькс,jågåsj
786,Bach::N,чудикерькс,jogaš
787,Bach::N,чудикерькс,aajâ
788,Bach::N,чудикерькс,vuäjj
789,Bach::N,чудикерькс,вуэйй
790,Fluss::N,лей,johke
791,Fluss::N,лей,ædno
792,Fluss::N,лей,jåhkå
793,Fluss::N,лей,johka
794,Fluss::N,лей,juuhâ
795,Fluss::N,лей,jokk
796,Fluss::N,лей,jeänn
797,Fluss::N,лей,ё̄гк
798,Ufer::N,чире,beala
799,Ufer::N,чире,gádde
800,Ufer::N,чире,gáddi
801,Ufer::N,чире,riddo
802,Ufer::N,чире,redd
803,Ufer::N,чире,рыннт
804,Küste::N,лейчире,mïere
805,Küste::N,лейчире,gaedtie
806,Küste::N,лейчире,merragádde
807,Küste::N,лейчире,merraguovllo
808,Küste::N,лейчире,gáddi
809,Küste::N,лейчире,riddo
810,Küste::N,лейчире,miârr'redd
811,Küste::N,лейчире,рыннт
812,Festland::N,мода,gaedtie
813,Festland::N,мода,gádde
814,Festland::N,мода,nannán
815,Festland::N,мода,kušknjâs
816,Festland::N,мода,eennâm
817,Festland::N,мода,jânnam
818,Festland::N,мода,ма̄ннтэр
819,Meer::N,моря,mearoe
820,Meer::N,моря,merra
821,Meer::N,моря,nuorre
822,Meer::N,моря,áhpi
823,Meer::N,моря,mearra
824,Meer::N,моря,meeṛâ
825,Meer::N,моря,miârr
826,Meer::N,моря,ме̄рр
827,Bucht::N,усия,loekte
828,Bucht::N,усия,oagge
829,Bucht::N,усия,luokta
830,Bucht::N,усия,luokta
831,Bucht::N,усия,čuáj̣á
832,Bucht::N,усия,luhtt
833,Bucht::N,усия,вӯнн
834,Bucht::N,усия,лӯххт
835,Insel::N,усия,sååle
836,Insel::N,усия,suoloj
837,Insel::N,усия,suolu
838,Insel::N,усия,suálui
839,Insel::N,усия,suâl
840,Insel::N,усия,суэл
841,Blume::N,цеця,rïesege
842,Blume::N,цеця,giedjek
843,Blume::N,цеця,rássi
844,Blume::N,цеця,kukká
845,Blume::N,цеця,heä´rvvrää´ss
846,Blume::N,цеця,ывьнэнч
847,Gras::N,тикше,kraesie
848,Gras::N,тикше,rásse
849,Gras::N,тикше,rássi
850,Gras::N,тикше,rääsi
851,Gras::N,тикше,rää´ss
852,Gras::N,тикше,ра̄ссь
853,Wurzel::N,юр,roehtse
854,Wurzel::N,юр,ruohttsa
855,Wurzel::N,юр,ruohtas
856,Wurzel::N,юр,veedis
857,Wurzel::N,юр,vue´ddes
858,Wurzel::N,юр,вуэнҍтэсь
859,Wurzel::N,ундокс,roehtse
860,Wurzel::N,ундокс,ruohttsa
861,Wurzel::N,ундокс,ruohtas
862,Wurzel::N,ундокс,veedis
863,Wurzel::N,ундокс,vue´ddes
864,Wurzel::N,ундокс,вуэнҍтэсь
865,Baum::N,чувто,moere
866,Baum::N,чувто,muorra
867,Baum::N,чувто,muorra
868,Baum::N,чувто,muoṛâ
869,Baum::N,чувто,muõrr
870,Baum::N,чувто,мӯрр
871,Stamm::N,рунго,ståamhpe
872,Stamm::N,рунго,mátta
873,Stamm::N,рунго,galda
874,Stamm::N,рунго,ruŋgo
875,Stamm::N,рунго,stokk
876,Stamm::N,рунго,мӯрр
877,Stamm::N,рунго,кэ̄ллт
878,Rinde::N,суд,gïrre
879,Rinde::N,суд,baarhkoe
880,Rinde::N,суд,bárkko
881,Rinde::N,суд,ostu
882,Rinde::N,суд,bárku
883,Rinde::N,суд,korrâ
884,Rinde::N,суд,kõrr
885,Rinde::N,суд,pärkk
886,Rinde::N,суд,кэ̄рр
887,Rinde::N,суд,па̄ҏҏк
888,Rinde::N,керь,gïrre
889,Rinde::N,керь,baarhkoe
890,Rinde::N,керь,bárkko
891,Rinde::N,керь,ostu
892,Rinde::N,керь,bárku
893,Rinde::N,керь,korrâ
894,Rinde::N,керь,kõrr
895,Rinde::N,керь,pärkk
896,Rinde::N,керь,кэ̄рр
897,Rinde::N,керь,па̄ҏҏк
898,Ast::N,морго,åeksie
899,Ast::N,морго,oakse
900,Ast::N,морго,oaksi
901,Ast::N,морго,uák'si
902,Ast::N,морго,å´hss
903,Ast::N,морго,вуэккьс
904,Zweig::N,тарад,åeksie
905,Zweig::N,тарад,oakse
906,Zweig::N,тарад,rissi
907,Zweig::N,тарад,syeṛi
908,Zweig::N,тарад,sue´rr
909,Zweig::N,тарад,рыссе
910,Blatt::N,лопа,plienie
911,Blatt::N,лопа,lassta
912,Blatt::N,лопа,lasta
913,Blatt::N,лопа,lostâ
914,Blatt::N,лопа,lõstt
915,Blatt::N,лопа,лэ̄сст
916,Birke::N,килей,såekie
917,Birke::N,килей,soahke
918,Birke::N,килей,soahki
919,Birke::N,килей,suáhi
920,Birke::N,килей,suâ´ǩǩ
921,Birke::N,килей,пе̄ссьмӯрр
922,Kiefer[Baum]::N,пиче,bietsie
923,Kiefer[Baum]::N,пиче,hájkka
924,Kiefer[Baum]::N,пиче,biehtse
925,Kiefer[Baum]::N,пиче,beahci
926,Kiefer[Baum]::N,пиче,peeci
927,Kiefer[Baum]::N,пиче,pie´cc
928,Kiefer[Baum]::N,пиче,пе̄дзь
929,Weide[Baum]::N,каль,saalje
930,Weide[Baum]::N,каль,sállja
931,Weide[Baum]::N,каль,sieđga
932,Weide[Baum]::N,каль,puájui
933,Weide[Baum]::N,каль,puäi
934,Weide[Baum]::N,каль,пуай
935,Tanne::N,куз,goese
936,Tanne::N,куз,guossa
937,Tanne::N,куз,guossa
938,Tanne::N,куз,kuosâ
939,Tanne::N,куз,kuõss
940,Tanne::N,куз,кӯсс
941,Horn::N,сюро,tjåervie
942,Horn::N,сюро,tjoarvve
943,Horn::N,сюро,čoarvi
944,Horn::N,сюро,čuár'vi
945,Horn::N,сюро,čuä´rvv
946,Horn::N,сюро,чуэррьв
947,Feder::N,толга,badtse
948,Feder::N,толга,dålgge
949,Feder::N,толга,bozza
950,Feder::N,толга,puzzâ
951,Feder::N,толга,tolge
952,Feder::N,толга,poʒʒ
953,Feder::N,толга,по̄ннц
954,Fell::N,пона,njaltja
955,Fell::N,пона,duollje
956,Fell::N,пона,náhkki
957,Fell::N,пона,dorkkas
958,Fell::N,пона,turkkâ
959,Fell::N,пона,tyel'ji
960,Fell::N,пона,nähki
961,Fell::N,пона,torkk
962,Fell::N,пона,čåu´dd
963,Fell::N,пона,tue´l'lj
964,Fell::N,пона,тӯлльй
965,Flügel::N,сёлмо,såaja
966,Flügel::N,сёлмо,såajoe
967,Flügel::N,сёлмо,soadje
968,Flügel::N,сёлмо,soadji
969,Flügel::N,сёлмо,suáj̣á
970,Flügel::N,сёлмо,suäjj
971,Flügel::N,сёлмо,суэйй
972,Klaue::N,кенже,gadtse
973,Klaue::N,кенже,guober
974,Klaue::N,кенже,gazza
975,Klaue::N,кенже,kozzâ
976,Klaue::N,кенже,kõʒʒ
977,Klaue::N,кенже,кэ̄ннц
978,Kralle::N,кенже,gadtse
979,Kralle::N,кенже,gadtsa
980,Kralle::N,кенже,gazza
981,Kralle::N,кенже,kozzâ
982,Kralle::N,кенже,kõʒʒ
983,Kralle::N,кенже,ке̄бпель
984,Schwanz::N,пуло,siejpie
985,Schwanz::N,пуло,siejbbe
986,Schwanz::N,пуло,bađuš
987,Schwanz::N,пуло,seaibi
988,Schwanz::N,пуло,seibi
989,Schwanz::N,пуло,sei´bb
990,Schwanz::N,пуло,piä´cciǩ
991,Schwanz::N,пуло,пиджь
992,Schwanz::N,пуло,се̄ййп
993,Schwanz::N,пуло,пе̄цехь
994,Ei::N,ал,munnie
995,Ei::N,ал,månne
996,Ei::N,ал,monni
997,Ei::N,ал,maṇe
998,Ei::N,ал,mââ´nn
999,Ei::N,ал,маннҍ
1000,Nest::N,пизэ,biesie
1001,Nest::N,пизэ,biesse
1002,Nest::N,пизэ,beassi
1003,Nest::N,пизэ,peesi
1004,Nest::N,пизэ,piervâl
1005,Nest::N,пизэ,piä´ss
1006,Nest::N,пизэ,пе̄ссь
1007,Bau::N,варя,biesie
1008,Bau::N,варя,biedjo
1009,Bau::N,варя,liesso
1010,Bau::N,варя,biedju
1011,Bau::N,варя,piäju
1012,Bau::N,варя,вуэӈӈк
1013,Bau::N,пизе,biesie
1014,Bau::N,пизе,biedjo
1015,Bau::N,пизе,liesso
1016,Bau::N,пизе,biedju
1017,Bau::N,пизе,piäju
1018,Bau::N,пизе,вуэӈӈк
1019,Tier::N,ракша,juvre
1020,Tier::N,ракша,udos
1021,Tier::N,ракша,divrre
1022,Tier::N,ракша,luohtok
1023,Tier::N,ракша,ealli
1024,Tier::N,ракша,ellee
1025,Tier::N,ракша,jie´lli
1026,Tier::N,ракша,жыва
1027,Herde::N,стада,dåehkie
1028,Herde::N,стада,ællo
1029,Herde::N,стада,fuovva
1030,Herde::N,стада,doahkki
1031,Herde::N,стада,čagge
1032,Herde::N,стада,tukk
1033,Herde::N,стада,vâ´lvv
1034,Herde::N,стада,чуэз
1035,Herde::N,стада,чӣгар
1036,Kuh::N,скал,govse
1037,Kuh::N,скал,gussa
1038,Kuh::N,скал,gussa
1039,Kuh::N,скал,kussâ
1040,Kuh::N,скал,kuss
1041,Kuh::N,скал,лӣххьм
1042,Bulle::N,бука,vuaksa
1043,Bulle::N,бука,vuoksá
1044,Bulle::N,бука,heargi
1045,Bulle::N,бука,vuák'sá
1046,Bulle::N,бука,ergi
1047,Bulle::N,бука,vuâhss
1048,Bulle::N,бука,е̄ррьк
1049,Pferd::N,лишме,hierkie
1050,Pferd::N,лишме,råsse
1051,Pferd::N,лишме,hæssta
1052,Pferd::N,лишме,heavuš
1053,Pferd::N,лишме,hiävuš
1054,Pferd::N,лишме,heävaš
1055,Pferd::N,лишме,ро̄ссь
1056,Schaf::N,реве,sïrve
1057,Schaf::N,реве,sávttsa
1058,Schaf::N,реве,sávza
1059,Schaf::N,реве,savzâ
1060,Schaf::N,реве,sauʒʒ
1061,Schaf::N,реве,ла̄мьпесь
1062,Schwein::N,туво,snurke
1063,Schwein::N,туво,svijnne
1064,Schwein::N,туво,spiidni
1065,Schwein::N,туво,šahe
1066,Schwein::N,туво,šââ´ǩǩ
1067,Schwein::N,туво,ша̄гкь
1068,Hund::N,пине,bïenje
1069,Hund::N,пине,bena
1070,Hund::N,пине,beana
1071,Hund::N,пине,peenuv
1072,Hund::N,пине,piânnai
1073,Hund::N,пине,пе̄ннэ
1074,Hund::N,киска,bïenje
1075,Hund::N,киска,bena
1076,Hund::N,киска,beana
1077,Hund::N,киска,peenuv
1078,Hund::N,киска,piânnai
1079,Hund::N,киска,пе̄ннэ
1080,Katze::N,псака,gaahtoe
1081,Katze::N,псака,gáhtto
1082,Katze::N,псака,bussá
1083,Katze::N,псака,kissá
1084,Katze::N,псака,kaass
1085,Katze::N,псака,ко̄а̄сс
1086,Bär::N,овто,gumsie
1087,Bär::N,овто,biernna
1088,Bär::N,овто,guovža
1089,Bär::N,овто,bierdna
1090,Bär::N,овто,kuob'žâ
1091,Bär::N,овто,kue´bǯǯ
1092,Bär::N,овто,та̄лл
1093,Eichhörnchen::N,ур,åeruve
1094,Eichhörnchen::N,ур,oarre
1095,Eichhörnchen::N,ур,oarri
1096,Eichhörnchen::N,ур,uár'ree
1097,Eichhörnchen::N,ур,vuä´r'rev
1098,Eichhörnchen::N,ур,вуэррев
1099,Elch::N,сярдо,ïelje
1100,Elch::N,сярдо,ællja
1101,Elch::N,сярдо,sarvva
1102,Elch::N,сярдо,ealga
1103,Elch::N,сярдо,sorvâ
1104,Elch::N,сярдо,sõrvv
1105,Elch::N,сярдо,сэ̄ррв
1106,Fuchs::N,ривезь,riepie
1107,Fuchs::N,ривезь,riebij
1108,Fuchs::N,ривезь,rieban
1109,Fuchs::N,ривезь,riemnjis
1110,Fuchs::N,ривезь,rie´mjj
1111,Fuchs::N,ривезь,рӣммьн
1112,Hase::N,нумоло,njåemele
1113,Hase::N,нумоло,njoammel
1114,Hase::N,нумоло,njoammil
1115,Hase::N,нумоло,njuámmil
1116,Hase::N,нумоло,njue´m'mel
1117,Hase::N,нумоло,нюэммель
1118,Maus::N,чеерь,snjeara
1119,Maus::N,чеерь,snjierrá
1120,Maus::N,чеерь,sáhpán
1121,Maus::N,чеерь,säplig
1122,Maus::N,чеерь,sä´ppli
1123,Maus::N,чеерь,са̄хпьлинк
1124,Wolf::N,верьгиз,sïejpe
1125,Wolf::N,верьгиз,stálppe
1126,Wolf::N,верьгиз,stáhkke
1127,Wolf::N,верьгиз,ruomas
1128,Wolf::N,верьгиз,kumpe
1129,Wolf::N,верьгиз,návdi
1130,Wolf::N,верьгиз,kumppi
1131,Wolf::N,верьгиз,ku´mpp
1132,Wolf::N,верьгиз,pââ´ldes
1133,Wolf::N,верьгиз,чиррм
1134,Wolf::N,верьгиз,пальтӭсь
1135,Vogel::N,нармунь,ledtie
1136,Vogel::N,нармунь,lådde
1137,Vogel::N,нармунь,loddi
1138,Vogel::N,нармунь,lodde
1139,Vogel::N,нармунь,lå´dd
1140,Vogel::N,нармунь,лоаннҍт
1141,Schwarm::N,полк,dåehkie
1142,Schwarm::N,полк,doahkke
1143,Schwarm::N,полк,doahkki
1144,Schwarm::N,полк,tuák'ki
1145,Schwarm::N,полк,parvv
1146,Schwarm::N,полк,туххк
1147,Schwarm::N,стада,dåehkie
1148,Schwarm::N,стада,doahkke
1149,Schwarm::N,стада,doahkki
1150,Schwarm::N,стада,tuák'ki
1151,Schwarm::N,стада,parvv
1152,Schwarm::N,стада,туххк
1153,Huhn::N,сараз,vöönhtse
1154,Huhn::N,сараз,vuonntsá
1155,Huhn::N,сараз,vuonccis
1156,Huhn::N,сараз,kääṇi
1157,Huhn::N,сараз,kää´nn
1158,Huhn::N,сараз,ка̄ннҌ
1159,Hahn::N,атякш,deere
1160,Hahn::N,атякш,hádna
1161,Hahn::N,атякш,åresvuonntsá
1162,Hahn::N,атякш,vuonccis
1163,Hahn::N,атякш,kääṇi
1164,Hahn::N,атякш,åå´reskää´nn
1165,Hahn::N,атякш,пе̄ттэх
1166,Gans::N,гала,gaase
1167,Gans::N,гала,gássa
1168,Gans::N,гала,čuonji
1169,Gans::N,гала,čuá'njá
1170,Gans::N,гала,čue´nj
1171,Gans::N,гала,чуэнь
1172,Gans::N,мацей,gaase
1173,Gans::N,мацей,gássa
1174,Gans::N,мацей,čuonji
1175,Gans::N,мацей,čuá'njá
1176,Gans::N,мацей,čue´nj
1177,Gans::N,мацей,чуэнь
1178,Adler::N,куцькан,aarhtse
1179,Adler::N,куцькан,goasskem
1180,Adler::N,куцькан,goaskin
1181,Adler::N,куцькан,kuás'kim
1182,Adler::N,куцькан,kuä´cǩǩem
1183,Adler::N,куцькан,куэцькем
1184,Adler::N,тумоатякш,aarhtse
1185,Adler::N,тумоатякш,goasskem
1186,Adler::N,тумоатякш,goaskin
1187,Adler::N,тумоатякш,kuás'kim
1188,Adler::N,тумоатякш,kuä´cǩǩem
1189,Adler::N,тумоатякш,куэцькем
1190,Ente::N,яксярго,tjååtsele
1191,Ente::N,яксярго,vuojatjis
1192,Ente::N,яксярго,čáhceloddi
1193,Ente::N,яксярго,vuonjâč
1194,Ente::N,яксярго,vuõnjâč
1195,Ente::N,яксярго,ча̄дзьлоаннҍт
1196,Eule::N,корж,snjågloe
1197,Eule::N,корж,skunjok
1198,Eule::N,корж,skuolfi
1199,Eule::N,корж,ijjâlodde
1200,Eule::N,корж,iiđsaž
1201,Eule::N,корж,кунньлоаннҍт
1202,Eule::N,корж,чӯзэм вуэһпэй
1203,Kranich::N,карго,goerke
1204,Kranich::N,карго,guorgga
1205,Kranich::N,карго,guorga
1206,Kranich::N,карго,kuor'gâ
1207,Kranich::N,карго,kuõrgg
1208,Kranich::N,карго,кӯррк
1209,Krähe::N,варака,voerhtje
1210,Krähe::N,варака,gárránis
1211,Krähe::N,варака,vuoratjis
1212,Krähe::N,варака,vuoražas
1213,Krähe::N,варака,vuorččis
1214,Krähe::N,варака,vuorâč
1215,Krähe::N,варака,vuõrâč
1216,Krähe::N,варака,вӯрэч
1217,Kuckuck::N,куко,gïeke
1218,Kuckuck::N,куко,giehka
1219,Kuckuck::N,куко,giehka
1220,Kuckuck::N,куко,kiehâ
1221,Kuckuck::N,куко,ǩiõkk
1222,Kuckuck::N,куко,кӣгк
1223,Schwan::N,локсей,njoktje
1224,Schwan::N,локсей,snjuktja
1225,Schwan::N,локсей,njukča
1226,Schwan::N,локсей,njuhčâ
1227,Schwan::N,локсей,njuhčč
1228,Schwan::N,локсей,нюххч
1229,Fisch::N,кал,guelie
1230,Fisch::N,кал,guolle
1231,Fisch::N,кал,guolli
1232,Fisch::N,кал,kyeḷi
1233,Fisch::N,кал,kue´ll
1234,Fisch::N,кал,кӯлль
1235,Barsch::N,окунь,sihtege
1236,Barsch::N,окунь,vuoskun
1237,Barsch::N,окунь,vuoskku
1238,Barsch::N,окунь,vuásku
1239,Barsch::N,окунь,vuâsk
1240,Barsch::N,окунь,вуэсск
1241,Hecht::N,щука,haavke
1242,Hecht::N,щука,hávgga
1243,Hecht::N,щука,hávga
1244,Hecht::N,щука,puško
1245,Hecht::N,щука,nu´ǩǩeš
1246,Hecht::N,щука,ныгкешь
1247,Schlange[Tier]::N,гуй,gïermesje
1248,Schlange[Tier]::N,гуй,germaj
1249,Schlange[Tier]::N,гуй,gearpmaš
1250,Schlange[Tier]::N,гуй,kyev'đi
1251,Schlange[Tier]::N,гуй,ku´vdd
1252,Schlange[Tier]::N,гуй,кӯввьт
1253,Wurm::N,сукс,mietie
1254,Wurm::N,сукс,maarhke
1255,Wurm::N,сукс,mádo
1256,Wurm::N,сукс,máhtu
1257,Wurm::N,сукс,máátu
1258,Wurm::N,сукс,määtt
1259,Wurm::N,сукс,ма̄дт
1260,Spinne::N,шанжав,hievnie
1261,Spinne::N,шанжав,hievnne
1262,Spinne::N,шанжав,heavdni
1263,Spinne::N,шанжав,evni
1264,Spinne::N,шанжав,eeunaž
1265,Spinne::N,шанжав,о̄а̄з
1266,Ameise::N,коткудав,garhke
1267,Ameise::N,коткудав,gårkkå
1268,Ameise::N,коткудав,gotka
1269,Ameise::N,коткудав,kutkâ
1270,Ameise::N,коткудав,kotkk
1271,Ameise::N,коткудав,ко̄ттк
1272,Laus::N,сий,dihkie
1273,Laus::N,сий,dihkke
1274,Laus::N,сий,dihkki
1275,Laus::N,сий,tikke
1276,Laus::N,сий,te´ǩǩ
1277,Laus::N,сий,тыһкь
1278,Mücke::N,сеське,tjoejhke
1279,Mücke::N,сеське,tjuojkka
1280,Mücke::N,сеське,čuoika
1281,Mücke::N,сеське,čuoš'kâ
1282,Mücke::N,сеське,čuõškk
1283,Mücke::N,сеське,чӯшшк
1284,Fliege::N,карво,tjoere
1285,Fliege::N,карво,boerege
1286,Fliege::N,карво,tjuruk
1287,Fliege::N,карво,čuru
1288,Fliege::N,карво,kiärpáš
1289,Fliege::N,карво,čuâr
1290,Fliege::N,карво,čuâras
1291,Fliege::N,карво,чуэраш
1292,Schmetterling::N,нимиляв,biejjielåbloe
1293,Schmetterling::N,нимиляв,biejvvelådde
1294,Schmetterling::N,нимиляв,beaiveloddi
1295,Schmetterling::N,нимиляв,piäi'vááloddááš
1296,Schmetterling::N,нимиляв,ä´llbaž
1297,Schmetterling::N,нимиляв,pei´vvlå´dd
1298,Schmetterling::N,нимиляв,а̄лльп
