,Concept_ID,lv,fr
2334,fühlen::V,гӧгӧрвоны,sentir
2335,fühlen::V,just,sentir
2336,fühlen::V,izjust,sentir
2337,scheinen::V,кажитчыны,sembler
2338,scheinen::V,кажитчыны,paraître
2339,scheinen::V,šķist,sembler
2340,scheinen::V,šķist,paraître
2341,scheinen::V,likties,sembler
2342,scheinen::V,likties,paraître
2343,zu sehen sein::V,тыдавны,se voir
2344,zu sehen sein::V,тыдавны,être visible
2345,zu sehen sein::V,parādīties,se voir
2346,zu sehen sein::V,parādīties,être visible
2347,vernehmen::V,кывны,entendre
2348,vernehmen::V,кывны,percevoir
2349,vernehmen::V,saklausīt,entendre
2350,vernehmen::V,saklausīt,percevoir
2351,frieren::V,кынмыны,avoir froid
2352,frieren::V,salt,avoir froid
2353,tun::V,керны,faire
2354,tun::V,darīt,faire
2355,können::V,кужны,savoir
2356,können::V,кужны,pouvoir
2357,können::V,prast,savoir
2358,können::V,prast,pouvoir
2359,wollen::V,кӧсйыны,vouloir
2360,wollen::V,gribēt,vouloir
2361,anfangen::V,заводитны,commencer
2362,anfangen::V,пондыны,commencer
2363,anfangen::V,sākt,commencer
2364,anfangen::V,iesākt,commencer
2365,beenden::V,помавны,finir
2366,beenden::V,помавны,terminer
2367,beenden::V,beigt,finir
2368,beenden::V,beigt,terminer
2369,beenden::V,pabeigt,finir
2370,beenden::V,pabeigt,terminer
2371,aufhören::V,дугӧдны,cesser
2372,aufhören::V,дугӧдны,arrêter
2373,aufhören::V,pārtraukt,cesser
2374,aufhören::V,pārtraukt,arrêter
2375,gelingen::V,артмыны,réussir
2376,gelingen::V,izdoties,réussir
2377,geraten::V,сюрны,réussir
2378,geraten::V,веськавны,réussir
2379,geraten::V,veikties,réussir
2380,öffnen::V,восьтыны,ouvrir
2381,öffnen::V,atvērt,ouvrir
2382,öffnen::V,attaisīt,ouvrir
2383,schließen::V,пӧдлавны,fermer
2384,schließen::V,slēgt,fermer
2385,schließen::V,aizvērt,fermer
2386,schließen::V,aiztaisīt,fermer
2387,stellen::V,сувтӧдны,poser
2388,stellen::V,сувтӧдны,mettre
2389,stellen::V,likt,poser
2390,stellen::V,likt,mettre
2391,stellen::V,nolikt,poser
2392,stellen::V,nolikt,mettre
2393,setzen::V,пуксьӧдны,placer
2394,setzen::V,sēdināt,placer
2395,legen::V,пуктыны,placer
2396,legen::V,likt,placer
2397,berühren::V,вӧрзьӧдны,toucher
2398,berühren::V,инмӧдчывны,toucher
2399,berühren::V,skart,toucher
2400,berühren::V,aizskart,toucher
2401,verbinden::V,йитны,lier
2402,verbinden::V,saistīt,lier
2403,verbinden::V,savienot,lier
2404,bedecken::V,вевттьыны,couvrir
2405,bedecken::V,apsegt,couvrir
2406,bedecken::V,pārsegt,couvrir
2407,aufhängen::V,ӧшӧдны,accrocher
2408,aufhängen::V,джагӧдны,accrocher
2409,aufhängen::V,uzkārt,accrocher
2410,anzünden::V,ӧзтыны,allumer
2411,anzünden::V,aizdegt,allumer
2412,anzünden::V,aizdedzināt,allumer
2413,aufheben::V,чеччӧдны,ramasser
2414,aufheben::V,сувтӧдны,ramasser
2415,aufheben::V,pacelt,ramasser
2416,zurücklassen::V,кольны,laisser
2417,zurücklassen::V,atstāt,laisser
2418,verlieren::V,воштыны,perdre
2419,verlieren::V,zaudēt,perdre
2420,verlieren::V,pazaudēt,perdre
2421,fallen lassen::V,уськӧдны,lâcher
2422,fallen lassen::V,уськӧдны,laisser tomber
2423,fallen lassen::V,nomest,lâcher
2424,fallen lassen::V,nomest,laisser tomber
2425,machen::V,вӧчны,faire
2426,machen::V,лӧсьӧдны,faire
2427,machen::V,darīt,faire
2428,herstellen::V,лӧсьӧдны,produire
2429,herstellen::V,лӧсьӧдны,fabriquer
2430,herstellen::V,ražot,produire
2431,herstellen::V,ražot,fabriquer
2432,herstellen::V,izgatavot,produire
2433,herstellen::V,izgatavot,fabriquer
2434,bauen::V,лэптыны,bâtir
2435,bauen::V,лэптыны,construire
2436,bauen::V,celt,bâtir
2437,bauen::V,celt,construire
2438,bauen::V,būvēt,bâtir
2439,bauen::V,būvēt,construire
2440,reparieren::V,дзоньтавны,réparer
2441,reparieren::V,labot,réparer
2442,reparieren::V,remontēt,réparer
2443,verbessern::V,бурмӧдны,améliorer
2444,verbessern::V,labot,améliorer
2445,verbessern::V,izlabot,améliorer
2446,ändern::V,вежны,changer
2447,ändern::V,вежны,modifier
2448,ändern::V,mainīt,changer
2449,ändern::V,mainīt,modifier
2450,graben::V,кодйыны,creuser
2451,graben::V,rakt,creuser
2452,beugen::V,куснявны,plier
2453,beugen::V,куснявны,ployer
2454,beugen::V,liekt,plier
2455,beugen::V,liekt,ployer
2456,biegen::V,куснявны,courber
2457,biegen::V,liekt,courber
2458,drehen::V,бергӧдлыны,tordre
2459,drehen::V,бергӧдлыны,tourner
2460,drehen::V,griezt,tordre
2461,drehen::V,griezt,tourner
2462,wenden::V,бергӧдны,retourner
2463,wenden::V,apgriezt,retourner
2464,umdrehen::V,бергӧдны,tourner
2465,umdrehen::V,apgriezt,tourner
2466,heben::V,лэптыны,soulever
2467,heben::V,celt,soulever
2468,heben::V,cilāt,soulever
2469,heben::V,pacelt,soulever
2470,hochheben::V,кыпӧдны,lever
2471,hochheben::V,pacelt,lever
2472,ergreifen::V,кутны,saisir
2473,ergreifen::V,кутны,prendre
2474,ergreifen::V,paķert,saisir
2475,ergreifen::V,paķert,prendre
2476,ergreifen::V,satvert,saisir
2477,ergreifen::V,satvert,prendre
2478,halten::V,кутны,tenir
2479,halten::V,turēt,tenir
2480,halten::V,saturēt,tenir
2481,drücken::V,личкыны,presser
2482,drücken::V,топӧдны,presser
2483,drücken::V,spiest,presser
2484,schieben::V,ӧтдортны,pousser
2485,schieben::V,йӧткыштны,pousser
2486,schieben::V,stumt,pousser
2487,kratzen::V,гуджӧдны,gratter
2488,kratzen::V,гуджӧдны,égratigner
2489,kratzen::V,kasīt,gratter
2490,kratzen::V,kasīt,égratigner
2491,kratzen::V,skrāpēt,gratter
2492,kratzen::V,skrāpēt,égratigner
2493,lecken::V,нювны,lécher
2494,lecken::V,lakt,lécher
2495,lecken::V,laizīt,lécher
2496,beißen::V,курччыны,mordre
2497,beißen::V,kost,mordre
2498,abreißen::V,орӧдны,arracher
2499,abreißen::V,atraut,arracher
2500,abreißen::V,atplēst,arracher
2501,abschneiden::V,вундавны,couper
2502,abschneiden::V,nogriezt,couper
2503,binden::V,гӧрддзавны,lier
2504,binden::V,гӧрддзавны,attacher
2505,binden::V,кӧртавны,lier
2506,binden::V,кӧртавны,attacher
2507,binden::V,siet,lier
2508,binden::V,siet,attacher
2509,binden::V,aptīt,lier
2510,binden::V,aptīt,attacher
2511,stecken::V,сюйны,enfoncer
2512,stecken::V,bāzt,enfoncer
2513,stecken::V,spraust,enfoncer
2514,brechen::V,чегны,rompre
2515,brechen::V,lauzt,rompre
2516,brechen::V,lauzīt,rompre
2517,klopfen::V,камгыны,frapper
2518,klopfen::V,klauvēt,frapper
2519,hauen::V,нӧйнты,frapper
2520,hauen::V,кучкыны,frapper
2521,hauen::V,cirst,frapper
2522,hauen::V,dauzīt,frapper
2523,kleben::V,лемавны,coller
2524,kleben::V,ляскавны,coller
2525,kleben::V,līmēt,coller
2526,kleben::V,lipināt,coller
2527,reiben::V,тільны,frotter
2528,reiben::V,зыравны,frotter
2529,reiben::V,rīvēt,frotter
2530,reiben::V,berzēt,frotter
2531,streichen::V,мавтны,empâter
2532,streichen::V,ziest,empâter
2533,streichen::V,triept,empâter
2534,schleifen::V,кеслыны,affiler
2535,schleifen::V,кеслыны,aiguiser
2536,schleifen::V,trīt,affiler
2537,schleifen::V,trīt,aiguiser
2538,schleifen::V,asināt,affiler
2539,schleifen::V,asināt,aiguiser
2540,schneiden::V,шырны,couper
2541,schneiden::V,шырны,trancher
2542,schneiden::V,griezt,couper
2543,schneiden::V,griezt,trancher
2544,schneiden::V,sagriezt,couper
2545,schneiden::V,sagriezt,trancher
2546,rütteln::V,легӧдны,cahoter
2547,rütteln::V,катлӧдлыны,cahoter
2548,rütteln::V,kratīt,cahoter
2549,rütteln::V,purināt,cahoter
2550,schütteln::V,тракӧдны,secouer
2551,schütteln::V,kratīt,secouer
2552,schwenken::V,ӧвтны,agiter
2553,schwenken::V,шенасьны,agiter
2554,schwenken::V,vēzēt,agiter
2555,schwenken::V,vēcināt,agiter
2556,schütten::V,кисьтны,verser
2557,schütten::V,bērt,verser
2558,füllen::V,тыртны,remplir
2559,füllen::V,pildīt,remplir
2560,füllen::V,piepildīt,remplir
2561,einwickeln::V,тубыртны,envelopper
2562,einwickeln::V,ietīt,envelopper
2563,tragen::V,нуны,porter
2564,tragen::V,nest,porter
2565,schleppen::V,кыскавны,traîner
2566,schleppen::V,stiept,traîner
2567,schleppen::V,staipīt,traîner
2568,ziehen::V,кыскыны,tirer
2569,ziehen::V,vilkt,tirer
2570,aufbewahren::V,видзны,garder
2571,aufbewahren::V,видзны,conserver
2572,aufbewahren::V,glabāt,garder
2573,aufbewahren::V,glabāt,conserver
2574,aufbewahren::V,uzglabāt,garder
2575,aufbewahren::V,uzglabāt,conserver
2576,werfen::V,чӧвтны,jeter
2577,werfen::V,чӧвтны,lancer
2578,werfen::V,шыбитны,jeter
2579,werfen::V,шыбитны,lancer
2580,werfen::V,mest,jeter
2581,werfen::V,mest,lancer
2582,werfen::V,sviest,jeter
2583,werfen::V,sviest,lancer
2584,fangen::V,кутны,attraper
2585,fangen::V,ķert,attraper
2586,fangen::V,uzķert,attraper
2587,packen::V,босьтны,agripper
2588,packen::V,paķert,agripper
2589,packen::V,satvert,agripper
2590,verstecken::V,дзебны,cacher
2591,verstecken::V,slēpt,cacher
2592,verstecken::V,noglabāt,cacher
2593,teilen::V,юкны,diviser
2594,teilen::V,dalīt,diviser
2595,schicken::V,ыстыны,envoyer
2596,schicken::V,sūtīt,envoyer
2597,schicken::V,atsūtīt,envoyer
2598,bringen::V,вайны,apporter
2599,bringen::V,atvest,apporter
2600,hinzufügen::V,содтыны,ajouter
2601,hinzufügen::V,pievienot,ajouter
2602,bekommen::V,босьтны,obtenir
2603,bekommen::V,dabūt,obtenir
2604,erhalten::V,босьтны,recevoir
2605,erhalten::V,saņemt,recevoir
2606,nehmen::V,босьтны,prendre
2607,nehmen::V,ņemt,prendre
2608,nehmen::V,paņemt,prendre
2609,wählen::V,бӧрйыны,choisir
2610,wählen::V,ievēlēt,choisir
2611,auswählen::V,бӧрйыны,choisir
2612,auswählen::V,бӧрйыны,sélectionner
2613,auswählen::V,izvēlēt,choisir
2614,auswählen::V,izvēlēt,sélectionner
2615,bewahren::V,видзны,préserver
2616,bewahren::V,saglabāt,préserver
2617,behindern::V,конйӧдлыны,gêner
2618,behindern::V,джӧмдӧдны,gêner
2619,behindern::V,kavēt,gêner
2620,behindern::V,aizkavēt,gêner
2621,verderben::V,тшыкӧдны,gâter
2622,verderben::V,тшыкӧдны,corrompre
2623,verderben::V,sabojāt,gâter
2624,verderben::V,sabojāt,corrompre
2625,beschädigen::V,тшыкӧдны,endommager
2626,beschädigen::V,bojāt,endommager
2627,beschädigen::V,maitāt,endommager
2628,zerbrechen::V,жуглыны,casser
2629,zerbrechen::V,salauzt,casser
2630,zerbrechen::V,sadauzīt,casser
2631,zerreißen::V,орӧдны,déchirer
2632,zerreißen::V,pārraut,déchirer
2633,zerstören::V,жугӧдны,détruire
2634,zerstören::V,кисьтны,détruire
2635,zerstören::V,косявны,détruire
2636,zerstören::V,graut,détruire
2637,zerstören::V,sagraut,détruire
2638,verbrennen::V,сотны,brûler
2639,verbrennen::V,сотчыны,brûler
2640,verbrennen::V,dedzināt,brûler
2641,verbrennen::V,sadedzināt,brûler
2642,geben::V,сетны,donner
2643,geben::V,dot,donner
2644,geben::V,padot,donner
2645,reichen::V,сетны,tendre
2646,reichen::V,padot,tendre
2647,reichen::V,sniegt,tendre
2648,schenken::V,козьнавны,offrir
2649,schenken::V,dāvāt,offrir
2650,schenken::V,dāvināt,offrir
2651,versprechen::V,кыв сетны,promettre
2652,versprechen::V,solīt,promettre
2653,versprechen::V,apsolīt,promettre
2654,wünschen::V,кӧсйыны,souhaiter
2655,wünschen::V,vēlēt,souhaiter
2656,wünschen::V,novēlēt,souhaiter
2657,loben::V,ошкыны,louer
2658,loben::V,lielīt,louer
2659,küssen::V,окавны,embrasser
2660,küssen::V,bučot,embrasser
2661,küssen::V,skūpstīt,embrasser
2662,wiegen::V,гудрӧдлыны,bercer
2663,wiegen::V,šūpot,bercer
2664,zudecken::V,веввттьыны,couvrir
2665,zudecken::V,apklāt,couvrir
2666,zudecken::V,aizsegt,couvrir
2667,wecken::V,садьмӧдны,éveiller
2668,wecken::V,садьмӧдны,réveiller
2669,wecken::V,чуксавны,éveiller
2670,wecken::V,чуксавны,réveiller
2671,wecken::V,modināt,éveiller
2672,wecken::V,modināt,réveiller
2673,zeigen::V,петкӧдлыны,montrer
2674,zeigen::V,петкӧдлыны,faire voir
2675,zeigen::V,rādīt,montrer
2676,zeigen::V,rādīt,faire voir
2677,führen::V,нуӧдны,guider
2678,führen::V,vadīt,guider
2679,lehren::V,велӧдны,apprendre
2680,lehren::V,mācīt,apprendre
2681,lehren::V,iemācīt,apprendre
2682,unterrichten::V,велӧдны,instruire
2683,unterrichten::V,apmācīt,instruire
2684,aufziehen::V,быдтыны,élever
2685,aufziehen::V,uzaudzināt,élever
2686,leiten::V,веськӧдлыны,diriger
2687,leiten::V,веськӧдлыны,conduire
2688,leiten::V,vadīt,diriger
2689,leiten::V,vadīt,conduire
2690,leiten::V,pārzināt,diriger
2691,leiten::V,pārzināt,conduire
2692,antreiben::V,тэрмӧдны,pousser
2693,antreiben::V,urdīt,pousser
2694,antreiben::V,mudināt,pousser
2695,lassen::V,тшӧктыны,faire
2696,lassen::V,ļaut,faire
2697,einladen::V,корны,inviter
2698,einladen::V,ielūgt,inviter
2699,einladen::V,aicināt,inviter
2700,vereinigen::V,ӧтувтны,unir
2701,vereinigen::V,ӧтувтны,réunir
2702,vereinigen::V,котыртны,unir
2703,vereinigen::V,котыртны,réunir
2704,vereinigen::V,vienot,unir
2705,vereinigen::V,vienot,réunir
2706,vereinigen::V,apvienot,unir
2707,vereinigen::V,apvienot,réunir
2708,besuchen::V,волыны,visiter
2709,besuchen::V,волыны,aller voir
2710,besuchen::V,ветлыны,visiter
2711,besuchen::V,ветлыны,aller voir
2712,besuchen::V,apciemot,visiter
2713,besuchen::V,apciemot,aller voir
2714,treffen::V,вочаӧдны,rencontrer
2715,treffen::V,паныдавны,rencontrer
2716,treffen::V,satikt,rencontrer
2717,treffen::V,sastapt,rencontrer
2718,sich versammeln::V,лӧсьӧдчыны,s'assembler
2719,sich versammeln::V,salasīties,s'assembler
2720,sich versammeln::V,sapulcēties,s'assembler
2721,spielen::V,ворсны,jouer
2722,spielen::V,spēlēt,jouer
2723,spielen::V,spēlēties,jouer
2724,singen::V,сьывны,chanter
2725,singen::V,dziedāt,chanter
2726,tanzen::V,йӧктыны,danser
2727,tanzen::V,diet,danser
2728,tanzen::V,dejot,danser
2729,tanzen::V,dancot,danser
2730,sich trennen::V,торйӧдчыны,se séparer
2731,sich trennen::V,šķirties,se séparer
2732,sich trennen::V,izšķirties,se séparer
2733,verlassen::V,эновтны,quitter
2734,verlassen::V,atstāt,quitter
2735,retten::V,видзны,sauver
2736,retten::V,мездыны,sauver
2737,retten::V,glābt,sauver
2738,bewachen::V,видзны,garder
2739,bewachen::V,sargāt,garder
2740,schützen::V,видзны,protéger
2741,schützen::V,pasargāt,protéger
2742,schützen::V,aizsargāt,protéger
2743,verteidigen::V,дорйыны,défendre
2744,verteidigen::V,aizstāvēt,défendre
2745,sich schlagen::V,косясьны,se taper
2746,sich schlagen::V,kauties,se taper
2747,sich schlagen::V,izkauties,se taper
2748,schießen::V,лыйны,tirer
2749,schießen::V,šaut,tirer
2750,schießen::V,šaudīt,tirer
2751,siegen::V,вермыны,vaincre
2752,siegen::V,uzvarēt,vaincre
2753,ärgern::V,лӧгӧдны,agacer
2754,ärgern::V,лёкмӧдны,agacer
2755,ärgern::V,скӧрмӧдны,agacer
2756,ärgern::V,sadusmot,agacer
2757,schlagen::V,вартны,battre
2758,schlagen::V,вартны,frapper
2759,schlagen::V,sist,battre
2760,schlagen::V,sist,frapper
2761,schlagen::V,triekt,battre
2762,schlagen::V,triekt,frapper
2763,treten::V,лёгны,botter
2764,treten::V,лёгны,donner un coup de pied à
2765,treten::V,майкны,botter
2766,treten::V,майкны,donner un coup de pied à
2767,treten::V,mīt,botter
2768,treten::V,mīt,donner un coup de pied à
2769,treten::V,paspert,botter
2770,treten::V,paspert,donner un coup de pied à
2771,stechen::V,бышткыны,piquer
2772,stechen::V,durt,piquer
2773,stoßen::V,тойлыны,heurter
2774,stoßen::V,йӧткавны,heurter
2775,stoßen::V,grūst,heurter
2776,stehlen::V,гусявны,voler
2777,stehlen::V,zagt,voler
2778,stören::V,падмӧдны,gêner
2779,stören::V,падмӧдны,déranger
2780,stören::V,traucēt,gêner
2781,stören::V,traucēt,déranger
2782,belästigen::V,дӧзмӧдны,molester
2783,belästigen::V,дӧзмӧдны,importuner
2784,belästigen::V,apgrūtināt,molester
2785,belästigen::V,apgrūtināt,importuner
2786,verbergen::V,дзебны,cacher
2787,verbergen::V,дзебны,dissimuler
2788,verbergen::V,сайӧдны,cacher
2789,verbergen::V,сайӧдны,dissimuler
2790,verbergen::V,slēpt,cacher
2791,verbergen::V,slēpt,dissimuler
2792,verbergen::V,paslēpt,cacher
2793,verbergen::V,paslēpt,dissimuler
2794,täuschen::V,пӧръявны,abuser
2795,täuschen::V,пӧръявны,tromper
2796,täuschen::V,ылӧдны,abuser
2797,täuschen::V,ылӧдны,tromper
2798,täuschen::V,mānīt,abuser
2799,täuschen::V,mānīt,tromper
2800,täuschen::V,maldināt,abuser
2801,täuschen::V,maldināt,tromper
2802,betrügen::V,сӧрны,duper
2803,betrügen::V,сӧрны,frauder
2804,betrügen::V,krāpt,duper
2805,betrügen::V,krāpt,frauder
2806,betrügen::V,apkrāpt,duper
2807,betrügen::V,apkrāpt,frauder
2808,töten::V,вины,tuer
2809,töten::V,nāvēt,tuer
2810,töten::V,nogalināt,tuer
2811,wohnen::V,овны,habiter
2812,wohnen::V,овны,demeurer
2813,wohnen::V,dzīvot,habiter
2814,wohnen::V,dzīvot,demeurer
2815,arbeiten::V,уджавны,travailler
2816,arbeiten::V,strādāt,travailler
2817,arbeiten::V,darboties,travailler
2818,sammeln::V,чукӧртны,collectionner
2819,sammeln::V,vākt,collectionner
2820,pflücken::V,вотны,cueillir
2821,pflücken::V,ӧктыны,cueillir
2822,pflücken::V,raut,cueillir
2823,pflücken::V,plūkt,cueillir
2824,jagen::V,кыйсьыны,chasser
2825,jagen::V,medīt,chasser
2826,fischen::V,чери кыйны,pêcher
2827,fischen::V,zvejot,pêcher
2828,fassen::V,кутны,capturer
2829,fassen::V,saķert,capturer
2830,hüten::V,видзны,garder
2831,hüten::V,йирӧдны,garder
2832,hüten::V,ganīt,garder
2833,treiben::V,вӧтлыны,mener
2834,treiben::V,dzīt,mener
2835,anbinden::V,домавны,attacher
2836,anbinden::V,piesiet,attacher
2837,anbinden::V,piesaistīt,attacher
2838,füttern::V,вердны,faire manger
2839,füttern::V,barot,faire manger
2840,melken::V,лысьтыны,traire
2841,melken::V,slaukt,traire
2842,hacken::V,керавны,fendre
2843,hacken::V,kapāt,fendre
2844,gießen::V,киськавны,arroser
2845,gießen::V,liet,arroser
2846,gießen::V,laistīt,arroser
2847,reifen::V,кисьмыны,mûrir
2848,reifen::V,briest,mûrir
2849,zubereiten::V,дасьтыны,préparer
2850,zubereiten::V,taisīt,préparer
2851,zubereiten::V,gatavot,préparer
2852,kochen::V,пуны,cuire
2853,kochen::V,vārīt,cuire
2854,backen::V,пӧжавны,cuire
2855,backen::V,cept,cuire
2856,braten::V,пражитны,rôtir
2857,braten::V,cept,rôtir
2858,braten::V,cepināt,rôtir
2859,umrühren::V,сорлавны,remuer
2860,umrühren::V,maisīt,remuer
2861,umrühren::V,apmaisīt,remuer
2862,stricken::V,кӧртны,tricoter
2863,stricken::V,adīt,tricoter
2864,nähen::V,вурны,coudre
2865,nähen::V,šūt,coudre
2866,färben::V,мичӧдны,teindre
2867,färben::V,краситны,teindre
2868,färben::V,krāsot,teindre
2869,färben::V,nokrāsot,teindre
2870,reinigen::V,весавны,nettoyer
2871,reinigen::V,tīrīt,nettoyer
2872,reinigen::V,attīrīt,nettoyer
2873,waschen::V,мыськыны,laver
2874,waschen::V,mazgāt,laver
2875,abwischen::V,чышкыны,essuyer
2876,abwischen::V,noslaucīt,essuyer
2877,spülen::V,пожъявны,rincer
2878,spülen::V,skalot,rincer
2879,fegen::V,чышкыны,balayer
2880,fegen::V,slaucīt,balayer
2881,kehren::V,чышкыны,balayer
2882,kehren::V,mēzt,balayer
2883,baden::V,купайтчыны,se baigner
2884,baden::V,peldēties,se baigner
2885,sich waschen::V,мыссьыны,se laver
2886,sich waschen::V,mazgāties,se laver
2887,ausziehen::V,пӧрччӧдны,ôter
2888,ausziehen::V,пӧрччӧдны,enlever
2889,ausziehen::V,noģērbt,ôter
2890,ausziehen::V,noģērbt,enlever
2891,anziehen::V,кӧмавны,mettre
2892,anziehen::V,пасьтавны,mettre
2893,anziehen::V,uzvilkt,mettre
2894,sich anziehen::V,пасьтасьны,s'habiller
2895,sich anziehen::V,apģērbties,s'habiller
2896,kämmen::V,сынавны,peigner
2897,kämmen::V,sukāt,peigner
2898,schmücken::V,мичмӧдны,orner
2899,schmücken::V,мичмӧдны,décorer
2900,schmücken::V,rotāt,orner
2901,schmücken::V,rotāt,décorer
2902,schmücken::V,greznot,orner
2903,schmücken::V,greznot,décorer
2904,sagen::V,шуны,dire
2905,sagen::V,висьтавны,dire
2906,sagen::V,teikt,dire
2907,sprechen::V,сёрнитны,parler
2908,sprechen::V,runāt,parler
2909,reden::V,сёрнитны,parler
2910,reden::V,norunāt,parler
2911,sich unterhalten::V,сёрнитны,bavarder
2912,sich unterhalten::V,сёрнитны,s'entretenir
2913,sich unterhalten::V,варовитны,bavarder
2914,sich unterhalten::V,варовитны,s'entretenir
2915,sich unterhalten::V,sarunāties,bavarder
2916,sich unterhalten::V,sarunāties,s'entretenir
2917,fragen::V,юавны,demander
2918,fragen::V,jautāt,demander
2919,bitten::V,корны,prier
2920,bitten::V,lūgt,prier
2921,bitten::V,prasīt,prier
2922,erzählen::V,висьтавны,raconter
2923,erzählen::V,stāstīt,raconter
2924,mitteilen::V,юӧртны,communiquer
2925,mitteilen::V,висьтавны,communiquer
2926,mitteilen::V,pavēstīt,communiquer
2927,nennen::V,шуны,nommer
2928,nennen::V,шуны,appeler
2929,nennen::V,ним сетны,nommer
2930,nennen::V,ним сетны,appeler
2931,nennen::V,saukt,nommer
2932,nennen::V,saukt,appeler
2933,rufen::V,корны,appeler
2934,rufen::V,saukt,appeler
2935,prahlen::V,ошйысьны,se vanter
2936,prahlen::V,lielīties,se vanter
2937,übersetzen::V,вуджӧдны,traduire
2938,übersetzen::V,tulkot,traduire
2939,übersetzen::V,pārtulkot,traduire
2940,denken::V,мӧвпавны,penser
2941,denken::V,domāt,penser
2942,glauben::V,эскыны,croire
2943,glauben::V,ticēt,croire
2944,bemerken::V,казявны,remarquer
2945,bemerken::V,казявны,apercevoir
2946,bemerken::V,ievērot,remarquer
2947,bemerken::V,ievērot,apercevoir
2948,bemerken::V,ieraudzīt,remarquer
2949,bemerken::V,ieraudzīt,apercevoir
2950,erkennen::V,тӧдмавны,reconnaître
2951,erkennen::V,pazīt,reconnaître
2952,erkennen::V,atpazīt,reconnaître
2953,begreifen::V,вежӧртны,concevoir
2954,begreifen::V,гӧгӧрвоны,concevoir
2955,begreifen::V,jēgt,concevoir
2956,begreifen::V,apjēgt,concevoir
2957,verstehen::V,вежӧртны,entendre
2958,verstehen::V,вежӧртны,comprendre
2959,verstehen::V,гӧгӧрвоны,entendre
2960,verstehen::V,гӧгӧрвоны,comprendre
2961,verstehen::V,saprast,entendre
2962,verstehen::V,saprast,comprendre
2963,lernen::V,вeлöдчыны,apprendre
2964,lernen::V,mācīties,apprendre
2965,wissen::V,тӧдны,savoir
2966,wissen::V,zināt,savoir
2967,sich erinnern an::V,казьтывны,se souvenir de
2968,sich erinnern an::V,дум вылӧ уськӧдны,se souvenir de
2969,sich erinnern an::V,atminēties,se souvenir de
2970,vergessen::V,вунӧдны,oublier
2971,vergessen::V,mirst,oublier
2972,vergessen::V,aizmirst,oublier
2973,messen::V,муртавны,mesurer
2974,messen::V,mērīt,mesurer
2975,zählen::V,лыддьыны,compter
2976,zählen::V,skaitīt,compter
2977,rechnen::V,лыддьыны,calculer
2978,rechnen::V,rēķināt,calculer
2979,lesen::V,лыддьыны,lire
2980,lesen::V,lasīt,lire
2981,malen::V,серпасавны,peindre
2982,malen::V,gleznot,peindre
2983,zeichnen::V,серпасавны,dessiner
2984,zeichnen::V,zīmēt,dessiner
2985,schreiben::V,гижны,écrire
2986,schreiben::V,rakstīt,écrire
2987,besitzen::V,лоны,posséder
2988,besitzen::V,piederēt,posséder
2989,kaufen::V,ньӧбны,acheter
2990,kaufen::V,pirkt,acheter
2991,verkaufen::V,вузавны,vendre
2992,verkaufen::V,pārdot,vendre
2993,bezahlen::V,мынтыны,payer
2994,bezahlen::V,мынтысьны,payer
2995,bezahlen::V,apmaksāt,payer
2996,zahlen::V,мынтыны,payer
2997,zahlen::V,maksāt,payer
2998,beherrschen::V,ас улын кутны,dominer
2999,beherrschen::V,ас улын кутны,maîtriser
3000,beherrschen::V,valdīt,dominer
3001,beherrschen::V,valdīt,maîtriser
3002,ertragen::V,пыкны,tolérer
3003,ertragen::V,пыкны,supporter
3004,ertragen::V,лэптыны,tolérer
3005,ertragen::V,лэптыны,supporter
3006,ertragen::V,panest,tolérer
3007,ertragen::V,panest,supporter
3008,ertragen::V,paciest,tolérer
3009,ertragen::V,paciest,supporter
