,Concept_ID,lv,be
2256,verstecken::V,noglabāt,схаваць
2257,teilen::V,юкны,раздзяліць
2258,teilen::V,dalīt,раздзяліць
2259,schicken::V,ыстыны,пасылаць
2260,schicken::V,sūtīt,пасылаць
2261,schicken::V,atsūtīt,пасылаць
2262,bringen::V,вайны,прынесці
2263,bringen::V,atvest,прынесці
2264,hinzufügen::V,содтыны,дабавіць
2265,hinzufügen::V,pievienot,дабавіць
2266,bekommen::V,босьтны,дастаць
2267,bekommen::V,dabūt,дастаць
2268,erhalten::V,босьтны,атрымаць
2269,erhalten::V,saņemt,атрымаць
2270,nehmen::V,босьтны,ўзяць
2271,nehmen::V,ņemt,ўзяць
2272,nehmen::V,paņemt,ўзяць
2273,wählen::V,бӧрйыны,выбраць
2274,wählen::V,ievēlēt,выбраць
2275,auswählen::V,бӧрйыны,адабраць
2276,auswählen::V,izvēlēt,адабраць
2277,bewahren::V,видзны,захаваць
2278,bewahren::V,saglabāt,захаваць
2279,behindern::V,конйӧдлыны,перашкаджаць
2280,behindern::V,джӧмдӧдны,перашкаджаць
2281,behindern::V,kavēt,перашкаджаць
2282,behindern::V,aizkavēt,перашкаджаць
2283,verderben::V,тшыкӧдны,сапсаваць
2284,verderben::V,sabojāt,сапсаваць
2285,beschädigen::V,тшыкӧдны,пашкодзіць
2286,beschädigen::V,bojāt,пашкодзіць
2287,beschädigen::V,maitāt,пашкодзіць
2288,zerbrechen::V,жуглыны,разбіць
2289,zerbrechen::V,salauzt,разбіць
2290,zerbrechen::V,sadauzīt,разбіць
2291,zerreißen::V,орӧдны,разадраць
2292,zerreißen::V,pārraut,разадраць
2293,zerstören::V,жугӧдны,разбурыць
2294,zerstören::V,кисьтны,разбурыць
2295,zerstören::V,косявны,разбурыць
2296,zerstören::V,graut,разбурыць
2297,zerstören::V,sagraut,разбурыць
2298,verbrennen::V,сотны,спаліць
2299,verbrennen::V,сотчыны,спаліць
2300,verbrennen::V,dedzināt,спаліць
2301,verbrennen::V,sadedzināt,спаліць
2302,geben::V,сетны,даць
2303,geben::V,dot,даць
2304,geben::V,padot,даць
2305,reichen::V,сетны,перадаць
2306,reichen::V,padot,перадаць
2307,reichen::V,sniegt,перадаць
2308,schenken::V,козьнавны,дарыць
2309,schenken::V,dāvāt,дарыць
2310,schenken::V,dāvināt,дарыць
2311,versprechen::V,кыв сетны,абяцаць
2312,versprechen::V,solīt,абяцаць
2313,versprechen::V,apsolīt,абяцаць
2314,wünschen::V,кӧсйыны,жадаць
2315,wünschen::V,vēlēt,жадаць
2316,wünschen::V,novēlēt,жадаць
2317,loben::V,ошкыны,хваліць
2318,loben::V,lielīt,хваліць
2319,küssen::V,окавны,цалаваць
2320,küssen::V,bučot,цалаваць
2321,küssen::V,skūpstīt,цалаваць
2322,wiegen::V,гудрӧдлыны,гушкаць
2323,wiegen::V,гудрӧдлыны,калыхаць
2324,wiegen::V,šūpot,гушкаць
2325,wiegen::V,šūpot,калыхаць
2326,zudecken::V,веввттьыны,накрыць
2327,zudecken::V,apklāt,накрыць
2328,zudecken::V,aizsegt,накрыць
2329,wecken::V,садьмӧдны,пабудзіць
2330,wecken::V,чуксавны,пабудзіць
2331,wecken::V,modināt,пабудзіць
2332,zeigen::V,петкӧдлыны,паказаць
2333,zeigen::V,rādīt,паказаць
2334,führen::V,нуӧдны,весці
2335,führen::V,vadīt,весці
2336,lehren::V,велӧдны,вучыць
2337,lehren::V,mācīt,вучыць
2338,lehren::V,iemācīt,вучыць
2339,unterrichten::V,велӧдны,выкладаць
2340,unterrichten::V,apmācīt,выкладаць
2341,aufziehen::V,быдтыны,выхаваць
2342,aufziehen::V,uzaudzināt,выхаваць
2343,leiten::V,веськӧдлыны,кіраваць
2344,leiten::V,vadīt,кіраваць
2345,leiten::V,pārzināt,кіраваць
2346,antreiben::V,тэрмӧдны,падганяць
2347,antreiben::V,urdīt,падганяць
2348,antreiben::V,mudināt,падганяць
2349,lassen::V,тшӧктыны,прымусіць
2350,lassen::V,ļaut,прымусіць
2351,einladen::V,корны,запрасіць
2352,einladen::V,ielūgt,запрасіць
2353,einladen::V,aicināt,запрасіць
2354,vereinigen::V,ӧтувтны,абʼяднаць
2355,vereinigen::V,котыртны,абʼяднаць
2356,vereinigen::V,vienot,абʼяднаць
2357,vereinigen::V,apvienot,абʼяднаць
2358,besuchen::V,волыны,наведаць
2359,besuchen::V,ветлыны,наведаць
2360,besuchen::V,apciemot,наведаць
2361,treffen::V,вочаӧдны,сустрэць
2362,treffen::V,паныдавны,сустрэць
2363,treffen::V,satikt,сустрэць
2364,treffen::V,sastapt,сустрэць
2365,sich versammeln::V,лӧсьӧдчыны,сабрацца
2366,sich versammeln::V,salasīties,сабрацца
2367,sich versammeln::V,sapulcēties,сабрацца
2368,spielen::V,ворсны,гуляць
2369,spielen::V,spēlēt,гуляць
2370,spielen::V,spēlēties,гуляць
2371,singen::V,сьывны,пець
2372,singen::V,сьывны,спяваць
2373,singen::V,dziedāt,пець
2374,singen::V,dziedāt,спяваць
2375,tanzen::V,йӧктыны,танцаваць
2376,tanzen::V,diet,танцаваць
2377,tanzen::V,dejot,танцаваць
2378,tanzen::V,dancot,танцаваць
2379,sich trennen::V,торйӧдчыны,расстацца
2380,sich trennen::V,šķirties,расстацца
2381,sich trennen::V,izšķirties,расстацца
2382,verlassen::V,эновтны,пакінуць
2383,verlassen::V,atstāt,пакінуць
2384,retten::V,видзны,выратаваць
2385,retten::V,мездыны,выратаваць
2386,retten::V,glābt,выратаваць
2387,bewachen::V,видзны,ахоўваць
2388,bewachen::V,sargāt,ахоўваць
2389,schützen::V,видзны,уберагаць
2390,schützen::V,pasargāt,уберагаць
2391,schützen::V,aizsargāt,уберагаць
2392,verteidigen::V,дорйыны,абараніць
2393,verteidigen::V,aizstāvēt,абараніць
2394,sich schlagen::V,косясьны,біцца
2395,sich schlagen::V,косясьны,драцца
2396,sich schlagen::V,kauties,біцца
2397,sich schlagen::V,kauties,драцца
2398,sich schlagen::V,izkauties,біцца
2399,sich schlagen::V,izkauties,драцца
2400,schießen::V,лыйны,страляць
2401,schießen::V,šaut,страляць
2402,schießen::V,šaudīt,страляць
2403,siegen::V,вермыны,перамагчы
2404,siegen::V,uzvarēt,перамагчы
2405,ärgern::V,лӧгӧдны,злаваць
2406,ärgern::V,лёкмӧдны,злаваць
2407,ärgern::V,скӧрмӧдны,злаваць
2408,ärgern::V,sadusmot,злаваць
2409,schlagen::V,вартны,ударыць
2410,schlagen::V,sist,ударыць
2411,schlagen::V,triekt,ударыць
2412,treten::V,лёгны,штурхаць
2413,treten::V,майкны,штурхаць
2414,treten::V,mīt,штурхаць
2415,treten::V,paspert,штурхаць
2416,stechen::V,бышткыны,укалоць
2417,stechen::V,durt,укалоць
2418,stoßen::V,тойлыны,папхнуць
2419,stoßen::V,йӧткавны,папхнуць
2420,stoßen::V,grūst,папхнуць
2421,stehlen::V,гусявны,украсці
2422,stehlen::V,zagt,украсці
2423,stören::V,падмӧдны,перашкодзіць
2424,stören::V,traucēt,перашкодзіць
2425,belästigen::V,дӧзмӧдны,дакучаць
2426,belästigen::V,apgrūtināt,дакучаць
2427,verbergen::V,дзебны,скрыць
2428,verbergen::V,дзебны,схаваць
2429,verbergen::V,сайӧдны,скрыць
2430,verbergen::V,сайӧдны,схаваць
2431,verbergen::V,slēpt,скрыць
2432,verbergen::V,slēpt,схаваць
2433,verbergen::V,paslēpt,скрыць
2434,verbergen::V,paslēpt,схаваць
2435,täuschen::V,пӧръявны,падмануць
2436,täuschen::V,ылӧдны,падмануць
2437,täuschen::V,mānīt,падмануць
2438,täuschen::V,maldināt,падмануць
2439,betrügen::V,сӧрны,змахляваць
2440,betrügen::V,krāpt,змахляваць
2441,betrügen::V,apkrāpt,змахляваць
2442,töten::V,вины,забіць
2443,töten::V,nāvēt,забіць
2444,töten::V,nogalināt,забіць
2445,wohnen::V,овны,жыць
2446,wohnen::V,dzīvot,жыць
2447,arbeiten::V,уджавны,працаваць
2448,arbeiten::V,strādāt,працаваць
2449,arbeiten::V,darboties,працаваць
2450,sammeln::V,чукӧртны,сабраць
2451,sammeln::V,vākt,сабраць
2452,pflücken::V,вотны,зрываць
2453,pflücken::V,ӧктыны,зрываць
2454,pflücken::V,raut,зрываць
2455,pflücken::V,plūkt,зрываць
2456,jagen::V,кыйсьыны,паляваць
2457,jagen::V,medīt,паляваць
2458,fischen::V,чери кыйны,рыбачыць
2459,fischen::V,zvejot,рыбачыць
2460,fassen::V,кутны,злавіць
2461,fassen::V,saķert,злавіць
2462,hüten::V,видзны,пасвіць
2463,hüten::V,йирӧдны,пасвіць
2464,hüten::V,ganīt,пасвіць
2465,treiben::V,вӧтлыны,гнаць
2466,treiben::V,dzīt,гнаць
2467,anbinden::V,домавны,прывязаць
2468,anbinden::V,piesiet,прывязаць
2469,anbinden::V,piesaistīt,прывязаць
2470,füttern::V,вердны,карміць
2471,füttern::V,barot,карміць
2472,melken::V,лысьтыны,даіць
2473,melken::V,slaukt,даіць
2474,hacken::V,керавны,сячы
2475,hacken::V,kapāt,сячы
2476,gießen::V,киськавны,паліць
2477,gießen::V,liet,паліць
2478,gießen::V,laistīt,паліць
2479,reifen::V,кисьмыны,паспець
2480,reifen::V,briest,паспець
2481,zubereiten::V,дасьтыны,зварыць
2482,zubereiten::V,дасьтыны,згатаваць
2483,zubereiten::V,taisīt,зварыць
2484,zubereiten::V,taisīt,згатаваць
2485,zubereiten::V,gatavot,зварыць
2486,zubereiten::V,gatavot,згатаваць
2487,kochen::V,пуны,варыць
2488,kochen::V,vārīt,варыць
2489,backen::V,пӧжавны,пячы
2490,backen::V,cept,пячы
2491,braten::V,пражитны,смажыць
2492,braten::V,cept,смажыць
2493,braten::V,cepināt,смажыць
2494,umrühren::V,сорлавны,перамяшаць
2495,umrühren::V,maisīt,перамяшаць
2496,umrühren::V,apmaisīt,перамяшаць
2497,stricken::V,кӧртны,вязаць
2498,stricken::V,adīt,вязаць
2499,nähen::V,вурны,шыць
2500,nähen::V,šūt,шыць
2501,färben::V,мичӧдны,пафарбаваць
2502,färben::V,краситны,пафарбаваць
2503,färben::V,krāsot,пафарбаваць
2504,färben::V,nokrāsot,пафарбаваць
2505,reinigen::V,весавны,ачысціць
2506,reinigen::V,tīrīt,ачысціць
2507,reinigen::V,attīrīt,ачысціць
2508,waschen::V,мыськыны,мыць
2509,waschen::V,mazgāt,мыць
2510,abwischen::V,чышкыны,выцерці
2511,abwischen::V,noslaucīt,выцерці
2512,spülen::V,пожъявны,паласкаць
2513,spülen::V,skalot,паласкаць
2514,fegen::V,чышкыны,падмятаць
2515,fegen::V,slaucīt,падмятаць
2516,kehren::V,чышкыны,месці
2517,kehren::V,mēzt,месці
2518,baden::V,купайтчыны,купацца
2519,baden::V,peldēties,купацца
2520,sich waschen::V,мыссьыны,мыцца
2521,sich waschen::V,mazgāties,мыцца
2522,ausziehen::V,пӧрччӧдны,зняць
2523,ausziehen::V,noģērbt,зняць
2524,anziehen::V,кӧмавны,надзець
2525,anziehen::V,пасьтавны,надзець
2526,anziehen::V,uzvilkt,надзець
2527,sich anziehen::V,пасьтасьны,адзецца
2528,sich anziehen::V,apģērbties,адзецца
2529,kämmen::V,сынавны,прычасаць
2530,kämmen::V,sukāt,прычасаць
2531,schmücken::V,мичмӧдны,аздобіць
2532,schmücken::V,rotāt,аздобіць
2533,schmücken::V,greznot,аздобіць
2534,sagen::V,шуны,сказаць
2535,sagen::V,висьтавны,сказаць
2536,sagen::V,teikt,сказаць
2537,sprechen::V,сёрнитны,гаварыць
2538,sprechen::V,runāt,гаварыць
2539,reden::V,сёрнитны,размаўляць
2540,reden::V,norunāt,размаўляць
2541,sich unterhalten::V,сёрнитны,гутарыць
2542,sich unterhalten::V,варовитны,гутарыць
2543,sich unterhalten::V,sarunāties,гутарыць
2544,fragen::V,юавны,спытаць
2545,fragen::V,jautāt,спытаць
2546,bitten::V,корны,прасіць
2547,bitten::V,lūgt,прасіць
2548,bitten::V,prasīt,прасіць
2549,erzählen::V,висьтавны,расказаць
2550,erzählen::V,stāstīt,расказаць
2551,mitteilen::V,юӧртны,паведаміць
2552,mitteilen::V,висьтавны,паведаміць
2553,mitteilen::V,pavēstīt,паведаміць
2554,nennen::V,шуны,назваць
2555,nennen::V,ним сетны,назваць
2556,nennen::V,saukt,назваць
2557,rufen::V,корны,зваць
2558,rufen::V,saukt,зваць
2559,prahlen::V,ошйысьны,хваліцца
2560,prahlen::V,lielīties,хваліцца
2561,übersetzen::V,вуджӧдны,перакласці
2562,übersetzen::V,tulkot,перакласці
2563,übersetzen::V,pārtulkot,перакласці
2564,denken::V,мӧвпавны,думаць
2565,denken::V,domāt,думаць
2566,glauben::V,эскыны,верыць
2567,glauben::V,ticēt,верыць
2568,bemerken::V,казявны,заўважыць
2569,bemerken::V,ievērot,заўважыць
2570,bemerken::V,ieraudzīt,заўважыць
2571,erkennen::V,тӧдмавны,пазнаць
2572,erkennen::V,pazīt,пазнаць
2573,erkennen::V,atpazīt,пазнаць
2574,begreifen::V,вежӧртны,спасцігнуць
2575,begreifen::V,гӧгӧрвоны,спасцігнуць
2576,begreifen::V,jēgt,спасцігнуць
2577,begreifen::V,apjēgt,спасцігнуць
2578,verstehen::V,вежӧртны,пачуць
2579,verstehen::V,гӧгӧрвоны,пачуць
2580,verstehen::V,saprast,пачуць
2581,lernen::V,вeлöдчыны,вучыцца
2582,lernen::V,mācīties,вучыцца
2583,wissen::V,тӧдны,знаць
2584,wissen::V,zināt,знаць
2585,sich erinnern an::V,казьтывны,памятаць
2586,sich erinnern an::V,дум вылӧ уськӧдны,памятаць
2587,sich erinnern an::V,atminēties,памятаць
2588,vergessen::V,вунӧдны,забыць
2589,vergessen::V,mirst,забыць
2590,vergessen::V,aizmirst,забыць
2591,messen::V,муртавны,мераць
2592,messen::V,mērīt,мераць
2593,zählen::V,лыддьыны,лічыць
2594,zählen::V,skaitīt,лічыць
2595,rechnen::V,лыддьыны,лічыць
2596,rechnen::V,rēķināt,лічыць
2597,lesen::V,лыддьыны,чытаць
2598,lesen::V,lasīt,чытаць
2599,malen::V,серпасавны,маляваць
2600,malen::V,gleznot,маляваць
2601,zeichnen::V,серпасавны,рысаваць
2602,zeichnen::V,zīmēt,рысаваць
2603,schreiben::V,гижны,пісаць
2604,schreiben::V,rakstīt,пісаць
2605,besitzen::V,лоны,мець
2606,besitzen::V,piederēt,мець
2607,kaufen::V,ньӧбны,купіць
2608,kaufen::V,pirkt,купіць
2609,verkaufen::V,вузавны,прадаць
2610,verkaufen::V,pārdot,прадаць
2611,bezahlen::V,мынтыны,заплаціць
2612,bezahlen::V,мынтысьны,заплаціць
2613,bezahlen::V,apmaksāt,заплаціць
2614,zahlen::V,мынтыны,плаціць
2615,zahlen::V,maksāt,плаціць
2616,beherrschen::V,ас улын кутны,уладаць
2617,beherrschen::V,ас улын кутны,валодаць
2618,beherrschen::V,valdīt,уладаць
2619,beherrschen::V,valdīt,валодаць
2620,ertragen::V,пыкны,выцерпець
2621,ertragen::V,лэптыны,выцерпець
2622,ertragen::V,panest,выцерпець
2623,ertragen::V,paciest,выцерпець
