,Concept_ID,lv,ml
2305,schlagen::V,triekt,അടിക്കുക
2306,treten::V,лёгны,തൊഴിക്കുക
2307,treten::V,майкны,തൊഴിക്കുക
2308,treten::V,mīt,തൊഴിക്കുക
2309,treten::V,paspert,തൊഴിക്കുക
2310,stechen::V,бышткыны,കുത്തുക
2311,stechen::V,durt,കുത്തുക
2312,stoßen::V,тойлыны,തള്ളുക
2313,stoßen::V,йӧткавны,തള്ളുക
2314,stoßen::V,grūst,തള്ളുക
2315,stehlen::V,гусявны,മോഷ്ടിക്കുക
2316,stehlen::V,zagt,മോഷ്ടിക്കുക
2317,stören::V,падмӧдны,ശല്യപ്പെടുത്തുക
2318,stören::V,traucēt,ശല്യപ്പെടുത്തുക
2319,belästigen::V,дӧзмӧдны,മെനക്കെടുക
2320,belästigen::V,apgrūtināt,മെനക്കെടുക
2321,verbergen::V,дзебны,മറയ്ക്കുക
2322,verbergen::V,дзебны,ഒളിക്കുക
2323,verbergen::V,сайӧдны,മറയ്ക്കുക
2324,verbergen::V,сайӧдны,ഒളിക്കുക
2325,verbergen::V,slēpt,മറയ്ക്കുക
2326,verbergen::V,slēpt,ഒളിക്കുക
2327,verbergen::V,paslēpt,മറയ്ക്കുക
2328,verbergen::V,paslēpt,ഒളിക്കുക
2329,täuschen::V,пӧръявны,കബളിപ്പിക്കുക
2330,täuschen::V,ылӧдны,കബളിപ്പിക്കുക
2331,täuschen::V,mānīt,കബളിപ്പിക്കുക
2332,täuschen::V,maldināt,കബളിപ്പിക്കുക
2333,betrügen::V,сӧрны,ചതിക്കുക
2334,betrügen::V,krāpt,ചതിക്കുക
2335,betrügen::V,apkrāpt,ചതിക്കുക
2336,töten::V,вины,കൊല്ലുക
2337,töten::V,nāvēt,കൊല്ലുക
2338,töten::V,nogalināt,കൊല്ലുക
2339,wohnen::V,овны,താമസിക്കുക
2340,wohnen::V,dzīvot,താമസിക്കുക
2341,arbeiten::V,уджавны,ജോലിചെയ്യുക
2342,arbeiten::V,strādāt,ജോലിചെയ്യുക
2343,arbeiten::V,darboties,ജോലിചെയ്യുക
2344,sammeln::V,чукӧртны,സഞ്ചയിക്കുക
2345,sammeln::V,vākt,സഞ്ചയിക്കുക
2346,pflücken::V,вотны,പറിച്ചെടുക്കുക
2347,pflücken::V,ӧктыны,പറിച്ചെടുക്കുക
2348,pflücken::V,raut,പറിച്ചെടുക്കുക
2349,pflücken::V,plūkt,പറിച്ചെടുക്കുക
2350,jagen::V,кыйсьыны,വേട്ടയാടുക
2351,jagen::V,medīt,വേട്ടയാടുക
2352,fischen::V,чери кыйны,മീൻ പിടിക്കുക
2353,fischen::V,zvejot,മീൻ പിടിക്കുക
2354,fassen::V,кутны,പിടിക്കുക
2355,fassen::V,saķert,പിടിക്കുക
2356,hüten::V,видзны,ചേർക്കുക
2357,hüten::V,йирӧдны,ചേർക്കുക
2358,hüten::V,ganīt,ചേർക്കുക
2359,treiben::V,вӧтлыны,വാഹനം_ഓടിക്കുക
2360,treiben::V,dzīt,വാഹനം_ഓടിക്കുക
2361,anbinden::V,домавны,കെട്ടിയിടുക
2362,anbinden::V,piesiet,കെട്ടിയിടുക
2363,anbinden::V,piesaistīt,കെട്ടിയിടുക
2364,füttern::V,вердны,തീറ്റുക
2365,füttern::V,barot,തീറ്റുക
2366,melken::V,лысьтыны,പാലുകറക്കുക
2367,melken::V,slaukt,പാലുകറക്കുക
2368,hacken::V,керавны,വെട്ടിമുറിക്കുക
2369,hacken::V,kapāt,വെട്ടിമുറിക്കുക
2370,gießen::V,киськавны,നനയ്ക്കുക
2371,gießen::V,liet,നനയ്ക്കുക
2372,gießen::V,laistīt,നനയ്ക്കുക
2373,reifen::V,кисьмыны,പാകമാകുക
2374,reifen::V,briest,പാകമാകുക
2375,zubereiten::V,дасьтыны,പാചകം_ചെയ്യുക
2376,zubereiten::V,taisīt,പാചകം_ചെയ്യുക
2377,zubereiten::V,gatavot,പാചകം_ചെയ്യുക
2378,kochen::V,пуны,വേവിക്കുക
2379,kochen::V,vārīt,വേവിക്കുക
2380,backen::V,пӧжавны,ബേക്ക് ചെയ്യുക
2381,backen::V,cept,ബേക്ക് ചെയ്യുക
2382,braten::V,пражитны,പോരിക്കുക
2383,braten::V,cept,പോരിക്കുക
2384,braten::V,cepināt,പോരിക്കുക
2385,umrühren::V,сорлавны,ഇളക്കുക
2386,umrühren::V,maisīt,ഇളക്കുക
2387,umrühren::V,apmaisīt,ഇളക്കുക
2388,stricken::V,кӧртны,മെടയുക
2389,stricken::V,adīt,മെടയുക
2390,nähen::V,вурны,തുന്നുക
2391,nähen::V,šūt,തുന്നുക
2392,färben::V,мичӧдны,ചായം പൂശുക
2393,färben::V,краситны,ചായം പൂശുക
2394,färben::V,krāsot,ചായം പൂശുക
2395,färben::V,nokrāsot,ചായം പൂശുക
2396,reinigen::V,весавны,വൃത്തിയാക്കുക
2397,reinigen::V,tīrīt,വൃത്തിയാക്കുക
2398,reinigen::V,attīrīt,വൃത്തിയാക്കുക
2399,waschen::V,мыськыны,കഴുകുക
2400,waschen::V,mazgāt,കഴുകുക
2401,abwischen::V,чышкыны,തുടയ്ക്കുക
2402,abwischen::V,noslaucīt,തുടയ്ക്കുക
2403,spülen::V,пожъявны,കഴുകുക
2404,spülen::V,skalot,കഴുകുക
2405,fegen::V,чышкыны,അടിച്ചുവാരുക
2406,fegen::V,slaucīt,അടിച്ചുവാരുക
2407,kehren::V,чышкыны,അടിച്ചുവാരുക
2408,kehren::V,mēzt,അടിച്ചുവാരുക
2409,baden::V,купайтчыны,നീന്തിത്തുടിക്കുക
2410,baden::V,peldēties,നീന്തിത്തുടിക്കുക
2411,sich waschen::V,мыссьыны,കഴുകുക
2412,sich waschen::V,mazgāties,കഴുകുക
2413,ausziehen::V,пӧрччӧдны,ഇഴുക്കുക
2414,ausziehen::V,noģērbt,ഇഴുക്കുക
2415,anziehen::V,кӧмавны,ഉടുക്കുക
2416,anziehen::V,пасьтавны,ഉടുക്കുക
2417,anziehen::V,uzvilkt,ഉടുക്കുക
2418,sich anziehen::V,пасьтасьны,ധരിച്ച നേടുകയുക
2419,sich anziehen::V,apģērbties,ധരിച്ച നേടുകയുക
2420,kämmen::V,сынавны,മുടിചീകുക
2421,kämmen::V,sukāt,മുടിചീകുക
2422,schmücken::V,мичмӧдны,അലങ്കരിക്കുക
2423,schmücken::V,rotāt,അലങ്കരിക്കുക
2424,schmücken::V,greznot,അലങ്കരിക്കുക
2425,sagen::V,шуны,പറയുക
2426,sagen::V,висьтавны,പറയുക
2427,sagen::V,teikt,പറയുക
2428,sprechen::V,сёрнитны,സംസാരിക്കുക
2429,sprechen::V,runāt,സംസാരിക്കുക
2430,reden::V,сёрнитны,സംസാരിക്കുക
2431,reden::V,norunāt,സംസാരിക്കുക
2432,sich unterhalten::V,сёрнитны,നർമ്മസല്ലാപം നടത്തുക
2433,sich unterhalten::V,варовитны,നർമ്മസല്ലാപം നടത്തുക
2434,sich unterhalten::V,sarunāties,നർമ്മസല്ലാപം നടത്തുക
2435,fragen::V,юавны,ചോദിക്കുക
2436,fragen::V,jautāt,ചോദിക്കുക
2437,bitten::V,корны,അപേക്ഷിക്കുക
2438,bitten::V,lūgt,അപേക്ഷിക്കുക
2439,bitten::V,prasīt,അപേക്ഷിക്കുക
2440,erzählen::V,висьтавны,പറയുക
2441,erzählen::V,stāstīt,പറയുക
2442,mitteilen::V,юӧртны,അറിയിക്കുക
2443,mitteilen::V,висьтавны,അറിയിക്കുക
2444,mitteilen::V,pavēstīt,അറിയിക്കുക
2445,nennen::V,шуны,പേരിടുക
2446,nennen::V,ним сетны,പേരിടുക
2447,nennen::V,saukt,പേരിടുക
2448,rufen::V,корны,വിളിക്കുക
2449,rufen::V,saukt,വിളിക്കുക
2450,prahlen::V,ошйысьны,പൊങ്ങച്ചം പറയുക
2451,prahlen::V,lielīties,പൊങ്ങച്ചം പറയുക
2452,übersetzen::V,вуджӧдны,പരിഭാഷപ്പെടുത്തുക
2453,übersetzen::V,tulkot,പരിഭാഷപ്പെടുത്തുക
2454,übersetzen::V,pārtulkot,പരിഭാഷപ്പെടുത്തുക
2455,denken::V,мӧвпавны,ചിന്തിക്കുക
2456,denken::V,domāt,ചിന്തിക്കുക
2457,glauben::V,эскыны,വിശ്വസിക്കുക
2458,glauben::V,ticēt,വിശ്വസിക്കുക
2459,bemerken::V,казявны,ശ്രദ്ധിക്കുക
2460,bemerken::V,ievērot,ശ്രദ്ധിക്കുക
2461,bemerken::V,ieraudzīt,ശ്രദ്ധിക്കുക
2462,erkennen::V,тӧдмавны,തിരിചറിയുക
2463,erkennen::V,pazīt,തിരിചറിയുക
2464,erkennen::V,atpazīt,തിരിചറിയുക
2465,begreifen::V,вежӧртны,കൈപ്പിടിയിലാക്കുക
2466,begreifen::V,гӧгӧрвоны,കൈപ്പിടിയിലാക്കുക
2467,begreifen::V,jēgt,കൈപ്പിടിയിലാക്കുക
2468,begreifen::V,apjēgt,കൈപ്പിടിയിലാക്കുക
2469,verstehen::V,вежӧртны,മനസ്സിലാക്കുക
2470,verstehen::V,гӧгӧрвоны,മനസ്സിലാക്കുക
2471,verstehen::V,saprast,മനസ്സിലാക്കുക
2472,lernen::V,вeлöдчыны,പഠിക്കുക
2473,lernen::V,mācīties,പഠിക്കുക
2474,wissen::V,тӧдны,അറിയുക
2475,wissen::V,zināt,അറിയുക
2476,sich erinnern an::V,казьтывны,ഓർമിക്കുക
2477,sich erinnern an::V,дум вылӧ уськӧдны,ഓർമിക്കുക
2478,sich erinnern an::V,atminēties,ഓർമിക്കുക
2479,vergessen::V,вунӧдны,മറക്കുക
2480,vergessen::V,mirst,മറക്കുക
2481,vergessen::V,aizmirst,മറക്കുക
2482,messen::V,муртавны,അളക്കുക
2483,messen::V,mērīt,അളക്കുക
2484,zählen::V,лыддьыны,എണ്ണിത്തിട്ടപ്പെടുത്തുക
2485,zählen::V,skaitīt,എണ്ണിത്തിട്ടപ്പെടുത്തുക
2486,rechnen::V,лыддьыны,ഗണിക്കുക
2487,rechnen::V,rēķināt,ഗണിക്കുക
2488,lesen::V,лыддьыны,വായിക്കുക
2489,lesen::V,lasīt,വായിക്കുക
2490,malen::V,серпасавны,ചിത്രം വരയ്ക്കുക
2491,malen::V,gleznot,ചിത്രം വരയ്ക്കുക
2492,zeichnen::V,серпасавны,വരയ്ക്കുക
2493,zeichnen::V,zīmēt,വരയ്ക്കുക
2494,schreiben::V,гижны,എഴുതുക
2495,schreiben::V,rakstīt,എഴുതുക
2496,besitzen::V,лоны,സ്വന്തമാക്കുക
2497,besitzen::V,piederēt,സ്വന്തമാക്കുക
2498,kaufen::V,ньӧбны,വാങ്ങുക
2499,kaufen::V,pirkt,വാങ്ങുക
2500,verkaufen::V,вузавны,വിൽക്കുക
2501,verkaufen::V,pārdot,വിൽക്കുക
2502,bezahlen::V,мынтыны,പരിഹാരം ചെയ്യുക
2503,bezahlen::V,мынтысьны,പരിഹാരം ചെയ്യുക
2504,bezahlen::V,apmaksāt,പരിഹാരം ചെയ്യുക
2505,zahlen::V,мынтыны,പണം അടയ്ക്കുക
2506,zahlen::V,maksāt,പണം അടയ്ക്കുക
2507,beherrschen::V,ас улын кутны,ഭരിക്കുക
2508,beherrschen::V,valdīt,ഭരിക്കുക
2509,ertragen::V,пыкны,താങ്ങുക
2510,ertragen::V,лэптыны,താങ്ങുക
2511,ertragen::V,panest,താങ്ങുക
2512,ertragen::V,paciest,താങ്ങുക
