,Concept_ID,uk,lv
2303,verbrennen::V,спалити,dedzināt
2304,verbrennen::V,спалити,sadedzināt
2305,geben::V,дати,сетны
2306,geben::V,дати,dot
2307,geben::V,дати,padot
2308,reichen::V,передати,сетны
2309,reichen::V,передати,padot
2310,reichen::V,передати,sniegt
2311,schenken::V,дарувати,козьнавны
2312,schenken::V,дарувати,dāvāt
2313,schenken::V,дарувати,dāvināt
2314,versprechen::V,обіцяти,кыв сетны
2315,versprechen::V,обіцяти,solīt
2316,versprechen::V,обіцяти,apsolīt
2317,wünschen::V,бажати,кӧсйыны
2318,wünschen::V,бажати,vēlēt
2319,wünschen::V,бажати,novēlēt
2320,loben::V,хвалити,ошкыны
2321,loben::V,хвалити,lielīt
2322,küssen::V,цілувати,окавны
2323,küssen::V,цілувати,bučot
2324,küssen::V,цілувати,skūpstīt
2325,wiegen::V,качати,гудрӧдлыны
2326,wiegen::V,качати,šūpot
2327,zudecken::V,накрити,веввттьыны
2328,zudecken::V,накрити,apklāt
2329,zudecken::V,накрити,aizsegt
2330,wecken::V,розбудити,садьмӧдны
2331,wecken::V,розбудити,чуксавны
2332,wecken::V,розбудити,modināt
2333,zeigen::V,показати,петкӧдлыны
2334,zeigen::V,показати,rādīt
2335,führen::V,вести,нуӧдны
2336,führen::V,вести,vadīt
2337,lehren::V,вчити,велӧдны
2338,lehren::V,вчити,mācīt
2339,lehren::V,вчити,iemācīt
2340,unterrichten::V,викладати,велӧдны
2341,unterrichten::V,викладати,apmācīt
2342,aufziehen::V,виховати,быдтыны
2343,aufziehen::V,виховати,uzaudzināt
2344,leiten::V,керувати,веськӧдлыны
2345,leiten::V,керувати,vadīt
2346,leiten::V,керувати,pārzināt
2347,antreiben::V,підганяти,тэрмӧдны
2348,antreiben::V,підганяти,urdīt
2349,antreiben::V,підганяти,mudināt
2350,lassen::V,змусити,тшӧктыны
2351,lassen::V,змусити,ļaut
2352,einladen::V,запросити,корны
2353,einladen::V,запросити,ielūgt
2354,einladen::V,запросити,aicināt
2355,vereinigen::V,об’єднати,ӧтувтны
2356,vereinigen::V,об’єднати,котыртны
2357,vereinigen::V,об’єднати,vienot
2358,vereinigen::V,об’єднати,apvienot
2359,besuchen::V,завітати,волыны
2360,besuchen::V,завітати,ветлыны
2361,besuchen::V,завітати,apciemot
2362,besuchen::V,відвідати,волыны
2363,besuchen::V,відвідати,ветлыны
2364,besuchen::V,відвідати,apciemot
2365,treffen::V,зустріти,вочаӧдны
2366,treffen::V,зустріти,паныдавны
2367,treffen::V,зустріти,satikt
2368,treffen::V,зустріти,sastapt
2369,sich versammeln::V,зібратися,лӧсьӧдчыны
2370,sich versammeln::V,зібратися,salasīties
2371,sich versammeln::V,зібратися,sapulcēties
2372,spielen::V,грати,ворсны
2373,spielen::V,грати,spēlēt
2374,spielen::V,грати,spēlēties
2375,singen::V,співати,сьывны
2376,singen::V,співати,dziedāt
2377,tanzen::V,танцювати,йӧктыны
2378,tanzen::V,танцювати,diet
2379,tanzen::V,танцювати,dejot
2380,tanzen::V,танцювати,dancot
2381,sich trennen::V,розлучитися,торйӧдчыны
2382,sich trennen::V,розлучитися,šķirties
2383,sich trennen::V,розлучитися,izšķirties
2384,verlassen::V,покинути,эновтны
2385,verlassen::V,покинути,atstāt
2386,retten::V,врятувати,видзны
2387,retten::V,врятувати,мездыны
2388,retten::V,врятувати,glābt
2389,bewachen::V,охороняти,видзны
2390,bewachen::V,охороняти,sargāt
2391,schützen::V,уберігати,видзны
2392,schützen::V,уберігати,pasargāt
2393,schützen::V,уберігати,aizsargāt
2394,verteidigen::V,захистити,дорйыны
2395,verteidigen::V,захистити,aizstāvēt
2396,sich schlagen::V,битися,косясьны
2397,sich schlagen::V,битися,kauties
2398,sich schlagen::V,битися,izkauties
2399,sich schlagen::V,дратися,косясьны
2400,sich schlagen::V,дратися,kauties
2401,sich schlagen::V,дратися,izkauties
2402,schießen::V,стріляти,лыйны
2403,schießen::V,стріляти,šaut
2404,schießen::V,стріляти,šaudīt
2405,siegen::V,перемогти,вермыны
2406,siegen::V,перемогти,uzvarēt
2407,ärgern::V,сердити,лӧгӧдны
2408,ärgern::V,сердити,лёкмӧдны
2409,ärgern::V,сердити,скӧрмӧдны
2410,ärgern::V,сердити,sadusmot
2411,schlagen::V,ударити,вартны
2412,schlagen::V,ударити,sist
2413,schlagen::V,ударити,triekt
2414,treten::V,штовхати,лёгны
2415,treten::V,штовхати,майкны
2416,treten::V,штовхати,mīt
2417,treten::V,штовхати,paspert
2418,stechen::V,вколоти,бышткыны
2419,stechen::V,вколоти,durt
2420,stoßen::V,штовхнути,тойлыны
2421,stoßen::V,штовхнути,йӧткавны
2422,stoßen::V,штовхнути,grūst
2423,stehlen::V,украсти,гусявны
2424,stehlen::V,украсти,zagt
2425,stören::V,перешкодити,падмӧдны
2426,stören::V,перешкодити,traucēt
2427,belästigen::V,докучати,дӧзмӧдны
2428,belästigen::V,докучати,apgrūtināt
2429,verbergen::V,сховати,дзебны
2430,verbergen::V,сховати,сайӧдны
2431,verbergen::V,сховати,slēpt
2432,verbergen::V,сховати,paslēpt
2433,täuschen::V,обдурити,пӧръявны
2434,täuschen::V,обдурити,ылӧдны
2435,täuschen::V,обдурити,mānīt
2436,täuschen::V,обдурити,maldināt
2437,betrügen::V,зшахраювати,сӧрны
2438,betrügen::V,зшахраювати,krāpt
2439,betrügen::V,зшахраювати,apkrāpt
2440,töten::V,убити,вины
2441,töten::V,убити,nāvēt
2442,töten::V,убити,nogalināt
2443,wohnen::V,жити,овны
2444,wohnen::V,жити,dzīvot
2445,wohnen::V,мешкати,овны
2446,wohnen::V,мешкати,dzīvot
2447,arbeiten::V,працювати,уджавны
2448,arbeiten::V,працювати,strādāt
2449,arbeiten::V,працювати,darboties
2450,sammeln::V,зібрати,чукӧртны
2451,sammeln::V,зібрати,vākt
2452,pflücken::V,зривати,вотны
2453,pflücken::V,зривати,ӧктыны
2454,pflücken::V,зривати,raut
2455,pflücken::V,зривати,plūkt
2456,jagen::V,полювати,кыйсьыны
2457,jagen::V,полювати,medīt
2458,fischen::V,рибалити,чери кыйны
2459,fischen::V,рибалити,zvejot
2460,fassen::V,піймати,кутны
2461,fassen::V,піймати,saķert
2462,hüten::V,пасти,видзны
2463,hüten::V,пасти,йирӧдны
2464,hüten::V,пасти,ganīt
2465,treiben::V,гнати,вӧтлыны
2466,treiben::V,гнати,dzīt
2467,anbinden::V,прив’язати,домавны
2468,anbinden::V,прив’язати,piesiet
2469,anbinden::V,прив’язати,piesaistīt
2470,füttern::V,годувати,вердны
2471,füttern::V,годувати,barot
2472,füttern::V,харчувати,вердны
2473,füttern::V,харчувати,barot
2474,melken::V,доїти,лысьтыны
2475,melken::V,доїти,slaukt
2476,hacken::V,рубати,керавны
2477,hacken::V,рубати,kapāt
2478,gießen::V,полити,киськавны
2479,gießen::V,полити,liet
2480,gießen::V,полити,laistīt
2481,reifen::V,дозріти,кисьмыны
2482,reifen::V,дозріти,briest
2483,zubereiten::V,зготовити,дасьтыны
2484,zubereiten::V,зготовити,taisīt
2485,zubereiten::V,зготовити,gatavot
2486,zubereiten::V,приготувати,дасьтыны
2487,zubereiten::V,приготувати,taisīt
2488,zubereiten::V,приготувати,gatavot
2489,kochen::V,варити,пуны
2490,kochen::V,варити,vārīt
2491,kochen::V,готувати,пуны
2492,kochen::V,готувати,vārīt
2493,backen::V,пекти,пӧжавны
2494,backen::V,пекти,cept
2495,braten::V,смажити,пражитны
2496,braten::V,смажити,cept
2497,braten::V,смажити,cepināt
2498,umrühren::V,переміщати,сорлавны
2499,umrühren::V,переміщати,maisīt
2500,umrühren::V,переміщати,apmaisīt
2501,stricken::V,в’язати,кӧртны
2502,stricken::V,в’язати,adīt
2503,nähen::V,шити,вурны
2504,nähen::V,шити,šūt
2505,färben::V,пофарбувати,мичӧдны
2506,färben::V,пофарбувати,краситны
2507,färben::V,пофарбувати,krāsot
2508,färben::V,пофарбувати,nokrāsot
2509,reinigen::V,очистити,весавны
2510,reinigen::V,очистити,tīrīt
2511,reinigen::V,очистити,attīrīt
2512,waschen::V,мити,мыськыны
2513,waschen::V,мити,mazgāt
2514,abwischen::V,витерти,чышкыны
2515,abwischen::V,витерти,noslaucīt
2516,spülen::V,полоскати,пожъявны
2517,spülen::V,полоскати,skalot
2518,fegen::V,підмітати,чышкыны
2519,fegen::V,підмітати,slaucīt
2520,kehren::V,мести,чышкыны
2521,kehren::V,мести,mēzt
2522,baden::V,купатися,купайтчыны
2523,baden::V,купатися,peldēties
2524,sich waschen::V,митися,мыссьыны
2525,sich waschen::V,митися,mazgāties
2526,ausziehen::V,зняти,пӧрччӧдны
2527,ausziehen::V,зняти,noģērbt
2528,anziehen::V,надіти,кӧмавны
2529,anziehen::V,надіти,пасьтавны
2530,anziehen::V,надіти,uzvilkt
2531,sich anziehen::V,одягтися,пасьтасьны
2532,sich anziehen::V,одягтися,apģērbties
2533,sich anziehen::V,одягнутися,пасьтасьны
2534,sich anziehen::V,одягнутися,apģērbties
2535,kämmen::V,зачесати,сынавны
2536,kämmen::V,зачесати,sukāt
2537,schmücken::V,оздобити,мичмӧдны
2538,schmücken::V,оздобити,rotāt
2539,schmücken::V,оздобити,greznot
2540,sagen::V,сказати,шуны
2541,sagen::V,сказати,висьтавны
2542,sagen::V,сказати,teikt
2543,sprechen::V,говорити,сёрнитны
2544,sprechen::V,говорити,runāt
2545,reden::V,розмовляти,сёрнитны
2546,reden::V,розмовляти,norunāt
2547,sich unterhalten::V,бесідувати,сёрнитны
2548,sich unterhalten::V,бесідувати,варовитны
2549,sich unterhalten::V,бесідувати,sarunāties
2550,fragen::V,запитати,юавны
2551,fragen::V,запитати,jautāt
2552,bitten::V,просити,корны
2553,bitten::V,просити,lūgt
2554,bitten::V,просити,prasīt
2555,erzählen::V,розповісти,висьтавны
2556,erzählen::V,розповісти,stāstīt
2557,mitteilen::V,повідомити,юӧртны
2558,mitteilen::V,повідомити,висьтавны
2559,mitteilen::V,повідомити,pavēstīt
2560,nennen::V,назвати,шуны
2561,nennen::V,назвати,ним сетны
2562,nennen::V,назвати,saukt
2563,rufen::V,кликати,корны
2564,rufen::V,кликати,saukt
2565,prahlen::V,хвалитися,ошйысьны
2566,prahlen::V,хвалитися,lielīties
2567,übersetzen::V,перекласти,вуджӧдны
2568,übersetzen::V,перекласти,tulkot
2569,übersetzen::V,перекласти,pārtulkot
2570,denken::V,думати,мӧвпавны
2571,denken::V,думати,domāt
2572,denken::V,мислити,мӧвпавны
2573,denken::V,мислити,domāt
2574,glauben::V,вірити,эскыны
2575,glauben::V,вірити,ticēt
2576,bemerken::V,помітити,казявны
2577,bemerken::V,помітити,ievērot
2578,bemerken::V,помітити,ieraudzīt
2579,erkennen::V,пізнати,тӧдмавны
2580,erkennen::V,пізнати,pazīt
2581,erkennen::V,пізнати,atpazīt
2582,begreifen::V,осягнути,вежӧртны
2583,begreifen::V,осягнути,гӧгӧрвоны
2584,begreifen::V,осягнути,jēgt
2585,begreifen::V,осягнути,apjēgt
2586,verstehen::V,почути,вежӧртны
2587,verstehen::V,почути,гӧгӧрвоны
2588,verstehen::V,почути,saprast
2589,lernen::V,навчатися,вeлöдчыны
2590,lernen::V,навчатися,mācīties
2591,wissen::V,знати,тӧдны
2592,wissen::V,знати,zināt
2593,sich erinnern an::V,пам’ятати,казьтывны
2594,sich erinnern an::V,пам’ятати,дум вылӧ уськӧдны
2595,sich erinnern an::V,пам’ятати,atminēties
2596,vergessen::V,забути,вунӧдны
2597,vergessen::V,забути,mirst
2598,vergessen::V,забути,aizmirst
2599,messen::V,міряти,муртавны
2600,messen::V,міряти,mērīt
2601,zählen::V,лічити,лыддьыны
2602,zählen::V,лічити,skaitīt
2603,rechnen::V,рахувати,лыддьыны
2604,rechnen::V,рахувати,rēķināt
2605,lesen::V,читати,лыддьыны
2606,lesen::V,читати,lasīt
2607,malen::V,малювати,серпасавны
2608,malen::V,малювати,gleznot
2609,zeichnen::V,рисувати,серпасавны
2610,zeichnen::V,рисувати,zīmēt
2611,schreiben::V,писати,гижны
2612,schreiben::V,писати,rakstīt
2613,besitzen::V,мати,лоны
2614,besitzen::V,мати,piederēt
2615,kaufen::V,купити,ньӧбны
2616,kaufen::V,купити,pirkt
2617,verkaufen::V,продати,вузавны
2618,verkaufen::V,продати,pārdot
2619,bezahlen::V,заплатити,мынтыны
2620,bezahlen::V,заплатити,мынтысьны
2621,bezahlen::V,заплатити,apmaksāt
2622,zahlen::V,платити,мынтыны
2623,zahlen::V,платити,maksāt
2624,beherrschen::V,володіти,ас улын кутны
2625,beherrschen::V,володіти,valdīt
2626,ertragen::V,витерпіти,пыкны
2627,ertragen::V,витерпіти,лэптыны
2628,ertragen::V,витерпіти,panest
2629,ertragen::V,витерпіти,paciest
