,Concept_ID,lv,en
1652,scheinen[Sonne]::V,spīdēt,shine
1653,donnern::V,гымавны,thunder
1654,donnern::V,dārdēt,thunder
1655,wehen::V,пӧльтны,blow
1656,wehen::V,pūst,blow
1657,strömen::V,киссьыны,stream
1658,strömen::V,līt,stream
1659,strömen::V,plūst,stream
1660,fließen::V,визувтны,flow
1661,fließen::V,tecēt,flow
1662,sich drehen::V,бергавны,revolve
1663,sich drehen::V,grozīties,revolve
1664,schwanken::V,легны,sway
1665,schwanken::V,лайкъявны,sway
1666,schwanken::V,līgoties,sway
1667,schwanken::V,grīļoties,sway
1668,schwingen::V,лайкъявны,swing
1669,schwingen::V,люллявны,swing
1670,schwingen::V,vēzēties,swing
1671,fallen::V,усьны,fall
1672,fallen::V,krist,fall
1673,brennen::V,сотчыны,burn
1674,brennen::V,degt,burn
1675,rauchen::V,тшынӧдны,smoke
1676,rauchen::V,dūmot,smoke
1677,regnen::V,зэрны,rain
1678,regnen::V,līt,rain
1679,gefrieren::V,кынмыны,freeze
1680,gefrieren::V,sasalt,freeze
1681,tauen::V,сывны,thaw
1682,tauen::V,kust,thaw
1683,schmelzen::V,сывны,melt
1684,schmelzen::V,kust,melt
1685,schmelzen::V,nokust,melt
1686,trocknen::V,косьмыны,dry
1687,trocknen::V,žūt,dry
1688,trocknen::V,kaltēties,dry
1689,sieden::V,пуны,boil
1690,sieden::V,virt,boil
1691,sieden::V,vārīties,boil
1692,faulen::V,сісьмыны,rot
1693,faulen::V,pūt,rot
1694,faulen::V,trudēt,rot
1695,verfaulen::V,сісьмыны,decay
1696,verfaulen::V,sapūt,decay
1697,verfaulen::V,satrūdēt,decay
1698,reißen::V,орны,snap
1699,reißen::V,plīst,snap
1700,reißen::V,satrūkt,snap
1701,versinken::V,вӧйны,sink
1702,versinken::V,grimt,sink
1703,versinken::V,nogrimt,sink
1704,vergehen::V,кольны,pass
1705,vergehen::V,ордйыны,pass
1706,vergehen::V,paiet,pass
1707,erscheinen::V,петкӧдчыны,appear
1708,erscheinen::V,parādīties,appear
1709,verschwinden::V,бырны,disappear
1710,verschwinden::V,nozust,disappear
1711,sinken::V,вӧйны,drop
1712,sinken::V,kristies,drop
1713,abnehmen::V,чинны,decrease
1714,abnehmen::V,noplakt,decrease
1715,abnehmen::V,mazināties,decrease
1716,zunehmen::V,содны,increase
1717,zunehmen::V,ыдждыны,increase
1718,zunehmen::V,pieaugt,increase
1719,zunehmen::V,pieņemties,increase
1720,steigen::V,лыбны,rise
1721,steigen::V,kāpt,rise
1722,wachsen::V,быдмыны,grow
1723,wachsen::V,augt,grow
1724,glänzen::V,югъявны,shine
1725,glänzen::V,дзирдавны,shine
1726,glänzen::V,zaigot,shine
1727,glänzen::V,laistīties,shine
1728,funkeln::V,югъявны,sparkle
1729,funkeln::V,дзирдавны,sparkle
1730,funkeln::V,mirdzēt,sparkle
1731,funkeln::V,dzirkstēt,sparkle
1732,lärmen::V,жувгыны,be noisy
1733,lärmen::V,ыугыны,be noisy
1734,lärmen::V,шумитны,be noisy
1735,lärmen::V,ālēties,be noisy
1736,lärmen::V,trokšņot,be noisy
1737,läuten::V,жургыны,chime
1738,läuten::V,zvanīt,chime
1739,klingeln::V,звӧнитны,ring
1740,klingeln::V,zvanīt,ring
1741,klirren::V,гольскöдчыны,tinkle
1742,klirren::V,tinkšķēt,tinkle
1743,klirren::V,džinkstēt,tinkle
1744,brausen::V,буавны,roar
1745,brausen::V,krākt,roar
1746,brausen::V,brāzmot,roar
1747,rauschen::V,кышакывны,rustle
1748,rauschen::V,šalkt,rustle
1749,klingen::V,шыавны,sound
1750,klingen::V,юргыны,sound
1751,klingen::V,skanēt,sound
1752,klingen::V,izklausīties,sound
1753,bellen::V,увтны,bark
1754,bellen::V,riet,bark
1755,heulen::V,омлявны,howl
1756,heulen::V,вурзавны,howl
1757,heulen::V,kaukt,howl
1758,heulen::V,gaudot,howl
1759,blasen::V,пӧльтны,blow
1760,blasen::V,pūst,blow
1761,pfeifen::V,шутьлявны,whistle
1762,pfeifen::V,svilpt,whistle
1763,pfeifen::V,svilpot,whistle
1764,schreien::V,горзыны,shout
1765,schreien::V,brēkt,shout
1766,schreien::V,kliegt,shout
1767,stöhnen::V,ымзыны,groan
1768,stöhnen::V,vaidēt,groan
1769,zittern::V,тіравны,tremble
1770,zittern::V,drebēt,tremble
1771,leben::V,овны,be alive
1772,leben::V,dzīvot,be alive
1773,geboren werden::V,чужны,be born
1774,geboren werden::V,dzimt,be born
1775,atmen::V,кашкыны,breathe
1776,atmen::V,пошиктыны,breathe
1777,atmen::V,elpot,breathe
1778,trinken::V,юны,drink
1779,trinken::V,dzert,drink
1780,essen::V,сёйны,eat
1781,essen::V,ēst,eat
1782,schlucken::V,ньылавны,swallow
1783,schlucken::V,rīt,swallow
1784,müde werden::V,мудзны,get tired
1785,müde werden::V,nokust,get tired
1786,einschlafen::V,ланьтны,fall asleep
1787,einschlafen::V,унмовсьны,fall asleep
1788,einschlafen::V,iemigt,fall asleep
1789,einschlafen::V,aizmigt,fall asleep
1790,schlafen::V,узьны,sleep
1791,schlafen::V,gulēt,sleep
1792,aufwachen::V,садьмыны,wake up
1793,aufwachen::V,mosties,wake up
1794,aufstehen::V,чеччыны,get up
1795,aufstehen::V,celties,get up
1796,sich erholen::V,шойччыны,relax
1797,sich erholen::V,atžirgt,relax
1798,sich erholen::V,atpūsties,relax
1799,krank werden::V,висьмыны,fall ill
1800,krank werden::V,sasirgt,fall ill
1801,krank sein::V,висьны,be ill
1802,krank sein::V,slimot,be ill
1803,schmerzen::V,висьны,ache
1804,schmerzen::V,sāpēt,ache
1805,schmerzen::V,smelgt,ache
1806,husten::V,кызны,cough
1807,husten::V,klepot,cough
1808,genesen::V,бурдны,recover
1809,genesen::V,veseļoties,recover
1810,sterben::V,кувны,die
1811,sterben::V,mirt,die
1812,sterben::V,nomirt,die
1813,umkommen::V,кувны,perish
1814,umkommen::V,apsprāgt,perish
1815,umkommen::V,aiziet bojā,perish
1816,sich bewegen::V,вӧрзьыны,move
1817,sich bewegen::V,virzīties,move
1818,sich rühren::V,вӧрны,budge
1819,sich rühren::V,вӧрӧдчыны,budge
1820,sich rühren::V,sagrozīties,budge
1821,sich erheben::V,сувтны,stand up
1822,sich erheben::V,piecelties,stand up
1823,sich setzen::V,пуксьыны,sit down
1824,sich setzen::V,sēsties,sit down
1825,hinfallen::V,усьны,tumble
1826,hinfallen::V,sabirt,tumble
1827,hinfallen::V,pakrist,tumble
1828,laufen::V,мyнны,walk
1829,laufen::V,iet,walk
1830,laufen::V,skraidīt,walk
1831,schreiten::V,восьлавны,pace
1832,schreiten::V,soļot,pace
1833,spazierengehen::V,гуляйтны,go for a walk
1834,spazierengehen::V,staigāt,go for a walk
1835,spazierengehen::V,pastaigāties,go for a walk
1836,eilen::V,тэрмасьны,rush
1837,eilen::V,traukt,rush
1838,sich beeilen::V,тэрмасьны,hurry
1839,sich beeilen::V,steigties,hurry
1840,sich beeilen::V,pasteigties,hurry
1841,sausen::V,тӧвзьыны,dash
1842,sausen::V,drāzt,dash
1843,sausen::V,brāzties,dash
1844,rennen::V,котӧртны,run
1845,rennen::V,skriet,run
1846,springen::V,чеччавны,jump
1847,springen::V,lēkt,jump
1848,klettern::V,кышасьны,climb
1849,klettern::V,кавшасьны,climb
1850,klettern::V,kāpt,climb
1851,klettern::V,rāpties,climb
1852,schaukeln::V,гычасьны,seesaw
1853,schaukeln::V,šūpoties,seesaw
1854,schaukeln::V,zvalstīties,seesaw
1855,kriechen::V,кыссьыны,creep
1856,kriechen::V,līst,creep
1857,kriechen::V,rāpot,creep
1858,schwimmen::V,уявны,swim
1859,schwimmen::V,peldēt,swim
1860,tauchen::V,сунавны,dive
1861,tauchen::V,gremdēties,dive
1862,rudern::V,пелысасьны,row
1863,rudern::V,airēt,row
1864,rudern::V,irties,row
1865,fahren::V,мунны,drive
1866,fahren::V,braukt,drive
1867,fliegen::V,лэбны,fly
1868,fliegen::V,lidot,fly
1869,fliegen::V,laisties,fly
1870,gehen::V,мyнны,go
1871,gehen::V,iet,go
1872,weggehen::V,мунавны,go away
1873,weggehen::V,aiziet,go away
1874,abfahren::V,мӧдӧдчыны,depart
1875,abfahren::V,atiet,depart
1876,abfahren::V,aizbraukt,depart
1877,anhalten::V,джӧмдыны,stop
1878,anhalten::V,apstāties,stop
1879,hineingehen::V,пырны,go in
1880,hineingehen::V,ieiet,go in
1881,eintreten::V,пырны,enter
1882,eintreten::V,ienākt,enter
1883,kommen::V,воны,come
1884,kommen::V,локны,come
1885,kommen::V,nākt,come
1886,ankommen::V,воны,arrive
1887,ankommen::V,локны,arrive
1888,ankommen::V,nonākt,arrive
1889,ankommen::V,ierasties,arrive
1890,zurückkommen::V,косны,come back
1891,zurückkommen::V,бергӧдчыны,come back
1892,zurückkommen::V,atgriezties,come back
1893,bleiben::V,кольны,stay
1894,bleiben::V,palikt,stay
1895,warten::V,виччысьны,wait
1896,warten::V,gaidīt,wait
1897,erwarten::V,виччысьны,wait for
1898,erwarten::V,sagaidīt,wait for
1899,suchen::V,корсьны,seek
1900,suchen::V,корсьны,look for
1901,suchen::V,meklēt,seek
1902,suchen::V,meklēt,look for
1903,finden::V,казявны,find
1904,finden::V,rast,find
1905,finden::V,atrast,find
1906,versuchen::V,заводитчывны,try
1907,versuchen::V,mēģināt,try
1908,vorbereiten::V,дасьтыны,prepare
1909,vorbereiten::V,gatavot,prepare
1910,vorbereiten::V,sagatavot,prepare
1911,lieben::V,радейтны,love
1912,lieben::V,mīlēt,love
1913,mögen::V,радейтны,like
1914,mögen::V,gribēties,like
1915,lachen::V,серавны,laugh
1916,lachen::V,серавлыны,laugh
1917,lachen::V,smiet,laugh
1918,lachen::V,smieties,laugh
1919,rühren::V,нормӧдны,move
1920,rühren::V,aizgrābt,move
1921,weinen::V,бӧрдны,weep
1922,weinen::V,raudāt,weep
1923,schimpfen::V,видчыны,grumble
1924,schimpfen::V,rāties,grumble
1925,schimpfen::V,lamāties,grumble
1926,sich ärgern::V,скӧравны,be annoyed
1927,sich ärgern::V,īgt,be annoyed
1928,sich ärgern::V,pukoties,be annoyed
1929,sich ärgern::V,dusmoties,be annoyed
1930,sich fürchten::V,повны,be afraid
1931,sich fürchten::V,bīties,be afraid
1932,sich fürchten::V,baidīties,be afraid
1933,fürchten::V,повны,be afraid of
1934,fürchten::V,baidīties no,be afraid of
1935,fliehen::V,пышйыны,flee
1936,fliehen::V,bēgt,flee
1937,flüchten::V,пышйыны,escape
1938,flüchten::V,aizbēgt,escape
1939,sehen::V,аддзыны,see
1940,sehen::V,redzēt,see
1941,anschauen::V,видзӧдны,look at
1942,anschauen::V,paraudzīties,look at
1943,ansehen::V,видзӧдны,watch
1944,ansehen::V,aplūkot,watch
1945,hören::V,кывны,hear
1946,hören::V,dzirdēt,hear
1947,zuhören::V,кывзыны,listen
1948,zuhören::V,klausīties,listen
1949,probieren::V,видлыны,taste
1950,probieren::V,nogaršot,taste
1951,riechen::V,чушкыны,smell
1952,riechen::V,ost,smell
1953,riechen::V,ostīt,smell
1954,fühlen::V,вежӧртны,feel
1955,fühlen::V,гӧгӧрвоны,feel
1956,fühlen::V,just,feel
1957,fühlen::V,izjust,feel
1958,scheinen::V,кажитчыны,seem
1959,scheinen::V,šķist,seem
1960,scheinen::V,likties,seem
1961,zu sehen sein::V,тыдавны,show
1962,zu sehen sein::V,parādīties,show
1963,vernehmen::V,кывны,hear
1964,vernehmen::V,saklausīt,hear
1965,frieren::V,кынмыны,be cold
1966,frieren::V,salt,be cold
1967,tun::V,керны,do
1968,tun::V,darīt,do
1969,können::V,кужны,can
1970,können::V,prast,can
1971,wollen::V,кӧсйыны,want
1972,wollen::V,gribēt,want
1973,anfangen::V,заводитны,start
1974,anfangen::V,пондыны,start
1975,anfangen::V,sākt,start
1976,anfangen::V,iesākt,start
1977,beenden::V,помавны,finish
1978,beenden::V,beigt,finish
1979,beenden::V,pabeigt,finish
1980,aufhören::V,дугӧдны,stop
1981,aufhören::V,pārtraukt,stop
1982,gelingen::V,артмыны,succeed
1983,gelingen::V,izdoties,succeed
1984,geraten::V,сюрны,turn out
1985,geraten::V,веськавны,turn out
1986,geraten::V,veikties,turn out
1987,öffnen::V,восьтыны,open
1988,öffnen::V,atvērt,open
1989,öffnen::V,attaisīt,open
1990,schließen::V,пӧдлавны,close
1991,schließen::V,slēgt,close
1992,schließen::V,aizvērt,close
1993,schließen::V,aiztaisīt,close
1994,stellen::V,сувтӧдны,put
1995,stellen::V,likt,put
1996,stellen::V,nolikt,put
1997,setzen::V,пуксьӧдны,place
1998,setzen::V,sēdināt,place
1999,legen::V,пуктыны,lay
2000,legen::V,likt,lay
2001,berühren::V,вӧрзьӧдны,touch
2002,berühren::V,инмӧдчывны,touch
2003,berühren::V,skart,touch
2004,berühren::V,aizskart,touch
2005,verbinden::V,йитны,connect
2006,verbinden::V,saistīt,connect
2007,verbinden::V,savienot,connect
2008,bedecken::V,вевттьыны,cover
2009,bedecken::V,apsegt,cover
2010,bedecken::V,pārsegt,cover
2011,aufhängen::V,ӧшӧдны,hang up
2012,aufhängen::V,джагӧдны,hang up
2013,aufhängen::V,uzkārt,hang up
2014,anzünden::V,ӧзтыны,light
2015,anzünden::V,aizdegt,light
2016,anzünden::V,aizdedzināt,light
2017,aufheben::V,чеччӧдны,pick up
2018,aufheben::V,сувтӧдны,pick up
2019,aufheben::V,pacelt,pick up
2020,zurücklassen::V,кольны,leave
2021,zurücklassen::V,atstāt,leave
2022,verlieren::V,воштыны,lose
2023,verlieren::V,zaudēt,lose
2024,verlieren::V,pazaudēt,lose
2025,fallen lassen::V,уськӧдны,drop
2026,fallen lassen::V,nomest,drop
2027,machen::V,вӧчны,make
2028,machen::V,лӧсьӧдны,make
2029,machen::V,darīt,make
2030,herstellen::V,лӧсьӧдны,produce
2031,herstellen::V,ražot,produce
2032,herstellen::V,izgatavot,produce
2033,bauen::V,лэптыны,build
2034,bauen::V,celt,build
2035,bauen::V,būvēt,build
2036,reparieren::V,дзоньтавны,mend
2037,reparieren::V,labot,mend
2038,reparieren::V,remontēt,mend
2039,verbessern::V,бурмӧдны,improve
2040,verbessern::V,labot,improve
2041,verbessern::V,izlabot,improve
2042,ändern::V,вежны,alter
2043,ändern::V,mainīt,alter
2044,graben::V,кодйыны,dig
2045,graben::V,rakt,dig
2046,beugen::V,куснявны,bow
2047,beugen::V,liekt,bow
2048,biegen::V,куснявны,bend
2049,biegen::V,liekt,bend
2050,drehen::V,бергӧдлыны,spin
2051,drehen::V,griezt,spin
2052,wenden::V,бергӧдны,turn
2053,wenden::V,apgriezt,turn
2054,umdrehen::V,бергӧдны,turn around
2055,umdrehen::V,apgriezt,turn around
2056,heben::V,лэптыны,raise
2057,heben::V,celt,raise
2058,heben::V,cilāt,raise
2059,heben::V,pacelt,raise
2060,hochheben::V,кыпӧдны,lift
2061,hochheben::V,pacelt,lift
2062,ergreifen::V,кутны,seize
2063,ergreifen::V,paķert,seize
2064,ergreifen::V,satvert,seize
2065,halten::V,кутны,hold
2066,halten::V,turēt,hold
2067,halten::V,saturēt,hold
2068,drücken::V,личкыны,press
2069,drücken::V,топӧдны,press
2070,drücken::V,spiest,press
2071,schieben::V,ӧтдортны,push
2072,schieben::V,йӧткыштны,push
2073,schieben::V,stumt,push
2074,kratzen::V,гуджӧдны,scrape
2075,kratzen::V,kasīt,scrape
2076,kratzen::V,skrāpēt,scrape
2077,lecken::V,нювны,lick
2078,lecken::V,lakt,lick
2079,lecken::V,laizīt,lick
2080,beißen::V,курччыны,bite
2081,beißen::V,kost,bite
2082,abreißen::V,орӧдны,tear off
2083,abreißen::V,atraut,tear off
2084,abreißen::V,atplēst,tear off
2085,abschneiden::V,вундавны,cut off
2086,abschneiden::V,nogriezt,cut off
2087,binden::V,гӧрддзавны,tie
2088,binden::V,кӧртавны,tie
2089,binden::V,siet,tie
2090,binden::V,aptīt,tie
2091,stecken::V,сюйны,stick
2092,stecken::V,bāzt,stick
2093,stecken::V,spraust,stick
2094,brechen::V,чегны,break
2095,brechen::V,lauzt,break
2096,brechen::V,lauzīt,break
2097,klopfen::V,камгыны,knock
2098,klopfen::V,klauvēt,knock
2099,hauen::V,нӧйнты,hit
2100,hauen::V,кучкыны,hit
2101,hauen::V,cirst,hit
2102,hauen::V,dauzīt,hit
2103,kleben::V,лемавны,glue
2104,kleben::V,ляскавны,glue
2105,kleben::V,līmēt,glue
2106,kleben::V,lipināt,glue
2107,reiben::V,тільны,rub
2108,reiben::V,зыравны,rub
2109,reiben::V,rīvēt,rub
2110,reiben::V,berzēt,rub
2111,streichen::V,мавтны,spread
2112,streichen::V,ziest,spread
2113,streichen::V,triept,spread
2114,schleifen::V,кеслыны,grind
2115,schleifen::V,trīt,grind
2116,schleifen::V,asināt,grind
2117,schneiden::V,шырны,cut
2118,schneiden::V,griezt,cut
2119,schneiden::V,sagriezt,cut
2120,rütteln::V,легӧдны,jolt
2121,rütteln::V,катлӧдлыны,jolt
2122,rütteln::V,kratīt,jolt
2123,rütteln::V,purināt,jolt
2124,schütteln::V,тракӧдны,shake
2125,schütteln::V,kratīt,shake
2126,schwenken::V,ӧвтны,swing
2127,schwenken::V,шенасьны,swing
2128,schwenken::V,vēzēt,swing
2129,schwenken::V,vēcināt,swing
2130,schütten::V,кисьтны,pour
2131,schütten::V,bērt,pour
2132,füllen::V,тыртны,fill
2133,füllen::V,pildīt,fill
2134,füllen::V,piepildīt,fill
2135,einwickeln::V,тубыртны,wrap
2136,einwickeln::V,ietīt,wrap
2137,tragen::V,нуны,carry
2138,tragen::V,nest,carry
2139,schleppen::V,кыскавны,drag
2140,schleppen::V,stiept,drag
2141,schleppen::V,staipīt,drag
2142,ziehen::V,кыскыны,pull
2143,ziehen::V,vilkt,pull
2144,aufbewahren::V,видзны,keep
2145,aufbewahren::V,glabāt,keep
2146,aufbewahren::V,uzglabāt,keep
2147,werfen::V,чӧвтны,throw
2148,werfen::V,шыбитны,throw
2149,werfen::V,mest,throw
2150,werfen::V,sviest,throw
2151,fangen::V,кутны,catch
2152,fangen::V,ķert,catch
2153,fangen::V,uzķert,catch
2154,packen::V,босьтны,grab
2155,packen::V,paķert,grab
2156,packen::V,satvert,grab
2157,verstecken::V,дзебны,hide
2158,verstecken::V,slēpt,hide
2159,verstecken::V,noglabāt,hide
2160,teilen::V,юкны,divide
2161,teilen::V,dalīt,divide
2162,schicken::V,ыстыны,send
2163,schicken::V,sūtīt,send
2164,schicken::V,atsūtīt,send
2165,bringen::V,вайны,bring
2166,bringen::V,atvest,bring
2167,hinzufügen::V,содтыны,add
2168,hinzufügen::V,pievienot,add
2169,bekommen::V,босьтны,get
2170,bekommen::V,dabūt,get
2171,erhalten::V,босьтны,receive
2172,erhalten::V,saņemt,receive
2173,nehmen::V,босьтны,take
2174,nehmen::V,ņemt,take
2175,nehmen::V,paņemt,take
2176,wählen::V,бӧрйыны,choose
2177,wählen::V,ievēlēt,choose
2178,auswählen::V,бӧрйыны,select
2179,auswählen::V,izvēlēt,select
2180,bewahren::V,видзны,preserve
2181,bewahren::V,saglabāt,preserve
2182,behindern::V,конйӧдлыны,hinder
2183,behindern::V,джӧмдӧдны,hinder
2184,behindern::V,kavēt,hinder
2185,behindern::V,aizkavēt,hinder
2186,verderben::V,тшыкӧдны,spoil
2187,verderben::V,sabojāt,spoil
2188,beschädigen::V,тшыкӧдны,damage
2189,beschädigen::V,bojāt,damage
2190,beschädigen::V,maitāt,damage
2191,zerbrechen::V,жуглыны,break
2192,zerbrechen::V,salauzt,break
2193,zerbrechen::V,sadauzīt,break
2194,zerreißen::V,орӧдны,tear
2195,zerreißen::V,pārraut,tear
2196,zerstören::V,жугӧдны,destroy
2197,zerstören::V,кисьтны,destroy
2198,zerstören::V,косявны,destroy
2199,zerstören::V,graut,destroy
2200,zerstören::V,sagraut,destroy
2201,verbrennen::V,сотны,burn
2202,verbrennen::V,сотчыны,burn
2203,verbrennen::V,dedzināt,burn
2204,verbrennen::V,sadedzināt,burn
2205,geben::V,сетны,give
2206,geben::V,dot,give
2207,geben::V,padot,give
2208,reichen::V,сетны,hand
2209,reichen::V,padot,hand
2210,reichen::V,sniegt,hand
2211,schenken::V,козьнавны,give
2212,schenken::V,dāvāt,give
2213,schenken::V,dāvināt,give
2214,versprechen::V,кыв сетны,promise
2215,versprechen::V,solīt,promise
2216,versprechen::V,apsolīt,promise
2217,wünschen::V,кӧсйыны,wish
2218,wünschen::V,vēlēt,wish
2219,wünschen::V,novēlēt,wish
2220,loben::V,ошкыны,praise
2221,loben::V,lielīt,praise
2222,küssen::V,окавны,kiss
2223,küssen::V,bučot,kiss
2224,küssen::V,skūpstīt,kiss
2225,wiegen::V,гудрӧдлыны,rock
2226,wiegen::V,šūpot,rock
2227,zudecken::V,веввттьыны,cover
2228,zudecken::V,apklāt,cover
2229,zudecken::V,aizsegt,cover
2230,wecken::V,садьмӧдны,wake
2231,wecken::V,чуксавны,wake
2232,wecken::V,modināt,wake
2233,zeigen::V,петкӧдлыны,show
2234,zeigen::V,rādīt,show
2235,führen::V,нуӧдны,guide
2236,führen::V,vadīt,guide
2237,lehren::V,велӧдны,teach
2238,lehren::V,mācīt,teach
2239,lehren::V,iemācīt,teach
2240,unterrichten::V,велӧдны,instruct
2241,unterrichten::V,apmācīt,instruct
2242,aufziehen::V,быдтыны,bring up
2243,aufziehen::V,uzaudzināt,bring up
2244,leiten::V,веськӧдлыны,lead
2245,leiten::V,vadīt,lead
2246,leiten::V,pārzināt,lead
2247,antreiben::V,тэрмӧдны,urge
2248,antreiben::V,urdīt,urge
2249,antreiben::V,mudināt,urge
2250,lassen::V,тшӧктыны,let
2251,lassen::V,ļaut,let
2252,einladen::V,корны,invite
2253,einladen::V,ielūgt,invite
2254,einladen::V,aicināt,invite
2255,vereinigen::V,ӧтувтны,unite
2256,vereinigen::V,котыртны,unite
2257,vereinigen::V,vienot,unite
2258,vereinigen::V,apvienot,unite
2259,besuchen::V,волыны,visit
2260,besuchen::V,ветлыны,visit
2261,besuchen::V,apciemot,visit
2262,treffen::V,вочаӧдны,meet
2263,treffen::V,паныдавны,meet
2264,treffen::V,satikt,meet
2265,treffen::V,sastapt,meet
2266,sich versammeln::V,лӧсьӧдчыны,assemble
2267,sich versammeln::V,salasīties,assemble
2268,sich versammeln::V,sapulcēties,assemble
2269,spielen::V,ворсны,play
2270,spielen::V,spēlēt,play
2271,spielen::V,spēlēties,play
2272,singen::V,сьывны,sing
2273,singen::V,dziedāt,sing
2274,tanzen::V,йӧктыны,dance
2275,tanzen::V,diet,dance
2276,tanzen::V,dejot,dance
2277,tanzen::V,dancot,dance
2278,sich trennen::V,торйӧдчыны,separate
2279,sich trennen::V,šķirties,separate
2280,sich trennen::V,izšķirties,separate
2281,verlassen::V,эновтны,leave
2282,verlassen::V,atstāt,leave
2283,retten::V,видзны,rescue
2284,retten::V,мездыны,rescue
2285,retten::V,glābt,rescue
2286,bewachen::V,видзны,guard
2287,bewachen::V,sargāt,guard
2288,schützen::V,видзны,protect
2289,schützen::V,pasargāt,protect
2290,schützen::V,aizsargāt,protect
2291,verteidigen::V,дорйыны,defend
2292,verteidigen::V,aizstāvēt,defend
2293,sich schlagen::V,косясьны,brawl
2294,sich schlagen::V,kauties,brawl
2295,sich schlagen::V,izkauties,brawl
2296,schießen::V,лыйны,shoot
2297,schießen::V,šaut,shoot
2298,schießen::V,šaudīt,shoot
2299,siegen::V,вермыны,win
2300,siegen::V,uzvarēt,win
2301,ärgern::V,лӧгӧдны,annoy
2302,ärgern::V,лёкмӧдны,annoy
2303,ärgern::V,скӧрмӧдны,annoy
2304,ärgern::V,sadusmot,annoy
2305,schlagen::V,вартны,beat
2306,schlagen::V,sist,beat
2307,schlagen::V,triekt,beat
2308,treten::V,лёгны,kick
2309,treten::V,майкны,kick
2310,treten::V,mīt,kick
2311,treten::V,paspert,kick
2312,stechen::V,бышткыны,sting
2313,stechen::V,durt,sting
2314,stoßen::V,тойлыны,shove
2315,stoßen::V,йӧткавны,shove
2316,stoßen::V,grūst,shove
2317,stehlen::V,гусявны,steal
2318,stehlen::V,zagt,steal
2319,stören::V,падмӧдны,disturb
2320,stören::V,traucēt,disturb
2321,belästigen::V,дӧзмӧдны,bother
2322,belästigen::V,apgrūtināt,bother
2323,verbergen::V,дзебны,conceal
2324,verbergen::V,сайӧдны,conceal
2325,verbergen::V,slēpt,conceal
2326,verbergen::V,paslēpt,conceal
2327,täuschen::V,пӧръявны,deceive
2328,täuschen::V,ылӧдны,deceive
2329,täuschen::V,mānīt,deceive
2330,täuschen::V,maldināt,deceive
2331,betrügen::V,сӧрны,cheat
2332,betrügen::V,krāpt,cheat
2333,betrügen::V,apkrāpt,cheat
2334,töten::V,вины,kill
2335,töten::V,nāvēt,kill
2336,töten::V,nogalināt,kill
2337,wohnen::V,овны,dwell
2338,wohnen::V,dzīvot,dwell
2339,arbeiten::V,уджавны,work
2340,arbeiten::V,strādāt,work
2341,arbeiten::V,darboties,work
2342,sammeln::V,чукӧртны,gather
2343,sammeln::V,vākt,gather
2344,pflücken::V,вотны,pick
2345,pflücken::V,ӧктыны,pick
2346,pflücken::V,raut,pick
2347,pflücken::V,plūkt,pick
2348,jagen::V,кыйсьыны,hunt
2349,jagen::V,medīt,hunt
2350,fischen::V,чери кыйны,fish
2351,fischen::V,zvejot,fish
2352,fassen::V,кутны,catch
2353,fassen::V,saķert,catch
2354,hüten::V,видзны,herd
2355,hüten::V,йирӧдны,herd
2356,hüten::V,ganīt,herd
2357,treiben::V,вӧтлыны,drive
2358,treiben::V,dzīt,drive
2359,anbinden::V,домавны,tie up
2360,anbinden::V,piesiet,tie up
2361,anbinden::V,piesaistīt,tie up
2362,füttern::V,вердны,feed
2363,füttern::V,barot,feed
2364,melken::V,лысьтыны,milk
2365,melken::V,slaukt,milk
2366,hacken::V,керавны,chop
2367,hacken::V,kapāt,chop
2368,gießen::V,киськавны,water
2369,gießen::V,liet,water
2370,gießen::V,laistīt,water
2371,reifen::V,кисьмыны,ripen
2372,reifen::V,briest,ripen
2373,zubereiten::V,дасьтыны,cook
2374,zubereiten::V,taisīt,cook
2375,zubereiten::V,gatavot,cook
2376,kochen::V,пуны,boil
2377,kochen::V,vārīt,boil
2378,backen::V,пӧжавны,bake
2379,backen::V,cept,bake
2380,braten::V,пражитны,fry
2381,braten::V,cept,fry
2382,braten::V,cepināt,fry
2383,umrühren::V,сорлавны,stir
2384,umrühren::V,maisīt,stir
2385,umrühren::V,apmaisīt,stir
2386,stricken::V,кӧртны,knit
2387,stricken::V,adīt,knit
2388,nähen::V,вурны,sew
2389,nähen::V,šūt,sew
2390,färben::V,мичӧдны,dye
2391,färben::V,краситны,dye
2392,färben::V,krāsot,dye
2393,färben::V,nokrāsot,dye
2394,reinigen::V,весавны,clean
2395,reinigen::V,tīrīt,clean
2396,reinigen::V,attīrīt,clean
2397,waschen::V,мыськыны,wash
2398,waschen::V,mazgāt,wash
2399,abwischen::V,чышкыны,wipe
2400,abwischen::V,noslaucīt,wipe
2401,spülen::V,пожъявны,rinse
2402,spülen::V,skalot,rinse
2403,fegen::V,чышкыны,sweep
2404,fegen::V,slaucīt,sweep
2405,kehren::V,чышкыны,sweep
2406,kehren::V,mēzt,sweep
2407,baden::V,купайтчыны,bath
2408,baden::V,peldēties,bath
2409,sich waschen::V,мыссьыны,wash
2410,sich waschen::V,mazgāties,wash
2411,ausziehen::V,пӧрччӧдны,take off
2412,ausziehen::V,noģērbt,take off
2413,anziehen::V,кӧмавны,put on
2414,anziehen::V,пасьтавны,put on
2415,anziehen::V,uzvilkt,put on
2416,sich anziehen::V,пасьтасьны,get dressed
