,Concept_ID,av,se
6535,bauen::V,гьабизе,ráhkadit
6536,bauen::V,гьабизе,huksiđ
6537,bauen::V,гьабизе,raajjâd
6538,bauen::V,гьабизе,тӯййше
6539,reparieren::V,къачӏазе,davvodh
6540,reparieren::V,къачӏазе,divvot
6541,reparieren::V,къачӏазе,divvut
6542,reparieren::V,къачӏазе,tivvoođ
6543,reparieren::V,къачӏазе,čihtâđ
6544,reparieren::V,къачӏазе,teevvad
6545,reparieren::V,къачӏазе,чиннэ
6546,verbessern::V,лъикӏлъизабизе,bueriedidh
6547,verbessern::V,лъикӏлъизабизе,báredit
6548,verbessern::V,лъикӏлъизабизе,buoredit
6549,verbessern::V,лъикӏлъизабизе,buoridit
6550,verbessern::V,лъикӏлъизабизе,pye'rediđ
6551,verbessern::V,лъикӏлъизабизе,pue´reed
6552,verbessern::V,лъикӏлъизабизе,шӣгнэ
6553,ändern::V,хисизабизе,jeatjahtehtedh
6554,ändern::V,хисизабизе,rievddadit
6555,ändern::V,хисизабизе,muhttit
6556,ändern::V,хисизабизе,molsut
6557,ändern::V,хисизабизе,mutteđ
6558,ändern::V,хисизабизе,mu´tted
6559,ändern::V,хисизабизе,вуайхе
6560,ändern::V,хисизабизе,ка̄вьсе
6561,graben::V,бухъизе,berkedh
6562,graben::V,бухъизе,kroehkedh
6563,graben::V,бухъизе,bállet
6564,graben::V,бухъизе,goaivut
6565,graben::V,бухъизе,roggat
6566,graben::V,бухъизе,kuái'vuđ
6567,graben::V,бухъизе,rääppad
6568,graben::V,бухъизе,kuäivvad
6569,graben::V,бухъизе,ра̄бпэ
6570,graben::V,бухъизе,куаййве
6571,beugen::V,хьетӏизабизе,sojjedidh
6572,beugen::V,хьетӏизабизе,såjådit
6573,beugen::V,хьетӏизабизе,sojahit
6574,beugen::V,хьетӏизабизе,sujâttiđ
6575,beugen::V,хьетӏизабизе,kå´mrded
6576,beugen::V,хьетӏизабизе,njikklõõttâd
6577,beugen::V,хьетӏизабизе,сойхьтэ
6578,beugen::V,хьетӏизабизе,то̄а̄ххкэ
6579,beugen::V,хьетӏизабизе,нигклаххьтэ
6580,biegen::V,гьетӏизабизе,sojjehtidh
6581,biegen::V,гьетӏизабизе,såjådit
6582,biegen::V,гьетӏизабизе,niejddet
6583,biegen::V,гьетӏизабизе,sojahit
6584,biegen::V,гьетӏизабизе,čipteđ
6585,biegen::V,гьетӏизабизе,soojted
6586,biegen::V,гьетӏизабизе,сойхьтэ
6587,drehen::V,тиризабизе,jårrehtidh
6588,drehen::V,тиризабизе,bådnjåt
6589,drehen::V,тиризабизе,botnjat
6590,drehen::V,тиризабизе,jurâttiđ
6591,drehen::V,тиризабизе,jåårǥlâ´tted
6592,drehen::V,тиризабизе,чоӊӊтэ
6593,drehen::V,свердизабизе,jårrehtidh
6594,drehen::V,свердизабизе,bådnjåt
6595,drehen::V,свердизабизе,botnjat
6596,drehen::V,свердизабизе,jurâttiđ
6597,drehen::V,свердизабизе,jåårǥlâ´tted
6598,drehen::V,свердизабизе,чоӊӊтэ
6599,wenden::V,бегизе,jarkelidh
6600,wenden::V,бегизе,jårggålit
6601,wenden::V,бегизе,jorgalit
6602,wenden::V,бегизе,jurgâliđ
6603,wenden::V,бегизе,jåårǥlâ´tted
6604,wenden::V,бегизе,вӣррлаххътэ
6605,wenden::V,бегизе,ка̄вьсе
6606,umdrehen::V,бегизе,jarkedh
6607,umdrehen::V,бегизе,måttsåstit
6608,umdrehen::V,бегизе,botnjat
6609,umdrehen::V,бегизе,jorgođ
6610,umdrehen::V,бегизе,jårǥsted
6611,umdrehen::V,бегизе,коамьхе
6612,umdrehen::V,бегизе,калльтлэ
6613,umdrehen::V,бега-битӏизе,jarkedh
6614,umdrehen::V,бега-битӏизе,måttsåstit
6615,umdrehen::V,бега-битӏизе,botnjat
6616,umdrehen::V,бега-битӏизе,jorgođ
6617,umdrehen::V,бега-битӏизе,jårǥsted
6618,umdrehen::V,бега-битӏизе,коамьхе
6619,umdrehen::V,бега-битӏизе,калльтлэ
6620,heben::V,борхизе,luknjedh
6621,heben::V,борхизе,baavhkestidh
6622,heben::V,борхизе,bajedit
6623,heben::V,борхизе,loktet
6624,heben::V,борхизе,bajidit
6625,heben::V,борхизе,pajediđ
6626,heben::V,борхизе,kokkiđ
6627,heben::V,борхизе,kaggâd
6628,heben::V,борхизе,pââ´jeed
6629,heben::V,борхизе,пайнэ
6630,heben::V,борхизе,пайнэллэ
6631,hochheben::V,борхалъизабизе,lutnjedh
6632,hochheben::V,борхалъизабизе,låggŋit
6633,hochheben::V,борхалъизабизе,loktet
6634,hochheben::V,борхалъизабизе,pajediđ
6635,hochheben::V,борхалъизабизе,kuåstteed
6636,hochheben::V,борхалъизабизе,пайнэ
6637,hochheben::V,борхизе,lutnjedh
6638,hochheben::V,борхизе,låggŋit
6639,hochheben::V,борхизе,loktet
6640,hochheben::V,борхизе,pajediđ
6641,hochheben::V,борхизе,kuåstteed
6642,hochheben::V,борхизе,пайнэ
6643,ergreifen::V,кквезе,fihkelidh
6644,ergreifen::V,кквезе,sårjjot
6645,ergreifen::V,кквезе,doahppit
6646,ergreifen::V,кквезе,fáhtet
6647,ergreifen::V,кквезе,tuáppuđ
6648,ergreifen::V,кквезе,poppâ´tted
6649,ergreifen::V,кквезе,каццсе
6650,ergreifen::V,кквезе,туэрркэ
6651,ergreifen::V,кквезе,ро̄а̄ппчье
6652,halten::V,кквезе,steeredh
6653,halten::V,кквезе,utniedidh
6654,halten::V,кквезе,anedit
6655,halten::V,кквезе,adnalit
6656,halten::V,кквезе,doallat
6657,halten::V,кквезе,toollâd
6658,halten::V,кквезе,tue´rjjeed
6659,halten::V,кквезе,туаррье
6660,drücken::V,къазе,dïelkestidh
6661,drücken::V,къазе,dieddet
6662,drücken::V,къазе,deaddit
6663,drücken::V,къазе,čárvet
6664,drücken::V,къазе,čárvuđ
6665,drücken::V,къазе,čärvvad
6666,drücken::V,къазе,teä´d'ded
6667,drücken::V,къазе,пе̄ррэ
6668,drücken::V,къазе,ра̄ппче
6669,drücken::V,къанцӏу́зе,dïelkestidh
6670,drücken::V,къанцӏу́зе,dieddet
6671,drücken::V,къанцӏу́зе,deaddit
6672,drücken::V,къанцӏу́зе,čárvet
6673,drücken::V,къанцӏу́зе,čárvuđ
6674,drücken::V,къанцӏу́зе,čärvvad
6675,drücken::V,къанцӏу́зе,teä´d'ded
6676,drücken::V,къанцӏу́зе,пе̄ррэ
6677,drücken::V,къанцӏу́зе,ра̄ппче
6678,drücken::V,къвал ба́зе,dïelkestidh
6679,drücken::V,къвал ба́зе,dieddet
6680,drücken::V,къвал ба́зе,deaddit
6681,drücken::V,къвал ба́зе,čárvet
6682,drücken::V,къвал ба́зе,čárvuđ
6683,drücken::V,къвал ба́зе,čärvvad
6684,drücken::V,къвал ба́зе,teä´d'ded
6685,drücken::V,къвал ба́зе,пе̄ррэ
6686,drücken::V,къвал ба́зе,ра̄ппче
6687,schieben::V,хъилдизе,vuetjedh
6688,schieben::V,хъилдизе,sjáhtjat
6689,schieben::V,хъилдизе,cáhkit
6690,schieben::V,хъилдизе,cuggâđ
6691,schieben::V,хъилдизе,oi´ǧǧeed
6692,schieben::V,хъилдизе,оййкье
6693,kratzen::V,хачазе,våhtsodh
6694,kratzen::V,хачазе,skreepedh
6695,kratzen::V,хачазе,ruohkkat
6696,kratzen::V,хачазе,ruohkastit
6697,kratzen::V,хачазе,gazzut
6698,kratzen::V,хачазе,kazzođ
6699,kratzen::V,хачазе,võckkâd
6700,kratzen::V,хачазе,кышшкэ
6701,kratzen::V,хачазе,каххьце
6702,lecken::V,чӏикӏизе,njåalodh
6703,lecken::V,чӏикӏизе,njoallot
6704,lecken::V,чӏикӏизе,njolodit
6705,lecken::V,чӏикӏизе,njuálluđ
6706,lecken::V,чӏикӏизе,njuällad
6707,lecken::V,чӏикӏизе,нюаллэ
6708,beißen::V,хӏанчӏизе,gaektjedh
6709,beißen::V,хӏанчӏизе,gássket
6710,beißen::V,хӏанчӏизе,gáskestit
6711,beißen::V,хӏанчӏизе,gáskit
6712,beißen::V,хӏанчӏизе,käskiđ
6713,beißen::V,хӏанчӏизе,kä´cǩǩed
6714,beißen::V,хӏанчӏизе,ка̄ццьке
6715,beißen::V,хӏанчӏизабизе,gaektjedh
6716,beißen::V,хӏанчӏизабизе,gássket
6717,beißen::V,хӏанчӏизабизе,gáskestit
6718,beißen::V,хӏанчӏизабизе,gáskit
6719,beißen::V,хӏанчӏизабизе,käskiđ
6720,beißen::V,хӏанчӏизабизе,kä´cǩǩed
6721,beißen::V,хӏанчӏизабизе,ка̄ццьке
6722,abreißen::V,тӏезе,bïhkedh
6723,abreißen::V,тӏезе,gajkkot
6724,abreißen::V,тӏезе,gaikkihit
6725,abreißen::V,тӏезе,roottâđ
6726,abreißen::V,тӏезе,ra´šǩǩeed
6727,abreißen::V,тӏезе,rååttad
6728,abreißen::V,тӏезе,ро̄дтҍе
6729,abreißen::V,тӏезе,пӯттҍкье
6730,abreißen::V,тӏезабизе,bïhkedh
6731,abreißen::V,тӏезабизе,gajkkot
6732,abreißen::V,тӏезабизе,gaikkihit
6733,abreißen::V,тӏезабизе,roottâđ
6734,abreißen::V,тӏезабизе,ra´šǩǩeed
6735,abreißen::V,тӏезабизе,rååttad
6736,abreißen::V,тӏезабизе,ро̄дтҍе
6737,abreißen::V,тӏезабизе,пӯттҍкье
6738,abschneiden::V,къотӏизе,tjoehpestidh
6739,abschneiden::V,къотӏизе,jallat
6740,abschneiden::V,къотӏизе,čuohppat
6741,abschneiden::V,къотӏизе,jogâldiđ
6742,abschneiden::V,къотӏизе,geerelidh
6743,abschneiden::V,къотӏизе,е̄дтэ
6744,abschneiden::V,къотӏизе,е̄дтлэ
6745,binden::V,бухьине,gårredidh
6746,binden::V,бухьине,tjadnat
6747,binden::V,бухьине,gárrat
6748,binden::V,бухьине,čoonnâđ
6749,binden::V,бухьине,čõõnnâd
6750,binden::V,бухьине,čuõlmmâd
6751,binden::V,бухьине,ко̄ррэ
6752,binden::V,бухьине,чӯллмдэ
6753,binden::V,бухьине,ко̄а̄ррэ
6754,stecken::V,къазабизе,rïjtedh
6755,stecken::V,къазабизе,tsævkkat
6756,stecken::V,къазабизе,cáhkit
6757,stecken::V,къазабизе,cuggâđ
6758,stecken::V,къазабизе,čuõ´ǧ'ǧeed
6759,stecken::V,къазабизе,чогксэ
6760,stecken::V,къазабизе,це̄ӈькхэ
6761,brechen::V,бекизе,dåajodh
6762,brechen::V,бекизе,tsåapkodh
6763,brechen::V,бекизе,doaddjut
6764,brechen::V,бекизе,cuvket
6765,brechen::V,бекизе,moorrâđ
6766,brechen::V,бекизе,mu´rdded
6767,brechen::V,бекизе,муррьтэ
6768,klopfen::V,дванкезе,beenghkedh
6769,klopfen::V,дванкезе,goalkkalit
6770,klopfen::V,дванкезе,tsábbmet
6771,klopfen::V,дванкезе,goalkit
6772,klopfen::V,дванкезе,skoalkit
6773,klopfen::V,дванкезе,skuá'lkuttiđ
6774,klopfen::V,дванкезе,kuälkted
6775,klopfen::V,дванкезе,та̄гкэ
6776,hauen::V,базе,beenghkedh
6777,hauen::V,базе,tjuollat
6778,hauen::V,базе,čuollat
6779,hauen::V,базе,čurmâđ
6780,hauen::V,базе,čâ´cǩǩed
6781,hauen::V,базе,та̄гкэ
6782,hauen::V,базе,ва̄сстэ
6783,kleben::V,бацӏцӏине,njamkedh
6784,kleben::V,бацӏцӏине,dædnjodit
6785,kleben::V,бацӏцӏине,liibmet
6786,kleben::V,бацӏцӏине,taṃadiđ
6787,kleben::V,бацӏцӏине,li´jmmjed
6788,kleben::V,бацӏцӏине,нямхэ
6789,reiben::V,хачазе,daanjedh
6790,reiben::V,хачазе,ruvvit
6791,reiben::V,хачазе,ruvvet
6792,reiben::V,хачазе,fiärruđ
6793,reiben::V,хачазе,heârrad
6794,reiben::V,хачазе,ru´vvjed
6795,reiben::V,хачазе,е̄ррэ
6796,streichen::V,бахине,daejdedh
6797,streichen::V,бахине,badtjadidh
6798,streichen::V,бахине,vuojddat
6799,streichen::V,бахине,málet
6800,streichen::V,бахине,njuohtat
6801,streichen::V,бахине,njuottâđ
6802,streichen::V,бахине,puák'suđ
6803,streichen::V,бахине,påhssad
6804,streichen::V,бахине,мо̄а̄шшэ
6805,streichen::V,жужазе,daejdedh
6806,streichen::V,жужазе,badtjadidh
6807,streichen::V,жужазе,vuojddat
6808,streichen::V,жужазе,málet
6809,streichen::V,жужазе,njuohtat
6810,streichen::V,жужазе,njuottâđ
6811,streichen::V,жужазе,puák'suđ
6812,streichen::V,жужазе,påhssad
6813,streichen::V,жужазе,мо̄а̄шшэ
6814,schleifen::V,лъухьизе,slijhpedh
6815,schleifen::V,лъухьизе,sadjet
6816,schleifen::V,лъухьизе,sadjit
6817,schleifen::V,лъухьизе,šliipet
6818,schleifen::V,лъухьизе,saijeeđ
6819,schleifen::V,лъухьизе,sââjjad
6820,schleifen::V,лъухьизе,tabǯsted
6821,schleifen::V,лъухьизе,то̄а̄мчсе
6822,schneiden::V,къотӏизе,bietskedh
6823,schneiden::V,къотӏизе,suoddat
6824,schneiden::V,къотӏизе,tjuohppat
6825,schneiden::V,къотӏизе,biesskedit
6826,schneiden::V,къотӏизе,čuohppat
6827,schneiden::V,къотӏизе,čuop'pâđ
6828,schneiden::V,къотӏизе,čuõp'pâd
6829,schneiden::V,къотӏизе,е̄дтэ
6830,schneiden::V,къотӏизе,пе̄ррэ
6831,schneiden::V,къотӏизе,чӯххпэ
6832,rütteln::V,багъа-бачаризабизе,firredh
6833,rütteln::V,багъа-бачаризабизе,doargestit
6834,rütteln::V,багъа-бачаризабизе,šluvgit
6835,rütteln::V,багъа-бачаризабизе,pušteđ
6836,rütteln::V,багъа-бачаризабизе,pu´štted
6837,rütteln::V,багъа-бачаризабизе,пушшьтэ
6838,schütteln::V,кӏобокӏизе,firredh
6839,schütteln::V,кӏобокӏизе,sjavnnjet
6840,schütteln::V,кӏобокӏизе,sillnat
6841,schütteln::V,кӏобокӏизе,skullhet
6842,schütteln::V,кӏобокӏизе,salkalit
6843,schütteln::V,кӏобокӏизе,pušteđ
6844,schütteln::V,кӏобокӏизе,pu´štted
6845,schütteln::V,кӏобокӏизе,пушшьтэ
6846,schwenken::V,гьесадизе,svinhtedh
6847,schwenken::V,гьесадизе,svikkastit
6848,schwenken::V,гьесадизе,šlivgut
6849,schwenken::V,гьесадизе,hiä'iluttiđ
6850,schwenken::V,гьесадизе,heeilted
6851,schwenken::V,гьесадизе,маххъе
6852,schwenken::V,хьвагӏезабизе,svinhtedh
6853,schwenken::V,хьвагӏезабизе,svikkastit
6854,schwenken::V,хьвагӏезабизе,šlivgut
6855,schwenken::V,хьвагӏезабизе,hiä'iluttiđ
6856,schwenken::V,хьвагӏезабизе,heeilted
6857,schwenken::V,хьвагӏезабизе,маххъе
6858,schütten::V,тӏезе,gurhkedh
6859,schütten::V,тӏезе,hállit
6860,schütten::V,тӏезе,liejkkit
6861,schütten::V,тӏезе,leškiđ
6862,schütten::V,тӏезе,virâttiđ
6863,schütten::V,тӏезе,väällad
6864,schütten::V,тӏезе,ва̄ллэ
6865,füllen::V,цӏезабизе,dievhtedh
6866,füllen::V,цӏезабизе,dievddet
6867,füllen::V,цӏезабизе,deavdit
6868,füllen::V,цӏезабизе,tevdiđ
6869,füllen::V,цӏезабизе,tiudded
6870,füllen::V,цӏезабизе,тӣввтэ
6871,einwickeln::V,жемизе,gïesedh
6872,einwickeln::V,жемизе,giessat
6873,einwickeln::V,жемизе,gárrat
6874,einwickeln::V,жемизе,giessat
6875,einwickeln::V,жемизе,gurpat
6876,einwickeln::V,жемизе,kiessâđ
6877,einwickeln::V,жемизе,ǩiõssâd
6878,einwickeln::V,жемизе,кӣссэ
6879,tragen::V,баччизе,guedtedh
6880,tragen::V,баччизе,guoddet
6881,tragen::V,баччизе,guoddit
6882,tragen::V,баччизе,kyed'diđ
6883,tragen::V,баччизе,kue´d'ded
6884,tragen::V,баччизе,кӯннҌтэ
6885,schleppen::V,бехъерхъизе,fatnehtidh
6886,schleppen::V,бехъерхъизе,sliehpit
6887,schleppen::V,бехъерхъизе,feastit
6888,schleppen::V,бехъерхъизе,vie'šidiđ
6889,schleppen::V,бехъерхъизе,hinnađ
6890,schleppen::V,бехъерхъизе,nje´ʒʒed
6891,schleppen::V,бехъерхъизе,чуввкэ
6892,ziehen::V,цӏазе,giesedh
6893,ziehen::V,цӏазе,giesset
6894,ziehen::V,цӏазе,geassit
6895,ziehen::V,цӏазе,keessiđ
6896,ziehen::V,цӏазе,ǩie´ssed
6897,ziehen::V,цӏазе,ке̄ссе
6898,aufbewahren::V,цӏунизе,vöörhkedh
6899,aufbewahren::V,цӏунизе,vuorkkit
6900,aufbewahren::V,цӏунизе,seailluhit
6901,aufbewahren::V,цӏунизе,siä'iluttiđ
6902,aufbewahren::V,цӏунизе,seeilted
6903,aufbewahren::V,цӏунизе,рӯкнэ
6904,werfen::V,рехизе,slampestidh
6905,werfen::V,рехизе,bálkkot
6906,werfen::V,рехизе,suhppet
6907,werfen::V,рехизе,šlivgiđ
6908,werfen::V,рехизе,čeâǥǥted
6909,werfen::V,рехизе,суэххпэ
6910,fangen::V,кквезе,bivtedh
6911,fangen::V,кквезе,giddit
6912,fangen::V,кквезе,bivdit
6913,fangen::V,кквезе,toppiđ
6914,fangen::V,кквезе,tää´vted
6915,fangen::V,кквезе,та̄бпэ
6916,fangen::V,кквезе,со̄а̄гкэ
6917,packen::V,кквезе,doerelidh
6918,packen::V,кквезе,kreemsedh
6919,packen::V,кквезе,doahppit
6920,packen::V,кквезе,doahput
6921,packen::V,кквезе,tuáppuđ
6922,packen::V,кквезе,ká'ivâstiđ
6923,packen::V,кквезе,tää´vted
6924,packen::V,кквезе,каццсе
6925,packen::V,кквезе,туэрркэ
6926,packen::V,кквезе,ро̄а̄ппчье
6927,verstecken::V,бахчизе,tjïekedh
6928,verstecken::V,бахчизе,tjiehkat
6929,verstecken::V,бахчизе,čiehkat
6930,verstecken::V,бахчизе,čieḥâđ
6931,verstecken::V,бахчизе,peittad
6932,verstecken::V,бахчизе,пе̄йхьтэ
6933,teilen::V,бикьизе,juekedh
6934,teilen::V,бикьизе,juohket
6935,teilen::V,бикьизе,juohkit
6936,teilen::V,бикьизе,jyeḥiđ
6937,teilen::V,бикьизе,jue´ǩǩed
6938,teilen::V,бикьизе,ю̄гке
6939,teilen::V,бикьизе,ра̄ттҍке
6940,schicken::V,битӏизе,saadtodh
6941,schicken::V,битӏизе,sáddit
6942,schicken::V,битӏизе,sáddet
6943,schicken::V,битӏизе,vuo'lgâttiđ
6944,schicken::V,битӏизе,vuõltteed
6945,schicken::V,битӏизе,вӯлкхэ
6946,bringen::V,баччизе,buektedh
6947,bringen::V,баччизе,doalvvot
6948,bringen::V,баччизе,buktit
6949,bringen::V,баччизе,tuál'vuđ
6950,bringen::V,баччизе,pu´htted
6951,bringen::V,баччизе,пыххьтэ
6952,hinzufügen::V,жубазе,dievhtedh
6953,hinzufügen::V,жубазе,duoddit
6954,hinzufügen::V,жубазе,lasedit
6955,hinzufügen::V,жубазе,lasihit
6956,hinzufügen::V,жубазе,lasettiđ
6957,hinzufügen::V,жубазе,lââ´zzted
6958,hinzufügen::V,жубазе,лажьхе
6959,bekommen::V,щвезе,åadtjodh
6960,bekommen::V,щвезе,åttjudit
6961,bekommen::V,щвезе,oažžut
6962,bekommen::V,щвезе,juksâđ
6963,bekommen::V,щвезе,uáž'žuđ
6964,bekommen::V,щвезе,vuäǯ'ǯâd
6965,bekommen::V,щвезе,вуаннче
6966,erhalten::V,щвезе,åadtjodh
6967,erhalten::V,щвезе,oadtjot
6968,erhalten::V,щвезе,oažžut
6969,erhalten::V,щвезе,uáž'žuđ
6970,erhalten::V,щвезе,vuäǯ'ǯâd
6971,erhalten::V,щвезе,ва̄лльтэ
6972,erhalten::V,босизе,åadtjodh
6973,erhalten::V,босизе,oadtjot
6974,erhalten::V,босизе,oažžut
6975,erhalten::V,босизе,uáž'žuđ
6976,erhalten::V,босизе,vuäǯ'ǯâd
6977,erhalten::V,босизе,ва̄лльтэ
6978,nehmen::V,босизе,vaeltedh
6979,nehmen::V,босизе,válldet
6980,nehmen::V,босизе,váldit
6981,nehmen::V,босизе,väldiđ
6982,nehmen::V,босизе,vä´ldded
6983,nehmen::V,босизе,ва̄лльтэ
6984,wählen::V,бищизе,veeljedh
6985,wählen::V,бищизе,válljit
6986,wählen::V,бищизе,válljet
6987,wählen::V,бищизе,valjiđ
6988,wählen::V,бищизе,vaalšed
6989,wählen::V,бищизе,va´lljeed
6990,wählen::V,бищизе,воалшэ
6991,auswählen::V,тӏасабищизе,veeljedh
6992,auswählen::V,тӏасабищизе,tjuolldet
6993,auswählen::V,тӏасабищизе,válljet
6994,auswählen::V,тӏасабищизе,valjiđ
6995,auswählen::V,тӏасабищизе,vaalšed
6996,auswählen::V,тӏасабищизе,va´lljeed
6997,auswählen::V,тӏасабищизе,воалшэ
6998,bewahren::V,цӏунизе,vaarjelidh
6999,bewahren::V,цӏунизе,bisodit
7000,bewahren::V,цӏунизе,várjjalit
7001,bewahren::V,цӏунизе,seailluhit
7002,bewahren::V,цӏунизе,varjâliđ
7003,bewahren::V,цӏунизе,varjjled
7004,bewahren::V,цӏунизе,ӣшшьтэ
7005,bewahren::V,цӏунизе,во̄а̄ррьдэ
7006,behindern::V,квекӏен гьабизе,hööptdeh
7007,behindern::V,квекӏен гьабизе,hieredit
7008,behindern::V,квекӏен гьабизе,muhttet
7009,behindern::V,квекӏен гьабизе,eastadit
7010,behindern::V,квекӏен гьабизе,estiđ
7011,behindern::V,квекӏен гьабизе,coggâđ
7012,behindern::V,квекӏен гьабизе,hettiđ
7013,behindern::V,квекӏен гьабизе,cõggâd
7014,behindern::V,квекӏен гьабизе,е̄кхэллэ
7015,verderben::V,хвезабизе,biejstedh
7016,verderben::V,хвезабизе,spedjat
7017,verderben::V,хвезабизе,billistit
7018,verderben::V,хвезабизе,pillediđ
7019,verderben::V,хвезабизе,tårmmad
7020,verderben::V,хвезабизе,pe´llsted
7021,verderben::V,хвезабизе,тоаррмэ
7022,verderben::V,хвезабизе,ма̄ййкэ
7023,beschädigen::V,галгъазабизе,fæjloedidh
7024,beschädigen::V,галгъазабизе,vahágahttet
7025,beschädigen::V,галгъазабизе,bilidit
7026,beschädigen::V,галгъазабизе,vahâgittiđ
7027,beschädigen::V,галгъазабизе,pä´rtteed
7028,beschädigen::V,галгъазабизе,муррьтэ
7029,zerbrechen::V,щущазабизе,tsööpkedh
7030,zerbrechen::V,щущазабизе,doadjet
7031,zerbrechen::V,щущазабизе,cuvket
7032,zerbrechen::V,щущазабизе,cuov'kkiđ
7033,zerbrechen::V,щущазабизе,muårrâd
7034,zerbrechen::V,щущазабизе,cu´vǩǩeed
7035,zerbrechen::V,щущазабизе,муррьтэ
7036,zerreißen::V,бихъизе,gejhkielidh
7037,zerreißen::V,бихъизе,gajkudit
7038,zerreißen::V,бихъизе,gaikkodit
7039,zerreißen::V,бихъизе,ráisket
7040,zerreißen::V,бихъизе,kiškođ
7041,zerreißen::V,бихъизе,ra´šǩǩeed
7042,zerreißen::V,бихъизе,пуатткэ
7043,zerstören::V,биххизабизе,eerjedh
7044,zerstören::V,биххизабизе,biejsstet
7045,zerstören::V,биххизабизе,håhkkidit
7046,zerstören::V,биххизабизе,heavahit
7047,zerstören::V,биххизабизе,duš'šadit
7048,zerstören::V,биххизабизе,bilidit
7049,zerstören::V,биххизабизе,hevâttiđ
7050,zerstören::V,биххизабизе,hiâvted
7051,zerstören::V,биххизабизе,ёҏтэ
7052,verbrennen::V,бухӏизе,båeltedh
7053,verbrennen::V,бухӏизе,boalldet
7054,verbrennen::V,бухӏизе,boaldit
7055,verbrennen::V,бухӏизе,puál'diđ
7056,verbrennen::V,бухӏизе,puä´ldded
7057,verbrennen::V,бухӏизе,пуэлльтэ
7058,geben::V,кьезе,vedtedh
7059,geben::V,кьезе,vaddet
7060,geben::V,кьезе,addit
7061,geben::V,кьезе,addliđ
7062,geben::V,кьезе,ä´n
7063,geben::V,кьезе,аннҍтэ
7064,reichen::V,кьезе,geelkedh
7065,reichen::V,кьезе,lagádit
7066,reichen::V,кьезе,geiget
7067,reichen::V,кьезе,keigiđ
7068,reichen::V,кьезе,vuõiggâ´stted
7069,reichen::V,кьезе,аннҍтэ
7070,schenken::V,кьезе,vedtedh
7071,schenken::V,кьезе,vaddet
7072,schenken::V,кьезе,skeaŋkut
7073,schenken::V,кьезе,skeŋket
7074,schenken::V,кьезе,skeŋkkiđ
7075,schenken::V,кьезе,sǩiâŋkkâd
7076,schenken::V,кьезе,ла̄ххе
7077,versprechen::V,назру гьабизе,luhpiedidh
7078,versprechen::V,назру гьабизе,jáhttet
7079,versprechen::V,назру гьабизе,lohpidit
7080,versprechen::V,назру гьабизе,lopediđ
7081,versprechen::V,назру гьабизе,lå´ppeed
7082,versprechen::V,назру гьабизе,о̄а̄шштҍе
7083,wünschen::V,бокьизе,lahkoehtidh
7084,wünschen::V,бокьизе,sávvat
7085,wünschen::V,бокьизе,sávadit
7086,wünschen::V,бокьизе,doaivvuhit
7087,wünschen::V,бокьизе,tuá'ivuttiđ
7088,wünschen::V,бокьизе,tuâivvad
7089,wünschen::V,бокьизе,туввэ
7090,loben::V,беццизе,girmedh
7091,loben::V,беццизе,májnnot
7092,loben::V,беццизе,rámmpot
7093,loben::V,беццизе,máidnut
7094,loben::V,беццизе,rámidit
7095,loben::V,беццизе,rammuđ
7096,loben::V,беццизе,rämidiđ
7097,loben::V,беццизе,ââ´leed
7098,loben::V,беццизе,ǩei´tted
7099,loben::V,беццизе,кыйта
7100,loben::V,бецца-бекъизе,girmedh
7101,loben::V,бецца-бекъизе,májnnot
7102,loben::V,бецца-бекъизе,rámmpot
7103,loben::V,бецца-бекъизе,máidnut
7104,loben::V,бецца-бекъизе,rámidit
7105,loben::V,бецца-бекъизе,rammuđ
7106,loben::V,бецца-бекъизе,rämidiđ
7107,loben::V,бецца-бекъизе,ââ´leed
7108,loben::V,бецца-бекъизе,ǩei´tted
7109,loben::V,бецца-бекъизе,кыйта
7110,küssen::V,баизе,tjånnahtidh
7111,küssen::V,баизе,tjuvliestidh
7112,küssen::V,баизе,tjullit
7113,küssen::V,баизе,tjulestit
7114,küssen::V,баизе,cum'mát
7115,küssen::V,баизе,cummistit
7116,küssen::V,баизе,cummâliđ
7117,küssen::V,баизе,cu´mmsted
7118,küssen::V,баизе,cu´mmstõõllâd
7119,küssen::V,баизе,нӣссэ
7120,wiegen::V,чӏучӏадизабизе,sjammadidh
7121,wiegen::V,чӏучӏадизабизе,vuohttot
7122,wiegen::V,чӏучӏадизабизе,vuohtudit
7123,wiegen::V,чӏучӏадизабизе,vuohttut
7124,wiegen::V,чӏучӏадизабизе,vuát'tuđ
7125,wiegen::V,чӏучӏадизабизе,nuäkkad
7126,wiegen::V,чӏучӏадизабизе,suâibted
7127,wiegen::V,чӏучӏадизабизе,нуагкэ
7128,zudecken::V,тӏадбигъине,gaptjedh
7129,zudecken::V,тӏадбигъине,loavddet
7130,zudecken::V,тӏадбигъине,gokčat
7131,zudecken::V,тӏадбигъине,luáv'diđ
7132,zudecken::V,тӏадбигъине,kä´tted
7133,zudecken::V,тӏадбигъине,ка̄ххьтэ
7134,wecken::V,бигьинабизе,gåaskodh
7135,wecken::V,бигьинабизе,båktet
7136,wecken::V,бигьинабизе,boktit
7137,wecken::V,бигьинабизе,rávkat
7138,wecken::V,бигьинабизе,cuvnâđ
7139,wecken::V,бигьинабизе,counnâd
7140,wecken::V,бигьинабизе,цо̄ввнэ
