,Concept_ID,lv,el
725,Spitze::N,smaile,μύτη
726,Spitze::N,galotne,μύτη
727,Ende::N,пом,άκρη
728,Ende::N,gals,άκρη
729,Ende::N,uzgalis,άκρη
730,Loch::N,розь,τρύπα
731,Loch::N,caurums,τρύπα
732,Winkel::N,пельӧс,γωνία
733,Winkel::N,leņķis,γωνία
734,Muster::N,сер,σχέδιο
735,Muster::N,piemērs,σχέδιο
736,Größe::N,ыджда,μέγεθος
737,Größe::N,lielums,μέγεθος
738,Länge::N,кузьта,μήκος
739,Länge::N,garums,μήκος
740,Höhe::N,джуджда,ύψος
741,Höhe::N,augstums,ύψος
742,Gewicht::N,сьӧкта,βάρος
743,Gewicht::N,сьӧкталун,βάρος
744,Gewicht::N,svars,βάρος
745,Gewicht::N,smagums,βάρος
746,Menge::N,лун,ποσότητα
747,Menge::N,числӧ,ποσότητα
748,Menge::N,masa,ποσότητα
749,Menge::N,daudzums,ποσότητα
750,Haufen::N,чукӧр,σωρός
751,Haufen::N,čupa,σωρός
752,Haufen::N,grēda,σωρός
753,Haufen::N,kaudze,σωρός
754,Reihe::N,рад,αράδα
755,Reihe::N,rinda,αράδα
756,Reihe::N,virkne,αράδα
757,Boot::N,пыж,βάρκα
758,Boot::N,laiva,βάρκα
759,Ruder::N,пелыс,κουπί
760,Ruder::N,ӧпаснӧй,κουπί
761,Ruder::N,airis,κουπί
762,Ruder::N,irklis,κουπί
763,Schlitten::N,дадь,έλκηθρο
764,Schlitten::N,ragavas,έλκηθρο
765,Ski::N,лызь,σκι
766,Ski::N,slēpe,σκι
767,Lagerfeuer::N,бипур,φωτιά
768,Lagerfeuer::N,ugunskurs,φωτιά
769,Last::N,сьӧкыдтор,φορτίο
770,Last::N,krava,φορτίο
771,Gang::N,мунӧм,δρόμος
772,Gang::N,ветлӧм,δρόμος
773,Gang::N,eja,δρόμος
774,Gang::N,gājums,δρόμος
775,Schritt::N,воськов,βήμα
776,Schritt::N,воськовтӧм,βήμα
777,Schritt::N,solis,βήμα
778,Norden::N,войвыв,βορράς
779,Norden::N,ziemeļi,βορράς
780,Süden::N,лунвыв,νότος
781,Süden::N,dienvidi,νότος
782,Westen::N,рытыв,δύση
783,Westen::N,rietumi,δύση
784,Osten::N,асыв,ανατολή
785,Osten::N,austrumi,ανατολή
786,Holz::N,пу,ξύλο
787,Holz::N,koks,ξύλο
788,Holz::N,koksne,ξύλο
789,Brett::N,пӧв,σανίδι
790,Brett::N,dēlis,σανίδι
791,Platte::N,плита,πλάκα
792,Platte::N,plate,πλάκα
793,Platte::N,plāksne,πλάκα
794,Stütze::N,пыкӧд,στήριγμα
795,Stütze::N,мыджӧд,στήριγμα
796,Stütze::N,balsts,στήριγμα
797,Stütze::N,atspaids,στήριγμα
798,Stange::N,потш,ραβδί
799,Stange::N,потш,κοντός
800,Stange::N,maikste,ραβδί
801,Stange::N,maikste,κοντός
802,Stock::N,бедь,ξύλο
803,Stock::N,бедь,μπαστούνι
804,Stock::N,boze,ξύλο
805,Stock::N,boze,μπαστούνι
806,Stock::N,spieķis,ξύλο
807,Stock::N,spieķis,μπαστούνι
808,Stab::N,зир,ραβδί
809,Stab::N,zizlis,ραβδί
810,Rohr::N,труба,σωλήνας
811,Rohr::N,caurule,σωλήνας
812,Haus::N,керка,σπίτι
813,Haus::N,māja,σπίτι
814,Heim::N,горт,σπίτι
815,Heim::N,mājas,σπίτι
816,Ofen::N,пач,σόμπα
817,Ofen::N,пач,θερμάστρα
818,Ofen::N,krāsns,σόμπα
819,Ofen::N,krāsns,θερμάστρα
820,Fußboden::N,джодж,πάτωμα
821,Fußboden::N,grīda,πάτωμα
822,Tisch::N,пызан,τραπέζι
823,Tisch::N,galds,τραπέζι
824,Stuhl::N,улӧс,καρέκλα
825,Stuhl::N,krēsls,καρέκλα
826,Wiege::N,зыбка,κούνια
827,Wiege::N,šūpulis,κούνια
828,Bett::N,вольпась,κρεβάτι
829,Bett::N,gulta,κρεβάτι
830,Regal::N,джадж,ράφι
831,Regal::N,plaukts,ράφι
832,Kiste::N,куд,κιβώτιο
833,Kiste::N,ящик,κιβώτιο
834,Kiste::N,kaste,κιβώτιο
835,Kiste::N,šķirsts,κιβώτιο
836,Fenster::N,ӧшинь,παράθυρο
837,Fenster::N,logs,παράθυρο
838,Tür::N,ӧдзӧс,πόρτα
839,Tür::N,durvis,πόρτα
840,Tor::N,дзиръя,πύλη
841,Tor::N,vārti,πύλη
842,Zaun::N,потшӧс,φράχτης
843,Zaun::N,žogs,φράχτης
844,Dach::N,вевт,στέγη
845,Dach::N,jumts,στέγη
846,Leiter::N,пос,σκάλα
847,Leiter::N,пос,κλίμακα
848,Leiter::N,kāpnes,σκάλα
849,Leiter::N,kāpnes,κλίμακα
850,Leiter::N,redeles,σκάλα
851,Leiter::N,redeles,κλίμακα
852,Besen::N,рос,σκούπα
853,Besen::N,slota,σκούπα
854,Spaten::N,зыр,φτυάρι
855,Spaten::N,lāpsta,φτυάρι
856,Schaufel::N,тэльӧб,φτυάρι
857,Schaufel::N,liekšķere,φτυάρι
858,Gabel::N,вилки,πιρούνι
859,Gabel::N,dakšiņa,πιρούνι
860,Löffel::N,пань,κουτάλι
861,Löffel::N,karote,κουτάλι
862,Messer::N,пурт,μαχαίρι
863,Messer::N,nazis,μαχαίρι
864,Nagel::N,тув,καρφί
865,Nagel::N,кӧрт тув,καρφί
866,Nagel::N,nagla,καρφί
867,Netz::N,тыв,δίχτυ
868,Netz::N,tīkls,δίχτυ
869,Haken::N,крук,γάντζος
870,Haken::N,крук,αγκίστρι
871,Haken::N,āķis,γάντζος
872,Haken::N,āķis,αγκίστρι
873,Haken::N,kāsis,γάντζος
874,Haken::N,kāsis,αγκίστρι
875,Haken::N,krampis,γάντζος
876,Haken::N,krampis,αγκίστρι
877,Griff::N,нуд,λαβή
878,Griff::N,kāts,λαβή
879,Griff::N,rokturis,λαβή
880,Schloss::N,томан,κλειδαριά
881,Schloss::N,aizslēgs,κλειδαριά
882,Bild::N,серпас,εικόνα
883,Bild::N,glezna,εικόνα
884,Figur::N,пертас,ανάστημα
885,Figur::N,вежньӧг,ανάστημα
886,Figur::N,figūra,ανάστημα
887,Puppe::N,акань,κούκλα
888,Puppe::N,lelle,κούκλα
889,Beutel::N,мешӧк,πουγγί
890,Beutel::N,kule,πουγγί
891,Beutel::N,maisiņš,πουγγί
892,Bündel::N,кӧртӧд,δεμάτι
893,Bündel::N,sainis,δεμάτι
894,Tasche::N,сумка,τσάντα
895,Tasche::N,soma,τσάντα
896,Eimer::N,ведра,κουβάς
897,Eimer::N,spainis,κουβάς
898,Deckel::N,пӧдан,καπάκι
899,Deckel::N,тупкӧд,καπάκι
900,Deckel::N,vāks,καπάκι
901,Geschirr::N,дозмук,σκεύη
902,Geschirr::N,тасьті-пань,σκεύη
903,Geschirr::N,trauki,σκεύη
904,Sack::N,мешӧк,σάκος
905,Sack::N,maiss,σάκος
906,Tasse::N,бекар,φλιτζάνι
907,Tasse::N,тасьті,φλιτζάνι
908,Tasse::N,tase,φλιτζάνι
909,Topf::N,гырнич,χύτρα
910,Topf::N,pods,χύτρα
911,Kessel::N,пӧрт,καζάνι
912,Kessel::N,katls,καζάνι
913,Essen::N,сёйӧм,φαγητό
914,Essen::N,ēdiens,φαγητό
915,Nahrung::N,сёян,τροφή
916,Nahrung::N,barība,τροφή
917,Speise::N,сёян,φαγητό
918,Speise::N,сёянтор,φαγητό
919,Speise::N,ēdiens,φαγητό
920,Fleisch::N,яй,κρέας
921,Fleisch::N,gaļa,κρέας
922,Getreide::N,нянь,σιτάρι
923,Getreide::N,labība,σιτάρι
924,Brei::N,рок,χυλός
925,Brei::N,putra,χυλός
926,Brei::N,biezenis,χυλός
927,Brot::N,нянь,ψωμί
928,Brot::N,нянь,άρτος
929,Brot::N,maize,ψωμί
930,Brot::N,maize,άρτος
931,Scheibe::N,шӧрӧм,φέτα
932,Scheibe::N,чӧлан,φέτα
933,Scheibe::N,šķēle,φέτα
934,Scheibe::N,rieciens,φέτα
935,Fett::N,гос,πάχος
936,Fett::N,тшог,πάχος
937,Fett::N,tauki,πάχος
938,Butter::N,вый,βούτυρο
939,Butter::N,sviests,βούτυρο
940,Öl::N,вый,λάδι
941,Öl::N,eļļa,λάδι
942,Salz::N,сов,αλάτι
943,Salz::N,sāls,αλάτι
944,Suppe::N,шыд,σούπα
945,Suppe::N,zupa,σούπα
946,Honig::N,ма,μέλι
947,Honig::N,medus,μέλι
948,Milch::N,йӧв,γάλα
949,Milch::N,piens,γάλα
950,Tee::N,чай,τσάι
951,Tee::N,tēja,τσάι
952,Leder::N,ку,πετσί
953,Leder::N,āda,πετσί
954,Wolle::N,вурун,μαλλί
955,Wolle::N,vilna,μαλλί
956,Stoff::N,дӧра,ύφασμα
957,Stoff::N,drāna,ύφασμα
958,Stoff::N,audums,ύφασμα
959,Nadel::N,ем,βελόνα
960,Nadel::N,adata,βελόνα
961,Faden::N,сунис,κλωστή
962,Faden::N,diegs,κλωστή
963,Faden::N,pavediens,κλωστή
964,Knopf::N,кизь,κουμπί
965,Knopf::N,poga,κουμπί
966,Knoten::N,гӧрӧд,κόμπος
967,Knoten::N,mezgls,κόμπος
968,Farbe::N,краска,μπογιά
969,Farbe::N,вап,μπογιά
970,Farbe::N,krāsa,μπογιά
971,Kleidung::N,паськӧм,ρούχα
972,Kleidung::N,паськӧм,ενδυμασία
973,Kleidung::N,tērps,ρούχα
974,Kleidung::N,tērps,ενδυμασία
975,Kleidung::N,drēbes,ρούχα
976,Kleidung::N,drēbes,ενδυμασία
977,Hemd::N,дӧрӧм,πουκάμισο
978,Hemd::N,krekls,πουκάμισο
979,Kragen::N,воротник,κολάρο
980,Kragen::N,apkakle,κολάρο
981,Ärmel::N,сос,μανίκι
982,Ärmel::N,piedurkne,μανίκι
983,Hose::N,гач,πανταλόνι
984,Hose::N,bikses,πανταλόνι
985,Gürtel::N,вӧнь,ζώνη
986,Gürtel::N,josta,ζώνη
987,Mütze::N,шапка,σκούφος
988,Mütze::N,cepure,σκούφος
989,Schuh::N,башмак,παπούτσι
990,Schuh::N,ботинки,παπούτσι
991,Schuh::N,kurpe,παπούτσι
992,Stiefel::N,сапӧг,μπότα
993,Stiefel::N,zābaks,μπότα
994,Ring::N,кытш,δαχτυλίδι
995,Ring::N,gredzens,δαχτυλίδι
996,Band::N,лента,κορδέλα
997,Band::N,вундас,κορδέλα
998,Band::N,lente,κορδέλα
999,Kamm::N,сынан,χτένα
1000,Kamm::N,ķemme,χτένα
1001,Spiegel::N,рӧмпӧштан,καθρέφτης
1002,Spiegel::N,spogulis,καθρέφτης
1003,Riemen::N,тасма,λουρί
1004,Riemen::N,siksna,λουρί
1005,Schnur::N,гез,κορδόνι
1006,Schnur::N,aukla,κορδόνι
1007,Leine::N,юргез,σχοινί
1008,Leine::N,saite,σχοινί
1009,Decke::N,эшкын,κουβέρτα
1010,Decke::N,шебрас,κουβέρτα
1011,Decke::N,sega,κουβέρτα
1012,Kissen::N,юрлӧс,μαξιλάρι
1013,Kissen::N,spilvens,μαξιλάρι
1014,Tuch::N,чышъян,πανί
1015,Tuch::N,чышъян,μαντήλι
1016,Tuch::N,vadmala,πανί
1017,Tuch::N,vadmala,μαντήλι
1018,Handtuch::N,ки чышкӧд,πετσέτα
1019,Handtuch::N,кизьчышъян,πετσέτα
1020,Handtuch::N,dvielis,πετσέτα
1021,Kraft::N,этш,δύναμη
1022,Kraft::N,эбӧс,δύναμη
1023,Kraft::N,spēks,δύναμη
1024,Stärke::N,ёнлун,ισχύς
1025,Stärke::N,ёнлун,δύναμη
1026,Stärke::N,чорыдлун,ισχύς
1027,Stärke::N,чорыдлун,δύναμη
1028,Stärke::N,stiprums,ισχύς
1029,Stärke::N,stiprums,δύναμη
1030,Gesundheit::N,дзоньвидзалун,υγεία
1031,Gesundheit::N,veselība,υγεία
1032,Krankheit::N,висьӧм,αρρώστια
1033,Krankheit::N,slimība,αρρώστια
1034,Schmerz::N,висьӧм,πόνος
1035,Schmerz::N,sāpes,πόνος
1036,Wunde::N,дой,πληγή
1037,Wunde::N,brūce,πληγή
1038,Wunde::N,jēlums,πληγή
1039,Fieber::N,жар,πυρετός
1040,Fieber::N,drudzis,πυρετός
1041,Fieber::N,karstums,πυρετός
1042,Arznei::N,лекарство,φάρμακο
1043,Arznei::N,зелля,φάρμακο
1044,Arznei::N,zāles,φάρμακο
1045,Arznei::N,medikaments,φάρμακο
1046,Brücke::N,пос,γέφυρα
1047,Brücke::N,tilts,γέφυρα
1048,Brunnen::N,юкмӧс,πηγάδι
1049,Brunnen::N,aka,πηγάδι
1050,Weide::N,пӧскӧтина,βοσκή
1051,Weide::N,ganības,βοσκή
1052,Pfad::N,туй,μονοπάτι
1053,Pfad::N,кыснан,μονοπάτι
1054,Pfad::N,taka,μονοπάτι
1055,Weg::N,туй,δρόμος
1056,Weg::N,ceļš,δρόμος
1057,Straße::N,туй,οδός
1058,Straße::N,туй,δρόμος
1059,Straße::N,iela,οδός
1060,Straße::N,iela,δρόμος
1061,Dorf::N,сикт,χωριό
1062,Dorf::N,ciems,χωριό
1063,Stadt::N,кар,πόλη
1064,Stadt::N,pilsēta,πόλη
1065,Brief::N,письмӧ,γράμμα
1066,Brief::N,письмӧ,επιστολή
1067,Brief::N,vēstule,γράμμα
1068,Brief::N,vēstule,επιστολή
1069,Buch::N,небӧг,βιβλίο
1070,Buch::N,grāmata,βιβλίο
1071,Buchstabe::N,шыпас,γράμμα
1072,Buchstabe::N,burts,γράμμα
1073,Zeitung::N,газет,εφημερίδα
1074,Zeitung::N,avīze,εφημερίδα
1075,Zeitung::N,laikraksts,εφημερίδα
1076,Leben::N,лов,ζωή
1077,Leben::N,лов,βίος
1078,Leben::N,олӧм,ζωή
1079,Leben::N,олӧм,βίος
1080,Leben::N,dzīve,ζωή
1081,Leben::N,dzīve,βίος
1082,Tod::N,кулӧм,θάνατος
1083,Tod::N,nāve,θάνατος
1084,Grab::N,гу,τάφος
1085,Grab::N,kaps,τάφος
1086,Kirche::N,вичко,εκκλησία
1087,Kirche::N,baznīca,εκκλησία
1088,Sünde::N,мыж,αμαρτία
1089,Sünde::N,grēks,αμαρτία
1090,Gott::N,ен,θεός
1091,Gott::N,dievs,θεός
1092,Arbeiter::N,уджалысь,εργάτης
1093,Arbeiter::N,strādnieks,εργάτης
1094,Chef::N,юралысь,προϊστάμενος
1095,Chef::N,веськӧдлысь,προϊστάμενος
1096,Chef::N,šefs,προϊστάμενος
1097,Chef::N,vadītajs,προϊστάμενος
