,Concept_ID,se,la
6199,berühren::V,guoskkahit,tangere
6200,berühren::V,kuos'kâđ,tangere
6201,berühren::V,kuo'skâttiđ,tangere
6202,berühren::V,nja'vhâstiđ,tangere
6203,berühren::V,kuõskted,tangere
6204,berühren::V,njaauksted,tangere
6205,berühren::V,кӯсскэ,tangere
6206,berühren::V,лыксаххьтэ,tangere
6207,verbinden::V,ektiedidh,iungere
6208,verbinden::V,gårredidh,iungere
6209,verbinden::V,tjadnat,iungere
6210,verbinden::V,ovttastahttit,iungere
6211,verbinden::V,o'vtâstittiđ,iungere
6212,verbinden::V,lahteđ,iungere
6213,verbinden::V,lâ´htted,iungere
6214,verbinden::V,чӯллмдэ,iungere
6215,bedecken::V,gaptjedh,tegere
6216,bedecken::V,gaptjedh,operire
6217,bedecken::V,jávvet,tegere
6218,bedecken::V,jávvet,operire
6219,bedecken::V,gåbttjåt,tegere
6220,bedecken::V,gåbttjåt,operire
6221,bedecken::V,gokčat,tegere
6222,bedecken::V,gokčat,operire
6223,bedecken::V,luáv'diđ,tegere
6224,bedecken::V,luáv'diđ,operire
6225,bedecken::V,kä´tted,tegere
6226,bedecken::V,kä´tted,operire
6227,bedecken::V,tu´vdded,tegere
6228,bedecken::V,tu´vdded,operire
6229,bedecken::V,аййдэ,tegere
6230,bedecken::V,аййдэ,operire
6231,bedecken::V,тэ̄ффкэ,tegere
6232,bedecken::V,тэ̄ффкэ,operire
6233,bedecken::V,ка̄ххьтэ,tegere
6234,bedecken::V,ка̄ххьтэ,operire
6235,aufhängen::V,gævnjodh,suspendere
6236,aufhängen::V,gæhtsasjidh,suspendere
6237,aufhängen::V,gahtsot,suspendere
6238,aufhängen::V,gatsostit,suspendere
6239,aufhängen::V,heŋget,suspendere
6240,aufhängen::V,heŋgiđ,suspendere
6241,aufhängen::V,he'ŋgâstiđ,suspendere
6242,aufhängen::V,kååccad,suspendere
6243,aufhängen::V,коадсэ,suspendere
6244,anzünden::V,tsïhkijehtedh,accendere
6245,anzünden::V,tsïhkijehtedh,inflammare
6246,anzünden::V,buollidit,accendere
6247,anzünden::V,buollidit,inflammare
6248,anzünden::V,tsahkkidit,accendere
6249,anzünden::V,tsahkkidit,inflammare
6250,anzünden::V,cahkkedit,accendere
6251,anzünden::V,cahkkedit,inflammare
6252,anzünden::V,cokkiittiđ,accendere
6253,anzünden::V,cokkiittiđ,inflammare
6254,anzünden::V,cõ´ǩǩted,accendere
6255,anzünden::V,cõ´ǩǩted,inflammare
6256,anzünden::V,puâl'lted,accendere
6257,anzünden::V,puâl'lted,inflammare
6258,anzünden::V,пуэллхэ,accendere
6259,anzünden::V,пуэллхэ,inflammare
6260,aufheben::V,bijjiedidh,tollere
6261,aufheben::V,låpptit,tollere
6262,aufheben::V,bajidit,tollere
6263,aufheben::V,pajediđ,tollere
6264,aufheben::V,pââi´ded,tollere
6265,aufheben::V,пайнэ,tollere
6266,zurücklassen::V,laehpedh,relinquere
6267,zurücklassen::V,guodet,relinquere
6268,zurücklassen::V,guođđit,relinquere
6269,zurücklassen::V,kyeđđiḋ,relinquere
6270,zurücklassen::V,kue´đđed,relinquere
6271,zurücklassen::V,кӯдтӭ,relinquere
6272,verlieren::V,dassedh,perdere
6273,verlieren::V,dassedh,amittere
6274,verlieren::V,biestedh,perdere
6275,verlieren::V,biestedh,amittere
6276,verlieren::V,masset,perdere
6277,verlieren::V,masset,amittere
6278,verlieren::V,láhppet,perdere
6279,verlieren::V,láhppet,amittere
6280,verlieren::V,láhppit,perdere
6281,verlieren::V,láhppit,amittere
6282,verlieren::V,läppiđ,perdere
6283,verlieren::V,läppiđ,amittere
6284,verlieren::V,monâttiđ,perdere
6285,verlieren::V,monâttiđ,amittere
6286,verlieren::V,lä´pped,perdere
6287,verlieren::V,lä´pped,amittere
6288,verlieren::V,rââ´ppted,perdere
6289,verlieren::V,rââ´ppted,amittere
6290,verlieren::V,ка̄дхэ,perdere
6291,verlieren::V,ка̄дхэ,amittere
6292,verlieren::V,кӯдтъе,perdere
6293,verlieren::V,кӯдтъе,amittere
6294,fallen lassen::V,gahtjehtidh,dimittere
6295,fallen lassen::V,luojttet,dimittere
6296,fallen lassen::V,luojttalit,dimittere
6297,fallen lassen::V,gahčahit,dimittere
6298,fallen lassen::V,lyeš'tiđ,dimittere
6299,fallen lassen::V,kočâttiđ,dimittere
6300,fallen lassen::V,rõpsted,dimittere
6301,fallen lassen::V,kõõččted,dimittere
6302,fallen lassen::V,ёҏтэ,dimittere
6303,fallen lassen::V,кэчхэ,dimittere
6304,machen::V,daajhtodh,facere
6305,machen::V,dahkat,facere
6306,machen::V,dahkat,facere
6307,machen::V,rähtiđ,facere
6308,machen::V,raajjâd,facere
6309,machen::V,tue´j'jeed,facere
6310,machen::V,тӯййше,facere
6311,machen::V,ӣллькье,facere
6312,herstellen::V,skaepiedidh,fabricare
6313,herstellen::V,buvtadit,fabricare
6314,herstellen::V,dudjot,fabricare
6315,herstellen::V,a'mnâstiđ,fabricare
6316,herstellen::V,va'lmâštiđ,fabricare
6317,herstellen::V,vaalmšted,fabricare
6318,herstellen::V,лыххкэ,fabricare
6319,herstellen::V,ӣллькье,fabricare
6320,bauen::V,bigkedh,construere
6321,bauen::V,biggit,construere
6322,bauen::V,ráhkadit,construere
6323,bauen::V,huksiđ,construere
6324,bauen::V,raajjâd,construere
6325,bauen::V,тӯййше,construere
6326,reparieren::V,davvodh,reparare
6327,reparieren::V,divvot,reparare
6328,reparieren::V,divvut,reparare
6329,reparieren::V,tivvoođ,reparare
6330,reparieren::V,čihtâđ,reparare
6331,reparieren::V,teevvad,reparare
6332,reparieren::V,чиннэ,reparare
6333,verbessern::V,bueriedidh,emendare
6334,verbessern::V,báredit,emendare
6335,verbessern::V,buoredit,emendare
6336,verbessern::V,buoridit,emendare
6337,verbessern::V,pye'rediđ,emendare
6338,verbessern::V,pue´reed,emendare
6339,verbessern::V,шӣгнэ,emendare
6340,ändern::V,jeatjahtehtedh,mutare
6341,ändern::V,rievddadit,mutare
6342,ändern::V,muhttit,mutare
6343,ändern::V,molsut,mutare
6344,ändern::V,mutteđ,mutare
6345,ändern::V,mu´tted,mutare
6346,ändern::V,вуайхе,mutare
6347,ändern::V,ка̄вьсе,mutare
6348,graben::V,berkedh,fodere
6349,graben::V,kroehkedh,fodere
6350,graben::V,bállet,fodere
6351,graben::V,goaivut,fodere
6352,graben::V,roggat,fodere
6353,graben::V,kuái'vuđ,fodere
6354,graben::V,rääppad,fodere
6355,graben::V,kuäivvad,fodere
6356,graben::V,ра̄бпэ,fodere
6357,graben::V,куаййве,fodere
6358,beugen::V,sojjedidh,flectere
6359,beugen::V,såjådit,flectere
6360,beugen::V,sojahit,flectere
6361,beugen::V,sujâttiđ,flectere
6362,beugen::V,kå´mrded,flectere
6363,beugen::V,njikklõõttâd,flectere
6364,beugen::V,сойхьтэ,flectere
6365,beugen::V,то̄а̄ххкэ,flectere
6366,beugen::V,нигклаххьтэ,flectere
6367,biegen::V,sojjehtidh,curvare
6368,biegen::V,såjådit,curvare
6369,biegen::V,niejddet,curvare
6370,biegen::V,sojahit,curvare
6371,biegen::V,čipteđ,curvare
6372,biegen::V,soojted,curvare
6373,biegen::V,сойхьтэ,curvare
6374,drehen::V,jårrehtidh,torquere
6375,drehen::V,bådnjåt,torquere
6376,drehen::V,botnjat,torquere
6377,drehen::V,jurâttiđ,torquere
6378,drehen::V,jåårǥlâ´tted,torquere
6379,drehen::V,чоӊӊтэ,torquere
6380,wenden::V,jarkelidh,vertere
6381,wenden::V,jårggålit,vertere
6382,wenden::V,jorgalit,vertere
6383,wenden::V,jurgâliđ,vertere
6384,wenden::V,jåårǥlâ´tted,vertere
6385,wenden::V,вӣррлаххътэ,vertere
6386,wenden::V,ка̄вьсе,vertere
6387,umdrehen::V,jarkedh,convertere
6388,umdrehen::V,måttsåstit,convertere
6389,umdrehen::V,botnjat,convertere
6390,umdrehen::V,jorgođ,convertere
6391,umdrehen::V,jårǥsted,convertere
6392,umdrehen::V,коамьхе,convertere
6393,umdrehen::V,калльтлэ,convertere
6394,heben::V,luknjedh,tollere
6395,heben::V,baavhkestidh,tollere
6396,heben::V,bajedit,tollere
6397,heben::V,loktet,tollere
6398,heben::V,bajidit,tollere
6399,heben::V,pajediđ,tollere
6400,heben::V,kokkiđ,tollere
6401,heben::V,kaggâd,tollere
6402,heben::V,pââ´jeed,tollere
6403,heben::V,пайнэ,tollere
6404,heben::V,пайнэллэ,tollere
6405,hochheben::V,lutnjedh,levare
6406,hochheben::V,låggŋit,levare
6407,hochheben::V,loktet,levare
6408,hochheben::V,pajediđ,levare
6409,hochheben::V,kuåstteed,levare
6410,hochheben::V,пайнэ,levare
6411,ergreifen::V,fihkelidh,capessere
6412,ergreifen::V,sårjjot,capessere
6413,ergreifen::V,doahppit,capessere
6414,ergreifen::V,fáhtet,capessere
6415,ergreifen::V,tuáppuđ,capessere
6416,ergreifen::V,poppâ´tted,capessere
6417,ergreifen::V,каццсе,capessere
6418,ergreifen::V,туэрркэ,capessere
6419,ergreifen::V,ро̄а̄ппчье,capessere
6420,halten::V,steeredh,tenere
6421,halten::V,utniedidh,tenere
6422,halten::V,anedit,tenere
6423,halten::V,adnalit,tenere
6424,halten::V,doallat,tenere
6425,halten::V,toollâd,tenere
6426,halten::V,tue´rjjeed,tenere
6427,halten::V,туаррье,tenere
6428,drücken::V,dïelkestidh,premere
6429,drücken::V,dieddet,premere
6430,drücken::V,deaddit,premere
6431,drücken::V,čárvet,premere
6432,drücken::V,čárvuđ,premere
6433,drücken::V,čärvvad,premere
6434,drücken::V,teä´d'ded,premere
6435,drücken::V,пе̄ррэ,premere
6436,drücken::V,ра̄ппче,premere
6437,schieben::V,vuetjedh,promovere
6438,schieben::V,sjáhtjat,promovere
6439,schieben::V,cáhkit,promovere
6440,schieben::V,cuggâđ,promovere
6441,schieben::V,oi´ǧǧeed,promovere
6442,schieben::V,оййкье,promovere
6443,kratzen::V,våhtsodh,radere
6444,kratzen::V,skreepedh,radere
6445,kratzen::V,ruohkkat,radere
6446,kratzen::V,ruohkastit,radere
6447,kratzen::V,gazzut,radere
6448,kratzen::V,kazzođ,radere
6449,kratzen::V,võckkâd,radere
6450,kratzen::V,кышшкэ,radere
6451,kratzen::V,каххьце,radere
6452,lecken::V,njåalodh,lambere
6453,lecken::V,njoallot,lambere
6454,lecken::V,njolodit,lambere
6455,lecken::V,njuálluđ,lambere
6456,lecken::V,njuällad,lambere
6457,lecken::V,нюаллэ,lambere
6458,beißen::V,gaektjedh,mordere
6459,beißen::V,gássket,mordere
6460,beißen::V,gáskestit,mordere
6461,beißen::V,gáskit,mordere
6462,beißen::V,käskiđ,mordere
6463,beißen::V,kä´cǩǩed,mordere
6464,beißen::V,ка̄ццьке,mordere
6465,abreißen::V,bïhkedh,avellere
6466,abreißen::V,gajkkot,avellere
6467,abreißen::V,gaikkihit,avellere
6468,abreißen::V,roottâđ,avellere
6469,abreißen::V,ra´šǩǩeed,avellere
6470,abreißen::V,rååttad,avellere
6471,abreißen::V,ро̄дтҍе,avellere
6472,abreißen::V,пӯттҍкье,avellere
6473,abschneiden::V,tjoehpestidh,desecare
6474,abschneiden::V,jallat,desecare
6475,abschneiden::V,čuohppat,desecare
6476,abschneiden::V,jogâldiđ,desecare
6477,abschneiden::V,geerelidh,desecare
6478,abschneiden::V,е̄дтэ,desecare
6479,abschneiden::V,е̄дтлэ,desecare
6480,binden::V,gårredidh,ligare
6481,binden::V,tjadnat,ligare
6482,binden::V,gárrat,ligare
6483,binden::V,čoonnâđ,ligare
6484,binden::V,čõõnnâd,ligare
6485,binden::V,čuõlmmâd,ligare
6486,binden::V,ко̄ррэ,ligare
6487,binden::V,чӯллмдэ,ligare
6488,binden::V,ко̄а̄ррэ,ligare
6489,stecken::V,rïjtedh,inserere
6490,stecken::V,tsævkkat,inserere
6491,stecken::V,cáhkit,inserere
6492,stecken::V,cuggâđ,inserere
6493,stecken::V,čuõ´ǧ'ǧeed,inserere
6494,stecken::V,чогксэ,inserere
6495,stecken::V,це̄ӈькхэ,inserere
6496,brechen::V,dåajodh,rumpere
6497,brechen::V,tsåapkodh,rumpere
6498,brechen::V,doaddjut,rumpere
6499,brechen::V,cuvket,rumpere
6500,brechen::V,moorrâđ,rumpere
6501,brechen::V,mu´rdded,rumpere
6502,brechen::V,муррьтэ,rumpere
6503,klopfen::V,beenghkedh,pultare
6504,klopfen::V,goalkkalit,pultare
6505,klopfen::V,tsábbmet,pultare
6506,klopfen::V,goalkit,pultare
6507,klopfen::V,skoalkit,pultare
6508,klopfen::V,skuá'lkuttiđ,pultare
6509,klopfen::V,kuälkted,pultare
6510,klopfen::V,та̄гкэ,pultare
6511,hauen::V,beenghkedh,ferire
6512,hauen::V,tjuollat,ferire
6513,hauen::V,čuollat,ferire
6514,hauen::V,čurmâđ,ferire
6515,hauen::V,čâ´cǩǩed,ferire
6516,hauen::V,та̄гкэ,ferire
6517,hauen::V,ва̄сстэ,ferire
6518,kleben::V,njamkedh,agglutinare
6519,kleben::V,dædnjodit,agglutinare
6520,kleben::V,liibmet,agglutinare
6521,kleben::V,taṃadiđ,agglutinare
6522,kleben::V,li´jmmjed,agglutinare
6523,kleben::V,нямхэ,agglutinare
6524,reiben::V,daanjedh,terere
6525,reiben::V,ruvvit,terere
6526,reiben::V,ruvvet,terere
6527,reiben::V,fiärruđ,terere
6528,reiben::V,heârrad,terere
6529,reiben::V,ru´vvjed,terere
6530,reiben::V,е̄ррэ,terere
6531,streichen::V,daejdedh,oblinere
6532,streichen::V,badtjadidh,oblinere
6533,streichen::V,vuojddat,oblinere
6534,streichen::V,málet,oblinere
6535,streichen::V,njuohtat,oblinere
6536,streichen::V,njuottâđ,oblinere
6537,streichen::V,puák'suđ,oblinere
6538,streichen::V,påhssad,oblinere
6539,streichen::V,мо̄а̄шшэ,oblinere
6540,schleifen::V,slijhpedh,acuere
6541,schleifen::V,sadjet,acuere
6542,schleifen::V,sadjit,acuere
6543,schleifen::V,šliipet,acuere
6544,schleifen::V,saijeeđ,acuere
6545,schleifen::V,sââjjad,acuere
6546,schleifen::V,tabǯsted,acuere
6547,schleifen::V,то̄а̄мчсе,acuere
6548,schneiden::V,bietskedh,secare
6549,schneiden::V,suoddat,secare
6550,schneiden::V,tjuohppat,secare
6551,schneiden::V,biesskedit,secare
6552,schneiden::V,čuohppat,secare
6553,schneiden::V,čuop'pâđ,secare
6554,schneiden::V,čuõp'pâd,secare
6555,schneiden::V,е̄дтэ,secare
6556,schneiden::V,пе̄ррэ,secare
6557,schneiden::V,чӯххпэ,secare
6558,rütteln::V,firredh,quassare
6559,rütteln::V,doargestit,quassare
6560,rütteln::V,šluvgit,quassare
6561,rütteln::V,pušteđ,quassare
6562,rütteln::V,pu´štted,quassare
6563,rütteln::V,пушшьтэ,quassare
6564,schütteln::V,firredh,quatere
6565,schütteln::V,sjavnnjet,quatere
6566,schütteln::V,sillnat,quatere
6567,schütteln::V,skullhet,quatere
6568,schütteln::V,salkalit,quatere
6569,schütteln::V,pušteđ,quatere
6570,schütteln::V,pu´štted,quatere
6571,schütteln::V,пушшьтэ,quatere
6572,schwenken::V,svinhtedh,ventilare
6573,schwenken::V,svikkastit,ventilare
6574,schwenken::V,šlivgut,ventilare
6575,schwenken::V,hiä'iluttiđ,ventilare
6576,schwenken::V,heeilted,ventilare
6577,schwenken::V,маххъе,ventilare
6578,schütten::V,gurhkedh,fundere
6579,schütten::V,hállit,fundere
6580,schütten::V,liejkkit,fundere
6581,schütten::V,leškiđ,fundere
6582,schütten::V,virâttiđ,fundere
6583,schütten::V,väällad,fundere
6584,schütten::V,ва̄ллэ,fundere
6585,füllen::V,dievhtedh,complere
6586,füllen::V,dievddet,complere
6587,füllen::V,deavdit,complere
6588,füllen::V,tevdiđ,complere
6589,füllen::V,tiudded,complere
6590,füllen::V,тӣввтэ,complere
6591,einwickeln::V,gïesedh,involvere
6592,einwickeln::V,giessat,involvere
6593,einwickeln::V,gárrat,involvere
6594,einwickeln::V,giessat,involvere
6595,einwickeln::V,gurpat,involvere
6596,einwickeln::V,kiessâđ,involvere
6597,einwickeln::V,ǩiõssâd,involvere
6598,einwickeln::V,кӣссэ,involvere
6599,tragen::V,guedtedh,ferre
6600,tragen::V,guedtedh,portare
6601,tragen::V,guoddet,ferre
6602,tragen::V,guoddet,portare
6603,tragen::V,guoddit,ferre
6604,tragen::V,guoddit,portare
6605,tragen::V,kyed'diđ,ferre
6606,tragen::V,kyed'diđ,portare
6607,tragen::V,kue´d'ded,ferre
6608,tragen::V,kue´d'ded,portare
6609,tragen::V,кӯннҌтэ,ferre
6610,tragen::V,кӯннҌтэ,portare
6611,schleppen::V,fatnehtidh,pertrahere
6612,schleppen::V,sliehpit,pertrahere
6613,schleppen::V,feastit,pertrahere
6614,schleppen::V,vie'šidiđ,pertrahere
6615,schleppen::V,hinnađ,pertrahere
6616,schleppen::V,nje´ʒʒed,pertrahere
6617,schleppen::V,чуввкэ,pertrahere
6618,ziehen::V,giesedh,trahere
6619,ziehen::V,giesset,trahere
6620,ziehen::V,geassit,trahere
6621,ziehen::V,keessiđ,trahere
6622,ziehen::V,ǩie´ssed,trahere
6623,ziehen::V,ке̄ссе,trahere
6624,aufbewahren::V,vöörhkedh,asservare
6625,aufbewahren::V,vuorkkit,asservare
6626,aufbewahren::V,seailluhit,asservare
6627,aufbewahren::V,siä'iluttiđ,asservare
6628,aufbewahren::V,seeilted,asservare
6629,aufbewahren::V,рӯкнэ,asservare
6630,werfen::V,slampestidh,iacere
6631,werfen::V,bálkkot,iacere
6632,werfen::V,suhppet,iacere
6633,werfen::V,šlivgiđ,iacere
6634,werfen::V,čeâǥǥted,iacere
6635,werfen::V,суэххпэ,iacere
6636,fangen::V,bivtedh,capere
6637,fangen::V,giddit,capere
6638,fangen::V,bivdit,capere
6639,fangen::V,toppiđ,capere
6640,fangen::V,tää´vted,capere
6641,fangen::V,та̄бпэ,capere
6642,fangen::V,со̄а̄гкэ,capere
6643,packen::V,doerelidh,capessere
6644,packen::V,kreemsedh,capessere
6645,packen::V,doahppit,capessere
6646,packen::V,doahput,capessere
6647,packen::V,tuáppuđ,capessere
6648,packen::V,ká'ivâstiđ,capessere
6649,packen::V,tää´vted,capessere
6650,packen::V,каццсе,capessere
6651,packen::V,туэрркэ,capessere
6652,packen::V,ро̄а̄ппчье,capessere
6653,verstecken::V,tjïekedh,abdere
6654,verstecken::V,tjiehkat,abdere
6655,verstecken::V,čiehkat,abdere
6656,verstecken::V,čieḥâđ,abdere
6657,verstecken::V,peittad,abdere
6658,verstecken::V,пе̄йхьтэ,abdere
6659,teilen::V,juekedh,partiri
6660,teilen::V,juekedh,dividere
6661,teilen::V,juohket,partiri
6662,teilen::V,juohket,dividere
6663,teilen::V,juohkit,partiri
6664,teilen::V,juohkit,dividere
6665,teilen::V,jyeḥiđ,partiri
6666,teilen::V,jyeḥiđ,dividere
6667,teilen::V,jue´ǩǩed,partiri
6668,teilen::V,jue´ǩǩed,dividere
6669,teilen::V,ю̄гке,partiri
6670,teilen::V,ю̄гке,dividere
6671,teilen::V,ра̄ттҍке,partiri
6672,teilen::V,ра̄ттҍке,dividere
6673,schicken::V,saadtodh,mittere
6674,schicken::V,sáddit,mittere
6675,schicken::V,sáddet,mittere
6676,schicken::V,vuo'lgâttiđ,mittere
6677,schicken::V,vuõltteed,mittere
6678,schicken::V,вӯлкхэ,mittere
6679,bringen::V,buektedh,apportare
6680,bringen::V,doalvvot,apportare
6681,bringen::V,buktit,apportare
6682,bringen::V,tuál'vuđ,apportare
6683,bringen::V,pu´htted,apportare
6684,bringen::V,пыххьтэ,apportare
6685,hinzufügen::V,dievhtedh,addere
6686,hinzufügen::V,duoddit,addere
6687,hinzufügen::V,lasedit,addere
6688,hinzufügen::V,lasihit,addere
6689,hinzufügen::V,lasettiđ,addere
6690,hinzufügen::V,lââ´zzted,addere
6691,hinzufügen::V,лажьхе,addere
6692,bekommen::V,åadtjodh,adipisci
6693,bekommen::V,åttjudit,adipisci
6694,bekommen::V,oažžut,adipisci
6695,bekommen::V,juksâđ,adipisci
6696,bekommen::V,uáž'žuđ,adipisci
6697,bekommen::V,vuäǯ'ǯâd,adipisci
6698,bekommen::V,вуаннче,adipisci
6699,erhalten::V,åadtjodh,accipere
6700,erhalten::V,oadtjot,accipere
6701,erhalten::V,oažžut,accipere
6702,erhalten::V,uáž'žuđ,accipere
6703,erhalten::V,vuäǯ'ǯâd,accipere
6704,erhalten::V,ва̄лльтэ,accipere
6705,nehmen::V,vaeltedh,sumere
6706,nehmen::V,válldet,sumere
6707,nehmen::V,váldit,sumere
6708,nehmen::V,väldiđ,sumere
6709,nehmen::V,vä´ldded,sumere
6710,nehmen::V,ва̄лльтэ,sumere
6711,wählen::V,veeljedh,eligere
6712,wählen::V,válljit,eligere
6713,wählen::V,válljet,eligere
6714,wählen::V,valjiđ,eligere
6715,wählen::V,vaalšed,eligere
6716,wählen::V,va´lljeed,eligere
6717,wählen::V,воалшэ,eligere
6718,auswählen::V,veeljedh,deligere
6719,auswählen::V,tjuolldet,deligere
6720,auswählen::V,válljet,deligere
6721,auswählen::V,valjiđ,deligere
6722,auswählen::V,vaalšed,deligere
6723,auswählen::V,va´lljeed,deligere
6724,auswählen::V,воалшэ,deligere
6725,bewahren::V,vaarjelidh,conservare
6726,bewahren::V,bisodit,conservare
6727,bewahren::V,várjjalit,conservare
6728,bewahren::V,seailluhit,conservare
6729,bewahren::V,varjâliđ,conservare
6730,bewahren::V,varjjled,conservare
6731,bewahren::V,ӣшшьтэ,conservare
6732,bewahren::V,во̄а̄ррьдэ,conservare
6733,behindern::V,hööptdeh,impedire
6734,behindern::V,hieredit,impedire
6735,behindern::V,muhttet,impedire
6736,behindern::V,eastadit,impedire
6737,behindern::V,estiđ,impedire
6738,behindern::V,coggâđ,impedire
6739,behindern::V,hettiđ,impedire
6740,behindern::V,cõggâd,impedire
6741,behindern::V,е̄кхэллэ,impedire
6742,verderben::V,biejstedh,corrumpere
6743,verderben::V,spedjat,corrumpere
6744,verderben::V,billistit,corrumpere
6745,verderben::V,pillediđ,corrumpere
6746,verderben::V,tårmmad,corrumpere
6747,verderben::V,pe´llsted,corrumpere
6748,verderben::V,тоаррмэ,corrumpere
6749,verderben::V,ма̄ййкэ,corrumpere
6750,beschädigen::V,fæjloedidh,laedere
6751,beschädigen::V,vahágahttet,laedere
6752,beschädigen::V,bilidit,laedere
6753,beschädigen::V,vahâgittiđ,laedere
6754,beschädigen::V,pä´rtteed,laedere
6755,beschädigen::V,муррьтэ,laedere
6756,zerbrechen::V,tsööpkedh,rumpere
6757,zerbrechen::V,tsööpkedh,frangere
6758,zerbrechen::V,doadjet,rumpere
6759,zerbrechen::V,doadjet,frangere
6760,zerbrechen::V,cuvket,rumpere
6761,zerbrechen::V,cuvket,frangere
6762,zerbrechen::V,cuov'kkiđ,rumpere
6763,zerbrechen::V,cuov'kkiđ,frangere
6764,zerbrechen::V,muårrâd,rumpere
6765,zerbrechen::V,muårrâd,frangere
6766,zerbrechen::V,cu´vǩǩeed,rumpere
6767,zerbrechen::V,cu´vǩǩeed,frangere
6768,zerbrechen::V,муррьтэ,rumpere
6769,zerbrechen::V,муррьтэ,frangere
6770,zerreißen::V,gejhkielidh,discindere
6771,zerreißen::V,gajkudit,discindere
6772,zerreißen::V,gaikkodit,discindere
6773,zerreißen::V,ráisket,discindere
6774,zerreißen::V,kiškođ,discindere
6775,zerreißen::V,ra´šǩǩeed,discindere
6776,zerreißen::V,пуатткэ,discindere
6777,zerstören::V,eerjedh,delere
6778,zerstören::V,biejsstet,delere
6779,zerstören::V,håhkkidit,delere
6780,zerstören::V,heavahit,delere
6781,zerstören::V,duš'šadit,delere
6782,zerstören::V,bilidit,delere
6783,zerstören::V,hevâttiđ,delere
6784,zerstören::V,hiâvted,delere
6785,zerstören::V,ёҏтэ,delere
6786,verbrennen::V,båeltedh,urere
6787,verbrennen::V,båeltedh,cremare
6788,verbrennen::V,boalldet,urere
6789,verbrennen::V,boalldet,cremare
6790,verbrennen::V,boaldit,urere
6791,verbrennen::V,boaldit,cremare
6792,verbrennen::V,puál'diđ,urere
6793,verbrennen::V,puál'diđ,cremare
6794,verbrennen::V,puä´ldded,urere
6795,verbrennen::V,puä´ldded,cremare
6796,verbrennen::V,пуэлльтэ,urere
6797,verbrennen::V,пуэлльтэ,cremare
6798,geben::V,vedtedh,dare
6799,geben::V,vaddet,dare
6800,geben::V,addit,dare
6801,geben::V,addliđ,dare
6802,geben::V,ä´n,dare
6803,geben::V,аннҍтэ,dare
6804,reichen::V,geelkedh,praebere
6805,reichen::V,lagádit,praebere
6806,reichen::V,geiget,praebere
6807,reichen::V,keigiđ,praebere
6808,reichen::V,vuõiggâ´stted,praebere
6809,reichen::V,аннҍтэ,praebere
6810,schenken::V,vedtedh,donare
6811,schenken::V,vedtedh,largiri
6812,schenken::V,vaddet,donare
6813,schenken::V,vaddet,largiri
6814,schenken::V,skeaŋkut,donare
6815,schenken::V,skeaŋkut,largiri
6816,schenken::V,skeŋket,donare
6817,schenken::V,skeŋket,largiri
6818,schenken::V,skeŋkkiđ,donare
6819,schenken::V,skeŋkkiđ,largiri
6820,schenken::V,sǩiâŋkkâd,donare
6821,schenken::V,sǩiâŋkkâd,largiri
6822,schenken::V,ла̄ххе,donare
6823,schenken::V,ла̄ххе,largiri
6824,versprechen::V,luhpiedidh,polliceri
6825,versprechen::V,luhpiedidh,promittere
6826,versprechen::V,jáhttet,polliceri
6827,versprechen::V,jáhttet,promittere
6828,versprechen::V,lohpidit,polliceri
6829,versprechen::V,lohpidit,promittere
6830,versprechen::V,lopediđ,polliceri
6831,versprechen::V,lopediđ,promittere
6832,versprechen::V,lå´ppeed,polliceri
6833,versprechen::V,lå´ppeed,promittere
6834,versprechen::V,о̄а̄шштҍе,polliceri
6835,versprechen::V,о̄а̄шштҍе,promittere
6836,wünschen::V,lahkoehtidh,
6837,wünschen::V,sávvat,
6838,wünschen::V,sávadit,
6839,wünschen::V,doaivvuhit,
6840,wünschen::V,tuá'ivuttiđ,
6841,wünschen::V,tuâivvad,
6842,wünschen::V,туввэ,
6843,loben::V,girmedh,laudare
6844,loben::V,májnnot,laudare
6845,loben::V,rámmpot,laudare
6846,loben::V,máidnut,laudare
6847,loben::V,rámidit,laudare
6848,loben::V,rammuđ,laudare
6849,loben::V,rämidiđ,laudare
6850,loben::V,ââ´leed,laudare
6851,loben::V,ǩei´tted,laudare
6852,loben::V,кыйта,laudare
6853,küssen::V,tjånnahtidh,osculari
6854,küssen::V,tjuvliestidh,osculari
6855,küssen::V,tjullit,osculari
6856,küssen::V,tjulestit,osculari
6857,küssen::V,cum'mát,osculari
6858,küssen::V,cummistit,osculari
6859,küssen::V,cummâliđ,osculari
6860,küssen::V,cu´mmsted,osculari
6861,küssen::V,cu´mmstõõllâd,osculari
6862,küssen::V,нӣссэ,osculari
6863,wiegen::V,sjammadidh,
6864,wiegen::V,vuohttot,
6865,wiegen::V,vuohtudit,
6866,wiegen::V,vuohttut,
6867,wiegen::V,vuát'tuđ,
6868,wiegen::V,nuäkkad,
6869,wiegen::V,suâibted,
6870,wiegen::V,нуагкэ,
6871,zudecken::V,gaptjedh,tegere
6872,zudecken::V,loavddet,tegere
6873,zudecken::V,gokčat,tegere
6874,zudecken::V,luáv'diđ,tegere
6875,zudecken::V,kä´tted,tegere
6876,zudecken::V,ка̄ххьтэ,tegere
6877,wecken::V,gåaskodh,excitare
6878,wecken::V,båktet,excitare
6879,wecken::V,boktit,excitare
6880,wecken::V,rávkat,excitare
6881,wecken::V,cuvnâđ,excitare
6882,wecken::V,counnâd,excitare
