,Concept_ID,se,ku
6708,bringen::V,doalvvot,anîn
6709,bringen::V,doalvvot,birin
6710,bringen::V,buktit,anîn
6711,bringen::V,buktit,birin
6712,bringen::V,tuál'vuđ,anîn
6713,bringen::V,tuál'vuđ,birin
6714,bringen::V,pu´htted,anîn
6715,bringen::V,pu´htted,birin
6716,bringen::V,пыххьтэ,anîn
6717,bringen::V,пыххьтэ,birin
6718,hinzufügen::V,dievhtedh,dan ser
6719,hinzufügen::V,dievhtedh,li tiştekî zêde kirin
6720,hinzufügen::V,duoddit,dan ser
6721,hinzufügen::V,duoddit,li tiştekî zêde kirin
6722,hinzufügen::V,lasedit,dan ser
6723,hinzufügen::V,lasedit,li tiştekî zêde kirin
6724,hinzufügen::V,lasihit,dan ser
6725,hinzufügen::V,lasihit,li tiştekî zêde kirin
6726,hinzufügen::V,lasettiđ,dan ser
6727,hinzufügen::V,lasettiđ,li tiştekî zêde kirin
6728,hinzufügen::V,lââ´zzted,dan ser
6729,hinzufügen::V,lââ´zzted,li tiştekî zêde kirin
6730,hinzufügen::V,лажьхе,dan ser
6731,hinzufügen::V,лажьхе,li tiştekî zêde kirin
6732,bekommen::V,åadtjodh,standin
6733,bekommen::V,åttjudit,standin
6734,bekommen::V,oažžut,standin
6735,bekommen::V,juksâđ,standin
6736,bekommen::V,uáž'žuđ,standin
6737,bekommen::V,vuäǯ'ǯâd,standin
6738,bekommen::V,вуаннче,standin
6739,erhalten::V,åadtjodh,standin
6740,erhalten::V,oadtjot,standin
6741,erhalten::V,oažžut,standin
6742,erhalten::V,uáž'žuđ,standin
6743,erhalten::V,vuäǯ'ǯâd,standin
6744,erhalten::V,ва̄лльтэ,standin
6745,nehmen::V,vaeltedh,girtin
6746,nehmen::V,válldet,girtin
6747,nehmen::V,váldit,girtin
6748,nehmen::V,väldiđ,girtin
6749,nehmen::V,vä´ldded,girtin
6750,nehmen::V,ва̄лльтэ,girtin
6751,wählen::V,veeljedh,ray dan
6752,wählen::V,válljit,ray dan
6753,wählen::V,válljet,ray dan
6754,wählen::V,valjiđ,ray dan
6755,wählen::V,vaalšed,ray dan
6756,wählen::V,va´lljeed,ray dan
6757,wählen::V,воалшэ,ray dan
6758,auswählen::V,veeljedh,bijartin
6759,auswählen::V,tjuolldet,bijartin
6760,auswählen::V,válljet,bijartin
6761,auswählen::V,valjiđ,bijartin
6762,auswählen::V,vaalšed,bijartin
6763,auswählen::V,va´lljeed,bijartin
6764,auswählen::V,воалшэ,bijartin
6765,bewahren::V,vaarjelidh,rê li ber girtin
6766,bewahren::V,vaarjelidh,lê xwedî derketin
6767,bewahren::V,bisodit,rê li ber girtin
6768,bewahren::V,bisodit,lê xwedî derketin
6769,bewahren::V,várjjalit,rê li ber girtin
6770,bewahren::V,várjjalit,lê xwedî derketin
6771,bewahren::V,seailluhit,rê li ber girtin
6772,bewahren::V,seailluhit,lê xwedî derketin
6773,bewahren::V,varjâliđ,rê li ber girtin
6774,bewahren::V,varjâliđ,lê xwedî derketin
6775,bewahren::V,varjjled,rê li ber girtin
6776,bewahren::V,varjjled,lê xwedî derketin
6777,bewahren::V,ӣшшьтэ,rê li ber girtin
6778,bewahren::V,ӣшшьтэ,lê xwedî derketin
6779,bewahren::V,во̄а̄ррьдэ,rê li ber girtin
6780,bewahren::V,во̄а̄ррьдэ,lê xwedî derketin
6781,behindern::V,hööptdeh,bara wi
6782,behindern::V,hieredit,bara wi
6783,behindern::V,muhttet,bara wi
6784,behindern::V,eastadit,bara wi
6785,behindern::V,estiđ,bara wi
6786,behindern::V,coggâđ,bara wi
6787,behindern::V,hettiđ,bara wi
6788,behindern::V,cõggâd,bara wi
6789,behindern::V,е̄кхэллэ,bara wi
6790,verderben::V,biejstedh,heram bûn
6791,verderben::V,spedjat,heram bûn
6792,verderben::V,billistit,heram bûn
6793,verderben::V,pillediđ,heram bûn
6794,verderben::V,tårmmad,heram bûn
6795,verderben::V,pe´llsted,heram bûn
6796,verderben::V,тоаррмэ,heram bûn
6797,verderben::V,ма̄ййкэ,heram bûn
6798,beschädigen::V,fæjloedidh,xerab kirin
6799,beschädigen::V,vahágahttet,xerab kirin
6800,beschädigen::V,bilidit,xerab kirin
6801,beschädigen::V,vahâgittiđ,xerab kirin
6802,beschädigen::V,pä´rtteed,xerab kirin
6803,beschädigen::V,муррьтэ,xerab kirin
6804,zerbrechen::V,tsööpkedh,şikênandin
6805,zerbrechen::V,tsööpkedh,perçe kirin
6806,zerbrechen::V,doadjet,şikênandin
6807,zerbrechen::V,doadjet,perçe kirin
6808,zerbrechen::V,cuvket,şikênandin
6809,zerbrechen::V,cuvket,perçe kirin
6810,zerbrechen::V,cuov'kkiđ,şikênandin
6811,zerbrechen::V,cuov'kkiđ,perçe kirin
6812,zerbrechen::V,muårrâd,şikênandin
6813,zerbrechen::V,muårrâd,perçe kirin
6814,zerbrechen::V,cu´vǩǩeed,şikênandin
6815,zerbrechen::V,cu´vǩǩeed,perçe kirin
6816,zerbrechen::V,муррьтэ,şikênandin
6817,zerbrechen::V,муррьтэ,perçe kirin
6818,zerreißen::V,gejhkielidh,qelişandin
6819,zerreißen::V,gajkudit,qelişandin
6820,zerreißen::V,gaikkodit,qelişandin
6821,zerreißen::V,ráisket,qelişandin
6822,zerreißen::V,kiškođ,qelişandin
6823,zerreißen::V,ra´šǩǩeed,qelişandin
6824,zerreißen::V,пуатткэ,qelişandin
6825,zerstören::V,eerjedh,hilşandin
6826,zerstören::V,biejsstet,hilşandin
6827,zerstören::V,håhkkidit,hilşandin
6828,zerstören::V,heavahit,hilşandin
6829,zerstören::V,duš'šadit,hilşandin
6830,zerstören::V,bilidit,hilşandin
6831,zerstören::V,hevâttiđ,hilşandin
6832,zerstören::V,hiâvted,hilşandin
6833,zerstören::V,ёҏтэ,hilşandin
6834,verbrennen::V,båeltedh,şewitandin
6835,verbrennen::V,boalldet,şewitandin
6836,verbrennen::V,boaldit,şewitandin
6837,verbrennen::V,puál'diđ,şewitandin
6838,verbrennen::V,puä´ldded,şewitandin
6839,verbrennen::V,пуэлльтэ,şewitandin
6840,geben::V,vedtedh,dan
6841,geben::V,vedtedh,dayin
6842,geben::V,vaddet,dan
6843,geben::V,vaddet,dayin
6844,geben::V,addit,dan
6845,geben::V,addit,dayin
6846,geben::V,addliđ,dan
6847,geben::V,addliđ,dayin
6848,geben::V,ä´n,dan
6849,geben::V,ä´n,dayin
6850,geben::V,аннҍтэ,dan
6851,geben::V,аннҍтэ,dayin
6852,reichen::V,geelkedh,besbûn
6853,reichen::V,geelkedh,têrkirin
6854,reichen::V,lagádit,besbûn
6855,reichen::V,lagádit,têrkirin
6856,reichen::V,geiget,besbûn
6857,reichen::V,geiget,têrkirin
6858,reichen::V,keigiđ,besbûn
6859,reichen::V,keigiđ,têrkirin
6860,reichen::V,vuõiggâ´stted,besbûn
6861,reichen::V,vuõiggâ´stted,têrkirin
6862,reichen::V,аннҍтэ,besbûn
6863,reichen::V,аннҍтэ,têrkirin
6864,schenken::V,vedtedh,diyarî kirin
6865,schenken::V,vaddet,diyarî kirin
6866,schenken::V,skeaŋkut,diyarî kirin
6867,schenken::V,skeŋket,diyarî kirin
6868,schenken::V,skeŋkkiđ,diyarî kirin
6869,schenken::V,sǩiâŋkkâd,diyarî kirin
6870,schenken::V,ла̄ххе,diyarî kirin
6871,versprechen::V,luhpiedidh,soz dan
6872,versprechen::V,jáhttet,soz dan
6873,versprechen::V,lohpidit,soz dan
6874,versprechen::V,lopediđ,soz dan
6875,versprechen::V,lå´ppeed,soz dan
6876,versprechen::V,о̄а̄шштҍе,soz dan
6877,wünschen::V,lahkoehtidh,dil kirin
6878,wünschen::V,sávvat,dil kirin
6879,wünschen::V,sávadit,dil kirin
6880,wünschen::V,doaivvuhit,dil kirin
6881,wünschen::V,tuá'ivuttiđ,dil kirin
6882,wünschen::V,tuâivvad,dil kirin
6883,wünschen::V,туввэ,dil kirin
6884,loben::V,girmedh,pesinandin
6885,loben::V,májnnot,pesinandin
6886,loben::V,rámmpot,pesinandin
6887,loben::V,máidnut,pesinandin
6888,loben::V,rámidit,pesinandin
6889,loben::V,rammuđ,pesinandin
6890,loben::V,rämidiđ,pesinandin
6891,loben::V,ââ´leed,pesinandin
6892,loben::V,ǩei´tted,pesinandin
6893,loben::V,кыйта,pesinandin
6894,küssen::V,tjånnahtidh,maçkirin
6895,küssen::V,tjuvliestidh,maçkirin
6896,küssen::V,tjullit,maçkirin
6897,küssen::V,tjulestit,maçkirin
6898,küssen::V,cum'mát,maçkirin
6899,küssen::V,cummistit,maçkirin
6900,küssen::V,cummâliđ,maçkirin
6901,küssen::V,cu´mmsted,maçkirin
6902,küssen::V,cu´mmstõõllâd,maçkirin
6903,küssen::V,нӣссэ,maçkirin
6904,wiegen::V,sjammadidh,lorandin
6905,wiegen::V,sjammadidh,wezinandin
6906,wiegen::V,vuohttot,lorandin
6907,wiegen::V,vuohttot,wezinandin
6908,wiegen::V,vuohtudit,lorandin
6909,wiegen::V,vuohtudit,wezinandin
6910,wiegen::V,vuohttut,lorandin
6911,wiegen::V,vuohttut,wezinandin
6912,wiegen::V,vuát'tuđ,lorandin
6913,wiegen::V,vuát'tuđ,wezinandin
6914,wiegen::V,nuäkkad,lorandin
6915,wiegen::V,nuäkkad,wezinandin
6916,wiegen::V,suâibted,lorandin
6917,wiegen::V,suâibted,wezinandin
6918,wiegen::V,нуагкэ,lorandin
6919,wiegen::V,нуагкэ,wezinandin
6920,zudecken::V,gaptjedh,nixumandin
6921,zudecken::V,loavddet,nixumandin
6922,zudecken::V,gokčat,nixumandin
6923,zudecken::V,luáv'diđ,nixumandin
6924,zudecken::V,kä´tted,nixumandin
6925,zudecken::V,ка̄ххьтэ,nixumandin
6926,wecken::V,gåaskodh,bixwe hesandin
6927,wecken::V,båktet,bixwe hesandin
6928,wecken::V,boktit,bixwe hesandin
6929,wecken::V,rávkat,bixwe hesandin
6930,wecken::V,cuvnâđ,bixwe hesandin
6931,wecken::V,counnâd,bixwe hesandin
6932,wecken::V,цо̄ввнэ,bixwe hesandin
6933,zeigen::V,vuesiehtidh,şanîdan
6934,zeigen::V,vuosedit,şanîdan
6935,zeigen::V,giejgget,şanîdan
6936,zeigen::V,čájehit,şanîdan
6937,zeigen::V,čäittiđ,şanîdan
6938,zeigen::V,čujottiđ,şanîdan
6939,zeigen::V,čuäi´ted,şanîdan
6940,zeigen::V,вӯзьхе,şanîdan
6941,führen::V,steeredh,raber kirin
6942,führen::V,doalvvot,raber kirin
6943,führen::V,láidet,raber kirin
6944,führen::V,jođettiđ,raber kirin
6945,führen::V,jåå´đted,raber kirin
6946,führen::V,выгкэ,raber kirin
6947,lehren::V,ööhpehtidh,hîn kirin
6948,lehren::V,åhpadit,hîn kirin
6949,lehren::V,oahpahit,hîn kirin
6950,lehren::V,máttááttiđ,hîn kirin
6951,lehren::V,mätt'ted,hîn kirin
6952,lehren::V,vuä´ppsted,hîn kirin
6953,lehren::V,ма̄тҍха,hîn kirin
6954,unterrichten::V,ööhpehtidh,ders dan
6955,unterrichten::V,lågådit,ders dan
6956,unterrichten::V,åhpadit,ders dan
6957,unterrichten::V,oahpahit,ders dan
6958,unterrichten::V,škovliđ,ders dan
6959,unterrichten::V,máttááttiđ,ders dan
6960,unterrichten::V,mätt'ted,ders dan
6961,unterrichten::V,vuä´ppsted,ders dan
6962,unterrichten::V,ма̄тҍха,ders dan
6963,aufziehen::V,eeledh,mesinkirin
6964,aufziehen::V,bajedit,mesinkirin
6965,aufziehen::V,biebmat,mesinkirin
6966,aufziehen::V,pajaskeessiđ,mesinkirin
6967,aufziehen::V,šoddâdiđ,mesinkirin
6968,aufziehen::V,šõddeed,mesinkirin
6969,aufziehen::V,peâm'mad,mesinkirin
6970,aufziehen::V,вуэпьсе,mesinkirin
6971,leiten::V,lijrehtidh,rêberî kirin
6972,leiten::V,lájddit,rêberî kirin
6973,leiten::V,oatsodit,rêberî kirin
6974,leiten::V,jođihit,rêberî kirin
6975,leiten::V,stivriđ,rêberî kirin
6976,leiten::V,hovdiđ,rêberî kirin
6977,leiten::V,jåå´đted,rêberî kirin
6978,leiten::V,выгкэ,rêberî kirin
6979,leiten::V,вӯййкье,rêberî kirin
6980,antreiben::V,eadtjoestidh,bezandin
6981,antreiben::V,hasodit,bezandin
6982,antreiben::V,hállsjedit,bezandin
6983,antreiben::V,gevret,bezandin
6984,antreiben::V,rássat,bezandin
6985,antreiben::V,kušottiđ,bezandin
6986,antreiben::V,huá'puttiđ,bezandin
6987,antreiben::V,rääskted,bezandin
6988,antreiben::V,hõškkled,bezandin
6989,antreiben::V,ёадҌхе,bezandin
6990,lassen::V,baajedh,berdan
6991,lassen::V,baajedh,hiştin
6992,lassen::V,-ahttet,berdan
6993,lassen::V,-ahttet,hiştin
6994,lassen::V,diktit,berdan
6995,lassen::V,diktit,hiştin
6996,lassen::V,-ttiđ,berdan
6997,lassen::V,-ttiđ,hiştin
6998,lassen::V,ä´n,berdan
6999,lassen::V,ä´n,hiştin
7000,lassen::V,па̄ххкэ,berdan
7001,lassen::V,па̄ххкэ,hiştin
7002,einladen::V,bööredh,dawet kirin
7003,einladen::V,bivddit,dawet kirin
7004,einladen::V,gåhttjot,dawet kirin
7005,einladen::V,bovdet,dawet kirin
7006,einladen::V,koččođ,dawet kirin
7007,einladen::V,kåččad,dawet kirin
7008,einladen::V,коаххче,dawet kirin
7009,vereinigen::V,iktedidh,bi yek kirin
7010,vereinigen::V,aktidit,bi yek kirin
7011,vereinigen::V,ovttastahttit,bi yek kirin
7012,vereinigen::V,o'vtâstittiđ,bi yek kirin
7013,vereinigen::V,õhtteed,bi yek kirin
7014,vereinigen::V,э̄хтхэ,bi yek kirin
7015,besuchen::V,åahpodh,mêvan bûn
7016,besuchen::V,goevlelidh,mêvan bûn
7017,besuchen::V,guossit,mêvan bûn
7018,besuchen::V,gal'let,mêvan bûn
7019,besuchen::V,fitnat,mêvan bûn
7020,besuchen::V,kolliđ,mêvan bûn
7021,besuchen::V,kõ´ll'jed,mêvan bûn
7022,besuchen::V,по̄дтлэ,mêvan bûn
7023,besuchen::V,во̄тэдтэ,mêvan bûn
7024,besuchen::V,во̄а̄ррдэ,mêvan bûn
7025,treffen::V,dieviedidh,rast hatin
7026,treffen::V,iejvvit,rast hatin
7027,treffen::V,deaivat,rast hatin
7028,treffen::V,staaviđ,rast hatin
7029,treffen::V,teividiđ,rast hatin
7030,treffen::V,o´ddjõõttâd,rast hatin
7031,treffen::V,вуэсстлэ,rast hatin
7032,sich versammeln::V,gaavnedidh,li hev çivîn
7033,sich versammeln::V,tjoaggut,li hev çivîn
7034,sich versammeln::V,čoahkkanit,li hev çivîn
7035,sich versammeln::V,čokkâniđ,li hev çivîn
7036,sich versammeln::V,nurâdâttâđ,li hev çivîn
7037,sich versammeln::V,noorõõttâd,li hev çivîn
7038,sich versammeln::V,вӯллклэ,li hev çivîn
7039,spielen::V,rïdtjedh,listin
7040,spielen::V,lustedalledh,listin
7041,spielen::V,ståhkat,listin
7042,spielen::V,stuvssit,listin
7043,spielen::V,speallat,listin
7044,spielen::V,le'ihâšiđ,listin
7045,spielen::V,siõrrâd,listin
7046,spielen::V,speâllad,listin
7047,spielen::V,сӣррэ,listin
7048,singen::V,laavlodh,stran
7049,singen::V,lávllot,stran
7050,singen::V,lávlut,stran
7051,singen::V,lávluđ,stran
7052,singen::V,läullad,stran
7053,singen::V,ла̄ввлэ,stran
7054,tanzen::V,daanhtsodh,reqisîn
7055,tanzen::V,dánssat,reqisîn
7056,tanzen::V,gærssulit,reqisîn
7057,tanzen::V,dánset,reqisîn
7058,tanzen::V,tánssáđ,reqisîn
7059,tanzen::V,ta´nssjed,reqisîn
7060,tanzen::V,pleäs'sjed,reqisîn
7061,tanzen::V,нюччке,reqisîn
7062,tanzen::V,пляссъе,reqisîn
7063,sich trennen::V,jååkedidh,hew berdan
7064,sich trennen::V,sirrat,hew berdan
7065,sich trennen::V,sirádit,hew berdan
7066,sich trennen::V,earránit,hew berdan
7067,sich trennen::V,ratkuđ,hew berdan
7068,sich trennen::V,rätkkjed,hew berdan
7069,sich trennen::V,кӯдтъе,hew berdan
7070,verlassen::V,laehpedh,tanê hişt
7071,verlassen::V,laehpedh,bêkes
7072,verlassen::V,guodet,tanê hişt
7073,verlassen::V,guodet,bêkes
7074,verlassen::V,guođđit,tanê hişt
7075,verlassen::V,guođđit,bêkes
7076,verlassen::V,hilgođ,tanê hişt
7077,verlassen::V,hilgođ,bêkes
7078,verlassen::V,kyeđđiđ,tanê hişt
7079,verlassen::V,kyeđđiđ,bêkes
7080,verlassen::V,kue´đđed,tanê hişt
7081,verlassen::V,kue´đđed,bêkes
7082,verlassen::V,сӯһпъе,tanê hişt
7083,verlassen::V,сӯһпъе,bêkes
7084,retten::V,gorredidh,rihakirin
7085,retten::V,gádjot,rihakirin
7086,retten::V,gádjut,rihakirin
7087,retten::V,kááijuđ,rihakirin
7088,retten::V,piä'luštiđ,rihakirin
7089,retten::V,ka´jjeed,rihakirin
7090,retten::V,вуаннче,rihakirin
7091,bewachen::V,geehtedh,raçavkirin
7092,bewachen::V,váktit,raçavkirin
7093,bewachen::V,fáktet,raçavkirin
7094,bewachen::V,vahtiđ,raçavkirin
7095,bewachen::V,värddjed,raçavkirin
7096,bewachen::V,va´httjed,raçavkirin
7097,bewachen::V,пынне,raçavkirin
7098,bewachen::V,ка̄рвуллэ,raçavkirin
7099,schützen::V,vaarjelidh,hemet kirin
7100,schützen::V,suoddjit,hemet kirin
7101,schützen::V,suodjalit,hemet kirin
7102,schützen::V,suddjet,hemet kirin
7103,schützen::V,varjâliđ,hemet kirin
7104,schützen::V,suâided,hemet kirin
7105,schützen::V,varjjled,hemet kirin
7106,schützen::V,пынне,hemet kirin
7107,verteidigen::V,vaarjelidh,paraztin
7108,verteidigen::V,bælostit,paraztin
7109,verteidigen::V,bealuštit,paraztin
7110,verteidigen::V,čuollat,paraztin
7111,verteidigen::V,piä'luštiđ,paraztin
7112,verteidigen::V,peälšted,paraztin
7113,verteidigen::V,пэ̄лль мэ̄ннэ,paraztin
7114,sich schlagen::V,dåarodh,li hev bezîn
7115,sich schlagen::V,tjoelestidh,li hev bezîn
7116,sich schlagen::V,doarrot,li hev bezîn
7117,sich schlagen::V,doarrut,li hev bezîn
7118,sich schlagen::V,tuárruđ,li hev bezîn
7119,sich schlagen::V,tuärrad,li hev bezîn
7120,sich schlagen::V,туаррэ,li hev bezîn
7121,schießen::V,vuetjedh,agir kirin
7122,schießen::V,skööhtedh,agir kirin
7123,schießen::V,vuohtjet,agir kirin
7124,schießen::V,báhčit,agir kirin
7125,schießen::V,pääččiđ,agir kirin
7126,schießen::V,pää´ččed,agir kirin
7127,schießen::V,ря̄хшкхэ,agir kirin
7128,siegen::V,vïtnedh,biser ketin
7129,siegen::V,vuojttet,biser ketin
7130,siegen::V,vuoitit,biser ketin
7131,siegen::V,vyei'ttiđ,biser ketin
7132,siegen::V,vuei´tted,biser ketin
7133,siegen::V,вуэйхьтэ,biser ketin
7134,ärgern::V,måarahtehtedh,xeyirandin
7135,ärgern::V,suhttadit,xeyirandin
7136,ärgern::V,hárdit,xeyirandin
7137,ärgern::V,piä'ṿuttiđ,xeyirandin
7138,ärgern::V,âsseed,xeyirandin
7139,ärgern::V,се̄нтхэ,xeyirandin
7140,schlagen::V,håasedh,lêdan
7141,schlagen::V,håasedh,lêxistin
7142,schlagen::V,laekedh,lêdan
7143,schlagen::V,laekedh,lêxistin
7144,schlagen::V,tsábbmet,lêdan
7145,schlagen::V,tsábbmet,lêxistin
7146,schlagen::V,tjassket,lêdan
7147,schlagen::V,tjassket,lêxistin
7148,schlagen::V,huškut,lêdan
7149,schlagen::V,huškut,lêxistin
7150,schlagen::V,časkeđ,lêdan
7151,schlagen::V,časkeđ,lêxistin
7152,schlagen::V,čâ´cǩǩed,lêdan
7153,schlagen::V,čâ´cǩǩed,lêxistin
7154,schlagen::V,та̄гкэ,lêdan
7155,schlagen::V,та̄гкэ,lêxistin
7156,schlagen::V,ва̄сстэ,lêdan
7157,schlagen::V,ва̄сстэ,lêxistin
7158,treten::V,tjïektjedh,têlekirin
7159,treten::V,tjiektjat,têlekirin
7160,treten::V,čiekčat,têlekirin
7161,treten::V,čieh'čâđ,têlekirin
7162,treten::V,tanccâđ,têlekirin
7163,treten::V,tanccâd,têlekirin
7164,treten::V,то̄ппцэ,têlekirin
7165,stechen::V,baskedh,têrekirin
7166,stechen::V,tjuoggit,têrekirin
7167,stechen::V,čuoggut,têrekirin
7168,stechen::V,čuog'giđ,têrekirin
7169,stechen::V,čuõ´ǧ'ǧeed,têrekirin
7170,stechen::V,чо̄ххкэ,têrekirin
7171,stoßen::V,nehkiehtidh,lêketin
7172,stoßen::V,nårddådit,lêketin
7173,stoßen::V,nordadit,lêketin
7174,stoßen::V,nutkâliđ,lêketin
7175,stoßen::V,oi´ǧǧeed,lêketin
7176,stoßen::V,оййкье,lêketin
7177,stoßen::V,тоалкъе,lêketin
7178,stehlen::V,sualadidh,dizîn
7179,stehlen::V,sualadidh,dizî birin
7180,stehlen::V,suoládit,dizîn
7181,stehlen::V,suoládit,dizî birin
7182,stehlen::V,suoládit,dizîn
7183,stehlen::V,suoládit,dizî birin
7184,stehlen::V,suá'ládiđ,dizîn
7185,stehlen::V,suá'ládiđ,dizî birin
7186,stehlen::V,suâleed,dizîn
7187,stehlen::V,suâleed,dizî birin
7188,stehlen::V,суэлнэ,dizîn
7189,stehlen::V,суэлнэ,dizî birin
7190,stören::V,stööredh,aciz kirin
7191,stören::V,hearaldehtedh,aciz kirin
7192,stören::V,massit,aciz kirin
7193,stören::V,sjuddit,aciz kirin
7194,stören::V,heađuštit,aciz kirin
7195,stören::V,hettiđ,aciz kirin
7196,stören::V,heṃâdiđ,aciz kirin
7197,stören::V,stamlded,aciz kirin
7198,stören::V,вӣршэ,aciz kirin
7199,stören::V,е̄кхэллэ,aciz kirin
7200,belästigen::V,vaejviestidh,li tela yeki ketin
7201,belästigen::V,vájvedit,li tela yeki ketin
7202,belästigen::V,muodástuhttet,li tela yeki ketin
7203,belästigen::V,váivvidit,li tela yeki ketin
7204,belästigen::V,bieguhit,li tela yeki ketin
7205,belästigen::V,vä'ividiđ,li tela yeki ketin
7206,belästigen::V,stamlded,li tela yeki ketin
7207,belästigen::V,е̄кхэллэ,li tela yeki ketin
7208,belästigen::V,во̄а̄йвшэ,li tela yeki ketin
7209,verbergen::V,tjïekedh,veşartin
7210,verbergen::V,tjïekedh,kemîndanîn
7211,verbergen::V,tjiehkat,veşartin
7212,verbergen::V,tjiehkat,kemîndanîn
7213,verbergen::V,čiehkat,veşartin
7214,verbergen::V,čiehkat,kemîndanîn
7215,verbergen::V,čieḥâđ,veşartin
7216,verbergen::V,čieḥâđ,kemîndanîn
7217,verbergen::V,peittad,veşartin
7218,verbergen::V,peittad,kemîndanîn
7219,verbergen::V,чӣгкэ,veşartin
7220,verbergen::V,чӣгкэ,kemîndanîn
7221,verbergen::V,пе̄йхьтэ,veşartin
7222,verbergen::V,пе̄йхьтэ,kemîndanîn
7223,täuschen::V,iermedh,xapandin
7224,täuschen::V,iermedh,lê zexeli kirin
7225,täuschen::V,eajhkaldehtedh,xapandin
7226,täuschen::V,eajhkaldehtedh,lê zexeli kirin
7227,täuschen::V,tjáddjit,xapandin
7228,täuschen::V,tjáddjit,lê zexeli kirin
7229,täuschen::V,dájuhit,xapandin
7230,täuschen::V,dájuhit,lê zexeli kirin
7231,täuschen::V,viehtalit,xapandin
7232,täuschen::V,viehtalit,lê zexeli kirin
7233,täuschen::V,villiđ,xapandin
7234,täuschen::V,villiđ,lê zexeli kirin
7235,täuschen::V,ǩiõllâd,xapandin
7236,täuschen::V,ǩiõllâd,lê zexeli kirin
7237,täuschen::V,вӯйхе,xapandin
7238,täuschen::V,вӯйхе,lê zexeli kirin
7239,täuschen::V,пе̄йхьтэ,xapandin
7240,täuschen::V,пе̄йхьтэ,lê zexeli kirin
7241,täuschen::V,ке̄лсэллэ,xapandin
7242,täuschen::V,ке̄лсэллэ,lê zexeli kirin
7243,betrügen::V,biehtedh,xapandin
7244,betrügen::V,biehttet,xapandin
7245,betrügen::V,beahttit,xapandin
7246,betrügen::V,filliđ,xapandin
7247,betrügen::V,ǩiõllâd,xapandin
7248,betrügen::V,pä´rtteed,xapandin
7249,betrügen::V,вӯйхе,xapandin
7250,betrügen::V,пе̄йхьтэ,xapandin
7251,betrügen::V,ке̄лсэллэ,xapandin
7252,töten::V,buvvedh,kûştin
7253,töten::V,gåddet,kûştin
7254,töten::V,soaggit,kûştin
7255,töten::V,goddit,kûştin
7256,töten::V,surmiđ,kûştin
7257,töten::V,jämittiđ,kûştin
7258,töten::V,kå´dded,kûştin
7259,töten::V,so´rmmjed,kûştin
7260,töten::V,коаннҌтэ,kûştin
7261,wohnen::V,årrodh,rûniştin
7262,wohnen::V,veasodh,rûniştin
7263,wohnen::V,årrot,rûniştin
7264,wohnen::V,viessot,rûniştin
7265,wohnen::V,orrut,rûniştin
7266,wohnen::V,aassâđ,rûniştin
7267,wohnen::V,aassâd,rûniştin
7268,wohnen::V,jälsted,rûniştin
7269,wohnen::V,е̄лле,rûniştin
7270,arbeiten::V,barkedh,kar kirin
7271,arbeiten::V,barkedh,şêxulin
7272,arbeiten::V,rihtjat,kar kirin
7273,arbeiten::V,rihtjat,şêxulin
7274,arbeiten::V,bargat,kar kirin
7275,arbeiten::V,bargat,şêxulin
7276,arbeiten::V,porgâđ,kar kirin
7277,arbeiten::V,porgâđ,şêxulin
7278,arbeiten::V,tue´j'jeed,kar kirin
7279,arbeiten::V,tue´j'jeed,şêxulin
7280,arbeiten::V,лыххкэ,kar kirin
7281,arbeiten::V,лыххкэ,şêxulin
7282,arbeiten::V,ро̄бхушшэ,kar kirin
7283,arbeiten::V,ро̄бхушшэ,şêxulin
7284,sammeln::V,tjåegkedh,komkirin
7285,sammeln::V,tjoahkkit,komkirin
7286,sammeln::V,čoaggit,komkirin
7287,sammeln::V,čokkiđ,komkirin
7288,sammeln::V,čuág'giđ,komkirin
7289,sammeln::V,noorrâd,komkirin
7290,sammeln::V,нёавсэ,komkirin
7291,pflücken::V,tjåegkedh,çinîn
7292,pflücken::V,tjoagget,çinîn
7293,pflücken::V,čoaggit,çinîn
7294,pflücken::V,čuág'giđ,çinîn
7295,pflücken::V,uussâd,çinîn
7296,pflücken::V,кышшкэ,çinîn
7297,jagen::V,bearhtodh,nêçîr kirin
7298,jagen::V,viejddit,nêçîr kirin
7299,jagen::V,bivdit,nêçîr kirin
7300,jagen::V,miä'cástiđ,nêçîr kirin
7301,jagen::V,miä´csted,nêçîr kirin
7302,jagen::V,ме̄ххьцтэ,nêçîr kirin
7303,fischen::V,gööledh,masî girtin
7304,fischen::V,håagkodh,masî girtin
7305,fischen::V,guollit,masî girtin
7306,fischen::V,guolástit,masî girtin
7307,fischen::V,kuá'lástiđ,masî girtin
7308,fischen::V,kue´llšeed,masî girtin
7309,fischen::V,шылле кӯль,masî girtin
7310,fassen::V,bivtedh,pê girtin
7311,fassen::V,bivtedh,sêm kirin
7312,fassen::V,giddit,pê girtin
7313,fassen::V,giddit,sêm kirin
7314,fassen::V,bivdit,pê girtin
7315,fassen::V,bivdit,sêm kirin
7316,fassen::V,pivdeđ,pê girtin
7317,fassen::V,pivdeđ,sêm kirin
7318,fassen::V,kå´dded,pê girtin
7319,fassen::V,kå´dded,sêm kirin
7320,fassen::V,со̄а̄гкэ,pê girtin
7321,fassen::V,со̄а̄гкэ,sêm kirin
7322,hüten::V,geehtedh,hei jê man
7323,hüten::V,váktit,hei jê man
7324,hüten::V,geahččat,hei jê man
