,Concept_ID,lv,myv
0,Auge::N,син,сельме
1,Auge::N,acs,сельме
2,Ohr::N,пель,пиле
3,Ohr::N,auss,пиле
4,Nase::N,ныр,судо
5,Nase::N,deguns,судо
6,Mund::N,вом,курго
7,Mund::N,mute,курго
8,Zahn::N,пинь,пей
9,Zahn::N,zobs,пей
10,Zunge::N,кыв,кель
11,Zunge::N,mēle,кель
12,Lippe::N,вом дор,турва
13,Lippe::N,lūpa,турва
14,Wange::N,бан,чамабока
15,Wange::N,бан,чамаумарь
16,Wange::N,vaigs,чамабока
17,Wange::N,vaigs,чамаумарь
18,Gesicht::N,чужӧм,чама
19,Gesicht::N,seja,чама
20,Gesicht::N,ģīmis,чама
21,Stirn::N,плеш,коня
22,Stirn::N,кымӧс,коня
23,Stirn::N,piere,коня
24,Haar::N,си,черь
25,Haar::N,юрси,черь
26,Haar::N,mats,черь
27,Schnurrbart::N,ус,ус
28,Schnurrbart::N,ус,муюк
29,Schnurrbart::N,пыртсим,ус
30,Schnurrbart::N,пыртсим,муюк
31,Schnurrbart::N,ūsas,ус
32,Schnurrbart::N,ūsas,муюк
33,Bart::N,тош,сакал
34,Bart::N,bārda,сакал
35,Kinn::N,тшӧка,уло
36,Kinn::N,zods,уло
37,Kinn::N,smakrs,уло
38,Kiefer[Anatomie]::N,черлы,пейпакар
39,Kiefer[Anatomie]::N,черлы,пейловажа
40,Kiefer[Anatomie]::N,алака лы,пейпакар
41,Kiefer[Anatomie]::N,алака лы,пейловажа
42,Kiefer[Anatomie]::N,вомкӧтш лы,пейпакар
43,Kiefer[Anatomie]::N,вомкӧтш лы,пейловажа
44,Kiefer[Anatomie]::N,žoklis,пейпакар
45,Kiefer[Anatomie]::N,žoklis,пейловажа
46,Kehle::N,голя,кирьгапарь
47,Kehle::N,rīkle,кирьгапарь
48,Hals::N,сьылі,кирьга
49,Hals::N,kakls,кирьга
50,Genick::N,юрбӧр,човонь
51,Genick::N,балябӧж,човонь
52,Genick::N,sprands,човонь
53,Kopf::N,юр,пря
54,Kopf::N,galva,пря
55,Rücken::N,мыш,копорь
56,Rücken::N,mugura,копорь
57,Bauch::N,рушку,пеке
58,Bauch::N,vēders,пеке
59,Nabel::N,гӧг,почо
60,Nabel::N,naba,почо
61,Busen::N,морӧс,поте
62,Busen::N,krūts,поте
63,Brust::N,морӧс,меште
64,Brust::N,krūts,меште
65,Schulter::N,пельпом,лавтов
66,Schulter::N,plecs,лавтов
67,Arm::N,ки,кедь
68,Arm::N,roka,кедь
69,Arm::N,delms,кедь
70,Ellenbogen::N,гырддза,кенерепакарь
71,Ellenbogen::N,elkonis,кенерепакарь
72,Hand::N,ки,кедь
73,Hand::N,roka,кедь
74,Hand::N,plauksta,кедь
75,Handfläche::N,ки пыдӧс,кедькуншка
76,Handfläche::N,ки пыдӧс,кедьлапушка
77,Handfläche::N,delna,кедькуншка
78,Handfläche::N,delna,кедьлапушка
79,Handfläche::N,plauksta,кедькуншка
80,Handfläche::N,plauksta,кедьлапушка
81,Finger::N,чунь,сур
82,Finger::N,pirksts,сур
83,Fingernagel::N,гыж,кенже
84,Fingernagel::N,nags,кенже
85,Nagel[Anatomie]::N,гыж,кенже
86,Nagel[Anatomie]::N,nags,кенже
87,Zeh::N,кок чунь,пильге сур
88,Zeh::N,pirksts,пильге сур
89,Fuß::N,кок,пильге
90,Fuß::N,kāja,пильге
91,Ferse::N,кокбӧр,кочкаря
92,Ferse::N,papēdis,кочкаря
93,Knie::N,пидзӧс,эле
94,Knie::N,пидзӧс,эзне
95,Knie::N,пидзӧс,кумажа
96,Knie::N,celis,эле
97,Knie::N,celis,эзне
98,Knie::N,celis,кумажа
99,Oberschenkel::N,лядьвей,качо
100,Oberschenkel::N,бек,качо
101,Oberschenkel::N,ciska,качо
102,Oberschenkel::N,augšstilbs,качо
103,Bein::N,кок,пильге
104,Bein::N,kāja,пильге
105,Körper::N,туша,рунго
106,Körper::N,вывтыр,рунго
107,Körper::N,miesa,рунго
108,Körper::N,ķermenis,рунго
109,Haut::N,ку,киське
110,Haut::N,āda,киське
111,Blut::N,вир,верь
112,Blut::N,asins,верь
113,Ader::N,сӧн,сан
114,Ader::N,asinsvads,сан
115,Sehne::N,вез,коське сан
116,Sehne::N,dzīsla,коське сан
117,Knochen::N,лы,пакарь
118,Knochen::N,kauls,пакарь
119,Gehirn::N,вем,удем
120,Gehirn::N,smadzenes,удем
121,Herz::N,сьӧлӧм,седей
122,Herz::N,sirds,седей
123,Magen::N,кынӧм,пеке
124,Magen::N,kuņģis,пеке
125,Leber::N,мус,максо
126,Leber::N,aknas,максо
127,Atem::N,лов,лексема
128,Atem::N,лов,оймень таргсема
129,Atem::N,elpa,лексема
130,Atem::N,elpa,оймень таргсема
131,Hunger::N,тшыг,вачочи
132,Hunger::N,bads,вачочи
133,Hunger::N,izsalkums,вачочи
134,Träne::N,синва,селведь
135,Träne::N,asara,селведь
136,Geschmack::N,кӧр,тансть
137,Geschmack::N,чӧсмӧс,тансть
138,Geschmack::N,garša,тансть
139,Geruch::N,зын,чине
140,Geruch::N,дук,чине
141,Geruch::N,smaka,чине
142,Schlaf::N,узьӧм,удома
143,Schlaf::N,miegs,удома
144,Traum::N,вӧт,он
145,Traum::N,вӧтасьӧм,он
146,Traum::N,sapnis,он
147,Himmel::N,енэж,менель
148,Himmel::N,debess,менель
149,Sonne::N,шонді,чи
150,Sonne::N,saule,чи
151,Mond::N,тӧлысь,ков
152,Mond::N,mēness,ков
153,Stern::N,кодзув,теште
154,Stern::N,zvaigzne,теште
155,Luft::N,сынӧд,кошт
156,Luft::N,gaiss,кошт
157,Wind::N,тӧв,варма
158,Wind::N,vējš,варма
159,Welle::N,гы,толкун
160,Welle::N,vilnis,толкун
161,Wasser::N,ва,ведь
162,Wasser::N,ūdens,ведь
163,Stein::N,из,кев
164,Stein::N,akmens,кев
165,Boden::N,му,мода
166,Boden::N,augsne,мода
167,Erde::N,му,мастор
168,Erde::N,му-ва,мастор
169,Erde::N,zeme,мастор
170,Staub::N,бус,пуль
171,Staub::N,putekļi,пуль
172,Rauch::N,тшын,качамо
173,Rauch::N,dūmi,качамо
174,Funke::N,кинь,сятко
175,Funke::N,би кинь,сятко
176,Funke::N,dzirkstele,сятко
177,Feuer::N,би,тол
178,Feuer::N,uguns,тол
179,Licht::N,югӧр,валдо
180,Licht::N,gaisma,валдо
181,Schatten::N,вуджӧр,сулей
182,Schatten::N,вуджӧр,сулейкс
183,Schatten::N,ēna,сулей
184,Schatten::N,ēna,сулейкс
185,Wetter::N,поводдя,ушо
186,Wetter::N,laiks,ушо
187,Nebel::N,ру,сув
188,Nebel::N,онь,сув
189,Nebel::N,migla,сув
190,Wolke::N,кымӧр,пель
191,Wolke::N,mākonis,пель
192,Regen::N,зэр,пиземс
193,Regen::N,lietus,пиземс
194,Schnee::N,лым,лов
195,Schnee::N,sniegs,лов
196,Eis::N,йи,эй
197,Eis::N,ledus,эй
198,Frost::N,кӧдзыд,кельме
199,Frost::N,sals,кельме
200,Kälte::N,кӧдзыд,якшамо
201,Kälte::N,saltums,якшамо
202,Kälte::N,aukstums,якшамо
203,Hitze::N,пӧсь,пси
204,Hitze::N,гожӧд,пси
205,Hitze::N,karstums,пси
206,Raureif::N,пуж,лекш
207,Raureif::N,гыӧр,лекш
208,Raureif::N,sarma,лекш
209,Regenbogen::N,ӧшкамӧшка,пурьгинечирьке
210,Regenbogen::N,ӧшкамӧшка,пурьгинеёнкс
211,Regenbogen::N,varavīksne,пурьгинечирьке
212,Regenbogen::N,varavīksne,пурьгинеёнкс
213,Donner::N,гым,пурьгине
214,Donner::N,pērkons,пурьгине
215,Strömung::N,ва ныр,чудема
216,Strömung::N,ва ныр,чудевкс
217,Strömung::N,визувтӧм,чудема
218,Strömung::N,визувтӧм,чудевкс
219,Strömung::N,straume,чудема
220,Strömung::N,straume,чудевкс
221,Strömung::N,strāvojums,чудема
222,Strömung::N,strāvojums,чудевкс
223,Tropfen::N,войт,петнявкс
224,Tropfen::N,lāse,петнявкс
225,Schaum::N,быг,чов
226,Schaum::N,быгзьӧм,чов
227,Schaum::N,putas,чов
228,Schmutz::N,няйт,рудаз
229,Schmutz::N,dubļi,рудаз
230,See::N,ты,эрьке
231,See::N,ezers,эрьке
232,Sumpf::N,гыбад,чей
233,Sumpf::N,кад,чей
234,Sumpf::N,dumbrājs,чей
235,Sumpf::N,staignājs,чей
236,Moor::N,нюр,чей
237,Moor::N,purvs,чей
238,Moor::N,muklājs,чей
239,Wiese::N,видз,луга
240,Wiese::N,pļava,луга
241,Wald::N,вӧр,вирь
242,Wald::N,mežs,вирь
243,Hügel::N,дзиб,губорь
244,Hügel::N,дзиб,пандыне
245,Hügel::N,мыльк,губорь
246,Hügel::N,мыльк,пандыне
247,Hügel::N,нӧрыс,губорь
248,Hügel::N,нӧрыс,пандыне
249,Hügel::N,paugurs,губорь
250,Hügel::N,paugurs,пандыне
251,Anhöhe::N,мыльк,губорь
252,Anhöhe::N,мыльк,пандыне
253,Anhöhe::N,нӧрыс,губорь
254,Anhöhe::N,нӧрыс,пандыне
255,Anhöhe::N,paugurs,губорь
256,Anhöhe::N,paugurs,пандыне
257,Berg::N,чой,пандо
258,Berg::N,керӧс,пандо
259,Berg::N,kalns,пандо
260,Gipfel::N,чук,пря
261,Gipfel::N,virsotne,пря
262,Höhle::N,рудӧг,пещера
263,Höhle::N,ala,пещера
264,Abhang::N,ньывк,пандочама
265,Abhang::N,бокша,пандочама
266,Abhang::N,nogāze,пандочама
267,Quelle::N,ӧшмӧс,ушодкс
268,Quelle::N,avots,ушодкс
269,Bach::N,шор,чудикерькс
270,Bach::N,urga,чудикерькс
271,Bach::N,strauts,чудикерькс
272,Fluss::N,ю,лей
273,Fluss::N,upe,лей
274,Ufer::N,вадор,чире
275,Ufer::N,krasts,чире
276,Küste::N,вадор,лейчире
277,Küste::N,piekraste,лейчире
278,Festland::N,му,мода
279,Festland::N,sauszeme,мода
280,Meer::N,саридз,моря
281,Meer::N,jūra,моря
282,Bucht::N,куръя,усия
283,Bucht::N,līcis,усия
284,Insel::N,ді,усия
285,Insel::N,sala,усия
286,Blume::N,дзоридз,цеця
287,Blume::N,puķe,цеця
288,Blume::N,zieds,цеця
289,Gras::N,турун,тикше
290,Gras::N,zāle,тикше
291,Wurzel::N,вуж,юр
292,Wurzel::N,вуж,ундокс
293,Wurzel::N,sakne,юр
294,Wurzel::N,sakne,ундокс
295,Baum::N,пу,чувто
296,Baum::N,koks,чувто
297,Stamm::N,пучер,рунго
298,Stamm::N,stumbrs,рунго
299,Rinde::N,кырсь,суд
300,Rinde::N,кырсь,керь
301,Rinde::N,miza,суд
302,Rinde::N,miza,керь
303,Ast::N,ув,морго
304,Ast::N,zars,морго
305,Zweig::N,вож,тарад
306,Zweig::N,nozare,тарад
307,Blatt::N,кор,лопа
308,Blatt::N,lapa,лопа
309,Birke::N,кыдз,килей
310,Birke::N,bērzs,килей
311,Kiefer[Baum]::N,пожӧм,пиче
312,Kiefer[Baum]::N,priede,пиче
313,Weide[Baum]::N,бадь,каль
314,Weide[Baum]::N,kārkls,каль
315,Tanne::N,коз,куз
316,Tanne::N,egle,куз
317,Horn::N,сюр,сюро
318,Horn::N,rags,сюро
319,Feder::N,гӧн,толга
320,Feder::N,тывборд,толга
321,Feder::N,spalva,толга
322,Fell::N,ку,пона
323,Fell::N,āda,пона
324,Flügel::N,борд,сёлмо
325,Flügel::N,spārns,сёлмо
326,Klaue::N,гыж,кенже
327,Klaue::N,nags,кенже
328,Kralle::N,гыж,кенже
329,Kralle::N,nags,кенже
330,Schwanz::N,бӧж,пуло
331,Schwanz::N,ļipa,пуло
332,Ei::N,кольк,ал
333,Ei::N,ola,ал
334,Nest::N,поз,пизэ
335,Nest::N,ligzda,пизэ
336,Bau::N,горс,варя
337,Bau::N,горс,пизе
