,Concept_ID,eu,se
735,Wald::N,baso,miehtsie
736,Wald::N,baso,vuovdde
737,Wald::N,baso,miehttse
738,Wald::N,baso,vuovdi
739,Wald::N,baso,meahcci
740,Wald::N,baso,mecci
741,Wald::N,baso,vyemi
742,Wald::N,baso,vue´mm
743,Wald::N,baso,meä´c'c
744,Wald::N,baso,ля̄ммт
745,Wald::N,oihan,skåake
746,Wald::N,oihan,skåajje
747,Wald::N,oihan,miehtsie
748,Wald::N,oihan,vuovdde
749,Wald::N,oihan,miehttse
750,Wald::N,oihan,vuovdi
751,Wald::N,oihan,meahcci
752,Wald::N,oihan,mecci
753,Wald::N,oihan,vyemi
754,Wald::N,oihan,vue´mm
755,Wald::N,oihan,meä´c'c
756,Wald::N,oihan,ля̄ммт
757,Hügel::N,muino,deava
758,Hügel::N,muino,dievvá
759,Hügel::N,muino,dievvá
760,Hügel::N,muino,čummâ
761,Hügel::N,muino,pä´rcc
762,Hügel::N,muino,teä´rmm
763,Hügel::N,muino,ка̄ннҌт
764,Hügel::N,pentoka,deava
765,Hügel::N,pentoka,dievvá
766,Hügel::N,pentoka,dievvá
767,Hügel::N,pentoka,čummâ
768,Hügel::N,pentoka,pä´rcc
769,Hügel::N,pentoka,teä´rmm
770,Hügel::N,pentoka,ка̄ннҌт
771,Anhöhe::N,garai,deava
772,Anhöhe::N,garai,jalladahke
773,Anhöhe::N,garai,dievásj
774,Anhöhe::N,garai,aláš
775,Anhöhe::N,garai,luohkká
776,Anhöhe::N,garai,tiävá
777,Anhöhe::N,garai,poorááš
778,Anhöhe::N,garai,ču´lpp
779,Anhöhe::N,garai,škâu´ŋŋ
780,Anhöhe::N,garai,ка̄ннҌт
781,Anhöhe::N,goragune,deava
782,Anhöhe::N,goragune,jalladahke
783,Anhöhe::N,goragune,dievásj
784,Anhöhe::N,goragune,aláš
785,Anhöhe::N,goragune,luohkká
786,Anhöhe::N,goragune,tiävá
787,Anhöhe::N,goragune,poorááš
788,Anhöhe::N,goragune,ču´lpp
789,Anhöhe::N,goragune,škâu´ŋŋ
790,Anhöhe::N,goragune,ка̄ннҌт
791,Berg::N,mendi,bïerje
792,Berg::N,mendi,várre
793,Berg::N,mendi,várri
794,Berg::N,mendi,vääṛi
795,Berg::N,mendi,vää´rr
796,Berg::N,mendi,те̄ррьм
797,Gipfel::N,gain,dalvese
798,Gipfel::N,gain,tjåhkkå
799,Gipfel::N,gain,čohkka
800,Gipfel::N,gain,čokke
801,Gipfel::N,gain,čå´ǩǩ
802,Gipfel::N,gain,ла̄ддҍв
803,Gipfel::N,tontor,dalvese
804,Gipfel::N,tontor,tjåhkkå
805,Gipfel::N,tontor,čohkka
806,Gipfel::N,tontor,čokke
807,Gipfel::N,tontor,čå´ǩǩ
808,Gipfel::N,tontor,ла̄ддҍв
809,Höhle::N,kobazulo,beajoe
810,Höhle::N,kobazulo,rájgge
811,Höhle::N,kobazulo,sluoggo
812,Höhle::N,kobazulo,biedju
813,Höhle::N,kobazulo,kuovđâšm
814,Höhle::N,kobazulo,skuõrr
815,Höhle::N,kobazulo,вуэӈӈк
816,Abhang::N,aldapa,boelte
817,Abhang::N,aldapa,brijrie
818,Abhang::N,aldapa,bállte
819,Abhang::N,aldapa,vielti
820,Abhang::N,aldapa,luohkká
821,Abhang::N,aldapa,viel'tti
822,Abhang::N,aldapa,vie´ltt
823,Abhang::N,aldapa,луэххк
824,Quelle::N,iturri,aajege
825,Quelle::N,iturri,gaaltije
826,Quelle::N,iturri,ája
827,Quelle::N,iturri,ája
828,Quelle::N,iturri,gáldu
829,Quelle::N,iturri,aajâ
830,Quelle::N,iturri,käldee
831,Quelle::N,iturri,lädd
832,Quelle::N,iturri,käivv
833,Quelle::N,iturri,ка̄ййв
834,Quelle::N,iturbegi,aajege
835,Quelle::N,iturbegi,gaaltije
836,Quelle::N,iturbegi,ája
837,Quelle::N,iturbegi,ája
838,Quelle::N,iturbegi,gáldu
839,Quelle::N,iturbegi,aajâ
840,Quelle::N,iturbegi,käldee
841,Quelle::N,iturbegi,lädd
842,Quelle::N,iturbegi,käivv
843,Quelle::N,iturbegi,ка̄ййв
844,Bach::N,lats,johketje
845,Bach::N,lats,jåhkå
846,Bach::N,lats,jågåsj
847,Bach::N,lats,jogaš
848,Bach::N,lats,aajâ
849,Bach::N,lats,vuäjj
850,Bach::N,lats,вуэйй
851,Bach::N,erreka,johketje
852,Bach::N,erreka,jåhkå
853,Bach::N,erreka,jågåsj
854,Bach::N,erreka,jogaš
855,Bach::N,erreka,aajâ
856,Bach::N,erreka,vuäjj
857,Bach::N,erreka,вуэйй
858,Fluss::N,ibai,johke
859,Fluss::N,ibai,ædno
860,Fluss::N,ibai,jåhkå
861,Fluss::N,ibai,johka
862,Fluss::N,ibai,juuhâ
863,Fluss::N,ibai,jokk
864,Fluss::N,ibai,jeänn
865,Fluss::N,ibai,ё̄гк
866,Fluss::N,uhaitz,johke
867,Fluss::N,uhaitz,ædno
868,Fluss::N,uhaitz,jåhkå
869,Fluss::N,uhaitz,johka
870,Fluss::N,uhaitz,juuhâ
871,Fluss::N,uhaitz,jokk
872,Fluss::N,uhaitz,jeänn
873,Fluss::N,uhaitz,ё̄гк
874,Ufer::N,bazter,beala
875,Ufer::N,bazter,gádde
876,Ufer::N,bazter,gáddi
877,Ufer::N,bazter,riddo
878,Ufer::N,bazter,redd
879,Ufer::N,bazter,рыннт
880,Küste::N,itsasalde,mïere
881,Küste::N,itsasalde,gaedtie
882,Küste::N,itsasalde,merragádde
883,Küste::N,itsasalde,merraguovllo
884,Küste::N,itsasalde,gáddi
885,Küste::N,itsasalde,riddo
886,Küste::N,itsasalde,miârr'redd
887,Küste::N,itsasalde,рыннт
888,Festland::N,lehor,gaedtie
889,Festland::N,lehor,gádde
890,Festland::N,lehor,nannán
891,Festland::N,lehor,kušknjâs
892,Festland::N,lehor,eennâm
893,Festland::N,lehor,jânnam
894,Festland::N,lehor,ма̄ннтэр
895,Meer::N,itsaso,mearoe
896,Meer::N,itsaso,merra
897,Meer::N,itsaso,nuorre
898,Meer::N,itsaso,áhpi
899,Meer::N,itsaso,mearra
900,Meer::N,itsaso,meeṛâ
901,Meer::N,itsaso,miârr
902,Meer::N,itsaso,ме̄рр
903,Bucht::N,golko,loekte
904,Bucht::N,golko,oagge
905,Bucht::N,golko,luokta
906,Bucht::N,golko,luokta
907,Bucht::N,golko,čuáj̣á
908,Bucht::N,golko,luhtt
909,Bucht::N,golko,вӯнн
910,Bucht::N,golko,лӯххт
911,Insel::N,irla,sååle
912,Insel::N,irla,suoloj
913,Insel::N,irla,suolu
914,Insel::N,irla,suálui
915,Insel::N,irla,suâl
916,Insel::N,irla,суэл
917,Insel::N,uharte,sååle
918,Insel::N,uharte,suoloj
919,Insel::N,uharte,suolu
920,Insel::N,uharte,suálui
921,Insel::N,uharte,suâl
922,Insel::N,uharte,суэл
923,Blume::N,lili,rïesege
924,Blume::N,lili,giedjek
925,Blume::N,lili,rássi
926,Blume::N,lili,kukká
927,Blume::N,lili,heä´rvvrää´ss
928,Blume::N,lili,ывьнэнч
929,Gras::N,belar,kraesie
930,Gras::N,belar,rásse
931,Gras::N,belar,rássi
932,Gras::N,belar,rääsi
933,Gras::N,belar,rää´ss
934,Gras::N,belar,ра̄ссь
935,Wurzel::N,zuztar,roehtse
936,Wurzel::N,zuztar,ruohttsa
937,Wurzel::N,zuztar,ruohtas
938,Wurzel::N,zuztar,veedis
939,Wurzel::N,zuztar,vue´ddes
940,Wurzel::N,zuztar,вуэнҍтэсь
941,Wurzel::N,sustrai,roehtse
942,Wurzel::N,sustrai,ruohttsa
943,Wurzel::N,sustrai,ruohtas
944,Wurzel::N,sustrai,veedis
945,Wurzel::N,sustrai,vue´ddes
946,Wurzel::N,sustrai,вуэнҍтэсь
947,Baum::N,zuhaitz,moere
948,Baum::N,zuhaitz,muorra
949,Baum::N,zuhaitz,muorra
950,Baum::N,zuhaitz,muoṛâ
951,Baum::N,zuhaitz,muõrr
952,Baum::N,zuhaitz,мӯрр
953,Stamm::N,enbor,ståamhpe
954,Stamm::N,enbor,mátta
955,Stamm::N,enbor,galda
956,Stamm::N,enbor,ruŋgo
957,Stamm::N,enbor,stokk
958,Stamm::N,enbor,мӯрр
959,Stamm::N,enbor,кэ̄ллт
960,Rinde::N,azal,gïrre
961,Rinde::N,azal,baarhkoe
962,Rinde::N,azal,bárkko
963,Rinde::N,azal,ostu
964,Rinde::N,azal,bárku
965,Rinde::N,azal,korrâ
966,Rinde::N,azal,kõrr
967,Rinde::N,azal,pärkk
968,Rinde::N,azal,кэ̄рр
969,Rinde::N,azal,па̄ҏҏк
970,Ast::N,adar,åeksie
971,Ast::N,adar,oakse
972,Ast::N,adar,oaksi
973,Ast::N,adar,uák'si
974,Ast::N,adar,å´hss
975,Ast::N,adar,вуэккьс
976,Zweig::N,abar,åeksie
977,Zweig::N,abar,oakse
978,Zweig::N,abar,rissi
979,Zweig::N,abar,syeṛi
980,Zweig::N,abar,sue´rr
981,Zweig::N,abar,рыссе
982,Blatt::N,hosto,plienie
983,Blatt::N,hosto,lassta
984,Blatt::N,hosto,lasta
985,Blatt::N,hosto,lostâ
986,Blatt::N,hosto,lõstt
987,Blatt::N,hosto,лэ̄сст
988,Birke::N,urki,såekie
989,Birke::N,urki,soahke
990,Birke::N,urki,soahki
991,Birke::N,urki,suáhi
992,Birke::N,urki,suâ´ǩǩ
993,Birke::N,urki,пе̄ссьмӯрр
994,Kiefer[Baum]::N,ler,bietsie
995,Kiefer[Baum]::N,ler,hájkka
996,Kiefer[Baum]::N,ler,biehtse
997,Kiefer[Baum]::N,ler,beahci
998,Kiefer[Baum]::N,ler,peeci
999,Kiefer[Baum]::N,ler,pie´cc
1000,Kiefer[Baum]::N,ler,пе̄дзь
1001,Weide[Baum]::N,zume,saalje
1002,Weide[Baum]::N,zume,sállja
1003,Weide[Baum]::N,zume,sieđga
1004,Weide[Baum]::N,zume,puájui
1005,Weide[Baum]::N,zume,puäi
1006,Weide[Baum]::N,zume,пуай
1007,Weide[Baum]::N,sahats,saalje
1008,Weide[Baum]::N,sahats,sállja
1009,Weide[Baum]::N,sahats,sieđga
1010,Weide[Baum]::N,sahats,puájui
1011,Weide[Baum]::N,sahats,puäi
1012,Weide[Baum]::N,sahats,пуай
1013,Tanne::N,izei,goese
1014,Tanne::N,izei,guossa
1015,Tanne::N,izei,guossa
1016,Tanne::N,izei,kuosâ
1017,Tanne::N,izei,kuõss
1018,Tanne::N,izei,кӯсс
1019,Horn::N,adar,tjåervie
1020,Horn::N,adar,tjoarvve
1021,Horn::N,adar,čoarvi
1022,Horn::N,adar,čuár'vi
1023,Horn::N,adar,čuä´rvv
1024,Horn::N,adar,чуэррьв
1025,Feder::N,luma,badtse
1026,Feder::N,luma,dålgge
1027,Feder::N,luma,bozza
1028,Feder::N,luma,puzzâ
1029,Feder::N,luma,tolge
1030,Feder::N,luma,poʒʒ
1031,Feder::N,luma,по̄ннц
1032,Feder::N,hegaki,badtse
1033,Feder::N,hegaki,dålgge
1034,Feder::N,hegaki,bozza
1035,Feder::N,hegaki,puzzâ
1036,Feder::N,hegaki,tolge
1037,Feder::N,hegaki,poʒʒ
1038,Feder::N,hegaki,по̄ннц
1039,Fell::N,ile,njaltja
1040,Fell::N,ile,duollje
1041,Fell::N,ile,náhkki
1042,Fell::N,ile,dorkkas
1043,Fell::N,ile,turkkâ
1044,Fell::N,ile,tyel'ji
1045,Fell::N,ile,nähki
1046,Fell::N,ile,torkk
1047,Fell::N,ile,čåu´dd
1048,Fell::N,ile,tue´l'lj
1049,Fell::N,ile,тӯлльй
1050,Fell::N,larru,njaltja
1051,Fell::N,larru,duollje
1052,Fell::N,larru,náhkki
1053,Fell::N,larru,dorkkas
1054,Fell::N,larru,turkkâ
1055,Fell::N,larru,tyel'ji
1056,Fell::N,larru,nähki
1057,Fell::N,larru,torkk
1058,Fell::N,larru,čåu´dd
1059,Fell::N,larru,tue´l'lj
1060,Fell::N,larru,тӯлльй
1061,Flügel::N,hego,såaja
1062,Flügel::N,hego,såajoe
1063,Flügel::N,hego,soadje
1064,Flügel::N,hego,soadji
1065,Flügel::N,hego,suáj̣á
1066,Flügel::N,hego,suäjj
1067,Flügel::N,hego,суэйй
1068,Klaue::N,atzapar,gadtse
1069,Klaue::N,atzapar,guober
1070,Klaue::N,atzapar,gazza
1071,Klaue::N,atzapar,kozzâ
1072,Klaue::N,atzapar,kõʒʒ
1073,Klaue::N,atzapar,кэ̄ннц
1074,Kralle::N,erpe,gadtse
1075,Kralle::N,erpe,gadtsa
1076,Kralle::N,erpe,gazza
1077,Kralle::N,erpe,kozzâ
1078,Kralle::N,erpe,kõʒʒ
1079,Kralle::N,erpe,ке̄бпель
1080,Kralle::N,atzapar,gadtse
1081,Kralle::N,atzapar,gadtsa
1082,Kralle::N,atzapar,gazza
1083,Kralle::N,atzapar,kozzâ
1084,Kralle::N,atzapar,kõʒʒ
1085,Kralle::N,atzapar,ке̄бпель
1086,Schwanz::N,isats,siejpie
1087,Schwanz::N,isats,siejbbe
1088,Schwanz::N,isats,bađuš
1089,Schwanz::N,isats,seaibi
1090,Schwanz::N,isats,seibi
1091,Schwanz::N,isats,sei´bb
1092,Schwanz::N,isats,piä´cciǩ
1093,Schwanz::N,isats,пиджь
1094,Schwanz::N,isats,се̄ййп
1095,Schwanz::N,isats,пе̄цехь
1096,Schwanz::N,buztan,siejpie
1097,Schwanz::N,buztan,siejbbe
1098,Schwanz::N,buztan,bađuš
1099,Schwanz::N,buztan,seaibi
1100,Schwanz::N,buztan,seibi
1101,Schwanz::N,buztan,sei´bb
1102,Schwanz::N,buztan,piä´cciǩ
1103,Schwanz::N,buztan,пиджь
1104,Schwanz::N,buztan,се̄ййп
1105,Schwanz::N,buztan,пе̄цехь
1106,Ei::N,arrautza,munnie
1107,Ei::N,arrautza,månne
1108,Ei::N,arrautza,monni
1109,Ei::N,arrautza,maṇe
1110,Ei::N,arrautza,mââ´nn
1111,Ei::N,arrautza,маннҍ
1112,Nest::N,habia,biesie
1113,Nest::N,habia,biesse
1114,Nest::N,habia,beassi
1115,Nest::N,habia,peesi
1116,Nest::N,habia,piervâl
1117,Nest::N,habia,piä´ss
1118,Nest::N,habia,пе̄ссь
1119,Bau::N,ohantze,biesie
1120,Bau::N,ohantze,biedjo
1121,Bau::N,ohantze,liesso
1122,Bau::N,ohantze,biedju
1123,Bau::N,ohantze,piäju
1124,Bau::N,ohantze,вуэӈӈк
1125,Tier::N,abere,juvre
1126,Tier::N,abere,udos
1127,Tier::N,abere,divrre
1128,Tier::N,abere,luohtok
1129,Tier::N,abere,ealli
1130,Tier::N,abere,ellee
1131,Tier::N,abere,jie´lli
1132,Tier::N,abere,жыва
1133,Tier::N,piztia,juvre
1134,Tier::N,piztia,udos
1135,Tier::N,piztia,divrre
1136,Tier::N,piztia,luohtok
1137,Tier::N,piztia,ealli
1138,Tier::N,piztia,ellee
1139,Tier::N,piztia,jie´lli
1140,Tier::N,piztia,жыва
1141,Herde::N,saldo,dåehkie
1142,Herde::N,saldo,ællo
1143,Herde::N,saldo,fuovva
1144,Herde::N,saldo,doahkki
1145,Herde::N,saldo,čagge
1146,Herde::N,saldo,tukk
1147,Herde::N,saldo,vâ´lvv
1148,Herde::N,saldo,чуэз
1149,Herde::N,saldo,чӣгар
1150,Herde::N,abere talde,dåehkie
1151,Herde::N,abere talde,ællo
1152,Herde::N,abere talde,fuovva
1153,Herde::N,abere talde,doahkki
1154,Herde::N,abere talde,čagge
1155,Herde::N,abere talde,tukk
1156,Herde::N,abere talde,vâ´lvv
1157,Herde::N,abere talde,чуэз
1158,Herde::N,abere talde,чӣгар
1159,Kuh::N,behi,govse
1160,Kuh::N,behi,gussa
1161,Kuh::N,behi,gussa
1162,Kuh::N,behi,kussâ
1163,Kuh::N,behi,kuss
1164,Kuh::N,behi,лӣххьм
1165,Bulle::N,zezen,vuaksa
1166,Bulle::N,zezen,vuoksá
1167,Bulle::N,zezen,heargi
1168,Bulle::N,zezen,vuák'sá
1169,Bulle::N,zezen,ergi
1170,Bulle::N,zezen,vuâhss
1171,Bulle::N,zezen,е̄ррьк
1172,Pferd::N,zaldi,hierkie
1173,Pferd::N,zaldi,råsse
1174,Pferd::N,zaldi,hæssta
1175,Pferd::N,zaldi,heavuš
1176,Pferd::N,zaldi,hiävuš
1177,Pferd::N,zaldi,heävaš
1178,Pferd::N,zaldi,ро̄ссь
1179,Schaf::N,ardi,sïrve
1180,Schaf::N,ardi,sávttsa
1181,Schaf::N,ardi,sávza
1182,Schaf::N,ardi,savzâ
1183,Schaf::N,ardi,sauʒʒ
1184,Schaf::N,ardi,ла̄мьпесь
1185,Schwein::N,urde,snurke
1186,Schwein::N,urde,svijnne
1187,Schwein::N,urde,spiidni
1188,Schwein::N,urde,šahe
1189,Schwein::N,urde,šââ´ǩǩ
1190,Schwein::N,urde,ша̄гкь
1191,Schwein::N,txerri,snurke
1192,Schwein::N,txerri,svijnne
1193,Schwein::N,txerri,spiidni
1194,Schwein::N,txerri,šahe
1195,Schwein::N,txerri,šââ´ǩǩ
1196,Schwein::N,txerri,ша̄гкь
1197,Hund::N,txakur,bïenje
1198,Hund::N,txakur,bena
1199,Hund::N,txakur,beana
1200,Hund::N,txakur,peenuv
1201,Hund::N,txakur,piânnai
1202,Hund::N,txakur,пе̄ннэ
1203,Katze::N,katu,gaahtoe
1204,Katze::N,katu,gáhtto
1205,Katze::N,katu,bussá
1206,Katze::N,katu,kissá
1207,Katze::N,katu,kaass
1208,Katze::N,katu,ко̄а̄сс
1209,Bär::N,hartz,gumsie
1210,Bär::N,hartz,biernna
1211,Bär::N,hartz,guovža
1212,Bär::N,hartz,bierdna
1213,Bär::N,hartz,kuob'žâ
1214,Bär::N,hartz,kue´bǯǯ
1215,Bär::N,hartz,та̄лл
1216,Eichhörnchen::N,urtxintxa,åeruve
1217,Eichhörnchen::N,urtxintxa,oarre
1218,Eichhörnchen::N,urtxintxa,oarri
1219,Eichhörnchen::N,urtxintxa,uár'ree
1220,Eichhörnchen::N,urtxintxa,vuä´r'rev
1221,Eichhörnchen::N,urtxintxa,вуэррев
1222,Elch::N,altze,ïelje
1223,Elch::N,altze,ællja
1224,Elch::N,altze,sarvva
1225,Elch::N,altze,ealga
1226,Elch::N,altze,sorvâ
1227,Elch::N,altze,sõrvv
1228,Elch::N,altze,сэ̄ррв
1229,Fuchs::N,azeri,riepie
1230,Fuchs::N,azeri,riebij
1231,Fuchs::N,azeri,rieban
1232,Fuchs::N,azeri,riemnjis
1233,Fuchs::N,azeri,rie´mjj
1234,Fuchs::N,azeri,рӣммьн
1235,Hase::N,erbi,njåemele
1236,Hase::N,erbi,njoammel
1237,Hase::N,erbi,njoammil
1238,Hase::N,erbi,njuámmil
1239,Hase::N,erbi,njue´m'mel
1240,Hase::N,erbi,нюэммель
1241,Maus::N,sagu,snjeara
1242,Maus::N,sagu,snjierrá
1243,Maus::N,sagu,sáhpán
1244,Maus::N,sagu,säplig
1245,Maus::N,sagu,sä´ppli
1246,Maus::N,sagu,са̄хпьлинк
1247,Wolf::N,otso,sïejpe
1248,Wolf::N,otso,stálppe
1249,Wolf::N,otso,stáhkke
1250,Wolf::N,otso,ruomas
1251,Wolf::N,otso,kumpe
1252,Wolf::N,otso,návdi
1253,Wolf::N,otso,kumppi
1254,Wolf::N,otso,ku´mpp
1255,Wolf::N,otso,pââ´ldes
1256,Wolf::N,otso,чиррм
1257,Wolf::N,otso,пальтӭсь
1258,Vogel::N,txori,ledtie
1259,Vogel::N,txori,lådde
1260,Vogel::N,txori,loddi
1261,Vogel::N,txori,lodde
1262,Vogel::N,txori,lå´dd
1263,Vogel::N,txori,лоаннҍт
1264,Vogel::N,hegazti,ledtie
1265,Vogel::N,hegazti,lådde
1266,Vogel::N,hegazti,loddi
1267,Vogel::N,hegazti,lodde
1268,Vogel::N,hegazti,lå´dd
1269,Vogel::N,hegazti,лоаннҍт
1270,Schwarm::N,aldra,dåehkie
1271,Schwarm::N,aldra,doahkke
1272,Schwarm::N,aldra,doahkki
1273,Schwarm::N,aldra,tuák'ki
1274,Schwarm::N,aldra,parvv
1275,Schwarm::N,aldra,туххк
1276,Huhn::N,oilo,vöönhtse
1277,Huhn::N,oilo,vuonntsá
1278,Huhn::N,oilo,vuonccis
1279,Huhn::N,oilo,kääṇi
1280,Huhn::N,oilo,kää´nn
1281,Huhn::N,oilo,ка̄ннҌ
1282,Hahn::N,oilar,deere
1283,Hahn::N,oilar,hádna
1284,Hahn::N,oilar,åresvuonntsá
1285,Hahn::N,oilar,vuonccis
1286,Hahn::N,oilar,kääṇi
1287,Hahn::N,oilar,åå´reskää´nn
1288,Hahn::N,oilar,пе̄ттэх
1289,Gans::N,antzara,gaase
1290,Gans::N,antzara,gássa
1291,Gans::N,antzara,čuonji
1292,Gans::N,antzara,čuá'njá
1293,Gans::N,antzara,čue´nj
1294,Gans::N,antzara,чуэнь
1295,Adler::N,arrano,aarhtse
1296,Adler::N,arrano,goasskem
1297,Adler::N,arrano,goaskin
1298,Adler::N,arrano,kuás'kim
1299,Adler::N,arrano,kuä´cǩǩem
1300,Adler::N,arrano,куэцькем
1301,Ente::N,ahate,tjååtsele
1302,Ente::N,ahate,vuojatjis
1303,Ente::N,ahate,čáhceloddi
1304,Ente::N,ahate,vuonjâč
1305,Ente::N,ahate,vuõnjâč
1306,Ente::N,ahate,ча̄дзьлоаннҍт
1307,Eule::N,hontza,snjågloe
1308,Eule::N,hontza,skunjok
1309,Eule::N,hontza,skuolfi
1310,Eule::N,hontza,ijjâlodde
1311,Eule::N,hontza,iiđsaž
1312,Eule::N,hontza,кунньлоаннҍт
1313,Eule::N,hontza,чӯзэм вуэһпэй
1314,Kranich::N,kurrilo,goerke
1315,Kranich::N,kurrilo,guorgga
1316,Kranich::N,kurrilo,guorga
1317,Kranich::N,kurrilo,kuor'gâ
1318,Kranich::N,kurrilo,kuõrgg
1319,Kranich::N,kurrilo,кӯррк
1320,Krähe::N,bele,voerhtje
1321,Krähe::N,bele,gárránis
1322,Krähe::N,bele,vuoratjis
1323,Krähe::N,bele,vuoražas
1324,Krähe::N,bele,vuorččis
1325,Krähe::N,bele,vuorâč
1326,Krähe::N,bele,vuõrâč
1327,Krähe::N,bele,вӯрэч
1328,Kuckuck::N,kuku,gïeke
1329,Kuckuck::N,kuku,giehka
1330,Kuckuck::N,kuku,giehka
1331,Kuckuck::N,kuku,kiehâ
1332,Kuckuck::N,kuku,ǩiõkk
1333,Kuckuck::N,kuku,кӣгк
1334,Schwan::N,beltxarga,njoktje
1335,Schwan::N,beltxarga,snjuktja
1336,Schwan::N,beltxarga,njukča
1337,Schwan::N,beltxarga,njuhčâ
1338,Schwan::N,beltxarga,njuhčč
1339,Schwan::N,beltxarga,нюххч
1340,Fisch::N,arrain,guelie
1341,Fisch::N,arrain,guolle
1342,Fisch::N,arrain,guolli
1343,Fisch::N,arrain,kyeḷi
1344,Fisch::N,arrain,kue´ll
1345,Fisch::N,arrain,кӯлль
1346,Barsch::N,perka,sihtege
1347,Barsch::N,perka,vuoskun
1348,Barsch::N,perka,vuoskku
1349,Barsch::N,perka,vuásku
1350,Barsch::N,perka,vuâsk
1351,Barsch::N,perka,вуэсск
1352,Hecht::N,lutxo,haavke
1353,Hecht::N,lutxo,hávgga
1354,Hecht::N,lutxo,hávga
1355,Hecht::N,lutxo,puško
1356,Hecht::N,lutxo,nu´ǩǩeš
1357,Hecht::N,lutxo,ныгкешь
1358,Schlange[Tier]::N,suge,gïermesje
1359,Schlange[Tier]::N,suge,germaj
1360,Schlange[Tier]::N,suge,gearpmaš
1361,Schlange[Tier]::N,suge,kyev'đi
1362,Schlange[Tier]::N,suge,ku´vdd
1363,Schlange[Tier]::N,suge,кӯввьт
1364,Wurm::N,har,mietie
1365,Wurm::N,har,maarhke
1366,Wurm::N,har,mádo
1367,Wurm::N,har,máhtu
1368,Wurm::N,har,máátu
1369,Wurm::N,har,määtt
1370,Wurm::N,har,ма̄дт
1371,Spinne::N,armiarma,hievnie
1372,Spinne::N,armiarma,hievnne
1373,Spinne::N,armiarma,heavdni
1374,Spinne::N,armiarma,evni
1375,Spinne::N,armiarma,eeunaž
1376,Spinne::N,armiarma,о̄а̄з
1377,Ameise::N,inurri,garhke
1378,Ameise::N,inurri,gårkkå
1379,Ameise::N,inurri,gotka
1380,Ameise::N,inurri,kutkâ
1381,Ameise::N,inurri,kotkk
1382,Ameise::N,inurri,ко̄ттк
1383,Laus::N,zorri,dihkie
1384,Laus::N,zorri,dihkke
1385,Laus::N,zorri,dihkki
1386,Laus::N,zorri,tikke
1387,Laus::N,zorri,te´ǩǩ
1388,Laus::N,zorri,тыһкь
1389,Mücke::N,eltxo,tjoejhke
1390,Mücke::N,eltxo,tjuojkka
1391,Mücke::N,eltxo,čuoika
1392,Mücke::N,eltxo,čuoš'kâ
1393,Mücke::N,eltxo,čuõškk
1394,Mücke::N,eltxo,чӯшшк
1395,Fliege::N,euli,tjoere
1396,Fliege::N,euli,boerege
1397,Fliege::N,euli,tjuruk
1398,Fliege::N,euli,čuru
1399,Fliege::N,euli,kiärpáš
1400,Fliege::N,euli,čuâr
1401,Fliege::N,euli,čuâras
1402,Fliege::N,euli,чуэраш
1403,Schmetterling::N,pinpirin,biejjielåbloe
1404,Schmetterling::N,pinpirin,biejvvelådde
1405,Schmetterling::N,pinpirin,beaiveloddi
1406,Schmetterling::N,pinpirin,piäi'vááloddááš
1407,Schmetterling::N,pinpirin,ä´llbaž
1408,Schmetterling::N,pinpirin,pei´vvlå´dd
1409,Schmetterling::N,pinpirin,а̄лльп
1410,Schmetterling::N,tximeleta,biejjielåbloe
1411,Schmetterling::N,tximeleta,biejvvelådde
1412,Schmetterling::N,tximeleta,beaiveloddi
1413,Schmetterling::N,tximeleta,piäi'vááloddááš
1414,Schmetterling::N,tximeleta,ä´llbaž
1415,Schmetterling::N,tximeleta,pei´vvlå´dd
1416,Schmetterling::N,tximeleta,а̄лльп
1417,Beere::N,baia,muerjie
1418,Beere::N,baia,muorjje
1419,Beere::N,baia,muorji
1420,Beere::N,baia,myer'ji
1421,Beere::N,baia,mue´rjj
1422,Beere::N,baia,мӯррьй
1423,Apfel::N,sagar,æbpla
1424,Apfel::N,sagar,ehpal
1425,Apfel::N,sagar,eppel
1426,Apfel::N,sagar,eahppel
1427,Apfel::N,sagar,я̄блэк
1428,Pilz::N,onddo,goebpere
1429,Pilz::N,onddo,guoppar
1430,Pilz::N,onddo,guoppar
1431,Pilz::N,onddo,kuobâr
1432,Pilz::N,onddo,kuõbbâr
1433,Pilz::N,onddo,кӯмпар
1434,Pilz::N,perretxiko,goebpere
1435,Pilz::N,perretxiko,guoppar
1436,Pilz::N,perretxiko,guoppar
1437,Pilz::N,perretxiko,kuobâr
1438,Pilz::N,perretxiko,kuõbbâr
1439,Pilz::N,perretxiko,кӯмпар
1440,Zwiebel::N,tipula,lööke
1441,Zwiebel::N,tipula,løhkka
1442,Zwiebel::N,tipula,lávki
1443,Zwiebel::N,tipula,luukk
1444,Zwiebel::N,tipula,луквець
1445,Saat::N,haziak,saajoe
1446,Saat::N,haziak,sádjo
1447,Saat::N,haziak,siepman
1448,Saat::N,haziak,siemâ
1449,Saat::N,haziak,siõm
1450,Saat::N,haziak,се̄м
1451,Korn::N,ale,gernie
1452,Korn::N,ale,gårnnetjalmme
1453,Korn::N,ale,gordni
1454,Korn::N,ale,jiṿe
1455,Korn::N,ale,ле̄ййп
1456,Korn::N,pikor,gernie
1457,Korn::N,pikor,gårnnetjalmme
1458,Korn::N,pikor,gordni
1459,Korn::N,pikor,jiṿe
