,Concept_ID,ps,lv
2184,suchen::V,لټول,корсьны
2185,suchen::V,لټول,meklēt
2186,finden::V,میندل,казявны
2187,finden::V,میندل,rast
2188,finden::V,میندل,atrast
2189,finden::V,پیدا کول,казявны
2190,finden::V,پیدا کول,rast
2191,finden::V,پیدا کول,atrast
2192,versuchen::V,هڅه کول,заводитчывны
2193,versuchen::V,هڅه کول,mēģināt
2194,vorbereiten::V,چمتوکول,дасьтыны
2195,vorbereiten::V,چمتوکول,gatavot
2196,vorbereiten::V,چمتوکول,sagatavot
2197,lieben::V,مینه لرل,радейтны
2198,lieben::V,مینه لرل,mīlēt
2199,mögen::V,خوښول,радейтны
2200,mögen::V,خوښول,gribēties
2201,mögen::V,علاقه لرل,радейтны
2202,mögen::V,علاقه لرل,gribēties
2203,lachen::V,خندېدل,серавны
2204,lachen::V,خندېدل,серавлыны
2205,lachen::V,خندېدل,smiet
2206,lachen::V,خندېدل,smieties
2207,rühren::V,اغېزه کول,нормӧдны
2208,rühren::V,اغېزه کول,aizgrābt
2209,weinen::V,ژړل,бӧрдны
2210,weinen::V,ژړل,raudāt
2211,schimpfen::V,ښکنځا کول,видчыны
2212,schimpfen::V,ښکنځا کول,rāties
2213,schimpfen::V,ښکنځا کول,lamāties
2214,sich ärgern::V,قهر راتلل,скӧравны
2215,sich ärgern::V,قهر راتلل,īgt
2216,sich ärgern::V,قهر راتلل,pukoties
2217,sich ärgern::V,قهر راتلل,dusmoties
2218,sich fürchten::V,ډارېدل,повны
2219,sich fürchten::V,ډارېدل,bīties
2220,sich fürchten::V,ډارېدل,baidīties
2221,fürchten::V,ډارېدل,повны
2222,fürchten::V,ډارېدل,baidīties no
2223,fliehen::V,تښتېدل,пышйыны
2224,fliehen::V,تښتېدل,bēgt
2225,flüchten::V,تښتېدل,пышйыны
2226,flüchten::V,تښتېدل,aizbēgt
2227,sehen::V,لیدل,аддзыны
2228,sehen::V,لیدل,redzēt
2229,anschauen::V,کتل,видзӧдны
2230,anschauen::V,کتل,paraudzīties
2231,ansehen::V,ننداره کول,видзӧдны
2232,ansehen::V,ننداره کول,aplūkot
2233,hören::V,اورېدل,кывны
2234,hören::V,اورېدل,dzirdēt
2235,zuhören::V,غوږ نیول,кывзыны
2236,zuhören::V,غوږ نیول,klausīties
2237,probieren::V,څکه کول,видлыны
2238,probieren::V,څکه کول,nogaršot
2239,probieren::V,چاشنی کول,видлыны
2240,probieren::V,چاشنی کول,nogaršot
2241,riechen::V,بويول,чушкыны
2242,riechen::V,بويول,ost
2243,riechen::V,بويول,ostīt
2244,fühlen::V,حسول,вежӧртны
2245,fühlen::V,حسول,гӧгӧрвоны
2246,fühlen::V,حسول,just
2247,fühlen::V,حسول,izjust
2248,scheinen::V,ښکارېدل,кажитчыны
2249,scheinen::V,ښکارېدل,šķist
2250,scheinen::V,ښکارېدل,likties
2251,zu sehen sein::V,ښکارېدل,тыдавны
2252,zu sehen sein::V,ښکارېدل,parādīties
2253,vernehmen::V,خبرېدل,кывны
2254,vernehmen::V,خبرېدل,saklausīt
2255,frieren::V,ساړه کېتل,кынмыны
2256,frieren::V,ساړه کېتل,salt
2257,tun::V,کول,керны
2258,tun::V,کول,darīt
2259,können::V,کولای شول,кужны
2260,können::V,کولای شول,prast
2261,können::V,د لاسه کېدل,кужны
2262,können::V,د لاسه کېدل,prast
2263,wollen::V,غوښتل,кӧсйыны
2264,wollen::V,غوښتل,gribēt
2265,anfangen::V,شروع کول,заводитны
2266,anfangen::V,شروع کول,пондыны
2267,anfangen::V,شروع کول,sākt
2268,anfangen::V,شروع کول,iesākt
2269,beenden::V,ختمول,помавны
2270,beenden::V,ختمول,beigt
2271,beenden::V,ختمول,pabeigt
2272,beenden::V,پای ته رسول,помавны
2273,beenden::V,پای ته رسول,beigt
2274,beenden::V,پای ته رسول,pabeigt
2275,aufhören::V,بس کول,дугӧдны
2276,aufhören::V,بس کول,pārtraukt
2277,gelingen::V,موفق کېدل,артмыны
2278,gelingen::V,موفق کېدل,izdoties
2279,gelingen::V,بریالی کېدل,артмыны
2280,gelingen::V,بریالی کېدل,izdoties
2281,geraten::V,کېدل,сюрны
2282,geraten::V,کېدل,веськавны
2283,geraten::V,کېدل,veikties
2284,öffnen::V,خلاصول,восьтыны
2285,öffnen::V,خلاصول,atvērt
2286,öffnen::V,خلاصول,attaisīt
2287,öffnen::V,پرانیستل,восьтыны
2288,öffnen::V,پرانیستل,atvērt
2289,öffnen::V,پرانیستل,attaisīt
2290,schließen::V,تړل,пӧдлавны
2291,schließen::V,تړل,slēgt
2292,schließen::V,تړل,aizvērt
2293,schließen::V,تړل,aiztaisīt
2294,stellen::V,ایښودل,сувтӧдны
2295,stellen::V,ایښودل,likt
2296,stellen::V,ایښودل,nolikt
2297,setzen::V,کښېنول,пуксьӧдны
2298,setzen::V,کښېنول,sēdināt
2299,legen::V,ایښودل,пуктыны
2300,legen::V,ایښودل,likt
2301,berühren::V,لاس وهل,вӧрзьӧдны
2302,berühren::V,لاس وهل,инмӧдчывны
2303,berühren::V,لاس وهل,skart
2304,berühren::V,لاس وهل,aizskart
2305,verbinden::V,تړل,йитны
2306,verbinden::V,تړل,saistīt
2307,verbinden::V,تړل,savienot
2308,bedecken::V,پوښول,вевттьыны
2309,bedecken::V,پوښول,apsegt
2310,bedecken::V,پوښول,pārsegt
2311,aufhängen::V,ځوړندول,ӧшӧдны
2312,aufhängen::V,ځوړندول,джагӧдны
2313,aufhängen::V,ځوړندول,uzkārt
2314,anzünden::V,بلول,ӧзтыны
2315,anzünden::V,بلول,aizdegt
2316,anzünden::V,بلول,aizdedzināt
2317,aufheben::V,پورته کول,чеччӧдны
2318,aufheben::V,پورته کول,сувтӧдны
2319,aufheben::V,پورته کول,pacelt
2320,zurücklassen::V,پرېښودل,кольны
2321,zurücklassen::V,پرېښودل,atstāt
2322,verlieren::V,ورکول,воштыны
2323,verlieren::V,ورکول,zaudēt
2324,verlieren::V,ورکول,pazaudēt
2325,fallen lassen::V,له لاسه لوېدل,уськӧдны
2326,fallen lassen::V,له لاسه لوېدل,nomest
2327,machen::V,کول,вӧчны
2328,machen::V,کول,лӧсьӧдны
2329,machen::V,کول,darīt
2330,herstellen::V,جوړول,лӧсьӧдны
2331,herstellen::V,جوړول,ražot
2332,herstellen::V,جوړول,izgatavot
2333,herstellen::V,توليدول,лӧсьӧдны
2334,herstellen::V,توليدول,ražot
2335,herstellen::V,توليدول,izgatavot
2336,bauen::V,جوړول,лэптыны
2337,bauen::V,جوړول,celt
2338,bauen::V,جوړول,būvēt
2339,reparieren::V,ترمیمول,дзоньтавны
2340,reparieren::V,ترمیمول,labot
2341,reparieren::V,ترمیمول,remontēt
2342,verbessern::V,اصلاح کول,бурмӧдны
2343,verbessern::V,اصلاح کول,labot
2344,verbessern::V,اصلاح کول,izlabot
2345,ändern::V,تغیر ورکول,вежны
2346,ändern::V,تغیر ورکول,mainīt
2347,graben::V,کيندل,кодйыны
2348,graben::V,کيندل,rakt
2349,beugen::V,ټیټول,куснявны
2350,beugen::V,ټیټول,liekt
2351,biegen::V,کږول,куснявны
2352,biegen::V,کږول,liekt
2353,drehen::V,ګرځول,бергӧдлыны
2354,drehen::V,ګرځول,griezt
2355,wenden::V,اړول,бергӧдны
2356,wenden::V,اړول,apgriezt
2357,umdrehen::V,اړول,бергӧдны
2358,umdrehen::V,اړول,apgriezt
2359,heben::V,جګول,лэптыны
2360,heben::V,جګول,celt
2361,heben::V,جګول,cilāt
2362,heben::V,جګول,pacelt
2363,heben::V,پورته کول,лэптыны
2364,heben::V,پورته کول,celt
2365,heben::V,پورته کول,cilāt
2366,heben::V,پورته کول,pacelt
2367,hochheben::V,جګول,кыпӧдны
2368,hochheben::V,جګول,pacelt
2369,ergreifen::V,نیول,кутны
2370,ergreifen::V,نیول,paķert
2371,ergreifen::V,نیول,satvert
2372,halten::V,نیول,кутны
2373,halten::V,نیول,turēt
2374,halten::V,نیول,saturēt
2375,drücken::V,کښېکښل,личкыны
2376,drücken::V,کښېکښل,топӧдны
2377,drücken::V,کښېکښل,spiest
2378,schieben::V,پوری وهل,ӧтдортны
2379,schieben::V,پوری وهل,йӧткыштны
2380,schieben::V,پوری وهل,stumt
2381,kratzen::V,ګرول,гуджӧдны
2382,kratzen::V,ګرول,kasīt
2383,kratzen::V,ګرول,skrāpēt
2384,lecken::V,څټل,нювны
2385,lecken::V,څټل,lakt
2386,lecken::V,څټل,laizīt
2387,beißen::V,چیچل,курччыны
2388,beißen::V,چیچل,kost
2389,abreißen::V,شکول,орӧдны
2390,abreißen::V,شکول,atraut
2391,abreißen::V,شکول,atplēst
2392,abschneiden::V,پرېکول,вундавны
2393,abschneiden::V,پرېکول,nogriezt
2394,binden::V,تړل,гӧрддзавны
2395,binden::V,تړل,кӧртавны
2396,binden::V,تړل,siet
2397,binden::V,تړل,aptīt
2398,stecken::V,ټومبل,сюйны
2399,stecken::V,ټومبل,bāzt
2400,stecken::V,ټومبل,spraust
2401,brechen::V,ماتول,чегны
2402,brechen::V,ماتول,lauzt
2403,brechen::V,ماتول,lauzīt
2404,klopfen::V,ټکول,камгыны
2405,klopfen::V,ټکول,klauvēt
2406,hauen::V,ټکول,нӧйнты
2407,hauen::V,ټکول,кучкыны
2408,hauen::V,ټکول,cirst
2409,hauen::V,ټکول,dauzīt
2410,kleben::V,نښلول,лемавны
2411,kleben::V,نښلول,ляскавны
2412,kleben::V,نښلول,līmēt
2413,kleben::V,نښلول,lipināt
2414,kleben::V,سرېښول,лемавны
2415,kleben::V,سرېښول,ляскавны
2416,kleben::V,سرېښول,līmēt
2417,kleben::V,سرېښول,lipināt
2418,reiben::V,مږل,тільны
2419,reiben::V,مږل,зыравны
2420,reiben::V,مږل,rīvēt
2421,reiben::V,مږل,berzēt
2422,streichen::V,مښل,мавтны
2423,streichen::V,مښل,ziest
2424,streichen::V,مښل,triept
2425,schleifen::V,تېره کول,кеслыны
2426,schleifen::V,تېره کول,trīt
2427,schleifen::V,تېره کول,asināt
2428,schneiden::V,غوڅول,шырны
2429,schneiden::V,غوڅول,griezt
2430,schneiden::V,غوڅول,sagriezt
2431,schneiden::V,پرېکول,шырны
2432,schneiden::V,پرېکول,griezt
2433,schneiden::V,پرېکول,sagriezt
2434,rütteln::V,خوڅول,легӧдны
2435,rütteln::V,خوڅول,катлӧдлыны
2436,rütteln::V,خوڅول,kratīt
2437,rütteln::V,خوڅول,purināt
2438,schütteln::V,ښورول,тракӧдны
2439,schütteln::V,ښورول,kratīt
2440,schwenken::V,خوڅول,ӧвтны
2441,schwenken::V,خوڅول,шенасьны
2442,schwenken::V,خوڅول,vēzēt
2443,schwenken::V,خوڅول,vēcināt
2444,schütten::V,اچول,кисьтны
2445,schütten::V,اچول,bērt
2446,schütten::V,تویول,кисьтны
2447,schütten::V,تویول,bērt
2448,füllen::V,ډکول,тыртны
2449,füllen::V,ډکول,pildīt
2450,füllen::V,ډکول,piepildīt
2451,einwickeln::V,پېچل,тубыртны
2452,einwickeln::V,پېچل,ietīt
2453,einwickeln::V,نغښتل,тубыртны
2454,einwickeln::V,نغښتل,ietīt
2455,tragen::V,وړل,нуны
2456,tragen::V,وړل,nest
2457,schleppen::V,وړل,кыскавны
2458,schleppen::V,وړل,stiept
2459,schleppen::V,وړل,staipīt
2460,ziehen::V,کښل,кыскыны
2461,ziehen::V,کښل,vilkt
2462,aufbewahren::V,ساتل,видзны
2463,aufbewahren::V,ساتل,glabāt
2464,aufbewahren::V,ساتل,uzglabāt
2465,werfen::V,اچول,чӧвтны
2466,werfen::V,اچول,шыбитны
2467,werfen::V,اچول,mest
2468,werfen::V,اچول,sviest
2469,werfen::V,غورځول,чӧвтны
2470,werfen::V,غورځول,шыбитны
2471,werfen::V,غورځول,mest
2472,werfen::V,غورځول,sviest
2473,fangen::V,نیول,кутны
2474,fangen::V,نیول,ķert
2475,fangen::V,نیول,uzķert
2476,fangen::V,ګیرول,кутны
2477,fangen::V,ګیرول,ķert
2478,fangen::V,ګیرول,uzķert
2479,packen::V,نیول,босьтны
2480,packen::V,نیول,paķert
2481,packen::V,نیول,satvert
2482,verstecken::V,پټول,дзебны
2483,verstecken::V,پټول,slēpt
2484,verstecken::V,پټول,noglabāt
2485,teilen::V,وېشل,юкны
2486,teilen::V,وېشل,dalīt
2487,teilen::V,تقسیمول,юкны
2488,teilen::V,تقسیمول,dalīt
2489,schicken::V,لېږل,ыстыны
2490,schicken::V,لېږل,sūtīt
2491,schicken::V,لېږل,atsūtīt
2492,schicken::V,استول,ыстыны
2493,schicken::V,استول,sūtīt
2494,schicken::V,استول,atsūtīt
2495,bringen::V,راوړل,вайны
2496,bringen::V,راوړل,atvest
2497,hinzufügen::V,زیاتول,содтыны
2498,hinzufügen::V,زیاتول,pievienot
2499,bekommen::V,حاصلول,босьтны
2500,bekommen::V,حاصلول,dabūt
2501,erhalten::V,اخیستل,босьтны
2502,erhalten::V,اخیستل,saņemt
2503,nehmen::V,نیول,босьтны
2504,nehmen::V,نیول,ņemt
2505,nehmen::V,نیول,paņemt
2506,nehmen::V,اخيستل,босьтны
2507,nehmen::V,اخيستل,ņemt
2508,nehmen::V,اخيستل,paņemt
2509,wählen::V,خوښول,бӧрйыны
2510,wählen::V,خوښول,ievēlēt
2511,auswählen::V,چنده کول,бӧрйыны
2512,auswählen::V,چنده کول,izvēlēt
2513,bewahren::V,ساتل,видзны
2514,bewahren::V,ساتل,saglabāt
2515,behindern::V,مانع کېدل,конйӧдлыны
2516,behindern::V,مانع کېدل,джӧмдӧдны
2517,behindern::V,مانع کېدل,kavēt
2518,behindern::V,مانع کېدل,aizkavēt
2519,behindern::V,ممانعت کول,конйӧдлыны
2520,behindern::V,ممانعت کول,джӧмдӧдны
2521,behindern::V,ممانعت کول,kavēt
2522,behindern::V,ممانعت کول,aizkavēt
2523,verderben::V,خرابېدل,тшыкӧдны
2524,verderben::V,خرابېدل,sabojāt
2525,beschädigen::V,ورانول,тшыкӧдны
2526,beschädigen::V,ورانول,bojāt
2527,beschädigen::V,ورانول,maitāt
2528,zerbrechen::V,ماتول,жуглыны
2529,zerbrechen::V,ماتول,salauzt
2530,zerbrechen::V,ماتول,sadauzīt
2531,zerreißen::V,څیرې کول,орӧдны
2532,zerreißen::V,څیرې کول,pārraut
2533,zerstören::V,ړنګول,жугӧдны
2534,zerstören::V,ړنګول,кисьтны
2535,zerstören::V,ړنګول,косявны
2536,zerstören::V,ړنګول,graut
2537,zerstören::V,ړنګول,sagraut
2538,zerstören::V,ورانول,жугӧдны
2539,zerstören::V,ورانول,кисьтны
2540,zerstören::V,ورانول,косявны
2541,zerstören::V,ورانول,graut
2542,zerstören::V,ورانول,sagraut
2543,verbrennen::V,سوځول,сотны
2544,verbrennen::V,سوځول,сотчыны
2545,verbrennen::V,سوځول,dedzināt
2546,verbrennen::V,سوځول,sadedzināt
2547,geben::V,ورکول,сетны
2548,geben::V,ورکول,dot
2549,geben::V,ورکول,padot
2550,reichen::V,ورکول,сетны
2551,reichen::V,ورکول,padot
2552,reichen::V,ورکول,sniegt
2553,schenken::V,بښل,козьнавны
2554,schenken::V,بښل,dāvāt
2555,schenken::V,بښل,dāvināt
2556,versprechen::V,لوز کول,кыв сетны
2557,versprechen::V,لوز کول,solīt
2558,versprechen::V,لوز کول,apsolīt
2559,wünschen::V,غوښتل,кӧсйыны
2560,wünschen::V,غوښتل,vēlēt
2561,wünschen::V,غوښتل,novēlēt
2562,loben::V,ستایل,ошкыны
2563,loben::V,ستایل,lielīt
2564,loben::V,تمجید کول,ошкыны
2565,loben::V,تمجید کول,lielīt
2566,küssen::V,ښکلول,окавны
2567,küssen::V,ښکلول,bučot
2568,küssen::V,ښکلول,skūpstīt
2569,wiegen::V,زنګول,гудрӧдлыны
2570,wiegen::V,زنګول,šūpot
2571,zudecken::V,پوښول,веввттьыны
2572,zudecken::V,پوښول,apklāt
2573,zudecken::V,پوښول,aizsegt
2574,wecken::V,ويښول,садьмӧдны
2575,wecken::V,ويښول,чуксавны
2576,wecken::V,ويښول,modināt
2577,zeigen::V,ښودل,петкӧдлыны
2578,zeigen::V,ښودل,rādīt
2579,führen::V,بیول,нуӧдны
2580,führen::V,بیول,vadīt
2581,lehren::V,درس ورکول,велӧдны
2582,lehren::V,درس ورکول,mācīt
2583,lehren::V,درس ورکول,iemācīt
2584,lehren::V,تعلیم ورکول,велӧдны
2585,lehren::V,تعلیم ورکول,mācīt
2586,lehren::V,تعلیم ورکول,iemācīt
2587,unterrichten::V,درس ورکول,велӧдны
2588,unterrichten::V,درس ورکول,apmācīt
2589,aufziehen::V,روزل,быдтыны
2590,aufziehen::V,روزل,uzaudzināt
2591,leiten::V,رهبری کول,веськӧдлыны
2592,leiten::V,رهبری کول,vadīt
2593,leiten::V,رهبری کول,pārzināt
2594,leiten::V,لارښوونه کول,веськӧдлыны
2595,leiten::V,لارښوونه کول,vadīt
2596,leiten::V,لارښوونه کول,pārzināt
2597,antreiben::V,چټک کول,тэрмӧдны
2598,antreiben::V,چټک کول,urdīt
2599,antreiben::V,چټک کول,mudināt
2600,lassen::V,اړکول,тшӧктыны
2601,lassen::V,اړکول,ļaut
2602,einladen::V,بلل,корны
2603,einladen::V,بلل,ielūgt
2604,einladen::V,بلل,aicināt
2605,vereinigen::V,متحد کول,ӧтувтны
2606,vereinigen::V,متحد کول,котыртны
2607,vereinigen::V,متحد کول,vienot
2608,vereinigen::V,متحد کول,apvienot
2609,vereinigen::V,یوځای کول,ӧтувтны
2610,vereinigen::V,یوځای کول,котыртны
2611,vereinigen::V,یوځای کول,vienot
2612,vereinigen::V,یوځای کول,apvienot
2613,besuchen::V,کتنه کول,волыны
2614,besuchen::V,کتنه کول,ветлыны
2615,besuchen::V,کتنه کول,apciemot
2616,treffen::V,ليدل,вочаӧдны
2617,treffen::V,ليدل,паныдавны
2618,treffen::V,ليدل,satikt
2619,treffen::V,ليدل,sastapt
2620,treffen::V,تلقی کول,вочаӧдны
2621,treffen::V,تلقی کول,паныдавны
2622,treffen::V,تلقی کول,satikt
2623,treffen::V,تلقی کول,sastapt
2624,sich versammeln::V,راغونډېدل,лӧсьӧдчыны
2625,sich versammeln::V,راغونډېدل,salasīties
2626,sich versammeln::V,راغونډېدل,sapulcēties
2627,spielen::V,لوبه کول,ворсны
2628,spielen::V,لوبه کول,spēlēt
2629,spielen::V,لوبه کول,spēlēties
2630,singen::V,سندرې وېل,сьывны
2631,singen::V,سندرې وېل,dziedāt
2632,tanzen::V,ګډېدل,йӧктыны
2633,tanzen::V,ګډېدل,diet
2634,tanzen::V,ګډېدل,dejot
2635,tanzen::V,ګډېدل,dancot
2636,sich trennen::V,بېلېدل,торйӧдчыны
2637,sich trennen::V,بېلېدل,šķirties
2638,sich trennen::V,بېلېدل,izšķirties
2639,verlassen::V,ترک کول,эновтны
2640,verlassen::V,ترک کول,atstāt
2641,retten::V,نجات ورکول,видзны
2642,retten::V,نجات ورکول,мездыны
2643,retten::V,نجات ورکول,glābt
2644,bewachen::V,ساتل,видзны
2645,bewachen::V,ساتل,sargāt
2646,bewachen::V,حفاظت کول,видзны
2647,bewachen::V,حفاظت کول,sargāt
2648,schützen::V,ژغورل,видзны
2649,schützen::V,ژغورل,pasargāt
2650,schützen::V,ژغورل,aizsargāt
2651,verteidigen::V,دفاع کول,дорйыны
2652,verteidigen::V,دفاع کول,aizstāvēt
2653,sich schlagen::V,جنګېدل,косясьны
2654,sich schlagen::V,جنګېدل,kauties
2655,sich schlagen::V,جنګېدل,izkauties
2656,schießen::V,ویشتل,лыйны
2657,schießen::V,ویشتل,šaut
2658,schießen::V,ویشتل,šaudīt
2659,siegen::V,غالبېدل,вермыны
2660,siegen::V,غالبېدل,uzvarēt
2661,ärgern::V,خپه کول,лӧгӧдны
2662,ärgern::V,خپه کول,лёкмӧдны
2663,ärgern::V,خپه کول,скӧрмӧдны
2664,ärgern::V,خپه کول,sadusmot
2665,schlagen::V,وهل,вартны
2666,schlagen::V,وهل,sist
2667,schlagen::V,وهل,triekt
2668,treten::V,په لغته وهل,лёгны
2669,treten::V,په لغته وهل,майкны
2670,treten::V,په لغته وهل,mīt
2671,treten::V,په لغته وهل,paspert
2672,stechen::V,ټومبل,бышткыны
2673,stechen::V,ټومبل,durt
2674,stoßen::V,ټېل وهل,тойлыны
2675,stoßen::V,ټېل وهل,йӧткавны
2676,stoßen::V,ټېل وهل,grūst
2677,stoßen::V,پوری وهل,тойлыны
2678,stoßen::V,پوری وهل,йӧткавны
2679,stoßen::V,پوری وهل,grūst
2680,stehlen::V,تښتول,гусявны
2681,stehlen::V,تښتول,zagt
2682,stehlen::V,غلا کول,гусявны
2683,stehlen::V,غلا کول,zagt
2684,stören::V,ماتول,падмӧдны
2685,stören::V,ماتول,traucēt
2686,belästigen::V,ځورول,дӧзмӧдны
2687,belästigen::V,ځورول,apgrūtināt
2688,belästigen::V,تکلیف ورکول,дӧзмӧдны
2689,belästigen::V,تکلیف ورکول,apgrūtināt
2690,verbergen::V,پټول,дзебны
2691,verbergen::V,پټول,сайӧдны
2692,verbergen::V,پټول,slēpt
2693,verbergen::V,پټول,paslēpt
2694,täuschen::V,تېرایستل,пӧръявны
2695,täuschen::V,تېرایستل,ылӧдны
2696,täuschen::V,تېرایستل,mānīt
2697,täuschen::V,تېرایستل,maldināt
2698,täuschen::V,خطا ایستل,пӧръявны
2699,täuschen::V,خطا ایستل,ылӧдны
2700,täuschen::V,خطا ایستل,mānīt
2701,täuschen::V,خطا ایستل,maldināt
2702,betrügen::V,غولول,сӧрны
2703,betrügen::V,غولول,krāpt
2704,betrügen::V,غولول,apkrāpt
2705,töten::V,وژل,вины
2706,töten::V,وژل,nāvēt
2707,töten::V,وژل,nogalināt
2708,töten::V,مړ کول,вины
2709,töten::V,مړ کول,nāvēt
2710,töten::V,مړ کول,nogalināt
2711,wohnen::V,اوسېدل,овны
2712,wohnen::V,اوسېدل,dzīvot
2713,arbeiten::V,کار کول,уджавны
2714,arbeiten::V,کار کول,strādāt
2715,arbeiten::V,کار کول,darboties
2716,sammeln::V,راټولول,чукӧртны
2717,sammeln::V,راټولول,vākt
2718,sammeln::V,راغونډول,чукӧртны
2719,sammeln::V,راغونډول,vākt
2720,pflücken::V,شکول,вотны
2721,pflücken::V,شکول,ӧктыны
2722,pflücken::V,شکول,raut
2723,pflücken::V,شکول,plūkt
2724,jagen::V,ښکار کول,кыйсьыны
2725,jagen::V,ښکار کول,medīt
2726,fischen::V,کب نيول,чери кыйны
2727,fischen::V,کب نيول,zvejot
2728,fassen::V,نیول,кутны
2729,fassen::V,نیول,saķert
2730,fassen::V,ګیرول,кутны
2731,fassen::V,ګیرول,saķert
2732,hüten::V,پوول,видзны
2733,hüten::V,پوول,йирӧдны
2734,hüten::V,پوول,ganīt
2735,treiben::V,بیول,вӧтлыны
2736,treiben::V,بیول,dzīt
2737,anbinden::V,تړل,домавны
2738,anbinden::V,تړل,piesiet
2739,anbinden::V,تړل,piesaistīt
2740,füttern::V,خوراک ورکول,вердны
2741,füttern::V,خوراک ورکول,barot
2742,melken::V,لوشل,лысьтыны
2743,melken::V,لوشل,slaukt
2744,hacken::V,پی کول,керавны
2745,hacken::V,پی کول,kapāt
2746,gießen::V,اوبه کول,киськавны
2747,gießen::V,اوبه کول,liet
2748,gießen::V,اوبه کول,laistīt
2749,reifen::V,رسېدل,кисьмыны
2750,reifen::V,رسېدل,briest
2751,zubereiten::V,تیارول,дасьтыны
2752,zubereiten::V,تیارول,taisīt
2753,zubereiten::V,تیارول,gatavot
2754,kochen::V,پخول,пуны
2755,kochen::V,پخول,vārīt
2756,backen::V,پخول,пӧжавны
2757,backen::V,پخول,cept
2758,braten::V,وريتول,пражитны
2759,braten::V,وريتول,cept
2760,braten::V,وريتول,cepināt
2761,umrühren::V,لړل,сорлавны
2762,umrühren::V,لړل,maisīt
2763,umrühren::V,لړل,apmaisīt
2764,stricken::V,اوبدل,кӧртны
2765,stricken::V,اوبدل,adīt
2766,nähen::V,ګنډل,вурны
2767,nähen::V,ګنډل,šūt
2768,färben::V,رنګول,мичӧдны
2769,färben::V,رنګول,краситны
2770,färben::V,رنګول,krāsot
2771,färben::V,رنګول,nokrāsot
2772,reinigen::V,صافول,весавны
2773,reinigen::V,صافول,tīrīt
2774,reinigen::V,صافول,attīrīt
2775,waschen::V,مینځل,мыськыны
2776,waschen::V,مینځل,mazgāt
2777,abwischen::V,وچول,чышкыны
2778,abwischen::V,وچول,noslaucīt
2779,spülen::V,کنګالول,пожъявны
2780,spülen::V,کنګالول,skalot
2781,fegen::V,جارو کول,чышкыны
2782,fegen::V,جارو کول,slaucīt
2783,kehren::V,جارو کول,чышкыны
2784,kehren::V,جارو کول,mēzt
2785,baden::V,لمبېدل,купайтчыны
2786,baden::V,لمبېدل,peldēties
2787,sich waschen::V,ځان مينځل,мыссьыны
2788,sich waschen::V,ځان مينځل,mazgāties
2789,ausziehen::V,کښل,пӧрччӧдны
2790,ausziehen::V,کښل,noģērbt
2791,ausziehen::V,ایستل,пӧрччӧдны
2792,ausziehen::V,ایستل,noģērbt
2793,anziehen::V,اغوستل,кӧмавны
2794,anziehen::V,اغوستل,пасьтавны
2795,anziehen::V,اغوستل,uzvilkt
2796,sich anziehen::V,کالی اغوستل,пасьтасьны
2797,sich anziehen::V,کالی اغوستل,apģērbties
2798,kämmen::V,ګمنځول,сынавны
2799,kämmen::V,ګمنځول,sukāt
2800,schmücken::V,ښکلی کول,мичмӧдны
2801,schmücken::V,ښکلی کول,rotāt
2802,schmücken::V,ښکلی کول,greznot
2803,sagen::V,وېل,шуны
2804,sagen::V,وېل,висьтавны
2805,sagen::V,وېل,teikt
2806,sprechen::V,وېل,сёрнитны
2807,sprechen::V,وېل,runāt
2808,sprechen::V,غږېدل,сёрнитны
2809,sprechen::V,غږېدل,runāt
2810,reden::V,ګړېدل,сёрнитны
2811,reden::V,ګړېدل,norunāt
2812,reden::V,خبرې کول,сёрнитны
2813,reden::V,خبرې کول,norunāt
2814,sich unterhalten::V,خبری کول,сёрнитны
2815,sich unterhalten::V,خبری کول,варовитны
2816,sich unterhalten::V,خبری کول,sarunāties
2817,fragen::V,پوښتنه کول,юавны
2818,fragen::V,پوښتنه کول,jautāt
2819,bitten::V,غوښتل,корны
2820,bitten::V,غوښتل,lūgt
2821,bitten::V,غوښتل,prasīt
2822,erzählen::V,کيسه کول,висьтавны
2823,erzählen::V,کيسه کول,stāstīt
2824,erzählen::V,حکايت کول,висьтавны
2825,erzählen::V,حکايت کول,stāstīt
2826,mitteilen::V,خبرول,юӧртны
2827,mitteilen::V,خبرول,висьтавны
2828,mitteilen::V,خبرول,pavēstīt
2829,mitteilen::V,خبر ورکول,юӧртны
2830,mitteilen::V,خبر ورکول,висьтавны
2831,mitteilen::V,خبر ورکول,pavēstīt
2832,nennen::V,نوم ايښودل,шуны
2833,nennen::V,نوم ايښودل,ним сетны
2834,nennen::V,نوم ايښودل,saukt
2835,rufen::V,بلل,корны
2836,rufen::V,بلل,saukt
2837,prahlen::V,لاپې وهل,ошйысьны
2838,prahlen::V,لاپې وهل,lielīties
2839,übersetzen::V,ژباړل,вуджӧдны
2840,übersetzen::V,ژباړل,tulkot
2841,übersetzen::V,ژباړل,pārtulkot
2842,übersetzen::V,ترجمه کول,вуджӧдны
2843,übersetzen::V,ترجمه کول,tulkot
2844,übersetzen::V,ترجمه کول,pārtulkot
2845,denken::V,فکر کول,мӧвпавны
2846,denken::V,فکر کول,domāt
2847,glauben::V,باور کول,эскыны
2848,glauben::V,باور کول,ticēt
2849,bemerken::V,لیدل,казявны
2850,bemerken::V,لیدل,ievērot
2851,bemerken::V,لیدل,ieraudzīt
