,Concept_ID,lv,bg
2352,legen::V,пуктыны,слагам
2353,legen::V,likt,сложа
2354,legen::V,likt,слагам
2355,berühren::V,вӧрзьӧдны,докосна
2356,berühren::V,инмӧдчывны,докосна
2357,berühren::V,skart,докосна
2358,berühren::V,aizskart,докосна
2359,verbinden::V,йитны,свържа
2360,verbinden::V,saistīt,свържа
2361,verbinden::V,savienot,свържа
2362,bedecken::V,вевттьыны,покрия
2363,bedecken::V,apsegt,покрия
2364,bedecken::V,pārsegt,покрия
2365,aufhängen::V,ӧшӧдны,закача
2366,aufhängen::V,джагӧдны,закача
2367,aufhängen::V,uzkārt,закача
2368,anzünden::V,ӧзтыны,запаля
2369,anzünden::V,aizdegt,запаля
2370,anzünden::V,aizdedzināt,запаля
2371,aufheben::V,чеччӧдны,вдигна
2372,aufheben::V,чеччӧдны,повдигна
2373,aufheben::V,сувтӧдны,вдигна
2374,aufheben::V,сувтӧдны,повдигна
2375,aufheben::V,pacelt,вдигна
2376,aufheben::V,pacelt,повдигна
2377,zurücklassen::V,кольны,оставя
2378,zurücklassen::V,atstāt,оставя
2379,verlieren::V,воштыны,загубя
2380,verlieren::V,zaudēt,загубя
2381,verlieren::V,pazaudēt,загубя
2382,fallen lassen::V,уськӧдны,изпусна
2383,fallen lassen::V,nomest,изпусна
2384,machen::V,вӧчны,направя
2385,machen::V,лӧсьӧдны,направя
2386,machen::V,darīt,направя
2387,herstellen::V,лӧсьӧдны,произведа
2388,herstellen::V,ražot,произведа
2389,herstellen::V,izgatavot,произведа
2390,bauen::V,лэптыны,строя
2391,bauen::V,celt,строя
2392,bauen::V,būvēt,строя
2393,reparieren::V,дзоньтавны,поправя
2394,reparieren::V,labot,поправя
2395,reparieren::V,remontēt,поправя
2396,verbessern::V,бурмӧдны,подобря
2397,verbessern::V,labot,подобря
2398,verbessern::V,izlabot,подобря
2399,ändern::V,вежны,променя
2400,ändern::V,mainīt,променя
2401,graben::V,кодйыны,копая
2402,graben::V,rakt,копая
2403,beugen::V,куснявны,прегъна
2404,beugen::V,liekt,прегъна
2405,biegen::V,куснявны,прегъна
2406,biegen::V,liekt,прегъна
2407,drehen::V,бергӧдлыны,въртя
2408,drehen::V,griezt,въртя
2409,wenden::V,бергӧдны,обърна
2410,wenden::V,apgriezt,обърна
2411,umdrehen::V,бергӧдны,обърна
2412,umdrehen::V,apgriezt,обърна
2413,heben::V,лэптыны,вдигам
2414,heben::V,celt,вдигам
2415,heben::V,cilāt,вдигам
2416,heben::V,pacelt,вдигам
2417,hochheben::V,кыпӧдны,издигна
2418,hochheben::V,pacelt,издигна
2419,ergreifen::V,кутны,хвана
2420,ergreifen::V,кутны,обхвана
2421,ergreifen::V,paķert,хвана
2422,ergreifen::V,paķert,обхвана
2423,ergreifen::V,satvert,хвана
2424,ergreifen::V,satvert,обхвана
2425,halten::V,кутны,държа
2426,halten::V,turēt,държа
2427,halten::V,saturēt,държа
2428,drücken::V,личкыны,натискам
2429,drücken::V,личкыны,притискам
2430,drücken::V,топӧдны,натискам
2431,drücken::V,топӧдны,притискам
2432,drücken::V,spiest,натискам
2433,drücken::V,spiest,притискам
2434,schieben::V,ӧтдортны,тикам
2435,schieben::V,йӧткыштны,тикам
2436,schieben::V,stumt,тикам
2437,kratzen::V,гуджӧдны,одраскам
2438,kratzen::V,kasīt,одраскам
2439,kratzen::V,skrāpēt,одраскам
2440,lecken::V,нювны,лижа
2441,lecken::V,нювны,ближа
2442,lecken::V,lakt,лижа
2443,lecken::V,lakt,ближа
2444,lecken::V,laizīt,лижа
2445,lecken::V,laizīt,ближа
2446,beißen::V,курччыны,хапя
2447,beißen::V,курччыны,ухапя
2448,beißen::V,kost,хапя
2449,beißen::V,kost,ухапя
2450,abreißen::V,орӧдны,откъсна
2451,abreißen::V,atraut,откъсна
2452,abreißen::V,atplēst,откъсна
2453,abschneiden::V,вундавны,отрежа
2454,abschneiden::V,nogriezt,отрежа
2455,binden::V,гӧрддзавны,вържа
2456,binden::V,кӧртавны,вържа
2457,binden::V,siet,вържа
2458,binden::V,aptīt,вържа
2459,stecken::V,сюйны,пъхна
2460,stecken::V,bāzt,пъхна
2461,stecken::V,spraust,пъхна
2462,brechen::V,чегны,троша
2463,brechen::V,lauzt,троша
2464,brechen::V,lauzīt,троша
2465,klopfen::V,камгыны,чукам
2466,klopfen::V,klauvēt,чукам
2467,hauen::V,нӧйнты,бия
2468,hauen::V,кучкыны,бия
2469,hauen::V,cirst,бия
2470,hauen::V,dauzīt,бия
2471,kleben::V,лемавны,лепя
2472,kleben::V,лемавны,залепя
2473,kleben::V,ляскавны,лепя
2474,kleben::V,ляскавны,залепя
2475,kleben::V,līmēt,лепя
2476,kleben::V,līmēt,залепя
2477,kleben::V,lipināt,лепя
2478,kleben::V,lipināt,залепя
2479,reiben::V,тільны,трия
2480,reiben::V,тільны,търкам
2481,reiben::V,зыравны,трия
2482,reiben::V,зыравны,търкам
2483,reiben::V,rīvēt,трия
2484,reiben::V,rīvēt,търкам
2485,reiben::V,berzēt,трия
2486,reiben::V,berzēt,търкам
2487,streichen::V,мавтны,намажа
2488,streichen::V,ziest,намажа
2489,streichen::V,triept,намажа
2490,schleifen::V,кеслыны,остря
2491,schleifen::V,trīt,остря
2492,schleifen::V,asināt,остря
2493,schneiden::V,шырны,режа
2494,schneiden::V,griezt,режа
2495,schneiden::V,sagriezt,режа
2496,rütteln::V,легӧдны,разтърсвам
2497,rütteln::V,катлӧдлыны,разтърсвам
2498,rütteln::V,kratīt,разтърсвам
2499,rütteln::V,purināt,разтърсвам
2500,schütteln::V,тракӧдны,клатя
2501,schütteln::V,тракӧдны,друсам
2502,schütteln::V,kratīt,клатя
2503,schütteln::V,kratīt,друсам
2504,schwenken::V,ӧвтны,размахам
2505,schwenken::V,шенасьны,размахам
2506,schwenken::V,vēzēt,размахам
2507,schwenken::V,vēcināt,размахам
2508,schütten::V,кисьтны,сипя
2509,schütten::V,bērt,сипя
2510,füllen::V,тыртны,напълня
2511,füllen::V,pildīt,напълня
2512,füllen::V,piepildīt,напълня
2513,einwickeln::V,тубыртны,увия
2514,einwickeln::V,тубыртны,завия
2515,einwickeln::V,ietīt,увия
2516,einwickeln::V,ietīt,завия
2517,tragen::V,нуны,нося
2518,tragen::V,nest,нося
2519,schleppen::V,кыскавны,влача
2520,schleppen::V,stiept,влача
2521,schleppen::V,staipīt,влача
2522,ziehen::V,кыскыны,тегля
2523,ziehen::V,кыскыны,дръпна
2524,ziehen::V,vilkt,тегля
2525,ziehen::V,vilkt,дръпна
2526,aufbewahren::V,видзны,съхраня
2527,aufbewahren::V,glabāt,съхраня
2528,aufbewahren::V,uzglabāt,съхраня
2529,werfen::V,чӧвтны,хвърля
2530,werfen::V,шыбитны,хвърля
2531,werfen::V,mest,хвърля
2532,werfen::V,sviest,хвърля
2533,fangen::V,кутны,ловя
2534,fangen::V,кутны,уловя
2535,fangen::V,ķert,ловя
2536,fangen::V,ķert,уловя
2537,fangen::V,uzķert,ловя
2538,fangen::V,uzķert,уловя
2539,packen::V,босьтны,хвана
2540,packen::V,paķert,хвана
2541,packen::V,satvert,хвана
2542,verstecken::V,дзебны,крия
2543,verstecken::V,дзебны,скрия
2544,verstecken::V,slēpt,крия
2545,verstecken::V,slēpt,скрия
2546,verstecken::V,noglabāt,крия
2547,verstecken::V,noglabāt,скрия
2548,teilen::V,юкны,разделя
2549,teilen::V,dalīt,разделя
2550,schicken::V,ыстыны,изпращам
2551,schicken::V,sūtīt,изпращам
2552,schicken::V,atsūtīt,изпращам
2553,bringen::V,вайны,донеса
2554,bringen::V,atvest,донеса
2555,hinzufügen::V,содтыны,прибавя
2556,hinzufügen::V,pievienot,прибавя
2557,bekommen::V,босьтны,сдобия се
2558,bekommen::V,dabūt,сдобия се
2559,erhalten::V,босьтны,получа
2560,erhalten::V,saņemt,получа
2561,nehmen::V,босьтны,взема
2562,nehmen::V,ņemt,взема
2563,nehmen::V,paņemt,взема
2564,wählen::V,бӧрйыны,избирам
2565,wählen::V,ievēlēt,избирам
2566,auswählen::V,бӧрйыны,избера
2567,auswählen::V,izvēlēt,избера
2568,bewahren::V,видзны,пазя
2569,bewahren::V,saglabāt,пазя
2570,behindern::V,конйӧдлыны,преча
2571,behindern::V,конйӧдлыны,спъвам
2572,behindern::V,джӧмдӧдны,преча
2573,behindern::V,джӧмдӧдны,спъвам
2574,behindern::V,kavēt,преча
2575,behindern::V,kavēt,спъвам
2576,behindern::V,aizkavēt,преча
2577,behindern::V,aizkavēt,спъвам
2578,verderben::V,тшыкӧдны,разваля
2579,verderben::V,sabojāt,разваля
2580,beschädigen::V,тшыкӧдны,повредя
2581,beschädigen::V,bojāt,повредя
2582,beschädigen::V,maitāt,повредя
2583,zerbrechen::V,жуглыны,счупя
2584,zerbrechen::V,salauzt,счупя
2585,zerbrechen::V,sadauzīt,счупя
2586,zerreißen::V,орӧдны,скъсам
2587,zerreißen::V,pārraut,скъсам
2588,zerstören::V,жугӧдны,разруша
2589,zerstören::V,кисьтны,разруша
2590,zerstören::V,косявны,разруша
2591,zerstören::V,graut,разруша
2592,zerstören::V,sagraut,разруша
2593,verbrennen::V,сотны,изгоря
2594,verbrennen::V,сотчыны,изгоря
2595,verbrennen::V,dedzināt,изгоря
2596,verbrennen::V,sadedzināt,изгоря
2597,geben::V,сетны,дам
2598,geben::V,dot,дам
2599,geben::V,padot,дам
2600,reichen::V,сетны,подам
2601,reichen::V,padot,подам
2602,reichen::V,sniegt,подам
2603,schenken::V,козьнавны,подаря
2604,schenken::V,dāvāt,подаря
2605,schenken::V,dāvināt,подаря
2606,versprechen::V,кыв сетны,обещая
2607,versprechen::V,solīt,обещая
2608,versprechen::V,apsolīt,обещая
2609,wünschen::V,кӧсйыны,желая
2610,wünschen::V,vēlēt,желая
2611,wünschen::V,novēlēt,желая
2612,loben::V,ошкыны,хваля
2613,loben::V,lielīt,хваля
2614,küssen::V,окавны,целувам
2615,küssen::V,bučot,целувам
2616,küssen::V,skūpstīt,целувам
2617,wiegen::V,гудрӧдлыны,люлея
2618,wiegen::V,šūpot,люлея
2619,zudecken::V,веввттьыны,покрия
2620,zudecken::V,apklāt,покрия
2621,zudecken::V,aizsegt,покрия
2622,wecken::V,садьмӧдны,събудя
2623,wecken::V,чуксавны,събудя
2624,wecken::V,modināt,събудя
2625,zeigen::V,петкӧдлыны,покажа
2626,zeigen::V,rādīt,покажа
2627,führen::V,нуӧдны,водя
2628,führen::V,нуӧдны,заведа
2629,führen::V,vadīt,водя
2630,führen::V,vadīt,заведа
2631,lehren::V,велӧдны,уча
2632,lehren::V,mācīt,уча
2633,lehren::V,iemācīt,уча
2634,unterrichten::V,велӧдны,преподавам
2635,unterrichten::V,apmācīt,преподавам
2636,aufziehen::V,быдтыны,отгледам
2637,aufziehen::V,uzaudzināt,отгледам
2638,leiten::V,веськӧдлыны,ръководя
2639,leiten::V,веськӧдлыны,управлявам
2640,leiten::V,vadīt,ръководя
2641,leiten::V,vadīt,управлявам
2642,leiten::V,pārzināt,ръководя
2643,leiten::V,pārzināt,управлявам
2644,antreiben::V,тэрмӧдны,подкарвам
2645,antreiben::V,urdīt,подкарвам
2646,antreiben::V,mudināt,подкарвам
2647,lassen::V,тшӧктыны,накарам
2648,lassen::V,ļaut,накарам
2649,einladen::V,корны,поканя
2650,einladen::V,ielūgt,поканя
2651,einladen::V,aicināt,поканя
2652,vereinigen::V,ӧтувтны,съединя
2653,vereinigen::V,котыртны,съединя
2654,vereinigen::V,vienot,съединя
2655,vereinigen::V,apvienot,съединя
2656,besuchen::V,волыны,посетя
2657,besuchen::V,ветлыны,посетя
2658,besuchen::V,apciemot,посетя
2659,treffen::V,вочаӧдны,срещна
2660,treffen::V,паныдавны,срещна
2661,treffen::V,satikt,срещна
2662,treffen::V,sastapt,срещна
2663,sich versammeln::V,лӧсьӧдчыны,събера се
2664,sich versammeln::V,salasīties,събера се
2665,sich versammeln::V,sapulcēties,събера се
2666,spielen::V,ворсны,играя
2667,spielen::V,spēlēt,играя
2668,spielen::V,spēlēties,играя
2669,singen::V,сьывны,пея
2670,singen::V,dziedāt,пея
2671,tanzen::V,йӧктыны,танцувам
2672,tanzen::V,diet,танцувам
2673,tanzen::V,dejot,танцувам
2674,tanzen::V,dancot,танцувам
2675,sich trennen::V,торйӧдчыны,разделя се
2676,sich trennen::V,šķirties,разделя се
2677,sich trennen::V,izšķirties,разделя се
2678,verlassen::V,эновтны,напусна
2679,verlassen::V,atstāt,напусна
2680,retten::V,видзны,спася
2681,retten::V,мездыны,спася
2682,retten::V,glābt,спася
2683,bewachen::V,видзны,охранявам
2684,bewachen::V,sargāt,охранявам
2685,schützen::V,видзны,запазя
2686,schützen::V,pasargāt,запазя
2687,schützen::V,aizsargāt,запазя
2688,verteidigen::V,дорйыны,защитя
2689,verteidigen::V,aizstāvēt,защитя
2690,sich schlagen::V,косясьны,бия се
2691,sich schlagen::V,kauties,бия се
2692,sich schlagen::V,izkauties,бия се
2693,schießen::V,лыйны,стрелям
2694,schießen::V,šaut,стрелям
2695,schießen::V,šaudīt,стрелям
2696,siegen::V,вермыны,победя
2697,siegen::V,uzvarēt,победя
2698,ärgern::V,лӧгӧдны,ядосам
2699,ärgern::V,лёкмӧдны,ядосам
2700,ärgern::V,скӧрмӧдны,ядосам
2701,ärgern::V,sadusmot,ядосам
2702,schlagen::V,вартны,бия
2703,schlagen::V,вартны,ударя
2704,schlagen::V,sist,бия
2705,schlagen::V,sist,ударя
2706,schlagen::V,triekt,бия
2707,schlagen::V,triekt,ударя
2708,treten::V,лёгны,ритам
2709,treten::V,майкны,ритам
2710,treten::V,mīt,ритам
2711,treten::V,paspert,ритам
2712,stechen::V,бышткыны,бодна
2713,stechen::V,durt,бодна
2714,stoßen::V,тойлыны,бутна
2715,stoßen::V,тойлыны,блъсна
2716,stoßen::V,йӧткавны,бутна
2717,stoßen::V,йӧткавны,блъсна
2718,stoßen::V,grūst,бутна
2719,stoßen::V,grūst,блъсна
2720,stehlen::V,гусявны,
2721,stehlen::V,zagt,
2722,stören::V,падмӧдны,смутя
2723,stören::V,traucēt,смутя
2724,belästigen::V,дӧзмӧдны,отегча
2725,belästigen::V,дӧзмӧдны,безпокоя
2726,belästigen::V,apgrūtināt,отегча
2727,belästigen::V,apgrūtināt,безпокоя
2728,verbergen::V,дзебны,скрия
2729,verbergen::V,сайӧдны,скрия
2730,verbergen::V,slēpt,скрия
2731,verbergen::V,paslēpt,скрия
2732,täuschen::V,пӧръявны,измамя
2733,täuschen::V,ылӧдны,измамя
2734,täuschen::V,mānīt,измамя
2735,täuschen::V,maldināt,измамя
2736,betrügen::V,сӧрны,измамя
2737,betrügen::V,krāpt,измамя
2738,betrügen::V,apkrāpt,измамя
2739,töten::V,вины,убия
2740,töten::V,вины,умъртвя
2741,töten::V,nāvēt,убия
2742,töten::V,nāvēt,умъртвя
2743,töten::V,nogalināt,убия
2744,töten::V,nogalināt,умъртвя
2745,wohnen::V,овны,живея
2746,wohnen::V,dzīvot,живея
2747,arbeiten::V,уджавны,работя
2748,arbeiten::V,strādāt,работя
2749,arbeiten::V,darboties,работя
2750,sammeln::V,чукӧртны,събера
2751,sammeln::V,vākt,събера
2752,pflücken::V,вотны,бера
2753,pflücken::V,вотны,откъсна
2754,pflücken::V,ӧктыны,бера
2755,pflücken::V,ӧктыны,откъсна
2756,pflücken::V,raut,бера
2757,pflücken::V,raut,откъсна
2758,pflücken::V,plūkt,бера
2759,pflücken::V,plūkt,откъсна
2760,jagen::V,кыйсьыны,ловувам
2761,jagen::V,medīt,ловувам
2762,fischen::V,чери кыйны,ловя риба
2763,fischen::V,zvejot,ловя риба
2764,fassen::V,кутны,хвана
2765,fassen::V,saķert,хвана
2766,hüten::V,видзны,пазя
2767,hüten::V,йирӧдны,пазя
2768,hüten::V,ganīt,пазя
2769,treiben::V,вӧтлыны,карам
2770,treiben::V,dzīt,карам
2771,anbinden::V,домавны,завържа
2772,anbinden::V,piesiet,завържа
2773,anbinden::V,piesaistīt,завържа
2774,füttern::V,вердны,храня
2775,füttern::V,barot,храня
2776,melken::V,лысьтыны,доя
2777,melken::V,slaukt,доя
2778,hacken::V,керавны,сека
2779,hacken::V,kapāt,сека
2780,gießen::V,киськавны,полея
2781,gießen::V,liet,полея
2782,gießen::V,laistīt,полея
2783,reifen::V,кисьмыны,узрея
2784,reifen::V,briest,узрея
2785,zubereiten::V,дасьтыны,приготвя
2786,zubereiten::V,taisīt,приготвя
2787,zubereiten::V,gatavot,приготвя
2788,kochen::V,пуны,варя
2789,kochen::V,vārīt,варя
2790,backen::V,пӧжавны,пека
2791,backen::V,cept,пека
2792,braten::V,пражитны,пържа
2793,braten::V,cept,пържа
2794,braten::V,cepināt,пържа
2795,umrühren::V,сорлавны,разбъркам
2796,umrühren::V,maisīt,разбъркам
2797,umrühren::V,apmaisīt,разбъркам
2798,stricken::V,кӧртны,плета
2799,stricken::V,adīt,плета
2800,nähen::V,вурны,шия
2801,nähen::V,šūt,шия
2802,färben::V,мичӧдны,боядисам
2803,färben::V,краситны,боядисам
2804,färben::V,krāsot,боядисам
2805,färben::V,nokrāsot,боядисам
2806,reinigen::V,весавны,почистя
2807,reinigen::V,tīrīt,почистя
2808,reinigen::V,attīrīt,почистя
2809,waschen::V,мыськыны,мия
2810,waschen::V,мыськыны,пера
2811,waschen::V,mazgāt,мия
2812,waschen::V,mazgāt,пера
2813,abwischen::V,чышкыны,избърша
2814,abwischen::V,noslaucīt,избърша
2815,spülen::V,пожъявны,плакна
2816,spülen::V,skalot,плакна
2817,fegen::V,чышкыны,измета
2818,fegen::V,slaucīt,измета
2819,kehren::V,чышкыны,мета
2820,kehren::V,mēzt,мета
2821,baden::V,купайтчыны,къпя се
2822,baden::V,peldēties,къпя се
2823,sich waschen::V,мыссьыны,мия се
2824,sich waschen::V,mazgāties,мия се
2825,ausziehen::V,пӧрччӧдны,съблека
2826,ausziehen::V,noģērbt,съблека
2827,anziehen::V,кӧмавны,облека
2828,anziehen::V,пасьтавны,облека
2829,anziehen::V,uzvilkt,облека
2830,sich anziehen::V,пасьтасьны,облека се
2831,sich anziehen::V,apģērbties,облека се
2832,kämmen::V,сынавны,реша
2833,kämmen::V,сынавны,вчеша
2834,kämmen::V,sukāt,реша
2835,kämmen::V,sukāt,вчеша
2836,schmücken::V,мичмӧдны,накича
2837,schmücken::V,rotāt,накича
2838,schmücken::V,greznot,накича
2839,sagen::V,шуны,кажа
2840,sagen::V,висьтавны,кажа
2841,sagen::V,teikt,кажа
2842,sprechen::V,сёрнитны,говоря
2843,sprechen::V,runāt,говоря
2844,reden::V,сёрнитны,говоря
2845,reden::V,norunāt,говоря
2846,sich unterhalten::V,сёрнитны,разговарям
2847,sich unterhalten::V,варовитны,разговарям
2848,sich unterhalten::V,sarunāties,разговарям
2849,fragen::V,юавны,запитам
2850,fragen::V,jautāt,запитам
2851,bitten::V,корны,моля
2852,bitten::V,lūgt,моля
2853,bitten::V,prasīt,моля
2854,erzählen::V,висьтавны,разкажа
2855,erzählen::V,stāstīt,разкажа
2856,mitteilen::V,юӧртны,съобщя
2857,mitteilen::V,висьтавны,съобщя
2858,mitteilen::V,pavēstīt,съобщя
2859,nennen::V,шуны,нарека
2860,nennen::V,ним сетны,нарека
2861,nennen::V,saukt,нарека
2862,rufen::V,корны,викам
2863,rufen::V,корны,повикам
2864,rufen::V,saukt,викам
2865,rufen::V,saukt,повикам
2866,prahlen::V,ошйысьны,хваля се
2867,prahlen::V,lielīties,хваля се
2868,übersetzen::V,вуджӧдны,преведа
2869,übersetzen::V,tulkot,преведа
2870,übersetzen::V,pārtulkot,преведа
2871,denken::V,мӧвпавны,мисля
2872,denken::V,domāt,мисля
2873,glauben::V,эскыны,вярвам
2874,glauben::V,ticēt,вярвам
2875,bemerken::V,казявны,забележа
2876,bemerken::V,ievērot,забележа
2877,bemerken::V,ieraudzīt,забележа
2878,erkennen::V,тӧдмавны,позная
2879,erkennen::V,pazīt,позная
2880,erkennen::V,atpazīt,позная
2881,begreifen::V,вежӧртны,схвана
2882,begreifen::V,гӧгӧрвоны,схвана
2883,begreifen::V,jēgt,схвана
2884,begreifen::V,apjēgt,схвана
2885,verstehen::V,вежӧртны,разбера
2886,verstehen::V,гӧгӧрвоны,разбера
2887,verstehen::V,saprast,разбера
2888,lernen::V,вeлöдчыны,уча се
2889,lernen::V,mācīties,уча се
2890,wissen::V,тӧдны,зная
2891,wissen::V,zināt,зная
2892,sich erinnern an::V,казьтывны,спомня си за
2893,sich erinnern an::V,дум вылӧ уськӧдны,спомня си за
2894,sich erinnern an::V,atminēties,спомня си за
2895,vergessen::V,вунӧдны,забравя
2896,vergessen::V,mirst,забравя
2897,vergessen::V,aizmirst,забравя
2898,messen::V,муртавны,меря
2899,messen::V,mērīt,меря
2900,zählen::V,лыддьыны,броя
2901,zählen::V,skaitīt,броя
2902,rechnen::V,лыддьыны,сметна
2903,rechnen::V,rēķināt,сметна
2904,lesen::V,лыддьыны,чета
2905,lesen::V,lasīt,чета
2906,malen::V,серпасавны,рисувам
2907,malen::V,gleznot,рисувам
2908,zeichnen::V,серпасавны,рисувам
2909,zeichnen::V,zīmēt,рисувам
2910,schreiben::V,гижны,пиша
2911,schreiben::V,rakstīt,пиша
2912,besitzen::V,лоны,имам
2913,besitzen::V,лоны,притежавам
2914,besitzen::V,piederēt,имам
2915,besitzen::V,piederēt,притежавам
2916,kaufen::V,ньӧбны,купя
2917,kaufen::V,ньӧбны,купувам
2918,kaufen::V,pirkt,купя
2919,kaufen::V,pirkt,купувам
2920,verkaufen::V,вузавны,продам
2921,verkaufen::V,pārdot,продам
2922,bezahlen::V,мынтыны,заплатя
2923,bezahlen::V,мынтысьны,заплатя
2924,bezahlen::V,apmaksāt,заплатя
2925,zahlen::V,мынтыны,платя
2926,zahlen::V,maksāt,платя
2927,beherrschen::V,ас улын кутны,владея
2928,beherrschen::V,valdīt,владея
2929,ertragen::V,пыкны,понеса
2930,ertragen::V,лэптыны,понеса
2931,ertragen::V,panest,понеса
2932,ertragen::V,paciest,понеса
