,Concept_ID,lv,hy
2122,schimpfen::V,lamāties,տրտնջալ
2123,schimpfen::V,lamāties,քրթմնջել
2124,sich ärgern::V,скӧравны,զայրանալ
2125,sich ärgern::V,īgt,զայրանալ
2126,sich ärgern::V,pukoties,զայրանալ
2127,sich ärgern::V,dusmoties,զայրանալ
2128,sich fürchten::V,повны,վախնալ
2129,sich fürchten::V,bīties,վախնալ
2130,sich fürchten::V,baidīties,վախնալ
2131,fürchten::V,повны,վախենալ
2132,fürchten::V,baidīties no,վախենալ
2133,fliehen::V,пышйыны,փախչել
2134,fliehen::V,bēgt,փախչել
2135,flüchten::V,пышйыны,փախչել
2136,flüchten::V,aizbēgt,փախչել
2137,sehen::V,аддзыны,տեսնել
2138,sehen::V,redzēt,տեսնել
2139,anschauen::V,видзӧдны,դիտել
2140,anschauen::V,paraudzīties,դիտել
2141,ansehen::V,видзӧдны,նայել
2142,ansehen::V,aplūkot,նայել
2143,hören::V,кывны,լսել
2144,hören::V,dzirdēt,լսել
2145,zuhören::V,кывзыны,ունկնդրել
2146,zuhören::V,klausīties,ունկնդրել
2147,probieren::V,видлыны,համը տեսել
2148,probieren::V,nogaršot,համը տեսել
2149,riechen::V,чушкыны,հոտ առնել
2150,riechen::V,ost,հոտ առնել
2151,riechen::V,ostīt,հոտ առնել
2152,fühlen::V,вежӧртны,զգալ
2153,fühlen::V,гӧгӧрвоны,զգալ
2154,fühlen::V,just,զգալ
2155,fühlen::V,izjust,զգալ
2156,scheinen::V,кажитчыны,երեւալ
2157,scheinen::V,šķist,երեւալ
2158,scheinen::V,likties,երեւալ
2159,zu sehen sein::V,тыдавны,երեւալ
2160,zu sehen sein::V,parādīties,երեւալ
2161,vernehmen::V,кывны,իմանալ 
2162,vernehmen::V,saklausīt,իմանալ 
2163,frieren::V,кынмыны,մրսել
2164,frieren::V,salt,մրսել
2165,tun::V,керны,անել
2166,tun::V,darīt,անել
2167,können::V,кужны,կարողանալ
2168,können::V,prast,կարողանալ
2169,wollen::V,кӧсйыны,ուզել
2170,wollen::V,кӧсйыны,ցանկանալ
2171,wollen::V,gribēt,ուզել
2172,wollen::V,gribēt,ցանկանալ
2173,anfangen::V,заводитны,սկսել
2174,anfangen::V,пондыны,սկսել
2175,anfangen::V,sākt,սկսել
2176,anfangen::V,iesākt,սկսել
2177,beenden::V,помавны,վերջացնել
2178,beenden::V,beigt,վերջացնել
2179,beenden::V,pabeigt,վերջացնել
2180,aufhören::V,дугӧдны,դադարել
2181,aufhören::V,pārtraukt,դադարել
2182,gelingen::V,артмыны,հաջողվել
2183,gelingen::V,артмыны,գլուխ գալ
2184,gelingen::V,izdoties,հաջողվել
2185,gelingen::V,izdoties,գլուխ գալ
2186,geraten::V,сюрны,ստացվել
2187,geraten::V,веськавны,ստացվել
2188,geraten::V,veikties,ստացվել
2189,öffnen::V,восьтыны,բաց անել
2190,öffnen::V,atvērt,բաց անել
2191,öffnen::V,attaisīt,բաց անել
2192,schließen::V,пӧдлавны,փակել 
2193,schließen::V,slēgt,փակել 
2194,schließen::V,aizvērt,փակել 
2195,schließen::V,aiztaisīt,փակել 
2196,stellen::V,сувтӧдны,դնել
2197,stellen::V,likt,դնել
2198,stellen::V,nolikt,դնել
2199,setzen::V,пуксьӧдны,նստեցնել
2200,setzen::V,sēdināt,նստեցնել
2201,legen::V,пуктыны,դնել
2202,legen::V,likt,դնել
2203,berühren::V,вӧрзьӧдны,դիպչել
2204,berühren::V,вӧрзьӧдны,շոշափել
2205,berühren::V,инмӧдчывны,դիպչել
2206,berühren::V,инмӧдчывны,շոշափել
2207,berühren::V,skart,դիպչել
2208,berühren::V,skart,շոշափել
2209,berühren::V,aizskart,դիպչել
2210,berühren::V,aizskart,շոշափել
2211,verbinden::V,йитны,շաղկապել
2212,verbinden::V,saistīt,շաղկապել
2213,verbinden::V,savienot,շաղկապել
2214,bedecken::V,вевттьыны,ծածկել
2215,bedecken::V,apsegt,ծածկել
2216,bedecken::V,pārsegt,ծածկել
2217,aufhängen::V,ӧшӧдны,կախել
2218,aufhängen::V,джагӧдны,կախել
2219,aufhängen::V,uzkārt,կախել
2220,anzünden::V,ӧзтыны,վառել
2221,anzünden::V,aizdegt,վառել
2222,anzünden::V,aizdedzināt,վառել
2223,aufheben::V,чеччӧдны,վերցնել
2224,aufheben::V,сувтӧдны,վերցնել
2225,aufheben::V,pacelt,վերցնել
2226,zurücklassen::V,кольны,թողնել
2227,zurücklassen::V,atstāt,թողնել
2228,verlieren::V,воштыны,կորցնել
2229,verlieren::V,zaudēt,կորցնել
2230,verlieren::V,pazaudēt,կորցնել
2231,fallen lassen::V,уськӧдны,գցել
2232,fallen lassen::V,nomest,գցել
2233,machen::V,вӧчны,անել
2234,machen::V,лӧсьӧдны,անել
2235,machen::V,darīt,անել
2236,herstellen::V,лӧсьӧдны,արտադրել
2237,herstellen::V,ražot,արտադրել
2238,herstellen::V,izgatavot,արտադրել
2239,bauen::V,лэптыны,կառուցել
2240,bauen::V,celt,կառուցել
2241,bauen::V,būvēt,կառուցել
2242,reparieren::V,дзоньтавны,նորոգել
2243,reparieren::V,labot,նորոգել
2244,reparieren::V,remontēt,նորոգել
2245,verbessern::V,бурмӧдны,բարելավել
2246,verbessern::V,labot,բարելավել
2247,verbessern::V,izlabot,բարելավել
2248,ändern::V,вежны,փոխել
2249,ändern::V,mainīt,փոխել
2250,graben::V,кодйыны,փորել
2251,graben::V,rakt,փորել
2252,beugen::V,куснявны,ծռել
2253,beugen::V,liekt,ծռել
2254,biegen::V,куснявны,թեքել
2255,biegen::V,liekt,թեքել
2256,drehen::V,бергӧдлыны,ոլորել
2257,drehen::V,griezt,ոլորել
2258,wenden::V,бергӧдны,պտտել
2259,wenden::V,apgriezt,պտտել
2260,umdrehen::V,бергӧдны,շրջել
2261,umdrehen::V,apgriezt,շրջել
2262,heben::V,лэптыны,բարձրացնել
2263,heben::V,celt,բարձրացնել
2264,heben::V,cilāt,բարձրացնել
2265,heben::V,pacelt,բարձրացնել
2266,hochheben::V,кыпӧдны,բարձրացնել
2267,hochheben::V,pacelt,բարձրացնել
2268,ergreifen::V,кутны,վարակվել
2269,ergreifen::V,paķert,վարակվել
2270,ergreifen::V,satvert,վարակվել
2271,halten::V,кутны,բռնել
2272,halten::V,turēt,բռնել
2273,halten::V,saturēt,բռնել
2274,drücken::V,личкыны,ճնշել
2275,drücken::V,топӧдны,ճնշել
2276,drücken::V,spiest,ճնշել
2277,schieben::V,ӧтдортны,հրել
2278,schieben::V,йӧткыштны,հրել
2279,schieben::V,stumt,հրել
2280,kratzen::V,гуджӧдны,քերել
2281,kratzen::V,kasīt,քերել
2282,kratzen::V,skrāpēt,քերել
2283,lecken::V,нювны,լիզել
2284,lecken::V,lakt,լիզել
2285,lecken::V,laizīt,լիզել
2286,beißen::V,курччыны,կծել
2287,beißen::V,kost,կծել
2288,abreißen::V,орӧдны,պոկել
2289,abreißen::V,atraut,պոկել
2290,abreißen::V,atplēst,պոկել
2291,abschneiden::V,вундавны,կտրել 
2292,abschneiden::V,nogriezt,կտրել 
2293,binden::V,гӧрддзавны,կապել
2294,binden::V,кӧртавны,կապել
2295,binden::V,siet,կապել
2296,binden::V,aptīt,կապել
2297,stecken::V,сюйны,խրել
2298,stecken::V,bāzt,խրել
2299,stecken::V,spraust,խրել
2300,brechen::V,чегны,կոտրել 
2301,brechen::V,lauzt,կոտրել 
2302,brechen::V,lauzīt,կոտրել 
2303,klopfen::V,камгыны,թակել
2304,klopfen::V,klauvēt,թակել
2305,hauen::V,нӧйнты,ծեծել
2306,hauen::V,кучкыны,ծեծել
2307,hauen::V,cirst,ծեծել
2308,hauen::V,dauzīt,ծեծել
2309,kleben::V,лемавны,կպցնել
2310,kleben::V,ляскавны,կպցնել
2311,kleben::V,līmēt,կպցնել
2312,kleben::V,lipināt,կպցնել
2313,reiben::V,тільны,շփել
2314,reiben::V,зыравны,շփել
2315,reiben::V,rīvēt,շփել
2316,reiben::V,berzēt,շփել
2317,streichen::V,мавтны,վրան քսել
2318,streichen::V,ziest,վրան քսել
2319,streichen::V,triept,վրան քսել
2320,schleifen::V,кеслыны,սրել 
2321,schleifen::V,trīt,սրել 
2322,schleifen::V,asināt,սրել 
2323,schneiden::V,шырны,կտրել
2324,schneiden::V,griezt,կտրել
2325,schneiden::V,sagriezt,կտրել
2326,rütteln::V,легӧдны,ցնցել
2327,rütteln::V,катлӧдлыны,ցնցել
2328,rütteln::V,kratīt,ցնցել
2329,rütteln::V,purināt,ցնցել
2330,schütteln::V,тракӧдны,թափահարել
2331,schütteln::V,kratīt,թափահարել
2332,schwenken::V,ӧвтны,ճոճել
2333,schwenken::V,шенасьны,ճոճել
2334,schwenken::V,vēzēt,ճոճել
2335,schwenken::V,vēcināt,ճոճել
2336,schütten::V,кисьтны,լցնել
2337,schütten::V,bērt,լցնել
2338,füllen::V,тыртны,լիքը լցնել
2339,füllen::V,pildīt,լիքը լցնել
2340,füllen::V,piepildīt,լիքը լցնել
2341,einwickeln::V,тубыртны,փաթաթել
2342,einwickeln::V,ietīt,փաթաթել
2343,tragen::V,нуны,կրել
2344,tragen::V,нуны,տանել
2345,tragen::V,nest,կրել
2346,tragen::V,nest,տանել
2347,schleppen::V,кыскавны,քաշել
2348,schleppen::V,stiept,քաշել
2349,schleppen::V,staipīt,քաշել
2350,ziehen::V,кыскыны,ձգել
2351,ziehen::V,кыскыны,քաշել
2352,ziehen::V,vilkt,ձգել
2353,ziehen::V,vilkt,քաշել
2354,aufbewahren::V,видзны,պահել 
2355,aufbewahren::V,glabāt,պահել 
2356,aufbewahren::V,uzglabāt,պահել 
2357,werfen::V,чӧвтны,նետել
2358,werfen::V,шыбитны,նետել
2359,werfen::V,mest,նետել
2360,werfen::V,sviest,նետել
2361,fangen::V,кутны,
2362,fangen::V,ķert,
2363,fangen::V,uzķert,
2364,packen::V,босьтны,հափշտակել
2365,packen::V,paķert,հափշտակել
2366,packen::V,satvert,հափշտակել
2367,verstecken::V,дзебны,ծածկել
2368,verstecken::V,slēpt,ծածկել
2369,verstecken::V,noglabāt,ծածկել
2370,teilen::V,юкны,բաժանել
2371,teilen::V,dalīt,բաժանել
2372,schicken::V,ыстыны,ուղարկել
2373,schicken::V,sūtīt,ուղարկել
2374,schicken::V,atsūtīt,ուղարկել
2375,bringen::V,вайны,բերել
2376,bringen::V,atvest,բերել
2377,hinzufügen::V,содтыны,ավելացնել
2378,hinzufügen::V,pievienot,ավելացնել
2379,bekommen::V,босьтны,հայթայթել
2380,bekommen::V,dabūt,հայթայթել
2381,erhalten::V,босьтны,ստանալ
2382,erhalten::V,saņemt,ստանալ
2383,nehmen::V,босьтны,վերցնել
2384,nehmen::V,ņemt,վերցնել
2385,nehmen::V,paņemt,վերցնել
2386,wählen::V,бӧрйыны,ընտրել
2387,wählen::V,ievēlēt,ընտրել
2388,auswählen::V,бӧрйыны,գերադասել
2389,auswählen::V,izvēlēt,գերադասել
2390,bewahren::V,видзны,պահպանել
2391,bewahren::V,saglabāt,պահպանել
2392,behindern::V,конйӧдлыны,խոչընդոտել
2393,behindern::V,джӧмдӧдны,խոչընդոտել
2394,behindern::V,kavēt,խոչընդոտել
2395,behindern::V,aizkavēt,խոչընդոտել
2396,verderben::V,тшыкӧдны,փչացնել
2397,verderben::V,sabojāt,փչացնել
2398,beschädigen::V,тшыкӧдны,վնասել
2399,beschädigen::V,bojāt,վնասել
2400,beschädigen::V,maitāt,վնասել
2401,zerbrechen::V,жуглыны,ջարդել
2402,zerbrechen::V,жуглыны,կոտրել
2403,zerbrechen::V,salauzt,ջարդել
2404,zerbrechen::V,salauzt,կոտրել
2405,zerbrechen::V,sadauzīt,ջարդել
2406,zerbrechen::V,sadauzīt,կոտրել
2407,zerreißen::V,орӧдны,պատռել
2408,zerreißen::V,pārraut,պատռել
2409,zerstören::V,жугӧдны,քանդել
2410,zerstören::V,кисьтны,քանդել
2411,zerstören::V,косявны,քանդել
2412,zerstören::V,graut,քանդել
2413,zerstören::V,sagraut,քանդել
2414,verbrennen::V,сотны,այրել
2415,verbrennen::V,сотчыны,այրել
2416,verbrennen::V,dedzināt,այրել
2417,verbrennen::V,sadedzināt,այրել
2418,geben::V,сетны,տալ
2419,geben::V,dot,տալ
2420,geben::V,padot,տալ
2421,reichen::V,сетны,հանձնել
2422,reichen::V,padot,հանձնել
2423,reichen::V,sniegt,հանձնել
2424,schenken::V,козьнавны,նվիրել
2425,schenken::V,dāvāt,նվիրել
2426,schenken::V,dāvināt,նվիրել
2427,versprechen::V,кыв сетны,խոստանալ
2428,versprechen::V,solīt,խոստանալ
2429,versprechen::V,apsolīt,խոստանալ
2430,wünschen::V,кӧсйыны,մաղթել
2431,wünschen::V,vēlēt,մաղթել
2432,wünschen::V,novēlēt,մաղթել
2433,loben::V,ошкыны,գովել
2434,loben::V,lielīt,գովել
2435,küssen::V,окавны,համբուրել
2436,küssen::V,bučot,համբուրել
2437,küssen::V,skūpstīt,համբուրել
2438,wiegen::V,гудрӧдлыны,օրորել
2439,wiegen::V,šūpot,օրորել
2440,zudecken::V,веввттьыны,վրան գցել
2441,zudecken::V,apklāt,վրան գցել
2442,zudecken::V,aizsegt,վրան գցել
2443,wecken::V,садьмӧдны,զարթնեցնել
2444,wecken::V,чуксавны,զարթնեցնել
2445,wecken::V,modināt,զարթնեցնել
2446,zeigen::V,петкӧдлыны,ցույց տալ
2447,zeigen::V,rādīt,ցույց տալ
2448,führen::V,нуӧдны,ուղեկցել
2449,führen::V,vadīt,ուղեկցել
2450,lehren::V,велӧдны,սովորեցնել
2451,lehren::V,mācīt,սովորեցնել
2452,lehren::V,iemācīt,սովորեցնել
2453,unterrichten::V,велӧдны,ավանդել
2454,unterrichten::V,apmācīt,ավանդել
2455,aufziehen::V,быдтыны,դաստիարակել
2456,aufziehen::V,uzaudzināt,դաստիարակել
2457,leiten::V,веськӧдлыны,ղեկավարել
2458,leiten::V,веськӧдлыны,կառավարել
2459,leiten::V,vadīt,ղեկավարել
2460,leiten::V,vadīt,կառավարել
2461,leiten::V,pārzināt,ղեկավարել
2462,leiten::V,pārzināt,կառավարել
2463,antreiben::V,тэрмӧдны,շտապեցնել
2464,antreiben::V,urdīt,շտապեցնել
2465,antreiben::V,mudināt,շտապեցնել
2466,lassen::V,тшӧктыны,ստիպել
2467,lassen::V,ļaut,ստիպել
2468,einladen::V,корны,հրավիրել
2469,einladen::V,ielūgt,հրավիրել
2470,einladen::V,aicināt,հրավիրել
2471,vereinigen::V,ӧтувтны,միացնել
2472,vereinigen::V,котыртны,միացնել
2473,vereinigen::V,vienot,միացնել
2474,vereinigen::V,apvienot,միացնել
2475,besuchen::V,волыны,այցելել
2476,besuchen::V,ветлыны,այցելել
2477,besuchen::V,apciemot,այցելել
2478,treffen::V,вочаӧдны,հանդիպել
2479,treffen::V,паныдавны,հանդիպել
2480,treffen::V,satikt,հանդիպել
2481,treffen::V,sastapt,հանդիպել
2482,sich versammeln::V,лӧсьӧдчыны,հավաքվել
2483,sich versammeln::V,salasīties,հավաքվել
2484,sich versammeln::V,sapulcēties,հավաքվել
2485,spielen::V,ворсны,խաղալ
2486,spielen::V,spēlēt,խաղալ
2487,spielen::V,spēlēties,խաղալ
2488,singen::V,сьывны,երգել
2489,singen::V,dziedāt,երգել
2490,tanzen::V,йӧктыны,պարել
2491,tanzen::V,diet,պարել
2492,tanzen::V,dejot,պարել
2493,tanzen::V,dancot,պարել
2494,sich trennen::V,торйӧдчыны,ցրվել
2495,sich trennen::V,šķirties,ցրվել
2496,sich trennen::V,izšķirties,ցրվել
2497,verlassen::V,эновтны,լքել
2498,verlassen::V,atstāt,լքել
2499,retten::V,видзны,փրկել
2500,retten::V,мездыны,փրկել
2501,retten::V,glābt,փրկել
2502,bewachen::V,видзны,պահել
2503,bewachen::V,sargāt,պահել
2504,schützen::V,видзны,պաշտպանել
2505,schützen::V,pasargāt,պաշտպանել
2506,schützen::V,aizsargāt,պաշտպանել
2507,verteidigen::V,дорйыны,պաշտպանել
2508,verteidigen::V,aizstāvēt,պաշտպանել
2509,sich schlagen::V,косясьны,կռվել
2510,sich schlagen::V,kauties,կռվել
2511,sich schlagen::V,izkauties,կռվել
2512,schießen::V,лыйны,կրակել
2513,schießen::V,šaut,կրակել
2514,schießen::V,šaudīt,կրակել
2515,siegen::V,вермыны,հաղթել
2516,siegen::V,uzvarēt,հաղթել
2517,ärgern::V,лӧгӧдны,ձանձրացնել
2518,ärgern::V,лёкмӧдны,ձանձրացնել
2519,ärgern::V,скӧрмӧдны,ձանձրացնել
2520,ärgern::V,sadusmot,ձանձրացնել
2521,schlagen::V,вартны,խփել
2522,schlagen::V,sist,խփել
2523,schlagen::V,triekt,խփել
2524,treten::V,лёгны,քացի տալ
2525,treten::V,майкны,քացի տալ
2526,treten::V,mīt,քացի տալ
2527,treten::V,paspert,քացի տալ
2528,stechen::V,бышткыны,խայթել
2529,stechen::V,durt,խայթել
2530,stoßen::V,тойлыны,մղել
2531,stoßen::V,йӧткавны,մղել
2532,stoßen::V,grūst,մղել
2533,stehlen::V,гусявны,գողանալ
2534,stehlen::V,zagt,գողանալ
2535,stören::V,падмӧдны,խանգարել
2536,stören::V,traucēt,խանգարել
2537,belästigen::V,дӧзмӧдны,անհանգստացնել
2538,belästigen::V,apgrūtināt,անհանգստացնել
2539,verbergen::V,дзебны,թաքցնել
2540,verbergen::V,сайӧдны,թաքցնել
2541,verbergen::V,slēpt,թաքցնել
2542,verbergen::V,paslēpt,թաքցնել
2543,täuschen::V,пӧръявны,խաբել
2544,täuschen::V,ылӧдны,խաբել
2545,täuschen::V,mānīt,խաբել
2546,täuschen::V,maldināt,խաբել
2547,betrügen::V,сӧрны,խաբել
2548,betrügen::V,krāpt,խաբել
2549,betrügen::V,apkrāpt,խաբել
2550,töten::V,вины,սպանել 
2551,töten::V,nāvēt,սպանել 
2552,töten::V,nogalināt,սպանել 
2553,wohnen::V,овны,բնակվել
2554,wohnen::V,dzīvot,բնակվել
2555,arbeiten::V,уджавны,աշխատել
2556,arbeiten::V,strādāt,աշխատել
2557,arbeiten::V,darboties,աշխատել
2558,sammeln::V,чукӧртны,հավաքել
2559,sammeln::V,vākt,հավաքել
2560,pflücken::V,вотны,քաղել
2561,pflücken::V,ӧктыны,քաղել
2562,pflücken::V,raut,քաղել
2563,pflücken::V,plūkt,քաղել
2564,jagen::V,кыйсьыны,որս անել
2565,jagen::V,medīt,որս անել
2566,fischen::V,чери кыйны,ձուկ բռնել
2567,fischen::V,zvejot,ձուկ բռնել
2568,fassen::V,кутны,բռնել
2569,fassen::V,saķert,բռնել
2570,hüten::V,видзны,արածեցնել
2571,hüten::V,йирӧдны,արածեցնել
2572,hüten::V,ganīt,արածեցնել
2573,treiben::V,вӧтлыны,հովուել
2574,treiben::V,dzīt,հովուել
2575,anbinden::V,домавны,չուանել
2576,anbinden::V,piesiet,չուանել
2577,anbinden::V,piesaistīt,չուանել
2578,füttern::V,вердны,կերակրել
2579,füttern::V,barot,կերակրել
2580,melken::V,лысьтыны,կթել
2581,melken::V,slaukt,կթել
2582,hacken::V,керавны,կոտորել
2583,hacken::V,kapāt,կոտորել
2584,gießen::V,киськавны,ջրել
2585,gießen::V,liet,ջրել
2586,gießen::V,laistīt,ջրել
2587,reifen::V,кисьмыны,հասունանալ 
2588,reifen::V,briest,հասունանալ 
2589,zubereiten::V,дасьтыны,պատրաստել
2590,zubereiten::V,taisīt,պատրաստել
2591,zubereiten::V,gatavot,պատրաստել
2592,kochen::V,пуны,եփել
2593,kochen::V,vārīt,եփել
2594,backen::V,пӧжавны,թխել
2595,backen::V,cept,թխել
2596,braten::V,пражитны,տապակել
2597,braten::V,cept,տապակել
2598,braten::V,cepināt,տապակել
2599,umrühren::V,сорлавны,խառնել
2600,umrühren::V,maisīt,խառնել
2601,umrühren::V,apmaisīt,խառնել
2602,stricken::V,кӧртны,գործել
2603,stricken::V,adīt,գործել
2604,nähen::V,вурны,կարել
2605,nähen::V,šūt,կարել
2606,färben::V,мичӧдны,ներկել
2607,färben::V,краситны,ներկել
2608,färben::V,krāsot,ներկել
2609,färben::V,nokrāsot,ներկել
2610,reinigen::V,весавны,մաքրել
2611,reinigen::V,tīrīt,մաքրել
2612,reinigen::V,attīrīt,մաքրել
2613,waschen::V,мыськыны,լվանալ
2614,waschen::V,mazgāt,լվանալ
2615,abwischen::V,чышкыны,սրբել
2616,abwischen::V,noslaucīt,սրբել
2617,spülen::V,пожъявны,ողողել
2618,spülen::V,пожъявны,պարզաջրել
2619,spülen::V,skalot,ողողել
2620,spülen::V,skalot,պարզաջրել
2621,fegen::V,чышкыны,ավլել
2622,fegen::V,slaucīt,ավլել
2623,kehren::V,чышкыны,ավլել
2624,kehren::V,mēzt,ավլել
2625,baden::V,купайтчыны,լողանալ
2626,baden::V,peldēties,լողանալ
2627,sich waschen::V,мыссьыны,լվացվել
2628,sich waschen::V,mazgāties,լվացվել
2629,ausziehen::V,пӧрччӧдны,հանել
2630,ausziehen::V,noģērbt,հանել
2631,anziehen::V,кӧмавны,հագնել
2632,anziehen::V,пасьтавны,հագնել
2633,anziehen::V,uzvilkt,հագնել
2634,sich anziehen::V,пасьтасьны,հագնվել
2635,sich anziehen::V,apģērbties,հագնվել
2636,kämmen::V,сынавны,սանրել
2637,kämmen::V,sukāt,սանրել
2638,schmücken::V,мичмӧдны,զարդարել
2639,schmücken::V,rotāt,զարդարել
2640,schmücken::V,greznot,զարդարել
2641,sagen::V,шуны,ասել
2642,sagen::V,висьтавны,ասել
2643,sagen::V,teikt,ասել
2644,sprechen::V,сёрнитны,խոսել
2645,sprechen::V,runāt,խոսել
2646,reden::V,сёрнитны,զրուցել
2647,reden::V,norunāt,զրուցել
2648,sich unterhalten::V,сёрнитны,խոսակցել
2649,sich unterhalten::V,варовитны,խոսակցել
2650,sich unterhalten::V,sarunāties,խոսակցել
2651,fragen::V,юавны,հարցնել
2652,fragen::V,jautāt,հարցնել
2653,bitten::V,корны,խնդրել
2654,bitten::V,lūgt,խնդրել
2655,bitten::V,prasīt,խնդրել
2656,erzählen::V,висьтавны,պատմել
2657,erzählen::V,stāstīt,պատմել
2658,mitteilen::V,юӧртны,հաղորդել
2659,mitteilen::V,висьтавны,հաղորդել
2660,mitteilen::V,pavēstīt,հաղորդել
2661,nennen::V,шуны,անվանել
2662,nennen::V,ним сетны,անվանել
2663,nennen::V,saukt,անվանել
2664,rufen::V,корны,կանչել
2665,rufen::V,saukt,կանչել
2666,prahlen::V,ошйысьны,պարծենալ
2667,prahlen::V,lielīties,պարծենալ
2668,übersetzen::V,вуджӧдны,թարգմանել
2669,übersetzen::V,tulkot,թարգմանել
2670,übersetzen::V,pārtulkot,թարգմանել
2671,denken::V,мӧвпавны,մտածել
2672,denken::V,domāt,մտածել
2673,glauben::V,эскыны,հավատալ
2674,glauben::V,ticēt,հավատալ
2675,bemerken::V,казявны,նկատել
2676,bemerken::V,ievērot,նկատել
2677,bemerken::V,ieraudzīt,նկատել
2678,erkennen::V,тӧдмавны,ճանաչել
2679,erkennen::V,pazīt,ճանաչել
2680,erkennen::V,atpazīt,ճանաչել
2681,begreifen::V,вежӧртны,հասկանալ
2682,begreifen::V,гӧгӧрвоны,հասկանալ
2683,begreifen::V,jēgt,հասկանալ
2684,begreifen::V,apjēgt,հասկանալ
2685,verstehen::V,вежӧртны,ըմբռնել
2686,verstehen::V,гӧгӧрвоны,ըմբռնել
2687,verstehen::V,saprast,ըմբռնել
2688,lernen::V,вeлöдчыны,սովորել
2689,lernen::V,mācīties,սովորել
2690,wissen::V,тӧдны,իմանալ
2691,wissen::V,zināt,իմանալ
2692,sich erinnern an::V,казьтывны,հիշել
2693,sich erinnern an::V,казьтывны,մտաբերել
2694,sich erinnern an::V,дум вылӧ уськӧдны,հիշել
2695,sich erinnern an::V,дум вылӧ уськӧдны,մտաբերել
2696,sich erinnern an::V,atminēties,հիշել
2697,sich erinnern an::V,atminēties,մտաբերել
2698,vergessen::V,вунӧдны,մոռանալ
2699,vergessen::V,mirst,մոռանալ
2700,vergessen::V,aizmirst,մոռանալ
2701,messen::V,муртавны,չափել
2702,messen::V,mērīt,չափել
2703,zählen::V,лыддьыны,թվել
2704,zählen::V,лыддьыны,հաշվել
2705,zählen::V,skaitīt,թվել
2706,zählen::V,skaitīt,հաշվել
2707,rechnen::V,лыддьыны,հաշվել
2708,rechnen::V,лыддьыны,հաշվարկել
2709,rechnen::V,rēķināt,հաշվել
2710,rechnen::V,rēķināt,հաշվարկել
2711,lesen::V,лыддьыны,կարդալ
2712,lesen::V,lasīt,կարդալ
2713,malen::V,серпасавны,նկարել
2714,malen::V,gleznot,նկարել
2715,zeichnen::V,серпасавны,գծել
2716,zeichnen::V,zīmēt,գծել
2717,schreiben::V,гижны,գրել
2718,schreiben::V,rakstīt,գրել
2719,besitzen::V,лоны,ունենալ
2720,besitzen::V,лоны,տեր լինել
2721,besitzen::V,piederēt,ունենալ
2722,besitzen::V,piederēt,տեր լինել
2723,kaufen::V,ньӧбны,գնել
2724,kaufen::V,pirkt,գնել
2725,verkaufen::V,вузавны,վաճառել
2726,verkaufen::V,pārdot,վաճառել
2727,bezahlen::V,мынтыны,վճարել
2728,bezahlen::V,мынтысьны,վճարել
2729,bezahlen::V,apmaksāt,վճարել
2730,zahlen::V,мынтыны,վճարել
2731,zahlen::V,maksāt,վճարել
2732,beherrschen::V,ас улын кутны,ղեկավարել
2733,beherrschen::V,valdīt,ղեկավարել
2734,ertragen::V,пыкны,դիմանալ
2735,ertragen::V,лэптыны,դիմանալ
2736,ertragen::V,panest,դիմանալ
2737,ertragen::V,paciest,դիմանալ
