,Concept_ID,sk,se
6752,zuhören::V,počúvať,guldalit
6753,zuhören::V,počúvať,kuldâliđ
6754,zuhören::V,počúvať,kuvddled
6755,zuhören::V,počúvať,куллэ
6756,probieren::V,ochutnať,damtedh
6757,probieren::V,ochutnať,smååhkedh
6758,probieren::V,ochutnať,smáhkkut
6759,probieren::V,ochutnať,geahččalit
6760,probieren::V,ochutnať,njaddeđ
6761,probieren::V,ochutnať,keččalistiđ
6762,probieren::V,ochutnať,njâ´dded
6763,probieren::V,ochutnať,кӣхчле
6764,riechen::V,ňuchať,hepsedh
6765,riechen::V,ňuchať,hapsijdit
6766,riechen::V,ňuchať,háisut
6767,riechen::V,ňuchať,apseđ
6768,riechen::V,ňuchať,â´ppsed
6769,riechen::V,ňuchať,аппьсе
6770,fühlen::V,cítiť,damtedh
6771,fühlen::V,cítiť,dåbddåt
6772,fühlen::V,cítiť,dovdat
6773,fühlen::V,cítiť,tubdâđ
6774,fühlen::V,cítiť,tobddâd
6775,fühlen::V,cítiť,куллэ
6776,fühlen::V,cítiť,туссвэ
6777,fühlen::V,cítiť,то̄ммтэ
6778,fühlen::V,pociťovať,damtedh
6779,fühlen::V,pociťovať,dåbddåt
6780,fühlen::V,pociťovať,dovdat
6781,fühlen::V,pociťovať,tubdâđ
6782,fühlen::V,pociťovať,tobddâd
6783,fühlen::V,pociťovať,куллэ
6784,fühlen::V,pociťovať,туссвэ
6785,fühlen::V,pociťovať,то̄ммтэ
6786,scheinen::V,zdať sa,vååjnedh
6787,scheinen::V,zdať sa,lijkkut
6788,scheinen::V,zdať sa,oidnot
6789,scheinen::V,zdať sa,dovdot
6790,scheinen::V,zdať sa,va'ikkutiđ
6791,scheinen::V,zdať sa,vaikkted
6792,scheinen::V,zdať sa,ыдтӭ
6793,zu sehen sein::V,byť vidieť,vååjnedh
6794,zu sehen sein::V,byť vidieť,vuojnnut
6795,zu sehen sein::V,byť vidieť,oidnot
6796,zu sehen sein::V,byť vidieť,oinuđ
6797,zu sehen sein::V,byť vidieť,kue´stted
6798,zu sehen sein::V,byť vidieť,кӯсстъе
6799,zu sehen sein::V,byť vidieť,кӯссьтэ
6800,vernehmen::V,počuť,govledh
6801,vernehmen::V,počuť,gullat
6802,vernehmen::V,počuť,gullat
6803,vernehmen::V,počuť,kuullâđ
6804,vernehmen::V,počuť,kuullâd
6805,vernehmen::V,počuť,кулсэ
6806,frieren::V,mrznúť,gåalodh
6807,frieren::V,mrznúť,goallot
6808,frieren::V,mrznúť,goallut
6809,frieren::V,mrznúť,kolmuđ
6810,frieren::V,mrznúť,kõlmmstõõllâd
6811,frieren::V,mrznúť,калльме
6812,frieren::V,oziabať,gåalodh
6813,frieren::V,oziabať,goallot
6814,frieren::V,oziabať,goallut
6815,frieren::V,oziabať,kolmuđ
6816,frieren::V,oziabať,kõlmmstõõllâd
6817,frieren::V,oziabať,калльме
6818,tun::V,robiť,darjodh
6819,tun::V,robiť,barggat
6820,tun::V,robiť,dahkat
6821,tun::V,robiť,porgâđ
6822,tun::V,robiť,raajjâd
6823,tun::V,robiť,лыххкэ
6824,können::V,môcť,maehtedh
6825,können::V,môcť,ååjmedidh
6826,können::V,môcť,buktet
6827,können::V,môcť,veadjit
6828,können::V,môcť,vaijeeđ
6829,können::V,môcť,mä´tted
6830,können::V,môcť,vuei´tted
6831,können::V,môcť,вуэййе
6832,können::V,môcť,ма̄ххьтэ
6833,wollen::V,chcieť,sïjhtedh
6834,wollen::V,chcieť,sihtat
6835,wollen::V,chcieť,hálijdit
6836,wollen::V,chcieť,dáhttut
6837,wollen::V,chcieť,háliidit
6838,wollen::V,chcieť,halijdiđ
6839,wollen::V,chcieť,tättad
6840,wollen::V,chcieť,туввэ
6841,wollen::V,chcieť,та̄ххтэ
6842,anfangen::V,začať,aelkedh
6843,anfangen::V,začať,álgadit
6844,anfangen::V,začať,-goahtet
6845,anfangen::V,začať,álgit
6846,anfangen::V,začať,älgiđ
6847,anfangen::V,začať,a'lgâttiđ
6848,anfangen::V,začať,aalǥted
6849,anfangen::V,začať,олкхэ
6850,anfangen::V,začať,о̄а̄лкхэ
6851,beenden::V,skončiť,orrijidh
6852,beenden::V,skončiť,låhpadit
6853,beenden::V,skončiť,hiejttet
6854,beenden::V,skončiť,loahpahit
6855,beenden::V,skončiť,luoppâđ
6856,beenden::V,skončiť,looppted
6857,beenden::V,skončiť,луэппьтэ
6858,aufhören::V,prestať,sluvhtedh
6859,aufhören::V,prestať,hiejttet
6860,aufhören::V,prestať,heaitit
6861,aufhören::V,prestať,šluhttet
6862,aufhören::V,prestať,joskâđ
6863,aufhören::V,prestať,jõskkâd
6864,aufhören::V,prestať,puu´tted
6865,aufhören::V,prestať,е̄сскэ
6866,gelingen::V,podariť sa,lyhkestidh
6867,gelingen::V,podariť sa,vuorbástuvvat
6868,gelingen::V,podariť sa,lihkustuvvat
6869,gelingen::V,podariť sa,lukkuđ
6870,gelingen::V,podariť sa,o´nnsted
6871,gelingen::V,podariť sa,выййтэ
6872,geraten::V,dariť sa,sååjhtedh
6873,geraten::V,dariť sa,gevvat
6874,geraten::V,dariť sa,gártat
6875,geraten::V,dariť sa,šaddat
6876,geraten::V,dariť sa,latkiitiiđ
6877,geraten::V,dariť sa,suuijâđ
6878,geraten::V,dariť sa,šõddâd
6879,geraten::V,dariť sa,оччтэдтэ
6880,geraten::V,dariť sa,очендэдтэ
6881,öffnen::V,otvoriť,rïhpestidh
6882,öffnen::V,otvoriť,rahpat
6883,öffnen::V,otvoriť,rabádit
6884,öffnen::V,otvoriť,rahpat
6885,öffnen::V,otvoriť,ávustiđ
6886,öffnen::V,otvoriť,čuáv'diđ
6887,öffnen::V,otvoriť,riččâd
6888,öffnen::V,otvoriť,ää´veed
6889,öffnen::V,otvoriť,čåu´dded
6890,öffnen::V,otvoriť,а̄вьдэ
6891,schließen::V,zavrieť,steegkedh
6892,schließen::V,zavrieť,dahppat
6893,schließen::V,zavrieť,gokčat
6894,schließen::V,zavrieť,kiddiđ
6895,schließen::V,zavrieť,toppâđ
6896,schließen::V,zavrieť,kä´tted
6897,schließen::V,zavrieť,тэ̄ффкэ
6898,schließen::V,zavrieť,ка̄ххьтэ
6899,stellen::V,postaviť,bïejedh
6900,stellen::V,postaviť,biejadit
6901,stellen::V,postaviť,bidjat
6902,stellen::V,postaviť,asâttiđ
6903,stellen::V,postaviť,piijjâd
6904,stellen::V,postaviť,cää´ǩǩed
6905,stellen::V,postaviť,пыййе
6906,setzen::V,posadiť,bïejedh
6907,setzen::V,posadiť,biejadit
6908,setzen::V,posadiť,bidjat
6909,setzen::V,posadiť,i'štâttiđ
6910,setzen::V,posadiť,piijjâd
6911,setzen::V,posadiť,пыййе
6912,legen::V,klásť,bïejedh
6913,legen::V,klásť,biedjat
6914,legen::V,klásť,biejadit
6915,legen::V,klásť,bidjat
6916,legen::V,klásť,asâttiđ
6917,legen::V,klásť,piijjâd
6918,legen::V,klásť,пыййе
6919,legen::V,položiť,bïejedh
6920,legen::V,položiť,biedjat
6921,legen::V,položiť,biejadit
6922,legen::V,položiť,bidjat
6923,legen::V,položiť,asâttiđ
6924,legen::V,položiť,piijjâd
6925,legen::V,položiť,пыййе
6926,berühren::V,dotykať sa,gaajesjidh
6927,berühren::V,dotykať sa,duohttat
6928,berühren::V,dotykať sa,giehtadit
6929,berühren::V,dotykať sa,guoskat
6930,berühren::V,dotykať sa,guoskkahit
6931,berühren::V,dotykať sa,kuos'kâđ
6932,berühren::V,dotykať sa,kuo'skâttiđ
6933,berühren::V,dotykať sa,nja'vhâstiđ
6934,berühren::V,dotykať sa,kuõskted
6935,berühren::V,dotykať sa,njaauksted
6936,berühren::V,dotykať sa,кӯсскэ
6937,berühren::V,dotykať sa,лыксаххьтэ
6938,verbinden::V,spojiť,ektiedidh
6939,verbinden::V,spojiť,gårredidh
6940,verbinden::V,spojiť,tjadnat
6941,verbinden::V,spojiť,ovttastahttit
6942,verbinden::V,spojiť,o'vtâstittiđ
6943,verbinden::V,spojiť,lahteđ
6944,verbinden::V,spojiť,lâ´htted
6945,verbinden::V,spojiť,чӯллмдэ
6946,bedecken::V,pokryť,gaptjedh
6947,bedecken::V,pokryť,jávvet
6948,bedecken::V,pokryť,gåbttjåt
6949,bedecken::V,pokryť,gokčat
6950,bedecken::V,pokryť,luáv'diđ
6951,bedecken::V,pokryť,kä´tted
6952,bedecken::V,pokryť,tu´vdded
6953,bedecken::V,pokryť,аййдэ
6954,bedecken::V,pokryť,тэ̄ффкэ
6955,bedecken::V,pokryť,ка̄ххьтэ
6956,aufhängen::V,zavesiť,gævnjodh
6957,aufhängen::V,zavesiť,gæhtsasjidh
6958,aufhängen::V,zavesiť,gahtsot
6959,aufhängen::V,zavesiť,gatsostit
6960,aufhängen::V,zavesiť,heŋget
6961,aufhängen::V,zavesiť,heŋgiđ
6962,aufhängen::V,zavesiť,he'ŋgâstiđ
6963,aufhängen::V,zavesiť,kååccad
6964,aufhängen::V,zavesiť,коадсэ
6965,anzünden::V,zapáliť,tsïhkijehtedh
6966,anzünden::V,zapáliť,buollidit
6967,anzünden::V,zapáliť,tsahkkidit
6968,anzünden::V,zapáliť,cahkkedit
6969,anzünden::V,zapáliť,cokkiittiđ
6970,anzünden::V,zapáliť,cõ´ǩǩted
6971,anzünden::V,zapáliť,puâl'lted
6972,anzünden::V,zapáliť,пуэллхэ
6973,aufheben::V,zdvihnúť,bijjiedidh
6974,aufheben::V,zdvihnúť,låpptit
6975,aufheben::V,zdvihnúť,bajidit
6976,aufheben::V,zdvihnúť,pajediđ
6977,aufheben::V,zdvihnúť,pââi´ded
6978,aufheben::V,zdvihnúť,пайнэ
6979,zurücklassen::V,zanechať,laehpedh
6980,zurücklassen::V,zanechať,guodet
6981,zurücklassen::V,zanechať,guođđit
6982,zurücklassen::V,zanechať,kyeđđiḋ
6983,zurücklassen::V,zanechať,kue´đđed
6984,zurücklassen::V,zanechať,кӯдтӭ
6985,verlieren::V,stratiť,dassedh
6986,verlieren::V,stratiť,biestedh
6987,verlieren::V,stratiť,masset
6988,verlieren::V,stratiť,láhppet
6989,verlieren::V,stratiť,láhppit
6990,verlieren::V,stratiť,läppiđ
6991,verlieren::V,stratiť,monâttiđ
6992,verlieren::V,stratiť,lä´pped
6993,verlieren::V,stratiť,rââ´ppted
6994,verlieren::V,stratiť,ка̄дхэ
6995,verlieren::V,stratiť,кӯдтъе
6996,fallen lassen::V,pustiť,gahtjehtidh
6997,fallen lassen::V,pustiť,luojttet
6998,fallen lassen::V,pustiť,luojttalit
6999,fallen lassen::V,pustiť,gahčahit
7000,fallen lassen::V,pustiť,lyeš'tiđ
7001,fallen lassen::V,pustiť,kočâttiđ
7002,fallen lassen::V,pustiť,rõpsted
7003,fallen lassen::V,pustiť,kõõččted
7004,fallen lassen::V,pustiť,ёҏтэ
7005,fallen lassen::V,pustiť,кэчхэ
7006,machen::V,robiť,daajhtodh
7007,machen::V,robiť,dahkat
7008,machen::V,robiť,dahkat
7009,machen::V,robiť,rähtiđ
7010,machen::V,robiť,raajjâd
7011,machen::V,robiť,tue´j'jeed
7012,machen::V,robiť,тӯййше
7013,machen::V,robiť,ӣллькье
7014,herstellen::V,vyrobiť,skaepiedidh
7015,herstellen::V,vyrobiť,buvtadit
7016,herstellen::V,vyrobiť,dudjot
7017,herstellen::V,vyrobiť,a'mnâstiđ
7018,herstellen::V,vyrobiť,va'lmâštiđ
7019,herstellen::V,vyrobiť,vaalmšted
7020,herstellen::V,vyrobiť,лыххкэ
7021,herstellen::V,vyrobiť,ӣллькье
7022,bauen::V,stavať,bigkedh
7023,bauen::V,stavať,biggit
7024,bauen::V,stavať,ráhkadit
7025,bauen::V,stavať,huksiđ
7026,bauen::V,stavať,raajjâd
7027,bauen::V,stavať,тӯййше
7028,bauen::V,budovať,bigkedh
7029,bauen::V,budovať,biggit
7030,bauen::V,budovať,ráhkadit
7031,bauen::V,budovať,huksiđ
7032,bauen::V,budovať,raajjâd
7033,bauen::V,budovať,тӯййше
7034,reparieren::V,opraviť,davvodh
7035,reparieren::V,opraviť,divvot
7036,reparieren::V,opraviť,divvut
7037,reparieren::V,opraviť,tivvoođ
7038,reparieren::V,opraviť,čihtâđ
7039,reparieren::V,opraviť,teevvad
7040,reparieren::V,opraviť,чиннэ
7041,verbessern::V,zlepšiť,bueriedidh
7042,verbessern::V,zlepšiť,báredit
7043,verbessern::V,zlepšiť,buoredit
7044,verbessern::V,zlepšiť,buoridit
7045,verbessern::V,zlepšiť,pye'rediđ
7046,verbessern::V,zlepšiť,pue´reed
7047,verbessern::V,zlepšiť,шӣгнэ
7048,ändern::V,zmeniť,jeatjahtehtedh
7049,ändern::V,zmeniť,rievddadit
7050,ändern::V,zmeniť,muhttit
7051,ändern::V,zmeniť,molsut
7052,ändern::V,zmeniť,mutteđ
7053,ändern::V,zmeniť,mu´tted
7054,ändern::V,zmeniť,вуайхе
7055,ändern::V,zmeniť,ка̄вьсе
7056,ändern::V,preinačiť,jeatjahtehtedh
7057,ändern::V,preinačiť,rievddadit
7058,ändern::V,preinačiť,muhttit
7059,ändern::V,preinačiť,molsut
7060,ändern::V,preinačiť,mutteđ
7061,ändern::V,preinačiť,mu´tted
7062,ändern::V,preinačiť,вуайхе
7063,ändern::V,preinačiť,ка̄вьсе
7064,graben::V,ryť,berkedh
7065,graben::V,ryť,kroehkedh
7066,graben::V,ryť,bállet
7067,graben::V,ryť,goaivut
7068,graben::V,ryť,roggat
7069,graben::V,ryť,kuái'vuđ
7070,graben::V,ryť,rääppad
7071,graben::V,ryť,kuäivvad
7072,graben::V,ryť,ра̄бпэ
7073,graben::V,ryť,куаййве
7074,graben::V,kopať,berkedh
7075,graben::V,kopať,kroehkedh
7076,graben::V,kopať,bállet
7077,graben::V,kopať,goaivut
7078,graben::V,kopať,roggat
7079,graben::V,kopať,kuái'vuđ
7080,graben::V,kopať,rääppad
7081,graben::V,kopať,kuäivvad
7082,graben::V,kopať,ра̄бпэ
7083,graben::V,kopať,куаййве
7084,beugen::V,ohnúť,sojjedidh
7085,beugen::V,ohnúť,såjådit
7086,beugen::V,ohnúť,sojahit
7087,beugen::V,ohnúť,sujâttiđ
7088,beugen::V,ohnúť,kå´mrded
7089,beugen::V,ohnúť,njikklõõttâd
7090,beugen::V,ohnúť,сойхьтэ
7091,beugen::V,ohnúť,то̄а̄ххкэ
7092,beugen::V,ohnúť,нигклаххьтэ
7093,biegen::V,ohnúť,sojjehtidh
7094,biegen::V,ohnúť,såjådit
7095,biegen::V,ohnúť,niejddet
7096,biegen::V,ohnúť,sojahit
7097,biegen::V,ohnúť,čipteđ
7098,biegen::V,ohnúť,soojted
7099,biegen::V,ohnúť,сойхьтэ
7100,drehen::V,točiť,jårrehtidh
7101,drehen::V,točiť,bådnjåt
7102,drehen::V,točiť,botnjat
7103,drehen::V,točiť,jurâttiđ
7104,drehen::V,točiť,jåårǥlâ´tted
7105,drehen::V,točiť,чоӊӊтэ
7106,drehen::V,krútiť,jårrehtidh
7107,drehen::V,krútiť,bådnjåt
7108,drehen::V,krútiť,botnjat
7109,drehen::V,krútiť,jurâttiđ
7110,drehen::V,krútiť,jåårǥlâ´tted
7111,drehen::V,krútiť,чоӊӊтэ
7112,wenden::V,obrátiť,jarkelidh
7113,wenden::V,obrátiť,jårggålit
7114,wenden::V,obrátiť,jorgalit
7115,wenden::V,obrátiť,jurgâliđ
7116,wenden::V,obrátiť,jåårǥlâ´tted
7117,wenden::V,obrátiť,вӣррлаххътэ
7118,wenden::V,obrátiť,ка̄вьсе
7119,wenden::V,prevrátiť,jarkelidh
7120,wenden::V,prevrátiť,jårggålit
7121,wenden::V,prevrátiť,jorgalit
7122,wenden::V,prevrátiť,jurgâliđ
7123,wenden::V,prevrátiť,jåårǥlâ´tted
7124,wenden::V,prevrátiť,вӣррлаххътэ
7125,wenden::V,prevrátiť,ка̄вьсе
7126,umdrehen::V,otočiť,jarkedh
7127,umdrehen::V,otočiť,måttsåstit
7128,umdrehen::V,otočiť,botnjat
7129,umdrehen::V,otočiť,jorgođ
7130,umdrehen::V,otočiť,jårǥsted
7131,umdrehen::V,otočiť,коамьхе
7132,umdrehen::V,otočiť,калльтлэ
7133,umdrehen::V,obrátiť,jarkedh
7134,umdrehen::V,obrátiť,måttsåstit
7135,umdrehen::V,obrátiť,botnjat
7136,umdrehen::V,obrátiť,jorgođ
7137,umdrehen::V,obrátiť,jårǥsted
7138,umdrehen::V,obrátiť,коамьхе
7139,umdrehen::V,obrátiť,калльтлэ
7140,heben::V,dvíhať,luknjedh
7141,heben::V,dvíhať,baavhkestidh
7142,heben::V,dvíhať,bajedit
7143,heben::V,dvíhať,loktet
7144,heben::V,dvíhať,bajidit
7145,heben::V,dvíhať,pajediđ
7146,heben::V,dvíhať,kokkiđ
7147,heben::V,dvíhať,kaggâd
7148,heben::V,dvíhať,pââ´jeed
7149,heben::V,dvíhať,пайнэ
7150,heben::V,dvíhať,пайнэллэ
7151,heben::V,povzniesť,luknjedh
7152,heben::V,povzniesť,baavhkestidh
7153,heben::V,povzniesť,bajedit
7154,heben::V,povzniesť,loktet
7155,heben::V,povzniesť,bajidit
7156,heben::V,povzniesť,pajediđ
7157,heben::V,povzniesť,kokkiđ
7158,heben::V,povzniesť,kaggâd
7159,heben::V,povzniesť,pââ´jeed
7160,heben::V,povzniesť,пайнэ
7161,heben::V,povzniesť,пайнэллэ
7162,hochheben::V,zdvihnúť,lutnjedh
7163,hochheben::V,zdvihnúť,låggŋit
7164,hochheben::V,zdvihnúť,loktet
7165,hochheben::V,zdvihnúť,pajediđ
7166,hochheben::V,zdvihnúť,kuåstteed
7167,hochheben::V,zdvihnúť,пайнэ
7168,ergreifen::V,uchopiť sa,fihkelidh
7169,ergreifen::V,uchopiť sa,sårjjot
7170,ergreifen::V,uchopiť sa,doahppit
7171,ergreifen::V,uchopiť sa,fáhtet
7172,ergreifen::V,uchopiť sa,tuáppuđ
7173,ergreifen::V,uchopiť sa,poppâ´tted
7174,ergreifen::V,uchopiť sa,каццсе
7175,ergreifen::V,uchopiť sa,туэрркэ
7176,ergreifen::V,uchopiť sa,ро̄а̄ппчье
7177,halten::V,držať,steeredh
7178,halten::V,držať,utniedidh
7179,halten::V,držať,anedit
7180,halten::V,držať,adnalit
7181,halten::V,držať,doallat
7182,halten::V,držať,toollâd
7183,halten::V,držať,tue´rjjeed
7184,halten::V,držať,туаррье
7185,drücken::V,tisnúť,dïelkestidh
7186,drücken::V,tisnúť,dieddet
7187,drücken::V,tisnúť,deaddit
7188,drücken::V,tisnúť,čárvet
7189,drücken::V,tisnúť,čárvuđ
7190,drücken::V,tisnúť,čärvvad
7191,drücken::V,tisnúť,teä´d'ded
7192,drücken::V,tisnúť,пе̄ррэ
7193,drücken::V,tisnúť,ра̄ппче
7194,schieben::V,posunovať,vuetjedh
7195,schieben::V,posunovať,sjáhtjat
7196,schieben::V,posunovať,cáhkit
7197,schieben::V,posunovať,cuggâđ
7198,schieben::V,posunovať,oi´ǧǧeed
7199,schieben::V,posunovať,оййкье
7200,kratzen::V,škrabať,våhtsodh
7201,kratzen::V,škrabať,skreepedh
7202,kratzen::V,škrabať,ruohkkat
7203,kratzen::V,škrabať,ruohkastit
7204,kratzen::V,škrabať,gazzut
7205,kratzen::V,škrabať,kazzođ
7206,kratzen::V,škrabať,võckkâd
7207,kratzen::V,škrabať,кышшкэ
7208,kratzen::V,škrabať,каххьце
7209,lecken::V,lízať,njåalodh
7210,lecken::V,lízať,njoallot
7211,lecken::V,lízať,njolodit
7212,lecken::V,lízať,njuálluđ
7213,lecken::V,lízať,njuällad
7214,lecken::V,lízať,нюаллэ
7215,beißen::V,kúsať,gaektjedh
7216,beißen::V,kúsať,gássket
7217,beißen::V,kúsať,gáskestit
7218,beißen::V,kúsať,gáskit
7219,beißen::V,kúsať,käskiđ
7220,beißen::V,kúsať,kä´cǩǩed
7221,beißen::V,kúsať,ка̄ццьке
7222,abreißen::V,odtrhnúť,bïhkedh
7223,abreißen::V,odtrhnúť,gajkkot
7224,abreißen::V,odtrhnúť,gaikkihit
7225,abreißen::V,odtrhnúť,roottâđ
7226,abreißen::V,odtrhnúť,ra´šǩǩeed
7227,abreißen::V,odtrhnúť,rååttad
7228,abreißen::V,odtrhnúť,ро̄дтҍе
7229,abreißen::V,odtrhnúť,пӯттҍкье
7230,abschneiden::V,odrezať,tjoehpestidh
7231,abschneiden::V,odrezať,jallat
7232,abschneiden::V,odrezať,čuohppat
7233,abschneiden::V,odrezať,jogâldiđ
7234,abschneiden::V,odrezať,geerelidh
7235,abschneiden::V,odrezať,е̄дтэ
7236,abschneiden::V,odrezať,е̄дтлэ
7237,abschneiden::V,odkrojiť,tjoehpestidh
7238,abschneiden::V,odkrojiť,jallat
7239,abschneiden::V,odkrojiť,čuohppat
7240,abschneiden::V,odkrojiť,jogâldiđ
7241,abschneiden::V,odkrojiť,geerelidh
7242,abschneiden::V,odkrojiť,е̄дтэ
7243,abschneiden::V,odkrojiť,е̄дтлэ
7244,binden::V,zaviazať,gårredidh
7245,binden::V,zaviazať,tjadnat
7246,binden::V,zaviazať,gárrat
7247,binden::V,zaviazať,čoonnâđ
7248,binden::V,zaviazať,čõõnnâd
7249,binden::V,zaviazať,čuõlmmâd
7250,binden::V,zaviazať,ко̄ррэ
7251,binden::V,zaviazať,чӯллмдэ
7252,binden::V,zaviazať,ко̄а̄ррэ
7253,binden::V,priviazať,gårredidh
7254,binden::V,priviazať,tjadnat
7255,binden::V,priviazať,gárrat
7256,binden::V,priviazať,čoonnâđ
7257,binden::V,priviazať,čõõnnâd
7258,binden::V,priviazať,čuõlmmâd
7259,binden::V,priviazať,ко̄ррэ
7260,binden::V,priviazať,чӯллмдэ
7261,binden::V,priviazať,ко̄а̄ррэ
7262,stecken::V,strčiť,rïjtedh
7263,stecken::V,strčiť,tsævkkat
7264,stecken::V,strčiť,cáhkit
7265,stecken::V,strčiť,cuggâđ
7266,stecken::V,strčiť,čuõ´ǧ'ǧeed
7267,stecken::V,strčiť,чогксэ
7268,stecken::V,strčiť,це̄ӈькхэ
7269,brechen::V,zlomiť,dåajodh
7270,brechen::V,zlomiť,tsåapkodh
7271,brechen::V,zlomiť,doaddjut
7272,brechen::V,zlomiť,cuvket
7273,brechen::V,zlomiť,moorrâđ
7274,brechen::V,zlomiť,mu´rdded
7275,brechen::V,zlomiť,муррьтэ
7276,klopfen::V,tĺcť,beenghkedh
7277,klopfen::V,tĺcť,goalkkalit
7278,klopfen::V,tĺcť,tsábbmet
7279,klopfen::V,tĺcť,goalkit
7280,klopfen::V,tĺcť,skoalkit
7281,klopfen::V,tĺcť,skuá'lkuttiđ
7282,klopfen::V,tĺcť,kuälkted
7283,klopfen::V,tĺcť,та̄гкэ
7284,klopfen::V,klopať,beenghkedh
7285,klopfen::V,klopať,goalkkalit
7286,klopfen::V,klopať,tsábbmet
7287,klopfen::V,klopať,goalkit
7288,klopfen::V,klopať,skoalkit
7289,klopfen::V,klopať,skuá'lkuttiđ
7290,klopfen::V,klopať,kuälkted
7291,klopfen::V,klopať,та̄гкэ
7292,hauen::V,nabiť,beenghkedh
7293,hauen::V,nabiť,tjuollat
7294,hauen::V,nabiť,čuollat
7295,hauen::V,nabiť,čurmâđ
7296,hauen::V,nabiť,čâ´cǩǩed
7297,hauen::V,nabiť,та̄гкэ
7298,hauen::V,nabiť,ва̄сстэ
7299,kleben::V,lepiť,njamkedh
7300,kleben::V,lepiť,dædnjodit
7301,kleben::V,lepiť,liibmet
7302,kleben::V,lepiť,taṃadiđ
7303,kleben::V,lepiť,li´jmmjed
7304,kleben::V,lepiť,нямхэ
7305,kleben::V,nalepiť,njamkedh
7306,kleben::V,nalepiť,dædnjodit
7307,kleben::V,nalepiť,liibmet
7308,kleben::V,nalepiť,taṃadiđ
7309,kleben::V,nalepiť,li´jmmjed
7310,kleben::V,nalepiť,нямхэ
7311,reiben::V,trieť,daanjedh
7312,reiben::V,trieť,ruvvit
7313,reiben::V,trieť,ruvvet
7314,reiben::V,trieť,fiärruđ
7315,reiben::V,trieť,heârrad
7316,reiben::V,trieť,ru´vvjed
7317,reiben::V,trieť,е̄ррэ
7318,streichen::V,namazať,daejdedh
7319,streichen::V,namazať,badtjadidh
7320,streichen::V,namazať,vuojddat
7321,streichen::V,namazať,málet
7322,streichen::V,namazať,njuohtat
7323,streichen::V,namazať,njuottâđ
7324,streichen::V,namazať,puák'suđ
7325,streichen::V,namazať,påhssad
7326,streichen::V,namazať,мо̄а̄шшэ
7327,schleifen::V,ostríť,slijhpedh
7328,schleifen::V,ostríť,sadjet
7329,schleifen::V,ostríť,sadjit
7330,schleifen::V,ostríť,šliipet
7331,schleifen::V,ostríť,saijeeđ
7332,schleifen::V,ostríť,sââjjad
7333,schleifen::V,ostríť,tabǯsted
7334,schleifen::V,ostríť,то̄а̄мчсе
7335,schneiden::V,rezať,bietskedh
7336,schneiden::V,rezať,suoddat
7337,schneiden::V,rezať,tjuohppat
7338,schneiden::V,rezať,biesskedit
7339,schneiden::V,rezať,čuohppat
7340,schneiden::V,rezať,čuop'pâđ
7341,schneiden::V,rezať,čuõp'pâd
7342,schneiden::V,rezať,е̄дтэ
7343,schneiden::V,rezať,пе̄ррэ
7344,schneiden::V,rezať,чӯххпэ
7345,schneiden::V,strihať,bietskedh
7346,schneiden::V,strihať,suoddat
7347,schneiden::V,strihať,tjuohppat
7348,schneiden::V,strihať,biesskedit
7349,schneiden::V,strihať,čuohppat
7350,schneiden::V,strihať,čuop'pâđ
7351,schneiden::V,strihať,čuõp'pâd
7352,schneiden::V,strihať,е̄дтэ
7353,schneiden::V,strihať,пе̄ррэ
7354,schneiden::V,strihať,чӯххпэ
7355,rütteln::V,triasť,firredh
7356,rütteln::V,triasť,doargestit
7357,rütteln::V,triasť,šluvgit
7358,rütteln::V,triasť,pušteđ
7359,rütteln::V,triasť,pu´štted
7360,rütteln::V,triasť,пушшьтэ
7361,rütteln::V,lomcovať,firredh
7362,rütteln::V,lomcovať,doargestit
7363,rütteln::V,lomcovať,šluvgit
7364,rütteln::V,lomcovať,pušteđ
7365,rütteln::V,lomcovať,pu´štted
7366,rütteln::V,lomcovať,пушшьтэ
7367,schütteln::V,triasť,firredh
7368,schütteln::V,triasť,sjavnnjet
7369,schütteln::V,triasť,sillnat
7370,schütteln::V,triasť,skullhet
7371,schütteln::V,triasť,salkalit
7372,schütteln::V,triasť,pušteđ
7373,schütteln::V,triasť,pu´štted
7374,schütteln::V,triasť,пушшьтэ
7375,schütteln::V,potriasť,firredh
7376,schütteln::V,potriasť,sjavnnjet
7377,schütteln::V,potriasť,sillnat
7378,schütteln::V,potriasť,skullhet
7379,schütteln::V,potriasť,salkalit
7380,schütteln::V,potriasť,pušteđ
7381,schütteln::V,potriasť,pu´štted
7382,schütteln::V,potriasť,пушшьтэ
7383,schwenken::V,mávať,svinhtedh
7384,schwenken::V,mávať,svikkastit
7385,schwenken::V,mávať,šlivgut
7386,schwenken::V,mávať,hiä'iluttiđ
7387,schwenken::V,mávať,heeilted
7388,schwenken::V,mávať,маххъе
7389,schütten::V,sypať,gurhkedh
7390,schütten::V,sypať,hállit
7391,schütten::V,sypať,liejkkit
7392,schütten::V,sypať,leškiđ
7393,schütten::V,sypať,virâttiđ
7394,schütten::V,sypať,väällad
7395,schütten::V,sypať,ва̄ллэ
7396,füllen::V,plniť,dievhtedh
7397,füllen::V,plniť,dievddet
7398,füllen::V,plniť,deavdit
7399,füllen::V,plniť,tevdiđ
7400,füllen::V,plniť,tiudded
7401,füllen::V,plniť,тӣввтэ
7402,einwickeln::V,zabaliť,gïesedh
7403,einwickeln::V,zabaliť,giessat
