,Concept_ID,se,eu
735,Wald::N,skåajje,baso
736,Wald::N,skåajje,oihan
737,Wald::N,miehtsie,baso
738,Wald::N,miehtsie,oihan
739,Wald::N,vuovdde,baso
740,Wald::N,vuovdde,oihan
741,Wald::N,miehttse,baso
742,Wald::N,miehttse,oihan
743,Wald::N,vuovdi,baso
744,Wald::N,vuovdi,oihan
745,Wald::N,meahcci,baso
746,Wald::N,meahcci,oihan
747,Wald::N,mecci,baso
748,Wald::N,mecci,oihan
749,Wald::N,vyemi,baso
750,Wald::N,vyemi,oihan
751,Wald::N,vue´mm,baso
752,Wald::N,vue´mm,oihan
753,Wald::N,meä´c'c,baso
754,Wald::N,meä´c'c,oihan
755,Wald::N,ля̄ммт,baso
756,Wald::N,ля̄ммт,oihan
757,Hügel::N,deava,muino
758,Hügel::N,deava,pentoka
759,Hügel::N,dievvá,muino
760,Hügel::N,dievvá,pentoka
761,Hügel::N,dievvá,muino
762,Hügel::N,dievvá,pentoka
763,Hügel::N,čummâ,muino
764,Hügel::N,čummâ,pentoka
765,Hügel::N,pä´rcc,muino
766,Hügel::N,pä´rcc,pentoka
767,Hügel::N,teä´rmm,muino
768,Hügel::N,teä´rmm,pentoka
769,Hügel::N,ка̄ннҌт,muino
770,Hügel::N,ка̄ннҌт,pentoka
771,Anhöhe::N,deava,garai
772,Anhöhe::N,deava,goragune
773,Anhöhe::N,jalladahke,garai
774,Anhöhe::N,jalladahke,goragune
775,Anhöhe::N,dievásj,garai
776,Anhöhe::N,dievásj,goragune
777,Anhöhe::N,aláš,garai
778,Anhöhe::N,aláš,goragune
779,Anhöhe::N,luohkká,garai
780,Anhöhe::N,luohkká,goragune
781,Anhöhe::N,tiävá,garai
782,Anhöhe::N,tiävá,goragune
783,Anhöhe::N,poorááš,garai
784,Anhöhe::N,poorááš,goragune
785,Anhöhe::N,ču´lpp,garai
786,Anhöhe::N,ču´lpp,goragune
787,Anhöhe::N,škâu´ŋŋ,garai
788,Anhöhe::N,škâu´ŋŋ,goragune
789,Anhöhe::N,ка̄ннҌт,garai
790,Anhöhe::N,ка̄ннҌт,goragune
791,Berg::N,bïerje,mendi
792,Berg::N,várre,mendi
793,Berg::N,várri,mendi
794,Berg::N,vääṛi,mendi
795,Berg::N,vää´rr,mendi
796,Berg::N,те̄ррьм,mendi
797,Gipfel::N,dalvese,gain
798,Gipfel::N,dalvese,tontor
799,Gipfel::N,tjåhkkå,gain
800,Gipfel::N,tjåhkkå,tontor
801,Gipfel::N,čohkka,gain
802,Gipfel::N,čohkka,tontor
803,Gipfel::N,čokke,gain
804,Gipfel::N,čokke,tontor
805,Gipfel::N,čå´ǩǩ,gain
806,Gipfel::N,čå´ǩǩ,tontor
807,Gipfel::N,ла̄ддҍв,gain
808,Gipfel::N,ла̄ддҍв,tontor
809,Höhle::N,beajoe,kobazulo
810,Höhle::N,rájgge,kobazulo
811,Höhle::N,sluoggo,kobazulo
812,Höhle::N,biedju,kobazulo
813,Höhle::N,kuovđâšm,kobazulo
814,Höhle::N,skuõrr,kobazulo
815,Höhle::N,вуэӈӈк,kobazulo
816,Abhang::N,boelte,aldapa
817,Abhang::N,brijrie,aldapa
818,Abhang::N,bállte,aldapa
819,Abhang::N,vielti,aldapa
820,Abhang::N,luohkká,aldapa
821,Abhang::N,viel'tti,aldapa
822,Abhang::N,vie´ltt,aldapa
823,Abhang::N,луэххк,aldapa
824,Quelle::N,aajege,iturri
825,Quelle::N,aajege,iturbegi
826,Quelle::N,gaaltije,iturri
827,Quelle::N,gaaltije,iturbegi
828,Quelle::N,ája,iturri
829,Quelle::N,ája,iturbegi
830,Quelle::N,ája,iturri
831,Quelle::N,ája,iturbegi
832,Quelle::N,gáldu,iturri
833,Quelle::N,gáldu,iturbegi
834,Quelle::N,aajâ,iturri
835,Quelle::N,aajâ,iturbegi
836,Quelle::N,käldee,iturri
837,Quelle::N,käldee,iturbegi
838,Quelle::N,lädd,iturri
839,Quelle::N,lädd,iturbegi
840,Quelle::N,käivv,iturri
841,Quelle::N,käivv,iturbegi
842,Quelle::N,ка̄ййв,iturri
843,Quelle::N,ка̄ййв,iturbegi
844,Bach::N,johketje,lats
845,Bach::N,johketje,erreka
846,Bach::N,jåhkå,lats
847,Bach::N,jåhkå,erreka
848,Bach::N,jågåsj,lats
849,Bach::N,jågåsj,erreka
850,Bach::N,jogaš,lats
851,Bach::N,jogaš,erreka
852,Bach::N,aajâ,lats
853,Bach::N,aajâ,erreka
854,Bach::N,vuäjj,lats
855,Bach::N,vuäjj,erreka
856,Bach::N,вуэйй,lats
857,Bach::N,вуэйй,erreka
858,Fluss::N,johke,ibai
859,Fluss::N,johke,uhaitz
860,Fluss::N,ædno,ibai
861,Fluss::N,ædno,uhaitz
862,Fluss::N,jåhkå,ibai
863,Fluss::N,jåhkå,uhaitz
864,Fluss::N,johka,ibai
865,Fluss::N,johka,uhaitz
866,Fluss::N,juuhâ,ibai
867,Fluss::N,juuhâ,uhaitz
868,Fluss::N,jokk,ibai
869,Fluss::N,jokk,uhaitz
870,Fluss::N,jeänn,ibai
871,Fluss::N,jeänn,uhaitz
872,Fluss::N,ё̄гк,ibai
873,Fluss::N,ё̄гк,uhaitz
874,Ufer::N,beala,bazter
875,Ufer::N,gádde,bazter
876,Ufer::N,gáddi,bazter
877,Ufer::N,riddo,bazter
878,Ufer::N,redd,bazter
879,Ufer::N,рыннт,bazter
880,Küste::N,mïere,itsasalde
881,Küste::N,gaedtie,itsasalde
882,Küste::N,merragádde,itsasalde
883,Küste::N,merraguovllo,itsasalde
884,Küste::N,gáddi,itsasalde
885,Küste::N,riddo,itsasalde
886,Küste::N,miârr'redd,itsasalde
887,Küste::N,рыннт,itsasalde
888,Festland::N,gaedtie,lehor
889,Festland::N,gádde,lehor
890,Festland::N,nannán,lehor
891,Festland::N,kušknjâs,lehor
892,Festland::N,eennâm,lehor
893,Festland::N,jânnam,lehor
894,Festland::N,ма̄ннтэр,lehor
895,Meer::N,mearoe,itsaso
896,Meer::N,merra,itsaso
897,Meer::N,nuorre,itsaso
898,Meer::N,áhpi,itsaso
899,Meer::N,mearra,itsaso
900,Meer::N,meeṛâ,itsaso
901,Meer::N,miârr,itsaso
902,Meer::N,ме̄рр,itsaso
903,Bucht::N,loekte,golko
904,Bucht::N,oagge,golko
905,Bucht::N,luokta,golko
906,Bucht::N,luokta,golko
907,Bucht::N,čuáj̣á,golko
908,Bucht::N,luhtt,golko
909,Bucht::N,вӯнн,golko
910,Bucht::N,лӯххт,golko
911,Insel::N,sååle,irla
912,Insel::N,sååle,uharte
913,Insel::N,suoloj,irla
914,Insel::N,suoloj,uharte
915,Insel::N,suolu,irla
916,Insel::N,suolu,uharte
917,Insel::N,suálui,irla
918,Insel::N,suálui,uharte
919,Insel::N,suâl,irla
920,Insel::N,suâl,uharte
921,Insel::N,суэл,irla
922,Insel::N,суэл,uharte
923,Blume::N,rïesege,lili
924,Blume::N,giedjek,lili
925,Blume::N,rássi,lili
926,Blume::N,kukká,lili
927,Blume::N,heä´rvvrää´ss,lili
928,Blume::N,ывьнэнч,lili
929,Gras::N,kraesie,belar
930,Gras::N,rásse,belar
931,Gras::N,rássi,belar
932,Gras::N,rääsi,belar
933,Gras::N,rää´ss,belar
934,Gras::N,ра̄ссь,belar
935,Wurzel::N,roehtse,zuztar
936,Wurzel::N,roehtse,sustrai
937,Wurzel::N,ruohttsa,zuztar
938,Wurzel::N,ruohttsa,sustrai
939,Wurzel::N,ruohtas,zuztar
940,Wurzel::N,ruohtas,sustrai
941,Wurzel::N,veedis,zuztar
942,Wurzel::N,veedis,sustrai
943,Wurzel::N,vue´ddes,zuztar
944,Wurzel::N,vue´ddes,sustrai
945,Wurzel::N,вуэнҍтэсь,zuztar
946,Wurzel::N,вуэнҍтэсь,sustrai
947,Baum::N,moere,zuhaitz
948,Baum::N,muorra,zuhaitz
949,Baum::N,muorra,zuhaitz
950,Baum::N,muoṛâ,zuhaitz
951,Baum::N,muõrr,zuhaitz
952,Baum::N,мӯрр,zuhaitz
953,Stamm::N,ståamhpe,enbor
954,Stamm::N,mátta,enbor
955,Stamm::N,galda,enbor
956,Stamm::N,ruŋgo,enbor
957,Stamm::N,stokk,enbor
958,Stamm::N,мӯрр,enbor
959,Stamm::N,кэ̄ллт,enbor
960,Rinde::N,gïrre,azal
961,Rinde::N,baarhkoe,azal
962,Rinde::N,bárkko,azal
963,Rinde::N,ostu,azal
964,Rinde::N,bárku,azal
965,Rinde::N,korrâ,azal
966,Rinde::N,kõrr,azal
967,Rinde::N,pärkk,azal
968,Rinde::N,кэ̄рр,azal
969,Rinde::N,па̄ҏҏк,azal
970,Ast::N,åeksie,adar
971,Ast::N,oakse,adar
972,Ast::N,oaksi,adar
973,Ast::N,uák'si,adar
974,Ast::N,å´hss,adar
975,Ast::N,вуэккьс,adar
976,Zweig::N,åeksie,abar
977,Zweig::N,oakse,abar
978,Zweig::N,rissi,abar
979,Zweig::N,syeṛi,abar
980,Zweig::N,sue´rr,abar
981,Zweig::N,рыссе,abar
982,Blatt::N,plienie,hosto
983,Blatt::N,lassta,hosto
984,Blatt::N,lasta,hosto
985,Blatt::N,lostâ,hosto
986,Blatt::N,lõstt,hosto
987,Blatt::N,лэ̄сст,hosto
988,Birke::N,såekie,urki
989,Birke::N,soahke,urki
990,Birke::N,soahki,urki
991,Birke::N,suáhi,urki
992,Birke::N,suâ´ǩǩ,urki
993,Birke::N,пе̄ссьмӯрр,urki
994,Kiefer[Baum]::N,bietsie,ler
995,Kiefer[Baum]::N,hájkka,ler
996,Kiefer[Baum]::N,biehtse,ler
997,Kiefer[Baum]::N,beahci,ler
998,Kiefer[Baum]::N,peeci,ler
999,Kiefer[Baum]::N,pie´cc,ler
1000,Kiefer[Baum]::N,пе̄дзь,ler
1001,Weide[Baum]::N,saalje,zume
1002,Weide[Baum]::N,saalje,sahats
1003,Weide[Baum]::N,sállja,zume
1004,Weide[Baum]::N,sállja,sahats
1005,Weide[Baum]::N,sieđga,zume
1006,Weide[Baum]::N,sieđga,sahats
1007,Weide[Baum]::N,puájui,zume
1008,Weide[Baum]::N,puájui,sahats
1009,Weide[Baum]::N,puäi,zume
1010,Weide[Baum]::N,puäi,sahats
1011,Weide[Baum]::N,пуай,zume
1012,Weide[Baum]::N,пуай,sahats
1013,Tanne::N,goese,izei
1014,Tanne::N,guossa,izei
1015,Tanne::N,guossa,izei
1016,Tanne::N,kuosâ,izei
1017,Tanne::N,kuõss,izei
1018,Tanne::N,кӯсс,izei
1019,Horn::N,tjåervie,adar
1020,Horn::N,tjoarvve,adar
1021,Horn::N,čoarvi,adar
1022,Horn::N,čuár'vi,adar
1023,Horn::N,čuä´rvv,adar
1024,Horn::N,чуэррьв,adar
1025,Feder::N,badtse,luma
1026,Feder::N,badtse,hegaki
1027,Feder::N,dålgge,luma
1028,Feder::N,dålgge,hegaki
1029,Feder::N,bozza,luma
1030,Feder::N,bozza,hegaki
1031,Feder::N,puzzâ,luma
1032,Feder::N,puzzâ,hegaki
1033,Feder::N,tolge,luma
1034,Feder::N,tolge,hegaki
1035,Feder::N,poʒʒ,luma
1036,Feder::N,poʒʒ,hegaki
1037,Feder::N,по̄ннц,luma
1038,Feder::N,по̄ннц,hegaki
1039,Fell::N,njaltja,ile
1040,Fell::N,njaltja,larru
1041,Fell::N,duollje,ile
1042,Fell::N,duollje,larru
1043,Fell::N,náhkki,ile
1044,Fell::N,náhkki,larru
1045,Fell::N,dorkkas,ile
1046,Fell::N,dorkkas,larru
1047,Fell::N,turkkâ,ile
1048,Fell::N,turkkâ,larru
1049,Fell::N,tyel'ji,ile
1050,Fell::N,tyel'ji,larru
1051,Fell::N,nähki,ile
1052,Fell::N,nähki,larru
1053,Fell::N,torkk,ile
1054,Fell::N,torkk,larru
1055,Fell::N,čåu´dd,ile
1056,Fell::N,čåu´dd,larru
1057,Fell::N,tue´l'lj,ile
1058,Fell::N,tue´l'lj,larru
1059,Fell::N,тӯлльй,ile
1060,Fell::N,тӯлльй,larru
1061,Flügel::N,såaja,hego
1062,Flügel::N,såajoe,hego
1063,Flügel::N,soadje,hego
1064,Flügel::N,soadji,hego
1065,Flügel::N,suáj̣á,hego
1066,Flügel::N,suäjj,hego
1067,Flügel::N,суэйй,hego
1068,Klaue::N,gadtse,atzapar
1069,Klaue::N,guober,atzapar
1070,Klaue::N,gazza,atzapar
1071,Klaue::N,kozzâ,atzapar
1072,Klaue::N,kõʒʒ,atzapar
1073,Klaue::N,кэ̄ннц,atzapar
1074,Kralle::N,gadtse,erpe
1075,Kralle::N,gadtse,atzapar
1076,Kralle::N,gadtsa,erpe
1077,Kralle::N,gadtsa,atzapar
1078,Kralle::N,gazza,erpe
1079,Kralle::N,gazza,atzapar
1080,Kralle::N,kozzâ,erpe
1081,Kralle::N,kozzâ,atzapar
1082,Kralle::N,kõʒʒ,erpe
1083,Kralle::N,kõʒʒ,atzapar
1084,Kralle::N,ке̄бпель,erpe
1085,Kralle::N,ке̄бпель,atzapar
1086,Schwanz::N,siejpie,isats
1087,Schwanz::N,siejpie,buztan
1088,Schwanz::N,siejbbe,isats
1089,Schwanz::N,siejbbe,buztan
1090,Schwanz::N,bađuš,isats
1091,Schwanz::N,bađuš,buztan
1092,Schwanz::N,seaibi,isats
1093,Schwanz::N,seaibi,buztan
1094,Schwanz::N,seibi,isats
1095,Schwanz::N,seibi,buztan
1096,Schwanz::N,sei´bb,isats
1097,Schwanz::N,sei´bb,buztan
1098,Schwanz::N,piä´cciǩ,isats
1099,Schwanz::N,piä´cciǩ,buztan
1100,Schwanz::N,пиджь,isats
1101,Schwanz::N,пиджь,buztan
1102,Schwanz::N,се̄ййп,isats
1103,Schwanz::N,се̄ййп,buztan
1104,Schwanz::N,пе̄цехь,isats
1105,Schwanz::N,пе̄цехь,buztan
1106,Ei::N,munnie,arrautza
1107,Ei::N,månne,arrautza
1108,Ei::N,monni,arrautza
1109,Ei::N,maṇe,arrautza
1110,Ei::N,mââ´nn,arrautza
1111,Ei::N,маннҍ,arrautza
1112,Nest::N,biesie,habia
1113,Nest::N,biesse,habia
1114,Nest::N,beassi,habia
1115,Nest::N,peesi,habia
1116,Nest::N,piervâl,habia
1117,Nest::N,piä´ss,habia
1118,Nest::N,пе̄ссь,habia
1119,Bau::N,biesie,ohantze
1120,Bau::N,biedjo,ohantze
1121,Bau::N,liesso,ohantze
1122,Bau::N,biedju,ohantze
1123,Bau::N,piäju,ohantze
1124,Bau::N,вуэӈӈк,ohantze
1125,Tier::N,juvre,abere
1126,Tier::N,juvre,piztia
1127,Tier::N,udos,abere
1128,Tier::N,udos,piztia
1129,Tier::N,divrre,abere
1130,Tier::N,divrre,piztia
1131,Tier::N,luohtok,abere
1132,Tier::N,luohtok,piztia
1133,Tier::N,ealli,abere
1134,Tier::N,ealli,piztia
1135,Tier::N,ellee,abere
1136,Tier::N,ellee,piztia
1137,Tier::N,jie´lli,abere
1138,Tier::N,jie´lli,piztia
1139,Tier::N,жыва,abere
1140,Tier::N,жыва,piztia
1141,Herde::N,dåehkie,saldo
1142,Herde::N,dåehkie,abere talde
1143,Herde::N,ællo,saldo
1144,Herde::N,ællo,abere talde
1145,Herde::N,fuovva,saldo
1146,Herde::N,fuovva,abere talde
1147,Herde::N,doahkki,saldo
1148,Herde::N,doahkki,abere talde
1149,Herde::N,čagge,saldo
1150,Herde::N,čagge,abere talde
1151,Herde::N,tukk,saldo
1152,Herde::N,tukk,abere talde
1153,Herde::N,vâ´lvv,saldo
1154,Herde::N,vâ´lvv,abere talde
1155,Herde::N,чуэз,saldo
1156,Herde::N,чуэз,abere talde
1157,Herde::N,чӣгар,saldo
1158,Herde::N,чӣгар,abere talde
1159,Kuh::N,govse,behi
1160,Kuh::N,gussa,behi
1161,Kuh::N,gussa,behi
1162,Kuh::N,kussâ,behi
1163,Kuh::N,kuss,behi
1164,Kuh::N,лӣххьм,behi
1165,Bulle::N,vuaksa,zezen
1166,Bulle::N,vuoksá,zezen
1167,Bulle::N,heargi,zezen
1168,Bulle::N,vuák'sá,zezen
1169,Bulle::N,ergi,zezen
1170,Bulle::N,vuâhss,zezen
1171,Bulle::N,е̄ррьк,zezen
1172,Pferd::N,hierkie,zaldi
1173,Pferd::N,råsse,zaldi
1174,Pferd::N,hæssta,zaldi
1175,Pferd::N,heavuš,zaldi
1176,Pferd::N,hiävuš,zaldi
1177,Pferd::N,heävaš,zaldi
1178,Pferd::N,ро̄ссь,zaldi
1179,Schaf::N,sïrve,ardi
1180,Schaf::N,sávttsa,ardi
1181,Schaf::N,sávza,ardi
1182,Schaf::N,savzâ,ardi
1183,Schaf::N,sauʒʒ,ardi
1184,Schaf::N,ла̄мьпесь,ardi
1185,Schwein::N,snurke,urde
1186,Schwein::N,snurke,txerri
1187,Schwein::N,svijnne,urde
1188,Schwein::N,svijnne,txerri
1189,Schwein::N,spiidni,urde
1190,Schwein::N,spiidni,txerri
1191,Schwein::N,šahe,urde
1192,Schwein::N,šahe,txerri
1193,Schwein::N,šââ´ǩǩ,urde
1194,Schwein::N,šââ´ǩǩ,txerri
1195,Schwein::N,ша̄гкь,urde
1196,Schwein::N,ша̄гкь,txerri
1197,Hund::N,bïenje,txakur
1198,Hund::N,bena,txakur
1199,Hund::N,beana,txakur
1200,Hund::N,peenuv,txakur
1201,Hund::N,piânnai,txakur
1202,Hund::N,пе̄ннэ,txakur
1203,Katze::N,gaahtoe,katu
1204,Katze::N,gáhtto,katu
1205,Katze::N,bussá,katu
1206,Katze::N,kissá,katu
1207,Katze::N,kaass,katu
1208,Katze::N,ко̄а̄сс,katu
1209,Bär::N,gumsie,hartz
1210,Bär::N,biernna,hartz
1211,Bär::N,guovža,hartz
1212,Bär::N,bierdna,hartz
1213,Bär::N,kuob'žâ,hartz
1214,Bär::N,kue´bǯǯ,hartz
1215,Bär::N,та̄лл,hartz
1216,Eichhörnchen::N,åeruve,urtxintxa
1217,Eichhörnchen::N,oarre,urtxintxa
1218,Eichhörnchen::N,oarri,urtxintxa
1219,Eichhörnchen::N,uár'ree,urtxintxa
1220,Eichhörnchen::N,vuä´r'rev,urtxintxa
1221,Eichhörnchen::N,вуэррев,urtxintxa
1222,Elch::N,ïelje,altze
1223,Elch::N,ællja,altze
1224,Elch::N,sarvva,altze
1225,Elch::N,ealga,altze
1226,Elch::N,sorvâ,altze
1227,Elch::N,sõrvv,altze
1228,Elch::N,сэ̄ррв,altze
1229,Fuchs::N,riepie,azeri
1230,Fuchs::N,riebij,azeri
1231,Fuchs::N,rieban,azeri
1232,Fuchs::N,riemnjis,azeri
1233,Fuchs::N,rie´mjj,azeri
1234,Fuchs::N,рӣммьн,azeri
1235,Hase::N,njåemele,erbi
1236,Hase::N,njoammel,erbi
1237,Hase::N,njoammil,erbi
1238,Hase::N,njuámmil,erbi
1239,Hase::N,njue´m'mel,erbi
1240,Hase::N,нюэммель,erbi
1241,Maus::N,snjeara,sagu
1242,Maus::N,snjierrá,sagu
1243,Maus::N,sáhpán,sagu
1244,Maus::N,säplig,sagu
1245,Maus::N,sä´ppli,sagu
1246,Maus::N,са̄хпьлинк,sagu
1247,Wolf::N,sïejpe,otso
1248,Wolf::N,stálppe,otso
1249,Wolf::N,stáhkke,otso
1250,Wolf::N,ruomas,otso
1251,Wolf::N,kumpe,otso
1252,Wolf::N,návdi,otso
1253,Wolf::N,kumppi,otso
1254,Wolf::N,ku´mpp,otso
1255,Wolf::N,pââ´ldes,otso
1256,Wolf::N,чиррм,otso
1257,Wolf::N,пальтӭсь,otso
1258,Vogel::N,ledtie,txori
1259,Vogel::N,ledtie,hegazti
1260,Vogel::N,lådde,txori
1261,Vogel::N,lådde,hegazti
1262,Vogel::N,loddi,txori
1263,Vogel::N,loddi,hegazti
1264,Vogel::N,lodde,txori
1265,Vogel::N,lodde,hegazti
1266,Vogel::N,lå´dd,txori
1267,Vogel::N,lå´dd,hegazti
1268,Vogel::N,лоаннҍт,txori
1269,Vogel::N,лоаннҍт,hegazti
1270,Schwarm::N,dåehkie,aldra
1271,Schwarm::N,doahkke,aldra
1272,Schwarm::N,doahkki,aldra
1273,Schwarm::N,tuák'ki,aldra
1274,Schwarm::N,parvv,aldra
1275,Schwarm::N,туххк,aldra
1276,Huhn::N,vöönhtse,oilo
1277,Huhn::N,vuonntsá,oilo
1278,Huhn::N,vuonccis,oilo
1279,Huhn::N,kääṇi,oilo
1280,Huhn::N,kää´nn,oilo
1281,Huhn::N,ка̄ннҌ,oilo
1282,Hahn::N,deere,oilar
1283,Hahn::N,hádna,oilar
1284,Hahn::N,åresvuonntsá,oilar
1285,Hahn::N,vuonccis,oilar
1286,Hahn::N,kääṇi,oilar
1287,Hahn::N,åå´reskää´nn,oilar
1288,Hahn::N,пе̄ттэх,oilar
1289,Gans::N,gaase,antzara
1290,Gans::N,gássa,antzara
1291,Gans::N,čuonji,antzara
1292,Gans::N,čuá'njá,antzara
1293,Gans::N,čue´nj,antzara
1294,Gans::N,чуэнь,antzara
1295,Adler::N,aarhtse,arrano
1296,Adler::N,goasskem,arrano
1297,Adler::N,goaskin,arrano
1298,Adler::N,kuás'kim,arrano
1299,Adler::N,kuä´cǩǩem,arrano
1300,Adler::N,куэцькем,arrano
1301,Ente::N,tjååtsele,ahate
1302,Ente::N,vuojatjis,ahate
1303,Ente::N,čáhceloddi,ahate
1304,Ente::N,vuonjâč,ahate
1305,Ente::N,vuõnjâč,ahate
1306,Ente::N,ча̄дзьлоаннҍт,ahate
1307,Eule::N,snjågloe,hontza
1308,Eule::N,skunjok,hontza
1309,Eule::N,skuolfi,hontza
1310,Eule::N,ijjâlodde,hontza
1311,Eule::N,iiđsaž,hontza
1312,Eule::N,кунньлоаннҍт,hontza
1313,Eule::N,чӯзэм вуэһпэй,hontza
1314,Kranich::N,goerke,kurrilo
1315,Kranich::N,guorgga,kurrilo
1316,Kranich::N,guorga,kurrilo
1317,Kranich::N,kuor'gâ,kurrilo
1318,Kranich::N,kuõrgg,kurrilo
1319,Kranich::N,кӯррк,kurrilo
1320,Krähe::N,voerhtje,bele
1321,Krähe::N,gárránis,bele
1322,Krähe::N,vuoratjis,bele
1323,Krähe::N,vuoražas,bele
1324,Krähe::N,vuorččis,bele
1325,Krähe::N,vuorâč,bele
1326,Krähe::N,vuõrâč,bele
1327,Krähe::N,вӯрэч,bele
1328,Kuckuck::N,gïeke,kuku
1329,Kuckuck::N,giehka,kuku
1330,Kuckuck::N,giehka,kuku
1331,Kuckuck::N,kiehâ,kuku
1332,Kuckuck::N,ǩiõkk,kuku
1333,Kuckuck::N,кӣгк,kuku
1334,Schwan::N,njoktje,beltxarga
1335,Schwan::N,snjuktja,beltxarga
1336,Schwan::N,njukča,beltxarga
1337,Schwan::N,njuhčâ,beltxarga
1338,Schwan::N,njuhčč,beltxarga
1339,Schwan::N,нюххч,beltxarga
1340,Fisch::N,guelie,arrain
1341,Fisch::N,guolle,arrain
1342,Fisch::N,guolli,arrain
1343,Fisch::N,kyeḷi,arrain
1344,Fisch::N,kue´ll,arrain
1345,Fisch::N,кӯлль,arrain
1346,Barsch::N,sihtege,perka
1347,Barsch::N,vuoskun,perka
1348,Barsch::N,vuoskku,perka
1349,Barsch::N,vuásku,perka
1350,Barsch::N,vuâsk,perka
1351,Barsch::N,вуэсск,perka
1352,Hecht::N,haavke,lutxo
1353,Hecht::N,hávgga,lutxo
1354,Hecht::N,hávga,lutxo
1355,Hecht::N,puško,lutxo
1356,Hecht::N,nu´ǩǩeš,lutxo
1357,Hecht::N,ныгкешь,lutxo
1358,Schlange[Tier]::N,gïermesje,suge
1359,Schlange[Tier]::N,germaj,suge
1360,Schlange[Tier]::N,gearpmaš,suge
1361,Schlange[Tier]::N,kyev'đi,suge
1362,Schlange[Tier]::N,ku´vdd,suge
1363,Schlange[Tier]::N,кӯввьт,suge
1364,Wurm::N,mietie,har
1365,Wurm::N,maarhke,har
1366,Wurm::N,mádo,har
1367,Wurm::N,máhtu,har
1368,Wurm::N,máátu,har
1369,Wurm::N,määtt,har
1370,Wurm::N,ма̄дт,har
1371,Spinne::N,hievnie,armiarma
1372,Spinne::N,hievnne,armiarma
1373,Spinne::N,heavdni,armiarma
1374,Spinne::N,evni,armiarma
1375,Spinne::N,eeunaž,armiarma
1376,Spinne::N,о̄а̄з,armiarma
1377,Ameise::N,garhke,inurri
1378,Ameise::N,gårkkå,inurri
1379,Ameise::N,gotka,inurri
1380,Ameise::N,kutkâ,inurri
1381,Ameise::N,kotkk,inurri
1382,Ameise::N,ко̄ттк,inurri
1383,Laus::N,dihkie,zorri
1384,Laus::N,dihkke,zorri
1385,Laus::N,dihkki,zorri
1386,Laus::N,tikke,zorri
1387,Laus::N,te´ǩǩ,zorri
1388,Laus::N,тыһкь,zorri
1389,Mücke::N,tjoejhke,eltxo
1390,Mücke::N,tjuojkka,eltxo
1391,Mücke::N,čuoika,eltxo
1392,Mücke::N,čuoš'kâ,eltxo
1393,Mücke::N,čuõškk,eltxo
1394,Mücke::N,чӯшшк,eltxo
1395,Fliege::N,tjoere,euli
1396,Fliege::N,boerege,euli
1397,Fliege::N,tjuruk,euli
1398,Fliege::N,čuru,euli
1399,Fliege::N,kiärpáš,euli
1400,Fliege::N,čuâr,euli
1401,Fliege::N,čuâras,euli
1402,Fliege::N,чуэраш,euli
1403,Schmetterling::N,biejjielåbloe,pinpirin
1404,Schmetterling::N,biejjielåbloe,tximeleta
1405,Schmetterling::N,biejvvelådde,pinpirin
1406,Schmetterling::N,biejvvelådde,tximeleta
1407,Schmetterling::N,beaiveloddi,pinpirin
1408,Schmetterling::N,beaiveloddi,tximeleta
1409,Schmetterling::N,piäi'vááloddááš,pinpirin
1410,Schmetterling::N,piäi'vááloddááš,tximeleta
1411,Schmetterling::N,ä´llbaž,pinpirin
1412,Schmetterling::N,ä´llbaž,tximeleta
1413,Schmetterling::N,pei´vvlå´dd,pinpirin
1414,Schmetterling::N,pei´vvlå´dd,tximeleta
1415,Schmetterling::N,а̄лльп,pinpirin
1416,Schmetterling::N,а̄лльп,tximeleta
1417,Beere::N,muerjie,baia
1418,Beere::N,muorjje,baia
1419,Beere::N,muorji,baia
1420,Beere::N,myer'ji,baia
1421,Beere::N,mue´rjj,baia
1422,Beere::N,мӯррьй,baia
1423,Apfel::N,æbpla,sagar
1424,Apfel::N,ehpal,sagar
1425,Apfel::N,eppel,sagar
1426,Apfel::N,eahppel,sagar
1427,Apfel::N,я̄блэк,sagar
1428,Pilz::N,goebpere,onddo
1429,Pilz::N,goebpere,perretxiko
1430,Pilz::N,guoppar,onddo
1431,Pilz::N,guoppar,perretxiko
1432,Pilz::N,guoppar,onddo
1433,Pilz::N,guoppar,perretxiko
1434,Pilz::N,kuobâr,onddo
1435,Pilz::N,kuobâr,perretxiko
1436,Pilz::N,kuõbbâr,onddo
1437,Pilz::N,kuõbbâr,perretxiko
1438,Pilz::N,кӯмпар,onddo
1439,Pilz::N,кӯмпар,perretxiko
1440,Zwiebel::N,lööke,tipula
1441,Zwiebel::N,løhkka,tipula
1442,Zwiebel::N,lávki,tipula
1443,Zwiebel::N,luukk,tipula
1444,Zwiebel::N,луквець,tipula
1445,Saat::N,saajoe,haziak
1446,Saat::N,sádjo,haziak
1447,Saat::N,siepman,haziak
1448,Saat::N,siemâ,haziak
1449,Saat::N,siõm,haziak
1450,Saat::N,се̄м,haziak
1451,Korn::N,gernie,ale
1452,Korn::N,gernie,pikor
1453,Korn::N,gårnnetjalmme,ale
1454,Korn::N,gårnnetjalmme,pikor
1455,Korn::N,gordni,ale
1456,Korn::N,gordni,pikor
1457,Korn::N,jiṿe,ale
1458,Korn::N,jiṿe,pikor
1459,Korn::N,ле̄ййп,ale
