,Concept_ID,lv,vep
2278,hochheben::V,кыпӧдны,libutada
2279,hochheben::V,pacelt,libutada
2280,ergreifen::V,кутны,tabata
2281,ergreifen::V,paķert,tabata
2282,ergreifen::V,satvert,tabata
2283,halten::V,кутны,pidada
2284,halten::V,turēt,pidada
2285,halten::V,saturēt,pidada
2286,drücken::V,личкыны,painda
2287,drücken::V,топӧдны,painda
2288,drücken::V,spiest,painda
2289,schieben::V,ӧтдортны,žigutada
2290,schieben::V,йӧткыштны,žigutada
2291,schieben::V,stumt,žigutada
2292,kratzen::V,гуджӧдны,künstä
2293,kratzen::V,kasīt,künstä
2294,kratzen::V,skrāpēt,künstä
2295,lecken::V,нювны,nolda
2296,lecken::V,lakt,nolda
2297,lecken::V,laizīt,nolda
2298,beißen::V,курччыны,purda
2299,beißen::V,курччыны,hambastada
2300,beißen::V,kost,purda
2301,beißen::V,kost,hambastada
2302,abreißen::V,орӧдны,ratketa
2303,abreißen::V,atraut,ratketa
2304,abreißen::V,atplēst,ratketa
2305,abschneiden::V,вундавны,čapata
2306,abschneiden::V,вундавны,leikata
2307,abschneiden::V,nogriezt,čapata
2308,abschneiden::V,nogriezt,leikata
2309,binden::V,гӧрддзавны,sidoda
2310,binden::V,кӧртавны,sidoda
2311,binden::V,siet,sidoda
2312,binden::V,aptīt,sidoda
2313,stecken::V,сюйны,čokaita
2314,stecken::V,bāzt,čokaita
2315,stecken::V,spraust,čokaita
2316,brechen::V,чегны,katkaita
2317,brechen::V,lauzt,katkaita
2318,brechen::V,lauzīt,katkaita
2319,klopfen::V,камгыны,kolkotada
2320,klopfen::V,klauvēt,kolkotada
2321,hauen::V,нӧйнты,löda
2322,hauen::V,кучкыны,löda
2323,hauen::V,cirst,löda
2324,hauen::V,dauzīt,löda
2325,kleben::V,лемавны,klejata
2326,kleben::V,ляскавны,klejata
2327,kleben::V,līmēt,klejata
2328,kleben::V,lipināt,klejata
2329,reiben::V,тільны,hosta
2330,reiben::V,тільны,törkita
2331,reiben::V,тільны,jorotada
2332,reiben::V,зыравны,hosta
2333,reiben::V,зыравны,törkita
2334,reiben::V,зыравны,jorotada
2335,reiben::V,rīvēt,hosta
2336,reiben::V,rīvēt,törkita
2337,reiben::V,rīvēt,jorotada
2338,reiben::V,berzēt,hosta
2339,reiben::V,berzēt,törkita
2340,reiben::V,berzēt,jorotada
2341,streichen::V,мавтны,voita
2342,streichen::V,ziest,voita
2343,streichen::V,triept,voita
2344,schleifen::V,кеслыны,hijoida
2345,schleifen::V,кеслыны,teravzoitta
2346,schleifen::V,trīt,hijoida
2347,schleifen::V,trīt,teravzoitta
2348,schleifen::V,asināt,hijoida
2349,schleifen::V,asināt,teravzoitta
2350,schneiden::V,шырны,leikata
2351,schneiden::V,griezt,leikata
2352,schneiden::V,sagriezt,leikata
2353,rütteln::V,легӧдны,heilutada
2354,rütteln::V,катлӧдлыны,heilutada
2355,rütteln::V,kratīt,heilutada
2356,rütteln::V,purināt,heilutada
2357,schütteln::V,тракӧдны,pudištada
2358,schütteln::V,kratīt,pudištada
2359,schwenken::V,ӧвтны,maihutada
2360,schwenken::V,шенасьны,maihutada
2361,schwenken::V,vēzēt,maihutada
2362,schwenken::V,vēcināt,maihutada
2363,schütten::V,кисьтны,valada
2364,schütten::V,bērt,valada
2365,füllen::V,тыртны,täutta
2366,füllen::V,pildīt,täutta
2367,füllen::V,piepildīt,täutta
2368,einwickeln::V,тубыртны,kärdä
2369,einwickeln::V,ietīt,kärdä
2370,tragen::V,нуны,kantta
2371,tragen::V,нуны,kandišta
2372,tragen::V,nest,kantta
2373,tragen::V,nest,kandišta
2374,schleppen::V,кыскавны,vedätada
2375,schleppen::V,stiept,vedätada
2376,schleppen::V,staipīt,vedätada
2377,ziehen::V,кыскыны,vedada
2378,ziehen::V,vilkt,vedada
2379,aufbewahren::V,видзны,kaita
2380,aufbewahren::V,glabāt,kaita
2381,aufbewahren::V,uzglabāt,kaita
2382,werfen::V,чӧвтны,čuta
2383,werfen::V,чӧвтны,tactä
2384,werfen::V,шыбитны,čuta
2385,werfen::V,шыбитны,tactä
2386,werfen::V,mest,čuta
2387,werfen::V,mest,tactä
2388,werfen::V,sviest,čuta
2389,werfen::V,sviest,tactä
2390,fangen::V,кутны,püta
2391,fangen::V,ķert,püta
2392,fangen::V,uzķert,püta
2393,packen::V,босьтны,tabata
2394,packen::V,paķert,tabata
2395,packen::V,satvert,tabata
2396,verstecken::V,дзебны,peitta
2397,verstecken::V,slēpt,peitta
2398,verstecken::V,noglabāt,peitta
2399,teilen::V,юкны,jagada
2400,teilen::V,dalīt,jagada
2401,schicken::V,ыстыны,oigeta
2402,schicken::V,sūtīt,oigeta
2403,schicken::V,atsūtīt,oigeta
2404,bringen::V,вайны,veda
2405,bringen::V,atvest,veda
2406,hinzufügen::V,содтыны,ližata
2407,hinzufügen::V,pievienot,ližata
2408,bekommen::V,босьтны,sada
2409,bekommen::V,dabūt,sada
2410,erhalten::V,босьтны,sada
2411,erhalten::V,saņemt,sada
2412,nehmen::V,босьтны,otta
2413,nehmen::V,ņemt,otta
2414,nehmen::V,paņemt,otta
2415,wählen::V,бӧрйыны,valita
2416,wählen::V,ievēlēt,valita
2417,auswählen::V,бӧрйыны,valita
2418,auswählen::V,izvēlēt,valita
2419,bewahren::V,видзны,kaita
2420,bewahren::V,saglabāt,kaita
2421,behindern::V,конйӧдлыны,telustada
2422,behindern::V,джӧмдӧдны,telustada
2423,behindern::V,kavēt,telustada
2424,behindern::V,aizkavēt,telustada
2425,verderben::V,тшыкӧдны,travida
2426,verderben::V,sabojāt,travida
2427,beschädigen::V,тшыкӧдны,satatada
2428,beschädigen::V,bojāt,satatada
2429,beschädigen::V,maitāt,satatada
2430,zerbrechen::V,жуглыны,mureta
2431,zerbrechen::V,salauzt,mureta
2432,zerbrechen::V,sadauzīt,mureta
2433,zerreißen::V,орӧдны,rebitada
2434,zerreißen::V,pārraut,rebitada
2435,zerstören::V,жугӧдны,mureta
2436,zerstören::V,кисьтны,mureta
2437,zerstören::V,косявны,mureta
2438,zerstören::V,graut,mureta
2439,zerstören::V,sagraut,mureta
2440,verbrennen::V,сотны,poltta
2441,verbrennen::V,сотчыны,poltta
2442,verbrennen::V,dedzināt,poltta
2443,verbrennen::V,sadedzināt,poltta
2444,geben::V,сетны,antta
2445,geben::V,dot,antta
2446,geben::V,padot,antta
2447,reichen::V,сетны,antta
2448,reichen::V,padot,antta
2449,reichen::V,sniegt,antta
2450,schenken::V,козьнавны,lahjoita
2451,schenken::V,dāvāt,lahjoita
2452,schenken::V,dāvināt,lahjoita
2453,versprechen::V,кыв сетны,toivotada
2454,versprechen::V,solīt,toivotada
2455,versprechen::V,apsolīt,toivotada
2456,wünschen::V,кӧсйыны,toivotada
2457,wünschen::V,vēlēt,toivotada
2458,wünschen::V,novēlēt,toivotada
2459,loben::V,ошкыны,kitta
2460,loben::V,lielīt,kitta
2461,küssen::V,окавны,tervehtada
2462,küssen::V,bučot,tervehtada
2463,küssen::V,skūpstīt,tervehtada
2464,wiegen::V,гудрӧдлыны,likutada
2465,wiegen::V,šūpot,likutada
2466,zudecken::V,веввттьыны,katta
2467,zudecken::V,apklāt,katta
2468,zudecken::V,aizsegt,katta
2469,wecken::V,садьмӧдны,noustatada
2470,wecken::V,чуксавны,noustatada
2471,wecken::V,modināt,noustatada
2472,zeigen::V,петкӧдлыны,ozutada
2473,zeigen::V,rādīt,ozutada
2474,führen::V,нуӧдны,astutada
2475,führen::V,vadīt,astutada
2476,lehren::V,велӧдны,opeta
2477,lehren::V,mācīt,opeta
2478,lehren::V,iemācīt,opeta
2479,unterrichten::V,велӧдны,opeta
2480,unterrichten::V,apmācīt,opeta
2481,aufziehen::V,быдтыны,kazvatada
2482,aufziehen::V,uzaudzināt,kazvatada
2483,leiten::V,веськӧдлыны,ohjata
2484,leiten::V,vadīt,ohjata
2485,leiten::V,pārzināt,ohjata
2486,antreiben::V,тэрмӧдны,rigehtoitta
2487,antreiben::V,urdīt,rigehtoitta
2488,antreiben::V,mudināt,rigehtoitta
2489,lassen::V,тшӧктыны,käskta
2490,lassen::V,ļaut,käskta
2491,einladen::V,корны,kucta
2492,einladen::V,ielūgt,kucta
2493,einladen::V,aicināt,kucta
2494,vereinigen::V,ӧтувтны,ühtenzoitta
2495,vereinigen::V,котыртны,ühtenzoitta
2496,vereinigen::V,vienot,ühtenzoitta
2497,vereinigen::V,apvienot,ühtenzoitta
2498,besuchen::V,волыны,rižada
2499,besuchen::V,ветлыны,rižada
2500,besuchen::V,apciemot,rižada
2501,treffen::V,вочаӧдны,vastata
2502,treffen::V,паныдавны,vastata
2503,treffen::V,satikt,vastata
2504,treffen::V,sastapt,vastata
2505,sich versammeln::V,лӧсьӧдчыны,kägeta
2506,sich versammeln::V,лӧсьӧдчыны,sätas
2507,sich versammeln::V,salasīties,kägeta
2508,sich versammeln::V,salasīties,sätas
2509,sich versammeln::V,sapulcēties,kägeta
2510,sich versammeln::V,sapulcēties,sätas
2511,spielen::V,ворсны,väta
2512,spielen::V,spēlēt,väta
2513,spielen::V,spēlēties,väta
2514,singen::V,сьывны,pajatada
2515,singen::V,dziedāt,pajatada
2516,tanzen::V,йӧктыны,kargaita
2517,tanzen::V,diet,kargaita
2518,tanzen::V,dejot,kargaita
2519,tanzen::V,dancot,kargaita
2520,sich trennen::V,торйӧдчыны,erigata
2521,sich trennen::V,šķirties,erigata
2522,sich trennen::V,izšķirties,erigata
2523,verlassen::V,эновтны,jätta
2524,verlassen::V,atstāt,jätta
2525,retten::V,видзны,päzutada
2526,retten::V,мездыны,päzutada
2527,retten::V,glābt,päzutada
2528,bewachen::V,видзны,varjoita
2529,bewachen::V,sargāt,varjoita
2530,schützen::V,видзны,kaita
2531,schützen::V,pasargāt,kaita
2532,schützen::V,aizsargāt,kaita
2533,verteidigen::V,дорйыны,kaita
2534,verteidigen::V,aizstāvēt,kaita
2535,sich schlagen::V,косясьны,torata
2536,sich schlagen::V,kauties,torata
2537,sich schlagen::V,izkauties,torata
2538,schießen::V,лыйны,ampta
2539,schießen::V,šaut,ampta
2540,schießen::V,šaudīt,ampta
2541,siegen::V,вермыны,vägestada
2542,siegen::V,uzvarēt,vägestada
2543,ärgern::V,лӧгӧдны,verdutada
2544,ärgern::V,лӧгӧдны,rändütada
2545,ärgern::V,лёкмӧдны,verdutada
2546,ärgern::V,лёкмӧдны,rändütada
2547,ärgern::V,скӧрмӧдны,verdutada
2548,ärgern::V,скӧрмӧдны,rändütada
2549,ärgern::V,sadusmot,verdutada
2550,ärgern::V,sadusmot,rändütada
2551,schlagen::V,вартны,löda
2552,schlagen::V,вартны,iškta
2553,schlagen::V,sist,löda
2554,schlagen::V,sist,iškta
2555,schlagen::V,triekt,löda
2556,schlagen::V,triekt,iškta
2557,treten::V,лёгны,peksta
2558,treten::V,лёгны,topsta
2559,treten::V,майкны,peksta
2560,treten::V,майкны,topsta
2561,treten::V,mīt,peksta
2562,treten::V,mīt,topsta
2563,treten::V,paspert,peksta
2564,treten::V,paspert,topsta
2565,stechen::V,бышткыны,pystiä
2566,stechen::V,durt,pystiä
2567,stoßen::V,тойлыны,iškta
2568,stoßen::V,тойлыны,pudištada
2569,stoßen::V,йӧткавны,iškta
2570,stoßen::V,йӧткавны,pudištada
2571,stoßen::V,grūst,iškta
2572,stoßen::V,grūst,pudištada
2573,stehlen::V,гусявны,vargastada
2574,stehlen::V,zagt,vargastada
2575,stören::V,падмӧдны,keskustada
2576,stören::V,traucēt,keskustada
2577,belästigen::V,дӧзмӧдны,tartuteldas
2578,belästigen::V,apgrūtināt,tartuteldas
2579,verbergen::V,дзебны,katelda
2580,verbergen::V,сайӧдны,katelda
2581,verbergen::V,slēpt,katelda
2582,verbergen::V,paslēpt,katelda
2583,täuschen::V,пӧръявны,manitada
2584,täuschen::V,ылӧдны,manitada
2585,täuschen::V,mānīt,manitada
2586,täuschen::V,maldināt,manitada
2587,betrügen::V,сӧрны,manitada
2588,betrügen::V,krāpt,manitada
2589,betrügen::V,apkrāpt,manitada
2590,töten::V,вины,rikta
2591,töten::V,вины,surmita
2592,töten::V,nāvēt,rikta
2593,töten::V,nāvēt,surmita
2594,töten::V,nogalināt,rikta
2595,töten::V,nogalināt,surmita
2596,wohnen::V,овны,eläda
2597,wohnen::V,dzīvot,eläda
2598,arbeiten::V,уджавны,rata
2599,arbeiten::V,strādāt,rata
2600,arbeiten::V,darboties,rata
2601,sammeln::V,чукӧртны,kogota
2602,sammeln::V,vākt,kogota
2603,pflücken::V,вотны,poimda
2604,pflücken::V,ӧктыны,poimda
2605,pflücken::V,raut,poimda
2606,pflücken::V,plūkt,poimda
2607,jagen::V,кыйсьыны,mecata
2608,jagen::V,medīt,mecata
2609,fischen::V,чери кыйны,kalatada
2610,fischen::V,zvejot,kalatada
2611,fassen::V,кутны,tabata
2612,fassen::V,saķert,tabata
2613,hüten::V,видзны,paimeta
2614,hüten::V,йирӧдны,paimeta
2615,hüten::V,ganīt,paimeta
2616,treiben::V,вӧтлыны,ajada
2617,treiben::V,dzīt,ajada
2618,anbinden::V,домавны,küttestada
2619,anbinden::V,домавны,sidoda
2620,anbinden::V,piesiet,küttestada
2621,anbinden::V,piesiet,sidoda
2622,anbinden::V,piesaistīt,küttestada
2623,anbinden::V,piesaistīt,sidoda
2624,füttern::V,вердны,sötta
2625,füttern::V,barot,sötta
2626,melken::V,лысьтыны,lüpsta
2627,melken::V,slaukt,lüpsta
2628,hacken::V,керавны,sauda
2629,hacken::V,kapāt,sauda
2630,gießen::V,киськавны,valada
2631,gießen::V,liet,valada
2632,gießen::V,laistīt,valada
2633,reifen::V,кисьмыны,küpseta
2634,reifen::V,briest,küpseta
2635,zubereiten::V,дасьтыны,vaumištada
2636,zubereiten::V,taisīt,vaumištada
2637,zubereiten::V,gatavot,vaumištada
2638,kochen::V,пуны,keitta
2639,kochen::V,vārīt,keitta
2640,backen::V,пӧжавны,paštta
2641,backen::V,cept,paštta
2642,braten::V,пражитны,žarda
2643,braten::V,cept,žarda
2644,braten::V,cepināt,žarda
2645,umrühren::V,сорлавны,segoitada
2646,umrühren::V,maisīt,segoitada
2647,umrühren::V,apmaisīt,segoitada
2648,stricken::V,кӧртны,kudoda
2649,stricken::V,adīt,kudoda
2650,nähen::V,вурны,ombelta
2651,nähen::V,šūt,ombelta
2652,färben::V,мичӧдны,mujutada
2653,färben::V,краситны,mujutada
2654,färben::V,krāsot,mujutada
2655,färben::V,nokrāsot,mujutada
2656,reinigen::V,весавны,puhtastada
2657,reinigen::V,tīrīt,puhtastada
2658,reinigen::V,attīrīt,puhtastada
2659,waschen::V,мыськыны,pesta
2660,waschen::V,mazgāt,pesta
2661,abwischen::V,чышкыны,pühktä
2662,abwischen::V,noslaucīt,pühktä
2663,spülen::V,пожъявны,huhtoida
2664,spülen::V,skalot,huhtoida
2665,fegen::V,чышкыны,pühkta
2666,fegen::V,slaucīt,pühkta
2667,kehren::V,чышкыны,uhoita
2668,kehren::V,mēzt,uhoita
2669,baden::V,купайтчыны,kül'ptäs
2670,baden::V,peldēties,kül'ptäs
2671,sich waschen::V,мыссьыны,pestas
2672,sich waschen::V,mazgāties,pestas
2673,ausziehen::V,пӧрччӧдны,riičta
2674,ausziehen::V,пӧрччӧдны,rušta
2675,ausziehen::V,noģērbt,riičta
2676,ausziehen::V,noģērbt,rušta
2677,anziehen::V,кӧмавны,panda päle
2678,anziehen::V,кӧмавны,panda kädehe
2679,anziehen::V,кӧмавны,panda jaugha
2680,anziehen::V,пасьтавны,panda päle
2681,anziehen::V,пасьтавны,panda kädehe
2682,anziehen::V,пасьтавны,panda jaugha
2683,anziehen::V,uzvilkt,panda päle
2684,anziehen::V,uzvilkt,panda kädehe
2685,anziehen::V,uzvilkt,panda jaugha
2686,sich anziehen::V,пасьтасьны,sobdas
2687,sich anziehen::V,apģērbties,sobdas
2688,kämmen::V,сынавны,harjata
2689,kämmen::V,sukāt,harjata
2690,schmücken::V,мичмӧдны,čomitada
2691,schmücken::V,rotāt,čomitada
2692,schmücken::V,greznot,čomitada
2693,sagen::V,шуны,sanuda
2694,sagen::V,висьтавны,sanuda
2695,sagen::V,teikt,sanuda
2696,sprechen::V,сёрнитны,pagišta
2697,sprechen::V,runāt,pagišta
2698,reden::V,сёрнитны,pagišta
2699,reden::V,norunāt,pagišta
2700,sich unterhalten::V,сёрнитны,lodaita
2701,sich unterhalten::V,варовитны,lodaita
2702,sich unterhalten::V,sarunāties,lodaita
2703,fragen::V,юавны,küzuda
2704,fragen::V,jautāt,küzuda
2705,bitten::V,корны,pakita
2706,bitten::V,lūgt,pakita
2707,bitten::V,prasīt,pakita
2708,erzählen::V,висьтавны,sanuda
2709,erzählen::V,висьтавны,starinoita
2710,erzählen::V,stāstīt,sanuda
2711,erzählen::V,stāstīt,starinoita
2712,mitteilen::V,юӧртны,tedotada
2713,mitteilen::V,висьтавны,tedotada
2714,mitteilen::V,pavēstīt,tedotada
2715,nennen::V,шуны,nimitada
2716,nennen::V,ним сетны,nimitada
2717,nennen::V,saukt,nimitada
2718,rufen::V,корны,kucta
2719,rufen::V,saukt,kucta
2720,prahlen::V,ошйысьны,kittäs
2721,prahlen::V,lielīties,kittäs
2722,übersetzen::V,вуджӧдны,käta
2723,übersetzen::V,tulkot,käta
2724,übersetzen::V,pārtulkot,käta
2725,denken::V,мӧвпавны,meletada
2726,denken::V,domāt,meletada
2727,glauben::V,эскыны,uskta
2728,glauben::V,ticēt,uskta
2729,bemerken::V,казявны,homaita
2730,bemerken::V,ievērot,homaita
2731,bemerken::V,ieraudzīt,homaita
2732,erkennen::V,тӧдмавны,tundištada
2733,erkennen::V,pazīt,tundištada
2734,erkennen::V,atpazīt,tundištada
2735,begreifen::V,вежӧртны,tabata
2736,begreifen::V,гӧгӧрвоны,tabata
2737,begreifen::V,jēgt,tabata
2738,begreifen::V,apjēgt,tabata
2739,verstehen::V,вежӧртны,el'geta
2740,verstehen::V,вежӧртны,toimetada
2741,verstehen::V,гӧгӧрвоны,el'geta
2742,verstehen::V,гӧгӧрвоны,toimetada
2743,verstehen::V,saprast,el'geta
2744,verstehen::V,saprast,toimetada
2745,lernen::V,вeлöдчыны,opetas
2746,lernen::V,mācīties,opetas
2747,wissen::V,тӧдны,teta
2748,wissen::V,zināt,teta
2749,sich erinnern an::V,казьтывны,johtutada
2750,sich erinnern an::V,дум вылӧ уськӧдны,johtutada
2751,sich erinnern an::V,atminēties,johtutada
2752,vergessen::V,вунӧдны,unohtada
2753,vergessen::V,mirst,unohtada
2754,vergessen::V,aizmirst,unohtada
2755,messen::V,муртавны,märita
2756,messen::V,mērīt,märita
2757,zählen::V,лыддьыны,lugeda
2758,zählen::V,skaitīt,lugeda
2759,rechnen::V,лыддьыны,lugeda
2760,rechnen::V,rēķināt,lugeda
2761,lesen::V,лыддьыны,lugeda
2762,lesen::V,lasīt,lugeda
2763,malen::V,серпасавны,pirta
2764,malen::V,gleznot,pirta
2765,zeichnen::V,серпасавны,pirta
2766,zeichnen::V,zīmēt,pirta
2767,schreiben::V,гижны,kirjutada
2768,schreiben::V,rakstīt,kirjutada
2769,besitzen::V,лоны,omištada
2770,besitzen::V,piederēt,omištada
2771,kaufen::V,ньӧбны,ostta
2772,kaufen::V,pirkt,ostta
2773,verkaufen::V,вузавны,möda
2774,verkaufen::V,pārdot,möda
2775,bezahlen::V,мынтыны,maksta
2776,bezahlen::V,мынтысьны,maksta
2777,bezahlen::V,apmaksāt,maksta
2778,zahlen::V,мынтыны,maksta
2779,zahlen::V,maksāt,maksta
2780,beherrschen::V,ас улын кутны,valdoita
2781,beherrschen::V,valdīt,valdoita
2782,ertragen::V,пыкны,tirpta
2783,ertragen::V,лэптыны,tirpta
2784,ertragen::V,panest,tirpta
2785,ertragen::V,paciest,tirpta
