,Concept_ID,lv,ka
2693,umrühren::V,сорлавны,შეურევს
2694,umrühren::V,сорлавны,გათქვეფს
2695,umrühren::V,maisīt,შეურევს
2696,umrühren::V,maisīt,გათქვეფს
2697,umrühren::V,apmaisīt,შეურევს
2698,umrühren::V,apmaisīt,გათქვეფს
2699,stricken::V,кӧртны,ქსოვს
2700,stricken::V,adīt,ქსოვს
2701,nähen::V,вурны,გაკერავს
2702,nähen::V,šūt,გაკერავს
2703,färben::V,мичӧдны,შეღებავს
2704,färben::V,краситны,შეღებავს
2705,färben::V,krāsot,შეღებავს
2706,färben::V,nokrāsot,შეღებავს
2707,reinigen::V,весавны,გაწმენდს
2708,reinigen::V,весавны,გასუფთავებს
2709,reinigen::V,tīrīt,გაწმენდს
2710,reinigen::V,tīrīt,გასუფთავებს
2711,reinigen::V,attīrīt,გაწმენდს
2712,reinigen::V,attīrīt,გასუფთავებს
2713,waschen::V,мыськыны,გარეცხავს
2714,waschen::V,mazgāt,გარეცხავს
2715,abwischen::V,чышкыны,წაშლის
2716,abwischen::V,noslaucīt,წაშლის
2717,spülen::V,пожъявны,გაავლებს
2718,spülen::V,skalot,გაავლებს
2719,fegen::V,чышкыны,დაბლანდავს
2720,fegen::V,slaucīt,დაბლანდავს
2721,kehren::V,чышкыны,დაგვის
2722,kehren::V,mēzt,დაგვის
2723,baden::V,купайтчыны,ბანაობს
2724,baden::V,peldēties,ბანაობს
2725,sich waschen::V,мыссьыны,იბანება
2726,sich waschen::V,mazgāties,იბანება
2727,ausziehen::V,пӧрччӧдны,გაიხდის
2728,ausziehen::V,noģērbt,გაიხდის
2729,anziehen::V,кӧмавны,ჩაიცვამს
2730,anziehen::V,пасьтавны,ჩაიცვამს
2731,anziehen::V,uzvilkt,ჩაიცვამს
2732,sich anziehen::V,пасьтасьны,ჩაიცვამს
2733,sich anziehen::V,apģērbties,ჩაიცვამს
2734,kämmen::V,сынавны,დავარცხნის
2735,kämmen::V,sukāt,დავარცხნის
2736,schmücken::V,мичмӧдны,მორთავს
2737,schmücken::V,rotāt,მორთავს
2738,schmücken::V,greznot,მორთავს
2739,sagen::V,шуны,იტყვის
2740,sagen::V,висьтавны,იტყვის
2741,sagen::V,teikt,იტყვის
2742,sprechen::V,сёрнитны,ლაპარაკობს
2743,sprechen::V,runāt,ლაპარაკობს
2744,reden::V,сёрнитны,საუბრობს
2745,reden::V,norunāt,საუბრობს
2746,sich unterhalten::V,сёрнитны,ბაასობს
2747,sich unterhalten::V,сёрнитны,მუსაიფობს
2748,sich unterhalten::V,варовитны,ბაასობს
2749,sich unterhalten::V,варовитны,მუსაიფობს
2750,sich unterhalten::V,sarunāties,ბაასობს
2751,sich unterhalten::V,sarunāties,მუსაიფობს
2752,fragen::V,юавны,ჰკითხავს
2753,fragen::V,jautāt,ჰკითხავს
2754,bitten::V,корны,სთხოვს
2755,bitten::V,lūgt,სთხოვს
2756,bitten::V,prasīt,სთხოვს
2757,erzählen::V,висьтавны,მოუთხრობს
2758,erzählen::V,stāstīt,მოუთხრობს
2759,mitteilen::V,юӧртны,აუწყებს
2760,mitteilen::V,юӧртны,აცნობებს
2761,mitteilen::V,висьтавны,აუწყებს
2762,mitteilen::V,висьтавны,აცნობებს
2763,mitteilen::V,pavēstīt,აუწყებს
2764,mitteilen::V,pavēstīt,აცნობებს
2765,nennen::V,шуны,უწოდებს
2766,nennen::V,ним сетны,უწოდებს
2767,nennen::V,saukt,უწოდებს
2768,rufen::V,корны,დაუძახებს
2769,rufen::V,saukt,დაუძახებს
2770,prahlen::V,ошйысьны,ტრაბახობს
2771,prahlen::V,lielīties,ტრაბახობს
2772,übersetzen::V,вуджӧдны,გადათარგმნის
2773,übersetzen::V,tulkot,გადათარგმნის
2774,übersetzen::V,pārtulkot,გადათარგმნის
2775,denken::V,мӧвпавны,ფიქრობს
2776,denken::V,мӧвпавны,აზროვნებს
2777,denken::V,domāt,ფიქრობს
2778,denken::V,domāt,აზროვნებს
2779,glauben::V,эскыны,სჯერა
2780,glauben::V,ticēt,სჯერა
2781,bemerken::V,казявны,შენიშვნავს
2782,bemerken::V,ievērot,შენიშვნავს
2783,bemerken::V,ieraudzīt,შენიშვნავს
2784,erkennen::V,тӧдмавны,გამოიცნობს
2785,erkennen::V,pazīt,გამოიცნობს
2786,erkennen::V,atpazīt,გამოიცნობს
2787,begreifen::V,вежӧртны,გაიგებს
2788,begreifen::V,гӧгӧрвоны,გაიგებს
2789,begreifen::V,jēgt,გაიგებს
2790,begreifen::V,apjēgt,გაიგებს
2791,verstehen::V,вежӧртны,გაიგონებს
2792,verstehen::V,гӧгӧрвоны,გაიგონებს
2793,verstehen::V,saprast,გაიგონებს
2794,lernen::V,вeлöдчыны,ისწავლის
2795,lernen::V,mācīties,ისწავლის
2796,wissen::V,тӧдны,ეცოდინება
2797,wissen::V,zināt,ეცოდინება
2798,sich erinnern an::V,казьтывны,მოიგონებს
2799,sich erinnern an::V,казьтывны,გაიხსენებს
2800,sich erinnern an::V,дум вылӧ уськӧдны,მოიგონებს
2801,sich erinnern an::V,дум вылӧ уськӧдны,გაიხსენებს
2802,sich erinnern an::V,atminēties,მოიგონებს
2803,sich erinnern an::V,atminēties,გაიხსენებს
2804,vergessen::V,вунӧдны,ივიწყებს
2805,vergessen::V,mirst,ივიწყებს
2806,vergessen::V,aizmirst,ივიწყებს
2807,messen::V,муртавны,ზომავს
2808,messen::V,mērīt,ზომავს
2809,zählen::V,лыддьыны,ითვლის
2810,zählen::V,skaitīt,ითვლის
2811,rechnen::V,лыддьыны,გაიანგარიშებს
2812,rechnen::V,rēķināt,გაიანგარიშებს
2813,lesen::V,лыддьыны,კითხულობს
2814,lesen::V,lasīt,კითხულობს
2815,malen::V,серпасавны,ხატავს
2816,malen::V,gleznot,ხატავს
2817,zeichnen::V,серпасавны,ხაზავს
2818,zeichnen::V,zīmēt,ხაზავს
2819,schreiben::V,гижны,დაწერს
2820,schreiben::V,rakstīt,დაწერს
2821,besitzen::V,лоны,ექნება
2822,besitzen::V,piederēt,ექნება
2823,kaufen::V,ньӧбны,ყიდულობს
2824,kaufen::V,pirkt,ყიდულობს
2825,verkaufen::V,вузавны,გაყიდის
2826,verkaufen::V,pārdot,გაყიდის
2827,bezahlen::V,мынтыны,გადაიხდის
2828,bezahlen::V,мынтысьны,გადაიხდის
2829,bezahlen::V,apmaksāt,გადაიხდის
2830,zahlen::V,мынтыны,გადაიხდის
2831,zahlen::V,maksāt,გადაიხდის
2832,beherrschen::V,ас улын кутны,ფლობს
2833,beherrschen::V,valdīt,ფლობს
2834,ertragen::V,пыкны,მოითმენს
2835,ertragen::V,лэптыны,მოითმენს
2836,ertragen::V,panest,მოითმენს
2837,ertragen::V,paciest,მოითმენს
