,Concept_ID,se,tr
7345,halten::V,steeredh,tutmak
7346,halten::V,utniedidh,tutmak
7347,halten::V,anedit,tutmak
7348,halten::V,adnalit,tutmak
7349,halten::V,doallat,tutmak
7350,halten::V,toollâd,tutmak
7351,halten::V,tue´rjjeed,tutmak
7352,halten::V,туаррье,tutmak
7353,drücken::V,dïelkestidh,sıkmak
7354,drücken::V,dieddet,sıkmak
7355,drücken::V,deaddit,sıkmak
7356,drücken::V,čárvet,sıkmak
7357,drücken::V,čárvuđ,sıkmak
7358,drücken::V,čärvvad,sıkmak
7359,drücken::V,teä´d'ded,sıkmak
7360,drücken::V,пе̄ррэ,sıkmak
7361,drücken::V,ра̄ппче,sıkmak
7362,schieben::V,vuetjedh,itmek
7363,schieben::V,vuetjedh,sürmek
7364,schieben::V,sjáhtjat,itmek
7365,schieben::V,sjáhtjat,sürmek
7366,schieben::V,cáhkit,itmek
7367,schieben::V,cáhkit,sürmek
7368,schieben::V,cuggâđ,itmek
7369,schieben::V,cuggâđ,sürmek
7370,schieben::V,oi´ǧǧeed,itmek
7371,schieben::V,oi´ǧǧeed,sürmek
7372,schieben::V,оййкье,itmek
7373,schieben::V,оййкье,sürmek
7374,kratzen::V,våhtsodh,kaşımak
7375,kratzen::V,skreepedh,kaşımak
7376,kratzen::V,ruohkkat,kaşımak
7377,kratzen::V,ruohkastit,kaşımak
7378,kratzen::V,gazzut,kaşımak
7379,kratzen::V,kazzođ,kaşımak
7380,kratzen::V,võckkâd,kaşımak
7381,kratzen::V,кышшкэ,kaşımak
7382,kratzen::V,каххьце,kaşımak
7383,lecken::V,njåalodh,yalamak
7384,lecken::V,njoallot,yalamak
7385,lecken::V,njolodit,yalamak
7386,lecken::V,njuálluđ,yalamak
7387,lecken::V,njuällad,yalamak
7388,lecken::V,нюаллэ,yalamak
7389,beißen::V,gaektjedh,ısırmak
7390,beißen::V,gássket,ısırmak
7391,beißen::V,gáskestit,ısırmak
7392,beißen::V,gáskit,ısırmak
7393,beißen::V,käskiđ,ısırmak
7394,beißen::V,kä´cǩǩed,ısırmak
7395,beißen::V,ка̄ццьке,ısırmak
7396,abreißen::V,bïhkedh,koparmak
7397,abreißen::V,gajkkot,koparmak
7398,abreißen::V,gaikkihit,koparmak
7399,abreißen::V,roottâđ,koparmak
7400,abreißen::V,ra´šǩǩeed,koparmak
7401,abreißen::V,rååttad,koparmak
7402,abreißen::V,ро̄дтҍе,koparmak
7403,abreißen::V,пӯттҍкье,koparmak
7404,abschneiden::V,tjoehpestidh,keserek ayırmak
7405,abschneiden::V,jallat,keserek ayırmak
7406,abschneiden::V,čuohppat,keserek ayırmak
7407,abschneiden::V,jogâldiđ,keserek ayırmak
7408,abschneiden::V,geerelidh,keserek ayırmak
7409,abschneiden::V,е̄дтэ,keserek ayırmak
7410,abschneiden::V,е̄дтлэ,keserek ayırmak
7411,binden::V,gårredidh,bağlamak
7412,binden::V,tjadnat,bağlamak
7413,binden::V,gárrat,bağlamak
7414,binden::V,čoonnâđ,bağlamak
7415,binden::V,čõõnnâd,bağlamak
7416,binden::V,čuõlmmâd,bağlamak
7417,binden::V,ко̄ррэ,bağlamak
7418,binden::V,чӯллмдэ,bağlamak
7419,binden::V,ко̄а̄ррэ,bağlamak
7420,stecken::V,rïjtedh,sokmak
7421,stecken::V,tsævkkat,sokmak
7422,stecken::V,cáhkit,sokmak
7423,stecken::V,cuggâđ,sokmak
7424,stecken::V,čuõ´ǧ'ǧeed,sokmak
7425,stecken::V,чогксэ,sokmak
7426,stecken::V,це̄ӈькхэ,sokmak
7427,brechen::V,dåajodh,kırmak
7428,brechen::V,tsåapkodh,kırmak
7429,brechen::V,doaddjut,kırmak
7430,brechen::V,cuvket,kırmak
7431,brechen::V,moorrâđ,kırmak
7432,brechen::V,mu´rdded,kırmak
7433,brechen::V,муррьтэ,kırmak
7434,klopfen::V,beenghkedh,çalmak
7435,klopfen::V,goalkkalit,çalmak
7436,klopfen::V,tsábbmet,çalmak
7437,klopfen::V,goalkit,çalmak
7438,klopfen::V,skoalkit,çalmak
7439,klopfen::V,skuá'lkuttiđ,çalmak
7440,klopfen::V,kuälkted,çalmak
7441,klopfen::V,та̄гкэ,çalmak
7442,hauen::V,beenghkedh,vurmak
7443,hauen::V,tjuollat,vurmak
7444,hauen::V,čuollat,vurmak
7445,hauen::V,čurmâđ,vurmak
7446,hauen::V,čâ´cǩǩed,vurmak
7447,hauen::V,та̄гкэ,vurmak
7448,hauen::V,ва̄сстэ,vurmak
7449,kleben::V,njamkedh,yapıştırmak
7450,kleben::V,dædnjodit,yapıştırmak
7451,kleben::V,liibmet,yapıştırmak
7452,kleben::V,taṃadiđ,yapıştırmak
7453,kleben::V,li´jmmjed,yapıştırmak
7454,kleben::V,нямхэ,yapıştırmak
7455,reiben::V,daanjedh,ovmak
7456,reiben::V,daanjedh,sürtmek
7457,reiben::V,ruvvit,ovmak
7458,reiben::V,ruvvit,sürtmek
7459,reiben::V,ruvvet,ovmak
7460,reiben::V,ruvvet,sürtmek
7461,reiben::V,fiärruđ,ovmak
7462,reiben::V,fiärruđ,sürtmek
7463,reiben::V,heârrad,ovmak
7464,reiben::V,heârrad,sürtmek
7465,reiben::V,ru´vvjed,ovmak
7466,reiben::V,ru´vvjed,sürtmek
7467,reiben::V,е̄ррэ,ovmak
7468,reiben::V,е̄ррэ,sürtmek
7469,streichen::V,daejdedh,sürmek
7470,streichen::V,badtjadidh,sürmek
7471,streichen::V,vuojddat,sürmek
7472,streichen::V,málet,sürmek
7473,streichen::V,njuohtat,sürmek
7474,streichen::V,njuottâđ,sürmek
7475,streichen::V,puák'suđ,sürmek
7476,streichen::V,påhssad,sürmek
7477,streichen::V,мо̄а̄шшэ,sürmek
7478,schleifen::V,slijhpedh,bilemek
7479,schleifen::V,sadjet,bilemek
7480,schleifen::V,sadjit,bilemek
7481,schleifen::V,šliipet,bilemek
7482,schleifen::V,saijeeđ,bilemek
7483,schleifen::V,sââjjad,bilemek
7484,schleifen::V,tabǯsted,bilemek
7485,schleifen::V,то̄а̄мчсе,bilemek
7486,schneiden::V,bietskedh,kesmek
7487,schneiden::V,suoddat,kesmek
7488,schneiden::V,tjuohppat,kesmek
7489,schneiden::V,biesskedit,kesmek
7490,schneiden::V,čuohppat,kesmek
7491,schneiden::V,čuop'pâđ,kesmek
7492,schneiden::V,čuõp'pâd,kesmek
7493,schneiden::V,е̄дтэ,kesmek
7494,schneiden::V,пе̄ррэ,kesmek
7495,schneiden::V,чӯххпэ,kesmek
7496,rütteln::V,firredh,sallamak
7497,rütteln::V,doargestit,sallamak
7498,rütteln::V,šluvgit,sallamak
7499,rütteln::V,pušteđ,sallamak
7500,rütteln::V,pu´štted,sallamak
7501,rütteln::V,пушшьтэ,sallamak
7502,schütteln::V,firredh,sarsmak
7503,schütteln::V,firredh,çalkamak
7504,schütteln::V,sjavnnjet,sarsmak
7505,schütteln::V,sjavnnjet,çalkamak
7506,schütteln::V,sillnat,sarsmak
7507,schütteln::V,sillnat,çalkamak
7508,schütteln::V,skullhet,sarsmak
7509,schütteln::V,skullhet,çalkamak
7510,schütteln::V,salkalit,sarsmak
7511,schütteln::V,salkalit,çalkamak
7512,schütteln::V,pušteđ,sarsmak
7513,schütteln::V,pušteđ,çalkamak
7514,schütteln::V,pu´štted,sarsmak
7515,schütteln::V,pu´štted,çalkamak
7516,schütteln::V,пушшьтэ,sarsmak
7517,schütteln::V,пушшьтэ,çalkamak
7518,schwenken::V,svinhtedh,sallamak
7519,schwenken::V,svikkastit,sallamak
7520,schwenken::V,šlivgut,sallamak
7521,schwenken::V,hiä'iluttiđ,sallamak
7522,schwenken::V,heeilted,sallamak
7523,schwenken::V,маххъе,sallamak
7524,schütten::V,gurhkedh,dökmek
7525,schütten::V,gurhkedh,akıtmak
7526,schütten::V,hállit,dökmek
7527,schütten::V,hállit,akıtmak
7528,schütten::V,liejkkit,dökmek
7529,schütten::V,liejkkit,akıtmak
7530,schütten::V,leškiđ,dökmek
7531,schütten::V,leškiđ,akıtmak
7532,schütten::V,virâttiđ,dökmek
7533,schütten::V,virâttiđ,akıtmak
7534,schütten::V,väällad,dökmek
7535,schütten::V,väällad,akıtmak
7536,schütten::V,ва̄ллэ,dökmek
7537,schütten::V,ва̄ллэ,akıtmak
7538,füllen::V,dievhtedh,doldurmak
7539,füllen::V,dievddet,doldurmak
7540,füllen::V,deavdit,doldurmak
7541,füllen::V,tevdiđ,doldurmak
7542,füllen::V,tiudded,doldurmak
7543,füllen::V,тӣввтэ,doldurmak
7544,einwickeln::V,gïesedh,sarmak
7545,einwickeln::V,giessat,sarmak
7546,einwickeln::V,gárrat,sarmak
7547,einwickeln::V,giessat,sarmak
7548,einwickeln::V,gurpat,sarmak
7549,einwickeln::V,kiessâđ,sarmak
7550,einwickeln::V,ǩiõssâd,sarmak
7551,einwickeln::V,кӣссэ,sarmak
7552,tragen::V,guedtedh,taşımak
7553,tragen::V,guoddet,taşımak
7554,tragen::V,guoddit,taşımak
7555,tragen::V,kyed'diđ,taşımak
7556,tragen::V,kue´d'ded,taşımak
7557,tragen::V,кӯннҌтэ,taşımak
7558,schleppen::V,fatnehtidh,sürüklemek
7559,schleppen::V,sliehpit,sürüklemek
7560,schleppen::V,feastit,sürüklemek
7561,schleppen::V,vie'šidiđ,sürüklemek
7562,schleppen::V,hinnađ,sürüklemek
7563,schleppen::V,nje´ʒʒed,sürüklemek
7564,schleppen::V,чуввкэ,sürüklemek
7565,ziehen::V,giesedh,çekmek
7566,ziehen::V,giesset,çekmek
7567,ziehen::V,geassit,çekmek
7568,ziehen::V,keessiđ,çekmek
7569,ziehen::V,ǩie´ssed,çekmek
7570,ziehen::V,ке̄ссе,çekmek
7571,aufbewahren::V,vöörhkedh,saklamak
7572,aufbewahren::V,vuorkkit,saklamak
7573,aufbewahren::V,seailluhit,saklamak
7574,aufbewahren::V,siä'iluttiđ,saklamak
7575,aufbewahren::V,seeilted,saklamak
7576,aufbewahren::V,рӯкнэ,saklamak
7577,werfen::V,slampestidh,atmak
7578,werfen::V,bálkkot,atmak
7579,werfen::V,suhppet,atmak
7580,werfen::V,šlivgiđ,atmak
7581,werfen::V,čeâǥǥted,atmak
7582,werfen::V,суэххпэ,atmak
7583,fangen::V,bivtedh,tutmak
7584,fangen::V,bivtedh,yakalamak
7585,fangen::V,giddit,tutmak
7586,fangen::V,giddit,yakalamak
7587,fangen::V,bivdit,tutmak
7588,fangen::V,bivdit,yakalamak
7589,fangen::V,toppiđ,tutmak
7590,fangen::V,toppiđ,yakalamak
7591,fangen::V,tää´vted,tutmak
7592,fangen::V,tää´vted,yakalamak
7593,fangen::V,та̄бпэ,tutmak
7594,fangen::V,та̄бпэ,yakalamak
7595,fangen::V,со̄а̄гкэ,tutmak
7596,fangen::V,со̄а̄гкэ,yakalamak
7597,packen::V,doerelidh,tutmak
7598,packen::V,doerelidh,yakalamak
7599,packen::V,kreemsedh,tutmak
7600,packen::V,kreemsedh,yakalamak
7601,packen::V,doahppit,tutmak
7602,packen::V,doahppit,yakalamak
7603,packen::V,doahput,tutmak
7604,packen::V,doahput,yakalamak
7605,packen::V,tuáppuđ,tutmak
7606,packen::V,tuáppuđ,yakalamak
7607,packen::V,ká'ivâstiđ,tutmak
7608,packen::V,ká'ivâstiđ,yakalamak
7609,packen::V,tää´vted,tutmak
7610,packen::V,tää´vted,yakalamak
7611,packen::V,каццсе,tutmak
7612,packen::V,каццсе,yakalamak
7613,packen::V,туэрркэ,tutmak
7614,packen::V,туэрркэ,yakalamak
7615,packen::V,ро̄а̄ппчье,tutmak
7616,packen::V,ро̄а̄ппчье,yakalamak
7617,verstecken::V,tjïekedh,saklamak
7618,verstecken::V,tjiehkat,saklamak
7619,verstecken::V,čiehkat,saklamak
7620,verstecken::V,čieḥâđ,saklamak
7621,verstecken::V,peittad,saklamak
7622,verstecken::V,пе̄йхьтэ,saklamak
7623,teilen::V,juekedh,bölmek
7624,teilen::V,juekedh,ayırmak
7625,teilen::V,juohket,bölmek
7626,teilen::V,juohket,ayırmak
7627,teilen::V,juohkit,bölmek
7628,teilen::V,juohkit,ayırmak
7629,teilen::V,jyeḥiđ,bölmek
7630,teilen::V,jyeḥiđ,ayırmak
7631,teilen::V,jue´ǩǩed,bölmek
7632,teilen::V,jue´ǩǩed,ayırmak
7633,teilen::V,ю̄гке,bölmek
7634,teilen::V,ю̄гке,ayırmak
7635,teilen::V,ра̄ттҍке,bölmek
7636,teilen::V,ра̄ттҍке,ayırmak
7637,schicken::V,saadtodh,yollamak
7638,schicken::V,saadtodh,göndermek
7639,schicken::V,sáddit,yollamak
7640,schicken::V,sáddit,göndermek
7641,schicken::V,sáddet,yollamak
7642,schicken::V,sáddet,göndermek
7643,schicken::V,vuo'lgâttiđ,yollamak
7644,schicken::V,vuo'lgâttiđ,göndermek
7645,schicken::V,vuõltteed,yollamak
7646,schicken::V,vuõltteed,göndermek
7647,schicken::V,вӯлкхэ,yollamak
7648,schicken::V,вӯлкхэ,göndermek
7649,bringen::V,buektedh,getirmek
7650,bringen::V,doalvvot,getirmek
7651,bringen::V,buktit,getirmek
7652,bringen::V,tuál'vuđ,getirmek
7653,bringen::V,pu´htted,getirmek
7654,bringen::V,пыххьтэ,getirmek
7655,hinzufügen::V,dievhtedh,katmak
7656,hinzufügen::V,dievhtedh,eklemek
7657,hinzufügen::V,duoddit,katmak
7658,hinzufügen::V,duoddit,eklemek
7659,hinzufügen::V,lasedit,katmak
7660,hinzufügen::V,lasedit,eklemek
7661,hinzufügen::V,lasihit,katmak
7662,hinzufügen::V,lasihit,eklemek
7663,hinzufügen::V,lasettiđ,katmak
7664,hinzufügen::V,lasettiđ,eklemek
7665,hinzufügen::V,lââ´zzted,katmak
7666,hinzufügen::V,lââ´zzted,eklemek
7667,hinzufügen::V,лажьхе,katmak
7668,hinzufügen::V,лажьхе,eklemek
7669,bekommen::V,åadtjodh,almak
7670,bekommen::V,åadtjodh,eline geçmek
7671,bekommen::V,åttjudit,almak
7672,bekommen::V,åttjudit,eline geçmek
7673,bekommen::V,oažžut,almak
7674,bekommen::V,oažžut,eline geçmek
7675,bekommen::V,juksâđ,almak
7676,bekommen::V,juksâđ,eline geçmek
7677,bekommen::V,uáž'žuđ,almak
7678,bekommen::V,uáž'žuđ,eline geçmek
7679,bekommen::V,vuäǯ'ǯâd,almak
7680,bekommen::V,vuäǯ'ǯâd,eline geçmek
7681,bekommen::V,вуаннче,almak
7682,bekommen::V,вуаннче,eline geçmek
7683,erhalten::V,åadtjodh,almak
7684,erhalten::V,oadtjot,almak
7685,erhalten::V,oažžut,almak
7686,erhalten::V,uáž'žuđ,almak
7687,erhalten::V,vuäǯ'ǯâd,almak
7688,erhalten::V,ва̄лльтэ,almak
7689,nehmen::V,vaeltedh,almak
7690,nehmen::V,válldet,almak
7691,nehmen::V,váldit,almak
7692,nehmen::V,väldiđ,almak
7693,nehmen::V,vä´ldded,almak
7694,nehmen::V,ва̄лльтэ,almak
7695,wählen::V,veeljedh,seçmek
7696,wählen::V,válljit,seçmek
7697,wählen::V,válljet,seçmek
7698,wählen::V,valjiđ,seçmek
7699,wählen::V,vaalšed,seçmek
7700,wählen::V,va´lljeed,seçmek
7701,wählen::V,воалшэ,seçmek
7702,auswählen::V,veeljedh,seçmek
7703,auswählen::V,veeljedh,ayırmak
7704,auswählen::V,tjuolldet,seçmek
7705,auswählen::V,tjuolldet,ayırmak
7706,auswählen::V,válljet,seçmek
7707,auswählen::V,válljet,ayırmak
7708,auswählen::V,valjiđ,seçmek
7709,auswählen::V,valjiđ,ayırmak
7710,auswählen::V,vaalšed,seçmek
7711,auswählen::V,vaalšed,ayırmak
7712,auswählen::V,va´lljeed,seçmek
7713,auswählen::V,va´lljeed,ayırmak
7714,auswählen::V,воалшэ,seçmek
7715,auswählen::V,воалшэ,ayırmak
7716,bewahren::V,vaarjelidh,korumak
7717,bewahren::V,bisodit,korumak
7718,bewahren::V,várjjalit,korumak
7719,bewahren::V,seailluhit,korumak
7720,bewahren::V,varjâliđ,korumak
7721,bewahren::V,varjjled,korumak
7722,bewahren::V,ӣшшьтэ,korumak
7723,bewahren::V,во̄а̄ррьдэ,korumak
7724,behindern::V,hööptdeh,engellemek
7725,behindern::V,hieredit,engellemek
7726,behindern::V,muhttet,engellemek
7727,behindern::V,eastadit,engellemek
7728,behindern::V,estiđ,engellemek
7729,behindern::V,coggâđ,engellemek
7730,behindern::V,hettiđ,engellemek
7731,behindern::V,cõggâd,engellemek
7732,behindern::V,е̄кхэллэ,engellemek
7733,verderben::V,biejstedh,bozmak
7734,verderben::V,spedjat,bozmak
7735,verderben::V,billistit,bozmak
7736,verderben::V,pillediđ,bozmak
7737,verderben::V,tårmmad,bozmak
7738,verderben::V,pe´llsted,bozmak
7739,verderben::V,тоаррмэ,bozmak
7740,verderben::V,ма̄ййкэ,bozmak
7741,beschädigen::V,fæjloedidh,zedelemek
7742,beschädigen::V,fæjloedidh,ziyan vermek
7743,beschädigen::V,vahágahttet,zedelemek
7744,beschädigen::V,vahágahttet,ziyan vermek
7745,beschädigen::V,bilidit,zedelemek
7746,beschädigen::V,bilidit,ziyan vermek
7747,beschädigen::V,vahâgittiđ,zedelemek
7748,beschädigen::V,vahâgittiđ,ziyan vermek
7749,beschädigen::V,pä´rtteed,zedelemek
7750,beschädigen::V,pä´rtteed,ziyan vermek
7751,beschädigen::V,муррьтэ,zedelemek
7752,beschädigen::V,муррьтэ,ziyan vermek
7753,zerbrechen::V,tsööpkedh,kırmak
7754,zerbrechen::V,doadjet,kırmak
7755,zerbrechen::V,cuvket,kırmak
7756,zerbrechen::V,cuov'kkiđ,kırmak
7757,zerbrechen::V,muårrâd,kırmak
7758,zerbrechen::V,cu´vǩǩeed,kırmak
7759,zerbrechen::V,муррьтэ,kırmak
7760,zerreißen::V,gejhkielidh,yırtmak
7761,zerreißen::V,gajkudit,yırtmak
7762,zerreißen::V,gaikkodit,yırtmak
7763,zerreißen::V,ráisket,yırtmak
7764,zerreißen::V,kiškođ,yırtmak
7765,zerreißen::V,ra´šǩǩeed,yırtmak
7766,zerreißen::V,пуатткэ,yırtmak
7767,zerstören::V,eerjedh,yıkmak
7768,zerstören::V,eerjedh,tahrip etmek
7769,zerstören::V,biejsstet,yıkmak
7770,zerstören::V,biejsstet,tahrip etmek
7771,zerstören::V,håhkkidit,yıkmak
7772,zerstören::V,håhkkidit,tahrip etmek
7773,zerstören::V,heavahit,yıkmak
7774,zerstören::V,heavahit,tahrip etmek
7775,zerstören::V,duš'šadit,yıkmak
7776,zerstören::V,duš'šadit,tahrip etmek
7777,zerstören::V,bilidit,yıkmak
7778,zerstören::V,bilidit,tahrip etmek
7779,zerstören::V,hevâttiđ,yıkmak
7780,zerstören::V,hevâttiđ,tahrip etmek
7781,zerstören::V,hiâvted,yıkmak
7782,zerstören::V,hiâvted,tahrip etmek
7783,zerstören::V,ёҏтэ,yıkmak
7784,zerstören::V,ёҏтэ,tahrip etmek
7785,verbrennen::V,båeltedh,yakmak
7786,verbrennen::V,boalldet,yakmak
7787,verbrennen::V,boaldit,yakmak
7788,verbrennen::V,puál'diđ,yakmak
7789,verbrennen::V,puä´ldded,yakmak
7790,verbrennen::V,пуэлльтэ,yakmak
7791,geben::V,vedtedh,vermek
7792,geben::V,vaddet,vermek
7793,geben::V,addit,vermek
7794,geben::V,addliđ,vermek
7795,geben::V,ä´n,vermek
7796,geben::V,аннҍтэ,vermek
7797,reichen::V,geelkedh,uzatmak
7798,reichen::V,lagádit,uzatmak
7799,reichen::V,geiget,uzatmak
7800,reichen::V,keigiđ,uzatmak
7801,reichen::V,vuõiggâ´stted,uzatmak
7802,reichen::V,аннҍтэ,uzatmak
7803,schenken::V,vedtedh,hediye etmek
7804,schenken::V,vaddet,hediye etmek
7805,schenken::V,skeaŋkut,hediye etmek
7806,schenken::V,skeŋket,hediye etmek
7807,schenken::V,skeŋkkiđ,hediye etmek
7808,schenken::V,sǩiâŋkkâd,hediye etmek
7809,schenken::V,ла̄ххе,hediye etmek
7810,versprechen::V,luhpiedidh,vaat etmek
7811,versprechen::V,jáhttet,vaat etmek
7812,versprechen::V,lohpidit,vaat etmek
7813,versprechen::V,lopediđ,vaat etmek
7814,versprechen::V,lå´ppeed,vaat etmek
7815,versprechen::V,о̄а̄шштҍе,vaat etmek
7816,wünschen::V,lahkoehtidh,kutlamak
7817,wünschen::V,sávvat,kutlamak
7818,wünschen::V,sávadit,kutlamak
7819,wünschen::V,doaivvuhit,kutlamak
7820,wünschen::V,tuá'ivuttiđ,kutlamak
7821,wünschen::V,tuâivvad,kutlamak
7822,wünschen::V,туввэ,kutlamak
7823,loben::V,girmedh,övmek
7824,loben::V,májnnot,övmek
7825,loben::V,rámmpot,övmek
7826,loben::V,máidnut,övmek
7827,loben::V,rámidit,övmek
7828,loben::V,rammuđ,övmek
7829,loben::V,rämidiđ,övmek
7830,loben::V,ââ´leed,övmek
7831,loben::V,ǩei´tted,övmek
7832,loben::V,кыйта,övmek
7833,küssen::V,tjånnahtidh,öpmek
7834,küssen::V,tjuvliestidh,öpmek
7835,küssen::V,tjullit,öpmek
7836,küssen::V,tjulestit,öpmek
7837,küssen::V,cum'mát,öpmek
7838,küssen::V,cummistit,öpmek
7839,küssen::V,cummâliđ,öpmek
7840,küssen::V,cu´mmsted,öpmek
7841,küssen::V,cu´mmstõõllâd,öpmek
7842,küssen::V,нӣссэ,öpmek
7843,wiegen::V,sjammadidh,sallamak
7844,wiegen::V,vuohttot,sallamak
7845,wiegen::V,vuohtudit,sallamak
7846,wiegen::V,vuohttut,sallamak
7847,wiegen::V,vuát'tuđ,sallamak
7848,wiegen::V,nuäkkad,sallamak
7849,wiegen::V,suâibted,sallamak
7850,wiegen::V,нуагкэ,sallamak
7851,zudecken::V,gaptjedh,örtmek
7852,zudecken::V,loavddet,örtmek
7853,zudecken::V,gokčat,örtmek
7854,zudecken::V,luáv'diđ,örtmek
7855,zudecken::V,kä´tted,örtmek
7856,zudecken::V,ка̄ххьтэ,örtmek
7857,wecken::V,gåaskodh,uyandırmak
7858,wecken::V,båktet,uyandırmak
7859,wecken::V,boktit,uyandırmak
7860,wecken::V,rávkat,uyandırmak
7861,wecken::V,cuvnâđ,uyandırmak
7862,wecken::V,counnâd,uyandırmak
7863,wecken::V,цо̄ввнэ,uyandırmak
7864,zeigen::V,vuesiehtidh,göstermek
7865,zeigen::V,vuosedit,göstermek
7866,zeigen::V,giejgget,göstermek
7867,zeigen::V,čájehit,göstermek
7868,zeigen::V,čäittiđ,göstermek
7869,zeigen::V,čujottiđ,göstermek
7870,zeigen::V,čuäi´ted,göstermek
7871,zeigen::V,вӯзьхе,göstermek
7872,führen::V,steeredh,gezdirmek
7873,führen::V,steeredh,yol göstermek
7874,führen::V,doalvvot,gezdirmek
7875,führen::V,doalvvot,yol göstermek
7876,führen::V,láidet,gezdirmek
7877,führen::V,láidet,yol göstermek
7878,führen::V,jođettiđ,gezdirmek
7879,führen::V,jođettiđ,yol göstermek
7880,führen::V,jåå´đted,gezdirmek
7881,führen::V,jåå´đted,yol göstermek
7882,führen::V,выгкэ,gezdirmek
7883,führen::V,выгкэ,yol göstermek
7884,lehren::V,ööhpehtidh,okutmak
7885,lehren::V,ööhpehtidh,öğretmek
7886,lehren::V,åhpadit,okutmak
7887,lehren::V,åhpadit,öğretmek
7888,lehren::V,oahpahit,okutmak
7889,lehren::V,oahpahit,öğretmek
7890,lehren::V,máttááttiđ,okutmak
7891,lehren::V,máttááttiđ,öğretmek
7892,lehren::V,mätt'ted,okutmak
7893,lehren::V,mätt'ted,öğretmek
7894,lehren::V,vuä´ppsted,okutmak
7895,lehren::V,vuä´ppsted,öğretmek
7896,lehren::V,ма̄тҍха,okutmak
7897,lehren::V,ма̄тҍха,öğretmek
7898,unterrichten::V,ööhpehtidh,öğretmek
7899,unterrichten::V,lågådit,öğretmek
7900,unterrichten::V,åhpadit,öğretmek
7901,unterrichten::V,oahpahit,öğretmek
7902,unterrichten::V,škovliđ,öğretmek
7903,unterrichten::V,máttááttiđ,öğretmek
7904,unterrichten::V,mätt'ted,öğretmek
7905,unterrichten::V,vuä´ppsted,öğretmek
7906,unterrichten::V,ма̄тҍха,öğretmek
7907,aufziehen::V,eeledh,yetiştirmek
7908,aufziehen::V,bajedit,yetiştirmek
7909,aufziehen::V,biebmat,yetiştirmek
7910,aufziehen::V,pajaskeessiđ,yetiştirmek
7911,aufziehen::V,šoddâdiđ,yetiştirmek
7912,aufziehen::V,šõddeed,yetiştirmek
7913,aufziehen::V,peâm'mad,yetiştirmek
7914,aufziehen::V,вуэпьсе,yetiştirmek
7915,leiten::V,lijrehtidh,yönetmek
7916,leiten::V,lijrehtidh,idare etmek
7917,leiten::V,lájddit,yönetmek
7918,leiten::V,lájddit,idare etmek
7919,leiten::V,oatsodit,yönetmek
7920,leiten::V,oatsodit,idare etmek
7921,leiten::V,jođihit,yönetmek
7922,leiten::V,jođihit,idare etmek
7923,leiten::V,stivriđ,yönetmek
7924,leiten::V,stivriđ,idare etmek
7925,leiten::V,hovdiđ,yönetmek
7926,leiten::V,hovdiđ,idare etmek
7927,leiten::V,jåå´đted,yönetmek
7928,leiten::V,jåå´đted,idare etmek
7929,leiten::V,выгкэ,yönetmek
7930,leiten::V,выгкэ,idare etmek
7931,leiten::V,вӯййкье,yönetmek
7932,leiten::V,вӯййкье,idare etmek
7933,antreiben::V,eadtjoestidh,teşvik etmek
7934,antreiben::V,hasodit,teşvik etmek
7935,antreiben::V,hállsjedit,teşvik etmek
7936,antreiben::V,gevret,teşvik etmek
7937,antreiben::V,rássat,teşvik etmek
7938,antreiben::V,kušottiđ,teşvik etmek
7939,antreiben::V,huá'puttiđ,teşvik etmek
7940,antreiben::V,rääskted,teşvik etmek
7941,antreiben::V,hõškkled,teşvik etmek
7942,antreiben::V,ёадҌхе,teşvik etmek
7943,lassen::V,baajedh,-tırmak
7944,lassen::V,-ahttet,-tırmak
7945,lassen::V,diktit,-tırmak
7946,lassen::V,-ttiđ,-tırmak
7947,lassen::V,ä´n,-tırmak
7948,lassen::V,па̄ххкэ,-tırmak
7949,einladen::V,bööredh,davet etmek
7950,einladen::V,bivddit,davet etmek
7951,einladen::V,gåhttjot,davet etmek
7952,einladen::V,bovdet,davet etmek
7953,einladen::V,koččođ,davet etmek
7954,einladen::V,kåččad,davet etmek
7955,einladen::V,коаххче,davet etmek
7956,vereinigen::V,iktedidh,birleştirmek
7957,vereinigen::V,aktidit,birleştirmek
7958,vereinigen::V,ovttastahttit,birleştirmek
7959,vereinigen::V,o'vtâstittiđ,birleştirmek
7960,vereinigen::V,õhtteed,birleştirmek
7961,vereinigen::V,э̄хтхэ,birleştirmek
7962,besuchen::V,åahpodh,uğramak
7963,besuchen::V,åahpodh,ziyaret etmek
7964,besuchen::V,åahpodh,görmeye gitmek
7965,besuchen::V,goevlelidh,uğramak
7966,besuchen::V,goevlelidh,ziyaret etmek
7967,besuchen::V,goevlelidh,görmeye gitmek
7968,besuchen::V,guossit,uğramak
7969,besuchen::V,guossit,ziyaret etmek
7970,besuchen::V,guossit,görmeye gitmek
7971,besuchen::V,gal'let,uğramak
7972,besuchen::V,gal'let,ziyaret etmek
7973,besuchen::V,gal'let,görmeye gitmek
7974,besuchen::V,fitnat,uğramak
7975,besuchen::V,fitnat,ziyaret etmek
7976,besuchen::V,fitnat,görmeye gitmek
7977,besuchen::V,kolliđ,uğramak
7978,besuchen::V,kolliđ,ziyaret etmek
7979,besuchen::V,kolliđ,görmeye gitmek
7980,besuchen::V,kõ´ll'jed,uğramak
7981,besuchen::V,kõ´ll'jed,ziyaret etmek
