,Concept_ID,ar,se
4179,teuer::A,غال,dovres
4180,teuer::A,غال,divras
4181,teuer::A,غال,divrras
4182,teuer::A,غال,tiivrâs
4183,teuer::A,غال,kaallâš
4184,teuer::A,غال,ко̄а̄ллэш
4185,wertvoll::A,ثمين,aarvoes
4186,wertvoll::A,ثمين,árvulasj
4187,wertvoll::A,ثمين,árvvolaš
4188,wertvoll::A,ثمين,tiivrâs
4189,wertvoll::A,ثمين,kaallâš
4190,wertvoll::A,ثمين,а̄ррвъесь
4191,wertvoll::A,ثمين,ко̄а̄ллшэсь
4192,blind::A,أعمى,tjelmehts
4193,blind::A,أعمى,tjalmedibme
4194,blind::A,أعمى,čalmmeheapme
4195,blind::A,أعمى,čuovggaheapme
4196,blind::A,أعمى,šoohâd
4197,blind::A,أعمى,ča'lmettem
4198,blind::A,أعمى,čââ´lmte´m
4199,blind::A,أعمى,чальмхем
4200,taub::A,أصم,bieljehts
4201,taub::A,أصم,bieljedibme
4202,taub::A,أصم,bealjeheapmi
4203,taub::A,أصم,pel'jittem
4204,taub::A,أصم,pee´lljte´m
4205,taub::A,أصم,пе̄лльйхем
4206,taub::A,أصم,кулхэмесь
4207,taub::A,أصم,кулнаххьтэм
4208,taub::A,أطرش,bieljehts
4209,taub::A,أطرش,bieljedibme
4210,taub::A,أطرش,bealjeheapmi
4211,taub::A,أطرش,pel'jittem
4212,taub::A,أطرش,pee´lljte´m
4213,taub::A,أطرش,пе̄лльйхем
4214,taub::A,أطرش,кулхэмесь
4215,taub::A,أطرش,кулнаххьтэм
4216,kräftig::A,قوي,veaksehks
4217,kräftig::A,قوي,gievrra
4218,kräftig::A,قوي,gievra
4219,kräftig::A,قوي,viek'sâ
4220,kräftig::A,قوي,viõhss
4221,kräftig::A,قوي,вӣгкъесь
4222,kräftig::A,قوي,тоаввсамусс
4223,stark::A,قوي,raavtehtje
4224,stark::A,قوي,nanos
4225,stark::A,قوي,gievrra
4226,stark::A,قوي,kievra
4227,stark::A,قوي,nanus
4228,stark::A,قوي,viek'sâ
4229,stark::A,قوي,raavâs
4230,stark::A,قوي,роавас
4231,schwach::A,ضعيف,dåsmoes
4232,schwach::A,ضعيف,fámodibme
4233,schwach::A,ضعيف,fámoheapme
4234,schwach::A,ضعيف,njuoras
4235,schwach::A,ضعيف,hiäju
4236,schwach::A,ضعيف,njuorâs
4237,schwach::A,ضعيف,rââ´šš
4238,schwach::A,ضعيف,njuõrâs
4239,schwach::A,ضعيف,рашшь
4240,schwach::A,ضعيف,ражесь
4241,schwach::A,ضعيف,са̄мхэм
4242,fett::A,سمين,buajtehks
4243,fett::A,سمين,buojdák
4244,fett::A,سمين,buoidi
4245,fett::A,سمين,puáidáh
4246,fett::A,سمين,pueidaǥ
4247,fett::A,سمين,пуййт
4248,schlank::A,أهيف,siegkies
4249,schlank::A,أهيف,bievrek
4250,schlank::A,أهيف,njuorro
4251,schlank::A,أهيف,seaggi
4252,schlank::A,أهيف,šoođbâs
4253,schlank::A,أهيف,seä´ǧ'ǧ
4254,schlank::A,أهيف,се̄ӈькесь
4255,hübsch::A,جميل,faavroes
4256,hübsch::A,جميل,fávrro
4257,hübsch::A,جميل,fávru
4258,hübsch::A,جميل,muččâd
4259,hübsch::A,جميل,mooččâd
4260,hübsch::A,جميل,мо̄джесь
4261,böse::A,رديء,vesties
4262,böse::A,رديء,bahá
4263,böse::A,رديء,bahá
4264,böse::A,رديء,paa
4265,böse::A,رديء,ilbâd
4266,böse::A,رديء,paas
4267,böse::A,رديء,ilbbâd
4268,böse::A,رديء,поасс
4269,böse::A,رديء,кэ̄рряй
4270,dumm::A,أبله,gåffoeh
4271,dumm::A,أبله,jalla
4272,dumm::A,أبله,doavki
4273,dumm::A,أبله,tuhme
4274,dumm::A,أبله,tu´hmm
4275,dumm::A,أبله,о̄менэш
4276,dumm::A,أبله,то̄ӆӆкхем
4277,dumm::A,أحمق,gåffoeh
4278,dumm::A,أحمق,jalla
4279,dumm::A,أحمق,doavki
4280,dumm::A,أحمق,tuhme
4281,dumm::A,أحمق,tu´hmm
4282,dumm::A,أحمق,о̄менэш
4283,dumm::A,أحمق,то̄ӆӆкхем
4284,faul::A,كسلان,aeblehts
4285,faul::A,كسلان,lájkke
4286,faul::A,كسلان,láiki
4287,faul::A,كسلان,läški
4288,faul::A,كسلان,lä´šǩǩ
4289,faul::A,كسلان,ла̄шькесь
4290,fleißig::A,مجتهد,rudtjege
4291,fleißig::A,مجتهد,vïssjeles
4292,fleißig::A,مجتهد,vissjal
4293,fleißig::A,مجتهد,viššal
4294,fleißig::A,مجتهد,doaimmalaš
4295,fleißig::A,مجتهد,viššâl
4296,fleißig::A,مجتهد,re´ttev
4297,geizig::A,بخيل,saejkies
4298,geizig::A,بخيل,hánes
4299,geizig::A,بخيل,gáhcci
4300,geizig::A,بخيل,gárži
4301,geizig::A,بخيل,käcci
4302,geizig::A,بخيل,häänis
4303,geizig::A,بخيل,kä´cc
4304,geizig::A,بخيل,сыннҍ
4305,geizig::A,بخيل,скухьпесь
4306,klug::A,ذكي,vihtehks
4307,klug::A,ذكي,vijses
4308,klug::A,ذكي,jiermmá
4309,klug::A,ذكي,fihtolaš
4310,klug::A,ذكي,jiä'rmálâš
4311,klug::A,ذكي,hitrai
4312,klug::A,ذكي,то̄ӆӆкэш
4313,klug::A,ذكي,вӣллвэсь
4314,klug::A,عاقل,vihtehks
4315,klug::A,عاقل,vijses
4316,klug::A,عاقل,jiermmá
4317,klug::A,عاقل,fihtolaš
4318,klug::A,عاقل,jiä'rmálâš
4319,klug::A,عاقل,hitrai
4320,klug::A,عاقل,то̄ӆӆкэш
4321,klug::A,عاقل,вӣллвэсь
4322,geschickt::A,ماهر,tjiehpies
4323,geschickt::A,ماهر,tjiehppe
4324,geschickt::A,ماهر,čeahppi
4325,geschickt::A,ماهر,čeppi
4326,geschickt::A,ماهر,čeä´p'p
4327,geschickt::A,ماهر,чепесь
4328,lieb::A,عزيز,boerehks
4329,lieb::A,عزيز,lådje
4330,lieb::A,عزيز,gieres
4331,lieb::A,عزيز,ráhkis
4332,lieb::A,عزيز,láđis
4333,lieb::A,عزيز,räähis
4334,lieb::A,عزيز,pue´rr
4335,lieb::A,عزيز,rää´ǩǩes
4336,lieb::A,عزيز,мӣлса
4337,lustig::A,مرح,lustes
4338,lustig::A,مرح,suohtas
4339,lustig::A,مرح,hávski
4340,lustig::A,مرح,hitruu
4341,lustig::A,مرح,iilooš
4342,lustig::A,مرح,hää´sǩ
4343,lustig::A,مرح,viä´s'sel
4344,lustig::A,مرح,руэняс
4345,sanft::A,حليم,lïemkeds
4346,sanft::A,حليم,lines
4347,sanft::A,حليم,lágŋet
4348,sanft::A,حليم,linis
4349,sanft::A,حليم,láđis
4350,sanft::A,حليم,liägus
4351,sanft::A,حليم,pivvâl
4352,sanft::A,حليم,heä´nn
4353,sanft::A,حليم,э̄йвсесь
4354,hungrig::A,جائع,nælggomin
4355,hungrig::A,جائع,nealggas
4356,hungrig::A,جائع,neälǥlaž
4357,hungrig::A,جائع,не̄лльк
4358,krank::A,مريض,skïemtje
4359,krank::A,مريض,skibás
4360,krank::A,مريض,buohcci
4361,krank::A,مريض,pyec'cee
4362,krank::A,مريض,puõcci
4363,krank::A,مريض,panntiõrvas
4364,krank::A,مريض,кэ̄бп
4365,nackt::A,عار,båadtsoeh
4366,nackt::A,عار,rihtso
4367,nackt::A,عار,álás
4368,nackt::A,عار,pie'tittem
4369,nackt::A,عار,piät'táá
4370,nackt::A,عار,päälljas
4371,nackt::A,عار,пефта
4372,nackt::A,عار,па̄льяс
4373,traurig::A,حزين,håjnoes
4374,traurig::A,حزين,suohtas
4375,traurig::A,حزين,hådje
4376,traurig::A,حزين,ahkit
4377,traurig::A,حزين,ahheev
4378,traurig::A,حزين,â´ǩǩed
4379,traurig::A,حزين,чуэввесь
4380,lebendig::A,حي,jielije
4381,lebendig::A,حي,viesso
4382,lebendig::A,حي,ealli
4383,lebendig::A,حي,eeleev
4384,lebendig::A,حي,jie´lli
4385,lebendig::A,حي,е̄лльгденҍ
4386,gut::A,جيد,buerie
4387,gut::A,جيد,buorre
4388,gut::A,جيد,buorre
4389,gut::A,جيد,pyeṛi
4390,gut::A,جيد,šiõǥǥ
4391,gut::A,جيد,pue´rr
4392,gut::A,جيد,шувв
4393,gut::A,جيد,пуррь
4394,schlecht::A,سيء,nåake
4395,schlecht::A,سيء,skraape
4396,schlecht::A,سيء,mådtan
4397,schlecht::A,سيء,nievrre
4398,schlecht::A,سيء,headju
4399,schlecht::A,سيء,heittot
4400,schlecht::A,سيء,hyeṇi
4401,schlecht::A,سيء,niev'ri
4402,schlecht::A,سيء,hue´nn
4403,schlecht::A,سيء,нюэссь
4404,schlecht::A,سيء,ню̄э̄зесь
4405,richtig::A,صحيح,rïekte
4406,richtig::A,صحيح,duolla
4407,richtig::A,صحيح,rievtes
4408,richtig::A,صحيح,riekta
4409,richtig::A,صحيح,vuoi'gâ
4410,richtig::A,صحيح,vuõiǥâs
4411,richtig::A,صحيح,вӯййк
4412,richtig::A,صحيح,вӯйкэсс
4413,schlimm::A,خبيث,nåake
4414,schlimm::A,خبيث,bahá
4415,schlimm::A,خبيث,vearrái
4416,schlimm::A,خبيث,niev'ri
4417,schlimm::A,خبيث,neu´rr
4418,schlimm::A,خبيث,ню̄э̄зесь
4419,wahr::A,حق,saetnies
4420,wahr::A,حق,sádnes
4421,wahr::A,حق,duohta
4422,wahr::A,حق,tuotâ
4423,wahr::A,حق,tuõtt
4424,wahr::A,حق,вӯйкас
4425,alt::A,قديم,båeries
4426,alt::A,قديم,oames
4427,alt::A,قديم,boaris
4428,alt::A,قديم,uámis
4429,alt::A,قديم,vuä´mes
4430,alt::A,قديم,вуэммь
4431,neu::A,جديد,orre
4432,neu::A,جديد,ådås
4433,neu::A,جديد,ođas
4434,neu::A,جديد,uuđâs
4435,neu::A,جديد,oođâs
4436,neu::A,جديد,о̄дт
4437,ehemalig::A,سابق,evtebe
4438,ehemalig::A,سابق,åvdep
4439,ehemalig::A,سابق,dološ
4440,ehemalig::A,سابق,oovdiš
4441,ehemalig::A,سابق,tuâl'jõž
4442,ehemalig::A,سابق,туллъя
4443,ehemalig::A,سابق,э̄ввтлэсь
4444,alt[Lebewesen]::A,مسن,voeres
4445,alt[Lebewesen]::A,مسن,vuoras
4446,alt[Lebewesen]::A,مسن,boares
4447,alt[Lebewesen]::A,مسن,vuoras
4448,alt[Lebewesen]::A,مسن,puáris
4449,alt[Lebewesen]::A,مسن,puä´res
4450,alt[Lebewesen]::A,مسن,пуэресь
4451,jung::A,شاب,noere
4452,jung::A,شاب,nuorra
4453,jung::A,شاب,nuorra
4454,jung::A,شاب,nuoṛâ
4455,jung::A,شاب,nuõrr
4456,jung::A,شاب,нӯрр
4457,jung::A,صغير,noere
4458,jung::A,صغير,nuorra
4459,jung::A,صغير,nuorra
4460,jung::A,صغير,nuoṛâ
4461,jung::A,صغير,nuõrr
4462,jung::A,صغير,нӯрр
4463,arm::A,فقير,giefies
4464,arm::A,فقير,hædjo
4465,arm::A,فقير,geafi
4466,arm::A,فقير,kevhi
4467,arm::A,فقير,ǩeeu´h
4468,arm::A,فقير,ва̄йваш
4469,reich::A,غني,ræjhkoes
4470,reich::A,غني,boanndá
4471,reich::A,غني,rikkis
4472,reich::A,غني,riges
4473,reich::A,غني,ree´ǧǧes
4474,reich::A,غني,ва̄птэк
4475,bekannt::A,معلوم,åehpies
4476,bekannt::A,معلوم,oahpes
4477,bekannt::A,معلوم,dieđus
4478,bekannt::A,معلوم,uápis
4479,bekannt::A,معلوم,tuubdâs
4480,bekannt::A,معلوم,toobdâs
4481,bekannt::A,معلوم,томтас
4482,berühmt::A,مشهور,byögke
4483,berühmt::A,مشهور,mihtos
4484,berühmt::A,مشهور,beakkán
4485,berühmt::A,مشهور,beakkálmas
4486,berühmt::A,مشهور,mááinuh
4487,berühmt::A,مشهور,peeggâlm
4488,berühmt::A,مشهور,snäätnai
4489,berühmt::A,مشهور,куллъей
4490,fremd::A,أجنبي,ammes
4491,fremd::A,أجنبي,amás
4492,fremd::A,أجنبي,vieres
4493,fremd::A,أجنبي,amas
4494,fremd::A,أجنبي,vie'res
4495,fremd::A,أجنبي,puigâ
4496,fremd::A,أجنبي,vee´res
4497,fremd::A,أجنبي,е̄ххк
4498,fremd::A,أجنبي,вӣресь
4499,verschieden::A,مختلف,ovmese
4500,verschieden::A,مختلف,moattelágásj
4501,verschieden::A,مختلف,iesjgeŋgalágásj
4502,verschieden::A,مختلف,eará
4503,verschieden::A,مختلف,eresláván
4504,verschieden::A,مختلف,jee´res
4505,verschieden::A,مختلف,jee´resnallšem
4506,verschieden::A,مختلف,югке
4507,verschieden::A,مختلف,югкеналшэм
4508,nah::A,قريب,gietskies
4509,nah::A,قريب,lahka
4510,nah::A,قريب,lagas
4511,nah::A,قريب,a'ldemuš
4512,nah::A,قريب,âlddlõs
4513,nah::A,قريب,альтэсь
4514,fern::A,بعيد,gahkese
4515,fern::A,بعيد,guhkken
4516,fern::A,بعيد,gáiddus
4517,fern::A,بعيد,kuhás
4518,fern::A,بعيد,ku´ǩes
4519,fern::A,بعيد,туммплэсь
4520,linker::A,يسار,gårroeh
4521,linker::A,يسار,gåro
4522,linker::A,يسار,gurut
4523,linker::A,يسار,čižet
4524,linker::A,يسار,či´ǯǯ
4525,linker::A,يسار,чинч
4526,rechter::A,يمين,åelkies
4527,rechter::A,يمين,oalges
4528,rechter::A,يمين,olgeš
4529,rechter::A,يمين,uál'gis
4530,rechter::A,يمين,vuõiǥâs
4531,rechter::A,يمين,вуэлькесь
4532,anderer::A,آخر,jeatjebe
4533,anderer::A,آخر,nubbe
4534,anderer::A,آخر,eará
4535,anderer::A,آخر,nubbi
4536,anderer::A,آخر,nubbe
4537,anderer::A,آخر,nu´bb
4538,anderer::A,آخر,jee´res
4539,anderer::A,آخر,мудта
4540,anderer::A,آخر,е̄ресь
4541,erster::A,أول,voestes
4542,erster::A,أول,vuostasj
4543,erster::A,أول,vuosttaš
4544,erster::A,أول,vuos'muš
4545,erster::A,أول,vuõs's
4546,erster::A,أول,õõu´dmõs
4547,erster::A,أول,авьтмусс
4548,zweiter::A,ثان,mubpie
4549,zweiter::A,ثان,nubbe
4550,zweiter::A,ثان,nubbi
4551,zweiter::A,ثان,nubbe
4552,zweiter::A,ثان,nu´bb
4553,zweiter::A,ثان,ныммьп
4554,dritter::A,ثالث,gåalmede
4555,dritter::A,ثالث,goalmát
4556,dritter::A,ثالث,goalmmát
4557,dritter::A,ثالث,kuálmád
4558,dritter::A,ثالث,kuälmad
4559,dritter::A,ثالث,кӯа̄ллмант
4560,letzter::A,أخير,minngemes
4561,letzter::A,أخير,maŋemus
4562,letzter::A,أخير,maŋimus
4563,letzter::A,أخير,majemuš
4564,letzter::A,أخير,mââi´mõs
4565,letzter::A,أخير,маӈьмусс
4566,allein::ADV,وحده,oktegh
4567,allein::ADV,وحده,oktegimse
4568,allein::ADV,وحده,oktebisnie
4569,allein::ADV,وحده,aktu
4570,allein::ADV,وحده,okto
4571,allein::ADV,وحده,ohtuu
4572,allein::ADV,وحده,õhttu
4573,allein::ADV,وحده,о̄ххтэ
4574,auf einmal::ADV,بالمرة,avtatrajes
4575,auf einmal::ADV,بالمرة,hávális
4576,auf einmal::ADV,بالمرة,hávil
4577,auf einmal::ADV,بالمرة,tove
4578,auf einmal::ADV,بالمرة,аххтан
4579,zusammen::ADV,معا,ektine
4580,zusammen::ADV,معا,ektesne
4581,zusammen::ADV,معا,tjåenghkesne
4582,zusammen::ADV,معا,siegen
4583,zusammen::ADV,معا,oktan
4584,zusammen::ADV,معا,ovttas
4585,zusammen::ADV,معا,čoahkis
4586,zusammen::ADV,معا,oovtâst
4587,zusammen::ADV,معا,õõutsââ´jest
4588,zusammen::ADV,معا,аххтан
4589,zusammen::ADV,معا,эфтэсьт
4590,lange::ADV,مدة طويلة,guhkiem
4591,lange::ADV,مدة طويلة,guhkev
4592,lange::ADV,مدة طويلة,mælggadav
4593,lange::ADV,مدة طويلة,guhká
4594,lange::ADV,مدة طويلة,kuhe
4595,lange::ADV,مدة طويلة,kuhháá
4596,lange::ADV,مدة طويلة,kuu´ǩǩ
4597,lange::ADV,مدة طويلة,кугкь
4598,plötzlich::ADV,فجأة,faahketji
4599,plötzlich::ADV,فجأة,hæhkkat
4600,plötzlich::ADV,فجأة,fáhkkestaga
4601,plötzlich::ADV,فجأة,fakkist
4602,plötzlich::ADV,فجأة,kruu´ta
4603,plötzlich::ADV,فجأة,а̄йнханна
4604,sofort::ADV,حالا,dallegh
4605,sofort::ADV,حالا,dalá
4606,sofort::ADV,حالا,dalánagi
4607,sofort::ADV,حالا,dakkavide
4608,sofort::ADV,حالا,dakkaviđe
4609,sofort::ADV,حالا,tállán
4610,sofort::ADV,حالا,naraaz
4611,sofort::ADV,حالا,атть
4612,sofort::ADV,فورا,dallegh
4613,sofort::ADV,فورا,dalá
4614,sofort::ADV,فورا,dalánagi
4615,sofort::ADV,فورا,dakkavide
4616,sofort::ADV,فورا,dakkaviđe
4617,sofort::ADV,فورا,tállán
4618,sofort::ADV,فورا,naraaz
4619,sofort::ADV,فورا,атть
4620,später::ADV,فيما بعد,mænngan 
4621,später::ADV,فيما بعد,maŋŋebut
4622,später::ADV,فيما بعد,maŋŋel
4623,später::ADV,فيما بعد,maŋ̣eláá
4624,später::ADV,فيما بعد,mâ´ŋŋlakast
4625,später::ADV,فيما بعد,маӈӈа
4626,jetzt::ADV,الآن,daelie
4627,jetzt::ADV,الآن,dal
4628,jetzt::ADV,الآن,dal
4629,jetzt::ADV,الآن,tääl
4630,jetzt::ADV,الآن,ââ´n
4631,jetzt::ADV,الآن,атть
4632,jetzt::ADV,حاليا,daelie
4633,jetzt::ADV,حاليا,dal
4634,jetzt::ADV,حاليا,dal
4635,jetzt::ADV,حاليا,tääl
4636,jetzt::ADV,حاليا,ââ´n
4637,jetzt::ADV,حاليا,атть
4638,heute::ADV,اليوم,daenbien
4639,heute::ADV,اليوم,uddni
4640,heute::ADV,اليوم,odne
4641,heute::ADV,اليوم,onne
4642,heute::ADV,اليوم,tä´bbe
4643,heute::ADV,اليوم,та̄ррьм
4644,morgen::ADV,غدا,jirreden
4645,morgen::ADV,غدا,idet
4646,morgen::ADV,غدا,ihttin
4647,morgen::ADV,غدا,itten
4648,morgen::ADV,غدا,jâđđa
4649,morgen::ADV,غدا,янта
4650,bald::ADV,قريبا,varke
4651,bald::ADV,قريبا,ruvva
4652,bald::ADV,قريبا,farga
4653,bald::ADV,قريبا,vorgâ
4654,bald::ADV,قريبا,sõrgg
4655,bald::ADV,قريبا,вэхтэнне
4656,dann::ADV,ثم,die
4657,dann::ADV,ثم,dalloj
4658,dann::ADV,ثم,de
4659,dann::ADV,ثم,te
4660,dann::ADV,ثم,de
4661,dann::ADV,ثم,teä
4662,dann::ADV,ثم,â´tte
4663,dann::ADV,ثم,те
4664,gestern::ADV,أمس,jååktan
4665,gestern::ADV,أمس,iektu
4666,gestern::ADV,أمس,ikte
4667,gestern::ADV,أمس,jieh't
4668,gestern::ADV,أمس,jåhtta
4669,gestern::ADV,أمس,яххта
4670,gestern::ADV,البارحة,jååktan
4671,gestern::ADV,البارحة,iektu
4672,gestern::ADV,البارحة,ikte
4673,gestern::ADV,البارحة,jieh't
4674,gestern::ADV,البارحة,jåhtta
4675,gestern::ADV,البارحة,яххта
4676,einst::ADV,قديما,dejpeli
4677,einst::ADV,قديما,åvdebut
4678,einst::ADV,قديما,áigi
4679,einst::ADV,قديما,dolin
4680,einst::ADV,قديما,tovle
4681,einst::ADV,قديما,tuu´l
4682,einst::ADV,قديما,э̄ххьтэшьт
4683,damals::ADV,حينئذ,aejkien
4684,damals::ADV,حينئذ,dalloj
4685,damals::ADV,حينئذ,dalle
4686,damals::ADV,حينئذ,talle
4687,damals::ADV,حينئذ,te´l
4688,damals::ADV,حينئذ,teä´l
4689,damals::ADV,حينئذ,танна
4690,danach::ADV,ثم,mïnngesne
4691,danach::ADV,ثم,dan maŋŋela
4692,danach::ADV,ثم,maŋŋil
4693,danach::ADV,ثم,das maŋŋá
4694,danach::ADV,ثم,maŋ̣a
4695,danach::ADV,ثم,mâ´ŋŋlest
4696,danach::ADV,ثم,маӈӈа
4697,danach::ADV,بعد ذلك,mïnngesne
4698,danach::ADV,بعد ذلك,dan maŋŋela
4699,danach::ADV,بعد ذلك,maŋŋil
4700,danach::ADV,بعد ذلك,das maŋŋá
4701,danach::ADV,بعد ذلك,maŋ̣a
4702,danach::ADV,بعد ذلك,mâ´ŋŋlest
4703,danach::ADV,بعد ذلك,маӈӈа
4704,vorher::ADV,من قبل,aarebi
4705,vorher::ADV,من قبل,åvddål
4706,vorher::ADV,من قبل,árat
4707,vorher::ADV,من قبل,ovdâl
4708,vorher::ADV,من قبل,ouddâl
4709,vorher::ADV,من قبل,а̄йка
4710,vorher::ADV,قبل ذلك,aarebi
4711,vorher::ADV,قبل ذلك,åvddål
4712,vorher::ADV,قبل ذلك,árat
4713,vorher::ADV,قبل ذلك,ovdâl
4714,vorher::ADV,قبل ذلك,ouddâl
4715,vorher::ADV,قبل ذلك,а̄йка
4716,zuerst::ADV,أولا,voestegh
4717,zuerst::ADV,أولا,álgon
4718,zuerst::ADV,أولا,vuos
4719,zuerst::ADV,أولا,vuohččan
4720,zuerst::ADV,أولا,vuoč'čin
4721,zuerst::ADV,أولا,vuõ´ste
4722,zuerst::ADV,أولا,vuõs'smõõssân
4723,zuerst::ADV,أولا,э̄ввтла
4724,zuerst::ADV,أولا,э̄ввтэль
4725,einmal::ADV,مرة,ikth
4726,einmal::ADV,مرة,akti
4727,einmal::ADV,مرة,okte
4728,einmal::ADV,مرة,ohtii
4729,einmal::ADV,مرة,kojo
4730,einmal::ADV,مرة,måttmešt
4731,einmal::ADV,مرة,э̄фт вэ̄рр
4732,manchmal::ADV,أحيانا,muvhtene
4733,manchmal::ADV,أحيانا,muhttijn
4734,manchmal::ADV,أحيانا,duolla dálla
4735,manchmal::ADV,أحيانا,muhtumin
4736,manchmal::ADV,أحيانا,kuásnii
4737,manchmal::ADV,أحيانا,måttmešt
4738,manchmal::ADV,أحيانا,kuä´ss-ne
4739,manchmal::ADV,أحيانا,мудта вэ̄р
4740,oft::ADV,كثيرا,daamtaj
4741,oft::ADV,كثيرا,álu
4742,oft::ADV,كثيرا,ábaj
4743,oft::ADV,كثيرا,dájvvá
4744,oft::ADV,كثيرا,dávjá
4745,oft::ADV,كثيرا,távjá
4746,oft::ADV,كثيرا,täujja
4747,oft::ADV,كثيرا,то̄а̄ййв
4748,immer::ADV,دائما,iktesth
4749,immer::ADV,دائما,eejnegen
4750,immer::ADV,دائما,agev
4751,immer::ADV,دائما,álo
4752,immer::ADV,دائما,ain
4753,immer::ADV,دائما,ovttuu
4754,immer::ADV,دائما,pâi
4755,immer::ADV,دائما,пай
4756,niemals::ADV,لا أبدا,ij gåessie
4757,niemals::ADV,لا أبدا,ij goassak
4758,niemals::ADV,لا أبدا,ij ihkenis
4759,niemals::ADV,لا أبدا,ii goassege
4760,niemals::ADV,لا أبدا,ij kuás'sin
4761,niemals::ADV,لا أبدا,ij ni kuä´ss
4762,niemals::ADV,لا أبدا,эйй никуэссь
4763,hier::ADV,هنا,daagkoe
4764,hier::ADV,هنا,dála
4765,hier::ADV,هنا,dánna
4766,hier::ADV,هنا,dá
4767,hier::ADV,هنا,dás
4768,hier::ADV,هنا,taa
4769,hier::ADV,هنا,tää
4770,hier::ADV,هنا,ta´ltte
4771,hier::ADV,هنا,тала
4772,hier::ADV,هنا,тэста
4773,hierhin::ADV,إلى هنا,diekie
4774,hierhin::ADV,إلى هنا,dási
4775,hierhin::ADV,إلى هنا,diehki
4776,hierhin::ADV,إلى هنا,deike
4777,hierhin::ADV,إلى هنا,teehi
4778,hierhin::ADV,إلى هنا,tii´ǩ
4779,hierhin::ADV,إلى هنا,тӣге
4780,von hier::ADV,من هنا,daebpede
4781,von hier::ADV,من هنا,dássta
4782,von hier::ADV,من هنا,dáppelt
4783,von hier::ADV,من هنا,dáppe
4784,von hier::ADV,من هنا,tástán
4785,von hier::ADV,من هنا,tääiǥ
4786,von hier::ADV,من هنا,tääi´ben
4787,von hier::ADV,من هنا,тэста
4788,dort::ADV,هناك,dagkoe
4789,dort::ADV,هناك,dale
4790,dort::ADV,هناك,dakko
4791,dort::ADV,هناك,tuo
4792,dort::ADV,هناك,tovben
4793,dort::ADV,هناك,to´ben
4794,dort::ADV,هناك,тёллэ
4795,dort::ADV,هناك,тамьпе
4796,dorthin::ADV,إلى هناك,dahkoe
4797,dorthin::ADV,إلى هناك,dåhku
4798,dorthin::ADV,إلى هناك,dohko
4799,dorthin::ADV,إلى هناك,diehko
4800,dorthin::ADV,إلى هناك,tuohu
4801,dorthin::ADV,إلى هناك,tok
4802,dorthin::ADV,إلى هناك,tok-aa
4803,dorthin::ADV,إلى هناك,то̄гэ
4804,geradeaus::ADV,إلى الأمام,njuolgga
4805,geradeaus::ADV,إلى الأمام,njuolga
4806,geradeaus::ADV,إلى الأمام,njuol'gist
4807,geradeaus::ADV,إلى الأمام,vuoi'gist
4808,geradeaus::ADV,إلى الأمام,vui´jǧǧest
4809,geradeaus::ADV,إلى الأمام,вӯййкесьт
4810,vorwärts::ADV,إلى الأمام,fraamme
4811,vorwärts::ADV,إلى الأمام,åvddån
4812,vorwärts::ADV,إلى الأمام,ovddas
4813,vorwärts::ADV,إلى الأمام,oovdâs
4814,vorwärts::ADV,إلى الأمام,ooudâs
4815,vorwärts::ADV,إلى الأمام,ooudårra
4816,vorwärts::ADV,إلى الأمام,эвтэс
4817,rückwärts::ADV,إلى الوراء,mænngese
4818,rückwärts::ADV,إلى الوراء,ruoptobadáj
4819,rückwärts::ADV,إلى الوراء,maŋás
4820,rückwärts::ADV,إلى الوراء,majaskulij
4821,rückwärts::ADV,إلى الوراء,mââjas
4822,rückwärts::ADV,إلى الوراء,mâ´ŋŋla
4823,rückwärts::ADV,إلى الوراء,мо̄а̄з
4824,rückwärts::ADV,إلى الوراء,мо̄а̄ст
4825,zurück::ADV,عودا,bååstede
4826,zurück::ADV,عودا,ruoptus
4827,zurück::ADV,عودا,maŋus
4828,zurück::ADV,عودا,ruoktot
4829,zurück::ADV,عودا,maassâd
4830,zurück::ADV,عودا,vä´st
4831,zurück::ADV,عودا,mååusat
4832,zurück::ADV,عودا,мо̄а̄з
4833,zurück::ADV,عودا,мо̄а̄ст
4834,zurück::ADV,إلى الخلف,bååstede
4835,zurück::ADV,إلى الخلف,ruoptus
4836,zurück::ADV,إلى الخلف,maŋus
4837,zurück::ADV,إلى الخلف,ruoktot
4838,zurück::ADV,إلى الخلف,maassâd
4839,zurück::ADV,إلى الخلف,vä´st
4840,zurück::ADV,إلى الخلف,mååusat
4841,zurück::ADV,إلى الخلف,мо̄а̄з
4842,zurück::ADV,إلى الخلف,мо̄а̄ст
4843,unten::ADV,تحت,vuelnie
4844,unten::ADV,تحت,vuollen
4845,unten::ADV,تحت,vuollin
4846,unten::ADV,تحت,vyellin
4847,unten::ADV,تحت,vue´llen
4848,unten::ADV,تحت,вӯлльн
4849,unten::ADV,في الأسفل,vuelnie
4850,unten::ADV,في الأسفل,vuollen
4851,unten::ADV,في الأسفل,vuollin
4852,unten::ADV,في الأسفل,vyellin
4853,unten::ADV,في الأسفل,vue´llen
4854,unten::ADV,في الأسفل,вӯлльн
4855,hinab::ADV,إلى تحت,våålese
4856,hinab::ADV,إلى تحت,vuolus
4857,hinab::ADV,إلى تحت,vulos
4858,hinab::ADV,إلى تحت,vuá'lás
4859,hinab::ADV,إلى تحت,vuâlas
