,Concept_ID,se,en
5869,bedecken::V,gokčat,cover
5870,bedecken::V,luáv'diđ,cover
5871,bedecken::V,kä´tted,cover
5872,bedecken::V,tu´vdded,cover
5873,bedecken::V,аййдэ,cover
5874,bedecken::V,тэ̄ффкэ,cover
5875,bedecken::V,ка̄ххьтэ,cover
5876,aufhängen::V,gævnjodh,hang up
5877,aufhängen::V,gæhtsasjidh,hang up
5878,aufhängen::V,gahtsot,hang up
5879,aufhängen::V,gatsostit,hang up
5880,aufhängen::V,heŋget,hang up
5881,aufhängen::V,heŋgiđ,hang up
5882,aufhängen::V,he'ŋgâstiđ,hang up
5883,aufhängen::V,kååccad,hang up
5884,aufhängen::V,коадсэ,hang up
5885,anzünden::V,tsïhkijehtedh,light
5886,anzünden::V,buollidit,light
5887,anzünden::V,tsahkkidit,light
5888,anzünden::V,cahkkedit,light
5889,anzünden::V,cokkiittiđ,light
5890,anzünden::V,cõ´ǩǩted,light
5891,anzünden::V,puâl'lted,light
5892,anzünden::V,пуэллхэ,light
5893,aufheben::V,bijjiedidh,pick up
5894,aufheben::V,låpptit,pick up
5895,aufheben::V,bajidit,pick up
5896,aufheben::V,pajediđ,pick up
5897,aufheben::V,pââi´ded,pick up
5898,aufheben::V,пайнэ,pick up
5899,zurücklassen::V,laehpedh,leave
5900,zurücklassen::V,guodet,leave
5901,zurücklassen::V,guođđit,leave
5902,zurücklassen::V,kyeđđiḋ,leave
5903,zurücklassen::V,kue´đđed,leave
5904,zurücklassen::V,кӯдтӭ,leave
5905,verlieren::V,dassedh,lose
5906,verlieren::V,biestedh,lose
5907,verlieren::V,masset,lose
5908,verlieren::V,láhppet,lose
5909,verlieren::V,láhppit,lose
5910,verlieren::V,läppiđ,lose
5911,verlieren::V,monâttiđ,lose
5912,verlieren::V,lä´pped,lose
5913,verlieren::V,rââ´ppted,lose
5914,verlieren::V,ка̄дхэ,lose
5915,verlieren::V,кӯдтъе,lose
5916,fallen lassen::V,gahtjehtidh,drop
5917,fallen lassen::V,luojttet,drop
5918,fallen lassen::V,luojttalit,drop
5919,fallen lassen::V,gahčahit,drop
5920,fallen lassen::V,lyeš'tiđ,drop
5921,fallen lassen::V,kočâttiđ,drop
5922,fallen lassen::V,rõpsted,drop
5923,fallen lassen::V,kõõččted,drop
5924,fallen lassen::V,ёҏтэ,drop
5925,fallen lassen::V,кэчхэ,drop
5926,machen::V,daajhtodh,make
5927,machen::V,dahkat,make
5928,machen::V,dahkat,make
5929,machen::V,rähtiđ,make
5930,machen::V,raajjâd,make
5931,machen::V,tue´j'jeed,make
5932,machen::V,тӯййше,make
5933,machen::V,ӣллькье,make
5934,herstellen::V,skaepiedidh,produce
5935,herstellen::V,buvtadit,produce
5936,herstellen::V,dudjot,produce
5937,herstellen::V,a'mnâstiđ,produce
5938,herstellen::V,va'lmâštiđ,produce
5939,herstellen::V,vaalmšted,produce
5940,herstellen::V,лыххкэ,produce
5941,herstellen::V,ӣллькье,produce
5942,bauen::V,bigkedh,build
5943,bauen::V,biggit,build
5944,bauen::V,ráhkadit,build
5945,bauen::V,huksiđ,build
5946,bauen::V,raajjâd,build
5947,bauen::V,тӯййше,build
5948,reparieren::V,davvodh,mend
5949,reparieren::V,divvot,mend
5950,reparieren::V,divvut,mend
5951,reparieren::V,tivvoođ,mend
5952,reparieren::V,čihtâđ,mend
5953,reparieren::V,teevvad,mend
5954,reparieren::V,чиннэ,mend
5955,verbessern::V,bueriedidh,improve
5956,verbessern::V,báredit,improve
5957,verbessern::V,buoredit,improve
5958,verbessern::V,buoridit,improve
5959,verbessern::V,pye'rediđ,improve
5960,verbessern::V,pue´reed,improve
5961,verbessern::V,шӣгнэ,improve
5962,ändern::V,jeatjahtehtedh,alter
5963,ändern::V,rievddadit,alter
5964,ändern::V,muhttit,alter
5965,ändern::V,molsut,alter
5966,ändern::V,mutteđ,alter
5967,ändern::V,mu´tted,alter
5968,ändern::V,вуайхе,alter
5969,ändern::V,ка̄вьсе,alter
5970,graben::V,berkedh,dig
5971,graben::V,kroehkedh,dig
5972,graben::V,bállet,dig
5973,graben::V,goaivut,dig
5974,graben::V,roggat,dig
5975,graben::V,kuái'vuđ,dig
5976,graben::V,rääppad,dig
5977,graben::V,kuäivvad,dig
5978,graben::V,ра̄бпэ,dig
5979,graben::V,куаййве,dig
5980,beugen::V,sojjedidh,bow
5981,beugen::V,såjådit,bow
5982,beugen::V,sojahit,bow
5983,beugen::V,sujâttiđ,bow
5984,beugen::V,kå´mrded,bow
5985,beugen::V,njikklõõttâd,bow
5986,beugen::V,сойхьтэ,bow
5987,beugen::V,то̄а̄ххкэ,bow
5988,beugen::V,нигклаххьтэ,bow
5989,biegen::V,sojjehtidh,bend
5990,biegen::V,såjådit,bend
5991,biegen::V,niejddet,bend
5992,biegen::V,sojahit,bend
5993,biegen::V,čipteđ,bend
5994,biegen::V,soojted,bend
5995,biegen::V,сойхьтэ,bend
5996,drehen::V,jårrehtidh,spin
5997,drehen::V,bådnjåt,spin
5998,drehen::V,botnjat,spin
5999,drehen::V,jurâttiđ,spin
6000,drehen::V,jåårǥlâ´tted,spin
6001,drehen::V,чоӊӊтэ,spin
6002,wenden::V,jarkelidh,turn
6003,wenden::V,jårggålit,turn
6004,wenden::V,jorgalit,turn
6005,wenden::V,jurgâliđ,turn
6006,wenden::V,jåårǥlâ´tted,turn
6007,wenden::V,вӣррлаххътэ,turn
6008,wenden::V,ка̄вьсе,turn
6009,umdrehen::V,jarkedh,turn around
6010,umdrehen::V,måttsåstit,turn around
6011,umdrehen::V,botnjat,turn around
6012,umdrehen::V,jorgođ,turn around
6013,umdrehen::V,jårǥsted,turn around
6014,umdrehen::V,коамьхе,turn around
6015,umdrehen::V,калльтлэ,turn around
6016,heben::V,luknjedh,raise
6017,heben::V,baavhkestidh,raise
6018,heben::V,bajedit,raise
6019,heben::V,loktet,raise
6020,heben::V,bajidit,raise
6021,heben::V,pajediđ,raise
6022,heben::V,kokkiđ,raise
6023,heben::V,kaggâd,raise
6024,heben::V,pââ´jeed,raise
6025,heben::V,пайнэ,raise
6026,heben::V,пайнэллэ,raise
6027,hochheben::V,lutnjedh,lift
6028,hochheben::V,låggŋit,lift
6029,hochheben::V,loktet,lift
6030,hochheben::V,pajediđ,lift
6031,hochheben::V,kuåstteed,lift
6032,hochheben::V,пайнэ,lift
6033,ergreifen::V,fihkelidh,seize
6034,ergreifen::V,sårjjot,seize
6035,ergreifen::V,doahppit,seize
6036,ergreifen::V,fáhtet,seize
6037,ergreifen::V,tuáppuđ,seize
6038,ergreifen::V,poppâ´tted,seize
6039,ergreifen::V,каццсе,seize
6040,ergreifen::V,туэрркэ,seize
6041,ergreifen::V,ро̄а̄ппчье,seize
6042,halten::V,steeredh,hold
6043,halten::V,utniedidh,hold
6044,halten::V,anedit,hold
6045,halten::V,adnalit,hold
6046,halten::V,doallat,hold
6047,halten::V,toollâd,hold
6048,halten::V,tue´rjjeed,hold
6049,halten::V,туаррье,hold
6050,drücken::V,dïelkestidh,press
6051,drücken::V,dieddet,press
6052,drücken::V,deaddit,press
6053,drücken::V,čárvet,press
6054,drücken::V,čárvuđ,press
6055,drücken::V,čärvvad,press
6056,drücken::V,teä´d'ded,press
6057,drücken::V,пе̄ррэ,press
6058,drücken::V,ра̄ппче,press
6059,schieben::V,vuetjedh,push
6060,schieben::V,sjáhtjat,push
6061,schieben::V,cáhkit,push
6062,schieben::V,cuggâđ,push
6063,schieben::V,oi´ǧǧeed,push
6064,schieben::V,оййкье,push
6065,kratzen::V,våhtsodh,scrape
6066,kratzen::V,skreepedh,scrape
6067,kratzen::V,ruohkkat,scrape
6068,kratzen::V,ruohkastit,scrape
6069,kratzen::V,gazzut,scrape
6070,kratzen::V,kazzođ,scrape
6071,kratzen::V,võckkâd,scrape
6072,kratzen::V,кышшкэ,scrape
6073,kratzen::V,каххьце,scrape
6074,lecken::V,njåalodh,lick
6075,lecken::V,njoallot,lick
6076,lecken::V,njolodit,lick
6077,lecken::V,njuálluđ,lick
6078,lecken::V,njuällad,lick
6079,lecken::V,нюаллэ,lick
6080,beißen::V,gaektjedh,bite
6081,beißen::V,gássket,bite
6082,beißen::V,gáskestit,bite
6083,beißen::V,gáskit,bite
6084,beißen::V,käskiđ,bite
6085,beißen::V,kä´cǩǩed,bite
6086,beißen::V,ка̄ццьке,bite
6087,abreißen::V,bïhkedh,tear off
6088,abreißen::V,gajkkot,tear off
6089,abreißen::V,gaikkihit,tear off
6090,abreißen::V,roottâđ,tear off
6091,abreißen::V,ra´šǩǩeed,tear off
6092,abreißen::V,rååttad,tear off
6093,abreißen::V,ро̄дтҍе,tear off
6094,abreißen::V,пӯттҍкье,tear off
6095,abschneiden::V,tjoehpestidh,cut off
6096,abschneiden::V,jallat,cut off
6097,abschneiden::V,čuohppat,cut off
6098,abschneiden::V,jogâldiđ,cut off
6099,abschneiden::V,geerelidh,cut off
6100,abschneiden::V,е̄дтэ,cut off
6101,abschneiden::V,е̄дтлэ,cut off
6102,binden::V,gårredidh,tie
6103,binden::V,tjadnat,tie
6104,binden::V,gárrat,tie
6105,binden::V,čoonnâđ,tie
6106,binden::V,čõõnnâd,tie
6107,binden::V,čuõlmmâd,tie
6108,binden::V,ко̄ррэ,tie
6109,binden::V,чӯллмдэ,tie
6110,binden::V,ко̄а̄ррэ,tie
6111,stecken::V,rïjtedh,stick
6112,stecken::V,tsævkkat,stick
6113,stecken::V,cáhkit,stick
6114,stecken::V,cuggâđ,stick
6115,stecken::V,čuõ´ǧ'ǧeed,stick
6116,stecken::V,чогксэ,stick
6117,stecken::V,це̄ӈькхэ,stick
6118,brechen::V,dåajodh,break
6119,brechen::V,tsåapkodh,break
6120,brechen::V,doaddjut,break
6121,brechen::V,cuvket,break
6122,brechen::V,moorrâđ,break
6123,brechen::V,mu´rdded,break
6124,brechen::V,муррьтэ,break
6125,klopfen::V,beenghkedh,knock
6126,klopfen::V,goalkkalit,knock
6127,klopfen::V,tsábbmet,knock
6128,klopfen::V,goalkit,knock
6129,klopfen::V,skoalkit,knock
6130,klopfen::V,skuá'lkuttiđ,knock
6131,klopfen::V,kuälkted,knock
6132,klopfen::V,та̄гкэ,knock
6133,hauen::V,beenghkedh,hit
6134,hauen::V,tjuollat,hit
6135,hauen::V,čuollat,hit
6136,hauen::V,čurmâđ,hit
6137,hauen::V,čâ´cǩǩed,hit
6138,hauen::V,та̄гкэ,hit
6139,hauen::V,ва̄сстэ,hit
6140,kleben::V,njamkedh,glue
6141,kleben::V,dædnjodit,glue
6142,kleben::V,liibmet,glue
6143,kleben::V,taṃadiđ,glue
6144,kleben::V,li´jmmjed,glue
6145,kleben::V,нямхэ,glue
6146,reiben::V,daanjedh,rub
6147,reiben::V,ruvvit,rub
6148,reiben::V,ruvvet,rub
6149,reiben::V,fiärruđ,rub
6150,reiben::V,heârrad,rub
6151,reiben::V,ru´vvjed,rub
6152,reiben::V,е̄ррэ,rub
6153,streichen::V,daejdedh,spread
6154,streichen::V,badtjadidh,spread
6155,streichen::V,vuojddat,spread
6156,streichen::V,málet,spread
6157,streichen::V,njuohtat,spread
6158,streichen::V,njuottâđ,spread
6159,streichen::V,puák'suđ,spread
6160,streichen::V,påhssad,spread
6161,streichen::V,мо̄а̄шшэ,spread
6162,schleifen::V,slijhpedh,grind
6163,schleifen::V,sadjet,grind
6164,schleifen::V,sadjit,grind
6165,schleifen::V,šliipet,grind
6166,schleifen::V,saijeeđ,grind
6167,schleifen::V,sââjjad,grind
6168,schleifen::V,tabǯsted,grind
6169,schleifen::V,то̄а̄мчсе,grind
6170,schneiden::V,bietskedh,cut
6171,schneiden::V,suoddat,cut
6172,schneiden::V,tjuohppat,cut
6173,schneiden::V,biesskedit,cut
6174,schneiden::V,čuohppat,cut
6175,schneiden::V,čuop'pâđ,cut
6176,schneiden::V,čuõp'pâd,cut
6177,schneiden::V,е̄дтэ,cut
6178,schneiden::V,пе̄ррэ,cut
6179,schneiden::V,чӯххпэ,cut
6180,rütteln::V,firredh,jolt
6181,rütteln::V,doargestit,jolt
6182,rütteln::V,šluvgit,jolt
6183,rütteln::V,pušteđ,jolt
6184,rütteln::V,pu´štted,jolt
6185,rütteln::V,пушшьтэ,jolt
6186,schütteln::V,firredh,shake
6187,schütteln::V,sjavnnjet,shake
6188,schütteln::V,sillnat,shake
6189,schütteln::V,skullhet,shake
6190,schütteln::V,salkalit,shake
6191,schütteln::V,pušteđ,shake
6192,schütteln::V,pu´štted,shake
6193,schütteln::V,пушшьтэ,shake
6194,schwenken::V,svinhtedh,swing
6195,schwenken::V,svikkastit,swing
6196,schwenken::V,šlivgut,swing
6197,schwenken::V,hiä'iluttiđ,swing
6198,schwenken::V,heeilted,swing
6199,schwenken::V,маххъе,swing
6200,schütten::V,gurhkedh,pour
6201,schütten::V,hállit,pour
6202,schütten::V,liejkkit,pour
6203,schütten::V,leškiđ,pour
6204,schütten::V,virâttiđ,pour
6205,schütten::V,väällad,pour
6206,schütten::V,ва̄ллэ,pour
6207,füllen::V,dievhtedh,fill
6208,füllen::V,dievddet,fill
6209,füllen::V,deavdit,fill
6210,füllen::V,tevdiđ,fill
6211,füllen::V,tiudded,fill
6212,füllen::V,тӣввтэ,fill
6213,einwickeln::V,gïesedh,wrap
6214,einwickeln::V,giessat,wrap
6215,einwickeln::V,gárrat,wrap
6216,einwickeln::V,giessat,wrap
6217,einwickeln::V,gurpat,wrap
6218,einwickeln::V,kiessâđ,wrap
6219,einwickeln::V,ǩiõssâd,wrap
6220,einwickeln::V,кӣссэ,wrap
6221,tragen::V,guedtedh,carry
6222,tragen::V,guoddet,carry
6223,tragen::V,guoddit,carry
6224,tragen::V,kyed'diđ,carry
6225,tragen::V,kue´d'ded,carry
6226,tragen::V,кӯннҌтэ,carry
6227,schleppen::V,fatnehtidh,drag
6228,schleppen::V,sliehpit,drag
6229,schleppen::V,feastit,drag
6230,schleppen::V,vie'šidiđ,drag
6231,schleppen::V,hinnađ,drag
6232,schleppen::V,nje´ʒʒed,drag
6233,schleppen::V,чуввкэ,drag
6234,ziehen::V,giesedh,pull
6235,ziehen::V,giesset,pull
6236,ziehen::V,geassit,pull
6237,ziehen::V,keessiđ,pull
6238,ziehen::V,ǩie´ssed,pull
6239,ziehen::V,ке̄ссе,pull
6240,aufbewahren::V,vöörhkedh,keep
6241,aufbewahren::V,vuorkkit,keep
6242,aufbewahren::V,seailluhit,keep
6243,aufbewahren::V,siä'iluttiđ,keep
6244,aufbewahren::V,seeilted,keep
6245,aufbewahren::V,рӯкнэ,keep
6246,werfen::V,slampestidh,throw
6247,werfen::V,bálkkot,throw
6248,werfen::V,suhppet,throw
6249,werfen::V,šlivgiđ,throw
6250,werfen::V,čeâǥǥted,throw
6251,werfen::V,суэххпэ,throw
6252,fangen::V,bivtedh,catch
6253,fangen::V,giddit,catch
6254,fangen::V,bivdit,catch
6255,fangen::V,toppiđ,catch
6256,fangen::V,tää´vted,catch
6257,fangen::V,та̄бпэ,catch
6258,fangen::V,со̄а̄гкэ,catch
6259,packen::V,doerelidh,grab
6260,packen::V,kreemsedh,grab
6261,packen::V,doahppit,grab
6262,packen::V,doahput,grab
6263,packen::V,tuáppuđ,grab
6264,packen::V,ká'ivâstiđ,grab
6265,packen::V,tää´vted,grab
6266,packen::V,каццсе,grab
6267,packen::V,туэрркэ,grab
6268,packen::V,ро̄а̄ппчье,grab
6269,verstecken::V,tjïekedh,hide
6270,verstecken::V,tjiehkat,hide
6271,verstecken::V,čiehkat,hide
6272,verstecken::V,čieḥâđ,hide
6273,verstecken::V,peittad,hide
6274,verstecken::V,пе̄йхьтэ,hide
6275,teilen::V,juekedh,divide
6276,teilen::V,juohket,divide
6277,teilen::V,juohkit,divide
6278,teilen::V,jyeḥiđ,divide
6279,teilen::V,jue´ǩǩed,divide
6280,teilen::V,ю̄гке,divide
6281,teilen::V,ра̄ттҍке,divide
6282,schicken::V,saadtodh,send
6283,schicken::V,sáddit,send
6284,schicken::V,sáddet,send
6285,schicken::V,vuo'lgâttiđ,send
6286,schicken::V,vuõltteed,send
6287,schicken::V,вӯлкхэ,send
6288,bringen::V,buektedh,bring
6289,bringen::V,doalvvot,bring
6290,bringen::V,buktit,bring
6291,bringen::V,tuál'vuđ,bring
6292,bringen::V,pu´htted,bring
6293,bringen::V,пыххьтэ,bring
6294,hinzufügen::V,dievhtedh,add
6295,hinzufügen::V,duoddit,add
6296,hinzufügen::V,lasedit,add
6297,hinzufügen::V,lasihit,add
6298,hinzufügen::V,lasettiđ,add
6299,hinzufügen::V,lââ´zzted,add
6300,hinzufügen::V,лажьхе,add
6301,bekommen::V,åadtjodh,get
6302,bekommen::V,åttjudit,get
6303,bekommen::V,oažžut,get
6304,bekommen::V,juksâđ,get
6305,bekommen::V,uáž'žuđ,get
6306,bekommen::V,vuäǯ'ǯâd,get
6307,bekommen::V,вуаннче,get
6308,erhalten::V,åadtjodh,receive
6309,erhalten::V,oadtjot,receive
6310,erhalten::V,oažžut,receive
6311,erhalten::V,uáž'žuđ,receive
6312,erhalten::V,vuäǯ'ǯâd,receive
6313,erhalten::V,ва̄лльтэ,receive
6314,nehmen::V,vaeltedh,take
6315,nehmen::V,válldet,take
6316,nehmen::V,váldit,take
6317,nehmen::V,väldiđ,take
6318,nehmen::V,vä´ldded,take
6319,nehmen::V,ва̄лльтэ,take
6320,wählen::V,veeljedh,choose
6321,wählen::V,válljit,choose
6322,wählen::V,válljet,choose
6323,wählen::V,valjiđ,choose
6324,wählen::V,vaalšed,choose
6325,wählen::V,va´lljeed,choose
6326,wählen::V,воалшэ,choose
6327,auswählen::V,veeljedh,select
6328,auswählen::V,tjuolldet,select
6329,auswählen::V,válljet,select
6330,auswählen::V,valjiđ,select
6331,auswählen::V,vaalšed,select
6332,auswählen::V,va´lljeed,select
6333,auswählen::V,воалшэ,select
6334,bewahren::V,vaarjelidh,preserve
6335,bewahren::V,bisodit,preserve
6336,bewahren::V,várjjalit,preserve
6337,bewahren::V,seailluhit,preserve
6338,bewahren::V,varjâliđ,preserve
6339,bewahren::V,varjjled,preserve
6340,bewahren::V,ӣшшьтэ,preserve
6341,bewahren::V,во̄а̄ррьдэ,preserve
6342,behindern::V,hööptdeh,hinder
6343,behindern::V,hieredit,hinder
6344,behindern::V,muhttet,hinder
6345,behindern::V,eastadit,hinder
6346,behindern::V,estiđ,hinder
6347,behindern::V,coggâđ,hinder
6348,behindern::V,hettiđ,hinder
6349,behindern::V,cõggâd,hinder
6350,behindern::V,е̄кхэллэ,hinder
6351,verderben::V,biejstedh,spoil
6352,verderben::V,spedjat,spoil
6353,verderben::V,billistit,spoil
6354,verderben::V,pillediđ,spoil
6355,verderben::V,tårmmad,spoil
6356,verderben::V,pe´llsted,spoil
6357,verderben::V,тоаррмэ,spoil
6358,verderben::V,ма̄ййкэ,spoil
6359,beschädigen::V,fæjloedidh,damage
6360,beschädigen::V,vahágahttet,damage
6361,beschädigen::V,bilidit,damage
6362,beschädigen::V,vahâgittiđ,damage
6363,beschädigen::V,pä´rtteed,damage
6364,beschädigen::V,муррьтэ,damage
6365,zerbrechen::V,tsööpkedh,break
6366,zerbrechen::V,doadjet,break
6367,zerbrechen::V,cuvket,break
6368,zerbrechen::V,cuov'kkiđ,break
6369,zerbrechen::V,muårrâd,break
6370,zerbrechen::V,cu´vǩǩeed,break
6371,zerbrechen::V,муррьтэ,break
6372,zerreißen::V,gejhkielidh,tear
6373,zerreißen::V,gajkudit,tear
6374,zerreißen::V,gaikkodit,tear
6375,zerreißen::V,ráisket,tear
6376,zerreißen::V,kiškođ,tear
6377,zerreißen::V,ra´šǩǩeed,tear
6378,zerreißen::V,пуатткэ,tear
6379,zerstören::V,eerjedh,destroy
6380,zerstören::V,biejsstet,destroy
6381,zerstören::V,håhkkidit,destroy
6382,zerstören::V,heavahit,destroy
6383,zerstören::V,duš'šadit,destroy
6384,zerstören::V,bilidit,destroy
6385,zerstören::V,hevâttiđ,destroy
6386,zerstören::V,hiâvted,destroy
6387,zerstören::V,ёҏтэ,destroy
6388,verbrennen::V,båeltedh,burn
6389,verbrennen::V,boalldet,burn
6390,verbrennen::V,boaldit,burn
6391,verbrennen::V,puál'diđ,burn
6392,verbrennen::V,puä´ldded,burn
6393,verbrennen::V,пуэлльтэ,burn
6394,geben::V,vedtedh,give
6395,geben::V,vaddet,give
6396,geben::V,addit,give
6397,geben::V,addliđ,give
6398,geben::V,ä´n,give
6399,geben::V,аннҍтэ,give
6400,reichen::V,geelkedh,hand
6401,reichen::V,lagádit,hand
6402,reichen::V,geiget,hand
6403,reichen::V,keigiđ,hand
6404,reichen::V,vuõiggâ´stted,hand
6405,reichen::V,аннҍтэ,hand
6406,schenken::V,vedtedh,give
6407,schenken::V,vaddet,give
6408,schenken::V,skeaŋkut,give
6409,schenken::V,skeŋket,give
6410,schenken::V,skeŋkkiđ,give
6411,schenken::V,sǩiâŋkkâd,give
6412,schenken::V,ла̄ххе,give
6413,versprechen::V,luhpiedidh,promise
6414,versprechen::V,jáhttet,promise
6415,versprechen::V,lohpidit,promise
6416,versprechen::V,lopediđ,promise
6417,versprechen::V,lå´ppeed,promise
6418,versprechen::V,о̄а̄шштҍе,promise
6419,wünschen::V,lahkoehtidh,wish
6420,wünschen::V,sávvat,wish
6421,wünschen::V,sávadit,wish
6422,wünschen::V,doaivvuhit,wish
6423,wünschen::V,tuá'ivuttiđ,wish
6424,wünschen::V,tuâivvad,wish
6425,wünschen::V,туввэ,wish
6426,loben::V,girmedh,praise
6427,loben::V,májnnot,praise
6428,loben::V,rámmpot,praise
6429,loben::V,máidnut,praise
6430,loben::V,rámidit,praise
6431,loben::V,rammuđ,praise
6432,loben::V,rämidiđ,praise
6433,loben::V,ââ´leed,praise
6434,loben::V,ǩei´tted,praise
6435,loben::V,кыйта,praise
6436,küssen::V,tjånnahtidh,kiss
6437,küssen::V,tjuvliestidh,kiss
6438,küssen::V,tjullit,kiss
6439,küssen::V,tjulestit,kiss
6440,küssen::V,cum'mát,kiss
6441,küssen::V,cummistit,kiss
6442,küssen::V,cummâliđ,kiss
6443,küssen::V,cu´mmsted,kiss
6444,küssen::V,cu´mmstõõllâd,kiss
6445,küssen::V,нӣссэ,kiss
6446,wiegen::V,sjammadidh,rock
6447,wiegen::V,vuohttot,rock
6448,wiegen::V,vuohtudit,rock
6449,wiegen::V,vuohttut,rock
6450,wiegen::V,vuát'tuđ,rock
6451,wiegen::V,nuäkkad,rock
6452,wiegen::V,suâibted,rock
6453,wiegen::V,нуагкэ,rock
6454,zudecken::V,gaptjedh,cover
6455,zudecken::V,loavddet,cover
6456,zudecken::V,gokčat,cover
6457,zudecken::V,luáv'diđ,cover
6458,zudecken::V,kä´tted,cover
6459,zudecken::V,ка̄ххьтэ,cover
6460,wecken::V,gåaskodh,wake
6461,wecken::V,båktet,wake
6462,wecken::V,boktit,wake
6463,wecken::V,rávkat,wake
6464,wecken::V,cuvnâđ,wake
6465,wecken::V,counnâd,wake
6466,wecken::V,цо̄ввнэ,wake
6467,zeigen::V,vuesiehtidh,show
6468,zeigen::V,vuosedit,show
6469,zeigen::V,giejgget,show
6470,zeigen::V,čájehit,show
6471,zeigen::V,čäittiđ,show
6472,zeigen::V,čujottiđ,show
6473,zeigen::V,čuäi´ted,show
6474,zeigen::V,вӯзьхе,show
6475,führen::V,steeredh,guide
6476,führen::V,doalvvot,guide
6477,führen::V,láidet,guide
6478,führen::V,jođettiđ,guide
6479,führen::V,jåå´đted,guide
6480,führen::V,выгкэ,guide
6481,lehren::V,ööhpehtidh,teach
6482,lehren::V,åhpadit,teach
6483,lehren::V,oahpahit,teach
6484,lehren::V,máttááttiđ,teach
6485,lehren::V,mätt'ted,teach
6486,lehren::V,vuä´ppsted,teach
6487,lehren::V,ма̄тҍха,teach
6488,unterrichten::V,ööhpehtidh,instruct
6489,unterrichten::V,lågådit,instruct
6490,unterrichten::V,åhpadit,instruct
6491,unterrichten::V,oahpahit,instruct
6492,unterrichten::V,škovliđ,instruct
6493,unterrichten::V,máttááttiđ,instruct
6494,unterrichten::V,mätt'ted,instruct
6495,unterrichten::V,vuä´ppsted,instruct
6496,unterrichten::V,ма̄тҍха,instruct
6497,aufziehen::V,eeledh,bring up
6498,aufziehen::V,bajedit,bring up
6499,aufziehen::V,biebmat,bring up
6500,aufziehen::V,pajaskeessiđ,bring up
6501,aufziehen::V,šoddâdiđ,bring up
6502,aufziehen::V,šõddeed,bring up
6503,aufziehen::V,peâm'mad,bring up
6504,aufziehen::V,вуэпьсе,bring up
6505,leiten::V,lijrehtidh,lead
6506,leiten::V,lájddit,lead
6507,leiten::V,oatsodit,lead
6508,leiten::V,jođihit,lead
6509,leiten::V,stivriđ,lead
6510,leiten::V,hovdiđ,lead
6511,leiten::V,jåå´đted,lead
6512,leiten::V,выгкэ,lead
6513,leiten::V,вӯййкье,lead
6514,antreiben::V,eadtjoestidh,urge
6515,antreiben::V,hasodit,urge
6516,antreiben::V,hállsjedit,urge
6517,antreiben::V,gevret,urge
6518,antreiben::V,rássat,urge
6519,antreiben::V,kušottiđ,urge
6520,antreiben::V,huá'puttiđ,urge
6521,antreiben::V,rääskted,urge
6522,antreiben::V,hõškkled,urge
6523,antreiben::V,ёадҌхе,urge
6524,lassen::V,baajedh,let
6525,lassen::V,-ahttet,let
6526,lassen::V,diktit,let
6527,lassen::V,-ttiđ,let
6528,lassen::V,ä´n,let
6529,lassen::V,па̄ххкэ,let
6530,einladen::V,bööredh,invite
6531,einladen::V,bivddit,invite
6532,einladen::V,gåhttjot,invite
6533,einladen::V,bovdet,invite
6534,einladen::V,koččođ,invite
6535,einladen::V,kåččad,invite
6536,einladen::V,коаххче,invite
6537,vereinigen::V,iktedidh,unite
6538,vereinigen::V,aktidit,unite
6539,vereinigen::V,ovttastahttit,unite
6540,vereinigen::V,o'vtâstittiđ,unite
6541,vereinigen::V,õhtteed,unite
6542,vereinigen::V,э̄хтхэ,unite
6543,besuchen::V,åahpodh,visit
6544,besuchen::V,goevlelidh,visit
6545,besuchen::V,guossit,visit
6546,besuchen::V,gal'let,visit
6547,besuchen::V,fitnat,visit
6548,besuchen::V,kolliđ,visit
6549,besuchen::V,kõ´ll'jed,visit
6550,besuchen::V,по̄дтлэ,visit
6551,besuchen::V,во̄тэдтэ,visit
6552,besuchen::V,во̄а̄ррдэ,visit
6553,treffen::V,dieviedidh,meet
6554,treffen::V,iejvvit,meet
6555,treffen::V,deaivat,meet
6556,treffen::V,staaviđ,meet
6557,treffen::V,teividiđ,meet
6558,treffen::V,o´ddjõõttâd,meet
6559,treffen::V,вуэсстлэ,meet
6560,sich versammeln::V,gaavnedidh,assemble
6561,sich versammeln::V,tjoaggut,assemble
6562,sich versammeln::V,čoahkkanit,assemble
6563,sich versammeln::V,čokkâniđ,assemble
6564,sich versammeln::V,nurâdâttâđ,assemble
6565,sich versammeln::V,noorõõttâd,assemble
6566,sich versammeln::V,вӯллклэ,assemble
6567,spielen::V,rïdtjedh,play
6568,spielen::V,lustedalledh,play
6569,spielen::V,ståhkat,play
6570,spielen::V,stuvssit,play
6571,spielen::V,speallat,play
6572,spielen::V,le'ihâšiđ,play
6573,spielen::V,siõrrâd,play
6574,spielen::V,speâllad,play
6575,spielen::V,сӣррэ,play
6576,singen::V,laavlodh,sing
6577,singen::V,lávllot,sing
6578,singen::V,lávlut,sing
6579,singen::V,lávluđ,sing
6580,singen::V,läullad,sing
6581,singen::V,ла̄ввлэ,sing
6582,tanzen::V,daanhtsodh,dance
6583,tanzen::V,dánssat,dance
6584,tanzen::V,gærssulit,dance
6585,tanzen::V,dánset,dance
6586,tanzen::V,tánssáđ,dance
6587,tanzen::V,ta´nssjed,dance
6588,tanzen::V,pleäs'sjed,dance
