,Concept_ID,lv,tt
2269,drehen::V,griezt,бору
2270,drehen::V,griezt,бөтерү
2271,wenden::V,бергӧдны,бору
2272,wenden::V,apgriezt,бору
2273,umdrehen::V,бергӧдны,түнтәрү
2274,umdrehen::V,apgriezt,түнтәрү
2275,heben::V,лэптыны,күтәрү
2276,heben::V,celt,күтәрү
2277,heben::V,cilāt,күтәрү
2278,heben::V,pacelt,күтәрү
2279,hochheben::V,кыпӧдны,күтәрү
2280,hochheben::V,pacelt,күтәрү
2281,ergreifen::V,кутны,эләктерү
2282,ergreifen::V,paķert,эләктерү
2283,ergreifen::V,satvert,эләктерү
2284,halten::V,кутны,тоту
2285,halten::V,turēt,тоту
2286,halten::V,saturēt,тоту
2287,drücken::V,личкыны,кысу
2288,drücken::V,топӧдны,кысу
2289,drücken::V,spiest,кысу
2290,schieben::V,ӧтдортны,кузгату
2291,schieben::V,йӧткыштны,кузгату
2292,schieben::V,stumt,кузгату
2293,kratzen::V,гуджӧдны,тырнау
2294,kratzen::V,kasīt,тырнау
2295,kratzen::V,skrāpēt,тырнау
2296,lecken::V,нювны,ялау
2297,lecken::V,lakt,ялау
2298,lecken::V,laizīt,ялау
2299,beißen::V,курччыны,тешләү
2300,beißen::V,kost,тешләү
2301,abreißen::V,орӧдны,өзү
2302,abreißen::V,atraut,өзү
2303,abreißen::V,atplēst,өзү
2304,abschneiden::V,вундавны,кыю
2305,abschneiden::V,вундавны,кисү
2306,abschneiden::V,nogriezt,кыю
2307,abschneiden::V,nogriezt,кисү
2308,binden::V,гӧрддзавны,бәйләү
2309,binden::V,кӧртавны,бәйләү
2310,binden::V,siet,бәйләү
2311,binden::V,aptīt,бәйләү
2312,stecken::V,сюйны,төртү
2313,stecken::V,сюйны,тыгу
2314,stecken::V,bāzt,төртү
2315,stecken::V,bāzt,тыгу
2316,stecken::V,spraust,төртү
2317,stecken::V,spraust,тыгу
2318,brechen::V,чегны,сындыру
2319,brechen::V,lauzt,сындыру
2320,brechen::V,lauzīt,сындыру
2321,klopfen::V,камгыны,шаку
2322,klopfen::V,камгыны,шакылдау
2323,klopfen::V,klauvēt,шаку
2324,klopfen::V,klauvēt,шакылдау
2325,hauen::V,нӧйнты,кыйнау
2326,hauen::V,кучкыны,кыйнау
2327,hauen::V,cirst,кыйнау
2328,hauen::V,dauzīt,кыйнау
2329,kleben::V,лемавны,ябыштыру
2330,kleben::V,ляскавны,ябыштыру
2331,kleben::V,līmēt,ябыштыру
2332,kleben::V,lipināt,ябыштыру
2333,reiben::V,тільны,ышку
2334,reiben::V,зыравны,ышку
2335,reiben::V,rīvēt,ышку
2336,reiben::V,berzēt,ышку
2337,streichen::V,мавтны,ягу
2338,streichen::V,ziest,ягу
2339,streichen::V,triept,ягу
2340,schleifen::V,кеслыны,кайрау
2341,schleifen::V,trīt,кайрау
2342,schleifen::V,asināt,кайрау
2343,schneiden::V,шырны,кисү
2344,schneiden::V,griezt,кисү
2345,schneiden::V,sagriezt,кисү
2346,rütteln::V,легӧдны,селкетү
2347,rütteln::V,катлӧдлыны,селкетү
2348,rütteln::V,kratīt,селкетү
2349,rütteln::V,purināt,селкетү
2350,schütteln::V,тракӧдны,селкетү
2351,schütteln::V,kratīt,селкетү
2352,schwenken::V,ӧвтны,болгау
2353,schwenken::V,шенасьны,болгау
2354,schwenken::V,vēzēt,болгау
2355,schwenken::V,vēcināt,болгау
2356,schütten::V,кисьтны,кою
2357,schütten::V,bērt,кою
2358,füllen::V,тыртны,тутыру
2359,füllen::V,pildīt,тутыру
2360,füllen::V,piepildīt,тутыру
2361,einwickeln::V,тубыртны,төрү
2362,einwickeln::V,ietīt,төрү
2363,tragen::V,нуны,ташу
2364,tragen::V,nest,ташу
2365,schleppen::V,кыскавны,сөйрәү
2366,schleppen::V,кыскавны,өстерәү
2367,schleppen::V,stiept,сөйрәү
2368,schleppen::V,stiept,өстерәү
2369,schleppen::V,staipīt,сөйрәү
2370,schleppen::V,staipīt,өстерәү
2371,ziehen::V,кыскыны,тарту
2372,ziehen::V,vilkt,тарту
2373,aufbewahren::V,видзны,саклау
2374,aufbewahren::V,glabāt,саклау
2375,aufbewahren::V,uzglabāt,саклау
2376,werfen::V,чӧвтны,ыргыту
2377,werfen::V,шыбитны,ыргыту
2378,werfen::V,mest,ыргыту
2379,werfen::V,sviest,ыргыту
2380,fangen::V,кутны,тоту
2381,fangen::V,ķert,тоту
2382,fangen::V,uzķert,тоту
2383,packen::V,босьтны,эләктерү
2384,packen::V,paķert,эләктерү
2385,packen::V,satvert,эләктерү
2386,verstecken::V,дзебны,яшерү
2387,verstecken::V,slēpt,яшерү
2388,verstecken::V,noglabāt,яшерү
2389,teilen::V,юкны,бүлү
2390,teilen::V,dalīt,бүлү
2391,schicken::V,ыстыны,җибәрү
2392,schicken::V,sūtīt,җибәрү
2393,schicken::V,atsūtīt,җибәрү
2394,bringen::V,вайны,китерү
2395,bringen::V,atvest,китерү
2396,hinzufügen::V,содтыны,өстәү
2397,hinzufügen::V,pievienot,өстәү
2398,bekommen::V,босьтны,алу
2399,bekommen::V,dabūt,алу
2400,erhalten::V,босьтны,алу
2401,erhalten::V,saņemt,алу
2402,nehmen::V,босьтны,алу
2403,nehmen::V,ņemt,алу
2404,nehmen::V,paņemt,алу
2405,wählen::V,бӧрйыны,сайлау
2406,wählen::V,ievēlēt,сайлау
2407,auswählen::V,бӧрйыны,сайлау
2408,auswählen::V,izvēlēt,сайлау
2409,bewahren::V,видзны,саклау
2410,bewahren::V,saglabāt,саклау
2411,behindern::V,конйӧдлыны,комачаулау
2412,behindern::V,джӧмдӧдны,комачаулау
2413,behindern::V,kavēt,комачаулау
2414,behindern::V,aizkavēt,комачаулау
2415,verderben::V,тшыкӧдны,бозу
2416,verderben::V,sabojāt,бозу
2417,beschädigen::V,тшыкӧдны,бозу
2418,beschädigen::V,bojāt,бозу
2419,beschädigen::V,maitāt,бозу
2420,zerbrechen::V,жуглыны,вату
2421,zerbrechen::V,salauzt,вату
2422,zerbrechen::V,sadauzīt,вату
2423,zerreißen::V,орӧдны,өзү
2424,zerreißen::V,орӧдны,ерту
2425,zerreißen::V,pārraut,өзү
2426,zerreißen::V,pārraut,ерту
2427,zerstören::V,жугӧдны,җимерү
2428,zerstören::V,кисьтны,җимерү
2429,zerstören::V,косявны,җимерү
2430,zerstören::V,graut,җимерү
2431,zerstören::V,sagraut,җимерү
2432,verbrennen::V,сотны,яндыру
2433,verbrennen::V,сотны,көйдерү
2434,verbrennen::V,сотчыны,яндыру
2435,verbrennen::V,сотчыны,көйдерү
2436,verbrennen::V,dedzināt,яндыру
2437,verbrennen::V,dedzināt,көйдерү
2438,verbrennen::V,sadedzināt,яндыру
2439,verbrennen::V,sadedzināt,көйдерү
2440,geben::V,сетны,бирү
2441,geben::V,dot,бирү
2442,geben::V,padot,бирү
2443,reichen::V,сетны,тапшыру
2444,reichen::V,padot,тапшыру
2445,reichen::V,sniegt,тапшыру
2446,schenken::V,козьнавны,бүләкләү
2447,schenken::V,dāvāt,бүләкләү
2448,schenken::V,dāvināt,бүләкләү
2449,versprechen::V,кыв сетны,вәгъдә бирү
2450,versprechen::V,solīt,вәгъдә бирү
2451,versprechen::V,apsolīt,вәгъдә бирү
2452,wünschen::V,кӧсйыны,котлау
2453,wünschen::V,vēlēt,котлау
2454,wünschen::V,novēlēt,котлау
2455,loben::V,ошкыны,мактау
2456,loben::V,lielīt,мактау
2457,küssen::V,окавны,үбү
2458,küssen::V,bučot,үбү
2459,küssen::V,skūpstīt,үбү
2460,wiegen::V,гудрӧдлыны,тирбәтү
2461,wiegen::V,šūpot,тирбәтү
2462,zudecken::V,веввттьыны,ябу
2463,zudecken::V,веввттьыны,бөркәү
2464,zudecken::V,apklāt,ябу
2465,zudecken::V,apklāt,бөркәү
2466,zudecken::V,aizsegt,ябу
2467,zudecken::V,aizsegt,бөркәү
2468,wecken::V,садьмӧдны,уяту
2469,wecken::V,чуксавны,уяту
2470,wecken::V,modināt,уяту
2471,zeigen::V,петкӧдлыны,күрсәтү
2472,zeigen::V,rādīt,күрсәтү
2473,führen::V,нуӧдны,йөртү
2474,führen::V,vadīt,йөртү
2475,lehren::V,велӧдны,өйрәтү
2476,lehren::V,mācīt,өйрәтү
2477,lehren::V,iemācīt,өйрәтү
2478,unterrichten::V,велӧдны,укыту
2479,unterrichten::V,apmācīt,укыту
2480,aufziehen::V,быдтыны,асрау
2481,aufziehen::V,uzaudzināt,асрау
2482,leiten::V,веськӧдлыны,җитәкләү
2483,leiten::V,vadīt,җитәкләү
2484,leiten::V,pārzināt,җитәкләү
2485,antreiben::V,тэрмӧдны,куалау
2486,antreiben::V,тэрмӧдны,әйдәләү
2487,antreiben::V,тэрмӧдны,ашыктыру
2488,antreiben::V,urdīt,куалау
2489,antreiben::V,urdīt,әйдәләү
2490,antreiben::V,urdīt,ашыктыру
2491,antreiben::V,mudināt,куалау
2492,antreiben::V,mudināt,әйдәләү
2493,antreiben::V,mudināt,ашыктыру
2494,lassen::V,тшӧктыны,мәҗбүр итү
2495,lassen::V,ļaut,мәҗбүр итү
2496,einladen::V,корны,чакыру
2497,einladen::V,ielūgt,чакыру
2498,einladen::V,aicināt,чакыру
2499,vereinigen::V,ӧтувтны,берләштерү
2500,vereinigen::V,котыртны,берләштерү
2501,vereinigen::V,vienot,берләштерү
2502,vereinigen::V,apvienot,берләштерү
2503,besuchen::V,волыны,керешү
2504,besuchen::V,ветлыны,керешү
2505,besuchen::V,apciemot,керешү
2506,treffen::V,вочаӧдны,очрату
2507,treffen::V,паныдавны,очрату
2508,treffen::V,satikt,очрату
2509,treffen::V,sastapt,очрату
2510,sich versammeln::V,лӧсьӧдчыны,җыелышу
2511,sich versammeln::V,salasīties,җыелышу
2512,sich versammeln::V,sapulcēties,җыелышу
2513,spielen::V,ворсны,уйнау
2514,spielen::V,spēlēt,уйнау
2515,spielen::V,spēlēties,уйнау
2516,singen::V,сьывны,җырлау
2517,singen::V,dziedāt,җырлау
2518,tanzen::V,йӧктыны,бию
2519,tanzen::V,diet,бию
2520,tanzen::V,dejot,бию
2521,tanzen::V,dancot,бию
2522,sich trennen::V,торйӧдчыны,аерылу
2523,sich trennen::V,торйӧдчыны,ташлашу
2524,sich trennen::V,šķirties,аерылу
2525,sich trennen::V,šķirties,ташлашу
2526,sich trennen::V,izšķirties,аерылу
2527,sich trennen::V,izšķirties,ташлашу
2528,verlassen::V,эновтны,ташлау
2529,verlassen::V,эновтны,калдыру
2530,verlassen::V,atstāt,ташлау
2531,verlassen::V,atstāt,калдыру
2532,retten::V,видзны,коткару
2533,retten::V,мездыны,коткару
2534,retten::V,glābt,коткару
2535,bewachen::V,видзны,каравыллау
2536,bewachen::V,sargāt,каравыллау
2537,schützen::V,видзны,ышыклау
2538,schützen::V,pasargāt,ышыклау
2539,schützen::V,aizsargāt,ышыклау
2540,verteidigen::V,дорйыны,яклау
2541,verteidigen::V,дорйыны,саклау
2542,verteidigen::V,aizstāvēt,яклау
2543,verteidigen::V,aizstāvēt,саклау
2544,sich schlagen::V,косясьны,сугышу
2545,sich schlagen::V,kauties,сугышу
2546,sich schlagen::V,izkauties,сугышу
2547,schießen::V,лыйны,ату
2548,schießen::V,šaut,ату
2549,schießen::V,šaudīt,ату
2550,siegen::V,вермыны,җиңү
2551,siegen::V,uzvarēt,җиңү
2552,ärgern::V,лӧгӧдны,ачуландыру
2553,ärgern::V,лёкмӧдны,ачуландыру
2554,ärgern::V,скӧрмӧдны,ачуландыру
2555,ärgern::V,sadusmot,ачуландыру
2556,schlagen::V,вартны,ору
2557,schlagen::V,вартны,бәрү
2558,schlagen::V,вартны,тукмау
2559,schlagen::V,sist,ору
2560,schlagen::V,sist,бәрү
2561,schlagen::V,sist,тукмау
2562,schlagen::V,triekt,ору
2563,schlagen::V,triekt,бәрү
2564,schlagen::V,triekt,тукмау
2565,treten::V,лёгны,тибү
2566,treten::V,майкны,тибү
2567,treten::V,mīt,тибү
2568,treten::V,paspert,тибү
2569,stechen::V,бышткыны,кадау
2570,stechen::V,durt,кадау
2571,stoßen::V,тойлыны,этү
2572,stoßen::V,йӧткавны,этү
2573,stoßen::V,grūst,этү
2574,stehlen::V,гусявны,урлау
2575,stehlen::V,zagt,урлау
2576,stören::V,падмӧдны,комачаулау
2577,stören::V,traucēt,комачаулау
2578,belästigen::V,дӧзмӧдны,борчу
2579,belästigen::V,дӧзмӧдны,билмазалау
2580,belästigen::V,apgrūtināt,борчу
2581,belästigen::V,apgrūtināt,билмазалау
2582,verbergen::V,дзебны,яшерү
2583,verbergen::V,сайӧдны,яшерү
2584,verbergen::V,slēpt,яшерү
2585,verbergen::V,paslēpt,яшерү
2586,täuschen::V,пӧръявны,алдату
2587,täuschen::V,ылӧдны,алдату
2588,täuschen::V,mānīt,алдату
2589,täuschen::V,maldināt,алдату
2590,betrügen::V,сӧрны,хәрәмләшү
2591,betrügen::V,krāpt,хәрәмләшү
2592,betrügen::V,apkrāpt,хәрәмләшү
2593,töten::V,вины,үтерү
2594,töten::V,nāvēt,үтерү
2595,töten::V,nogalināt,үтерү
2596,wohnen::V,овны,яшәү
2597,wohnen::V,dzīvot,яшәү
2598,arbeiten::V,уджавны,эшләү
2599,arbeiten::V,strādāt,эшләү
2600,arbeiten::V,darboties,эшләү
2601,sammeln::V,чукӧртны,туплау
2602,sammeln::V,vākt,туплау
2603,pflücken::V,вотны,өзү
2604,pflücken::V,ӧктыны,өзү
2605,pflücken::V,raut,өзү
2606,pflücken::V,plūkt,өзү
2607,jagen::V,кыйсьыны,аулау
2608,jagen::V,medīt,аулау
2609,fischen::V,чери кыйны,балык тоту
2610,fischen::V,zvejot,балык тоту
2611,fassen::V,кутны,тоту
2612,fassen::V,saķert,тоту
2613,hüten::V,видзны,көтү
2614,hüten::V,йирӧдны,көтү
2615,hüten::V,ganīt,көтү
2616,treiben::V,вӧтлыны,куалау
2617,treiben::V,dzīt,куалау
2618,anbinden::V,домавны,бәйләү
2619,anbinden::V,piesiet,бәйләү
2620,anbinden::V,piesaistīt,бәйләү
2621,füttern::V,вердны,туйдыру
2622,füttern::V,barot,туйдыру
2623,melken::V,лысьтыны,саву
2624,melken::V,slaukt,саву
2625,hacken::V,керавны,чабу
2626,hacken::V,kapāt,чабу
2627,gießen::V,киськавны,сугару
2628,gießen::V,liet,сугару
2629,gießen::V,laistīt,сугару
2630,reifen::V,кисьмыны,җитешү
2631,reifen::V,briest,җитешү
2632,zubereiten::V,дасьтыны,пешеренү
2633,zubereiten::V,taisīt,пешеренү
2634,zubereiten::V,gatavot,пешеренү
2635,kochen::V,пуны,пешерү
2636,kochen::V,пуны,кайнату
2637,kochen::V,vārīt,пешерү
2638,kochen::V,vārīt,кайнату
2639,backen::V,пӧжавны,пешерү
2640,backen::V,cept,пешерү
2641,braten::V,пражитны,куыру
2642,braten::V,пражитны,кыздыру
2643,braten::V,cept,куыру
2644,braten::V,cept,кыздыру
2645,braten::V,cepināt,куыру
2646,braten::V,cepināt,кыздыру
2647,umrühren::V,сорлавны,бутау
2648,umrühren::V,сорлавны,болгату
2649,umrühren::V,maisīt,бутау
2650,umrühren::V,maisīt,болгату
2651,umrühren::V,apmaisīt,бутау
2652,umrühren::V,apmaisīt,болгату
2653,stricken::V,кӧртны,бәйләү
2654,stricken::V,adīt,бәйләү
2655,nähen::V,вурны,тегү
2656,nähen::V,šūt,тегү
2657,färben::V,мичӧдны,ману
2658,färben::V,краситны,ману
2659,färben::V,krāsot,ману
2660,färben::V,nokrāsot,ману
2661,reinigen::V,весавны,чистарту
2662,reinigen::V,tīrīt,чистарту
2663,reinigen::V,attīrīt,чистарту
2664,waschen::V,мыськыны,юу
2665,waschen::V,mazgāt,юу
2666,abwischen::V,чышкыны,сөртү
2667,abwischen::V,noslaucīt,сөртү
2668,spülen::V,пожъявны,чайкау
2669,spülen::V,skalot,чайкау
2670,fegen::V,чышкыны,себерү
2671,fegen::V,slaucīt,себерү
2672,kehren::V,чышкыны,себерү
2673,kehren::V,mēzt,себерү
2674,baden::V,купайтчыны,коену
2675,baden::V,peldēties,коену
2676,sich waschen::V,мыссьыны,юыну
2677,sich waschen::V,mazgāties,юыну
2678,ausziehen::V,пӧрччӧдны,чишенү
2679,ausziehen::V,noģērbt,чишенү
2680,anziehen::V,кӧмавны,кию
2681,anziehen::V,пасьтавны,кию
2682,anziehen::V,uzvilkt,кию
2683,sich anziehen::V,пасьтасьны,киенү
2684,sich anziehen::V,apģērbties,киенү
2685,kämmen::V,сынавны,тарау
2686,kämmen::V,sukāt,тарау
2687,schmücken::V,мичмӧдны,бизәү
2688,schmücken::V,мичмӧдны,бизәкләү
2689,schmücken::V,rotāt,бизәү
2690,schmücken::V,rotāt,бизәкләү
2691,schmücken::V,greznot,бизәү
2692,schmücken::V,greznot,бизәкләү
2693,sagen::V,шуны,дию
2694,sagen::V,шуны,әйтү
2695,sagen::V,висьтавны,дию
2696,sagen::V,висьтавны,әйтү
2697,sagen::V,teikt,дию
2698,sagen::V,teikt,әйтү
2699,sprechen::V,сёрнитны,сөйләү
2700,sprechen::V,сёрнитны,сөйләшү
2701,sprechen::V,runāt,сөйләү
2702,sprechen::V,runāt,сөйләшү
2703,reden::V,сёрнитны,сөйләү
2704,reden::V,norunāt,сөйләү
2705,sich unterhalten::V,сёрнитны,сөйләшү
2706,sich unterhalten::V,варовитны,сөйләшү
2707,sich unterhalten::V,sarunāties,сөйләшү
2708,fragen::V,юавны,сорау
2709,fragen::V,юавны,сорашу
2710,fragen::V,jautāt,сорау
2711,fragen::V,jautāt,сорашу
2712,bitten::V,корны,үтенү
2713,bitten::V,lūgt,үтенү
2714,bitten::V,prasīt,үтенү
2715,erzählen::V,висьтавны,сөйләү
2716,erzählen::V,stāstīt,сөйләү
2717,mitteilen::V,юӧртны,белдерү
2718,mitteilen::V,висьтавны,белдерү
2719,mitteilen::V,pavēstīt,белдерү
2720,nennen::V,шуны,дию
2721,nennen::V,ним сетны,дию
2722,nennen::V,saukt,дию
2723,rufen::V,корны,дәшү
2724,rufen::V,saukt,дәшү
2725,prahlen::V,ошйысьны,мактану
2726,prahlen::V,ошйысьны,шапырыну
2727,prahlen::V,lielīties,мактану
2728,prahlen::V,lielīties,шапырыну
2729,übersetzen::V,вуджӧдны,күчерү
2730,übersetzen::V,tulkot,күчерү
2731,übersetzen::V,pārtulkot,күчерү
2732,denken::V,мӧвпавны,уйлау
2733,denken::V,domāt,уйлау
2734,glauben::V,эскыны,инану
2735,glauben::V,ticēt,инану
2736,bemerken::V,казявны,искәрү
2737,bemerken::V,ievērot,искәрү
2738,bemerken::V,ieraudzīt,искәрү
2739,erkennen::V,тӧдмавны,тану
2740,erkennen::V,pazīt,тану
2741,erkennen::V,atpazīt,тану
2742,begreifen::V,вежӧртны,аңлау
2743,begreifen::V,вежӧртны,төшенү
2744,begreifen::V,гӧгӧрвоны,аңлау
2745,begreifen::V,гӧгӧрвоны,төшенү
2746,begreifen::V,jēgt,аңлау
2747,begreifen::V,jēgt,төшенү
2748,begreifen::V,apjēgt,аңлау
2749,begreifen::V,apjēgt,төшенү
2750,verstehen::V,вежӧртны,аңлау
2751,verstehen::V,вежӧртны,төшенү
2752,verstehen::V,гӧгӧрвоны,аңлау
2753,verstehen::V,гӧгӧрвоны,төшенү
2754,verstehen::V,saprast,аңлау
2755,verstehen::V,saprast,төшенү
2756,lernen::V,вeлöдчыны,уку
2757,lernen::V,вeлöдчыны,өйрәнү
2758,lernen::V,mācīties,уку
2759,lernen::V,mācīties,өйрәнү
2760,wissen::V,тӧдны,белү
2761,wissen::V,zināt,белү
2762,sich erinnern an::V,казьтывны,хәтерләү
2763,sich erinnern an::V,дум вылӧ уськӧдны,хәтерләү
2764,sich erinnern an::V,atminēties,хәтерләү
2765,vergessen::V,вунӧдны,оныту
2766,vergessen::V,mirst,оныту
2767,vergessen::V,aizmirst,оныту
2768,messen::V,муртавны,үлчәү
2769,messen::V,mērīt,үлчәү
2770,zählen::V,лыддьыны,санау
2771,zählen::V,skaitīt,санау
2772,rechnen::V,лыддьыны,исәпләү
2773,rechnen::V,rēķināt,исәпләү
2774,lesen::V,лыддьыны,уку
2775,lesen::V,lasīt,уку
2776,malen::V,серпасавны,рәсем ясау
2777,malen::V,серпасавны,сурәт ясау
2778,malen::V,серпасавны,сурәтләү
2779,malen::V,gleznot,рәсем ясау
2780,malen::V,gleznot,сурәт ясау
2781,malen::V,gleznot,сурәтләү
2782,zeichnen::V,серпасавны,язу-сызу
2783,zeichnen::V,серпасавны,сурәт ясау
2784,zeichnen::V,zīmēt,язу-сызу
2785,zeichnen::V,zīmēt,сурәт ясау
2786,schreiben::V,гижны,язу
2787,schreiben::V,rakstīt,язу
2788,besitzen::V,лоны,биләү
2789,besitzen::V,piederēt,биләү
2790,kaufen::V,ньӧбны,алу
2791,kaufen::V,pirkt,алу
2792,verkaufen::V,вузавны,сату
2793,verkaufen::V,pārdot,сату
2794,bezahlen::V,мынтыны,түләү
2795,bezahlen::V,мынтысьны,түләү
2796,bezahlen::V,apmaksāt,түләү
2797,zahlen::V,мынтыны,түләү
2798,zahlen::V,maksāt,түләү
2799,beherrschen::V,ас улын кутны,ия булу
2800,beherrschen::V,valdīt,ия булу
2801,ertragen::V,пыкны,чыдау
2802,ertragen::V,лэптыны,чыдау
2803,ertragen::V,panest,чыдау
2804,ertragen::V,paciest,чыдау
