,Concept_ID,cy,se
6569,sich ärgern::V,gofidio,suttâđ
6570,sich ärgern::V,gofidio,iäd'duđ
6571,sich ärgern::V,gofidio,suttâd
6572,sich ärgern::V,gofidio,се̄ннтэ
6573,sich fürchten::V,ofni,bïlledh
6574,sich fürchten::V,ofni,repkiestidh
6575,sich fürchten::V,ofni,ballat
6576,sich fürchten::V,ofni,ballat
6577,sich fürchten::V,ofni,poollâđ
6578,sich fürchten::V,ofni,põõllâd
6579,sich fürchten::V,ofni,пэллэ
6580,fürchten::V,arswydo,bïlledh
6581,fürchten::V,arswydo,ballat
6582,fürchten::V,arswydo,ballat
6583,fürchten::V,arswydo,poollâđ
6584,fürchten::V,arswydo,põõllâd
6585,fürchten::V,arswydo,пэллэ
6586,fliehen::V,ffoi,baataridh
6587,fliehen::V,ffoi,paahkanadtedh
6588,fliehen::V,ffoi,báhtarit
6589,fliehen::V,ffoi,báhtarit
6590,fliehen::V,ffoi,patâriđ
6591,fliehen::V,ffoi,čõ´ǩǩeed
6592,fliehen::V,ffoi,по̄а̄ччке
6593,flüchten::V,dianc,tsåvvalidh
6594,flüchten::V,dianc,báhtarit
6595,flüchten::V,dianc,gárgidit
6596,flüchten::V,dianc,kárgáđ
6597,flüchten::V,dianc,uiddâd
6598,flüchten::V,dianc,по̄а̄ччке
6599,sehen::V,gweld,vuejnedh
6600,sehen::V,gweld,vuojnnet
6601,sehen::V,gweld,oaidnít
6602,sehen::V,gweld,uái'niđ
6603,sehen::V,gweld,vuei´nned
6604,sehen::V,gweld,уййнэ
6605,anschauen::V,syllu,aalpesidh
6606,anschauen::V,syllu,vaarjedidh
6607,anschauen::V,syllu,gehtjadit
6608,anschauen::V,syllu,geahččat
6609,anschauen::V,syllu,keččâđ
6610,anschauen::V,syllu,ǩiččâd
6611,anschauen::V,syllu,выльшхе
6612,anschauen::V,edrych,aalpesidh
6613,anschauen::V,edrych,vaarjedidh
6614,anschauen::V,edrych,gehtjadit
6615,anschauen::V,edrych,geahččat
6616,anschauen::V,edrych,keččâđ
6617,anschauen::V,edrych,ǩiččâd
6618,anschauen::V,edrych,выльшхе
6619,ansehen::V,gwylio,gïehtjed
6620,ansehen::V,gwylio,ájttsat
6621,ansehen::V,gwylio,geahččat
6622,ansehen::V,gwylio,keččâđ
6623,ansehen::V,gwylio,ǩiččâd
6624,ansehen::V,gwylio,кӣххче
6625,hören::V,clywed,govledh
6626,hören::V,clywed,gullat
6627,hören::V,clywed,gullat
6628,hören::V,clywed,kuullâđ
6629,hören::V,clywed,kuullâd
6630,hören::V,clywed,куллэ
6631,zuhören::V,gwrando,goltelidh
6632,zuhören::V,gwrando,gullut
6633,zuhören::V,gwrando,liehket
6634,zuhören::V,gwrando,guldalit
6635,zuhören::V,gwrando,kuldâliđ
6636,zuhören::V,gwrando,kuvddled
6637,zuhören::V,gwrando,куллэ
6638,probieren::V,profi,damtedh
6639,probieren::V,profi,smååhkedh
6640,probieren::V,profi,smáhkkut
6641,probieren::V,profi,geahččalit
6642,probieren::V,profi,njaddeđ
6643,probieren::V,profi,keččalistiđ
6644,probieren::V,profi,njâ´dded
6645,probieren::V,profi,кӣхчле
6646,riechen::V,arogli,hepsedh
6647,riechen::V,arogli,hapsijdit
6648,riechen::V,arogli,háisut
6649,riechen::V,arogli,apseđ
6650,riechen::V,arogli,â´ppsed
6651,riechen::V,arogli,аппьсе
6652,fühlen::V,teimlo,damtedh
6653,fühlen::V,teimlo,dåbddåt
6654,fühlen::V,teimlo,dovdat
6655,fühlen::V,teimlo,tubdâđ
6656,fühlen::V,teimlo,tobddâd
6657,fühlen::V,teimlo,куллэ
6658,fühlen::V,teimlo,туссвэ
6659,fühlen::V,teimlo,то̄ммтэ
6660,fühlen::V,clywed,damtedh
6661,fühlen::V,clywed,dåbddåt
6662,fühlen::V,clywed,dovdat
6663,fühlen::V,clywed,tubdâđ
6664,fühlen::V,clywed,tobddâd
6665,fühlen::V,clywed,куллэ
6666,fühlen::V,clywed,туссвэ
6667,fühlen::V,clywed,то̄ммтэ
6668,scheinen::V,ymddangos,vååjnedh
6669,scheinen::V,ymddangos,lijkkut
6670,scheinen::V,ymddangos,oidnot
6671,scheinen::V,ymddangos,dovdot
6672,scheinen::V,ymddangos,va'ikkutiđ
6673,scheinen::V,ymddangos,vaikkted
6674,scheinen::V,ymddangos,ыдтӭ
6675,zu sehen sein::V,dod i'r golwg,vååjnedh
6676,zu sehen sein::V,dod i'r golwg,vuojnnut
6677,zu sehen sein::V,dod i'r golwg,oidnot
6678,zu sehen sein::V,dod i'r golwg,oinuđ
6679,zu sehen sein::V,dod i'r golwg,kue´stted
6680,zu sehen sein::V,dod i'r golwg,кӯсстъе
6681,zu sehen sein::V,dod i'r golwg,кӯссьтэ
6682,vernehmen::V,clywed sôn am,govledh
6683,vernehmen::V,clywed sôn am,gullat
6684,vernehmen::V,clywed sôn am,gullat
6685,vernehmen::V,clywed sôn am,kuullâđ
6686,vernehmen::V,clywed sôn am,kuullâd
6687,vernehmen::V,clywed sôn am,кулсэ
6688,frieren::V,bod yn oer,gåalodh
6689,frieren::V,bod yn oer,goallot
6690,frieren::V,bod yn oer,goallut
6691,frieren::V,bod yn oer,kolmuđ
6692,frieren::V,bod yn oer,kõlmmstõõllâd
6693,frieren::V,bod yn oer,калльме
6694,tun::V,gwneud,darjodh
6695,tun::V,gwneud,barggat
6696,tun::V,gwneud,dahkat
6697,tun::V,gwneud,porgâđ
6698,tun::V,gwneud,raajjâd
6699,tun::V,gwneud,лыххкэ
6700,können::V,gallu,maehtedh
6701,können::V,gallu,ååjmedidh
6702,können::V,gallu,buktet
6703,können::V,gallu,veadjit
6704,können::V,gallu,vaijeeđ
6705,können::V,gallu,mä´tted
6706,können::V,gallu,vuei´tted
6707,können::V,gallu,вуэййе
6708,können::V,gallu,ма̄ххьтэ
6709,wollen::V,bod mewn angen,sïjhtedh
6710,wollen::V,bod mewn angen,sihtat
6711,wollen::V,bod mewn angen,hálijdit
6712,wollen::V,bod mewn angen,dáhttut
6713,wollen::V,bod mewn angen,háliidit
6714,wollen::V,bod mewn angen,halijdiđ
6715,wollen::V,bod mewn angen,tättad
6716,wollen::V,bod mewn angen,туввэ
6717,wollen::V,bod mewn angen,та̄ххтэ
6718,anfangen::V,dechrau,aelkedh
6719,anfangen::V,dechrau,álgadit
6720,anfangen::V,dechrau,-goahtet
6721,anfangen::V,dechrau,álgit
6722,anfangen::V,dechrau,älgiđ
6723,anfangen::V,dechrau,a'lgâttiđ
6724,anfangen::V,dechrau,aalǥted
6725,anfangen::V,dechrau,олкхэ
6726,anfangen::V,dechrau,о̄а̄лкхэ
6727,beenden::V,darfod,orrijidh
6728,beenden::V,darfod,låhpadit
6729,beenden::V,darfod,hiejttet
6730,beenden::V,darfod,loahpahit
6731,beenden::V,darfod,luoppâđ
6732,beenden::V,darfod,looppted
6733,beenden::V,darfod,луэппьтэ
6734,beenden::V,gorffen,orrijidh
6735,beenden::V,gorffen,låhpadit
6736,beenden::V,gorffen,hiejttet
6737,beenden::V,gorffen,loahpahit
6738,beenden::V,gorffen,luoppâđ
6739,beenden::V,gorffen,looppted
6740,beenden::V,gorffen,луэппьтэ
6741,aufhören::V,peidio,sluvhtedh
6742,aufhören::V,peidio,hiejttet
6743,aufhören::V,peidio,heaitit
6744,aufhören::V,peidio,šluhttet
6745,aufhören::V,peidio,joskâđ
6746,aufhören::V,peidio,jõskkâd
6747,aufhören::V,peidio,puu´tted
6748,aufhören::V,peidio,е̄сскэ
6749,gelingen::V,llwyddo,lyhkestidh
6750,gelingen::V,llwyddo,vuorbástuvvat
6751,gelingen::V,llwyddo,lihkustuvvat
6752,gelingen::V,llwyddo,lukkuđ
6753,gelingen::V,llwyddo,o´nnsted
6754,gelingen::V,llwyddo,выййтэ
6755,geraten::V,diweddu,sååjhtedh
6756,geraten::V,diweddu,gevvat
6757,geraten::V,diweddu,gártat
6758,geraten::V,diweddu,šaddat
6759,geraten::V,diweddu,latkiitiiđ
6760,geraten::V,diweddu,suuijâđ
6761,geraten::V,diweddu,šõddâd
6762,geraten::V,diweddu,оччтэдтэ
6763,geraten::V,diweddu,очендэдтэ
6764,öffnen::V,agor,rïhpestidh
6765,öffnen::V,agor,rahpat
6766,öffnen::V,agor,rabádit
6767,öffnen::V,agor,rahpat
6768,öffnen::V,agor,ávustiđ
6769,öffnen::V,agor,čuáv'diđ
6770,öffnen::V,agor,riččâd
6771,öffnen::V,agor,ää´veed
6772,öffnen::V,agor,čåu´dded
6773,öffnen::V,agor,а̄вьдэ
6774,schließen::V,cau,steegkedh
6775,schließen::V,cau,dahppat
6776,schließen::V,cau,gokčat
6777,schließen::V,cau,kiddiđ
6778,schließen::V,cau,toppâđ
6779,schließen::V,cau,kä´tted
6780,schließen::V,cau,тэ̄ффкэ
6781,schließen::V,cau,ка̄ххьтэ
6782,stellen::V,gosod,bïejedh
6783,stellen::V,gosod,biejadit
6784,stellen::V,gosod,bidjat
6785,stellen::V,gosod,asâttiđ
6786,stellen::V,gosod,piijjâd
6787,stellen::V,gosod,cää´ǩǩed
6788,stellen::V,gosod,пыййе
6789,setzen::V,gosod,bïejedh
6790,setzen::V,gosod,biejadit
6791,setzen::V,gosod,bidjat
6792,setzen::V,gosod,i'štâttiđ
6793,setzen::V,gosod,piijjâd
6794,setzen::V,gosod,пыййе
6795,legen::V,gosod,bïejedh
6796,legen::V,gosod,biedjat
6797,legen::V,gosod,biejadit
6798,legen::V,gosod,bidjat
6799,legen::V,gosod,asâttiđ
6800,legen::V,gosod,piijjâd
6801,legen::V,gosod,пыййе
6802,berühren::V,cyffwrdd,gaajesjidh
6803,berühren::V,cyffwrdd,duohttat
6804,berühren::V,cyffwrdd,giehtadit
6805,berühren::V,cyffwrdd,guoskat
6806,berühren::V,cyffwrdd,guoskkahit
6807,berühren::V,cyffwrdd,kuos'kâđ
6808,berühren::V,cyffwrdd,kuo'skâttiđ
6809,berühren::V,cyffwrdd,nja'vhâstiđ
6810,berühren::V,cyffwrdd,kuõskted
6811,berühren::V,cyffwrdd,njaauksted
6812,berühren::V,cyffwrdd,кӯсскэ
6813,berühren::V,cyffwrdd,лыксаххьтэ
6814,verbinden::V,cysylltu,ektiedidh
6815,verbinden::V,cysylltu,gårredidh
6816,verbinden::V,cysylltu,tjadnat
6817,verbinden::V,cysylltu,ovttastahttit
6818,verbinden::V,cysylltu,o'vtâstittiđ
6819,verbinden::V,cysylltu,lahteđ
6820,verbinden::V,cysylltu,lâ´htted
6821,verbinden::V,cysylltu,чӯллмдэ
6822,bedecken::V,gorchuddio,gaptjedh
6823,bedecken::V,gorchuddio,jávvet
6824,bedecken::V,gorchuddio,gåbttjåt
6825,bedecken::V,gorchuddio,gokčat
6826,bedecken::V,gorchuddio,luáv'diđ
6827,bedecken::V,gorchuddio,kä´tted
6828,bedecken::V,gorchuddio,tu´vdded
6829,bedecken::V,gorchuddio,аййдэ
6830,bedecken::V,gorchuddio,тэ̄ффкэ
6831,bedecken::V,gorchuddio,ка̄ххьтэ
6832,aufhängen::V,crogi,gævnjodh
6833,aufhängen::V,crogi,gæhtsasjidh
6834,aufhängen::V,crogi,gahtsot
6835,aufhängen::V,crogi,gatsostit
6836,aufhängen::V,crogi,heŋget
6837,aufhängen::V,crogi,heŋgiđ
6838,aufhängen::V,crogi,he'ŋgâstiđ
6839,aufhängen::V,crogi,kååccad
6840,aufhängen::V,crogi,коадсэ
6841,aufhängen::V,hongian,gævnjodh
6842,aufhängen::V,hongian,gæhtsasjidh
6843,aufhängen::V,hongian,gahtsot
6844,aufhängen::V,hongian,gatsostit
6845,aufhängen::V,hongian,heŋget
6846,aufhängen::V,hongian,heŋgiđ
6847,aufhängen::V,hongian,he'ŋgâstiđ
6848,aufhängen::V,hongian,kååccad
6849,aufhängen::V,hongian,коадсэ
6850,anzünden::V,cynnau,tsïhkijehtedh
6851,anzünden::V,cynnau,buollidit
6852,anzünden::V,cynnau,tsahkkidit
6853,anzünden::V,cynnau,cahkkedit
6854,anzünden::V,cynnau,cokkiittiđ
6855,anzünden::V,cynnau,cõ´ǩǩted
6856,anzünden::V,cynnau,puâl'lted
6857,anzünden::V,cynnau,пуэллхэ
6858,aufheben::V,codi,bijjiedidh
6859,aufheben::V,codi,låpptit
6860,aufheben::V,codi,bajidit
6861,aufheben::V,codi,pajediđ
6862,aufheben::V,codi,pââi´ded
6863,aufheben::V,codi,пайнэ
6864,zurücklassen::V,gadael,laehpedh
6865,zurücklassen::V,gadael,guodet
6866,zurücklassen::V,gadael,guođđit
6867,zurücklassen::V,gadael,kyeđđiḋ
6868,zurücklassen::V,gadael,kue´đđed
6869,zurücklassen::V,gadael,кӯдтӭ
6870,verlieren::V,colli,dassedh
6871,verlieren::V,colli,biestedh
6872,verlieren::V,colli,masset
6873,verlieren::V,colli,láhppet
6874,verlieren::V,colli,láhppit
6875,verlieren::V,colli,läppiđ
6876,verlieren::V,colli,monâttiđ
6877,verlieren::V,colli,lä´pped
6878,verlieren::V,colli,rââ´ppted
6879,verlieren::V,colli,ка̄дхэ
6880,verlieren::V,colli,кӯдтъе
6881,fallen lassen::V,gollwng,gahtjehtidh
6882,fallen lassen::V,gollwng,luojttet
6883,fallen lassen::V,gollwng,luojttalit
6884,fallen lassen::V,gollwng,gahčahit
6885,fallen lassen::V,gollwng,lyeš'tiđ
6886,fallen lassen::V,gollwng,kočâttiđ
6887,fallen lassen::V,gollwng,rõpsted
6888,fallen lassen::V,gollwng,kõõččted
6889,fallen lassen::V,gollwng,ёҏтэ
6890,fallen lassen::V,gollwng,кэчхэ
6891,machen::V,gwneud,daajhtodh
6892,machen::V,gwneud,dahkat
6893,machen::V,gwneud,dahkat
6894,machen::V,gwneud,rähtiđ
6895,machen::V,gwneud,raajjâd
6896,machen::V,gwneud,tue´j'jeed
6897,machen::V,gwneud,тӯййше
6898,machen::V,gwneud,ӣллькье
6899,herstellen::V,cynhyrchu,skaepiedidh
6900,herstellen::V,cynhyrchu,buvtadit
6901,herstellen::V,cynhyrchu,dudjot
6902,herstellen::V,cynhyrchu,a'mnâstiđ
6903,herstellen::V,cynhyrchu,va'lmâštiđ
6904,herstellen::V,cynhyrchu,vaalmšted
6905,herstellen::V,cynhyrchu,лыххкэ
6906,herstellen::V,cynhyrchu,ӣллькье
6907,bauen::V,adeiladu,bigkedh
6908,bauen::V,adeiladu,biggit
6909,bauen::V,adeiladu,ráhkadit
6910,bauen::V,adeiladu,huksiđ
6911,bauen::V,adeiladu,raajjâd
6912,bauen::V,adeiladu,тӯййше
6913,reparieren::V,trwsio,davvodh
6914,reparieren::V,trwsio,divvot
6915,reparieren::V,trwsio,divvut
6916,reparieren::V,trwsio,tivvoođ
6917,reparieren::V,trwsio,čihtâđ
6918,reparieren::V,trwsio,teevvad
6919,reparieren::V,trwsio,чиннэ
6920,reparieren::V,atgyweirio,davvodh
6921,reparieren::V,atgyweirio,divvot
6922,reparieren::V,atgyweirio,divvut
6923,reparieren::V,atgyweirio,tivvoođ
6924,reparieren::V,atgyweirio,čihtâđ
6925,reparieren::V,atgyweirio,teevvad
6926,reparieren::V,atgyweirio,чиннэ
6927,verbessern::V,diwygio,bueriedidh
6928,verbessern::V,diwygio,báredit
6929,verbessern::V,diwygio,buoredit
6930,verbessern::V,diwygio,buoridit
6931,verbessern::V,diwygio,pye'rediđ
6932,verbessern::V,diwygio,pue´reed
6933,verbessern::V,diwygio,шӣгнэ
6934,ändern::V,altro,jeatjahtehtedh
6935,ändern::V,altro,rievddadit
6936,ändern::V,altro,muhttit
6937,ändern::V,altro,molsut
6938,ändern::V,altro,mutteđ
6939,ändern::V,altro,mu´tted
6940,ändern::V,altro,вуайхе
6941,ändern::V,altro,ка̄вьсе
6942,graben::V,palu,berkedh
6943,graben::V,palu,kroehkedh
6944,graben::V,palu,bállet
6945,graben::V,palu,goaivut
6946,graben::V,palu,roggat
6947,graben::V,palu,kuái'vuđ
6948,graben::V,palu,rääppad
6949,graben::V,palu,kuäivvad
6950,graben::V,palu,ра̄бпэ
6951,graben::V,palu,куаййве
6952,graben::V,cloddio,berkedh
6953,graben::V,cloddio,kroehkedh
6954,graben::V,cloddio,bállet
6955,graben::V,cloddio,goaivut
6956,graben::V,cloddio,roggat
6957,graben::V,cloddio,kuái'vuđ
6958,graben::V,cloddio,rääppad
6959,graben::V,cloddio,kuäivvad
6960,graben::V,cloddio,ра̄бпэ
6961,graben::V,cloddio,куаййве
6962,beugen::V,plygu,sojjedidh
6963,beugen::V,plygu,såjådit
6964,beugen::V,plygu,sojahit
6965,beugen::V,plygu,sujâttiđ
6966,beugen::V,plygu,kå´mrded
6967,beugen::V,plygu,njikklõõttâd
6968,beugen::V,plygu,сойхьтэ
6969,beugen::V,plygu,то̄а̄ххкэ
6970,beugen::V,plygu,нигклаххьтэ
6971,biegen::V,plygu,sojjehtidh
6972,biegen::V,plygu,såjådit
6973,biegen::V,plygu,niejddet
6974,biegen::V,plygu,sojahit
6975,biegen::V,plygu,čipteđ
6976,biegen::V,plygu,soojted
6977,biegen::V,plygu,сойхьтэ
6978,drehen::V,troelli,jårrehtidh
6979,drehen::V,troelli,bådnjåt
6980,drehen::V,troelli,botnjat
6981,drehen::V,troelli,jurâttiđ
6982,drehen::V,troelli,jåårǥlâ´tted
6983,drehen::V,troelli,чоӊӊтэ
6984,wenden::V,troi,jarkelidh
6985,wenden::V,troi,jårggålit
6986,wenden::V,troi,jorgalit
6987,wenden::V,troi,jurgâliđ
6988,wenden::V,troi,jåårǥlâ´tted
6989,wenden::V,troi,вӣррлаххътэ
6990,wenden::V,troi,ка̄вьсе
6991,umdrehen::V,troi,jarkedh
6992,umdrehen::V,troi,måttsåstit
6993,umdrehen::V,troi,botnjat
6994,umdrehen::V,troi,jorgođ
6995,umdrehen::V,troi,jårǥsted
6996,umdrehen::V,troi,коамьхе
6997,umdrehen::V,troi,калльтлэ
6998,heben::V,codi,luknjedh
6999,heben::V,codi,baavhkestidh
7000,heben::V,codi,bajedit
7001,heben::V,codi,loktet
7002,heben::V,codi,bajidit
7003,heben::V,codi,pajediđ
7004,heben::V,codi,kokkiđ
7005,heben::V,codi,kaggâd
7006,heben::V,codi,pââ´jeed
7007,heben::V,codi,пайнэ
7008,heben::V,codi,пайнэллэ
7009,hochheben::V,dyrchafu,lutnjedh
7010,hochheben::V,dyrchafu,låggŋit
7011,hochheben::V,dyrchafu,loktet
7012,hochheben::V,dyrchafu,pajediđ
7013,hochheben::V,dyrchafu,kuåstteed
7014,hochheben::V,dyrchafu,пайнэ
7015,ergreifen::V,gafael,fihkelidh
7016,ergreifen::V,gafael,sårjjot
7017,ergreifen::V,gafael,doahppit
7018,ergreifen::V,gafael,fáhtet
7019,ergreifen::V,gafael,tuáppuđ
7020,ergreifen::V,gafael,poppâ´tted
7021,ergreifen::V,gafael,каццсе
7022,ergreifen::V,gafael,туэрркэ
7023,ergreifen::V,gafael,ро̄а̄ппчье
7024,halten::V,dal,steeredh
7025,halten::V,dal,utniedidh
7026,halten::V,dal,anedit
7027,halten::V,dal,adnalit
7028,halten::V,dal,doallat
7029,halten::V,dal,toollâd
7030,halten::V,dal,tue´rjjeed
7031,halten::V,dal,туаррье
7032,drücken::V,pwyso,dïelkestidh
7033,drücken::V,pwyso,dieddet
7034,drücken::V,pwyso,deaddit
7035,drücken::V,pwyso,čárvet
7036,drücken::V,pwyso,čárvuđ
7037,drücken::V,pwyso,čärvvad
7038,drücken::V,pwyso,teä´d'ded
7039,drücken::V,pwyso,пе̄ррэ
7040,drücken::V,pwyso,ра̄ппче
7041,drücken::V,gwasgu,dïelkestidh
7042,drücken::V,gwasgu,dieddet
7043,drücken::V,gwasgu,deaddit
7044,drücken::V,gwasgu,čárvet
7045,drücken::V,gwasgu,čárvuđ
7046,drücken::V,gwasgu,čärvvad
7047,drücken::V,gwasgu,teä´d'ded
7048,drücken::V,gwasgu,пе̄ррэ
7049,drücken::V,gwasgu,ра̄ппче
7050,schieben::V,gwthio,vuetjedh
7051,schieben::V,gwthio,sjáhtjat
7052,schieben::V,gwthio,cáhkit
7053,schieben::V,gwthio,cuggâđ
7054,schieben::V,gwthio,oi´ǧǧeed
7055,schieben::V,gwthio,оййкье
7056,kratzen::V,crafu,våhtsodh
7057,kratzen::V,crafu,skreepedh
7058,kratzen::V,crafu,ruohkkat
7059,kratzen::V,crafu,ruohkastit
7060,kratzen::V,crafu,gazzut
7061,kratzen::V,crafu,kazzođ
7062,kratzen::V,crafu,võckkâd
7063,kratzen::V,crafu,кышшкэ
7064,kratzen::V,crafu,каххьце
7065,lecken::V,llyfu,njåalodh
7066,lecken::V,llyfu,njoallot
7067,lecken::V,llyfu,njolodit
7068,lecken::V,llyfu,njuálluđ
7069,lecken::V,llyfu,njuällad
7070,lecken::V,llyfu,нюаллэ
7071,beißen::V,cnoi,gaektjedh
7072,beißen::V,cnoi,gássket
7073,beißen::V,cnoi,gáskestit
7074,beißen::V,cnoi,gáskit
7075,beißen::V,cnoi,käskiđ
7076,beißen::V,cnoi,kä´cǩǩed
7077,beißen::V,cnoi,ка̄ццьке
7078,beißen::V,brathu,gaektjedh
7079,beißen::V,brathu,gássket
7080,beißen::V,brathu,gáskestit
7081,beißen::V,brathu,gáskit
7082,beißen::V,brathu,käskiđ
7083,beißen::V,brathu,kä´cǩǩed
7084,beißen::V,brathu,ка̄ццьке
7085,abreißen::V,tynnu ymaith,bïhkedh
7086,abreißen::V,tynnu ymaith,gajkkot
7087,abreißen::V,tynnu ymaith,gaikkihit
7088,abreißen::V,tynnu ymaith,roottâđ
7089,abreißen::V,tynnu ymaith,ra´šǩǩeed
7090,abreißen::V,tynnu ymaith,rååttad
7091,abreißen::V,tynnu ymaith,ро̄дтҍе
7092,abreißen::V,tynnu ymaith,пӯттҍкье
7093,abschneiden::V,torri,tjoehpestidh
7094,abschneiden::V,torri,jallat
7095,abschneiden::V,torri,čuohppat
7096,abschneiden::V,torri,jogâldiđ
7097,abschneiden::V,torri,geerelidh
7098,abschneiden::V,torri,е̄дтэ
7099,abschneiden::V,torri,е̄дтлэ
7100,binden::V,clymu,gårredidh
7101,binden::V,clymu,tjadnat
7102,binden::V,clymu,gárrat
7103,binden::V,clymu,čoonnâđ
7104,binden::V,clymu,čõõnnâd
7105,binden::V,clymu,čuõlmmâd
7106,binden::V,clymu,ко̄ррэ
7107,binden::V,clymu,чӯллмдэ
7108,binden::V,clymu,ко̄а̄ррэ
7109,stecken::V,plannu,rïjtedh
7110,stecken::V,plannu,tsævkkat
7111,stecken::V,plannu,cáhkit
7112,stecken::V,plannu,cuggâđ
7113,stecken::V,plannu,čuõ´ǧ'ǧeed
7114,stecken::V,plannu,чогксэ
7115,stecken::V,plannu,це̄ӈькхэ
7116,brechen::V,torri,dåajodh
7117,brechen::V,torri,tsåapkodh
7118,brechen::V,torri,doaddjut
7119,brechen::V,torri,cuvket
7120,brechen::V,torri,moorrâđ
7121,brechen::V,torri,mu´rdded
7122,brechen::V,torri,муррьтэ
7123,klopfen::V,taro,beenghkedh
7124,klopfen::V,taro,goalkkalit
7125,klopfen::V,taro,tsábbmet
7126,klopfen::V,taro,goalkit
7127,klopfen::V,taro,skoalkit
7128,klopfen::V,taro,skuá'lkuttiđ
7129,klopfen::V,taro,kuälkted
7130,klopfen::V,taro,та̄гкэ
7131,hauen::V,taro,beenghkedh
7132,hauen::V,taro,tjuollat
7133,hauen::V,taro,čuollat
7134,hauen::V,taro,čurmâđ
7135,hauen::V,taro,čâ´cǩǩed
7136,hauen::V,taro,та̄гкэ
7137,hauen::V,taro,ва̄сстэ
7138,kleben::V,gludio,njamkedh
7139,kleben::V,gludio,dædnjodit
7140,kleben::V,gludio,liibmet
7141,kleben::V,gludio,taṃadiđ
7142,kleben::V,gludio,li´jmmjed
7143,kleben::V,gludio,нямхэ
7144,reiben::V,rhwbio,daanjedh
7145,reiben::V,rhwbio,ruvvit
7146,reiben::V,rhwbio,ruvvet
7147,reiben::V,rhwbio,fiärruđ
7148,reiben::V,rhwbio,heârrad
7149,reiben::V,rhwbio,ru´vvjed
7150,reiben::V,rhwbio,е̄ррэ
7151,streichen::V,taenu,daejdedh
7152,streichen::V,taenu,badtjadidh
7153,streichen::V,taenu,vuojddat
7154,streichen::V,taenu,málet
7155,streichen::V,taenu,njuohtat
7156,streichen::V,taenu,njuottâđ
7157,streichen::V,taenu,puák'suđ
7158,streichen::V,taenu,påhssad
7159,streichen::V,taenu,мо̄а̄шшэ
7160,schleifen::V,hogi,slijhpedh
7161,schleifen::V,hogi,sadjet
7162,schleifen::V,hogi,sadjit
7163,schleifen::V,hogi,šliipet
7164,schleifen::V,hogi,saijeeđ
7165,schleifen::V,hogi,sââjjad
7166,schleifen::V,hogi,tabǯsted
7167,schleifen::V,hogi,то̄а̄мчсе
7168,schneiden::V,torri,bietskedh
7169,schneiden::V,torri,suoddat
7170,schneiden::V,torri,tjuohppat
7171,schneiden::V,torri,biesskedit
7172,schneiden::V,torri,čuohppat
7173,schneiden::V,torri,čuop'pâđ
7174,schneiden::V,torri,čuõp'pâd
7175,schneiden::V,torri,е̄дтэ
7176,schneiden::V,torri,пе̄ррэ
7177,schneiden::V,torri,чӯххпэ
7178,rütteln::V,ysgytio,firredh
7179,rütteln::V,ysgytio,doargestit
7180,rütteln::V,ysgytio,šluvgit
7181,rütteln::V,ysgytio,pušteđ
7182,rütteln::V,ysgytio,pu´štted
7183,rütteln::V,ysgytio,пушшьтэ
7184,schütteln::V,siglo,firredh
7185,schütteln::V,siglo,sjavnnjet
7186,schütteln::V,siglo,sillnat
7187,schütteln::V,siglo,skullhet
7188,schütteln::V,siglo,salkalit
7189,schütteln::V,siglo,pušteđ
7190,schütteln::V,siglo,pu´štted
7191,schütteln::V,siglo,пушшьтэ
7192,schütteln::V,ysgwyd,firredh
7193,schütteln::V,ysgwyd,sjavnnjet
7194,schütteln::V,ysgwyd,sillnat
7195,schütteln::V,ysgwyd,skullhet
7196,schütteln::V,ysgwyd,salkalit
7197,schütteln::V,ysgwyd,pušteđ
7198,schütteln::V,ysgwyd,pu´štted
7199,schütteln::V,ysgwyd,пушшьтэ
7200,schwenken::V,siglo,svinhtedh
7201,schwenken::V,siglo,svikkastit
7202,schwenken::V,siglo,šlivgut
7203,schwenken::V,siglo,hiä'iluttiđ
7204,schwenken::V,siglo,heeilted
7205,schwenken::V,siglo,маххъе
7206,schütten::V,tywallt,gurhkedh
7207,schütten::V,tywallt,hállit
7208,schütten::V,tywallt,liejkkit
7209,schütten::V,tywallt,leškiđ
7210,schütten::V,tywallt,virâttiđ
7211,schütten::V,tywallt,väällad
7212,schütten::V,tywallt,ва̄ллэ
7213,füllen::V,llenwi,dievhtedh
7214,füllen::V,llenwi,dievddet
7215,füllen::V,llenwi,deavdit
7216,füllen::V,llenwi,tevdiđ
7217,füllen::V,llenwi,tiudded
7218,füllen::V,llenwi,тӣввтэ
7219,einwickeln::V,lapio,gïesedh
7220,einwickeln::V,lapio,giessat
7221,einwickeln::V,lapio,gárrat
7222,einwickeln::V,lapio,giessat
7223,einwickeln::V,lapio,gurpat
7224,einwickeln::V,lapio,kiessâđ
7225,einwickeln::V,lapio,ǩiõssâd
7226,einwickeln::V,lapio,кӣссэ
7227,tragen::V,cludo,guedtedh
7228,tragen::V,cludo,guoddet
7229,tragen::V,cludo,guoddit
7230,tragen::V,cludo,kyed'diđ
7231,tragen::V,cludo,kue´d'ded
7232,tragen::V,cludo,кӯннҌтэ
7233,schleppen::V,llusgo,fatnehtidh
7234,schleppen::V,llusgo,sliehpit
7235,schleppen::V,llusgo,feastit
7236,schleppen::V,llusgo,vie'šidiđ
7237,schleppen::V,llusgo,hinnađ
