,Concept_ID,sq,lv
2243,scheinen::V,ndriçoj,likties
2244,zu sehen sein::V,dukem,тыдавны
2245,zu sehen sein::V,dukem,parādīties
2246,vernehmen::V,dëgjoj,кывны
2247,vernehmen::V,dëgjoj,saklausīt
2248,frieren::V,mërdhij,кынмыны
2249,frieren::V,mërdhij,salt
2250,tun::V,bëj,керны
2251,tun::V,bëj,darīt
2252,können::V,mund,кужны
2253,können::V,mund,prast
2254,wollen::V,dua,кӧсйыны
2255,wollen::V,dua,gribēt
2256,wollen::V,dëshiroj,кӧсйыны
2257,wollen::V,dëshiroj,gribēt
2258,anfangen::V,filloj,заводитны
2259,anfangen::V,filloj,пондыны
2260,anfangen::V,filloj,sākt
2261,anfangen::V,filloj,iesākt
2262,beenden::V,kryej,помавны
2263,beenden::V,kryej,beigt
2264,beenden::V,kryej,pabeigt
2265,beenden::V,mbaroj,помавны
2266,beenden::V,mbaroj,beigt
2267,beenden::V,mbaroj,pabeigt
2268,aufhören::V,pushoj,дугӧдны
2269,aufhören::V,pushoj,pārtraukt
2270,gelingen::V,më shkon mbarë,артмыны
2271,gelingen::V,më shkon mbarë,izdoties
2272,geraten::V,del,сюрны
2273,geraten::V,del,веськавны
2274,geraten::V,del,veikties
2275,öffnen::V,hap,восьтыны
2276,öffnen::V,hap,atvērt
2277,öffnen::V,hap,attaisīt
2278,schließen::V,mbyll,пӧдлавны
2279,schließen::V,mbyll,slēgt
2280,schließen::V,mbyll,aizvērt
2281,schließen::V,mbyll,aiztaisīt
2282,stellen::V,vë,сувтӧдны
2283,stellen::V,vë,likt
2284,stellen::V,vë,nolikt
2285,setzen::V,vë,пуксьӧдны
2286,setzen::V,vë,sēdināt
2287,legen::V,vë,пуктыны
2288,legen::V,vë,likt
2289,berühren::V,rrok,вӧрзьӧдны
2290,berühren::V,rrok,инмӧдчывны
2291,berühren::V,rrok,skart
2292,berühren::V,rrok,aizskart
2293,verbinden::V,bashkoj,йитны
2294,verbinden::V,bashkoj,saistīt
2295,verbinden::V,bashkoj,savienot
2296,bedecken::V,mbuloj,вевттьыны
2297,bedecken::V,mbuloj,apsegt
2298,bedecken::V,mbuloj,pārsegt
2299,aufhängen::V,var,ӧшӧдны
2300,aufhängen::V,var,джагӧдны
2301,aufhängen::V,var,uzkārt
2302,anzünden::V,ndez,ӧзтыны
2303,anzünden::V,ndez,aizdegt
2304,anzünden::V,ndez,aizdedzināt
2305,aufheben::V,ngre,чеччӧдны
2306,aufheben::V,ngre,сувтӧдны
2307,aufheben::V,ngre,pacelt
2308,zurücklassen::V,lë pas,кольны
2309,zurücklassen::V,lë pas,atstāt
2310,verlieren::V,humb,воштыны
2311,verlieren::V,humb,zaudēt
2312,verlieren::V,humb,pazaudēt
2313,fallen lassen::V,lëshoj,уськӧдны
2314,fallen lassen::V,lëshoj,nomest
2315,machen::V,bëj,вӧчны
2316,machen::V,bëj,лӧсьӧдны
2317,machen::V,bëj,darīt
2318,herstellen::V,prodhoj,лӧсьӧдны
2319,herstellen::V,prodhoj,ražot
2320,herstellen::V,prodhoj,izgatavot
2321,bauen::V,ndërtoj,лэптыны
2322,bauen::V,ndërtoj,celt
2323,bauen::V,ndërtoj,būvēt
2324,reparieren::V,ndreq,дзоньтавны
2325,reparieren::V,ndreq,labot
2326,reparieren::V,ndreq,remontēt
2327,reparieren::V,meremetoj,дзоньтавны
2328,reparieren::V,meremetoj,labot
2329,reparieren::V,meremetoj,remontēt
2330,verbessern::V,përmirësoj,бурмӧдны
2331,verbessern::V,përmirësoj,labot
2332,verbessern::V,përmirësoj,izlabot
2333,ändern::V,ndërroj,вежны
2334,ändern::V,ndërroj,mainīt
2335,graben::V,gërmoj,кодйыны
2336,graben::V,gërmoj,rakt
2337,beugen::V,kërrus,куснявны
2338,beugen::V,kërrus,liekt
2339,biegen::V,përkul,куснявны
2340,biegen::V,përkul,liekt
2341,drehen::V,dredh,бергӧдлыны
2342,drehen::V,dredh,griezt
2343,drehen::V,rrotulloj,бергӧдлыны
2344,drehen::V,rrotulloj,griezt
2345,wenden::V,kthej,бергӧдны
2346,wenden::V,kthej,apgriezt
2347,umdrehen::V,kthej,бергӧдны
2348,umdrehen::V,kthej,apgriezt
2349,heben::V,ngre,лэптыны
2350,heben::V,ngre,celt
2351,heben::V,ngre,cilāt
2352,heben::V,ngre,pacelt
2353,hochheben::V,ngre,кыпӧдны
2354,hochheben::V,ngre,pacelt
2355,ergreifen::V,rrëmbej,кутны
2356,ergreifen::V,rrëmbej,paķert
2357,ergreifen::V,rrëmbej,satvert
2358,halten::V,mbaj,кутны
2359,halten::V,mbaj,turēt
2360,halten::V,mbaj,saturēt
2361,drücken::V,shtyp,личкыны
2362,drücken::V,shtyp,топӧдны
2363,drücken::V,shtyp,spiest
2364,schieben::V,shtyj,ӧтдортны
2365,schieben::V,shtyj,йӧткыштны
2366,schieben::V,shtyj,stumt
2367,kratzen::V,kruaj,гуджӧдны
2368,kratzen::V,kruaj,kasīt
2369,kratzen::V,kruaj,skrāpēt
2370,kratzen::V,gërvisht,гуджӧдны
2371,kratzen::V,gërvisht,kasīt
2372,kratzen::V,gërvisht,skrāpēt
2373,lecken::V,lëpij,нювны
2374,lecken::V,lëpij,lakt
2375,lecken::V,lëpij,laizīt
2376,beißen::V,kafshoj,курччыны
2377,beißen::V,kafshoj,kost
2378,abreißen::V,shkëpus,орӧдны
2379,abreißen::V,shkëpus,atraut
2380,abreißen::V,shkëpus,atplēst
2381,abschneiden::V,cungoj,вундавны
2382,abschneiden::V,cungoj,nogriezt
2383,binden::V,lidh,гӧрддзавны
2384,binden::V,lidh,кӧртавны
2385,binden::V,lidh,siet
2386,binden::V,lidh,aptīt
2387,stecken::V,fus,сюйны
2388,stecken::V,fus,bāzt
2389,stecken::V,fus,spraust
2390,stecken::V,ngul,сюйны
2391,stecken::V,ngul,bāzt
2392,stecken::V,ngul,spraust
2393,brechen::V,thyej,чегны
2394,brechen::V,thyej,lauzt
2395,brechen::V,thyej,lauzīt
2396,klopfen::V,trokas,камгыны
2397,klopfen::V,trokas,klauvēt
2398,hauen::V,godas,нӧйнты
2399,hauen::V,godas,кучкыны
2400,hauen::V,godas,cirst
2401,hauen::V,godas,dauzīt
2402,kleben::V,ngjis,лемавны
2403,kleben::V,ngjis,ляскавны
2404,kleben::V,ngjis,līmēt
2405,kleben::V,ngjis,lipināt
2406,reiben::V,fërkoj,тільны
2407,reiben::V,fërkoj,зыравны
2408,reiben::V,fërkoj,rīvēt
2409,reiben::V,fërkoj,berzēt
2410,streichen::V,lyej,мавтны
2411,streichen::V,lyej,ziest
2412,streichen::V,lyej,triept
2413,schleifen::V,mpreh,кеслыны
2414,schleifen::V,mpreh,trīt
2415,schleifen::V,mpreh,asināt
2416,schneiden::V,pres,шырны
2417,schneiden::V,pres,griezt
2418,schneiden::V,pres,sagriezt
2419,rütteln::V,shkund,легӧдны
2420,rütteln::V,shkund,катлӧдлыны
2421,rütteln::V,shkund,kratīt
2422,rütteln::V,shkund,purināt
2423,schütteln::V,lëkund,тракӧдны
2424,schütteln::V,lëkund,kratīt
2425,schwenken::V,valëvit,ӧвтны
2426,schwenken::V,valëvit,шенасьны
2427,schwenken::V,valëvit,vēzēt
2428,schwenken::V,valëvit,vēcināt
2429,schütten::V,mbush,кисьтны
2430,schütten::V,mbush,bērt
2431,füllen::V,mbush,тыртны
2432,füllen::V,mbush,pildīt
2433,füllen::V,mbush,piepildīt
2434,einwickeln::V,mbështjell,тубыртны
2435,einwickeln::V,mbështjell,ietīt
2436,tragen::V,mbaj,нуны
2437,tragen::V,mbaj,nest
2438,tragen::V,mbart,нуны
2439,tragen::V,mbart,nest
2440,schleppen::V,heq,кыскавны
2441,schleppen::V,heq,stiept
2442,schleppen::V,heq,staipīt
2443,schleppen::V,zhgërryej,кыскавны
2444,schleppen::V,zhgërryej,stiept
2445,schleppen::V,zhgërryej,staipīt
2446,ziehen::V,tërheq,кыскыны
2447,ziehen::V,tërheq,vilkt
2448,aufbewahren::V,ruaj,видзны
2449,aufbewahren::V,ruaj,glabāt
2450,aufbewahren::V,ruaj,uzglabāt
2451,werfen::V,hedh,чӧвтны
2452,werfen::V,hedh,шыбитны
2453,werfen::V,hedh,mest
2454,werfen::V,hedh,sviest
2455,fangen::V,kap,кутны
2456,fangen::V,kap,ķert
2457,fangen::V,kap,uzķert
2458,packen::V,rrëmbej,босьтны
2459,packen::V,rrëmbej,paķert
2460,packen::V,rrëmbej,satvert
2461,verstecken::V,fsheh,дзебны
2462,verstecken::V,fsheh,slēpt
2463,verstecken::V,fsheh,noglabāt
2464,teilen::V,ndaj,юкны
2465,teilen::V,ndaj,dalīt
2466,schicken::V,dërgoj,ыстыны
2467,schicken::V,dërgoj,sūtīt
2468,schicken::V,dërgoj,atsūtīt
2469,bringen::V,sjell,вайны
2470,bringen::V,sjell,atvest
2471,hinzufügen::V,shtoj,содтыны
2472,hinzufügen::V,shtoj,pievienot
2473,bekommen::V,kap,босьтны
2474,bekommen::V,kap,dabūt
2475,erhalten::V,marr,босьтны
2476,erhalten::V,marr,saņemt
2477,nehmen::V,marr,босьтны
2478,nehmen::V,marr,ņemt
2479,nehmen::V,marr,paņemt
2480,wählen::V,zgjedh,бӧрйыны
2481,wählen::V,zgjedh,ievēlēt
2482,auswählen::V,përzgjedh,бӧрйыны
2483,auswählen::V,përzgjedh,izvēlēt
2484,bewahren::V,ruaj,видзны
2485,bewahren::V,ruaj,saglabāt
2486,behindern::V,pengoj,конйӧдлыны
2487,behindern::V,pengoj,джӧмдӧдны
2488,behindern::V,pengoj,kavēt
2489,behindern::V,pengoj,aizkavēt
2490,verderben::V,prish,тшыкӧдны
2491,verderben::V,prish,sabojāt
2492,beschädigen::V,dëmtoj,тшыкӧдны
2493,beschädigen::V,dëmtoj,bojāt
2494,beschädigen::V,dëmtoj,maitāt
2495,zerbrechen::V,thyej,жуглыны
2496,zerbrechen::V,thyej,salauzt
2497,zerbrechen::V,thyej,sadauzīt
2498,zerreißen::V,çjerr,орӧдны
2499,zerreißen::V,çjerr,pārraut
2500,zerreißen::V,zheloj,орӧдны
2501,zerreißen::V,zheloj,pārraut
2502,zerstören::V,prish,жугӧдны
2503,zerstören::V,prish,кисьтны
2504,zerstören::V,prish,косявны
2505,zerstören::V,prish,graut
2506,zerstören::V,prish,sagraut
2507,zerstören::V,shkatërroj,жугӧдны
2508,zerstören::V,shkatërroj,кисьтны
2509,zerstören::V,shkatërroj,косявны
2510,zerstören::V,shkatërroj,graut
2511,zerstören::V,shkatërroj,sagraut
2512,verbrennen::V,djeg,сотны
2513,verbrennen::V,djeg,сотчыны
2514,verbrennen::V,djeg,dedzināt
2515,verbrennen::V,djeg,sadedzināt
2516,geben::V,jap,сетны
2517,geben::V,jap,dot
2518,geben::V,jap,padot
2519,reichen::V,jap,сетны
2520,reichen::V,jap,padot
2521,reichen::V,jap,sniegt
2522,schenken::V,fal,козьнавны
2523,schenken::V,fal,dāvāt
2524,schenken::V,fal,dāvināt
2525,schenken::V,dhuroj,козьнавны
2526,schenken::V,dhuroj,dāvāt
2527,schenken::V,dhuroj,dāvināt
2528,versprechen::V,premtoj,кыв сетны
2529,versprechen::V,premtoj,solīt
2530,versprechen::V,premtoj,apsolīt
2531,wünschen::V,uroj,кӧсйыны
2532,wünschen::V,uroj,vēlēt
2533,wünschen::V,uroj,novēlēt
2534,loben::V,lëvdoj,ошкыны
2535,loben::V,lëvdoj,lielīt
2536,loben::V,lavdëroj,ошкыны
2537,loben::V,lavdëroj,lielīt
2538,küssen::V,puth,окавны
2539,küssen::V,puth,bučot
2540,küssen::V,puth,skūpstīt
2541,wiegen::V,tund,гудрӧдлыны
2542,wiegen::V,tund,šūpot
2543,zudecken::V,mbuloj,веввттьыны
2544,zudecken::V,mbuloj,apklāt
2545,zudecken::V,mbuloj,aizsegt
2546,wecken::V,zgjoj,садьмӧдны
2547,wecken::V,zgjoj,чуксавны
2548,wecken::V,zgjoj,modināt
2549,zeigen::V,dëftej,петкӧдлыны
2550,zeigen::V,dëftej,rādīt
2551,führen::V,çoj,нуӧдны
2552,führen::V,çoj,vadīt
2553,lehren::V,arsej,велӧдны
2554,lehren::V,arsej,mācīt
2555,lehren::V,arsej,iemācīt
2556,unterrichten::V,arsimoj,велӧдны
2557,unterrichten::V,arsimoj,apmācīt
2558,aufziehen::V,rris,быдтыны
2559,aufziehen::V,rris,uzaudzināt
2560,leiten::V,udhëheq,веськӧдлыны
2561,leiten::V,udhëheq,vadīt
2562,leiten::V,udhëheq,pārzināt
2563,antreiben::V,nxis,тэрмӧдны
2564,antreiben::V,nxis,urdīt
2565,antreiben::V,nxis,mudināt
2566,lassen::V,detyroj,тшӧктыны
2567,lassen::V,detyroj,ļaut
2568,einladen::V,ftoj,корны
2569,einladen::V,ftoj,ielūgt
2570,einladen::V,ftoj,aicināt
2571,vereinigen::V,bashkoj,ӧтувтны
2572,vereinigen::V,bashkoj,котыртны
2573,vereinigen::V,bashkoj,vienot
2574,vereinigen::V,bashkoj,apvienot
2575,besuchen::V,vizitoj,волыны
2576,besuchen::V,vizitoj,ветлыны
2577,besuchen::V,vizitoj,apciemot
2578,treffen::V,ndesh,вочаӧдны
2579,treffen::V,ndesh,паныдавны
2580,treffen::V,ndesh,satikt
2581,treffen::V,ndesh,sastapt
2582,sich versammeln::V,tubohem,лӧсьӧдчыны
2583,sich versammeln::V,tubohem,salasīties
2584,sich versammeln::V,tubohem,sapulcēties
2585,spielen::V,loz,ворсны
2586,spielen::V,loz,spēlēt
2587,spielen::V,loz,spēlēties
2588,spielen::V,luaj,ворсны
2589,spielen::V,luaj,spēlēt
2590,spielen::V,luaj,spēlēties
2591,singen::V,këndoj,сьывны
2592,singen::V,këndoj,dziedāt
2593,tanzen::V,kërcej,йӧктыны
2594,tanzen::V,kërcej,diet
2595,tanzen::V,kërcej,dejot
2596,tanzen::V,kërcej,dancot
2597,tanzen::V,vallëzoj,йӧктыны
2598,tanzen::V,vallëzoj,diet
2599,tanzen::V,vallëzoj,dejot
2600,tanzen::V,vallëzoj,dancot
2601,sich trennen::V,ndahem,торйӧдчыны
2602,sich trennen::V,ndahem,šķirties
2603,sich trennen::V,ndahem,izšķirties
2604,verlassen::V,braktis,эновтны
2605,verlassen::V,braktis,atstāt
2606,retten::V,shpëtoj,видзны
2607,retten::V,shpëtoj,мездыны
2608,retten::V,shpëtoj,glābt
2609,bewachen::V,ruaj,видзны
2610,bewachen::V,ruaj,sargāt
2611,schützen::V,ruaj,видзны
2612,schützen::V,ruaj,pasargāt
2613,schützen::V,ruaj,aizsargāt
2614,schützen::V,mbroj,видзны
2615,schützen::V,mbroj,pasargāt
2616,schützen::V,mbroj,aizsargāt
2617,verteidigen::V,mbroj,дорйыны
2618,verteidigen::V,mbroj,aizstāvēt
2619,sich schlagen::V,zihem,косясьны
2620,sich schlagen::V,zihem,kauties
2621,sich schlagen::V,zihem,izkauties
2622,schießen::V,shtie,лыйны
2623,schießen::V,shtie,šaut
2624,schießen::V,shtie,šaudīt
2625,siegen::V,fitoj,вермыны
2626,siegen::V,fitoj,uzvarēt
2627,siegen::V,ngadhënjej,вермыны
2628,siegen::V,ngadhënjej,uzvarēt
2629,ärgern::V,zemëroj,лӧгӧдны
2630,ärgern::V,zemëroj,лёкмӧдны
2631,ärgern::V,zemëroj,скӧрмӧдны
2632,ärgern::V,zemëroj,sadusmot
2633,schlagen::V,rrah,вартны
2634,schlagen::V,rrah,sist
2635,schlagen::V,rrah,triekt
2636,schlagen::V,godas,вартны
2637,schlagen::V,godas,sist
2638,schlagen::V,godas,triekt
2639,treten::V,shtyj,лёгны
2640,treten::V,shtyj,майкны
2641,treten::V,shtyj,mīt
2642,treten::V,shtyj,paspert
2643,treten::V,shtyj më këmbë,лёгны
2644,treten::V,shtyj më këmbë,майкны
2645,treten::V,shtyj më këmbë,mīt
2646,treten::V,shtyj më këmbë,paspert
2647,stechen::V,ther,бышткыны
2648,stechen::V,ther,durt
2649,stechen::V,shpoj,бышткыны
2650,stechen::V,shpoj,durt
2651,stoßen::V,shtyj,тойлыны
2652,stoßen::V,shtyj,йӧткавны
2653,stoßen::V,shtyj,grūst
2654,stehlen::V,vjedh,гусявны
2655,stehlen::V,vjedh,zagt
2656,stören::V,pengoj,падмӧдны
2657,stören::V,pengoj,traucēt
2658,belästigen::V,bezdis,дӧзмӧдны
2659,belästigen::V,bezdis,apgrūtināt
2660,verbergen::V,fsheh,дзебны
2661,verbergen::V,fsheh,сайӧдны
2662,verbergen::V,fsheh,slēpt
2663,verbergen::V,fsheh,paslēpt
2664,täuschen::V,mashtroj,пӧръявны
2665,täuschen::V,mashtroj,ылӧдны
2666,täuschen::V,mashtroj,mānīt
2667,täuschen::V,mashtroj,maldināt
2668,betrügen::V,kobis,сӧрны
2669,betrügen::V,kobis,krāpt
2670,betrügen::V,kobis,apkrāpt
2671,töten::V,vras,вины
2672,töten::V,vras,nāvēt
2673,töten::V,vras,nogalināt
2674,wohnen::V,banoj,овны
2675,wohnen::V,banoj,dzīvot
2676,arbeiten::V,punoj,уджавны
2677,arbeiten::V,punoj,strādāt
2678,arbeiten::V,punoj,darboties
2679,arbeiten::V,vardoj,уджавны
2680,arbeiten::V,vardoj,strādāt
2681,arbeiten::V,vardoj,darboties
2682,sammeln::V,mbledh,чукӧртны
2683,sammeln::V,mbledh,vākt
2684,sammeln::V,grumbulloj,чукӧртны
2685,sammeln::V,grumbulloj,vākt
2686,pflücken::V,vjel,вотны
2687,pflücken::V,vjel,ӧктыны
2688,pflücken::V,vjel,raut
2689,pflücken::V,vjel,plūkt
2690,pflücken::V,mbledh,вотны
2691,pflücken::V,mbledh,ӧктыны
2692,pflücken::V,mbledh,raut
2693,pflücken::V,mbledh,plūkt
2694,jagen::V,gjuaj,кыйсьыны
2695,jagen::V,gjuaj,medīt
2696,fischen::V,peshkoj,чери кыйны
2697,fischen::V,peshkoj,zvejot
2698,fischen::V,gjuaj peshk,чери кыйны
2699,fischen::V,gjuaj peshk,zvejot
2700,fassen::V,zë,кутны
2701,fassen::V,zë,saķert
2702,hüten::V,kullos,видзны
2703,hüten::V,kullos,йирӧдны
2704,hüten::V,kullos,ganīt
2705,treiben::V,vë përpara,вӧтлыны
2706,treiben::V,vë përpara,dzīt
2707,anbinden::V,lidh,домавны
2708,anbinden::V,lidh,piesiet
2709,anbinden::V,lidh,piesaistīt
2710,füttern::V,grazhdoj,вердны
2711,füttern::V,grazhdoj,barot
2712,melken::V,mjel,лысьтыны
2713,melken::V,mjel,slaukt
2714,hacken::V,grij,керавны
2715,hacken::V,grij,kapāt
2716,gießen::V,ujis,киськавны
2717,gießen::V,ujis,liet
2718,gießen::V,ujis,laistīt
2719,reifen::V,piqem,кисьмыны
2720,reifen::V,piqem,briest
2721,zubereiten::V,gatuaj,дасьтыны
2722,zubereiten::V,gatuaj,taisīt
2723,zubereiten::V,gatuaj,gatavot
2724,kochen::V,ziej,пуны
2725,kochen::V,ziej,vārīt
2726,backen::V,pjek,пӧжавны
2727,backen::V,pjek,cept
2728,backen::V,furroj,пӧжавны
2729,backen::V,furroj,cept
2730,braten::V,fërgoj,пражитны
2731,braten::V,fërgoj,cept
2732,braten::V,fërgoj,cepināt
2733,braten::V,tiganis,пражитны
2734,braten::V,tiganis,cept
2735,braten::V,tiganis,cepināt
2736,umrühren::V,trazoj,сорлавны
2737,umrühren::V,trazoj,maisīt
2738,umrühren::V,trazoj,apmaisīt
2739,stricken::V,thur,кӧртны
2740,stricken::V,thur,adīt
2741,nähen::V,qep,вурны
2742,nähen::V,qep,šūt
2743,färben::V,ngjyej,мичӧдны
2744,färben::V,ngjyej,краситны
2745,färben::V,ngjyej,krāsot
2746,färben::V,ngjyej,nokrāsot
2747,färben::V,bojatis,мичӧдны
2748,färben::V,bojatis,краситны
2749,färben::V,bojatis,krāsot
2750,färben::V,bojatis,nokrāsot
2751,reinigen::V,qëroj,весавны
2752,reinigen::V,qëroj,tīrīt
2753,reinigen::V,qëroj,attīrīt
2754,reinigen::V,pastroj,весавны
2755,reinigen::V,pastroj,tīrīt
2756,reinigen::V,pastroj,attīrīt
2757,waschen::V,laj,мыськыны
2758,waschen::V,laj,mazgāt
2759,waschen::V,finjos,мыськыны
2760,waschen::V,finjos,mazgāt
2761,abwischen::V,fshij,чышкыны
2762,abwischen::V,fshij,noslaucīt
2763,spülen::V,kulloj,пожъявны
2764,spülen::V,kulloj,skalot
2765,fegen::V,fshij,чышкыны
2766,fegen::V,fshij,slaucīt
2767,kehren::V,fshij,чышкыны
2768,kehren::V,fshij,mēzt
2769,baden::V,lahem,купайтчыны
2770,baden::V,lahem,peldēties
2771,sich waschen::V,lahem,мыссьыны
2772,sich waschen::V,lahem,mazgāties
2773,ausziehen::V,heq,пӧрччӧдны
2774,ausziehen::V,heq,noģērbt
2775,ausziehen::V,zbath,пӧрччӧдны
2776,ausziehen::V,zbath,noģērbt
2777,anziehen::V,vesh,кӧмавны
2778,anziehen::V,vesh,пасьтавны
2779,anziehen::V,vesh,uzvilkt
2780,anziehen::V,mbath,кӧмавны
2781,anziehen::V,mbath,пасьтавны
2782,anziehen::V,mbath,uzvilkt
2783,sich anziehen::V,vishem,пасьтасьны
2784,sich anziehen::V,vishem,apģērbties
2785,kämmen::V,kreh,сынавны
2786,kämmen::V,kreh,sukāt
2787,schmücken::V,hijeshoj,мичмӧдны
2788,schmücken::V,hijeshoj,rotāt
2789,schmücken::V,hijeshoj,greznot
2790,sagen::V,them,шуны
2791,sagen::V,them,висьтавны
2792,sagen::V,them,teikt
2793,sprechen::V,flas,сёрнитны
2794,sprechen::V,flas,runāt
2795,reden::V,fjalos,сёрнитны
2796,reden::V,fjalos,norunāt
2797,reden::V,fjalëtoj,сёрнитны
2798,reden::V,fjalëtoj,norunāt
2799,sich unterhalten::V,bisedoj,сёрнитны
2800,sich unterhalten::V,bisedoj,варовитны
2801,sich unterhalten::V,bisedoj,sarunāties
2802,fragen::V,pyes,юавны
2803,fragen::V,pyes,jautāt
2804,bitten::V,lus,корны
2805,bitten::V,lus,lūgt
2806,bitten::V,lus,prasīt
2807,bitten::V,lutem,корны
2808,bitten::V,lutem,lūgt
2809,bitten::V,lutem,prasīt
2810,erzählen::V,rrëfej,висьтавны
2811,erzählen::V,rrëfej,stāstīt
2812,mitteilen::V,kumtoj,юӧртны
2813,mitteilen::V,kumtoj,висьтавны
2814,mitteilen::V,kumtoj,pavēstīt
2815,nennen::V,quaj,шуны
2816,nennen::V,quaj,ним сетны
2817,nennen::V,quaj,saukt
2818,rufen::V,thërras,корны
2819,rufen::V,thërras,saukt
2820,prahlen::V,mburrem,ошйысьны
2821,prahlen::V,mburrem,lielīties
2822,prahlen::V,kapardisem,ошйысьны
2823,prahlen::V,kapardisem,lielīties
2824,übersetzen::V,përkthej,вуджӧдны
2825,übersetzen::V,përkthej,tulkot
2826,übersetzen::V,përkthej,pārtulkot
2827,denken::V,mendoj,мӧвпавны
2828,denken::V,mendoj,domāt
2829,glauben::V,besoj,эскыны
2830,glauben::V,besoj,ticēt
2831,bemerken::V,vërej,казявны
2832,bemerken::V,vërej,ievērot
2833,bemerken::V,vërej,ieraudzīt
2834,erkennen::V,njoh,тӧдмавны
2835,erkennen::V,njoh,pazīt
2836,erkennen::V,njoh,atpazīt
2837,erkennen::V,shquaj,тӧдмавны
2838,erkennen::V,shquaj,pazīt
2839,erkennen::V,shquaj,atpazīt
2840,begreifen::V,marr vesh,вежӧртны
2841,begreifen::V,marr vesh,гӧгӧрвоны
2842,begreifen::V,marr vesh,jēgt
2843,begreifen::V,marr vesh,apjēgt
2844,verstehen::V,marr vesh,вежӧртны
2845,verstehen::V,marr vesh,гӧгӧрвоны
2846,verstehen::V,marr vesh,saprast
2847,lernen::V,mësoj,вeлöдчыны
2848,lernen::V,mësoj,mācīties
2849,wissen::V,di,тӧдны
2850,wissen::V,di,zināt
2851,sich erinnern an::V,kujtoj,казьтывны
2852,sich erinnern an::V,kujtoj,дум вылӧ уськӧдны
2853,sich erinnern an::V,kujtoj,atminēties
2854,vergessen::V,harroj,вунӧдны
2855,vergessen::V,harroj,mirst
2856,vergessen::V,harroj,aizmirst
2857,messen::V,mas,муртавны
2858,messen::V,mas,mērīt
2859,zählen::V,njeh,лыддьыны
2860,zählen::V,njeh,skaitīt
2861,rechnen::V,llogaris,лыддьыны
2862,rechnen::V,llogaris,rēķināt
2863,lesen::V,lexoj,лыддьыны
2864,lesen::V,lexoj,lasīt
2865,lesen::V,këndoj,лыддьыны
2866,lesen::V,këndoj,lasīt
2867,malen::V,lyej,серпасавны
2868,malen::V,lyej,gleznot
2869,zeichnen::V,vizatoj,серпасавны
2870,zeichnen::V,vizatoj,zīmēt
2871,schreiben::V,shkruaj,гижны
2872,schreiben::V,shkruaj,rakstīt
2873,besitzen::V,kam,лоны
2874,besitzen::V,kam,piederēt
2875,kaufen::V,blej,ньӧбны
2876,kaufen::V,blej,pirkt
2877,verkaufen::V,shes,вузавны
2878,verkaufen::V,shes,pārdot
2879,bezahlen::V,paguaj,мынтыны
2880,bezahlen::V,paguaj,мынтысьны
2881,bezahlen::V,paguaj,apmaksāt
2882,zahlen::V,paguaj,мынтыны
2883,zahlen::V,paguaj,maksāt
2884,beherrschen::V,zotëroj,ас улын кутны
2885,beherrschen::V,zotëroj,valdīt
2886,ertragen::V,duroj,пыкны
2887,ertragen::V,duroj,лэптыны
2888,ertragen::V,duroj,panest
2889,ertragen::V,duroj,paciest
