,Concept_ID,cv,lv
2746,täuschen::V,суй,maldināt
2747,betrügen::V,ултала,сӧрны
2748,betrügen::V,ултала,krāpt
2749,betrügen::V,ултала,apkrāpt
2750,töten::V,вӗлер,вины
2751,töten::V,вӗлер,nāvēt
2752,töten::V,вӗлер,nogalināt
2753,wohnen::V,чуна пар,овны
2754,wohnen::V,чуна пар,dzīvot
2755,wohnen::V,парӑнса тӑр,овны
2756,wohnen::V,парӑнса тӑр,dzīvot
2757,arbeiten::V,ӗҫле,уджавны
2758,arbeiten::V,ӗҫле,strādāt
2759,arbeiten::V,ӗҫле,darboties
2760,sammeln::V,пух,чукӧртны
2761,sammeln::V,пух,vākt
2762,pflücken::V,тат,вотны
2763,pflücken::V,тат,ӧктыны
2764,pflücken::V,тат,raut
2765,pflücken::V,тат,plūkt
2766,jagen::V,сунара ҫӳре,кыйсьыны
2767,jagen::V,сунара ҫӳре,medīt
2768,fischen::V,пулӑ тыт,чери кыйны
2769,fischen::V,пулӑ тыт,zvejot
2770,fassen::V,тыт,кутны
2771,fassen::V,тыт,saķert
2772,hüten::V,кӗт,видзны
2773,hüten::V,кӗт,йирӧдны
2774,hüten::V,кӗт,ganīt
2775,treiben::V,хӑвала,вӧтлыны
2776,treiben::V,хӑвала,dzīt
2777,anbinden::V,кӑкар,домавны
2778,anbinden::V,кӑкар,piesiet
2779,anbinden::V,кӑкар,piesaistīt
2780,füttern::V,ҫитер,вердны
2781,füttern::V,ҫитер,barot
2782,melken::V,су,лысьтыны
2783,melken::V,су,slaukt
2784,hacken::V,вакла,керавны
2785,hacken::V,вакла,kapāt
2786,gießen::V,шӑвар,киськавны
2787,gießen::V,шӑвар,liet
2788,gießen::V,шӑвар,laistīt
2789,reifen::V,пиҫ,кисьмыны
2790,reifen::V,пиҫ,briest
2791,zubereiten::V,пӗҫер,дасьтыны
2792,zubereiten::V,пӗҫер,taisīt
2793,zubereiten::V,пӗҫер,gatavot
2794,kochen::V,пӗҫер,пуны
2795,kochen::V,пӗҫер,vārīt
2796,backen::V,пӗҫер,пӧжавны
2797,backen::V,пӗҫер,cept
2798,braten::V,ӑшала,пражитны
2799,braten::V,ӑшала,cept
2800,braten::V,ӑшала,cepināt
2801,umrühren::V,хутӑштар,сорлавны
2802,umrühren::V,хутӑштар,maisīt
2803,umrühren::V,хутӑштар,apmaisīt
2804,stricken::V,ҫых,кӧртны
2805,stricken::V,ҫых,adīt
2806,nähen::V,ҫӗле,вурны
2807,nähen::V,ҫӗле,šūt
2808,färben::V,пӗвет,мичӧдны
2809,färben::V,пӗвет,краситны
2810,färben::V,пӗвет,krāsot
2811,färben::V,пӗвет,nokrāsot
2812,reinigen::V,тасат,весавны
2813,reinigen::V,тасат,tīrīt
2814,reinigen::V,тасат,attīrīt
2815,waschen::V,ҫу,мыськыны
2816,waschen::V,ҫу,mazgāt
2817,abwischen::V,шӑл,чышкыны
2818,abwischen::V,шӑл,noslaucīt
2819,spülen::V,чӳхе,пожъявны
2820,spülen::V,чӳхе,skalot
2821,fegen::V,шӑл,чышкыны
2822,fegen::V,шӑл,slaucīt
2823,kehren::V,шӑл,чышкыны
2824,kehren::V,шӑл,mēzt
2825,baden::V,шыва кӗр,купайтчыны
2826,baden::V,шыва кӗр,peldēties
2827,sich waschen::V,ҫӑвӑн,мыссьыны
2828,sich waschen::V,ҫӑвӑн,mazgāties
2829,ausziehen::V,салан,пӧрччӧдны
2830,ausziehen::V,салан,noģērbt
2831,anziehen::V,тӑхӑн,кӧмавны
2832,anziehen::V,тӑхӑн,пасьтавны
2833,anziehen::V,тӑхӑн,uzvilkt
2834,sich anziehen::V,тӑхӑн,пасьтасьны
2835,sich anziehen::V,тӑхӑн,apģērbties
2836,kämmen::V,тура,сынавны
2837,kämmen::V,тура,sukāt
2838,schmücken::V,илемлет,мичмӧдны
2839,schmücken::V,илемлет,rotāt
2840,schmücken::V,илемлет,greznot
2841,sagen::V,те,шуны
2842,sagen::V,те,висьтавны
2843,sagen::V,те,teikt
2844,sprechen::V,кала,сёрнитны
2845,sprechen::V,кала,runāt
2846,reden::V,сӑмахла,сёрнитны
2847,reden::V,сӑмахла,norunāt
2848,reden::V,калаҫ,сёрнитны
2849,reden::V,калаҫ,norunāt
2850,sich unterhalten::V,пупле,сёрнитны
2851,sich unterhalten::V,пупле,варовитны
2852,sich unterhalten::V,пупле,sarunāties
2853,fragen::V,ыйт,юавны
2854,fragen::V,ыйт,jautāt
2855,bitten::V,ыйт,корны
2856,bitten::V,ыйт,lūgt
2857,bitten::V,ыйт,prasīt
2858,erzählen::V,каласа пар,висьтавны
2859,erzählen::V,каласа пар,stāstīt
2860,mitteilen::V,пӗлтер,юӧртны
2861,mitteilen::V,пӗлтер,висьтавны
2862,mitteilen::V,пӗлтер,pavēstīt
2863,mitteilen::V,хыпарла,юӧртны
2864,mitteilen::V,хыпарла,висьтавны
2865,mitteilen::V,хыпарла,pavēstīt
2866,nennen::V,те,шуны
2867,nennen::V,те,ним сетны
2868,nennen::V,те,saukt
2869,nennen::V,чӗн,шуны
2870,nennen::V,чӗн,ним сетны
2871,nennen::V,чӗн,saukt
2872,rufen::V,чӗн,корны
2873,rufen::V,чӗн,saukt
2874,prahlen::V,мухтан,ошйысьны
2875,prahlen::V,мухтан,lielīties
2876,prahlen::V,вӗҫкӗнлен,ошйысьны
2877,prahlen::V,вӗҫкӗнлен,lielīties
2878,übersetzen::V,куҫар,вуджӧдны
2879,übersetzen::V,куҫар,tulkot
2880,übersetzen::V,куҫар,pārtulkot
2881,denken::V,шухӑшла,мӧвпавны
2882,denken::V,шухӑшла,domāt
2883,glauben::V,ӗнен,эскыны
2884,glauben::V,ӗнен,ticēt
2885,bemerken::V,асӑрха,казявны
2886,bemerken::V,асӑрха,ievērot
2887,bemerken::V,асӑрха,ieraudzīt
2888,erkennen::V,палла,тӧдмавны
2889,erkennen::V,палла,pazīt
2890,erkennen::V,палла,atpazīt
2891,begreifen::V,ӑнлан,вежӧртны
2892,begreifen::V,ӑнлан,гӧгӧрвоны
2893,begreifen::V,ӑнлан,jēgt
2894,begreifen::V,ӑнлан,apjēgt
2895,verstehen::V,пӗл,вежӧртны
2896,verstehen::V,пӗл,гӧгӧрвоны
2897,verstehen::V,пӗл,saprast
2898,lernen::V,вӗрен,вeлöдчыны
2899,lernen::V,вӗрен,mācīties
2900,wissen::V,пӗл,тӧдны
2901,wissen::V,пӗл,zināt
2902,wissen::V,ӑнкар,тӧдны
2903,wissen::V,ӑнкар,zināt
2904,sich erinnern an::V,аса ил,казьтывны
2905,sich erinnern an::V,аса ил,дум вылӧ уськӧдны
2906,sich erinnern an::V,аса ил,atminēties
2907,vergessen::V,ман,вунӧдны
2908,vergessen::V,ман,mirst
2909,vergessen::V,ман,aizmirst
2910,vergessen::V,манса кай,вунӧдны
2911,vergessen::V,манса кай,mirst
2912,vergessen::V,манса кай,aizmirst
2913,messen::V,виҫ,муртавны
2914,messen::V,виҫ,mērīt
2915,zählen::V,шутла,лыддьыны
2916,zählen::V,шутла,skaitīt
2917,rechnen::V,шутла,лыддьыны
2918,rechnen::V,шутла,rēķināt
2919,lesen::V,вула,лыддьыны
2920,lesen::V,вула,lasīt
2921,malen::V,ӳкер,серпасавны
2922,malen::V,ӳкер,gleznot
2923,zeichnen::V,ӳкер,серпасавны
2924,zeichnen::V,ӳкер,zīmēt
2925,schreiben::V,ҫыр,гижны
2926,schreiben::V,ҫыр,rakstīt
2927,besitzen::V,тыт,лоны
2928,besitzen::V,тыт,piederēt
2929,kaufen::V,ил,ньӧбны
2930,kaufen::V,ил,pirkt
2931,kaufen::V,туян,ньӧбны
2932,kaufen::V,туян,pirkt
2933,verkaufen::V,сут,вузавны
2934,verkaufen::V,сут,pārdot
2935,bezahlen::V,тӳле,мынтыны
2936,bezahlen::V,тӳле,мынтысьны
2937,bezahlen::V,тӳле,apmaksāt
2938,zahlen::V,тӳле,мынтыны
2939,zahlen::V,тӳле,maksāt
2940,beherrschen::V,тыт,ас улын кутны
2941,beherrschen::V,тыт,valdīt
2942,ertragen::V,тӳс,пыкны
2943,ertragen::V,тӳс,лэптыны
2944,ertragen::V,тӳс,panest
2945,ertragen::V,тӳс,paciest
2946,Bauch::N,,рушку
2947,Bauch::N,,vēders
