,Concept_ID,lv,kv
2198,hauen::V,кучкыны,желльыны
2199,hauen::V,cirst,желльыны
2200,hauen::V,dauzīt,желльыны
2201,kleben::V,лемавны,лякӧтны
2202,kleben::V,ляскавны,лякӧтны
2203,kleben::V,līmēt,лякӧтны
2204,kleben::V,lipināt,лякӧтны
2205,reiben::V,тільны,зыртны
2206,reiben::V,зыравны,зыртны
2207,reiben::V,rīvēt,зыртны
2208,reiben::V,berzēt,зыртны
2209,streichen::V,мавтны,мавтны
2210,streichen::V,ziest,мавтны
2211,streichen::V,triept,мавтны
2212,schleifen::V,кеслыны,кыскыны
2213,schleifen::V,trīt,кыскыны
2214,schleifen::V,asināt,кыскыны
2215,schneiden::V,шырны,вундавны
2216,schneiden::V,griezt,вундавны
2217,schneiden::V,sagriezt,вундавны
2218,rütteln::V,легӧдны,шатлавны
2219,rütteln::V,катлӧдлыны,шатлавны
2220,rütteln::V,kratīt,шатлавны
2221,rütteln::V,purināt,шатлавны
2222,schütteln::V,тракӧдны,зыбӧтны
2223,schütteln::V,kratīt,зыбӧтны
2224,schwenken::V,ӧвтны,ӧвтны
2225,schwenken::V,ӧвтны,макайтны
2226,schwenken::V,шенасьны,ӧвтны
2227,schwenken::V,шенасьны,макайтны
2228,schwenken::V,vēzēt,ӧвтны
2229,schwenken::V,vēzēt,макайтны
2230,schwenken::V,vēcināt,ӧвтны
2231,schwenken::V,vēcināt,макайтны
2232,schütten::V,кисьтны,кисьтны
2233,schütten::V,bērt,кисьтны
2234,füllen::V,тыртны,тыртны
2235,füllen::V,тыртны,тырсьӧтны
2236,füllen::V,pildīt,тыртны
2237,füllen::V,pildīt,тырсьӧтны
2238,füllen::V,piepildīt,тыртны
2239,füllen::V,piepildīt,тырсьӧтны
2240,einwickeln::V,тубыртны,тубны
2241,einwickeln::V,ietīt,тубны
2242,tragen::V,нуны,новйӧтны
2243,tragen::V,nest,новйӧтны
2244,schleppen::V,кыскавны,кыскыны
2245,schleppen::V,stiept,кыскыны
2246,schleppen::V,staipīt,кыскыны
2247,ziehen::V,кыскыны,кыскыны
2248,ziehen::V,vilkt,кыскыны
2249,aufbewahren::V,видзны,видзны
2250,aufbewahren::V,glabāt,видзны
2251,aufbewahren::V,uzglabāt,видзны
2252,werfen::V,чӧвтны,шентывлыны
2253,werfen::V,шыбитны,шентывлыны
2254,werfen::V,mest,шентывлыны
2255,werfen::V,sviest,шентывлыны
2256,fangen::V,кутны,кутны
2257,fangen::V,ķert,кутны
2258,fangen::V,uzķert,кутны
2259,packen::V,босьтны,кутасьны
2260,packen::V,босьтны,кватитны
2261,packen::V,paķert,кутасьны
2262,packen::V,paķert,кватитны
2263,packen::V,satvert,кутасьны
2264,packen::V,satvert,кватитны
2265,verstecken::V,дзебны,дзебны
2266,verstecken::V,slēpt,дзебны
2267,verstecken::V,noglabāt,дзебны
2268,teilen::V,юкны,торйӧтны
2269,teilen::V,dalīt,торйӧтны
2270,schicken::V,ыстыны,иньдыны
2271,schicken::V,sūtīt,иньдыны
2272,schicken::V,atsūtīt,иньдыны
2273,bringen::V,вайны,вайны
2274,bringen::V,atvest,вайны
2275,hinzufügen::V,содтыны,содтыны
2276,hinzufügen::V,pievienot,содтыны
2277,bekommen::V,босьтны,получитны
2278,bekommen::V,dabūt,получитны
2279,erhalten::V,босьтны,получитны
2280,erhalten::V,saņemt,получитны
2281,nehmen::V,босьтны,босьтны
2282,nehmen::V,ņemt,босьтны
2283,nehmen::V,paņemt,босьтны
2284,wählen::V,бӧрйыны,бӧрйыны
2285,wählen::V,ievēlēt,бӧрйыны
2286,auswählen::V,бӧрйыны,бӧрйыны
2287,auswählen::V,izvēlēt,бӧрйыны
2288,bewahren::V,видзны,видзны
2289,bewahren::V,saglabāt,видзны
2290,behindern::V,конйӧдлыны,падтыны
2291,behindern::V,джӧмдӧдны,падтыны
2292,behindern::V,kavēt,падтыны
2293,behindern::V,aizkavēt,падтыны
2294,verderben::V,тшыкӧдны,изводавны
2295,verderben::V,sabojāt,изводавны
2296,beschädigen::V,тшыкӧдны,паздыны
2297,beschädigen::V,bojāt,паздыны
2298,beschädigen::V,maitāt,паздыны
2299,zerbrechen::V,жуглыны,паздыны
2300,zerbrechen::V,salauzt,паздыны
2301,zerbrechen::V,sadauzīt,паздыны
2302,zerreißen::V,орӧдны,косявны
2303,zerreißen::V,pārraut,косявны
2304,zerstören::V,жугӧдны,паздыны
2305,zerstören::V,кисьтны,паздыны
2306,zerstören::V,косявны,паздыны
2307,zerstören::V,graut,паздыны
2308,zerstören::V,sagraut,паздыны
2309,verbrennen::V,сотны,сотны
2310,verbrennen::V,сотчыны,сотны
2311,verbrennen::V,dedzināt,сотны
2312,verbrennen::V,sadedzināt,сотны
2313,geben::V,сетны,сетны
2314,geben::V,dot,сетны
2315,geben::V,padot,сетны
2316,reichen::V,сетны,сетны
2317,reichen::V,padot,сетны
2318,reichen::V,sniegt,сетны
2319,schenken::V,козьнавны,козьнавны
2320,schenken::V,dāvāt,козьнавны
2321,schenken::V,dāvināt,козьнавны
2322,versprechen::V,кыв сетны,кӧсйыны
2323,versprechen::V,solīt,кӧсйыны
2324,versprechen::V,apsolīt,кӧсйыны
2325,wünschen::V,кӧсйыны,бурсьыны
2326,wünschen::V,vēlēt,бурсьыны
2327,wünschen::V,novēlēt,бурсьыны
2328,loben::V,ошкыны,ошкыны
2329,loben::V,lielīt,ошкыны
2330,küssen::V,окавны,окавны
2331,küssen::V,bučot,окавны
2332,küssen::V,skūpstīt,окавны
2333,wiegen::V,гудрӧдлыны,тюттьӧтны
2334,wiegen::V,šūpot,тюттьӧтны
2335,zudecken::V,веввттьыны,вевттьыны
2336,zudecken::V,apklāt,вевттьыны
2337,zudecken::V,aizsegt,вевттьыны
2338,wecken::V,садьмӧдны,саймӧтны
2339,wecken::V,чуксавны,саймӧтны
2340,wecken::V,modināt,саймӧтны
2341,zeigen::V,петкӧдлыны,мыччавны
2342,zeigen::V,rādīt,мыччавны
2343,führen::V,нуӧдны,нуӧтны
2344,führen::V,vadīt,нуӧтны
2345,lehren::V,велӧдны,велӧтны
2346,lehren::V,mācīt,велӧтны
2347,lehren::V,iemācīt,велӧтны
2348,unterrichten::V,велӧдны,велӧтны
2349,unterrichten::V,apmācīt,велӧтны
2350,aufziehen::V,быдтыны,быдтыны
2351,aufziehen::V,uzaudzināt,быдтыны
2352,leiten::V,веськӧдлыны,юравны
2353,leiten::V,веськӧдлыны,веськӧтлыны
2354,leiten::V,vadīt,юравны
2355,leiten::V,vadīt,веськӧтлыны
2356,leiten::V,pārzināt,юравны
2357,leiten::V,pārzināt,веськӧтлыны
2358,antreiben::V,тэрмӧдны,тэрмӧтны
2359,antreiben::V,urdīt,тэрмӧтны
2360,antreiben::V,mudināt,тэрмӧтны
2361,lassen::V,тшӧктыны,-ӧтыны
2362,lassen::V,ļaut,-ӧтыны
2363,einladen::V,корны,корны
2364,einladen::V,ielūgt,корны
2365,einladen::V,aicināt,корны
2366,vereinigen::V,ӧтувтны,ӧтувтны
2367,vereinigen::V,ӧтувтны,ӧтлаавны
2368,vereinigen::V,котыртны,ӧтувтны
2369,vereinigen::V,котыртны,ӧтлаавны
2370,vereinigen::V,vienot,ӧтувтны
2371,vereinigen::V,vienot,ӧтлаавны
2372,vereinigen::V,apvienot,ӧтувтны
2373,vereinigen::V,apvienot,ӧтлаавны
2374,besuchen::V,волыны,пыравлыны
2375,besuchen::V,ветлыны,пыравлыны
2376,besuchen::V,apciemot,пыравлыны
2377,treffen::V,вочаӧдны,пантавны
2378,treffen::V,паныдавны,пантавны
2379,treffen::V,satikt,пантавны
2380,treffen::V,sastapt,пантавны
2381,sich versammeln::V,лӧсьӧдчыны,ӧксьыны
2382,sich versammeln::V,salasīties,ӧксьыны
2383,sich versammeln::V,sapulcēties,ӧксьыны
2384,spielen::V,ворсны,орсны
2385,spielen::V,spēlēt,орсны
2386,spielen::V,spēlēties,орсны
2387,singen::V,сьывны,сьывны
2388,singen::V,dziedāt,сьывны
2389,tanzen::V,йӧктыны,йӧктыны
2390,tanzen::V,diet,йӧктыны
2391,tanzen::V,dejot,йӧктыны
2392,tanzen::V,dancot,йӧктыны
2393,sich trennen::V,торйӧдчыны,торьясьны
2394,sich trennen::V,šķirties,торьясьны
2395,sich trennen::V,izšķirties,торьясьны
2396,verlassen::V,эновтны,кольны
2397,verlassen::V,atstāt,кольны
2398,retten::V,видзны,мынтны
2399,retten::V,мездыны,мынтны
2400,retten::V,glābt,мынтны
2401,bewachen::V,видзны,смекайтны
2402,bewachen::V,sargāt,смекайтны
2403,schützen::V,видзны,дорйыны
2404,schützen::V,pasargāt,дорйыны
2405,schützen::V,aizsargāt,дорйыны
2406,verteidigen::V,дорйыны,дорйыны
2407,verteidigen::V,aizstāvēt,дорйыны
2408,sich schlagen::V,косясьны,тышкасьны
2409,sich schlagen::V,kauties,тышкасьны
2410,sich schlagen::V,izkauties,тышкасьны
2411,schießen::V,лыйны,лыйны
2412,schießen::V,šaut,лыйны
2413,schießen::V,šaudīt,лыйны
2414,siegen::V,вермыны,вермыны
2415,siegen::V,uzvarēt,вермыны
2416,ärgern::V,лӧгӧдны,лӧгӧтны
2417,ärgern::V,лёкмӧдны,лӧгӧтны
2418,ärgern::V,скӧрмӧдны,лӧгӧтны
2419,ärgern::V,sadusmot,лӧгӧтны
2420,schlagen::V,вартны,базнитны
2421,schlagen::V,sist,базнитны
2422,schlagen::V,triekt,базнитны
2423,treten::V,лёгны,чужьявны
2424,treten::V,майкны,чужьявны
2425,treten::V,mīt,чужьявны
2426,treten::V,paspert,чужьявны
2427,stechen::V,бышткыны,бытшкыны
2428,stechen::V,durt,бытшкыны
2429,stoßen::V,тойлыны,тапкыны
2430,stoßen::V,тойлыны,тойыштны
2431,stoßen::V,йӧткавны,тапкыны
2432,stoßen::V,йӧткавны,тойыштны
2433,stoßen::V,grūst,тапкыны
2434,stoßen::V,grūst,тойыштны
2435,stehlen::V,гусявны,гусявны
2436,stehlen::V,zagt,гусявны
2437,stören::V,падмӧдны,костіавны
2438,stören::V,traucēt,костіавны
2439,belästigen::V,дӧзмӧдны,назыляйтны
2440,belästigen::V,apgrūtināt,назыляйтны
2441,verbergen::V,дзебны,дзебны
2442,verbergen::V,сайӧдны,дзебны
2443,verbergen::V,slēpt,дзебны
2444,verbergen::V,paslēpt,дзебны
2445,täuschen::V,пӧръявны,бӧбӧтны
2446,täuschen::V,пӧръявны,пӧрьявны
2447,täuschen::V,ылӧдны,бӧбӧтны
2448,täuschen::V,ылӧдны,пӧрьявны
2449,täuschen::V,mānīt,бӧбӧтны
2450,täuschen::V,mānīt,пӧрьявны
2451,täuschen::V,maldināt,бӧбӧтны
2452,täuschen::V,maldināt,пӧрьявны
2453,betrügen::V,сӧрны,муклачитны
2454,betrügen::V,krāpt,муклачитны
2455,betrügen::V,apkrāpt,муклачитны
2456,töten::V,вины,вийны
2457,töten::V,nāvēt,вийны
2458,töten::V,nogalināt,вийны
2459,wohnen::V,овны,овны
2460,wohnen::V,dzīvot,овны
2461,arbeiten::V,уджавны,уджавны
2462,arbeiten::V,strādāt,уджавны
2463,arbeiten::V,darboties,уджавны
2464,sammeln::V,чукӧртны,ӧктыны
2465,sammeln::V,vākt,ӧктыны
2466,pflücken::V,вотны,судзлавны
2467,pflücken::V,ӧктыны,судзлавны
2468,pflücken::V,raut,судзлавны
2469,pflücken::V,plūkt,судзлавны
2470,jagen::V,кыйсьыны,вӧравны
2471,jagen::V,medīt,вӧравны
2472,fischen::V,чери кыйны,чериавны
2473,fischen::V,zvejot,чериавны
2474,fassen::V,кутны,кутны
2475,fassen::V,saķert,кутны
2476,hüten::V,видзны,вердны
2477,hüten::V,видзны,йирсьӧтны
2478,hüten::V,йирӧдны,вердны
2479,hüten::V,йирӧдны,йирсьӧтны
2480,hüten::V,ganīt,вердны
2481,hüten::V,ganīt,йирсьӧтны
2482,treiben::V,вӧтлыны,вашӧтны
2483,treiben::V,dzīt,вашӧтны
2484,anbinden::V,домавны,кӧртавны
2485,anbinden::V,piesiet,кӧртавны
2486,anbinden::V,piesaistīt,кӧртавны
2487,füttern::V,вердны,вердны
2488,füttern::V,barot,вердны
2489,melken::V,лысьтыны,высьтыны
2490,melken::V,лысьтыны,чилькӧтны
2491,melken::V,slaukt,высьтыны
2492,melken::V,slaukt,чилькӧтны
2493,hacken::V,керавны,керавны
2494,hacken::V,kapāt,керавны
2495,gießen::V,киськавны,киськавны
2496,gießen::V,liet,киськавны
2497,gießen::V,laistīt,киськавны
2498,reifen::V,кисьмыны,кисьмыны
2499,reifen::V,briest,кисьмыны
2500,zubereiten::V,дасьтыны,лӧсьӧтны
2501,zubereiten::V,taisīt,лӧсьӧтны
2502,zubereiten::V,gatavot,лӧсьӧтны
2503,kochen::V,пуны,пуны
2504,kochen::V,vārīt,пуны
2505,backen::V,пӧжавны,пӧжавны
2506,backen::V,cept,пӧжавны
2507,braten::V,пражитны,жаритны
2508,braten::V,cept,жаритны
2509,braten::V,cepināt,жаритны
2510,umrühren::V,сорлавны,соравны
2511,umrühren::V,maisīt,соравны
2512,umrühren::V,apmaisīt,соравны
2513,stricken::V,кӧртны,домавны
2514,stricken::V,adīt,домавны
2515,nähen::V,вурны,вурны
2516,nähen::V,šūt,вурны
2517,färben::V,мичӧдны,краситны
2518,färben::V,краситны,краситны
2519,färben::V,krāsot,краситны
2520,färben::V,nokrāsot,краситны
2521,reinigen::V,весавны,весӧтны
2522,reinigen::V,tīrīt,весӧтны
2523,reinigen::V,attīrīt,весӧтны
2524,waschen::V,мыськыны,пеславны
2525,waschen::V,mazgāt,пеславны
2526,abwischen::V,чышкыны,чышкыны
2527,abwischen::V,noslaucīt,чышкыны
2528,spülen::V,пожъявны,гывьявны
2529,spülen::V,skalot,гывьявны
2530,fegen::V,чышкыны,чышкыны
2531,fegen::V,slaucīt,чышкыны
2532,kehren::V,чышкыны,чышкыны
2533,kehren::V,mēzt,чышкыны
2534,baden::V,купайтчыны,купайтчыны 
2535,baden::V,peldēties,купайтчыны 
2536,sich waschen::V,мыссьыны,миссьыны
2537,sich waschen::V,mazgāties,миссьыны
2538,ausziehen::V,пӧрччӧдны,гыжтӧтны
2539,ausziehen::V,пӧрччӧдны,пӧрччавны
2540,ausziehen::V,noģērbt,гыжтӧтны
2541,ausziehen::V,noģērbt,пӧрччавны
2542,anziehen::V,кӧмавны,пасьтавны
2543,anziehen::V,пасьтавны,пасьтавны
2544,anziehen::V,uzvilkt,пасьтавны
2545,sich anziehen::V,пасьтасьны,пасьтасьны
2546,sich anziehen::V,apģērbties,пасьтасьны
2547,kämmen::V,сынавны,сынавны
2548,kämmen::V,sukāt,сынавны
2549,schmücken::V,мичмӧдны,баситны
2550,schmücken::V,rotāt,баситны
2551,schmücken::V,greznot,баситны
2552,sagen::V,шуны,висьтавны
2553,sagen::V,висьтавны,висьтавны
2554,sagen::V,teikt,висьтавны
2555,sprechen::V,сёрнитны,шуны
2556,sprechen::V,runāt,шуны
2557,reden::V,сёрнитны,баитны
2558,reden::V,norunāt,баитны
2559,sich unterhalten::V,сёрнитны,сёрнитны
2560,sich unterhalten::V,варовитны,сёрнитны
2561,sich unterhalten::V,sarunāties,сёрнитны
2562,fragen::V,юавны,юавны
2563,fragen::V,jautāt,юавны
2564,bitten::V,корны,корны
2565,bitten::V,lūgt,корны
2566,bitten::V,prasīt,корны
2567,erzählen::V,висьтавны,висьтавны
2568,erzählen::V,stāstīt,висьтавны
2569,mitteilen::V,юӧртны,висьтавны
2570,mitteilen::V,висьтавны,висьтавны
2571,mitteilen::V,pavēstīt,висьтавны
2572,nennen::V,шуны,нимтны
2573,nennen::V,ним сетны,нимтны
2574,nennen::V,saukt,нимтны
2575,rufen::V,корны,китсавны
2576,rufen::V,корны,корны
2577,rufen::V,корны,чукӧстны
2578,rufen::V,saukt,китсавны
2579,rufen::V,saukt,корны
2580,rufen::V,saukt,чукӧстны
2581,prahlen::V,ошйысьны,ошшасьны
2582,prahlen::V,lielīties,ошшасьны
2583,übersetzen::V,вуджӧдны,вуджӧтны
2584,übersetzen::V,tulkot,вуджӧтны
2585,übersetzen::V,pārtulkot,вуджӧтны
2586,denken::V,мӧвпавны,чайтны
2587,denken::V,domāt,чайтны
2588,glauben::V,эскыны,веритны
2589,glauben::V,ticēt,веритны
2590,bemerken::V,казявны,казявны
2591,bemerken::V,ievērot,казявны
2592,bemerken::V,ieraudzīt,казявны
2593,erkennen::V,тӧдмавны,тӧдсавны
2594,erkennen::V,pazīt,тӧдсавны
2595,erkennen::V,atpazīt,тӧдсавны
2596,begreifen::V,вежӧртны,вежӧртны
2597,begreifen::V,гӧгӧрвоны,вежӧртны
2598,begreifen::V,jēgt,вежӧртны
2599,begreifen::V,apjēgt,вежӧртны
2600,verstehen::V,вежӧртны,кывны
2601,verstehen::V,гӧгӧрвоны,кывны
2602,verstehen::V,saprast,кывны
2603,lernen::V,вeлöдчыны,велӧтчыны
2604,lernen::V,mācīties,велӧтчыны
2605,wissen::V,тӧдны,тӧдны
2606,wissen::V,zināt,тӧдны
2607,sich erinnern an::V,казьтывны,касьтывны
2608,sich erinnern an::V,дум вылӧ уськӧдны,касьтывны
2609,sich erinnern an::V,atminēties,касьтывны
2610,vergessen::V,вунӧдны,вунӧтны
2611,vergessen::V,mirst,вунӧтны
2612,vergessen::V,aizmirst,вунӧтны
2613,messen::V,муртавны,меряйтны
2614,messen::V,mērīt,меряйтны
2615,zählen::V,лыддьыны,лыддьыны
2616,zählen::V,skaitīt,лыддьыны
2617,rechnen::V,лыддьыны,лыддьыны
2618,rechnen::V,rēķināt,лыддьыны
2619,lesen::V,лыддьыны,лыддьӧтны
2620,lesen::V,lasīt,лыддьӧтны
2621,malen::V,серпасавны,
2622,malen::V,gleznot,
2623,zeichnen::V,серпасавны,гижмавны
2624,zeichnen::V,zīmēt,гижмавны
2625,schreiben::V,гижны,гижны
2626,schreiben::V,rakstīt,гижны
2627,besitzen::V,лоны,лоны
2628,besitzen::V,piederēt,лоны
2629,kaufen::V,ньӧбны,небны
2630,kaufen::V,pirkt,небны
2631,verkaufen::V,вузавны,вузавны
2632,verkaufen::V,pārdot,вузавны
2633,bezahlen::V,мынтыны,вештыны
2634,bezahlen::V,мынтысьны,вештыны
2635,bezahlen::V,apmaksāt,вештыны
2636,zahlen::V,мынтыны,вештыны
2637,zahlen::V,maksāt,вештыны
2638,beherrschen::V,ас улын кутны,
2639,beherrschen::V,valdīt,
2640,ertragen::V,пыкны,терпитны
2641,ertragen::V,лэптыны,терпитны
2642,ertragen::V,panest,терпитны
2643,ertragen::V,paciest,терпитны
