,Concept_ID,da,se
758,Festland::N,fastland,jânnam
759,Festland::N,fastland,ма̄ннтэр
760,Meer::N,hav,mearoe
761,Meer::N,hav,merra
762,Meer::N,hav,nuorre
763,Meer::N,hav,áhpi
764,Meer::N,hav,mearra
765,Meer::N,hav,meeṛâ
766,Meer::N,hav,miârr
767,Meer::N,hav,ме̄рр
768,Bucht::N,bugt,loekte
769,Bucht::N,bugt,oagge
770,Bucht::N,bugt,luokta
771,Bucht::N,bugt,luokta
772,Bucht::N,bugt,čuáj̣á
773,Bucht::N,bugt,luhtt
774,Bucht::N,bugt,вӯнн
775,Bucht::N,bugt,лӯххт
776,Insel::N,ø,sååle
777,Insel::N,ø,suoloj
778,Insel::N,ø,suolu
779,Insel::N,ø,suálui
780,Insel::N,ø,suâl
781,Insel::N,ø,суэл
782,Blume::N,blomst,rïesege
783,Blume::N,blomst,giedjek
784,Blume::N,blomst,rássi
785,Blume::N,blomst,kukká
786,Blume::N,blomst,heä´rvvrää´ss
787,Blume::N,blomst,ывьнэнч
788,Gras::N,græs,kraesie
789,Gras::N,græs,rásse
790,Gras::N,græs,rássi
791,Gras::N,græs,rääsi
792,Gras::N,græs,rää´ss
793,Gras::N,græs,ра̄ссь
794,Wurzel::N,rod,roehtse
795,Wurzel::N,rod,ruohttsa
796,Wurzel::N,rod,ruohtas
797,Wurzel::N,rod,veedis
798,Wurzel::N,rod,vue´ddes
799,Wurzel::N,rod,вуэнҍтэсь
800,Baum::N,træ,moere
801,Baum::N,træ,muorra
802,Baum::N,træ,muorra
803,Baum::N,træ,muoṛâ
804,Baum::N,træ,muõrr
805,Baum::N,træ,мӯрр
806,Stamm::N,stamme,ståamhpe
807,Stamm::N,stamme,mátta
808,Stamm::N,stamme,galda
809,Stamm::N,stamme,ruŋgo
810,Stamm::N,stamme,stokk
811,Stamm::N,stamme,мӯрр
812,Stamm::N,stamme,кэ̄ллт
813,Rinde::N,bark,gïrre
814,Rinde::N,bark,baarhkoe
815,Rinde::N,bark,bárkko
816,Rinde::N,bark,ostu
817,Rinde::N,bark,bárku
818,Rinde::N,bark,korrâ
819,Rinde::N,bark,kõrr
820,Rinde::N,bark,pärkk
821,Rinde::N,bark,кэ̄рр
822,Rinde::N,bark,па̄ҏҏк
823,Ast::N,gren,åeksie
824,Ast::N,gren,oakse
825,Ast::N,gren,oaksi
826,Ast::N,gren,uák'si
827,Ast::N,gren,å´hss
828,Ast::N,gren,вуэккьс
829,Zweig::N,kvist,åeksie
830,Zweig::N,kvist,oakse
831,Zweig::N,kvist,rissi
832,Zweig::N,kvist,syeṛi
833,Zweig::N,kvist,sue´rr
834,Zweig::N,kvist,рыссе
835,Blatt::N,blad,plienie
836,Blatt::N,blad,lassta
837,Blatt::N,blad,lasta
838,Blatt::N,blad,lostâ
839,Blatt::N,blad,lõstt
840,Blatt::N,blad,лэ̄сст
841,Birke::N,birk,såekie
842,Birke::N,birk,soahke
843,Birke::N,birk,soahki
844,Birke::N,birk,suáhi
845,Birke::N,birk,suâ´ǩǩ
846,Birke::N,birk,пе̄ссьмӯрр
847,Kiefer[Baum]::N,fyrretræ,bietsie
848,Kiefer[Baum]::N,fyrretræ,hájkka
849,Kiefer[Baum]::N,fyrretræ,biehtse
850,Kiefer[Baum]::N,fyrretræ,beahci
851,Kiefer[Baum]::N,fyrretræ,peeci
852,Kiefer[Baum]::N,fyrretræ,pie´cc
853,Kiefer[Baum]::N,fyrretræ,пе̄дзь
854,Weide[Baum]::N,piletræ,saalje
855,Weide[Baum]::N,piletræ,sállja
856,Weide[Baum]::N,piletræ,sieđga
857,Weide[Baum]::N,piletræ,puájui
858,Weide[Baum]::N,piletræ,puäi
859,Weide[Baum]::N,piletræ,пуай
860,Tanne::N,gran,goese
861,Tanne::N,gran,guossa
862,Tanne::N,gran,guossa
863,Tanne::N,gran,kuosâ
864,Tanne::N,gran,kuõss
865,Tanne::N,gran,кӯсс
866,Horn::N,horn,tjåervie
867,Horn::N,horn,tjoarvve
868,Horn::N,horn,čoarvi
869,Horn::N,horn,čuár'vi
870,Horn::N,horn,čuä´rvv
871,Horn::N,horn,чуэррьв
872,Feder::N,fjer,badtse
873,Feder::N,fjer,dålgge
874,Feder::N,fjer,bozza
875,Feder::N,fjer,puzzâ
876,Feder::N,fjer,tolge
877,Feder::N,fjer,poʒʒ
878,Feder::N,fjer,по̄ннц
879,Fell::N,skind,njaltja
880,Fell::N,skind,duollje
881,Fell::N,skind,náhkki
882,Fell::N,skind,dorkkas
883,Fell::N,skind,turkkâ
884,Fell::N,skind,tyel'ji
885,Fell::N,skind,nähki
886,Fell::N,skind,torkk
887,Fell::N,skind,čåu´dd
888,Fell::N,skind,tue´l'lj
889,Fell::N,skind,тӯлльй
890,Flügel::N,vinge,såaja
891,Flügel::N,vinge,såajoe
892,Flügel::N,vinge,soadje
893,Flügel::N,vinge,soadji
894,Flügel::N,vinge,suáj̣á
895,Flügel::N,vinge,suäjj
896,Flügel::N,vinge,суэйй
897,Klaue::N,klov,gadtse
898,Klaue::N,klov,guober
899,Klaue::N,klov,gazza
900,Klaue::N,klov,kozzâ
901,Klaue::N,klov,kõʒʒ
902,Klaue::N,klov,кэ̄ннц
903,Kralle::N,klo,gadtse
904,Kralle::N,klo,gadtsa
905,Kralle::N,klo,gazza
906,Kralle::N,klo,kozzâ
907,Kralle::N,klo,kõʒʒ
908,Kralle::N,klo,ке̄бпель
909,Schwanz::N,hale,siejpie
910,Schwanz::N,hale,siejbbe
911,Schwanz::N,hale,bađuš
912,Schwanz::N,hale,seaibi
913,Schwanz::N,hale,seibi
914,Schwanz::N,hale,sei´bb
915,Schwanz::N,hale,piä´cciǩ
916,Schwanz::N,hale,пиджь
917,Schwanz::N,hale,се̄ййп
918,Schwanz::N,hale,пе̄цехь
919,Ei::N,æg,munnie
920,Ei::N,æg,månne
921,Ei::N,æg,monni
922,Ei::N,æg,maṇe
923,Ei::N,æg,mââ´nn
924,Ei::N,æg,маннҍ
925,Nest::N,rede,biesie
926,Nest::N,rede,biesse
927,Nest::N,rede,beassi
928,Nest::N,rede,peesi
929,Nest::N,rede,piervâl
930,Nest::N,rede,piä´ss
931,Nest::N,rede,пе̄ссь
932,Bau::N,bo,biesie
933,Bau::N,bo,biedjo
934,Bau::N,bo,liesso
935,Bau::N,bo,biedju
936,Bau::N,bo,piäju
937,Bau::N,bo,вуэӈӈк
938,Tier::N,dyr,juvre
939,Tier::N,dyr,udos
940,Tier::N,dyr,divrre
941,Tier::N,dyr,luohtok
942,Tier::N,dyr,ealli
943,Tier::N,dyr,ellee
944,Tier::N,dyr,jie´lli
945,Tier::N,dyr,жыва
946,Herde::N,flok,dåehkie
947,Herde::N,flok,ællo
948,Herde::N,flok,fuovva
949,Herde::N,flok,doahkki
950,Herde::N,flok,čagge
951,Herde::N,flok,tukk
952,Herde::N,flok,vâ´lvv
953,Herde::N,flok,чуэз
954,Herde::N,flok,чӣгар
955,Kuh::N,ko,govse
956,Kuh::N,ko,gussa
957,Kuh::N,ko,gussa
958,Kuh::N,ko,kussâ
959,Kuh::N,ko,kuss
960,Kuh::N,ko,лӣххьм
961,Bulle::N,tyr,vuaksa
962,Bulle::N,tyr,vuoksá
963,Bulle::N,tyr,heargi
964,Bulle::N,tyr,vuák'sá
965,Bulle::N,tyr,ergi
966,Bulle::N,tyr,vuâhss
967,Bulle::N,tyr,е̄ррьк
968,Pferd::N,hest,hierkie
969,Pferd::N,hest,råsse
970,Pferd::N,hest,hæssta
971,Pferd::N,hest,heavuš
972,Pferd::N,hest,hiävuš
973,Pferd::N,hest,heävaš
974,Pferd::N,hest,ро̄ссь
975,Schaf::N,får,sïrve
976,Schaf::N,får,sávttsa
977,Schaf::N,får,sávza
978,Schaf::N,får,savzâ
979,Schaf::N,får,sauʒʒ
980,Schaf::N,får,ла̄мьпесь
981,Schwein::N,gris,snurke
982,Schwein::N,gris,svijnne
983,Schwein::N,gris,spiidni
984,Schwein::N,gris,šahe
985,Schwein::N,gris,šââ´ǩǩ
986,Schwein::N,gris,ша̄гкь
987,Hund::N,hund,bïenje
988,Hund::N,hund,bena
989,Hund::N,hund,beana
990,Hund::N,hund,peenuv
991,Hund::N,hund,piânnai
992,Hund::N,hund,пе̄ннэ
993,Katze::N,kat,gaahtoe
994,Katze::N,kat,gáhtto
995,Katze::N,kat,bussá
996,Katze::N,kat,kissá
997,Katze::N,kat,kaass
998,Katze::N,kat,ко̄а̄сс
999,Bär::N,bjørn,gumsie
1000,Bär::N,bjørn,biernna
1001,Bär::N,bjørn,guovža
1002,Bär::N,bjørn,bierdna
1003,Bär::N,bjørn,kuob'žâ
1004,Bär::N,bjørn,kue´bǯǯ
1005,Bär::N,bjørn,та̄лл
1006,Eichhörnchen::N,egern,åeruve
1007,Eichhörnchen::N,egern,oarre
1008,Eichhörnchen::N,egern,oarri
1009,Eichhörnchen::N,egern,uár'ree
1010,Eichhörnchen::N,egern,vuä´r'rev
1011,Eichhörnchen::N,egern,вуэррев
1012,Elch::N,elg,ïelje
1013,Elch::N,elg,ællja
1014,Elch::N,elg,sarvva
1015,Elch::N,elg,ealga
1016,Elch::N,elg,sorvâ
1017,Elch::N,elg,sõrvv
1018,Elch::N,elg,сэ̄ррв
1019,Fuchs::N,ræv,riepie
1020,Fuchs::N,ræv,riebij
1021,Fuchs::N,ræv,rieban
1022,Fuchs::N,ræv,riemnjis
1023,Fuchs::N,ræv,rie´mjj
1024,Fuchs::N,ræv,рӣммьн
1025,Hase::N,hare,njåemele
1026,Hase::N,hare,njoammel
1027,Hase::N,hare,njoammil
1028,Hase::N,hare,njuámmil
1029,Hase::N,hare,njue´m'mel
1030,Hase::N,hare,нюэммель
1031,Maus::N,mus,snjeara
1032,Maus::N,mus,snjierrá
1033,Maus::N,mus,sáhpán
1034,Maus::N,mus,säplig
1035,Maus::N,mus,sä´ppli
1036,Maus::N,mus,са̄хпьлинк
1037,Wolf::N,ulv,sïejpe
1038,Wolf::N,ulv,stálppe
1039,Wolf::N,ulv,stáhkke
1040,Wolf::N,ulv,ruomas
1041,Wolf::N,ulv,kumpe
1042,Wolf::N,ulv,návdi
1043,Wolf::N,ulv,kumppi
1044,Wolf::N,ulv,ku´mpp
1045,Wolf::N,ulv,pââ´ldes
1046,Wolf::N,ulv,чиррм
1047,Wolf::N,ulv,пальтӭсь
1048,Vogel::N,fugl,ledtie
1049,Vogel::N,fugl,lådde
1050,Vogel::N,fugl,loddi
1051,Vogel::N,fugl,lodde
1052,Vogel::N,fugl,lå´dd
1053,Vogel::N,fugl,лоаннҍт
1054,Schwarm::N,sværm,dåehkie
1055,Schwarm::N,sværm,doahkke
1056,Schwarm::N,sværm,doahkki
1057,Schwarm::N,sværm,tuák'ki
1058,Schwarm::N,sværm,parvv
1059,Schwarm::N,sværm,туххк
1060,Huhn::N,høne,vöönhtse
1061,Huhn::N,høne,vuonntsá
1062,Huhn::N,høne,vuonccis
1063,Huhn::N,høne,kääṇi
1064,Huhn::N,høne,kää´nn
1065,Huhn::N,høne,ка̄ннҌ
1066,Hahn::N,hane,deere
1067,Hahn::N,hane,hádna
1068,Hahn::N,hane,åresvuonntsá
1069,Hahn::N,hane,vuonccis
1070,Hahn::N,hane,kääṇi
1071,Hahn::N,hane,åå´reskää´nn
1072,Hahn::N,hane,пе̄ттэх
1073,Gans::N,gås,gaase
1074,Gans::N,gås,gássa
1075,Gans::N,gås,čuonji
1076,Gans::N,gås,čuá'njá
1077,Gans::N,gås,čue´nj
1078,Gans::N,gås,чуэнь
1079,Adler::N,ørn,aarhtse
1080,Adler::N,ørn,goasskem
1081,Adler::N,ørn,goaskin
1082,Adler::N,ørn,kuás'kim
1083,Adler::N,ørn,kuä´cǩǩem
1084,Adler::N,ørn,куэцькем
1085,Ente::N,and,tjååtsele
1086,Ente::N,and,vuojatjis
1087,Ente::N,and,čáhceloddi
1088,Ente::N,and,vuonjâč
1089,Ente::N,and,vuõnjâč
1090,Ente::N,and,ча̄дзьлоаннҍт
1091,Eule::N,ugle,snjågloe
1092,Eule::N,ugle,skunjok
1093,Eule::N,ugle,skuolfi
1094,Eule::N,ugle,ijjâlodde
1095,Eule::N,ugle,iiđsaž
1096,Eule::N,ugle,кунньлоаннҍт
1097,Eule::N,ugle,чӯзэм вуэһпэй
1098,Kranich::N,trane,goerke
1099,Kranich::N,trane,guorgga
1100,Kranich::N,trane,guorga
1101,Kranich::N,trane,kuor'gâ
1102,Kranich::N,trane,kuõrgg
1103,Kranich::N,trane,кӯррк
1104,Krähe::N,krage,voerhtje
1105,Krähe::N,krage,gárránis
1106,Krähe::N,krage,vuoratjis
1107,Krähe::N,krage,vuoražas
1108,Krähe::N,krage,vuorččis
1109,Krähe::N,krage,vuorâč
1110,Krähe::N,krage,vuõrâč
1111,Krähe::N,krage,вӯрэч
1112,Kuckuck::N,gøg,gïeke
1113,Kuckuck::N,gøg,giehka
1114,Kuckuck::N,gøg,giehka
1115,Kuckuck::N,gøg,kiehâ
1116,Kuckuck::N,gøg,ǩiõkk
1117,Kuckuck::N,gøg,кӣгк
1118,Schwan::N,svane,njoktje
1119,Schwan::N,svane,snjuktja
1120,Schwan::N,svane,njukča
1121,Schwan::N,svane,njuhčâ
1122,Schwan::N,svane,njuhčč
1123,Schwan::N,svane,нюххч
1124,Fisch::N,fisk,guelie
1125,Fisch::N,fisk,guolle
1126,Fisch::N,fisk,guolli
1127,Fisch::N,fisk,kyeḷi
1128,Fisch::N,fisk,kue´ll
1129,Fisch::N,fisk,кӯлль
1130,Barsch::N,aborre,sihtege
1131,Barsch::N,aborre,vuoskun
1132,Barsch::N,aborre,vuoskku
1133,Barsch::N,aborre,vuásku
1134,Barsch::N,aborre,vuâsk
1135,Barsch::N,aborre,вуэсск
1136,Hecht::N,gedde,haavke
1137,Hecht::N,gedde,hávgga
1138,Hecht::N,gedde,hávga
1139,Hecht::N,gedde,puško
1140,Hecht::N,gedde,nu´ǩǩeš
1141,Hecht::N,gedde,ныгкешь
1142,Schlange[Tier]::N,slange,gïermesje
1143,Schlange[Tier]::N,slange,germaj
1144,Schlange[Tier]::N,slange,gearpmaš
1145,Schlange[Tier]::N,slange,kyev'đi
1146,Schlange[Tier]::N,slange,ku´vdd
1147,Schlange[Tier]::N,slange,кӯввьт
1148,Wurm::N,orm,mietie
1149,Wurm::N,orm,maarhke
1150,Wurm::N,orm,mádo
1151,Wurm::N,orm,máhtu
1152,Wurm::N,orm,máátu
1153,Wurm::N,orm,määtt
1154,Wurm::N,orm,ма̄дт
1155,Spinne::N,edderkop,hievnie
1156,Spinne::N,edderkop,hievnne
1157,Spinne::N,edderkop,heavdni
1158,Spinne::N,edderkop,evni
1159,Spinne::N,edderkop,eeunaž
1160,Spinne::N,edderkop,о̄а̄з
1161,Ameise::N,myre,garhke
1162,Ameise::N,myre,gårkkå
1163,Ameise::N,myre,gotka
1164,Ameise::N,myre,kutkâ
1165,Ameise::N,myre,kotkk
1166,Ameise::N,myre,ко̄ттк
1167,Laus::N,lus,dihkie
1168,Laus::N,lus,dihkke
1169,Laus::N,lus,dihkki
1170,Laus::N,lus,tikke
1171,Laus::N,lus,te´ǩǩ
1172,Laus::N,lus,тыһкь
1173,Mücke::N,myg,tjoejhke
1174,Mücke::N,myg,tjuojkka
1175,Mücke::N,myg,čuoika
1176,Mücke::N,myg,čuoš'kâ
1177,Mücke::N,myg,čuõškk
1178,Mücke::N,myg,чӯшшк
1179,Fliege::N,flue,tjoere
1180,Fliege::N,flue,boerege
1181,Fliege::N,flue,tjuruk
1182,Fliege::N,flue,čuru
1183,Fliege::N,flue,kiärpáš
1184,Fliege::N,flue,čuâr
1185,Fliege::N,flue,čuâras
1186,Fliege::N,flue,чуэраш
1187,Schmetterling::N,sommerfugl,biejjielåbloe
1188,Schmetterling::N,sommerfugl,biejvvelådde
1189,Schmetterling::N,sommerfugl,beaiveloddi
1190,Schmetterling::N,sommerfugl,piäi'vááloddááš
1191,Schmetterling::N,sommerfugl,ä´llbaž
1192,Schmetterling::N,sommerfugl,pei´vvlå´dd
1193,Schmetterling::N,sommerfugl,а̄лльп
1194,Beere::N,bær,muerjie
1195,Beere::N,bær,muorjje
1196,Beere::N,bær,muorji
1197,Beere::N,bær,myer'ji
1198,Beere::N,bær,mue´rjj
1199,Beere::N,bær,мӯррьй
1200,Apfel::N,æble,æbpla
1201,Apfel::N,æble,ehpal
1202,Apfel::N,æble,eppel
1203,Apfel::N,æble,eahppel
1204,Apfel::N,æble,я̄блэк
1205,Pilz::N,svamp,goebpere
1206,Pilz::N,svamp,guoppar
1207,Pilz::N,svamp,guoppar
1208,Pilz::N,svamp,kuobâr
1209,Pilz::N,svamp,kuõbbâr
1210,Pilz::N,svamp,кӯмпар
1211,Zwiebel::N,løg,lööke
1212,Zwiebel::N,løg,løhkka
1213,Zwiebel::N,løg,lávki
1214,Zwiebel::N,løg,luukk
1215,Zwiebel::N,løg,луквець
1216,Saat::N,sæd,saajoe
1217,Saat::N,sæd,sádjo
1218,Saat::N,sæd,siepman
1219,Saat::N,sæd,siemâ
1220,Saat::N,sæd,siõm
1221,Saat::N,sæd,се̄м
1222,Korn::N,korn,gernie
1223,Korn::N,korn,gårnnetjalmme
1224,Korn::N,korn,gordni
1225,Korn::N,korn,jiṿe
1226,Korn::N,korn,ле̄ййп
1227,Heu::N,hø,suejnieh
1228,Heu::N,hø,ájvve
1229,Heu::N,hø,suoidni
1230,Heu::N,hø,syei'ni
1231,Heu::N,hø,suei´nn
1232,Heu::N,hø,сӯййн
1233,Schale::N,skræl,gïrre
1234,Schale::N,skræl,garra
1235,Schale::N,skræl,skádne
1236,Schale::N,skræl,garra
1237,Schale::N,skræl,korrâ
1238,Schale::N,skræl,kõrr
1239,Schale::N,skræl,ю̄дтҍ
1240,Grube::N,grav,haevtie
1241,Grube::N,grav,rågge
1242,Grube::N,grav,gohpi
1243,Grube::N,grav,roggi
1244,Grube::N,grav,kyep'pi
1245,Grube::N,grav,rogge
1246,Grube::N,grav,rå´ǧǧ
1247,Grube::N,grav,kåå´pp
1248,Grube::N,grav,коабпь
1249,Falle::N,fælde,barta
1250,Falle::N,fælde,ruevtie
1251,Falle::N,fælde,gillar
1252,Falle::N,fælde,ruovdde
1253,Falle::N,fælde,rihtá
1254,Falle::N,fælde,báhcahat
1255,Falle::N,fælde,ká'skástâh
1256,Falle::N,fælde,ää´ǧǧes
1257,Falle::N,fælde,кӣлл
1258,Falle::N,fælde,ше̄шшь
1259,Schlinge::N,snare,latjka
1260,Schlinge::N,snare,gieras
1261,Schlinge::N,snare,mohkki
1262,Schlinge::N,snare,kieḷâ
1263,Schlinge::N,snare,ǩiõll
1264,Schlinge::N,snare,ää´ǧǧes
1265,Schlinge::N,snare,кӣлл
1266,Schlinge::N,snare,ше̄шшь
1267,Spur::N,spor,gïeje
1268,Spur::N,spor,luodda
1269,Spur::N,spor,joavnes
1270,Spur::N,spor,luodda
1271,Spur::N,spor,luod'dâ
1272,Spur::N,spor,ǩiõjj
1273,Spur::N,spor,кӣйй
1274,Asche::N,aske,govne
1275,Asche::N,aske,gudna
1276,Asche::N,aske,gutna
1277,Asche::N,aske,kunnâ
1278,Asche::N,aske,kunn
1279,Asche::N,aske,кунн
1280,Dreck::N,snavs,haaskoe
1281,Dreck::N,snavs,lænjok
1282,Dreck::N,snavs,baška
1283,Dreck::N,snavs,duova
1284,Dreck::N,snavs,durdi
1285,Dreck::N,snavs,tuol'vâ
1286,Dreck::N,snavs,sähss
1287,Dreck::N,snavs,са̄ккьс
1288,Eisen::N,jern,ruevtie
1289,Eisen::N,jern,ruovdde
1290,Eisen::N,jern,ruovdi
1291,Eisen::N,jern,ryev'di
1292,Eisen::N,jern,ru´vdd
1293,Eisen::N,jern,рӯввьт
1294,Gold::N,guld,gullie
1295,Gold::N,guld,gålle
1296,Gold::N,guld,golli
1297,Gold::N,guld,kolle
1298,Gold::N,guld,kå´ll
1299,Gold::N,guld,коалль
1300,Silber::N,sølv,sïlpe
1301,Silber::N,sølv,silbba
1302,Silber::N,sølv,silba
1303,Silber::N,sølv,silbâ
1304,Silber::N,sølv,silbb
1305,Silber::N,sølv,сыллп
1306,Kohle::N,kul,tjïrre
1307,Kohle::N,kul,tjahta
1308,Kohle::N,kul,čitna
1309,Kohle::N,kul,illâ
1310,Kohle::N,kul,čiđđâ
1311,Kohle::N,kul,ill
1312,Kohle::N,kul,ылл
1313,Glas::N,glas,klaase
1314,Glas::N,glas,glássa
1315,Glas::N,glas,lássa
1316,Glas::N,glas,laasâ
1317,Glas::N,glas,steehl
1318,Glas::N,glas,сте̄клэ
1319,Lehm::N,ler,laejrie
1320,Lehm::N,ler,lænnjgá
1321,Lehm::N,ler,láirá
1322,Lehm::N,ler,njaajâ
1323,Lehm::N,ler,saavv
1324,Lehm::N,ler,чуййв
1325,Lehm::N,ler,чуввьй
1326,Sand::N,sand,saedtie
1327,Sand::N,sand,sáttoj
1328,Sand::N,sand,tjievrra
1329,Sand::N,sand,sáttu
1330,Sand::N,sand,čunoi
1331,Sand::N,sand,vuõddâs
1332,Sand::N,sand,вӯнтас
1333,Mensch::N,mennesge,almetje
1334,Mensch::N,mennesge,ulmusj
1335,Mensch::N,mennesge,olmmoš
1336,Mensch::N,mennesge,olmooš
1337,Mensch::N,mennesge,ooumâž
1338,Mensch::N,mennesge,олма
1339,Mann::N,mand,ålma
1340,Mann::N,mand,ålmåj
1341,Mann::N,mand,olmmái
1342,Mann::N,mand,a'lmai
1343,Mann::N,mand,åålm
1344,Mann::N,mand,ка̄ллесь
1345,Frau::N,kvinde,nyjsene
1346,Frau::N,kvinde,nissun
1347,Frau::N,kvinde,nisu
1348,Frau::N,kvinde,nissoon
1349,Frau::N,kvinde,neezzan
1350,Frau::N,kvinde,нызан
1351,Kind::N,barn,maana
1352,Kind::N,barn,mánná
1353,Kind::N,barn,mánná
1354,Kind::N,barn,pärni
1355,Kind::N,barn,páárnáš
1356,Kind::N,barn,pä´rnn
1357,Kind::N,barn,päärnaž
1358,Kind::N,barn,па̄ррьн
1359,Kind::N,barn,па̄рнэнч
1360,Junge::N,dreng,påajke
1361,Junge::N,dreng,baernie
1362,Junge::N,dreng,birek
1363,Junge::N,dreng,báhttja
1364,Junge::N,dreng,gánda
1365,Junge::N,dreng,bárdni
1366,Junge::N,dreng,alge
1367,Junge::N,dreng,â´lǧǧ
1368,Junge::N,dreng,pä´rnn
1369,Junge::N,dreng,па̄ррьн
1370,Junge::N,dreng,па̄ррьшя
1371,Mädchen::N,pige,nïejte
1372,Mädchen::N,pige,niejdda
1373,Mädchen::N,pige,nieida
1374,Mädchen::N,pige,niei'dâ
1375,Mädchen::N,pige,nijdd
1376,Mädchen::N,pige,нӣйта
1377,Familie::N,familie,fuelhkie
1378,Familie::N,familie,beraj
1379,Familie::N,familie,fuolkke
1380,Familie::N,familie,famillja
1381,Familie::N,familie,bearaš
1382,Familie::N,familie,peerâ
1383,Familie::N,familie,piâr
1384,Familie::N,familie,пӣрас
1385,Großvater::N,bedstefar,aajja
1386,Großvater::N,bedstefar,áddjá
1387,Großvater::N,bedstefar,áddjá
1388,Großvater::N,bedstefar,äijih
1389,Großvater::N,bedstefar,ä´jj
1390,Großvater::N,bedstefar,а̄йя
1391,Großmutter::N,bedstemor,aahka
1392,Großmutter::N,bedstemor,áhkko
1393,Großmutter::N,bedstemor,áhkku
1394,Großmutter::N,bedstemor,ákku
1395,Großmutter::N,bedstemor,äkk
1396,Großmutter::N,bedstemor,ä´ǩǩ
1397,Großmutter::N,bedstemor,а̄ка
1398,Eltern::N,forældre,eejhtegh
1399,Eltern::N,forældre,æjgát
1400,Eltern::N,forældre,vánhemat
1401,Eltern::N,forældre,va'nhimeh
1402,Eltern::N,forældre,puär'raz
1403,Eltern::N,forældre,ро̄дҍхель
1404,Vater::N,far,aehtjie
1405,Vater::N,far,áhttje
1406,Vater::N,far,áhčči
1407,Vater::N,far,eeči
1408,Vater::N,far,e´čč
1409,Vater::N,far,аджь
1410,Mutter::N,mor,ietnie
1411,Mutter::N,mor,iednne
1412,Mutter::N,mor,eadni
1413,Mutter::N,mor,enni
1414,Mutter::N,mor,jeä´n'n
1415,Mutter::N,mor,е̄ннҍ
1416,Sohn::N,søn,elkie
1417,Sohn::N,søn,baernie
1418,Sohn::N,søn,bárnne
1419,Sohn::N,søn,bárdni
1420,Sohn::N,søn,alge
1421,Sohn::N,søn,pärni
1422,Sohn::N,søn,â´lǧǧ
1423,Sohn::N,søn,pä´rnn
1424,Sohn::N,søn,алльк
1425,Tochter::N,datter,nïejte
1426,Tochter::N,datter,daktere
1427,Tochter::N,datter,niejdda
1428,Tochter::N,datter,nieida
1429,Tochter::N,datter,niei'dâ
1430,Tochter::N,datter,nijdd
1431,Tochter::N,datter,нӣййт
1432,Bruder::N,bror,vïelle
1433,Bruder::N,bror,viellja
1434,Bruder::N,bror,viellja
1435,Bruder::N,bror,viljâ
1436,Bruder::N,bror,vi´llj
1437,Bruder::N,bror,вӣлльй
1438,Schwester::N,søster,åabpa
1439,Schwester::N,søster,oabbá
1440,Schwester::N,søster,oabbá
1441,Schwester::N,søster,uáb'bi
1442,Schwester::N,søster,vuä´b'b
1443,Schwester::N,søster,вуэррьпенҍ
1444,Onkel::N,onkel,jyøne
1445,Onkel::N,onkel,jiekie
1446,Onkel::N,onkel,tjietsie
1447,Onkel::N,onkel,ænoj
1448,Onkel::N,onkel,iehke
1449,Onkel::N,onkel,eanu
1450,Onkel::N,onkel,eahki
1451,Onkel::N,onkel,čeahci
1452,Onkel::N,onkel,eehi
1453,Onkel::N,onkel,iänui
1454,Onkel::N,onkel,jään
1455,Onkel::N,onkel,čia´cc
1456,Onkel::N,onkel,ӣнн
1457,Tante::N,tante,seasa
1458,Tante::N,tante,jijmie
1459,Tante::N,tante,gåeskie
1460,Tante::N,tante,goasske
1461,Tante::N,tante,siessá
1462,Tante::N,tante,muohtá
1463,Tante::N,tante,ipmi
1464,Tante::N,tante,goaski
1465,Tante::N,tante,siäsá
1466,Tante::N,tante,sie´ss
1467,Tante::N,tante,kuä´sǩǩ
1468,Tante::N,tante,сӣссь
1469,Ehemann::N,ægtemand,ålma
1470,Ehemann::N,ægtemand,geelle
1471,Ehemann::N,ægtemand,boaddnje
1472,Ehemann::N,ægtemand,gállásjålmåj
1473,Ehemann::N,ægtemand,isit
1474,Ehemann::N,ægtemand,boadnji
1475,Ehemann::N,ægtemand,kääḷis
1476,Ehemann::N,ægtemand,kuõjj
1477,Ehemann::N,ægtemand,кӯйй
1478,Ehemann::N,ægtemand,ка̄ллесь
1479,Ehefrau::N,hustru,gåmma
1480,Ehefrau::N,hustru,måersie
1481,Ehefrau::N,hustru,geellege
1482,Ehefrau::N,hustru,áhkká
1483,Ehefrau::N,hustru,áhkásj
1484,Ehefrau::N,hustru,áhkká
1485,Ehefrau::N,hustru,kálgu
1486,Ehefrau::N,hustru,eemeed
1487,Ehefrau::N,hustru,ä´ǩǩ
1488,Ehefrau::N,hustru,а̄ххьк
1489,Freude::N,glæde,aavoe
1490,Freude::N,glæde,gearjoe
1491,Freude::N,glæde,ávvo
1492,Freude::N,glæde,sjålle
1493,Freude::N,glæde,illu
1494,Freude::N,glæde,iḷo
1495,Freude::N,glæde,rämm
1496,Freude::N,glæde,kuärgg
1497,Freude::N,glæde,räädast
1498,Freude::N,glæde,ро̄а̄мм
1499,Gelächter::N,latter,föörhkelh
1500,Gelächter::N,latter,boagos
1501,Gelächter::N,latter,tjajmos
1502,Gelächter::N,latter,čaibman
1503,Gelächter::N,latter,boagusteapmi
1504,Gelächter::N,latter,gávdnasat
1505,Gelächter::N,latter,käämmin
1506,Gelächter::N,latter,smiâhh
