,Concept_ID,,se
5620,scheinen::V,,va'ikkutiđ
5621,scheinen::V,,vaikkted
5622,scheinen::V,,ыдтӭ
5623,zu sehen sein::V,,vååjnedh
5624,zu sehen sein::V,,vuojnnut
5625,zu sehen sein::V,,oidnot
5626,zu sehen sein::V,,oinuđ
5627,zu sehen sein::V,,kue´stted
5628,zu sehen sein::V,,кӯсстъе
5629,zu sehen sein::V,,кӯссьтэ
5630,vernehmen::V,,govledh
5631,vernehmen::V,,gullat
5632,vernehmen::V,,gullat
5633,vernehmen::V,,kuullâđ
5634,vernehmen::V,,kuullâd
5635,vernehmen::V,,кулсэ
5636,frieren::V,,gåalodh
5637,frieren::V,,goallot
5638,frieren::V,,goallut
5639,frieren::V,,kolmuđ
5640,frieren::V,,kõlmmstõõllâd
5641,frieren::V,,калльме
5642,tun::V,,darjodh
5643,tun::V,,barggat
5644,tun::V,,dahkat
5645,tun::V,,porgâđ
5646,tun::V,,raajjâd
5647,tun::V,,лыххкэ
5648,können::V,,maehtedh
5649,können::V,,ååjmedidh
5650,können::V,,buktet
5651,können::V,,veadjit
5652,können::V,,vaijeeđ
5653,können::V,,mä´tted
5654,können::V,,vuei´tted
5655,können::V,,вуэййе
5656,können::V,,ма̄ххьтэ
5657,wollen::V,,sïjhtedh
5658,wollen::V,,sihtat
5659,wollen::V,,hálijdit
5660,wollen::V,,dáhttut
5661,wollen::V,,háliidit
5662,wollen::V,,halijdiđ
5663,wollen::V,,tättad
5664,wollen::V,,туввэ
5665,wollen::V,,та̄ххтэ
5666,anfangen::V,,aelkedh
5667,anfangen::V,,álgadit
5668,anfangen::V,,-goahtet
5669,anfangen::V,,álgit
5670,anfangen::V,,älgiđ
5671,anfangen::V,,a'lgâttiđ
5672,anfangen::V,,aalǥted
5673,anfangen::V,,олкхэ
5674,anfangen::V,,о̄а̄лкхэ
5675,beenden::V,,orrijidh
5676,beenden::V,,låhpadit
5677,beenden::V,,hiejttet
5678,beenden::V,,loahpahit
5679,beenden::V,,luoppâđ
5680,beenden::V,,looppted
5681,beenden::V,,луэппьтэ
5682,aufhören::V,,sluvhtedh
5683,aufhören::V,,hiejttet
5684,aufhören::V,,heaitit
5685,aufhören::V,,šluhttet
5686,aufhören::V,,joskâđ
5687,aufhören::V,,jõskkâd
5688,aufhören::V,,puu´tted
5689,aufhören::V,,е̄сскэ
5690,gelingen::V,,lyhkestidh
5691,gelingen::V,,vuorbástuvvat
5692,gelingen::V,,lihkustuvvat
5693,gelingen::V,,lukkuđ
5694,gelingen::V,,o´nnsted
5695,gelingen::V,,выййтэ
5696,geraten::V,,sååjhtedh
5697,geraten::V,,gevvat
5698,geraten::V,,gártat
5699,geraten::V,,šaddat
5700,geraten::V,,latkiitiiđ
5701,geraten::V,,suuijâđ
5702,geraten::V,,šõddâd
5703,geraten::V,,оччтэдтэ
5704,geraten::V,,очендэдтэ
5705,öffnen::V,,rïhpestidh
5706,öffnen::V,,rahpat
5707,öffnen::V,,rabádit
5708,öffnen::V,,rahpat
5709,öffnen::V,,ávustiđ
5710,öffnen::V,,čuáv'diđ
5711,öffnen::V,,riččâd
5712,öffnen::V,,ää´veed
5713,öffnen::V,,čåu´dded
5714,öffnen::V,,а̄вьдэ
5715,schließen::V,,steegkedh
5716,schließen::V,,dahppat
5717,schließen::V,,gokčat
5718,schließen::V,,kiddiđ
5719,schließen::V,,toppâđ
5720,schließen::V,,kä´tted
5721,schließen::V,,тэ̄ффкэ
5722,schließen::V,,ка̄ххьтэ
5723,stellen::V,,bïejedh
5724,stellen::V,,biejadit
5725,stellen::V,,bidjat
5726,stellen::V,,asâttiđ
5727,stellen::V,,piijjâd
5728,stellen::V,,cää´ǩǩed
5729,stellen::V,,пыййе
5730,setzen::V,,bïejedh
5731,setzen::V,,biejadit
5732,setzen::V,,bidjat
5733,setzen::V,,i'štâttiđ
5734,setzen::V,,piijjâd
5735,setzen::V,,пыййе
5736,legen::V,,bïejedh
5737,legen::V,,biedjat
5738,legen::V,,biejadit
5739,legen::V,,bidjat
5740,legen::V,,asâttiđ
5741,legen::V,,piijjâd
5742,legen::V,,пыййе
5743,berühren::V,,gaajesjidh
5744,berühren::V,,duohttat
5745,berühren::V,,giehtadit
5746,berühren::V,,guoskat
5747,berühren::V,,guoskkahit
5748,berühren::V,,kuos'kâđ
5749,berühren::V,,kuo'skâttiđ
5750,berühren::V,,nja'vhâstiđ
5751,berühren::V,,kuõskted
5752,berühren::V,,njaauksted
5753,berühren::V,,кӯсскэ
5754,berühren::V,,лыксаххьтэ
5755,verbinden::V,,ektiedidh
5756,verbinden::V,,gårredidh
5757,verbinden::V,,tjadnat
5758,verbinden::V,,ovttastahttit
5759,verbinden::V,,o'vtâstittiđ
5760,verbinden::V,,lahteđ
5761,verbinden::V,,lâ´htted
5762,verbinden::V,,чӯллмдэ
5763,bedecken::V,,gaptjedh
5764,bedecken::V,,jávvet
5765,bedecken::V,,gåbttjåt
5766,bedecken::V,,gokčat
5767,bedecken::V,,luáv'diđ
5768,bedecken::V,,kä´tted
5769,bedecken::V,,tu´vdded
5770,bedecken::V,,аййдэ
5771,bedecken::V,,тэ̄ффкэ
5772,bedecken::V,,ка̄ххьтэ
5773,aufhängen::V,,gævnjodh
5774,aufhängen::V,,gæhtsasjidh
5775,aufhängen::V,,gahtsot
5776,aufhängen::V,,gatsostit
5777,aufhängen::V,,heŋget
5778,aufhängen::V,,heŋgiđ
5779,aufhängen::V,,he'ŋgâstiđ
5780,aufhängen::V,,kååccad
5781,aufhängen::V,,коадсэ
5782,anzünden::V,,tsïhkijehtedh
5783,anzünden::V,,buollidit
5784,anzünden::V,,tsahkkidit
5785,anzünden::V,,cahkkedit
5786,anzünden::V,,cokkiittiđ
5787,anzünden::V,,cõ´ǩǩted
5788,anzünden::V,,puâl'lted
5789,anzünden::V,,пуэллхэ
5790,aufheben::V,,bijjiedidh
5791,aufheben::V,,låpptit
5792,aufheben::V,,bajidit
5793,aufheben::V,,pajediđ
5794,aufheben::V,,pââi´ded
5795,aufheben::V,,пайнэ
5796,zurücklassen::V,,laehpedh
5797,zurücklassen::V,,guodet
5798,zurücklassen::V,,guođđit
5799,zurücklassen::V,,kyeđđiḋ
5800,zurücklassen::V,,kue´đđed
5801,zurücklassen::V,,кӯдтӭ
5802,verlieren::V,,dassedh
5803,verlieren::V,,biestedh
5804,verlieren::V,,masset
5805,verlieren::V,,láhppet
5806,verlieren::V,,láhppit
5807,verlieren::V,,läppiđ
5808,verlieren::V,,monâttiđ
5809,verlieren::V,,lä´pped
5810,verlieren::V,,rââ´ppted
5811,verlieren::V,,ка̄дхэ
5812,verlieren::V,,кӯдтъе
5813,fallen lassen::V,,gahtjehtidh
5814,fallen lassen::V,,luojttet
5815,fallen lassen::V,,luojttalit
5816,fallen lassen::V,,gahčahit
5817,fallen lassen::V,,lyeš'tiđ
5818,fallen lassen::V,,kočâttiđ
5819,fallen lassen::V,,rõpsted
5820,fallen lassen::V,,kõõččted
5821,fallen lassen::V,,ёҏтэ
5822,fallen lassen::V,,кэчхэ
5823,machen::V,,daajhtodh
5824,machen::V,,dahkat
5825,machen::V,,dahkat
5826,machen::V,,rähtiđ
5827,machen::V,,raajjâd
5828,machen::V,,tue´j'jeed
5829,machen::V,,тӯййше
5830,machen::V,,ӣллькье
5831,herstellen::V,,skaepiedidh
5832,herstellen::V,,buvtadit
5833,herstellen::V,,dudjot
5834,herstellen::V,,a'mnâstiđ
5835,herstellen::V,,va'lmâštiđ
5836,herstellen::V,,vaalmšted
5837,herstellen::V,,лыххкэ
5838,herstellen::V,,ӣллькье
5839,bauen::V,,bigkedh
5840,bauen::V,,biggit
5841,bauen::V,,ráhkadit
5842,bauen::V,,huksiđ
5843,bauen::V,,raajjâd
5844,bauen::V,,тӯййше
5845,reparieren::V,,davvodh
5846,reparieren::V,,divvot
5847,reparieren::V,,divvut
5848,reparieren::V,,tivvoođ
5849,reparieren::V,,čihtâđ
5850,reparieren::V,,teevvad
5851,reparieren::V,,чиннэ
5852,verbessern::V,,bueriedidh
5853,verbessern::V,,báredit
5854,verbessern::V,,buoredit
5855,verbessern::V,,buoridit
5856,verbessern::V,,pye'rediđ
5857,verbessern::V,,pue´reed
5858,verbessern::V,,шӣгнэ
5859,ändern::V,,jeatjahtehtedh
5860,ändern::V,,rievddadit
5861,ändern::V,,muhttit
5862,ändern::V,,molsut
5863,ändern::V,,mutteđ
5864,ändern::V,,mu´tted
5865,ändern::V,,вуайхе
5866,ändern::V,,ка̄вьсе
5867,graben::V,,berkedh
5868,graben::V,,kroehkedh
5869,graben::V,,bállet
5870,graben::V,,goaivut
5871,graben::V,,roggat
5872,graben::V,,kuái'vuđ
5873,graben::V,,rääppad
5874,graben::V,,kuäivvad
5875,graben::V,,ра̄бпэ
5876,graben::V,,куаййве
5877,beugen::V,,sojjedidh
5878,beugen::V,,såjådit
5879,beugen::V,,sojahit
5880,beugen::V,,sujâttiđ
5881,beugen::V,,kå´mrded
5882,beugen::V,,njikklõõttâd
5883,beugen::V,,сойхьтэ
5884,beugen::V,,то̄а̄ххкэ
5885,beugen::V,,нигклаххьтэ
5886,biegen::V,,sojjehtidh
5887,biegen::V,,såjådit
5888,biegen::V,,niejddet
5889,biegen::V,,sojahit
5890,biegen::V,,čipteđ
5891,biegen::V,,soojted
5892,biegen::V,,сойхьтэ
5893,drehen::V,,jårrehtidh
5894,drehen::V,,bådnjåt
5895,drehen::V,,botnjat
5896,drehen::V,,jurâttiđ
5897,drehen::V,,jåårǥlâ´tted
5898,drehen::V,,чоӊӊтэ
5899,wenden::V,,jarkelidh
5900,wenden::V,,jårggålit
5901,wenden::V,,jorgalit
5902,wenden::V,,jurgâliđ
5903,wenden::V,,jåårǥlâ´tted
5904,wenden::V,,вӣррлаххътэ
5905,wenden::V,,ка̄вьсе
5906,umdrehen::V,,jarkedh
5907,umdrehen::V,,måttsåstit
5908,umdrehen::V,,botnjat
5909,umdrehen::V,,jorgođ
5910,umdrehen::V,,jårǥsted
5911,umdrehen::V,,коамьхе
5912,umdrehen::V,,калльтлэ
5913,heben::V,,luknjedh
5914,heben::V,,baavhkestidh
5915,heben::V,,bajedit
5916,heben::V,,loktet
5917,heben::V,,bajidit
5918,heben::V,,pajediđ
5919,heben::V,,kokkiđ
5920,heben::V,,kaggâd
5921,heben::V,,pââ´jeed
5922,heben::V,,пайнэ
5923,heben::V,,пайнэллэ
5924,hochheben::V,,lutnjedh
5925,hochheben::V,,låggŋit
5926,hochheben::V,,loktet
5927,hochheben::V,,pajediđ
5928,hochheben::V,,kuåstteed
5929,hochheben::V,,пайнэ
5930,ergreifen::V,,fihkelidh
5931,ergreifen::V,,sårjjot
5932,ergreifen::V,,doahppit
5933,ergreifen::V,,fáhtet
5934,ergreifen::V,,tuáppuđ
5935,ergreifen::V,,poppâ´tted
5936,ergreifen::V,,каццсе
5937,ergreifen::V,,туэрркэ
5938,ergreifen::V,,ро̄а̄ппчье
5939,halten::V,,steeredh
5940,halten::V,,utniedidh
5941,halten::V,,anedit
5942,halten::V,,adnalit
5943,halten::V,,doallat
5944,halten::V,,toollâd
5945,halten::V,,tue´rjjeed
5946,halten::V,,туаррье
5947,drücken::V,,dïelkestidh
5948,drücken::V,,dieddet
5949,drücken::V,,deaddit
5950,drücken::V,,čárvet
5951,drücken::V,,čárvuđ
5952,drücken::V,,čärvvad
5953,drücken::V,,teä´d'ded
5954,drücken::V,,пе̄ррэ
5955,drücken::V,,ра̄ппче
5956,schieben::V,,vuetjedh
5957,schieben::V,,sjáhtjat
5958,schieben::V,,cáhkit
5959,schieben::V,,cuggâđ
5960,schieben::V,,oi´ǧǧeed
5961,schieben::V,,оййкье
5962,kratzen::V,,våhtsodh
5963,kratzen::V,,skreepedh
5964,kratzen::V,,ruohkkat
5965,kratzen::V,,ruohkastit
5966,kratzen::V,,gazzut
5967,kratzen::V,,kazzođ
5968,kratzen::V,,võckkâd
5969,kratzen::V,,кышшкэ
5970,kratzen::V,,каххьце
5971,lecken::V,,njåalodh
5972,lecken::V,,njoallot
5973,lecken::V,,njolodit
5974,lecken::V,,njuálluđ
5975,lecken::V,,njuällad
5976,lecken::V,,нюаллэ
5977,beißen::V,,gaektjedh
5978,beißen::V,,gássket
5979,beißen::V,,gáskestit
5980,beißen::V,,gáskit
5981,beißen::V,,käskiđ
5982,beißen::V,,kä´cǩǩed
5983,beißen::V,,ка̄ццьке
5984,abreißen::V,,bïhkedh
5985,abreißen::V,,gajkkot
5986,abreißen::V,,gaikkihit
5987,abreißen::V,,roottâđ
5988,abreißen::V,,ra´šǩǩeed
5989,abreißen::V,,rååttad
5990,abreißen::V,,ро̄дтҍе
5991,abreißen::V,,пӯттҍкье
5992,abschneiden::V,,tjoehpestidh
5993,abschneiden::V,,jallat
5994,abschneiden::V,,čuohppat
5995,abschneiden::V,,jogâldiđ
5996,abschneiden::V,,geerelidh
5997,abschneiden::V,,е̄дтэ
5998,abschneiden::V,,е̄дтлэ
5999,binden::V,,gårredidh
6000,binden::V,,tjadnat
6001,binden::V,,gárrat
6002,binden::V,,čoonnâđ
6003,binden::V,,čõõnnâd
6004,binden::V,,čuõlmmâd
6005,binden::V,,ко̄ррэ
6006,binden::V,,чӯллмдэ
6007,binden::V,,ко̄а̄ррэ
6008,stecken::V,,rïjtedh
6009,stecken::V,,tsævkkat
6010,stecken::V,,cáhkit
6011,stecken::V,,cuggâđ
6012,stecken::V,,čuõ´ǧ'ǧeed
6013,stecken::V,,чогксэ
6014,stecken::V,,це̄ӈькхэ
6015,brechen::V,,dåajodh
6016,brechen::V,,tsåapkodh
6017,brechen::V,,doaddjut
6018,brechen::V,,cuvket
6019,brechen::V,,moorrâđ
6020,brechen::V,,mu´rdded
6021,brechen::V,,муррьтэ
6022,klopfen::V,,beenghkedh
6023,klopfen::V,,goalkkalit
6024,klopfen::V,,tsábbmet
6025,klopfen::V,,goalkit
6026,klopfen::V,,skoalkit
6027,klopfen::V,,skuá'lkuttiđ
6028,klopfen::V,,kuälkted
6029,klopfen::V,,та̄гкэ
6030,hauen::V,,beenghkedh
6031,hauen::V,,tjuollat
6032,hauen::V,,čuollat
6033,hauen::V,,čurmâđ
6034,hauen::V,,čâ´cǩǩed
6035,hauen::V,,та̄гкэ
6036,hauen::V,,ва̄сстэ
6037,kleben::V,,njamkedh
6038,kleben::V,,dædnjodit
6039,kleben::V,,liibmet
6040,kleben::V,,taṃadiđ
6041,kleben::V,,li´jmmjed
6042,kleben::V,,нямхэ
6043,reiben::V,,daanjedh
6044,reiben::V,,ruvvit
6045,reiben::V,,ruvvet
6046,reiben::V,,fiärruđ
6047,reiben::V,,heârrad
6048,reiben::V,,ru´vvjed
6049,reiben::V,,е̄ррэ
6050,streichen::V,,daejdedh
6051,streichen::V,,badtjadidh
6052,streichen::V,,vuojddat
6053,streichen::V,,málet
6054,streichen::V,,njuohtat
6055,streichen::V,,njuottâđ
6056,streichen::V,,puák'suđ
6057,streichen::V,,påhssad
6058,streichen::V,,мо̄а̄шшэ
6059,schleifen::V,,slijhpedh
6060,schleifen::V,,sadjet
6061,schleifen::V,,sadjit
6062,schleifen::V,,šliipet
6063,schleifen::V,,saijeeđ
6064,schleifen::V,,sââjjad
6065,schleifen::V,,tabǯsted
6066,schleifen::V,,то̄а̄мчсе
6067,schneiden::V,,bietskedh
6068,schneiden::V,,suoddat
6069,schneiden::V,,tjuohppat
6070,schneiden::V,,biesskedit
6071,schneiden::V,,čuohppat
6072,schneiden::V,,čuop'pâđ
6073,schneiden::V,,čuõp'pâd
6074,schneiden::V,,е̄дтэ
6075,schneiden::V,,пе̄ррэ
6076,schneiden::V,,чӯххпэ
6077,rütteln::V,,firredh
6078,rütteln::V,,doargestit
6079,rütteln::V,,šluvgit
6080,rütteln::V,,pušteđ
6081,rütteln::V,,pu´štted
6082,rütteln::V,,пушшьтэ
6083,schütteln::V,,firredh
6084,schütteln::V,,sjavnnjet
6085,schütteln::V,,sillnat
6086,schütteln::V,,skullhet
6087,schütteln::V,,salkalit
6088,schütteln::V,,pušteđ
6089,schütteln::V,,pu´štted
6090,schütteln::V,,пушшьтэ
6091,schwenken::V,,svinhtedh
6092,schwenken::V,,svikkastit
6093,schwenken::V,,šlivgut
6094,schwenken::V,,hiä'iluttiđ
6095,schwenken::V,,heeilted
6096,schwenken::V,,маххъе
6097,schütten::V,,gurhkedh
6098,schütten::V,,hállit
6099,schütten::V,,liejkkit
6100,schütten::V,,leškiđ
6101,schütten::V,,virâttiđ
6102,schütten::V,,väällad
6103,schütten::V,,ва̄ллэ
6104,füllen::V,,dievhtedh
6105,füllen::V,,dievddet
6106,füllen::V,,deavdit
6107,füllen::V,,tevdiđ
6108,füllen::V,,tiudded
6109,füllen::V,,тӣввтэ
6110,einwickeln::V,,gïesedh
6111,einwickeln::V,,giessat
6112,einwickeln::V,,gárrat
6113,einwickeln::V,,giessat
6114,einwickeln::V,,gurpat
6115,einwickeln::V,,kiessâđ
6116,einwickeln::V,,ǩiõssâd
6117,einwickeln::V,,кӣссэ
6118,tragen::V,,guedtedh
6119,tragen::V,,guoddet
6120,tragen::V,,guoddit
6121,tragen::V,,kyed'diđ
6122,tragen::V,,kue´d'ded
6123,tragen::V,,кӯннҌтэ
6124,schleppen::V,,fatnehtidh
6125,schleppen::V,,sliehpit
6126,schleppen::V,,feastit
6127,schleppen::V,,vie'šidiđ
6128,schleppen::V,,hinnađ
6129,schleppen::V,,nje´ʒʒed
6130,schleppen::V,,чуввкэ
6131,ziehen::V,,giesedh
6132,ziehen::V,,giesset
6133,ziehen::V,,geassit
6134,ziehen::V,,keessiđ
6135,ziehen::V,,ǩie´ssed
6136,ziehen::V,,ке̄ссе
6137,aufbewahren::V,,vöörhkedh
6138,aufbewahren::V,,vuorkkit
6139,aufbewahren::V,,seailluhit
6140,aufbewahren::V,,siä'iluttiđ
6141,aufbewahren::V,,seeilted
6142,aufbewahren::V,,рӯкнэ
6143,werfen::V,,slampestidh
6144,werfen::V,,bálkkot
6145,werfen::V,,suhppet
6146,werfen::V,,šlivgiđ
6147,werfen::V,,čeâǥǥted
6148,werfen::V,,суэххпэ
6149,fangen::V,,bivtedh
6150,fangen::V,,giddit
6151,fangen::V,,bivdit
6152,fangen::V,,toppiđ
6153,fangen::V,,tää´vted
6154,fangen::V,,та̄бпэ
6155,fangen::V,,со̄а̄гкэ
6156,packen::V,,doerelidh
6157,packen::V,,kreemsedh
6158,packen::V,,doahppit
6159,packen::V,,doahput
6160,packen::V,,tuáppuđ
6161,packen::V,,ká'ivâstiđ
6162,packen::V,,tää´vted
6163,packen::V,,каццсе
6164,packen::V,,туэрркэ
6165,packen::V,,ро̄а̄ппчье
6166,verstecken::V,,tjïekedh
6167,verstecken::V,,tjiehkat
6168,verstecken::V,,čiehkat
6169,verstecken::V,,čieḥâđ
6170,verstecken::V,,peittad
6171,verstecken::V,,пе̄йхьтэ
6172,teilen::V,,juekedh
6173,teilen::V,,juohket
6174,teilen::V,,juohkit
6175,teilen::V,,jyeḥiđ
6176,teilen::V,,jue´ǩǩed
6177,teilen::V,,ю̄гке
6178,teilen::V,,ра̄ттҍке
6179,schicken::V,,saadtodh
6180,schicken::V,,sáddit
6181,schicken::V,,sáddet
6182,schicken::V,,vuo'lgâttiđ
6183,schicken::V,,vuõltteed
6184,schicken::V,,вӯлкхэ
6185,bringen::V,,buektedh
6186,bringen::V,,doalvvot
6187,bringen::V,,buktit
6188,bringen::V,,tuál'vuđ
6189,bringen::V,,pu´htted
6190,bringen::V,,пыххьтэ
6191,hinzufügen::V,,dievhtedh
6192,hinzufügen::V,,duoddit
6193,hinzufügen::V,,lasedit
6194,hinzufügen::V,,lasihit
6195,hinzufügen::V,,lasettiđ
6196,hinzufügen::V,,lââ´zzted
6197,hinzufügen::V,,лажьхе
6198,bekommen::V,,åadtjodh
6199,bekommen::V,,åttjudit
6200,bekommen::V,,oažžut
6201,bekommen::V,,juksâđ
6202,bekommen::V,,uáž'žuđ
6203,bekommen::V,,vuäǯ'ǯâd
6204,bekommen::V,,вуаннче
6205,erhalten::V,,åadtjodh
6206,erhalten::V,,oadtjot
6207,erhalten::V,,oažžut
6208,erhalten::V,,uáž'žuđ
6209,erhalten::V,,vuäǯ'ǯâd
6210,erhalten::V,,ва̄лльтэ
6211,nehmen::V,,vaeltedh
6212,nehmen::V,,válldet
6213,nehmen::V,,váldit
6214,nehmen::V,,väldiđ
6215,nehmen::V,,vä´ldded
6216,nehmen::V,,ва̄лльтэ
6217,wählen::V,,veeljedh
6218,wählen::V,,válljit
6219,wählen::V,,válljet
6220,wählen::V,,valjiđ
6221,wählen::V,,vaalšed
6222,wählen::V,,va´lljeed
6223,wählen::V,,воалшэ
6224,auswählen::V,,veeljedh
6225,auswählen::V,,tjuolldet
6226,auswählen::V,,válljet
6227,auswählen::V,,valjiđ
6228,auswählen::V,,vaalšed
6229,auswählen::V,,va´lljeed
6230,auswählen::V,,воалшэ
6231,bewahren::V,,vaarjelidh
6232,bewahren::V,,bisodit
6233,bewahren::V,,várjjalit
6234,bewahren::V,,seailluhit
6235,bewahren::V,,varjâliđ
6236,bewahren::V,,varjjled
6237,bewahren::V,,ӣшшьтэ
6238,bewahren::V,,во̄а̄ррьдэ
6239,behindern::V,,hööptdeh
6240,behindern::V,,hieredit
6241,behindern::V,,muhttet
6242,behindern::V,,eastadit
6243,behindern::V,,estiđ
6244,behindern::V,,coggâđ
6245,behindern::V,,hettiđ
6246,behindern::V,,cõggâd
6247,behindern::V,,е̄кхэллэ
6248,verderben::V,,biejstedh
6249,verderben::V,,spedjat
6250,verderben::V,,billistit
6251,verderben::V,,pillediđ
6252,verderben::V,,tårmmad
6253,verderben::V,,pe´llsted
6254,verderben::V,,тоаррмэ
6255,verderben::V,,ма̄ййкэ
6256,beschädigen::V,,fæjloedidh
6257,beschädigen::V,,vahágahttet
6258,beschädigen::V,,bilidit
6259,beschädigen::V,,vahâgittiđ
6260,beschädigen::V,,pä´rtteed
6261,beschädigen::V,,муррьтэ
6262,zerbrechen::V,,tsööpkedh
6263,zerbrechen::V,,doadjet
6264,zerbrechen::V,,cuvket
6265,zerbrechen::V,,cuov'kkiđ
6266,zerbrechen::V,,muårrâd
6267,zerbrechen::V,,cu´vǩǩeed
6268,zerbrechen::V,,муррьтэ
6269,zerreißen::V,,gejhkielidh
6270,zerreißen::V,,gajkudit
6271,zerreißen::V,,gaikkodit
6272,zerreißen::V,,ráisket
6273,zerreißen::V,,kiškođ
6274,zerreißen::V,,ra´šǩǩeed
6275,zerreißen::V,,пуатткэ
6276,zerstören::V,,eerjedh
6277,zerstören::V,,biejsstet
6278,zerstören::V,,håhkkidit
6279,zerstören::V,,heavahit
6280,zerstören::V,,duš'šadit
6281,zerstören::V,,bilidit
6282,zerstören::V,,hevâttiđ
6283,zerstören::V,,hiâvted
6284,zerstören::V,,ёҏтэ
6285,verbrennen::V,,båeltedh
6286,verbrennen::V,,boalldet
6287,verbrennen::V,,boaldit
6288,verbrennen::V,,puál'diđ
6289,verbrennen::V,,puä´ldded
6290,verbrennen::V,,пуэлльтэ
6291,geben::V,,vedtedh
6292,geben::V,,vaddet
6293,geben::V,,addit
6294,geben::V,,addliđ
6295,geben::V,,ä´n
6296,geben::V,,аннҍтэ
6297,reichen::V,,geelkedh
6298,reichen::V,,lagádit
6299,reichen::V,,geiget
6300,reichen::V,,keigiđ
6301,reichen::V,,vuõiggâ´stted
6302,reichen::V,,аннҍтэ
6303,schenken::V,,vedtedh
6304,schenken::V,,vaddet
6305,schenken::V,,skeaŋkut
6306,schenken::V,,skeŋket
6307,schenken::V,,skeŋkkiđ
6308,schenken::V,,sǩiâŋkkâd
6309,schenken::V,,ла̄ххе
6310,versprechen::V,,luhpiedidh
6311,versprechen::V,,jáhttet
6312,versprechen::V,,lohpidit
6313,versprechen::V,,lopediđ
6314,versprechen::V,,lå´ppeed
6315,versprechen::V,,о̄а̄шштҍе
6316,wünschen::V,,lahkoehtidh
6317,wünschen::V,,sávvat
6318,wünschen::V,,sávadit
6319,wünschen::V,,doaivvuhit
6320,wünschen::V,,tuá'ivuttiđ
6321,wünschen::V,,tuâivvad
6322,wünschen::V,,туввэ
6323,loben::V,,girmedh
6324,loben::V,,májnnot
6325,loben::V,,rámmpot
6326,loben::V,,máidnut
6327,loben::V,,rámidit
6328,loben::V,,rammuđ
6329,loben::V,,rämidiđ
6330,loben::V,,ââ´leed
6331,loben::V,,ǩei´tted
6332,loben::V,,кыйта
6333,küssen::V,,tjånnahtidh
6334,küssen::V,,tjuvliestidh
6335,küssen::V,,tjullit
6336,küssen::V,,tjulestit
6337,küssen::V,,cum'mát
6338,küssen::V,,cummistit
6339,küssen::V,,cummâliđ
6340,küssen::V,,cu´mmsted
6341,küssen::V,,cu´mmstõõllâd
6342,küssen::V,,нӣссэ
6343,wiegen::V,,sjammadidh
6344,wiegen::V,,vuohttot
6345,wiegen::V,,vuohtudit
6346,wiegen::V,,vuohttut
6347,wiegen::V,,vuát'tuđ
6348,wiegen::V,,nuäkkad
6349,wiegen::V,,suâibted
6350,wiegen::V,,нуагкэ
6351,zudecken::V,,gaptjedh
6352,zudecken::V,,loavddet
6353,zudecken::V,,gokčat
6354,zudecken::V,,luáv'diđ
6355,zudecken::V,,kä´tted
6356,zudecken::V,,ка̄ххьтэ
6357,wecken::V,,gåaskodh
6358,wecken::V,,båktet
6359,wecken::V,,boktit
6360,wecken::V,,rávkat
6361,wecken::V,,cuvnâđ
6362,wecken::V,,counnâd
6363,wecken::V,,цо̄ввнэ
6364,zeigen::V,,vuesiehtidh
6365,zeigen::V,,vuosedit
6366,zeigen::V,,giejgget
6367,zeigen::V,,čájehit
6368,zeigen::V,,čäittiđ
6369,zeigen::V,,čujottiđ
6370,zeigen::V,,čuäi´ted
6371,zeigen::V,,вӯзьхе
6372,führen::V,,steeredh
6373,führen::V,,doalvvot
6374,führen::V,,láidet
6375,führen::V,,jođettiđ
6376,führen::V,,jåå´đted
6377,führen::V,,выгкэ
6378,lehren::V,,ööhpehtidh
6379,lehren::V,,åhpadit
6380,lehren::V,,oahpahit
6381,lehren::V,,máttááttiđ
6382,lehren::V,,mätt'ted
6383,lehren::V,,vuä´ppsted
6384,lehren::V,,ма̄тҍха
6385,unterrichten::V,,ööhpehtidh
6386,unterrichten::V,,lågådit
6387,unterrichten::V,,åhpadit
6388,unterrichten::V,,oahpahit
6389,unterrichten::V,,škovliđ
6390,unterrichten::V,,máttááttiđ
6391,unterrichten::V,,mätt'ted
6392,unterrichten::V,,vuä´ppsted
6393,unterrichten::V,,ма̄тҍха
6394,aufziehen::V,,eeledh
6395,aufziehen::V,,bajedit
6396,aufziehen::V,,biebmat
6397,aufziehen::V,,pajaskeessiđ
6398,aufziehen::V,,šoddâdiđ
6399,aufziehen::V,,šõddeed
6400,aufziehen::V,,peâm'mad
6401,aufziehen::V,,вуэпьсе
6402,leiten::V,,lijrehtidh
6403,leiten::V,,lájddit
6404,leiten::V,,oatsodit
6405,leiten::V,,jođihit
6406,leiten::V,,stivriđ
6407,leiten::V,,hovdiđ
6408,leiten::V,,jåå´đted
6409,leiten::V,,выгкэ
6410,leiten::V,,вӯййкье
6411,antreiben::V,,eadtjoestidh
6412,antreiben::V,,hasodit
6413,antreiben::V,,hállsjedit
6414,antreiben::V,,gevret
6415,antreiben::V,,rássat
6416,antreiben::V,,kušottiđ
6417,antreiben::V,,huá'puttiđ
6418,antreiben::V,,rääskted
6419,antreiben::V,,hõškkled
6420,antreiben::V,,ёадҌхе
6421,lassen::V,,baajedh
6422,lassen::V,,-ahttet
6423,lassen::V,,diktit
6424,lassen::V,,-ttiđ
6425,lassen::V,,ä´n
6426,lassen::V,,па̄ххкэ
