,Concept_ID,se,kl
6697,suchen::V,ohcat,nivivaa
6698,suchen::V,uuccâđ,nivivaa
6699,suchen::V,ooccâd,nivivaa
6700,suchen::V,о̄дзэ,nivivaa
6701,finden::V,gaavnedh,nanivaa
6702,finden::V,gávnnat,nanivaa
6703,finden::V,gávdnat,nanivaa
6704,finden::V,gávnnahit,nanivaa
6705,finden::V,kavnâđ,nanivaa
6706,finden::V,kaunnâd,nanivaa
6707,finden::V,ко̄а̄внэ,nanivaa
6708,versuchen::V,pryövedh,uuppaa
6709,versuchen::V,pryövedh,ussersarpaa
6710,versuchen::V,fryöjstedh,uuppaa
6711,versuchen::V,fryöjstedh,ussersarpaa
6712,versuchen::V,gæhttjalit,uuppaa
6713,versuchen::V,gæhttjalit,ussersarpaa
6714,versuchen::V,geahččalit,uuppaa
6715,versuchen::V,geahččalit,ussersarpaa
6716,versuchen::V,hilttiđ,uuppaa
6717,versuchen::V,hilttiđ,ussersarpaa
6718,versuchen::V,ǩiččled,uuppaa
6719,versuchen::V,ǩiččled,ussersarpaa
6720,versuchen::V,кӣхчле,uuppaa
6721,versuchen::V,кӣхчле,ussersarpaa
6722,lieben::V,iehtsedh,asavaa
6723,lieben::V,iehttset,asavaa
6724,lieben::V,ráhkistit,asavaa
6725,lieben::V,rähistiđ,asavaa
6726,lieben::V,rä´ǩsted,asavaa
6727,lieben::V,шо̄а̄бпшэ,asavaa
6728,mögen::V,lyjhkedh,akaaraa
6729,mögen::V,lijkkut,akaaraa
6730,mögen::V,liikot,akaaraa
6731,mögen::V,lijkkuđ,akaaraa
6732,mögen::V,tu´ǩǩeed,akaaraa
6733,mögen::V,шо̄а̄бпшэ,akaaraa
6734,lachen::V,mæjtasjidh,
6735,lachen::V,föörhkedidh,
6736,lachen::V,tjajmmat,
6737,lachen::V,čaibmat,
6738,lachen::V,boagustit,
6739,lachen::V,povvâstiđ,
6740,lachen::V,påǥsted,
6741,lachen::V,сыйнэ,
6742,lachen::V,сӣййнэ,
6743,rühren::V,doehtedh,qeerlerpaa
6744,rühren::V,njuoradit,qeerlerpaa
6745,rühren::V,lihkahit,qeerlerpaa
6746,rühren::V,lihâttiđ,qeerlerpaa
6747,rühren::V,likktõõllâd,qeerlerpaa
6748,rühren::V,лыксаххьтэ,qeerlerpaa
6749,weinen::V,tjearodh,qiavoq
6750,weinen::V,tjierrot,qiavoq
6751,weinen::V,čierrut,qiavoq
6752,weinen::V,čiärruđ,qiavoq
6753,weinen::V,reäkkad,qiavoq
6754,weinen::V,ря̄гкэ,qiavoq
6755,weinen::V,лӯйхьке,qiavoq
6756,schimpfen::V,skïelledh,qatimaarpoq
6757,schimpfen::V,bielkket,qatimaarpoq
6758,schimpfen::V,bealkit,qatimaarpoq
6759,schimpfen::V,pelkkiđ,qatimaarpoq
6760,schimpfen::V,kaddled,qatimaarpoq
6761,schimpfen::V,о̄а̄ҏҏтэ,qatimaarpoq
6762,sich ärgern::V,måarahtovvedh,ugguutigaa
6763,sich ärgern::V,suhttat,ugguutigaa
6764,sich ärgern::V,suhttat,ugguutigaa
6765,sich ärgern::V,suttâđ,ugguutigaa
6766,sich ärgern::V,iäd'duđ,ugguutigaa
6767,sich ärgern::V,suttâd,ugguutigaa
6768,sich ärgern::V,се̄ннтэ,ugguutigaa
6769,sich fürchten::V,bïlledh,eqqanaarpoq
6770,sich fürchten::V,repkiestidh,eqqanaarpoq
6771,sich fürchten::V,ballat,eqqanaarpoq
6772,sich fürchten::V,ballat,eqqanaarpoq
6773,sich fürchten::V,poollâđ,eqqanaarpoq
6774,sich fürchten::V,põõllâd,eqqanaarpoq
6775,sich fürchten::V,пэллэ,eqqanaarpoq
6776,fürchten::V,bïlledh,ersigaa
6777,fürchten::V,ballat,ersigaa
6778,fürchten::V,ballat,ersigaa
6779,fürchten::V,poollâđ,ersigaa
6780,fürchten::V,põõllâd,ersigaa
6781,fürchten::V,пэллэ,ersigaa
6782,fliehen::V,baataridh,qimaavoq
6783,fliehen::V,paahkanadtedh,qimaavoq
6784,fliehen::V,báhtarit,qimaavoq
6785,fliehen::V,báhtarit,qimaavoq
6786,fliehen::V,patâriđ,qimaavoq
6787,fliehen::V,čõ´ǩǩeed,qimaavoq
6788,fliehen::V,по̄а̄ччке,qimaavoq
6789,flüchten::V,tsåvvalidh,allikarfigaa
6790,flüchten::V,báhtarit,allikarfigaa
6791,flüchten::V,gárgidit,allikarfigaa
6792,flüchten::V,kárgáđ,allikarfigaa
6793,flüchten::V,uiddâd,allikarfigaa
6794,flüchten::V,по̄а̄ччке,allikarfigaa
6795,sehen::V,vuejnedh,isigaa
6796,sehen::V,vuojnnet,isigaa
6797,sehen::V,oaidnít,isigaa
6798,sehen::V,uái'niđ,isigaa
6799,sehen::V,vuei´nned,isigaa
6800,sehen::V,уййнэ,isigaa
6801,anschauen::V,aalpesidh,
6802,anschauen::V,vaarjedidh,
6803,anschauen::V,gehtjadit,
6804,anschauen::V,geahččat,
6805,anschauen::V,keččâđ,
6806,anschauen::V,ǩiččâd,
6807,anschauen::V,выльшхе,
6808,ansehen::V,gïehtjed,alaatsinaappaa
6809,ansehen::V,ájttsat,alaatsinaappaa
6810,ansehen::V,geahččat,alaatsinaappaa
6811,ansehen::V,keččâđ,alaatsinaappaa
6812,ansehen::V,ǩiččâd,alaatsinaappaa
6813,ansehen::V,кӣххче,alaatsinaappaa
6814,hören::V,govledh,tusarpaa
6815,hören::V,gullat,tusarpaa
6816,hören::V,gullat,tusarpaa
6817,hören::V,kuullâđ,tusarpaa
6818,hören::V,kuullâd,tusarpaa
6819,hören::V,куллэ,tusarpaa
6820,zuhören::V,goltelidh,naalappoq
6821,zuhören::V,gullut,naalappoq
6822,zuhören::V,liehket,naalappoq
6823,zuhören::V,guldalit,naalappoq
6824,zuhören::V,kuldâliđ,naalappoq
6825,zuhören::V,kuvddled,naalappoq
6826,zuhören::V,куллэ,naalappoq
6827,probieren::V,damtedh,
6828,probieren::V,smååhkedh,
6829,probieren::V,smáhkkut,
6830,probieren::V,geahččalit,
6831,probieren::V,njaddeđ,
6832,probieren::V,keččalistiđ,
6833,probieren::V,njâ´dded,
6834,probieren::V,кӣхчле,
6835,riechen::V,hepsedh,tipippoq
6836,riechen::V,hapsijdit,tipippoq
6837,riechen::V,háisut,tipippoq
6838,riechen::V,apseđ,tipippoq
6839,riechen::V,â´ppsed,tipippoq
6840,riechen::V,аппьсе,tipippoq
6841,fühlen::V,damtedh,misigaa
6842,fühlen::V,dåbddåt,misigaa
6843,fühlen::V,dovdat,misigaa
6844,fühlen::V,tubdâđ,misigaa
6845,fühlen::V,tobddâd,misigaa
6846,fühlen::V,куллэ,misigaa
6847,fühlen::V,туссвэ,misigaa
6848,fühlen::V,то̄ммтэ,misigaa
6849,scheinen::V,vååjnedh,takutippoq
6850,scheinen::V,lijkkut,takutippoq
6851,scheinen::V,oidnot,takutippoq
6852,scheinen::V,dovdot,takutippoq
6853,scheinen::V,va'ikkutiđ,takutippoq
6854,scheinen::V,vaikkted,takutippoq
6855,scheinen::V,ыдтӭ,takutippoq
6856,zu sehen sein::V,vååjnedh,
6857,zu sehen sein::V,vuojnnut,
6858,zu sehen sein::V,oidnot,
6859,zu sehen sein::V,oinuđ,
6860,zu sehen sein::V,kue´stted,
6861,zu sehen sein::V,кӯсстъе,
6862,zu sehen sein::V,кӯссьтэ,
6863,vernehmen::V,govledh,
6864,vernehmen::V,gullat,
6865,vernehmen::V,gullat,
6866,vernehmen::V,kuullâđ,
6867,vernehmen::V,kuullâd,
6868,vernehmen::V,кулсэ,
6869,frieren::V,gåalodh,qiiavoq
6870,frieren::V,goallot,qiiavoq
6871,frieren::V,goallut,qiiavoq
6872,frieren::V,kolmuđ,qiiavoq
6873,frieren::V,kõlmmstõõllâd,qiiavoq
6874,frieren::V,калльме,qiiavoq
6875,tun::V,darjodh,iliorpoq
6876,tun::V,barggat,iliorpoq
6877,tun::V,dahkat,iliorpoq
6878,tun::V,porgâđ,iliorpoq
6879,tun::V,raajjâd,iliorpoq
6880,tun::V,лыххкэ,iliorpoq
6881,können::V,maehtedh,
6882,können::V,ååjmedidh,
6883,können::V,buktet,
6884,können::V,veadjit,
6885,können::V,vaijeeđ,
6886,können::V,mä´tted,
6887,können::V,vuei´tted,
6888,können::V,вуэййе,
6889,können::V,ма̄ххьтэ,
6890,wollen::V,sïjhtedh,piumavaa
6891,wollen::V,sihtat,piumavaa
6892,wollen::V,hálijdit,piumavaa
6893,wollen::V,dáhttut,piumavaa
6894,wollen::V,háliidit,piumavaa
6895,wollen::V,halijdiđ,piumavaa
6896,wollen::V,tättad,piumavaa
6897,wollen::V,туввэ,piumavaa
6898,wollen::V,та̄ххтэ,piumavaa
6899,anfangen::V,aelkedh,pilerpoq
6900,anfangen::V,álgadit,pilerpoq
6901,anfangen::V,-goahtet,pilerpoq
6902,anfangen::V,álgit,pilerpoq
6903,anfangen::V,älgiđ,pilerpoq
6904,anfangen::V,a'lgâttiđ,pilerpoq
6905,anfangen::V,aalǥted,pilerpoq
6906,anfangen::V,олкхэ,pilerpoq
6907,anfangen::V,о̄а̄лкхэ,pilerpoq
6908,beenden::V,orrijidh,naggaserpaa
6909,beenden::V,låhpadit,naggaserpaa
6910,beenden::V,hiejttet,naggaserpaa
6911,beenden::V,loahpahit,naggaserpaa
6912,beenden::V,luoppâđ,naggaserpaa
6913,beenden::V,looppted,naggaserpaa
6914,beenden::V,луэппьтэ,naggaserpaa
6915,aufhören::V,sluvhtedh,naammatsippaa
6916,aufhören::V,hiejttet,naammatsippaa
6917,aufhören::V,heaitit,naammatsippaa
6918,aufhören::V,šluhttet,naammatsippaa
6919,aufhören::V,joskâđ,naammatsippaa
6920,aufhören::V,jõskkâd,naammatsippaa
6921,aufhören::V,puu´tted,naammatsippaa
6922,aufhören::V,е̄сскэ,naammatsippaa
6923,gelingen::V,lyhkestidh,
6924,gelingen::V,vuorbástuvvat,
6925,gelingen::V,lihkustuvvat,
6926,gelingen::V,lukkuđ,
6927,gelingen::V,o´nnsted,
6928,gelingen::V,выййтэ,
6929,geraten::V,sååjhtedh,
6930,geraten::V,gevvat,
6931,geraten::V,gártat,
6932,geraten::V,šaddat,
6933,geraten::V,latkiitiiđ,
6934,geraten::V,suuijâđ,
6935,geraten::V,šõddâd,
6936,geraten::V,оччтэдтэ,
6937,geraten::V,очендэдтэ,
6938,öffnen::V,rïhpestidh,ammarpaa
6939,öffnen::V,rahpat,ammarpaa
6940,öffnen::V,rabádit,ammarpaa
6941,öffnen::V,rahpat,ammarpaa
6942,öffnen::V,ávustiđ,ammarpaa
6943,öffnen::V,čuáv'diđ,ammarpaa
6944,öffnen::V,riččâd,ammarpaa
6945,öffnen::V,ää´veed,ammarpaa
6946,öffnen::V,čåu´dded,ammarpaa
6947,öffnen::V,а̄вьдэ,ammarpaa
6948,schließen::V,steegkedh,matuaa
6949,schließen::V,dahppat,matuaa
6950,schließen::V,gokčat,matuaa
6951,schließen::V,kiddiđ,matuaa
6952,schließen::V,toppâđ,matuaa
6953,schließen::V,kä´tted,matuaa
6954,schließen::V,тэ̄ффкэ,matuaa
6955,schließen::V,ка̄ххьтэ,matuaa
6956,stellen::V,bïejedh,ilivaa
6957,stellen::V,bïejedh,iliorarpai
6958,stellen::V,bïejedh,ilioqqarpai
6959,stellen::V,biejadit,ilivaa
6960,stellen::V,biejadit,iliorarpai
6961,stellen::V,biejadit,ilioqqarpai
6962,stellen::V,bidjat,ilivaa
6963,stellen::V,bidjat,iliorarpai
6964,stellen::V,bidjat,ilioqqarpai
6965,stellen::V,asâttiđ,ilivaa
6966,stellen::V,asâttiđ,iliorarpai
6967,stellen::V,asâttiđ,ilioqqarpai
6968,stellen::V,piijjâd,ilivaa
6969,stellen::V,piijjâd,iliorarpai
6970,stellen::V,piijjâd,ilioqqarpai
6971,stellen::V,cää´ǩǩed,ilivaa
6972,stellen::V,cää´ǩǩed,iliorarpai
6973,stellen::V,cää´ǩǩed,ilioqqarpai
6974,stellen::V,пыййе,ilivaa
6975,stellen::V,пыййе,iliorarpai
6976,stellen::V,пыййе,ilioqqarpai
6977,setzen::V,bïejedh,iliorarpai
6978,setzen::V,bïejedh,ilioqqarpai
6979,setzen::V,biejadit,iliorarpai
6980,setzen::V,biejadit,ilioqqarpai
6981,setzen::V,bidjat,iliorarpai
6982,setzen::V,bidjat,ilioqqarpai
6983,setzen::V,i'štâttiđ,iliorarpai
6984,setzen::V,i'štâttiđ,ilioqqarpai
6985,setzen::V,piijjâd,iliorarpai
6986,setzen::V,piijjâd,ilioqqarpai
6987,setzen::V,пыййе,iliorarpai
6988,setzen::V,пыййе,ilioqqarpai
6989,legen::V,bïejedh,ilivaa
6990,legen::V,biedjat,ilivaa
6991,legen::V,biejadit,ilivaa
6992,legen::V,bidjat,ilivaa
6993,legen::V,asâttiđ,ilivaa
6994,legen::V,piijjâd,ilivaa
6995,legen::V,пыййе,ilivaa
6996,berühren::V,gaajesjidh,attorpaa
6997,berühren::V,duohttat,attorpaa
6998,berühren::V,giehtadit,attorpaa
6999,berühren::V,guoskat,attorpaa
7000,berühren::V,guoskkahit,attorpaa
7001,berühren::V,kuos'kâđ,attorpaa
7002,berühren::V,kuo'skâttiđ,attorpaa
7003,berühren::V,nja'vhâstiđ,attorpaa
7004,berühren::V,kuõskted,attorpaa
7005,berühren::V,njaauksted,attorpaa
7006,berühren::V,кӯсскэ,attorpaa
7007,berühren::V,лыксаххьтэ,attorpaa
7008,verbinden::V,ektiedidh,taperserpaa
7009,verbinden::V,gårredidh,taperserpaa
7010,verbinden::V,tjadnat,taperserpaa
7011,verbinden::V,ovttastahttit,taperserpaa
7012,verbinden::V,o'vtâstittiđ,taperserpaa
7013,verbinden::V,lahteđ,taperserpaa
7014,verbinden::V,lâ´htted,taperserpaa
7015,verbinden::V,чӯллмдэ,taperserpaa
7016,bedecken::V,gaptjedh,iikkerpaa
7017,bedecken::V,gaptjedh,iikkersorpaa
7018,bedecken::V,jávvet,iikkerpaa
7019,bedecken::V,jávvet,iikkersorpaa
7020,bedecken::V,gåbttjåt,iikkerpaa
7021,bedecken::V,gåbttjåt,iikkersorpaa
7022,bedecken::V,gokčat,iikkerpaa
7023,bedecken::V,gokčat,iikkersorpaa
7024,bedecken::V,luáv'diđ,iikkerpaa
7025,bedecken::V,luáv'diđ,iikkersorpaa
7026,bedecken::V,kä´tted,iikkerpaa
7027,bedecken::V,kä´tted,iikkersorpaa
7028,bedecken::V,tu´vdded,iikkerpaa
7029,bedecken::V,tu´vdded,iikkersorpaa
7030,bedecken::V,аййдэ,iikkerpaa
7031,bedecken::V,аййдэ,iikkersorpaa
7032,bedecken::V,тэ̄ффкэ,iikkerpaa
7033,bedecken::V,тэ̄ффкэ,iikkersorpaa
7034,bedecken::V,ка̄ххьтэ,iikkerpaa
7035,bedecken::V,ка̄ххьтэ,iikkersorpaa
7036,aufhängen::V,gævnjodh,inivaa
7037,aufhängen::V,gævnjodh,iniorarpai
7038,aufhängen::V,gæhtsasjidh,inivaa
7039,aufhängen::V,gæhtsasjidh,iniorarpai
7040,aufhängen::V,gahtsot,inivaa
7041,aufhängen::V,gahtsot,iniorarpai
7042,aufhängen::V,gatsostit,inivaa
7043,aufhängen::V,gatsostit,iniorarpai
7044,aufhängen::V,heŋget,inivaa
7045,aufhängen::V,heŋget,iniorarpai
7046,aufhängen::V,heŋgiđ,inivaa
7047,aufhängen::V,heŋgiđ,iniorarpai
7048,aufhängen::V,he'ŋgâstiđ,inivaa
7049,aufhängen::V,he'ŋgâstiđ,iniorarpai
7050,aufhängen::V,kååccad,inivaa
7051,aufhängen::V,kååccad,iniorarpai
7052,aufhängen::V,коадсэ,inivaa
7053,aufhängen::V,коадсэ,iniorarpai
7054,anzünden::V,tsïhkijehtedh,saggaavoq
7055,anzünden::V,buollidit,saggaavoq
7056,anzünden::V,tsahkkidit,saggaavoq
7057,anzünden::V,cahkkedit,saggaavoq
7058,anzünden::V,cokkiittiđ,saggaavoq
7059,anzünden::V,cõ´ǩǩted,saggaavoq
7060,anzünden::V,puâl'lted,saggaavoq
7061,anzünden::V,пуэллхэ,saggaavoq
7062,aufheben::V,bijjiedidh,allisippaa
7063,aufheben::V,låpptit,allisippaa
7064,aufheben::V,bajidit,allisippaa
7065,aufheben::V,pajediđ,allisippaa
7066,aufheben::V,pââi´ded,allisippaa
7067,aufheben::V,пайнэ,allisippaa
7068,zurücklassen::V,laehpedh,aallarpoq
7069,zurücklassen::V,guodet,aallarpoq
7070,zurücklassen::V,guođđit,aallarpoq
7071,zurücklassen::V,kyeđđiḋ,aallarpoq
7072,zurücklassen::V,kue´đđed,aallarpoq
7073,zurücklassen::V,кӯдтӭ,aallarpoq
7074,verlieren::V,dassedh,annaavaa
7075,verlieren::V,biestedh,annaavaa
7076,verlieren::V,masset,annaavaa
7077,verlieren::V,láhppet,annaavaa
7078,verlieren::V,láhppit,annaavaa
7079,verlieren::V,läppiđ,annaavaa
7080,verlieren::V,monâttiđ,annaavaa
7081,verlieren::V,lä´pped,annaavaa
7082,verlieren::V,rââ´ppted,annaavaa
7083,verlieren::V,ка̄дхэ,annaavaa
7084,verlieren::V,кӯдтъе,annaavaa
7085,fallen lassen::V,gahtjehtidh,nakkaavaa
7086,fallen lassen::V,luojttet,nakkaavaa
7087,fallen lassen::V,luojttalit,nakkaavaa
7088,fallen lassen::V,gahčahit,nakkaavaa
7089,fallen lassen::V,lyeš'tiđ,nakkaavaa
7090,fallen lassen::V,kočâttiđ,nakkaavaa
7091,fallen lassen::V,rõpsted,nakkaavaa
7092,fallen lassen::V,kõõččted,nakkaavaa
7093,fallen lassen::V,ёҏтэ,nakkaavaa
7094,fallen lassen::V,кэчхэ,nakkaavaa
7095,machen::V,daajhtodh,iliorpoq
7096,machen::V,dahkat,iliorpoq
7097,machen::V,dahkat,iliorpoq
7098,machen::V,rähtiđ,iliorpoq
7099,machen::V,raajjâd,iliorpoq
7100,machen::V,tue´j'jeed,iliorpoq
7101,machen::V,тӯййше,iliorpoq
7102,machen::V,ӣллькье,iliorpoq
7103,herstellen::V,skaepiedidh,anillatsippaa
7104,herstellen::V,buvtadit,anillatsippaa
7105,herstellen::V,dudjot,anillatsippaa
7106,herstellen::V,a'mnâstiđ,anillatsippaa
7107,herstellen::V,va'lmâštiđ,anillatsippaa
7108,herstellen::V,vaalmšted,anillatsippaa
7109,herstellen::V,лыххкэ,anillatsippaa
7110,herstellen::V,ӣллькье,anillatsippaa
7111,bauen::V,bigkedh,marrarterpaa
7112,bauen::V,biggit,marrarterpaa
7113,bauen::V,ráhkadit,marrarterpaa
7114,bauen::V,huksiđ,marrarterpaa
7115,bauen::V,raajjâd,marrarterpaa
7116,bauen::V,тӯййше,marrarterpaa
7117,reparieren::V,davvodh,iluarsaappaa
7118,reparieren::V,divvot,iluarsaappaa
7119,reparieren::V,divvut,iluarsaappaa
7120,reparieren::V,tivvoođ,iluarsaappaa
7121,reparieren::V,čihtâđ,iluarsaappaa
7122,reparieren::V,teevvad,iluarsaappaa
7123,reparieren::V,чиннэ,iluarsaappaa
7124,verbessern::V,bueriedidh,naqqippaa
7125,verbessern::V,báredit,naqqippaa
7126,verbessern::V,buoredit,naqqippaa
7127,verbessern::V,buoridit,naqqippaa
7128,verbessern::V,pye'rediđ,naqqippaa
7129,verbessern::V,pue´reed,naqqippaa
7130,verbessern::V,шӣгнэ,naqqippaa
7131,ändern::V,jeatjahtehtedh,
7132,ändern::V,rievddadit,
7133,ändern::V,muhttit,
7134,ändern::V,molsut,
7135,ändern::V,mutteđ,
7136,ändern::V,mu´tted,
7137,ändern::V,вуайхе,
7138,ändern::V,ка̄вьсе,
7139,graben::V,berkedh,assappaa
7140,graben::V,kroehkedh,assappaa
7141,graben::V,bállet,assappaa
7142,graben::V,goaivut,assappaa
7143,graben::V,roggat,assappaa
7144,graben::V,kuái'vuđ,assappaa
7145,graben::V,rääppad,assappaa
7146,graben::V,kuäivvad,assappaa
7147,graben::V,ра̄бпэ,assappaa
7148,graben::V,куаййве,assappaa
7149,beugen::V,sojjedidh,qappappoq
7150,beugen::V,såjådit,qappappoq
7151,beugen::V,sojahit,qappappoq
7152,beugen::V,sujâttiđ,qappappoq
7153,beugen::V,kå´mrded,qappappoq
7154,beugen::V,njikklõõttâd,qappappoq
7155,beugen::V,сойхьтэ,qappappoq
7156,beugen::V,то̄а̄ххкэ,qappappoq
7157,beugen::V,нигклаххьтэ,qappappoq
7158,biegen::V,sojjehtidh,qappappoq
7159,biegen::V,såjådit,qappappoq
7160,biegen::V,niejddet,qappappoq
7161,biegen::V,sojahit,qappappoq
7162,biegen::V,čipteđ,qappappoq
7163,biegen::V,soojted,qappappoq
7164,biegen::V,сойхьтэ,qappappoq
7165,drehen::V,jårrehtidh,
7166,drehen::V,bådnjåt,
7167,drehen::V,botnjat,
7168,drehen::V,jurâttiđ,
7169,drehen::V,jåårǥlâ´tted,
7170,drehen::V,чоӊӊтэ,
7171,wenden::V,jarkelidh,assappaa
7172,wenden::V,jarkelidh,assakarpoq
7173,wenden::V,jårggålit,assappaa
7174,wenden::V,jårggålit,assakarpoq
7175,wenden::V,jorgalit,assappaa
7176,wenden::V,jorgalit,assakarpoq
7177,wenden::V,jurgâliđ,assappaa
7178,wenden::V,jurgâliđ,assakarpoq
7179,wenden::V,jåårǥlâ´tted,assappaa
7180,wenden::V,jåårǥlâ´tted,assakarpoq
7181,wenden::V,вӣррлаххътэ,assappaa
7182,wenden::V,вӣррлаххътэ,assakarpoq
7183,wenden::V,ка̄вьсе,assappaa
7184,wenden::V,ка̄вьсе,assakarpoq
7185,umdrehen::V,jarkedh,assakartippaa
7186,umdrehen::V,måttsåstit,assakartippaa
7187,umdrehen::V,botnjat,assakartippaa
7188,umdrehen::V,jorgođ,assakartippaa
7189,umdrehen::V,jårǥsted,assakartippaa
7190,umdrehen::V,коамьхе,assakartippaa
7191,umdrehen::V,калльтлэ,assakartippaa
7192,heben::V,luknjedh,kivippaa
7193,heben::V,baavhkestidh,kivippaa
7194,heben::V,bajedit,kivippaa
7195,heben::V,loktet,kivippaa
7196,heben::V,bajidit,kivippaa
7197,heben::V,pajediđ,kivippaa
7198,heben::V,kokkiđ,kivippaa
7199,heben::V,kaggâd,kivippaa
7200,heben::V,pââ´jeed,kivippaa
7201,heben::V,пайнэ,kivippaa
7202,heben::V,пайнэллэ,kivippaa
7203,hochheben::V,lutnjedh,kissumiarpaa
7204,hochheben::V,låggŋit,kissumiarpaa
7205,hochheben::V,loktet,kissumiarpaa
7206,hochheben::V,pajediđ,kissumiarpaa
7207,hochheben::V,kuåstteed,kissumiarpaa
7208,hochheben::V,пайнэ,kissumiarpaa
7209,ergreifen::V,fihkelidh,isaappaa
7210,ergreifen::V,fihkelidh,isaguppaa
7211,ergreifen::V,sårjjot,isaappaa
7212,ergreifen::V,sårjjot,isaguppaa
7213,ergreifen::V,doahppit,isaappaa
7214,ergreifen::V,doahppit,isaguppaa
7215,ergreifen::V,fáhtet,isaappaa
7216,ergreifen::V,fáhtet,isaguppaa
7217,ergreifen::V,tuáppuđ,isaappaa
7218,ergreifen::V,tuáppuđ,isaguppaa
7219,ergreifen::V,poppâ´tted,isaappaa
7220,ergreifen::V,poppâ´tted,isaguppaa
7221,ergreifen::V,каццсе,isaappaa
7222,ergreifen::V,каццсе,isaguppaa
7223,ergreifen::V,туэрркэ,isaappaa
7224,ergreifen::V,туэрркэ,isaguppaa
7225,ergreifen::V,ро̄а̄ппчье,isaappaa
7226,ergreifen::V,ро̄а̄ппчье,isaguppaa
7227,halten::V,steeredh,minarpaa
7228,halten::V,utniedidh,minarpaa
7229,halten::V,anedit,minarpaa
7230,halten::V,adnalit,minarpaa
7231,halten::V,doallat,minarpaa
7232,halten::V,toollâd,minarpaa
7233,halten::V,tue´rjjeed,minarpaa
7234,halten::V,туаррье,minarpaa
7235,drücken::V,dïelkestidh,naqittaat
7236,drücken::V,dieddet,naqittaat
7237,drücken::V,deaddit,naqittaat
7238,drücken::V,čárvet,naqittaat
7239,drücken::V,čárvuđ,naqittaat
7240,drücken::V,čärvvad,naqittaat
7241,drücken::V,teä´d'ded,naqittaat
7242,drücken::V,пе̄ррэ,naqittaat
7243,drücken::V,ра̄ппче,naqittaat
7244,schieben::V,vuetjedh,
7245,schieben::V,sjáhtjat,
7246,schieben::V,cáhkit,
7247,schieben::V,cuggâđ,
7248,schieben::V,oi´ǧǧeed,
7249,schieben::V,оййкье,
7250,kratzen::V,våhtsodh,qitsuppaa
7251,kratzen::V,skreepedh,qitsuppaa
7252,kratzen::V,ruohkkat,qitsuppaa
7253,kratzen::V,ruohkastit,qitsuppaa
7254,kratzen::V,gazzut,qitsuppaa
7255,kratzen::V,kazzođ,qitsuppaa
7256,kratzen::V,võckkâd,qitsuppaa
7257,kratzen::V,кышшкэ,qitsuppaa
7258,kratzen::V,каххьце,qitsuppaa
7259,lecken::V,njåalodh,aluppaa
7260,lecken::V,njoallot,aluppaa
7261,lecken::V,njolodit,aluppaa
7262,lecken::V,njuálluđ,aluppaa
7263,lecken::V,njuällad,aluppaa
7264,lecken::V,нюаллэ,aluppaa
7265,beißen::V,gaektjedh,kiivaa
7266,beißen::V,gássket,kiivaa
7267,beißen::V,gáskestit,kiivaa
7268,beißen::V,gáskit,kiivaa
7269,beißen::V,käskiđ,kiivaa
7270,beißen::V,kä´cǩǩed,kiivaa
7271,beißen::V,ка̄ццьке,kiivaa
7272,abreißen::V,bïhkedh,aqqarpaa
7273,abreißen::V,bïhkedh,isaterpaa
7274,abreißen::V,gajkkot,aqqarpaa
7275,abreißen::V,gajkkot,isaterpaa
7276,abreißen::V,gaikkihit,aqqarpaa
7277,abreißen::V,gaikkihit,isaterpaa
7278,abreißen::V,roottâđ,aqqarpaa
7279,abreißen::V,roottâđ,isaterpaa
7280,abreißen::V,ra´šǩǩeed,aqqarpaa
7281,abreißen::V,ra´šǩǩeed,isaterpaa
7282,abreißen::V,rååttad,aqqarpaa
7283,abreißen::V,rååttad,isaterpaa
7284,abreißen::V,ро̄дтҍе,aqqarpaa
7285,abreißen::V,ро̄дтҍе,isaterpaa
7286,abreißen::V,пӯттҍкье,aqqarpaa
7287,abreißen::V,пӯттҍкье,isaterpaa
7288,abschneiden::V,tjoehpestidh,kipivaa
7289,abschneiden::V,jallat,kipivaa
7290,abschneiden::V,čuohppat,kipivaa
7291,abschneiden::V,jogâldiđ,kipivaa
7292,abschneiden::V,geerelidh,kipivaa
7293,abschneiden::V,е̄дтэ,kipivaa
7294,abschneiden::V,е̄дтлэ,kipivaa
7295,binden::V,gårredidh,kakkersarpaa
7296,binden::V,tjadnat,kakkersarpaa
7297,binden::V,gárrat,kakkersarpaa
7298,binden::V,čoonnâđ,kakkersarpaa
7299,binden::V,čõõnnâd,kakkersarpaa
7300,binden::V,čuõlmmâd,kakkersarpaa
7301,binden::V,ко̄ррэ,kakkersarpaa
7302,binden::V,чӯллмдэ,kakkersarpaa
7303,binden::V,ко̄а̄ррэ,kakkersarpaa
7304,stecken::V,rïjtedh,kussunneq
7305,stecken::V,tsævkkat,kussunneq
7306,stecken::V,cáhkit,kussunneq
7307,stecken::V,cuggâđ,kussunneq
7308,stecken::V,čuõ´ǧ'ǧeed,kussunneq
7309,stecken::V,чогксэ,kussunneq
7310,stecken::V,це̄ӈькхэ,kussunneq
7311,brechen::V,dåajodh,nallorpaa
7312,brechen::V,tsåapkodh,nallorpaa
7313,brechen::V,doaddjut,nallorpaa
7314,brechen::V,cuvket,nallorpaa
7315,brechen::V,moorrâđ,nallorpaa
7316,brechen::V,mu´rdded,nallorpaa
7317,brechen::V,муррьтэ,nallorpaa
7318,klopfen::V,beenghkedh,pattappaa
