,Concept_ID,lez,lv
2183,drücken::V,чуькьуьн,spiest
2184,schieben::V,хуртӏ гун,ӧтдортны
2185,schieben::V,хуртӏ гун,йӧткыштны
2186,schieben::V,хуртӏ гун,stumt
2187,kratzen::V,къадгъунун,гуджӧдны
2188,kratzen::V,къадгъунун,kasīt
2189,kratzen::V,къадгъунун,skrāpēt
2190,lecken::V,мез гун,нювны
2191,lecken::V,мез гун,lakt
2192,lecken::V,мез гун,laizīt
2193,beißen::V,кӏасун,курччыны
2194,beißen::V,кӏасун,kost
2195,abreißen::V,галудун,орӧдны
2196,abreißen::V,галудун,atraut
2197,abreißen::V,галудун,atplēst
2198,abschneiden::V,атӏун,вундавны
2199,abschneiden::V,атӏун,nogriezt
2200,stecken::V,сухун,сюйны
2201,stecken::V,сухун,bāzt
2202,stecken::V,сухун,spraust
2203,brechen::V,хун,чегны
2204,brechen::V,хун,lauzt
2205,brechen::V,хун,lauzīt
2206,brechen::V,кукӏварун,чегны
2207,brechen::V,кукӏварун,lauzt
2208,brechen::V,кукӏварун,lauzīt
2209,klopfen::V,тахъ-тахъ авун,камгыны
2210,klopfen::V,тахъ-тахъ авун,klauvēt
2211,hauen::V,ягъун,нӧйнты
2212,hauen::V,ягъун,кучкыны
2213,hauen::V,ягъун,cirst
2214,hauen::V,ягъун,dauzīt
2215,kleben::V,алкӏурун,лемавны
2216,kleben::V,алкӏурун,ляскавны
2217,kleben::V,алкӏурун,līmēt
2218,kleben::V,алкӏурун,lipināt
2219,kleben::V,кукӏурун,лемавны
2220,kleben::V,кукӏурун,ляскавны
2221,kleben::V,кукӏурун,līmēt
2222,kleben::V,кукӏурун,lipināt
2223,reiben::V,тӏушунун,тільны
2224,reiben::V,тӏушунун,зыравны
2225,reiben::V,тӏушунун,rīvēt
2226,reiben::V,тӏушунун,berzēt
2227,streichen::V,алтадун,мавтны
2228,streichen::V,алтадун,ziest
2229,streichen::V,алтадун,triept
2230,schleifen::V,кӏвенкӏв авун,кеслыны
2231,schleifen::V,кӏвенкӏв авун,trīt
2232,schleifen::V,кӏвенкӏв авун,asināt
2233,schneiden::V,атӏун,шырны
2234,schneiden::V,атӏун,griezt
2235,schneiden::V,атӏун,sagriezt
2236,rütteln::V,къарсурун,легӧдны
2237,rütteln::V,къарсурун,катлӧдлыны
2238,rütteln::V,къарсурун,kratīt
2239,rütteln::V,къарсурун,purināt
2240,schütteln::V,къарсурун,тракӧдны
2241,schütteln::V,къарсурун,kratīt
2242,schwenken::V,элягъун,ӧвтны
2243,schwenken::V,элягъун,шенасьны
2244,schwenken::V,элягъун,vēzēt
2245,schwenken::V,элягъун,vēcināt
2246,schwenken::V,галтадун,ӧвтны
2247,schwenken::V,галтадун,шенасьны
2248,schwenken::V,галтадун,vēzēt
2249,schwenken::V,галтадун,vēcināt
2250,schütten::V,цун,кисьтны
2251,schütten::V,цун,bērt
2252,füllen::V,ацӏурун,тыртны
2253,füllen::V,ацӏурун,pildīt
2254,füllen::V,ацӏурун,piepildīt
2255,einwickeln::V,кутун,тубыртны
2256,einwickeln::V,кутун,ietīt
2257,einwickeln::V,элкъуьрун,тубыртны
2258,einwickeln::V,элкъуьрун,ietīt
2259,tragen::V,тухун,нуны
2260,tragen::V,тухун,nest
2261,schleppen::V,галчӏурун,кыскавны
2262,schleppen::V,галчӏурун,stiept
2263,schleppen::V,галчӏурун,staipīt
2264,ziehen::V,ялун,кыскыны
2265,ziehen::V,ялун,vilkt
2266,ziehen::V,чӏугун,кыскыны
2267,ziehen::V,чӏугун,vilkt
2268,aufbewahren::V,хуьн,видзны
2269,aufbewahren::V,хуьн,glabāt
2270,aufbewahren::V,хуьн,uzglabāt
2271,werfen::V,гадрун,чӧвтны
2272,werfen::V,гадрун,шыбитны
2273,werfen::V,гадрун,mest
2274,werfen::V,гадрун,sviest
2275,fangen::V,кьун,кутны
2276,fangen::V,кьун,ķert
2277,fangen::V,кьун,uzķert
2278,packen::V,кьун,босьтны
2279,packen::V,кьун,paķert
2280,packen::V,кьун,satvert
2281,verstecken::V,кӏевун,дзебны
2282,verstecken::V,кӏевун,slēpt
2283,verstecken::V,кӏевун,noglabāt
2284,teilen::V,паюн,юкны
2285,teilen::V,паюн,dalīt
2286,schicken::V,ракъурун,ыстыны
2287,schicken::V,ракъурун,sūtīt
2288,schicken::V,ракъурун,atsūtīt
2289,bringen::V,гъун,вайны
2290,bringen::V,гъун,atvest
2291,hinzufügen::V,алава авун,содтыны
2292,hinzufügen::V,алава авун,pievienot
2293,bekommen::V,къачун,босьтны
2294,bekommen::V,къачун,dabūt
2295,bekommen::V,жугъурун,босьтны
2296,bekommen::V,жугъурун,dabūt
2297,erhalten::V,къачун,босьтны
2298,erhalten::V,къачун,saņemt
2299,nehmen::V,къачун,босьтны
2300,nehmen::V,къачун,ņemt
2301,nehmen::V,къачун,paņemt
2302,wählen::V,хкягъун,бӧрйыны
2303,wählen::V,хкягъун,ievēlēt
2304,auswählen::V,хкягъун,бӧрйыны
2305,auswählen::V,хкягъун,izvēlēt
2306,bewahren::V,хуьн,видзны
2307,bewahren::V,хуьн,saglabāt
2308,behindern::V,манийвал авун,конйӧдлыны
2309,behindern::V,манийвал авун,джӧмдӧдны
2310,behindern::V,манийвал авун,kavēt
2311,behindern::V,манийвал авун,aizkavēt
2312,verderben::V,чӏурун,тшыкӧдны
2313,verderben::V,чӏурун,sabojāt
2314,beschädigen::V,нукьсанвал гун,тшыкӧдны
2315,beschädigen::V,нукьсанвал гун,bojāt
2316,beschädigen::V,нукьсанвал гун,maitāt
2317,zerbrechen::V,хун,жуглыны
2318,zerbrechen::V,хун,salauzt
2319,zerbrechen::V,хун,sadauzīt
2320,zerreißen::V,къазунун,орӧдны
2321,zerreißen::V,къазунун,pārraut
2322,zerstören::V,чӏурун,жугӧдны
2323,zerstören::V,чӏурун,кисьтны
2324,zerstören::V,чӏурун,косявны
2325,zerstören::V,чӏурун,graut
2326,zerstören::V,чӏурун,sagraut
2327,zerstören::V,барбатӏун,жугӧдны
2328,zerstören::V,барбатӏун,кисьтны
2329,zerstören::V,барбатӏун,косявны
2330,zerstören::V,барбатӏун,graut
2331,zerstören::V,барбатӏун,sagraut
2332,verbrennen::V,ккун,сотны
2333,verbrennen::V,ккун,сотчыны
2334,verbrennen::V,ккун,dedzināt
2335,verbrennen::V,ккун,sadedzināt
2336,geben::V,гун,сетны
2337,geben::V,гун,dot
2338,geben::V,гун,padot
2339,reichen::V,вугун,сетны
2340,reichen::V,вугун,padot
2341,reichen::V,вугун,sniegt
2342,reichen::V,гун,сетны
2343,reichen::V,гун,padot
2344,reichen::V,гун,sniegt
2345,schenken::V,пишкеш авун,козьнавны
2346,schenken::V,пишкеш авун,dāvāt
2347,schenken::V,пишкеш авун,dāvināt
2348,versprechen::V,гаф гун,кыв сетны
2349,versprechen::V,гаф гун,solīt
2350,versprechen::V,гаф гун,apsolīt
2351,wünschen::V,дуьа авун,кӧсйыны
2352,wünschen::V,дуьа авун,vēlēt
2353,wünschen::V,дуьа авун,novēlēt
2354,loben::V,тариф авун,ошкыны
2355,loben::V,тариф авун,lielīt
2356,küssen::V,темен гун,окавны
2357,küssen::V,темен гун,bučot
2358,küssen::V,темен гун,skūpstīt
2359,wiegen::V,эчӏягъун,гудрӧдлыны
2360,wiegen::V,эчӏягъун,šūpot
2361,zudecken::V,гьалдун,веввттьыны
2362,zudecken::V,гьалдун,apklāt
2363,zudecken::V,гьалдун,aizsegt
2364,wecken::V,ахварай авудун,садьмӧдны
2365,wecken::V,ахварай авудун,чуксавны
2366,wecken::V,ахварай авудун,modināt
2367,zeigen::V,къалурун,петкӧдлыны
2368,zeigen::V,къалурун,rādīt
2369,führen::V,тухун,нуӧдны
2370,führen::V,тухун,vadīt
2371,lehren::V,кӏелиз тун,велӧдны
2372,lehren::V,кӏелиз тун,mācīt
2373,lehren::V,кӏелиз тун,iemācīt
2374,unterrichten::V,тарс гун,велӧдны
2375,unterrichten::V,тарс гун,apmācīt
2376,aufziehen::V,тербия гун,быдтыны
2377,aufziehen::V,тербия гун,uzaudzināt
2378,aufziehen::V,тербияламишун,быдтыны
2379,aufziehen::V,тербияламишун,uzaudzināt
2380,leiten::V,идара авун,веськӧдлыны
2381,leiten::V,идара авун,vadīt
2382,leiten::V,идара авун,pārzināt
2383,antreiben::V,тади кутун,тэрмӧдны
2384,antreiben::V,тади кутун,urdīt
2385,antreiben::V,тади кутун,mudināt
2386,einladen::V,теклиф авун,корны
2387,einladen::V,теклиф авун,ielūgt
2388,einladen::V,теклиф авун,aicināt
2389,vereinigen::V,сад авун,ӧтувтны
2390,vereinigen::V,сад авун,котыртны
2391,vereinigen::V,сад авун,vienot
2392,vereinigen::V,сад авун,apvienot
2393,besuchen::V,кьилив атун,волыны
2394,besuchen::V,кьилив атун,ветлыны
2395,besuchen::V,кьилив атун,apciemot
2396,treffen::V,гьалтун,вочаӧдны
2397,treffen::V,гьалтун,паныдавны
2398,treffen::V,гьалтун,satikt
2399,treffen::V,гьалтун,sastapt
2400,sich versammeln::V,алтӏушун,лӧсьӧдчыны
2401,sich versammeln::V,алтӏушун,salasīties
2402,sich versammeln::V,алтӏушун,sapulcēties
2403,spielen::V,къугъун,ворсны
2404,spielen::V,къугъун,spēlēt
2405,spielen::V,къугъун,spēlēties
2406,singen::V,лугьун,сьывны
2407,singen::V,лугьун,dziedāt
2408,singen::V,мани лугьун,сьывны
2409,singen::V,мани лугьун,dziedāt
2410,tanzen::V,кьуьл авун,йӧктыны
2411,tanzen::V,кьуьл авун,diet
2412,tanzen::V,кьуьл авун,dejot
2413,tanzen::V,кьуьл авун,dancot
2414,sich trennen::V,къакъатун,торйӧдчыны
2415,sich trennen::V,къакъатун,šķirties
2416,sich trennen::V,къакъатун,izšķirties
2417,verlassen::V,гъил къачун,эновтны
2418,verlassen::V,гъил къачун,atstāt
2419,retten::V,къутармишун,видзны
2420,retten::V,къутармишун,мездыны
2421,retten::V,къутармишун,glābt
2422,bewachen::V,хуьн,видзны
2423,bewachen::V,хуьн,sargāt
2424,schützen::V,хуьн,видзны
2425,schützen::V,хуьн,pasargāt
2426,schützen::V,хуьн,aizsargāt
2427,verteidigen::V,хуьн,дорйыны
2428,verteidigen::V,хуьн,aizstāvēt
2429,sich schlagen::V,кукӏун,косясьны
2430,sich schlagen::V,кукӏун,kauties
2431,sich schlagen::V,кукӏун,izkauties
2432,schießen::V,акъатун,лыйны
2433,schießen::V,акъатун,šaut
2434,schießen::V,акъатун,šaudīt
2435,siegen::V,гъалиб хьун,вермыны
2436,siegen::V,гъалиб хьун,uzvarēt
2437,ärgern::V,хъел гъун,лӧгӧдны
2438,ärgern::V,хъел гъун,лёкмӧдны
2439,ärgern::V,хъел гъун,скӧрмӧдны
2440,ärgern::V,хъел гъун,sadusmot
2441,ärgern::V,хъел кутун,лӧгӧдны
2442,ärgern::V,хъел кутун,лёкмӧдны
2443,ärgern::V,хъел кутун,скӧрмӧдны
2444,ärgern::V,хъел кутун,sadusmot
2445,schlagen::V,ягъун,вартны
2446,schlagen::V,ягъун,sist
2447,schlagen::V,ягъун,triekt
2448,schlagen::V,галукьарун,вартны
2449,schlagen::V,галукьарун,sist
2450,schlagen::V,галукьарун,triekt
2451,treten::V,кьуьл къекъягъун,лёгны
2452,treten::V,кьуьл къекъягъун,майкны
2453,treten::V,кьуьл къекъягъун,mīt
2454,treten::V,кьуьл къекъягъун,paspert
2455,treten::V,кьуьл эцягъун,лёгны
2456,treten::V,кьуьл эцягъун,майкны
2457,treten::V,кьуьл эцягъун,mīt
2458,treten::V,кьуьл эцягъун,paspert
2459,stechen::V,акьадарун,бышткыны
2460,stechen::V,акьадарун,durt
2461,stoßen::V,эцягъун,тойлыны
2462,stoßen::V,эцягъун,йӧткавны
2463,stoßen::V,эцягъун,grūst
2464,stehlen::V,чуьнуьхун,гусявны
2465,stehlen::V,чуьнуьхун,zagt
2466,stören::V,хкуьрун,падмӧдны
2467,stören::V,хкуьрун,traucēt
2468,belästigen::V,хкуьрун,дӧзмӧдны
2469,belästigen::V,хкуьрун,apgrūtināt
2470,belästigen::V,азият гун,дӧзмӧдны
2471,belästigen::V,азият гун,apgrūtināt
2472,verbergen::V,далдаламишун,дзебны
2473,verbergen::V,далдаламишун,сайӧдны
2474,verbergen::V,далдаламишун,slēpt
2475,verbergen::V,далдаламишун,paslēpt
2476,täuschen::V,алцурарун,пӧръявны
2477,täuschen::V,алцурарун,ылӧдны
2478,täuschen::V,алцурарун,mānīt
2479,täuschen::V,алцурарун,maldināt
2480,täuschen::V,алцуррун,пӧръявны
2481,täuschen::V,алцуррун,ылӧдны
2482,täuschen::V,алцуррун,mānīt
2483,täuschen::V,алцуррун,maldināt
2484,betrügen::V,алцурарун,сӧрны
2485,betrügen::V,алцурарун,krāpt
2486,betrügen::V,алцурарун,apkrāpt
2487,betrügen::V,гьарамзадавал авун,сӧрны
2488,betrügen::V,гьарамзадавал авун,krāpt
2489,betrügen::V,гьарамзадавал авун,apkrāpt
2490,töten::V,яна кьин,вины
2491,töten::V,яна кьин,nāvēt
2492,töten::V,яна кьин,nogalināt
2493,wohnen::V,дуланмиш хьун,овны
2494,wohnen::V,дуланмиш хьун,dzīvot
2495,arbeiten::V,кӏвалахун,уджавны
2496,arbeiten::V,кӏвалахун,strādāt
2497,arbeiten::V,кӏвалахун,darboties
2498,arbeiten::V,кӏвалах авун,уджавны
2499,arbeiten::V,кӏвалах авун,strādāt
2500,arbeiten::V,кӏвалах авун,darboties
2501,sammeln::V,кӏватӏун,чукӧртны
2502,sammeln::V,кӏватӏун,vākt
2503,pflücken::V,атӏун,вотны
2504,pflücken::V,атӏун,ӧктыны
2505,pflücken::V,атӏун,raut
2506,pflücken::V,атӏун,plūkt
2507,jagen::V,гъуьрч авун,кыйсьыны
2508,jagen::V,гъуьрч авун,medīt
2509,fischen::V,гъетер кьун,чери кыйны
2510,fischen::V,гъетер кьун,zvejot
2511,fassen::V,кьун,кутны
2512,fassen::V,кьун,saķert
2513,hüten::V,чӏура хуьн,видзны
2514,hüten::V,чӏура хуьн,йирӧдны
2515,hüten::V,чӏура хуьн,ganīt
2516,treiben::V,гьалун,вӧтлыны
2517,treiben::V,гьалун,dzīt
2518,anbinden::V,акалун,домавны
2519,anbinden::V,акалун,piesiet
2520,anbinden::V,акалун,piesaistīt
2521,füttern::V,ем гун,вердны
2522,füttern::V,ем гун,barot
2523,melken::V,ацун,лысьтыны
2524,melken::V,ацун,slaukt
2525,hacken::V,куьткуьнун,керавны
2526,hacken::V,куьткуьнун,kapāt
2527,gießen::V,яд гун,киськавны
2528,gießen::V,яд гун,liet
2529,gießen::V,яд гун,laistīt
2530,reifen::V,чурун,кисьмыны
2531,reifen::V,чурун,briest
2532,reifen::V,агакьун,кисьмыны
2533,reifen::V,агакьун,briest
2534,zubereiten::V,гьазурун,дасьтыны
2535,zubereiten::V,гьазурун,taisīt
2536,zubereiten::V,гьазурун,gatavot
2537,kochen::V,ругун,пуны
2538,kochen::V,ругун,vārīt
2539,backen::V,чурун,пӧжавны
2540,backen::V,чурун,cept
2541,braten::V,чурун,пражитны
2542,braten::V,чурун,cept
2543,braten::V,чурун,cepināt
2544,umrühren::V,какадарун,сорлавны
2545,umrühren::V,какадарун,maisīt
2546,umrühren::V,какадарун,apmaisīt
2547,stricken::V,хурун,кӧртны
2548,stricken::V,хурун,adīt
2549,nähen::V,цун,вурны
2550,nähen::V,цун,šūt
2551,färben::V,шир ягъун,мичӧдны
2552,färben::V,шир ягъун,краситны
2553,färben::V,шир ягъун,krāsot
2554,färben::V,шир ягъун,nokrāsot
2555,reinigen::V,михьун,весавны
2556,reinigen::V,михьун,tīrīt
2557,reinigen::V,михьун,attīrīt
2558,waschen::V,чуьхуьн,мыськыны
2559,waschen::V,чуьхуьн,mazgāt
2560,abwischen::V,гуьцӏун,чышкыны
2561,abwischen::V,гуьцӏун,noslaucīt
2562,spülen::V,экъуьрун,пожъявны
2563,spülen::V,экъуьрун,skalot
2564,fegen::V,шуткун,чышкыны
2565,fegen::V,шуткун,slaucīt
2566,kehren::V,кул алтадун,чышкыны
2567,kehren::V,кул алтадун,mēzt
2568,baden::V,эхъуьн,купайтчыны
2569,baden::V,эхъуьн,peldēties
2570,sich waschen::V,жендек чуьхуьн,мыссьыны
2571,sich waschen::V,жендек чуьхуьн,mazgāties
2572,ausziehen::V,хутӏунун,пӧрччӧдны
2573,ausziehen::V,хутӏунун,noģērbt
2574,ausziehen::V,галудун,пӧрччӧдны
2575,ausziehen::V,галудун,noģērbt
2576,anziehen::V,алукӏун,кӧмавны
2577,anziehen::V,алукӏун,пасьтавны
2578,anziehen::V,алукӏун,uzvilkt
2579,sich anziehen::V,алукӏун,пасьтасьны
2580,sich anziehen::V,алукӏун,apģērbties
2581,sich anziehen::V,парталар алукӏун,пасьтасьны
2582,sich anziehen::V,парталар алукӏун,apģērbties
2583,kämmen::V,эвягъун,сынавны
2584,kämmen::V,эвягъун,sukāt
2585,schmücken::V,безетмишун,мичмӧдны
2586,schmücken::V,безетмишун,rotāt
2587,schmücken::V,безетмишун,greznot
2588,schmücken::V,гуьрчегарун,мичмӧдны
2589,schmücken::V,гуьрчегарун,rotāt
2590,schmücken::V,гуьрчегарун,greznot
2591,sagen::V,лугьун,шуны
2592,sagen::V,лугьун,висьтавны
2593,sagen::V,лугьун,teikt
2594,sprechen::V,рахун,сёрнитны
2595,sprechen::V,рахун,runāt
2596,reden::V,рахун,сёрнитны
2597,reden::V,рахун,norunāt
2598,sich unterhalten::V,ихтилат авун,сёрнитны
2599,sich unterhalten::V,ихтилат авун,варовитны
2600,sich unterhalten::V,ихтилат авун,sarunāties
2601,fragen::V,жузун,юавны
2602,fragen::V,жузун,jautāt
2603,bitten::V,тӏалабун,корны
2604,bitten::V,тӏалабун,lūgt
2605,bitten::V,тӏалабун,prasīt
2606,erzählen::V,ахъаюн,висьтавны
2607,erzählen::V,ахъаюн,stāstīt
2608,mitteilen::V,хабар гун,юӧртны
2609,mitteilen::V,хабар гун,висьтавны
2610,mitteilen::V,хабар гун,pavēstīt
2611,nennen::V,тӏвар гун,шуны
2612,nennen::V,тӏвар гун,ним сетны
2613,nennen::V,тӏвар гун,saukt
2614,rufen::V,эверун,корны
2615,rufen::V,эверун,saukt
2616,prahlen::V,яцӏу гафар авун,ошйысьны
2617,prahlen::V,яцӏу гафар авун,lielīties
2618,übersetzen::V,таржума авун,вуджӧдны
2619,übersetzen::V,таржума авун,tulkot
2620,übersetzen::V,таржума авун,pārtulkot
2621,übersetzen::V,гафладун,вуджӧдны
2622,übersetzen::V,гафладун,tulkot
2623,übersetzen::V,гафладун,pārtulkot
2624,denken::V,фикир авун,мӧвпавны
2625,denken::V,фикир авун,domāt
2626,glauben::V,агъун,эскыны
2627,glauben::V,агъун,ticēt
2628,bemerken::V,фикир гун,казявны
2629,bemerken::V,фикир гун,ievērot
2630,bemerken::V,фикир гун,ieraudzīt
2631,begreifen::V,гъавурда акьун,вежӧртны
2632,begreifen::V,гъавурда акьун,гӧгӧрвоны
2633,begreifen::V,гъавурда акьун,jēgt
2634,begreifen::V,гъавурда акьун,apjēgt
2635,lernen::V,кӏелун,вeлöдчыны
2636,lernen::V,кӏелун,mācīties
2637,wissen::V,чир хьун,тӧдны
2638,wissen::V,чир хьун,zināt
2639,wissen::V,чирхьун,тӧдны
2640,wissen::V,чирхьун,zināt
2641,sich erinnern an::V,рикӏел хуьн,казьтывны
2642,sich erinnern an::V,рикӏел хуьн,дум вылӧ уськӧдны
2643,sich erinnern an::V,рикӏел хуьн,atminēties
2644,vergessen::V,рикӏелай фин,вунӧдны
2645,vergessen::V,рикӏелай фин,mirst
2646,vergessen::V,рикӏелай фин,aizmirst
2647,vergessen::V,рикӏелай алатун,вунӧдны
2648,vergessen::V,рикӏелай алатун,mirst
2649,vergessen::V,рикӏелай алатун,aizmirst
2650,messen::V,алцумун,муртавны
2651,messen::V,алцумун,mērīt
2652,zählen::V,гьисабун,лыддьыны
2653,zählen::V,гьисабун,skaitīt
2654,rechnen::V,гьисабун,лыддьыны
2655,rechnen::V,гьисабун,rēķināt
2656,lesen::V,кӏелун,лыддьыны
2657,lesen::V,кӏелун,lasīt
2658,malen::V,кхьин,серпасавны
2659,malen::V,кхьин,gleznot
2660,malen::V,шикилар чӏугун,серпасавны
2661,malen::V,шикилар чӏугун,gleznot
2662,zeichnen::V,чӏугун,серпасавны
2663,zeichnen::V,чӏугун,zīmēt
2664,schreiben::V,кхьин,гижны
2665,schreiben::V,кхьин,rakstīt
2666,besitzen::V,иеси хьун,лоны
2667,besitzen::V,иеси хьун,piederēt
2668,kaufen::V,къачун,ньӧбны
2669,kaufen::V,къачун,pirkt
2670,kaufen::V,маса къачун,ньӧбны
2671,kaufen::V,маса къачун,pirkt
2672,verkaufen::V,гун,вузавны
2673,verkaufen::V,гун,pārdot
2674,verkaufen::V,маса гун,вузавны
2675,verkaufen::V,маса гун,pārdot
2676,bezahlen::V,къимет гун,мынтыны
2677,bezahlen::V,къимет гун,мынтысьны
2678,bezahlen::V,къимет гун,apmaksāt
2679,bezahlen::V,эвезда авун,мынтыны
2680,bezahlen::V,эвезда авун,мынтысьны
2681,bezahlen::V,эвезда авун,apmaksāt
2682,bezahlen::V,гьакъи агакьрун,мынтыны
2683,bezahlen::V,гьакъи агакьрун,мынтысьны
2684,bezahlen::V,гьакъи агакьрун,apmaksāt
2685,zahlen::V,къимет гун,мынтыны
2686,zahlen::V,къимет гун,maksāt
2687,zahlen::V,эвезда авун,мынтыны
2688,zahlen::V,эвезда авун,maksāt
2689,zahlen::V,гьакъи агакьрун,мынтыны
2690,zahlen::V,гьакъи агакьрун,maksāt
2691,beherrschen::V,иеси хьун,ас улын кутны
2692,beherrschen::V,иеси хьун,valdīt
2693,ertragen::V,таб гун,пыкны
2694,ertragen::V,таб гун,лэптыны
2695,ertragen::V,таб гун,panest
2696,ertragen::V,таб гун,paciest
2697,Oberschenkel::N,,лядьвей
2698,Oberschenkel::N,,бек
2699,Oberschenkel::N,,ciska
2700,Oberschenkel::N,,augšstilbs
2701,Strömung::N,,ва ныр
2702,Strömung::N,,визувтӧм
2703,Strömung::N,,straume
2704,Strömung::N,,strāvojums
2705,Moor::N,,нюр
2706,Moor::N,,purvs
2707,Moor::N,,muklājs
2708,Gedächtnis::N,,паметь
2709,Gedächtnis::N,,atmiņa
2710,Ski::N,,лызь
2711,Ski::N,,slēpe
2712,Platte::N,,плита
2713,Platte::N,,plate
2714,Platte::N,,plāksne
2715,Leine::N,,юргез
2716,Leine::N,,saite
2717,Geschäft::N,,удж
2718,Geschäft::N,,bizness
2719,Geschäft::N,,darījums
2720,dick[Gegenstand]::A,,кыз
2721,dick[Gegenstand]::A,,biezs
2722,auf einmal::ADV,,ӧтпырйӧ
2723,auf einmal::ADV,,reizē
2724,zurück::ADV,,бӧр
2725,zurück::ADV,,atpakāļ
2726,wieder::ADV,,бара
2727,wieder::ADV,,atkal
2728,wehen::V,,пӧльтны
2729,wehen::V,,pūst
2730,rauchen::V,,тшынӧдны
2731,rauchen::V,,dūmot
2732,schaukeln::V,,гычасьны
2733,schaukeln::V,,šūpoties
2734,schaukeln::V,,zvalstīties
2735,rühren::V,,нормӧдны
2736,rühren::V,,aizgrābt
2737,scheinen::V,,кажитчыны
2738,scheinen::V,,šķist
2739,scheinen::V,,likties
2740,zu sehen sein::V,,тыдавны
2741,zu sehen sein::V,,parādīties
2742,vernehmen::V,,кывны
2743,vernehmen::V,,saklausīt
2744,wenden::V,,бергӧдны
2745,wenden::V,,apgriezt
2746,binden::V,,гӧрддзавны
2747,binden::V,,кӧртавны
2748,binden::V,,siet
2749,binden::V,,aptīt
2750,lassen::V,,тшӧктыны
2751,lassen::V,,ļaut
2752,erkennen::V,,тӧдмавны
2753,erkennen::V,,pazīt
2754,erkennen::V,,atpazīt
2755,verstehen::V,,вежӧртны
2756,verstehen::V,,гӧгӧрвоны
2757,verstehen::V,,saprast
