,Concept_ID,se,ce
712,Bach::N,johketje,татол
713,Bach::N,jåhkå,татол
714,Bach::N,jågåsj,татол
715,Bach::N,jogaš,татол
716,Bach::N,aajâ,татол
717,Bach::N,vuäjj,татол
718,Bach::N,вуэйй,татол
719,Fluss::N,johke,хи
720,Fluss::N,ædno,хи
721,Fluss::N,jåhkå,хи
722,Fluss::N,johka,хи
723,Fluss::N,juuhâ,хи
724,Fluss::N,jokk,хи
725,Fluss::N,jeänn,хи
726,Fluss::N,ё̄гк,хи
727,Ufer::N,beala,хийист
728,Ufer::N,gádde,хийист
729,Ufer::N,gáddi,хийист
730,Ufer::N,riddo,хийист
731,Ufer::N,redd,хийист
732,Ufer::N,рыннт,хийист
733,Küste::N,mïere,йист
734,Küste::N,gaedtie,йист
735,Küste::N,merragádde,йист
736,Küste::N,merraguovllo,йист
737,Küste::N,gáddi,йист
738,Küste::N,riddo,йист
739,Küste::N,miârr'redd,йист
740,Küste::N,рыннт,йист
741,Festland::N,gaedtie,латта
742,Festland::N,gádde,латта
743,Festland::N,nannán,латта
744,Festland::N,kušknjâs,латта
745,Festland::N,eennâm,латта
746,Festland::N,jânnam,латта
747,Festland::N,ма̄ннтэр,латта
748,Meer::N,mearoe,xӏорд
749,Meer::N,merra,xӏорд
750,Meer::N,nuorre,xӏорд
751,Meer::N,áhpi,xӏорд
752,Meer::N,mearra,xӏорд
753,Meer::N,meeṛâ,xӏорд
754,Meer::N,miârr,xӏорд
755,Meer::N,ме̄рр,xӏорд
756,Bucht::N,loekte,чож
757,Bucht::N,oagge,чож
758,Bucht::N,luokta,чож
759,Bucht::N,luokta,чож
760,Bucht::N,čuáj̣á,чож
761,Bucht::N,luhtt,чож
762,Bucht::N,вӯнн,чож
763,Bucht::N,лӯххт,чож
764,Insel::N,sååle,гӏайре
765,Insel::N,suoloj,гӏайре
766,Insel::N,suolu,гӏайре
767,Insel::N,suálui,гӏайре
768,Insel::N,suâl,гӏайре
769,Insel::N,суэл,гӏайре
770,Blume::N,rïesege,зезаг
771,Blume::N,giedjek,зезаг
772,Blume::N,rássi,зезаг
773,Blume::N,kukká,зезаг
774,Blume::N,heä´rvvrää´ss,зезаг
775,Blume::N,ывьнэнч,зезаг
776,Gras::N,kraesie,буц
777,Gras::N,rásse,буц
778,Gras::N,rássi,буц
779,Gras::N,rääsi,буц
780,Gras::N,rää´ss,буц
781,Gras::N,ра̄ссь,буц
782,Wurzel::N,roehtse,орам
783,Wurzel::N,ruohttsa,орам
784,Wurzel::N,ruohtas,орам
785,Wurzel::N,veedis,орам
786,Wurzel::N,vue´ddes,орам
787,Wurzel::N,вуэнҍтэсь,орам
788,Baum::N,moere,дитт
789,Baum::N,muorra,дитт
790,Baum::N,muorra,дитт
791,Baum::N,muoṛâ,дитт
792,Baum::N,muõrr,дитт
793,Baum::N,мӯрр,дитт
794,Stamm::N,ståamhpe,гӏад
795,Stamm::N,ståamhpe,тайпа
796,Stamm::N,mátta,гӏад
797,Stamm::N,mátta,тайпа
798,Stamm::N,galda,гӏад
799,Stamm::N,galda,тайпа
800,Stamm::N,ruŋgo,гӏад
801,Stamm::N,ruŋgo,тайпа
802,Stamm::N,stokk,гӏад
803,Stamm::N,stokk,тайпа
804,Stamm::N,мӯрр,гӏад
805,Stamm::N,мӯрр,тайпа
806,Stamm::N,кэ̄ллт,гӏад
807,Stamm::N,кэ̄ллт,тайпа
808,Rinde::N,gïrre,кевстиг
809,Rinde::N,baarhkoe,кевстиг
810,Rinde::N,bárkko,кевстиг
811,Rinde::N,ostu,кевстиг
812,Rinde::N,bárku,кевстиг
813,Rinde::N,korrâ,кевстиг
814,Rinde::N,kõrr,кевстиг
815,Rinde::N,pärkk,кевстиг
816,Rinde::N,кэ̄рр,кевстиг
817,Rinde::N,па̄ҏҏк,кевстиг
818,Ast::N,åeksie,га
819,Ast::N,oakse,га
820,Ast::N,oaksi,га
821,Ast::N,uák'si,га
822,Ast::N,å´hss,га
823,Ast::N,вуэккьс,га
824,Zweig::N,åeksie,га
825,Zweig::N,oakse,га
826,Zweig::N,rissi,га
827,Zweig::N,syeṛi,га
828,Zweig::N,sue´rr,га
829,Zweig::N,рыссе,га
830,Blatt::N,plienie,гӏа
831,Blatt::N,lassta,гӏа
832,Blatt::N,lasta,гӏа
833,Blatt::N,lostâ,гӏа
834,Blatt::N,lõstt,гӏа
835,Blatt::N,лэ̄сст,гӏа
836,Birke::N,såekie,дакх
837,Birke::N,soahke,дакх
838,Birke::N,soahki,дакх
839,Birke::N,suáhi,дакх
840,Birke::N,suâ´ǩǩ,дакх
841,Birke::N,пе̄ссьмӯрр,дакх
842,Kiefer[Baum]::N,bietsie,бага
843,Kiefer[Baum]::N,hájkka,бага
844,Kiefer[Baum]::N,biehtse,бага
845,Kiefer[Baum]::N,beahci,бага
846,Kiefer[Baum]::N,peeci,бага
847,Kiefer[Baum]::N,pie´cc,бага
848,Kiefer[Baum]::N,пе̄дзь,бага
849,Weide[Baum]::N,saalje,дак
850,Weide[Baum]::N,sállja,дак
851,Weide[Baum]::N,sieđga,дак
852,Weide[Baum]::N,puájui,дак
853,Weide[Baum]::N,puäi,дак
854,Weide[Baum]::N,пуай,дак
855,Tanne::N,goese,база
856,Tanne::N,guossa,база
857,Tanne::N,guossa,база
858,Tanne::N,kuosâ,база
859,Tanne::N,kuõss,база
860,Tanne::N,кӯсс,база
861,Horn::N,tjåervie,маӏа
862,Horn::N,tjoarvve,маӏа
863,Horn::N,čoarvi,маӏа
864,Horn::N,čuár'vi,маӏа
865,Horn::N,čuä´rvv,маӏа
866,Horn::N,чуэррьв,маӏа
867,Feder::N,badtse,пелаг
868,Feder::N,dålgge,пелаг
869,Feder::N,bozza,пелаг
870,Feder::N,puzzâ,пелаг
871,Feder::N,tolge,пелаг
872,Feder::N,poʒʒ,пелаг
873,Feder::N,по̄ннц,пелаг
874,Fell::N,njaltja,цӏока
875,Fell::N,duollje,цӏока
876,Fell::N,náhkki,цӏока
877,Fell::N,dorkkas,цӏока
878,Fell::N,turkkâ,цӏока
879,Fell::N,tyel'ji,цӏока
880,Fell::N,nähki,цӏока
881,Fell::N,torkk,цӏока
882,Fell::N,čåu´dd,цӏока
883,Fell::N,tue´l'lj,цӏока
884,Fell::N,тӯлльй,цӏока
885,Flügel::N,såaja,тӏам
886,Flügel::N,såajoe,тӏам
887,Flügel::N,soadje,тӏам
888,Flügel::N,soadji,тӏам
889,Flügel::N,suáj̣á,тӏам
890,Flügel::N,suäjj,тӏам
891,Flügel::N,суэйй,тӏам
892,Klaue::N,gadtse,мӏара
893,Klaue::N,guober,мӏара
894,Klaue::N,gazza,мӏара
895,Klaue::N,kozzâ,мӏара
896,Klaue::N,kõʒʒ,мӏара
897,Klaue::N,кэ̄ннц,мӏара
898,Kralle::N,gadtse,тlод
899,Kralle::N,gadtsa,тlод
900,Kralle::N,gazza,тlод
901,Kralle::N,kozzâ,тlод
902,Kralle::N,kõʒʒ,тlод
903,Kralle::N,ке̄бпель,тlод
904,Schwanz::N,siejpie,цӏога
905,Schwanz::N,siejbbe,цӏога
906,Schwanz::N,bađuš,цӏога
907,Schwanz::N,seaibi,цӏога
908,Schwanz::N,seibi,цӏога
909,Schwanz::N,sei´bb,цӏога
910,Schwanz::N,piä´cciǩ,цӏога
911,Schwanz::N,пиджь,цӏога
912,Schwanz::N,се̄ййп,цӏога
913,Schwanz::N,пе̄цехь,цӏога
914,Ei::N,munnie,xӏoa
915,Ei::N,månne,xӏoa
916,Ei::N,monni,xӏoa
917,Ei::N,maṇe,xӏoa
918,Ei::N,mââ´nn,xӏoa
919,Ei::N,маннҍ,xӏoa
920,Nest::N,biesie,бен
921,Nest::N,biesse,бен
922,Nest::N,beassi,бен
923,Nest::N,peesi,бен
924,Nest::N,piervâl,бен
925,Nest::N,piä´ss,бен
926,Nest::N,пе̄ссь,бен
927,Bau::N,biesie,lуьрг
928,Bau::N,biedjo,lуьрг
929,Bau::N,liesso,lуьрг
930,Bau::N,biedju,lуьрг
931,Bau::N,piäju,lуьрг
932,Bau::N,вуэӈӈк,lуьрг
933,Tier::N,juvre,дийнат
934,Tier::N,udos,дийнат
935,Tier::N,divrre,дийнат
936,Tier::N,luohtok,дийнат
937,Tier::N,ealli,дийнат
938,Tier::N,ellee,дийнат
939,Tier::N,jie´lli,дийнат
940,Tier::N,жыва,дийнат
941,Herde::N,dåehkie,жа
942,Herde::N,ællo,жа
943,Herde::N,fuovva,жа
944,Herde::N,doahkki,жа
945,Herde::N,čagge,жа
946,Herde::N,tukk,жа
947,Herde::N,vâ´lvv,жа
948,Herde::N,чуэз,жа
949,Herde::N,чӣгар,жа
950,Kuh::N,govse,етт
951,Kuh::N,gussa,етт
952,Kuh::N,gussa,етт
953,Kuh::N,kussâ,етт
954,Kuh::N,kuss,етт
955,Kuh::N,лӣххьм,етт
956,Bulle::N,vuaksa,сту
957,Bulle::N,vuoksá,сту
958,Bulle::N,heargi,сту
959,Bulle::N,vuák'sá,сту
960,Bulle::N,ergi,сту
961,Bulle::N,vuâhss,сту
962,Bulle::N,е̄ррьк,сту
963,Pferd::N,hierkie,говр
964,Pferd::N,råsse,говр
965,Pferd::N,hæssta,говр
966,Pferd::N,heavuš,говр
967,Pferd::N,hiävuš,говр
968,Pferd::N,heävaš,говр
969,Pferd::N,ро̄ссь,говр
970,Schaf::N,sïrve,жий
971,Schaf::N,sïrve,уьстагӏ
972,Schaf::N,sávttsa,жий
973,Schaf::N,sávttsa,уьстагӏ
974,Schaf::N,sávza,жий
975,Schaf::N,sávza,уьстагӏ
976,Schaf::N,savzâ,жий
977,Schaf::N,savzâ,уьстагӏ
978,Schaf::N,sauʒʒ,жий
979,Schaf::N,sauʒʒ,уьстагӏ
980,Schaf::N,ла̄мьпесь,жий
981,Schaf::N,ла̄мьпесь,уьстагӏ
982,Schwein::N,snurke,хьакха
983,Schwein::N,svijnne,хьакха
984,Schwein::N,spiidni,хьакха
985,Schwein::N,šahe,хьакха
986,Schwein::N,šââ´ǩǩ,хьакха
987,Schwein::N,ша̄гкь,хьакха
988,Hund::N,bïenje,жӏаьла
989,Hund::N,bena,жӏаьла
990,Hund::N,beana,жӏаьла
991,Hund::N,peenuv,жӏаьла
992,Hund::N,piânnai,жӏаьла
993,Hund::N,пе̄ннэ,жӏаьла
994,Katze::N,gaahtoe,цициг
995,Katze::N,gáhtto,цициг
996,Katze::N,bussá,цициг
997,Katze::N,kissá,цициг
998,Katze::N,kaass,цициг
999,Katze::N,ко̄а̄сс,цициг
1000,Bär::N,gumsie,ча
1001,Bär::N,biernna,ча
1002,Bär::N,guovža,ча
1003,Bär::N,bierdna,ча
1004,Bär::N,kuob'žâ,ча
1005,Bär::N,kue´bǯǯ,ча
1006,Bär::N,та̄лл,ча
1007,Eichhörnchen::N,åeruve,тарсал
1008,Eichhörnchen::N,oarre,тарсал
1009,Eichhörnchen::N,oarri,тарсал
1010,Eichhörnchen::N,uár'ree,тарсал
1011,Eichhörnchen::N,vuä´r'rev,тарсал
1012,Eichhörnchen::N,вуэррев,тарсал
1013,Elch::N,ïelje,сай
1014,Elch::N,ællja,сай
1015,Elch::N,sarvva,сай
1016,Elch::N,ealga,сай
1017,Elch::N,sorvâ,сай
1018,Elch::N,sõrvv,сай
1019,Elch::N,сэ̄ррв,сай
1020,Fuchs::N,riepie,цхьогал
1021,Fuchs::N,riebij,цхьогал
1022,Fuchs::N,rieban,цхьогал
1023,Fuchs::N,riemnjis,цхьогал
1024,Fuchs::N,rie´mjj,цхьогал
1025,Fuchs::N,рӣммьн,цхьогал
1026,Hase::N,njåemele,пхьагал
1027,Hase::N,njoammel,пхьагал
1028,Hase::N,njoammil,пхьагал
1029,Hase::N,njuámmil,пхьагал
1030,Hase::N,njue´m'mel,пхьагал
1031,Hase::N,нюэммель,пхьагал
1032,Maus::N,snjeara,дахка
1033,Maus::N,snjierrá,дахка
1034,Maus::N,sáhpán,дахка
1035,Maus::N,säplig,дахка
1036,Maus::N,sä´ppli,дахка
1037,Maus::N,са̄хпьлинк,дахка
1038,Wolf::N,sïejpe,борз
1039,Wolf::N,stálppe,борз
1040,Wolf::N,stáhkke,борз
1041,Wolf::N,ruomas,борз
1042,Wolf::N,kumpe,борз
1043,Wolf::N,návdi,борз
1044,Wolf::N,kumppi,борз
1045,Wolf::N,ku´mpp,борз
1046,Wolf::N,pââ´ldes,борз
1047,Wolf::N,чиррм,борз
1048,Wolf::N,пальтӭсь,борз
1049,Vogel::N,ledtie,олхазар
1050,Vogel::N,lådde,олхазар
1051,Vogel::N,loddi,олхазар
1052,Vogel::N,lodde,олхазар
1053,Vogel::N,lå´dd,олхазар
1054,Vogel::N,лоаннҍт,олхазар
1055,Schwarm::N,dåehkie,
1056,Schwarm::N,doahkke,
1057,Schwarm::N,doahkki,
1058,Schwarm::N,tuák'ki,
1059,Schwarm::N,parvv,
1060,Schwarm::N,туххк,
1061,Huhn::N,vöönhtse,котам
1062,Huhn::N,vuonntsá,котам
1063,Huhn::N,vuonccis,котам
1064,Huhn::N,kääṇi,котам
1065,Huhn::N,kää´nn,котам
1066,Huhn::N,ка̄ннҌ,котам
1067,Hahn::N,deere,нӏаьна
1068,Hahn::N,deere,боргӏал
1069,Hahn::N,hádna,нӏаьна
1070,Hahn::N,hádna,боргӏал
1071,Hahn::N,åresvuonntsá,нӏаьна
1072,Hahn::N,åresvuonntsá,боргӏал
1073,Hahn::N,vuonccis,нӏаьна
1074,Hahn::N,vuonccis,боргӏал
1075,Hahn::N,kääṇi,нӏаьна
1076,Hahn::N,kääṇi,боргӏал
1077,Hahn::N,åå´reskää´nn,нӏаьна
1078,Hahn::N,åå´reskää´nn,боргӏал
1079,Hahn::N,пе̄ттэх,нӏаьна
1080,Hahn::N,пе̄ттэх,боргӏал
1081,Gans::N,gaase,гӏаз
1082,Gans::N,gássa,гӏаз
1083,Gans::N,čuonji,гӏаз
1084,Gans::N,čuá'njá,гӏаз
1085,Gans::N,čue´nj,гӏаз
1086,Gans::N,чуэнь,гӏаз
1087,Adler::N,aarhtse,aьрзу
1088,Adler::N,goasskem,aьрзу
1089,Adler::N,goaskin,aьрзу
1090,Adler::N,kuás'kim,aьрзу
1091,Adler::N,kuä´cǩǩem,aьрзу
1092,Adler::N,куэцькем,aьрзу
1093,Ente::N,tjååtsele,бад
1094,Ente::N,vuojatjis,бад
1095,Ente::N,čáhceloddi,бад
1096,Ente::N,vuonjâč,бад
1097,Ente::N,vuõnjâč,бад
1098,Ente::N,ча̄дзьлоаннҍт,бад
1099,Eule::N,snjågloe,бухӏа
1100,Eule::N,skunjok,бухӏа
1101,Eule::N,skuolfi,бухӏа
1102,Eule::N,ijjâlodde,бухӏа
1103,Eule::N,iiđsaž,бухӏа
1104,Eule::N,кунньлоаннҍт,бухӏа
1105,Eule::N,чӯзэм вуэһпэй,бухӏа
1106,Kranich::N,goerke,гӏаргӏули
1107,Kranich::N,guorgga,гӏаргӏули
1108,Kranich::N,guorga,гӏаргӏули
1109,Kranich::N,kuor'gâ,гӏаргӏули
1110,Kranich::N,kuõrgg,гӏаргӏули
1111,Kranich::N,кӯррк,гӏаргӏули
1112,Krähe::N,voerhtje,къиг
1113,Krähe::N,gárránis,къиг
1114,Krähe::N,vuoratjis,къиг
1115,Krähe::N,vuoražas,къиг
1116,Krähe::N,vuorččis,къиг
1117,Krähe::N,vuorâč,къиг
1118,Krähe::N,vuõrâč,къиг
1119,Krähe::N,вӯрэч,къиг
1120,Kuckuck::N,gïeke,aттйокх
1121,Kuckuck::N,giehka,aттйокх
1122,Kuckuck::N,giehka,aттйокх
1123,Kuckuck::N,kiehâ,aттйокх
1124,Kuckuck::N,ǩiõkk,aттйокх
1125,Kuckuck::N,кӣгк,aттйокх
1126,Schwan::N,njoktje,гӏургӏаз
1127,Schwan::N,snjuktja,гӏургӏаз
1128,Schwan::N,njukča,гӏургӏаз
1129,Schwan::N,njuhčâ,гӏургӏаз
1130,Schwan::N,njuhčč,гӏургӏаз
1131,Schwan::N,нюххч,гӏургӏаз
1132,Fisch::N,guelie,чӏара
1133,Fisch::N,guolle,чӏара
1134,Fisch::N,guolli,чӏара
1135,Fisch::N,kyeḷi,чӏара
1136,Fisch::N,kue´ll,чӏара
1137,Fisch::N,кӯлль,чӏара
1138,Barsch::N,sihtege,окунь
1139,Barsch::N,vuoskun,окунь
1140,Barsch::N,vuoskku,окунь
1141,Barsch::N,vuásku,окунь
1142,Barsch::N,vuâsk,окунь
1143,Barsch::N,вуэсск,окунь
1144,Hecht::N,haavke,гӏазкхийн чӏара
1145,Hecht::N,hávgga,гӏазкхийн чӏара
1146,Hecht::N,hávga,гӏазкхийн чӏара
1147,Hecht::N,puško,гӏазкхийн чӏара
1148,Hecht::N,nu´ǩǩeš,гӏазкхийн чӏара
1149,Hecht::N,ныгкешь,гӏазкхийн чӏара
1150,Schlange[Tier]::N,gïermesje,лаьхьа
1151,Schlange[Tier]::N,germaj,лаьхьа
1152,Schlange[Tier]::N,gearpmaš,лаьхьа
1153,Schlange[Tier]::N,kyev'đi,лаьхьа
1154,Schlange[Tier]::N,ku´vdd,лаьхьа
1155,Schlange[Tier]::N,кӯввьт,лаьхьа
1156,Wurm::N,mietie,нӏаьна
1157,Wurm::N,maarhke,нӏаьна
1158,Wurm::N,mádo,нӏаьна
1159,Wurm::N,máhtu,нӏаьна
1160,Wurm::N,máátu,нӏаьна
1161,Wurm::N,määtt,нӏаьна
1162,Wurm::N,ма̄дт,нӏаьна
1163,Spinne::N,hievnie,гезг
1164,Spinne::N,hievnne,гезг
1165,Spinne::N,heavdni,гезг
1166,Spinne::N,evni,гезг
1167,Spinne::N,eeunaž,гезг
1168,Spinne::N,о̄а̄з,гезг
1169,Ameise::N,garhke,зингат
1170,Ameise::N,gårkkå,зингат
1171,Ameise::N,gotka,зингат
1172,Ameise::N,kutkâ,зингат
1173,Ameise::N,kotkk,зингат
1174,Ameise::N,ко̄ттк,зингат
1175,Laus::N,dihkie,меза
1176,Laus::N,dihkie,гӏениг
1177,Laus::N,dihkke,меза
1178,Laus::N,dihkke,гӏениг
1179,Laus::N,dihkki,меза
1180,Laus::N,dihkki,гӏениг
1181,Laus::N,tikke,меза
1182,Laus::N,tikke,гӏениг
1183,Laus::N,te´ǩǩ,меза
1184,Laus::N,te´ǩǩ,гӏениг
1185,Laus::N,тыһкь,меза
1186,Laus::N,тыһкь,гӏениг
1187,Mücke::N,tjoejhke,чуьрк
1188,Mücke::N,tjuojkka,чуьрк
1189,Mücke::N,čuoika,чуьрк
1190,Mücke::N,čuoš'kâ,чуьрк
1191,Mücke::N,čuõškk,чуьрк
1192,Mücke::N,чӯшшк,чуьрк
1193,Fliege::N,tjoere,моза
1194,Fliege::N,boerege,моза
1195,Fliege::N,tjuruk,моза
1196,Fliege::N,čuru,моза
1197,Fliege::N,kiärpáš,моза
1198,Fliege::N,čuâr,моза
1199,Fliege::N,čuâras,моза
1200,Fliege::N,чуэраш,моза
1201,Schmetterling::N,biejjielåbloe,полла
1202,Schmetterling::N,biejvvelådde,полла
1203,Schmetterling::N,beaiveloddi,полла
1204,Schmetterling::N,piäi'vááloddááš,полла
1205,Schmetterling::N,ä´llbaž,полла
1206,Schmetterling::N,pei´vvlå´dd,полла
1207,Schmetterling::N,а̄лльп,полла
1208,Beere::N,muerjie,цӏазам
1209,Beere::N,muorjje,цӏазам
1210,Beere::N,muorji,цӏазам
1211,Beere::N,myer'ji,цӏазам
1212,Beere::N,mue´rjj,цӏазам
1213,Beere::N,мӯррьй,цӏазам
1214,Apfel::N,æbpla,ӏаж
1215,Apfel::N,ehpal,ӏаж
1216,Apfel::N,eppel,ӏаж
1217,Apfel::N,eahppel,ӏаж
1218,Apfel::N,я̄блэк,ӏаж
1219,Pilz::N,goebpere,жӏаьлин нускал
1220,Pilz::N,guoppar,жӏаьлин нускал
1221,Pilz::N,guoppar,жӏаьлин нускал
1222,Pilz::N,kuobâr,жӏаьлин нускал
1223,Pilz::N,kuõbbâr,жӏаьлин нускал
1224,Pilz::N,кӯмпар,жӏаьлин нускал
1225,Zwiebel::N,lööke,xох
1226,Zwiebel::N,løhkka,xох
1227,Zwiebel::N,lávki,xох
1228,Zwiebel::N,luukk,xох
1229,Zwiebel::N,луквець,xох
1230,Saat::N,saajoe,чlу
1231,Saat::N,sádjo,чlу
1232,Saat::N,siepman,чlу
1233,Saat::N,siemâ,чlу
1234,Saat::N,siõm,чlу
1235,Saat::N,се̄м,чlу
1236,Korn::N,gernie,буьртиг
1237,Korn::N,gårnnetjalmme,буьртиг
1238,Korn::N,gordni,буьртиг
1239,Korn::N,jiṿe,буьртиг
1240,Korn::N,ле̄ййп,буьртиг
1241,Heu::N,suejnieh,йол
1242,Heu::N,ájvve,йол
1243,Heu::N,suoidni,йол
1244,Heu::N,syei'ni,йол
1245,Heu::N,suei´nn,йол
1246,Heu::N,сӯййн,йол
1247,Schale::N,gïrre,пардо
1248,Schale::N,garra,пардо
1249,Schale::N,skádne,пардо
1250,Schale::N,garra,пардо
1251,Schale::N,korrâ,пардо
1252,Schale::N,kõrr,пардо
1253,Schale::N,ю̄дтҍ,пардо
1254,Grube::N,haevtie,ор
1255,Grube::N,rågge,ор
1256,Grube::N,gohpi,ор
1257,Grube::N,roggi,ор
1258,Grube::N,kyep'pi,ор
1259,Grube::N,rogge,ор
1260,Grube::N,rå´ǧǧ,ор
1261,Grube::N,kåå´pp,ор
1262,Grube::N,коабпь,ор
1263,Falle::N,barta,кӏело
1264,Falle::N,ruevtie,кӏело
1265,Falle::N,gillar,кӏело
1266,Falle::N,ruovdde,кӏело
1267,Falle::N,rihtá,кӏело
1268,Falle::N,báhcahat,кӏело
1269,Falle::N,ká'skástâh,кӏело
1270,Falle::N,ää´ǧǧes,кӏело
1271,Falle::N,кӣлл,кӏело
1272,Falle::N,ше̄шшь,кӏело
1273,Schlinge::N,latjka,
1274,Schlinge::N,gieras,
1275,Schlinge::N,mohkki,
1276,Schlinge::N,kieḷâ,
1277,Schlinge::N,ǩiõll,
1278,Schlinge::N,ää´ǧǧes,
1279,Schlinge::N,кӣлл,
1280,Schlinge::N,ше̄шшь,
1281,Spur::N,gïeje,лар
1282,Spur::N,luodda,лар
1283,Spur::N,joavnes,лар
1284,Spur::N,luodda,лар
1285,Spur::N,luod'dâ,лар
1286,Spur::N,ǩiõjj,лар
1287,Spur::N,кӣйй,лар
1288,Asche::N,govne,чим
1289,Asche::N,gudna,чим
1290,Asche::N,gutna,чим
1291,Asche::N,kunnâ,чим
1292,Asche::N,kunn,чим
1293,Asche::N,кунн,чим
1294,Dreck::N,haaskoe,мода
1295,Dreck::N,lænjok,мода
1296,Dreck::N,baška,мода
1297,Dreck::N,duova,мода
1298,Dreck::N,durdi,мода
1299,Dreck::N,tuol'vâ,мода
1300,Dreck::N,sähss,мода
1301,Dreck::N,са̄ккьс,мода
1302,Eisen::N,ruevtie,эчиг
1303,Eisen::N,ruovdde,эчиг
1304,Eisen::N,ruovdi,эчиг
1305,Eisen::N,ryev'di,эчиг
1306,Eisen::N,ru´vdd,эчиг
1307,Eisen::N,рӯввьт,эчиг
1308,Gold::N,gullie,деши
1309,Gold::N,gålle,деши
1310,Gold::N,golli,деши
1311,Gold::N,kolle,деши
1312,Gold::N,kå´ll,деши
1313,Gold::N,коалль,деши
1314,Silber::N,sïlpe,дети
1315,Silber::N,silbba,дети
1316,Silber::N,silba,дети
1317,Silber::N,silbâ,дети
1318,Silber::N,silbb,дети
1319,Silber::N,сыллп,дети
1320,Kohle::N,tjïrre,кӏора
1321,Kohle::N,tjahta,кӏора
1322,Kohle::N,čitna,кӏора
1323,Kohle::N,illâ,кӏора
1324,Kohle::N,čiđđâ,кӏора
1325,Kohle::N,ill,кӏора
1326,Kohle::N,ылл,кӏора
1327,Glas::N,klaase,aнгали
1328,Glas::N,glássa,aнгали
1329,Glas::N,lássa,aнгали
1330,Glas::N,laasâ,aнгали
1331,Glas::N,steehl,aнгали
1332,Glas::N,сте̄клэ,aнгали
1333,Lehm::N,laejrie,поппар
1334,Lehm::N,lænnjgá,поппар
1335,Lehm::N,láirá,поппар
1336,Lehm::N,njaajâ,поппар
1337,Lehm::N,saavv,поппар
1338,Lehm::N,чуййв,поппар
1339,Lehm::N,чуввьй,поппар
1340,Sand::N,saedtie,гӏум
